energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
2.93846923,1.44217338,0.02569456,0.13020209,0.45749229,0.20769277,0.63999557,0.75807222,0.33558436,0.00000000
2.94447224,1.40537997,0.02475341,0.12922399,0.44340470,0.20338247,0.62194163,0.73946911,0.32714067,0.00000000
2.95047524,1.36718164,0.02373216,0.12827043,0.42852360,0.19914223,0.60356426,0.71995020,0.31800055,0.00000000
2.95647824,1.32829490,0.02263769,0.12737049,0.41307869,0.19502523,0.58537272,0.69993216,0.30834583,0.00000000
2.96248124,1.28946661,0.02147919,0.12655058,0.39730335,0.19108871,0.56786395,0.67985541,0.29837013,0.00000000
2.96848424,1.25144404,0.02026784,0.12583308,0.38142612,0.18739058,0.55150500,0.66016711,0.28827148,0.00000000
2.97448724,1.21494578,0.01901634,0.12523525,0.36566301,0.18398600,0.53671684,0.64130419,0.27824492,0.00000000
2.98049025,1.18063456,0.01773843,0.12476850,0.35021063,0.18092428,0.52386005,0.62367713,0.26847561,0.00000000
2.98649325,1.14909326,0.01644841,0.12443789,0.33524070,0.17824612,0.51322297,0.60765521,0.25913241,0.00000000
2.99249625,1.12080492,0.01516066,0.12424212,0.32089588,0.17598129,0.50501266,0.59355369,0.25036254,0.00000000
2.99849925,1.09613742,0.01388925,0.12417372,0.30728726,0.17414712,0.49934903,0.58162328,0.24228722,0.00000000
3.00450225,1.07533347,0.01264748,0.12421970,0.29449325,0.17274749,0.49626222,0.57204239,0.23499869,0.00000000
3.01050525,1.05850579,0.01144762,0.12436228,0.28256006,0.17177267,0.49569330,0.56491223,0.22855853,0.00000000
3.01650825,1.04563782,0.01030065,0.12457996,0.27150350,0.17119981,0.49749808,0.56025485,0.22299735,0.00000000
3.02251126,1.03658950,0.00921606,0.12484865,0.26131189,0.17099417,0.50145401,0.55801419,0.21831589,0.00000000
3.02851426,1.03110766,0.00820181,0.12514286,0.25195000,0.17111087,0.50726963,0.55805987,0.21448728,0.00000000
3.03451726,1.02884069,0.00726427,0.12543697,0.24336358,0.17149721,0.51459628,0.56019361,0.21146050,0.00000000
3.04052026,1.02935645,0.00640827,0.12570635,0.23548437,0.17209543,0.52304160,0.56415793,0.20916468,0.00000000
3.04652326,1.03216292,0.00563723,0.12592850,0.22823525,0.17284564,0.53218422,0.56964681,0.20751413,0.00000000
3.05252626,1.03673054,0.00495330,0.12608402,0.22153532,0.17368895,0.54158916,0.57631786,0.20641379,0.00000000
3.05852926,1.04251547,0.00435753,0.12615742,0.21530470,0.17457061,0.55082333,0.58380562,0.20576491,0.00000000
3.06453227,1.04898289,0.00385006,0.12613788,0.20946886,0.17544302,0.55947061,0.59173555,0.20547059,0.00000000
3.07053527,1.05562957,0.00343036,0.12601978,0.20396233,0.17626841,0.56714598,0.59973814,0.20544112,0.00000000
3.07653827,1.06200479,0.00309740,0.12580312,0.19873166,0.17702126,0.57350822,0.60746290,0.20559866,0.00000000
3.08254127,1.06772912,0.00284984,0.12549379,0.19373768,0.17769016,0.57827083,0.61459165,0.20588129,0.00000000
3.08854427,1.07251044,0.00268618,0.12510375,0.18895687,0.17827911,0.58121075,0.62085077,0.20624612,0.00000000
3.09454727,1.07615651,0.00260491,0.12465097,0.18438195,0.17880831,0.58217467,0.62602204,0.20667143,0.00000000
3.10055028,1.07858408,0.00260453,0.12415936,0.18002177,0.17931417,0.58108284,0.62995185,0.20715768,0.00000000
3.10655328,1.07982405,0.00268369,0.12365847,0.17590038,0.17984868,0.57793020,0.63255840,0.20772752,0.00000000
3.11255628,1.08002266,0.00284111,0.12318308,0.17205565,0.18047821,0.57278497,0.63383679,0.20842469,0.00000000
3.11855928,1.07943879,0.00307563,0.12277261,0.16853722,0.18128154,0.56578471,0.63386190,0.20931185,0.00000000
3.12456228,1.07843751,0.00338608,0.12247040,0.16540420,0.18234744,0.55713019,0.63278894,0.21046774,0.00000000
3.13056528,1.07748014,0.00377125,0.12232281,0.16272250,0.18377174,0.54707723,0.63085169,0.21198336,0.00000000
3.13656828,1.07711132,0.00422975,0.12237815,0.16056209,0.18565400,0.53592693,0.62835860,0.21395786,0.00000000
3.14257129,1.07794349,0.00475991,0.12268545,0.15899419,0.18809393,0.52401462,0.62568684,0.21649388,0.00000000
3.14857429,1.08063942,0.00535968,0.12329320,0.15808857,0.19118776,0.51169801,0.62327446,0.21969295,0.00000000
3.15457729,1.08589337,0.00602652,0.12424790,0.15791106,0.19502455,0.49934491,0.62161096,0.22365084,0.00000000
3.16058029,1.09441162,0.00675727,0.12559262,0.15852129,0.19968275,0.48732108,0.62122655,0.22845329,0.00000000
3.16658329,1.10689291,0.00754816,0.12736558,0.15997085,0.20522705,0.47597849,0.62268029,0.23417223,0.00000000
3.17258629,1.12400933,0.00839470,0.12959879,0.16230179,0.21170566,0.46564442,0.62654757,0.24086257,0.00000000
3.17858929,1.14638842,0.00929173,0.13231681,0.16554555,0.21914818,0.45661189,0.63340693,0.24855985,0.00000000
3.18459230,1.17459658,0.01023343,0.13553569,0.16972235,0.22756413,0.44913151,0.64382677,0.25727863,0.00000000
3.19059530,1.20912437,0.01121340,0.13926218,0.17484089,0.23694207,0.44340500,0.65835191,0.26701181,0.00000000
3.19659830,1.25037376,0.01222476,0.14349314,0.18089842,0.24724955,0.43958074,0.67749034,0.27773077,0.00000000
3.20260130,1.29864733,0.01326027,0.14821530,0.18788114,0.25843370,0.43775111,0.70170017,0.28938625,0.00000000
3.20860430,1.35413963,0.01431251,0.15340528,0.19576470,0.27042242,0.43795184,0.73137704,0.30190992,0.00000000
3.21460730,1.41693021,0.01537401,0.15902989,0.20451482,0.28312619,0.44016314,0.76684195,0.31521646,0.00000000
3.22061031,1.48697842,0.01643743,0.16504675,0.21408800,0.29644030,0.44431261,0.80832966,0.32920597,0.00000000
3.22661331,1.56411960,0.01749575,0.17140500,0.22443207,0.31024732,0.45027950,0.85597784,0.34376660,0.00000000
3.23261631,1.64806249,0.01854235,0.17804635,0.23548666,0.32441985,0.45790030,0.90981697,0.35877707,0.00000000
3.23861931,1.73838776,0.01957117,0.18490611,0.24718352,0.33882319,0.46697517,0.96976138,0.37410911,0.00000000
3.24462231,1.83454741,0.02057682,0.19191433,0.25944663,0.35331797,0.47727498,1.03560143,0.38962958,0.00000000
3.25062531,1.93586526,0.02155456,0.19899698,0.27219215,0.36776253,0.48854868,1.10699748,0.40520217,0.00000000
3.25662831,2.04153867,0.02250041,0.20607702,0.28532832,0.38201499,0.50053062,1.18347565,0.42068862,0.00000000
3.26263132,2.15064154,0.02341106,0.21307551,0.29875524,0.39593497,0.51294762,1.26442618,0.43594964,0.00000000
3.26863432,2.26212926,0.02428389,0.21991247,0.31236475,0.40938495,0.52552550,1.34910443,0.45084522,0.00000000
3.27463732,2.37484588,0.02511685,0.22650785,0.32604054,0.42223124,0.53799492,1.43663533,0.46523482,0.00000000
3.28064032,2.48753402,0.02590841,0.23278222,0.33965844,0.43434464,0.55009647,1.52602143,0.47897728,0.00000000
3.28664332,2.59884793,0.02665748,0.23865750,0.35308722,0.44560094,0.56158479,1.61615487,0.49193073,0.00000000
3.29264632,2.70737015,0.02736333,0.24405767,0.36618979,0.45588116,0.57223184,1.70583360,0.50395269,0.00000000
3.29864932,2.81163194,0.02802551,0.24890936,0.37882501,0.46507191,0.58182937,1.79378156,0.51490035,0.00000000
3.30465233,2.91013744,0.02864383,0.25314255,0.39085005,0.47306571,0.59019051,1.87867297,0.52463142,0.00000000
3.31065533,3.00139144,0.02921834,0.25669135,0.40212326,0.47976156,0.59715087,1.95916004,0.53300540,0.00000000
3.31665833,3.08393030,0.02974934,0.25949471,0.41250750,0.48506570,0.60256902,2.03390348,0.53988552,0.00000000
3.32266133,3.15635510,0.03023742,0.26149740,0.42187390,0.48889271,0.60632670,2.10160519,0.54514119,0.00000000
3.32866433,3.21736627,0.03068353,0.26265089,0.43010569,0.49116684,0.60832880,2.16104171,0.54865112,0.00000000
3.33466733,3.26579825,0.03108902,0.26291438,0.43710207,0.49182373,0.60850330,2.21109756,0.55030672,0.00000000
3.34067034,3.30065306,0.03145574,0.26225583,0.44278187,0.49081221,0.60680126,2.25079704,0.55001595,0.00000000
3.34667334,3.32113112,0.03178612,0.26065299,0.44708673,0.48809634,0.60319690,2.27933311,0.54770712,0.00000000
3.35267634,3.32665802,0.03208318,0.25809431,0.44998366,0.48365739,0.59768794,2.29609226,0.54333264,0.00000000
3.35867934,3.31690592,0.03235055,0.25457977,0.45146672,0.47749575,0.59029605,2.30067418,0.53687244,0.00000000
3.36468234,3.29180832,0.03259248,0.25012152,0.45155784,0.46963256,0.58106746,2.29290518,0.52833678,0.00000000
3.37068534,3.25156750,0.03281370,0.24474428,0.45030645,0.46011097,0.57007372,2.27284489,0.51776830,0.00000000
3.37668834,3.19665389,0.03301936,0.23848542,0.44778814,0.44899690,0.55741236,2.24078564,0.50524318,0.00000000
3.38269135,3.12779740,0.03321484,0.23139488,0.44410228,0.43637925,0.54320759,2.19724471,0.49087128,0.00000000
3.38869435,3.04597075,0.03340553,0.22353453,0.43936864,0.42236937,0.52761060,2.14294947,0.47479515,0.00000000
3.39469735,2.95236550,0.03359661,0.21497748,0.43372328,0.40709991,0.51079967,2.07881629,0.45718803,0.00000000
3.40070035,2.84836174,0.03379281,0.20580685,0.42731396,0.39072304,0.49297975,2.00592391,0.43825080,0.00000000
3.40670335,2.73549261,0.03399811,0.19611437,0.42029503,0.37340797,0.47438146,1.92548255,0.41820807,0.00000000
3.41270635,2.61540518,0.03421558,0.18599878,0.41282248,0.35533796,0.45525953,1.83880000,0.39730357,0.00000000
3.41870935,2.48981935,0.03444711,0.17556399,0.40504897,0.33670690,0.43589048,1.74724610,0.37579494,0.00000000
3.42471236,2.36048625,0.03469334,0.16491714,0.39711944,0.31771565,0.41656967,1.65221715,0.35394836,0.00000000
3.43071536,2.22914795,0.03495349,0.15416666,0.38916721,0.29856808,0.39760759,1.55510146,0.33203299,0.00000000
3.43671836,2.09749981,0.03522541,0.14342032,0.38131100,0.27946728,0.37932553,1.45724742,0.31031563,0.00000000
3.44272136,1.96715678,0.03550562,0.13278342,0.37365270,0.26061180,0.36205067,1.35993509,0.28905570,0.00000000
3.44872436,1.83962467,0.03578944,0.12235714,0.36627622,0.24219219,0.34611069,1.26435219,0.26850076,0.00000000
3.45472736,1.71627706,0.03607121,0.11223705,0.35924718,0.22438795,0.33182796,1.17157500,0.24888271,0.00000000
3.46073037,1.59833829,0.03634453,0.10251192,0.35261350,0.20736496,0.31951359,1.08255448,0.23041465,0.00000000
3.46673337,1.48687248,0.03660260,0.09326283,0.34640679,0.19127348,0.30946126,0.99810771,0.21328857,0.00000000
3.47273637,1.38277850,0.03683856,0.08456250,0.34064435,0.17624667,0.30194128,0.91891430,0.19767383,0.00000000
3.47873937,1.28679035,0.03704582,0.07647494,0.33533162,0.16239974,0.29719466,0.84551748,0.18371636,0.00000000
3.48474237,1.19948222,0.03721847,0.06905537,0.33046500,0.14982971,0.29542775,0.77832919,0.17153842,0.00000000
3.49074537,1.12127749,0.03735159,0.06235035,0.32603472,0.13861555,0.29680722,0.71763845,0.16123902,0.00000000
3.49674837,1.05246065,0.03744159,0.05639808,0.32202770,0.12881888,0.30145578,0.66362229,0.15289470,0.00000000
3.50275138,0.99319131,0.03748648,0.05122889,0.31843028,0.12048493,0.30944862,0.61635836,0.14656055,0.00000000
3.50875438,0.94351919,0.03748606,0.04686573,0.31523060,0.11364381,0.32081068,0.57583845,0.14227144,0.00000000
3.51475738,0.90339939,0.03744218,0.04332470,0.31242063,0.10831183,0.33551490,0.54198225,0.14004324,0.00000000
3.52076038,0.87270709,0.03735875,0.04061563,0.30999774,0.10449297,0.35348145,0.51465062,0.13987394,0.00000000
3.52676338,0.85125097,0.03724185,0.03874241,0.30796582,0.10218015,0.37457798,0.49365792,0.14174462,0.00000000
3.53276638,0.83878507,0.03709971,0.03770336,0.30633587,0.10135643,0.39862088,0.47878299,0.14562018,0.00000000
3.53876938,0.83501845,0.03694258,0.03749132,0.30512610,0.10199597,0.42537766,0.46977847,0.15144978,0.00000000
3.54477239,0.83962273,0.03678264,0.03809366,0.30436156,0.10406464,0.45457021,0.46637825,0.15916708,0.00000000
3.55077539,0.85223724,0.03663371,0.03949206,0.30407331,0.10752038,0.48587904,0.46830318,0.16869014,0.00000000
3.55677839,0.87247202,0.03651100,0.04166221,0.30429711,0.11231325,0.51894836,0.47526483,0.17992122,0.00000000
3.56278139,0.89990875,0.03643072,0.04457333,0.30507182,0.11838510,0.55339183,0.48696761,0.19274640,0.00000000
3.56878439,0.93409993,0.03640963,0.04818770,0.30643740,0.12566899,0.58879897,0.50310942,0.20703524,0.00000000
3.57478739,0.97456675,0.03646456,0.05246007,0.30843258,0.13408852,0.62474203,0.52338091,0.22264045,0.00000000
3.58079040,1.02079594,0.03661180,0.05733730,0.31109248,0.14355687,0.66078315,0.54746389,0.23939778,0.00000000
3.58679340,1.07223623,0.03686650,0.06275793,0.31444588,0.15397596,0.69648170,0.57502894,0.25712628,0.00000000
3.59279640,1.12829485,0.03724197,0.06865213,0.31851270,0.16523566,0.73140171,0.60573266,0.27562880,0.00000000
3.59879940,1.18833451,0.03774904,0.07494180,0.32330137,0.17721319,0.76511915,0.63921483,0.29469319,0.00000000
3.60480240,1.25167154,0.03839535,0.08154102,0.32880656,0.18977288,0.79722896,0.67509580,0.31409392,0.00000000
3.61080540,1.31757545,0.03918470,0.08835686,0.33500720,0.20276635,0.82735184,0.71297436,0.33359439,0.00000000
3.61680840,1.38527045,0.04011652,0.09529054,0.34186503,0.21603323,0.85514050,0.75242646,0.35294984,0.00000000
3.62281141,1.45393918,0.04118540,0.10223900,0.34932376,0.22940248,0.88028537,0.79300479,0.37191095,0.00000000
3.62881441,1.52272891,0.04238071,0.10909676,0.35730901,0.24269426,0.90251983,0.83423967,0.39022789,0.00000000
3.63481741,1.59076027,0.04368655,0.11575810,0.36572903,0.25572260,0.92162454,0.87564125,0.40765500,0.00000000
3.64082041,1.65713852,0.04508171,0.12211950,0.37447639,0.26829847,0.93743116,0.91670306,0.42395571,0.00000000
3.64682341,1.72096720,0.04654000,0.12808214,0.38343046,0.28023356,0.94982518,0.95690709,0.43890775,0.00000000
3.65282641,1.78136372,0.04803070,0.13355450,0.39246075,0.29134436,0.95874777,0.99573015,0.45230829,0.00000000
3.65882941,1.83747656,0.04951930,0.13845483,0.40143095,0.30145658,0.96419667,1.03265158,0.46397904,0.00000000
3.66483242,1.88850344,0.05096845,0.14271346,0.41020354,0.31040965,0.96622606,1.06716193,0.47377083,0.00000000
3.67083542,1.93370968,0.05233900,0.14627479,0.41864463,0.31806110,0.96494516,1.09877253,0.48156769,0.00000000
3.67683842,1.97244613,0.05359126,0.14909883,0.42662892,0.32429070,0.96051574,1.12702538,0.48729004,0.00000000
3.68284142,2.00416577,0.05468635,0.15116233,0.43404437,0.32900412,0.95314834,1.15150333,0.49089705,0.00000000
3.68884442,2.02843820,0.05558751,0.15245926,0.44079642,0.33213583,0.94309729,1.17183973,0.49238778,0.00000000
3.69484742,2.04496137,0.05626145,0.15300077,0.44681130,0.33365124,0.93065454,1.18772755,0.49180116,0.00000000
3.70085043,2.05356986,0.05667952,0.15281452,0.45203841,0.33354788,0.91614245,1.19892727,0.48921480,0.00000000
3.70685343,2.05423930,0.05681883,0.15194345,0.45645134,0.33185551,0.89990556,1.20527331,0.48474247,0.00000000
3.71285643,2.04708667,0.05666305,0.15044404,0.46004770,0.32863521,0.88230185,1.20667874,0.47853062,0.00000000
3.71885943,2.03236632,0.05620302,0.14838414,0.46284744,0.32397744,0.86369338,1.20313788,0.47075376,0.00000000
3.72486243,2.01046197,0.05543709,0.14584047,0.46488998,0.31799912,0.84443698,1.19472686,0.46160915,0.00000000
3.73086543,1.98187503,0.05437113,0.14289594,0.46623011,0.31083994,0.82487516,1.18160188,0.45131088,0.00000000
3.73686843,1.94720976,0.05301823,0.13963685,0.46693299,0.30265805,0.80532778,1.16399552,0.44008375,0.00000000
3.74287144,1.90715600,0.05139821,0.13615017,0.46706859,0.29362528,0.78608464,1.14221096,0.42815703,0.00000000
3.74887444,1.86247038,0.04953675,0.13252106,0.46670585,0.28392217,0.76739958,1.11661461,0.41575860,0.00000000
3.75487744,1.81395675,0.04746447,0.12883058,0.46590697,0.27373302,0.74948628,1.08762738,0.40310958,0.00000000
3.76088044,1.76244696,0.04521574,0.12515384,0.46472227,0.26324121,0.73251595,1.05571497,0.39041973,0.00000000
3.76688344,1.70878259,0.04282743,0.12155861,0.46318588,0.25262490,0.71661714,1.02137760,0.37788382,0.00000000
3.77288644,1.65379853,0.04033767,0.11810433,0.46131271,0.24205336,0.70187747,0.98513969,0.36567899,0.00000000
3.77888944,1.59830885,0.03778459,0.11484170,0.45909675,0.23168394,0.68834744,0.94753960,0.35396327,0.00000000
3.78489245,1.54309547,0.03520517,0.11181262,0.45651104,0.22165993,0.67604580,0.90912012,0.34287512,0.00000000
3.79089545,1.48889965,0.03263418,0.10905058,0.45350915,0.21210901,0.66496629,0.87041970,0.33253399,0.00000000
3.79689845,1.43641625,0.03010335,0.10658137,0.45002824,0.20314260,0.65508519,0.83196466,0.32304165,0.00000000
3.80290145,1.38629065,0.02764066,0.10442396,0.44599342,0.19485579,0.64636926,0.79426259,0.31448415,0.00000000
3.80890445,1.33911759,0.02526989,0.10259158,0.44132327,0.18732777,0.63878340,0.75779677,0.30693413,0.00000000
3.81490745,1.29544166,0.02301035,0.10109275,0.43593597,0.18062277,0.63229756,0.72302164,0.30045326,0.00000000
3.82091046,1.25575851,0.02087681,0.09993223,0.42975591,0.17479110,0.62689236,0.69035920,0.29509448,0.00000000
3.82691346,1.22051633,0.01887961,0.09911187,0.42272008,0.16987041,0.62256298,0.66019600,0.29090395,0.00000000
3.83291646,1.19011678,0.01702495,0.09863117,0.41478412,0.16588681,0.61932109,0.63288075,0.28792230,0.00000000
3.83891946,1.16491487,0.01531525,0.09848760,0.40592734,0.16285590,0.61719450,0.60872205,0.28618525,0.00000000
3.84492246,1.14521748,0.01374966,0.09867665,0.39615673,0.16078349,0.61622469,0.58798634,0.28572340,0.00000000
3.85092546,1.13128009,0.01232457,0.09919161,0.38550938,0.15966606,0.61646221,0.57089571,0.28656118,0.00000000
3.85692846,1.12330195,0.01103422,0.10002311,0.37405339,0.15949093,0.61796038,0.55762556,0.28871511,0.00000000
3.86293147,1.12141952,0.00987123,0.10115854,0.36188709,0.16023613,0.62076757,0.54830212,0.29219135,0.00000000
3.86893447,1.12569888,0.00882711,0.10258133,0.34913670,0.16187003,0.62491874,0.54299981,0.29698285,0.00000000
3.87493747,1.13612738,0.00789281,0.10427024,0.33595250,0.16435088,0.63042674,0.54173863,0.30306625,0.00000000
3.88094047,1.15260530,0.00705905,0.10619876,0.32250371,0.16762630,0.63727403,0.54448171,0.31039877,0.00000000
3.88694347,1.17493821,0.00631674,0.10833466,0.30897245,0.17163285,0.64540546,0.55113330,0.31891544,0.00000000
3.89294647,1.20283080,0.00565719,0.11063973,0.29554706,0.17629576,0.65472257,0.56153742,0.32852673,0.00000000
3.89894947,1.23588288,0.00507237,0.11306990,0.28241509,0.18152897,0.66508001,0.57547746,0.33911701,0.00000000
3.90495248,1.27358826,0.00455498,0.11557559,0.26975647,0.18723554,0.67628427,0.59267705,0.35054392,0.00000000
3.91095548,1.31533697,0.00409855,0.11810246,0.25773698,0.19330844,0.68809502,0.61280228,0.36263875,0.00000000
3.91695848,1.36042124,0.00369748,0.12059246,0.24650254,0.19963183,0.70022904,0.63546569,0.37520803,0.00000000
3.92296148,1.40804545,0.00334699,0.12298515,0.23617449,0.20608280,0.71236663,0.66023191,0.38803618,0.00000000
3.92896448,1.45733999,0.00304309,0.12521926,0.22684604,0.21253344,0.72416027,0.68662519,0.40088939,0.00000000
3.93496748,1.50737880,0.00278254,0.12723448,0.21858008,0.21885344,0.73524508,0.71413864,0.41352037,0.00000000
3.94097049,1.55720040,0.00256278,0.12897321,0.21140838,0.22491285,0.74525070,0.74224512,0.42567406,0.00000000
3.94697349,1.60583153,0.00238189,0.13038247,0.20533221,0.23058514,0.75381393,0.77040959,0.43709395,0.00000000
3.95297649,1.65231297,0.00223853,0.13141559,0.20032431,0.23575031,0.76059170,0.79810251,0.44752882,0.00000000
3.95897949,1.69572654,0.00213193,0.13203389,0.19633203,0.24029809,0.76527364,0.82481402,0.45673976,0.00000000
3.96498249,1.73522250,0.00206189,0.13220806,0.19328159,0.24413095,0.76759384,0.85006850,0.46450703,0.00000000
3.97098549,1.77004634,0.00202877,0.13191932,0.19108311,0.24716702,0.76734130,0.87343890,0.47063664,0.00000000
3.97698849,1.79956392,0.00203353,0.13116027,0.18963631,0.24934261,0.76436863,0.89456038,0.47496646,0.00000000
3.98299150,1.82328431,0.00207780,0.12993547,0.18883645,0.25061444,0.75859878,0.91314294,0.47737150,0.00000000
3.98899450,1.84087908,0.00216388,0.12826161,0.18858045,0.25096137,0.75002947,0.92898215,0.47776829,0.00000000
3.99499750,1.85219763,0.00229487,0.12616744,0.18877274,0.25038566,0.73873534,0.94196794,0.47611812,0.00000000
4.00100050,1.85727761,0.00247465,0.12369341,0.18933068,0.24891365,0.72486781,0.95209066,0.47242917,0.00000000
4.00700350,1.85634999,0.00270797,0.12089093,0.19018936,0.24659582,0.70865256,0.95944435,0.46675724,0.00000000
4.01300650,1.84983851,0.00300046,0.11782149,0.19130539,0.24350627,0.69038494,0.96422670,0.45920522,0.00000000
4.01900950,1.83835307,0.00335860,0.11455547,0.19265972,0.23974156,0.67042342,0.96673571,0.44992120,0.00000000
4.02501251,1.82267721,0.00378971,0.11117081,0.19425926,0.23541887,0.64918125,0.96736295,0.43909530,0.00000000
4.03101551,1.80374968,0.00430182,0.10775139,0.19613713,0.23067362,0.62711672,0.96658337,0.42695528,0.00000000
4.03701851,1.78264056,0.00490354,0.10438543,0.19835174,0.22565643,0.60472209,0.96494203,0.41376098,0.00000000
4.04302151,1.76052238,0.00560387,0.10116353,0.20098433,0.22052956,0.58251164,0.96303794,0.39979787,0.00000000
4.04902451,1.73863690,0.00641192,0.09817678,0.20413551,0.21546289,0.56100895,0.96150539,0.38536973,0.00000000
4.05502751,1.71825853,0.00733659,0.09551464,0.20792043,0.21062947,0.54073376,0.96099343,0.37079068,0.00000000
4.06103052,1.70065527,0.00838621,0.09326281,0.21246313,0.20620076,0.52218871,0.96214408,0.35637687,0.00000000
4.06703352,1.68704839,0.00956809,0.09150102,0.21788999,0.20234170,0.50584609,0.96556986,0.34243793,0.00000000
4.07303652,1.67857206,0.01088808,0.09030078,0.22432275,0.19920567,0.49213504,0.97183157,0.32926852,0.00000000
4.07903952,1.67623423,0.01235007,0.08972325,0.23187119,0.19692960,0.48142933,0.98141687,0.31714012,0.00000000
4.08504252,1.68087996,0.01395549,0.08981708,0.24062587,0.19562925,0.47403616,0.99472070,0.30629340,0.00000000
4.09104552,1.69315871,0.01570286,0.09061646,0.25065121,0.19539491,0.47018613,1.01202790,0.29693135,0.00000000
4.09704852,1.71349649,0.01758730,0.09213942,0.26197925,0.19628763,0.47002481,1.03349911,0.28921342,0.00000000
4.10305153,1.74207428,0.01960024,0.09438634,0.27460430,0.19833623,0.47360618,1.05916016,0.28325079,0.00000000
4.10905453,1.77881339,0.02172906,0.09733891,0.28847888,0.20153504,0.48088815,1.08889566,0.27910304,0.00000000
4.11505753,1.82336875,0.02395696,0.10095954,0.30351102,0.20584271,0.49173056,1.12244703,0.27677633,0.00000000
4.12106053,1.87513035,0.02626297,0.10519120,0.31956336,0.21118207,0.50589575,1.15941514,0.27622305,0.00000000
4.12706353,1.93323330,0.02862200,0.10995797,0.33645382,0.21744107,0.52305195,1.19926759,0.27734319,0.00000000
4.13306653,1.99657635,0.03100523,0.11516610,0.35395833,0.22447499,0.54277953,1.24135058,0.27998724,0.00000000
4.13906953,2.06384843,0.03338052,0.12070575,0.37181513,0.23210967,0.56458007,1.28490496,0.28396070,0.00000000
4.14507254,2.13356273,0.03571310,0.12645335,0.38973104,0.24014586,0.58788817,1.32908598,0.28902996,0.00000000
4.15107554,2.20409712,0.03796633,0.13227447,0.40738906,0.24836460,0.61208578,1.37298632,0.29492942,0.00000000
4.15707854,2.27373989,0.04010267,0.13802734,0.42445745,0.25653332,0.63651855,1.41566149,0.30136971,0.00000000
4.16308154,2.34073920,0.04208472,0.14356661,0.44059965,0.26441259,0.66051401,1.45615683,0.30804658,0.00000000
4.16908454,2.40335467,0.04387631,0.14874749,0.45548492,0.27176328,0.68340063,1.49353530,0.31465036,0.00000000
4.17508754,2.45990924,0.04544368,0.15343002,0.46879914,0.27835379,0.70452753,1.52690500,0.32087547,0.00000000
4.18109055,2.50883961,0.04675654,0.15748328,0.48025534,0.28396718,0.72328375,1.55544559,0.32642978,0.00000000
4.18709355,2.54874339,0.04778918,0.16078941,0.48960366,0.28840787,0.73911666,1.57843266,0.33104345,0.00000000
4.19309655,2.57842117,0.04852133,0.16324728,0.49664012,0.29150767,0.75154862,1.59525923,0.33447690,0.00000000
4.19909955,2.59691220,0.04893894,0.16477560,0.50121392,0.29313086,0.76019124,1.60545358,0.33652766,0.00000000
4.20510255,2.60352212,0.04903474,0.16531542,0.50323303,0.29317819,0.76475683,1.60869300,0.33703589,0.00000000
4.21110555,2.59784207,0.04880854,0.16483184,0.50266763,0.29158963,0.76506631,1.60481269,0.33588828,0.00000000
4.21710855,2.57975822,0.04826734,0.16331484,0.49955137,0.28834564,0.76105354,1.59380993,0.33302035,0.00000000
4.22311156,2.54945179,0.04742508,0.16077929,0.49398032,0.28346722,0.75276574,1.57584302,0.32841705,0.00000000
4.22911456,2.50738945,0.04630225,0.15726407,0.48610977,0.27701439,0.74036006,1.55122542,0.32211157,0.00000000
4.23511756,2.45430473,0.04492521,0.15283038,0.47614874,0.26908354,0.72409655,1.52041517,0.31418272,0.00000000
4.24112056,2.39117131,0.04332529,0.14755923,0.46435276,0.25980354,0.70432780,1.48400002,0.30475080,0.00000000
4.24712356,2.31916927,0.04153779,0.14154848,0.45101494,0.24933092,0.68148576,1.44267902,0.29397225,0.00000000
4.25312656,2.23964582,0.03960077,0.13490920,0.43645589,0.23784434,0.65606633,1.39724104,0.28203344,0.00000000
4.25912956,2.15407205,0.03755387,0.12776190,0.42101277,0.22553856,0.62861240,1.34854123,0.26914377,0.00000000
4.26513257,2.06399733,0.03543705,0.12023251,0.40502802,0.21261820,0.59969606,1.29747606,0.25552838,0.00000000
4.27113557,1.97100319,0.03328934,0.11244843,0.38883815,0.19929156,0.56990064,1.24495795,0.24142094,0.00000000
4.27713857,1.87665822,0.03114779,0.10453476,0.37276304,0.18576467,0.53980329,1.19189036,0.22705653,0.00000000
4.28314157,1.78247562,0.02904641,0.09661087,0.35709619,0.17223587,0.50995877,1.13914391,0.21266513,0.00000000
4.28914457,1.68987465,0.02701536,0.08878739,0.34209622,0.15889102,0.48088483,1.08753463,0.19846574,0.00000000
4.29514757,1.60014726,0.02508027,0.08116379,0.32797994,0.14589950,0.45304979,1.03780464,0.18466141,0.00000000
4.30115058,1.51443064,0.02326182,0.07382647,0.31491722,0.13341111,0.42686244,0.99060602,0.17143525,0.00000000
4.30715358,1.43368632,0.02157546,0.06684758,0.30302776,0.12155384,0.40266452,0.94648806,0.15894747,0.00000000
4.31315658,1.35868623,0.02003141,0.06028435,0.29237987,0.11043255,0.38072588,0.90588845,0.14733343,0.00000000
4.31915958,1.29000564,0.01863475,0.05417907,0.28299121,0.10012854,0.36124216,0.86912813,0.13670283,0.00000000
4.32516258,1.22802287,0.01738578,0.04855958,0.27483137,0.09069983,0.34433493,0.83641020,0.12713972,0.00000000
