energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
2.75237619,2.56214194,-2.56214190,0.03503697,-0.03503697,0.20912042,-0.20912043,0.00713213,-0.00713213,0.00000000,-0.00000000,0.59161648,-0.59162588,0.81709703,-0.81709706,0.21222700,-0.21222698,0.00000000,-0.00000000
2.75837919,2.60522012,-2.60522009,0.03559356,-0.03559357,0.21199115,-0.21199115,0.00712699,-0.00712699,0.00000000,-0.00000000,0.59414279,-0.59415251,0.83038289,-0.83038293,0.21512144,-0.21512142,0.00000000,-0.00000000
2.76438219,2.64384749,-2.64384746,0.03600785,-0.03600785,0.21478452,-0.21478453,0.00710993,-0.00710993,0.00000000,-0.00000000,0.59653084,-0.59654084,0.84159353,-0.84159357,0.21763582,-0.21763580,0.00000000,-0.00000000
2.77038519,2.67744230,-2.67744227,0.03627454,-0.03627454,0.21751257,-0.21751257,0.00708113,-0.00708113,0.00000000,-0.00000000,0.59842717,-0.59843740,0.85058408,-0.85058412,0.21980336,-0.21980334,0.00000000,-0.00000000
2.77638819,2.70550750,-2.70550749,0.03639123,-0.03639123,0.22019915,-0.22019915,0.00704073,-0.00704072,0.00000000,-0.00000000,0.59949616,-0.59950658,0.85725719,-0.85725723,0.22166535,-0.22166533,0.00000000,-0.00000000
2.78239120,2.72764439,-2.72764438,0.03635859,-0.03635859,0.22287976,-0.22287976,0.00698885,-0.00698885,0.00000000,-0.00000000,0.59943263,-0.59944317,0.86156486,-0.86156490,0.22326915,-0.22326913,0.00000000,-0.00000000
2.78839420,2.74356381,-2.74356380,0.03618044,-0.03618044,0.22560069,-0.22560069,0.00692561,-0.00692561,0.00000000,-0.00000000,0.59797277,-0.59798338,0.86350881,-0.86350885,0.22466598,-0.22466596,0.00000000,-0.00000000
2.79439720,2.75309475,-2.75309475,0.03586380,-0.03586380,0.22841756,-0.22841756,0.00685112,-0.00685112,0.00000000,-0.00000000,0.59490318,-0.59491379,0.86313942,-0.86313946,0.22590859,-0.22590857,0.00000000,-0.00000000
2.80040020,2.75618986,-2.75618986,0.03541881,-0.03541881,0.23139318,-0.23139318,0.00676554,-0.00676554,0.00000000,-0.00000000,0.59006745,-0.59007801,0.86055327,-0.86055331,0.22704892,-0.22704890,0.00000000,-0.00000000
2.80640320,2.75292785,-2.75292786,0.03485863,-0.03485863,0.23459498,-0.23459498,0.00666909,-0.00666908,0.00000000,-0.00000000,0.58337040,-0.58338084,0.85588949,-0.85588953,0.22813581,-0.22813579,0.00000000,-0.00000000
2.81240620,2.74351265,-2.74351266,0.03419930,-0.03419930,0.23809193,-0.23809192,0.00656207,-0.00656207,0.00000000,-0.00000000,0.57477965,-0.57478992,0.84932501,-0.84932505,0.22921290,-0.22921288,0.00000000,-0.00000000
2.81840920,2.72826938,-2.72826940,0.03345944,-0.03345944,0.24195108,-0.24195108,0.00644494,-0.00644494,0.00000000,-0.00000000,0.56432474,-0.56433477,0.84106895,-0.84106899,0.23031679,-0.23031678,0.00000000,-0.00000000
2.82441221,2.70763722,-2.70763723,0.03266001,-0.03266001,0.24623412,-0.24623412,0.00631829,-0.00631829,0.00000000,-0.00000000,0.55209391,-0.55210366,0.83135637,-0.83135641,0.23147550,-0.23147549,0.00000000,-0.00000000
2.83041521,2.68215941,-2.68215943,0.03182393,-0.03182393,0.25099373,-0.25099373,0.00618288,-0.00618288,0.00000000,-0.00000000,0.53822887,-0.53823829,0.82044150,-0.82044154,0.23270735,-0.23270734,0.00000000,-0.00000000
2.83641821,2.65247069,-2.65247071,0.03097569,-0.03097569,0.25627031,-0.25627030,0.00603970,-0.00603970,0.00000000,-0.00000000,0.52291787,-0.52292691,0.80859085,-0.80859089,0.23402024,-0.23402023,0.00000000,-0.00000000
2.84242121,2.61928243,-2.61928245,0.03014090,-0.03014090,0.26208893,-0.26208892,0.00588991,-0.00588990,0.00000000,-0.00000000,0.50638746,-0.50639610,0.79607623,-0.79607627,0.23541145,-0.23541144,0.00000000,-0.00000000
2.84842421,2.58336591,-2.58336594,0.02934582,-0.02934582,0.26845693,-0.26845693,0.00573487,-0.00573487,0.00000000,-0.00000000,0.48889357,-0.48890177,0.78316799,-0.78316802,0.23686787,-0.23686786,0.00000000,-0.00000000
2.85442721,2.54553425,-2.54553428,0.02861686,-0.02861686,0.27536215,-0.27536215,0.00557616,-0.00557616,0.00000000,-0.00000000,0.47071208,-0.47071982,0.77012862,-0.77012866,0.23836677,-0.23836677,0.00000000,-0.00000000
2.86043022,2.50662332,-2.50662335,0.02798001,-0.02798001,0.28277192,-0.28277191,0.00541552,-0.00541552,0.00000000,-0.00000000,0.45212965,-0.45213693,0.75720687,-0.75720690,0.23987698,-0.23987698,0.00000000,-0.00000000
2.86643322,2.46747226,-2.46747229,0.02746029,-0.02746030,0.29063300,-0.29063299,0.00525483,-0.00525482,0.00000000,-0.00000000,0.43343497,-0.43344178,0.74463248,-0.74463252,0.24136050,-0.24136050,0.00000000,-0.00000000
2.87243622,2.42890407,-2.42890409,0.02708119,-0.02708119,0.29887236,-0.29887235,0.00509607,-0.00509607,0.00000000,-0.00000000,0.41491093,-0.41491727,0.73261172,-0.73261175,0.24277448,-0.24277448,0.00000000,-0.00000000
2.87843922,2.39170674,-2.39170677,0.02686403,-0.02686403,0.30739891,-0.30739890,0.00494131,-0.00494131,0.00000000,-0.00000000,0.39682791,-0.39683379,0.72132367,-0.72132370,0.24407349,-0.24407350,0.00000000,-0.00000000
2.88444222,2.35661557,-2.35661560,0.02682744,-0.02682744,0.31610604,-0.31610603,0.00479262,-0.00479262,0.00000000,-0.00000000,0.37943848,-0.37944391,0.71091750,-0.71091753,0.24521199,-0.24521200,0.00000000,-0.00000000
2.89044522,2.32429696,-2.32429698,0.02698674,-0.02698675,0.32487492,-0.32487491,0.00465204,-0.00465204,0.00000000,-0.00000000,0.36297353,-0.36297853,0.70151059,-0.70151062,0.24614691,-0.24614692,0.00000000,-0.00000000
2.89644822,2.29533427,-2.29533429,0.02735345,-0.02735346,0.33357839,-0.33357837,0.00452149,-0.00452149,0.00000000,-0.00000000,0.34763992,-0.34764451,0.69318760,-0.69318763,0.24684025,-0.24684026,0.00000000,-0.00000000
2.90245123,2.27021616,-2.27021618,0.02793476,-0.02793476,0.34208533,-0.34208531,0.00440280,-0.00440280,0.00000000,-0.00000000,0.33361960,-0.33362381,0.68600047,-0.68600050,0.24726156,-0.24726158,0.00000000,-0.00000000
2.90845423,2.24932769,-2.24932771,0.02873315,-0.02873316,0.35026526,-0.35026525,0.00429757,-0.00429757,0.00000000,-0.00000000,0.32107001,-0.32107388,0.67996937,-0.67996940,0.24739026,-0.24739028,0.00000000,-0.00000000
2.91445723,2.23294456,-2.23294457,0.02974607,-0.02974608,0.35799306,-0.35799305,0.00420716,-0.00420716,0.00000000,-0.00000000,0.31012567,-0.31012921,0.67508447,-0.67508449,0.24721761,-0.24721763,0.00000000,-0.00000000
2.92046023,2.22123055,-2.22123056,0.03096573,-0.03096574,0.36515351,-0.36515349,0.00413270,-0.00413270,0.00000000,-0.00000000,0.30090054,-0.30090380,0.67130852,-0.67130855,0.24674835,-0.24674838,0.00000000,-0.00000000
2.92646323,2.21423849,-2.21423850,0.03237904,-0.03237905,0.37164555,-0.37164554,0.00407497,-0.00407497,0.00000000,-0.00000000,0.29349113,-0.29349414,0.66858021,-0.66858024,0.24600186,-0.24600189,0.00000000,-0.00000000
2.93246623,2.21191449,-2.21191450,0.03396769,-0.03396770,0.37738610,-0.37738608,0.00403447,-0.00403447,0.00000000,-0.00000000,0.28797979,-0.28798259,0.66681808,-0.66681811,0.24501274,-0.24501278,0.00000000,-0.00000000
2.93846923,2.21410547,-2.21410547,0.03570844,-0.03570845,0.38231320,-0.38231318,0.00401134,-0.00401134,0.00000000,-0.00000000,0.28443806,-0.28444068,0.66592500,-0.66592502,0.24383093,-0.24383098,0.00000000,-0.00000000
2.94447224,2.22056958,-2.22056958,0.03757355,-0.03757355,0.38638847,-0.38638846,0.00400542,-0.00400542,0.00000000,-0.00000000,0.28292963,-0.28293210,0.66579300,-0.66579302,0.24252115,-0.24252121,0.00000000,-0.00000000
2.95047524,2.23098923,-2.23098924,0.03953135,-0.03953136,0.38959878,-0.38959876,0.00401621,-0.00401621,0.00000000,-0.00000000,0.28351283,-0.28351520,0.66630830,-0.66630832,0.24116184,-0.24116190,0.00000000,-0.00000000
2.95647824,2.24498605,-2.24498605,0.04154712,-0.04154713,0.39195694,-0.39195692,0.00404293,-0.00404293,0.00000000,-0.00000000,0.28624222,-0.28624451,0.66735635,-0.66735637,0.23984345,-0.23984352,0.00000000,-0.00000000
2.96248124,2.26213711,-2.26213711,0.04358392,-0.04358393,0.39350163,-0.39350162,0.00408451,-0.00408451,0.00000000,-0.00000000,0.29116913,-0.29117138,0.66882673,-0.66882674,0.23866627,-0.23866634,0.00000000,-0.00000000
2.96848424,2.28199174,-2.28199174,0.04560373,-0.04560374,0.39429641,-0.39429639,0.00413964,-0.00413964,0.00000000,-0.00000000,0.29834114,-0.29834337,0.67061762,-0.67061763,0.23773775,-0.23773784,0.00000000,-0.00000000
2.97448724,2.30408805,-2.30408805,0.04756852,-0.04756853,0.39442783,-0.39442781,0.00420683,-0.00420683,0.00000000,-0.00000000,0.30780026,-0.30780250,0.67263973,-0.67263974,0.23716949,-0.23716958,0.00000000,-0.00000000
2.98049025,2.32796824,-2.32796824,0.04944147,-0.04944148,0.39400283,-0.39400281,0.00428438,-0.00428438,0.00000000,-0.00000000,0.31957990,-0.31958219,0.67481941,-0.67481941,0.23707378,-0.23707389,0.00000000,-0.00000000
2.98649325,2.35319203,-2.35319203,0.05118811,-0.05118812,0.39314535,-0.39314533,0.00437049,-0.00437049,0.00000000,-0.00000000,0.33370078,-0.33370314,0.67710083,-0.67710083,0.23756009,-0.23756021,0.00000000,-0.00000000
2.99249625,2.37934738,-2.37934738,0.05277741,-0.05277743,0.39199243,-0.39199241,0.00446326,-0.00446326,0.00000000,-0.00000000,0.35016573,-0.35016818,0.67944707,-0.67944706,0.23873130,-0.23873143,0.00000000,-0.00000000
2.99849925,2.40605793,-2.40605793,0.05418280,-0.05418282,0.39068968,-0.39068966,0.00456071,-0.00456071,0.00000000,-0.00000000,0.36895388,-0.36895645,0.68183999,-0.68183998,0.24067999,-0.24068012,0.00000000,-0.00000000
3.00450225,2.43298687,-2.43298687,0.05538292,-0.05538294,0.38938649,-0.38938647,0.00466084,-0.00466084,0.00000000,-0.00000000,0.39001433,-0.39001705,0.68427896,-0.68427894,0.24348479,-0.24348494,0.00000000,-0.00000000
3.01050525,2.45983689,-2.45983689,0.05636225,-0.05636227,0.38823097,-0.38823095,0.00476166,-0.00476166,0.00000000,-0.00000000,0.41325984,-0.41326272,0.68677828,-0.68677826,0.24720699,-0.24720716,0.00000000,-0.00000000
3.01650825,2.48634651,-2.48634652,0.05711145,-0.05711147,0.38736477,-0.38736475,0.00486116,-0.00486116,0.00000000,-0.00000000,0.43856073,-0.43856380,0.68936367,-0.68936364,0.25188740,-0.25188758,0.00000000,-0.00000000
3.02251126,2.51228304,-2.51228305,0.05762747,-0.05762749,0.38691812,-0.38691810,0.00495740,-0.00495740,0.00000000,-0.00000000,0.46573973,-0.46574301,0.69206771,-0.69206767,0.25754366,-0.25754384,0.00000000,-0.00000000
3.02851426,2.53743277,-2.53743277,0.05791332,-0.05791334,0.38700498,-0.38700496,0.00504845,-0.00504845,0.00000000,-0.00000000,0.49456795,-0.49457145,0.69492473,-0.69492469,0.26416808,-0.26416829,0.00000000,-0.00000000
3.03451726,2.56158931,-2.56158931,0.05797766,-0.05797768,0.38771877,-0.38771875,0.00513246,-0.00513246,0.00000000,-0.00000000,0.52476246,-0.52476621,0.69796522,-0.69796517,0.27172616,-0.27172638,0.00000000,-0.00000000
3.04052026,2.58454104,-2.58454104,0.05783411,-0.05783413,0.38912859,-0.38912856,0.00520765,-0.00520765,0.00000000,-0.00000000,0.55598600,-0.55599001,0.70121027,-0.70121021,0.28015570,-0.28015593,0.00000000,-0.00000000
3.04652326,2.60605876,-2.60605877,0.05750034,-0.05750035,0.39127626,-0.39127623,0.00527231,-0.00527231,0.00000000,-0.00000000,0.58784886,-0.58785314,0.70466629,-0.70466622,0.28936679,-0.28936703,0.00000000,-0.00000000
3.05252626,2.62588475,-2.62588476,0.05699702,-0.05699704,0.39417425,-0.39417422,0.00532483,-0.00532482,0.00000000,-0.00000000,0.61991326,-0.61991784,0.70832036,-0.70832028,0.29924260,-0.29924285,0.00000000,-0.00000000
3.05852926,2.64372417,-2.64372418,0.05634674,-0.05634675,0.39780456,-0.39780453,0.00536371,-0.00536371,0.00000000,-0.00000000,0.65170038,-0.65170527,0.71213662,-0.71213654,0.30964106,-0.30964133,0.00000000,-0.00000000
3.06453227,2.65923991,-2.65923992,0.05557275,-0.05557277,0.40211874,-0.40211871,0.00538758,-0.00538758,0.00000000,-0.00000000,0.68269971,-0.68270491,0.71605386,-0.71605377,0.32039737,-0.32039764,0.00000000,-0.00000000
3.07053527,2.67205151,-2.67205151,0.05469791,-0.05469793,0.40703892,-0.40703889,0.00539523,-0.00539523,0.00000000,-0.00000000,0.71238079,-0.71238632,0.71998460,-0.71998451,0.33132737,-0.33132765,0.00000000,-0.00000000
3.07653827,2.68173853,-2.68173853,0.05374358,-0.05374359,0.41246001,-0.41245997,0.00538562,-0.00538561,0.00000000,-0.00000000,0.74020679,-0.74021266,0.72381575,-0.72381565,0.34223176,-0.34223206,0.00000000,-0.00000000
3.08254127,2.68784868,-2.68784869,0.05272873,-0.05272874,0.41825284,-0.41825280,0.00535790,-0.00535789,0.00000000,-0.00000000,0.76564960,-0.76565582,0.72741089,-0.72741079,0.35290094,-0.35290124,0.00000000,-0.00000000
3.08854427,2.68991037,-2.68991038,0.05166926,-0.05166927,0.42426829,-0.42426824,0.00531147,-0.00531147,0.00000000,-0.00000000,0.78820573,-0.78821230,0.73061414,-0.73061403,0.36312045,-0.36312076,0.00000000,-0.00000000
3.09454727,2.68744920,-2.68744921,0.05057749,-0.05057751,0.43034208,-0.43034204,0.00524601,-0.00524600,0.00000000,-0.00000000,0.80741241,-0.80741935,0.73325537,-0.73325527,0.37267694,-0.37267725,0.00000000,-0.00000000
3.10055028,2.68000769,-2.68000770,0.04946194,-0.04946195,0.43630032,-0.43630027,0.00516144,-0.00516143,0.00000000,-0.00000000,0.82286328,-0.82287061,0.73515668,-0.73515658,0.38136426,-0.38136457,0.00000000,-0.00000000
3.10655328,2.66716720,-2.66716720,0.04832729,-0.04832731,0.44196523,-0.44196518,0.00505802,-0.00505802,0.00000000,-0.00000000,0.83422282,-0.83423056,0.73613969,-0.73613958,0.38898976,-0.38899007,0.00000000,-0.00000000
3.11255628,2.64857089,-2.64857090,0.04717468,-0.04717470,0.44716125,-0.44716120,0.00493634,-0.00493633,0.00000000,-0.00000000,0.84123899,-0.84124715,0.73603336,-0.73603326,0.39538037,-0.39538068,0.00000000,-0.00000000
3.11855928,2.62394662,-2.62394663,0.04600209,-0.04600210,0.45172093,-0.45172088,0.00479729,-0.00479728,0.00000000,-0.00000000,0.84375340,-0.84376202,0.73468212,-0.73468202,0.40038844,-0.40038875,0.00000000,-0.00000000
3.12456228,2.59312839,-2.59312841,0.04480497,-0.04480498,0.45549074,-0.45549069,0.00464211,-0.00464211,0.00000000,-0.00000000,0.84170869,-0.84171782,0.73195364,-0.73195354,0.40389701,-0.40389731,0.00000000,-0.00000000
3.13056528,2.55607558,-2.55607559,0.04357699,-0.04357701,0.45833636,-0.45833630,0.00447235,-0.00447235,0.00000000,-0.00000000,0.83515264,-0.83516233,0.72774626,-0.72774616,0.40582439,-0.40582469,0.00000000,-0.00000000
3.13656828,2.51288865,-2.51288867,0.04231085,-0.04231086,0.46014744,-0.46014738,0.00428987,-0.00428987,0.00000000,-0.00000000,0.82423892,-0.82424924,0.72199552,-0.72199544,0.40612798,-0.40612827,0.00000000,-0.00000000
3.14257129,2.46382104,-2.46382106,0.04099906,-0.04099907,0.46084168,-0.46084162,0.00409678,-0.00409678,0.00000000,-0.00000000,0.80922447,-0.80923551,0.71467976,-0.71467968,0.40480697,-0.40480726,0.00000000,-0.00000000
3.14857429,2.40928635,-2.40928637,0.03963479,-0.03963480,0.46036816,-0.46036810,0.00389544,-0.00389544,0.00000000,-0.00000000,0.79046362,-0.79047549,0.70582440,-0.70582433,0.40190418,-0.40190446,0.00000000,-0.00000000
3.15457729,2.34986102,-2.34986104,0.03821259,-0.03821261,0.45870983,-0.45870978,0.00368838,-0.00368838,0.00000000,-0.00000000,0.76839930,-0.76841213,0.69550503,-0.69550497,0.39750661,-0.39750687,0.00000000,-0.00000000
3.16058029,2.28628210,-2.28628212,0.03672897,-0.03672898,0.45588520,-0.45588514,0.00347827,-0.00347826,0.00000000,-0.00000000,0.74355166,-0.74356563,0.68384906,-0.68384901,0.39174496,-0.39174521,0.00000000,-0.00000000
3.16658329,2.21944065,-2.21944068,0.03518288,-0.03518289,0.45194917,-0.45194912,0.00326786,-0.00326786,0.00000000,-0.00000000,0.71650471,-0.71652002,0.67103606,-0.67103602,0.38479204,-0.38479229,0.00000000,-0.00000000
3.17258629,2.15037095,-2.15037097,0.03357602,-0.03357602,0.44699312,-0.44699308,0.00305994,-0.00305994,0.00000000,-0.00000000,0.68789140,-0.68790828,0.65729681,-0.65729678,0.37686010,-0.37686033,0.00000000,-0.00000000
3.17858929,2.08023598,-2.08023601,0.03191296,-0.03191297,0.44114418,-0.44114414,0.00285727,-0.00285727,0.00000000,-0.00000000,0.65837781,-0.65839653,0.64291103,-0.64291102,0.36819710,-0.36819733,0.00000000,-0.00000000
3.18459230,2.01030983,-2.01030986,0.03020116,-0.03020117,0.43456374,-0.43456370,0.00266253,-0.00266253,0.00000000,-0.00000000,0.62864695,-0.62866783,0.62820405,-0.62820405,0.35908221,-0.35908242,0.00000000,-0.00000000
3.19059530,1.94195734,-1.94195737,0.02845073,-0.02845074,0.42744529,-0.42744527,0.00247829,-0.00247829,0.00000000,-0.00000000,0.59938274,-0.59940615,0.61354236,-0.61354237,0.34982032,-0.34982052,0.00000000,-0.00000000
3.19659830,1.87661165,-1.87661167,0.02667415,-0.02667416,0.42001157,-0.42001156,0.00230693,-0.00230693,0.00000000,-0.00000000,0.57125454,-0.57128088,0.59932816,-0.59932818,0.34073602,-0.34073621,0.00000000,-0.00000000
3.20260130,1.81574992,-1.81574995,0.02488589,-0.02488590,0.41251094,-0.41251093,0.00215068,-0.00215068,0.00000000,-0.00000000,0.54490262,-0.54493232,0.58599300,-0.58599304,0.33216688,-0.33216706,0.00000000,-0.00000000
3.20860430,1.76086773,-1.76086775,0.02310188,-0.02310189,0.40521315,-0.40521316,0.00201148,-0.00201149,0.00000000,-0.00000000,0.52092488,-0.52095844,0.57399056,-0.57399062,0.32445627,-0.32445645,0.00000000,-0.00000000
3.21460730,1.71345219,-1.71345222,0.02133905,-0.02133906,0.39840442,-0.39840446,0.00189108,-0.00189108,0.00000000,-0.00000000,0.49986500,-0.49990294,0.56378854,-0.56378862,0.31794590,-0.31794607,0.00000000,-0.00000000
3.22061031,1.67495431,-1.67495434,0.01961478,-0.01961479,0.39238180,-0.39238185,0.00179093,-0.00179093,0.00000000,-0.00000000,0.48220218,-0.48224505,0.55585980,-0.55585990,0.31296798,-0.31296814,0.00000000,-0.00000000
3.22661331,1.64676055,-1.64676057,0.01794643,-0.01794643,0.38744690,-0.38744697,0.00171220,-0.00171220,0.00000000,-0.00000000,0.46834236,-0.46839074,0.55067278,-0.55067290,0.30983739,-0.30983755,0.00000000,-0.00000000
3.23261631,1.63016394,-1.63016396,0.01635087,-0.01635087,0.38389904,-0.38389914,0.00165579,-0.00165579,0.00000000,-0.00000000,0.45861119,-0.45866567,0.54868117,-0.54868132,0.30884383,-0.30884398,0.00000000,-0.00000000
3.23861931,1.62633513,-1.62633515,0.01484416,-0.01484417,0.38202784,-0.38202797,0.00162231,-0.00162232,0.00000000,-0.00000000,0.45324856,-0.45330973,0.55031312,-0.55031329,0.31024409,-0.31024423,0.00000000,-0.00000000
3.24462231,1.63629349,-1.63629350,0.01344124,-0.01344124,0.38210544,-0.38210559,0.00161209,-0.00161210,0.00000000,-0.00000000,0.45240471,-0.45247315,0.55595996,-0.55596016,0.31425467,-0.31425481,0.00000000,-0.00000000
3.25062531,1.66087906,-1.66087906,0.01215571,-0.01215571,0.38437840,-0.38437859,0.00162518,-0.00162519,0.00000000,-0.00000000,0.45613793,-0.45621419,0.56596475,-0.56596498,0.32104495,-0.32104509,0.00000000,-0.00000000
3.25662831,1.70072579,-1.70072578,0.01099977,-0.01099977,0.38905962,-0.38905984,0.00166135,-0.00166136,0.00000000,-0.00000000,0.46441378,-0.46449838,0.58061087,-0.58061113,0.33073094,-0.33073108,0.00000000,-0.00000000
3.26263132,1.75623684,-1.75623683,0.00998416,-0.00998416,0.39632037,-0.39632062,0.00172013,-0.00172013,0.00000000,-0.00000000,0.47710595,-0.47719934,0.60011092,-0.60011121,0.34337003,-0.34337018,0.00000000,-0.00000000
3.26863432,1.82756286,-1.82756285,0.00911821,-0.00911821,0.40628281,-0.40628310,0.00180077,-0.00180078,0.00000000,-0.00000000,0.49399871,-0.49410126,0.62459639,-0.62459672,0.35895680,-0.35895696,0.00000000,-0.00000000
3.27463732,1.91458412,-1.91458409,0.00840995,-0.00840995,0.41901322,-0.41901355,0.00190233,-0.00190234,0.00000000,-0.00000000,0.51479089,-0.51490288,0.65410838,-0.65410874,0.37742013,-0.37742030,0.00000000,-0.00000000
3.28064032,2.01689736,-2.01689732,0.00786623,-0.00786623,0.43451625,-0.43451663,0.00202362,-0.00202363,0.00000000,-0.00000000,0.53910163,-0.53922324,0.68858980,-0.68859020,0.39862186,-0.39862204,0.00000000,-0.00000000
3.28664332,2.13380845,-2.13380841,0.00749288,-0.00749288,0.45273054,-0.45273095,0.00216329,-0.00216330,0.00000000,-0.00000000,0.56647774,-0.56660901,0.72787954,-0.72787998,0.42235710,-0.42235730,0.00000000,-0.00000000
3.29264632,2.26433144,-2.26433139,0.00729484,-0.00729484,0.47352582,-0.47352627,0.00231978,-0.00231979,0.00000000,-0.00000000,0.59640257,-0.59654342,0.77170881,-0.77170929,0.44835636,-0.44835657,0.00000000,-0.00000000
3.29864932,2.40719473,-2.40719467,0.00727632,-0.00727632,0.49670197,-0.49670246,0.00249141,-0.00249142,0.00000000,-0.00000000,0.62830651,-0.62845672,0.81970019,-0.81970070,0.47628953,-0.47628977,0.00000000,-0.00000000
3.30465233,2.56085473,-2.56085466,0.00744085,-0.00744085,0.52198994,-0.52199047,0.00267638,-0.00267639,0.00000000,-0.00000000,0.66157881,-0.66173800,0.87136945,-0.87137000,0.50577179,-0.50577206,0.00000000,-0.00000000
3.31065533,2.72351709,-2.72351702,0.00779132,-0.00779132,0.54905483,-0.54905539,0.00287279,-0.00287281,0.00000000,-0.00000000,0.69558047,-0.69574810,0.92613047,-0.92613106,0.53637126,-0.53637156,0.00000000,-0.00000000
3.31665833,2.89316537,-2.89316529,0.00832998,-0.00832998,0.57750107,-0.57750166,0.00307869,-0.00307871,0.00000000,-0.00000000,0.72965803,-0.72983344,0.98330321,-0.98330384,0.56761836,-0.56761870,0.00000000,-0.00000000
3.32266133,3.06759653,-3.06759644,0.00905834,-0.00905834,0.60687964,-0.60688027,0.00329208,-0.00329209,0.00000000,-0.00000000,0.76315786,-0.76334023,1.04212469,-1.04212536,0.59901653,-0.59901692,0.00000000,-0.00000000
3.32866433,3.24446240,-3.24446231,0.00997700,-0.00997700,0.63669726,-0.63669791,0.00351095,-0.00351097,0.00000000,-0.00000000,0.79544046,-0.79562885,1.10176283,-1.10176353,0.63005409,-0.63005453,0.00000000,-0.00000000
3.33466733,3.42131615,-3.42131605,0.01108550,-0.01108550,0.66642717,-0.66642785,0.00373332,-0.00373334,0.00000000,-0.00000000,0.82589445,-0.82608780,1.16133283,-1.16133358,0.66021678,-0.66021727,0.00000000,-0.00000000
3.34067034,3.59566212,-3.59566201,0.01238199,-0.01238199,0.69552139,-0.69552208,0.00395723,-0.00395725,0.00000000,-0.00000000,0.85394975,-0.85414690,1.21991565,-1.21991644,0.68900056,-0.68900112,0.00000000,-0.00000000
3.34667334,3.76500765,-3.76500754,0.01386302,-0.01386302,0.72342387,-0.72342458,0.00418076,-0.00418078,0.00000000,-0.00000000,0.87908952,-0.87928924,1.27657808,-1.27657890,0.71592428,-0.71592492,0.00000000,-0.00000000
3.35267634,3.92691523,-3.92691512,0.01552320,-0.01552320,0.74958431,-0.74958503,0.00440207,-0.00440209,0.00000000,-0.00000000,0.90086048,-0.90106149,1.33039374,-1.33039460,0.74054164,-0.74054235,0.00000000,-0.00000000
3.35867934,4.07905318,-4.07905307,0.01735489,-0.01735489,0.77347203,-0.77347276,0.00461937,-0.00461939,0.00000000,-0.00000000,0.91888125,-0.91908225,1.38046453,-1.38046543,0.76245199,-0.76245280,0.00000000,-0.00000000
3.36468234,4.21924339,-4.21924328,0.01934795,-0.01934795,0.79458952,-0.79459025,0.00483093,-0.00483095,0.00000000,-0.00000000,0.93284857,-0.93304824,1.42594155,-1.42594250,0.78130974,-0.78131065,0.00000000,-0.00000000
3.37068534,4.34550450,-4.34550439,0.02148953,-0.02148954,0.81248511,-0.81248583,0.00503509,-0.00503511,0.00000000,-0.00000000,0.94254103,-0.94273810,1.46604511,-1.46604610,0.79683172,-0.79683273,0.00000000,-0.00000000
3.37668834,4.45608948,-4.45608938,0.02376387,-0.02376387,0.82676446,-0.82676517,0.00523024,-0.00523027,0.00000000,-0.00000000,0.94782060,-0.94801383,1.50008289,-1.50008392,0.80880254,-0.80880367,0.00000000,-0.00000000
3.38269135,4.54951641,-4.54951631,0.02615223,-0.02615223,0.83710036,-0.83710107,0.00541484,-0.00541486,0.00000000,-0.00000000,0.94863163,-0.94881985,1.52746592,-1.52746699,0.81707759,-0.81707885,0.00000000,-0.00000000
3.38869435,4.62459192,-4.62459183,0.02863295,-0.02863295,0.84324057,-0.84324126,0.00558737,-0.00558739,0.00000000,-0.00000000,0.94499785,-0.94518000,1.54772159,-1.54772272,0.82158376,-0.82158515,0.00000000,-0.00000000
3.39469735,4.68042693,-4.68042685,0.03118152,-0.03118152,0.84501343,-0.84501409,0.00574637,-0.00574639,0.00000000,-0.00000000,0.93701736,-0.93719248,1.56050360,-1.56050478,0.82231782,-0.82231936,0.00000000,-0.00000000
3.40070035,4.71644460,-4.71644452,0.03377089,-0.03377089,0.84233114,-0.84233179,0.00589041,-0.00589044,0.00000000,-0.00000000,0.92485605,-0.92502330,1.56559822,-1.56559946,0.81934279,-0.81934449,0.00000000,-0.00000000
3.40670335,4.73238075,-4.73238069,0.03637175,-0.03637176,0.83519061,-0.83519123,0.00601814,-0.00601817,0.00000000,-0.00000000,0.90873976,-0.90889843,1.56292702,-1.56292832,0.81278237,-0.81278425,0.00000000,-0.00000000
3.41270635,4.72827744,-4.72827738,0.03895308,-0.03895308,0.82367186,-0.82367245,0.00612825,-0.00612828,0.00000000,-0.00000000,0.88894563,-0.88909515,1.55254587,-1.55254724,0.80281395,-0.80281602,0.00000000,-0.00000000
3.41870935,4.70447010,-4.70447006,0.04148261,-0.04148261,0.80793420,-0.80793476,0.00621954,-0.00621957,0.00000000,-0.00000000,0.86579292,-0.86593287,1.53464038,-1.53464183,0.78966048,-0.78966274,0.00000000,-0.00000000
