energy_ev,total_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.93846923,1.28045153,0.36001660,0.18408398,0.10628993,0.39836064,0.00524307,0.19138067,0.05849508,0.41794601
2.94447224,1.33555362,0.37680309,0.19155897,0.11139714,0.42021197,0.00579290,0.20207577,0.06130238,0.43810825
2.95047524,1.38655786,0.39229429,0.19842970,0.11606683,0.44101329,0.00636076,0.21218597,0.06392105,0.45696378
2.95647824,1.43282620,0.40628079,0.20460873,0.12022905,0.46049592,0.00694020,0.22157468,0.06631836,0.47426119
2.96248124,1.47375785,0.41856938,0.21001466,0.12382073,0.47839692,0.00752384,0.23011126,0.06846338,0.48976240
2.96848424,1.50880053,0.42898710,0.21457361,0.12678722,0.49446442,0.00810344,0.23767396,0.07032753,0.50324766
2.97448724,1.53746178,0.43738514,0.21822072,0.12908355,0.50846315,0.00867014,0.24415276,0.07188512,0.51452045
2.98049025,1.55931996,0.44364210,0.22090165,0.13067558,0.52017987,0.00921460,0.24945204,0.07311384,0.52341221
2.98649325,1.57403475,0.44766693,0.22257391,0.13154072,0.52942873,0.00972730,0.25349306,0.07399521,0.52978668
2.99249625,1.58135695,0.44940120,0.22320818,0.13166848,0.53605633,0.01019880,0.25621606,0.07451498,0.53354390
2.99849925,1.58113713,0.44882075,0.22278940,0.13106064,0.53994630,0.01062001,0.25758217,0.07466349,0.53462355
3.00450225,1.57333294,0.44593671,0.22131769,0.12973112,0.54102332,0.01098248,0.25757470,0.07443600,0.53300760
3.01050525,1.55801459,0.44079575,0.21880897,0.12770555,0.53925628,0.01127870,0.25620015,0.07383282,0.52872218
3.01650825,1.53536831,0.43347970,0.21529537,0.12502061,0.53466056,0.01150234,0.25348860,0.07285953,0.52183856
3.02251126,1.50569732,0.42410434,0.21082521,0.12172307,0.52729923,0.01164848,0.24949366,0.07152692,0.51247301
3.02851426,1.46942022,0.41281750,0.20546267,0.11786865,0.51728302,0.01171379,0.24429174,0.06985094,0.50078576
3.03451726,1.42706642,0.39979647,0.19928705,0.11352068,0.50476908,0.01169665,0.23798094,0.06785250,0.48697878
3.04052026,1.37926870,0.38524471,0.19239160,0.10874865,0.48995845,0.01159721,0.23067921,0.06555711,0.47129247
3.04652326,1.32675281,0.36938798,0.18488204,0.10362665,0.47309221,0.01141738,0.22252210,0.06299448,0.45400134
3.05252626,1.27032422,0.35246993,0.17687457,0.09823178,0.45444654,0.01116082,0.21366000,0.06019790,0.43540869
3.05852926,1.21085241,0.33474726,0.16849366,0.09264256,0.43432662,0.01083275,0.20425498,0.05720362,0.41584043
3.06453227,1.14925297,0.31648459,0.15986952,0.08693737,0.41305965,0.01043980,0.19447724,0.05405007,0.39563821
3.07053527,1.08646807,0.29794918,0.15113531,0.08119296,0.39098725,0.00998982,0.18450137,0.05077710,0.37515195
3.07653827,1.02344582,0.27940554,0.14242428,0.07548309,0.36845734,0.00949157,0.17450243,0.04742506,0.35473216
3.08254127,0.96111924,0.26111025,0.13386679,0.06987732,0.34581592,0.00895451,0.16465199,0.04403402,0.33472203
3.08854427,0.90038556,0.24330706,0.12558746,0.06444000,0.32339894,0.00838848,0.15511428,0.04064292,0.31544977
3.09454727,0.84208636,0.22622242,0.11770236,0.05922940,0.30152458,0.00780341,0.14604249,0.03728882,0.29722122
3.10055028,0.78698950,0.21006155,0.11031651,0.05429714,0.28048613,0.00720912,0.13757543,0.03400621,0.28031314
3.10655328,0.73577327,0.19500526,0.10352162,0.04968782,0.26054583,0.00661506,0.12983456,0.03082649,0.26496731
3.11255628,0.68901329,0.18120765,0.09739426,0.04543888,0.24192977,0.00603011,0.12292150,0.02777747,0.25138562
3.11855928,0.64717280,0.16879453,0.09199449,0.04158075,0.22482395,0.00546248,0.11691623,0.02488314,0.23972635
3.12456228,0.61059641,0.15786296,0.08736491,0.03813724,0.20937178,0.00491957,0.11187578,0.02216353,0.23010177
3.13056528,0.57950774,0.14848167,0.08353032,0.03512611,0.19567291,0.00440797,0.10783369,0.01963470,0.22257716
3.13656828,0.55401078,0.14069240,0.08049784,0.03255992,0.18378337,0.00393344,0.10480018,0.01730889,0.21717120
3.14257129,0.53409515,0.13451215,0.07825763,0.03044704,0.17371720,0.00350099,0.10276295,0.01519483,0.21385787
3.14857429,0.51964477,0.12993627,0.07678405,0.02879284,0.16544912,0.00311497,0.10168870,0.01329814,0.21256969
3.15457729,0.51044982,0.12694212,0.07603733,0.02760102,0.15891838,0.00277918,0.10152524,0.01162177,0.21320229
3.16058029,0.50622141,0.12549341,0.07596561,0.02687492,0.15403353,0.00249707,0.10220413,0.01016655,0.21562004
3.16658329,0.50660845,0.12554471,0.07650734,0.02661904,0.15067782,0.00227190,0.10364385,0.00893178,0.21966273
3.17258629,0.51121602,0.12704621,0.07759394,0.02684035,0.14871519,0.00210690,0.10575321,0.00791574,0.22515279
3.17858929,0.51962453,0.12994839,0.07915254,0.02754964,0.14799640,0.00200550,0.10843505,0.00711629,0.23190310
3.18459230,0.53140895,0.13420633,0.08110886,0.02876268,0.14836528,0.00197145,0.11158997,0.00653130,0.23972482
3.19059530,0.54615726,0.13978350,0.08338997,0.03050114,0.14966476,0.00200897,0.11512010,0.00615908,0.24843509
3.19659830,0.56348738,0.14665478,0.08592685,0.03279324,0.15174241,0.00212290,0.11893250,0.00599868,0.25786411
3.20260130,0.58306183,0.15480849,0.08865677,0.03567409,0.15445545,0.00231870,0.12294237,0.00605007,0.26786155
3.20860430,0.60459949,0.16424728,0.09152521,0.03918557,0.15767494,0.00260255,0.12707568,0.00631423,0.27830169
3.21460730,0.62788388,0.17498774,0.09448739,0.04337579,0.16128905,0.00298122,0.13127131,0.00679303,0.28908729
3.22061031,0.65276763,0.18705864,0.09750922,0.04829803,0.16520535,0.00346205,0.13548240,0.00748910,0.30015185
3.22661331,0.67917276,0.20049781,0.10056778,0.05400923,0.16935197,0.00405276,0.13967710,0.00840541,0.31146020
3.23261631,0.70708695,0.21534771,0.10365119,0.06056793,0.17367779,0.00476122,0.14383854,0.00954493,0.32300741
3.23861931,0.73655573,0.23164986,0.10675791,0.06803181,0.17815155,0.00559518,0.14796397,0.01090996,0.33481596
3.24462231,0.76767115,0.24943832,0.10989558,0.07645470,0.18276002,0.00656196,0.15206340,0.01250160,0.34693140
3.25062531,0.80055735,0.26873253,0.11307939,0.08588342,0.18750542,0.00766804,0.15615749,0.01431904,0.35941666
3.25662831,0.83535395,0.28952984,0.11633010,0.09635432,0.19240213,0.00891867,0.16027504,0.01635884,0.37234534
3.26263132,0.87219789,0.31179828,0.11967183,0.10788977,0.19747302,0.01031747,0.16445011,0.01861431,0.38579430
3.26863432,0.91120504,0.33546977,0.12312972,0.12049476,0.20274547,0.01186600,0.16871901,0.02107483,0.39983593
3.27463732,0.95245228,0.36043451,0.12672761,0.13415375,0.20824742,0.01356338,0.17311716,0.02372540,0.41453065
3.28064032,0.99596131,0.38653678,0.13048586,0.14882807,0.21400353,0.01540595,0.17767618,0.02654624,0.42991975
3.28664332,1.04168506,0.41357261,0.13441943,0.16445380,0.22003171,0.01738701,0.18242125,0.02951256,0.44601933
3.29264632,1.08949741,0.44128966,0.13853629,0.18094062,0.22634020,0.01949665,0.18736877,0.03259460,0.46281530
3.29864932,1.13918710,0.46938950,0.14283631,0.19817155,0.23292520,0.02172166,0.19252471,0.03575786,0.48025998
3.30465233,1.19045597,0.49753237,0.14731060,0.21600375,0.23976929,0.02404564,0.19788332,0.03896352,0.49827028
3.31065533,1.24292197,0.52534445,0.15194138,0.23427046,0.24684052,0.02644914,0.20342657,0.04216923,0.51672758
3.31665833,1.29612658,0.55242735,0.15670232,0.25278411,0.25409227,0.02891005,0.20912409,0.04532995,0.53547936
3.32266133,1.34954652,0.57836965,0.16155941,0.27134045,0.26146376,0.03140405,0.21493375,0.04839920,0.55434228
3.32866433,1.40260908,0.60275981,0.16647213,0.28972374,0.26888126,0.03390518,0.22080261,0.05133027,0.57310673
3.33466733,1.45471017,0.62520024,0.17139505,0.30771271,0.27625966,0.03638660,0.22666837,0.05407772,0.59154241
3.34067034,1.50523447,0.64532147,0.17627954,0.32508708,0.28350456,0.03882130,0.23246104,0.05659883,0.60940472
3.34667334,1.55357624,0.66279614,0.18107568,0.34163446,0.29051455,0.04118296,0.23810487,0.05885506,0.62644160
3.35267634,1.59916011,0.67735177,0.18573412,0.35715717,0.29718367,0.04344672,0.24352038,0.06081350,0.64240051
3.35867934,1.64146058,0.68878192,0.19020785,0.37147880,0.30340395,0.04559004,0.24862638,0.06244805,0.65703521
3.36468234,1.68001930,0.69695496,0.19445379,0.38445016,0.30906782,0.04759335,0.25334195,0.06374050,0.67011216
3.37068534,1.71445940,0.70182004,0.19843412,0.39595419,0.31407054,0.04944067,0.25758833,0.06468126,0.68141619
3.37668834,1.74449619,0.70340992,0.20211725,0.40590976,0.31831236,0.05112005,0.26129068,0.06526983,0.69075538
3.38269135,1.76994369,0.70184039,0.20547850,0.41427400,0.32170061,0.05262387,0.26437957,0.06551483,0.69796510
3.38869435,1.79071686,0.69730637,0.20850036,0.42104305,0.32415156,0.05394888,0.26679246,0.06543381,0.70291099
3.39469735,1.80682953,0.69007468,0.21117237,0.42625121,0.32559205,0.05509612,0.26847484,0.06505251,0.70549112
3.40070035,1.81838818,0.68047395,0.21349073,0.42996843,0.32596104,0.05607058,0.26938130,0.06440399,0.70563717
3.40670335,1.82558194,0.66888201,0.21545749,0.43229628,0.32521088,0.05688074,0.26947641,0.06352726,0.70331488
3.41270635,1.82866947,0.65571136,0.21707964,0.43336259,0.32330842,0.05753788,0.26873544,0.06246586,0.69852377
3.41870935,1.82796337,0.64139349,0.21836788,0.43331498,0.32023600,0.05805535,0.26714487,0.06126610,0.69129621
3.42471236,1.82381283,0.62636257,0.21933533,0.43231363,0.31599210,0.05844769,0.26470282,0.05997535,0.68169601
3.43071536,1.81658562,0.61103955,0.21999618,0.43052362,0.31059181,0.05872978,0.26141922,0.05864022,0.66981658
3.43671836,1.80664994,0.59581703,0.22036436,0.42810724,0.30406700,0.05891594,0.25731584,0.05730488,0.65577866
3.44272136,1.79435736,0.58104597,0.22045230,0.42521666,0.29646619,0.05901916,0.25242604,0.05600951,0.63972776
3.44872436,1.78002743,0.56702443,0.22026983,0.42198728,0.28785404,0.05905038,0.24679436,0.05478898,0.62183135
3.45472736,1.76393471,0.55398915,0.21982334,0.41853221,0.27831043,0.05901795,0.24047587,0.05367184,0.60227577
3.46073037,1.74629897,0.54211006,0.21911515,0.41493799,0.26792927,0.05892728,0.23353528,0.05267965,0.58126297
3.46673337,1.72727890,0.53148797,0.21814324,0.41126192,0.25681678,0.05878061,0.22604580,0.05182661,0.55900705
3.47273637,1.70696962,0.52215559,0.21690126,0.40753094,0.24508957,0.05857708,0.21808795,0.05111963,0.53573080
3.47873937,1.68540426,0.51408154,0.21537896,0.40374235,0.23287233,0.05831293,0.20974807,0.05055876,0.51166206
3.48474237,1.66255938,0.50717728,0.21356287,0.39986598,0.22029532,0.05798189,0.20111690,0.05013789,0.48703025
3.49074537,1.63836402,0.50130635,0.21143737,0.39584802,0.20749178,0.05757579,0.19228796,0.04984581,0.46206293
3.49674837,1.61271195,0.49629566,0.20898605,0.39161601,0.19459519,0.05708520,0.18335609,0.04966741,0.43698262
3.50275138,1.58547644,0.49194803,0.20619320,0.38708481,0.18173673,0.05650025,0.17441602,0.04958512,0.41200387
3.50875438,1.55652677,0.48805533,0.20304553,0.38216327,0.16904276,0.05581142,0.16556099,0.04958036,0.38733074
3.51475738,1.52574551,0.48441173,0.19953391,0.37676109,0.15663266,0.05501036,0.15688165,0.04963500,0.36315470
3.52076038,1.49304577,0.48082617,0.19565506,0.37079564,0.14461690,0.05409065,0.14846505,0.04973272,0.33965292
3.52676338,1.45838719,0.47713357,0.19141307,0.36419822,0.13309559,0.05304847,0.14039380,0.04986020,0.31698715
3.53276638,1.42178990,0.47320417,0.18682074,0.35691959,0.12215732,0.05188314,0.13274547,0.05000808,0.29530299
3.53876938,1.38334544,0.46895053,0.18190046,0.34893424,0.11187850,0.05059748,0.12559202,0.05017163,0.27472960
3.54477239,1.34322401,0.46433199,0.17668477,0.34024353,0.10232305,0.04919800,0.11899947,0.05035106,0.25537978
3.55077539,1.30167751,0.45935617,0.17121637,0.33087715,0.09354245,0.04769491,0.11302750,0.05055151,0.23735028
3.55677839,1.25903804,0.45407775,0.16554764,0.32089317,0.08557614,0.04610195,0.10772914,0.05078268,0.22072240
3.56278139,1.21571181,0.44859443,0.15973962,0.31037650,0.07845212,0.04443598,0.10315044,0.05105814,0.20556254
3.56878439,1.17216879,0.44304044,0.15386054,0.29943600,0.07218773,0.04271647,0.09933008,0.05139430,0.19192289
3.57478739,1.12892842,0.43757801,0.14798388,0.28820034,0.06679050,0.04096485,0.09629885,0.05180920,0.17984191
3.58079040,1.08654222,0.43238723,0.14218606,0.27681291,0.06225914,0.03920373,0.09407920,0.05232110,0.16934480
3.58679340,1.04557416,0.42765501,0.13654395,0.26542602,0.05858432,0.03745614,0.09268454,0.05294700,0.16044371
3.59279640,1.00657977,0.42356363,0.13113218,0.25419482,0.05574960,0.03574465,0.09211869,0.05370114,0.15313781
3.59879940,0.97008517,0.42027974,0.12602058,0.24327120,0.05373203,0.03409063,0.09237526,0.05459359,0.14741315
3.60480240,0.93656713,0.41794421,0.12127164,0.23279800,0.05250284,0.03251351,0.09343707,0.05562909,0.14324247
3.61080540,0.90643509,0.41666363,0.11693833,0.22290387,0.05202784,0.03103019,0.09527581,0.05680602,0.14058485
3.61680840,0.88001634,0.41650381,0.11306231,0.21369902,0.05226782,0.02965454,0.09785179,0.05811581,0.13938546
3.62281141,0.85754474,0.41748568,0.10967257,0.20527205,0.05317882,0.02839711,0.10111404,0.05954267,0.13957529
3.62881441,0.83915390,0.41958380,0.10678463,0.19768805,0.05471234,0.02726497,0.10500065,0.06106374,0.14107116
3.63481741,0.82487483,0.42272766,0.10440041,0.19098787,0.05681556,0.02626172,0.10943950,0.06264961,0.14377591
3.64082041,0.81463817,0.42680544,0.10250848,0.18518879,0.05943159,0.02538771,0.11434931,0.06426533,0.14757891
3.64682341,0.80828089,0.43167031,0.10108508,0.18028628,0.06249970,0.02464028,0.11964109,0.06587168,0.15235698
3.65282641,0.80555679,0.43714866,0.10009546,0.17625687,0.06595571,0.02401430,0.12521990,0.06742683,0.15797567
3.65882941,0.80615036,0.44304988,0.09949571,0.17306179,0.06973246,0.02350264,0.13098684,0.06888820,0.16429096
3.66483242,0.80969304,0.44917709,0.09923486,0.17065127,0.07376044,0.02309679,0.13684138,0.07021449,0.17115134
3.67083542,0.81578104,0.45533827,0.09925719,0.16896924,0.07796847,0.02278744,0.14268365,0.07136768,0.17840023
3.67683842,0.82399377,0.46135705,0.09950461,0.16795803,0.08228459,0.02256509,0.14841692,0.07231518,0.18587880
3.68284142,0.83391197,0.46708272,0.09991896,0.16756305,0.08663701,0.02242057,0.15394996,0.07303160,0.19342883
3.68884442,0.84513463,0.47239880,0.10044423,0.16773695,0.09095520,0.02234551,0.15919924,0.07350052,0.20089591
3.69484742,0.85729398,0.47722975,0.10102849,0.16844334,0.09517100,0.02233270,0.16409089,0.07371578,0.20813252
3.70085043,0.87006795,0.48154558,0.10162548,0.16965970,0.09921976,0.02237632,0.16856238,0.07368253,0.21500116
3.70685343,0.88318973,0.48536408,0.10219596,0.17137947,0.10304152,0.02247203,0.17256379,0.07341779,0.22137727
3.71285643,0.89645412,0.48875064,0.10270853,0.17361328,0.10658210,0.02261700,0.17605868,0.07295066,0.22715193
3.71885943,0.90972067,0.49181575,0.10314014,0.17638920,0.10979414,0.02280975,0.17902450,0.07232199,0.23223416
3.72486243,0.92291375,0.49471040,0.10347621,0.17975218,0.11263796,0.02304993,0.18145261,0.07158371,0.23655290
3.73086543,0.93601974,0.49761962,0.10371044,0.18376264,0.11508235,0.02333801,0.18334787,0.07079770,0.24005844
3.73686843,0.94908184,0.50075465,0.10384422,0.18849429,0.11710511,0.02367492,0.18472783,0.07003436,0.24272330
3.74287144,0.96219280,0.50434405,0.10388598,0.19403137,0.11869340,0.02406164,0.18562161,0.06937081,0.24454259
3.74887444,0.97548619,0.50862427,0.10385017,0.20046533,0.11984387,0.02449886,0.18606854,0.06888886,0.24553373
3.75487744,0.98912657,0.51383010,0.10375627,0.20789113,0.12056256,0.02498655,0.18611656,0.06867279,0.24573558
3.76088044,1.00329910,0.52018536,0.10362765,0.21640318,0.12086451,0.02552371,0.18582045,0.06880697,0.24520699
3.76688344,1.01819891,0.52789410,0.10349043,0.22609117,0.12077321,0.02610808,0.18524004,0.06937340,0.24402472
3.77288644,1.03402053,0.53713280,0.10337236,0.23703564,0.12031969,0.02673598,0.18443831,0.07044923,0.24228089
3.77888944,1.05094762,0.54804334,0.10330174,0.24930360,0.11954154,0.02740224,0.18347951,0.07210428,0.24007990
3.78489245,1.06914319,0.56072724,0.10330632,0.26294418,0.11848160,0.02810017,0.18242732,0.07439866,0.23753497
3.79089545,1.08874034,0.57524095,0.10341237,0.27798431,0.11718659,0.02882166,0.18134305,0.07738044,0.23476431
3.79689845,1.10983358,0.59159221,0.10364371,0.29442466,0.11570553,0.02955734,0.18028395,0.08108354,0.23188714
3.80290145,1.13247088,0.60973750,0.10402085,0.31223584,0.11408814,0.03029673,0.17930158,0.08552584,0.22901950
3.80890445,1.15664642,0.62958051,0.10456012,0.33135499,0.11238317,0.03102853,0.17844031,0.09070754,0.22627018
3.81490745,1.18229414,0.65097147,0.10527290,0.35168296,0.11063677,0.03174086,0.17773593,0.09660982,0.22373675
3.82091046,1.20928239,0.67370748,0.10616493,0.37308214,0.10889091,0.03242151,0.17721452,0.10319399,0.22150192
3.82691346,1.23740975,0.69753379,0.10723565,0.39537522,0.10718199,0.03305826,0.17689137,0.11040100,0.21963029
3.83291646,1.26640243,0.72214605,0.10847763,0.41834493,0.10553962,0.03363908,0.17677025,0.11815155,0.21816574
3.83891946,1.29591353,0.74719366,0.10987622,0.44173509,0.10398558,0.03415238,0.17684294,0.12634672,0.21712949
3.84492246,1.32552457,0.77228438,0.11140932,0.46525301,0.10253321,0.03458721,0.17708902,0.13486927,0.21651901
3.85092546,1.35474951,0.79699022,0.11304731,0.48857332,0.10118702,0.03493343,0.17747612,0.14358556,0.21630771
3.85692846,1.38304176,0.82085475,0.11475337,0.51134344,0.09994271,0.03518188,0.17796052,0.15234811,0.21644573
3.86293147,1.40980411,0.84340188,0.11648395,0.53319052,0.09878751,0.03532449,0.17848818,0.16099880,0.21686149
3.86893447,1.43440185,0.86414609,0.11818963,0.55372984,0.09770095,0.03535443,0.17899625,0.16937262,0.21746430
3.87493747,1.45617885,0.88260393,0.11981626,0.57257447,0.09665591,0.03526623,0.17941493,0.17730190,0.21814771
3.88094047,1.47447627,0.89830667,0.12130646,0.58934590,0.09561996,0.03505585,0.17966981,0.18462089,0.21879357
3.88694347,1.48865354,0.91081366,0.12260131,0.60368535,0.09455704,0.03472085,0.17968448,0.19117051,0.21927675
3.89294647,1.49811076,0.91972611,0.12364238,0.61526524,0.09342917,0.03426046,0.17938340,0.19680319,0.21947005
3.89894947,1.50231177,0.92470061,0.12437388,0.62380051,0.09219841,0.03367568,0.17869497,0.20138743,0.21924951
3.90495248,1.50080696,0.92546200,0.12474487,0.62905909,0.09082872,0.03296943,0.17755454,0.20481218,0.21849942
3.91095548,1.49325468,0.92181490,0.12471157,0.63087126,0.08928781,0.03214655,0.17590737,0.20699047,0.21711726
3.91695848,1.47944036,0.91365333,0.12423946,0.62913727,0.08754885,0.03121392,0.17371139,0.20786252,0.21501796
3.92296148,1.45929227,0.90096796,0.12330523,0.62383295,0.08559188,0.03018047,0.17093952,0.20739786,0.21213768
3.92896448,1.43289311,0.88385044,0.12189849,0.61501296,0.08340504,0.02905713,0.16758159,0.20559654,0.20843655
3.93496748,1.40048675,0.86249466,0.12002297,0.60281143,0.08098538,0.02785682,0.16364562,0.20248936,0.20390059
3.94097049,1.36247965,0.83719465,0.11769737,0.58744011,0.07833928,0.02659428,0.15915856,0.19813699,0.19854262
3.94697349,1.31943682,0.80833918,0.11495573,0.56918380,0.07548261,0.02528593,0.15416619,0.19262812,0.19240197
3.95297649,1.27207218,0.77640315,0.11184712,0.54839347,0.07244035,0.02394967,0.14873252,0.18607675,0.18554338
3.95897949,1.22123382,0.74193617,0.10843497,0.52547729,0.06924596,0.02260457,0.14293834,0.17861853,0.17805481
3.96498249,1.16788451,0.70554870,0.10479575,0.50088979,0.06594039,0.02127059,0.13687926,0.17040666,0.17004451
3.97098549,1.11307820,0.66789629,0.10101721,0.47511985,0.06257083,0.01996825,0.13066314,0.16160714,0.16163736
3.97698849,1.05793340,0.62966253,0.09719621,0.44867773,0.05918923,0.01871820,0.12440710,0.15239390,0.15297074
3.98299150,1.00360428,0.59154136,0.09343611,0.42208185,0.05585070,0.01754092,0.11823417,0.14294375,0.14419005
3.98899450,0.95125045,0.55421938,0.08984395,0.39584560,0.05261179,0.01645629,0.11226970,0.13343155,0.13544411
3.99499750,0.90200648,0.51835871,0.08652742,0.37046473,0.04952877,0.01548319,0.10663769,0.12402557,0.12688061
4.00100050,0.85695195,0.48458094,0.08359171,0.34640568,0.04665594,0.01463918,0.10145712,0.11488337,0.11864169
4.00700350,0.81708285,0.45345261,0.08113632,0.32409506,0.04404408,0.01394008,0.09683844,0.10614816,0.11085995
4.01300650,0.78328518,0.42547256,0.07925203,0.30391064,0.04173891,0.01339971,0.09288020,0.09794587,0.10365482
4.01900950,0.75631120,0.40106134,0.07801798,0.28617382,0.03977989,0.01302953,0.08966611,0.09038284,0.09712958
4.02501251,0.73675896,0.38055296,0.07749896,0.27114388,0.03819903,0.01283839,0.08726244,0.08354421,0.09136885
4.03101551,0.72505546,0.36418880,0.07774310,0.25901372,0.03702009,0.01283227,0.08571586,0.07749307,0.08643680
4.03701851,0.72144382,0.35211393,0.07877990,0.24990743,0.03625783,0.01301411,0.08505187,0.07227013,0.08237599
4.04302151,0.72597468,0.34437559,0.08061871,0.24387924,0.03591768,0.01338360,0.08527368,0.06789413,0.07920678
4.04902451,0.73850208,0.34092378,0.08324775,0.24091402,0.03599543,0.01393708,0.08636180,0.06436271,0.07692742
4.05502751,0.75868389,0.34161397,0.08663361,0.24092919,0.03647734,0.01466744,0.08827411,0.06165371,0.07551463
4.06103052,0.78598707,0.34621160,0.09072145,0.24377785,0.03734033,0.01556414,0.09094663,0.05972691,0.07492477
4.06703352,0.81969756,0.35439844,0.09543569,0.24925309,0.03855251,0.01661322,0.09429484,0.05852612,0.07509543
4.07303652,0.85893495,0.36578056,0.10068139,0.25709350,0.04007380,0.01779741,0.09821563,0.05798141,0.07594745
4.07903952,0.90267171,0.37989789,0.10634627,0.26698964,0.04185687,0.01909637,0.10258979,0.05801163,0.07738735
4.08504252,0.94975680,0.39623513,0.11230321,0.27859151,0.04384816,0.02048693,0.10728497,0.05852698,0.07930993
4.09104552,0.99894313,0.41423392,0.11841343,0.29151686,0.04598917,0.02194344,0.11215912,0.05943171,0.08160130
4.09704852,1.04891845,0.43330614,0.12452995,0.30536033,0.04821778,0.02343830,0.11706429,0.06062682,0.08414186
4.10305153,1.09833892,0.45284787,0.13050162,0.31970315,0.05046982,0.02494241,0.12185063,0.06201272,0.08680957
4.10905453,1.14586439,0.47225408,0.13617724,0.33412333,0.05268059,0.02642586,0.12637051,0.06349182,0.08948312
4.11505753,1.19019446,0.49093337,0.14140985,0.34820620,0.05478652,0.02785858,0.13048272,0.06497103,0.09204510
4.12106053,1.23010417,0.50832269,0.14606101,0.36155481,0.05672676,0.02921106,0.13405642,0.06636400,0.09438495
4.12706353,1.26447799,0.52390134,0.15000482,0.37380020,0.05844476,0.03045516,0.13697481,0.06759324,0.09640180
4.13306653,1.29234107,0.53720411,0.15313170,0.38461109,0.05988971,0.03156478,0.13913846,0.06859186,0.09800687
4.13906953,1.31288633,0.54783288,0.15535152,0.39370266,0.06101783,0.03251667,0.14046795,0.06930506,0.09912555
4.14507254,1.32549657,0.55546640,0.15659626,0.40084419,0.06179347,0.03329102,0.14090592,0.06969123,0.09969904
4.15107554,1.32976041,0.55986785,0.15682184,0.40586523,0.06218992,0.03387213,0.14041839,0.06972265,0.09968542
4.15707854,1.32548170,0.56088986,0.15600916,0.40866002,0.06219003,0.03424880,0.13899523,0.06938575,0.09906024
4.16308154,1.31268172,0.55847683,0.15416430,0.40918998,0.06178640,0.03441472,0.13664986,0.06868102,0.09781650
4.16908454,1.29159425,0.55266435,0.15131784,0.40748409,0.06098140,0.03436864,0.13341811,0.06762238,0.09596413
4.17508754,1.26265370,0.54357578,0.14752340,0.40363721,0.05978675,0.03411439,0.12935643,0.06623627,0.09352894
4.18109055,1.22647677,0.53141618,0.14285538,0.39780618,0.05822293,0.03366076,0.12453941,0.06456024,0.09055106
4.18709355,1.18383850,0.51646367,0.13740612,0.39020393,0.05631824,0.03302114,0.11905675,0.06264134,0.08708303
4.19309655,1.13564378,0.49905869,0.13128248,0.38109176,0.05410768,0.03221313,0.11300991,0.06053417,0.08318759
4.19909955,1.08289540,0.47959150,0.12460215,0.37077003,0.05163169,0.03125788,0.10650851,0.05829876,0.07893520
4.20510255,1.02666025,0.45848853,0.11748968,0.35956756,0.04893470,0.03017940,0.09966661,0.05599833,0.07440150
4.21110555,0.96803469,0.43619798,0.11007255,0.34783021,0.04606372,0.02900378,0.09259915,0.05369698,0.06966476
4.21710855,0.90811077,0.41317526,0.10247734,0.33590892,0.04306686,0.02775828,0.08541857,0.05145750,0.06480337
4.22311156,0.84794436,0.38986891,0.09482618,0.32414779,0.03999191,0.02647053,0.07823174,0.04933920,0.05989360
4.22911456,0.78852633,0.36670737,0.08723359,0.31287244,0.03688516,0.02516759,0.07113742,0.04739596,0.05500757
4.23511756,0.73075778,0.34408706,0.07980384,0.30237928,0.03379015,0.02387519,0.06422412,0.04567454,0.05021152
4.24112056,0.67542987,0.32236225,0.07262884,0.29292590,0.03074684,0.02261696,0.05756864,0.04421317,0.04556451
4.24712356,0.62320879,0.30183689,0.06578663,0.28472296,0.02779080,0.02141375,0.05123504,0.04304044,0.04111742
4.25312656,0.57462612,0.28275869,0.05934049,0.27792794,0.02495277,0.02028319,0.04527428,0.04217461,0.03691246
4.25912956,0.53007442,0.26531542,0.05333865,0.27264078,0.02225831,0.01923920,0.03972425,0.04162327,0.03298293
4.26513257,0.48980794,0.24963358,0.04781449,0.26890179,0.01972777,0.01829184,0.03461036,0.04138334,0.02935342
4.27113557,0.45394800,0.23577933,0.04278726,0.26669160,0.01737637,0.01744715,0.02994645,0.04144149,0.02604028
4.27713857,0.42249255,0.22376139,0.03826322,0.26593339,0.01521450,0.01670723,0.02573596,0.04177493,0.02305240
4.28314157,0.39532909,0.21353587,0.03423703,0.26649714,0.01324814,0.01607041,0.02197338,0.04235242,0.02039213
4.28914457,0.37225050,0.20501267,0.03069348,0.26820577,0.01147941,0.01553161,0.01864581,0.04313567,0.01805641
4.29514757,0.35297272,0.19806312,0.02760926,0.27084289,0.00990715,0.01508268,0.01573453,0.04408090,0.01603801
4.30115058,0.33715382,0.19252854,0.02495489,0.27416200,0.00852761,0.01471299,0.01321657,0.04514062,0.01432672
4.30715358,0.32441339,0.18822932,0.02269656,0.27789652,0.00733509,0.01440994,0.01106627,0.04626548,0.01291065
4.31315658,0.31435189,0.18497430,0.02079795,0.28177051,0.00632260,0.01415958,0.00925657,0.04740621,0.01177742
4.31915958,0.30656903,0.18256988,0.01922189,0.28550954,0.00548247,0.01394725,0.00776031,0.04851550,0.01091520
4.32516258,0.30068080,0.18082869,0.01793188,0.28885133,0.00480692,0.01375814,0.00655119,0.04954984,0.01031375
