energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.00300150,6.44877868,0.03456727,0.85555775,1.35885590,3.57632476,0.04687975,0.69182663,0.90348147,0.98114909
0.00900450,6.49118251,0.03351124,0.87599638,1.38374609,3.60861764,0.04617648,0.69969109,0.89798194,0.97355811
0.01500750,6.52524853,0.03253113,0.89742254,1.40651384,3.63443840,0.04565011,0.70709569,0.89076140,0.96409340
0.02101051,6.55031161,0.03162765,0.91971149,1.42688604,3.65357061,0.04529288,0.71398396,0.88165459,0.95259937
0.02701351,6.56585750,0.03079958,0.94269709,1.44462815,3.66588431,0.04509222,0.72029746,0.87056949,0.93899305
0.03301651,6.57151561,0.03004410,0.96617199,1.45954413,3.67132693,0.04503127,0.72597443,0.85748531,0.92326429
0.03901951,6.56704673,0.02935729,0.98988916,1.47147536,3.66991228,0.04508956,0.73094849,0.84244750,0.90547316
0.04502251,6.55232759,0.02873459,1.01356491,1.48029914,3.66170855,0.04524371,0.73514774,0.82556049,0.88574502
0.05102551,6.52733412,0.02817130,1.03688348,1.48592693,3.64682633,0.04546818,0.73849441,0.80697864,0.86426352
0.05702851,6.49212537,0.02766302,1.05950318,1.48830286,3.62540790,0.04573610,0.74090508,0.78689627,0.84126212
0.06303152,6.44682972,0.02720616,1.08106384,1.48740263,3.59761848,0.04602010,0.74229157,0.76553730,0.81701465
0.06903452,6.39163465,0.02679827,1.10119568,1.48323296,3.56364019,0.04629319,0.74256265,0.74314512,0.79182540
0.07503752,6.32678122,0.02643846,1.11952909,1.47583178,3.52366924,0.04652953,0.74162651,0.71997336,0.76601916
0.08104052,6.25256343,0.02612764,1.13570516,1.46526897,3.47791634,0.04670532,0.73939384,0.69627778,0.73993180
0.08704352,6.16933243,0.02586873,1.14938651,1.45164759,3.42661022,0.04679947,0.73578153,0.67230985,0.71390149
0.09304652,6.07750500,0.02566677,1.16026800,1.43510533,3.37000389,0.04679431,0.73071680,0.64831187,0.68826105
0.09904952,5.97757514,0.02552895,1.16808698,1.41581587,3.30838274,0.04667615,0.72414145,0.62451402,0.66333138
0.10505253,5.87012734,0.02546446,1.17263244,1.39398989,3.24207382,0.04643570,0.71601614,0.60113295,0.63941611
0.11105553,5.75584989,0.02548430,1.17375283,1.36987524,3.17145517,0.04606841,0.70632429,0.57837197,0.61679745
0.11705853,5.63554645,0.02560098,1.17136210,1.34375616,3.09696420,0.04557461,0.69507551,0.55642244,0.59573310
0.12306153,5.51014415,0.02582807,1.16544362,1.31595105,3.01910413,0.04495948,0.68230819,0.53546605,0.57645408
0.12906453,5.38069675,0.02617965,1.15605183,1.28680882,2.93844760,0.04423294,0.66809119,0.51567769,0.55916322
0.13506753,5.24838152,0.02666973,1.14331147,1.25670353,2.85563687,0.04340925,0.65252431,0.49722853,0.54403423
0.14107054,5.11448916,0.02731152,1.12741436,1.22602752,2.77137991,0.04250658,0.63573766,0.48028884,0.53121100
0.14707354,4.98040635,0.02811670,1.10861388,1.19518301,2.68644243,0.04154639,0.61788974,0.46503042,0.52080714
0.15307654,4.84759105,0.02909465,1.08721731,1.16457249,2.60163582,0.04055271,0.59916432,0.45162818,0.51290539
0.15907954,4.71754127,0.03025171,1.06357635,1.13458814,2.51780129,0.03955135,0.57976632,0.44026077,0.50755708
0.16508254,4.59175839,0.03159039,1.03807616,1.10560088,2.43579089,0.03856902,0.55991670,0.43111000,0.50478140
0.17108554,4.47170646,0.03310878,1.01112347,1.07794928,2.35644610,0.03763251,0.53984664,0.42435912,0.50456467
0.17708854,4.35876945,0.03479997,0.98313414,1.05192902,2.28057506,0.03676781,0.51979136,0.42018973,0.50685962
0.18309155,4.25420821,0.03665164,0.95452070,1.02778345,2.20892933,0.03599930,0.49998358,0.41877767,0.51158485
0.18909455,4.15911948,0.03864587,0.92568041,1.00569546,2.14218136,0.03534901,0.48064726,0.42028770,0.51862462
0.19509755,4.07439878,0.04075908,0.89698426,0.98578156,2.08090371,0.03483600,0.46199148,0.42486747,0.52782917
0.20110055,4.00070919,0.04296225,0.86876737,0.96808811,2.02555097,0.03447584,0.44420509,0.43264080,0.53901574
0.20710355,3.93845764,0.04522134,0.84132108,0.95259021,1.97644527,0.03428022,0.42745203,0.44370072,0.55197047
0.21310655,3.88777999,0.04749799,0.81488704,0.93919344,1.93376603,0.03425672,0.41186772,0.45810252,0.56645133
0.21910955,3.84853592,0.04975038,0.78965352,0.92773823,1.89754454,0.03440868,0.39755646,0.47585729,0.58219218
0.22511256,3.82031397,0.05193436,0.76575380,0.91800706,1.86766351,0.03473533,0.38459009,0.49692618,0.59890789
0.23111556,3.80244681,0.05400472,0.74326698,0.90973406,1.84386184,0.03523188,0.37300781,0.52121589,0.61630062
0.23711856,3.79403638,0.05591658,0.72222060,0.90261662,1.82574432,0.03588993,0.36281717,0.54857573,0.63406714
0.24312156,3.79398788,0.05762688,0.70259537,0.89632870,1.81279595,0.03669783,0.35399618,0.57879648,0.65190688
0.24912456,3.80105150,0.05909586,0.68433128,0.89053512,1.80440050,0.03764123,0.34649648,0.61161144,0.66953067
0.25512756,3.81387010,0.06028850,0.66733504,0.88490627,1.79986234,0.03870370,0.34024720,0.64669969,0.68666972
0.26113057,3.83103123,0.06117585,0.65148833,0.87913258,1.79843098,0.03986733,0.33515969,0.68369182,0.70308460
0.26713357,3.85112114,0.06173618,0.63665644,0.87293803,1.79932732,0.04111347,0.33113261,0.72217788,0.71857382
0.27313657,3.87277887,0.06195588,0.62269701,0.86609216,1.80177055,0.04242338,0.32805732,0.76171752,0.73298161
0.27913957,3.89474797,0.06183012,0.60946826,0.85842000,1.80500487,0.04377889,0.32582337,0.80185196,0.74620464
0.28514257,3.91592397,0.06136317,0.59683664,0.84980935,1.80832485,0.04516308,0.32432376,0.84211730,0.75819708
0.29114557,3.93539530,0.06056837,0.58468328,0.84021521,1.81109873,0.04656076,0.32345990,0.88205871,0.76897400
0.29714857,3.95247613,0.05946786,0.57290921,0.82966105,1.81278846,0.04795899,0.32314599,0.92124469,0.77861257
0.30315158,3.96672948,0.05809180,0.56143911,0.81823686,1.81296603,0.04934740,0.32331262,0.95928084,0.78725104
0.30915458,3.97797945,0.05647752,0.55022338,0.80609409,1.81132526,0.05071844,0.32390952,0.99582223,0.79508526
0.31515758,3.98631199,0.05466821,0.53923873,0.79343774,1.80768869,0.05206741,0.32490730,1.03058376,0.80236282
0.32116058,3.99206374,0.05271152,0.52848706,0.78051583,1.80200926,0.05339241,0.32629803,1.06334774,0.80937478
0.32716358,3.99579932,0.05065794,0.51799303,0.76760696,1.79436669,0.05469411,0.32809479,1.09396821,0.81644525
0.33316658,3.99827782,0.04855916,0.50780028,0.75500627,1.78495874,0.05597534,0.33032999,1.12237161,0.82391906
0.33916958,4.00040962,0.04646637,0.49796674,0.74301076,1.77408770,0.05724058,0.33305262,1.14855358,0.83214785
0.34517259,4.00320544,0.04442859,0.48855917,0.73190433,1.76214269,0.05849534,0.33632461,1.17257198,0.84147519
0.35117559,4.00771971,0.04249115,0.47964735,0.72194354,1.74957851,0.05974540,0.34021618,1.19453638,0.85222118
0.35717859,4.01499081,0.04069433,0.47129824,0.71334456,1.73689203,0.06099611,0.34480073,1.21459462,0.86466714
0.36318159,4.02598105,0.03907220,0.46357040,0.70627201,1.72459720,0.06225155,0.35014920,1.23291699,0.87904120
0.36918459,4.04151925,0.03765175,0.45650907,0.70083022,1.71319981,0.06351385,0.35632428,1.24967927,0.89550531
0.37518759,4.06224894,0.03645223,0.45014210,0.69705730,1.70317323,0.06478257,0.36337477,1.26504531,0.91414437
0.38119060,4.08858489,0.03548487,0.44447713,0.69492237,1.69493632,0.06605415,0.37133035,1.27915048,0.93495822
0.38719360,4.12068057,0.03475284,0.43950000,0.69432608,1.68883460,0.06732166,0.38019697,1.29208700,0.95785683
0.39319660,4.15840835,0.03425153,0.43517464,0.69510436,1.68512559,0.06857469,0.38995322,1.30389210,0.98265918
0.39919960,4.20135414,0.03396910,0.43144441,0.69703532,1.68396913,0.06979943,0.40054782,1.31453994,1.00909608
0.40520260,4.24882683,0.03388725,0.42823486,0.69984899,1.68542314,0.07097910,0.41189844,1.32393783,1.03681703
0.41120560,4.29988281,0.03398224,0.42545774,0.70323940,1.68944494,0.07209452,0.42389190,1.33192706,1.06540083
0.41720860,4.35336435,0.03422605,0.42301610,0.70687845,1.69589823,0.07312494,0.43638594,1.33828851,1.09436987
0.42321161,4.40795034,0.03458765,0.42081012,0.71043097,1.70456505,0.07404902,0.44921224,1.34275274,1.12320725
0.42921461,4.46221691,0.03503432,0.41874338,0.71357015,1.71516229,0.07484593,0.46218096,1.34501392,1.15137638
0.43521761,4.51470478,0.03553305,0.41672924,0.71599276,1.72736146,0.07549653,0.47508627,1.34474696,1.17834181
0.44122061,4.56398992,0.03605180,0.41469679,0.71743313,1.74081091,0.07598450,0.48771285,1.34162674,1.20359069
0.44722361,4.60875365,0.03656073,0.41259621,0.71767558,1.75515876,0.07629745,0.49984303,1.33534823,1.22665351
0.45322661,4.64784827,0.03703328,0.41040298,0.71656430,1.77007552,0.07642782,0.51126411,1.32564648,1.24712324
0.45922961,4.68035466,0.03744704,0.40812075,0.71401051,1.78527468,0.07637362,0.52177576,1.31231511,1.26467194
0.46523262,4.70562835,0.03778445,0.40578263,0.70999628,1.80053024,0.07613885,0.53119683,1.29522218,1.27906372
0.47123562,4.72333144,0.03803321,0.40345076,0.70457507,1.81568983,0.07573370,0.53937157,1.27432271,1.29016364
0.47723862,4.73344846,0.03818651,0.40121398,0.69786869,1.83068276,0.07517434,0.54617468,1.24966689,1.29794180
0.48324162,4.73628510,0.03824296,0.39918395,0.69006111,1.84552218,0.07448247,0.55151518,1.22140361,1.30247258
0.48924462,4.73244962,0.03820635,0.39748951,0.68138928,1.86030139,0.07368455,0.55533869,1.18977924,1.30392888
0.49524762,4.72281817,0.03808508,0.39626989,0.67213144,1.87518421,0.07281075,0.55762833,1.15513162,1.30257181
0.50125063,4.70848560,0.03789157,0.39566681,0.66259370,1.89039009,0.07189374,0.55840386,1.11787973,1.29873624
0.50725363,4.69070474,0.03764139,0.39581610,0.65309528,1.90617470,0.07096732,0.55771953,1.07850977,1.29281313
0.51325663,4.67081754,0.03735241,0.39683920,0.64395352,1.92280724,0.07006503,0.55566043,1.03755823,1.28522955
0.51925963,4.65018185,0.03704380,0.39883492,0.63546916,1.94054575,0.06921878,0.55233790,0.99559326,1.27642743
0.52526263,4.63009835,0.03673514,0.40187216,0.62791276,1.95961207,0.06845754,0.54788403,0.95319511,1.26684242
0.53126563,4.61174154,0.03644553,0.40598378,0.62151292,1.98016800,0.06780633,0.54244570,0.91093674,1.25688374
0.53726863,4.59609882,0.03619281,0.41116206,0.61644680,2.00229410,0.06728535,0.53617850,0.86936574,1.24691633
0.54327164,4.58392120,0.03599289,0.41735616,0.61283354,2.02597281,0.06690943,0.52924090,0.82898822,1.23724618
0.54927464,4.57568822,0.03585932,0.42447153,0.61073059,2.05107675,0.06668785,0.52178882,0.79025549,1.22810949
0.55527764,4.57158902,0.03580292,0.43237158,0.61013328,2.07736335,0.06662441,0.51397112,0.75355405,1.21966631
0.56128064,4.57152039,0.03583170,0.44088140,0.61097748,2.10447606,0.06671783,0.50592603,0.71919909,1.21199882
0.56728364,4.57510170,0.03595088,0.44979338,0.61314503,2.13195248,0.06696246,0.49777867,0.68743163,1.20511415
0.57328664,4.58170533,0.03616309,0.45887461,0.61647164,2.15923884,0.06734916,0.48963978,0.65841920,1.19895148
0.57928964,4.59050068,0.03646869,0.46787546,0.62075671,2.18571023,0.06786634,0.48160561,0.63225962,1.19339287
0.58529265,4.60050873,0.03686618,0.47653911,0.62577445,2.21069542,0.06850111,0.47375868,0.60898738,1.18827691
0.59129565,4.61066361,0.03735268,0.48461147,0.63128563,2.23350495,0.06924037,0.46616947,0.58858216,1.18341445
0.59729865,4.61987746,0.03792441,0.49185096,0.63704936,2.25346076,0.07007184,0.45889865,0.57097860,1.17860516
0.60330165,4.62710440,0.03857711,0.49803769,0.64283408,2.26992578,0.07098498,0.45199950,0.55607676,1.17365412
0.60930465,4.63140003,0.03930647,0.50298164,0.64842743,2.28233173,0.07197162,0.44552045,0.54375255,1.16838733
0.61530765,4.63197293,0.04010844,0.50652935,0.65364434,2.29020355,0.07302639,0.43950724,0.53386750,1.16266529
0.62131066,4.62822548,0.04097936,0.50856894,0.65833296,2.29317922,0.07414686,0.43400465,0.52627734,1.15639394
0.62731366,4.61978203,0.04191615,0.50903317,0.66237847,2.29102374,0.07533338,0.42905745,0.52083919,1.14953258
0.63331666,4.60650325,0.04291618,0.50790047,0.66570443,2.28363680,0.07658869,0.42471061,0.51741685,1.14209838
0.63931966,4.58848682,0.04397718,0.50519403,0.66827190,2.27105377,0.07791728,0.42100865,0.51588443,1.13416758
0.64532266,4.56605500,0.04509703,0.50097902,0.67007662,2.25344022,0.07932462,0.41799424,0.51612823,1.12587354
0.65132566,4.53973093,0.04627345,0.49535821,0.67114441,2.23108058,0.08081623,0.41570615,0.51804709,1.11740209
0.65732866,4.51020594,0.04750373,0.48846620,0.67152548,2.20436174,0.08239676,0.41417672,0.52155165,1.10898471
0.66333167,4.47830066,0.04878447,0.48046282,0.67128782,2.17375295,0.08406917,0.41342923,0.52656282,1.10089026
0.66933467,4.44492312,0.05011132,0.47152587,0.67051051,2.13978326,0.08583393,0.41347528,0.53300983,1.09341594
0.67533767,4.41102684,0.05147885,0.46184380,0.66927717,2.10301804,0.08768851,0.41431258,0.54082851,1.08687820
0.68134067,4.37757182,0.05288050,0.45160853,0.66767012,2.06403605,0.08962706,0.41592334,0.54995988,1.08160411
0.68734367,4.34549079,0.05430866,0.44100890,0.66576558,2.02340828,0.09164041,0.41827354,0.56034950,1.07792388
0.69334667,4.31566263,0.05575489,0.43022491,0.66363010,1.98167975,0.09371627,0.42131314,0.57194777,1.07616452
0.69934967,4.28889386,0.05721020,0.41942306,0.66131851,1.93935508,0.09583986,0.42497744,0.58471111,1.07664500
0.70535268,4.26590852,0.05866549,0.40875278,0.65887317,1.89688831,0.09799459,0.42918934,0.59860397,1.07967281
0.71135568,4.24734593,0.06011203,0.39834415,0.65632466,1.85467709,0.10016311,0.43386266,0.61360154,1.08554144
0.71735868,4.23376498,0.06154194,0.38830666,0.65369354,1.81306112,0.10232839,0.43890611,0.62969264,1.09452862
0.72336168,4.22565309,0.06294873,0.37872913,0.65099293,1.77232433,0.10447479,0.44422777,0.64688253,1.10689463
0.72936468,4.22343770,0.06432768,0.36968047,0.64823170,1.73269994,0.10658925,0.44973972,0.66519505,1.12288021
0.73536768,4.22749782,0.06567623,0.36121108,0.64541764,1.69437776,0.10866216,0.45536251,0.68467379,1.14270341
0.74137069,4.23817322,0.06699412,0.35335478,0.64256057,1.65751244,0.11068815,0.46102907,0.70538160,1.16655506
0.74737369,4.25576942,0.06828343,0.34613097,0.63967484,1.62223191,0.11266651,0.46668790,0.72739844,1.19459243
0.75337669,4.28055671,0.06954840,0.33954685,0.63678108,1.58864500,0.11460136,0.47230513,0.75081708,1.22693107
0.75937969,4.31276258,0.07079510,0.33359948,0.63390701,1.55684762,0.11650144,0.47786542,0.77573679,1.26363480
0.76538269,4.35255730,0.07203089,0.32827772,0.63108728,1.52692686,0.11837949,0.48337149,0.80225514,1.30470449
0.77138569,4.40003358,0.07326373,0.32356375,0.62836229,1.49896296,0.12025143,0.48884250,0.83045819,1.35006594
0.77738869,4.45518171,0.07450148,0.31943439,0.62577624,1.47302903,0.12213520,0.49431116,0.86040960,1.39955795
0.78339170,4.51786255,0.07575105,0.31586206,0.62337459,1.44918887,0.12404934,0.49981999,0.89213939,1.45292157
0.78939470,4.58778100,0.07701762,0.31281556,0.62120118,1.42749346,0.12601162,0.50541694,0.92563303,1.50979142
0.79539770,4.66446306,0.07830400,0.31026076,0.61929543,1.40797669,0.12803752,0.51115066,0.96082164,1.56969056
0.80140070,4.74723945,0.07961007,0.30816121,0.61768981,1.39065125,0.13013889,0.51706590,0.99757434,1.63202963
0.80740370,4.83523864,0.08093246,0.30647899,0.61640813,1.37550525,0.13232276,0.52319931,1.03569314,1.69611133
0.81340670,4.92739153,0.08226454,0.30517560,0.61546463,1.36250058,0.13459046,0.52957596,1.07491132,1.76114074
0.81940970,5.02244919,0.08359660,0.30421333,0.61486434,1.35157324,0.13693705,0.53620688,1.11489554,1.82624176
0.82541271,5.11901441,0.08491642,0.30355672,0.61460455,1.34263635,0.13935119,0.54308777,1.15525183,1.89047956
0.83141571,5.21558631,0.08621007,0.30317454,0.61467756,1.33558564,0.14181538,0.55019899,1.19553558,1.95288841
0.83741871,5.31061668,0.08746297,0.30304183,0.61507451,1.33030752,0.14430659,0.55750668,1.23526502,2.01250397
0.84342171,5.40257521,0.08866119,0.30314223,0.61579006,1.32668917,0.14679724,0.56496508,1.27393762,2.06839863
0.84942471,5.49002020,0.08979277,0.30347022,0.61682760,1.32462992,0.14925652,0.57251961,1.31104872,2.11971818
0.85542771,5.57167063,0.09084921,0.30403328,0.61820463,1.32405325,0.15165177,0.58011053,1.34611115,2.16571805
0.86143072,5.64647488,0.09182680,0.30485369,0.61995784,1.32491821,0.15395014,0.58767691,1.37867499,2.20579680
0.86743372,5.71367153,0.09272783,0.30596980,0.62214753,1.32722928,0.15612006,0.59516035,1.40834607,2.23952521
0.87343672,5.77283786,0.09356161,0.30743669,0.62486087,1.33104374,0.15813273,0.60250828,1.43480218,2.26666882
0.87943972,5.82392216,0.09434508,0.30932598,0.62821365,1.33647549,0.15996332,0.60967645,1.45780611,2.28720248
0.88544272,5.86725710,0.09510313,0.31172467,0.63235037,1.34369479,0.16159190,0.61663047,1.47721438,2.30131580
0.89144572,5.90355206,0.09586842,0.31473312,0.63744229,1.35292341,0.16300406,0.62334607,1.49298140,2.30940859
0.89744872,5.93386421,0.09668077,0.31846203,0.64368351,1.36442510,0.16419109,0.62980827,1.50515859,2.31207641
0.90345173,5.95954892,0.09758616,0.32302843,0.65128518,1.37849159,0.16514984,0.63600935,1.51388853,2.31008641
0.90945473,5.98219172,0.09863529,0.32855103,0.66046787,1.39542475,0.16588221,0.64194583,1.51939438,2.30434468
0.91545773,6.00352515,0.09988175,0.33514482,0.67145255,1.41551570,0.16639428,0.64761476,1.52196535,2.29585638
0.92146073,6.02533495,0.10138003,0.34291537,0.68445053,1.43902205,0.16669533,0.65300955,1.52193896,2.28568081
0.92746373,6.04936055,0.10318328,0.35195286,0.69965281,1.46614467,0.16679658,0.65811578,1.51968113,2.27488345
0.93346673,6.07719567,0.10534106,0.36232634,0.71721941,1.49700533,0.16670994,0.66290729,1.51556532,2.26448762
0.93946973,6.11019449,0.10789710,0.37407828,0.73726929,1.53162668,0.16644683,0.66734294,1.50995200,2.25542806
0.94547274,6.14938890,0.11088734,0.38721986,0.75987131,1.56991607,0.16601706,0.67136444,1.50316949,2.24850896
0.95147574,6.19542166,0.11433815,0.40172713,0.78503679,1.61165436,0.16542792,0.67489527,1.49549737,2.24436848
0.95747874,6.24849935,0.11826504,0.41753833,0.81271427,1.65649062,0.16468364,0.67784115,1.48715327,2.24345169
0.96348174,6.30836806,0.12267174,0.43455261,0.84278663,1.70394349,0.16378499,0.68009183,1.47828382,2.24599314
0.96948474,6.37431323,0.12754994,0.45263008,0.87507098,1.75340938,0.16272934,0.68152443,1.46896008,2.25200986
0.97548774,6.44518391,0.13287947,0.47159355,0.90932152,1.80417751,0.16151096,0.68200796,1.45917767,2.26130521
0.98149075,6.51944031,0.13862909,0.49123172,0.94523519,1.85545114,0.16012163,0.68140892,1.44886137,2.27348305
0.98749375,6.59522203,0.14475785,0.51130386,0.98246022,1.90637421,0.15855149,0.67959776,1.43787389,2.28797139
0.99349675,6.67043363,0.15121686,0.53154592,1.02060708,1.95606214,0.15679006,0.67645555,1.42602812,2.30405433
0.99949975,6.74284270,0.15795148,0.55167772,1.05926157,2.00363538,0.15482735,0.67188085,1.41310204,2.32091025
1.00550275,6.81018556,0.16490379,0.57141108,1.09799951,2.04825392,0.15265503,0.66579607,1.39885548,2.33765445
1.01150575,6.87027483,0.17201525,0.59045861,1.13640221,2.08915114,0.15026753,0.65815319,1.38304752,2.35338379
1.01750875,6.92110330,0.17922924,0.60854265,1.17407220,2.12566522,0.14766303,0.64893829,1.36545378,2.36722118
1.02351176,6.96093879,0.18649360,0.62540417,1.21064833,2.15726632,0.14484421,0.63817487,1.34588233,2.37835752
1.02951476,6.98840497,0.19376283,0.64081119,1.24581942,2.18357832,0.14181886,0.62592543,1.32418776,2.38608919
1.03551776,7.00254412,0.20099978,0.65456622,1.27933577,2.20439368,0.13860012,0.61229157,1.30028232,2.38984914
1.04152076,7.00285867,0.20817692,0.66651257,1.31101768,2.21968065,0.13520647,0.59741226,1.27414383,2.38923030
1.04752376,6.98932944,0.21527691,0.67653906,1.34076062,2.22958237,0.13166147,0.58146054,1.24581999,2.38400017
1.05352676,6.96240981,0.22229238,0.68458294,1.36853631,2.23440776,0.12799312,0.56463865,1.21542890,2.37410628
1.05952976,6.92299618,0.22922516,0.69063084,1.39438974,2.23461452,0.12423306,0.54717192,1.18315591,2.35967222
1.06553277,6.87237640,0.23608459,0.69471768,1.41843187,2.23078502,0.12041554,0.52930161,1.14924712,2.34098490
1.07153577,6.81215883,0.24288535,0.69692349,1.44082838,2.22359617,0.11657623,0.51127701,1.11399988,2.31847382
1.07753877,6.74418586,0.24964463,0.69736833,1.46178475,2.21378472,0.11275092,0.49334726,1.07775091,2.29268360
1.08354177,6.67043618,0.25637895,0.69620545,1.48152848,2.20210962,0.10897427,0.47575302,1.04086274,2.26424141
1.08954477,6.59292103,0.26310072,0.69361306,1.50028924,2.18931329,0.10527853,0.45871861,1.00370914,2.23382101
1.09554777,6.51357956,0.26981480,0.68978505,1.51827799,2.17608377,0.10169235,0.44244472,0.96666042,2.20210547
1.10155078,6.43417869,0.27651521,0.68492115,1.53566633,2.16301945,0.09823986,0.42710215,0.93006921,2.16975032
1.10755378,6.35622256,0.28318227,0.67921692,1.55256714,2.15059838,0.09493980,0.41282669,0.89425742,2.13734920
1.11355678,6.28087608,0.28978038,0.67285425,1.56901784,2.13915344,0.09180500,0.39971550,0.85950513,2.10540361
1.11955978,6.20890640,0.29625648,0.66599267,1.58496738,2.12885486,0.08884210,0.38782490,0.82604169,2.07429823
1.12556278,6.14064517,0.30253959,0.65876210,1.60026781,2.11970087,0.08605150,0.37716984,0.79403940,2.04428304
1.13156578,6.07597343,0.30854126,0.65125722,1.61467125,2.11151700,0.08342762,0.36772494,0.76361014,2.01546276
1.13756878,6.01432978,0.31415716,0.64353399,1.62783264,2.10396416,0.08095942,0.35942704,0.73480480,1.98779435
1.14357179,5.95474126,0.31926971,0.63560831,1.63931853,2.09655503,0.07863106,0.35217910,0.70761545,1.96109212
1.14957479,5.89587529,0.32375167,0.62745699,1.64862143,2.08867817,0.07642284,0.34585530,0.68198010,1.93504029
1.15557779,5.83610992,0.32747055,0.61902097,1.65517953,2.07962849,0.07431223,0.34030718,0.65778967,1.90921211
1.16158079,5.77361885,0.33029371,0.61021053,1.65840059,2.06864280,0.07227495,0.33537035,0.63489660,1.88309432
1.16758379,5.70646688,0.33209381,0.60091236,1.65768917,2.05493864,0.07028613,0.33087170,0.61312486,1.85611582
1.17358679,5.63271109,0.33275445,0.59099792,1.65247562,2.03775456,0.06832143,0.32663674,0.59228058,1.82767880
1.17958979,5.55050277,0.33217566,0.58033278,1.64224561,2.01638999,0.06635807,0.32249673,0.57216289,1.79719084
1.18559280,5.45818535,0.33027898,0.56878635,1.62656857,1.99024285,0.06437579,0.31829544,0.55257447,1.76409649
1.19159580,5.35438376,0.32701191,0.55624158,1.60512361,1.95884315,0.06235761,0.31389524,0.53333128,1.72790663
1.19759880,5.23808126,0.32235147,0.54260402,1.57772167,1.92188118,0.06029043,0.30918230,0.51427109,1.68822442
1.20360180,5.10868056,0.31630674,0.52780986,1.54432282,1.87922904,0.05816548,0.30407083,0.49526063,1.64476674
1.20960480,4.96604678,0.30892020,0.51183255,1.50504775,1.83095472,0.05597854,0.29850614,0.47620086,1.59738021
1.21560780,4.81053101,0.30026787,0.49468766,1.46018309,1.77732834,0.05372998,0.29246657,0.45703061,1.54605134
1.22161081,4.64297390,0.29045828,0.47643587,1.41018029,1.71882027,0.05142462,0.28596417,0.43772823,1.49091050
1.22761381,4.46468993,0.27963018,0.45718387,1.35564816,1.65609169,0.04907147,0.27904422,0.41831154,1.43222992
1.23361681,4.27743357,0.26794934,0.43708327,1.29733958,1.58997789,0.04668326,0.27178359,0.39883604,1.37041597
1.23961981,4.08334966,0.25560437,0.41632764,1.23613310,1.52146546,0.04427598,0.26428814,0.37939177,1.30599636
1.24562281,3.88491031,0.24280187,0.39514776,1.17301014,1.45166432,0.04186824,0.25668916,0.36009889,1.23960314
1.25162581,3.68484173,0.22976114,0.37380553,1.10902913,1.38177571,0.03948061,0.24913903,0.34110229,1.17195232
1.25762881,3.48604380,0.21670855,0.35258663,1.04529736,1.31305770,0.03713502,0.24180627,0.32256559,1.10382120
1.26363182,3.29150592,0.20387181,0.33179240,0.98294197,1.24678912,0.03485401,0.23487009,0.30466472,1.03602443
1.26963482,3.10422205,0.19147440,0.31173135,0.92308082,1.18423354,0.03266016,0.22851464,0.28758132,0.96938986
1.27563782,2.92710772,0.17973023,0.29271040,0.86679442,1.12660404,0.03057542,0.22292307,0.27149635,0.90473504
1.28164082,2.76292157,0.16883865,0.27502634,0.81509955,1.07502995,0.02862057,0.21827157,0.25658392,0.84284519
1.28764382,2.61419343,0.15898001,0.25895773,0.76892531,1.03052637,0.02681471,0.21472356,0.24300566,0.78445337
1.29364682,2.48316043,0.15031174,0.24475741,0.72909192,0.99396706,0.02517479,0.21242416,0.23090569,0.73022332
1.29964982,2.37171245,0.14296500,0.23264588,0.69629279,0.96606124,0.02371520,0.21149503,0.22040635,0.68073533
1.30565283,2.28134769,0.13704205,0.22280553,0.67107985,0.94733473,0.02244748,0.21202983,0.21160472,0.63647528
1.31165583,2.21313885,0.13261411,0.21537602,0.65385224,0.93811567,0.02138000,0.21409033,0.20457000,0.59782699
1.31765883,2.16771000,0.12972002,0.21045063,0.64484846,0.93852495,0.02051781,0.21770333,0.19934173,0.56506774
1.32366183,2.14522445,0.12836540,0.20807387,0.64414186,0.94847164,0.01986247,0.22285850,0.19592896,0.53836673
1.32966483,2.14538326,0.12852252,0.20824010,0.65163939,0.96765328,0.01941199,0.22950723,0.19431025,0.51778631
1.33566783,2.16743422,0.13013078,0.21089340,0.66708361,0.99556123,0.01916090,0.23756258,0.19443441,0.50328570
1.34167084,2.21019116,0.13309791,0.21592854,0.69005792,1.03149091,0.01910032,0.24690032,0.19622219,0.49472666
1.34767384,2.27206294,0.13730170,0.22319307,0.71999487,1.07455698,0.01921820,0.25736123,0.19956862,0.49188109
1.35367684,2.35109195,0.14259257,0.23249059,0.75618770,1.12371315,0.01949958,0.26875440,0.20434598,0.49443986
1.35967984,2.44500120,0.14879663,0.24358508,0.79780487,1.17777651,0.01992705,0.28086174,0.21040748,0.50202293
1.36568284,2.55124956,0.15571954,0.25620622,0.84390756,1.23545593,0.02048120,0.29344340,0.21759135,0.51419020
1.37168584,2.66709396,0.16315086,0.27005579,0.89346999,1.29538392,0.02114125,0.30624409,0.22572546,0.53045296
1.37768884,2.78965745,0.17086902,0.28481485,0.94540215,1.35615155,0.02188573,0.31900007,0.23463212,0.55028575
1.38369185,2.91600163,0.17864674,0.30015165,0.99857470,1.41634532,0.02269323,0.33144660,0.24413319,0.57313828
1.38969485,3.04320186,0.18625668,0.31573012,1.05184543,1.47458525,0.02354319,0.34332563,0.25405519,0.59844746
