energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.63731866,8.70731661,0.90811564,0.84393264,0.00186683,3.18371892,0.09358537,2.26637745,4.55551103,1.96912033
-4.63131566,8.88663289,0.95992188,0.84945212,0.00194794,3.23946544,0.09080952,2.33032614,4.66964168,1.99201868
-4.62531266,9.05496735,1.01209434,0.85671305,0.00202526,3.28491441,0.08835808,2.39731061,4.76721089,2.00767820
-4.61930965,9.20959359,1.06403815,0.86557664,0.00209717,3.31914268,0.08624678,2.46650650,4.84668689,2.01562526
-4.61330665,9.34801729,1.11514451,0.87585785,0.00216213,3.34146074,0.08448514,2.53701215,4.90691292,2.01555338
-4.60730365,9.46802588,1.16480143,0.88733117,0.00221866,3.35142598,0.08307626,2.60786601,4.94712667,2.00733079
-4.60130065,9.56772568,1.21240440,0.89973682,0.00226546,3.34884718,0.08201653,2.67806458,4.96696606,1.99100145
-4.59529765,9.64556549,1.25736672,0.91278723,0.00230141,3.33378046,0.08129558,2.74658026,4.96646152,1.96677974
-4.58929465,9.70034684,1.29912925,0.92617340,0.00232562,3.30651693,0.08089624,2.81237881,4.94601590,1.93503911
-4.58329165,9.73122182,1.33716949,0.93957132,0.00233745,3.26756323,0.08079465,2.87443622,4.90637356,1.89629532
-4.57728864,9.73768038,1.37100987,0.95264820,0.00233652,3.21761614,0.08096046,2.93175482,4.84858103,1.85118541
-4.57128564,9.71952989,1.40022523,0.96506863,0.00232275,3.15753291,0.08135723,2.98337892,4.77394165,1.80044347
-4.56528264,9.67686970,1.42444952,0.97650068,0.00229633,3.08829922,0.08194290,3.02840993,4.68396717,1.74487456
-4.55927964,9.61006415,1.44338177,0.98662205,0.00225768,3.01099649,0.08267050,3.06602138,4.58032893,1.68532825
-4.55327664,9.51971703,1.45679129,0.99512636,0.00220752,2.92677034,0.08348897,3.09547387,4.46481138,1.62267308
-4.54727364,9.40665004,1.46452231,1.00172959,0.00214675,2.83680190,0.08434423,3.11613014,4.33926998,1.55777315
-4.54127064,9.27188753,1.46649783,1.00617666,0.00207645,2.74228304,0.08518032,3.12747020,4.20559549,1.49146787
-4.53526763,9.11664837,1.46272279,1.00824821,0.00199786,2.64439661,0.08594080,3.12910629,4.06568554,1.42455565
-4.52926463,8.94234540,1.45328635,1.00776718,0.00191229,2.54430211,0.08657014,3.12079743,3.92142411,1.35778202
-4.52326163,8.75059173,1.43836325,1.00460528,0.00182116,2.44312680,0.08701528,3.10246266,3.77466880,1.29183226
-4.51725863,8.54321200,1.41821393,0.99868876,0.00172586,2.34196194,0.08722716,3.07419264,3.62724507,1.22732847
-4.51125563,8.32225657,1.39318320,0.99000346,0.00162781,2.24186345,0.08716219,3.03625837,3.48094629,1.16483056
-4.50525263,8.09001532,1.36369741,0.97859843,0.00152836,2.14385588,0.08678367,2.98911645,3.33753784,1.10484067
-4.49924962,7.84902818,1.33025964,0.96458811,0.00142880,2.04893859,0.08606296,2.93340973,3.19876348,1.04780986
-4.49324662,7.60208893,1.29344307,0.94815251,0.00133034,1.95809267,0.08498049,2.86996291,3.06635199,0.99414658
-4.48724362,7.35223933,1.25388213,0.92953528,0.00123409,1.87228736,0.08352640,2.79977226,2.94202205,0.94422547
-4.48124062,7.10275139,1.21226177,0.90903946,0.00114103,1.79248461,0.08170096,2.72398934,2.82748367,0.89839590
-4.47523762,6.85709588,1.16930472,0.88702101,0.00105208,1.71964085,0.07951453,2.64389873,2.72443472,0.85698917
-4.46923462,6.61889640,1.12575708,0.86388003,0.00096802,1.65470495,0.07698726,2.56089011,2.63455143,0.82032383
-4.46323162,6.39186937,1.08237260,0.84005017,0.00088955,1.59861193,0.07414839,2.47642545,2.55947237,0.78870839
-4.45722861,6.17975095,1.03989601,0.81598639,0.00081731,1.55227215,0.07103526,2.39200233,2.50077553,0.76244125
-4.45122561,5.98621318,0.99904598,0.79215169,0.00075184,1.51655597,0.06769206,2.30911480,2.45994918,0.74180771
-4.44522261,5.81477222,0.96049824,0.76900333,0.00069364,1.49227443,0.06416832,2.22921308,2.43835699,0.72707408
-4.43921961,5.66869223,0.92486945,0.74697916,0.00064317,1.48015652,0.06051735,2.15366398,2.43719877,0.71847926
-4.43321661,5.55088874,0.89270241,0.72648472,0.00060087,1.48082384,0.05679455,2.08371354,2.45746837,0.71622423
-4.42721361,5.46383582,0.86445305,0.70788150,0.00056713,1.49476410,0.05305570,2.02045330,2.49991049,0.72046006
-4.42121061,5.40948082,0.84047987,0.69147727,0.00054236,1.52230427,0.04935539,1.96479189,2.56497842,0.73127514
-4.41520760,5.38917061,0.82103583,0.67751841,0.00052694,1.56358514,0.04574554,1.91743273,2.65279473,0.74868247
-4.40920460,5.40359262,0.80626335,0.66618494,0.00052123,1.61853828,0.04227409,1.87885870,2.76311710,0.77260766
-4.40320160,5.45273324,0.79619223,0.65758817,0.00052560,1.68686704,0.03898396,1.84932440,2.89531122,0.80287858
-4.39719860,5.53585578,0.79074064,0.65177104,0.00054036,1.76803255,0.03591221,1.82885579,3.04833261,0.83921735
-4.39119560,5.65149906,0.78971907,0.64871103,0.00056582,1.86124605,0.03308945,1.81725716,3.22071893,0.88123522
-4.38519260,5.79749720,0.79283698,0.64832539,0.00060219,1.96546831,0.03053950,1.81412471,3.41059419,0.92843104
-4.37918959,5.97102028,0.79971191,0.65047826,0.00064964,2.07941676,0.02827934,1.81886602,3.61568561,0.98019353
-4.37318659,6.16863485,0.80988071,0.65498942,0.00070823,2.20158093,0.02631917,1.83072426,3.83335360,1.03580778
-4.36718359,6.38638267,0.82281238,0.66164396,0.00077791,2.33024598,0.02466271,1.84880617,4.06063496,1.09446583
-4.36118059,6.61987542,0.83792232,0.67020263,0.00085847,2.46352430,0.02330762,1.87211245,4.29429847,1.15528130
-4.35517759,6.86440261,0.85458739,0.68041223,0.00094957,2.59939438,0.02224607,1.89956955,4.53091199,1.21730776
-4.34917459,7.11504973,0.87216150,0.69201573,0.00105064,2.73574608,0.02146528,1.93006177,4.76691918,1.27956023
-4.34317159,7.36682304,0.88999131,0.70476168,0.00116096,2.87043101,0.02094823,1.96246262,4.99872377,1.34103921
-4.33716858,7.61477749,0.90743175,0.71841275,0.00127958,3.00131623,0.02067432,1.99566489,5.22277859,1.40075632
-4.33116558,7.85414399,0.92386105,0.73275306,0.00140531,3.12633973,0.02062002,2.02860859,5.43567643,1.45776064
-4.32516258,8.08045225,0.93869503,0.74759433,0.00153680,3.24356524,0.02075954,2.06030639,5.63423933,1.51116468
-4.31915958,8.28964556,0.95140040,0.76278067,0.00167244,3.35123465,0.02106549,2.08986642,5.81560286,1.56016892
-4.31315658,8.47818398,0.96150686,0.77819221,0.00181047,3.44781561,0.02150948,2.11651198,5.97729205,1.60408386
-4.30715358,8.64313283,0.96861791,0.79374748,0.00194896,3.53204234,0.02206272,2.13959833,6.11728569,1.64234853
-4.30115058,8.78223375,0.97242005,0.80940481,0.00208586,3.60294805,0.02269658,2.15862652,6.23406634,1.67454479
-4.29514757,8.89395610,0.97269039,0.82516277,0.00221905,3.65988719,0.02338316,2.17325416,6.32665363,1.70040651
-4.28914457,8.97752719,0.96930239,0.84105992,0.00234637,3.70254671,0.02409582,2.18330335,6.39461942,1.71982337
-4.28314157,9.03294054,0.96222968,0.85717397,0.00246570,3.73094571,0.02480972,2.18876579,6.43808413,1.73283904
-4.27713857,9.06094203,0.95154778,0.87362046,0.00257500,3.74542337,0.02550226,2.18980492,6.45769419,1.73964377
-4.27113557,9.06299489,0.93743376,0.89055119,0.00267238,3.74661582,0.02615361,2.18675540,6.45458187,1.74056175
-4.26513257,9.04122483,0.92016363,0.90815240,0.00275618,3.73542295,0.02674707,2.18011964,6.43030925,1.73603405
-4.25912956,8.99834784,0.90010745,0.92664289,0.00282498,3.71296671,0.02726950,2.17056149,6.38679904,1.72659763
-4.25312656,8.93758335,0.87772235,0.94627208,0.00287769,3.68054297,0.02771153,2.15889709,6.32625560,1.71286176
-4.24712356,8.86255626,0.85354325,0.96731795,0.00291356,3.63956908,0.02806787,2.14608269,6.25107979,1.69548292
-4.24112056,8.77719143,0.82817161,0.99008508,0.00293225,3.59152968,0.02833732,2.13319974,6.16378167,1.67513924
-4.23511756,8.68560457,0.80226223,1.01490247,0.00293380,3.53792324,0.02852282,2.12143695,6.06689500,1.65250585
-4.22911456,8.59199306,0.77650851,1.04212129,0.00291866,3.48021153,0.02863127,2.11206972,5.96289732,1.62823213
-4.22311156,8.50053030,0.75162616,1.07211226,0.00288767,3.41977439,0.02867327,2.10643685,5.85413862,1.60292187
-4.21710855,8.41526658,0.72833604,1.10526258,0.00284206,3.35787137,0.02866268,2.10591487,5.74278165,1.57711703
-4.21110555,8.34003880,0.70734617,1.14197219,0.00278335,3.29561162,0.02861613,2.11189021,5.63075523,1.55128561
-4.20510255,8.27839088,0.68933357,1.18264913,0.00271339,3.23393281,0.02855230,2.12572947,5.51972206,1.52581401
-4.19909955,8.23350594,0.67492629,1.22770371,0.00263421,3.17358933,0.02849122,2.14874829,5.41106075,1.50100365
-4.19309655,8.20815064,0.66468604,1.27754133,0.00254803,3.11514955,0.02845342,2.18217925,5.30586171,1.47707173
-4.18709355,8.20463137,0.65909203,1.33255368,0.00245712,3.05900139,0.02845906,2.22713925,5.20493523,1.45415567
-4.18109055,8.22476180,0.65852636,1.39310818,0.00236378,3.00536505,0.02852708,2.28459716,5.10883003,1.43232055
-4.17508754,8.26984061,0.66326158,1.45953559,0.00227027,2.95431145,0.02867433,2.35534231,5.01785954,1.41156873
-4.16908454,8.34063830,0.67345063,1.53211600,0.00217869,2.90578488,0.02891485,2.43995462,4.93213364,1.39185100
-4.16308154,8.43739194,0.68911986,1.61106309,0.00209098,2.85962804,0.02925915,2.53877730,4.85159301,1.37307835
-4.15707854,8.55980684,0.71016510,1.69650748,0.00200883,2.81560798,0.02971368,2.65189303,4.77604381,1.35513359
-4.15107554,8.70706449,0.73635133,1.78847930,0.00193365,2.77344134,0.03028050,2.77910446,4.70519048,1.33788228
-4.14507254,8.87783631,0.76731598,1.88689108,0.00186657,2.73281776,0.03095700,2.91992023,4.63866520,1.32118244
-4.13906953,9.07030344,0.80257580,1.99152158,0.00180837,2.69342047,0.03173595,3.07354722,4.57605279,1.30489266
-4.13306653,9.28218286,0.84153749,2.10200175,0.00175950,2.65494339,0.03260563,3.23889010,4.51691069,1.28887842
-4.12706353,9.51076052,0.88351164,2.21780378,0.00172012,2.61710456,0.03355023,3.41455872,4.46078392,1.27301671
-4.12106053,9.75293234,0.92772979,2.33823430,0.00169004,2.57965578,0.03455036,3.59888400,4.40721564,1.25719890
-4.11505753,10.00525381,0.97336408,2.46243286,0.00166883,2.54238883,0.03558372,3.78994247,4.35575406,1.24133229
-4.10905453,10.26399880,1.01954902,2.58937632,0.00165579,2.50513858,0.03662591,3.98558953,4.30595693,1.22534037
-4.10305153,10.52522777,1.06540461,2.71788985,0.00165001,2.46778374,0.03765128,4.18350083,4.25739470,1.20916235
-4.09704852,10.78486501,1.11006006,2.84666488,0.00165043,2.43024579,0.03863388,4.38122116,4.20965347,1.19275221
-4.09104552,11.03878398,1.15267739,2.97428381,0.00165586,2.39248662,0.03954834,4.57621955,4.16233883,1.17607743
-4.08504252,11.28289903,1.19247403,3.09925108,0.00166502,2.35450566,0.04037079,4.76594897,4.11508108,1.15911785
-4.07903952,11.51326111,1.22874357,3.22002975,0.00167664,2.31633664,0.04107965,4.94790894,4.06754232,1.14186471
-4.07303652,11.72615454,1.26087407,3.33508244,0.00168940,2.27804448,0.04165634,5.11970867,4.01942537,1.12431984
-4.06703352,11.91819131,1.28836312,3.44291487,0.00170206,2.23972233,0.04208584,5.27912858,3.97048407,1.10649525
-4.06103052,12.08639910,1.31082912,3.54212043,0.00171347,2.20148887,0.04235713,5.42417785,3.92053436,1.08841279
-4.05502751,12.22829942,1.32801860,3.63142371,0.00172255,2.16348557,0.04246341,5.55314568,3.86946529,1.07010396
-4.04902451,12.34197196,1.33980912,3.70972109,0.00172837,2.12587397,0.04240220,5.66464416,3.81724872,1.05160959
-4.04302151,12.42610238,1.34620784,3.77611637,0.00173015,2.08883261,0.04217527,5.75764114,3.76394695,1.03297933
-4.03701851,12.48001078,1.34734603,3.82994995,0.00172728,2.05255343,0.04178835,5.83148166,3.70971712,1.01427076
-4.03101551,12.50365964,1.34346957,3.87081999,0.00171929,2.01723754,0.04125082,5.88589714,3.65481172,0.99554808
-4.02501251,12.49764046,1.33492630,3.89859469,0.00170592,1.98309031,0.04057517,5.92100221,3.59957468,0.97688032
-4.01900950,12.46313999,1.32215058,3.91341517,0.00168704,1.95031580,0.03977643,5.93727935,3.54443303,0.95833907
-4.01300650,12.40188748,1.30564585,3.91568877,0.00166272,1.91911066,0.03887157,5.93555238,3.48988405,0.93999589
-4.00700350,12.31608573,1.28596612,3.90607344,0.00163317,1.88965782,0.03787883,5.91695017,3.43647878,0.92191944
-4.00100050,12.20832945,1.26369698,3.88545386,0.00159876,1.86212028,0.03681705,5.88286234,3.38480241,0.90417261
-3.99499750,12.08151467,1.23943710,3.85491074,0.00155998,1.83663540,0.03570506,5.83488924,3.33545277,0.88680984
-3.98899450,11.93874382,1.21378081,3.81568463,0.00151743,1.81331001,0.03456114,5.77478828,3.28901804,0.86987479
-3.98299150,11.78323048,1.18730250,3.76913613,0.00147181,1.79221682,0.03340251,5.70441912,3.24605485,0.85339862
-3.97698849,11.61820794,1.16054310,3.71670410,0.00142390,1.77339229,0.03224491,5.62568990,3.20706796,0.83739900
-3.97098549,11.44684493,1.13399932,3.65986369,0.00137452,1.75683616,0.03110233,5.54050639,3.17249242,0.82188002
-3.96498249,11.27217122,1.10811544,3.60008569,0.00132452,1.74251267,0.02998679,5.45072576,3.14267903,0.80683294
-3.95897949,11.09701494,1.08327792,3.53879845,0.00127474,1.73035338,0.02890821,5.35811611,3.11788351,0.79223779
-3.95297649,10.92395234,1.05981262,3.47735364,0.00122604,1.72026129,0.02787445,5.26432263,3.09825953,0.77806571
-3.94697349,10.75527017,1.03798427,3.41699634,0.00117919,1.71211578,0.02689130,5.17084058,3.08385547,0.76428185
-3.94097049,10.59293956,1.01799792,3.35884001,0.00113492,1.70577812,0.02596266,5.07899495,3.07461450,0.75084856
-3.93496748,10.43860021,1.00000187,3.30384662,0.00109388,1.70109682,0.02509067,4.98992643,3.07037747,0.73772864
-3.92896448,10.29355281,0.98409163,3.25281152,0.00105661,1.69791229,0.02427597,4.90458301,3.07088771,0.72488835
-3.92296148,10.15875769,0.97031440,3.20635327,0.00102353,1.69606055,0.02351787,4.82371611,3.07579719,0.71229991
-3.91695848,10.03483781,0.95867366,3.16490763,0.00099496,1.69537529,0.02281462,4.74788061,3.08467323,0.69994328
-3.91095548,9.92208433,0.94913365,3.12872566,0.00097105,1.69568838,0.02216361,4.67743780,3.09700523,0.68780703
-3.90495248,9.82046375,0.94162323,3.09787536,0.00095185,1.69682853,0.02156158,4.61256057,3.11221111,0.67588824
-3.89894947,9.72962584,0.93603931,3.07224664,0.00093724,1.69861834,0.02100480,4.55324045,3.12964322,0.66419133
-3.89294647,9.64891265,0.93224958,3.05155929,0.00092699,1.70087005,0.02048918,4.49929616,3.14859393,0.65272599
-3.88694347,9.57736921,0.93009484,3.03537395,0.00092075,1.70338042,0.02001046,4.45038386,3.16830123,0.64150441
-3.88094047,9.51375718,0.92939109,3.02310578,0.00091805,1.70592540,0.01956424,4.40600919,3.18795479,0.63053782
-3.87493747,9.45657295,0.92993161,3.01404103,0.00091833,1.70825521,0.01914608,4.36554165,3.20670322,0.61983290
-3.86893447,9.40407208,0.93148948,3.00735634,0.00092095,1.71009066,0.01875160,4.32823171,3.22366313,0.60938823
-3.86293147,9.35430154,0.93382081,3.00214075,0.00092524,1.71112118,0.01837646,4.29323118,3.23793072,0.59919109
-3.85692846,9.30514121,0.93666905,2.99742016,0.00093048,1.71100534,0.01801649,4.25961720,3.24859630,0.58921504
-3.85092546,9.25435539,0.93977059,2.99218420,0.00093594,1.70937414,0.01766770,4.22642011,3.25476210,0.57941841
-3.84492246,9.19965449,0.94286187,2.98541477,0.00094093,1.70583735,0.01732641,4.19265500,3.25556341,0.56974398
-3.83891946,9.13876615,0.94568802,2.97611600,0.00094479,1.69999290,0.01698928,4.15735676,3.25019263,0.56011994
-3.83291646,9.06951432,0.94801288,2.96334456,0.00094693,1.69143907,0.01665347,4.11961771,3.23792585,0.55046220
-3.82691346,8.98990391,0.94963029,2.94623976,0.00094684,1.67978906,0.01631672,4.07862693,3.21815085,0.54067786
-3.82091046,8.89820793,0.95037612,2.92405228,0.00094414,1.66468722,0.01597749,4.03370996,3.19039545,0.53066985
-3.81490745,8.79305352,0.95014061,2.89617056,0.00093853,1.64582622,0.01563512,3.98436717,3.15435483,0.52034230
-3.80890445,8.67350265,0.94888043,2.86214394,0.00092987,1.62296416,0.01528987,3.93030922,3.10991636,0.50960650
-3.80290145,8.53912354,0.94662969,2.82170147,0.00091813,1.59594056,0.01494314,3.87148775,3.05718040,0.49838700
-3.79689845,8.39004849,0.94350923,2.77476557,0.00090342,1.56469051,0.01459745,3.80811947,2.99647574,0.48662743
-3.79089545,8.22701445,0.93973342,2.72145998,0.00088600,1.52925583,0.01425654,3.74070209,2.92836824,0.47429579
-3.78489245,8.05138317,0.93561387,2.66211131,0.00086624,1.48979260,0.01392540,3.67002063,2.85366193,0.46138879
-3.77888944,7.86513841,0.93155928,2.59724413,0.00084460,1.44657452,0.01361015,3.59714297,2.77339164,0.44793485
-3.77288644,7.67085876,0.92807121,2.52756938,0.00082167,1.39999161,0.01331800,3.52340390,2.68880695,0.43399574
-3.76688344,7.47166561,0.92573519,2.45396645,0.00079809,1.35054430,0.01305710,3.45037745,2.60134754,0.41966651
-3.76088044,7.27114679,0.92520734,2.37745931,0.00077457,1.29883284,0.01283626,3.37983751,2.51261037,0.40507383
-3.75487744,7.07325767,0.92719627,2.29918739,0.00075182,1.24554264,0.01266476,3.31370770,2.42430958,0.39037257
-3.74887444,6.88220251,0.93244094,2.22037201,0.00073059,1.19142582,0.01255199,3.25400135,2.33823032,0.37574102
-3.74287144,6.70229967,0.94168469,2.14227954,0.00071159,1.13728003,0.01250709,3.20275354,2.25617801,0.36137474
-3.73686843,6.53783547,0.95564645,2.06618230,0.00069548,1.08392523,0.01253862,3.16194713,2.17992488,0.34747940
-3.73086543,6.39291185,0.97499002,1.99331859,0.00068285,1.03217964,0.01265410,3.13343541,2.11115566,0.33426305
-3.72486243,6.27129372,1.00029246,1.92485320,0.00067420,0.98283565,0.01285968,3.11886416,2.05141453,0.32192807
-3.71885943,6.17626200,1.03201303,1.86183963,0.00066993,0.93663706,0.01315974,3.11959618,2.00205536,0.31066320
-3.71285643,6.11047853,1.07046393,1.80518559,0.00067029,0.89425832,0.01355657,3.13664141,1.96419736,0.30063623
-3.70685343,6.07586876,1.11578421,1.75562283,0.00067541,0.85628696,0.01405009,3.17059587,1.93868785,0.29198740
-3.70085043,6.07352762,1.16791819,1.71368261,0.00068527,0.82320966,0.01463766,3.22159236,1.92607397,0.28482415
-3.69484742,6.10365335,1.22659974,1.67967776,0.00069970,0.79540275,0.01531393,3.28926560,1.92658462,0.27921727
-3.68884442,6.16551301,1.29134324,1.65369210,0.00071840,0.77312750,0.01607087,3.37273417,1.94012359,0.27519872
-3.68284142,6.25744232,1.36144233,1.63557784,0.00074093,0.75653014,0.01689778,3.47060072,1.96627459,0.27276127
-3.67683842,6.37688097,1.43597671,1.62496112,0.00076673,0.74564682,0.01778153,3.58097161,2.00431818,0.27185982
-3.67083542,6.52044318,1.51382747,1.62125572,0.00079514,0.74041311,0.01870683,3.70149609,2.05326032,0.27241459
-3.66483242,6.68402173,1.59370048,1.62368448,0.00082543,0.74067740,0.01965662,3.82942427,2.11187160,0.27431577
-3.65882941,6.86292199,1.67415757,1.63130784,0.00085681,0.74621782,0.02061255,3.96168237,2.17873587,0.27742956
-3.65282641,7.05202121,1.75365437,1.64305827,0.00088847,0.75676153,0.02155555,4.09496279,2.25230634,0.28160520
-3.64682341,7.24594680,1.83058361,1.65777953,0.00091961,0.77200562,0.02246641,4.22582577,2.33096702,0.28668277
-3.64082041,7.43926644,1.90332234,1.67426901,0.00094947,0.79163839,0.02332644,4.35080881,2.41309683,0.29250115
-3.63481741,7.62668200,1.97028112,1.69132149,0.00097736,0.81536008,0.02411807,4.46653938,2.49713365,0.29890602
-3.62881441,7.80321879,2.02995336,1.70777256,0.00100269,0.84290170,0.02482554,4.56984626,2.58163540,0.30575721
-3.62281141,7.96440192,2.08096267,1.72253985,0.00102499,0.87404122,0.02543539,4.65786489,2.66533531,0.31293515
-3.61680840,8.10641160,2.12210631,1.73466019,0.00104392,0.90861596,0.02593700,4.72813188,2.74718863,0.32034618
-3.61080540,8.22621040,2.15239283,1.74332135,0.00105932,0.94653041,0.02632296,4.77866487,2.82640841,0.32792614
-3.60480240,8.32163652,2.17107235,1.74788680,0.00107116,0.98775911,0.02658934,4.80802394,2.90248855,0.33564237
-3.59879940,8.39145884,2.17765828,1.74791261,0.00107962,1.03234392,0.02673586,4.81535203,2.97521254,0.34349375
-3.59279640,8.43539107,2.17193947,1.74315576,0.00108499,1.08038589,0.02676584,4.80039274,3.04464740,0.35150889
-3.58679340,8.45406459,2.15398254,1.73357371,0.00108774,1.13203179,0.02668610,4.76348471,3.11112274,0.35974242
-3.58079040,8.44896141,2.12412430,1.71931523,0.00108845,1.18745569,0.02650662,4.70553329,3.17519565,0.36826967
-3.57478739,8.42231058,2.08295485,1.70070337,0.00108781,1.24683651,0.02624017,4.62796095,3.23760308,0.37717994
