energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
3.98899450,1.42049271,-1.51077270,0.09569028,-0.06843010,0.02069614,-0.02648254,0.01572031,-0.00988633,0.01683666,-0.01589923,0.18365911,-0.13685499,1.37170149,-1.46382142,0.01503901,-0.00662782,0.10404059,-0.13444527
3.99499750,1.47435361,-1.45820827,0.10285524,-0.06756400,0.02137762,-0.02550589,0.01703977,-0.00983459,0.01727574,-0.01595742,0.20000657,-0.13347014,1.42060989,-1.41259274,0.01726297,-0.00651392,0.10702760,-0.12825221
4.00100050,1.53754866,-1.41497072,0.11087593,-0.06745158,0.02219104,-0.02466586,0.01850703,-0.00990790,0.01778371,-0.01603925,0.21833885,-0.13147721,1.47806081,-1.37038149,0.01976467,-0.00655143,0.11072448,-0.12283245
4.00700350,1.61013830,-1.38116092,0.11976323,-0.06809918,0.02313403,-0.02396743,0.02012407,-0.01010730,0.01836550,-0.01614380,0.23863694,-0.13095232,1.54410804,-1.33723728,0.02255208,-0.00675005,0.11511302,-0.11820516
4.01300650,1.69209565,-1.35683668,0.12951583,-0.06951336,0.02420255,-0.02341463,0.02189070,-0.01043411,0.01902431,-0.01627151,0.26084711,-0.13197493,1.61873203,-1.31316552,0.02563033,-0.00711981,0.12016801,-0.11438309
4.01900950,1.78328665,-1.34203339,0.14011763,-0.07170223,0.02539061,-0.02301083,0.02380408,-0.01089006,0.01976131,-0.01642426,0.28487716,-0.13462760,1.70182235,-1.29814848,0.02900107,-0.00767121,0.12585613,-0.11137395
4.02501251,1.88345419,-1.33677980,0.15153540,-0.07467641,0.02669007,-0.02275889,0.02585836,-0.01147746,0.02057548,-0.01660528,0.31059374,-0.13899477,1.79316386,-1.29216184,0.03266191,-0.00841520,0.13213498,-0.10918161
4.03101551,1.99220709,-1.34110842,0.16371704,-0.07844928,0.02809057,-0.02266131,0.02804438,-0.01219916,0.02146352,-0.01681902,0.33782088,-0.14516053,1.89242751,-1.29518588,0.03660588,-0.00936311,0.13895260,-0.10780691
4.03701851,2.10901489,-1.35505980,0.17659040,-0.08303676,0.02957949,-0.02272020,0.03034954,-0.01305849,0.02241988,-0.01707090,0.36633987,-0.15320553,1.99916640,-1.30721091,0.04082101,-0.01052652,0.14624733,-0.10724808
4.04302151,2.23320892,-1.37868086,0.19006293,-0.08845638,0.03114201,-0.02293722,0.03275771,-0.01405905,0.02343692,-0.01736702,0.39589066,-0.16320300,2.11281758,-1.32823697,0.04529001,-0.01191700,0.15394811,-0.10750085
4.04902451,2.36398959,-1.41201750,0.20402207,-0.09472577,0.03276132,-0.02331345,0.03524938,-0.01520442,0.02450513,-0.01771371,0.42617473,-0.17521411,2.23270940,-1.35826800,0.04999000,-0.01354580,0.16197535,-0.10855804
4.05502751,2.50043970,-1.45510227,0.21833648,-0.10186069,0.03441886,-0.02384917,0.03780184,-0.01649783,0.02561353,-0.01811715,0.45685949,-0.18928295,2.35807418,-1.39730132,0.05489249,-0.01542345,0.17024208,-0.11040898
4.06103052,2.64154316,-1.50793811,0.23285805,-0.10987255,0.03609471,-0.02454358,0.04038962,-0.01794168,0.02675004,-0.01858293,0.48758403,-0.20543115,2.48806536,-1.44531328,0.05996344,-0.01755930,0.17865567,-0.11303856
4.06703352,2.78620799,-1.57047940,0.24742471,-0.11876568,0.03776798,-0.02539448,0.04298489,-0.01953714,0.02790202,-0.01911554,0.51796612,-0.22365268,2.62177832,-1.50224243,0.06516350,-0.01996104,0.18711975,-0.11642617
4.07303652,2.93329253,-1.64261191,0.26186381,-0.12853448,0.03941733,-0.02639799,0.04555816,-0.02128358,0.02905672,-0.01971804,0.54761024,-0.24390888,2.75827335,-1.56797153,0.07044847,-0.02263415,0.19553648,-0.12054455
4.07903952,3.08163318,-1.72413312,0.27599613,-0.13916051,0.04102144,-0.02754826,0.04807884,-0.02317819,0.03020184,-0.02039162,0.57611643,-0.26612420,2.89659953,-1.64230986,0.07576983,-0.02558137,0.20380894,-0.12535864
4.08504252,3.23007225,-1.81473446,0.28964017,-0.15060983,0.04255958,-0.02883720,0.05051607,-0.02521547,0.03132598,-0.02113538,0.60308953,-0.29018269,3.03581800,-1.72497746,0.08107551,-0.02880220,0.21184348,-0.13082466
4.09104552,3.37748430,-1.91398708,0.30261668,-0.16283075,0.04401209,-0.03025431,0.05283942,-0.02738693,0.03241913,-0.02194611,0.62814861,-0.31592579,3.17502304,-1.81559243,0.08631076,-0.03229241,0.21955210,-0.13688938
4.09704852,3.52279935,-2.02133225,0.31475318,-0.17575204,0.04536086,-0.03178658,0.05501962,-0.02968076,0.03347292,-0.02281824,0.65093624,-0.34315134,3.31335958,-1.91366271,0.09141910,-0.03604362,0.22685458,-0.14348973
4.10305153,3.66502170,-2.13607757,0.32588836,-0.18928189,0.04658973,-0.03341849,0.05702931,-0.03208173,0.03448100,-0.02374386,0.67112723,-0.37161412,3.45003613,-2.01858309,0.09634349,-0.04004296,0.23368030,-0.15055288
4.10905453,3.80324340,-2.25739953,0.33587604,-0.20330767,0.04768484,-0.03513211,0.05884365,-0.03457116,0.03543905,-0.02471290,0.68843652,-0.40102801,3.58433201,-2.12963812,0.10102737,-0.04427286,0.23996974,-0.15799671
4.11505753,3.93665137,-2.38435281,0.34458874,-0.21769656,0.04863491,-0.03690735,0.06044086,-0.03712703,0.03634489,-0.02571346,0.70262599,-0.43106974,3.71559850,-2.24601108,0.10541590,-0.04871090,0.24567548,-0.16573084
4.12106053,4.06452826,-2.51588612,0.35192051,-0.23229712,0.04943136,-0.03872225,0.06180267,-0.03972423,0.03719830,-0.02673214,0.71350994,-0.46138421,3.84325389,-2.36679887,0.10945706,-0.05332984,0.25076279,-0.17365809
4.12706353,4.18624689,-2.65086403,0.35778908,-0.24694172,0.05006837,-0.04055342,0.06291462,-0.04233505,0.03800080,-0.02775461,0.72095904,-0.49159122,3.96677262,-2.49103218,0.11310277,-0.05809774,0.25520968,-0.18167639
4.13306653,4.30125905,-2.78809387,0.36213723,-0.26144994,0.05054287,-0.04237659,0.06376624,-0.04492965,0.03875535,-0.02876614,0.72490266,-0.52129351,4.08566945,-2.61769998,0.11630990,-0.06297828,0.25900655,-0.18968105
4.13906953,4.40907965,-2.92635632,0.36493335,-0.27563257,0.05085438,-0.04416713,0.06435110,-0.04747674,0.03946586,-0.02975223,0.72532953,-0.55008568,4.19947990,-2.74577714,0.11904118,-0.06793114,0.26215536,-0.19756734
4.14507254,4.50926769,-3.06443819,0.36617116,-0.28929630,0.05100482,-0.04590069,0.06466674,-0.04994434,0.04013674,-0.03069922,0.72228672,-0.57756386,4.30773837,-2.87425343,0.12126597,-0.07291253,0.26466859,-0.20523320
4.15107554,4.60140561,-3.20116552,0.36586879,-0.30224877,0.05099825,-0.04755381,0.06471445,-0.05230057,0.04077242,-0.03159493,0.71587711,-0.60333560,4.40995607,-3.00216242,0.12296081,-0.07787592,0.26656777,-0.21258199
4.15707854,4.68507911,-3.33543519,0.36406712,-0.31430386,0.05084052,-0.04910453,0.06449901,-0.05451446,0.04137679,-0.03242918,0.70625543,-0.62702981,4.50560037,-3.12860836,0.12410991,-0.08277274,0.26788205,-0.21952516
4.16308154,4.75985924,-3.46624313,0.36082770,-0.32528687,0.05053899,-0.05053295,0.06402832,-0.05655679,0.04195281,-0.03319431,0.69362304,-0.64830612,4.59407799,-3.25278929,0.12470538,-0.08755324,0.26864667,-0.22598467
4.16908454,4.82528856,-3.59270754,0.35623022,-0.33503953,0.05010214,-0.05182169,0.06331298,-0.05840080,0.04250208,-0.03388550,0.67822185,-0.66686353,4.67472343,-3.37401504,0.12474728,-0.09216740,0.26890147,-0.23189505
4.17508754,4.88087316,-3.71408553,0.35036972,-0.34342443,0.04953928,-0.05295631,0.06236587,-0.06002292,0.04302457,-0.03450101,0.66032741,-0.68244789,4.74679465,-3.49171848,0.12424354,-0.09656586,0.26868964,-0.23720505
4.18109055,4.92608157,-3.82978231,0.34335377,-0.35032884,0.04886024,-0.05392556,0.06120170,-0.06140332,0.04351853,-0.03504229,0.64024171,-0.69485793,4.80947679,-3.60545947,0.12320972,-0.10070088,0.26805670,-0.24187864
4.18709355,4.96035156,-3.93935202,0.33529954,-0.35566767,0.04807514,-0.05472154,0.05983658,-0.06252634,0.04398039,-0.03551384,0.61828578,-0.70394971,4.86189483,-3.71492069,0.12166862,-0.10452727,0.26704981,-0.24589554
4.19309655,4.98310479,-4.04249036,0.32633115,-0.35938542,0.04719418,-0.05533975,0.05828764,-0.06338080,0.04440500,-0.03592300,0.59479240,-0.70963925,4.90313517,-3.81989567,0.11964977,-0.10800325,0.26571738,-0.24925103
4.19909955,4.99376918,-4.13901909,0.31657713,-0.36145716,0.04622755,-0.05577898,0.05657268,-0.06396012,0.04478586,-0.03627956,0.57009920,-0.71190330,4.93227543,-3.92026931,0.11718884,-0.11109130,0.26410902,-0.25195523
4.20510255,4.99180785,-4.22886367,0.30616824,-0.36188842,0.04518529,-0.05604111,0.05470986,-0.06426230,0.04511556,-0.03659520,0.54454235,-0.71077836,4.94842139,-4.01599208,0.11432700,-0.11375885,0.26227580,-0.25403177
4.21110555,4.97675314,-4.31202500,0.29523554,-0.36071405,0.04407735,-0.05613078,0.05271750,-0.06428976,0.04538632,-0.03688288,0.51845088,-0.70635787,4.95074926,-4.10704935,0.11111019,-0.11597896,0.26027070,-0.25551607
4.21710855,4.94824370,-4.38854753,0.28390887,-0.35799620,0.04291360,-0.05605503,0.05061388,-0.06404902,0.04559060,-0.03715610,0.49214183,-0.69878794,4.93855091,-4.19342785,0.10758841,-0.11773073,0.25814925,-0.25645315
4.22311156,4.90606229,-4.45848543,0.27231560,-0.35382144,0.04170384,-0.05582285,0.04841713,-0.06355032,0.04572175,-0.03742817,0.46591630,-0.68826164,4.91127953,-4.27508127,0.10381491,-0.11899974,0.25597008,-0.25689534
4.22911456,4.85017174,-4.52186944,0.26057959,-0.34829728,0.04045798,-0.05544469,0.04614513,-0.06280706,0.04577469,-0.03771143,0.44005628,-0.67501236,4.86859291,-4.35189760,0.09984548,-0.11977823,0.25379552,-0.25689980
4.23511756,4.78074645,-4.57867651,0.24882049,-0.34154823,0.03918603,-0.05493198,0.04381547,-0.06183528,0.04574653,-0.03801659,0.41482227,-0.65930632,4.81039151,-4.42367035,0.09573761,-0.12006518,0.25169185,-0.25652615
4.24112056,4.69819716,-4.62880466,0.23715311,-0.33371160,0.03789826,-0.05429672,0.04144540,-0.06065306,0.04563707,-0.03835208,0.39045165,-0.64143474,4.73684888,-4.49007608,0.09154977,-0.11986625,0.24972935,-0.25583427
4.24712356,4.60318672,-4.67205487,0.22568691,-0.32493331,0.03660519,-0.05355098,0.03905182,-0.05927990,0.04544929,-0.03872357,0.36715759,-0.62170587,4.64843200,-4.55065993,0.08734061,-0.11919359,0.24798182,-0.25488244
4.25312656,4.49663555,-4.70812165,0.21452550,-0.31536374,0.03531762,-0.05270662,0.03665123,-0.05773618,0.04518956,-0.03913362,0.34512851,-0.60043728,4.54591005,-4.60483097,0.08316814,-0.11806557,0.24652573,-0.25372590
4.25912956,4.37971553,-4.73659329,0.20376620,-0.30515397,0.03404660,-0.05177501,0.03425971,-0.05604259,0.04486781,-0.03958154,0.32452779,-0.57794861,4.43035060,-4.65186795,0.07908901,-0.11650631,0.24543886,-0.25241585
4.26513257,4.25383230,-4.75696231,0.19349949,-0.29445245,0.03280334,-0.05076679,0.03189285,-0.05421973,0.04449740,-0.04006340,0.30549376,-0.55455499,4.30310278,-4.69093606,0.07515764,-0.11454525,0.24479844,-0.25099904
4.27113557,4.12059625,-4.76864580,0.18380844,-0.28340219,0.03159907,-0.04969183,0.02956565,-0.05228768,0.04409487,-0.04057229,0.28813982,-0.53056147,4.16576810,-4.72111413,0.07142550,-0.11221658,0.24467887,-0.24951781
4.27713857,3.98178343,-4.77101476,0.17476807,-0.27213855,0.03044485,-0.04855920,0.02729247,-0.05026571,0.04367953,-0.04109870,0.27255459,-0.50625834,4.02015999,-4.74143121,0.06794031,-0.10955860,0.24514918,-0.24801063
4.28314157,3.83928801,-4.76343101,0.16644475,-0.26078764,0.02935138,-0.04737723,0.02508687,-0.04817208,0.04327285,-0.04163108,0.25880211,-0.48191751,3.86825408,-4.75091095,0.06474528,-0.10661315,0.24627015,-0.24651302
4.28914457,3.69506878,-4.74528950,0.15889546,-0.24946536,0.02832873,-0.04615365,0.02296149,-0.04602391,0.04289774,-0.04215660,0.24692198,-0.45779002,3.71213138,-4.74862124,0.06187843,-0.10342493,0.24809155,-0.24505877
4.29514757,3.55109205,-4.71606356,0.15216725,-0.23827688,0.02738610,-0.04489576,0.02092795,-0.04383712,0.04257779,-0.04266187,0.23692964,-0.43410441,3.55391740,-4.73372669,0.05937193,-0.10004081,0.25064937,-0.24368126
4.30115058,3.40927403,-4.67535038,0.14629673,-0.22731671,0.02653157,-0.04361064,0.01899669,-0.04162644,0.04233644,-0.04313387,0.22881661,-0.41106605,3.39572006,-4.70554072,0.05725159,-0.09650926,0.25396337,-0.24241484
4.30715358,3.27142545,-4.62291369,0.14130968,-0.21666896,0.02577188,-0.04230539,0.01717690,-0.03940547,0.04219613,-0.04356073,0.22255104,-0.38885711,3.23956933,-4.66357433,0.05553643,-0.09287962,0.25803517,-0.24129600
4.31315658,3.13920105,-4.55872109,0.13722092,-0.20640803,0.02511224,-0.04098728,0.01547638,-0.03718677,0.04217757,-0.04393254,0.21807838,-0.36763714,3.08736152,-4.60757864,0.05423839,-0.08920152,0.26284684,-0.24036436
4.31915958,3.01405640,-4.48297331,0.13403436,-0.19659928,0.02455621,-0.03966397,0.01390151,-0.03498196,0.04229905,-0.04424206,0.21532245,-0.34754402,2.94081073,-4.53757839,0.05336221,-0.08552421,0.26836031,-0.23966316
4.32516258,2.89721400,-4.39612345,0.13174335,-0.18729987,0.02410564,-0.03834363,0.01245722,-0.03280187,0.04257594,-0.04448525,0.21418696,-0.32869499,2.80140936,-4.45389445,0.05290554,-0.08189598,0.27451763,-0.23923928
4.33116558,2.78963987,-4.29888474,0.13033127,-0.17855946,0.02376066,-0.03703495,0.01114697,-0.03065660,0.04302030,-0.04466168,0.21455742,-0.31118790,2.67039924,-4.35715358,0.05285916,-0.07836348,0.28124203,-0.23914277
4.33716858,2.69203157,-4.19222591,0.12977238,-0.17042084,0.02351977,-0.03574722,0.00997281,-0.02855565,0.04364072,-0.04477464,0.21630371,-0.29510217,2.54875420,-4.24828483,0.05320744,-0.07497115,0.28843994,-0.23942576
4.34317159,2.60481758,-4.07735421,0.13003299,-0.16292045,0.02338002,-0.03449019,0.00893547,-0.02650796,0.04444234,-0.04483118,0.21928301,-0.28049971,2.43717418,-4.12850233,0.05392902,-0.07176057,0.29600384,-0.24014085
4.34917459,2.52816771,-3.95568667,0.13107271,-0.15608862,0.02333717,-0.03327396,0.00803440,-0.02452198,0.04542700,-0.04484182,0.22334335,-0.26742545,2.33609056,-3.99927531,0.05499756,-0.06876990,0.30381576,-0.24133906
4.35517759,2.46201322,-3.82881103,0.13284605,-0.14994978,0.02338606,-0.03210882,0.00726798,-0.02260566,0.04659367,-0.04482016,0.22832748,-0.25590769,2.24568155,-3.86228686,0.05638273,-0.06603326,0.31175147,-0.24306739
4.36118059,2.40607543,-3.69843839,0.13530394,-0.14452243,0.02352085,-0.03100492,0.00663360,-0.02076643,0.04793885,-0.04478222,0.23407710,-0.24595824,2.16589638,-3.71938337,0.05805124,-0.06358021,0.31968509,-0.24536620
4.36718359,2.35990060,-3.56634978,0.13839547,-0.13981906,0.02373544,-0.02997208,0.00612782,-0.01901120,0.04945726,-0.04474578,0.24043714,-0.23757224,2.09648624,-3.57251736,0.05996793,-0.06143525,0.32749381,-0.24826652
4.37318659,2.32289912,-3.43433983,0.14206953,-0.13584603,0.02402377,-0.02901947,0.00574658,-0.01734626,0.05114241,-0.04472953,0.24726009,-0.23072811,2.03704003,-3.42368654,0.06209691,-0.05961739,0.33506269,-0.25178752
4.37918959,2.29438680,-3.30416006,0.14627641,-0.13260342,0.02438022,-0.02815532,0.00548528,-0.01577726,0.05298729,-0.04475222,0.25441011,-0.22538739,1.98702285,-3.27487221,0.06440258,-0.05813990,0.34228923,-0.25593426
4.38519260,2.27362586,-3.17746499,0.15096928,-0.13008503,0.02479989,-0.02738666,0.00533898,-0.01430909,0.05498494,-0.04483191,0.26176667,-0.22149486,1.94581492,-3.12798004,0.06685063,-0.05701003,0.34908736,-0.26069593
4.39119560,2.25986381,-3.05576353,0.15610546,-0.12827844,0.02527889,-0.02671913,0.00530251,-0.01294590,0.05712897,-0.04498514,0.26922769,-0.21897889,1.91274905,-2.98478586,0.06940885,-0.05622904,0.35539092,-0.26604472
4.39719860,2.25236820,-2.94037810,0.16164752,-0.12716529,0.02581452,-0.02615679,0.00537055,-0.01169097,0.05941395,-0.04522638,0.27671184,-0.21775233,1.88714506,-2.84688913,0.07204776,-0.05579227,0.36115620,-0.27193546
4.40320160,2.25045594,-2.83241318,0.16756409,-0.12672169,0.02640540,-0.02570205,0.00553778,-0.01054673,0.06183558,-0.04556756,0.28416004,-0.21771378,1.86833943,-2.71567580,0.07474105,-0.05568944,0.36636354,-0.27830604
4.40920460,2.25351607,-2.73273460,0.17383034,-0.12691891,0.02705151,-0.02535566,0.00579888,-0.00951474,0.06439078,-0.04601775,0.29153600,-0.21874957,1.85570948,-2.59229195,0.07746577,-0.05590516,0.37101786,-0.28507868
4.41520760,2.26102533,-2.64196012,0.18042830,-0.12772429,0.02775412,-0.02511677,0.00614863,-0.00859566,0.06707749,-0.04658316,0.29882575,-0.22073622,1.84869120,-2.47762891,0.08020229,-0.05641948,0.37514816,-0.29216215
4.42121061,2.27255634,-2.56046133,0.18734673,-0.12910224,0.02851568,-0.02498306,0.00658192,-0.00778933,0.06989436,-0.04726722,0.30603624,-0.22354359,1.84679063,-2.37231987,0.08293401,-0.05720877,0.37880587,-0.29945460
4.42721361,2.28777872,-2.48837604,0.19458080,-0.13101550,0.02933956,-0.02495104,0.00709376,-0.00709481,0.07284021,-0.04807095,0.31319301,-0.22703845,1.84958881,-2.27674740,0.08564692,-0.05824658,0.38206230,-0.30684723
4.43321661,2.30645354,-2.42563028,0.20213141,-0.13342652,0.03022979,-0.02501624,0.00767930,-0.00651046,0.07591350,-0.04899343,0.32033714,-0.23108847,1.85674092,-2.19106076,0.08832898,-0.05950466,0.38500514,-0.31422836
4.43921961,2.32842227,-2.37196792,0.21000433,-0.13629876,0.03119066,-0.02517362,0.00833381,-0.00603402,0.07911156,-0.05003242,0.32752162,-0.23556642,1.86797018,-2.11520148,0.09096934,-0.06095407,0.38773433,-0.32148791
4.44522261,2.35359114,-2.32698623,0.21820904,-0.13959821,0.03222641,-0.02541794,0.00905269,-0.00566272,0.08242990,-0.05118511,0.33480720,-0.24035451,1.88305768,-2.04893527,0.09355754,-0.06256613,0.39035739,-0.32852200
4.45122561,2.38191235,-2.29017501,0.22675735,-0.14329463,0.03334075,-0.02574409,0.00983146,-0.00539342,0.08586148,-0.05244879,0.34225819,-0.24534853,1.90182899,-1.99188820,0.09608273,-0.06431355,0.39298447,-0.33523745
4.45722861,2.41336352,-2.26095718,0.23566194,-0.14736282,0.03453648,-0.02614750,0.01066574,-0.00522270,0.08939616,-0.05382162,0.34993818,-0.25046167,1.92413897,-1.94358497,0.09853288,-0.06617121,0.39572339,-0.34155598
4.46323162,2.44792658,-2.23872849,0.24493470,-0.15178363,0.03581515,-0.02662451,0.01155128,-0.00514699,0.09302014,-0.05530323,0.35790598,-0.25562778,1.94985568,-1.90348721,0.10089418,-0.06811698,0.39867481,-0.34741792
4.46923462,2.48556752,-2.22289455,0.25458496,-0.15654477,0.03717667,-0.02717259,0.01248392,-0.00516269,0.09671571,-0.05689524,0.36621205,-0.26080395,1.97884462,-1.87102977,0.10315054,-0.07013223,0.40192779,-0.35278518
4.47523762,2.52621794,-2.21290309,0.26461774,-0.16164133,0.03861907,-0.02779065,0.01345960,-0.00526629,0.10046109,-0.05860157,0.37489537,-0.26597221,2.01095407,-1.84565343,0.10528332,-0.07220212,0.40555595,-0.35764335
4.48124062,2.56975944,-2.20827038,0.27503202,-0.16707601,0.04013828,-0.02847908,0.01447436,-0.00545441,0.10423056,-0.06042858,0.38398098,-0.27114016,2.04600246,-1.82683247,0.10727129,-0.07431571,0.40961433,-0.36200282
4.48724362,2.61601132,-2.20860047,0.28581894,-0.17285897,0.04172803,-0.02923989,0.01552433,-0.00572394,0.10799484,-0.06238495,0.39347829,-0.27634064,2.08376814,-1.81409627,0.10909080,-0.07646570,0.41413707,-0.36589880
4.49324662,2.66472204,-2.21359686,0.29696030,-0.17900739,0.04337979,-0.03007656,0.01660569,-0.00607206,0.11172157,-0.06448135,0.40337998,-0.28163022,2.12398197,-1.80704427,0.11071620,-0.07864803,0.41913599,-0.36939029
4.49924962,2.71556465,-2.22306634,0.30842706,-0.18554465,0.04508279,-0.03099396,0.01771460,-0.00649626,0.11537607,-0.06672989,0.41366169,-0.28708669,2.16632293,-1.80535386,0.11212043,-0.08086118,0.42460008,-0.37255791
4.50525263,2.76813588,-2.23691515,0.32017819,-0.19249920,0.04682425,-0.03199802,0.01884720,-0.00699441,0.11892224,-0.06914339,0.42428219,-0.29280550,2.21041655,-1.80878173,0.11327585,-0.08310530,0.43049587,-0.37550075
4.51125563,2.82195894,-2.25513820,0.33215971,-0.19990303,0.04858947,-0.03309540,0.01999947,-0.00756468,0.12232352,-0.07173439,0.43518415,-0.29889539,2.25583619,-1.81715871,0.11415513,-0.08538118,0.43676863,-0.37833236
4.51725863,2.87648928,-2.27780217,0.34430416,-0.20778999,0.05036218,-0.03429306,0.02116715,-0.00820559,0.12554391,-0.07451422,0.44629523,-0.30547331,2.30210666,-1.83037923,0.11473226,-0.08768922,0.44334431,-0.38117599
4.52326163,2.93112305,-2.30502372,0.35653039,-0.21619374,0.05212484,-0.03559779,0.02234559,-0.00891587,0.12854901,-0.07749183,0.45752950,-0.31265880,2.34870996,-1.84838610,0.11498355,-0.09002824,0.45013205,-0.38415935
4.52926463,2.98520766,-2.33694411,0.36874386,-0.22514555,0.05385898,-0.03701564,0.02352964,-0.00969446,0.13130692,-0.08067276,0.46878901,-0.32056813,2.39509276,-1.87115195,0.11488862,-0.09239451,0.45702720,-0.38740899
4.53526763,3.03805393,-2.37370177,0.38083740,-0.23467202,0.05554564,-0.03855144,0.02471346,-0.01054035,0.13378918,-0.08405810,0.47996549,-0.32930838,2.44067511,-1.89865841,0.11443129,-0.09478070,0.46391474,-0.39104473
4.54127064,3.08894930,-2.41540425,0.39269244,-0.24479262,0.05716573,-0.04020821,0.02589043,-0.01145252,0.13597135,-0.08764360,0.49094209,-0.33897166,2.48486029,-1.93087443,0.11360038,-0.09717521,0.47067282,-0.39517415
4.54727364,3.13717189,-2.46210108,0.40418086,-0.25551736,0.05870047,-0.04198672,0.02705298,-0.01242976,0.13783364,-0.09141897,0.50159520,-0.34962975,2.52704526,-1.96773482,0.11239021,-0.09956157,0.47717643,-0.39988761
4.55327664,3.18200495,-2.51375882,0.41516728,-0.26684450,0.06013177,-0.04388505,0.02819252,-0.01347056,0.13936121,-0.09536739,0.51179632,-0.36132933,2.56663168,-2.00912030,0.11080111,-0.10191816,0.48330107,-0.40525375
4.55927964,3.22275150,-2.57023963,0.42551183,-0.27875839,0.06144262,-0.04589821,0.02929939,-0.01457294,0.14054430,-0.09946526,0.52141405,-0.37408800,2.60303730,-2.05483995,0.10883952,-0.10421828,0.48892622,-0.41131594
4.56528264,3.25874906,-2.63128416,0.43507343,-0.29122772,0.06261748,-0.04801793,0.03036286,-0.01573425,0.14137827,-0.10368230,0.53031626,-0.38789119,2.63570759,-2.10461699,0.10651801,-0.10643041,0.49393866,-0.41808957
4.57128564,3.28938433,-2.69649977,0.44371330,-0.30420399,0.06364255,-0.05023250,0.03137125,-0.01695107,0.14186337,-0.10798185,0.53837249,-0.40269011,2.66412753,-2.15807849,0.10385502,-0.10851885,0.49823546,-0.42556045
4.57728864,3.31410766,-2.76535441,0.45129882,-0.31762049,0.06450612,-0.05252676,0.03231204,-0.01821898,0.14200447,-0.11232151,0.54545663,-0.41840084,2.68783343,-2.21474958,0.10087451,-0.11044459,0.50172664,-0.43368434
4.58329165,3.33244714,-2.83717655,0.45770745,-0.33139182,0.06519881,-0.05488222,0.03317213,-0.01953243,0.14181063,-0.11665399,0.55144999,-0.43490449,2.70642471,-2.27405222,0.09760534,-0.11216644,0.50433743,-0.44238753
4.58929465,3.34402213,-2.91116108,0.46283060,-0.34541397,0.06571378,-0.05727729,0.03393819,-0.02088463,0.14129471,-0.12092823,0.55624459,-0.45204859,2.71957532,-2.33530883,0.09408059,-0.11364227,0.50601011,-0.45156867
4.59529765,3.34855597,-2.98638113,0.46657738,-0.35956499,0.06604691,-0.05968763,0.03459703,-0.02226738,0.14047280,-0.12509070,0.55974685,-0.46964954,2.72704468,-2.39775043,0.09033679,-0.11483051,0.50670545,-0.46110146
4.60130065,3.34588733,-3.06180519,0.46887793,-0.37370648,0.06619689,-0.06208663,0.03513605,-0.02367104,0.13936381,-0.12908671,0.56188132,-0.48749610,2.72868754,-2.46052924,0.08641308,-0.11569153,0.50640352,-0.47083839
4.60730365,3.33597988,-3.13631910,0.46968631,-0.38768557,0.06616532,-0.06444596,0.03554372,-0.02508446,0.13798894,-0.13286198,0.56259455,-0.50535390,2.72446267,-2.52273499,0.08235033,-0.11618916,0.50510422,-0.48061515
4.61330665,3.31892968,-3.20875206,0.46898265,-0.40133768,0.06595667,-0.06673624,0.03581011,-0.02649503,0.13637133,-0.13636405,0.56185869,-0.52297076,2.71443947,-2.58341476,0.07819030,-0.11629203,0.50282712,-0.49025572
4.61930965,3.29496965,-3.27790582,0.46677461,-0.41448990,0.06557825,-0.06892771,0.03592739,-0.02788874,0.13453561,-0.13954376,0.55967478,-0.54008279,2.69880234,-2.64159535,0.07397478,-0.11597485,0.49961093,-0.49957779
4.62531266,3.26447075,-3.34258610,0.46309788,-0.42696482,0.06504008,-0.07099101,0.03589023,-0.02925031,0.13250756,-0.14235654,0.55607533,-0.55642096,2.67785207,-2.69630764,0.06974485,-0.11521940,0.49551247,-0.50839845
4.63131566,3.22793909,-3.40163514,0.45801589,-0.43858489,0.06435469,-0.07289788,0.03569625,-0.03056343,0.13031384,-0.14476364,0.55112605,-0.57171823,2.65200392,-2.74661211,0.06554014,-0.11401536,0.49060512,-0.51653988
4.63731866,3.18600898,-3.45396448,0.45161838,-0.44917704,0.06353690,-0.07462197,0.03534624,-0.03181103,0.12798166,-0.14673312,0.54492638,-0.58571679,2.62178197,-2.79162470,0.06139819,-0.11236087,0.48497698,-0.52383480
4.64332166,3.13943135,-3.49858665,0.44401926,-0.45857748,0.06260348,-0.07613948,0.03484441,-0.03297563,0.12553848,-0.14824066,0.53760880,-0.59817544,2.58780955,-2.83054209,0.05735390,-0.11026271,0.47872858,-0.53013159
4.64932466,3.08905782,-3.53464505,0.43535350,-0.46663643,0.06157283,-0.07742988,0.03419835,-0.03403976,0.12301177,-0.14927009,0.52933664,-0.60887669,2.55079578,-2.86266571,0.05343906,-0.10773632,0.47197038,-0.53529888
4.65532766,3.03582050,-3.56144068,0.42577338,-0.47322275,0.06046457,-0.07847642,0.03341897,-0.03498642,0.12042864,-0.14981378,0.52030040,-0.61763362,2.51151839,-2.88742347,0.04968194,-0.10480543,0.46482012,-0.53922935
