energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.18309155,5.14384892,0.18629472,0.83089403,0.00343947,0.36433906,0.06847241,0.36759133,0.57045277,3.72404464
-0.17708854,5.31941694,0.19191631,0.82410878,0.00335891,0.37400423,0.07176510,0.36185639,0.59081080,3.90869974
-0.17108554,5.50418271,0.19826554,0.82250281,0.00329244,0.38408173,0.07531825,0.35835944,0.61214423,4.09354839
-0.16508254,5.69628275,0.20531775,0.82608412,0.00323833,0.39438214,0.07911937,0.35713083,0.63421193,4.27675664
-0.15907954,5.89370961,0.21304795,0.83479557,0.00319475,0.40470836,0.08315127,0.35817033,0.65675202,4.45646918
-0.15307654,6.09436807,0.22143218,0.84852079,0.00315988,0.41486228,0.08739223,0.36144834,0.67948957,4.63085528
-0.14707354,6.29612895,0.23044852,0.86708979,0.00313193,0.42465118,0.09181625,0.36690739,0.70214430,4.79815176
-0.14107054,6.49687746,0.24007788,0.89028407,0.00310926,0.43389360,0.09639325,0.37446374,0.72443767,4.95670104
-0.13506753,6.69455398,0.25030411,0.91784062,0.00309035,0.44242441,0.10108930,0.38400894,0.74609919,5.10498256
-0.12906453,6.88718555,0.26111373,0.94945494,0.00307390,0.45009883,0.10586688,0.39541122,0.76687158,5.24163636
-0.12306153,7.07290741,0.27249491,0.98478279,0.00305879,0.45679530,0.11068510,0.40851676,0.78651474,5.36547825
-0.11705853,7.24997440,0.28443601,1.02344105,0.00304416,0.46241712,0.11549995,0.42315068,0.80480839,5.47550647
-0.11105553,7.41676330,0.29692348,1.06500770,0.00302935,0.46689291,0.12026461,0.43911800,0.82155347,5.57090035
-0.10505253,7.57176743,0.30993940,1.10902157,0.00301393,0.47017589,0.12492977,0.45620449,0.83657243,5.65101211
-0.09904952,7.71358561,0.32345874,1.15498193,0.00299770,0.47224223,0.12944409,0.47417767,0.84970866,5.71535319
-0.09304652,7.84090807,0.33744652,1.20234881,0.00298064,0.47308852,0.13375468,0.49278804,0.86082525,5.76357687
-0.08704352,7.95250166,0.35185503,1.25054416,0.00296295,0.47272877,0.13780779,0.51177072,0.86980346,5.79545920
-0.08104052,8.04719725,0.36662144,1.29895447,0.00294498,0.47119104,0.14154959,0.53084760,0.87654115,5.81088008
-0.07503752,8.12388129,0.38166586,1.34693512,0.00292728,0.46851396,0.14492704,0.54973020,0.88095148,5.80980620
-0.06903452,8.18149364,0.39689013,1.39381675,0.00291056,0.46474349,0.14788898,0.56812316,0.88296206,5.79227757
-0.06303152,8.21903286,0.41217752,1.43891361,0.00289568,0.45992994,0.15038725,0.58572862,0.88251476,5.75839843
-0.05702851,8.23556942,0.42739337,1.48153406,0.00288368,0.45412557,0.15237790,0.60225118,0.87956628,5.70833344
-0.05102551,8.23026695,0.44238683,1.52099290,0.00287576,0.44738279,0.15382242,0.61740362,0.87408941,5.64230912
-0.04502251,8.20241038,0.45699373,1.55662516,0.00287328,0.43975302,0.15468902,0.63091301,0.86607500,5.56062026
-0.03901951,8.15143968,0.47104049,1.58780113,0.00287777,0.43128625,0.15495372,0.64252721,0.85553437,5.46364042
-0.03301651,8.07698701,0.48434888,1.61394187,0.00289090,0.42203123,0.15460140,0.65202139,0.84250212,5.35183544
-0.02701351,7.97891489,0.49674172,1.63453476,0.00291451,0.41203615,0.15362660,0.65920437,0.82703888,5.22577832
-0.02101051,7.85735277,0.50804900,1.64914833,0.00295055,0.40134985,0.15203412,0.66392455,0.80923389,5.08616396
-0.01500750,7.71272927,0.51811439,1.65744580,0.00300106,0.39002310,0.14983930,0.66607501,0.78920709,4.93382216
-0.00900450,7.54579749,0.52680161,1.65919677,0.00306813,0.37811018,0.14706801,0.66559773,0.76711040,4.76972714
-0.00300150,7.35765141,0.53400055,1.65428631,0.00315386,0.36567030,0.14375630,0.66248647,0.74312807,4.59500245
0.00300150,7.14973138,0.53963270,1.64272123,0.00326025,0.35276874,0.13994972,0.65678836,0.71747595,4.41092012
0.00900450,6.92381767,0.54365555,1.62463290,0.00338917,0.33947785,0.13570233,0.64860383,0.69039946,4.21889349
0.01500750,6.68201158,0.54606574,1.60027664,0.00354225,0.32587740,0.13107542,0.63808505,0.66217049,4.02046340
0.02101051,6.42670411,0.54690069,1.57002733,0.00372078,0.31205455,0.12613602,0.62543267,0.63308298,3.81727808
0.02701351,6.16053318,0.54623860,1.53437153,0.00392565,0.29810326,0.12095514,0.61089101,0.60344758,3.61106721
0.03301651,5.88633064,0.54419665,1.49389598,0.00415720,0.28412317,0.11560603,0.59474186,0.57358547,3.40361123
0.03901951,5.60706110,0.54092745,1.44927318,0.00441523,0.27021798,0.11016226,0.57729706,0.54382145,3.19670705
0.04502251,5.32575491,0.53661388,1.40124417,0.00469882,0.25649347,0.10469590,0.55888999,0.51447686,2.99213178
0.05102551,5.04543782,0.53146246,1.35059925,0.00500639,0.24305515,0.09927580,0.53986651,0.48586228,2.79160583
0.05702851,4.76906027,0.52569548,1.29815725,0.00533557,0.23000581,0.09396593,0.52057541,0.45827051,2.59675719
0.06303152,4.49942888,0.51954238,1.24474414,0.00568328,0.21744294,0.08882405,0.50135887,0.43197009,2.40908823
0.06903452,4.23914295,0.51323066,1.19117157,0.00604572,0.20545629,0.08390054,0.48254324,0.40719944,2.22994644
0.07503752,3.99053828,0.50697687,1.13821628,0.00641842,0.19412561,0.07923760,0.46443047,0.38416206,2.06050026
0.08104052,3.75564037,0.50097796,1.08660107,0.00679635,0.18351876,0.07486867,0.44729043,0.36302273,1.90172088
0.08704352,3.53612865,0.49540374,1.03697795,0.00717403,0.17369023,0.07081822,0.43135455,0.34390505,1.75437042
0.09304652,3.33331276,0.49039045,0.98991410,0.00754564,0.16468022,0.06710180,0.41681085,0.32689009,1.61899694
0.09904952,3.14812155,0.48603619,0.94588116,0.00790524,0.15651423,0.06372644,0.40380054,0.31201654,1.49593614
0.10505253,2.98110482,0.48239808,0.90524811,0.00824688,0.14920333,0.06069123,0.39241642,0.29928191,1.38531937
0.11105553,2.83244727,0.47949161,0.86827801,0.00856480,0.14274493,0.05798818,0.38270289,0.28864503,1.28708746
0.11705853,2.70199384,0.47729202,0.83512852,0.00885363,0.13712417,0.05560320,0.37465768,0.28002954,1.20100947
0.12306153,2.58928505,0.47573771,0.80585628,0.00910853,0.13231576,0.05351728,0.36823518,0.27332823,1.12670557
0.12906453,2.49360062,0.47473561,0.78042463,0.00932533,0.12828626,0.05170768,0.36335109,0.26840822,1.06367287
0.13506753,2.41400956,0.47416795,0.75871448,0.00950070,0.12499658,0.05014923,0.35988837,0.26511646,1.01131322
0.14107054,2.34942456,0.47390047,0.74053775,0.00963218,0.12240475,0.04881555,0.35770396,0.26328575,0.96896183
0.14707354,2.29865872,0.47379136,0.72565272,0.00971833,0.12046865,0.04768030,0.35663633,0.26274076,0.93591574
0.15307654,2.26048229,0.47370059,0.71378086,0.00975870,0.11914871,0.04671827,0.35651327,0.26330402,0.91146107
0.15907954,2.23367782,0.47349928,0.70462420,0.00975387,0.11841039,0.04590648,0.35715979,0.26480165,0.89489835
0.16508254,2.21709149,0.47307848,0.69788281,0.00970540,0.11822634,0.04522502,0.35840586,0.26706875,0.88556514
0.17108554,2.20967946,0.47235720,0.69327169,0.00961581,0.11857814,0.04465790,0.36009361,0.26995420,0.88285529
0.17708854,2.21054767,0.47128915,0.69053641,0.00948846,0.11945754,0.04419361,0.36208400,0.27332481,0.88623460
0.18309155,2.21898421,0.46986801,0.68946716,0.00932751,0.12086717,0.04382566,0.36426244,0.27706878,0.89525240
0.18909455,2.23448349,0.46813104,0.68991054,0.00913779,0.12282061,0.04355290,0.36654358,0.28109835,0.90954911
0.19509755,2.25676172,0.46616092,0.69177901,0.00892473,0.12534196,0.04337967,0.36887486,0.28535160,0.92885958
0.20110055,2.28576369,0.46408568,0.69505747,0.00869422,0.12846477,0.04331592,0.37123887,0.28979339,0.95301254
0.20710355,2.32166066,0.46207696,0.69980696,0.00845255,0.13223043,0.04337704,0.37365457,0.29441547,0.98192621
0.21310655,2.36483989,0.46034641,0.70616531,0.00820635,0.13668618,0.04358368,0.37617712,0.29923570,1.01560055
0.21910955,2.41588612,0.45914065,0.71434467,0.00796247,0.14188262,0.04396134,0.37889661,0.30429655,1.05410643
0.22511256,2.47555570,0.45873482,0.72462606,0.00772794,0.14787109,0.04453984,0.38193558,0.30966276,1.09757238
0.23111556,2.54474423,0.45942498,0.73735097,0.00750993,0.15470068,0.04535269,0.38544540,0.31541834,1.14616926
0.23711856,2.62444852,0.46151957,0.75291016,0.00731570,0.16241541,0.04643624,0.38960168,0.32166301,1.20009359
0.24312156,2.71572397,0.46533024,0.77173006,0.00715253,0.17105126,0.04782876,0.39459882,0.32850802,1.25955011
0.24912456,2.81963856,0.47116220,0.79425691,0.00702771,0.18063351,0.04956929,0.40064369,0.33607164,1.32473411
0.25512756,2.93722459,0.47930446,0.82093915,0.00694842,0.19117434,0.05169644,0.40794885,0.34447428,1.39581432
0.26113057,3.06942955,0.49002012,0.85220850,0.00692173,0.20267077,0.05424701,0.41672515,0.35383349,1.47291667
0.26713357,3.21706751,0.50353694,0.88846016,0.00695442,0.21510308,0.05725455,0.42717425,0.36425888,1.55610976
0.27313657,3.38077228,0.52003851,0.93003289,0.00705296,0.22843379,0.06074777,0.43948096,0.37584712,1.64539227
0.27913957,3.56095396,0.53965622,0.97718949,0.00722327,0.24260720,0.06474904,0.45380582,0.38867722,1.74068275
0.28514257,3.75776004,0.56246213,1.03009835,0.00747066,0.25754943,0.06927282,0.47027801,0.40280616,1.84181216
0.29114557,3.97104248,0.58846323,1.08881686,0.00779958,0.27316920,0.07432419,0.48898888,0.41826506,1.94851920
0.29714857,4.20033191,0.61759694,1.15327727,0.00821347,0.28935901,0.07989748,0.50998638,0.43505596,2.06044854
0.30315158,4.44481992,0.64972832,1.22327575,0.00871454,0.30599691,0.08597522,0.53327038,0.45314938,2.17715183
0.30915458,4.70335039,0.68464897,1.29846512,0.00930360,0.32294869,0.09252719,0.55878935,0.47248274,2.29809139
0.31515758,4.97442025,0.72207786,1.37835192,0.00997986,0.34007038,0.09950996,0.58643837,0.49295971,2.42264622
0.32116058,5.25619020,0.76166398,1.46229798,0.01074079,0.35721103,0.10686670,0.61605867,0.51445050,2.55011992
0.32716358,5.54650524,0.80299114,1.54952694,0.01158196,0.37421560,0.11452757,0.64743876,0.53679319,2.67975023
0.33316658,5.84292482,0.84558454,1.63913560,0.01249698,0.39092788,0.12241042,0.68031720,0.55979599,2.81071967
0.33916958,6.14276205,0.88891932,1.73011012,0.01347748,0.40719334,0.13042214,0.71438705,0.58324050,2.94216671
0.34517259,6.44313094,0.93243082,1.82134660,0.01451312,0.42286177,0.13846036,0.74930184,0.60688581,3.07319732
0.35117559,6.74100084,0.97552622,1.91167579,0.01559168,0.43778964,0.14641574,0.78468300,0.63047335,3.20289627
0.35717859,7.03325641,1.01759759,1.99989095,0.01669925,0.45184219,0.15417455,0.82012863,0.65373247,3.33033807
0.36318159,7.31676177,1.05803567,2.08477831,0.01782044,0.46489503,0.16162169,0.85522327,0.67638645,3.45459734
0.36918459,7.58842714,1.09624424,2.16514902,0.01893867,0.47683541,0.16864390,0.88954853,0.69815891,3.57475846
0.37518759,7.84527611,1.13165459,2.23987162,0.02003655,0.48756306,0.17513313,0.92269425,0.71878039,3.68992467
0.38119060,8.08451183,1.16373962,2.30790393,0.02109626,0.49699064,0.18098993,0.95426977,0.73799487,3.79922664
0.38719360,8.30358038,1.19202716,2.36832317,0.02209998,0.50504386,0.18612671,0.98391510,0.75556618,3.90183072
0.39319660,8.50022946,1.21611204,2.42035331,0.02303040,0.51166132,0.19047080,1.01131153,0.77128396,3.99694724
0.39919960,8.67256093,1.23566656,2.46338865,0.02387111,0.51679416,0.19396705,1.03619134,0.78496907,4.08383889
0.40520260,8.81907565,1.25044885,2.49701257,0.02460711,0.52040563,0.19658008,1.05834625,0.79647831,4.16182963
0.41120560,8.93870930,1.26030899,2.52101093,0.02522522,0.52247063,0.19829577,1.07763423,0.80570823,4.23031419
0.41720860,9.03085810,1.26519248,2.53537925,0.02571442,0.52297526,0.19912217,1.09398449,0.81259789,4.28876820
0.42321161,9.09539353,1.26514100,2.54032354,0.02606624,0.52191658,0.19908972,1.10740023,0.81713057,4.33675892
0.42921461,9.13266537,1.26029033,2.53625443,0.02627494,0.51930247,0.19825055,1.11795903,0.81933421,4.37395634
0.43521761,9.14349260,1.25086558,2.52377473,0.02633771,0.51515177,0.19667722,1.12581082,0.81928063,4.40014419
0.44122061,9.12914227,1.23717368,2.50366074,0.02625474,0.50949454,0.19446058,1.13117324,0.81708345,4.41523050
0.44722361,9.09129626,1.21959360,2.47683779,0.02602920,0.50237258,0.19170706,1.13432459,0.81289479,4.41925688
0.45322661,9.03200668,1.19856437,2.44435083,0.02566714,0.49383995,0.18853534,1.13559443,0.80690080,4.41240592
0.45922961,8.95364082,1.17457157,2.40733092,0.02517728,0.48396370,0.18507266,1.13535208,0.79931609,4.39500583
0.46523262,8.85881676,1.14813258,2.36695889,0.02457080,0.47282439,0.18145064,1.13399352,0.79037728,4.36753178
0.47123562,8.75033156,1.11978122,2.32442729,0.02386093,0.46051656,0.17780113,1.13192685,0.78033580,4.33060312
0.47723862,8.63108384,1.09005221,2.28090212,0.02306263,0.44714890,0.17425194,1.12955721,0.76945028,4.28497614
0.48324162,8.50399321,1.05946622,2.23748564,0.02219210,0.43284409,0.17092269,1.12727140,0.75797862,4.23153224
0.48924462,8.37191925,1.02851579,2.19518176,0.02126638,0.41773815,0.16792103,1.12542308,0.74617022,4.17126130
0.49524762,8.23758273,0.99765281,2.15486524,0.02030286,0.40197942,0.16533928,1.12431903,0.73425860,4.10524088
0.50125063,8.10349219,0.96727785,2.11725599,0.01931885,0.38572686,0.16325162,1.12420725,0.72245464,4.03461175
0.50725363,7.97187854,0.93773176,2.08289941,0.01833111,0.36914794,0.16171195,1.12526728,0.71094091,3.96055073
0.51325663,7.84464066,0.90928977,2.05215361,0.01735548,0.35241600,0.16075249,1.12760341,0.69986720,3.88424198
0.51925963,7.72330424,0.88215812,2.02518405,0.01640652,0.33570723,0.16038322,1.13124104,0.68934751,3.80684817
0.52526263,7.60899575,0.85647350,2.00196571,0.01549722,0.31919736,0.16059207,1.13612644,0.67945877,3.72948283
0.53126563,7.50243306,0.83230482,1.98229277,0.01463875,0.30305806,0.16134596,1.14213008,0.67024114,3.65318542
0.53726863,7.40393307,0.80965757,1.96579535,0.01384030,0.28745349,0.16259249,1.14905336,0.66170021,3.57890034
0.54327164,7.31343644,0.78848008,1.95196252,0.01310895,0.27253676,0.16426247,1.15663853,0.65381069,3.50746100
0.54927464,7.23054825,0.76867168,1.94017054,0.01244971,0.25844682,0.16627280,1.16458135,0.64652173,3.43957980
0.55527764,7.15459282,0.75009210,1.92971519,0.01186548,0.24530561,0.16852998,1.17254609,0.63976330,3.37584440
0.56128064,7.08468033,0.73257180,1.91984666,0.01135720,0.23321576,0.17093377,1.18018201,0.63345365,3.31672042
0.56728364,7.01978189,0.71592276,1.90980545,0.01092399,0.22225897,0.17338110,1.18714073,0.62750713,3.26256021
0.57328664,6.95880960,0.69994930,1.89885778,0.01056338,0.21249486,0.17576987,1.19309361,0.62184230,3.21361696
0.57928964,6.90069763,0.68445846,1.88632900,0.01027156,0.20396064,0.17800261,1.19774841,0.61638953,3.17006313
0.58529265,6.84448045,0.66926959,1.87163354,0.01004368,0.19667142,0.17998988,1.20086445,0.61109807,3.13201188
0.59129565,6.78936420,0.65422285,1.85430014,0.00987415,0.19062106,0.18165314,1.20226554,0.60594185,3.09954003
0.59729865,6.73478789,0.63918637,1.83399160,0.00975701,0.18578367,0.18292713,1.20185013,0.60092400,3.07271087
0.60330165,6.68047139,0.62406170,1.81051803,0.00968621,0.18211551,0.18376161,1.19959829,0.59607958,3.05159551
0.60930465,6.62644787,0.60878775,1.78384350,0.00965601,0.17955726,0.18412247,1.19557507,0.59147657,3.03629106
0.61530765,6.57307925,0.59334275,1.75408575,0.00966121,0.17803655,0.18399213,1.18993026,0.58721493,3.02693463
0.62131066,6.52105397,0.57774465,1.72150948,0.00969748,0.17747061,0.18336926,1.18289455,0.58342389,3.02371212
0.62731366,6.47136737,0.56204970,1.68651340,0.00976156,0.17776891,0.18226797,1.17477214,0.58025743,3.02686124
0.63331666,6.42528557,0.54634951,1.64961207,0.00985147,0.17883577,0.18071639,1.16593039,0.57788843,3.03666843
0.63931966,6.38429497,0.53076676,1.61141336,0.00996659,0.18057279,0.17875480,1.15678676,0.57650150,3.05345989
0.64532266,6.35003956,0.51544969,1.57259267,0.01010776,0.18288101,0.17643348,1.14779371,0.57628512,3.07758715
0.65132566,6.32424930,0.50056576,1.53386520,0.01027723,0.18566285,0.17381027,1.13942226,0.57742328,3.10940795
0.65732866,6.30866286,0.48629463,1.49595736,0.01047861,0.18882375,0.17094808,1.13214477,0.58008713,3.14926353
0.66333167,6.30494840,0.47282091,1.45957879,0.01071668,0.19227347,0.16791242,1.12641773,0.58442700,3.19745355
0.66933467,6.31462596,0.46032685,1.42539590,0.01099723,0.19592708,0.16476896,1.12266537,0.59056521,3.25421011
0.67533767,6.33899514,0.44898533,1.39400827,0.01132672,0.19970575,0.16158148,1.12126447,0.59858995,3.31967224
0.68134067,6.37907116,0.43895350,1.36592855,0.01171202,0.20353718,0.15840995,1.12253131,0.60855061,3.39386242
0.68734367,6.43553239,0.43036724,1.34156675,0.01216004,0.20735594,0.15530906,1.12671099,0.62045461,3.47666644
0.69334667,6.50868142,0.42333672,1.32121944,0.01267734,0.21110356,0.15232713,1.13396961,0.63426609,3.56781782
0.69934967,6.59842160,0.41794324,1.30506403,0.01326975,0.21472856,0.14950541,1.14438976,0.64990629,3.66688778
0.70535268,6.70425002,0.41423738,1.29315835,0.01394205,0.21818631,0.14687781,1.15796911,0.66725581,3.77328156
0.71135568,6.82526709,0.41223870,1.28544528,0.01469755,0.22143897,0.14447099,1.17462250,0.68615845,3.88624132
0.71735868,6.96020238,0.41193675,1.28176213,0.01553790,0.22445524,0.14230480,1.19418707,0.70642663,4.00485598
0.72336168,7.10745545,0.41329349,1.28185413,0.01646274,0.22721022,0.14039297,1.21643041,0.72784798,4.12807741
0.72936468,7.26514967,0.41624689,1.28539137,0.01746963,0.22968522,0.13874408,1.24106115,0.75019289,4.25474271
0.73536768,7.43119665,0.42071545,1.29198822,0.01855392,0.23186753,0.13736254,1.26774159,0.77322268,4.38360129
0.74137069,7.60336802,0.42660349,1.30122432,0.01970872,0.23375018,0.13624975,1.29610173,0.79669791,4.51334591
0.74737369,7.77937129,0.43380684,1.31266601,0.02092505,0.23533170,0.13540516,1.32575402,0.82038653,4.64264600
0.75337669,7.95692622,0.44221857,1.32588726,0.02219193,0.23661578,0.13482716,1.35630821,0.84407144,4.77018192
0.75937969,8.13383784,0.45173454,1.34048888,0.02349668,0.23761083,0.13451394,1.38738545,0.86755709,4.89467842
0.76538269,8.30806303,0.46225839,1.35611534,0.02482519,0.23832951,0.13446395,1.41863126,0.89067490,5.01493589
0.77138569,8.47776733,0.47370566,1.37246809,0.02616230,0.23878813,0.13467620,1.44972646,0.91328714,5.12985793
0.77738869,8.64136966,0.48600697,1.38931514,0.02749220,0.23900591,0.13515019,1.48039590,0.93528914,5.23847409
0.78339170,8.79757320,0.49910988,1.40649617,0.02879881,0.23900418,0.13588557,1.51041446,0.95660986,5.33995690
0.78939470,8.94538143,0.51297955,1.42392328,0.03006623,0.23880549,0.13688151,1.53961024,0.97721068,5.43363264
0.79539770,9.08409938,0.52759812,1.44157740,0.03127914,0.23843265,0.13813583,1.56786496,0.99708276,5.51898595
0.80140070,9.21332090,0.54296286,1.45950068,0.03242316,0.23790778,0.13964395,1.59511158,1.01624289,5.59565814
0.80740370,9.33290379,0.55908336,1.47778562,0.03348517,0.23725141,0.14139781,1.62132971,1.03472849,5.66344034
0.81340670,9.44293493,0.57597782,1.49656154,0.03445356,0.23648158,0.14338464,1.64653900,1.05259173,5.72226210
0.81940970,9.54368875,0.59366894,1.51597958,0.03531849,0.23561320,0.14558600,1.67079122,1.06989358,5.77217671
0.82541271,9.63558198,0.61217950,1.53619697,0.03607195,0.23465752,0.14797688,1.69416156,1.08669772,5.81334482
0.83141571,9.71912828,0.63152811,1.55736187,0.03670788,0.23362188,0.15052518,1.71673980,1.10306516,5.84601734
0.83741871,9.79489569,0.65172533,1.57959959,0.03722218,0.23250969,0.15319145,1.73862191,1.11904950,5.87051926
0.84342171,9.86346998,0.67277053,1.60300114,0.03761262,0.23132080,0.15592914,1.75990259,1.13469332,5.88723534
0.84942471,9.92542568,0.69464951,1.62761476,0.03787883,0.23005201,0.15868527,1.78066917,1.15002584,5.89659840
0.85542771,9.98130642,0.71733329,1.65344086,0.03802208,0.22869802,0.16140152,1.80099710,1.16506175,5.89908089
0.86143072,10.03161476,0.74077785,1.68043051,0.03804522,0.22725248,0.16401579,1.82094713,1.17980140,5.89518968
0.86743372,10.07681132,0.76492496,1.70848741,0.03795248,0.22570932,0.16646406,1.84056416,1.19423199,5.88546376
0.87343672,10.11732162,0.78970383,1.73747303,0.03774935,0.22406411,0.16868258,1.85987754,1.20832965,5.87047432
0.87943972,10.15354876,0.81503355,1.76721416,0.03744238,0.22231549,0.17061018,1.87890238,1.22206203,5.85082610
0.88544272,10.18588917,0.84082584,1.79751220,0.03703910,0.22046645,0.17219061,1.89764163,1.23539116,5.82715900
0.89144572,10.21474854,0.86698797,1.82815324,0.03654788,0.21852551,0.17337479,1.91608831,1.24827606,5.80014863
0.89744872,10.24055502,0.89342546,1.85891793,0.03597781,0.21650752,0.17412281,1.93422747,1.26067493,5.77050454
0.90345173,10.26376678,0.92004414,1.88959027,0.03533862,0.21443425,0.17440552,1.95203735,1.27254658,5.73896520
0.90945473,10.28487172,0.94675155,1.91996442,0.03464057,0.21233435,0.17420573,1.96948952,1.28385081,5.70628875
0.91545773,10.30437775,0.97345715,1.94984898,0.03389439,0.21024303,0.17351880,1.98654764,1.29454785,5.67323916
0.92146073,10.32279287,1.00007145,1.97906817,0.03311115,0.20820117,0.17235261,2.00316479,1.30459659,5.64056765
0.92746373,10.34059534,1.02650396,2.00746001,0.03230215,0.20625391,0.17072701,2.01927943,1.31395196,5.60898985
0.93346673,10.35819514,1.05265999,2.03487136,0.03147882,0.20444892,0.16867265,2.03481032,1.32256152,5.57915932
0.93946973,10.37588891,1.07843663,2.06115054,0.03065252,0.20283422,0.16622926,2.04965056,1.33036165,5.55163887
0.94547274,10.39381128,1.10371803,2.08613792,0.02983438,0.20145579,0.16344360,2.06366156,1.33727363,5.52687099
0.95147574,10.41188617,1.12837058,2.10965564,0.02903513,0.20035501,0.16036710,2.07666731,1.34320012,5.50514927
0.95747874,10.42978198,1.15223826,2.13149728,0.02826481,0.19956612,0.15705328,2.08844967,1.34802237,5.48659267
0.96348174,10.44687454,1.17513876,2.15141861,0.02753260,0.19911380,0.15355530,2.09874537,1.35159856,5.47112446
0.96948474,10.46222165,1.19686076,2.16913056,0.02684658,0.19901103,0.14992354,2.10724522,1.35376357,5.45845764
0.97548774,10.47455238,1.21716286,2.18429517,0.02621348,0.19925736,0.14620350,2.11359609,1.35433052,5.44808822
0.98149075,10.48227358,1.23577456,2.19652542,0.02563852,0.19983770,0.14243408,2.11740585,1.35309404,5.43929765
0.98749375,10.48349515,1.25239937,2.20538932,0.02512522,0.20072173,0.13864636,2.11825153,1.34983543,5.43116490
0.99349675,10.47607443,1.26672038,2.21041859,0.02467532,0.20186404,0.13486284,2.11569065,1.34432952,5.42258853
0.99949975,10.45767897,1.27840811,2.21112158,0.02428870,0.20320488,0.13109733,2.10927522,1.33635298,5.41231838
1.00550275,10.42586571,1.28713043,2.20700026,0.02396339,0.20467172,0.12735525,2.09856824,1.32569385,5.39899599
1.01150575,10.37817362,1.29256434,2.19757023,0.02369569,0.20618141,0.12363450,2.08316175,1.31216174,5.38120248
1.01750875,10.31222585,1.29440893,2.18238303,0.02348027,0.20764298,0.11992674,2.06269581,1.29559827,5.35751204
1.02351176,10.22583677,1.29239906,2.16104931,0.02331044,0.20896084,0.11621894,2.03687734,1.27588722,5.32654901
1.02951476,10.11711885,1.28631894,2.13326173,0.02317842,0.21003841,0.11249518,2.00549800,1.25296396,5.28704608
1.03551776,9.98458406,1.27601498,2.09881611,0.02307563,0.21078186,0.10873854,1.96844997,1.22682346,5.23790119
1.04152076,9.82723491,1.26140713,2.05762973,0.02299312,0.21110392,0.10493295,1.92573891,1.19752668,5.17823062
1.04752376,9.64464022,1.24249808,2.00975545,0.02292190,0.21092748,0.10106494,1.87749328,1.16520481,5.10741583
1.05352676,9.43699188,1.21937963,1.95539092,0.02285334,0.21018897,0.09712517,1.82396941,1.13006128,5.02514202
1.05952976,9.20513940,1.19223591,1.89488219,0.02277949,0.20884112,0.09310959,1.76555188,1.09237119,4.93142644
1.06553277,8.95060041,1.16134316,1.82872133,0.02269347,0.20685527,0.08902040,1.70274925,1.05247834,4.82663524
1.07153577,8.67554622,1.12706589,1.75753822,0.02258963,0.20422289,0.08486650,1.63618505,1.01078987,4.71148796
1.07753877,8.38276299,1.08984949,1.68208672,0.02246380,0.20095634,0.08066358,1.56658438,0.96776869,4.58704923
1.08354177,8.07558995,1.05020979,1.60322595,0.02231338,0.19708884,0.07643393,1.49475685,0.92392411,4.45470817
1.08954477,7.75783746,1.00871967,1.52189747,0.02213734,0.19267367,0.07220578,1.42157631,0.87980089,4.31614606
1.09554777,7.43368842,0.96599362,1.43909954,0.02193620,0.18778255,0.06801247,1.34795843,0.83596730,4.17329376
1.10155078,7.10758725,0.92267068,1.35585958,0.02171186,0.18250342,0.06389129,1.27483698,0.79300264,4.02828060
1.10755378,6.78412112,0.87939667,1.27320609,0.02146738,0.17693755,0.05988225,1.20313986,0.75148447,3.88337677
1.11355678,6.46789828,0.83680640,1.19214122,0.02120677,0.17119628,0.05602666,1.13376572,0.71197636,3.74093168
1.11955978,6.16342840,0.79550650,1.11361508,0.02093466,0.16539744,0.05236577,1.06756210,0.67501626,3.60331070
1.12556278,5.87500913,0.75605977,1.03850282,0.02065605,0.15966154,0.04893934,1.00530584,0.64110597,3.47283277
1.13156578,5.60662320,0.71897130,0.96758512,0.02037593,0.15410806,0.04578436,0.94768637,0.61070200,3.35171114
1.13756878,5.36184894,0.68467707,0.90153265,0.02009910,0.14885177,0.04293388,0.89529219,0.58420798,3.24199950
1.14357179,5.14378702,0.65353507,0.84089485,0.01982988,0.14399936,0.04041596,0.84860097,0.56196876,3.14554523
1.14957479,4.95500488,0.62581940,0.78609300,0.01957201,0.13964647,0.03825284,0.80797317,0.54426622,3.06395105
1.15557779,4.79749960,0.60171698,0.73741755,0.01932848,0.13587510,0.03646030,0.77364918,0.53131680,2.99854627
1.16158079,4.67267915,0.58132718,0.69502920,0.01910160,0.13275166,0.03504717,0.74574967,0.52327058,2.95036786
1.16758379,4.58136134,0.56466375,0.65896359,0.01889296,0.13032544,0.03401512,0.72427893,0.52021192,2.92015165
1.17358679,4.52378882,0.55165914,0.62913872,0.01870363,0.12862787,0.03335857,0.70913070,0.52216123,2.90833298
1.17958979,4.49965845,0.54217054,0.60536475,0.01853430,0.12767213,0.03306487,0.70009603,0.52907799,2.91505631
1.18559280,4.50816259,0.53598751,0.58735552,0.01838551,0.12745357,0.03311457,0.69687280,0.54086447,2.94019246
1.19159580,4.54803995,0.53284076,0.57474124,0.01825795,0.12795041,0.03348189,0.69907646,0.55737030,2.98336223
1.19759880,4.61763341,0.53241164,0.56708181,0.01815266,0.12912512,0.03413539,0.70625147,0.57839732,3.04396496
