energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-4.48724362,1.96903575,1.35838612,0.26182602,0.01448812,0.39503564,0.14764905,0.01110403,0.80774550
-4.48124062,1.98897126,1.37237913,0.25940701,0.01434816,0.40220564,0.14710185,0.01042866,0.81854628
-4.47523762,2.00204634,1.38174078,0.25627727,0.01415722,0.40785154,0.14579091,0.00976558,0.82640730
-4.46923462,2.00778250,1.38613071,0.25243829,0.01391631,0.41183765,0.14371753,0.00912154,0.83109882
-4.46323162,2.00577112,1.38525305,0.24789426,0.01362687,0.41404704,0.14089784,0.00850200,0.83242399
-4.45722861,1.99569244,1.37887007,0.24265346,0.01329082,0.41438604,0.13736248,0.00791107,0.83022719
-4.45122561,1.97733303,1.36681492,0.23672960,0.01291057,0.41278818,0.13315599,0.00735160,0.82440167
-4.44522261,1.95060086,1.34900272,0.23014325,0.01248904,0.40921748,0.12833567,0.00682526,0.81489592
-4.43921961,1.91553697,1.32543928,0.22292303,0.01202966,0.40367083,0.12297012,0.00633274,0.80171854
-4.43321661,1.87232319,1.29622702,0.21510656,0.01153633,0.39617948,0.11713750,0.00587384,0.78494130
-4.42721361,1.82128512,1.26156769,0.20674101,0.01101341,0.38680929,0.11092346,0.00544775,0.76470011
-4.42121061,1.76289048,1.22176157,0.19788338,0.01046565,0.37565999,0.10441901,0.00505325,0.74119395
-4.41520760,1.69774237,1.17720328,0.18860025,0.00989808,0.36286325,0.09771829,0.00468887,0.71468165
-4.40920460,1.62656814,1.12837415,0.17896712,0.00931600,0.34857977,0.09091640,0.00435316,0.68547670
-4.40320160,1.55020388,1.07583166,0.16906742,0.00872478,0.33299538,0.08410737,0.00404480,0.65394032
-4.39719860,1.46957555,1.02019621,0.15899111,0.00812986,0.31631647,0.07738237,0.00376284,0.62047300
-4.39119560,1.38567741,0.96213605,0.14883306,0.00753655,0.29876478,0.07082817,0.00350679,0.58550500
-4.38519260,1.29954864,0.90235065,0.13869117,0.00694996,0.28057188,0.06452600,0.00327677,0.54948612
-4.37918959,1.21224926,0.84155368,0.12866450,0.00637493,0.26197349,0.05855077,0.00307358,0.51287516
-4.37318659,1.12483618,0.78045587,0.11885122,0.00581587,0.24320392,0.05297063,0.00289877,0.47612953
-4.36718359,1.03834037,0.71974870,0.10934681,0.00527676,0.22449077,0.04784695,0.00275471,0.43969539
-4.36118059,0.95374596,0.66008941,0.10024227,0.00476103,0.20605012,0.04323458,0.00264458,0.40399860
-4.35517759,0.87197182,0.60208781,0.09162252,0.00427154,0.18808234,0.03918241,0.00257237,0.36943685
-4.34917459,0.79385617,0.54629536,0.08356517,0.00381058,0.17076869,0.03573407,0.00254289,0.33637303
-4.34317159,0.72014455,0.49319664,0.07613935,0.00337981,0.15426857,0.03292879,0.00256170,0.30513016
-4.33716858,0.65148114,0.44320347,0.06940497,0.00298032,0.13871781,0.03080229,0.00263505,0.27598769
-4.33116558,0.58840341,0.39665154,0.06341213,0.00261264,0.12422762,0.02938750,0.00276979,0.24917928
-4.32516258,0.53133987,0.35379946,0.05820074,0.00227676,0.11088436,0.02871520,0.00297323,0.22489193
-4.31915958,0.48061050,0.31483002,0.05380044,0.00197222,0.09875000,0.02881440,0.00325303,0.20326622
-4.31315658,0.43642950,0.27985332,0.05023049,0.00169815,0.08786319,0.02971237,0.00361696,0.18439759
-4.30715358,0.39890970,0.24891137,0.04749992,0.00145329,0.07824072,0.03143438,0.00407271,0.16833829
-4.30115058,0.36806829,0.22198384,0.04560768,0.00123615,0.06987943,0.03400291,0.00462765,0.15509989
-4.29514757,0.34383321,0.19899458,0.04454280,0.00104499,0.06275820,0.03743666,0.00528846,0.14465611
-4.28914457,0.32604995,0.17981838,0.04428459,0.00087792,0.05684019,0.04174901,0.00606088,0.13694569
-4.28314157,0.31448825,0.16428791,0.04480289,0.00073297,0.05207495,0.04694628,0.00694933,0.13187532
-4.27713857,0.30884859,0.15220039,0.04605825,0.00060811,0.04840056,0.05302568,0.00795655,0.12932238
-4.27113557,0.30876835,0.14332383,0.04800217,0.00050135,0.04574553,0.05997316,0.00908322,0.12913752
-4.26513257,0.31382758,0.13740280,0.05057744,0.00041070,0.04403065,0.06776119,0.01032762,0.13114709
-4.25912956,0.32355450,0.13416363,0.05371848,0.00033431,0.04317052,0.07634676,0.01168532,0.13515531
-4.25312656,0.33743099,0.13331892,0.05735191,0.00027038,0.04307499,0.08566950,0.01314890,0.14094659
-4.24712356,0.35489816,0.13457175,0.06139718,0.00021726,0.04365045,0.09565036,0.01470778,0.14828765
-4.24112056,0.37536245,0.13761928,0.06576753,0.00017345,0.04480092,0.10619076,0.01634807,0.15693005
-4.23511756,0.39820231,0.14215620,0.07037107,0.00013758,0.04642914,0.11717250,0.01805266,0.16661278
-4.22911456,0.42277581,0.14787798,0.07511217,0.00010841,0.04843757,0.12845835,0.01980125,0.17706541
-4.22311156,0.44842935,0.15448402,0.07989310,0.00008486,0.05072943,0.13989362,0.02157070,0.18801156
-4.21710855,0.47450730,0.16168087,0.08461584,0.00006599,0.05320972,0.15130851,0.02333537,0.19917295
-4.21110555,0.50036281,0.16918560,0.08918412,0.00005098,0.05578637,0.16252139,0.02506768,0.21027381
-4.20510255,0.52536937,0.17672917,0.09350560,0.00003912,0.05837129,0.17334277,0.02673874,0.22104580
-4.19909955,0.54893295,0.18405994,0.09749406,0.00002982,0.06088166,0.18358007,0.02831909,0.23123312
-4.19309655,0.57050429,0.19094719,0.10107155,0.00002258,0.06324107,0.19304276,0.02977953,0.24059776
-4.18709355,0.58959087,0.19718450,0.10417050,0.00001698,0.06538073,0.20154788,0.03109196,0.24892473
-4.18109055,0.60576805,0.20259288,0.10673549,0.00001269,0.06724055,0.20892561,0.03223028,0.25602688
-4.17508754,0.61868889,0.20702359,0.10872476,0.00000942,0.06877018,0.21502466,0.03317124,0.26174928
-4.16908454,0.62809193,0.21036026,0.11011133,0.00000695,0.06992977,0.21971720,0.03389515,0.26597280
-4.16308154,0.63380683,0.21252043,0.11088361,0.00000510,0.07069060,0.22290320,0.03438661,0.26861671
-4.15707854,0.63575707,0.21345622,0.11104547,0.00000372,0.07103534,0.22451382,0.03463503,0.26964017
-4.15107554,0.63395986,0.21315401,0.11061583,0.00000271,0.07095810,0.22451380,0.03463497,0.26904247
-4.14507254,0.62852292,0.21163325,0.10962767,0.00000199,0.07046406,0.22290264,0.03438638,0.26686195
-4.13906953,0.61963819,0.20894426,0.10812651,0.00000148,0.06956883,0.21971462,0.03389453,0.26317362
-4.13306653,0.60757281,0.20516505,0.10616848,0.00000114,0.06829747,0.21501749,0.03316989,0.25808559
-4.12706353,0.59265761,0.20039741,0.10381797,0.00000094,0.06668325,0.20891007,0.03222769,0.25173436
-4.12106053,0.57527367,0.19476229,0.10114505,0.00000086,0.06476615,0.20151875,0.03108744,0.24427931
-4.11505753,0.55583745,0.18839471,0.09822272,0.00000090,0.06259119,0.19299316,0.02977222,0.23589645
-4.10905453,0.53478527,0.18143839,0.09512418,0.00000107,0.06020666,0.18350108,0.02830790,0.22677191
-4.10305153,0.51255773,0.17404035,0.09192007,0.00000138,0.05766236,0.17322296,0.02672233,0.21709531
-4.09704852,0.48958480,0.16634572,0.08867610,0.00000187,0.05500781,0.16234630,0.02504443,0.20705331
-4.09104552,0.46627221,0.15849290,0.08545088,0.00000259,0.05229062,0.15105997,0.02330334,0.19682377
-4.08504252,0.44298969,0.15060941,0.08229423,0.00000363,0.04955509,0.13954890,0.02152757,0.18657051
-4.07903952,0.42006149,0.14280834,0.07924593,0.00000509,0.04684098,0.12798923,0.01974431,0.17643911
-4.07303652,0.39775951,0.13518587,0.07633502,0.00000711,0.04418259,0.11654414,0.01797873,0.16655372
-4.06703352,0.37629919,0.12781949,0.07357960,0.00000988,0.04160814,0.10536040,0.01625347,0.15701505
-4.06103052,0.35583817,0.12076736,0.07098724,0.00001363,0.03913947,0.09456586,0.01458824,0.14789947
-4.05502751,0.33647760,0.11406844,0.06855570,0.00001868,0.03679198,0.08426773,0.01299960,0.13925936
-4.04902451,0.31826589,0.10774350,0.06627422,0.00002541,0.03457495,0.07455181,0.01150076,0.13112434
-4.04302151,0.30120445,0.10179685,0.06412508,0.00003434,0.03249201,0.06548246,0.01010168,0.12350345
-4.03701851,0.28525505,0.09621860,0.06208536,0.00004607,0.03054183,0.05710338,0.00880908,0.11638808
-4.03101551,0.27034828,0.09098735,0.06012889,0.00006136,0.02871897,0.04943888,0.00762671,0.10975533
-4.02501251,0.25639265,0.08607309,0.05822817,0.00008114,0.02701482,0.04249573,0.00655562,0.10357169
-4.01900950,0.24328371,0.08144022,0.05635631,0.00010652,0.02541849,0.03626536,0.00559449,0.09779681
-4.01300650,0.23091288,0.07705036,0.05448870,0.00013885,0.02391782,0.03072619,0.00473999,0.09238714
-4.00700350,0.21917546,0.07286508,0.05260450,0.00017968,0.02250021,0.02584613,0.00398716,0.08729936
-4.00100050,0.20797756,0.06884815,0.05068788,0.00023086,0.02115340,0.02158502,0.00332982,0.08249324
-3.99499750,0.19724162,0.06496746,0.04872880,0.00029448,0.01986611,0.01789698,0.00276088,0.07793415
-3.98899450,0.18691052,0.06119646,0.04672359,0.00037293,0.01862855,0.01473255,0.00227271,0.07359481
-3.98299150,0.17695006,0.05751506,0.04467503,0.00046890,0.01743276,0.01204058,0.00185743,0.06945656
-3.97698849,0.16734994,0.05391010,0.04259222,0.00058532,0.01627280,0.00976989,0.00150714,0.06550987
-3.97098549,0.15812323,0.05037540,0.04049001,0.00072540,0.01514481,0.00787060,0.00121413,0.06175434
-3.96498249,0.14930464,0.04691136,0.03838833,0.00089256,0.01404699,0.00629516,0.00097108,0.05819821
-3.95897949,0.14094768,0.04352436,0.03631113,0.00109034,0.01297939,0.00499915,0.00077112,0.05485730
-3.95297649,0.13312096,0.04022586,0.03428532,0.00132238,0.01194373,0.00394183,0.00060797,0.05175371
-3.94697349,0.12590394,0.03703142,0.03233952,0.00159230,0.01094313,0.00308636,0.00047595,0.04891422
-3.94097049,0.11938232,0.03395967,0.03050285,0.00190354,0.00998180,0.00240005,0.00036999,0.04636855
-3.93496748,0.11364340,0.03103133,0.02880364,0.00225927,0.00906484,0.00185420,0.00028566,0.04414760
-3.92896448,0.10877151,0.02826836,0.02726836,0.00266223,0.00819795,0.00142407,0.00021912,0.04228167
-3.92296148,0.10484386,0.02569328,0.02592051,0.00311454,0.00738733,0.00108860,0.00016710,0.04079886
-3.91695848,0.10192691,0.02332869,0.02477973,0.00361753,0.00663953,0.00083016,0.00012685,0.03972371
-3.91095548,0.10007338,0.02119715,0.02386111,0.00417158,0.00596147,0.00063427,0.00009609,0.03907599
-3.90495248,0.09932014,0.01932123,0.02317460,0.00477596,0.00536053,0.00048931,0.00007296,0.03886993
-3.89894947,0.09968689,0.01772394,0.02272470,0.00542865,0.00484474,0.00038624,0.00005597,0.03911371
-3.89294647,0.10117585,0.01642936,0.02251032,0.00612625,0.00442300,0.00031840,0.00004400,0.03980938
-3.88694347,0.10377242,0.01546361,0.02252486,0.00686388,0.00410553,0.00028132,0.00003619,0.04095316
-3.88094047,0.10744684,0.01485599,0.02275645,0.00763514,0.00390423,0.00027257,0.00003197,0.04253612
-3.87493747,0.11215673,0.01464033,0.02318845,0.00843212,0.00383323,0.00029176,0.00003101,0.04454525
-3.86893447,0.11785068,0.01485645,0.02380009,0.00924552,0.00390945,0.00034048,0.00003322,0.04696487
-3.86293147,0.12447250,0.01555173,0.02456724,0.01006470,0.00415318,0.00042245,0.00003874,0.04977843
-3.85692846,0.13196629,0.01678265,0.02546334,0.01087794,0.00458866,0.00054364,0.00004794,0.05297049
-3.85092546,0.14028199,0.01861627,0.02646052,0.01167269,0.00524469,0.00071250,0.00006143,0.05652896
-3.84492246,0.14938131,0.02113150,0.02753067,0.01243585,0.00615516,0.00094030,0.00008008,0.06044745
-3.83891946,0.15924380,0.02442020,0.02864666,0.01315418,0.00735946,0.00124141,0.00010504,0.06472764
-3.83291646,0.16987270,0.02858779,0.02978356,0.01381462,0.00890286,0.00163380,0.00013779,0.06938156
-3.82691346,0.18130048,0.03375356,0.03091982,0.01440476,0.01083666,0.00213943,0.00018015,0.07443366
-3.82091046,0.19359356,0.04005027,0.03203841,0.01491320,0.01321816,0.00278477,0.00023433,0.07992258
-3.81490745,0.20685606,0.04762319,0.03312779,0.01532997,0.01611043,0.00360123,0.00030296,0.08590238
-3.80890445,0.22123216,0.05662838,0.03418286,0.01564687,0.01958175,0.00462562,0.00038915,0.09244325
-3.80290145,0.23690682,0.06723014,0.03520557,0.01585777,0.02370481,0.00590054,0.00049649,0.09963149
-3.79689845,0.25410469,0.07959766,0.03620538,0.01595884,0.02855547,0.00747464,0.00062909,0.10756866
-3.79089545,0.27308693,0.09390079,0.03719949,0.01594876,0.03421130,0.00940274,0.00079160,0.11636992
-3.78489245,0.29414582,0.11030496,0.03821265,0.01582874,0.04074968,0.01174579,0.00098918,0.12616139
-3.77888944,0.31759731,0.12896542,0.03927686,0.01560254,0.04824555,0.01457056,0.00122753,0.13707667
-3.77288644,0.34377134,0.15002078,0.04043058,0.01527638,0.05676891,0.01794908,0.00151279,0.14925248
-3.76688344,0.37300030,0.17358612,0.04171773,0.01485872,0.06638202,0.02195773,0.00185150,0.16282353
-3.76088044,0.40560596,0.19974589,0.04318646,0.01436010,0.07713642,0.02667606,0.00225052,0.17791676
-3.75487744,0.44188505,0.22854677,0.04488753,0.01379272,0.08906983,0.03218513,0.00271687,0.19464524
-3.74887444,0.48209437,0.25999097,0.04687263,0.01317021,0.10220316,0.03856564,0.00325762,0.21310171
-3.74287144,0.52643569,0.29403013,0.04919248,0.01250714,0.11653752,0.04589563,0.00387967,0.23335239
-3.73686843,0.57504134,0.33056025,0.05189490,0.01181875,0.13205173,0.05424790,0.00458962,0.25543097
-3.73086543,0.62796112,0.36941810,0.05502284,0.01112050,0.14870005,0.06368727,0.00539348,0.27933340
-3.72486243,0.68515128,0.41037916,0.05861255,0.01042773,0.16641075,0.07426765,0.00629652,0.30501356
-3.71885943,0.74646616,0.45315773,0.06269187,0.00975540,0.18508521,0.08602909,0.00730303,0.33238024
-3.71285643,0.81165331,0.49740914,0.06727883,0.00911782,0.20459802,0.09899503,0.00841609,0.36129557
-3.70685343,0.88035239,0.54273434,0.07238053,0.00852840,0.22479799,0.11316969,0.00963746,0.39157522
-3.70085043,0.95209835,0.58868690,0.07799245,0.00799960,0.24551024,0.12853594,0.01096739,0.42299038
-3.69484742,1.02632903,0.63478230,0.08409817,0.00754276,0.26653921,0.14505368,0.01240454,0.45527169
-3.68884442,1.10239719,0.68050939,0.09066968,0.00716817,0.28767284,0.16265892,0.01394595,0.48811497
-3.68284142,1.17958668,0.72534364,0.09766799,0.00688502,0.30868751,0.18126359,0.01558709,0.52118880
-3.67683842,1.25713231,0.76876179,0.10504446,0.00670149,0.32935391,0.20075623,0.01732192,0.55414349
-3.67083542,1.33424277,0.81025733,0.11274232,0.00662486,0.34944333,0.22100348,0.01914309,0.58662136
-3.66483242,1.41012550,0.84935624,0.12069878,0.00666156,0.36873440,0.24185250,0.02104215,0.61826777
-3.65882941,1.48401270,0.88563225,0.12884725,0.00681729,0.38701985,0.26313409,0.02300979,0.64874250
-3.65282641,1.55518704,0.91872101,0.13711981,0.00709709,0.40411302,0.28466645,0.02503623,0.67773098
-3.64682341,1.62300589,0.94833235,0.14544971,0.00750534,0.41985378,0.30625943,0.02711144,0.70495471
-3.64082041,1.68692275,0.97426007,0.15377368,0.00804581,0.43411360,0.32771910,0.02922557,0.73018055
-3.63481741,1.74650471,0.99638867,0.16203412,0.00872157,0.44679947,0.34885227,0.03136916,0.75322813
-3.62881441,1.80144480,1.01469661,0.17018077,0.00953490,0.45785636,0.36947087,0.03353342,0.77397514
-3.62281141,1.85156848,1.02925567,0.17817197,0.01048709,0.46726822,0.38939597,0.03571040,0.79236003
-3.61680840,1.89683364,1.04022653,0.18597527,0.01157826,0.47505718,0.40846107,0.03789304,0.80838196
-3.61080540,1.93732395,1.04785041,0.19356745,0.01280711,0.48128113,0.42651468,0.04007519,0.82209792
-3.60480240,1.97323562,1.05243721,0.20093377,0.01417058,0.48602965,0.44342205,0.04225145,0.83361704
-3.59879940,2.00485825,1.05435054,0.20806664,0.01566360,0.48941854,0.45906591,0.04441695,0.84309232
-3.59279640,2.03255051,1.05399027,0.21496373,0.01727880,0.49158302,0.47334636,0.04656698,0.85071026
-3.58679340,2.05671202,1.05177344,0.22162556,0.01900619,0.49267024,0.48617990,0.04869663,0.85667871
-3.58079040,2.07775285,1.04811443,0.22805278,0.02083300,0.49283112,0.49749788,0.05080030,0.86121374
-3.57478739,2.09606239,1.04340530,0.23424336,0.02274350,0.49221225,0.50724441,0.05287121,0.86452616
-3.56878439,2.11197935,1.03799732,0.24018976,0.02471898,0.49094810,0.51537412,0.05490095,0.86680835
-3.56278139,2.12576464,1.03218461,0.24587644,0.02673777,0.48915405,0.52184988,0.05687907,0.86822228
-3.55677839,2.13757889,1.02619074,0.25127774,0.02877545,0.48692055,0.52664081,0.05879275,0.86888932
-3.55077539,2.14746587,1.02015896,0.25635645,0.03080513,0.48430888,0.52972073,0.06062665,0.86888242
-3.54477239,2.15534307,1.01414666,0.26106309,0.03279793,0.48134851,0.53106727,0.06236280,0.86822113
-3.53876938,2.16099990,1.00812419,0.26533606,0.03472347,0.47803651,0.53066165,0.06398078,0.86686988
-3.53276638,2.16410409,1.00197829,0.26910271,0.03655065,0.47433869,0.52848930,0.06545806,0.86473944
-3.52676338,2.16421566,0.99551977,0.27228121,0.03824829,0.47019276,0.52454117,0.06677042,0.86169169
-3.52076038,2.16080806,0.98849519,0.27478332,0.03978604,0.46551297,0.51881568,0.06789270,0.85754728
-3.51475738,2.15329529,0.98060172,0.27651773,0.04113520,0.46019626,0.51132111,0.06879950,0.85209594
-3.50875438,2.14106338,0.97150466,0.27739401,0.04226959,0.45412935,0.50207834,0.06946618,0.84510869
-3.50275138,2.12350472,0.96085629,0.27732676,0.04316634,0.44719648,0.49112350,0.06986977,0.83635140
-3.49674837,2.10005313,0.94831554,0.27623990,0.04380665,0.43928724,0.47851049,0.06998994,0.82559884
-3.49074537,2.07021789,0.93356699,0.27407075,0.04417640,0.43030428,0.46431298,0.06980998,0.81264859
-3.48474237,2.03361483,0.91633860,0.27077370,0.04426663,0.42017013,0.44862582,0.06931764,0.79733390
-3.47873937,1.98999276,0.89641707,0.26632331,0.04407389,0.40883316,0.43156557,0.06850583,0.77953492
-3.47273637,1.93925395,0.87366023,0.26071662,0.04360036,0.39627206,0.41327015,0.06737320,0.75918771
-3.46673337,1.88146762,0.84800588,0.25397452,0.04285385,0.38249882,0.39389749,0.06592444,0.73629056
-3.46073037,1.81687586,0.81947666,0.24614220,0.04184751,0.36756003,0.37362332,0.06417047,0.71090740
-3.45472736,1.74589182,0.78818105,0.23728857,0.04059951,0.35153654,0.35263801,0.06212826,0.68316819
-3.44872436,1.66909043,0.75431036,0.22750468,0.03913242,0.33454141,0.33114282,0.05982052,0.65326624
-3.44272136,1.58719239,0.71813223,0.21690136,0.03747258,0.31671660,0.30934555,0.05727518,0.62145292
-3.43671836,1.50104241,0.67998096,0.20560603,0.03564930,0.29822829,0.28745596,0.05452465,0.58802991
-3.43071536,1.41158296,0.64024541,0.19375901,0.03369404,0.27926142,0.26568105,0.05160497,0.55333961
-3.42471236,1.31982504,0.59935509,0.18150938,0.03163951,0.26001363,0.24422054,0.04855478,0.51775415
-3.41870935,1.22681748,0.55776534,0.16901074,0.02951885,0.24068893,0.22326275,0.04541440,0.48166372
-3.41270635,1.13361638,0.51594213,0.15641693,0.02736482,0.22149151,0.20298094,0.04222471,0.44546474
-3.40670335,1.04125591,0.47434753,0.14387804,0.02520906,0.20261989,0.18353045,0.03902620,0.40954843
-3.40070035,0.95072203,0.43342616,0.13153670,0.02308147,0.18426175,0.16504654,0.03585805,0.37429036
-3.39469735,0.86292990,0.39359344,0.11952499,0.02100971,0.16658962,0.14764316,0.03275734,0.34004129
-3.38869435,0.77870578,0.35522579,0.10796190,0.01901882,0.14975750,0.13141256,0.02975839,0.30711979
-3.38269135,0.69877402,0.31865327,0.09695153,0.01713101,0.13389860,0.11642567,0.02689228,0.27580657
-3.37668834,0.62374907,0.28415463,0.08658190,0.01536551,0.11912412,0.10273327,0.02418651,0.24634098
-3.37068534,0.55413252,0.25195479,0.07692457,0.01373865,0.10552306,0.09036781,0.02166488,0.21891927
-3.36468234,0.49031475,0.22222456,0.06803474,0.01226397,0.09316295,0.07934564,0.01934748,0.19369480
-3.35867934,0.43258058,0.19508252,0.05995207,0.01095244,0.08209136,0.06966969,0.01725087,0.17077981
-3.35267634,0.38111821,0.17059850,0.05270180,0.00981276,0.07233796,0.06133227,0.01538830,0.15024856
-3.34667334,0.33603049,0.14879842,0.04629632,0.00885171,0.06391711,0.05431788,0.01377012,0.13214144
-3.34067034,0.29734778,0.12967007,0.04073696,0.00807445,0.05683053,0.04860599,0.01240417,0.11646989
-3.33466733,0.26504131,0.11316940,0.03601578,0.00748490,0.05107004,0.04417343,0.01129622,0.10322151
-3.32866433,0.23903634,0.09922694,0.03211747,0.00708600,0.04662016,0.04099649,0.01045035,0.09236529
-3.32266133,0.21922421,0.08775393,0.02902109,0.00687999,0.04346039,0.03905250,0.00986941,0.08385653
-3.31665833,0.20547282,0.07864802,0.02670163,0.00686856,0.04156697,0.03832082,0.00955524,0.07764115
-3.31065533,0.19763489,0.07179812,0.02513129,0.00705294,0.04091414,0.03878329,0.00950891,0.07365935
-3.30465233,0.19555380,0.06708841,0.02428050,0.00743388,0.04147487,0.04042402,0.00973083,0.07184834
