energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,P_s_up,P_s_down,P_p_up,P_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.15957979,2.92529416,-2.23809323,1.02349069,-0.82273298,0.73464817,-0.56115244,0.03703052,-0.02668589,0.84101321,-0.70147964,0.07978729,-0.07218517,0.80388557,-0.55466063
-5.15357679,2.95485201,-2.31271836,1.03218582,-0.84694482,0.74178523,-0.57898309,0.03761024,-0.02787333,0.84642662,-0.71998480,0.07965784,-0.07355303,0.81569841,-0.57846941
-5.14757379,2.97549950,-2.38667022,1.03778602,-0.87083738,0.74687944,-0.59666158,0.03808550,-0.02909685,0.84939675,-0.73806208,0.07928494,-0.07479812,0.82492235,-0.60236554
-5.14157079,2.98683048,-2.45929340,1.04013009,-0.89419370,0.74986216,-0.61403666,0.03845299,-0.03034508,0.84982936,-0.75554875,0.07866665,-0.07590919,0.83140880,-0.62613901
-5.13556778,2.98857875,-2.52984112,1.03910157,-0.91676735,0.75070308,-0.63093281,0.03871256,-0.03160430,0.84767125,-0.77225632,0.07780439,-0.07687382,0.83504525,-0.64955458
-5.12956478,2.98062751,-2.59749237,1.03463297,-0.93828757,0.74941197,-0.64715541,0.03886721,-0.03285897,0.84291339,-0.78797578,0.07670311,-0.07767886,0.83575769,-0.67235602
-5.12356178,2.96301358,-2.66137374,1.02670868,-0.95846592,0.74603859,-0.66249709,0.03892309,-0.03409223,0.83559229,-0.80248423,0.07537132,-0.07831094,0.83351191,-0.69427141
-5.11755878,2.93592629,-2.72058483,1.01536621,-0.97700396,0.74067088,-0.67674515,0.03888913,-0.03528655,0.82578965,-0.81555260,0.07382093,-0.07875698,0.82831382,-0.71501940
-5.11155578,2.89970117,-2.77422626,1.00069590,-0.99360179,0.73343154,-0.68968961,0.03877675,-0.03642450,0.81363018,-0.82695411,0.07206707,-0.07900488,0.82020867,-0.73431604
-5.10555278,2.85480893,-2.82142878,0.98283910,-1.00796693,0.72447316,-0.70113145,0.03859924,-0.03748942,0.79927783,-0.83647306,0.07012768,-0.07904406,0.80927943,-0.75188208
-5.09954977,2.80184024,-2.86138238,0.96198482,-1.01982338,0.71397211,-0.71089061,0.03837113,-0.03846619,0.78293056,-0.84391334,0.06802308,-0.07886611,0.79564432,-0.76745038
-5.09354677,2.74148734,-2.89336372,0.93836524,-1.02892024,0.70212163,-0.71881335,0.03810750,-0.03934184,0.76481391,-0.84910645,0.06577542,-0.07846523,0.77945372,-0.78077314
-5.08754377,2.67452309,-2.91676078,0.91224991,-1.03503968,0.68912447,-0.72477851,0.03782322,-0.04010618,0.74517373,-0.85191841,0.06340811,-0.07783869,0.76088658,-0.79162862
-5.08154077,2.60177881,-2.93109362,0.88393926,-1.03800397,0.67518534,-0.72870240,0.03753221,-0.04075216,0.72426840,-0.85225536,0.06094521,-0.07698713,0.74014651,-0.79982725
-5.07553777,2.52412163,-2.93603017,0.85375736,-1.03768114,0.66050375,-0.73054202,0.03724677,-0.04127623,0.70236087,-0.85006751,0.05841083,-0.07591467,0.71745764,-0.80521669
-5.06953477,2.44243243,-2.93139661,0.82204439,-1.03398929,0.64526743,-0.73029641,0.03697696,-0.04167838,0.67971097,-0.84535126,0.05582856,-0.07462896,0.69306043,-0.80768583
-5.06353177,2.35758537,-2.91718179,0.78914897,-1.02689927,0.62964680,-0.72800620,0.03673010,-0.04196213,0.65656827,-0.83814950,0.05322097,-0.07314103,0.66720760,-0.80716754
-5.05752876,2.27042944,-2.89353579,0.75542062,-1.01643574,0.61379054,-0.72375122,0.03651047,-0.04213421,0.63316571,-0.82854998,0.05060915,-0.07146501,0.64016015,-0.80364005
-5.05152576,2.18177299,-2.86076280,0.72120275,-1.00267659,0.59782267,-0.71764652,0.03631909,-0.04220420,0.60971444,-0.81668198,0.04801238,-0.06961777,0.61218369,-0.79712705
-5.04552276,2.09237133,-2.81930878,0.68682604,-0.98575085,0.58184097,-0.70983686,0.03615372,-0.04218393,0.58639980,-0.80271144,0.04544785,-0.06761840,0.58354501,-0.78769652
-5.03951976,2.00291788,-2.76974475,0.65260285,-0.96583512,0.56591701,-0.70049010,0.03600901,-0.04208681,0.56337874,-0.78683485,0.04293051,-0.06548768,0.55450901,-0.77545829
-5.03351676,1.91403873,-2.71274655,0.61882236,-0.94314882,0.55009749,-0.68978983,0.03587680,-0.04192710,0.54077858,-0.76927217,0.04047299,-0.06324747,0.52533605,-0.76056063
-5.02751376,1.82629055,-2.64907215,0.58574685,-0.91794835,0.53440698,-0.67792768,0.03574657,-0.04171911,0.51869716,-0.75025927,0.03808566,-0.06092011,0.49627952,-0.74318596
-5.02151076,1.74016163,-2.57953768,0.55360907,-0.89052053,0.51885156,-0.66509560,0.03560604,-0.04147642,0.49720420,-0.73004006,0.03577665,-0.05852782,0.46758393,-0.72354581
-5.01550775,1.65607547,-2.50499313,0.52261061,-0.86117540,0.50342341,-0.65147867,0.03544173,-0.04121119,0.47634379,-0.70885893,0.03355210,-0.05609216,0.43948318,-0.70187544
-5.00950475,1.57439664,-2.42629900,0.49292143,-0.83023885,0.48810588,-0.63724871,0.03523974,-0.04093352,0.45613773,-0.68695359,0.03141633,-0.05363352,0.41219925,-0.67842812
-5.00350175,1.49543813,-2.34430467,0.46468032,-0.79804512,0.47287882,-0.62255897,0.03498640,-0.04065094,0.43658953,-0.66454876,0.02937208,-0.05117075,0.38594107,-0.65346945
-4.99749875,1.41946979,-2.25982941,0.43799624,-0.76492954,0.45772378,-0.60754022,0.03466901,-0.04036810,0.41768887,-0.64185089,0.02742079,-0.04872082,0.36090373,-0.62727187
-4.99149575,1.34672708,-2.17364650,0.41295044,-0.73122179,0.44262901,-0.59229826,0.03427641,-0.04008659,0.39941617,-0.61904410,0.02556288,-0.04629863,0.33726777,-0.60010943
-4.98549275,1.27741979,-2.08647109,0.38959909,-0.69723963,0.42759379,-0.57691304,0.03379958,-0.03980489,0.38174712,-0.59628738,0.02379796,-0.04391689,0.31519874,-0.57225314
-4.97948974,1.21174002,-1.99895180,0.36797638,-0.66328350,0.41263202,-0.56143923,0.03323209,-0.03951861,0.36465690,-0.57371317,0.02212511,-0.04158610,0.29484687,-0.54396691
-4.97348674,1.14986916,-1.91166617,0.34809787,-0.62963207,0.39777492,-0.54590823,0.03257038,-0.03922077,0.34812393,-0.55142726,0.02054309,-0.03931462,0.27634677,-0.51550415
-4.96748374,1.09198351,-1.82511972,0.32996382,-0.59653868,0.38307269,-0.53033141,0.03181402,-0.03890231,0.33213303,-0.52950976,0.01905048,-0.03710881,0.25981733,-0.48710507
-4.96148074,1.03825829,-1.73974832,0.31356255,-0.56422884,0.36859512,-0.51470426,0.03096573,-0.03855259,0.31667783,-0.50801727,0.01764582,-0.03497324,0.24536157,-0.45899476
-4.95547774,0.98886993,-1.65592337,0.29887346,-0.53289883,0.35443120,-0.49901134,0.03003132,-0.03816013,0.30176240,-0.48698581,0.01632773,-0.03291094,0.23306655,-0.43138191
-4.94947474,0.94399664,-1.57395908,0.28586980,-0.50271520,0.34068766,-0.48323154,0.02901951,-0.03771323,0.28740208,-0.46643439,0.01509496,-0.03092363,0.22300331,-0.40445822
-4.94347174,0.90381733,-1.49412145,0.27452094,-0.47381525,0.32748680,-0.46734348,0.02794160,-0.03720068,0.27362355,-0.44636899,0.01394640,-0.02901204,0.21522682,-0.37839828
-4.93746873,0.86850901,-1.41663810,0.26479419,-0.44630831,0.31496340,-0.45133065,0.02681113,-0.03661240,0.26046417,-0.42678671,0.01288111,-0.02717615,0.20977587,-0.35336005
-4.93146573,0.83824293,-1.34170833,0.25665606,-0.42027772,0.30326117,-0.43518621,0.02564340,-0.03594008,0.24797070,-0.40767988,0.01189823,-0.02541548,0.20667302,-0.32948563
-4.92546273,0.81317970,-1.26951297,0.25007305,-0.39578333,0.29252879,-0.41891696,0.02445498,-0.03517759,0.23619746,-0.38903985,0.01099702,-0.02372925,0.20592450,-0.30690230
-4.91945973,0.79346366,-1.20022326,0.24501191,-0.37286444,0.28291566,-0.40254655,0.02326318,-0.03432144,0.22520417,-0.37086048,0.01017672,-0.02211663,0.20752019,-0.28572376
-4.91345673,0.77921692,-1.13400863,0.24143951,-0.35154297,0.27456769,-0.38611766,0.02208555,-0.03337103,0.21505347,-0.35314090,0.00943653,-0.02057684,0.21143349,-0.26605145
-4.90745373,0.77053326,-1.07104278,0.23932231,-0.33182662,0.26762314,-0.36969319,0.02093939,-0.03232872,0.20580830,-0.33588784,0.00877552,-0.01910929,0.21762137,-0.24797579
-4.90145073,0.76747237,-1.01150808,0.23862563,-0.31371212,0.26220874,-0.35335640,0.01984124,-0.03119990,0.19752939,-0.31911706,0.00819258,-0.01771360,0.22602438,-0.23157740
-4.89544772,0.77005453,-0.95559811,0.23931267,-0.29718813,0.25843626,-0.33721002,0.01880657,-0.02999283,0.19027274,-0.30285418,0.00768630,-0.01638967,0.23656679,-0.21692811
-4.88944472,0.77825609,-0.90351829,0.24134355,-0.28223799,0.25639947,-0.32137455,0.01784935,-0.02871840,0.18408746,-0.28713483,0.00725497,-0.01513765,0.24915678,-0.20409179
-4.88344172,0.79200593,-0.85548482,0.24467434,-0.26884194,0.25617176,-0.30598568,0.01698180,-0.02738979,0.17901382,-0.27200414,0.00689652,-0.01395788,0.26368680,-0.19312497
-4.87743872,0.81118306,-0.81172199,0.24925628,-0.25697901,0.25780430,-0.29119116,0.01621423,-0.02602208,0.17508179,-0.25751563,0.00660844,-0.01285090,0.28003404,-0.18407711
-4.87143572,0.83561539,-0.77245819,0.25503512,-0.24662833,0.26132483,-0.27714722,0.01555486,-0.02463176,0.17230993,-0.24372978,0.00638780,-0.01181732,0.29806107,-0.17699069
-4.86543272,0.86507982,-0.73792074,0.26195085,-0.23777009,0.26673712,-0.26401461,0.01500981,-0.02323626,0.17070479,-0.23071213,0.00623119,-0.01085778,0.31761661,-0.17190099
-4.85942971,0.89930348,-0.70833005,0.26993758,-0.23038590,0.27402091,-0.25195466,0.01458303,-0.02185345,0.17026073,-0.21853122,0.00613477,-0.00997285,0.33853653,-0.16883566
-4.85342671,0.93796616,-0.68389320,0.27892389,-0.22445876,0.28313249,-0.24112528,0.01427647,-0.02050112,0.17096014,-0.20725639,0.00609425,-0.00916297,0.36064494,-0.16781400
-4.84742371,0.98070381,-0.66479742,0.28883335,-0.21997277,0.29400561,-0.23167718,0.01409006,-0.01919653,0.17277411,-0.19695559,0.00610491,-0.00842839,0.38375548,-0.16884617
-4.84142071,1.02711292,-0.65120367,0.29958534,-0.21691240,0.30655293,-0.22375040,0.01402197,-0.01795600,0.17566332,-0.18769331,0.00616167,-0.00776908,0.40767280,-0.17193225
-4.83541771,1.07675548,-0.64324060,0.31109608,-0.21526166,0.32066759,-0.21747124,0.01406869,-0.01679454,0.17957922,-0.17952862,0.00625912,-0.00718472,0.43219410,-0.17706116
-4.82941471,1.12916465,-0.64099925,0.32327972,-0.21500318,0.33622517,-0.21294964,0.01422529,-0.01572557,0.18446539,-0.17251352,0.00639159,-0.00667462,0.45711084,-0.18420972
-4.82341171,1.18385051,-0.64452845,0.33604949,-0.21611722,0.35308568,-0.21027715,0.01448557,-0.01476062,0.19025886,-0.16669153,0.00655320,-0.00623772,0.48221054,-0.19334167
-4.81740870,1.24030609,-0.65383135,0.34931875,-0.21858078,0.37109562,-0.20952534,0.01484231,-0.01390926,0.19689147,-0.16209670,0.00673799,-0.00587256,0.50727869,-0.20440691
-4.81140570,1.29801319,-0.66886300,0.36300191,-0.22236690,0.39009012,-0.21074482,0.01528742,-0.01317895,0.20429112,-0.15875287,0.00693997,-0.00557727,0.53210071,-0.21734087
-4.80540270,1.35644809,-0.68952914,0.37701504,-0.22744409,0.40989496,-0.21396475,0.01581221,-0.01257501,0.21238283,-0.15667328,0.00715322,-0.00534957,0.55646397,-0.23206421
-4.79939970,1.41508680,-0.71568609,0.39127623,-0.23377611,0.43032851,-0.21919279,0.01640750,-0.01210066,0.22108948,-0.15586060,0.00737197,-0.00518678,0.58015987,-0.24848270
-4.79339670,1.47340998,-0.74714176,0.40570559,-0.24132187,0.45120368,-0.22641546,0.01706383,-0.01175710,0.23033243,-0.15630707,0.00759072,-0.00508581,0.60298593,-0.26648750
-4.78739370,1.53090729,-0.78365771,0.42022486,-0.25003571,0.47232962,-0.23559882,0.01777161,-0.01154363,0.24003170,-0.15799504,0.00780429,-0.00504322,0.62474786,-0.28595570
-4.78139070,1.58708135,-0.82495189,0.43475674,-0.25986771,0.49351343,-0.24668940,0.01852124,-0.01145776,0.25010601,-0.16089757,0.00800792,-0.00505517,0.64526164,-0.30675113
-4.77538769,1.64145119,-0.87070211,0.44922384,-0.27076430,0.51456174,-0.25961525,0.01930321,-0.01149546,0.26047244,-0.16497917,0.00819732,-0.00511754,0.66435557,-0.32872549
-4.76938469,1.69355528,-0.92054982,0.46354754,-0.28266876,0.53528227,-0.27428714,0.02010822,-0.01165126,0.27104604,-0.17019663,0.00836875,-0.00522587,0.68187213,-0.35171959
-4.76338169,1.74295425,-0.97410415,0.47764660,-0.29552180,0.55548537,-0.29059964,0.02092724,-0.01191853,0.28173926,-0.17649969,0.00851903,-0.00537545,0.69766991,-0.37556479
-4.75737869,1.78923341,-1.03094571,0.49143594,-0.30926185,0.57498555,-0.30843227,0.02175155,-0.01228960,0.29246140,-0.18383179,0.00864559,-0.00556135,0.71162516,-0.40008450
-4.75137569,1.83200507,-1.09063032,0.50482538,-0.32382527,0.59360307,-0.32765049,0.02257273,-0.01275602,0.30311807,-0.19213051,0.00874646,-0.00577847,0.72363334,-0.42509568
-4.74537269,1.87091084,-1.15269217,0.51771886,-0.33914612,0.61116563,-0.34810650,0.02338274,-0.01330867,0.31361097,-0.20132798,0.00882028,-0.00602155,0.73361028,-0.45041030
-4.73936968,1.90562405,-1.21664653,0.53001392,-0.35515564,0.62751015,-0.36964007,0.02417384,-0.01393800,0.32383778,-0.21135093,0.00886629,-0.00628529,0.74149318,-0.47583670
-4.73336668,1.93585225,-1.28199191,0.54160177,-0.37178130,0.64248464,-0.39207913,0.02493860,-0.01463414,0.33369256,-0.22212072,0.00888429,-0.00656434,0.74724127,-0.50118085
-4.72736368,1.96133998,-1.34821178,0.55236798,-0.38894551,0.65595024,-0.41524041,0.02566985,-0.01538707,0.34306642,-0.23355298,0.00887458,-0.00685338,0.75083617,-0.52624748
-4.72136068,1.98187174,-1.41477585,0.56219383,-0.40656404,0.66778334,-0.43893004,0.02636063,-0.01618675,0.35184879,-0.24555730,0.00883795,-0.00714718,0.75228195,-0.55084112
-4.71535768,1.99727537,-1.48114131,0.57095836,-0.42454415,0.67787782,-0.46294430,0.02700416,-0.01702319,0.35992909,-0.25803670,0.00877560,-0.00744065,0.75160492,-0.57476711
-4.70935468,2.00742549,-1.54675406,0.57854112,-0.44278275,0.68614731,-0.48707054,0.02759380,-0.01788665,0.36719877,-0.27088714,0.00868910,-0.00772890,0.74885316,-0.59783254
-4.70335168,2.01224739,-1.61105042,0.58482544,-0.46116456,0.69252744,-0.51108840,0.02812303,-0.01876763,0.37355390,-0.28399715,0.00858032,-0.00800728,0.74409580,-0.61984738
-4.69734867,2.01172080,-1.67345940,0.58970234,-0.47956055,0.69697812,-0.53477141,0.02858547,-0.01965705,0.37889794,-0.29724754,0.00845138,-0.00827143,0.73742218,-0.64062565
-4.69134567,2.00588379,-1.73340604,0.59307468,-0.49782688,0.69948549,-0.55788902,0.02897489,-0.02054624,0.38314475,-0.31051146,0.00830460,-0.00851732,0.72894081,-0.65998687
-4.68534267,1.99483635,-1.79031583,0.59486147,-0.51580439,0.70006382,-0.58020914,0.02928524,-0.02142706,0.38622163,-0.32365482,0.00814246,-0.00874129,0.71877835,-0.67775773
-4.67933967,1.97874361,-1.84362051,0.59500225,-0.53331897,0.69875688,-0.60150118,0.02951080,-0.02229194,0.38807230,-0.33653704,0.00796756,-0.00894009,0.70707840,-0.69377411
-4.67333667,1.95783829,-1.89276528,0.59346107,-0.55018282,0.69563900,-0.62153953,0.02964628,-0.02313388,0.38865961,-0.34901241,0.00778258,-0.00911091,0.69400041,-0.70788336
-4.66733367,1.93242225,-1.93721732,0.59023007,-0.56619667,0.69081544,-0.64010757,0.02968693,-0.02394653,0.38796786,-0.36093189,0.00759025,-0.00925136,0.67971837,-0.71994685
-4.66133067,1.90286678,-1.97647564,0.58533234,-0.58115311,0.68442218,-0.65700192,0.02962879,-0.02472413,0.38600458,-0.37214542,0.00739332,-0.00935957,0.66441963,-0.72984277
-4.65532766,1.86961134,-2.01008179,0.57882382,-0.59484083,0.67662492,-0.67203693,0.02946882,-0.02546152,0.38280162,-0.38250469,0.00719458,-0.00943411,0.64830346,-0.73746904
-4.64932466,1.83316069,-2.03763117,0.57079424,-0.60704987,0.66761731,-0.68504924,0.02920512,-0.02615413,0.37841551,-0.39186637,0.00699676,-0.00947407,0.63157956,-0.74274623
-4.64332166,1.79407995,-2.05878462,0.56136687,-0.61757745,0.65761830,-0.69590221,0.02883712,-0.02679788,0.37292705,-0.40009558,0.00680258,-0.00947903,0.61446629,-0.74562036
-4.63731866,1.75298781,-2.07327953,0.55069702,-0.62623444,0.64686869,-0.70449002,0.02836576,-0.02738913,0.36644001,-0.40706954,0.00661469,-0.00944909,0.59718869,-0.74606544
-4.63131566,1.71054764,-2.08094018,0.53896945,-0.63285204,0.63562690,-0.71074131,0.02779361,-0.02792461,0.35907910,-0.41268127,0.00643563,-0.00938482,0.57997604,-0.74408560
-4.62531266,1.66745668,-2.08168663,0.52639450,-0.63728835,0.62416403,-0.71462214,0.02712495,-0.02840132,0.35098722,-0.41684314,0.00626783,-0.00928732,0.56305919,-0.73971674
-4.61930965,1.62443357,-2.07554182,0.51320340,-0.63943463,0.61275836,-0.71613812,0.02636585,-0.02881644,0.34232205,-0.41949009,0.00611355,-0.00915817,0.54666736,-0.73302746
-4.61330665,1.58220441,-2.06263631,0.49964262,-0.63922089,0.60168944,-0.71533560,0.02552410,-0.02916727,0.33325224,-0.42058241,0.00597483,-0.00899941,0.53102462,-0.72411933
-4.60730365,1.54148785,-2.04321035,0.48596772,-0.63662044,0.59123194,-0.71230184,0.02460914,-0.02945115,0.32395323,-0.42010789,0.00585348,-0.00881356,0.51634602,-0.71312632
-4.60130065,1.50297964,-2.01761326,0.47243683,-0.63165325,0.58164953,-0.70716411,0.02363189,-0.02966543,0.31460299,-0.41808325,0.00575097,-0.00860354,0.50283347,-0.70021350
-4.59529765,1.46733718,-1.98629967,0.45930407,-0.62438780,0.57318893,-0.70008770,0.02260452,-0.02980744,0.30537774,-0.41455464,0.00566847,-0.00837269,0.49067144,-0.68557489
-4.58929465,1.43516466,-1.94982295,0.44681317,-0.61494143,0.56607440,-0.69127295,0.02154019,-0.02987457,0.29644792,-0.40959741,0.00560673,-0.00812470,0.48002277,-0.66943062
-4.58329165,1.40699928,-1.90882583,0.43519151,-0.60347895,0.56050286,-0.68095129,0.02045270,-0.02986425,0.28797450,-0.40331479,0.00556611,-0.00786358,0.47102452,-0.65202343
-4.57728864,1.38329908,-1.86402855,0.42464488,-0.59020965,0.55663973,-0.66938049,0.01935613,-0.02977414,0.28010576,-0.39583584,0.00554651,-0.00759355,0.46378431,-0.63361457
-4.57128564,1.36443290,-1.81621480,0.41535299,-0.57538270,0.55461572,-0.65683933,0.01826447,-0.02960221,0.27297460,-0.38731248,0.00554738,-0.00731906,0.45837708,-0.61447929
-4.56528264,1.35067264,-1.76621605,0.40746603,-0.55928127,0.55452459,-0.64362164,0.01719123,-0.02934690,0.26669649,-0.37791589,0.00556771,-0.00704463,0.45484262,-0.59490201
-4.55927964,1.34218820,-1.71489460,0.40110212,-0.54221534,0.55642194,-0.63003023,0.01614910,-0.02900734,0.26136804,-0.36783229,0.00560607,-0.00677483,0.45318392,-0.57517128
-4.55327664,1.33904521,-1.66312606,0.39634596,-0.52451379,0.56032496,-0.61637055,0.01514957,-0.02858350,0.25706611,-0.35725839,0.00566060,-0.00651414,0.45336645,-0.55557467
-4.54727364,1.34120541,-1.61178165,0.39324833,-0.50651586,0.56621320,-0.60294458,0.01420272,-0.02807639,0.25384749,-0.34639655,0.00572908,-0.00626690,0.45531846,-0.53639374
-4.54127064,1.34852976,-1.56171091,0.39182661,-0.48856240,0.57403012,-0.59004490,0.01331691,-0.02748823,0.25174911,-0.33544996,0.00580899,-0.00603721,0.45893237,-0.51789917
-4.53526763,1.36078396,-1.51372532,0.39206604,-0.47098728,0.58368548,-0.57794918,0.01249868,-0.02682253,0.25078853,-0.32461792,0.00589758,-0.00582880,0.46406717,-0.50034610
-4.52926463,1.37764612,-1.46858321,0.39392175,-0.45410928,0.59505829,-0.56691528,0.01175266,-0.02608425,0.25096481,-0.31409149,0.00599194,-0.00564498,0.47055177,-0.48396993
-4.52326163,1.39871628,-1.42697635,0.39732124,-0.43822463,0.60800027,-0.55717686,0.01108152,-0.02527973,0.25225956,-0.30404951,0.00608906,-0.00548856,0.47818926,-0.46898242
-4.51725863,1.42352747,-1.38951847,0.40216732,-0.42360069,0.62233974,-0.54893986,0.01048605,-0.02441673,0.25463817,-0.29465521,0.00618596,-0.00536176,0.48676194,-0.45556843
-4.51125563,1.45155792,-1.35673593,0.40834132,-0.41047061,0.63788574,-0.54237958,0.00996527,-0.02350429,0.25805106,-0.28605348,0.00627977,-0.00526616,0.49603692,-0.44388309
-4.50525263,1.48224406,-1.32906063,0.41570647,-0.39902940,0.65443237,-0.53763857,0.00951663,-0.02255257,0.26243510,-0.27836872,0.00636778,-0.00520266,0.50577218,-0.43404963
-4.49924962,1.51499407,-1.30682520,0.42411132,-0.38943127,0.67176324,-0.53482528,0.00913622,-0.02157258,0.26771498,-0.27170346,0.00644752,-0.00517145,0.51572282,-0.42615784
-4.49324662,1.54920167,-1.29026040,0.43339328,-0.38178825,0.68965604,-0.53401335,0.00881902,-0.02057597,0.27380465,-0.26613751,0.00651687,-0.00517204,0.52564744,-0.42026317
-4.48724362,1.58425982,-1.27949466,0.44338197,-0.37617010,0.70788715,-0.53524154,0.00855920,-0.01957467,0.28060885,-0.26172778,0.00657407,-0.00520320,0.53531433,-0.41638653
-4.48124062,1.61957423,-1.27455558,0.45390264,-0.37260526,0.72623619,-0.53851425,0.00835041,-0.01858053,0.28802469,-0.25850852,0.00661776,-0.00526309,0.54450748,-0.41451468
-4.47523762,1.65457629,-1.27537316,0.46477938,-0.37108282,0.74449070,-0.54380255,0.00818606,-0.01760502,0.29594333,-0.25649209,0.00664707,-0.00534923,0.55303194,-0.41460135
-4.46923462,1.68873536,-1.28178469,0.47583820,-0.37155518,0.76245058,-0.55104558,0.00805957,-0.01665885,0.30425179,-0.25566995,0.00666157,-0.00545863,0.56071879,-0.41656894
-4.46323162,1.72157001,-1.29354086,0.48691002,-0.37394140,0.77993252,-0.56015238,0.00796464,-0.01575170,0.31283483,-0.25601395,0.00666134,-0.00558782,0.56742922,-0.42031079
-4.45722861,1.75265813,-1.31031312,0.49783339,-0.37813085,0.79677411,-0.57100404,0.00789547,-0.01489193,0.32157697,-0.25747784,0.00664692,-0.00573299,0.57305786,-0.42569398
-4.45122561,1.78164564,-1.33170190,0.50845695,-0.38398727,0.81283769,-0.58345605,0.00784687,-0.01408637,0.33036453,-0.25999884,0.00661935,-0.00589010,0.57753515,-0.43256258
-4.44522261,1.80825346,-1.35724562,0.51864163,-0.39135276,0.82801363,-0.59734106,0.00781446,-0.01334021,0.33908767,-0.26349932,0.00658010,-0.00605493,0.58082873,-0.44074122
