energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,W_p_up,W_d_up
0.02701351,15.26405393,0.02079263,0.29080071,0.16665754,10.91739003,0.13717279,0.91544419,0.51454254,3.49286240
0.03301651,15.04765365,0.01976662,0.28646280,0.16651748,10.74107200,0.13075459,0.90813281,0.50662288,3.47078098
0.03901951,14.78881905,0.01875209,0.28218918,0.16677666,10.52555628,0.12457183,0.90057534,0.49881460,3.44448482
0.04502251,14.49150589,0.01775880,0.27806334,0.16750377,10.27323165,0.11868578,0.89306755,0.49123550,3.41532004
0.05102551,14.16052140,0.01679650,0.27417981,0.16877114,9.98713461,0.11315638,0.88593764,0.48400642,3.38483446
0.05702851,13.80141104,0.01587470,0.27064297,0.17065288,9.67088310,0.10804149,0.87953763,0.47724833,3.35473455
0.06303152,13.42031757,0.01500242,0.26756523,0.17322250,9.32859242,0.10339593,0.87423264,0.47107894,3.32683354
0.06903452,13.02381621,0.01418792,0.26506438,0.17655005,8.96477570,0.09927049,0.87038861,0.46560893,3.30299243
0.07503752,12.61873168,0.01343845,0.26326033,0.18069904,8.58423232,0.09571068,0.86835858,0.46093787,3.28505585
0.08104052,12.21194327,0.01276004,0.26227119,0.18572306,8.19192794,0.09275548,0.86846845,0.45715008,3.27478506
0.08704352,11.81018553,0.01215725,0.26220898,0.19166242,7.79287034,0.09043601,0.87100254,0.45431068,3.27379087
0.09304652,11.41985201,0.01163306,0.26317503,0.19854088,7.39198556,0.08877425,0.87618995,0.45246202,3.28346914
0.09904952,11.04681004,0.01118868,0.26525536,0.20636268,6.99399881,0.08778177,0.88419215,0.45162068,3.30494184
0.10505253,10.69623394,0.01082358,0.26851617,0.21511012,6.60332427,0.08745869,0.89509267,0.45177536,3.33900625
0.11105553,10.37246341,0.01053539,0.27299982,0.22474169,6.22396791,0.08779283,0.90888941,0.45288565,3.38609488
0.11705853,10.07889290,0.01032005,0.27872136,0.23519111,5.85944635,0.08875910,0.92549006,0.45488197,3.44624811
0.12306153,9.81789641,0.01017185,0.28566588,0.24636716,5.51272449,0.09031930,0.94471108,0.45766663,3.51910118
0.12906453,9.59079049,0.01008366,0.29378689,0.25815461,5.18617360,0.09242227,0.96628026,0.46111603,3.60388652
0.13506753,9.39783675,0.01004715,0.30300580,0.27041608,4.88155062,0.09500448,0.98984298,0.46508393,3.69945178
0.14107054,9.23828319,0.01005304,0.31321255,0.28299489,4.59999860,0.09799106,1.01497196,0.46940571,3.80429319
0.14707354,9.11044214,0.01009143,0.32426758,0.29571882,4.34206725,0.10129730,1.04118007,0.47390336,3.91660339
0.15307654,9.01180101,0.01015214,0.33600491,0.30840460,4.10775175,0.10483047,1.06793572,0.47839110,4.03433193
0.15907954,8.93916060,0.01022504,0.34823636,0.32086303,3.89654732,0.10849220,1.09468008,0.48268125,4.15525649
0.16508254,8.88879470,0.01030040,0.36075681,0.33290449,3.70751638,0.11218097,1.12084544,0.48659030,4.27706193
0.17108554,8.85662390,0.01036923,0.37335022,0.34434464,3.53936507,0.11579498,1.14587379,0.48994474,4.39742436
0.17708854,8.83839634,0.01042354,0.38579632,0.35500994,3.39052517,0.11923512,1.16923485,0.49258661,4.51409692
0.18309155,8.82986760,0.01045666,0.39787753,0.36474307,3.25923817,0.12240790,1.19044282,0.49437844,4.62499393
0.18909455,8.82697284,0.01046340,0.40938614,0.37340764,3.14363773,0.12522844,1.20907100,0.49520755,4.72827017
0.19509755,8.82598425,0.01044025,0.42013109,0.38089233,3.04182754,0.12762310,1.22476384,0.49498950,4.82239217
0.20110055,8.82364832,0.01038543,0.42994446,0.38711411,2.95195189,0.12953194,1.23724602,0.49367068,4.90619871
0.20710355,8.81729804,0.01029894,0.43868706,0.39202051,2.87225675,0.13091070,1.24632820,0.49123001,4.97894800
0.21310655,8.80493648,0.01018249,0.44625312,0.39559085,2.80113988,0.13173228,1.25190950,0.48767970,5.04034972
0.21910955,8.78528966,0.01003943,0.45257378,0.39783639,2.73718883,0.13198771,1.25397664,0.48306516,5.09058045
0.22511256,8.75782757,0.00987453,0.45761914,0.39879947,2.67920667,0.13168648,1.25260024,0.47746405,5.13028158
0.23111556,8.72275360,0.00969381,0.46139895,0.39855168,2.62622548,0.13085622,1.24792832,0.47098454,5.16053959
0.23711856,8.68096391,0.00950425,0.46396159,0.39719107,2.57750828,0.12954182,1.24017773,0.46376287,5.18284908
0.24312156,8.63397906,0.00931349,0.46539171,0.39483873,2.53254048,0.12780390,1.22962386,0.45596026,5.19905946
0.24912456,8.58385132,0.00912951,0.46580622,0.39163462,2.49101216,0.12571677,1.21658913,0.44775909,5.21130709
0.25512756,8.53305165,0.00896036,0.46534912,0.38773297,2.45279283,0.12336593,1.20143089,0.43935870,5.22193477
0.26113057,8.48434115,0.00881376,0.46418507,0.38329743,2.41790032,0.12084516,1.18452913,0.43097053,5.23340148
0.26713357,8.44063193,0.00869687,0.46249218,0.37849598,2.38646564,0.11825344,1.16627426,0.42281292,5.24818524
0.27313657,8.40484279,0.00861599,0.46045416,0.37349583,2.35869553,0.11569159,1.14705566,0.41510547,5.26868259
0.27913957,8.37975515,0.00857631,0.45825234,0.36845854,2.33483443,0.11325906,1.12725081,0.40806322,5.29710841
0.28514257,8.36787466,0.00858173,0.45605770,0.36353531,2.31512744,0.11105067,1.10721561,0.40189056,5.33539964
0.29114557,8.37130362,0.00863474,0.45402348,0.35886271,2.29978568,0.10915366,1.08727579,0.39677525,5.38512701
0.29714857,8.39162909,0.00873627,0.45227859,0.35455893,2.28895540,0.10764505,1.06771951,0.39288243,5.44741814
0.30315158,8.42983106,0.00888569,0.45092221,0.35072061,2.28269181,0.10658942,1.04879145,0.39034916,5.52289549
0.30915458,8.48621441,0.00908082,0.45001972,0.34742033,2.28093858,0.10603719,1.03068807,0.38927936,5.61163213
0.31515758,8.56036741,0.00931800,0.44960036,0.34470495,2.28351356,0.10602352,1.01355450,0.38973963,5.71312752
0.32116058,8.65114896,0.00959218,0.44965654,0.34259469,2.29010133,0.10656768,0.99748269,0.39175599,5.82630495
0.32716358,8.75670539,0.00989709,0.45014492,0.34108306,2.30025246,0.10767319,0.98251122,0.39531189,5.94953149
0.33316658,8.87451656,0.01022547,0.45098918,0.34013778,2.31338982,0.10932843,0.96862653,0.40034758,6.08066014
0.33916958,9.00147001,0.01056926,0.45208442,0.33970235,2.32882121,0.11150788,0.95576571,0.40676091,6.21709306
0.34517259,9.13396053,0.01091985,0.45330271,0.33969866,2.34575809,0.11417376,0.94382085,0.41440986,6.35586396
0.35117559,9.26801134,0.01126838,0.45449977,0.34003016,2.36333947,0.11727819,0.93264481,0.42311644,6.49373631
0.35717859,9.39941232,0.01160602,0.45552224,0.34058580,2.38065996,0.12076557,0.92205834,0.43267227,6.62731392
0.36318159,9.52386947,0.01192420,0.45621520,0.34124444,2.39680081,0.12457515,0.91185842,0.44284536,6.75315907
0.36918459,9.63715943,0.01221494,0.45642951,0.34187957,2.41086252,0.12864364,0.90182750,0.45338801,6.86791349
0.37518759,9.73528251,0.01247106,0.45602864,0.34236435,2.42199766,0.13290779,0.89174339,0.46404555,6.96841701
0.38119060,9.81460746,0.01268640,0.45489462,0.34257651,2.42944226,0.13730670,0.88138943,0.47456539,7.05181862
0.38719360,9.87200160,0.01285604,0.45293274,0.34240309,2.43254441,0.14178383,0.87056453,0.48470615,7.11567542
0.39319660,9.90494068,0.01297640,0.45007492,0.34174483,2.43078859,0.14628860,0.85909263,0.49424628,7.15803498
0.39919960,9.91159356,0.01304535,0.44628155,0.34051992,2.42381458,0.15077749,0.84683119,0.50299197,7.17749784
0.40520260,9.89087805,0.01306228,0.44154177,0.33866705,2.41142993,0.15521456,0.83367826,0.51078366,7.17325759
0.41120560,9.84248582,0.01302805,0.43587228,0.33614757,2.39361541,0.15957149,0.81957781,0.51750114,7.14511730
0.41720860,9.76687569,0.01294494,0.42931481,0.33294673,2.37052299,0.16382698,0.80452306,0.52306671,7.09348199
0.42321161,9.66523613,0.01281653,0.42193250,0.32907391,2.34246653,0.16796584,0.78855756,0.52744640,7.01932834
0.42921461,9.53941955,0.01264755,0.41380544,0.32456182,2.30990556,0.17197749,0.77177398,0.53064918,6.92415354
0.43521761,9.39185204,0.01244366,0.40502574,0.31946483,2.27342295,0.17585435,0.75431078,0.53272409,6.80990653
0.44122061,9.22542369,0.01221121,0.39569236,0.31385636,2.23369761,0.17958999,0.73634662,0.53375565,6.67890539
0.44722361,9.04336516,0.01195702,0.38590616,0.30782557,2.19147357,0.18317732,0.71809314,0.53385759,6.53374518
0.45322661,8.84911678,0.01168808,0.37576533,0.30147351,2.14752707,0.18660689,0.69978622,0.53316541,6.37720094
0.45922961,8.64619670,0.01141128,0.36536154,0.29490885,2.10263325,0.18986547,0.68167623,0.53182813,6.21213035
0.46523262,8.43807416,0.01113321,0.35477689,0.28824344,2.05753410,0.19293501,0.66401773,0.52999963,6.04138040
0.47123562,8.22805334,0.01085989,0.34408185,0.28158785,2.01290926,0.19579207,0.64705919,0.52783010,5.86770190
0.47723862,8.01917267,0.01059660,0.33333422,0.27504718,1.96935093,0.19840775,0.63103305,0.52545798,5.69367481
0.48324162,7.81412287,0.01034773,0.32257900,0.26871713,1.92734405,0.20074818,0.61614667,0.52300288,5.52164682
0.48924462,7.61518619,0.01011667,0.31184915,0.26268072,1.88725245,0.20277545,0.60257459,0.52055971,5.35368642
0.49524762,7.42419769,0.00990575,0.30116707,0.25700552,1.84931140,0.20444910,0.59045216,0.51819434,5.19155097
0.50125063,7.24252831,0.00971624,0.29054654,0.25174171,1.81362651,0.20572779,0.57987111,0.51594098,5.03666947
0.50725363,7.07108825,0.00954840,0.27999508,0.24692081,1.78017873,0.20657137,0.57087678,0.51380121,4.89013876
0.51325663,6.91034823,0.00940154,0.26951631,0.24255526,1.74883471,0.20694292,0.56346736,0.51174480,4.75273162
0.51925963,6.76037554,0.00927412,0.25911232,0.23863867,1.71936175,0.20681077,0.55759483,0.50971210,4.62491449
0.52526263,6.62088126,0.00916391,0.24878570,0.23514684,1.69144605,0.20615033,0.55316759,0.50761772,4.50687269
0.53126563,6.49127500,0.00906812,0.23854126,0.23203937,1.66471326,0.20494566,0.55005458,0.50535551,4.39854062
0.53726863,6.37072342,0.00898358,0.22838720,0.22926176,1.63875003,0.20319052,0.54809052,0.50280415,4.29963480
0.54327164,6.25820937,0.00890690,0.21833577,0.22674795,1.61312542,0.20088905,0.54708216,0.49983344,4.20968783
0.54927464,6.15258889,0.00883460,0.20840349,0.22442318,1.58741114,0.19805586,0.54681515,0.49631062,4.12808172
0.55527764,6.05264375,0.00876325,0.19861074,0.22220697,1.56119982,0.19471571,0.54706128,0.49210669,4.05407938
0.56128064,5.95712848,0.00868963,0.18898112,0.22001627,1.53412064,0.19090262,0.54758585,0.48710230,3.98685371
0.56728364,5.86481076,0.00861080,0.17954033,0.21776846,1.50585199,0.18665868,0.54815491,0.48119309,3.92551404
0.57328664,5.77450547,0.00852418,0.17031500,0.21538432,1.47613092,0.18203251,0.54854222,0.47429421,3.86912982
0.57928964,5.68510251,0.00842762,0.16133139,0.21279075,1.44475960,0.17707756,0.54853565,0.46634407,3.81675223
0.58529265,5.59558944,0.00831948,0.15261411,0.20992324,1.41160883,0.17185037,0.54794299,0.45730708,3.76743401
0.59129565,5.50506994,0.00819862,0.14418503,0.20672802,1.37661913,0.16640884,0.54659702,0.44717554,3.72024817
0.59729865,5.41277905,0.00806444,0.13606240,0.20316380,1.33979976,0.16081070,0.54435980,0.43597062,3.67430619
0.60330165,5.31809659,0.00791693,0.12826019,0.19920315,1.30122634,0.15511224,0.54112608,0.42374246,3.62877604
0.60930465,5.22055918,0.00775665,0.12078781,0.19483351,1.26103729,0.14936731,0.53682588,0.41056966,3.58290034
0.61530765,5.11987186,0.00758478,0.11365013,0.19005767,1.21942979,0.14362677,0.53142620,0.39655801,3.53601459
0.62131066,5.01591922,0.00740316,0.10684772,0.18489395,1.17665545,0.13793822,0.52493191,0.38183878,3.48756530
0.62731366,4.90877616,0.00721426,0.10037740,0.17937592,1.13301594,0.13234615,0.51738582,0.36656659,3.43712754
0.63331666,4.79871785,0.00702130,0.09423299,0.17355176,1.08885892,0.12689234,0.50886805,0.35091687,3.38442132
0.63931966,4.68622808,0.00682823,0.08840616,0.16748323,1.04457396,0.12161657,0.49949472,0.33508318,3.32932590
0.64532266,4.57200538,0.00663978,0.08288734,0.16124436,1.00058876,0.11655744,0.48941597,0.31927427,3.27189142
0.65132566,4.45696574,0.00646151,0.07766667,0.15491989,0.95736523,0.11175336,0.47881349,0.30371101,3.21234683
0.65732866,4.34224108,0.00629980,0.07273486,0.14860339,0.91539554,0.10724341,0.46789758,0.28862325,3.15110346
0.66333167,4.22917259,0.00616192,0.06808394,0.14239524,0.87519757,0.10306824,0.45690374,0.27424656,3.08875357
0.66933467,4.11929810,0.00605598,0.06370789,0.13640051,0.83730997,0.09927074,0.44608895,0.26081893,3.02606355
0.67533767,4.01433312,0.00599088,0.05960308,0.13072668,0.80228624,0.09589645,0.43572760,0.24857740,2.96396128
0.68134067,3.91614515,0.00597631,0.05576854,0.12548139,0.77068805,0.09299383,0.42610714,0.23775460,2.90351809
0.68734367,3.82672139,0.00602261,0.05220606,0.12077011,0.74307744,0.09061407,0.41752348,0.22857531,2.84592507
0.69334667,3.74813028,0.00614063,0.04892017,0.11669398,0.72000810,0.08881070,0.41027613,0.22125293,2.79246475
0.69934967,3.68247743,0.00634160,0.04591788,0.11334766,0.70201569,0.08763889,0.40466305,0.21598594,2.74447840
0.70535268,3.63185692,0.00663686,0.04320844,0.11081734,0.68960742,0.08715443,0.40097538,0.21295443,2.70333025
0.71135568,3.59829941,0.00703766,0.04080295,0.10917893,0.68325111,0.08741257,0.39949185,0.21231666,2.67036948
0.71735868,3.58371824,0.00755483,0.03871397,0.10849648,0.68336403,0.08846661,0.40047307,0.21420578,2.64689128
0.72336168,3.58985551,0.00819844,0.03695509,0.10882080,0.69030188,0.09036647,0.40415567,0.21872677,2.63409821
0.72936468,3.61822969,0.00897749,0.03554059,0.11018833,0.70434833,0.09315715,0.41074647,0.22595369,2.63306325
0.73536768,3.67008674,0.00989949,0.03448508,0.11262039,0.72570556,0.09687729,0.42041660,0.23592737,2.64469573
0.74137069,3.74635659,0.01097011,0.03380328,0.11612264,0.75448616,0.10155785,0.43329597,0.24865357,2.66971151
0.74737369,3.84761666,0.01219277,0.03350980,0.12068491,0.79070695,0.10722097,0.44946804,0.26410183,2.70860829
0.75337669,3.97406412,0.01356832,0.03361910,0.12628139,0.83428482,0.11387902,0.46896526,0.28220503,2.76164728
0.75937969,4.12549810,0.01509471,0.03414548,0.13287113,0.88503522,0.12153402,0.49176520,0.30285977,2.82884166
0.76538269,4.30131284,0.01676671,0.03510311,0.14039892,0.94267321,0.13017734,0.51778782,0.32592759,2.90995250
0.77138569,4.50050245,0.01857573,0.03650619,0.14879642,1.00681727,0.13978971,0.54689388,0.35123715,3.00449231
0.77738869,4.72167728,0.02050972,0.03836912,0.15798375,1.07699585,0.15034158,0.57888478,0.37858724,3.11173593
0.78339170,4.96309143,0.02255313,0.04070657,0.16787120,1.15265643,0.16179374,0.61350397,0.40775058,3.23073866
0.78939470,5.22268076,0.02468707,0.04353371,0.17836126,1.23317677,0.17409822,0.65043993,0.43847848,3.36036066
0.79539770,5.49810965,0.02688946,0.04686617,0.18935082,1.31787786,0.18719930,0.68933087,0.47050586,3.49929675
0.80140070,5.78682504,0.02913541,0.05072004,0.20073348,1.40603812,0.20103468,0.72977099,0.50355682,3.64611048
0.80740370,6.08611526,0.03139766,0.05511169,0.21240193,1.49690809,0.21553663,0.77131829,0.53735027,3.79927105
0.81340670,6.39317156,0.03364711,0.06005744,0.22425030,1.58972494,0.23063309,0.81350363,0.57160551,3.95719164
0.81940970,6.70514952,0.03585351,0.06557305,0.23617643,1.68372620,0.24624857,0.85584081,0.60604745,4.11826766
0.82541271,7.01922821,0.03798612,0.07167301,0.24808394,1.77816195,0.26230485,0.89783744,0.64041131,4.28091359
0.83141571,7.33266455,0.04001455,0.07836971,0.25988417,1.87230506,0.27872144,0.93900609,0.67444654,4.44359695
0.83741871,7.64284110,0.04190945,0.08567241,0.27149775,1.96545894,0.29541569,0.97887543,0.70791976,4.60486840
0.84342171,7.94730570,0.04364335,0.09358609,0.28285593,2.05696281,0.31230264,1.01700102,0.74061675,4.76338705
0.84942471,8.24380200,0.04519139,0.10211025,0.29390153,2.14619420,0.32929461,1.05297523,0.77234334,4.91794031
0.85542771,8.53029051,0.04653197,0.11123765,0.30458953,2.23256915,0.34630059,1.08643609,0.80292526,5.06745802
0.86143072,8.80496028,0.04764734,0.12095318,0.31488735,2.31554030,0.36322558,1.11707470,0.83220707,5.21102078
0.86743372,9.06623197,0.04852409,0.13123282,0.32477477,2.39459363,0.37996992,1.14464103,0.86005039,5.34786265
0.87343672,9.31275356,0.04915343,0.14204288,0.33424352,2.46924434,0.39642877,1.16894787,0.88633154,5.47736874
0.87943972,9.54339008,0.04953146,0.15333946,0.34329660,2.53903292,0.41249191,1.18987303,0.91093899,5.59906825
0.88544272,9.75720930,0.04965915,0.16506843,0.35194742,2.60352199,0.42804387,1.20735951,0.93377074,5.71262383
0.89144572,9.95346513,0.04954228,0.17716572,0.36021862,2.66229464,0.44296467,1.22141403,0.95473210,5.81781790
0.89744872,10.13158039,0.04919120,0.18955813,0.36814086,2.71495501,0.45713103,1.23210379,0.97373391,5.91453710
0.90345173,10.29113067,0.04862045,0.20216469,0.37575142,2.76113135,0.47041822,1.23955182,0.99069154,6.00275540
0.90945473,10.43183028,0.04784828,0.21489835,0.38309274,2.80048181,0.48270248,1.24393105,1.00552476,6.08251689
0.91545773,10.55352120,0.04689610,0.22766819,0.39021087,2.83270277,0.49386393,1.24545743,1.01815850,6.15391890
0.92146073,10.65616536,0.04578784,0.24038191,0.39715403,2.85753940,0.50378989,1.24438226,1.02852452,6.21709592
0.92746373,10.73984003,0.04454924,0.25294854,0.40397098,2.87479776,0.51237840,1.24098415,1.03656382,6.27220504
0.93346673,10.80473593,0.04320719,0.26528117,0.41070957,2.88435766,0.51954178,1.23556076,1.04222977,6.31941308
0.93946973,10.85115724,0.04178895,0.27729975,0.41741529,2.88618524,0.52521005,1.22842054,1.04549147,6.35888575
0.94547274,10.87952233,0.04032153,0.28893345,0.42412986,2.88034420,0.52933393,1.21987488,1.04633731,6.39077914
0.95147574,10.89036424,0.03883097,0.30012282,0.43088993,2.86700473,0.53188728,1.21023062,1.04477823,6.41523345
0.95747874,10.88432971,0.03734182,0.31082126,0.43772596,2.84644910,0.53286870,1.19978333,1.04085061,6.43236915
0.96348174,10.86217591,0.03587652,0.32099599,0.44466116,2.81907328,0.53230237,1.18881137,1.03461832,6.44228553
0.96948474,10.82476414,0.03445502,0.33062818,0.45171066,2.78538390,0.53023782,1.17757089,1.02617384,6.44506155
0.97548774,10.77305017,0.03309437,0.33971233,0.45888093,2.74599058,0.52674872,1.16629190,1.01563830,6.44075895
0.98149075,10.70807130,0.03180849,0.34825497,0.46616932,2.70159361,0.52193078,1.15517548,1.00316030,6.42942737
0.98749375,10.63093049,0.03060798,0.35627255,0.47356405,2.65296742,0.51589874,1.14439215,0.98891367,6.41111139
0.99349675,10.54277834,0.02950004,0.36378882,0.48104430,2.60094070,0.50878277,1.13408145,0.97309402,6.38585923
0.99949975,10.44479390,0.02848854,0.37083168,0.48858072,2.54637401,0.50072431,1.12435275,0.95591452,6.35373269
1.00550275,10.33816563,0.02757412,0.37742980,0.49613618,2.49013618,0.49187176,1.11528716,0.93760094,6.31481818
1.01150575,10.22407362,0.02675439,0.38360916,0.50366686,2.43308071,0.48237610,1.10694057,0.91838626,6.26923829
1.01750875,10.10367453,0.02602431,0.38938975,0.51112348,2.37602336,0.47238682,1.09934762,0.89850519,6.21716360
1.02351176,9.97809012,0.02537650,0.39478259,0.51845296,2.31972233,0.46204828,1.09252655,0.87818887,6.15882415
1.02951476,9.84840047,0.02480170,0.39978733,0.52560003,2.26486175,0.45149670,1.08648463,0.85765994,6.09452035
1.03551776,9.71564227,0.02428928,0.40439058,0.53250922,2.21203955,0.44085799,1.08122398,0.83712840,6.02463260
1.04152076,9.58081227,0.02382773,0.40856510,0.53912671,2.16175999,0.43024629,1.07674763,0.81678825,5.94962954
1.04752376,9.44487580,0.02340524,0.41226988,0.54540239,2.11443116,0.41976349,1.07306539,0.79681521,5.87007430
1.05352676,9.30877937,0.02301016,0.41545121,0.55129169,2.07036719,0.40949943,1.07019930,0.77736551,5.78662853
1.05952976,9.17346652,0.02263156,0.41804468,0.55675747,2.02979480,0.39953285,1.06818837,0.75857564,5.70005406
1.06553277,9.03989518,0.02225968,0.41997799,0.56177157,1.99286339,0.38993279,1.06709233,0.74056325,5.61121169
1.07153577,8.90905511,0.02188632,0.42117441,0.56631617,1.95965769,0.38076032,1.06699403,0.72342872,5.52105729
1.07753877,8.78198328,0.02150518,0.42155682,0.57038481,1.93021194,0.37207041,1.06800032,0.70725748,5.43063476
1.08354177,8.65977553,0.02111211,0.42105193,0.57398299,1.90452434,0.36391362,1.07024119,0.69212268,5.34106607
1.08954477,8.54359254,0.02070528,0.41959461,0.57712828,1.88257064,0.35633749,1.07386701,0.67808803,5.25353819
1.09554777,8.43465865,0.02028525,0.41713194,0.57984993,1.86431578,0.34938750,1.07904381,0.66521049,5.16928698
1.10155078,8.33425228,0.01985495,0.41362687,0.58218792,1.84972264,0.34310731,1.08594673,0.65354265,5.08957825
1.10755378,8.24368736,0.01941956,0.40906121,0.58419133,1.83875734,0.33753837,1.09475158,0.64313444,5.01568611
1.11355678,8.16428548,0.01898635,0.40343774,0.58591627,1.83139059,0.33271880,1.10562493,0.63403414,4.94886897
1.11955978,8.09733951,0.01856444,0.39678141,0.58742305,1.82759499,0.32868165,1.11871296,0.62628851,4.89034365
1.12556278,8.04406973,0.01816447,0.38913951,0.58877302,1.82733869,0.32545255,1.13412961,0.61994193,4.84125825
1.13156578,8.00557454,0.01779831,0.38058082,0.59002492,1.83057580,0.32304705,1.15194448,0.61503474,4.80266448
1.13756878,7.98277799,0.01747866,0.37119369,0.59123098,1.83723442,0.32146773,1.17217118,0.61160075,4.77549046
1.14357179,7.97637734,0.01721874,0.36108337,0.59243302,1.84720334,0.32070139,1.19475675,0.60966416,4.76051497
1.14957479,7.98679370,0.01703189,0.35036852,0.59365853,1.86031862,0.32071659,1.21957285,0.60923605,4.75834438
1.15557779,8.01412920,0.01693127,0.33917722,0.59491730,1.87635119,0.32146169,1.24640940,0.61031082,4.76939332
1.16158079,8.05813395,0.01692953,0.32764265,0.59619843,1.89499680,0.32286367,1.27497116,0.61286281,4.79387030
1.16758379,8.11818552,0.01703852,0.31589876,0.59746836,1.91586930,0.32482795,1.30487789,0.61684335,4.83176924
1.17358679,8.19328334,0.01726901,0.30407599,0.59866972,1.93849823,0.32723920,1.33566827,0.62217865,4.88286757
1.17958979,8.28205937,0.01763051,0.29229738,0.59972148,1.96233122,0.32996336,1.36680781,0.62876859,4.94673148
1.18559280,8.38280552,0.01813101,0.28067528,0.60052031,1.98674165,0.33285069,1.39770065,0.63648680,5.02272821
1.19159580,8.49351729,0.01877681,0.26930861,0.60094323,2.01104128,0.33573991,1.42770489,0.64518183,5.11004506
1.19759880,8.61195185,0.01957231,0.25828103,0.60085154,2.03449762,0.33846317,1.45615114,0.65467979,5.20771429
1.20360180,8.73569801,0.02051987,0.24765984,0.60009579,2.05635516,0.34085165,1.48236325,0.66478801,5.31464260
1.20960480,8.86225442,0.02161959,0.23749571,0.59852173,2.07585950,0.34274158,1.50568061,0.67529988,5.42964354
1.21560780,8.98911196,0.02286915,0.22782323,0.59597681,2.09228303,0.34398029,1.52548088,0.68600040,5.55147118
1.22161081,9.11383560,0.02426364,0.21866208,0.59231709,2.10495086,0.34443210,1.54120195,0.69667239,5.67885267
1.22761381,9.23414147,0.02579540,0.21001877,0.58741402,2.11326556,0.34398362,1.55236233,0.70710278,5.81051818
1.23361681,9.34796456,0.02745389,0.20188884,0.58116079,2.11672933,0.34254833,1.55857861,0.71708890,5.94522601
1.23961981,9.45351377,0.02922559,0.19425931,0.57347807,2.11496251,0.34007014,1.55957936,0.72644432,6.08178182
1.24562281,9.54931137,0.03109395,0.18711124,0.56431852,2.10771743,0.33652574,1.55521469,0.73500396,6.21905079
1.25162581,9.63421539,0.03303943,0.18042230,0.55367017,2.09488694,0.33192575,1.54546095,0.74262837,6.35596252
1.25762881,9.70742449,0.03503962,0.17416924,0.54155821,2.07650741,0.32631456,1.53042050,0.74920684,6.49150884
1.26363182,9.76846628,0.03706947,0.16833010,0.52804540,2.05275621,0.31976891,1.51031658,0.75465943,6.62473551
1.26963482,9.81717099,0.03910167,0.16288616,0.51323083,2.02394395,0.31239544,1.48548365,0.75893780,6.75472928
1.27563782,9.85363360,0.04110708,0.15782354,0.49724738,1.99050229,0.30432716,1.45635384,0.76202504,6.88060219
1.28164082,9.87816810,0.04305538,0.15313455,0.48025792,1.95296813,0.29571930,1.42344020,0.76393446,7.00147544
1.28764382,9.89125803,0.04491575,0.14881862,0.46245054,1.91196517,0.28674459,1.38731791,0.76470767,7.11646518
1.29364682,9.89350758,0.04665772,0.14488300,0.44403304,1.86818401,0.27758821,1.34860426,0.76441207,7.22467237
1.29964982,9.88559710,0.04825207,0.14134318,0.42522712,1.82236174,0.26844277,1.30793851,0.76313806,7.32517890
1.30565283,9.86824638,0.04967171,0.13822308,0.40626240,1.77526223,0.25950340,1.26596265,0.76099599,7.41705132
1.31165583,9.84218826,0.05089266,0.13555513,0.38737065,1.72765763,0.25096312,1.22330378,0.75811327,7.49935307
1.31765883,9.80815393,0.05189491,0.13338011,0.36878044,1.68031199,0.24300872,1.18055899,0.75463154,7.57116547
1.32366183,9.76687038,0.05266323,0.13174697,0.35071239,1.63396722,0.23581712,1.13828301,0.75070417,7.63161676
1.32966483,9.71906901,0.05318779,0.13071245,0.33337516,1.58933168,0.22955228,1.09697908,0.74649402,7.67991782
1.33566783,9.66550380,0.05346470,0.13034067,0.31696222,1.54707129,0.22436271,1.05709294,0.74217148,7.71540257
1.34167084,9.60697611,0.05349625,0.13070253,0.30164934,1.50780292,0.22037950,1.01901003,0.73791273,7.73757040
1.34767384,9.54436291,0.05329100,0.13187500,0.28759292,1.47208985,0.21771479,0.98305524,0.73389810,7.74612772
1.35367684,9.47864465,0.05286355,0.13394025,0.27492883,1.44043862,0.21646069,0.94949516,0.73031046,7.74102538
1.35967984,9.41092917,0.05223418,0.13698452,0.26377181,1.41329701,0.21668851,0.91854188,0.72733351,7.72248908
1.36568284,9.34246799,0.05142817,0.14109679,0.25421526,1.39105256,0.21844822,0.89035812,0.72514978,7.69103976
1.37168584,9.27466212,0.05047493,0.14636724,0.24633124,1.37403121,0.22176815,0.86506280,0.72393836,7.64750181
1.37768884,9.20905514,0.04940708,0.15288540,0.24017053,1.36249572,0.22665485,0.84273675,0.72387214,7.59299736
1.38369185,9.14731218,0.04825923,0.16073805,0.23576289,1.35664375,0.23309303,0.82342792,0.72511466,7.52892593
1.38969485,9.09118456,0.04706687,0.17000695,0.23311710,1.35660537,0.24104565,0.80715583,0.72781648,7.45692916
1.39569785,9.04246085,0.04586510,0.18076628,0.23222108,1.36244002,0.25045415,0.79391500,0.73211115,7.37884190
1.40170085,9.00290596,0.04468750,0.19308001,0.23304193,1.37413317,0.26123883,0.78367728,0.73811085,7.29663105
1.40770385,8.97419110,0.04356500,0.20699917,0.23552599,1.39159269,0.27329933,0.77639300,0.74590183,7.21232495
1.41370685,8.95781776,0.04252496,0.22255910,0.23959898,1.41464547,0.28651543,0.77199124,0.75553983,7.12793631
