energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Li_s_up,Se_s_up,Se_p_up
3.23261631,0.56451384,0.07693702,0.10619032,0.25721766,0.00274408,0.10234396,0.05244882,0.06310684
3.23861931,0.60005265,0.08394208,0.11498514,0.26893564,0.00290654,0.09978105,0.05657766,0.06572300
3.24462231,0.63752234,0.09107072,0.12399088,0.28182579,0.00308031,0.09803351,0.06082620,0.06864424
3.25062531,0.67618270,0.09821338,0.13306554,0.29556694,0.00326155,0.09700783,0.06512520,0.07179371
3.25662831,0.71522253,0.10525218,0.14205427,0.30980316,0.00344613,0.09659385,0.06939891,0.07508566
3.26263132,0.75378110,0.11206372,0.15079328,0.32415373,0.00362968,0.09666915,0.07356697,0.07842796
3.26863432,0.79097200,0.11852231,0.15911421,0.33822419,0.00380773,0.09710365,0.07754665,0.08172474
3.27463732,0.82590881,0.12450347,0.16684909,0.35161791,0.00397581,0.09776412,0.08125521,0.08487927
3.28064032,0.85773143,0.12988759,0.17383531,0.36394800,0.00412963,0.09851868,0.08461242,0.08779691
3.28664332,0.88563237,0.13456366,0.17992075,0.37484905,0.00426512,0.09924086,0.08754304,0.09038794
3.29264632,0.90888175,0.13843282,0.18496870,0.38398820,0.00437865,0.09981342,0.08997927,0.09257034
3.29864932,0.92685014,0.14141158,0.18886229,0.39107527,0.00446704,0.10013155,0.09186294,0.09427226
3.30465233,0.93902828,0.14343466,0.19150847,0.39587148,0.00452773,0.10010556,0.09314745,0.09543420
3.31065533,0.94504270,0.14445730,0.19284103,0.39819634,0.00455881,0.09966291,0.09379928,0.09601073
3.31665833,0.94466683,0.14445672,0.19282284,0.39793262,0.00455911,0.09874951,0.09379909,0.09597169
3.32266133,0.93782680,0.14343303,0.19144697,0.39502899,0.00452816,0.09733036,0.09314229,0.09530299
3.32866433,0.92460205,0.14140924,0.18873680,0.38950048,0.00446627,0.09538952,0.09183913,0.09400665
3.33466733,0.90522050,0.13843048,0.18474498,0.38142652,0.00437447,0.09292937,0.08991419,0.09210046
3.34067034,0.88004868,0.13456249,0.17955141,0.37094687,0.00425444,0.08996935,0.08740541,0.08961704
3.34667334,0.84957730,0.12988946,0.17326035,0.35825564,0.00410849,0.08654412,0.08436269,0.08660240
3.35267634,0.81440305,0.12451125,0.16599660,0.34359358,0.00393944,0.08270138,0.08084609,0.08311413
3.35867934,0.77520736,0.11854022,0.15790129,0.32723911,0.00375050,0.07849932,0.07692371,0.07921929
3.36468234,0.73273321,0.11209771,0.14912713,0.30949855,0.00354521,0.07400400,0.07266941,0.07499207
3.37068534,0.68776114,0.10531048,0.13983354,0.29069585,0.00332727,0.06928651,0.06816043,0.07051132
3.37668834,0.64108523,0.09830703,0.13018183,0.27116241,0.00310047,0.06442034,0.06347504,0.06585811
3.38269135,0.59349028,0.09121422,0.12033061,0.25122731,0.00286852,0.05947880,0.05869027,0.06111340
3.38869435,0.54573095,0.08415405,0.11043163,0.23120833,0.00263503,0.05453273,0.05387988,0.05635587
3.39469735,0.49851360,0.07724092,0.10062619,0.21140416,0.00240333,0.04964851,0.04911256,0.05166005
3.40070035,0.45248129,0.07057924,0.09104220,0.19208786,0.00217648,0.04488648,0.04445048,0.04709474
3.40670335,0.40820248,0.06426162,0.08179207,0.17350189,0.00195715,0.04029968,0.03994818,0.04272185
3.41270635,0.36616333,0.05836752,0.07297130,0.15585469,0.00174764,0.03593306,0.03565190,0.03859557
3.41870935,0.32676376,0.05296246,0.06465788,0.13931881,0.00154981,0.03182312,0.03159917,0.03476194
3.42471236,0.29031695,0.04809758,0.05691243,0.12403054,0.00136513,0.02799782,0.02781883,0.03125884
3.43071536,0.25705204,0.04380975,0.04977900,0.11009087,0.00119463,0.02447696,0.02433134,0.02811625
3.43671836,0.22711951,0.04012192,0.04328643,0.09756761,0.00103900,0.02127271,0.02114939,0.02535685
3.44272136,0.20059877,0.03704384,0.03745015,0.08649848,0.00089858,0.01839048,0.01827866,0.02299689
3.44872436,0.17750741,0.03457294,0.03227439,0.07689498,0.00077343,0.01582993,0.01571878,0.02104722
3.45472736,0.15781165,0.03269537,0.02775452,0.06874662,0.00066337,0.01358604,0.01346442,0.01951448
3.46073037,0.14143729,0.03138716,0.02387958,0.06202564,0.00056805,0.01165030,0.01150638,0.01840244
3.46673337,0.12828092,0.03061541,0.02063478,0.05669169,0.00048698,0.01001188,0.00983275,0.01771329
3.47273637,0.11822082,0.03033949,0.01800387,0.05269645,0.00041962,0.00865880,0.00842990,0.01744898
3.47873937,0.11112721,0.03051228,0.01597142,0.04998810,0.00036541,0.00757893,0.00728356,0.01761252
3.48474237,0.10687168,0.03108136,0.01452478,0.04851533,0.00032379,0.00676099,0.00637968,0.01820913
3.49074537,0.10533542,0.03199018,0.01365572,0.04823101,0.00029431,0.00619536,0.00570520,0.01924732
3.49674837,0.10641623,0.03317927,0.01336177,0.04909524,0.00027657,0.00587478,0.00524867,0.02073971
3.50275138,0.11003400,0.03458737,0.01364715,0.05107790,0.00027032,0.00579488,0.00500072,0.02270371
3.50875438,0.11613473,0.03615262,0.01452322,0.05416050,0.00027543,0.00595456,0.00495442,0.02516188
3.51475738,0.12469294,0.03781370,0.01600859,0.05833738,0.00029191,0.00635618,0.00510540,0.02814205
3.52076038,0.13571236,0.03951105,0.01812868,0.06361623,0.00031989,0.00700565,0.00545193,0.03167705
3.52676338,0.14922501,0.04118795,0.02091491,0.07001782,0.00035964,0.00791228,0.00599473,0.03580411
3.53276638,0.16528854,0.04279167,0.02440342,0.07757507,0.00041153,0.00908857,0.00673680,0.04056391
3.53876938,0.18398188,0.04427452,0.02863333,0.08633134,0.00047600,0.01054978,0.00768298,0.04599913
3.54477239,0.20539933,0.04559480,0.03364468,0.09633796,0.00055353,0.01231338,0.00883946,0.05215274
3.55077539,0.22964309,0.04671766,0.03947598,0.10765112,0.00064461,0.01439838,0.01021326,0.05906581
3.55677839,0.25681452,0.04761578,0.04616150,0.12032814,0.00074967,0.01682457,0.01181150,0.06677505
3.56278139,0.28700423,0.04826985,0.05372839,0.13442314,0.00086908,0.01961163,0.01364070,0.07531007
3.56878439,0.32028143,0.04866883,0.06219369,0.14998235,0.00100302,0.02277817,0.01570606,0.08469043
3.57478739,0.35668284,0.04881003,0.07156133,0.16703911,0.00115152,0.02634071,0.01801067,0.09492273
3.58079040,0.39620163,0.04869884,0.08181938,0.18560887,0.00131437,0.03031270,0.02055474,0.10599763
3.58679340,0.43877692,0.04834826,0.09293746,0.20568421,0.00149105,0.03470345,0.02333498,0.11788719
3.59279640,0.48428421,0.04777825,0.10486472,0.22723028,0.00168076,0.03951714,0.02634391,0.13054258
3.59879940,0.53252752,0.04701469,0.11752826,0.25018086,0.00188235,0.04475193,0.02956939,0.14389227
3.60480240,0.58323355,0.04608838,0.13083232,0.27443514,0.00209429,0.05039912,0.03299427,0.15784097
3.61080540,0.63604837,0.04503368,0.14465824,0.29985559,0.00231473,0.05644244,0.03659612,0.17226934
3.61680840,0.69053703,0.04388722,0.15886530,0.32626701,0.00254144,0.06285756,0.04034723,0.18703462
3.62281141,0.74618638,0.04268650,0.17329245,0.35345686,0.00277189,0.06961173,0.04421479,0.20197227
3.62881441,0.80241110,0.04146844,0.18776093,0.38117705,0.00300325,0.07666360,0.04816118,0.21689852
3.63481741,0.85856302,0.04026816,0.20207783,0.40914709,0.00323249,0.08396331,0.05214453,0.23161402
3.64082041,0.91394344,0.03911769,0.21604027,0.43705864,0.00345638,0.09145281,0.05611944,0.24590818
3.64682341,0.96781814,0.03804496,0.22944039,0.46458119,0.00367164,0.09906631,0.06003787,0.25956439
3.65282641,1.01943448,0.03707292,0.24207064,0.49136896,0.00387497,0.10673105,0.06385008,0.27236569
3.65882941,1.06804014,0.03621894,0.25372942,0.51706842,0.00406316,0.11436827,0.06750575,0.28410082
3.66483242,1.11290252,0.03549433,0.26422670,0.54132656,0.00423317,0.12189428,0.07095514,0.29457031
3.67083542,1.15332822,0.03490423,0.27338950,0.56379922,0.00438223,0.12922185,0.07415024,0.30359244
3.67683842,1.18868183,0.03444765,0.28106688,0.58415954,0.00450789,0.13626165,0.07704590,0.31100867
3.68284142,1.21840311,0.03411773,0.28713431,0.60210595,0.00460813,0.14292388,0.07960090,0.31668849
3.68884442,1.24202208,0.03390229,0.29149728,0.61736958,0.00468138,0.14911994,0.08177894,0.32053333
3.69484742,1.25917146,0.03378444,0.29409392,0.62972083,0.00472658,0.15476429,0.08354948,0.32247941
3.70085043,1.26959595,0.03374341,0.29489654,0.63897493,0.00474321,0.15977622,0.08488842,0.32249949
3.70685343,1.27315814,0.03375549,0.29391224,0.64499622,0.00473128,0.16408170,0.08577864,0.32060336
3.71285643,1.26984112,0.03379500,0.29118224,0.64770131,0.00469134,0.16761517,0.08621038,0.31683711
3.71885943,1.25974758,0.03383531,0.28678044,0.64706088,0.00462445,0.17032126,0.08618138,0.31128135
3.72486243,1.24309591,0.03384987,0.28081090,0.64310019,0.00453212,0.17215635,0.08569692,0.30404829
3.73086543,1.22021344,0.03381321,0.27340472,0.63589849,0.00441632,0.17309002,0.08476964,0.29527806
3.73686843,1.19152731,0.03370181,0.26471622,0.62558724,0.00427935,0.17310618,0.08341929,0.28513434
3.74287144,1.15755347,0.03349487,0.25491885,0.61234738,0.00412383,0.17220404,0.08167229,0.27379954
3.74887444,1.11888433,0.03317506,0.24420081,0.59640574,0.00395258,0.17039867,0.07956117,0.26146972
3.75487744,1.07617551,0.03272895,0.23276071,0.57803076,0.00376860,0.16772129,0.07712400,0.24834957
3.76088044,1.03013220,0.03214740,0.22080326,0.55752755,0.00357498,0.16421912,0.07440368,0.23464746
3.76688344,0.98149557,0.03142571,0.20853541,0.53523265,0.00337482,0.15995491,0.07144716,0.22057097
3.77288644,0.93102952,0.03056366,0.19616265,0.51150832,0.00317121,0.15500599,0.06830470,0.20632279
3.77888944,0.87950810,0.02956536,0.18388590,0.48673670,0.00296715,0.14946299,0.06502900,0.19209723
3.78489245,0.82770370,0.02843888,0.17189882,0.46131378,0.00276551,0.14342821,0.06167442,0.17807740
3.79089545,0.77637627,0.02719590,0.16038552,0.43564343,0.00256902,0.13701361,0.05829606,0.16443301
3.79689845,0.72626343,0.02585112,0.14951880,0.41013132,0.00238019,0.13033859,0.05494897,0.15131880
3.80290145,0.67807160,0.02442165,0.13945870,0.38517904,0.00220138,0.12352752,0.05168730,0.13887359
3.80890445,0.63246799,0.02292633,0.13035133,0.36117830,0.00203469,0.11670716,0.04856344,0.12721980
3.81490745,0.59007338,0.02138507,0.12232796,0.33850529,0.00188202,0.11000396,0.04562721,0.11646350
3.82091046,0.55145567,0.01981812,0.11550424,0.31751529,0.00174501,0.10354144,0.04292509,0.10669466
3.82691346,0.51712387,0.01824548,0.10997944,0.29853750,0.00162511,0.09743761,0.04049943,0.09798778
3.83291646,0.48752271,0.01668627,0.10583569,0.28187010,0.00152351,0.09180251,0.03838774,0.09040256
3.83891946,0.46302756,0.01515822,0.10313720,0.26777572,0.00144118,0.08673598,0.03662198,0.08398466
3.84492246,0.44393971,0.01367731,0.10192935,0.25647706,0.00137885,0.08232571,0.03522798,0.07876642
3.85092546,0.43048207,0.01225739,0.10223773,0.24815308,0.00133703,0.07864550,0.03422485,0.07476755
3.85692846,0.42279525,0.01091000,0.10406715,0.24293538,0.00131596,0.07575389,0.03362449,0.07199558
3.86293147,0.42093410,0.00964426,0.10740066,0.24090525,0.00131569,0.07369311,0.03343124,0.07044625
3.86893447,0.42486494,0.00846688,0.11219859,0.24209114,0.00133599,0.07248836,0.03364161,0.07010374
3.87493747,0.43446366,0.00738220,0.11839788,0.24646676,0.00137637,0.07214745,0.03424412,0.07094065
3.88094047,0.44951481,0.00639237,0.12591162,0.25395001,0.00143612,0.07266073,0.03521930,0.07291802
3.88694347,0.46971203,0.00549756,0.13462900,0.26440260,0.00151425,0.07400146,0.03653993,0.07598516
3.89294647,0.49466007,0.00469624,0.14441584,0.27763075,0.00160951,0.07612637,0.03817128,0.08007955
3.89894947,0.52387858,0.00398541,0.15511560,0.29338693,0.00172041,0.07897664,0.04007173,0.08512677
3.90495248,0.55680792,0.00336100,0.16655121,0.31137280,0.00184521,0.08247909,0.04219348,0.09104054
3.91095548,0.59281717,0.00281810,0.17852751,0.33124338,0.00198196,0.08654778,0.04448342,0.09772308
3.91695848,0.63121441,0.00235131,0.19083454,0.35261265,0.00212850,0.09108574,0.04688428,0.10506562
3.92296148,0.67125922,0.00195504,0.20325141,0.37506041,0.00228250,0.09598707,0.04933587,0.11294936
3.92896448,0.71217742,0.00162379,0.21555102,0.39814056,0.00244150,0.10113919,0.05177650,0.12124678
3.93496748,0.75317769,0.00135236,0.22750509,0.42139052,0.00260300,0.10642532,0.05414446,0.12982335
3.94097049,0.79346981,0.00113616,0.23888979,0.44434181,0.00276442,0.11172712,0.05637963,0.13853975
3.94697349,0.83228407,0.00097137,0.24949149,0.46653142,0.00292325,0.11692742,0.05842504,0.14725445
3.95297649,0.86889126,0.00085516,0.25911253,0.48751378,0.00307710,0.12191306,0.06022845,0.15582667
3.95897949,0.90262271,0.00078586,0.26757686,0.50687298,0.00322371,0.12657761,0.06174379,0.16411966
3.96498249,0.93288957,0.00076313,0.27473514,0.52423484,0.00336107,0.13082418,0.06293252,0.17200421
3.97098549,0.95920073,0.00078813,0.28046935,0.53927841,0.00348747,0.13456792,0.06376472,0.17936226
3.97698849,0.98117864,0.00086365,0.28469646,0.55174656,0.00360155,0.13773842,0.06421997,0.18609042
3.98299150,0.99857233,0.00099423,0.28737116,0.56145512,0.00370233,0.14028170,0.06428800,0.19210344
3.98899450,1.01126723,0.00118637,0.28848749,0.56830032,0.00378930,0.14216196,0.06396899,0.19733721
3.99499750,1.01929108,0.00144855,0.28807920,0.57226411,0.00386237,0.14336271,0.06327353,0.20175143
4.00100050,1.02281579,0.00179140,0.28621902,0.57341713,0.00392193,0.14388759,0.06222239,0.20533153
4.00700350,1.02215494,0.00222774,0.28301656,0.57191911,0.00396881,0.14376046,0.06084580,0.20808995
4.01300650,1.01775697,0.00277265,0.27861527,0.56801662,0.00400428,0.14302508,0.05918267,0.21006657
4.01900950,1.01019415,0.00344342,0.27318823,0.56203809,0.00403001,0.14174403,0.05727939,0.21132820
4.02501251,1.00014761,0.00425954,0.26693322,0.55438626,0.00404798,0.13999718,0.05518853,0.21196711
4.03101551,0.98838893,0.00524252,0.26006703,0.54552822,0.00406046,0.13787954,0.05296739,0.21209872
4.03701851,0.97575872,0.00641567,0.25281937,0.53598319,0.00406989,0.13549854,0.05067639,0.21185827
4.04302151,0.96314293,0.00780380,0.24542651,0.52630854,0.00407882,0.13297094,0.04837751,0.21139674
4.04902451,0.95144760,0.00943278,0.23812491,0.51708428,0.00408981,0.13041929,0.04613267,0.21087602
4.05502751,0.94157277,0.01132897,0.23114495,0.50889666,0.00410533,0.12796820,0.04400220,0.21046357
4.06103052,0.93438637,0.01351859,0.22470513,0.50232109,0.00412770,0.12574033,0.04204340,0.21032665
4.06703352,0.93069881,0.01602692,0.21900663,0.49790525,0.00415896,0.12385247,0.04030919,0.21062639
4.07303652,0.93123908,0.01887743,0.21422863,0.49615251,0.00420083,0.12241162,0.03884705,0.21151185
4.07903952,0.93663294,0.02209083,0.21052427,0.49750652,0.00425462,0.12151141,0.03769797,0.21311440
4.08504252,0.94738391,0.02568399,0.20801747,0.50233717,0.00432120,0.12122879,0.03689568,0.21554242
4.09104552,0.96385749,0.02966896,0.20680048,0.51092861,0.00440094,0.12162130,0.03646611,0.21887680
4.09704852,0.98626920,0.03405188,0.20693241,0.52346958,0.00449373,0.12272496,0.03642698,0.22316715
4.10305153,1.01467662,0.03883207,0.20843840,0.54004638,0.00459890,0.12455290,0.03678762,0.22842909
4.10905453,1.04897578,0.04400110,0.21130975,0.56063894,0.00471534,0.12709476,0.03754897,0.23464262
4.11505753,1.08890207,0.04954220,0.21550468,0.58512001,0.00484143,0.13031704,0.03870381,0.24175169
4.12106053,1.13403557,0.05542976,0.22094979,0.61325760,0.00497516,0.13416427,0.04023710,0.24966505
4.12706353,1.18381086,0.06162917,0.22754218,0.64472085,0.00511415,0.13856111,0.04212654,0.25825829
4.13306653,1.23753112,0.06809701,0.23515212,0.67908895,0.00525572,0.14341532,0.04434325,0.26737715
4.13906953,1.29438607,0.07478157,0.24362619,0.71586327,0.00539702,0.14862137,0.04685265,0.27684191
4.14507254,1.35347358,0.08162376,0.25279090,0.75448200,0.00553505,0.15406482,0.04961543,0.28645274
4.15107554,1.41382426,0.08855843,0.26245664,0.79433730,0.00566681,0.15962709,0.05258861,0.29599586
4.15707854,1.47442845,0.09551608,0.27242198,0.83479418,0.00578939,0.16519054,0.05572678,0.30525036
4.16308154,1.53426502,0.10242488,0.28247815,0.87521054,0.00590002,0.17064370,0.05898337,0.31399529
4.16908454,1.59233099,0.10921305,0.29241375,0.91495799,0.00599621,0.17588623,0.06231194,0.32201697
4.17508754,1.64767134,0.11581135,0.30201953,0.95344238,0.00607581,0.18083372,0.06566749,0.32911607
4.18109055,1.69940802,0.12215581,0.31109317,0.99012361,0.00613710,0.18542177,0.06900786,0.33511441
4.18709355,1.74676720,0.12819040,0.31944402,1.02453386,0.00617883,0.18960933,0.07229487,0.33986107
4.19309655,1.78910403,0.13386962,0.32689764,1.05629362,0.00620029,0.19338115,0.07549555,0.34323764
4.19909955,1.82592389,0.13916084,0.33330009,1.08512489,0.00620134,0.19674910,0.07858308,0.34516252
4.20510255,1.85689951,0.14404628,0.33852180,1.11086087,0.00618241,0.19975227,0.08153763,0.34559397
4.21110555,1.88188309,0.14852453,0.34246102,1.13345196,0.00614456,0.20245592,0.08434696,0.34453190
4.21710855,1.90091308,0.15261142,0.34504663,1.15296746,0.00608939,0.20494915,0.08700668,0.34201835
4.22311156,1.91421498,0.15634031,0.34624023,1.16959301,0.00601906,0.20734144,0.08952030,0.33813656
4.22911456,1.92219612,0.15976153,0.34603752,1.18362365,0.00593625,0.20975811,0.09189896,0.33300876
4.23511756,1.92543428,0.16294116,0.34446870,1.19545263,0.00584407,0.21233497,0.09416078,0.32679274
4.24112056,1.92466023,0.16595901,0.34159802,1.20555626,0.00574598,0.21521219,0.09632997,0.31967721
4.24712356,1.92073474,0.16890587,0.33752231,1.21447533,0.00564574,0.21852790,0.09843562,0.31187632
4.25312656,1.91462037,0.17188016,0.33236858,1.22279352,0.00554729,0.22241146,0.10051018,0.30362331
4.25912956,1.90734905,0.17498404,0.32629061,1.23111368,0.00545463,0.22697702,0.10258785,0.29516355
4.26513257,1.89998613,0.17831912,0.31946466,1.24003265,0.00537174,0.23231732,0.10470270,0.28674728
4.27113557,1.89359220,0.18198197,0.31208441,1.25011560,0.00530242,0.23849833,0.10688676,0.27862215
4.27713857,1.88918379,0.18605963,0.30435513,1.26187081,0.00525021,0.24555461,0.10916812,0.27102577
4.28314157,1.88769429,0.19062516,0.29648746,1.27572581,0.00521825,0.25348599,0.11156912,0.26417858
4.28914457,1.88993657,0.19573367,0.28869074,1.29200585,0.00520917,0.26225536,0.11410462,0.25827721
4.29514757,1.89656848,0.20141878,0.28116631,1.31091555,0.00522500,0.27178795,0.11678066,0.25348842
4.30115058,1.90806282,0.20768979,0.27410089,1.33252460,0.00526706,0.28197203,0.11959331,0.24994389
4.30715358,1.92468287,0.21452967,0.26766037,1.35675809,0.00533591,0.29266098,0.12252800,0.24773605
4.31315658,1.94646463,0.22189402,0.26198409,1.38339202,0.00543126,0.30367685,0.12555916,0.24691494
4.31915958,1.97320674,0.22971095,0.25718008,1.41205432,0.00555198,0.31481503,0.12865047,0.24748630
4.32516258,2.00446860,0.23788206,0.25332127,1.44223156,0.00569605,0.32585006,0.13175545,0.24941097
4.33116558,2.03957726,0.24628440,0.25044286,1.47328116,0.00586061,0.33654230,0.13481856,0.25260558
4.33716858,2.07764287,0.25477339,0.24854109,1.50444885,0.00604200,0.34664513,0.13777669,0.25694462
4.34317159,2.11758264,0.26318665,0.24757340,1.53489089,0.00623583,0.35591257,0.14056104,0.26226373
4.34917459,2.15815244,0.27134849,0.24745999,1.56370020,0.00643709,0.36410685,0.14309932,0.26836432
4.35517759,2.19798530,0.27907509,0.24808683,1.58993558,0.00664029,0.37100582,0.14531809,0.27501925
4.36118059,2.23563521,0.28617995,0.24930991,1.61265293,0.00683959,0.37640982,0.14714529,0.28197952
4.36718359,2.26962494,0.29247970,0.25096069,1.63093729,0.00702900,0.38014781,0.14851275,0.28898166
4.37318659,2.29849595,0.29779970,0.25285244,1.64393452,0.00720253,0.38208255,0.14935858,0.29575576
4.37918959,2.32085854,0.30197964,0.25478730,1.65088129,0.00735441,0.38211469,0.14962947,0.30203369
4.38519260,2.33544032,0.30487855,0.25656370,1.65113242,0.00747924,0.38018557,0.14928263,0.30755746
4.39119560,2.34113102,0.30637932,0.25798395,1.64418429,0.00757221,0.37627883,0.14828739,0.31208717
4.39719860,2.33702196,0.30639240,0.25886156,1.62969361,0.00762920,0.37042057,0.14662641,0.31540847
4.40320160,2.32243861,0.30485865,0.25902803,1.60749071,0.00764696,0.36267838,0.14429640,0.31733920
4.40920460,2.29696494,0.30175122,0.25833898,1.57758710,0.00762321,0.35315908,0.14130840,0.31773494
4.41520760,2.26045871,0.29707633,0.25667909,1.54017684,0.00755671,0.34200547,0.13768753,0.31649328
4.42121061,2.21305725,0.29087311,0.25396598,1.49563203,0.00744728,0.32939216,0.13347229,0.31355669
4.42721361,2.15517353,0.28321229,0.25015263,1.44449265,0.00729582,0.31552069,0.12871346,0.30891385
4.43321661,2.08748308,0.27419405,0.24522849,1.38745127,0.00710427,0.30061410,0.12347255,0.30259952
4.43921961,2.01090233,0.26394496,0.23921910,1.32533344,0.00687555,0.28491130,0.11782009,0.29469281
4.44522261,1.92655957,0.25261420,0.23218442,1.25907473,0.00661341,0.26866127,0.11183348,0.28531415
4.45122561,1.83575990,0.24036923,0.22421589,1.18969531,0.00632235,0.25211731,0.10559491,0.27462092
4.45722861,1.73994576,0.22739109,0.21543247,1.11827324,0.00600748,0.23553173,0.09918909,0.26280219
4.46323162,1.64065476,0.21386945,0.20597582,1.04591743,0.00567430,0.21915076,0.09270103,0.25007256
4.46923462,1.53947649,0.19999767,0.19600485,0.97374133,0.00532858,0.20321009,0.08621396,0.23666549
4.47523762,1.43801000,0.18596799,0.18569000,0.90283815,0.00497620,0.18793107,0.07980741,0.22282645
4.48124062,1.33782343,0.17196701,0.17520734,0.83425828,0.00462294,0.17351740,0.07355548,0.20880600
4.48724362,1.24041712,0.15817164,0.16473291,0.76898955,0.00427439,0.16015268,0.06752545,0.19485318
4.49324662,1.14719112,0.14474556,0.15443730,0.70794053,0.00393580,0.14799838,0.06177669,0.18120932
4.49924962,1.05941792,0.13183632,0.14448098,0.65192708,0.00361195,0.13719263,0.05635983,0.16810252
4.50525263,0.97822080,0.11957307,0.13501012,0.60166203,0.00330710,0.12784928,0.05131634,0.15574290
4.51125563,0.90455785,0.10806500,0.12615338,0.55774797,0.00302490,0.12005759,0.04667841,0.14431864
4.51725863,0.83921164,0.09740044,0.11801952,0.52067264,0.00276837,0.11388215,0.04246908,0.13399299
4.52326163,0.78278407,0.08764653,0.11069584,0.49080668,0.00253987,0.10936303,0.03870267,0.12490210
4.52926463,0.73569607,0.07884949,0.10424755,0.46840334,0.00234110,0.10651620,0.03538547,0.11715371
4.53526763,0.69819129,0.07103535,0.09871791,0.45359975,0.00217312,0.10533394,0.03251656,0.11082662
4.54127064,0.67034340,0.06421115,0.09412913,0.44641938,0.00203640,0.10578539,0.03008879,0.10597087
4.54727364,0.65206612,0.05836630,0.09048379,0.44677550,0.00193084,0.10781710,0.02808987,0.10260857
4.55327664,0.64312553,0.05347435,0.08776689,0.45447550,0.00185581,0.11135373,0.02650353,0.10073521
4.55927964,0.64315406,0.04949479,0.08594818,0.46922600,0.00181025,0.11629872,0.02531063,0.10032148
4.56528264,0.65166587,0.04637501,0.08498481,0.49063878,0.00179271,0.12253519,0.02449030,0.10131545
4.57128564,0.66807305,0.04405221,0.08482411,0.51823766,0.00180137,0.12992709,0.02402103,0.10364505
4.57728864,0.69170275,0.04245547,0.08540641,0.55146658,0.00183418,0.13832059,0.02388165,0.10722088
4.58329165,0.72181475,0.04150756,0.08666784,0.58969893,0.00188886,0.14754587,0.02405216,0.11193921
4.58929465,0.75761950,0.04112690,0.08854295,0.63224838,0.00196299,0.15741938,0.02451458,0.11768515
4.59529765,0.79829651,0.04122932,0.09096720,0.67838120,0.00205403,0.16774656,0.02525345,0.12433597
4.60130065,0.84301277,0.04172983,0.09387917,0.72733019,0.00215945,0.17832511,0.02625635,0.13176452
4.60730365,0.89094111,0.04254424,0.09722243,0.77830983,0.00227670,0.18894870,0.02751419,0.13984261
4.61330665,0.94127804,0.04359076,0.10094713,0.83053265,0.00240332,0.19941114,0.02902131,0.14844442
4.61930965,0.99326085,0.04479147,0.10501118,0.88322605,0.00253695,0.20951089,0.03077539,0.15744964
4.62531266,1.04618322,0.04607370,0.10938107,0.93564929,0.00267539,0.21905580,0.03277731,0.16674640
4.63131566,1.09940901,0.04737131,0.11403222,0.98710977,0.00281664,0.22786784,0.03503065,0.17623384
4.63731866,1.15238354,0.04862579,0.11894896,1.03697798,0.00295890,0.23578772,0.03754118,0.18582414
4.64332166,1.20464186,0.04978720,0.12412404,1.08470033,0.00310063,0.24267917,0.04031613,0.19544392
4.64932466,1.25581344,0.05081499,0.12955780,1.12980925,0.00324051,0.24843268,0.04336334,0.20503500
4.65532766,1.30562301,0.05167846,0.13525686,1.17192988,0.00337751,0.25296852,0.04669029,0.21455434
4.66133067,1.35388731,0.05235716,0.14123252,1.21078300,0.00351081,0.25623887,0.05030311,0.22397314
4.66733367,1.40050765,0.05284086,0.14749885,1.24618405,0.00363982,0.25822898,0.05420547,0.23327520
4.67333667,1.44545877,0.05312936,0.15407055,1.27803815,0.00376418,0.25895724,0.05839759,0.24245451
4.67933967,1.48877417,0.05323202,0.16096064,1.30633146,0.00388364,0.25847418,0.06287520,0.25151212
4.68534267,1.53052887,0.05316698,0.16817816,1.33111944,0.00399812,0.25686048,0.06762867,0.26045266
4.69134567,1.57082030,0.05296018,0.17572583,1.35251264,0.00410757,0.25422392,0.07264233,0.26928040
4.69734867,1.60974852,0.05264422,0.18359795,1.37066097,0.00421202,0.25069562,0.07789389,0.27799535
4.70335168,1.64739686,0.05225693,0.19177852,1.38573745,0.00431143,0.24642561,0.08335426,0.28658942
4.70935468,1.68381408,0.05183998,0.20023971,1.39792241,0.00440575,0.24157798,0.08898749,0.29504306
4.71535768,1.71899917,0.05143728,0.20894082,1.40738926,0.00449480,0.23632580,0.09475114,0.30332248
4.72136068,1.75288977,0.05109347,0.21782768,1.41429251,0.00457831,0.23084607,0.10059689,0.31137773
4.72736368,1.78535488,0.05085239,0.22683268,1.41875897,0.00465586,0.22531489,0.10647146,0.31914177
4.73336668,1.81619241,0.05075568,0.23587533,1.42088242,0.00472689,0.21990299,0.11231780,0.32653066
4.73936968,1.84513166,0.05084147,0.24486339,1.42072206,0.00479072,0.21477180,0.11807647,0.33344484
4.74537269,1.87184061,0.05114328,0.25369452,1.41830457,0.00484655,0.21007009,0.12368724,0.33977161
4.75137569,1.89593769,0.05168907,0.26225846,1.41362965,0.00489349,0.20593137,0.12909071,0.34538850
4.75737869,1.91700705,0.05250052,0.27043951,1.40667809,0.00493060,0.20247188,0.13423004,0.35016764
4.76338169,1.93461672,0.05359253,0.27811937,1.39742205,0.00495696,0.19978919,0.13905251,0.35398060
4.76938469,1.94833822,0.05497289,0.28518013,1.38583617,0.00497164,0.19796145,0.14351099,0.35670376
4.77538769,1.95776668,0.05664216,0.29150732,1.37190895,0.00497385,0.19704698,0.14756517,0.35822364
