energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
3.03451726,1.61472031,0.00145349,0.10228674,0.01431596,0.10524335,0.42138149,0.91110674,0.15141207,0.39025846
3.04052026,1.62702340,0.00152311,0.10281194,0.01493106,0.10397277,0.42393049,0.91871500,0.14902294,0.39540782
3.04652326,1.63911440,0.00159057,0.10310175,0.01554984,0.10261453,0.42646652,0.92536255,0.14679151,0.40194700
3.05252626,1.65081191,0.00165520,0.10314773,0.01616335,0.10118321,0.42891283,0.93095090,0.14472879,0.40983692
3.05852926,1.66195697,0.00171633,0.10294789,0.01676267,0.09969286,0.43119539,0.93541025,0.14284336,0.41901269
3.06453227,1.67240309,0.00177324,0.10250588,0.01733887,0.09815650,0.43324108,0.93869363,0.14114098,0.42938069
3.07053527,1.68200619,0.00182525,0.10183007,0.01788317,0.09658567,0.43497597,0.94077047,0.13962423,0.44081670
3.07653827,1.69061565,0.00187162,0.10093263,0.01838696,0.09499012,0.43632415,0.94162019,0.13829233,0.45316524
3.08254127,1.69806699,0.00191168,0.09982858,0.01884194,0.09337772,0.43720704,0.94122619,0.13714104,0.46624032
3.08854427,1.70417692,0.00194473,0.09853499,0.01924028,0.09175434,0.43754340,0.93957091,0.13616278,0.47982766
3.09454727,1.70874115,0.00197015,0.09707018,0.01957480,0.09012406,0.43725005,0.93663199,0.13534676,0.49368825
3.10055028,1.71153527,0.00198736,0.09545313,0.01983911,0.08848933,0.43624342,0.93238015,0.13467934,0.50756337
3.10655328,1.71231867,0.00199589,0.09370299,0.02002784,0.08685137,0.43444169,0.92677864,0.13414440,0.52118076
3.11255628,1.71084126,0.00199536,0.09183871,0.02013678,0.08521056,0.43176762,0.91978441,0.13372384,0.53426167
3.11855928,1.70685267,0.00198553,0.08987888,0.02016309,0.08356701,0.42815173,0.91135076,0.13339811,0.54652868
3.12456228,1.70011330,0.00196632,0.08784163,0.02010539,0.08192104,0.42353576,0.90143131,0.13314671,0.55771379
3.13056528,1.69040650,0.00193779,0.08574464,0.01996389,0.08027374,0.41787619,0.88998489,0.13294881,0.56756647
3.13656828,1.67755113,0.00190022,0.08360532,0.01974043,0.07862760,0.41114747,0.87698101,0.13278372,0.57586145
3.14257129,1.66141380,0.00185406,0.08144091,0.01943848,0.07698692,0.40334500,0.86240544,0.13263143,0.58240572
3.14857429,1.64191997,0.00179996,0.07926879,0.01906312,0.07535839,0.39448744,0.84626549,0.13247308,0.58704464
3.15457729,1.61906354,0.00173875,0.07710670,0.01862092,0.07375150,0.38461835,0.82859474,0.13229143,0.58966689
3.16058029,1.59291420,0.00167148,0.07497301,0.01811984,0.07217894,0.37380708,0.80945677,0.13207135,0.59020810
3.16658329,1.56362255,0.00159931,0.07288707,0.01756903,0.07065689,0.36214885,0.78894787,0.13180030,0.58865305
3.17258629,1.53142273,0.00152362,0.07086941,0.01697866,0.06920543,0.34976402,0.76719840,0.13146886,0.58503660
3.17858929,1.49663269,0.00144585,0.06894212,0.01635969,0.06784868,0.33679668,0.74437306,0.13107136,0.57944321
3.18459230,1.45965229,0.00136760,0.06712909,0.01572368,0.06661510,0.32341270,0.72066988,0.13060657,0.57200542
3.19059530,1.42095952,0.00129051,0.06545632,0.01508257,0.06553765,0.30979725,0.69631829,0.13007844,0.56290120
3.19659830,1.38110526,0.00121630,0.06395216,0.01444851,0.06465392,0.29615213,0.67157626,0.12949702,0.55235056
3.20260130,1.34070675,0.00114667,0.06264757,0.01383367,0.06400627,0.28269291,0.64672693,0.12887926,0.54061156
3.20860430,1.30044030,0.00108335,0.06157628,0.01325009,0.06364179,0.26964606,0.62207472,0.12825005,0.52797578
3.21460730,1.26103329,0.00102803,0.06077490,0.01270961,0.06361225,0.25724623,0.59794124,0.12764296,0.51476360
3.22061031,1.22325570,0.00098232,0.06028288,0.01222372,0.06397388,0.24573365,0.57466112,0.12710107,0.50131911
3.22661331,1.18791110,0.00094777,0.06014239,0.01180354,0.06478697,0.23535168,0.55257781,0.12667748,0.48800501
3.23261631,1.15582710,0.00092582,0.06039791,0.01145973,0.06611534,0.22634456,0.53203937,0.12643559,0.47519723
3.23861931,1.12784510,0.00091778,0.06109570,0.01120244,0.06802547,0.21895517,0.51339431,0.12644896,0.46327947
3.24462231,1.10480898,0.00092480,0.06228291,0.01104125,0.07058543,0.21342280,0.49698737,0.12680078,0.45263737
3.25062531,1.08755277,0.00094787,0.06400653,0.01098512,0.07386358,0.20998072,0.48315519,0.12758282,0.44365249
3.25662831,1.07688690,0.00098778,0.06631198,0.01104223,0.07792689,0.20885347,0.47222177,0.12889383,0.43669586
3.26263132,1.07358302,0.00104510,0.06924144,0.01121996,0.08283914,0.21025374,0.46449362,0.13083743,0.43212116
3.26863432,1.07835747,0.00112016,0.07283200,0.01152464,0.08865880,0.21437873,0.46025463,0.13351942,0.43025750
3.27463732,1.09185341,0.00121304,0.07711362,0.01196143,0.09543682,0.22140589,0.45976061,0.13704467,0.43140187
3.28064032,1.11462219,0.00132350,0.08210690,0.01253413,0.10321434,0.23148818,0.46323354,0.14151360,0.43581143
3.28664332,1.14710420,0.00145103,0.08782096,0.01324492,0.11202042,0.24474867,0.47085563,0.14701838,0.44369578
3.29264632,1.18961006,0.00159478,0.09425135,0.01409416,0.12186984,0.26127482,0.48276341,0.15363904,0.45520949
3.29864932,1.24230276,0.00175359,0.10137814,0.01508018,0.13276119,0.28111251,0.49904202,0.16143954,0.47044513
3.30465233,1.30518176,0.00192596,0.10916443,0.01619909,0.14467526,0.30426008,0.51971980,0.17046410,0.48942723
3.31065533,1.37806979,0.00211007,0.11755520,0.01744457,0.15757386,0.33066262,0.54476375,0.18073387,0.51210748
3.31665833,1.46060321,0.00230380,0.12647683,0.01880783,0.17139913,0.36020700,0.57407577,0.19224410,0.53836139
3.32266133,1.55222682,0.00250477,0.13583715,0.02027751,0.18607344,0.39271775,0.60749014,0.20496205,0.56798685
3.32866433,1.65219350,0.00271033,0.14552625,0.02183971,0.20149987,0.42795432,0.64477236,0.21882569,0.60070485
3.33466733,1.75956936,0.00291768,0.15541805,0.02347810,0.21756332,0.46560993,0.68561952,0.23374324,0.63616225
3.34067034,1.87324436,0.00312391,0.16537254,0.02517408,0.23413217,0.50531233,0.72966236,0.24959379,0.67393707
3.34667334,1.99194856,0.00332603,0.17523872,0.02690711,0.25106044,0.54662664,0.77646887,0.26622875,0.71354591
3.35267634,2.11427357,0.00352113,0.18485817,0.02865495,0.26819044,0.58906046,0.82554973,0.28347444,0.75445349
3.35867934,2.23869876,0.00370640,0.19406909,0.03039419,0.28535573,0.63207112,0.87636514,0.30113545,0.79608412
3.36468234,2.36362145,0.00387927,0.20271070,0.03210063,0.30238428,0.67507525,0.92833320,0.31899885,0.83783465
3.37068534,2.48739025,0.00403745,0.21062775,0.03374986,0.31910179,0.71746019,0.98083948,0.33683914,0.87908851
3.37668834,2.60834049,0.00417908,0.21767511,0.03531782,0.33533489,0.75859720,1.03324767,0.35442367,0.91923042
3.38269135,2.72483056,0.00430275,0.22372207,0.03678130,0.35091437,0.79785594,1.08491101,0.37151850,0.95766119
3.38869435,2.83527828,0.00440760,0.22865633,0.03811859,0.36567803,0.83461986,1.13518426,0.38789435,0.99381218
3.39469735,2.93819599,0.00449339,0.23238733,0.03930995,0.37947336,0.86830183,1.18343602,0.40333262,1.02715893
3.40070035,3.03222353,0.00456050,0.23484900,0.04033816,0.39215987,0.89835968,1.22906100,0.41763123,1.05723347
3.40670335,3.11615803,0.00460998,0.23600160,0.04118897,0.40361106,0.92431081,1.27149218,0.43060997,1.08363500
3.41270635,3.18897999,0.00464353,0.23583273,0.04185148,0.41371605,0.94574553,1.31021239,0.44211549,1.10603865
3.41870935,3.24987476,0.00466353,0.23435742,0.04231848,0.42238092,0.96233851,1.34476517,0.45202539,1.12420206
3.42471236,3.29824914,0.00467291,0.23161731,0.04258670,0.42952977,0.97385789,1.37476465,0.46025166,1.13796971
3.43071536,3.33374258,0.00467519,0.22767906,0.04265697,0.43510547,0.98017165,1.39990412,0.46674302,1.14727489
3.43671836,3.35623287,0.00467431,0.22263186,0.04253429,0.43907028,0.98125110,1.41996300,0.47148636,1.15213941
3.44272136,3.36583618,0.00467457,0.21658454,0.04222785,0.44140629,0.97717117,1.43481210,0.47450699,1.15267105
3.44872436,3.36290139,0.00468049,0.20966199,0.04175086,0.44211559,0.96810758,1.44441664,0.47586779,1.14905899
3.45472736,3.34799886,0.00469670,0.20200139,0.04112045,0.44122036,0.95433095,1.44883709,0.47566722,1.14156729
3.46073037,3.32190384,0.00472775,0.19374826,0.04035734,0.43876275,0.93619805,1.44822741,0.47403627,1.13052665
3.46673337,3.28557475,0.00477801,0.18505245,0.03948550,0.43480447,0.91414054,1.44283077,0.47113430,1.11632473
3.47273637,3.24012686,0.00485145,0.17606432,0.03853168,0.42942612,0.88865160,1.43297254,0.46714398,1.09939522
3.47873937,3.18680182,0.00495152,0.16693116,0.03752492,0.42272618,0.86027093,1.41905070,0.46226539,1.08020585
3.48474237,3.12693374,0.00508099,0.15779398,0.03649599,0.41481960,0.82956873,1.40152388,0.45670956,1.05924573
3.49074537,3.06191274,0.00524179,0.14878469,0.03547665,0.40583596,0.79712916,1.38089731,0.45069146,1.03701225
3.49674837,2.99314686,0.00543494,0.14002377,0.03449902,0.39591716,0.76353402,1.35770706,0.44442293,1.01399782
3.50275138,2.92202343,0.00566037,0.13161845,0.03359480,0.38521472,0.72934703,1.33250328,0.43810552,0.99067679
3.50875438,2.84987125,0.00591693,0.12366137,0.03279449,0.37388664,0.69509945,1.30583284,0.43192384,0.96749293
3.51475738,2.77792470,0.00620230,0.11622970,0.03212659,0.36209399,0.66127742,1.27822243,0.42603932,0.94484779
3.52076038,2.70729126,0.00651300,0.10938466,0.03161685,0.34999722,0.62831143,1.25016250,0.42058497,0.92309029
3.52676338,2.63892352,0.00684448,0.10317153,0.03128745,0.33775245,0.59656827,1.22209301,0.41566115,0.90250792
3.53276638,2.57359698,0.00719111,0.09761988,0.03115636,0.32550785,0.56634558,1.19439166,0.41133270,0.88331988
3.53876938,2.51189452,0.00754642,0.09274421,0.03123665,0.31340018,0.53786923,1.16736504,0.40762742,0.86567232
3.54477239,2.45419816,0.00790318,0.08854475,0.03153603,0.30155178,0.51129332,1.14124322,0.40453616,0.84963613
3.55077539,2.40068872,0.00825362,0.08500848,0.03205637,0.29006811,0.48670283,1.11617803,0.40201435,0.83520711
3.55677839,2.35135318,0.00858971,0.08211039,0.03279354,0.27903593,0.46411852,1.09224509,0.39998507,0.82230882
3.56278139,2.30599953,0.00890335,0.07981479,0.03373725,0.26852222,0.44350393,1.06944935,0.39834343,0.81079787
3.56878439,2.26427847,0.00918668,0.07807676,0.03487121,0.25857395,0.42477387,1.04773396,0.39696206,0.80047153
3.57478739,2.22571084,0.00943233,0.07684371,0.03617340,0.24921862,0.40780417,1.02699173,0.39569757,0.79107744
3.58079040,2.18971950,0.00963369,0.07605698,0.03761659,0.24046555,0.39244197,1.00707868,0.39439750,0.78232485
3.58679340,2.15566419,0.00978512,0.07565347,0.03916903,0.23230794,0.37851630,0.98782883,0.39290756,0.77389720
3.59279640,2.12287763,0.00988221,0.07556734,0.04079530,0.22472538,0.36584828,0.96906934,0.39107883,0.76546531
3.59879940,2.09070123,0.00992191,0.07573166,0.04245738,0.21768688,0.35426073,0.95063522,0.38877448,0.75670075
3.60480240,2.05851875,0.00990268,0.07608008,0.04411577,0.21115410,0.34358654,0.93238275,0.38587585,0.74728879
3.61080540,2.02578636,0.00982453,0.07654834,0.04573073,0.20508464,0.33367582,0.91420105,0.38228752,0.73694048
3.61680840,1.99205794,0.00968906,0.07707585,0.04726360,0.19943527,0.32440135,0.89602096,0.37794123,0.72540335
3.62281141,1.95700443,0.00949941,0.07760695,0.04867802,0.19416487,0.31566244,0.87782111,0.37279853,0.71247037
3.62881441,1.92042681,0.00926015,0.07809221,0.04994118,0.18923698,0.30738694,0.85963075,0.36685204,0.69798682
3.63481741,1.88226215,0.00897718,0.07848937,0.05102489,0.18462175,0.29953164,0.84152939,0.36012535,0.68185498
3.64082041,1.84258289,0.00865748,0.07876417,0.05190654,0.18029741,0.29208110,0.82364333,0.35267169,0.66403653
3.64682341,1.80158973,0.00830890,0.07889089,0.05256978,0.17625099,0.28504511,0.80613945,0.34457135,0.64455256
3.65282641,1.75959873,0.00793994,0.07885270,0.05300503,0.17247837,0.27845505,0.78921664,0.33592823,0.62348161
3.65882941,1.71702350,0.00755946,0.07864165,0.05320968,0.16898382,0.27235938,0.77309533,0.32686554,0.60095565
3.66483242,1.67435371,0.00717639,0.07825856,0.05318803,0.16577880,0.26681863,0.75800598,0.31752101,0.57715453
3.67083542,1.63213102,0.00679950,0.07771253,0.05295098,0.16288044,0.26190013,0.74417685,0.30804182,0.55229913
3.67683842,1.59092372,0.00643710,0.07702036,0.05251535,0.16030953,0.25767278,0.73182195,0.29857943,0.52664361
3.68284142,1.55130151,0.00609683,0.07620576,0.05190316,0.15808840,0.25420220,0.72112965,0.28928460,0.50046726
3.68884442,1.51381139,0.00578548,0.07529843,0.05114051,0.15623859,0.25154637,0.71225255,0.28030281,0.47406610
3.69484742,1.47895601,0.00550877,0.07433311,0.05025653,0.15477867,0.24975204,0.70529908,0.27177022,0.44774491
3.70085043,1.44717529,0.00527124,0.07334853,0.04928208,0.15372218,0.24885209,0.70032722,0.26381024,0.42180969
3.70685343,1.41883203,0.00507618,0.07238644,0.04824854,0.15307594,0.24886377,0.69734056,0.25653094,0.39656107
3.71285643,1.39420226,0.00492556,0.07149071,0.04718665,0.15283876,0.24978811,0.69628697,0.25002330,0.37228870
3.71885943,1.37347035,0.00482002,0.07070651,0.04612538,0.15300064,0.25161022,0.69705981,0.24436027,0.34926680
3.72486243,1.35672913,0.00475892,0.07007959,0.04509103,0.15354257,0.25430066,0.69950169,0.23959670,0.32775095
3.73086543,1.34398481,0.00474041,0.06965577,0.04410651,0.15443689,0.25781756,0.70341053,0.23577010,0.30797605
3.73686843,1.33516623,0.00476152,0.06948051,0.04319085,0.15564824,0.26210956,0.70854772,0.23290205,0.29015541
3.74287144,1.33013785,0.00481833,0.06959861,0.04235894,0.15713503,0.26711920,0.71464799,0.23100021,0.27448079
3.74887444,1.32871563,0.00490611,0.07005405,0.04162150,0.15885136,0.27278664,0.72143052,0.23006091,0.26112317
3.75487744,1.33068492,0.00501953,0.07088984,0.04098534,0.16074935,0.27905350,0.72861073,0.23007187,0.25023412
3.76088044,1.33581911,0.00515284,0.07214788,0.04045375,0.16278161,0.28586649,0.73591239,0.23101519,0.24194735
3.76688344,1.34389816,0.00530010,0.07386881,0.04002708,0.16490388,0.29318077,0.74307923,0.23287024,0.23638029
3.77288644,1.35472555,0.00545540,0.07609172,0.03970345,0.16707753,0.30096259,0.74988575,0.23561629,0.23363538
3.77888944,1.36814290,0.00561304,0.07885379,0.03947948,0.16927185,0.30919128,0.75614647,0.23923473,0.23380087
3.78489245,1.38404098,0.00576778,0.08218958,0.03935104,0.17146601,0.31786020,0.76172328,0.24371072,0.23695087
3.79089545,1.40236666,0.00591495,0.08613030,0.03931397,0.17365046,0.32697666,0.76653051,0.24903411,0.24314456
3.79689845,1.42312484,0.00605068,0.09070273,0.03936465,0.17582771,0.33656084,0.77053739,0.25519954,0.25242446
3.80290145,1.44637547,0.00617195,0.09592792,0.03950050,0.17801252,0.34664347,0.77376767,0.26220561,0.26481370
3.80890445,1.47222536,0.00627671,0.10181976,0.03972023,0.18023123,0.35726260,0.77629661,0.27005328,0.28031252
3.81490745,1.50081522,0.00636394,0.10838336,0.04002392,0.18252050,0.36845942,0.77824519,0.27874333,0.29889390
3.82091046,1.53230258,0.00643359,0.11561338,0.04041298,0.18492532,0.38027339,0.77977204,0.28827318,0.32049885
3.82691346,1.56684140,0.00648661,0.12349241,0.04088976,0.18749647,0.39273693,0.78106332,0.29863312,0.34503144
3.83291646,1.60455959,0.00652478,0.13198941,0.04145718,0.19028748,0.40586982,0.78232113,0.30980229,0.37235403
3.83891946,1.64553567,0.00655065,0.14105844,0.04211803,0.19335140,0.41967381,0.78375112,0.32174454,0.40228306
3.84492246,1.68977612,0.00656734,0.15063767,0.04287435,0.19673729,0.43412759,0.78554980,0.33440453,0.43458581
3.85092546,1.73719470,0.00657837,0.16064890,0.04372665,0.20048693,0.44918245,0.78789228,0.34770437,0.46897852
3.85692846,1.78759530,0.00658741,0.17099757,0.04467314,0.20463164,0.46475903,0.79092118,0.36154103,0.50512626
3.86293147,1.84065933,0.00659814,0.18157334,0.04570912,0.20918963,0.48074514,0.79473711,0.37578487,0.54264471
3.86893447,1.89593880,0.00661396,0.19225137,0.04682633,0.21416380,0.49699516,0.79939136,0.39027932,0.58110420
3.87493747,1.95285577,0.00663782,0.20289418,0.04801259,0.21954034,0.51333085,0.80488105,0.40484203,0.62003596
3.88094047,2.01070836,0.00667204,0.21335420,0.04925153,0.22528799,0.52954381,0.81114706,0.41926744,0.65894061
3.88694347,2.06868344,0.00671815,0.22347682,0.05052262,0.23135821,0.54539941,0.81807476,0.43333073,0.69729864
3.89294647,2.12587546,0.00677677,0.23310395,0.05180133,0.23768601,0.56064223,0.82549737,0.44679313,0.73458264
3.89894947,2.18131076,0.00684757,0.24207794,0.05305965,0.24419162,0.57500272,0.83320188,0.45940826,0.77027081
3.90495248,2.23397611,0.00692922,0.25024570,0.05426670,0.25078279,0.58820478,0.84093705,0.47092933,0.80386114
3.91095548,2.28285021,0.00701944,0.25746284,0.05538961,0.25735757,0.59997419,0.84842298,0.48111680,0.83488579
3.91695848,2.32693662,0.00711509,0.26359776,0.05639451,0.26380753,0.61004721,0.85536190,0.48974619,0.86292486
3.92296148,2.36529653,0.00721224,0.26853542,0.05724770,0.27002109,0.61817929,0.86144941,0.49661560,0.88761899
3.92896448,2.39707965,0.00730641,0.27218064,0.05791677,0.27588699,0.62415334,0.86638566,0.50155259,0.90868004
3.93496748,2.42155193,0.00739269,0.27446088,0.05837182,0.28129762,0.62778721,0.86988604,0.50442012,0.92589941
3.94097049,2.43811869,0.00746601,0.27532828,0.05858656,0.28615198,0.62894017,0.87169078,0.50512115,0.93915339
3.94697349,2.44634209,0.00752131,0.27476097,0.05853934,0.29035843,0.62751792,0.87157309,0.50360177,0.94840543
3.95297649,2.44595245,0.00755382,0.27276350,0.05821401,0.29383676,0.62347610,0.86934565,0.49985279,0.95370491
3.95897949,2.43685285,0.00755925,0.26936653,0.05760055,0.29651985,0.61682202,0.86486524,0.49390953,0.95518266
3.96498249,2.41911713,0.00753395,0.26462561,0.05669558,0.29835474,0.60761457,0.85803544,0.48585005,0.95304331
3.97098549,2.39298169,0.00747514,0.25861938,0.05550248,0.29930309,0.59596242,0.84880746,0.47579188,0.94755489
3.97698849,2.35883172,0.00738099,0.25144698,0.05403138,0.29934116,0.58202042,0.83717931,0.46388748,0.93903615
3.98299150,2.31718282,0.00725075,0.24322504,0.05229890,0.29845933,0.56598455,0.82319345,0.45031857,0.92784232
3.98899450,2.26865917,0.00708473,0.23408429,0.05032756,0.29666128,0.54808563,0.80693332,0.43528985,0.91434997
3.99499750,2.21396955,0.00688440,0.22416587,0.04814518,0.29396280,0.52858200,0.78851886,0.41902223,0.89894187
4.00100050,2.15388243,0.00665227,0.21361765,0.04578395,0.29039054,0.50775161,0.76810156,0.40174596,0.88199241
4.00700350,2.08920147,0.00639187,0.20259057,0.04327951,0.28598059,0.48588387,0.74585918,0.38369409,0.86385458
4.01300650,2.02074261,0.00610763,0.19123513,0.04066991,0.28077713,0.46327155,0.72199047,0.36509627,0.84484888
4.01900950,1.94931362,0.00580476,0.17969825,0.03799457,0.27483108,0.44020320,0.69671011,0.34617341,0.82525494
4.02501251,1.87569703,0.00548912,0.16812050,0.03529329,0.26819898,0.41695632,0.67024402,0.32713311,0.80530594
4.03101551,1.80063681,0.00516705,0.15663380,0.03260525,0.26094197,0.39379154,0.64282523,0.30816620,0.78518617
4.03701851,1.72482916,0.00484526,0.14535954,0.02996824,0.25312496,0.37094809,0.61469024,0.28944424,0.76503174
4.04302151,1.64891737,0.00453066,0.13440734,0.02741787,0.24481602,0.34864063,0.58607607,0.27111810,0.74493414
4.04902451,1.57349046,0.00423027,0.12387419,0.02498707,0.23608590,0.32705749,0.55721779,0.25331751,0.72494637
4.05502751,1.49908518,0.00395105,0.11384409,0.02270562,0.22700771,0.30636032,0.52834658,0.23615153,0.70509118
4.06103052,1.42619079,0.00369991,0.10438814,0.02059992,0.21765667,0.28668513,0.49968818,0.21970965,0.68537075
4.06703352,1.35525577,0.00348356,0.09556487,0.01869284,0.20810991,0.26814438,0.47146172,0.20406365,0.66577725
4.07303652,1.28669578,0.00330850,0.08742101,0.01700374,0.19844631,0.25083011,0.44387868,0.18926970,0.64630344
4.07903952,1.22090199,0.00318102,0.07999228,0.01554858,0.18874624,0.23481780,0.41714204,0.17537083,0.62695282
4.08504252,1.15824908,0.00310714,0.07330448,0.01434012,0.17909126,0.22017067,0.39144544,0.16239950,0.60774858
4.09104552,1.09910221,0.00309266,0.06737446,0.01338815,0.16956374,0.20694410,0.36697230,0.15038004,0.58874092
4.09704852,1.04382241,0.00314315,0.06221128,0.01269978,0.16024629,0.19519012,0.34389494,0.13933101,0.57001229
4.10305153,0.99277007,0.00326396,0.05781713,0.01227971,0.15122113,0.18496147,0.32237350,0.12926730,0.55168031
4.10905453,0.94630618,0.00346026,0.05418833,0.01213053,0.14256930,0.17631512,0.30255486,0.12020182,0.53389827
4.11505753,0.90479133,0.00373699,0.05131608,0.01225290,0.13436978,0.16931515,0.28457148,0.11214693,0.51685326
4.12106053,0.86858260,0.00409890,0.04918715,0.01264580,0.12669853,0.16403475,0.26854011,0.10511535,0.50076205
4.12706353,0.83802842,0.00455050,0.04778441,0.01330661,0.11962746,0.16055716,0.25456064,0.09912079,0.48586512
4.13306653,0.81346182,0.00509601,0.04708725,0.01423125,0.11322340,0.15897578,0.24271487,0.09417807,0.47241910
4.13906953,0.79519252,0.00573931,0.04707188,0.01541418,0.10754706,0.15939304,0.23306552,0.09030297,0.46068819
4.14507254,0.78349809,0.00648386,0.04771156,0.01684840,0.10265209,0.16191839,0.22565532,0.08751168,0.45093493
4.15107554,0.77861492,0.00733255,0.04897673,0.01852543,0.09858413,0.16666523,0.22050631,0.08581997,0.44341095
4.15707854,0.78072923,0.00828763,0.05083510,0.02043524,0.09538007,0.17374690,0.21761948,0.08524215,0.43834795
4.16308154,0.78996856,0.00935051,0.05325179,0.02256618,0.09306738,0.18327189,0.21697453,0.08578970,0.43594950
4.16908454,0.80639406,0.01052165,0.05618936,0.02490491,0.09166355,0.19533835,0.21853007,0.08746989,0.43638388
4.17508754,0.82999391,0.01180033,0.05960797,0.02743639,0.09117573,0.21002795,0.22222398,0.09028412,0.43977821
4.18109055,0.86067796,0.01318449,0.06346548,0.03014380,0.09160050,0.22739942,0.22797405,0.09422626,0.44621402
4.18709355,0.89827368,0.01467058,0.06771762,0.03300860,0.09292377,0.24748190,0.23567888,0.09928099,0.45572440
4.19309655,0.94252365,0.01625331,0.07231820,0.03601055,0.09512085,0.27026823,0.24521896,0.10542205,0.46829255
4.19909955,0.99308436,0.01792556,0.07721931,0.03912778,0.09815662,0.29570862,0.25645787,0.11261072,0.48385185
4.20510255,1.04952653,0.01967817,0.08237160,0.04233690,0.10198585,0.32370477,0.26924367,0.12079431,0.50228718
4.21110555,1.11133678,0.02149988,0.08772451,0.04561315,0.10655366,0.35410490,0.28341027,0.12990503,0.52343736
4.21710855,1.17792071,0.02337722,0.09322656,0.04893056,0.11179606,0.38669990,0.29877894,0.13985900,0.54709856
4.22311156,1.24860735,0.02529451,0.09882562,0.05226212,0.11764070,0.42122093,0.31515985,0.15055577,0.57302845
4.22911456,1.32265507,0.02723390,0.10446915,0.05558000,0.12400766,0.45733872,0.33235362,0.16187825,0.60095103
4.23511756,1.39925883,0.02917549,0.11010450,0.05885574,0.13081045,0.49466487,0.35015293,0.17369315,0.63056179
4.24112056,1.47755896,0.03109752,0.11567917,0.06206050,0.13795707,0.53275525,0.36834426,0.18585205,0.66153325
4.24712356,1.55665145,0.03297661,0.12114111,0.06516526,0.14535129,0.57111570,0.38670959,0.19819304,0.69352068
4.25312656,1.63559962,0.03478818,0.12643896,0.06814111,0.15289399,0.60920999,0.40502840,0.21054307,0.72616788
4.25912956,1.71344730,0.03650685,0.13152247,0.07095948,0.16048467,0.64646994,0.42307966,0.22272082,0.75911304
4.26513257,1.78923326,0.03810696,0.13634278,0.07359244,0.16802297,0.68230754,0.44064406,0.23454026,0.79199443
4.27113557,1.86200670,0.03956319,0.14085287,0.07601300,0.17541032,0.71612877,0.45750643,0.24581458,0.82445606
4.27713857,1.93084364,0.04085112,0.14500802,0.07819548,0.18255156,0.74734857,0.47345829,0.25636062,0.85615297
4.28314157,1.99486355,0.04194797,0.14876629,0.08011582,0.18935657,0.77540657,0.48830052,0.26600342,0.88675636
4.28914457,2.05324619,0.04283319,0.15208909,0.08175205,0.19574175,0.79978298,0.50184612,0.27458094,0.91595824
4.29514757,2.10524769,0.04348917,0.15494174,0.08308465,0.20163139,0.82001386,0.51392306,0.28194856,0.94347563
4.30115058,2.15021574,0.04390177,0.15729409,0.08409706,0.20695883,0.83570532,0.52437700,0.28798339,0.96905424
4.30715358,2.18760312,0.04406091,0.15912108,0.08477611,0.21166744,0.84654585,0.53307388,0.29258798,0.99247156
4.31315658,2.21697917,0.04396089,0.16040336,0.08511246,0.21571119,0.85231639,0.53990232,0.29569343,1.01353927
4.31915958,2.23803883,0.04360079,0.16112780,0.08510106,0.21905509,0.85289753,0.54477565,0.29726167,1.03210515
4.32516258,2.25060885,0.04298454,0.16128797,0.08474156,0.22167518,0.84827356,0.54763362,0.29728685,1.04805430
4.33116558,2.25465101,0.04212094,0.16088456,0.08403858,0.22355835,0.83853326,0.54844357,0.29579568,1.06130990
4.33716858,2.25026238,0.04102350,0.15992568,0.08300204,0.22470183,0.82386722,0.54720114,0.29284682,1.07183353
4.34317159,2.23767262,0.03971013,0.15842707,0.08164725,0.22511253,0.80456200,0.54393047,0.28852929,1.07962517
4.34917459,2.21723854,0.03820269,0.15641224,0.07999501,0.22480619,0.78099131,0.53868381,0.28295984,1.08472305
4.35517759,2.18943626,0.03652637,0.15391244,0.07807142,0.22380647,0.75360467,0.53154069,0.27627969,1.08720339
4.36118059,2.15485140,0.03470903,0.15096658,0.07590775,0.22214403,0.72291399,0.52260657,0.26865046,1.08718022
4.36718359,2.11416767,0.03278045,0.14762108,0.07353994,0.21985563,0.68947880,0.51201110,0.26024964,1.08480519
4.37318659,2.06815435,0.03077148,0.14392955,0.07100816,0.21698337,0.65389069,0.49990595,0.25126578,1.08026753
4.37918959,2.01765303,0.02871328,0.13995245,0.06835605,0.21357403,0.61675759,0.48646245,0.24189350,1.07379403
4.38519260,1.96356403,0.02663648,0.13575665,0.06562998,0.20967859,0.57868850,0.47186886,0.23232859,1.06564883
4.39119560,1.90683265,0.02457046,0.13141490,0.06287804,0.20535190,0.54027934,0.45632757,0.22276329,1.05613304
4.39719860,1.84843558,0.02254269,0.12700524,0.06014911,0.20065250,0.50210011,0.44005204,0.21338195,1.04558377
4.40320160,1.78936741,0.02057812,0.12261029,0.05749171,0.19564251,0.46468401,0.42326374,0.20435717,1.03437234
4.40920460,1.73062722,0.01869880,0.11831639,0.05495288,0.19038762,0.42851850,0.40618896,0.19584650,1.02290156
4.41520760,1.67320530,0.01692346,0.11421275,0.05257703,0.18495695,0.39403850,0.38905555,0.18798974,1.01160149
4.42121061,1.61806974,0.01526737,0.11039029,0.05040487,0.17942296,0.36162181,0.37208964,0.18090691,1.00092381
