energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,W_p_up,W_d_up
3.43071536,1.77406783,0.10316306,0.12644567,0.09734906,0.00000000,0.71289913,0.54219018,0.45001519,0.72583214
3.43671836,1.72532367,0.09695483,0.11566865,0.09652859,0.00000000,0.70009474,0.54457230,0.43812369,0.68344693
3.44272136,1.67999110,0.09105968,0.10526482,0.09610815,0.00000000,0.68942289,0.54715228,0.42676381,0.64343424
3.44872436,1.63781239,0.08549864,0.09530819,0.09607532,0.00000000,0.68085191,0.54956931,0.41589357,0.60600921
3.45472736,1.59840477,0.08028165,0.08585950,0.09640506,0.00000000,0.67426470,0.55145169,0.40544583,0.57130162
3.46073037,1.56128971,0.07540936,0.07696590,0.09706092,0.00000000,0.66946756,0.55243241,0.39533450,0.53935971
3.46673337,1.52592540,0.07087503,0.06866099,0.09799659,0.00000000,0.66620140,0.55216459,0.38546151,0.51015660
3.47273637,1.49174033,0.06666660,0.06096524,0.09915784,0.00000000,0.66415500,0.55033594,0.37572423,0.48359908
3.47873937,1.45816652,0.06276865,0.05388693,0.10048461,0.00000000,0.66297944,0.54668174,0.36602268,0.45953796
3.48474237,1.42467061,0.05916437,0.04742319,0.10191341,0.00000000,0.66230326,0.54099557,0.35626630,0.43777977
3.49074537,1.39078152,0.05583717,0.04156142,0.10337970,0.00000000,0.66174765,0.53313750,0.34637992,0.41809896
3.49674837,1.35611329,0.05277207,0.03628077,0.10482030,0.00000000,0.66094105,0.52303922,0.33630847,0.40025020
3.50275138,1.32038250,0.04995671,0.03155375,0.10617577,0.00000000,0.65953265,0.51070621,0.32602038,0.38398029
3.50875438,1.28341950,0.04738203,0.02734774,0.10739254,0.00000000,0.65720441,0.49621666,0.31550950,0.36903917
3.51475738,1.24517346,0.04504250,0.02362659,0.10842487,0.00000000,0.65368104,0.47971752,0.30479544,0.35518975
3.52076038,1.20571120,0.04293610,0.02035196,0.10923651,0.00000000,0.64873785,0.46141786,0.29392247,0.34221617
3.52676338,1.16521054,0.04106389,0.01748463,0.10980201,0.00000000,0.64220627,0.44158001,0.28295703,0.32993043
3.53276638,1.12394856,0.03942935,0.01498554,0.11010765,0.00000000,0.63397685,0.42050892,0.27198415,0.31817726
3.53876938,1.08228599,0.03803753,0.01281676,0.11015201,0.00000000,0.62400001,0.39854042,0.26110300,0.30683709
3.54477239,1.04064863,0.03689404,0.01094213,0.10994613,0.00000000,0.61228443,0.37602889,0.25042173,0.29582736
3.55077539,0.99950705,0.03600402,0.00932784,0.10951325,0.00000000,0.59889353,0.35333495,0.24005221,0.28510224
3.55677839,0.95935555,0.03537105,0.00794279,0.10888821,0.00000000,0.58394022,0.33081378,0.23010464,0.27465077
3.56278139,0.92069176,0.03499626,0.00675876,0.10811653,0.00000000,0.56758025,0.30880439,0.22068255,0.26449400
3.56878439,0.88399748,0.03487743,0.00575056,0.10725313,0.00000000,0.55000465,0.28762052,0.21187836,0.25468092
3.57478739,0.84972192,0.03500843,0.00489598,0.10636088,0.00000000,0.53143163,0.26754310,0.20376963,0.24528387
3.58079040,0.81826780,0.03537875,0.00417568,0.10550893,0.00000000,0.51209831,0.24881482,0.19641635,0.23639339
3.58679340,0.78998071,0.03597336,0.00357306,0.10477084,0.00000000,0.49225273,0.23163661,0.18985915,0.22811284
3.59279640,0.76514208,0.03677284,0.00307408,0.10422274,0.00000000,0.47214643,0.21616610,0.18411861,0.22055313
3.59879940,0.74396561,0.03775370,0.00266701,0.10394132,0.00000000,0.45202794,0.20251798,0.17919556,0.21382761
3.60480240,0.72659711,0.03888899,0.00234228,0.10400189,0.00000000,0.43213736,0.19076595,0.17507239,0.20804729
3.61080540,0.71311727,0.04014912,0.00209218,0.10447649,0.00000000,0.41270218,0.18094606,0.17171511,0.20331670
3.61680840,0.70354694,0.04150283,0.00191074,0.10543206,0.00000000,0.39393436,0.17306108,0.16907617,0.19973023
3.62281141,0.69785430,0.04291833,0.00179348,0.10692862,0.00000000,0.37602872,0.16708562,0.16709768,0.19736919
3.62881441,0.69596329,0.04436442,0.00173726,0.10901771,0.00000000,0.35916239,0.16297161,0.16571502,0.19629947
3.63481741,0.69776256,0.04581173,0.00174009,0.11174087,0.00000000,0.34349529,0.16065380,0.16486038,0.19656990
3.64082041,0.70311438,0.04723383,0.00180101,0.11512827,0.00000000,0.32917118,0.16005507,0.16446635,0.19821116
3.64682341,0.71186284,0.04860830,0.00191988,0.11919754,0.00000000,0.31631931,0.16109116,0.16446906,0.20123521
3.65282641,0.72384084,0.04991753,0.00209730,0.12395281,0.00000000,0.30505605,0.16367472,0.16481089,0.20563516
3.65882941,0.73887545,0.05114944,0.00233438,0.12938388,0.00000000,0.29548642,0.16771848,0.16544261,0.21138551
3.66483242,0.75679148,0.05229781,0.00263263,0.13546575,0.00000000,0.28770517,0.17313737,0.16632479,0.21844259
3.67083542,0.77741290,0.05336242,0.00299377,0.14215832,0.00000000,0.28179720,0.17984971,0.16742842,0.22674522
3.67683842,0.80056232,0.05434887,0.00341954,0.14940642,0.00000000,0.27783714,0.18777736,0.16873486,0.23621551
3.68284142,0.82605860,0.05526810,0.00391152,0.15714022,0.00000000,0.27588798,0.19684484,0.17023491,0.24675960
3.68884442,0.85371283,0.05613557,0.00447091,0.16527588,0.00000000,0.27599886,0.20697777,0.17192739,0.25826855
3.69484742,0.88332308,0.05697027,0.00509835,0.17371671,0.00000000,0.27820188,0.21810054,0.17381697,0.27061922
3.70085043,0.91466844,0.05779353,0.00579369,0.18235456,0.00000000,0.28250833,0.23013349,0.17591173,0.28367514
3.70685343,0.94750278,0.05862755,0.00655581,0.19107165,0.00000000,0.28890434,0.24298992,0.17822037,0.29728753
3.71285643,0.98154886,0.05949401,0.00738242,0.19974276,0.00000000,0.29734647,0.25657296,0.18074933,0.31129636
3.71885943,1.01649343,0.06041256,0.00826995,0.20823767,0.00000000,0.30775735,0.27077274,0.18350004,0.32553166
3.72486243,1.05198361,0.06139946,0.00921342,0.21642389,0.00000000,0.32002201,0.28546393,0.18646637,0.33981508
3.73086543,1.08762539,0.06246631,0.01020636,0.22416952,0.00000000,0.33398498,0.30050397,0.18963259,0.35396173
3.73686843,1.12298433,0.06361905,0.01124086,0.23134634,0.00000000,0.34944870,0.31573222,0.19297182,0.36778248
3.74287144,1.15758899,0.06485723,0.01230765,0.23783281,0.00000000,0.36617358,0.33096998,0.19644528,0.38108664
3.74887444,1.19093717,0.06617362,0.01339623,0.24351704,0.00000000,0.38387972,0.34602182,0.20000219,0.39368517
3.75487744,1.22250495,0.06755425,0.01449514,0.24829973,0.00000000,0.40225074,0.36067793,0.20358066,0.40539433
3.76088044,1.25175857,0.06897876,0.01559227,0.25209668,0.00000000,0.42093946,0.37471777,0.20710923,0.41603979
3.76688344,1.27816873,0.07042121,0.01667534,0.25484124,0.00000000,0.43957572,0.38791483,0.21050935,0.42546121
3.77288644,1.30122695,0.07185123,0.01773229,0.25648621,0.00000000,0.45777578,0.40004233,0.21369850,0.43351704
3.77888944,1.32046350,0.07323551,0.01875196,0.25700543,0.00000000,0.47515333,0.41087980,0.21659385,0.44008956
3.78489245,1.33546610,0.07453951,0.01972457,0.25639489,0.00000000,0.49133154,0.42022015,0.21911641,0.44508994
3.79089545,1.34589873,0.07572937,0.02064243,0.25467340,0.00000000,0.50595568,0.42787706,0.22119535,0.44846313
3.79689845,1.35151961,0.07677388,0.02150055,0.25188267,0.00000000,0.51870586,0.43369230,0.22277238,0.45019239
3.80290145,1.35219760,0.07764648,0.02229720,0.24808701,0.00000000,0.52930919,0.43754261,0.22380585,0.45030313
3.80890445,1.34792600,0.07832700,0.02303446,0.24337247,0.00000000,0.53755085,0.43934588,0.22427453,0.44886600
3.81490745,1.33883304,0.07880333,0.02371870,0.23784550,0.00000000,0.54328352,0.43906617,0.22418063,0.44599886
3.82091046,1.32518835,0.07907264,0.02436083,0.23163118,0.00000000,0.54643459,0.43671745,0.22355208,0.44186746
3.82691346,1.30740478,0.07914227,0.02497655,0.22487098,0.00000000,0.54701084,0.43236563,0.22244380,0.43668462
3.83291646,1.28603511,0.07903009,0.02558629,0.21772016,0.00000000,0.54510025,0.42612889,0.22093784,0.43070787
3.83891946,1.26176356,0.07876443,0.02621503,0.21034474,0.00000000,0.54087075,0.41817601,0.21914242,0.42423534
3.84492246,1.23539200,0.07838340,0.02689194,0.20291823,0.00000000,0.53456604,0.40872294,0.21718971,0.41759997
3.85092546,1.20782110,0.07793376,0.02764975,0.19561808,0.00000000,0.52649838,0.39802746,0.21523261,0.41116199
3.85692846,1.18002697,0.07746930,0.02852395,0.18862189,0.00000000,0.51703891,0.38638220,0.21344032,0.40529998
3.86293147,1.15303384,0.07704879,0.02955179,0.18210353,0.00000000,0.50660568,0.37410636,0.21199321,0.40040052
3.86893447,1.12788378,0.07673357,0.03077116,0.17622925,0.00000000,0.49565001,0.36153620,0.21107689,0.39684673
3.87493747,1.10560442,0.07658499,0.03221926,0.17115379,0.00000000,0.48464179,0.34901491,0.21087588,0.39500623
3.88094047,1.08717593,0.07666160,0.03393121,0.16701671,0.00000000,0.47405424,0.33688211,0.21156703,0.39521862
3.88694347,1.07349832,0.07701646,0.03593864,0.16393889,0.00000000,0.46434899,0.32546345,0.21331317,0.39778324
3.89294647,1.06536061,0.07769446,0.03826824,0.16201951,0.00000000,0.45596180,0.31506072,0.21625693,0.40294735
3.89894947,1.06341273,0.07872999,0.04094039,0.16133341,0.00000000,0.44928974,0.30594280,0.22051535,0.41089553
3.90495248,1.06814173,0.08014490,0.04396793,0.16192904,0.00000000,0.44468020,0.29833788,0.22617528,0.42174053
3.91095548,1.07985281,0.08194690,0.04735506,0.16382712,0.00000000,0.44242204,0.29242713,0.23328985,0.43551607
3.91695848,1.09865651,0.08412856,0.05109653,0.16701993,0.00000000,0.44273924,0.28834017,0.24187621,0.45217208
3.92296148,1.12446218,0.08666685,0.05517709,0.17147142,0.00000000,0.44578698,0.28615236,0.25191453,0.47157248
3.92896448,1.15697848,0.08952332,0.05957125,0.17711811,0.00000000,0.45165037,0.28588403,0.26334847,0.49349594
3.93496748,1.19572067,0.09264493,0.06424347,0.18387071,0.00000000,0.46034532,0.28750163,0.27608685,0.51763949
3.94097049,1.24002467,0.09596548,0.06914860,0.19161654,0.00000000,0.47182171,0.29092075,0.29000677,0.54362517
3.94697349,1.28906740,0.09940759,0.07423283,0.20022253,0.00000000,0.48596816,0.29601075,0.30495767,0.57100951
3.95297649,1.34189254,0.10288515,0.07943491,0.20953889,0.00000000,0.50261813,0.30260089,0.32076648,0.59929547
3.95897949,1.39744093,0.10630623,0.08468775,0.21940312,0.00000000,0.52155708,0.31048756,0.33724340,0.62794668
3.96498249,1.45458421,0.10957617,0.08992023,0.22964441,0.00000000,0.54252989,0.31944245,0.35418819,0.65640328
3.97098549,1.51216078,0.11260088,0.09505937,0.24008810,0.00000000,0.56524854,0.32922123,0.37139662,0.68409890
3.97698849,1.56901229,0.11529011,0.10003245,0.25056025,0.00000000,0.58939950,0.33957238,0.38866689,0.71047814
3.98299150,1.62401963,0.11756060,0.10476938,0.26089191,0.00000000,0.61465051,0.35024592,0.40580572,0.73501387
3.98899450,1.67613687,0.11933903,0.10920491,0.27092323,0.00000000,0.64065684,0.36100169,0.42263393,0.75722362
3.99499750,1.72442202,0.12056446,0.11328077,0.28050704,0.00000000,0.66706663,0.37161686,0.43899121,0.77668455
4.00100050,1.76806349,0.12119047,0.11694758,0.28951191,0.00000000,0.69352560,0.38189246,0.45474014,0.79304624
4.00700350,1.80640137,0.12118656,0.12016650,0.29782468,0.00000000,0.71968105,0.39165873,0.46976912,0.80604104
4.01300650,1.83894294,0.12053915,0.12291047,0.30535221,0.00000000,0.74518536,0.40077920,0.48399433,0.81549135
4.01900950,1.86537197,0.11925173,0.12516508,0.31202255,0.00000000,0.76969926,0.40915323,0.49736070,0.82131379
4.02501251,1.88555174,0.11734458,0.12692894,0.31778543,0.00000000,0.79289487,0.41671727,0.50984175,0.82352000
4.03101551,1.89952190,0.11485381,0.12821360,0.32261213,0.00000000,0.81445904,0.42344458,0.52143863,0.82221421
4.03701851,1.90748947,0.11182986,0.12904301,0.32649472,0.00000000,0.83409672,0.42934369,0.53217822,0.81758771
4.04302151,1.90981470,0.10833557,0.12945249,0.32944487,0.00000000,0.85153488,0.43445559,0.54211054,0.80991049
4.04902451,1.90699236,0.10444390,0.12948729,0.33149217,0.00000000,0.86652664,0.43884985,0.55130545,0.79952050
4.05502751,1.89962942,0.10023538,0.12920085,0.33268218,0.00000000,0.87885579,0.44261987,0.55984900,0.78681094
4.06103052,1.88842007,0.09579544,0.12865270,0.33307411,0.00000000,0.88834139,0.44587744,0.56783919,0.77221621
4.06703352,1.87411892,0.09121165,0.12790619,0.33273838,0.00000000,0.89484232,0.44874682,0.57538166,0.75619696
4.07303652,1.85751354,0.08657112,0.12702610,0.33175400,0.00000000,0.89826143,0.45135853,0.58258507,0.73922497
4.07903952,1.83939708,0.08195797,0.12607621,0.33020597,0.00000000,0.89854905,0.45384322,0.58955657,0.72176823
4.08504252,1.82054205,0.07745109,0.12511697,0.32818258,0.00000000,0.89570554,0.45632558,0.59639733,0.70427681
4.09104552,1.80167583,0.07312222,0.12420330,0.32577279,0.00000000,0.88978249,0.45891877,0.60319824,0.68717003
4.09704852,1.78345881,0.06903429,0.12338261,0.32306379,0.00000000,0.88088251,0.46171937,0.61003602,0.67082514
4.10305153,1.76646564,0.06524027,0.12269325,0.32013856,0.00000000,0.86915740,0.46480308,0.61696985,0.65556798
4.10905453,1.75117010,0.06178225,0.12216318,0.31707381,0.00000000,0.85480457,0.46822131,0.62403854,0.64166570
4.11505753,1.73793398,0.05869102,0.12180921,0.31393807,0.00000000,0.83806189,0.47199884,0.63125855,0.62932181
4.12106053,1.72700020,0.05598594,0.12163662,0.31079014,0.00000000,0.81920114,0.47613247,0.63862282,0.61867345
4.12706353,1.71849029,0.05367519,0.12163928,0.30767793,0.00000000,0.79852018,0.48059089,0.64610067,0.60979107
4.13306653,1.71240623,0.05175632,0.12180026,0.30463774,0.00000000,0.77633437,0.48531563,0.65363867,0.60268025
4.13906953,1.70863654,0.05021701,0.12209286,0.30169394,0.00000000,0.75296753,0.49022312,0.66116259,0.59728561
4.14507254,1.70696628,0.04903609,0.12248207,0.29885923,0.00000000,0.72874293,0.49520778,0.66858041,0.59349666
4.15107554,1.70709065,0.04818478,0.12292635,0.29613534,0.00000000,0.70397466,0.50014599,0.67578623,0.59115514
4.15707854,1.70863157,0.04762794,0.12337971,0.29351426,0.00000000,0.67895993,0.50490075,0.68266499,0.59006379
4.16308154,1.71115664,0.04732556,0.12379393,0.29097985,0.00000000,0.65397241,0.50932690,0.68909779,0.58999607
4.16908454,1.71419977,0.04723416,0.12412094,0.28850995,0.00000000,0.62925709,0.51327664,0.69496750,0.59070655
4.17508754,1.71728262,0.04730829,0.12431508,0.28607865,0.00000000,0.60502673,0.51660516,0.70016446,0.59194151
4.18109055,1.71993603,0.04750194,0.12433537,0.28365880,0.00000000,0.58145990,0.51917602,0.70459186,0.59344950
4.18709355,1.72172053,0.04776994,0.12414744,0.28122466,0.00000000,0.55870070,0.52086626,0.70817069,0.59499142
4.19309655,1.72224526,0.04806919,0.12372526,0.27875430,0.00000000,0.53685997,0.52157083,0.71084366,0.59634975
4.19909955,1.72118438,0.04835982,0.12305249,0.27623198,0.00000000,0.51601777,0.52120632,0.71257825,0.59733665
4.20510255,1.71829036,0.04860614,0.12212331,0.27365008,0.00000000,0.49622693,0.51971375,0.71336836,0.59780070
4.21110555,1.71340378,0.04877741,0.12094296,0.27101066,0.00000000,0.47751733,0.51706040,0.71323467,0.59763191
4.21710855,1.70645918,0.04884846,0.11952767,0.26832643,0.00000000,0.45990063,0.51324067,0.71222359,0.59676507
4.22311156,1.69748673,0.04880004,0.11790417,0.26562122,0.00000000,0.44337513,0.50827581,0.71040491,0.59518112
4.22911456,1.68660999,0.04861896,0.11610883,0.26292975,0.00000000,0.42793058,0.50221284,0.70786814,0.59290669
4.23511756,1.67403974,0.04829799,0.11418637,0.26029691,0.00000000,0.41355250,0.49512252,0.70471797,0.59001186
4.24112056,1.66006437,0.04783565,0.11218828,0.25777640,0.00000000,0.40022612,0.48709664,0.70106887,0.58660619
4.24712356,1.64503735,0.04723569,0.11017101,0.25542897,0.00000000,0.38793954,0.47824478,0.69703927,0.58283336
4.25312656,1.62936248,0.04650643,0.10819408,0.25332027,0.00000000,0.37668623,0.46869059,0.69274559,0.57886463
4.25912956,1.61347763,0.04566008,0.10631802,0.25151842,0.00000000,0.36646681,0.45856794,0.68829638,0.57489143
4.26513257,1.59783777,0.04471178,0.10460255,0.25009160,0.00000000,0.35729009,0.44801695,0.68378698,0.57111750
4.27113557,1.58289816,0.04367874,0.10310471,0.24910558,0.00000000,0.34917354,0.43718022,0.67929488,0.56775091
4.27713857,1.56909856,0.04257929,0.10187736,0.24862150,0.00000000,0.34214321,0.42619923,0.67487598,0.56499635
4.28314157,1.55684891,0.04143197,0.10096782,0.24869394,0.00000000,0.33623322,0.41521118,0.67056206,0.56304812
4.28914457,1.54651755,0.04025468,0.10041697,0.24936947,0.00000000,0.33148502,0.40434623,0.66635941,0.56208393
4.29514757,1.53842201,0.03906398,0.10025858,0.25068560,0.00000000,0.32794644,0.39372539,0.66224877,0.56226004
4.30115058,1.53282301,0.03787442,0.10051908,0.25267035,0.00000000,0.32567060,0.38345883,0.65818653,0.56370775
4.30715358,1.52992166,0.03669813,0.10121763,0.25534234,0.00000000,0.32471482,0.37364487,0.65410709,0.56653128
4.31315658,1.52985981,0.03554449,0.10236653,0.25871132,0.00000000,0.32513954,0.36436945,0.64992636,0.57080728
4.31915958,1.53272332,0.03441998,0.10397179,0.26277917,0.00000000,0.32700714,0.35570615,0.64554610,0.57658563
4.32516258,1.53854780,0.03332827,0.10603408,0.26754118,0.00000000,0.33038082,0.34771657,0.64085899,0.58389140
4.33116558,1.54732620,0.03227032,0.10854954,0.27298745,0.00000000,0.33532327,0.34045107,0.63575411,0.59272785
4.33716858,1.55901749,0.03124471,0.11151082,0.27910439,0.00000000,0.34189522,0.33394972,0.63012268,0.60307987
4.34317159,1.57355578,0.03024806,0.11490790,0.28587595,0.00000000,0.35015372,0.32824336,0.62386370,0.61491772
4.34917459,1.59085880,0.02927548,0.11872885,0.29328464,0.00000000,0.36015011,0.32335464,0.61688928,0.62820051
4.35517759,1.61083523,0.02832115,0.12296027,0.30131200,0.00000000,0.37192760,0.31929892,0.60912943,0.64287916
4.36118059,1.63339001,0.02737876,0.12758752,0.30993868,0.00000000,0.38551852,0.31608504,0.60053600,0.65889836
4.36718359,1.65842718,0.02644212,0.13259455,0.31914381,0.00000000,0.40094121,0.31371572,0.59108580,0.67619746
4.37318659,1.68584995,0.02550558,0.13796342,0.32890386,0.00000000,0.41819666,0.31218770,0.58078253,0.69471000
4.37918959,1.71555795,0.02456447,0.14367349,0.33919099,0.00000000,0.43726512,0.31149154,0.56965758,0.71436189
4.38519260,1.74744176,0.02361540,0.14970031,0.34997100,0.00000000,0.45810279,0.31161113,0.55776967,0.73506834
4.39119560,1.78137544,0.02265647,0.15601433,0.36120108,0.00000000,0.48063890,0.31252302,0.54520337,0.75672978
4.39719860,1.81720741,0.02168745,0.16257948,0.37282753,0.00000000,0.50477340,0.31419557,0.53206658,0.77922711
4.40320160,1.85475094,0.02070977,0.16935177,0.38478375,0.00000000,0.53037564,0.31658815,0.51848714,0.80241676
4.40920460,1.89377502,0.01972644,0.17627800,0.39698873,0.00000000,0.55728421,0.31965048,0.50460875,0.82612598
4.41520760,1.93399675,0.01874193,0.18329480,0.40934623,0.00000000,0.58530825,0.32332225,0.49058651,0.85014903
4.42121061,1.97507633,0.01776194,0.19032805,0.42174492,0.00000000,0.61423032,0.32753318,0.47658212,0.87424470
4.42721361,2.01661541,0.01679312,0.19729274,0.43405955,0.00000000,0.64381089,0.33220365,0.46275926,0.89813568
4.43321661,2.05815950,0.01584277,0.20409358,0.44615329,0.00000000,0.67379452,0.33724583,0.44927909,0.92151007
4.43921961,2.09920475,0.01491853,0.21062609,0.45788114,0.00000000,0.70391734,0.34256559,0.43629621,0.94402537
4.44522261,2.13920917,0.01402805,0.21677847,0.46909441,0.00000000,0.73391570,0.34806487,0.42395519,0.96531483
4.45122561,2.17760774,0.01317866,0.22243402,0.47964591,0.00000000,0.76353542,0.35364470,0.41238776,0.98499618
4.45722861,2.21383084,0.01237716,0.22747420,0.48939581,0.00000000,0.79254124,0.35920845,0.40171055,1.00268238
4.46323162,2.24732490,0.01162955,0.23178201,0.49821750,0.00000000,0.82072574,0.36466534,0.39202361,1.01799386
4.46923462,2.27757380,0.01094083,0.23524579,0.50600339,0.00000000,0.84791715,0.36993392,0.38340937,1.03057176
4.47523762,2.30411985,0.01031487,0.23776302,0.51267001,0.00000000,0.87398547,0.37494512,0.37593208,1.04009125
4.48124062,2.32658248,0.00975437,0.23924410,0.51816211,0.00000000,0.89884623,0.37964488,0.36963753,1.04627440
4.48724362,2.34467360,0.00926073,0.23961588,0.52245545,0.00000000,0.92246156,0.38399596,0.36455292,1.04890167
4.49324662,2.35820798,0.00883412,0.23882465,0.52555796,0.00000000,0.94483827,0.38797867,0.36068680,1.04782136
4.49924962,2.36710815,0.00847349,0.23683861,0.52750905,0.00000000,0.96602276,0.39159068,0.35802885,1.04295645
4.50525263,2.37140288,0.00817665,0.23364953,0.52837723,0.00000000,0.98609304,0.39484550,0.35654965,1.03430835
4.51125563,2.37121947,0.00794034,0.22927355,0.52825583,0.00000000,1.00514800,0.39776989,0.35620018,1.02195732
4.51725863,2.36676999,0.00776035,0.22375115,0.52725725,0.00000000,1.02329469,0.40040027,0.35691135,1.00605952
4.52326163,2.35833244,0.00763167,0.21714615,0.52550595,0.00000000,1.04063424,0.40277823,0.35859341,0.98684077
4.52926463,2.34622798,0.00754856,0.20954393,0.52313060,0.00000000,1.05724729,0.40494548,0.36113562,0.96458751
4.53526763,2.33079578,0.00750473,0.20104882,0.52025590,0.00000000,1.07318003,0.40693856,0.36440614,0.93963534
4.54127064,2.31236727,0.00749350,0.19178094,0.51699456,0.00000000,1.08843157,0.40878366,0.36825248,0.91235588
4.54727364,2.29124150,0.00750785,0.18187250,0.51343996,0.00000000,1.10294399,0.41049184,0.37250252,0.88314267
4.55327664,2.26766352,0.00754064,0.17146385,0.50966003,0.00000000,1.11659543,0.41205516,0.37696645,0.85239691
4.55927964,2.24180716,0.00758472,0.16069936,0.50569266,0.00000000,1.12919724,0.41344384,0.38143955,0.82051377
4.56528264,2.21376361,0.00763306,0.14972336,0.50154299,0.00000000,1.14049542,0.41460483,0.38570596,0.78787003
4.57128564,2.18353657,0.00767889,0.13867640,0.49718289,0.00000000,1.15017647,0.41546192,0.38954334,0.75481357
4.57728864,2.15104436,0.00771581,0.12769172,0.49255245,0.00000000,1.15787763,0.41591736,0.39272843,0.72165518
4.58329165,2.11612891,0.00773794,0.11689234,0.48756363,0.00000000,1.16320093,0.41585511,0.39504319,0.68866301
4.58929465,2.07857097,0.00774004,0.10638866,0.48210573,0.00000000,1.16573052,0.41514546,0.39628138,0.65605972
4.59529765,2.03811064,0.00771758,0.09627665,0.47605230,0.00000000,1.16505219,0.41365078,0.39625525,0.62402222
4.60130065,1.99447166,0.00766685,0.08663676,0.46926926,0.00000000,1.16077416,0.41123220,0.39480208,0.59268391
4.60730365,1.94738795,0.00758502,0.07753336,0.46162356,0.00000000,1.15254794,0.40775665,0.39179009,0.56213887
4.61330665,1.89663065,0.00747022,0.06901483,0.45299186,0.00000000,1.14008795,0.40310407,0.38712355,0.53244767
4.61930965,1.84203368,0.00732151,0.06111410,0.44326887,0.00000000,1.12318902,0.39717425,0.38074672,0.50364423
4.62531266,1.78351647,0.00713893,0.05384966,0.43237473,0.00000000,1.10174057,0.38989289,0.37264641,0.47574323
4.63131566,1.72110204,0.00692342,0.04722692,0.42026107,0.00000000,1.07573676,0.38121661,0.36285300,0.44874735
4.63731866,1.65492970,0.00667682,0.04123976,0.40691542,0.00000000,1.04528207,0.37113661,0.35143982,0.42265417
4.64332166,1.58526134,0.00640173,0.03587228,0.39236378,0.00000000,1.01059203,0.35968076,0.33852093,0.39746199
4.64932466,1.51248107,0.00610143,0.03110055,0.37667124,0.00000000,0.97198906,0.34691398,0.32424741,0.37317454
4.65532766,1.43708845,0.00577977,0.02689443,0.35994066,0.00000000,0.92989367,0.33293706,0.30880229,0.34980412
4.66133067,1.35968558,0.00544102,0.02321919,0.34230965,0.00000000,0.88481170,0.31788384,0.29239442,0.32737343
4.66733367,1.28095909,0.00508972,0.02003713,0.32394589,0.00000000,0.83731811,0.30191700,0.27525154,0.30591569
4.67333667,1.20165808,0.00473053,0.01730886,0.30504126,0.00000000,0.78803834,0.28522276,0.25761293,0.28547361
4.67933967,1.12256933,0.00436812,0.01499457,0.28580517,0.00000000,0.73762820,0.26800470,0.23972191,0.26609712
4.68534267,1.04449117,0.00400700,0.01305494,0.26645728,0.00000000,0.68675321,0.25047710,0.22181864,0.24784027
4.69134567,0.96820751,0.00365140,0.01145198,0.24722024,0.00000000,0.63606848,0.23285811,0.20413340,0.23075756
4.69734867,0.89446328,0.00330522,0.01014956,0.22831270,0.00000000,0.58619989,0.21536313,0.18688065,0.21490014
4.70335168,0.82394247,0.00297190,0.00911390,0.20994288,0.00000000,0.53772744,0.19819863,0.17025422,0.20031197
4.70935468,0.75724974,0.00265439,0.00831382,0.19230314,0.00000000,0.49117132,0.18155672,0.15442346,0.18702650
4.71535768,0.69489639,0.00235512,0.00772092,0.17556560,0.00000000,0.44698104,0.16561074,0.13953082,0.17506388
4.72136068,0.63729094,0.00207597,0.00730969,0.15987900,0.00000000,0.40552798,0.15051180,0.12569053,0.16442905
4.72736368,0.58473459,0.00181832,0.00705749,0.14536687,0.00000000,0.36710123,0.13638662,0.11298857,0.15511075
4.73336668,0.53742147,0.00158306,0.00694454,0.13212700,0.00000000,0.33190679,0.12333642,0.10148370,0.14708150
4.73936968,0.49544324,0.00137064,0.00695390,0.12023205,0.00000000,0.30006964,0.11143699,0.09120951,0.14029860
4.74537269,0.45879756,0.00118115,0.00707142,0.10973130,0.00000000,0.27163844,0.10073975,0.08217722,0.13470597
4.75137569,0.42739975,0.00101437,0.00728565,0.10065322,0.00000000,0.24659234,0.09127370,0.07437921,0.13023688
4.75737869,0.40109683,0.00086990,0.00758783,0.09300884,0.00000000,0.22484938,0.08304806,0.06779290,0.12681714
4.76338169,0.37968314,0.00074715,0.00797187,0.08679551,0.00000000,0.20627602,0.07605543,0.06238499,0.12436884
4.76938469,0.36291669,0.00064551,0.00843426,0.08200092,0.00000000,0.19069721,0.07027529,0.05811571,0.12281420
4.77538769,0.35053554,0.00056441,0.00897410,0.07860727,0.00000000,0.17790662,0.06567764,0.05494308,0.12207943
4.78139070,0.34227333,0.00050335,0.00959306,0.07659524,0.00000000,0.16767660,0.06222660,0.05282693,0.12209833
4.78739370,0.33787356,0.00046202,0.01029526,0.07594764,0.00000000,0.15976748,0.05988389,0.05173266,0.12281554
4.79339670,0.33710194,0.00044029,0.01108727,0.07665271,0.00000000,0.15393609,0.05861187,0.05163453,0.12418906
4.79939970,0.33975657,0.00043835,0.01197792,0.07870679,0.00000000,0.14994317,0.05837637,0.05251851,0.12619223
4.80540270,0.34567555,0.00045664,0.01297819,0.08211638,0.00000000,0.14755964,0.05914877,0.05438453,0.12881474
4.81140570,0.35474208,0.00049592,0.01410099,0.08689955,0.00000000,0.14657171,0.06090777,0.05724816,0.13206290
4.81740870,0.36688676,0.00055727,0.01536086,0.09308659,0.00000000,0.14678467,0.06364040,0.06114155,0.13595902
