energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
3.11855928,0.02159452,-0.02175111,0.00392403,-0.00395265,0.00088334,-0.00088918,0.01689723,-0.01701787,0.00251766,-0.00253813,0.00004318,-0.00004343,0.00286842,-0.00288885,0.00250583,-0.00252453,0.00824553,-0.00830364
3.12456228,0.01743546,-0.01756604,0.00316947,-0.00319331,0.00071303,-0.00071792,0.01364117,-0.01374185,0.00203290,-0.00204991,0.00003501,-0.00003522,0.00231523,-0.00233230,0.00202271,-0.00203830,0.00665558,-0.00670412
3.13056528,0.01398127,-0.01408918,0.00254334,-0.00256300,0.00057151,-0.00057556,0.01093616,-0.01101945,0.00163037,-0.00164437,0.00002829,-0.00002846,0.00185546,-0.00186959,0.00162124,-0.00163413,0.00533423,-0.00537443
3.13656828,0.01113819,-0.01122651,0.00202878,-0.00204482,0.00045490,-0.00045824,0.00870858,-0.00877685,0.00129914,-0.00131057,0.00002286,-0.00002300,0.00147654,-0.00148814,0.00129046,-0.00130103,0.00424539,-0.00427839
3.14257129,0.00882022,-0.00889175,0.00161040,-0.00162332,0.00035966,-0.00036238,0.00689081,-0.00694621,0.00102923,-0.00103845,0.00001858,-0.00001868,0.00116690,-0.00117634,0.00102030,-0.00102888,0.00335585,-0.00338270
3.14857429,0.00695007,-0.00700726,0.00127450,-0.00128474,0.00028257,-0.00028476,0.00542187,-0.00546631,0.00081165,-0.00081901,0.00001534,-0.00001541,0.00091607,-0.00092368,0.00080164,-0.00080854,0.00263554,-0.00265718
3.15457729,0.00545959,-0.00550459,0.00100915,-0.00101706,0.00022078,-0.00022252,0.00424779,-0.00428295,0.00063853,-0.00064430,0.00001305,-0.00001309,0.00071471,-0.00072079,0.00062639,-0.00063187,0.00205773,-0.00207498
3.16058029,0.00429009,-0.00432469,0.00080430,-0.00081018,0.00017179,-0.00017316,0.00332175,-0.00334907,0.00050310,-0.00050751,0.00001169,-0.00001170,0.00055465,-0.00055944,0.00048747,-0.00049177,0.00159902,-0.00161260
3.16658329,0.00339233,-0.00341797,0.00065181,-0.00065588,0.00013346,-0.00013452,0.00260406,-0.00262471,0.00039971,-0.00040296,0.00001127,-0.00001123,0.00042884,-0.00043257,0.00037883,-0.00038214,0.00123930,-0.00124981
3.17258629,0.00272646,-0.00274424,0.00054554,-0.00054794,0.00010400,-0.00010479,0.00206196,-0.00207686,0.00032385,-0.00032608,0.00001184,-0.00001176,0.00033132,-0.00033416,0.00029539,-0.00029787,0.00096158,-0.00096952
3.17858929,0.00226194,-0.00227259,0.00048136,-0.00048215,0.00008194,-0.00008250,0.00166946,-0.00167928,0.00027214,-0.00027345,0.00001355,-0.00001342,0.00025713,-0.00025924,0.00023300,-0.00023477,0.00075188,-0.00075766
3.18459230,0.00197741,-0.00198132,0.00045727,-0.00045641,0.00006612,-0.00006648,0.00140714,-0.00141233,0.00024232,-0.00024276,0.00001661,-0.00001641,0.00020230,-0.00020378,0.00018839,-0.00018955,0.00059901,-0.00060293
3.19059530,0.00186080,-0.00185796,0.00047349,-0.00047085,0.00005567,-0.00005585,0.00126202,-0.00126275,0.00023330,-0.00023286,0.00002133,-0.00002104,0.00016371,-0.00016465,0.00015915,-0.00015976,0.00049441,-0.00049667
3.19659830,0.00190944,-0.00189943,0.00053264,-0.00052796,0.00005001,-0.00005001,0.00122747,-0.00122366,0.00024515,-0.00024377,0.00002815,-0.00002775,0.00013908,-0.00013953,0.00014365,-0.00014373,0.00043198,-0.00043271
3.20260130,0.00213045,-0.00211244,0.00063994,-0.00063286,0.00004881,-0.00004863,0.00130328,-0.00129459,0.00027921,-0.00027679,0.00003764,-0.00003709,0.00012693,-0.00012691,0.00014107,-0.00014062,0.00040798,-0.00040720
3.20860430,0.00254134,-0.00251400,0.00080352,-0.00079352,0.00005203,-0.00005165,0.00149588,-0.00148165,0.00033817,-0.00033452,0.00005055,-0.00004982,0.00012649,-0.00012599,0.00015135,-0.00015034,0.00042091,-0.00041857
3.21460730,0.00317084,-0.00313230,0.00103474,-0.00102116,0.00005987,-0.00005927,0.00181862,-0.00179788,0.00042618,-0.00042105,0.00006784,-0.00006687,0.00013775,-0.00013675,0.00017522,-0.00017357,0.00047152,-0.00046746
3.22061031,0.00405993,-0.00400773,0.00134864,-0.00133061,0.00007282,-0.00007197,0.00229230,-0.00226373,0.00054901,-0.00054209,0.00009073,-0.00008945,0.00016144,-0.00015986,0.00021422,-0.00021183,0.00056283,-0.00055679
3.22661331,0.00526314,-0.00519414,0.00176435,-0.00174080,0.00009167,-0.00009050,0.00294582,-0.00290769,0.00071426,-0.00070513,0.00012071,-0.00011905,0.00019902,-0.00019678,0.00027079,-0.00026751,0.00070015,-0.00069177
3.23261631,0.00685005,-0.00676035,0.00230564,-0.00227526,0.00011748,-0.00011594,0.00381690,-0.00376706,0.00093155,-0.00091969,0.00015965,-0.00015750,0.00025280,-0.00024974,0.00034826,-0.00034390,0.00089125,-0.00088006
3.23861931,0.00890687,-0.00879175,0.00300146,-0.00296267,0.00015168,-0.00014968,0.00495301,-0.00488880,0.00121273,-0.00119753,0.00020979,-0.00020703,0.00032589,-0.00032185,0.00045100,-0.00044533,0.00114652,-0.00113191
3.24462231,0.01153817,-0.01139196,0.00388643,-0.00383738,0.00019603,-0.00019346,0.00641223,-0.00633046,0.00157218,-0.00155289,0.00027384,-0.00027033,0.00042239,-0.00041714,0.00058452,-0.00057723,0.00147912,-0.00146036
3.25062531,0.01486850,-0.01468454,0.00500139,-0.00493990,0.00025269,-0.00024943,0.00826424,-0.00816113,0.00202697,-0.00200272,0.00035502,-0.00035060,0.00054739,-0.00054066,0.00075550,-0.00074625,0.00190524,-0.00188142
3.25662831,0.01904392,-0.01881445,0.00639381,-0.00631738,0.00032423,-0.00032014,0.01059118,-0.01046232,0.00259713,-0.00256690,0.00045712,-0.00045159,0.00070711,-0.00069859,0.00097197,-0.00096034,0.00244426,-0.00241435
3.26263132,0.02423320,-0.02394936,0.00811809,-0.00802386,0.00041366,-0.00040858,0.01348837,-0.01332870,0.00330578,-0.00326842,0.00058454,-0.00057766,0.00090898,-0.00089828,0.00124338,-0.00122889,0.00311901,-0.00308177
3.26863432,0.03062863,-0.03028040,0.01023572,-0.01012051,0.00052447,-0.00051819,0.01706485,-0.01686862,0.00417927,-0.00413349,0.00074231,-0.00073383,0.00116175,-0.00114843,0.00158069,-0.00156278,0.00395586,-0.00390990
3.27463732,0.03844612,-0.03802235,0.01281519,-0.01267546,0.00066060,-0.00065292,0.02144352,-0.02120430,0.00524721,-0.00519156,0.00093616,-0.00092579,0.00147553,-0.00145908,0.00199643,-0.00197447,0.00498487,-0.00492861
3.28064032,0.04792451,-0.04741298,0.01593158,-0.01576349,0.00082648,-0.00081714,0.02676089,-0.02647161,0.00654235,-0.00647525,0.00117250,-0.00115991,0.00186187,-0.00184172,0.00250471,-0.00247800,0.00623974,-0.00617143
3.28664332,0.05932392,-0.05871143,0.01966587,-0.01946534,0.00102697,-0.00101572,0.03316624,-0.03281924,0.00810039,-0.00802014,0.00145837,-0.00144322,0.00233378,-0.00230930,0.00312122,-0.00308900,0.00775773,-0.00767544
3.29264632,0.07292278,-0.07219538,0.02410379,-0.02386655,0.00126737,-0.00125393,0.04082017,-0.04040727,0.00995956,-0.00986438,0.00180145,-0.00178336,0.00290572,-0.00287620,0.00386315,-0.00382456,0.00957933,-0.00948099
3.29864932,0.08901364,-0.08815685,0.02933429,-0.02905595,0.00155333,-0.00153739,0.04989231,-0.04940497,0.01216005,-0.01204810,0.00220993,-0.00218849,0.00359348,-0.00355816,0.00474898,-0.00470316,0.01174786,-0.01163126
3.30465233,0.10789744,-0.10689655,0.03544748,-0.03512367,0.00189074,-0.00187198,0.06055829,-0.05998777,0.01474328,-0.01461270,0.00269239,-0.00266718,0.00441407,-0.00437214,0.00579834,-0.00574434,0.01430878,-0.01417165
3.31065533,0.12987618,-0.12871670,0.04253210,-0.04215861,0.00228566,-0.00226377,0.07299579,-0.07233337,0.01775082,-0.01759980,0.00325765,-0.00322827,0.00538548,-0.00533610,0.00703157,-0.00696845,0.01730885,-0.01714886
3.31665833,0.15524418,-0.15391228,0.05067261,-0.05024553,0.00274415,-0.00271881,0.08737969,-0.08661694,0.02122327,-0.02105011,0.00391455,-0.00388058,0.00652640,-0.00646870,0.00846941,-0.00839623,0.02079502,-0.02060986
3.32266133,0.18427777,-0.18276082,0.05994573,-0.05946164,0.00327207,-0.00324298,0.10387642,-0.10300550,0.02519880,-0.02500198,0.00467169,-0.00463274,0.00785578,-0.00778891,0.01013241,-0.01004824,0.02481307,-0.02460054
3.32866433,0.21722376,-0.21551096,0.07041676,-0.06987293,0.00387493,-0.00384179,0.12263754,-0.12165150,0.02971161,-0.02948987,0.00553715,-0.00549286,0.00939240,-0.00931552,0.01204033,-0.01194432,0.02940616,-0.02916421
3.33466733,0.25428694,-0.25236992,0.08213559,-0.08153016,0.00455760,-0.00452018,0.14379266,-0.14268587,0.03479016,-0.03454259,0.00651810,-0.00646817,0.01115427,-0.01106660,0.01421149,-0.01410287,0.03461304,-0.03433990
3.34067034,0.29561696,-0.29349043,0.09513270,-0.09446489,0.00532412,-0.00528221,0.16744208,-0.16621053,0.04045544,-0.04018155,0.00762052,-0.00756472,0.01315800,-0.01305884,0.01666196,-0.01654012,0.04046625,-0.04016048
3.34667334,0.34129512,-0.33895753,0.10941517,-0.10868546,0.00617740,-0.00613086,0.19364923,-0.19229093,0.04671907,-0.04641890,0.00884875,-0.00878693,0.01541806,-0.01530684,0.01940482,-0.01926929,0.04699016,-0.04665077
3.35267634,0.39132168,-0.38877583,0.12496301,-0.12417334,0.00711902,-0.00706778,0.22243333,-0.22094867,0.05358160,-0.05325577,0.01020512,-0.01013725,0.01794610,-0.01782240,0.02244930,-0.02229983,0.05419905,-0.05382561
3.35867934,0.44560434,-0.44285784,0.14172606,-0.14087992,0.00814892,-0.00809299,0.25376265,-0.25215469,0.06103088,-0.06068069,0.01168960,-0.01161577,0.02075009,-0.02061369,0.02580000,-0.02563659,0.06209525,-0.06168794
3.36468234,0.50394846,-0.50101420,0.15962147,-0.15872404,0.00926523,-0.00920473,0.28754871,-0.28582346,0.06904070,-0.06866815,0.01329944,-0.01321988,0.02383366,-0.02368457,0.02945618,-0.02927910,0.07066748,-0.07022718
3.37068534,0.56604995,-0.56294632,0.17853223,-0.17759041,0.01046409,-0.01039923,0.32364183,-0.32180840,0.07756979,-0.07717762,0.01502888,-0.01494396,0.02719538,-0.02703384,0.03341109,-0.03322092,0.07988944,-0.07941779
3.37668834,0.63149123,-0.62824227,0.19830677,-0.19732915,0.01173951,-0.01167061,0.36182848,-0.35989918,0.08656124,-0.08615295,0.01686893,-0.01677919,0.03082812,-0.03065467,0.03765151,-0.03744915,0.08971876,-0.08921821
3.38269135,0.69974108,-0.69637633,0.21875984,-0.21775665,0.01308328,-0.01301078,0.40183065,-0.39982095,0.09594241,-0.09552224,0.01880727,-0.01871341,0.03471864,-0.03453410,0.04215744,-0.04194410,0.10009651,-0.09957033
3.38869435,0.77015864,-0.76671280,0.23967480,-0.23865773,0.01448503,-0.01440947,0.44330760,-0.44123598,0.10562549,-0.10519833,0.02082819,-0.02073107,0.03884724,-0.03865274,0.04690197,-0.04667921,0.11094714,-0.11039938
3.39469735,0.84200189,-0.83851433,0.26080729,-0.25978929,0.01593230,-0.01585433,0.48586012,-0.48374782,0.11550857,-0.11507994,0.02291272,-0.02281335,0.04318768,-0.04298466,0.05185147,-0.05162116,0.12217911,-0.12161460
3.40070035,0.91444077,-0.91095470,0.28189034,-0.28088530,0.01741069,-0.01733105,0.52903745,-0.52690803,0.12547746,-0.12505336,0.02503885,-0.02493838,0.04770733,-0.04749752,0.05696600,-0.05673027,0.13368616,-0.13311040
3.40670335,0.98657464,-0.98313616,0.30264071,-0.30166314,0.01890419,-0.01882370,0.57234666,-0.57022548,0.13540801,-0.13499479,0.02718190,-0.02708158,0.05236751,-0.05215288,0.06219996,-0.06196119,0.14534919,-0.14476824
3.41270635,1.05745376,-1.05411070,0.32276642,-0.32183106,0.02039546,-0.02031499,0.61526435,-0.61317796,0.14516907,-0.14477327,0.02931501,-0.02921618,0.05712412,-0.05690688,0.06750305,-0.06726380,0.15703880,-0.15645917
3.41870935,1.12610416,-1.12290478,0.34197510,-0.34109642,0.02186631,-0.02178679,0.65725039,-0.65522580,0.15462585,-0.15425403,0.03140975,-0.03131382,0.06192854,-0.06171109,0.07282140,-0.07258437,0.16861839,-0.16804685
3.42471236,1.19155498,-1.18854654,0.35998279,-0.35917463,0.02329815,-0.02322051,0.69776308,-0.69582700,0.16364372,-0.16330224,0.03343685,-0.03334525,0.06672870,-0.06651355,0.07809898,-0.07786692,0.17994766,-0.17939107
3.43071536,1.25286715,-1.25009453,0.37652304,-0.37579808,0.02467258,-0.02459772,0.73627529,-0.73445328,0.17209211,-0.17178695,0.03536702,-0.03528114,0.07147039,-0.07126011,0.08327904,-0.08305467,0.19088653,-0.19035166
3.43671836,1.30916248,-1.30666672,0.39135566,-0.39072507,0.02597186,-0.02590067,0.77229075,-0.77060648,0.17984853,-0.17958512,0.03717174,-0.03709291,0.07609867,-0.07589582,0.08830572,-0.08809168,0.20129915,-0.20079247
3.44272136,1.35965150,-1.35746850,0.40427490,-0.40374790,0.02717955,-0.02711284,0.80535995,-0.80383439,0.18680247,-0.18658546,0.03882418,-0.03875364,0.08055942,-0.08036646,0.09312562,-0.09292436,0.21105795,-0.21058542
3.44872436,1.40365913,-1.40181845,0.41511657,-0.41470012,0.02828103,-0.02821950,0.83509470,-0.83374549,0.19285892,-0.19269208,0.04030002,-0.04023886,0.08480085,-0.08462010,0.09768930,-0.09750304,0.22004750,-0.21961441
3.45472736,1.44064673,-1.43917066,0.42376372,-0.42346229,0.02926394,-0.02920820,0.86118085,-0.86002169,0.19794151,-0.19782753,0.04157826,-0.04152740,0.08877502,-0.08860854,0.10195265,-0.10178330,0.22816800,-0.22777881
3.46073037,1.47022961,-1.46913239,0.43015077,-0.42996618,0.03011867,-0.03006916,0.88338842,-0.88242868,0.20199492,-0.20193539,0.04264189,-0.04260203,0.09243919,-0.09228879,0.10587805,-0.10572717,0.23533823,-0.23499642
3.46673337,1.49218906,-1.49147650,0.43426566,-0.43419702,0.03083863,-0.03079566,0.90157868,-0.90082310,0.20498668,-0.20498200,0.04347851,-0.04345013,0.09575706,-0.09562418,0.10943526,-0.10930402,0.24149786,-0.24120587
3.47273637,1.50647838,-1.50614770,0.43615008,-0.43619382,0.03142052,-0.03138424,0.91570781,-0.91515642,0.20690802,-0.20695738,0.04408069,-0.04406404,0.09869969,-0.09858541,0.11260198,-0.11249115,0.24660895,-0.24636811
3.47873937,1.51322260,-1.51326265,0.43589766,-0.43604768,0.03186442,-0.03183481,0.92582701,-0.92547521,0.20777395,-0.20787538,0.04444631,-0.04444136,0.10124619,-0.10115118,0.11536409,-0.11527403,0.25065666,-0.25046717
3.48474237,1.51271201,-1.51310369,0.43365031,-0.43389823,0.03217378,-0.03215066,0.93207900,-0.93191780,0.20762240,-0.20777285,0.04457854,-0.04458503,0.10338411,-0.10330861,0.11771557,-0.11764624,0.25364901,-0.25350997
3.49074537,1.50538970,-1.50610682,0.42959286,-0.42992830,0.03235528,-0.03233832,0.93469114,-0.93470759,0.20651260,-0.20670804,0.04448576,-0.04450321,0.10510945,-0.10505332,0.11965804,-0.11960903,0.25561592,-0.25552541
3.49674837,1.49183406,-1.49284428,0.42394631,-0.42435729,0.03241863,-0.03240734,0.93396560,-0.93414335,0.20452271,-0.20475827,0.04418131,-0.04420898,0.10642640,-0.10638909,0.12120008,-0.12117068,0.25660739,-0.25656256
3.50275138,1.47273691,-1.47400294,0.41695996,-0.41743329,0.03237617,-0.03236997,0.93026704,-0.93058696,0.20174681,-0.20201697,0.04368293,-0.04371994,0.10734681,-0.10732743,0.12235630,-0.12234549,0.25669110,-0.25668831
3.50875438,1.44887853,-1.45035946,0.40890295,-0.40942470,0.03224253,-0.03224071,0.92400846,-0.92444941,0.19829153,-0.19859027,0.04301225,-0.04305753,0.10788934,-0.10788668,0.12314619,-0.12315278,0.25594950,-0.25598449
3.51475738,1.42110080,-1.42275344,0.40005550,-0.40061144,0.03203406,-0.03203585,0.91563597,-0.91617556,0.19427226,-0.19459331,0.04219401,-0.04224637,0.10807845,-0.10809107,0.12359298,-0.12361560,0.25447660,-0.25454463
3.52076038,1.39027968,-1.39206000,0.39070031,-0.39127634,0.03176840,-0.03177298,0.90561323,-0.90622858,0.18980938,-0.19014636,0.04125529,-0.04131349,0.10794329,-0.10796951,0.12372244,-0.12375963,0.25237454,-0.25247059
3.52676338,1.35729839,-1.35916278,0.38111448,-0.38169704,0.03146392,-0.03147043,0.89440622,-0.89507470,0.18502446,-0.18537113,0.04022467,-0.04028739,0.10751642,-0.10755446,0.12356170,-0.12361199,0.24975031,-0.24986922
3.53276638,1.32302228,-1.32492881,0.37156228,-0.37213867,0.03113915,-0.03114675,0.88246914,-0.88316906,0.18003677,-0.18038711,0.03913135,-0.03919732,0.10683261,-0.10688061,0.12313834,-0.12320026,0.24671257,-0.24684921
3.53876938,1.28827639,-1.29018585,0.36228892,-0.36284764,0.03081238,-0.03082023,0.87023179,-0.87094297,0.17496001,-0.17530847,0.03800438,-0.03807232,0.10592765,-0.10598373,0.12247953,-0.12255167,0.24336885,-0.24351825
3.54477239,1.25382653,-1.25570329,0.35351563,-0.35404659,0.03050113,-0.03050845,0.85808912,-0.85879337,0.16989967,-0.17024122,0.03687183,-0.03694057,0.10483725,-0.10489957,0.12161148,-0.12169251,0.23982314,-0.23998062
3.55077539,1.22036406,-1.22217679,0.34543599,-0.34593066,0.03022179,-0.03022785,0.84639293,-0.84707443,0.16495077,-0.16528104,0.03576015,-0.03582860,0.10359611,-0.10366292,0.12055910,-0.12064779,0.23617402,-0.23633526
3.55677839,1.18849493,-1.19021702,0.33821357,-0.33866508,0.02998928,-0.02999345,0.83544610,-0.83609159,0.16019630,-0.16051161,0.03469357,-0.03476077,0.10223713,-0.10230683,0.11934584,-0.11944108,0.23251328,-0.23267439
3.56278139,1.15873261,-1.16034243,0.33198070,-0.33238389,0.02981678,-0.02981851,0.82549905,-0.82609800,0.15570608,-0.15600349,0.03369361,-0.03375874,0.10079082,-0.10086194,0.11799386,-0.11809464,0.22892500,-0.22908255
3.56878439,1.13149478,-1.13297581,0.32683839,-0.32718978,0.02971555,-0.02971438,0.81674855,-0.81729316,0.15153629,-0.15181363,0.03277874,-0.03284115,0.09928485,-0.09935612,0.11652422,-0.11662962,0.22548508,-0.22563613
3.57478739,1.10710339,-1.10844407,0.32285698,-0.32315470,0.02969477,-0.02969034,0.80933831,-0.80982340,0.14772942,-0.14798525,0.03196417,-0.03202334,0.09774377,-0.09781411,0.11495725,-0.11506644,0.22226116,-0.22240325
3.58079040,1.08578726,-1.08698080,0.32007748,-0.32032119,0.02976144,-0.02975351,0.80336115,-0.80378404,0.14431466,-0.14454824,0.03126165,-0.03131722,0.09618889,-0.09625745,0.11331295,-0.11342515,0.21931269,-0.21944381
3.58679340,1.06768693,-1.06873096,0.31851333,-0.31870406,0.02992038,-0.02990880,0.79886238,-0.79922267,0.14130855,-0.14151980,0.03067950,-0.03073128,0.09463828,-0.09470439,0.11161134,-0.11172581,0.21669123,-0.21680980
3.59279640,1.05286075,-1.05375693,0.31815228,-0.31829233,0.03017421,-0.03015894,0.79584392,-0.79614319,0.13871598,-0.13890541,0.03022265,-0.03027055,0.09310677,-0.09316999,0.10987277,-0.10998879,0.21444072,-0.21454556
3.59879940,1.04129190,-1.04204547,0.31895844,-0.31905121,0.03052338,-0.03050447,0.79426875,-0.79451036,0.13653122,-0.13669987,0.02989272,-0.02993681,0.09160611,-0.09166621,0.10811802,-0.10823490,0.21259773,-0.21268804
3.60480240,1.03289569,-1.03351499,0.32087410,-0.32092393,0.03096624,-0.03094383,0.79406562,-0.79425438,0.13473917,-0.13488852,0.02968826,-0.02972869,0.09014509,-0.09020202,0.10636834,-0.10648537,0.21119159,-0.21126691
3.61080540,1.02752681,-1.02802283,0.32382147,-0.32383354,0.03149911,-0.03147344,0.79513346,-0.79527536,0.13331652,-0.13344844,0.02960490,-0.02964192,0.08872972,-0.08878362,0.10464519,-0.10476169,0.21024439,-0.21030454
3.61680840,1.02498632,-1.02537217,0.32770424,-0.32768438,0.03211640,-0.03208777,0.79734564,-0.79744763,0.13223298,-0.13234963,0.02963561,-0.02966954,0.08736338,-0.08741454,0.10296991,-0.10308522,0.20977077,-0.20981586
3.62281141,1.02502819,-1.02531873,0.33240902,-0.33236360,0.03281074,-0.03277952,0.80055391,-0.80062362,0.13145243,-0.13155620,0.02977094,-0.02980216,0.08604697,-0.08609586,0.10136316,-0.10147662,0.20977765,-0.20980808
3.62881441,1.02736559,-1.02757694,0.33780664,-0.33774243,0.03357313,-0.03353975,0.80459202,-0.80463754,0.13093402,-0.13102746,0.02999929,-0.03002818,0.08477915,-0.08482635,0.09984426,-0.09995528,0.21026387,-0.21028028
3.63481741,1.03167690,-1.03182607,0.34375358,-0.34367763,0.03439311,-0.03435803,0.80927915,-0.80930883,0.13063329,-0.13071903,0.03030712,-0.03033412,0.08355647,-0.08360267,0.09843048,-0.09853853,0.21121986,-0.21122314
3.64082041,1.03761178,-1.03771625,0.35009358,-0.35001309,0.03525899,-0.03522273,0.81442329,-0.81444556,0.13050314,-0.13058385,0.03067929,-0.03070481,0.08237366,-0.08241964,0.09713630,-0.09724094,0.21262737,-0.21261862
3.64682341,1.04479736,-1.04487469,0.35665944,-0.35658160,0.03615811,-0.03612118,0.81982464,-0.81984784,0.13049494,-0.13057325,0.03109927,-0.03112371,0.08122385,-0.08127044,0.09597277,-0.09607366,0.21445943,-0.21443997
3.65282641,1.05284487,-1.05291237,0.36327532,-0.36320723,0.03707708,-0.03704001,0.82527927,-0.82531144,0.13055949,-0.13063791,0.03154942,-0.03157318,0.08009896,-0.08014700,0.09494693,-0.09504385,0.21668051,-0.21665182
3.65882941,1.06135686,-1.06143119,0.36975946,-0.36970795,0.03800214,-0.03796546,0.83058297,-0.83063170,0.13064806,-0.13072899,0.03201134,-0.03203476,0.07899001,-0.07904034,0.09406146,-0.09415432,0.21924704,-0.21921078
3.66483242,1.06993497,-1.07003177,0.37592738,-0.37589888,0.03891947,-0.03888368,0.83553538,-0.83560767,0.13071346,-0.13079906,0.03246613,-0.03248953,0.07788762,-0.07794104,0.09331447,-0.09340332,0.22210829,-0.22206621
3.67083542,1.07818823,-1.07832183,0.38159558,-0.38159598,0.03981554,-0.03978110,0.83994451,-0.84004658,0.13071105,-0.13080326,0.03289473,-0.03291839,0.07678243,-0.07683966,0.09269959,-0.09278457,0.22520755,-0.22516146
3.67683842,1.08574183,-1.08592487,0.38658564,-0.38662016,0.04067746,-0.04064480,0.84363125,-0.84376842,0.13059978,-0.13070023,0.03327831,-0.03330244,0.07566564,-0.07572727,0.09220621,-0.09228761,0.22848361,-0.22843534
3.68284142,1.09224593,-1.09248911,0.39072856,-0.39080163,0.04149335,-0.04146283,0.84643394,-0.84661050,0.13034312,-0.13045311,0.03359861,-0.03362340,0.07452946,-0.07459597,0.09181999,-0.09189818,0.23187255,-0.23182387
3.68884442,1.09738427,-1.09769612,0.39386929,-0.39398440,0.04225260,-0.04222451,0.84821271,-0.84843179,0.12990998,-0.13003045,0.03383835,-0.03386393,0.07336760,-0.07343929,0.09152357,-0.09159897,0.23530958,-0.23526216
3.69484742,1.10088218,-1.10126882,0.39587107,-0.39603072,0.04294617,-0.04292073,0.84885329,-0.84911681,0.12927539,-0.12940692,0.03398162,-0.03400806,0.07217567,-0.07225265,0.09129728,-0.09137040,0.23873099,-0.23868634
3.70085043,1.10251341,-1.10297849,0.39661965,-0.39682522,0.04356680,-0.04354414,0.84827005,-0.84857864,0.12842114,-0.12856392,0.03401427,-0.03404161,0.07095147,-0.07103367,0.09112015,-0.09119146,0.24207592,-0.24203535
3.70685343,1.10210561,-1.10265023,0.39602680,-0.39627859,0.04410906,-0.04408925,0.84640808,-0.84676113,0.12733610,-0.12748995,0.03392428,-0.03395250,0.06969518,-0.06978232,0.09097067,-0.09104068,0.24528801,-0.24525260
3.71285643,1.09954388,-1.10016664,0.39403334,-0.39433051,0.04456949,-0.04455250,0.84324408,-0.84363973,0.12601635,-0.12618073,0.03370208,-0.03373115,0.06840945,-0.06850107,0.09082773,-0.09089691,0.24831661,-0.24828717
3.71885943,1.09477227,-1.09546938,0.39061118,-0.39095176,0.04494644,-0.04493218,0.83878588,-0.83922114,0.12446505,-0.12463908,0.03334089,-0.03337071,0.06709930,-0.06719475,0.09067135,-0.09074009,0.25111767,-0.25109476
3.72486243,1.08779311,-1.08855860,0.38576442,-0.38614540,0.04524002,-0.04522833,0.83307071,-0.83354156,0.12269207,-0.12287460,0.03283689,-0.03286733,0.06577187,-0.06587035,0.09048324,-0.09055188,0.25365413,-0.25363805
3.73086543,1.07866411,-1.07949010,0.37952946,-0.37994686,0.04545180,-0.04544247,0.82616212,-0.82666371,0.12071335,-0.12090297,0.03218938,-0.03222030,0.06443614,-0.06453671,0.09024724,-0.09031605,0.25589580,-0.25588663
3.73686843,1.06749349,-1.06837051,0.37197394,-0.37242294,0.04558455,-0.04557735,0.81814582,-0.81867262,0.11855010,-0.11874519,0.03140088,-0.03143210,0.06310242,-0.06320405,0.08994960,-0.09001876,0.25781886,-0.25781648
3.74287144,1.05443345,-1.05535075,0.36319488,-0.36366993,0.04564192,-0.04563655,0.80912464,-0.80967067,0.11622779,-0.11642662,0.03047706,-0.03050838,0.06178188,-0.06188349,0.08957895,-0.08964859,0.25940492,-0.25940908
3.74887444,1.03967228,-1.04061830,0.35331574,-0.35381071,0.04562801,-0.04562422,0.79921302,-0.79977207,0.11377507,-0.11397581,0.02942663,-0.02945785,0.06048601,-0.06058647,0.08912624,-0.08919639,0.26063986,-0.26065020
3.75487744,1.02342597,-1.02438860,0.34248285,-0.34299123,0.04554710,-0.04554459,0.78853135,-0.78909716,0.11122270,-0.11142349,0.02826113,-0.02829203,0.05922605,-0.05932426,0.08858444,-0.08865512,0.26151243,-0.26152858
3.76088044,1.00592944,-1.00689645,0.33086136,-0.33137636,0.04540321,-0.04540173,0.77720059,-0.77776707,0.10860239,-0.10880140,0.02699462,-0.02702497,0.05801258,-0.05810748,0.08794826,-0.08801941,0.26201299,-0.26203458
3.76688344,0.98742845,-0.98838775,0.31863071,-0.31914543,0.04519994,-0.04519925,0.76533761,-0.76589893,0.10594590,-0.10614136,0.02564332,-0.02567289,0.05685514,-0.05694572,0.08721371,-0.08728528,0.26213227,-0.26215897
3.77288644,0.96817235,-0.96911221,0.30598017,-0.30648776,0.04494015,-0.04494006,0.75305152,-0.75360227,0.10328417,-0.10347440,0.02422515,-0.02425370,0.05576196,-0.05584730,0.08637777,-0.08644968,0.26186048,-0.26189207
3.77888944,0.94840827,-0.94931754,0.29310440,-0.29359812,0.04462596,-0.04462630,0.74044137,-0.74097658,0.10064673,-0.10083016,0.02275927,-0.02278658,0.05473988,-0.05481916,0.08543809,-0.08551025,0.26118681,-0.26122314
3.78489245,0.92837712,-0.92924525,0.28019926,-0.28067264,0.04425868,-0.04425932,0.72759529,-0.72811046,0.09806129,-0.09823649,0.02126557,-0.02129142,0.05379444,-0.05386694,0.08439273,-0.08446507,0.26009938,-0.26014041
