energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.25562781,1.75968036,-1.84250054,0.03199794,-0.04245732,0.22375541,-0.19823749,0.74315185,-0.72936525,0.49997819,-0.47615168,0.15961987,-0.19048750,0.03525662,-0.04362050,0.86109748,-0.95329494
-5.24962481,1.73733777,-1.79476896,0.02920501,-0.04037853,0.23383383,-0.19519324,0.74229506,-0.72253927,0.50978355,-0.46474125,0.15276047,-0.19079712,0.03259797,-0.04123344,0.83373611,-0.92660536
-5.24362181,1.71675387,-1.74985095,0.02647110,-0.03820222,0.24485404,-0.19429511,0.74123601,-0.71591165,0.52100665,-0.45654017,0.14551051,-0.19005438,0.02999580,-0.03878783,0.80615953,-0.89880141
-5.23761881,1.69774302,-1.70825388,0.02382675,-0.03595778,0.25653536,-0.19552343,0.73991643,-0.70960318,0.53323587,-0.45156243,0.13797198,-0.18826058,0.02747764,-0.03631691,0.77864162,-0.87026936
-5.23161581,1.68004308,-1.67038528,0.02129780,-0.03367342,0.26857796,-0.19881328,0.73827631,-0.70373512,0.54602965,-0.44974901,0.13024572,-0.18543770,0.02506698,-0.03385196,0.75143355,-0.84139174
-5.22561281,1.66332263,-1.63654109,0.01890520,-0.03137569,0.28066916,-0.20405505,0.73625327,-0.69842213,0.55892596,-0.45096886,0.12242942,-0.18162810,0.02278305,-0.03142168,0.72475952,-0.81253775
-5.21960980,1.64719136,-1.60689639,0.01666492,-0.02908902,0.29249046,-0.21109577,0.73378221,-0.69376508,0.57145288,-0.45502124,0.11461585,-0.17689348,0.02064081,-0.02905170,0.69881346,-0.78405420
-5.21360680,1.63121328,-1.58149904,0.01458816,-0.02683550,0.30372526,-0.21974148,0.73079540,-0.68984405,0.58314021,-0.46163932,0.10689129,-0.17131321,0.01865100,-0.02676430,0.67375671,-0.75625733
-5.20760380,1.61492221,-1.56026652,0.01268155,-0.02463463,0.31406691,-0.22976029,0.72722282,-0.68671174,0.59353164,-0.47049518,0.09933415,-0.16498201,0.01682037,-0.02457814,0.64971653,-0.72942547
-5.20160080,1.59783875,-1.54298614,0.01094758,-0.02250327,0.32322682,-0.24088663,0.72299289,-0.68438764,0.60219721,-0.48120621,0.09201398,-0.15800711,0.01515195,-0.02250824,0.62678543,-0.70379290
-5.19559780,1.57948805,-1.52931897,0.00938507,-0.02045555,0.33094249,-0.25282638,0.71803343,-0.68285332,0.60874539,-0.49334298,0.08499060,-0.15050504,0.01364543,-0.02056597,0.60502141,-0.67954485
-5.18959480,1.55941766,-1.51880752,0.00798971,-0.01850299,0.33698492,-0.26526291,0.71227287,-0.68204907,0.61283460,-0.50643849,0.07831362,-0.14259806,0.01229753,-0.01875921,0.58444874,-0.65681393
-5.18359180,1.53721463,-1.51088739,0.00675456,-0.01665454,0.34116523,-0.27786412,0.70564170,-0.68187225,0.61418340,-0.51999885,0.07202214,-0.13441059,0.01110246,-0.01709251,0.56505967,-0.63567809
-5.17758879,1.51252115,-1.50490249,0.00567070,-0.01491672,0.34334015,-0.29029017,0.69807413,-0.68217741,0.61257913,-0.53351497,0.06614476,-0.12606557,0.01005234,-0.01556737,0.54681669,-0.61616008
-5.17158579,1.48504824,-1.50012383,0.00472770,-0.01329386,0.34341623,-0.30220180,0.68950991,-0.68277844,0.60788445,-0.54647534,0.06069984,-0.11768111,0.00913765,-0.01418258,0.52965553,-0.59822868
-5.16558279,1.45458703,-1.49577127,0.00391416,-0.01178822,0.34135243,-0.31326898,0.67989631,-0.68345276,0.60004164,-0.55837925,0.05569599,-0.10936745,0.00834766,-0.01293451,0.51348878,-0.58180156
-5.15957979,1.42101716,-1.49103779,0.00321812,-0.01040026,0.33716110,-0.32317973,0.66919020,-0.68394734,0.58907443,-0.56875036,0.05113275,-0.10122431,0.00767078,-0.01181748,0.49821017,-0.56674981
-5.15357679,1.38431240,-1.48511527,0.00262753,-0.00912883,0.33090740,-0.33164858,0.65736034,-0.68398662,0.57508724,-0.57714985,0.04700150,-0.09333884,0.00709497,-0.01082414,0.48369932,-0.55290399
-5.14757379,1.34454332,-1.47722118,0.00213048,-0.00797140,0.32270696,-0.33842460,0.64438962,-0.68328180,0.55826212,-0.58318902,0.04328652,-0.08578421,0.00660802,-0.00994583,0.46982708,-0.54006159
-5.14157079,1.30187726,-1.46662503,0.00171557,-0.00692425,0.31272227,-0.34329855,0.63027747,-0.68154132,0.53885326,-0.58654053,0.03996620,-0.07861869,0.00619791,-0.00917288,0.45646115,-0.52799565
-5.13556778,1.25657589,-1.45267362,0.00137202,-0.00598273,0.30115765,-0.34610880,0.61504218,-0.67848192,0.51717981,-0.58694802,0.03701428,-0.07188552,0.00585298,-0.00849503,0.44347207,-0.51646422
-5.12956478,1.20899070,-1.43481412,0.00108987,-0.00514142,0.28825344,-0.34674599,0.59872327,-0.67384002,0.49361700,-0.58423375,0.03440123,-0.06561323,0.00556222,-0.00790166,0.43073921,-0.50522032
-5.12356178,1.15955693,-1.41261408,0.00086007,-0.00439430,0.27427935,-0.34515599,0.58138366,-0.66738266,0.46858635,-0.57830370,0.03209559,-0.05981652,0.00531543,-0.00738213,0.41815688,-0.49402212
-5.11755878,1.10878645,-1.38577763,0.00067449,-0.00373499,0.25952756,-0.34134124,0.56311170,-0.65891768,0.44254526,-0.56915018,0.03006528,-0.05449763,0.00510335,-0.00692602,0.40564004,-0.48264283
-5.11155578,1.05725989,-1.35415718,0.00052597,-0.00315683,0.24430581,-0.33536026,0.54402294,-0.64830262,0.41597660,-0.55685182,0.02827889,-0.04964798,0.00491783,-0.00652338,0.39312976,-0.47088004
-5.10555278,1.00561864,-1.31776040,0.00040830,-0.00265308,0.22893069,-0.32732558,0.52426152,-0.63545199,0.38937867,-0.54157081,0.02670682,-0.04525009,0.00475187,-0.00616490,0.38059800,-0.45856409
-5.09954977,0.95455689,-1.27675223,0.00031615,-0.00221702,0.21372150,-0.31739999,0.50400104,-0.62034253,0.36325596,-0.52354782,0.02532232,-0.04127962,0.00459975,-0.00584210,0.36805163,-0.44556521
-5.09354677,0.90481402,-1.23145212,0.00024506,-0.00184206,0.19899485,-0.30579158,0.48344495,-0.60301637,0.33811104,-0.50309473,0.02410235,-0.03770744,0.00445701,-0.00554748,0.35553557,-0.43179918
-5.08754377,0.85716733,-1.18232675,0.00019135,-0.00152185,0.18506000,-0.29274757,0.46282616,-0.58358195,0.31443769,-0.48058562,0.02302828,-0.03450162,0.00432049,-0.00527455,0.34313483,-0.41723137
-5.08154077,0.81242524,-1.12997889,0.00015208,-0.00125038,0.17221521,-0.27854746,0.44240593,-0.56221270,0.29271538,-0.45644656,0.02208636,-0.03162936,0.00418834,-0.00501799,0.33097535,-0.40187902
-5.07553777,0.77142056,-1.07513304,0.00012498,-0.00102198,0.16074480,-0.26349568,0.42247185,-0.53914368,0.27340505,-0.43114455,0.02126805,-0.02905856,0.00405999,-0.00477361,0.31922360,-0.38581190
-5.06953477,0.73500384,-1.01861864,0.00010840,-0.00083144,0.15091712,-0.24791417,0.40333490,-0.51466641,0.25694608,-0.40517634,0.02057010,-0.02675936,0.00393610,-0.00453841,0.30808488,-0.36915120
-5.06353177,0.70403618,-0.96135177,0.00010127,-0.00067402,0.14298296,-0.23213519,0.38532552,-0.48912208,0.24375400,-0.37905741,0.01999447,-0.02470519,0.00381856,-0.00431054,0.29780034,-0.35206706
-5.05752876,0.67938127,-0.90431616,0.00010307,-0.00054550,0.13717445,-0.21649458,0.36878860,-0.46289366,0.23421885,-0.35331176,0.01954801,-0.02287370,0.00371036,-0.00408925,0.28864259,-0.33477471
-5.05152576,0.66189609,-0.84854428,0.00011380,-0.00044217,0.13370411,-0.20132576,0.35407758,-0.43639714,0.22870369,-0.32846269,0.01924210,-0.02124734,0.00361559,-0.00387489,0.28091027,-0.31752962
-5.04552276,0.65242006,-0.79509914,0.00013398,-0.00036087,0.13276375,-0.18695453,0.34154743,-0.41007234,0.22754274,-0.30502482,0.01909199,-0.01981363,0.00353937,-0.00366879,0.27492137,-0.30062177
-5.03951976,0.65176202,-0.74505731,0.00016463,-0.00029902,0.13452316,-0.17369489,0.33154688,-0.38437361,0.23103909,-0.28349766,0.01911617,-0.01856532,0.00348772,-0.00347323,0.27100554,-0.28436942
-5.03351676,0.66068514,-0.69949338,0.00020731,-0.00025457,0.13912822,-0.16184564,0.32440979,-0.35976070,0.23946135,-0.26436039,0.01933551,-0.01750020,0.00346759,-0.00329133,0.26949569,-0.26911251
-5.02751376,0.67988940,-0.65946607,0.00026410,-0.00022609,0.14669845,-0.15168793,0.32044593,-0.33669009,0.25303918,-0.24806811,0.01977245,-0.01662080,0.00348672,-0.00312704,0.27071877,-0.25520595
-5.02151076,0.70999189,-0.62600575,0.00033767,-0.00021269,0.15732378,-0.14348344,0.31993143,-0.31560689,0.27195753,-0.23504893,0.02045005,-0.01593399,0.00355362,-0.00298505,0.27498618,-0.24301288
-5.01550775,0.75150527,-0.60010309,0.00043126,-0.00021413,0.17106070,-0.13747304,0.32309897,-0.29693736,0.29634962,-0.22570199,0.02139112,-0.01545038,0.00367747,-0.00287074,0.28258389,-0.23289813
-5.00950475,0.80481477,-0.58269854,0.00054870,-0.00023075,0.18792781,-0.13387573,0.33012821,-0.28108214,0.32628877,-0.22039563,0.02261721,-0.01518369,0.00386809,-0.00279016,0.29376264,-0.22522176
-5.00350175,0.87015457,-0.57467199,0.00069447,-0.00026355,0.20790089,-0.13288758,0.34113663,-0.26841014,0.36177941,-0.21946572,0.02414781,-0.01515008,0.00413586,-0.00275001,0.30872827,-0.22033289
-4.99749875,0.94758443,-0.57683209,0.00087365,-0.00031416,0.23090794,-0.13468045,0.35617120,-0.25925291,0.40274768,-0.22321339,0.02599945,-0.01536738,0.00449161,-0.00275760,0.32763271,-0.21856358
-4.99149575,1.03696771,-0.58990479,0.00109193,-0.00038492,0.25682429,-0.13940031,0.37520124,-0.25389943,0.44903217,-0.23190212,0.02818491,-0.01585443,0.00494651,-0.00282088,0.35056564,-0.22022291
-4.98549275,1.13795192,-0.61452063,0.00135556,-0.00047883,0.28546834,-0.14716494,0.39811281,-0.25259129,0.50037547,-0.24575377,0.03071256,-0.01663023,0.00551199,-0.00294839,0.37754739,-0.22559100
-4.97948974,1.24995305,-0.65120049,0.00167131,-0.00059964,0.31659826,-0.15806102,0.42470503,-0.25551790,0.55641712,-0.26494337,0.03358570,-0.01771328,0.00619949,-0.00314931,0.40852301,-0.23491313
-4.97348674,1.37214504,-0.70033976,0.00204632,-0.00075178,0.34991006,-0.17214052,0.45468860,-0.26281201,0.61668882,-0.28959283,0.03680213,-0.01912079,0.00702032,-0.00343339,0.44335810,-0.24839368
-4.96748374,1.50345529,-0.76219116,0.00248801,-0.00094042,0.38503741,-0.18941649,0.48768681,-0.27454517,0.68061237,-0.31976343,0.04035373,-0.02086798,0.00798539,-0.00381091,0.48183639,-0.26619014
-4.96148074,1.64256750,-0.83684644,0.00300390,-0.00117139,0.42155358,-0.20985847,0.52323931,-0.29072350,0.74750110,-0.35544751,0.04422623,-0.02296737,0.00910489,-0.00429264,0.52365934,-0.28840704
-4.95547774,1.78793225,-0.92421784,0.00360135,-0.00145114,0.45897564,-0.23338767,0.56080855,-0.31128362,0.81656509,-0.39655971,0.04839909,-0.02542808,0.01038796,-0.00488971,0.56844795,-0.31509005
-4.94947474,1.93778594,-1.02402009,0.00428737,-0.00178668,0.49677116,-0.25987236,0.59978910,-0.33608919,0.88692060,-0.44292826,0.05284552,-0.02825523,0.01184232,-0.00561345,0.61574675,-0.34622031
-4.94347174,2.09017799,-1.13575400,0.00506827,-0.00218544,0.53436732,-0.28912366,0.63951960,-0.36492813,0.95760364,-0.49428688,0.05753264,-0.03144932,0.01347377,-0.00647519,0.66502997,-0.38170928
-4.93746873,2.24300602,-1.25869292,0.00594935,-0.00265513,0.57116231,-0.32089239,0.67929710,-0.39751087,1.02758760,-0.55026810,0.06242175,-0.03500567,0.01528581,-0.00748597,0.71571000,-0.42139430
-4.93146573,2.39405817,-1.39187334,0.00693459,-0.00320352,0.60653883,-0.35486714,0.71839339,-0.43347005,1.09580460,-0.61039849,0.06746875,-0.03891395,0.01727909,-0.00865625,0.76714763,-0.46503528
-4.92546273,2.54106129,-1.53409081,0.00802625,-0.00383823,0.63987915,-0.39067407,0.75607290,-0.47236183,1.16116981,-0.67409662,0.07262471,-0.04315783,0.01945099,-0.00999550,0.81866417,-0.51231259
-4.91945973,2.68173371,-1.68390229,0.00922454,-0.00456642,0.67058125,-0.42787878,0.79161150,-0.51366926,1.22260811,-0.74067427,0.07783645,-0.04771466,0.02179512,-0.01151173,0.86955493,-0.56282670
-4.91345673,2.81384044,-1.83963594,0.01052729,-0.00539450,0.69807546,-0.46599046,0.82431553,-0.55680786,1.27908186,-0.80934134,0.08304738,-0.05255529,0.02430099,-0.01321106,0.91910373,-0.61609970
-4.90745373,2.93524903,-1.99940882,0.01192968,-0.00632775,0.72184083,-0.50446842,0.85354040,-0.60113359,1.32961900,-0.87921482,0.08819827,-0.05764411,0.02695363,-0.01509715,0.96659802,-0.67157888
-4.90145073,3.04398383,-2.16115293,0.01342396,-0.00737000,0.74142065,-0.54273113,0.87870799,-0.64595311,1.37334002,-0.94933185,0.09322823,-0.06293908,0.02973338,-0.01717069,1.01134417,-0.72864260
-4.89544772,3.13827663,-2.32264927,0.01499934,-0.00852319,0.75643624,-0.58016760,0.89932224,-0.69053657,1.40948284,-1.01866690,0.09807570,-0.06839210,0.03261587,-0.01942886,1.05268248,-0.78660845
-4.88944472,3.21661169,-2.48156955,0.01664192,-0.00978706,0.76659858,-0.61615074,0.91498220,-0.73413223,1.43742446,-1.08615254,0.10267950,-0.07394940,0.03557200,-0.02186485,1.09000136,-0.84474368
-4.88344172,3.27776342,-2.63552429,0.01833471,-0.01115878,0.77171709,-0.65005251,0.92539218,-0.77598303,1.45669846,-1.15070341,0.10697997,-0.07955217,0.03856827,-0.02446742,1.12275049,-0.90227768
-4.87743872,3.32082549,-2.78211628,0.02005784,-0.01263266,0.77170525,-0.68126013,0.93036852,-0.81534421,1.46700760,-1.21124257,0.11092008,-0.08513739,0.04156713,-0.02722055,1.15045238,-0.95841642
-4.87143572,3.34523020,-2.91899733,0.02178883,-0.01419992,0.76658273,-0.70919292,0.92984284,-0.85150171,1.46823101,-1.26672925,0.11444665,-0.09063878,0.04452768,-0.03010328,1.17271218,-1.01235829
-4.86543272,3.35075783,-3.04392652,0.02350299,-0.01584856,0.75647405,-0.73331892,0.92386169,-0.88379052,1.46042569,-1.31618696,0.11751145,-0.09598792,0.04740638,-0.03308956,1.18922556,-1.06331110
-4.85942971,3.33753572,-3.15482775,0.02517397,-0.01756332,0.74160367,-0.75317071,0.91258270,-0.91161227,1.44382240,-1.35873092,0.12007244,-0.10111552,0.05015811,-0.03614841,1.19978436,-1.11050960
-4.85342671,3.30602778,-3.24984450,0.02677440,-0.01932571,0.72228801,-0.76835970,0.89626762,-0.93445148,1.41881623,-1.39359347,0.12209482,-0.10595279,0.05273719,-0.03924421,1.20428023,-1.15323316
-4.84742371,3.25701501,-3.32738948,0.02827661,-0.02111431,0.69892456,-0.77858818,0.87527253,-0.95188972,1.38595227,-1.42014656,0.12355214,-0.11043299,0.05509868,-0.04233718,1.20270602,-1.19082280
-4.84142071,3.19156840,-3.38618751,0.02965339,-0.02290499,0.67197882,-0.78365860,0.85003581,-0.96361711,1.34590733,-1.43792024,0.12442726,-0.11449287,0.05719958,-0.04538408,1.19515520,-1.22269740
-4.83541771,3.11101553,-3.42530977,0.03087883,-0.02467150,0.64196950,-0.78347979,0.82106457,-0.96944073,1.29946839,-1.44661641,0.12471317,-0.11807437,0.05900018,-0.04833912,1.18181934,-1.24836814
-4.82941471,3.01690263,-3.44419826,0.03192911,-0.02638596,0.60945274,-0.77806952,0.78891995,-0.96928957,1.24750893,-1.44611718,0.12441380,-0.12112608,0.06046531,-0.05115499,1.16298395,-1.26745114
-4.82341171,2.91095356,-3.44267967,0.03278328,-0.02801962,0.57500609,-0.76755360,0.75420214,-0.96321592,1.19096411,-1.43648760,0.12354441,-0.12360485,0.06156545,-0.05378409,1.13902268,-1.27967753
-4.81740870,2.79502751,-3.42096821,0.03342395,-0.02954361,0.53921279,-0.75216141,0.71753563,-0.95139305,1.13080587,-1.41797259,0.12213204,-0.12547715,0.06227782,-0.05617984,1.11039029,-1.28490103
-4.81140570,2.67107686,-3.37965751,0.03383787,-0.03092978,0.50264696,-0.73221807,0.67955522,-0.93410956,1.06801883,-1.39098838,0.12021548,-0.12672035,0.06258712,-0.05829803,1.07761444,-1.28310242
-4.80540270,2.54110649,-3.31970228,0.03401640,-0.03215158,0.46586035,-0.70813374,0.64089316,-0.91176052,1.00357787,-1.35610879,0.11784512,-0.12732387,0.06248615,-0.06009815,1.04128655,-1.27439121
-4.79939970,2.40713563,-3.24239047,0.03395579,-0.03318486,0.42937089,-0.68039045,0.60216793,-0.88483587,0.93842803,-1.31404716,0.11508246,-0.12728997,0.06197614,-0.06154478,1.00205187,-1.25900411
-4.79339670,2.27116302,-3.14930745,0.03365737,-0.03400872,0.39365334,-0.64952704,0.56397457,-0.85390671,0.87346728,-1.26563464,0.11199932,-0.12663438,0.06106674,-0.06260867,0.96059896,-1.23730072
-4.78739370,2.13513594,-3.04229363,0.03312741,-0.03460617,0.35913237,-0.61612307,0.52687696,-0.81960997,0.80953234,-1.21179585,0.10867672,-0.12538658,0.05977578,-0.06326784,0.91764860,-1.20975629
-4.78139070,2.00092330,-2.92339717,0.03237700,-0.03496472,0.32617779,-0.58078214,0.49140173,-0.78263211,0.74738789,-1.15352299,0.10520355,-0.12358974,0.05812875,-0.06350833,0.87394237,-1.17695207
-4.77538769,1.87029280,-2.79482370,0.03142159,-0.03507683,0.29510217,-0.54411545,0.45803386,-0.74369251,0.68771885,-1.09184935,0.10167482,-0.12130033,0.05615799,-0.06332474,0.83023092,-1.13956328
-4.76938469,1.74489201,-2.65888466,0.03028052,-0.03494020,0.26616039,-0.50672615,0.42721369,-0.70352702,0.63112584,-1.02782328,0.09818977,-0.11858733,0.05390167,-0.06272050,0.78726207,-1.09834525
-4.76338169,1.62623296,-2.51794591,0.02897633,-0.03455780,0.23955108,-0.46919511,0.39933510,-0.66287231,0.57812321,-0.96248353,0.09484973,-0.11553112,0.05140262,-0.06170779,0.74576879,-1.05411797
-4.75737869,1.51567991,-2.37437806,0.02753404,-0.03393779,0.21541949,-0.43206838,0.37474452,-0.62245131,0.52913953,-0.89683655,0.09175574,-0.11222199,0.04870702,-0.06030720,0.70645731,-1.00774942
-4.75137569,1.41443970,-2.23050981,0.02598038,-0.03309326,0.19386156,-0.39584690,0.35374063,-0.58296015,0.48451990,-0.83183665,0.08900617,-0.10875830,0.04586300,-0.05854708,0.66999530,-0.96013819
-4.74537269,1.32355432,-2.08858517,0.02434292,-0.03204173,0.17492871,-0.36097836,0.33657428,-0.54505666,0.44452972,-0.76836914,0.08669416,-0.10524443,0.04291925,-0.05646265,0.63700045,-0.91219563
-4.73936968,1.24389524,-1.95072529,0.02264932,-0.03080459,0.15863321,-0.32785155,0.32344854,-0.50935080,0.40935941,-0.70723688,0.08490516,-0.10178833,0.03992368,-0.05409485,0.60802945,-0.86482801
-4.73336668,1.17615908,-1.81889542,0.02092655,-0.02940634,0.14495358,-0.29679300,0.31451865,-0.47639663,0.37912978,-0.64915028,0.08371454,-0.09849904,0.03692218,-0.05148907,0.58356771,-0.81891892
-4.72736368,1.12086462,-1.69487722,0.01920020,-0.02787386,0.13384001,-0.26806574,0.30989175,-0.44668620,0.35389759,-0.59472059,0.08318529,-0.09548396,0.03395750,-0.04869376,0.56401989,-0.77531239
-4.72136068,1.07835063,-1.58024623,0.01749392,-0.02623545,0.12521938,-0.24187014,0.30962633,-0.42064481,0.33366100,-0.54445638,0.08336602,-0.09284612,0.03106831,-0.04575894,0.54970144,-0.73479683
-4.71535768,1.04877487,-1.47635472,0.01582891,-0.02452009,0.11899980,-0.21834627,0.31373145,-0.39862776,0.31836482,-0.49876281,0.08428921,-0.09068139,0.02828848,-0.04273478,0.54083154,-0.69809024
-4.70935468,1.03211411,-1.38431926,0.01422360,-0.02275652,0.11507464,-0.19757776,0.32216565,-0.38091824,0.30790528,-0.45794334,0.08596984,-0.08907587,0.02564656,-0.03967021,0.53752740,-0.66582681
-4.70335168,1.02816532,-1.30501296,0.01269339,-0.02097250,0.11332582,-0.17959657,0.33483595,-0.36772630,0.30213434,-0.42220350,0.08840442,-0.08810335,0.02316545,-0.03661168,0.53980029,-0.63854512
-4.69734867,1.03654838,-1.23906191,0.01125057,-0.01919412,0.11362647,-0.16438853,0.35159678,-0.35918857,0.30086340,-0.39165624,0.09157047,-0.08782308,0.02086235,-0.03360203,0.54755345,-0.61667822
-4.69134567,1.05671045,-1.18684533,0.00990430,-0.01744521,0.11584295,-0.15189927,0.37224924,-0.35536871,0.30386661,-0.36632846,0.09542655,-0.08827780,0.01874884,-0.03067961,0.56058199,-0.60054560
-4.68534267,1.08793223,-1.14849932,0.00866075,-0.01574690,0.11983630,-0.14204024,0.39654084,-0.35625854,0.31088376,-0.34616837,0.09991272,-0.08949221,0.01683115,-0.02787758,0.57857499,-0.59034734
-4.67933967,1.12933645,-1.12392375,0.00752330,-0.01411727,0.12546312,-0.13469474,0.42416588,-0.36177961,0.32162280,-0.33105334,0.10495163,-0.09147179,0.01511062,-0.02522343,0.60111982,-0.58616039
-4.67333667,1.17989877,-1.11279198,0.00649276,-0.01257116,0.13257612,-0.12972358,0.45476667,-0.37178539,0.33576227,-0.32079800,0.11045001,-0.09420217,0.01358420,-0.02273879,0.62770873,-0.58793720
-4.66733367,1.23846120,-1.11456342,0.00556775,-0.01112015,0.14102422,-0.12697048,0.48793579,-0.38606403,0.35295360,-0.31516233,0.11630078,-0.09764900,0.01224511,-0.02043937,0.65774772,-0.59550671
-4.66133067,1.30374810,-1.12849851,0.00474498,-0.00977255,0.15065255,-0.12626684,0.52321946,-0.40434163,0.37282358,-0.31385960,0.12238551,-0.10175838,0.01108353,-0.01833515,0.69056762,-0.60857768
-4.65532766,1.37438480,-1.15367624,0.00401965,-0.00853357,0.16130222,-0.12743613,0.56012216,-0.42628632,0.39497690,-0.31656409,0.12857731,-0.10645780,0.01008730,-0.01643073,0.72543711,-0.62674448
-4.64932466,1.44891872,-1.18901375,0.00338581,-0.00740561,0.17281017,-0.13029763,0.59811243,-0.45151298,0.41899916,-0.32291851,0.13474404,-0.11165762,0.00924263,-0.01472584,0.76157767,-0.64949516
-4.64332166,1.52584266,-1.23328822,0.00283665,-0.00638847,0.18500895,-0.13466964,0.63662998,-0.47958878,0.44446017,-0.33254104,0.14075170,-0.11725316,0.00853481,-0.01321591,0.79818002,-0.67622183
-4.63731866,1.60362014,-1.28516050,0.00236487,-0.00547980,0.19772675,-0.14037220,0.67509385,-0.51003950,0.47091779,-0.34503201,0.14646804,-0.12312711,0.00794884,-0.01189278,0.83442173,-0.70623319
-4.63131566,1.68071215,-1.34320053,0.00196293,-0.00467539,0.21078765,-0.14722923,0.71291176,-0.54235670,0.49792230,-0.35998023,0.15176606,-0.12915246,0.00747003,-0.01074540,0.86948567,-0.73876897
