energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
3.55077539,2.48143836,0.69519942,0.26299313,0.08472909,0.27034100,0.20199300,0.56867116,0.86667238,0.98458871
3.55677839,2.50791241,0.72160504,0.26890967,0.08562312,0.27517402,0.20617659,0.58013393,0.87289547,0.98708371
3.56278139,2.53311988,0.74755552,0.27453928,0.08620936,0.28009845,0.21018351,0.59089931,0.87898387,0.98997288
3.56878439,2.55626773,0.77259522,0.27976646,0.08646475,0.28499462,0.21391301,0.60073309,0.88466866,0.99302438
3.57478739,2.57646667,0.79624508,0.28446870,0.08636953,0.28972899,0.21726077,0.60938803,0.88964008,0.99594462
3.58079040,2.59276397,0.81801640,0.28852043,0.08590818,0.29415816,0.22012236,0.61661252,0.89355959,0.99839012
3.58679340,2.60418058,0.83742567,0.29179739,0.08507036,0.29813344,0.22239687,0.62215982,0.89607352,0.99998218
3.59279640,2.60975049,0.85400965,0.29418116,0.08385162,0.30150567,0.22399045,0.62579766,0.89682744,1.00032318
3.59879940,2.60856045,0.86734027,0.29556354,0.08225402,0.30413028,0.22481969,0.62731751,0.89548086,0.99901399
3.60480240,2.59978810,0.87703853,0.29585075,0.08028648,0.30587224,0.22481452,0.62654318,0.89172129,0.99567125
3.61080540,2.58273654,0.88278697,0.29496707,0.07796484,0.30661065,0.22392075,0.62333819,0.88527727,0.98994389
3.61680840,2.55686396,0.88434012,0.29285790,0.07531171,0.30624291,0.22210194,0.61761170,0.87592964,0.98152792
3.62281141,2.52180687,0.88153259,0.28949205,0.07235604,0.30468822,0.21934061,0.60932260,0.86352073,0.97017893
3.62881441,2.47739604,0.87428442,0.28486314,0.06913245,0.30189028,0.21563881,0.59848166,0.84796099,0.95572181
3.63481741,2.42366471,0.86260357,0.27899011,0.06568030,0.29781913,0.21101795,0.58515173,0.82923292,0.93805719
3.64082041,2.36084903,0.84658553,0.27191683,0.06204265,0.29247209,0.20551797,0.56944585,0.80739223,0.91716472
3.64682341,2.28938077,0.82641003,0.26371084,0.05826509,0.28587371,0.19919593,0.55152371,0.78256625,0.89310303
3.65282641,2.20987331,0.80233518,0.25446130,0.05439445,0.27807490,0.19212405,0.53158638,0.75494976,0.86600666
3.65882941,2.12310160,0.77468933,0.24427628,0.05047757,0.26915120,0.18438738,0.50986992,0.72479861,0.83608028
3.66483242,2.02997738,0.74386095,0.23327950,0.04656009,0.25920037,0.17608111,0.48663799,0.69242143,0.80359065
3.67083542,1.93152102,0.71028713,0.22160668,0.04268530,0.24833933,0.16730778,0.46217390,0.65816992,0.76885693
3.67683842,1.82883128,0.67444107,0.20940174,0.03889320,0.23670071,0.15817441,0.43677255,0.62242822,0.73223981
3.68284142,1.72305446,0.63681921,0.19681285,0.03521970,0.22442913,0.14878965,0.41073250,0.58560183,0.69413007
3.68884442,1.61535420,0.59792842,0.18398861,0.03169598,0.21167731,0.13926113,0.38434857,0.54810657,0.65493715
3.69484742,1.50688307,0.55827368,0.17107451,0.02834809,0.19860224,0.12969310,0.35790515,0.51035806,0.61507819
3.70085043,1.39875704,0.51834676,0.15820967,0.02519677,0.18536158,0.12018434,0.33167052,0.47276209,0.57496793
3.70685343,1.29203339,0.47861622,0.14552406,0.02225740,0.17211025,0.11082641,0.30589221,0.43570616,0.53500989
3.71285643,1.18769281,0.43951897,0.13313621,0.01954022,0.15899754,0.10170235,0.28079352,0.39955258,0.49558897
3.71885943,1.08662585,0.40145352,0.12115149,0.01705059,0.14616467,0.09288577,0.25657127,0.36463305,0.45706562
3.72486243,0.98962375,0.36477521,0.10966089,0.01478948,0.13374290,0.08444027,0.23339462,0.33124499,0.41977167
3.73086543,0.89737371,0.32979310,0.09874044,0.01275393,0.12185220,0.07641928,0.21140492,0.29964957,0.38400773
3.73686843,0.81045807,0.29676885,0.08845103,0.01093774,0.11060050,0.06886623,0.19071645,0.27007119,0.35004215
3.74287144,0.72935707,0.26591703,0.07883879,0.00933198,0.10008348,0.06181489,0.17141803,0.24269851,0.31811116
3.74887444,0.65445465,0.23740702,0.06993585,0.00792569,0.09038484,0.05529009,0.15357501,0.21768653,0.28842028
3.75487744,0.58604655,0.21136599,0.06176135,0.00670643,0.08157696,0.04930849,0.13723192,0.19515973,0.26114649
3.76088044,0.52435011,0.18788288,0.05432280,0.00566085,0.07372193,0.04387946,0.12241514,0.17521584,0.23644107
3.76688344,0.46951511,0.16701289,0.04761760,0.00477517,0.06687277,0.03900612,0.10913591,0.15792993,0.21443280
3.77288644,0.42163493,0.14878242,0.04163457,0.00403564,0.06107479,0.03468624,0.09739309,0.14335861,0.19523129
3.77888944,0.38075739,0.13319396,0.03635562,0.00342883,0.05636693,0.03091323,0.08717591,0.13154408,0.17893015
3.78489245,0.34689482,0.12023078,0.03175731,0.00294195,0.05278305,0.02767699,0.07846638,0.12251766,0.16560987
3.79089545,0.32003281,0.10986125,0.02781236,0.00256303,0.05035302,0.02496465,0.07124144,0.11630264,0.15534018
3.79689845,0.30013725,0.10204241,0.02449096,0.00228103,0.04910353,0.02276124,0.06547465,0.11291639,0.14818175
3.80290145,0.28715947,0.09672289,0.02176202,0.00208590,0.04905863,0.02105018,0.06113749,0.11237141,0.14418709
3.80890445,0.28103921,0.09384488,0.01959410,0.00196860,0.05023980,0.01981362,0.05820023,0.11467540,0.14340067
3.81490745,0.28170551,0.09334529,0.01795623,0.00192102,0.05266575,0.01903267,0.05663235,0.11983034,0.14585816
3.82091046,0.28907545,0.09515602,0.01681847,0.00193589,0.05635177,0.01868750,0.05640255,0.12783057,0.15158486
3.82691346,0.30305110,0.09920338,0.01615230,0.00200670,0.06130872,0.01875729,0.05747836,0.13866000,0.16059339
3.83291646,0.32351474,0.10540694,0.01593076,0.00212750,0.06754178,0.01922015,0.05982552,0.15228877,0.17288076
3.83891946,0.35032303,0.11367775,0.01612847,0.00229285,0.07504891,0.02005291,0.06340700,0.16866934,0.18842499
3.84492246,0.38330027,0.12391629,0.01672151,0.00249757,0.08381923,0.02123094,0.06818191,0.18773243,0.20718149
3.85092546,0.42223152,0.13601031,0.01768714,0.00273673,0.09383133,0.02272792,0.07410430,0.20938315,0.22907938
3.85692846,0.46685590,0.14983268,0.01900344,0.00300543,0.10505168,0.02451566,0.08112191,0.23349738,0.25401803
3.86293147,0.51686082,0.16523967,0.02064894,0.00329881,0.11743321,0.02656400,0.08917511,0.25991897,0.28186408
3.86893447,0.57187738,0.18206964,0.02260217,0.00361194,0.13091419,0.02884071,0.09819587,0.28845779,0.31244907
3.87493747,0.63147760,0.20014247,0.02484129,0.00393984,0.14541749,0.03131164,0.10810707,0.31888904,0.34556796
3.88094047,0.69517364,0.21925979,0.02734367,0.00427751,0.16085027,0.03394079,0.11882202,0.35095386,0.38097868
3.88694347,0.76241943,0.23920616,0.03008563,0.00461997,0.17710413,0.03669071,0.13024440,0.38436141,0.41840275
3.89294647,0.83261462,0.25975110,0.03304222,0.00496242,0.19405584,0.03952281,0.14226853,0.41879240,0.45752706
3.89894947,0.90511094,0.28065216,0.03618710,0.00530031,0.21156844,0.04239795,0.15477999,0.45390409,0.49800683
3.90495248,0.97922080,0.30165872,0.03949255,0.00562961,0.22949291,0.04527696,0.16765670,0.48933652,0.53946950
3.91095548,1.05422772,0.32251658,0.04292962,0.00594695,0.24767008,0.04812134,0.18077021,0.52471985,0.58151964
3.91695848,1.12939845,0.34297305,0.04646834,0.00624985,0.26593298,0.05089389,0.19398741,0.55968246,0.62374443
3.92296148,1.20399595,0.36278232,0.05007816,0.00653700,0.28410929,0.05355940,0.20717237,0.59385949,0.66571979
3.92896448,1.27729309,0.38171102,0.05372832,0.00680843,0.30202388,0.05608522,0.22018844,0.62690161,0.70701658
3.93496748,1.34858617,0.39954348,0.05738849,0.00706576,0.31950142,0.05844182,0.23290031,0.65848335,0.74720697
3.94097049,1.41720810,0.41608673,0.06102935,0.00731238,0.33636886,0.06060321,0.24517628,0.68831100,0.78587059
3.94697349,1.48254039,0.43117482,0.06462325,0.00755362,0.35245772,0.06254727,0.25689029,0.71612947,0.82260026
3.95297649,1.54402394,0.44467232,0.06814488,0.00779682,0.36760622,0.06425589,0.26792397,0.74172799,0.85700735
3.95897949,1.60116800,0.45647696,0.07157196,0.00805139,0.38166120,0.06571505,0.27816850,0.76494438,0.88872649
3.96498249,1.65355728,0.46652121,0.07488577,0.00832879,0.39447974,0.06691469,0.28752624,0.78566780,0.91741979
3.97098549,1.70085702,0.47477272,0.07807177,0.00864239,0.40593064,0.06784855,0.29591216,0.80383986,0.94278048
3.97698849,1.74281603,0.48123384,0.08111989,0.00900728,0.41589569,0.06851386,0.30325502,0.81945406,0.96453606
3.98299150,1.77926769,0.48593997,0.08402492,0.00943999,0.42427087,0.06891097,0.30949828,0.83255376,0.98245110
3.98899450,1.81012903,0.48895709,0.08678651,0.00995808,0.43096743,0.06904299,0.31460071,0.84322858,0.99632970
3.99499750,1.83539808,0.49037844,0.08940913,0.01057969,0.43591291,0.06891538,0.31853680,0.85160958,1.00601777
4.00100050,1.85514946,0.49032055,0.09190173,0.01132295,0.43905221,0.06853558,0.32129679,0.85786332,1.01140505
4.00700350,1.86952851,0.48891873,0.09427728,0.01220537,0.44034854,0.06791269,0.32288651,0.86218491,1.01242707
4.01300650,1.87874402,0.48632224,0.09655195,0.01324312,0.43978444,0.06705718,0.32332685,0.86479046,1.00906678
4.01900950,1.88305969,0.48268923,0.09874427,0.01445031,0.43736264,0.06598068,0.32265300,0.86590893,1.00135597
4.02501251,1.88278440,0.47818164,0.10087394,0.01583820,0.43310672,0.06469587,0.32091337,0.86577376,0.98937620
4.03101551,1.87826155,0.47296015,0.10296057,0.01741451,0.42706166,0.06321637,0.31816821,0.86461437,0.97325915
4.03701851,1.86985750,0.46717939,0.10502236,0.01918266,0.41929388,0.06155671,0.31448799,0.86264785,0.95318620
4.04302151,1.85794942,0.46098338,0.10707463,0.02114112,0.40989103,0.05973231,0.30995148,0.86007099,0.92938705
4.04902451,1.84291285,0.45450156,0.10912847,0.02328295,0.39896116,0.05775949,0.30464365,0.85705290,0.90213724
4.05502751,1.82510920,0.44784518,0.11118939,0.02559536,0.38663138,0.05565542,0.29865341,0.85372855,0.87175449
4.06103052,1.80487382,0.44110447,0.11325626,0.02805947,0.37304596,0.05343809,0.29207123,0.85019330,0.83859381
4.06703352,1.78250492,0.43434650,0.11532038,0.03065035,0.35836382,0.05112623,0.28498681,0.84649885,0.80304140
4.07303652,1.75825403,0.42761378,0.11736489,0.03333719,0.34275555,0.04873915,0.27748670,0.84265071,0.76550750
4.07903952,1.73231840,0.42092387,0.11936463,0.03608369,0.32639999,0.04629651,0.26965231,0.83860742,0.72641833
4.08504252,1.70483591,0.41426980,0.12128626,0.03884881,0.30948046,0.04381813,0.26155796,0.83428170,0.68620747
4.09104552,1.67588289,0.40762144,0.12308898,0.04158759,0.29218087,0.04132364,0.25326948,0.82954359,0.64530686
4.09704852,1.64547508,0.40092787,0.12472552,0.04425227,0.27468179,0.03883218,0.24484317,0.82422551,0.60413793
4.10305153,1.61357189,0.39412049,0.12614366,0.04679355,0.25715669,0.03636206,0.23632519,0.81812927,0.56310306
4.10905453,1.58008401,0.38711701,0.12728802,0.04916204,0.23976848,0.03393048,0.22775162,0.81103475,0.52257783
4.11505753,1.54488384,0.37982599,0.12810218,0.05130965,0.22266649,0.03155313,0.21914886,0.80270988,0.48290434
4.12106053,1.50781855,0.37215186,0.12853095,0.05319119,0.20598408,0.02924405,0.21053459,0.79292169,0.44438575
4.12706353,1.46872501,0.36400019,0.12852278,0.05476576,0.18983675,0.02701536,0.20191915,0.78144777,0.40728239
4.13306653,1.42744571,0.35528292,0.12803203,0.05599813,0.17432112,0.02487715,0.19330719,0.76808773,0.37180932
4.13906953,1.38384495,0.34592339,0.12702117,0.05685994,0.15951446,0.02283742,0.18469959,0.75267403,0.33813555
4.14507254,1.33782421,0.33586086,0.12546268,0.05733062,0.14547492,0.02090208,0.17609536,0.73508163,0.30638473
4.15107554,1.28933594,0.32505433,0.12334057,0.05739813,0.13224237,0.01907506,0.16749365,0.71523608,0.27663713
4.15707854,1.23839475,0.31348546,0.12065144,0.05705934,0.11983974,0.01735841,0.15889549,0.69311936,0.24893284
4.16308154,1.18508560,0.30116047,0.11740506,0.05632010,0.10827468,0.01575249,0.15030530,0.66877346,0.22327583
4.16908454,1.12956817,0.28811087,0.11362437,0.05519500,0.09754162,0.01425621,0.14173205,0.64230130,0.19963868
4.17508754,1.07207747,0.27439306,0.10934497,0.05370681,0.08762384,0.01286725,0.13319007,0.61386501,0.17796762
4.18109055,1.01292049,0.26008683,0.10461409,0.05188567,0.07849569,0.01158230,0.12469931,0.58368167,0.15818775
4.18709355,0.95246913,0.24529280,0.09948907,0.04976800,0.07012466,0.01039729,0.11628523,0.55201676,0.14020808
4.19309655,0.89114990,0.23012901,0.09403556,0.04739524,0.06247340,0.00930763,0.10797831,0.51917567,0.12392627
4.19909955,0.82943104,0.21472682,0.08832533,0.04481248,0.05550141,0.00830841,0.09981313,0.48549374,0.10923297
4.20510255,0.76780765,0.19922638,0.08243400,0.04206700,0.04916660,0.00739454,0.09182722,0.45132529,0.09601548
4.21110555,0.70678595,0.18377186,0.07643865,0.03920684,0.04342651,0.00656091,0.08405968,0.41703229,0.08416092
4.21710855,0.64686721,0.16850676,0.07041554,0.03627938,0.03823929,0.00580248,0.07654974,0.38297321,0.07355867
4.22311156,0.58853252,0.15356938,0.06443796,0.03333012,0.03356443,0.00511436,0.06933530,0.34949246,0.06410228
4.22911456,0.53222883,0.13908886,0.05857432,0.03040151,0.02936325,0.00449185,0.06245150,0.31691105,0.05569075
4.23511756,0.47835712,0.12518178,0.05288655,0.02753211,0.02559921,0.00393050,0.05592956,0.28551866,0.04822944
4.24112056,0.42726308,0.11194946,0.04742889,0.02475583,0.02223811,0.00342609,0.04979577,0.25556755,0.04163047
4.24712356,0.37923057,0.09947618,0.04224705,0.02210147,0.01924810,0.00297462,0.04407072,0.22726831,0.03581293
4.25312656,0.33447808,0.08782811,0.03737775,0.01959254,0.01659975,0.00257236,0.03876890,0.20078765,0.03070275
4.25912956,0.29315808,0.07705321,0.03284865,0.01724714,0.01426597,0.00221578,0.03389853,0.17624803,0.02623258
4.26513257,0.25535912,0.06718173,0.02867864,0.01507821,0.01222199,0.00190161,0.02946174,0.15372918,0.02234148
4.27113557,0.22111039,0.05822754,0.02487846,0.01309384,0.01044538,0.00162679,0.02545493,0.13327105,0.01897465
4.27713857,0.19038835,0.05018991,0.02145146,0.01129773,0.00891609,0.00138850,0.02186941,0.11487818,0.01608324
4.28314157,0.16312491,0.04305583,0.01839470,0.00968980,0.00761648,0.00118418,0.01869220,0.09852499,0.01362413
4.28914457,0.13921687,0.03680256,0.01570008,0.00826679,0.00653154,0.00101154,0.01590700,0.08416186,0.01155988
4.29514757,0.11853587,0.03140041,0.01335557,0.00702301,0.00564902,0.00086860,0.01349516,0.07172152,0.00985871
4.30115058,0.10093878,0.02681554,0.01134649,0.00595093,0.00495969,0.00075368,0.01143673,0.06112562,0.00849460
4.30715358,0.08627767,0.02301277,0.00965667,0.00504194,0.00445763,0.00066551,0.00971157,0.05229116,0.00744745
4.31315658,0.07440943,0.01995812,0.00826965,0.00428691,0.00414052,0.00060317,0.00830028,0.04513647,0.00670330
4.31915958,0.06520447,0.01762122,0.00716969,0.00367674,0.00400995,0.00056622,0.00718516,0.03958674,0.00625461
4.32516258,0.05855433,0.01597736,0.00634265,0.00320287,0.00407176,0.00055462,0.00635106,0.03557881,0.00610056
4.33116558,0.05437803,0.01500916,0.00577677,0.00285768,0.00433628,0.00056886,0.00578602,0.03306508,0.00624730
4.33716858,0.05262701,0.01470783,0.00546324,0.00263473,0.00481860,0.00060986,0.00548190,0.03201659,0.00670823
4.34317159,0.05328846,0.01507404,0.00539655,0.00252904,0.00553875,0.00067906,0.00543481,0.03242506,0.00750418
4.34917459,0.05638714,0.01611824,0.00557477,0.00253718,0.00652177,0.00077833,0.00564537,0.03430391,0.00866347
4.35517759,0.06198542,0.01786054,0.00599954,0.00265727,0.00779770,0.00091000,0.00611882,0.03768828,0.01022191
4.36118059,0.07018167,0.02033005,0.00667594,0.00288893,0.00940140,0.00107673,0.00686503,0.04263387,0.01222253
4.36718359,0.08110690,0.02356378,0.00761213,0.00323313,0.01137221,0.00128148,0.00789830,0.04921479,0.01471524
4.37318659,0.09491971,0.02760498,0.00881886,0.00369195,0.01375343,0.00152743,0.00923696,0.05752036,0.01775611
4.37918959,0.11179953,0.03250106,0.01030883,0.00426827,0.01659162,0.00181779,0.01090290,0.06765079,0.02140651
4.38519260,0.13193834,0.03830098,0.01209583,0.00496538,0.01993559,0.00215572,0.01292090,0.07971206,0.02573190
4.39119560,0.15553089,0.04505236,0.01419381,0.00578661,0.02383530,0.00254414,0.01531773,0.09380978,0.03080031
4.39719860,0.18276373,0.05279818,0.01661584,0.00673481,0.02834040,0.00298557,0.01812126,0.11004249,0.03668056
4.40320160,0.21380319,0.06157330,0.01937291,0.00781187,0.03349863,0.00348193,0.02135929,0.12849428,0.04344017
4.40920460,0.24878274,0.07140079,0.02247284,0.00901824,0.03935404,0.00403437,0.02505837,0.14922716,0.05114293
4.41520760,0.28779015,0.08228842,0.02591901,0.01035243,0.04594504,0.00464308,0.02924251,0.17227339,0.05984635
4.42121061,0.33085487,0.09422518,0.02970927,0.01181053,0.05330237,0.00530712,0.03393183,0.19762803,0.06959884
4.42721361,0.37793615,0.10717821,0.03383489,0.01338585,0.06144704,0.00602433,0.03914126,0.22524208,0.08043687
4.43321661,0.42891262,0.12109026,0.03827966,0.01506856,0.07038833,0.00679114,0.04487926,0.25501661,0.09238213
4.43921961,0.48357374,0.13587786,0.04301919,0.01684548,0.08012197,0.00760262,0.05114665,0.28679815,0.10543875
4.44522261,0.54161385,0.15143029,0.04802052,0.01870001,0.09062852,0.00845240,0.05793569,0.32037576,0.11959086
4.45122561,0.60262930,0.16760962,0.05324198,0.02061208,0.10187212,0.00933279,0.06522930,0.35548009,0.13480049
4.45722861,0.66611904,0.18425181,0.05863338,0.02255844,0.11379968,0.01023490,0.07300065,0.39178462,0.15100596
4.46323162,0.73148918,0.20116907,0.06413663,0.02451292,0.12634058,0.01114886,0.08121313,0.42890927,0.16812099
4.46923462,0.79806147,0.21815332,0.06968665,0.02644695,0.13940701,0.01206409,0.08982063,0.46642651,0.18603450
4.47523762,0.86508596,0.23498085,0.07521272,0.02833019,0.15289494,0.01296967,0.09876835,0.50386983,0.20461133
4.48124062,0.93175740,0.25141800,0.08064010,0.03013130,0.16668578,0.01385470,0.10799404,0.54074446,0.22369384
4.48724362,0.99723517,0.26722774,0.08589197,0.03181878,0.18064873,0.01470881,0.11742959,0.57654002,0.24310447
4.49324662,1.06066601,0.28217678,0.09089158,0.03336192,0.19464376,0.01552258,0.12700318,0.61074474,0.26264924
4.49924962,1.12120885,0.29604319,0.09556459,0.03473174,0.20852517,0.01628802,0.13664163,0.64286067,0.28212214
4.50525263,1.17806072,0.30862391,0.09984139,0.03590195,0.22214563,0.01699905,0.14627307,0.67241920,0.30131023
4.51125563,1.23048269,0.31974203,0.10365938,0.03684982,0.23536053,0.01765187,0.15582975,0.69899653,0.31999941
4.51725863,1.27782475,0.32925341,0.10696518,0.03755702,0.24803245,0.01824532,0.16525089,0.72222794,0.33798049
4.52326163,1.31954833,0.33705227,0.10971646,0.03801023,0.26003566,0.01878110,0.17448533,0.74182060,0.35505550
4.52926463,1.35524551,0.34307557,0.11188348,0.03820167,0.27126028,0.01926392,0.18349393,0.75756410,0.37104387
4.53526763,1.38465376,0.34730570,0.11345025,0.03812937,0.28161605,0.01970149,0.19225151,0.76933804,0.38578810
4.54127064,1.40766556,0.34977165,0.11441506,0.03779728,0.29103538,0.02010437,0.20074820,0.77711654,0.39915886
4.54727364,1.42433196,0.35054814,0.11479061,0.03721513,0.29947553,0.02048567,0.20898996,0.78096911,0.41105908
4.55327664,1.43486014,0.34975303,0.11460348,0.03639807,0.30691986,0.02086062,0.21699840,0.78105789,0.42142676
4.55927964,1.43960446,0.34754290,0.11389318,0.03536616,0.31337783,0.02124601,0.22480951,0.77763127,0.43023648
4.56528264,1.43905153,0.34410702,0.11271055,0.03414364,0.31888391,0.02165947,0.23247161,0.77101414,0.43749928
4.57128564,1.43379973,0.33965993,0.11111583,0.03275811,0.32349528,0.02211870,0.24004228,0.76159508,0.44326102
4.57728864,1.42453396,0.33443296,0.10917632,0.03123954,0.32728838,0.02264066,0.24758452,0.74981115,0.44759912
4.58329165,1.41199676,0.32866502,0.10696382,0.02961933,0.33035452,0.02324062,0.25516219,0.73613083,0.45061789
4.58929465,1.39695698,0.32259317,0.10455184,0.02792923,0.33279461,0.02393139,0.26283506,0.72103591,0.45244258
4.59529765,1.38017752,0.31644326,0.10201293,0.02620043,0.33471349,0.02472244,0.27065347,0.70500317,0.45321249
4.60130065,1.36238355,0.31042114,0.09941595,0.02446261,0.33621380,0.02561925,0.27865320,0.68848656,0.45307342
4.60730365,1.34423275,0.30470483,0.09682366,0.02274315,0.33739006,0.02662268,0.28685055,0.67190080,0.45216994
4.61330665,1.32628889,0.29943797,0.09429061,0.02106647,0.33832308,0.02772859,0.29523819,0.65560707,0.45063775
4.61930965,1.30900015,0.29472488,0.09186142,0.01945353,0.33907503,0.02892764,0.30378180,0.63990133,0.44859677
4.62531266,1.29268305,0.29062740,0.08956956,0.01792149,0.33968556,0.03020525,0.31241806,0.62500589,0.44614510
4.63131566,1.27751291,0.28716363,0.08743662,0.01648350,0.34016916,0.03154185,0.32105394,0.61106447,0.44335444
4.63731866,1.26352109,0.28430869,0.08547219,0.01514873,0.34051387,0.03291334,0.32956758,0.59814091,0.44026705
4.64332166,1.25059930,0.28199729,0.08367423,0.01392248,0.34068154,0.03429169,0.33781075,0.58622156,0.43689454
4.64932466,1.23851060,0.28012811,0.08202992,0.01280643,0.34060969,0.03564589,0.34561283,0.57522103,0.43321856
4.65532766,1.22690645,0.27856966,0.08051706,0.01179907,0.34021470,0.03694286,0.35278633,0.56499107,0.42919327
4.66133067,1.21534899,0.27716733,0.07910572,0.01089609,0.33939642,0.03814864,0.35913351,0.55533200,0.42474960
4.66733367,1.20333736,0.27575132,0.07776029,0.01009095,0.33804378,0.03922955,0.36445398,0.54600605,0.41980087
4.67333667,1.19033660,0.27414506,0.07644162,0.00937536,0.33604118,0.04015343,0.36855291,0.53675199,0.41424960
4.67933967,1.17580775,0.27217365,0.07510925,0.00873985,0.33327529,0.04089079,0.37124935,0.52730022,0.40799498
4.68534267,1.15923755,0.26967197,0.07372366,0.00817429,0.32964192,0.04141592,0.37238427,0.51738762,0.40094066
4.69134567,1.14016633,0.26649217,0.07224830,0.00766837,0.32505245,0.04170784,0.37182806,0.50677147,0.39300229
4.69734867,1.11821264,0.26251005,0.07065145,0.00721200,0.31943968,0.04175105,0.36948677,0.49524179,0.38411451
4.70335168,1.09309357,0.25763026,0.06890770,0.00679569,0.31276258,0.04153610,0.36530719,0.48263150,0.37423686
4.70935468,1.06463991,0.25178991,0.06699918,0.00641081,0.30500983,0.04105994,0.35928005,0.46882419,0.36335834
4.71535768,1.03280534,0.24496075,0.06491622,0.00604980,0.29620181,0.04032596,0.35144158,0.45375905,0.35150043
4.72136068,0.99766974,0.23714966,0.06265779,0.00570633,0.28639120,0.03934384,0.34187307,0.43743292,0.33871829
4.72736368,0.95943640,0.22839764,0.06023134,0.00537529,0.27566187,0.03812918,0.33069861,0.41989963,0.32510021
4.73336668,0.91842361,0.21877737,0.05765240,0.00505287,0.26412640,0.03670286,0.31808113,0.40126660,0.31076540
4.73936968,0.87505144,0.20838955,0.05494377,0.00473642,0.25192225,0.03509033,0.30421684,0.38168927,0.29586011
4.74537269,0.82982428,0.19735830,0.05213448,0.00442441,0.23920688,0.03332064,0.28932855,0.36136353,0.28055257
4.75137569,0.78331056,0.18582586,0.04925846,0.00411623,0.22615200,0.03142554,0.27365804,0.34051684,0.26502677
4.75737869,0.73612044,0.17394681,0.04635322,0.00381211,0.21293739,0.02943840,0.25745799,0.31939843,0.24947577
4.76338169,0.68888293,0.16188229,0.04345831,0.00351286,0.19974445,0.02739323,0.24098377,0.29826914,0.23409448
4.76938469,0.64222334,0.14979430,0.04061395,0.00321977,0.18674995,0.02532372,0.22448545,0.27739150,0.21907278
4.77538769,0.59674227,0.13784044,0.03785963,0.00293440,0.17412017,0.02326238,0.20820051,0.25702030,0.20458880
4.78139070,0.55299684,0.12616925,0.03523288,0.00265846,0.16200568,0.02123979,0.19234731,0.23739431,0.19080307
4.78739370,0.51148497,0.11491628,0.03276827,0.00239366,0.15053704,0.01928396,0.17711975,0.21872916,0.17785360
4.79339670,0.47263307,0.10420112,0.03049656,0.00214157,0.13982148,0.01741992,0.16268316,0.20121186,0.16585201
4.79939970,0.43678753,0.09412517,0.02844407,0.00190360,0.12994065,0.01566938,0.14917156,0.18499682,0.15488096
4.80540270,0.40420986,0.08477044,0.02663233,0.00168089,0.12094952,0.01405055,0.13668621,0.17020355,0.14499290
4.81140570,0.37507555,0.07619916,0.02507785,0.00147427,0.11287639,0.01257815,0.12529550,0.15691593,0.13620993
4.81740870,0.34947604,0.06845408,0.02379218,0.00128425,0.10572384,0.01126344,0.11503603,0.14518284,0.12852501
4.82341171,0.32742369,0.06155951,0.02278203,0.00111104,0.09947062,0.01011443,0.10591463,0.13501999,0.12190402
4.82941471,0.30885889,0.05552273,0.02204959,0.00095453,0.09407429,0.00913612,0.09791135,0.12641274,0.11628883
4.83541771,0.29365890,0.05033590,0.02159287,0.00081436,0.08947433,0.00833071,0.09098290,0.11931964,0.11160093
4.84142071,0.28164776,0.04597804,0.02140612,0.00068989,0.08559577,0.00769796,0.08506666,0.11367631,0.10774558
4.84742371,0.27260664,0.04241719,0.02148026,0.00058034,0.08235293,0.00723543,0.08008479,0.10939961,0.10461621
4.85342671,0.26628416,0.03961247,0.02180323,0.00048473,0.07965324,0.00693876,0.07594836,0.10639170,0.10209883
4.85942971,0.26240620,0.03751604,0.02236043,0.00040200,0.07740093,0.00680188,0.07256139,0.10454389,0.10007633
4.86543272,0.26068481,0.03607484,0.02313495,0.00033103,0.07550045,0.00681720,0.06982447,0.10374011,0.09843250
4.87143572,0.26082595,0.03523208,0.02410782,0.00027064,0.07385958,0.00697575,0.06763812,0.10385991,0.09705558
4.87743872,0.26253603,0.03492850,0.02525823,0.00021969,0.07239204,0.00726727,0.06590552,0.10478093,0.09584133
4.88344172,0.26552698,0.03510329,0.02656357,0.00017706,0.07101964,0.00768029,0.06453484,0.10638080,0.09469551
4.88944472,0.26952012,0.03569489,0.02799959,0.00014169,0.06967387,0.00820218,0.06344095,0.10853860,0.09353570
4.89544772,0.27424879,0.03664148,0.02954043,0.00011257,0.06829697,0.00881917,0.06254668,0.11113584,0.09229250
4.90145073,0.27945996,0.03788137,0.03115872,0.00008879,0.06684249,0.00951643,0.06178354,0.11405709,0.09091015
4.90745373,0.28491512,0.03935332,0.03282568,0.00006954,0.06527541,0.01027811,0.06109203,0.11719041,0.08934658
4.91345673,0.29039058,0.04099677,0.03451129,0.00005407,0.06357175,0.01108748,0.06042163,0.12042756,0.08757296
4.91945973,0.29567746,0.04275211,0.03618454,0.00004174,0.06171788,0.01192703,0.05973044,0.12366431,0.08557281
4.92546273,0.30058166,0.04456101,0.03781375,0.00003199,0.05970959,0.01277870,0.05898463,0.12680065,0.08334085
4.93146573,0.30492387,0.04636682,0.03936704,0.00002434,0.05755084,0.01362415,0.05815777,0.12974127,0.08088156
4.93746873,0.30853992,0.04811502,0.04081279,0.00001839,0.05525245,0.01444501,0.05723004,0.13239617,0.07820760
