energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up
3.19659830,0.76051954,0.08679488,0.03286441,0.00918970,0.08932164,0.43040733,0.01137517,0.36889593
3.20260130,0.78329608,0.08822574,0.03429248,0.00917322,0.09241294,0.43643000,0.01134755,0.37890322
3.20860430,0.80240422,0.08915401,0.03558772,0.00909102,0.09511010,0.43992619,0.01124509,0.38704787
3.21460730,0.81752975,0.08956588,0.03672935,0.00894485,0.09736715,0.44084000,0.01106888,0.39319879
3.22061031,0.82842053,0.08945701,0.03769831,0.00873783,0.09914460,0.43916480,0.01082170,0.39725697
3.22661331,0.83489149,0.08883238,0.03847771,0.00847431,0.10041029,0.43494218,0.01050795,0.39915731
3.23261631,0.83682829,0.08770595,0.03905330,0.00815973,0.10114013,0.42825952,0.01013342,0.39886970
3.23861931,0.83418934,0.08610009,0.03941388,0.00780041,0.10131856,0.41924627,0.00970510,0.39639928
3.24462231,0.82700623,0.08404470,0.03955163,0.00740338,0.10093903,0.40806922,0.00923088,0.39178588
3.25062531,0.81538259,0.08157633,0.03946236,0.00697613,0.10000408,0.39492690,0.00871932,0.38510267
3.25662831,0.79949130,0.07873698,0.03914572,0.00652637,0.09852532,0.38004344,0.00817936,0.37645414
3.26263132,0.77957020,0.07557299,0.03860525,0.00606182,0.09652325,0.36366209,0.00761999,0.36597341
3.26863432,0.75591642,0.07213377,0.03784835,0.00558999,0.09402670,0.34603861,0.00705006,0.35381886
3.27463732,0.72887936,0.06847060,0.03688614,0.00511801,0.09107224,0.32743484,0.00647801,0.34017042
3.28064032,0.69885260,0.06463546,0.03573324,0.00465241,0.08770327,0.30811261,0.00591166,0.32522540
3.28664332,0.66626497,0.06067987,0.03440734,0.00419909,0.08396903,0.28832804,0.00535807,0.30919399
3.29264632,0.63157084,0.05665398,0.03292884,0.00376312,0.07992342,0.26832662,0.00482340,0.29229471
3.29864932,0.59524021,0.05260560,0.03132027,0.00334879,0.07562368,0.24833891,0.00431285,0.27474974
3.30465233,0.55774853,0.04857950,0.02960576,0.00295949,0.07112913,0.22857702,0.00383062,0.25678034
3.31065533,0.51956685,0.04461679,0.02781037,0.00259784,0.06649971,0.20923195,0.00337989,0.23860250
3.31665833,0.48115240,0.04075449,0.02595951,0.00226563,0.06179471,0.19047163,0.00296293,0.22042285
3.32266133,0.44293991,0.03702524,0.02407831,0.00196398,0.05707144,0.17243984,0.00258107,0.20243505
3.32866433,0.40533402,0.03345711,0.02219103,0.00169338,0.05238407,0.15525572,0.00223489,0.18481661
3.33466733,0.36870283,0.03007364,0.02032054,0.00145384,0.04778258,0.13901402,0.00192425,0.16772634
3.34067034,0.33337288,0.02689392,0.01848787,0.00124500,0.04331195,0.12378587,0.00164850,0.15130238
3.34667334,0.29962556,0.02393287,0.01671182,0.00106623,0.03901140,0.10962006,0.00140651,0.13566091
3.35267634,0.26769514,0.02120152,0.01500872,0.00091683,0.03491403,0.09654469,0.00119689,0.12089553
3.35867934,0.23776824,0.01870751,0.01339220,0.00079608,0.03104647,0.08456915,0.00101805,0.10707720
3.36468234,0.20998479,0.01645550,0.01187315,0.00070343,0.02742891,0.07368637,0.00086835,0.09425491
3.37068534,0.18444023,0.01444778,0.01045973,0.00063856,0.02407519,0.06387507,0.00074621,0.08245675
3.37668834,0.16118895,0.01268480,0.00915747,0.00060153,0.02099315,0.05510228,0.00065017,0.07169150
3.38269135,0.14024858,0.01116576,0.00796941,0.00059282,0.01818504,0.04732565,0.00057902,0.06195061
3.38869435,0.12160491,0.00988919,0.00689638,0.00061346,0.01564816,0.04049585,0.00053182,0.05321040
3.39469735,0.10521733,0.00885346,0.00593726,0.00066503,0.01337546,0.03455874,0.00050797,0.04543447
3.40070035,0.09102439,0.00805727,0.00508927,0.00074972,0.01135627,0.02945740,0.00050726,0.03857613
3.40670335,0.07894921,0.00750007,0.00434829,0.00087035,0.00957701,0.02513395,0.00052983,0.03258088
3.41270635,0.06890466,0.00718231,0.00370920,0.00103033,0.00802190,0.02153111,0.00057624,0.02738875
3.41870935,0.06079799,0.00710573,0.00316615,0.00123365,0.00667369,0.01859347,0.00064740,0.02293645
3.42471236,0.05453477,0.00727334,0.00271284,0.00148476,0.00551422,0.01626853,0.00074455,0.01915930
3.43071536,0.05002200,0.00768942,0.00234277,0.00178852,0.00452501,0.01450734,0.00086921,0.01599298
3.43671836,0.04717038,0.00835927,0.00204944,0.00215001,0.00368776,0.01326501,0.00102310,0.01337485
3.44272136,0.04589562,0.00928889,0.00182648,0.00257441,0.00298471,0.01250077,0.00120808,0.01124508
3.44872436,0.04611883,0.01048446,0.00166782,0.00306673,0.00239900,0.01217791,0.00142601,0.00954745
3.45472736,0.04776601,0.01195173,0.00156770,0.00363163,0.00191487,0.01226342,0.00167866,0.00822989
3.46073037,0.05076684,0.01369526,0.00152074,0.00427314,0.00151782,0.01272744,0.00196754,0.00724475
3.46673337,0.05505269,0.01571763,0.00152193,0.00499435,0.00119471,0.01354259,0.00229385,0.00654882
3.47273637,0.06055418,0.01801856,0.00156658,0.00579717,0.00093382,0.01468310,0.00265824,0.00610326
3.47873937,0.06719844,0.02059396,0.00165029,0.00668201,0.00072480,0.01612400,0.00306074,0.00587333
3.48474237,0.07490616,0.02343515,0.00176887,0.00764751,0.00055862,0.01784014,0.00350059,0.00582794
3.49074537,0.08358874,0.02652799,0.00191827,0.00869033,0.00042751,0.01980541,0.00397616,0.00593931
3.49674837,0.09314571,0.02985229,0.00209450,0.00980487,0.00032488,0.02199190,0.00448480,0.00618242
3.50275138,0.10346262,0.03338126,0.00229352,0.01098324,0.00024514,0.02436924,0.00502284,0.00653458
3.50875438,0.11440952,0.03708127,0.00251126,0.01221509,0.00018367,0.02690415,0.00558550,0.00697497
3.51475738,0.12584032,0.04091186,0.00274350,0.01348770,0.00013664,0.02956015,0.00616691,0.00748427
3.52076038,0.13759298,0.04482600,0.00298587,0.01478604,0.00010094,0.03229745,0.00676019,0.00804431
3.52676338,0.14949068,0.04877068,0.00323387,0.01609303,0.00007403,0.03507323,0.00735749,0.00863783
3.53276638,0.16134404,0.05268779,0.00348285,0.01738981,0.00005391,0.03784200,0.00795018,0.00924834
3.53876938,0.17295418,0.05651535,0.00372808,0.01865617,0.00003898,0.04055631,0.00852899,0.00986003
3.54477239,0.18411682,0.06018892,0.00396482,0.01987104,0.00002799,0.04316763,0.00908430,0.01045777
3.55077539,0.19462689,0.06364327,0.00418838,0.02101304,0.00001995,0.04562740,0.00960632,0.01102721
3.55677839,0.20428390,0.06681426,0.00439424,0.02206110,0.00001412,0.04788826,0.01008541,0.01155488
3.56278139,0.21289742,0.06964067,0.00457815,0.02299512,0.00000992,0.04990529,0.01051237,0.01202840
3.56878439,0.22029275,0.07206619,0.00473622,0.02379656,0.00000692,0.05163735,0.01087874,0.01243668
3.57478739,0.22631631,0.07404119,0.00486505,0.02444909,0.00000480,0.05304827,0.01117703,0.01277014
3.58079040,0.23084060,0.07552442,0.00496185,0.02493912,0.00000330,0.05410806,0.01140104,0.01302088
3.58679340,0.23376835,0.07648439,0.00502447,0.02525629,0.00000225,0.05479383,0.01154603,0.01318292
3.59279640,0.23503581,0.07690050,0.00505150,0.02539382,0.00000153,0.05509060,0.01160890,0.01325230
3.59879940,0.23461491,0.07676374,0.00504231,0.02534874,0.00000103,0.05499173,0.01158829,0.01322715
3.60480240,0.23251413,0.07607702,0.00499707,0.02512202,0.00000069,0.05449918,0.01148464,0.01310777
3.61080540,0.22877814,0.07485506,0.00491671,0.02471854,0.00000046,0.05362340,0.01130019,0.01289653
3.61680840,0.22348618,0.07312383,0.00480294,0.02414689,0.00000030,0.05238296,0.01103885,0.01259780
3.62281141,0.21674916,0.07091969,0.00465813,0.02341905,0.00000020,0.05080383,0.01070612,0.01221777
3.62881441,0.20870584,0.06828806,0.00448525,0.02255004,0.00000013,0.04891853,0.01030885,0.01176420
3.63481741,0.19951798,0.06528189,0.00428778,0.02155736,0.00000008,0.04676497,0.00985504,0.01124619
3.64082041,0.18936497,0.06195989,0.00406958,0.02046037,0.00000005,0.04438519,0.00935354,0.01067383
3.64682341,0.17843799,0.05838464,0.00383475,0.01927975,0.00000003,0.04182402,0.00881382,0.01005787
3.65282641,0.16693410,0.05462060,0.00358752,0.01803680,0.00000002,0.03912762,0.00824560,0.00940941
3.65882941,0.15505037,0.05073227,0.00333213,0.01675280,0.00000001,0.03634219,0.00765861,0.00873955
3.66483242,0.14297844,0.04678236,0.00307269,0.01544846,0.00000001,0.03351266,0.00706233,0.00805910
3.67083542,0.13089959,0.04283018,0.00281311,0.01414337,0.00000001,0.03068150,0.00646570,0.00737825
3.67683842,0.11898055,0.03893029,0.00255696,0.01285555,0.00000000,0.02788780,0.00587697,0.00670642
3.68284142,0.10737017,0.03513139,0.00230745,0.01160108,0.00000000,0.02516645,0.00530348,0.00605199
3.68884442,0.09619694,0.03147553,0.00206733,0.01039384,0.00000000,0.02254756,0.00475159,0.00542221
3.69484742,0.08556750,0.02799759,0.00183890,0.00924536,0.00000000,0.02005613,0.00422655,0.00482307
3.70085043,0.07556600,0.02472512,0.00162396,0.00816472,0.00000000,0.01771188,0.00373253,0.00425933
3.70685343,0.06625428,0.02167834,0.00142384,0.00715861,0.00000000,0.01552931,0.00327259,0.00373447
3.71285643,0.05767286,0.01887052,0.00123942,0.00623141,0.00000000,0.01351791,0.00284871,0.00325077
3.71885943,0.04984240,0.01630842,0.00107114,0.00538535,0.00000000,0.01168253,0.00246193,0.00280940
3.72486243,0.04276579,0.01399299,0.00091906,0.00462075,0.00000000,0.01002385,0.00211239,0.00241052
3.73086543,0.03643043,0.01192010,0.00078291,0.00393623,0.00000000,0.00853890,0.00179946,0.00205342
3.73686843,0.03081075,0.01008141,0.00066214,0.00332905,0.00000000,0.00722169,0.00152188,0.00173666
3.74287144,0.02587086,0.00846518,0.00055598,0.00279531,0.00000000,0.00606382,0.00127787,0.00145822
3.74887444,0.02156704,0.00705712,0.00046348,0.00233032,0.00000000,0.00505503,0.00106528,0.00121563
3.75487744,0.01785017,0.00584118,0.00038360,0.00192874,0.00000000,0.00418381,0.00088169,0.00100612
3.76088044,0.01466791,0.00480026,0.00031521,0.00158495,0.00000000,0.00343788,0.00072450,0.00082673
3.76688344,0.01196662,0.00391687,0.00025715,0.00129314,0.00000000,0.00280466,0.00059106,0.00067446
3.77288644,0.00969299,0.00317364,0.00020828,0.00104756,0.00000000,0.00227165,0.00047875,0.00054628
3.77888944,0.00779542,0.00255377,0.00016748,0.00084266,0.00000000,0.00182674,0.00038500,0.00043929
3.78489245,0.00622496,0.00204139,0.00013371,0.00067315,0.00000000,0.00145845,0.00030741,0.00035072
3.79089545,0.00493615,0.00162180,0.00010598,0.00053416,0.00000000,0.00115608,0.00024372,0.00027800
3.79689845,0.00388746,0.00128168,0.00008340,0.00042122,0.00000000,0.00090987,0.00019187,0.00021879
3.80290145,0.00304157,0.00100916,0.00006516,0.00033035,0.00000000,0.00071103,0.00015003,0.00017096
3.80890445,0.00236552,0.00079395,0.00005054,0.00025803,0.00000000,0.00055176,0.00011654,0.00013265
3.81490745,0.00183056,0.00062726,0.00003892,0.00020125,0.00000000,0.00042524,0.00008999,0.00010222
3.82091046,0.00141209,0.00050189,0.00002976,0.00015746,0.00000000,0.00032560,0.00006915,0.00007824
3.82691346,0.00108937,0.00041216,0.00002259,0.00012453,0.00000000,0.00024781,0.00005297,0.00005951
3.83291646,0.00084525,0.00035391,0.00001702,0.00010080,0.00000000,0.00018767,0.00004059,0.00004501
3.83891946,0.00066587,0.00032446,0.00001274,0.00008501,0.00000000,0.00014167,0.00003129,0.00003390
3.84492246,0.00054039,0.00032265,0.00000946,0.00007626,0.00000000,0.00010696,0.00002450,0.00002549
3.85092546,0.00046070,0.00034884,0.00000698,0.00007405,0.00000000,0.00008122,0.00001977,0.00001922
3.85692846,0.00042116,0.00040497,0.00000511,0.00007824,0.00000000,0.00006262,0.00001678,0.00001464
3.86293147,0.00041840,0.00049463,0.00000372,0.00008904,0.00000000,0.00004974,0.00001528,0.00001140
3.86893447,0.00045118,0.00062316,0.00000269,0.00010701,0.00000000,0.00004151,0.00001513,0.00000923
3.87493747,0.00052021,0.00079782,0.00000193,0.00013310,0.00000000,0.00003715,0.00001625,0.00000794
3.88094047,0.00062810,0.00102788,0.00000138,0.00016862,0.00000000,0.00003613,0.00001865,0.00000739
3.88694347,0.00077929,0.00132479,0.00000098,0.00021528,0.00000000,0.00003813,0.00002239,0.00000748
3.89294647,0.00097998,0.00170237,0.00000069,0.00027518,0.00000000,0.00004304,0.00002761,0.00000817
3.89894947,0.00123816,0.00217689,0.00000049,0.00035086,0.00000000,0.00005086,0.00003449,0.00000944
3.90495248,0.00156351,0.00276716,0.00000035,0.00044529,0.00000000,0.00006176,0.00004327,0.00001129
3.91095548,0.00196742,0.00349465,0.00000026,0.00056187,0.00000000,0.00007601,0.00005426,0.00001378
3.91695848,0.00246286,0.00438332,0.00000019,0.00070442,0.00000000,0.00009398,0.00006780,0.00001696
3.92296148,0.00306431,0.00545962,0.00000015,0.00087717,0.00000000,0.00011614,0.00008427,0.00002090
3.92896448,0.00378753,0.00675211,0.00000013,0.00108467,0.00000000,0.00014302,0.00010409,0.00002570
3.93496748,0.00464934,0.00829110,0.00000012,0.00133180,0.00000000,0.00017520,0.00012774,0.00003146
3.94097049,0.00566726,0.01010809,0.00000012,0.00162360,0.00000000,0.00021333,0.00015568,0.00003828
3.94697349,0.00685910,0.01223500,0.00000013,0.00196518,0.00000000,0.00025803,0.00018840,0.00004630
3.95297649,0.00824241,0.01470323,0.00000015,0.00236160,0.00000000,0.00030997,0.00022639,0.00005561
3.95897949,0.00983386,0.01754260,0.00000017,0.00281763,0.00000001,0.00036976,0.00027010,0.00006633
3.96498249,0.01164851,0.02078004,0.00000020,0.00333760,0.00000001,0.00043795,0.00031993,0.00007856
3.97098549,0.01369906,0.02443823,0.00000023,0.00392515,0.00000002,0.00051502,0.00037625,0.00009238
3.97698849,0.01599497,0.02853406,0.00000027,0.00458299,0.00000003,0.00060132,0.00043931,0.00010786
3.98299150,0.01854162,0.03307714,0.00000032,0.00531266,0.00000004,0.00069705,0.00050926,0.00012504
3.98899450,0.02133945,0.03806825,0.00000037,0.00611427,0.00000007,0.00080224,0.00058611,0.00014391
3.99499750,0.02438317,0.04349791,0.00000043,0.00698631,0.00000011,0.00091667,0.00066971,0.00016444
4.00100050,0.02766105,0.04934517,0.00000049,0.00792539,0.00000016,0.00103991,0.00075975,0.00018655
4.00700350,0.03115437,0.05557660,0.00000057,0.00892614,0.00000024,0.00117127,0.00085572,0.00021012
4.01300650,0.03483709,0.06214566,0.00000066,0.00998106,0.00000037,0.00130976,0.00095691,0.00023498
4.01900950,0.03867569,0.06899243,0.00000076,0.01108051,0.00000055,0.00145413,0.00106239,0.00026091
4.02501251,0.04262937,0.07604396,0.00000088,0.01221273,0.00000081,0.00160287,0.00117106,0.00028763
4.03101551,0.04665044,0.08321497,0.00000103,0.01336398,0.00000119,0.00175418,0.00128161,0.00031483
4.03701851,0.05068515,0.09040926,0.00000122,0.01451873,0.00000173,0.00190608,0.00139260,0.00034216
4.04302151,0.05467474,0.09752157,0.00000146,0.01565998,0.00000251,0.00205638,0.00150241,0.00036925
4.04902451,0.05855681,0.10444002,0.00000176,0.01676965,0.00000361,0.00220276,0.00160937,0.00039568
4.05502751,0.06226699,0.11104900,0.00000216,0.01782899,0.00000515,0.00234286,0.00171175,0.00042106
4.06103052,0.06574079,0.11723240,0.00000269,0.01881913,0.00000729,0.00247433,0.00180783,0.00044498
4.06703352,0.06891562,0.12287720,0.00000340,0.01972160,0.00001026,0.00259489,0.00189595,0.00046709
4.07303652,0.07173288,0.12787705,0.00000434,0.02051894,0.00001433,0.00270247,0.00197460,0.00048704
4.07903952,0.07414009,0.13213597,0.00000560,0.02119520,0.00001986,0.00279523,0.00204244,0.00050457
4.08504252,0.07609290,0.13557181,0.00000729,0.02173653,0.00002734,0.00287172,0.00209840,0.00051950
4.09104552,0.07755695,0.13811937,0.00000952,0.02213161,0.00003736,0.00293088,0.00214174,0.00053173
4.09704852,0.07850951,0.13973318,0.00001248,0.02237206,0.00005068,0.00297219,0.00217206,0.00054130
4.10305153,0.07894076,0.14038954,0.00001637,0.02245274,0.00006827,0.00299568,0.00218940,0.00054837
4.10905453,0.07885478,0.14008807,0.00002146,0.02237191,0.00009130,0.00300200,0.00219423,0.00055325
4.11505753,0.07827012,0.13885241,0.00002806,0.02213133,0.00012121,0.00299246,0.00218752,0.00055641
4.12106053,0.07721991,0.13673018,0.00003658,0.02173618,0.00015978,0.00296908,0.00217073,0.00055850
4.12706353,0.07575167,0.13379230,0.00004747,0.02119486,0.00020910,0.00293455,0.00214583,0.00056038
4.13306653,0.07392663,0.13013148,0.00006129,0.02051874,0.00027168,0.00289229,0.00211528,0.00056305
4.13906953,0.07181876,0.12586015,0.00007871,0.01972173,0.00035046,0.00284637,0.00208204,0.00056777
4.14507254,0.06951344,0.12110786,0.00010049,0.01881983,0.00044883,0.00280157,0.00204953,0.00057597
4.15107554,0.06710593,0.11601824,0.00012750,0.01783061,0.00057070,0.00276326,0.00202159,0.00058929
4.15707854,0.06469959,0.11074568,0.00016073,0.01677264,0.00072044,0.00273742,0.00200246,0.00060957
4.16308154,0.06240401,0.10545180,0.00020130,0.01566497,0.00090293,0.00273056,0.00199668,0.00063888
4.16908454,0.06033298,0.10030190,0.00025041,0.01452654,0.00112354,0.00274969,0.00200910,0.00067944
4.17508754,0.05860253,0.09546144,0.00030940,0.01337573,0.00138801,0.00280222,0.00204475,0.00073367
4.18109055,0.05732882,0.09109261,0.00037967,0.01222991,0.00170242,0.00289593,0.00210877,0.00080418
4.18709355,0.05662620,0.08735115,0.00046270,0.01110506,0.00207307,0.00303891,0.00220636,0.00089371
4.19309655,0.05660520,0.08438337,0.00056001,0.01001555,0.00250629,0.00323945,0.00234265,0.00100512
4.19909955,0.05737067,0.08232344,0.00067311,0.00897389,0.00300830,0.00350602,0.00252259,0.00114139
4.20510255,0.05901995,0.08129095,0.00080347,0.00799071,0.00358496,0.00384716,0.00275085,0.00130559
4.21110555,0.06164115,0.08138882,0.00095248,0.00707472,0.00424150,0.00427145,0.00303172,0.00150081
4.21710855,0.06531151,0.08270144,0.00112138,0.00623279,0.00498227,0.00478741,0.00336894,0.00173018
4.22311156,0.07009596,0.08529308,0.00131121,0.00547013,0.00581043,0.00540348,0.00376561,0.00199683
4.22911456,0.07604576,0.08920669,0.00152275,0.00479048,0.00672765,0.00612797,0.00422408,0.00230382
4.23511756,0.08319744,0.09446294,0.00175646,0.00419636,0.00773379,0.00696899,0.00474577,0.00265417
4.24112056,0.09157186,0.10105962,0.00201246,0.00368935,0.00882667,0.00793446,0.00533116,0.00305081
4.24712356,0.10117373,0.10897144,0.00229041,0.00327039,0.01000176,0.00903210,0.00597963,0.00349659
4.25312656,0.11199133,0.11815025,0.00258958,0.00294002,0.01125207,0.01026941,0.00668944,0.00399423
4.25912956,0.12399670,0.12852568,0.00290872,0.00269870,0.01256799,0.01165373,0.00745769,0.00454636
4.26513257,0.13714622,0.14000630,0.00324614,0.00254699,0.01393725,0.01319220,0.00828035,0.00515548
4.27113557,0.15138162,0.15248132,0.00359969,0.00248578,0.01534503,0.01489184,0.00915226,0.00582402
4.27713857,0.16663133,0.16582279,0.00396675,0.00251635,0.01677409,0.01675949,0.01006727,0.00655427
4.28314157,0.18281232,0.17988827,0.00434435,0.00264054,0.01820505,0.01880184,0.01101831,0.00734844
4.28914457,0.19983205,0.19452397,0.00472917,0.00286065,0.01961682,0.02102537,0.01199757,0.00820859
4.29514757,0.21759069,0.20956824,0.00511768,0.00317945,0.02098701,0.02343616,0.01299668,0.00913664
4.30115058,0.23598337,0.22485524,0.00550614,0.00360003,0.02229256,0.02603980,0.01400690,0.01013425
4.30715358,0.25490225,0.24021879,0.00589080,0.00412559,0.02351035,0.02884105,0.01501936,0.01120281
4.31315658,0.27423840,0.25549600,0.00626791,0.00475918,0.02461789,0.03184350,0.01602524,0.01234324
4.31915958,0.29388318,0.27053078,0.00663387,0.00550341,0.02559399,0.03504907,0.01701600,0.01355589
4.32516258,0.31372918,0.28517681,0.00698528,0.00636008,0.02641947,0.03845753,0.01798352,0.01484031
4.33116558,0.33367037,0.29929995,0.00731906,0.00732985,0.02707778,0.04206578,0.01892027,0.01619505
4.33716858,0.35360174,0.31278001,0.00763244,0.00841180,0.02755556,0.04586719,0.01981939,0.01761741
4.34317159,0.37341817,0.32551163,0.00792308,0.00960308,0.02784312,0.04985091,0.02067476,0.01910315
4.34917459,0.39301274,0.33740443,0.00818900,0.01089861,0.02793473,0.05400111,0.02148098,0.02064627
4.35517759,0.41227464,0.34838233,0.00842865,0.01229073,0.02782889,0.05829636,0.02223333,0.02223877
4.36118059,0.43108678,0.35838219,0.00864085,0.01376901,0.02752830,0.06270912,0.02292771,0.02387042
4.36718359,0.44932349,0.36735194,0.00882473,0.01532014,0.02703981,0.06720541,0.02356051,0.02552866
4.37318659,0.46684844,0.37524833,0.00897974,0.01692790,0.02637416,0.07174465,0.02412845,0.02719851
4.37918959,0.48351325,0.38203453,0.00910551,0.01857327,0.02554559,0.07627991,0.02462851,0.02886265
4.38519260,0.49915682,0.38767787,0.00920186,0.02023468,0.02457135,0.08075835,0.02505775,0.03050152
4.39119560,0.51360593,0.39214793,0.00926870,0.02188838,0.02347112,0.08512217,0.02541322,0.03209365
4.39719860,0.52667697,0.39541515,0.00930599,0.02350892,0.02226636,0.08930978,0.02569192,0.03361603
4.40320160,0.53817920,0.39745018,0.00931371,0.02506980,0.02097965,0.09325744,0.02589077,0.03504468
4.40920460,0.54791926,0.39822412,0.00929184,0.02654418,0.01963405,0.09690123,0.02600667,0.03635525
4.41520760,0.55570706,0.39770958,0.00924039,0.02790568,0.01825239,0.10017932,0.02603657,0.03752375
4.42121061,0.56136275,0.39588269,0.00915938,0.02912922,0.01685676,0.10303444,0.02597765,0.03852741
4.42721361,0.56472449,0.39272585,0.00904890,0.03019188,0.01546799,0.10541659,0.02582753,0.03934544
4.43321661,0.56565667,0.38823113,0.00890919,0.03107376,0.01410525,0.10728578,0.02558445,0.03995994
4.43921961,0.56405815,0.38240415,0.00874069,0.03175876,0.01278576,0.10861485,0.02524759,0.04035665
4.44522261,0.55987019,0.37526810,0.00854408,0.03223528,0.01152464,0.10939212,0.02481730,0.04052572
4.45122561,0.55308346,0.36686770,0.00832045,0.03249682,0.01033481,0.10962391,0.02429533,0.04046232
4.45722861,0.54374391,0.35727292,0.00807126,0.03254243,0.00922707,0.10933690,0.02368507,0.04016714
4.46323162,0.53195711,0.34658203,0.00779850,0.03237698,0.00821022,0.10858008,0.02299170,0.03964669
4.46923462,0.51789073,0.33492402,0.00750466,0.03201131,0.00729134,0.10742647,0.02222230,0.03891353
4.47523762,0.50177523,0.32245999,0.00719281,0.03146217,0.00647605,0.10597447,0.02138587,0.03798618
4.48124062,0.48390245,0.30938361,0.00686656,0.03075203,0.00576887,0.10434883,0.02049335,0.03688897
4.48724362,0.46462241,0.29592053,0.00653010,0.02990868,0.00517359,0.10270124,0.01955743,0.03565166
4.49324662,0.44433822,0.28232665,0.00618812,0.02896476,0.00469369,0.10121059,0.01859241,0.03430896
4.49924962,0.42349960,0.26888554,0.00584576,0.02795712,0.00433268,0.10008285,0.01761397,0.03289983
4.50525263,0.40259500,0.25590482,0.00550856,0.02692611,0.00409444,0.09955053,0.01663883,0.03146681
4.51125563,0.38214277,0.24371181,0.00518235,0.02591482,0.00398356,0.09987174,0.01568443,0.03005511
4.51725863,0.36268172,0.23264852,0.00487317,0.02496818,0.00400551,0.10132881,0.01476855,0.02871182
4.52326163,0.34476119,0.22306606,0.00458711,0.02413215,0.00416688,0.10422632,0.01390894,0.02748495
4.52926463,0.32893093,0.21531855,0.00433029,0.02345276,0.00447533,0.10888853,0.01312292,0.02642251
4.53526763,0.31573102,0.20975674,0.00410866,0.02297525,0.00493966,0.11565606,0.01242702,0.02557157
4.54127064,0.30568188,0.20672125,0.00392791,0.02274313,0.00556959,0.12488166,0.01183660,0.02497738
4.54727364,0.29927442,0.20653561,0.00379340,0.02279727,0.00637555,0.13692502,0.01136553,0.02468243
4.55327664,0.29696044,0.20949901,0.00370997,0.02317498,0.00736829,0.15214649,0.01102589,0.02472554
4.55927964,0.29914322,0.21587894,0.00368188,0.02390911,0.00855841,0.17089949,0.01082770,0.02514102
4.56528264,0.30616821,0.22590368,0.00371272,0.02502712,0.00995582,0.19352186,0.01077872,0.02595776
4.57128564,0.31831407,0.23975474,0.00380524,0.02655023,0.01156906,0.22032588,0.01088420,0.02719840
4.57728864,0.33578387,0.25755940,0.00396131,0.02849252,0.01340464,0.25158724,0.01114679,0.02887856
4.58329165,0.35869668,0.27938355,0.00418181,0.03086015,0.01546625,0.28753314,0.01156642,0.03100597
4.58929465,0.38707980,0.30522496,0.00446652,0.03365065,0.01775407,0.32832971,0.01214018,0.03357989
4.59529765,0.42086173,0.33500739,0.00481410,0.03685227,0.02026403,0.37406931,0.01286237,0.03659041
4.60130065,0.45986649,0.36857574,0.00522200,0.04044358,0.02298719,0.42475807,0.01372447,0.04001804
4.60730365,0.50380940,0.40569275,0.00568643,0.04439317,0.02590921,0.48030424,0.01471522,0.04383342
4.61330665,0.55229499,0.44603742,0.00620238,0.04865968,0.02901001,0.54050809,0.01582075,0.04799722
4.61930965,0.60481750,0.48920574,0.00676361,0.05319205,0.03226352,0.60505382,0.01702476,0.05246032
4.62531266,0.66076415,0.53471378,0.00736276,0.05793013,0.03563777,0.67350429,0.01830873,0.05716431
4.63131566,0.71942193,0.58200362,0.00799143,0.06280565,0.03909515,0.74529912,0.01965222,0.06204229
4.63731866,0.77998771,0.63045207,0.00864032,0.06774342,0.04259293,0.81975658,0.02103324,0.06701996
4.64332166,0.84158218,0.67938226,0.00929947,0.07266307,0.04608404,0.89607979,0.02242863,0.07201711
4.64932466,0.90326720,0.72807803,0.00995843,0.07748090,0.04951812,0.97336728,0.02381447,0.07694937
4.65532766,0.96406650,0.77580059,0.01060658,0.08211215,0.05284274,1.05062814,0.02516665,0.08173026
4.66133067,1.02298911,0.82180731,0.01123340,0.08647335,0.05600485,1.12680138,0.02646129,0.08627346
4.66733367,1.07905485,0.86537178,0.01182879,0.09048488,0.05895232,1.20077911,0.02767534,0.09049519
4.67333667,1.13132110,0.90580456,0.01238340,0.09407345,0.06163557,1.27143309,0.02878704,0.09431667
4.67933967,1.17890969,0.94247371,0.01288892,0.09717454,0.06400917,1.33764353,0.02977645,0.09766651
4.68534267,1.22103296,0.97482435,0.01333842,0.09973461,0.06603340,1.39832934,0.03062595,0.10048298
4.69134567,1.25701771,1.00239620,0.01372652,0.10171300,0.06767563,1.45247865,0.03132059,0.10271597
4.69734867,1.28632608,1.02483845,0.01404967,0.10308341,0.06891147,1.49917840,0.03184851,0.10432866
4.70335168,1.30857221,1.04192102,0.01430625,0.10383488,0.06972570,1.53764167,0.03220118,0.10529872
4.70935468,1.32353393,1.05354177,0.01449662,0.10397217,0.07011281,1.56723180,0.03237362,0.10561898
4.71535768,1.33115874,1.05972911,0.01462314,0.10351568,0.07007718,1.58748214,0.03236444,0.10529760
4.72136068,1.33156384,1.06063985,0.01469002,0.10250057,0.06963296,1.59811044,0.03217593,0.10435768
4.72736368,1.32502993,1.05655219,0.01470320,0.10097551,0.06880347,1.59902751,0.03181389,0.10283630
4.73336668,1.31198910,1.04785428,0.01467003,0.09900077,0.06762031,1.59033949,0.03128752,0.10078303
4.73936968,1.29300727,1.03502859,0.01459899,0.09664592,0.06612219,1.57234381,0.03060911,0.09825806
