energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.89144572,2.69630135,0.73104226,0.01411917,0.00278533,0.11290783,0.89714559,2.25617042
-0.88544272,2.64911394,0.71018298,0.01371683,0.00242538,0.10493335,0.84198341,2.23035865
-0.87943972,2.60275490,0.68995016,0.01334902,0.00210095,0.09748389,0.79079039,2.20425122
-0.87343672,2.55672276,0.67045524,0.01301821,0.00181138,0.09057396,0.74360526,2.17712505
-0.86743372,2.51058861,0.65180486,0.01272706,0.00155555,0.08421158,0.70042410,2.14834844
-0.86143072,2.46404341,0.63410744,0.01247870,0.00133203,0.07840020,0.66121701,2.11742701
-0.85542771,2.41693861,0.61747919,0.01227686,0.00113916,0.07314049,0.62594344,2.08404242
-0.84942471,2.36931761,0.60204922,0.01212612,0.00097514,0.06843200,0.59456551,2.04808196
-0.84342171,2.32143655,0.58796331,0.01203189,0.00083811,0.06427453,0.56705863,2.00965755
-0.83741871,2.27377315,0.57538589,0.01200055,0.00072623,0.06066918,0.54341912,1.96911316
-0.83141571,2.22702290,0.56450005,0.01203929,0.00063775,0.05761912,0.52366857,1.92702040
-0.82541271,2.18208283,0.55550522,0.01215600,0.00057104,0.05512993,0.50785470,1.88416257
-0.81940970,2.14002321,0.54861264,0.01235902,0.00052465,0.05320968,0.49604906,1.84150773
-0.81340670,2.10204866,0.54403855,0.01265684,0.00049732,0.05186857,0.48834153,1.80017242
-0.80740370,2.06945026,0.54199532,0.01305768,0.00048802,0.05111831,0.48483227,1.76137756
-0.80140070,2.04355097,0.54268095,0.01356909,0.00049594,0.05097126,0.48562138,1.72639870
-0.79539770,2.02564688,0.54626727,0.01419743,0.00052050,0.05143928,0.49079716,1.69651309
-0.78939470,2.01694706,0.55288764,0.01494744,0.00056132,0.05253253,0.50042334,1.67294583
-0.78339170,2.01851500,0.56262460,0.01582171,0.00061827,0.05425810,0.51452637,1.65681783
-0.77738869,2.03121443,0.57549835,0.01682030,0.00069137,0.05661871,0.53308324,1.64909785
-0.77138569,2.05566230,0.59145683,0.01794036,0.00078084,0.05961147,0.55601074,1.65056076
-0.76538269,2.09219117,0.61036802,0.01917590,0.00088705,0.06322674,0.58315676,1.66175409
-0.75937969,2.14082327,0.63201518,0.02051757,0.00101048,0.06744729,0.61429431,1.68297412
-0.75337669,2.20125736,0.65609554,0.02195273,0.00115174,0.07224767,0.64911867,1.71425273
-0.74737369,2.27286958,0.68222284,0.02346554,0.00131150,0.07759389,0.68724798,1.75535542
-0.74137069,2.35472829,0.70993389,0.02503725,0.00149050,0.08344356,0.72822758,1.80579062
-0.73536768,2.44562263,0.73869914,0.02664666,0.00168952,0.08974625,0.77153795,1.86482968
-0.72936468,2.54410354,0.76793698,0.02827066,0.00190935,0.09644434,0.81660601,1.93153666
-0.72336168,2.64853559,0.79703131,0.02988499,0.00215078,0.10347416,0.86281958,2.00480643
-0.71735868,2.75715736,0.82535181,0.03146498,0.00241459,0.11076746,0.90954427,2.08340925
-0.71135568,2.86814755,0.85227585,0.03298645,0.00270152,0.11825312,0.95614210,2.16603973
-0.70535268,2.97969378,0.87721123,0.03442658,0.00301230,0.12585911,1.00199113,2.25136789
-0.69934967,3.09006097,0.89961859,0.03576478,0.00334760,0.13351446,1.04650519,2.33808993
-0.69334667,3.19765581,0.91903241,0.03698354,0.00370805,0.14115130,1.08915261,2.42497618
-0.68734367,3.30108432,0.93507951,0.03806910,0.00409424,0.14870683,1.12947331,2.51091419
-0.68134067,3.39919981,0.94749411,0.03901205,0.00450674,0.15612510,1.16709323,2.59494478
-0.67533767,3.49113853,0.95612857,0.03980774,0.00494605,0.16335847,1.20173539,2.67628951
-0.66933467,3.57634158,0.96095928,0.04045646,0.00541266,0.17036880,1.23322712,2.75436816
-0.66333167,3.65456169,0.96208721,0.04096348,0.00590700,0.17712816,1.26150285,2.82880559
-0.65732866,3.72585464,0.95973314,0.04133878,0.00642947,0.18361908,1.28660248,2.89942769
-0.65132566,3.79055559,0.95422761,0.04159660,0.00698039,0.18983430,1.30866518,2.96624662
-0.64532266,3.84924155,0.94599607,0.04175484,0.00755999,0.19577600,1.32791898,3.02943631
-0.63931966,3.90268179,0.93553998,0.04183419,0.00816838,0.20145454,1.34466641,3.08929941
-0.63331666,3.95177864,0.92341459,0.04185721,0.00880545,0.20688673,1.35926702,3.14622752
-0.62731366,3.99750172,0.91020460,0.04184724,0.00947085,0.21209372,1.37211730,3.20065673
-0.62131066,4.04081884,0.89649878,0.04182735,0.01016388,0.21709864,1.38362916,3.25302087
-0.61530765,4.08262722,0.88286480,0.04181919,0.01088339,0.22192397,1.39420764,3.30370499
-0.60930465,4.12368841,0.86982535,0.04184202,0.01162767,0.22658895,1.40422916,3.35300154
-0.60330165,4.16457051,0.85783687,0.04191174,0.01239435,0.23110696,1.41402104,3.40107164
-0.59729865,4.20560060,0.84727161,0.04204018,0.01318029,0.23548326,1.42384343,3.44791376
-0.59129565,4.24683003,0.83840396,0.04223449,0.01398146,0.23971290,1.43387440,3.49334150
-0.58529265,4.28801455,0.83140167,0.04249680,0.01479288,0.24377931,1.44419890,3.53697194
-0.57928964,4.32861046,0.82632211,0.04282416,0.01560852,0.24765332,1.45480228,3.57822554
-0.57328664,4.36778721,0.82311384,0.04320861,0.01642135,0.25129292,1.46556852,3.61633768
-0.56728364,4.40445614,0.82162309,0.04363764,0.01722328,0.25464374,1.47628350,3.65038176
-0.56128064,4.43731397,0.82160499,0.04409475,0.01800529,0.25764025,1.48664310,3.67930281
-0.55527764,4.46489914,0.82273861,0.04456026,0.01875750,0.26020766,1.49626585,3.70196021
-0.54927464,4.48565822,0.82464517,0.04501227,0.01946942,0.26226449,1.50470960,3.71717738
-0.54327164,4.49801918,0.82690843,0.04542767,0.02013009,0.26372571,1.51149144,3.72379626
-0.53726863,4.50046787,0.82909614,0.04578330,0.02072840,0.26450622,1.51610990,3.72073368
-0.53126563,4.49162379,0.83078144,0.04605701,0.02125342,0.26452469,1.51806852,3.70703686
-0.52526263,4.47031140,0.83156330,0.04622870,0.02169469,0.26370738,1.51689940,3.68193516
-0.51925963,4.43562327,0.83108480,0.04628128,0.02204260,0.26199188,1.51218591,3.64488542
-0.51325663,4.38697188,0.82904858,0.04620140,0.02228873,0.25933058,1.50358302,3.59560845
-0.50725363,4.32412742,0.82522863,0.04598007,0.02242617,0.25569358,1.49083463,3.53411485
-0.50125063,4.24723978,0.81947798,0.04561301,0.02244980,0.25107106,1.47378668,3.46071860
-0.49524762,4.15684351,0.81173211,0.04510078,0.02235653,0.24547478,1.45239568,3.37603793
-0.48924462,4.05384582,0.80200787,0.04444869,0.02214547,0.23893881,1.42673198,3.28098316
-0.48324162,3.93949824,0.79039838,0.04366647,0.02181802,0.23151939,1.39697784,3.17673230
-0.47723862,3.81535353,0.77706409,0.04276777,0.02137785,0.22329382,1.36342039,3.06469561
-0.47123562,3.68321029,0.76222079,0.04176944,0.02083088,0.21435860,1.32643982,2.94647088
-0.46523262,3.54504810,0.74612530,0.04069073,0.02018508,0.20482679,1.28649371,2.82379174
-0.45922961,3.40295656,0.72905965,0.03955243,0.01945024,0.19482474,1.24409807,2.69847151
-0.45322661,3.25906188,0.71131478,0.03837591,0.01863770,0.18448840,1.19980646,2.57234522
-0.44722361,3.11545438,0.69317466,0.03718220,0.01775999,0.17395929,1.15418811,2.44721261
-0.44122061,2.97412044,0.67490163,0.03599121,0.01683046,0.16338035,1.10780627,2.32478442
-0.43521761,2.83688177,0.65672381,0.03482094,0.01586287,0.15289188,1.06119795,2.20663436
-0.42921461,2.70534434,0.63882517,0.03368689,0.01487101,0.14262766,1.01485592,2.09415833
-0.42321161,2.58085887,0.62133865,0.03260162,0.01386832,0.13271144,0.96921389,1.98854243
-0.41720860,2.46449379,0.60434267,0.03157447,0.01286757,0.12325391,0.92463550,1.89074028
-0.41120560,2.35702106,0.58786096,0.03061146,0.01188050,0.11435023,0.88140729,1.80146003
-0.40520260,2.25891446,0.57186561,0.02971536,0.01091767,0.10607821,0.83973604,1.72116082
-0.39919960,2.17035933,0.55628301,0.02888590,0.00998820,0.09849709,0.79975003,1.65005777
-0.39319660,2.09127231,0.54100210,0.02812009,0.00909969,0.09164700,0.76150415,1.58813473
-0.38719360,2.02132917,0.52588444,0.02741269,0.00825815,0.08554906,0.72498803,1.53516325
-0.38119060,1.95999870,0.51077533,0.02675668,0.00746806,0.08020602,0.69013673,1.49072646
-0.37518759,1.90658053,0.49551536,0.02614380,0.00673233,0.07560342,0.65684305,1.45424630
-0.36918459,1.86024482,0.47995159,0.02556505,0.00605249,0.07171121,0.62497068,1.42501280
-0.36318159,1.82007193,0.46394794,0.02501126,0.00542882,0.06848570,0.59436750,1.40221410
-0.35717859,1.78509060,0.44739400,0.02447347,0.00486045,0.06587183,0.56487811,1.38496614
-0.35117559,1.75431332,0.43021209,0.02394336,0.00434564,0.06380556,0.53635524,1.37234126
-0.34517259,1.72676823,0.41236222,0.02341353,0.00388189,0.06221647,0.50866936,1.36339527
-0.33916958,1.70152694,0.39384480,0.02287771,0.00346615,0.06103039,0.48171631,1.35719248
-0.33316658,1.67772835,0.37470115,0.02233096,0.00309501,0.06017194,0.45542274,1.35282881
-0.32716358,1.65459854,0.35501195,0.02176966,0.00276485,0.05956714,0.42974938,1.34945298
-0.32116058,1.63146719,0.33489399,0.02119155,0.00247198,0.05914573,0.40469237,1.34628586
-0.31515758,1.60778104,0.31449536,0.02059571,0.00221278,0.05884350,0.38028273,1.34263842
-0.30915458,1.58311500,0.29398967,0.01998241,0.00198375,0.05860427,0.35658447,1.33792826
-0.30315158,1.55718138,0.27356963,0.01935308,0.00178164,0.05838167,0.33369157,1.33169497
-0.29714857,1.52983772,0.25344036,0.01871019,0.00160350,0.05814068,0.31172435,1.32361429
-0.29114557,1.50109340,0.23381294,0.01805709,0.00144666,0.05785882,0.29082549,1.31351101
-0.28514257,1.47111518,0.21489834,0.01739803,0.00130883,0.05752701,0.27115597,1.30137033
-0.27913957,1.44023155,0.19690221,0.01673799,0.00118803,0.05715012,0.25289134,1.28734725
-0.27313657,1.40893543,0.18002043,0.01608270,0.00108264,0.05674710,0.23621832,1.27177353
-0.26713357,1.37788499,0.16443575,0.01543857,0.00099135,0.05635078,0.22133185,1.25516168
-0.26113057,1.34790172,0.15031535,0.01481270,0.00091315,0.05600726,0.20843259,1.23820524
-0.25512756,1.31996529,0.13780934,0.01421281,0.00084730,0.05577499,0.19772482,1.22177481
-0.24912456,1.29520445,0.12705010,0.01364729,0.00079330,0.05572336,0.18941452,1.20690925
-0.24312156,1.27488330,0.11815213,0.01312509,0.00075086,0.05593105,0.18370744,1.19480152
-0.23711856,1.26038255,0.11121241,0.01265572,0.00071986,0.05648397,0.18080706,1.18677897
-0.23111556,1.25317524,0.10631088,0.01224913,0.00070030,0.05747296,0.18091211,1.18427773
-0.22511256,1.25479698,0.10351103,0.01191557,0.00069231,0.05899115,0.18421347,1.18881150
-0.21910955,1.26681066,0.10286022,0.01166544,0.00069609,0.06113116,0.19089046,1.20193481
-0.21310655,1.29076612,0.10438975,0.01150909,0.00071186,0.06398209,0.20110619,1.22520147
-0.20710355,1.32815541,0.10811451,0.01145654,0.00073986,0.06762638,0.21500223,1.26011896
-0.20110055,1.38036466,0.11403224,0.01151722,0.00078030,0.07213675,0.23269246,1.30809979
-0.19509755,1.44862372,0.12212231,0.01169961,0.00083337,0.07757306,0.25425640,1.37041115
-0.18909455,1.53395523,0.13234427,0.01201097,0.00089917,0.08397939,0.27973216,1.44812435
-0.18309155,1.63712477,0.14463608,0.01245694,0.00097772,0.09138134,0.30910940,1.54206577
-0.17708854,1.75859394,0.15891238,0.01304123,0.00106894,0.09978369,0.34232265,1.65277105
-0.17108554,1.89847858,0.17506286,0.01376528,0.00117265,0.10916851,0.37924534,1.78044450
-0.16508254,2.05651386,0.19295099,0.01462800,0.00128855,0.11949383,0.41968501,1.92492549
-0.15907954,2.23202848,0.21241332,0.01562554,0.00141625,0.13069295,0.46338013,2.08566371
-0.15307654,2.42392951,0.23325950,0.01675107,0.00155523,0.14267448,0.50999883,2.26170482
-0.14707354,2.63069949,0.25527318,0.01799476,0.00170493,0.15532318,0.55913988,2.45168787
-0.14107054,2.85040690,0.27821397,0.01934371,0.00186468,0.16850160,0.61033614,2.65385543
-0.13506753,3.08073051,0.30182046,0.02078210,0.00203380,0.18205255,0.66306061,2.86607697
-0.12906453,3.31899781,0.32581428,0.02229133,0.00221158,0.19580233,0.71673493,3.08588546
-0.12306153,3.56223702,0.34990518,0.02385033,0.00239732,0.20956465,0.77074039,3.31052669
-0.11705853,3.80724136,0.37379699,0.02543598,0.00259036,0.22314521,0.82443098,3.53702015
-0.11105553,4.05064402,0.39719431,0.02702357,0.00279009,0.23634662,0.87714818,3.76222974
-0.10505253,4.28900139,0.41980954,0.02858738,0.00299596,0.24897367,0.92823690,3.98294212
-0.09904952,4.51888175,0.44137018,0.03010131,0.00320752,0.26083864,0.97706207,4.19594999
-0.09304652,4.73695627,0.46162595,0.03153958,0.00342440,0.27176643,1.02302516,4.39813743
-0.08704352,4.94008891,0.48035544,0.03287745,0.00364628,0.28159942,1.06557991,4.58656387
-0.08104052,5.12542175,0.49737211,0.03409189,0.00387290,0.29020170,1.10424681,4.75854380
-0.07503752,5.29045251,0.51252912,0.03516235,0.00410404,0.29746260,1.13862544,4.91171881
-0.06903452,5.43310109,0.52572309,0.03607131,0.00433943,0.30329932,1.16840445,5.04411942
-0.06303152,5.55176268,0.53689626,0.03680491,0.00457876,0.30765863,1.19336847,5.15421417
-0.05702851,5.64534536,0.54603727,0.03735341,0.00482160,0.31051745,1.21340200,5.24094430
-0.05102551,5.71329100,0.55318024,0.03771151,0.00506733,0.31188247,1.22848984,5.30374283
-0.04502251,5.75557876,0.55840240,0.03787862,0.00531515,0.31178869,1.23871433,5.34253765
-0.03901951,5.77271156,0.56182024,0.03785885,0.00556396,0.31029716,1.24424949,5.35773884
-0.03301651,5.76568634,0.56358441,0.03766102,0.00581235,0.30749185,1.24535227,5.35021128
-0.02701351,5.73594976,0.56387350,0.03729833,0.00605860,0.30347604,1.24235154,5.32123401
-0.02101051,5.68534157,0.56288715,0.03678805,0.00630063,0.29836817,1.23563524,5.27244848
-0.01500750,5.61602799,0.56083850,0.03615098,0.00653602,0.29229764,1.22563615,5.20579807
-0.00900450,5.53042824,0.55794659,0.03541077,0.00676204,0.28540052,1.21281715,5.12346146
-0.00300150,5.43113695,0.55442873,0.03459327,0.00697569,0.27781543,1.19765633,5.02778276
0.00300150,5.32084533,0.55049330,0.03372565,0.00717375,0.26967981,1.18063259,4.92120076
0.00900450,5.20226411,0.54633321,0.03283557,0.00735288,0.26112665,1.16221230,4.80618000
0.01500750,5.07805036,0.54212012,0.03195032,0.00750969,0.25228178,1.14283738,4.68514568
0.02101051,4.95074051,0.53799982,0.03109599,0.00764088,0.24326169,1.12291503,4.56042429
0.02701351,4.82269125,0.53408863,0.03029659,0.00774330,0.23417214,1.10280959,4.43419136
0.03301651,4.69602941,0.53047113,0.02957339,0.00781409,0.22510716,1.08283630,4.30842732
0.03901951,4.57261179,0.52719909,0.02894423,0.00785080,0.21614877,1.06325729,4.18488215
0.04502251,4.45399530,0.52429164,0.02842298,0.00785146,0.20736700,1.04427949,4.06504900
0.05102551,4.34141748,0.52173661,0.02801922,0.00781468,0.19882042,1.02605449,3.95014672
0.05702851,4.23578701,0.51949287,0.02773790,0.00773971,0.19055682,1.00867999,3.84111114
0.06303152,4.13768397,0.51749366,0.02757931,0.00762650,0.18261409,0.99220266,3.73859426
0.06903452,4.04736882,0.51565053,0.02753912,0.00747572,0.17502122,0.97662222,3.64297109
0.07503752,3.96479945,0.51385794,0.02760858,0.00728876,0.16779917,0.96189628,3.55435296
0.08104052,3.88965521,0.51199815,0.02777490,0.00706767,0.16096183,0.94794588,3.47260672
0.08704352,3.82136688,0.50994626,0.02802174,0.00681519,0.15451670,0.93466131,3.39737881
0.09304652,3.75915146,0.50757521,0.02832975,0.00653461,0.14846562,0.92190825,3.32812335
0.09904952,3.70205069,0.50476063,0.02867735,0.00622972,0.14280523,0.90953370,3.26413329
0.10505253,3.64897204,0.50138521,0.02904139,0.00590470,0.13752737,0.89737200,3.20457366
0.11105553,3.59873112,0.49734269,0.02939801,0.00556403,0.13261944,0.88525048,3.14851614
0.11705853,3.55009433,0.49254120,0.02972340,0.00521234,0.12806461,0.87299488,3.09497395
0.12306153,3.50182071,0.48690596,0.02999459,0.00485434,0.12384216,0.86043454,3.04293621
0.12906453,3.45270192,0.48038132,0.03019022,0.00449471,0.11992772,0.84740716,2.99140105
0.13506753,3.40159942,0.47293212,0.03029114,0.00413797,0.11629365,0.83376333,2.93940665
0.14107054,3.34747809,0.46454446,0.03028107,0.00378844,0.11290953,0.81937073,2.88605953
0.14707354,3.28943550,0.45522583,0.03014700,0.00345014,0.10974267,0.80411808,2.83055967
0.15307654,3.22672635,0.44500485,0.02987955,0.00312676,0.10675883,0.78791872,2.77222179
0.15907954,3.15878169,0.43393053,0.02947321,0.00282166,0.10392301,0.77071399,2.71049269
0.16508254,3.08522272,0.42207134,0.02892639,0.00253778,0.10120030,0.75247623,2.64496429
0.17108554,3.00586908,0.40951401,0.02824136,0.00227772,0.09855687,0.73321143,2.57538247
0.17708854,2.92074192,0.39636227,0.02742410,0.00204374,0.09596091,0.71296158,2.50165161
0.18309155,2.83006180,0.38273554,0.02648401,0.00183779,0.09338362,0.69180644,2.42383515
0.18909455,2.73424207,0.36876769,0.02543353,0.00166156,0.09080017,0.66986499,2.34215243
0.19509755,2.63387805,0.35460574,0.02428771,0.00151652,0.08819055,0.64729620,2.25697208
0.20110055,2.52973266,0.34040872,0.02306366,0.00140402,0.08554032,0.62429926,2.16880244
0.20710355,2.42271916,0.32634653,0.02178011,0.00132526,0.08284127,0.60111315,2.07827949
0.21310655,2.31388148,0.31259871,0.02045681,0.00128143,0.08009185,0.57801551,1.98615253
0.21910955,2.20437284,0.29935324,0.01911405,0.00127367,0.07729747,0.55532078,1.89326830
0.22511256,2.09543313,0.28680517,0.01777218,0.00130314,0.07447065,0.53337753,1.80055370
0.23111556,1.98836558,0.27515502,0.01645120,0.00137103,0.07163089,0.51256505,1.70899765
0.23711856,1.88451314,0.26460695,0.01517034,0.00147855,0.06880447,0.49328911,1.61963225
0.24312156,1.78523480,0.25536654,0.01394781,0.00162689,0.06602400,0.47597688,1.53351369
0.24912456,1.69188230,0.24763826,0.01280055,0.00181724,0.06332778,0.46107104,1.45170302
0.25512756,1.60577731,0.24162249,0.01174407,0.00205069,0.06075915,0.44902310,1.37524706
0.26113057,1.52818933,0.23751217,0.01079235,0.00232819,0.05836548,0.44028592,1.30515965
0.26713357,1.46031438,0.23548903,0.00995777,0.00265048,0.05619724,0.43530541,1.24240346
0.27313657,1.40325472,0.23571960,0.00925116,0.00301804,0.05430682,0.43451160,1.18787252
0.27913957,1.35799962,0.23835084,0.00868174,0.00343097,0.05274730,0.43830900,1.14237564
0.28514257,1.32540744,0.24350577,0.00825725,0.00388894,0.05157113,0.44706652,1.10662104
0.29114557,1.30618910,0.25127896,0.00798393,0.00439114,0.05082874,0.46110685,1.08120236
0.29714857,1.30089329,0.26173222,0.00786659,0.00493617,0.05056704,0.48069574,1.06658631
0.30315158,1.30989351,0.27489056,0.00790861,0.00552207,0.05082803,0.50603129,1.06310217
0.30915458,1.33337738,0.29073856,0.00811196,0.00614625,0.05164723,0.53723343,1.07093355
0.31515758,1.37133850,0.30921739,0.00847717,0.00680550,0.05305228,0.57433412,1.09011247
0.32116058,1.42357114,0.33022250,0.00900327,0.00749600,0.05506152,0.61726843,1.12051624
0.32716358,1.48966822,0.35360232,0.00968775,0.00821337,0.05768275,0.66586711,1.16186711
0.33316658,1.56902282,0.37915789,0.01052642,0.00895269,0.06091208,0.71985080,1.21373508
0.33916958,1.66083350,0.40664366,0.01151339,0.00970861,0.06473307,0.77882662,1.27554380
0.34517259,1.76411374,0.43576951,0.01264095,0.01047544,0.06911608,0.84228727,1.34657978
0.35117559,1.87770545,0.46620397,0.01389953,0.01124719,0.07401798,0.90961315,1.42600469
0.35717859,2.00029682,0.49757869,0.01527767,0.01201771,0.07938222,0.98007776,1.51287071
0.36318159,2.13044405,0.52949410,0.01676206,0.01278079,0.08513934,1.05285659,1.60613867
0.36918459,2.26659694,0.56152618,0.01833762,0.01353023,0.09120787,1.12703945,1.70469848
0.37518759,2.40712775,0.59323422,0.01998764,0.01425995,0.09749573,1.20164634,1.80739162
0.38119060,2.55036269,0.62416933,0.02169400,0.01496405,0.10390209,1.27564652,1.91303483
0.38719360,2.69461536,0.65388362,0.02343746,0.01563691,0.11031956,1.34798037,2.02044448
0.39319660,2.83822108,0.68193959,0.02519803,0.01627320,0.11663686,1.41758352,2.12846091
0.39919960,2.97957115,0.70791976,0.02695533,0.01686796,0.12274171,1.48341251,2.23597180
0.40520260,3.11714586,0.73143590,0.02868908,0.01741661,0.12852391,1.54447115,2.34193386
0.41120560,3.24954514,0.75213787,0.03037955,0.01791499,0.13387858,1.59983664,2.44539209
0.41720860,3.37551576,0.76972157,0.03200805,0.01835938,0.13870924,1.64868440,2.54549578
0.42321161,3.49397386,0.78393587,0.03355739,0.01874651,0.14293085,1.69031074,2.64151067
0.42921461,3.60402217,0.79458812,0.03501229,0.01907359,0.14647245,1.72415236,2.73282692
0.43521761,3.70496093,0.80154822,0.03635979,0.01933830,0.14927942,1.74980172,2.81896224
0.44122061,3.79629226,0.80475093,0.03758951,0.01953887,0.15131519,1.76701782,2.89956045
0.44722361,3.87771764,0.80419647,0.03869387,0.01967404,0.15256238,1.77573167,2.97438526
0.45322661,3.94912873,0.79994924,0.03966820,0.01974314,0.15302320,1.77604633,3.04330972
0.45922961,4.01059184,0.79213484,0.04051076,0.01974610,0.15271921,1.76823129,3.10630183
0.46523262,4.06232687,0.78093542,0.04122262,0.01968349,0.15169037,1.75271166,3.16340703
0.47123562,4.10468168,0.76658349,0.04180748,0.01955654,0.14999341,1.73005236,3.21472847
0.47723862,4.13810322,0.74935458,0.04227143,0.01936715,0.14769971,1.70093826,3.26040609
0.48324162,4.16310664,0.72955884,0.04262255,0.01911793,0.14489261,1.66615089,3.30059558
0.48924462,4.18024421,0.70753199,0.04287052,0.01881214,0.14166446,1.62654287,3.33544841
0.49524762,4.19007529,0.68362600,0.04302626,0.01845369,0.13811342,1.58301119,3.36509404
0.50125063,4.19313912,0.65819969,0.04310141,0.01804709,0.13434018,1.53647029,3.38962517
0.50725363,4.18993152,0.63160973,0.04310797,0.01759740,0.13044483,1.48782625,3.40908708
0.51325663,4.18088691,0.60420232,0.04305787,0.01711011,0.12652388,1.43795288,3.42347158
0.51925963,4.16636621,0.57630571,0.04296267,0.01659105,0.12266763,1.38767076,3.43271600
0.52526263,4.14665137,0.54822400,0.04283323,0.01604627,0.11895799,1.33772979,3.43670731
0.53126563,4.12194639,0.52023213,0.04267956,0.01548195,0.11546676,1.28879575,3.43529122
0.53726863,4.09238491,0.49257244,0.04251060,0.01490422,0.11225446,1.24144114,3.42828583
0.54327164,4.05804333,0.46545262,0.04233422,0.01431906,0.10936962,1.19614033,3.41549891
0.54927464,4.01895884,0.43904513,0.04215716,0.01373219,0.10684867,1.15326883,3.39674809
0.55527764,3.97515090,0.41348808,0.04198510,0.01314894,0.10471621,1.11310620,3.37188252
0.56128064,3.92664472,0.38888720,0.04182273,0.01257419,0.10298566,1.07584228,3.34080497
0.56728364,3.87349531,0.36531902,0.04167387,0.01201227,0.10166024,1.04158583,3.30349282
0.57328664,3.81581032,0.34283479,0.04154158,0.01146691,0.10073410,1.01037503,3.26001678
0.57928964,3.75377027,0.32146503,0.04142830,0.01094126,0.10019361,0.98218907,3.21055620
0.58529265,3.68764495,0.30122445,0.04133596,0.01043780,0.10001865,0.95696008,3.15540980
0.59129565,3.61780468,0.28211690,0.04126606,0.00995841,0.10018382,0.93458476,3.09500135
0.59729865,3.54472606,0.26414028,0.04121976,0.00950438,0.10065955,0.91493517,3.02987967
0.60330165,3.46899156,0.24729104,0.04119787,0.00907644,0.10141311,0.89786827,2.96071299
0.60930465,3.39128323,0.23156820,0.04120092,0.00867481,0.10240938,0.88323390,2.88827783
0.61530765,3.31237088,0.21697669,0.04122908,0.00829926,0.10361147,0.87088106,2.81344305
0.62131066,3.23309548,0.20352995,0.04128219,0.00794916,0.10498120,0.86066251,2.73714972
0.62731366,3.15434893,0.19125174,0.04135969,0.00762354,0.10647945,0.85243775,2.66038818
0.63331666,3.07705129,0.18017707,0.04146059,0.00732113,0.10806647,0.84607461,2.58417313
0.63931966,3.00212701,0.17035236,0.04158345,0.00704042,0.10970206,0.84144972,2.50951826
0.64532266,2.93048127,0.16183486,0.04172635,0.00677975,0.11134589,0.83844811,2.43741156
0.65132566,2.86297780,0.15469133,0.04188698,0.00653727,0.11295776,0.83696233,2.36879241
0.65732866,2.80041926,0.14899618,0.04206258,0.00631107,0.11449804,0.83689126,2.30453143
0.66333167,2.74353084,0.14482905,0.04225013,0.00609915,0.11592815,0.83813892,2.24541383
0.66933467,2.69294771,0.14227205,0.04244633,0.00589953,0.11721118,0.84061342,2.19212667
0.67533767,2.64920650,0.14140673,0.04264783,0.00571024,0.11831259,0.84422611,2.14525023
0.68134067,2.61274073,0.14231086,0.04285126,0.00552936,0.11920098,0.84889111,2.10525340
0.68734367,2.58387978,0.14505515,0.04305341,0.00535510,0.11984893,0.85452494,2.07249281
0.69334667,2.56285105,0.14970005,0.04325134,0.00518581,0.12023375,0.86104647,2.04721510
0.69934967,2.54978446,0.15629269,0.04344245,0.00502005,0.12033826,0.86837682,2.02956192
0.70535268,2.54471857,0.16486408,0.04362459,0.00485657,0.12015139,0.87643928,2.01957673
0.71135568,2.54760783,0.17542662,0.04379607,0.00469444,0.11966865,0.88515910,2.01721288
0.71735868,2.55833005,0.18797207,0.04395567,0.00453299,0.11889238,0.89446303,2.02234243
0.72336168,2.57669383,0.20247007,0.04410262,0.00437190,0.11783176,0.90427860,2.03476499
0.72936468,2.60244548,0.21886716,0.04423653,0.00421118,0.11650265,0.91453320,2.05421647
0.73536768,2.63527535,0.23708648,0.04435728,0.00405120,0.11492708,0.92515291,2.08037726
0.74137069,2.67482355,0.25702815,0.04446496,0.00389268,0.11313259,0.93606134,2.11288006
0.74737369,2.72068514,0.27857024,0.04455971,0.00373664,0.11115135,0.94717842,2.15131701
0.75337669,2.77241508,0.30157051,0.04464165,0.00358445,0.10901909,0.95841940,2.19524658
0.75937969,2.82953310,0.32586861,0.04471076,0.00343771,0.10677395,0.96969426,2.24420002
0.76538269,2.89152867,0.35128887,0.04476681,0.00329822,0.10445524,0.98090740,2.29768778
0.77138569,2.95786634,0.37764344,0.04480930,0.00316795,0.10210222,0.99195806,2.35520567
0.77738869,3.02799122,0.40473568,0.04483746,0.00304892,0.09975290,1.00274110,2.41624097
0.78339170,3.10133474,0.43236361,0.04485021,0.00294317,0.09744294,1.01314849,2.48027819
0.78939470,3.17732028,0.46032323,0.04484625,0.00285262,0.09520466,1.02307113,2.54680442
0.79539770,3.25536829,0.48841167,0.04482405,0.00277904,0.09306620,1.03240102,2.61531382
0.80140070,3.33490067,0.51642972,0.04478192,0.00272394,0.09105091,1.04103359,2.68531105
0.80740370,3.41534369,0.54418394,0.04471812,0.00268849,0.08917688,1.04886985,2.75631314
0.81340670,3.49612928,0.57148801,0.04463083,0.00267347,0.08745661,1.05581838,2.82784967
0.81940970,3.57669429,0.59816341,0.04451824,0.00267921,0.08589696,1.06179674,2.89946095
0.82541271,3.65647764,0.62403937,0.04437856,0.00270551,0.08449920,1.06673222,2.97069422
