energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-4.63731866,3.72317805,1.98993116,0.95990239,0.00794338,0.11293928,0.75322937,1.73647992,0.84308228,0.00000000
-4.63131566,3.81417658,2.07078247,0.98543356,0.00780717,0.11625923,0.77190854,1.77137910,0.86228133,0.00000000
-4.62531266,3.89225202,2.14581554,1.00741051,0.00766691,0.11918692,0.78773825,1.80020260,0.87868975,0.00000000
-4.61930965,3.95641819,2.21419067,1.02557094,0.00751666,0.12167300,0.80048740,1.82256207,0.89210785,0.00000000
-4.61330665,4.00591478,2.27517421,1.03971702,0.00735201,0.12367836,0.80998883,1.83816203,0.90238246,0.00000000
-4.60730365,4.04021205,2.32814612,1.04971640,0.00716999,0.12517490,0.81614110,1.84680238,0.90940705,0.00000000
-4.60130065,4.05900998,2.37260399,1.05550125,0.00696899,0.12614596,0.81890829,1.84837921,0.91312086,0.00000000
-4.59529765,4.06223245,2.40816381,1.05706560,0.00674859,0.12658645,0.81831817,1.84288417,0.91350723,0.00000000
-4.58929465,4.05001712,2.43455788,1.05446132,0.00650946,0.12650265,0.81445870,1.83040244,0.91059128,0.00000000
-4.58329165,4.02270190,2.45163033,1.04779292,0.00625310,0.12591178,0.80747312,1.81110948,0.90443712,0.00000000
-4.57728864,3.98080869,2.45933101,1.03721157,0.00598169,0.12484129,0.79755404,1.78526678,0.89514476,0.00000000
-4.57128564,3.92502541,2.45770813,1.02290874,0.00569794,0.12332800,0.78493648,1.75321655,0.88284681,0.00000000
-4.56528264,3.85618687,2.44690040,1.00510962,0.00540483,0.12141697,0.76989054,1.71537562,0.86770512,0.00000000
-4.55927964,3.77525534,2.42712920,0.98406675,0.00510556,0.11916040,0.75271362,1.67222853,0.84990745,0.00000000
-4.55327664,3.68330126,2.39869113,0.96005406,0.00480331,0.11661628,0.73372280,1.62431999,0.82966420,0.00000000
-4.54727364,3.58148464,2.36195122,0.93336148,0.00450121,0.11384713,0.71324736,1.57224668,0.80720532,0.00000000
-4.54127064,3.47103733,2.31733711,0.90429024,0.00420219,0.11091869,0.69162179,1.51664861,0.78277725,0.00000000
-4.53526763,3.35324635,2.26533397,0.87314886,0.00390896,0.10789857,0.66917949,1.45820009,0.75664009,0.00000000
-4.52926463,3.22943837,2.20648022,0.84025000,0.00362395,0.10485504,0.64624711,1.39760028,0.72906474,0.00000000
-4.52326163,3.10096522,2.14136374,0.80590782,0.00334931,0.10185584,0.62313979,1.33556375,0.70033019,0.00000000
-4.51725863,2.96919029,2.07061825,0.77043596,0.00308687,0.09896705,0.60015721,1.27281084,0.67072080,0.00000000
-4.51125563,2.83547565,1.99491948,0.73414589,0.00283823,0.09625209,0.57758043,1.21005812,0.64052346,0.00000000
-4.50525263,2.70116963,1.91498087,0.69734556,0.00260469,0.09377078,0.55566951,1.14800917,0.61002485,0.00000000
-4.49924962,2.56759474,1.83154837,0.66033805,0.00238739,0.09157849,0.53466178,1.08734558,0.57950846,0.00000000
-4.49324662,2.43603566,1.74539404,0.62342018,0.00218725,0.08972543,0.51477071,1.02871850,0.54925168,0.00000000
-4.48724362,2.30772722,1.65730855,0.58688102,0.00200508,0.08825597,0.49618510,0.97274075,0.51952274,0.00000000
-4.48124062,2.18384230,1.56809221,0.55099999,0.00184155,0.08720806,0.47906878,0.91997961,0.49057763,0.00000000
-4.47523762,2.06547973,1.47854481,0.51604478,0.00169729,0.08661277,0.46356034,0.87095031,0.46265708,0.00000000
-4.46923462,1.95365204,1.38945446,0.48226886,0.00157287,0.08649381,0.44977312,0.82611038,0.43598358,0.00000000
-4.46323162,1.84927355,1.30158572,0.44990873,0.00146881,0.08686725,0.43779522,0.78585465,0.41075854,0.00000000
-4.45722861,1.75314867,1.21566731,0.41918098,0.00138561,0.08774116,0.42768942,0.75051120,0.38715971,0.00000000
-4.45122561,1.66596094,1.13238006,0.39027924,0.00132374,0.08911545,0.41949328,0.72033794,0.36533887,0.00000000
-4.44522261,1.58826292,1.05234546,0.36337116,0.00128363,0.09098172,0.41321900,0.69552002,0.34541984,0.00000000
-4.43921961,1.52046744,0.97611526,0.33859560,0.00126568,0.09332317,0.40885349,0.67616791,0.32749706,0.00000000
-4.43321661,1.46284042,0.90416279,0.31606011,0.00127017,0.09611464,0.40635845,0.66231620,0.31163446,0.00000000
-4.42721361,1.41549571,0.83687606,0.29583900,0.00129733,0.09932273,0.40567058,0.65392313,0.29786507,0.00000000
-4.42121061,1.37839236,0.77455332,0.27797195,0.00134722,0.10290609,0.40670209,0.65087083,0.28619110,0.00000000
-4.41520760,1.35133446,0.71740104,0.26246351,0.00141977,0.10681575,0.40934154,0.65296642,0.27658465,0.00000000
-4.40920460,1.33397405,0.66553448,0.24928332,0.00151469,0.11099576,0.41345515,0.65994396,0.26898900,0.00000000
-4.40320160,1.32581731,0.61898098,0.23836741,0.00163148,0.11538387,0.41888859,0.67146744,0.26332062,0.00000000
-4.39719860,1.32623400,0.57768561,0.22962031,0.00176940,0.11991250,0.42546947,0.68713498,0.25947163,0.00000000
-4.39119560,1.33447047,0.54151911,0.22291814,0.00192742,0.12450993,0.43301042,0.70648415,0.25731293,0.00000000
-4.38519260,1.34966603,0.51028783,0.21811262,0.00210425,0.12910162,0.44131282,0.72899886,0.25669774,0.00000000
-4.37918959,1.37087248,0.48374510,0.21503569,0.00229829,0.13361179,0.45017124,0.75411758,0.25746566,0.00000000
-4.37318659,1.39707658,0.46160369,0.21350490,0.00250768,0.13796522,0.45937834,0.78124306,0.25944691,0.00000000
-4.36718359,1.42722471,0.44354884,0.21332907,0.00273027,0.14208908,0.46873025,0.80975350,0.26246694,0.00000000
-4.36118059,1.46024941,0.42925124,0.21431424,0.00296368,0.14591490,0.47803212,0.83901497,0.26635101,0.00000000
-4.35517759,1.49509658,0.41837950,0.21626959,0.00320533,0.14938060,0.48710371,0.86839479,0.27092867,0.00000000
-4.34917459,1.53075274,0.41061164,0.21901302,0.00345247,0.15243233,0.49578473,0.89727567,0.27603808,0.00000000
-4.34317159,1.56627112,0.40564493,0.22237630,0.00370224,0.15502628,0.50393961,0.92506999,0.28152983,0.00000000
-4.33716858,1.60079557,0.40320391,0.22620934,0.00395175,0.15713012,0.51146146,0.95123386,0.28727021,0.00000000
-4.33116558,1.63358125,0.40304617,0.23038366,0.00419809,0.15872417,0.51827495,0.97528033,0.29314372,0.00000000
-4.32516258,1.66401105,0.40496555,0.23479456,0.00443846,0.15980213,0.52433778,0.99679112,0.29905472,0.00000000
-4.31915958,1.69160696,0.40879292,0.23936218,0.00467017,0.16037129,0.52964078,1.01542640,0.30492810,0.00000000
-4.31315658,1.71603573,0.41439426,0.24403120,0.00489074,0.16045222,0.53420627,1.03093207,0.31070890,0.00000000
-4.30715358,1.73710839,0.42166634,0.24876923,0.00509793,0.16007791,0.53808483,1.04314405,0.31636095,0.00000000
-4.30115058,1.75477363,0.43053036,0.25356403,0.00528974,0.15929236,0.54135057,1.05198940,0.32186445,0.00000000
-4.29514757,1.76910519,0.44092361,0.25841960,0.00546452,0.15814864,0.54409501,1.05748409,0.32721275,0.00000000
-4.28914457,1.78028389,0.45279001,0.26335145,0.00562088,0.15670657,0.54641995,1.05972745,0.33240842,0.00000000
-4.28314157,1.78857526,0.46606988,0.26838123,0.00575777,0.15503005,0.54842958,1.05889350,0.33745878,0.00000000
-4.27713857,1.79430373,0.48068956,0.27353109,0.00587443,0.15318418,0.55022240,1.05521961,0.34237132,0.00000000
-4.27113557,1.79782506,0.49655165,0.27881802,0.00597036,0.15123231,0.55188342,1.04899304,0.34714909,0.00000000
-4.26513257,1.79949828,0.51352642,0.28424860,0.00604530,0.14923322,0.55347696,1.04053595,0.35178655,0.00000000
-4.25912956,1.79965888,0.53144495,0.28981438,0.00609921,0.14723847,0.55504084,1.03018984,0.35626602,0.00000000
-4.25312656,1.79859476,0.55009465,0.29548831,0.00613219,0.14529018,0.55658201,1.01829998,0.36055505,0.00000000
-4.24712356,1.79652625,0.56921736,0.30122226,0.00614448,0.14341925,0.55807430,1.00520089,0.36460502,0.00000000
-4.24112056,1.79359150,0.58851045,0.30694604,0.00613642,0.14164416,0.55945820,0.99120344,0.36835090,0.00000000
-4.23511756,1.78983794,0.60763092,0.31256784,0.00610839,0.13997046,0.56064302,0.97658432,0.37171244,0.00000000
-4.22911456,1.78522047,0.62620243,0.31797618,0.00606086,0.13839089,0.56151121,0.96157831,0.37459669,0.00000000
-4.22311156,1.77960624,0.64382503,0.32304324,0.00599431,0.13688608,0.56192473,0.94637370,0.37690176,0.00000000
-4.21710855,1.77278592,0.66008723,0.32762955,0.00590930,0.13542601,0.56173307,0.93111099,0.37852164,0.00000000
-4.21110555,1.76449062,0.67457972,0.33158954,0.00580644,0.13397183,0.56078263,0.91588480,0.37935183,0.00000000
-4.20510255,1.75441338,0.68691022,0.33477800,0.00568642,0.13247817,0.55892672,0.90074868,0.37929547,0.00000000
-4.19909955,1.74223400,0.69671865,0.33705679,0.00555007,0.13089573,0.55603578,0.88572246,0.37826955,0.00000000
-4.19309655,1.72764561,0.70369187,0.33830164,0.00539834,0.12917400,0.55200714,0.87080142,0.37621095,0.00000000
-4.18709355,1.71038133,0.70757722,0.33840862,0.00523238,0.12726397,0.54677372,0.85596684,0.37308183,0.00000000
-4.18109055,1.69023949,0.70819416,0.33729986,0.00505354,0.12512071,0.54031118,0.84119686,0.36887410,0.00000000
-4.17508754,1.66710581,0.70544341,0.33492836,0.00486340,0.12270571,0.53264309,0.82647719,0.36361263,0.00000000
-4.16908454,1.64097120,0.69931305,0.33128143,0.00466378,0.11998875,0.52384372,0.81181081,0.35735700,0.00000000
-4.16308154,1.61194427,0.68988131,0.32638280,0.00445674,0.11694949,0.51403834,0.79722609,0.35020173,0.00000000
-4.15707854,1.58025755,0.67731586,0.32029310,0.00424457,0.11357837,0.50340097,0.78278278,0.34227477,0.00000000
-4.15107554,1.54626734,0.66186958,0.31310879,0.00402976,0.10987710,0.49214962,0.76857552,0.33373445,0.00000000
-4.14507254,1.51044693,0.64387306,0.30495956,0.00381499,0.10585855,0.48053928,0.75473465,0.32476497,0.00000000
-4.13906953,1.47337372,0.62372406,0.29600433,0.00360303,0.10154624,0.46885306,0.74142439,0.31557055,0.00000000
-4.13306653,1.43571084,0.60187458,0.28642607,0.00339674,0.09697324,0.45739181,0.72883835,0.30636867,0.00000000
-4.12706353,1.39818421,0.57881587,0.27642559,0.00319896,0.09218089,0.44646287,0.71719274,0.29738261,0.00000000
-4.12106053,1.36155626,0.55506234,0.26621481,0.00301246,0.08721706,0.43636831,0.70671777,0.28883359,0.00000000
-4.11505753,1.32659761,0.53113475,0.25600953,0.00283989,0.08213433,0.42739344,0.69764756,0.28093304,0.00000000
-4.10905453,1.29405804,0.50754360,0.24602224,0.00268367,0.07698807,0.41979586,0.69020932,0.27387510,0.00000000
-4.10305153,1.26463812,0.48477329,0.23645514,0.00254596,0.07183450,0.41379576,0.68461224,0.26782996,0.00000000
-4.09704852,1.23896282,0.46326763,0.22749374,0.00242858,0.06672879,0.40956768,0.68103685,0.26293793,0.00000000
-4.09104552,1.21755814,0.44341721,0.21930122,0.00233301,0.06172346,0.40723409,0.67962520,0.25930490,0.00000000
-4.08504252,1.20083172,0.42554914,0.21201373,0.00226028,0.05686679,0.40686104,0.68047251,0.25699890,0.00000000
-4.07903952,1.18905818,0.40991926,0.20573679,0.00221102,0.05220171,0.40845596,0.68362058,0.25604818,0.00000000
-4.07303652,1.18236956,0.39670715,0.20054295,0.00218539,0.04776483,0.41196749,0.68905331,0.25644065,0.00000000
-4.06703352,1.18075105,0.38601391,0.19647062,0.00218312,0.04358579,0.41728746,0.69669436,0.25812474,0.00000000
-4.06103052,1.18404208,0.37786265,0.19352406,0.00220350,0.03968697,0.42425463,0.70640721,0.26101151,0.00000000
-4.05502751,1.19194232,0.37220155,0.19167459,0.00224541,0.03608341,0.43266010,0.71799725,0.26497788,0.00000000
-4.04902451,1.20402230,0.36890917,0.19086280,0.00230734,0.03278306,0.44225401,0.73121614,0.26987091,0.00000000
-4.04302151,1.21973792,0.36780177,0.19100158,0.00238744,0.02978713,0.45275329,0.74576772,0.27551277,0.00000000
-4.03701851,1.23844816,0.36864220,0.19197997,0.00248358,0.02709078,0.46385007,0.76131565,0.28170634,0.00000000
-4.03101551,1.25943528,0.37114996,0.19366751,0.00259338,0.02468382,0.47522048,0.77749209,0.28824112,0.00000000
-4.02501251,1.28192658,0.37501207,0.19591896,0.00271425,0.02255158,0.48653354,0.79390720,0.29489932,0.00000000
-4.01900950,1.30511701,0.37989423,0.19857921,0.00284351,0.02067578,0.49745982,0.81015918,0.30146186,0.00000000
-4.01300650,1.32819190,0.38545197,0.20148823,0.00297838,0.01903553,0.50767967,0.82584439,0.30771420,0.00000000
-4.00700350,1.35034906,0.39134141,0.20448586,0.00311607,0.01760817,0.51689092,0.84056742,0.31345175,0.00000000
-4.00100050,1.37081974,0.39722929,0.20741632,0.00325385,0.01637017,0.52481570,0.85395063,0.31848485,0.00000000
-3.99499750,1.38888794,0.40280205,0.21013237,0.00338908,0.01529796,0.53120645,0.86564324,0.32264307,0.00000000
-3.98899450,1.40390769,0.40777373,0.21249895,0.00351925,0.01436863,0.53585094,0.87532959,0.32577892,0.00000000
-3.98299150,1.41531797,0.41189260,0.21439630,0.00364207,0.01356058,0.53857636,0.88273651,0.32777080,0.00000000
-3.97698849,1.42265516,0.41494641,0.21572249,0.00375548,0.01285401,0.53925228,0.88763977,0.32852521,0.00000000
-3.97098549,1.42556283,0.41676621,0.21639531,0.00385767,0.01223141,0.53779270,0.88986937,0.32797824,0.00000000
-3.96498249,1.42379877,0.41722892,0.21635357,0.00394718,0.01167785,0.53415702,0.88931382,0.32609625,0.00000000
-3.95897949,1.41723934,0.41625848,0.21555783,0.00402283,0.01118116,0.52835011,0.88592321,0.32287590,0.00000000
-3.95297649,1.40588119,0.41382598,0.21399051,0.00408381,0.01073216,0.52042138,0.87971101,0.31834350,0.00000000
-3.94697349,1.38984020,0.40994859,0.21165546,0.00412967,0.01032462,0.51046297,0.87075472,0.31255363,0.00000000
-3.94097049,1.36934804,0.40468775,0.20857714,0.00416031,0.00995527,0.49860717,0.85919504,0.30558731,0.00000000
-3.93496748,1.34474626,0.39814647,0.20479927,0.00417598,0.00962373,0.48502302,0.84523387,0.29754958,0.00000000
-3.92896448,1.31647801,0.39046616,0.20038314,0.00417727,0.00933237,0.46991221,0.82913081,0.28856665,0.00000000
-3.92296148,1.28507782,0.38182291,0.19540564,0.00416508,0.00908612,0.45350445,0.81119838,0.27878272,0.00000000
-3.91695848,1.25115941,0.37242341,0.18995698,0.00414062,0.00889232,0.43605231,0.79179585,0.26835647,0.00000000
-3.91095548,1.21540181,0.36250069,0.18413829,0.00410530,0.00876047,0.41782567,0.77132188,0.25745740,0.00000000
-3.90495248,1.17853427,0.35230963,0.17805898,0.00406075,0.00870204,0.39910602,0.75020608,0.24626209,0.00000000
-3.89894947,1.14132005,0.34212234,0.17183415,0.00400875,0.00873022,0.38018054,0.72889954,0.23495035,0.00000000
-3.89294647,1.10453965,0.33222353,0.16558187,0.00395113,0.00885974,0.36133634,0.70786481,0.22370159,0.00000000
-3.88694347,1.06897376,0.32290574,0.15942055,0.00388976,0.00910664,0.34285483,0.68756530,0.21269125,0.00000000
-3.88094047,1.03538649,0.31446459,0.15346640,0.00382644,0.00948801,0.32500649,0.66845474,0.20208754,0.00000000
-3.87493747,1.00450913,0.30719395,0.14783102,0.00376288,0.01002185,0.30804603,0.65096671,0.19204843,0.00000000
-3.86893447,0.97702508,0.30138111,0.14261914,0.00370058,0.01072678,0.29220829,0.63550482,0.18271911,0.00000000
-3.86293147,0.95355609,0.29730181,0.13792664,0.00364085,0.01162180,0.27770464,0.62243375,0.17422981,0.00000000
-3.85692846,0.93465034,0.29521536,0.13383878,0.00358468,0.01272604,0.26472031,0.61207141,0.16669406,0.00000000
-3.85092546,0.92077256,0.29535960,0.13042874,0.00353278,0.01405843,0.25341240,0.60468255,0.16020749,0.00000000
-3.84492246,0.91229628,0.29794597,0.12775642,0.00348552,0.01563734,0.24390879,0.60047398,0.15484702,0.00000000
-3.83891946,0.90949846,0.30315452,0.12586762,0.00344292,0.01748019,0.23630770,0.59959137,0.15067053,0.00000000
-3.83291646,0.91255647,0.31112910,0.12479341,0.00340469,0.01960299,0.23067814,0.60211791,0.14771698,0.00000000
-3.82691346,0.92154724,0.32197274,0.12454992,0.00337019,0.02201982,0.22706092,0.60807454,0.14600687,0.00000000
-3.82091046,0.93644858,0.33574336,0.12513836,0.00333855,0.02474232,0.22547026,0.61742178,0.14554301,0.00000000
-3.81490745,0.95714245,0.35244988,0.12654528,0.00330865,0.02777906,0.22589589,0.63006295,0.14631162,0.00000000
-3.80890445,0.98341984,0.37204913,0.12874316,0.00327922,0.03113497,0.22830546,0.64584849,0.14828364,0.00000000
-3.80290145,1.01498716,0.39444344,0.13169117,0.00324887,0.03481076,0.23264732,0.66458134,0.15141616,0.00000000
-3.79689845,1.05147383,0.41947942,0.13533613,0.00321619,0.03880239,0.23885331,0.68602281,0.15565404,0.00000000
-3.79089545,1.09244088,0.44694790,0.13961373,0.00317981,0.04310062,0.24684178,0.70989903,0.16093160,0.00000000
-3.78489245,1.13739032,0.47658546,0.14444988,0.00313848,0.04769060,0.25652049,0.73590753,0.16717435,0.00000000
-3.77888944,1.18577519,0.50807748,0.14976225,0.00309110,0.05255176,0.26778953,0.76372391,0.17430079,0.00000000
-3.77288644,1.23701024,0.54106308,0.15546197,0.00303681,0.05765769,0.28054410,0.79300829,0.18222420,0.00000000
-3.76688344,1.29048294,0.57514177,0.16145547,0.00297499,0.06297636,0.29467715,0.82341171,0.19085444,0.00000000
-3.76088044,1.34556497,0.60988203,0.16764650,0.00290532,0.06847049,0.31008187,0.85458207,0.20009982,0.00000000
-3.75487744,1.40162402,0.64483146,0.17393816,0.00282781,0.07409816,0.32665396,0.88616994,0.20986884,0.00000000
-3.74887444,1.45803567,0.67952848,0.18023518,0.00274275,0.07981364,0.34429366,0.91783391,0.22007198,0.00000000
-3.74287144,1.51419535,0.71351503,0.18644605,0.00265073,0.08556843,0.36290749,0.94924564,0.23062337,0.00000000
-3.73686843,1.56953002,0.74635000,0.19248529,0.00255263,0.09131240,0.38240968,0.98009458,0.24144238,0.00000000
-3.73086543,1.62350932,0.77762279,0.19827551,0.00244956,0.09699508,0.40272317,1.01009222,0.25245499,0.00000000
-3.72486243,1.67565578,0.80696623,0.20374938,0.00234282,0.10256707,0.42378010,1.03897593,0.26359497,0.00000000
-3.71885943,1.72555366,0.83406856,0.20885129,0.00223387,0.10798129,0.44552185,1.06651220,0.27480474,0.00000000
-3.71285643,1.77285604,0.85868338,0.21353868,0.00212427,0.11319426,0.46789828,1.09249921,0.28603582,0.00000000
-3.70685343,1.81728955,0.88063736,0.21778289,0.00201562,0.11816718,0.49086637,1.11676860,0.29724883,0.00000000
-3.70085043,1.85865651,0.89983488,0.22156954,0.00190953,0.12286682,0.51438812,1.13918631,0.30841303,0.00000000
-3.69484742,1.89683410,0.91625945,0.22489830,0.00180753,0.12726608,0.53842766,1.15965240,0.31950529,0.00000000
-3.68884442,1.93177032,0.92997142,0.22778199,0.00171109,0.13134432,0.56294763,1.17809977,0.33050851,0.00000000
-3.68284142,1.96347686,0.94110223,0.23024521,0.00162152,0.13508727,0.58790508,1.19449177,0.34140954,0.00000000
-3.67683842,1.99201903,0.94984512,0.23232224,0.00153997,0.13848668,0.61324680,1.20881881,0.35219669,0.00000000
-3.67083542,2.01750321,0.95644285,0.23405455,0.00146742,0.14153964,0.63890450,1.22109405,0.36285688,0.00000000
-3.66483242,2.04006232,0.96117291,0.23548787,0.00140463,0.14424765,0.66479006,1.23134843,0.37337266,0.00000000
-3.65882941,2.05984040,0.96433111,0.23666906,0.00135216,0.14661546,0.69079121,1.23962540,0.38371924,0.00000000
-3.65282641,2.07697696,0.96621430,0.23764285,0.00131038,0.14864986,0.71676784,1.24597563,0.39386177,0.00000000
-3.64682341,2.09159246,0.96710330,0.23844884,0.00127943,0.15035840,0.74254963,1.25045216,0.40375299,0.00000000
-3.64082041,2.10377580,0.96724703,0.23911865,0.00125932,0.15174819,0.76793501,1.25310644,0.41333168,0.00000000
-3.63481741,2.11357491,0.96684869,0.23967367,0.00124987,0.15282491,0.79269197,1.25398566,0.42252190,0.00000000
-3.62881441,2.12099139,0.96605509,0.24012351,0.00125081,0.15359199,0.81656084,1.25313162,0.43123325,0.00000000
-3.62281141,2.12597975,0.96494943,0.24046512,0.00126178,0.15405015,0.83925931,1.25058156,0.43936229,0.00000000
-3.61680840,2.12845170,0.96354845,0.24068291,0.00128237,0.15419734,0.86048947,1.24637088,0.44679519,0.00000000
-3.61080540,2.12828558,0.96180373,0.24074965,0.00131221,0.15402899,0.87994698,1.24053792,0.45341143,0.00000000
-3.60480240,2.12534043,0.95960742,0.24062838,0.00135098,0.15353865,0.89733189,1.23313044,0.45908862,0.00000000
-3.59879940,2.11947425,0.95680189,0.24027499,0.00139848,0.15271900,0.91236089,1.22421360,0.46370810,0.00000000
-3.59279640,2.11056526,0.95319284,0.23964146,0.00145467,0.15156311,0.92478023,1.21387883,0.46716123,0.00000000
-3.58679340,2.09853488,0.94856492,0.23867966,0.00151972,0.15006586,0.93437885,1.20225293,0.46935587,0.00000000
-3.58079040,2.08337096,0.94269903,0.23734527,0.00159409,0.14822553,0.94100092,1.18950686,0.47022277,0.00000000
-3.57478739,2.06514961,0.93539024,0.23560175,0.00167853,0.14604528,0.94455699,1.17586318,0.46972156,0.00000000
