energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.29114557,8.41452928,0.69710073,3.67773046,1.39354399,3.07049908,0.06364989,0.78732075,0.06251655,0.58784454
-0.28514257,8.49885049,0.69464112,3.70629173,1.40449172,3.11623660,0.06412422,0.79887024,0.06330837,0.58636304
-0.27913957,8.57777298,0.69227158,3.73102694,1.41457523,3.15976200,0.06449589,0.81148017,0.06410674,0.58474997
-0.27313657,8.65198464,0.69006905,3.75226881,1.42396762,3.20114858,0.06476539,0.82524356,0.06491246,0.58315718
-0.26713357,8.72200458,0.68808964,3.77029693,1.43281982,3.24041497,0.06493279,0.84020677,0.06572540,0.58172539
-0.26113057,8.78813277,0.68636524,3.78531906,1.44125040,3.27750946,0.06499768,0.85636202,0.06654411,0.58057750
-0.25512756,8.85041519,0.68490147,3.79745898,1.44933757,3.31229957,0.06495912,0.87364241,0.06736554,0.57981301
-0.24912456,8.90862654,0.68367732,3.80675143,1.45711378,3.34456753,0.06481579,0.89191937,0.06818485,0.57950375
-0.24312156,8.96227162,0.68264619,3.81314462,1.46456324,3.37401199,0.06456608,0.91100311,0.06899534,0.57969109
-0.23711856,9.01060513,0.68173853,3.81650984,1.47162229,3.40025607,0.06420843,0.93064579,0.06978859,0.58038473
-0.23111556,9.05266910,0.68086572,3.81665760,1.47818272,3.42286118,0.06374152,0.95054762,0.07055466,0.58156311
-0.22511256,9.08734572,0.67992502,3.81335942,1.48409785,3.44134615,0.06316468,0.97036553,0.07128248,0.58317545
-0.21910955,9.11342287,0.67880542,3.80637379,1.48919083,3.45521058,0.06247817,0.98972413,0.07196034,0.58514510
-0.21310655,9.12966876,0.67739387,3.79547475,1.49326494,3.46396116,0.06168359,1.00822846,0.07257642,0.58737421
-0.20710355,9.13491189,0.67558190,3.78048165,1.49611528,3.46713968,0.06078413,1.02547813,0.07311947,0.58974936
-0.20110055,9.12812192,0.67327197,3.76128812,1.49754116,3.46435123,0.05978489,1.04108211,0.07357942,0.59214786
-0.19509755,9.10848747,0.67038357,3.73788875,1.49735877,3.45529108,0.05869306,1.05467361,0.07394808,0.59444448
-0.18909455,9.07548671,0.66685856,3.71040205,1.49541337,3.43976891,0.05751811,1.06592445,0.07421967,0.59651822
-0.18309155,9.02894714,0.66266573,3.67908813,1.49159048,3.41772901,0.05627176,1.07455816,0.07439140,0.59825884
-0.17708854,8.96909147,0.65780426,3.64436042,1.48582560,3.38926550,0.05496804,1.08036152,0.07446385,0.59957290
-0.17108554,8.89656735,0.65230593,3.60679046,1.47811194,3.35463174,0.05362311,1.08319376,0.07444123,0.60038900
-0.16508254,8.81245914,0.64623622,3.56710540,1.46850596,3.31424330,0.05225506,1.08299322,0.07433152,0.60066196
-0.15907954,8.71828116,0.63969392,3.52617829,1.45713027,3.26867450,0.05088362,1.07978118,0.07414637,0.60037595
-0.15307654,8.61595239,0.63280956,3.48501124,1.44417394,3.21864838,0.04952979,1.07366269,0.07390090,0.59954621
-0.14707354,8.50775356,0.62574263,3.44471224,1.42989019,3.16502057,0.04821540,1.06482431,0.07361325,0.59821950
-0.14107054,8.39626824,0.61867760,3.40646619,1.41459135,3.10875785,0.04696264,1.05352902,0.07330402,0.59647316
-0.13506753,8.28431027,0.61181902,3.37150160,1.39864150,3.05091204,0.04579351,1.04010835,0.07299557,0.59441279
-0.12906453,8.17484037,0.60538583,3.34105385,1.38244696,2.99259045,0.04472928,1.02495217,0.07271116,0.59216879
-0.12306153,8.07087507,0.59960501,3.31632663,1.36644481,2.93492397,0.04378995,1.00849640,0.07247409,0.58989168
-0.11705853,7.97539157,0.59470486,3.29845296,1.35109012,2.87903406,0.04299368,0.99120929,0.07230672,0.58774654
-0.11105553,7.89123202,0.59090817,3.28845717,1.33684203,2.82599987,0.04235626,0.97357656,0.07222955,0.58590670
-0.10505253,7.82101076,0.58842539,3.28721938,1.32414936,2.77682664,0.04189065,0.95608605,0.07226033,0.58454689
-0.09904952,7.76702797,0.58744813,3.29544382,1.31343600,2.73241652,0.04160653,0.93921236,0.07241325,0.58383609
-0.09304652,7.73119273,0.58814315,3.31363211,1.30508684,2.69354276,0.04150995,0.92340200,0.07269829,0.58393042
-0.08704352,7.71495815,0.59064712,3.34206258,1.29943433,2.66082793,0.04160306,0.90905945,0.07312064,0.58496624
-0.08104052,7.71927091,0.59506215,3.38077643,1.29674650,2.63472705,0.04188392,0.89653468,0.07368047,0.58705374
-0.07503752,7.74453670,0.60145247,3.42957133,1.29721646,2.61551577,0.04234644,0.88611235,0.07437269,0.59027129
-0.06903452,7.79060281,0.60984217,3.48800275,1.30095405,2.60328406,0.04298046,0.87800310,0.07518714,0.59466083
-0.06303152,7.85675838,0.62021418,3.55539301,1.30797976,2.59793530,0.04377185,0.87233718,0.07610882,0.60022433
-0.05702851,7.94175214,0.63251048,3.63084794,1.31822118,2.59919089,0.04470289,0.86916043,0.07711845,0.60692175
-0.05102551,8.04382713,0.64663360,3.71328045,1.33151223,2.60659985,0.04575261,0.86843305,0.07819310,0.61467042
-0.04502251,8.16077117,0.66244927,3.80144053,1.34759517,2.61955327,0.04689737,0.87003079,0.07930713,0.62334599
-0.03901951,8.28998137,0.67979021,3.89395037,1.36612544,2.63730297,0.04811146,0.87374884,0.08043305,0.63278503
-0.03301651,8.42854068,0.69846097,3.98934370,1.38667929,2.65898387,0.04936778,0.87930822,0.08154269,0.64278910
-0.02701351,8.57330387,0.71824359,4.08610778,1.40876391,2.68363933,0.05063866,0.88636443,0.08260821,0.65313040
-0.02101051,8.72099012,0.73890393,4.18272672,1.43182994,2.71024875,0.05189661,0.89451822,0.08360327,0.66355858
-0.01500750,8.86827930,0.76019857,4.27772451,1.45528591,2.73775666,0.05311513,0.90332816,0.08450403,0.67380871
-0.00900450,9.01190859,0.78188187,4.36970622,1.47851428,2.76510240,0.05426948,0.91232452,0.08529014,0.68360999
-0.00300150,9.14876634,0.80371319,4.45739599,1.50088838,2.79124962,0.05533739,0.92102429,0.08594557,0.69269489
0.00300150,9.27597982,0.82546378,4.53967020,1.52179000,2.81521470,0.05629971,0.92894652,0.08645923,0.70080841
0.00900450,9.39099404,0.84692334,4.61558482,1.54062675,2.83609319,0.05714087,0.93562785,0.08682551,0.70771703
0.01500750,9.49163867,0.86790584,4.68439578,1.55684871,2.85308347,0.05784931,0.94063736,0.08704450,0.71321697
0.02101051,9.57618095,0.88825451,4.74557172,1.56996384,2.86550698,0.05841762,0.94359050,0.08712207,0.71714142
0.02701351,9.64336249,0.90784570,4.79879861,1.57955147,2.87282412,0.05884270,0.94416141,0.08706964,0.71936645
0.03301651,9.69241887,0.92659151,4.84397613,1.58527338,2.87464557,0.05912552,0.94209323,0.08690381,0.71981518
0.03901951,9.72308140,0.94444117,4.88120615,1.58688217,2.87073838,0.05927095,0.93720607,0.08664575,0.71846027
0.04502251,9.73556103,0.96138084,4.91077373,1.58422655,2.86102682,0.05928729,0.92940222,0.08632044,0.71532433
0.05102551,9.73051544,0.97743211,4.93312167,1.57725331,2.84558782,0.05918570,0.91866855,0.08595568,0.71047848
0.05702851,9.70900072,0.99264901,4.94881977,1.56600609,2.82464142,0.05897961,0.90507583,0.08558110,0.70403896
0.06303152,9.67240991,1.00711379,4.95853011,1.55062093,2.79853644,0.05868394,0.88877524,0.08522702,0.69616198
0.06903452,9.62240116,1.02093143,4.96297008,1.53131884,2.76773216,0.05831436,0.86999202,0.08492329,0.68703723
0.07503752,9.56081886,1.03422332,4.96287483,1.50839584,2.73277674,0.05788658,0.84901665,0.08469815,0.67688002
0.08104052,9.48961096,1.04712006,4.95896072,1.48221085,2.69428340,0.05741559,0.82619403,0.08457715,0.66592276
0.08704352,9.41074652,1.05975392,4.95189156,1.45317200,2.65290532,0.05691502,0.80191091,0.08458216,0.65440596
0.09304652,9.32613674,1.07225109,4.94224897,1.42172198,2.60931048,0.05639664,0.77658232,0.08473049,0.64256924
0.09904952,9.23756292,1.08472401,4.93050831,1.38832306,2.56415743,0.05586985,0.75063742,0.08503424,0.63064271
0.10505253,9.14661428,1.09726421,4.91702085,1.35344232,2.51807308,0.05534147,0.72450546,0.08549974,0.61883906
0.11105553,9.05463798,1.10993582,4.90200314,1.31753774,2.47163328,0.05481556,0.69860224,0.08612729,0.60734673
0.11705853,8.96270298,1.12277010,4.88553363,1.28104566,2.42534703,0.05429339,0.67331778,0.08691101,0.59632438
0.12306153,8.87157879,1.13576115,4.86755651,1.24436987,2.37964479,0.05377362,0.64900534,0.08783902,0.58589673
0.12906453,8.78172924,1.14886303,4.84789236,1.20787290,2.33487110,0.05325251,0.62597246,0.08889371,0.57615209
0.13506753,8.69332081,1.16198843,4.82625482,1.17186954,2.29128164,0.05272430,0.60447398,0.09005229,0.56714128
0.14107054,8.60624424,1.17500903,4.80227224,1.13662259,2.24904453,0.05218165,0.58470731,0.09128744,0.55887826
0.14707354,8.52014767,1.18775750,4.77551315,1.10234112,2.20824540,0.05161610,0.56680999,0.09256816,0.55134201
0.15307654,8.43447921,1.20003116,4.74551410,1.06918082,2.16889586,0.05101864,0.55085940,0.09386068,0.54447970
0.15907954,8.34853614,1.21159731,4.71180859,1.03724632,2.13094443,0.05038021,0.53687456,0.09512948,0.53821092
0.16508254,8.26151841,1.22220002,4.67395560,1.00659535,2.09428943,0.04969219,0.52481975,0.09633832,0.53243259
0.17108554,8.17258345,1.23156825,4.63156648,0.97724414,2.05879285,0.04894689,0.51460967,0.09745131,0.52702459
0.17708854,8.08089988,1.23942503,4.58432911,0.94917396,2.02429449,0.04813794,0.50611584,0.09843393,0.52185552
0.18309155,7.98569784,1.24549753,4.53202821,0.92233827,1.99062563,0.04726063,0.49917399,0.09925395,0.51678868
0.18909455,7.88631375,1.24952748,4.47456133,0.89667019,1.95762159,0.04631215,0.49359194,0.09988235,0.51168782
0.19509755,7.78222807,1.25128191,4.41194973,0.87208989,1.92513271,0.04529177,0.48915777,0.10029403,0.50642258
0.20110055,7.67309480,1.25056346,4.34434419,0.84851170,1.89303327,0.04420091,0.48564800,0.10046838,0.50087345
0.20710355,7.55876185,1.24722015,4.27202541,0.82585046,1.86122812,0.04304314,0.48283532,0.10038983,0.49493604
0.21310655,7.43928204,1.24115392,4.19539943,0.80402714,1.82965689,0.04182412,0.48049590,0.10004806,0.48852467
0.21910955,7.31491462,1.23232782,4.11498821,0.78297336,1.79829584,0.04055142,0.47841582,0.09943814,0.48157504
0.22511256,7.18611776,1.22077124,4.03141597,0.76263473,1.76715733,0.03923433,0.47639669,0.09856051,0.47404613
0.23111556,7.05353256,1.20658300,3.94539183,0.74297302,1.73628712,0.03788358,0.47426016,0.09742082,0.46592114
0.23711856,6.91795951,1.18993199,3.85768940,0.72396708,1.70575991,0.03651108,0.47185143,0.09602951,0.45720747
0.24312156,6.78032849,1.17105519,3.76912416,0.70561244,1.67567320,0.03512951,0.46904154,0.09440143,0.44793599
0.24912456,6.64166358,1.15025312,3.68052927,0.68791994,1.64614000,0.03375205,0.46572867,0.09255525,0.43815930
0.25512756,6.50304403,1.12788262,3.59273066,0.67091323,1.61728074,0.03239194,0.46183833,0.09051280,0.42794938
0.26113057,6.36556295,1.10434731,3.50652229,0.65462544,1.58921465,0.03106216,0.45732255,0.08829840,0.41739457
0.26713357,6.23028518,1.08008588,3.42264214,0.63909523,1.56205117,0.02977507,0.45215830,0.08593809,0.40659596
0.27313657,6.09820598,1.05555881,3.34174997,0.62436234,1.53588166,0.02854203,0.44634506,0.08345894,0.39566348
0.27913957,5.97021212,1.03123380,3.26440738,0.61046305,1.51077180,0.02737315,0.43990187,0.08088829,0.38471166
0.28514257,5.84704682,1.00757071,3.19106095,0.59742555,1.48675499,0.02627697,0.43286398,0.07825310,0.37385541
0.29114557,5.72928002,0.98500647,3.12202905,0.58526575,1.46382717,0.02526023,0.42527917,0.07557937,0.36320579
0.29714857,5.61728522,0.96394071,3.05749284,0.57398350,1.44194321,0.02432773,0.41720399,0.07289156,0.35286610
0.30315158,5.51122403,0.94472266,2.99749190,0.56355960,1.42101506,0.02348215,0.40870014,0.07021222,0.34292832
0.30915458,5.41103902,0.92763984,2.94192461,0.55395378,1.40091200,0.02272406,0.39983097,0.06756165,0.33347011
0.31515758,5.31645566,0.91290923,2.89055362,0.54510364,1.38146284,0.02205187,0.39065845,0.06495768,0.32455250
0.32116058,5.22699324,0.90067095,2.84301605,0.53692479,1.36246024,0.02146194,0.38124051,0.06241559,0.31621822
0.32716358,5.14198458,0.89098506,2.79883832,0.52931216,1.34366689,0.02094872,0.37162900,0.05994813,0.30849094
0.33316658,5.06060393,0.88383130,2.75745509,0.52214243,1.32482359,0.02050499,0.36186829,0.05756564,0.30137528
0.33916958,4.98190202,0.87911198,2.71823160,0.51527749,1.30565874,0.02012205,0.35199444,0.05527624,0.29485762
0.34517259,4.90484678,0.87665760,2.68048858,0.50856888,1.28589901,0.01979011,0.34203510,0.05308616,0.28890765
0.35117559,4.82836813,0.87623520,2.64352881,0.50186285,1.26528069,0.01949865,0.33200996,0.05100002,0.28348065
0.35717859,4.75140485,0.87755878,2.60666418,0.49500599,1.24356132,0.01923673,0.32193178,0.04902129,0.27852027
0.36318159,4.67295152,0.88030144,2.56924221,0.48785100,1.22053096,0.01899349,0.31180779,0.04715265,0.27396172
0.36918459,4.59210333,0.88410878,2.53067084,0.48026246,1.19602270,0.01875844,0.30164157,0.04539638,0.26973528
0.37518759,4.50809689,0.88861273,2.49044057,0.47212229,1.16992178,0.01852192,0.29143498,0.04375480,0.26576987
0.38119060,4.42034507,0.89344557,2.44814293,0.46333457,1.14217295,0.01827543,0.28119025,0.04223053,0.26199651
0.38719360,4.32846433,0.89825332,2.40348460,0.45382959,1.11278566,0.01801191,0.27091204,0.04082680,0.25835168
0.39319660,4.23229353,0.90270814,2.35629666,0.44356696,1.08183675,0.01772601,0.26060924,0.03954763,0.25478016
0.39919960,4.13190316,0.90651927,2.30653872,0.43253751,1.04947055,0.01741429,0.25029652,0.03839793,0.25123748
0.40520260,4.02759512,0.90944222,2.25429790,0.42076410,1.01589628,0.01707534,0.23999554,0.03738353,0.24769180
0.41120560,3.91989294,0.91128581,2.19978282,0.40830114,0.98138289,0.01670984,0.22973561,0.03651103,0.24412502
0.41720860,3.80952337,0.91191708,2.14331331,0.39523308,0.94625155,0.01632055,0.21955399,0.03578768,0.24053338
0.42321161,3.69739032,0.91126389,2.08530624,0.38167174,0.91086612,0.01591222,0.20949563,0.03522107,0.23692723
0.42921461,3.58454275,0.90931530,2.02625855,0.36775292,0.87562215,0.01549150,0.19961249,0.03481878,0.23333034
0.43521761,3.47213817,0.90611980,1.96672828,0.35363215,0.84093476,0.01506671,0.18996244,0.03458800,0.22977847
0.44122061,3.36140359,0.90178167,1.90731470,0.33948014,0.80722610,0.01464770,0.18060785,0.03453511,0.22631766
0.44722361,3.25359598,0.89645569,1.84863843,0.32547793,0.77491297,0.01424551,0.17161394,0.03466521,0.22300201
0.45322661,3.14996399,0.89034040,1.79132250,0.31181201,0.74439504,0.01387220,0.16304697,0.03498174,0.21989132
0.45922961,3.05171260,0.88367043,1.73597520,0.29866973,0.71604431,0.01354052,0.15497240,0.03548604,0.21704866
0.46523262,2.95997217,0.87670813,1.68317519,0.28623502,0.69019617,0.01326368,0.14745321,0.03617714,0.21453790
0.47123562,2.87577284,0.86973477,1.63345944,0.27468470,0.66714234,0.01305511,0.14054822,0.03705142,0.21242144
0.47723862,2.80002512,0.86304177,1.58731417,0.26418536,0.64712596,0.01292817,0.13431080,0.03810259,0.21075817
0.48324162,2.73350668,0.85692216,1.54516877,0.25489093,0.63033883,0.01289596,0.12878778,0.03932162,0.20960179
0.48924462,2.67685557,0.85166251,1.50739261,0.24694098,0.61692083,0.01297113,0.12401873,0.04069685,0.20899943
0.49524762,2.63056898,0.84753553,1.47429433,0.24045957,0.60696127,0.01316566,0.12003553,0.04221425,0.20899076
0.50125063,2.59500719,0.84479348,1.44612317,0.23555471,0.60050186,0.01349073,0.11686233,0.04385772,0.20960742
0.50725363,2.57040124,0.84366251,1.42307185,0.23231823,0.59754116,0.01395654,0.11451571,0.04560948,0.21087283
0.51325663,2.55686360,0.84433790,1.40528032,0.23082604,0.59803979,0.01457214,0.11300519,0.04745062,0.21280236
0.51925963,2.55440027,0.84698030,1.39283988,0.23113853,0.60192628,0.01534536,0.11233380,0.04936158,0.21540366
0.52526263,2.56292340,0.85171281,1.38579713,0.23330109,0.60910294,0.01628257,0.11249889,0.05132271,0.21867723
0.53126563,2.58226328,0.85861898,1.38415733,0.23734464,0.61945151,0.01738861,0.11349288,0.05331482,0.22261702
0.53726863,2.61217886,0.86774152,1.38788688,0.24328600,0.63283812,0.01866663,0.11530411,0.05531968,0.22721110
0.54327164,2.65236626,0.87908181,1.39691476,0.25112821,0.64911753,0.02011792,0.11791751,0.05732050,0.23244224
0.54927464,2.70246496,0.89259995,1.41113291,0.26086064,0.66813635,0.02174181,0.12131526,0.05930224,0.23828839
0.55527764,2.76206152,0.90821552,1.43039564,0.27245902,0.68973519,0.02353552,0.12547723,0.06125197,0.24472303
0.56128064,2.83069129,0.92580881,1.45451845,0.28588534,0.71374991,0.02549403,0.13038138,0.06315897,0.25171542
0.56728364,2.90783841,0.94522262,1.48327633,0.30108778,0.74001202,0.02761004,0.13600389,0.06501489,0.25923060
0.57328664,2.99293474,0.96626460,1.51640235,0.31800064,0.76834838,0.02987389,0.14231922,0.06681368,0.26722946
0.57928964,3.08535861,0.98871011,1.55358648,0.33654453,0.79858055,0.03227355,0.14930006,0.06855148,0.27566858
0.58529265,3.18443404,1.01230569,1.59447546,0.35662666,0.83052402,0.03479469,0.15691721,0.07022646,0.28450019
0.59129565,3.28943122,1.03677300,1.63867384,0.37814145,0.86398750,0.03742078,0.16513930,0.07183857,0.29367212
0.59729865,3.39956880,1.06181341,1.68574650,0.40097150,0.89877263,0.04013325,0.17393268,0.07338925,0.30312790
0.60330165,3.51401858,1.08711305,1.73522277,0.42498878,0.93467424,0.04291178,0.18326117,0.07488115,0.31280700
0.60930465,3.63191259,1.11234840,1.78660223,0.45005619,0.97148125,0.04573461,0.19308589,0.07631782,0.32264530
0.61530765,3.75235279,1.13719220,1.83936201,0.47602928,1.00897828,0.04857890,0.20336524,0.07770341,0.33257579
0.62131066,3.87442291,1.16131975,1.89296536,0.50275816,1.04694797,0.05142123,0.21405480,0.07904247,0.34252951
0.62731366,3.99720214,1.18441522,1.94687112,0.53008943,1.08517388,0.05423803,0.22510741,0.08033972,0.35243673
0.63331666,4.11977985,1.20617802,2.00054366,0.55786798,1.12344370,0.05700620,0.23647330,0.08159987,0.36222832
0.63931966,4.24127067,1.22632896,2.05346284,0.58593874,1.16155273,0.05970355,0.24810023,0.08282757,0.37183730
0.64532266,4.36082898,1.24461593,2.10513336,0.61414800,1.19930716,0.06230940,0.25993370,0.08402730,0.38120046
0.65132566,4.47766209,1.26081903,2.15509318,0.64234444,1.23652711,0.06480501,0.27191720,0.08520337,0.39026006
0.65732866,4.59104115,1.27475495,2.20292049,0.67037978,1.27304892,0.06717406,0.28399242,0.08635994,0.39896542
0.66333167,4.70030935,1.28628032,2.24823887,0.69810896,1.30872668,0.06940298,0.29609947,0.08750102,0.40727447
0.66933467,4.80488685,1.29529413,2.29072054,0.72539001,1.34343279,0.07148117,0.30817713,0.08863052,0.41515503
0.67533767,4.90427220,1.30173887,2.33008747,0.75208357,1.37705739,0.07340113,0.32016298,0.08975226,0.42258595
0.68134067,4.99804024,1.30560056,2.36611045,0.77805224,1.40950667,0.07515845,0.33199362,0.09086996,0.42955782
0.68734367,5.08583689,1.30690762,2.39860641,0.80315983,1.44070027,0.07675163,0.34360481,0.09198723,0.43607339
0.69334667,5.16737095,1.30572846,2.42743393,0.82727067,1.47056770,0.07818181,0.35493170,0.09310743,0.44214764
0.69934967,5.24240387,1.30216814,2.45248776,0.85024920,1.49904420,0.07945235,0.36590898,0.09423361,0.44780734
0.70535268,5.31073807,1.29636398,2.47369239,0.87195982,1.52606613,0.08056828,0.37647122,0.09536830,0.45309027
0.71135568,5.37220467,1.28848040,2.49099542,0.89226719,1.55156648,0.08153574,0.38655318,0.09651330,0.45804403
0.71735868,5.42665154,1.27870312,2.50436097,0.91103712,1.57547047,0.08236126,0.39609029,0.09766947,0.46272435
0.72336168,5.47393244,1.26723294,2.51376380,0.92813787,1.59769190,0.08305118,0.40501919,0.09883643,0.46719318
0.72936468,5.51389801,1.25427920,2.51918434,0.94344214,1.61813031,0.08361095,0.41327843,0.10001229,0.47151630
0.73536768,5.54638918,1.24005330,2.52060501,0.95682934,1.63666930,0.08404462,0.42080925,0.10119344,0.47576070
0.74137069,5.57123338,1.22476232,2.51800806,0.96818837,1.65317616,0.08435434,0.42755648,0.10237428,0.47999178
0.74737369,5.58824383,1.20860302,2.51137496,0.97742047,1.66750292,0.08454010,0.43346954,0.10354706,0.48427031
0.75337669,5.59722192,1.19175641,2.50068738,0.98444225,1.67948873,0.08459954,0.43850344,0.10470178,0.48864939
0.75937969,5.59796241,1.17438308,2.48592964,0.98918844,1.68896366,0.08452800,0.44261979,0.10582613,0.49317141
0.76538269,5.59026130,1.15661936,2.46709241,0.99161447,1.69575359,0.08431874,0.44578781,0.10690560,0.49786520
0.77138569,5.57392564,1.13857451,2.44417739,0.99169848,1.69968607,0.08396335,0.44798521,0.10792359,0.50274338
0.77738869,5.54878490,1.12032905,2.41720262,0.98944276,1.70059682,0.08345227,0.44919891,0.10886170,0.50780018
0.78339170,5.51470314,1.10193423,2.38620806,0.98487449,1.69833653,0.08277553,0.44942561,0.10970005,0.51300971
0.78939470,5.47159136,1.08341270,2.35126106,0.97804579,1.69277767,0.08192351,0.44867209,0.11041776,0.51832488
0.79539770,5.41941936,1.06476037,2.31246134,0.96903295,1.68382096,0.08088779,0.44695529,0.11099344,0.52367715
0.80140070,5.35822667,1.04594935,2.26994523,0.95793505,1.67140120,0.07966202,0.44430215,0.11140577,0.52897698
0.80740370,5.28813192,1.02693197,2.22388883,0.94487193,1.65549217,0.07824270,0.44074905,0.11163414,0.53411535
0.81340670,5.20934053,1.00764562,2.17450997,0.92998178,1.63611057,0.07662998,0.43634123,0.11165927,0.53896609
0.81940970,5.12215040,0.98801833,2.12206884,0.91341837,1.61331866,0.07482820,0.43113178,0.11146388,0.54338923
0.82541271,5.02695556,0.96797483,2.06686726,0.89534823,1.58722570,0.07284644,0.42518062,0.11103333,0.54723523
0.83141571,4.92424796,0.94744293,2.00924677,0.87594786,1.55798821,0.07069876,0.41855331,0.11035619,0.55034998
0.83741871,4.81461744,0.92635985,1.94958551,0.85540115,1.52580908,0.06840436,0.41131986,0.10942483,0.55258051
0.84342171,4.69875020,0.90467847,1.88829423,0.83389724,1.49093573,0.06598750,0.40355353,0.10823588,0.55378110
0.84942471,4.57742608,0.88237302,1.82581172,0.81162877,1.45365741,0.06347725,0.39532974,0.10679068,0.55381971
0.85542771,4.45151475,0.85944422,1.76259966,0.78879067,1.41430192,0.06090717,0.38672513,0.10509554,0.55258435
0.86143072,4.32197130,0.83592349,1.69913755,0.76557953,1.37323189,0.05831468,0.37781684,0.10316205,0.54998922
0.86743372,4.18983110,0.81187617,1.63591754,0.74219338,1.33084069,0.05574053,0.36868189,0.10100712,0.54598028
0.87343672,4.05620417,0.78740362,1.57343971,0.71883197,1.28754828,0.05322801,0.35939691,0.09865310,0.54053993
0.87943972,3.92226894,0.76264400,1.51220760,0.69569717,1.24379690,0.05082223,0.35003801,0.09612758,0.53369069
0.88544272,3.78926513,0.73777186,1.45272432,0.67299360,1.20004669,0.04856933,0.34068076,0.09346329,0.52549755
0.89144572,3.65848566,0.71299638,1.39548899,0.65092912,1.15677125,0.04651563,0.33140044,0.09069769,0.51606883
0.89744872,3.53126707,0.68855833,1.34099355,0.62971502,1.11445304,0.04470690,0.32227218,0.08787254,0.50555551
0.90345173,3.40897813,0.66472591,1.28971972,0.60956581,1.07357847,0.04318752,0.31337122,0.08503334,0.49414894
0.90945473,3.29300623,0.64178937,1.24213586,0.59069835,1.03463276,0.04199977,0.30477300,0.08222863,0.48207691
0.91545773,3.18474126,0.62005476,1.19869365,0.57333024,0.99809414,0.04118304,0.29655314,0.07950915,0.46959833
0.92146073,3.08555666,0.59983687,1.15982408,0.55767741,0.96442764,0.04077314,0.28878720,0.07692691,0.45699656
0.92746373,2.99678767,0.58145143,1.12593286,0.54395089,0.93407822,0.04080160,0.28155014,0.07453419,0.44457160
0.93346673,2.91970672,0.56520700,1.09739484,0.53235270,0.90746322,0.04129493,0.27491553,0.07238233,0.43263159
0.93946973,2.85549645,0.55139647,1.07454755,0.52307117,0.88496442,0.04227400,0.26895444,0.07052061,0.42148375
0.94547274,2.80522084,0.54028869,1.05768373,0.51627557,0.86691951,0.04375335,0.26373403,0.06899496,0.41142516
0.95147574,2.76979514,0.53212018,1.04704310,0.51211053,0.85361354,0.04574063,0.25931594,0.06784671,0.40273383
0.95747874,2.74995575,0.52708732,1.04280353,0.51069029,0.84527035,0.04823596,0.25575442,0.06711134,0.39566018
0.96348174,2.74623105,0.52533927,1.04507200,0.51209322,0.84204447,0.05123156,0.25309444,0.06681731,0.39041947
0.96948474,2.75891457,0.52697166,1.05387573,0.51635673,0.84401380,0.05471131,0.25136967,0.06698499,0.38718525
0.97548774,2.78804178,0.53202152,1.06915405,0.52347306,0.85117347,0.05865055,0.25060068,0.06762570,0.38608427
0.98149075,2.83337184,0.54046344,1.09075141,0.53338603,0.86343124,0.06301607,0.25079319,0.06874099,0.38719269
0.98749375,2.89437551,0.55220729,1.11841230,0.54598910,0.88060489,0.06776626,0.25193674,0.07032211,0.39053413
0.99349675,2.97023034,0.56709749,1.15177827,0.56112487,0.90242174,0.07285146,0.25400368,0.07234980,0.39607912
0.99949975,3.05982381,0.58491414,1.19038782,0.57858616,0.92852058,0.07821469,0.25694862,0.07479431,0.40374628
1.00550275,3.16176506,0.60537578,1.23367913,0.59811864,0.95845629,0.08379247,0.26070848,0.07761576,0.41340502
1.01150575,3.27440525,0.62814403,1.28099617,0.61942515,0.99170681,0.08951602,0.26520309,0.08076486,0.42487951
1.01750875,3.39586636,0.65282987,1.33159796,0.64217137,1.02768274,0.09531261,0.27033634,0.08418392,0.43795387
1.02351176,3.52407772,0.67900145,1.38467097,0.66599288,1.06573906,0.10110710,0.27599795,0.08780812,0.45237838
1.02951476,3.65681942,0.70619330,1.43934437,0.69050323,1.10518882,0.10682369,0.28206585,0.09156715,0.46787627
1.03551776,3.79177105,0.73391654,1.49470768,0.71530282,1.14531821,0.11238766,0.28840891,0.09538695,0.48415109
1.04152076,3.92656437,0.76166990,1.54983018,0.73998817,1.18540277,0.11772722,0.29489020,0.09919176,0.50089417
1.04752376,4.05883801,0.78895115,1.60378153,0.76416135,1.22472387,0.12277520,0.30137049,0.10290610,0.51779216
1.05352676,4.18629237,0.81526856,1.65565276,0.78743922,1.26258513,0.12747070,0.30771194,0.10645696,0.53453419
1.05952976,4.30674279,0.84015196,1.70457690,0.80946203,1.29832821,0.13176053,0.31378187,0.10977579,0.55081872
1.06553277,4.41816923,0.86316324,1.74974853,0.82990133,1.33134730,0.13560034,0.31945642,0.11280045,0.56635965
1.07153577,4.51876088,0.88390568,1.79044156,0.84846674,1.36110205,0.13895553,0.32462409,0.11547697,0.58089183
1.07753877,4.60695431,0.90203206,1.82602460,0.86491155,1.38712838,0.14180179,0.32918887,0.11776099,0.59417574
1.08354177,4.68146413,0.91725122,1.85597363,0.87903691,1.40904707,0.14412535,0.33307299,0.11961894,0.60600133
1.08954477,4.74130548,0.92933293,1.87988138,0.89069473,1.42656986,0.14592286,0.33621916,0.12102885,0.61619102
