energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
2.82441221,1.34480185,0.20651159,0.14799772,0.05120034,0.06338116,0.17680997,0.00000000,0.62660123,0.91588563
2.83041521,1.39432349,0.21989298,0.15692653,0.05607966,0.06414386,0.18780550,0.00000000,0.65183197,0.93865381
2.83641821,1.44967852,0.23390241,0.16663708,0.06108422,0.06535736,0.19956265,0.00000000,0.67826116,0.96538525
2.84242121,1.51065903,0.24843560,0.17708269,0.06615899,0.06705085,0.21200132,0.00000000,0.70588734,0.99599453
2.84842421,1.57694308,0.26336784,0.18820243,0.07124315,0.06924680,0.22502113,0.00000000,0.73465830,1.03032661
2.85442721,1.64808977,0.27855521,0.19992131,0.07627121,0.07195974,0.23850225,0.00000000,0.76446584,1.06815179
2.86043022,1.72353706,0.29383671,0.21215087,0.08117433,0.07519538,0.25230702,0.00000000,0.79514232,1.10916229
2.86643322,1.80260318,0.30903710,0.22479012,0.08588188,0.07894973,0.26628219,0.00000000,0.82645975,1.15297056
2.87243622,1.88449154,0.32397051,0.23772679,0.09032313,0.08320863,0.28026194,0.00000000,0.85813116,1.19910986
2.87843922,1.96829963,0.33844468,0.25083897,0.09442913,0.08794741,0.29407146,0.00000000,0.88981465,1.24703727
2.88444222,2.05303179,0.35226565,0.26399705,0.09813453,0.09313092,0.30753111,0.00000000,0.92111982,1.29613940
2.89044522,2.13761560,0.36524280,0.27706588,0.10137953,0.09871381,0.32046086,0.00000000,0.95161647,1.34574068
2.89644822,2.22092155,0.37719398,0.28990713,0.10411156,0.10464106,0.33268499,0.00000000,0.98084536,1.39511423
2.90245123,2.30178542,0.38795050,0.30238181,0.10628692,0.11084891,0.34403675,0.00000000,1.00833041,1.44349505
2.90845423,2.37903268,0.39736178,0.31435275,0.10787213,0.11726586,0.35436288,0.00000000,1.03359208,1.49009519
2.91445723,2.45150409,0.40529949,0.32568711,0.10884493,0.12381406,0.36352766,0.00000000,1.05616135,1.53412050
2.92046023,2.51808174,0.41166087,0.33625877,0.10919500,0.13041075,0.37141646,0.00000000,1.07559367,1.57478836
2.92646323,2.57771458,0.41637123,0.34595047,0.10892423,0.13696994,0.37793861,0.00000000,1.09148244,1.61134602
2.93246623,2.62944277,0.41938542,0.35465583,0.10804658,0.14340413,0.38302940,0.00000000,1.10347159,1.64308872
2.93846923,2.67241996,0.42068830,0.36228106,0.10658757,0.14962613,0.38665122,0.00000000,1.11126662,1.66937721
2.94447224,2.70593302,0.42029417,0.36874635,0.10458330,0.15555088,0.38879386,0.00000000,1.11464390,1.68965408
2.95047524,2.72941856,0.41824525,0.37398703,0.10207925,0.16109726,0.38947386,0.00000000,1.11345796,1.70345829
2.95647824,2.74247606,0.41460937,0.37795440,0.09912866,0.16618983,0.38873319,0.00000000,1.10764643,1.71043760
2.96248124,2.74487717,0.40947694,0.38061631,0.09579080,0.17076053,0.38663719,0.00000000,1.09723271,1.71035844
2.96848424,2.73657124,0.40295747,0.38195748,0.09212906,0.17475019,0.38327197,0.00000000,1.08232628,1.70311296
2.97448724,2.71768707,0.39517591,0.38197964,0.08820901,0.17810994,0.37874150,0.00000000,1.06312069,1.68872314
2.98049025,2.68853084,0.38626877,0.38070143,0.08409650,0.18080236,0.37316448,0.00000000,1.03988952,1.66734178
2.98649325,2.64958075,0.37638060,0.37815817,0.07985590,0.18280250,0.36667111,0.00000000,1.01298028,1.63925044
2.99249625,2.60147823,0.36566058,0.37440144,0.07554852,0.18409855,0.35940003,0.00000000,0.98280669,1.60485439
2.99849925,2.54501632,0.35425975,0.36949856,0.07123131,0.18469233,0.35149536,0.00000000,0.94983949,1.56467475
3.00450225,2.48112537,0.34232862,0.36353186,0.06695586,0.18459936,0.34310408,0.00000000,0.91459607,1.51933809
3.01050525,2.41085643,0.33001552,0.35659777,0.06276768,0.18384870,0.33437374,0.00000000,0.87762919,1.46956370
3.01650825,2.33536266,0.31746534,0.34880582,0.05870586,0.18248240,0.32545035,0.00000000,0.83951512,1.41614904
3.02251126,2.25587901,0.30481894,0.34027727,0.05480300,0.18055459,0.31647674,0.00000000,0.80084140,1.35995363
3.02851426,2.17370069,0.29221292,0.33114361,0.05108544,0.17813021,0.30759101,0.00000000,0.76219455,1.30188185
3.03451726,2.09016046,0.27977967,0.32154478,0.04757369,0.17528346,0.29892520,0.00000000,0.72414794,1.24286506
3.04052026,2.00660545,0.26764757,0.31162710,0.04428311,0.17209588,0.29060408,0.00000000,0.68725015,1.18384356
3.04652326,1.92437351,0.25594131,0.30154094,0.04122461,0.16865418,0.28274395,0.00000000,0.65201391,1.12574867
3.05252626,1.84476988,0.24478195,0.29143824,0.03840547,0.16504791,0.27545139,0.00000000,0.61890609,1.06948549
3.05852926,1.76904426,0.23428683,0.28146978,0.03583015,0.16136693,0.26882203,0.00000000,0.58833871,1.01591658
3.06453227,1.69836892,0.22456912,0.27178239,0.03350100,0.15769887,0.26293923,0.00000000,0.56066136,0.96584700
3.07053527,1.63381834,0.21573698,0.26251608,0.03141891,0.15412667,0.25787279,0.00000000,0.53615511,0.92001095
3.07653827,1.57635067,0.20789231,0.25380135,0.02958378,0.15072617,0.25367762,0.00000000,0.51502809,0.87906020
3.08254127,1.52679166,0.20112914,0.24575660,0.02799486,0.14756403,0.25039268,0.00000000,0.49741290,0.84355460
3.08854427,1.48582137,0.19553161,0.23848588,0.02665091,0.14469598,0.24803999,0.00000000,0.48336584,0.81395470
3.09454727,1.45396401,0.19117174,0.23207706,0.02555019,0.14216543,0.24662410,0.00000000,0.47286802,0.79061659
3.10055028,1.43158129,0.18810712,0.22660043,0.02469028,0.14000265,0.24613189,0.00000000,0.46582836,0.77378895
3.10655328,1.41886939,0.18637847,0.22210788,0.02406783,0.13822438,0.24653295,0.00000000,0.46208830,0.76361229
3.11255628,1.41585970,0.18600746,0.21863276,0.02367819,0.13683411,0.24778044,0.00000000,0.46142817,0.76012037
3.11855928,1.42242330,0.18699475,0.21619018,0.02351493,0.13582280,0.24981260,0.00000000,0.46357492,0.76324349
3.12456228,1.43827898,0.18931852,0.21477803,0.02356952,0.13517013,0.25255475,0.00000000,0.46821107,0.77281380
3.13056528,1.46300464,0.19293350,0.21437843,0.02383083,0.13484626,0.25592187,0.00000000,0.47498454,0.78857222
3.13656828,1.49605169,0.19777072,0.21495969,0.02428490,0.13481384,0.25982144,0.00000000,0.48351901,0.81017691
3.14257129,1.53676183,0.20373794,0.21647847,0.02491467,0.13503035,0.26415669,0.00000000,0.49342458,0.83721308
3.14857429,1.58438600,0.21072094,0.21888221,0.02569995,0.13545056,0.26882981,0.00000000,0.50430836,0.86920390
3.15457729,1.63810452,0.21858556,0.22211162,0.02661750,0.13602890,0.27374518,0.00000000,0.51578460,0.90562226
3.16058029,1.69704810,0.22718047,0.22610292,0.02764130,0.13672185,0.27881226,0.00000000,0.52748425,0.94590330
3.16658329,1.76031896,0.23634073,0.23079004,0.02874295,0.13748995,0.28394816,0.00000000,0.53906351,0.98945719
3.17258629,1.82701136,0.24589187,0.23610632,0.02989228,0.13829952,0.28907956,0.00000000,0.55021130,1.03568208
3.17858929,1.89623110,0.25565442,0.24198589,0.03105804,0.13912392,0.29414405,0.00000000,0.56065541,1.08397694
3.18459230,1.96711333,0.26544885,0.24836443,0.03220879,0.13994437,0.29909070,0.00000000,0.57016730,1.13375378
3.19059530,2.03883827,0.27510047,0.25517958,0.03331372,0.14075012,0.30387995,0.00000000,0.57856537,1.18444915
3.19659830,2.11064432,0.28444439,0.26237076,0.03434367,0.14153824,0.30848277,0.00000000,0.58571692,1.23553451
3.20260130,2.18183846,0.29333016,0.26987856,0.03527197,0.14231287,0.31287926,0.00000000,0.59153858,1.28652504
3.20860430,2.25180355,0.30162594,0.27764386,0.03607539,0.14308398,0.31705672,0.00000000,0.59599549,1.33698680
3.21460730,2.32000252,0.30922209,0.28560662,0.03673484,0.14386589,0.32100748,0.00000000,0.59909932,1.38654184
3.22061031,2.38597949,0.31603395,0.29370460,0.03723604,0.14467546,0.32472646,0.00000000,0.60090513,1.43487103
3.22661331,2.44935786,0.32200375,0.30187211,0.03756997,0.14553023,0.32820892,0.00000000,0.60150744,1.48171462
3.23261631,2.50983578,0.32710155,0.31003890,0.03773311,0.14644649,0.33144825,0.00000000,0.60103548,1.52687037
3.23861931,2.56717911,0.33132520,0.31812932,0.03772756,0.14743749,0.33443425,0.00000000,0.59964793,1.57018936
3.24462231,2.62121248,0.33469932,0.32606188,0.03756084,0.14851184,0.33715183,0.00000000,0.59752722,1.61156967
3.25062531,2.67180898,0.33727335,0.33374926,0.03724556,0.14967227,0.33958034,0.00000000,0.59487364,1.65094827
3.25662831,2.71887898,0.33911879,0.34109885,0.03679887,0.15091469,0.34169343,0.00000000,0.59189935,1.68829147
3.26263132,2.76235869,0.34032577,0.34801376,0.03624174,0.15222778,0.34345968,0.00000000,0.58882243,1.72358450
3.26863432,2.80219931,0.34099912,0.35439442,0.03559819,0.15359294,0.34484368,0.00000000,0.58586120,1.75682076
3.27463732,2.83835716,0.34125407,0.36014054,0.03489428,0.15498476,0.34580771,0.00000000,0.58322876,1.78799144
3.28064032,2.87078549,0.34121190,0.36515356,0.03415720,0.15637188,0.34631377,0.00000000,0.58112810,1.81707616
3.28664332,2.89942854,0.34099558,0.36933925,0.03341424,0.15771824,0.34632592,0.00000000,0.57974756,1.84403511
3.29264632,2.92421808,0.34072571,0.37261054,0.03269190,0.15898464,0.34581268,0.00000000,0.57925702,1.86880347
3.29864932,2.94507281,0.34051687,0.37489030,0.03201492,0.16013047,0.34474944,0.00000000,0.57980460,1.89128834
3.30465233,2.96190066,0.34047444,0.37611409,0.03140558,0.16111560,0.34312064,0.00000000,0.58151410,1.91136854
3.31065533,2.97460381,0.34069215,0.37623250,0.03088300,0.16190228,0.34092166,0.00000000,0.58448305,1.92889741
3.31665833,2.98308627,0.34125024,0.37521322,0.03046266,0.16245694,0.33816021,0.00000000,0.58878140,1.94370852
3.32266133,2.98726345,0.34221432,0.37304258,0.03015600,0.16275179,0.33485728,0.00000000,0.59445080,1.95562396
3.32866433,2.98707310,0.34363491,0.36972650,0.02997033,0.16276617,0.33104741,0.00000000,0.60150437,1.96446485
3.33466733,2.98248699,0.34554755,0.36529082,0.02990868,0.16248752,0.32677840,0.00000000,0.60992693,1.97006333
3.34067034,2.97352226,0.34797345,0.35978098,0.02997001,0.16191201,0.32211042,0.00000000,0.61967559,1.97227538
3.34667334,2.96025185,0.35092051,0.35326104,0.03014943,0.16104467,0.31711454,0.00000000,0.63068058,1.97099355
3.35267634,2.94281294,0.35438461,0.34581208,0.03043855,0.15989916,0.31187082,0.00000000,0.64284630,1.96615880
3.35867934,2.92141286,0.35835100,0.33753009,0.03082593,0.15849707,0.30646596,0.00000000,0.65605245,1.95777059
3.36468234,2.89633161,0.36279577,0.32852335,0.03129764,0.15686686,0.30099068,0.00000000,0.67015528,1.94589448
3.37068534,2.86792088,0.36768722,0.31890952,0.03183774,0.15504249,0.29553707,0.00000000,0.68498893,1.93066660
3.37668834,2.83659905,0.37298698,0.30881247,0.03242895,0.15306178,0.29019578,0.00000000,0.70036681,1.91229467
3.38269135,2.80284246,0.37865104,0.29835903,0.03305314,0.15096461,0.28505341,0.00000000,0.71608316,1.89105517
3.38869435,2.76717317,0.38463041,0.28767580,0.03369189,0.14879115,0.28019021,0.00000000,0.73191479,1.86728700
3.39469735,2.73014371,0.39087162,0.27688615,0.03432701,0.14657995,0.27567807,0.00000000,0.74762310,1.84138152
3.40070035,2.69231958,0.39731699,0.26610749,0.03494095,0.14436633,0.27157897,0.00000000,0.76295654,1.81376975
3.40670335,2.65426056,0.40390469,0.25544894,0.03551719,0.14218089,0.26794397,0.00000000,0.77765347,1.78490731
3.41270635,2.61650163,0.41056886,0.24500948,0.03604054,0.14004832,0.26481275,0.00000000,0.79144563,1.75525790
3.41870935,2.57953471,0.41723967,0.23487662,0.03649735,0.13798660,0.26221372,0.00000000,0.80406218,1.72527628
3.42471236,2.54379227,0.42384343,0.22512562,0.03687572,0.13600650,0.26016459,0.00000000,0.81523436,1.69539168
3.43071536,2.50963369,0.43030301,0.21581926,0.03716554,0.13411159,0.25867347,0.00000000,0.82470070,1.66599264
3.43671836,2.47733513,0.43653845,0.20700810,0.03735855,0.13229853,0.25774030,0.00000000,0.83221276,1.63741401
3.44272136,2.44708363,0.44246780,0.19873125,0.03744835,0.13055783,0.25735859,0.00000000,0.83754118,1.60992692
3.44872436,2.41897558,0.44800839,0.19101748,0.03743035,0.12887487,0.25751728,0.00000000,0.84048197,1.58373214
3.45472736,2.39301968,0.45307834,0.18388668,0.03730168,0.12723126,0.25820262,0.00000000,0.84086267,1.55895725
3.46073037,2.36914432,0.45759822,0.17735145,0.03706115,0.12560635,0.25939994,0.00000000,0.83854832,1.53565752
3.46673337,2.34720859,0.46149308,0.17141888,0.03670911,0.12397890,0.26109517,0.00000000,0.83344687,1.51382049
3.47273637,2.32701654,0.46469438,0.16609227,0.03624743,0.12232877,0.26327606,0.00000000,0.82551374,1.49337384
3.47873937,2.30833361,0.46714198,0.16137276,0.03567935,0.12063863,0.26593291,0.00000000,0.81475546,1.47419587
3.48474237,2.29090432,0.46878598,0.15726083,0.03500945,0.11889548,0.26905888,0.00000000,0.80123196,1.45612811
3.49074537,2.27447018,0.46958827,0.15375747,0.03424354,0.11709204,0.27264979,0.00000000,0.78505757,1.43898901
3.49674837,2.25878674,0.46952377,0.15086515,0.03338864,0.11522785,0.27670338,0.00000000,0.76640046,1.42258803
3.50275138,2.24363884,0.46858118,0.14858840,0.03245288,0.11331011,0.28121820,0.00000000,0.74548055,1.40673930
3.50875438,2.22885327,0.46676326,0.14693402,0.03144541,0.11135414,0.28619209,0.00000000,0.72256588,1.39127391
3.51475738,2.21430814,0.46408663,0.14591100,0.03037637,0.10938347,0.29162041,0.00000000,0.69796753,1.37605040
3.52076038,2.19993850,0.46058100,0.14553005,0.02925673,0.10742957,0.29749404,0.00000000,0.67203321,1.36096273
3.52676338,2.18573805,0.45628798,0.14580284,0.02809817,0.10553118,0.30379748,0.00000000,0.64513967,1.34594548
3.53276638,2.17175687,0.45125947,0.14674096,0.02691299,0.10373326,0.31050696,0.00000000,0.61768425,1.33097607
3.53876938,2.15809548,0.44555571,0.14835466,0.02571386,0.10208562,0.31758882,0.00000000,0.59007570,1.31607399
3.54477239,2.14489553,0.43924319,0.15065135,0.02451367,0.10064121,0.32499818,0.00000000,0.56272461,1.30129719
3.55077539,2.13232779,0.43239233,0.15363405,0.02332531,0.09945418,0.33267811,0.00000000,0.53603374,1.28673606
3.55677839,2.12057809,0.42507531,0.15729975,0.02216139,0.09857774,0.34055924,0.00000000,0.51038848,1.27250525
3.56278139,2.10983193,0.41736382,0.16163770,0.02103409,0.09806184,0.34855991,0.00000000,0.48614773,1.25873402
3.56878439,2.10025872,0.40932716,0.16662786,0.01995483,0.09795093,0.35658688,0.00000000,0.46363547,1.24555570
3.57478739,2.09199625,0.40103046,0.17223934,0.01893408,0.09828156,0.36453649,0.00000000,0.44313322,1.23309675
3.58079040,2.08513632,0.39253322,0.17842917,0.01798115,0.09908030,0.37229638,0.00000000,0.42487364,1.22146618
3.58679340,2.07971217,0.38388821,0.18514121,0.01710398,0.10036176,0.37974753,0.00000000,0.40903531,1.21074578
3.59279640,2.07568833,0.37514064,0.19230543,0.01630900,0.10212692,0.38676664,0.00000000,0.39573905,1.20098176
3.59879940,2.07295333,0.36632766,0.19983759,0.01560102,0.10436191,0.39322880,0.00000000,0.38504567,1.19217817
3.60480240,2.07131582,0.35747822,0.20763933,0.01498311,0.10703723,0.39901016,0.00000000,0.37695529,1.18429236
3.61080540,2.07050412,0.34861317,0.21559882,0.01445664,0.11010745,0.40399082,0.00000000,0.37140836,1.17723295
3.61680840,2.07016954,0.33974561,0.22359191,0.01402124,0.11351160,0.40805752,0.00000000,0.36828817,1.17086011
3.62281141,2.06989331,0.33088155,0.23148383,0.01367491,0.11717407,0.41110635,0.00000000,0.36742496,1.16498841
3.62881441,2.06919703,0.32202069,0.23913153,0.01341410,0.12100615,0.41304521,0.00000000,0.36860147,1.15939204
3.63481741,2.06755638,0.31315751,0.24638645,0.01323387,0.12490818,0.41379611,0.00000000,0.37155983,1.15381224
3.64082041,2.06441759,0.30428241,0.25309789,0.01312809,0.12877219,0.41329719,0.00000000,0.37600951,1.14796658
3.64682341,2.05921625,0.29538306,0.25911671,0.01308963,0.13248499,0.41150446,0.00000000,0.38163627,1.14155984
3.65282641,2.05139772,0.28644587,0.26429932,0.01311062,0.13593161,0.40839325,0.00000000,0.38811174,1.13429597
3.65882941,2.04043845,0.27745752,0.26851189,0.01318269,0.13899894,0.40395934,0.00000000,0.39510340,1.12589063
3.66483242,2.02586744,0.26840652,0.27163446,0.01329722,0.14157946,0.39821973,0.00000000,0.40228464,1.11608390
3.67083542,2.00728687,0.25928478,0.27356500,0.01344564,0.14357485,0.39121306,0.00000000,0.40934464,1.10465241
3.67683842,1.98439123,0.25008908,0.27422301,0.01361961,0.14489937,0.38299961,0.00000000,0.41599770,1.09142057
3.68284142,1.95698390,0.24082248,0.27355265,0.01381132,0.14548286,0.37366095,0.00000000,0.42199172,1.07627023
3.68884442,1.92499061,0.23149545,0.27152521,0.01401368,0.14527322,0.36329910,0.00000000,0.42711563,1.05914843
3.69484742,1.88846905,0.22212681,0.26814076,0.01422046,0.14423825,0.35203526,0.00000000,0.43120548,1.04007277
3.70085043,1.84761407,0.21274433,0.26342891,0.01442649,0.14236677,0.34000813,0.00000000,0.43414898,1.01913415
3.70685343,1.80275833,0.20338502,0.25744863,0.01462773,0.13966906,0.32737170,0.00000000,0.43588843,0.99649677
3.71285643,1.75436802,0.19409500,0.25028709,0.01482132,0.13617649,0.31429272,0.00000000,0.43642190,0.97239525
3.71885943,1.70303402,0.18492901,0.24205766,0.01500560,0.13194043,0.30094768,0.00000000,0.43580272,0.94712904
3.72486243,1.64945854,0.17594956,0.23289695,0.01518006,0.12703052,0.28751957,0.00000000,0.43413735,0.92105426
3.73086543,1.59443807,0.16722570,0.22296129,0.01534528,0.12153242,0.27419437,0.00000000,0.43158162,0.89457346
3.73686843,1.53884300,0.15883158,0.21242252,0.01550276,0.11554504,0.26115735,0.00000000,0.42833579,0.86812358
3.74287144,1.48359503,0.15084465,0.20146356,0.01565477,0.10917759,0.24858947,0.00000000,0.42463839,0.84216279
3.74887444,1.42964313,0.14334389,0.19027367,0.01580418,0.10254633,0.23666378,0.00000000,0.42075929,0.81715668
3.75487744,1.37793912,0.13640784,0.17904378,0.01595418,0.09577145,0.22554210,0.00000000,0.41699215,0.79356453
3.76088044,1.32941380,0.13011273,0.16796207,0.01610811,0.08897402,0.21537205,0.00000000,0.41364665,0.77182624
3.76688344,1.28495458,0.12453071,0.15720980,0.01626920,0.08227312,0.20628447,0.00000000,0.41104069,0.75235040
3.77288644,1.24538533,0.11972823,0.14695770,0.01644033,0.07578342,0.19839152,0.00000000,0.40949273,0.73550405
3.77888944,1.21144914,0.11576466,0.13736298,0.01662386,0.06961306,0.19178520,0.00000000,0.40931469,0.72160459
3.78489245,1.18379453,0.11269119,0.12856684,0.01682144,0.06386198,0.18653669,0.00000000,0.41080529,0.71091389
3.79089545,1.16296512,0.11054994,0.12069280,0.01703385,0.05862073,0.18269615,0.00000000,0.41424406,0.70363499
3.79689845,1.14939309,0.10937347,0.11384553,0.01726095,0.05396961,0.18029323,0.00000000,0.41988615,0.69991105
3.80290145,1.14339607,0.10918437,0.10811036,0.01750163,0.04997829,0.17933805,0.00000000,0.42795765,0.69982676
3.80890445,1.14517733,0.10999516,0.10355322,0.01775377,0.04670563,0.17982265,0.00000000,0.43865166,0.70341157
3.81490745,1.15482855,0.11180837,0.10022102,0.01801434,0.04419977,0.18172274,0.00000000,0.45212486,0.71064461
3.82091046,1.17233489,0.11461660,0.09814235,0.01827946,0.04249838,0.18499965,0.00000000,0.46849452,0.72146071
3.82691346,1.19758161,0.11840278,0.09732831,0.01854454,0.04162900,0.18960237,0.00000000,0.48783583,0.73575709
3.83291646,1.23036154,0.12314031,0.09777352,0.01880444,0.04160931,0.19546951,0.00000000,0.51017953,0.75340017
3.83891946,1.27038306,0.12879330,0.09945709,0.01905364,0.04244745,0.20253116,0.00000000,0.53550972,0.77423201
3.84492246,1.31727790,0.13531665,0.10234357,0.01928644,0.04414219,0.21071040,0.00000000,0.56376193,0.79807603
3.85092546,1.37060843,0.14265616,0.10638385,0.01949710,0.04668300,0.21992462,0.00000000,0.59482134,0.82474156
3.85692846,1.42987431,0.15074865,0.11151592,0.01968007,0.05005002,0.23008638,0.00000000,0.62852155,0.85402714
3.86293147,1.49451828,0.15952201,0.11766567,0.01983010,0.05421396,0.24110408,0.00000000,0.66464371,0.88572233
3.86893447,1.56393124,0.16889538,0.12474749,0.01994240,0.05913597,0.25288222,0.00000000,0.70291651,0.91960815
3.87493747,1.63745677,0.17877952,0.13266509,0.02001273,0.06476746,0.26532149,0.00000000,0.74301710,0.95545620
3.88094047,1.71439542,0.18907725,0.14131228,0.02003751,0.07105006,0.27831877,0.00000000,0.78457326,0.99302689
3.88694347,1.79400920,0.19968430,0.15057395,0.02001384,0.07791572,0.29176699,0.00000000,0.82716705,1.03206685
3.89294647,1.87552652,0.21049040,0.16032725,0.01993952,0.08528694,0.30555527,0.00000000,0.87034013,1.07230623
3.89894947,1.95814829,0.22138082,0.17044315,0.01981312,0.09307736,0.31956911,0.00000000,0.91360083,1.11345609
3.90495248,2.04105522,0.23223823,0.18078813,0.01963393,0.10119258,0.33369100,0.00000000,0.95643312,1.15520648
3.91095548,2.12341690,0.24294498,0.19122641,0.01940194,0.10953136,0.34780139,0.00000000,0.99830735,1.19722549
3.91695848,2.20440257,0.25338580,0.20162232,0.01911785,0.11798714,0.36178015,0.00000000,1.03869255,1.23915979
3.92296148,2.28319386,0.26345070,0.21184301,0.01878306,0.12644988,0.37550840,0.00000000,1.07707006,1.28063669
3.92896448,2.35899904,0.27303818,0.22176143,0.01839963,0.13480821,0.38887090,0.00000000,1.11294798,1.32126812
3.93496748,2.43106878,0.28205840,0.23125926,0.01797031,0.14295180,0.40175873,0.00000000,1.14587599,1.36065633
3.94097049,2.49871273,0.29043650,0.24022995,0.01749853,0.15077386,0.41407217,0.00000000,1.17545978,1.39840144
3.94697349,2.56131635,0.29811552,0.24858156,0.01698839,0.15817374,0.42572378,0.00000000,1.20137462,1.43411034
3.95297649,2.61835727,0.30505915,0.25623930,0.01644470,0.16505946,0.43664134,0.00000000,1.22337717,1.46740689
3.95897949,2.66942032,0.31125382,0.26314765,0.01587299,0.17135007,0.44677049,0.00000000,1.24131496,1.49794268
3.96498249,2.71421043,0.31671031,0.26927189,0.01527949,0.17697777,0.45607694,0.00000000,1.25513298,1.52540805
3.97098549,2.75256242,0.32146443,0.27459891,0.01467116,0.18188965,0.46454798,0.00000000,1.26487675,1.54954262
3.97698849,2.78444708,0.32557695,0.27913733,0.01405562,0.18604898,0.47219312,0.00000000,1.27069160,1.57014481
3.98299150,2.80997263,0.32913253,0.28291670,0.01344115,0.18943599,0.47904377,0.00000000,1.27281794,1.58707976
3.98899450,2.82938139,0.33223772,0.28598582,0.01283662,0.19204801,0.48515185,0.00000000,1.27158258,1.60028497
3.99499750,2.84304102,0.33501802,0.28841035,0.01225137,0.19389909,0.49058726,0.00000000,1.26738614,1.60977344
4.00100050,2.85143062,0.33761406,0.29026952,0.01169511,0.19501896,0.49543432,0.00000000,1.26068726,1.61563376
4.00700350,2.85512170,0.34017698,0.29165231,0.01117776,0.19545145,0.49978720,0.00000000,1.25198384,1.61802706
4.01300650,2.85475472,0.34286318,0.29265300,0.01070930,0.19525243,0.50374463,0.00000000,1.24179244,1.61718076
4.01900950,2.85101189,0.34582863,0.29336658,0.01029955,0.19448725,0.50740396,0.00000000,1.23062648,1.61337935
4.02501251,2.84458748,0.34922292,0.29388389,0.00995795,0.19322798,0.51085499,0.00000000,1.21897437,1.60695240
4.03101551,2.83615670,0.35318323,0.29428701,0.00969337,0.19155030,0.51417390,0.00000000,1.20727861,1.59826046
4.03701851,2.82634487,0.35782856,0.29464497,0.00951384,0.18953054,0.51741753,0.00000000,1.19591675,1.58767937
4.04302151,2.81569814,0.36325440,0.29501001,0.00942632,0.18724256,0.52061840,0.00000000,1.18518534,1.57558394
4.04902451,2.80465768,0.36952804,0.29541470,0.00943649,0.18475506,0.52378084,0.00000000,1.17528756,1.56233163
4.05502751,2.79353840,0.37668474,0.29586998,0.00954852,0.18212910,0.52687850,0.00000000,1.16632524,1.54824736
4.06103052,2.78251382,0.38472507,0.29636423,0.00976489,0.17941612,0.52985339,0.00000000,1.15829577,1.53361010
4.06703352,2.77160796,0.39361327,0.29686361,0.01008622,0.17665651,0.53261671,0.00000000,1.15109394,1.51864224
4.07303652,2.76069493,0.40327701,0.29731342,0.01051114,0.17387874,0.53505135,0.00000000,1.14451893,1.50350220
4.07903952,2.74950661,0.41360844,0.29764076,0.01103621,0.17109922,0.53701624,0.00000000,1.13828581,1.48828088
4.08504252,2.73764814,0.42446652,0.29775802,0.01165590,0.16832270,0.53835218,0.00000000,1.13204139,1.47300223
4.09104552,2.72462076,0.43568059,0.29756733,0.01236257,0.16554331,0.53888898,0.00000000,1.12538328,1.45762783
4.09704852,2.70985086,0.44705504,0.29696565,0.01314659,0.16274617,0.53845362,0.00000000,1.11788155,1.44206545
4.10305153,2.69272394,0.45837494,0.29585020,0.01399643,0.15990939,0.53687899,0.00000000,1.10910162,1.42618097
4.10905453,2.67262170,0.46941234,0.29412402,0.01489887,0.15700646,0.53401270,0.00000000,1.09862758,1.40981305
4.11505753,2.64896040,0.47993311,0.29170137,0.01583926,0.15400878,0.52972565,0.00000000,1.08608447,1.39278974
4.12106053,2.62122839,0.48970396,0.28851268,0.01680178,0.15088832,0.52391977,0.00000000,1.07115874,1.37494598
4.12706353,2.58902091,0.49849951,0.28450881,0.01776981,0.14762010,0.51653460,0.00000000,1.05361569,1.35614092
4.13306653,2.55207018,0.50610898,0.27966439,0.01872632,0.14418456,0.50755234,0.00000000,1.03331330,1.33627413
4.13906953,2.51026927,0.51234242,0.27398008,0.01965422,0.14056949,0.49700112,0.00000000,1.01021169,1.31529957
4.14507254,2.46368833,0.51703623,0.26748369,0.02053683,0.13677162,0.48495630,0.00000000,0.98437804,1.29323657
4.15107554,2.41258250,0.52005775,0.26023002,0.02135827,0.13279761,0.47153982,0.00000000,0.95598668,1.27017700
4.15707854,2.35739092,0.52130885,0.25229953,0.02210386,0.12866455,0.45691759,0.00000000,0.92531473,1.24628834
4.16308154,2.29872709,0.52072840,0.24379588,0.02276046,0.12439984,0.44129507,0.00000000,0.89273344,1.22181227
4.16908454,2.23736104,0.51829365,0.23484255,0.02331683,0.12004058,0.42491141,0.00000000,0.85869596,1.19705886
4.17508754,2.17419433,0.51402043,0.22557860,0.02376388,0.11563244,0.40803233,0.00000000,0.82372225,1.17239680
4.18109055,2.11022931,0.50796232,0.21615390,0.02409482,0.11122807,0.39094218,0.00000000,0.78838185,1.14823994
4.18709355,2.04653411,0.50020877,0.20672411,0.02430535,0.10688523,0.37393567,0.00000000,0.75327558,1.12503118
4.19309655,1.98420536,0.49088243,0.19744544,0.02439366,0.10266469,0.35730942,0.00000000,0.71901696,1.10322436
4.19909955,1.92433030,0.48013563,0.18846976,0.02436039,0.09862800,0.34135405,0.00000000,0.68621410,1.08326526
4.20510255,1.86795036,0.46814633,0.17993995,0.02420852,0.09483528,0.32634677,0.00000000,0.65545302,1.06557280
4.21110555,1.81602760,0.45511361,0.17198588,0.02394324,0.09134309,0.31254503,0.00000000,0.62728272,1.05052125
