energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-0.32116058,1.47725668,0.03460066,0.23740647,0.40218553,0.48264775,0.03885229,0.30482950,0.59414210,0.00119288
-0.31515758,1.53063734,0.03608607,0.24207422,0.41361837,0.49997927,0.03832687,0.31538493,0.61697471,0.00126748
-0.30915458,1.58097266,0.03749817,0.24609683,0.42447125,0.51634331,0.03773855,0.32595843,0.63839726,0.00134089
-0.30315158,1.62764123,0.03884294,0.24935824,0.43452740,0.53149848,0.03708421,0.33656013,0.65823268,0.00141245
-0.29714857,1.67015722,0.04013181,0.25176220,0.44360039,0.54524698,0.03636387,0.34723146,0.67636332,0.00148160
-0.29114557,1.70819614,0.04138184,0.25323703,0.45154406,0.55744448,0.03558097,0.35804615,0.69273671,0.00154791
-0.28514257,1.74161494,0.04261562,0.25373963,0.45826101,0.56800814,0.03474258,0.36910982,0.70736876,0.00161115
-0.27913957,1.77046517,0.04386105,0.25325833,0.46370920,0.57692228,0.03385940,0.38055782,0.72034440,0.00167123
-0.27313657,1.79499833,0.04515087,0.25181466,0.46790638,0.58424140,0.03294562,0.39255143,0.73181518,0.00172828
-0.26713357,1.81566282,0.04652202,0.24946378,0.47093208,0.59009028,0.03201857,0.40527237,0.74199404,0.00178264
-0.26113057,1.83309238,0.04801470,0.24629372,0.47292695,0.59466101,0.03109831,0.41891578,0.75114716,0.00183484
-0.25512756,1.84808611,0.04967143,0.24242330,0.47408955,0.59820713,0.03020701,0.43368185,0.75958320,0.00188558
-0.24912456,1.86158070,0.05153580,0.23799887,0.47467058,0.60103490,0.02936828,0.44976636,0.76764041,0.00193573
-0.24312156,1.87461595,0.05365123,0.23319002,0.47496477,0.60349208,0.02860649,0.46735052,0.77567188,0.00198630
-0.23711856,1.88829474,0.05605962,0.22818434,0.47530068,0.60595474,0.02794592,0.48659047,0.78402979,0.00203836
-0.23111556,1.90373909,0.05879995,0.22318151,0.47602896,0.60881245,0.02741001,0.50760692,0.79304916,0.00209303
-0.22511256,1.92204415,0.06190695,0.21838685,0.47750922,0.61245270,0.02702057,0.53047531,0.80303193,0.00215141
-0.21910955,1.94423187,0.06540980,0.21400464,0.48009636,0.61724491,0.02679704,0.55521708,0.81423201,0.00221453
-0.21310655,1.97120650,0.06933095,0.21023141,0.48412658,0.62352505,0.02675577,0.58179238,0.82684212,0.00228330
-0.20710355,2.00371352,0.07368508,0.20724939,0.48990379,0.63158113,0.02690938,0.61009472,0.84098295,0.00235844
-0.20110055,2.04230399,0.07847817,0.20522048,0.49768694,0.64164053,0.02726626,0.63994781,0.85669514,0.00244047
-0.19509755,2.08730557,0.08370690,0.20428082,0.50767858,0.65385939,0.02783010,0.67110485,0.87393463,0.00252963
-0.18909455,2.13880168,0.08935810,0.20453620,0.52001536,0.66831469,0.02859956,0.70325053,0.89257145,0.00262588
-0.18309155,2.19661940,0.09540855,0.20605846,0.53476057,0.68499919,0.02956805,0.73600564,0.91239212,0.00272886
-0.17708854,2.26032683,0.10182492,0.20888309,0.55189920,0.70381951,0.03072371,0.76893430,0.93310552,0.00283789
-0.17108554,2.32923996,0.10856398,0.21300795,0.57133559,0.72459734,0.03204946,0.80155364,0.95435205,0.00295198
-0.16508254,2.40243866,0.11557305,0.21839332,0.59289395,0.74707370,0.03352318,0.83334553,0.97571552,0.00306984
-0.15907954,2.47879145,0.12279057,0.22496320,0.61632149,0.77091615,0.03511816,0.86377009,0.99673736,0.00318991
-0.15307654,2.55698772,0.13014696,0.23260793,0.64129438,0.79572853,0.03680355,0.89228042,1.01693247,0.00331039
-0.14707354,2.63557658,0.13756561,0.24118782,0.66742613,0.82106281,0.03854506,0.91833802,1.03580601,0.00342931
-0.14107054,2.71301043,0.14496406,0.25053803,0.69427824,0.84643284,0.04030572,0.94142833,1.05287036,0.00354458
-0.13506753,2.78769209,0.15225526,0.26047412,0.72137269,0.87132906,0.04204681,0.96107581,1.06766158,0.00365404
-0.12906453,2.85802333,0.15934906,0.27079847,0.74820593,0.89523404,0.04372880,0.97685801,1.07975470,0.00375554
-0.12306153,2.92245340,0.16615374,0.28130704,0.77426386,0.91763801,0.04531244,0.98841806,1.08877726,0.00384700
-0.11705853,2.97952560,0.17257759,0.29179631,0.79903717,0.93805393,0.04675979,0.99547510,1.09442048,0.00392648
-0.11105553,3.02792042,0.17853063,0.30207029,0.82203672,0.95603161,0.04803530,0.99783239,1.09644798,0.00399224
-0.10505253,3.06649375,0.18392629,0.31194695,0.84280813,0.97117038,0.04910684,0.99538267,1.09470147,0.00404279
-0.09904952,3.09430877,0.18868310,0.32126428,0.86094532,0.98312987,0.04994663,0.98811080,1.08910366,0.00407695
-0.09304652,3.11066081,0.19272637,0.32988522,0.87610226,0.99163870,0.05053204,0.97609339,1.07965817,0.00409387
-0.08704352,3.11509416,0.19598975,0.33770171,0.88800266,0.99650064,0.05084627,0.95949576,1.06644679,0.00409307
-0.08104052,3.10741056,0.19841670,0.34463731,0.89644721,0.99759832,0.05087886,0.93856620,1.04962432,0.00407444
-0.07503752,3.08766927,0.19996176,0.35064850,0.90131803,0.99489426,0.05062596,0.91362799,1.02941129,0.00403825
-0.06903452,3.05617892,0.20059170,0.35572449,0.90258033,0.98842936,0.05009049,0.88506932,1.00608510,0.00398514
-0.06303152,3.01348168,0.20028631,0.35988554,0.90028116,0.97831897,0.04928198,0.85333180,0.97997001,0.00391609
-0.05702851,2.96033055,0.19903906,0.36318000,0.89454536,0.96474673,0.04821632,0.81889785,0.95142638,0.00383241
-0.05102551,2.89766090,0.19685734,0.36568001,0.88556904,0.94795659,0.04691528,0.78227748,0.92083975,0.00373563
-0.04502251,2.82655748,0.19376245,0.36747621,0.87361080,0.92824324,0.04540589,0.74399510,0.88861017,0.00362756
-0.03901951,2.74821833,0.18978927,0.36867176,0.85898123,0.90594151,0.04371968,0.70457664,0.85514208,0.00351013
-0.03301651,2.66391716,0.18498560,0.36937582,0.84203116,0.88141506,0.04189185,0.66453754,0.82083518,0.00338542
-0.02701351,2.57496575,0.17941117,0.36969703,0.82313923,0.85504497,0.03996042,0.62437202,0.78607654,0.00325552
-0.02101051,2.48267776,0.17313643,0.36973717,0.80269936,0.82721853,0.03796525,0.58454382,0.75123399,0.00312258
-0.01500750,2.38833555,0.16624106,0.36958540,0.78110871,0.79831879,0.03594722,0.54547882,0.71665119,0.00298865
-0.00900450,2.29316100,0.15881230,0.36931345,0.75875661,0.76871524,0.03394732,0.50755951,0.68264409,0.00285575
-0.00300150,2.19829153,0.15094316,0.36897195,0.73601502,0.73875580,0.03200591,0.47112161,0.64949899,0.00272573
0.00300150,2.10476198,0.14273051,0.36858811,0.71323075,0.70876063,0.03016199,0.43645263,0.61747202,0.00260034
0.00900450,2.01349273,0.13427322,0.36816491,0.69071978,0.67901763,0.02845264,0.40379237,0.58678992,0.00248115
0.01500750,1.92528425,0.12567025,0.36768182,0.66876381,0.64977993,0.02691243,0.37333531,0.55765195,0.00236958
0.02101051,1.84081796,0.11701891,0.36709703,0.64760901,0.62126524,0.02557311,0.34523443,0.53023265,0.00226690
0.02701351,1.76066266,0.10841322,0.36635104,0.62746689,0.59365697,0.02446319,0.31960641,0.50468539,0.00217421
0.03301651,1.68528612,0.09994253,0.36537142,0.60851697,0.56710689,0.02360774,0.29653780,0.48114625,0.00209252
0.03901951,1.61507042,0.09169026,0.36407848,0.59091099,0.54173914,0.02302816,0.27609178,0.45973816,0.00202273
0.04502251,1.55033028,0.08373300,0.36239146,0.57477828,0.51765516,0.02274208,0.25831528,0.44057491,0.00196566
0.05102551,1.49133274,0.07613975,0.36023500,0.56023167,0.49493930,0.02276318,0.24324586,0.42376492,0.00192211
0.05702851,1.43831704,0.06897151,0.35754541,0.54737362,0.47366459,0.02310113,0.23091831,0.40941443,0.00189285
0.06303152,1.39151327,0.06228110,0.35427639,0.53630199,0.45389841,0.02376152,0.22137028,0.39763001,0.00187867
0.06903452,1.35115857,0.05611310,0.35040400,0.52711502,0.43570755,0.02474574,0.21464692,0.38852009,0.00188039
0.07503752,1.31750973,0.05050412,0.34593036,0.51991508,0.41916253,0.02605095,0.21080403,0.38219552,0.00189886
0.08104052,1.29085126,0.04548311,0.34088606,0.51481097,0.40434061,0.02767003,0.20990969,0.37876893,0.00193498
0.08704352,1.27149825,0.04107181,0.33533109,0.51191845,0.39132760,0.02959152,0.21204405,0.37835279,0.00198967
0.09304652,1.25979357,0.03728524,0.32935410,0.51135886,0.38021809,0.03179966,0.21729725,0.38105637,0.00206388
0.09904952,1.25609937,0.03413224,0.32307024,0.51325587,0.37111409,0.03427442,0.22576551,0.38698135,0.00215853
0.10505253,1.26078292,0.03161589,0.31661738,0.51773053,0.36412225,0.03699159,0.23754539,0.39621636,0.00227447
0.11105553,1.27419741,0.02973396,0.31015126,0.52489455,0.35934954,0.03992299,0.25272636,0.40883049,0.00241244
0.11705853,1.29665848,0.02847919,0.30383942,0.53484247,0.35689777,0.04303665,0.27138206,0.42486611,0.00257301
0.12306153,1.32841741,0.02783947,0.29785452,0.54764276,0.35685714,0.04629720,0.29356045,0.44433105,0.00275651
0.12906453,1.36963239,0.02779791,0.29236716,0.56332857,0.35929911,0.04966623,0.31927330,0.46719063,0.00296297
0.13506753,1.42033932,0.02833277,0.28753872,0.58188841,0.36426900,0.05310275,0.34848569,0.49335993,0.00319205
0.14107054,1.48042352,0.02941731,0.28351433,0.60325748,0.37177875,0.05656381,0.38110571,0.52269646,0.00344296
0.14707354,1.54959427,0.03101955,0.28041655,0.62730993,0.38180011,0.06000503,0.41697538,0.55499398,0.00371444
0.15307654,1.62736355,0.03310206,0.27833987,0.65385279,0.39425888,0.06338131,0.45586304,0.58997768,0.00400470
0.15907954,1.71303064,0.03562165,0.27734630,0.68262194,0.40903034,0.06664750,0.49745792,0.62730121,0.00431139
0.16508254,1.80567379,0.03852927,0.27746234,0.71328041,0.42593644,0.06975907,0.54136749,0.66654597,0.00463158
0.17108554,1.90415009,0.04176996,0.27867730,0.74541947,0.44474479,0.07267291,0.58711780,0.70722295,0.00496179
0.17708854,2.00710434,0.04528295,0.28094318,0.77856266,0.46516985,0.07534792,0.63415735,0.74877735,0.00529805
0.18309155,2.11298714,0.04900206,0.28417598,0.81217270,0.48687627,0.07774575,0.68186447,0.79059610,0.00563588
0.18909455,2.22008218,0.05285629,0.28825845,0.84566150,0.50948446,0.07983139,0.72955838,0.83201835,0.00597046
0.19509755,2.32654221,0.05677066,0.29304410,0.87840267,0.53257821,0.08157380,0.77651345,0.87234864,0.00629668
0.20110055,2.43043262,0.06066741,0.29836227,0.90974661,0.55571424,0.08294636,0.82197664,0.91087256,0.00660927
0.20710355,2.52978117,0.06446735,0.30402409,0.93903731,0.57843322,0.08392742,0.86518714,0.94687436,0.00690296
0.21310655,2.62263211,0.06809151,0.30982900,0.96563050,0.60027197,0.08450061,0.90539783,0.97965601,0.00717259
0.21910955,2.70710231,0.07146289,0.31557153,0.98891237,0.62077626,0.08465518,0.94189742,1.00855691,0.00741329
0.22511256,2.78143737,0.07450837,0.32104811,1.00831812,0.63951373,0.08438624,0.97403246,1.03297349,0.00762063
0.23111556,2.84406486,0.07716060,0.32606357,1.02334945,0.65608633,0.08369486,1.00122816,1.05237784,0.00779075
0.23711856,2.89364257,0.07935985,0.33043708,1.03359040,0.67014177,0.08258808,1.02300700,1.06633456,0.00792046
0.24312156,2.92909941,0.08105573,0.33400731,1.03872068,0.68138339,0.08107889,1.03900434,1.07451500,0.00800740
0.24912456,2.94966696,0.08220862,0.33663653,1.03852584,0.68957805,0.07918596,1.04898008,1.07670818,0.00805006
0.25512756,2.95490043,0.08279083,0.33821372,1.03290398,0.69456179,0.07693337,1.05282591,1.07282785,0.00804785
0.26113057,2.94468777,0.08278742,0.33865637,1.02186843,0.69624276,0.07435020,1.05056775,1.06291524,0.00800112
0.26713357,2.91924677,0.08219651,0.33791115,1.00554653,0.69460163,0.07146991,1.04236311,1.04713748,0.00791114
0.27313657,2.87911033,0.08102929,0.33595343,0.98417433,0.68968930,0.06832976,1.02849368,1.02578147,0.00778001
0.27913957,2.82510070,0.07930945,0.33278569,0.95808763,0.68162217,0.06497004,1.00935342,0.99924371,0.00761063
0.28514257,2.75829419,0.07707228,0.32843517,0.92770977,0.67057529,0.06143321,0.98543272,0.96801639,0.00740654
0.29114557,2.67997805,0.07436336,0.32295069,0.89353670,0.65677367,0.05776309,0.95729947,0.93267047,0.00717185
0.29714857,2.59160189,0.07123696,0.31639916,0.85612012,0.64048239,0.05400386,0.92557797,0.89383645,0.00691103
0.30315158,2.49472593,0.06775416,0.30886165,0.81604947,0.62199593,0.05019924,0.89092669,0.85218385,0.00662881
0.30915458,2.39096853,0.06398082,0.30042966,0.77393347,0.60162727,0.04639154,0.85401589,0.80840016,0.00632999
0.31515758,2.28195550,0.05998555,0.29120134,0.73038223,0.57969729,0.04262083,0.81550617,0.76317035,0.00601934
0.32116058,2.16927316,0.05583754,0.28127820,0.68599043,0.55652498,0.03892427,0.77602883,0.71715760,0.00570144
0.32716358,2.05442711,0.05160472,0.27076224,0.64132237,0.53241871,0.03533536,0.73616881,0.67098622,0.00538054
0.33316658,1.93880804,0.04735187,0.25975364,0.59689928,0.50766909,0.03188356,0.69645087,0.62522714,0.00506053
0.33916958,1.82366545,0.04313917,0.24834898,0.55318933,0.48254336,0.02859382,0.65732935,0.58038658,0.00474483
0.34517259,1.71008976,0.03902088,0.23664013,0.51060047,0.45728155,0.02548642,0.61918168,0.53689801,0.00443633
0.35117559,1.59900271,0.03504441,0.22471358,0.46947610,0.43209437,0.02257689,0.58230572,0.49511760,0.00413741
0.35717859,1.49115556,0.03124975,0.21265026,0.43009357,0.40716261,0.01987608,0.54692063,0.45532288,0.00384991
0.36318159,1.38713419,0.02766911,0.20052567,0.39266509,0.38263798,0.01739039,0.51317085,0.41771454,0.00357519
0.36918459,1.28737005,0.02432698,0.18841027,0.35734090,0.35864509,0.01512206,0.48113289,0.38242078,0.00331411
0.37518759,1.19215549,0.02124038,0.17636996,0.32421414,0.33528420,0.01306960,0.45082400,0.34950387,0.00306713
0.38119060,1.10166230,0.01841939,0.16446656,0.29332702,0.31263465,0.01122828,0.42221240,0.31896833,0.00283438
0.38719360,1.01596187,0.01586779,0.15275827,0.26467783,0.29075842,0.00959064,0.39522821,0.29077014,0.00261568
0.39319660,0.93504586,0.01358395,0.14129991,0.23822843,0.26970379,0.00814711,0.36977452,0.26482649,0.00241062
0.39919960,0.85884614,0.01156169,0.13014302,0.21391165,0.24950878,0.00688649,0.34573804,0.24102551,0.00221867
0.40520260,0.78725323,0.00979124,0.11933580,0.19163847,0.23020419,0.00579655,0.32299885,0.21923561,0.00203918
0.41120560,0.72013249,0.00826018,0.10892285,0.17130459,0.21181615,0.00486450,0.30143891,0.19931403,0.00187146
0.41720860,0.65733760,0.00695435,0.09894471,0.15279624,0.19436813,0.00407749,0.28094902,0.18111427,0.00171481
0.42321161,0.59872127,0.00585867,0.08943740,0.13599513,0.17788242,0.00342298,0.26143412,0.16449242,0.00156858
0.42921461,0.54414308,0.00495788,0.08043186,0.12078246,0.16238101,0.00288909,0.24281695,0.14931209,0.00143217
0.43521761,0.49347457,0.00423717,0.07195343,0.10704209,0.14788600,0.00246490,0.22503999,0.13544806,0.00130504
0.44122061,0.44660208,0.00368268,0.06402138,0.09466274,0.13441967,0.00214058,0.20806605,0.12278872,0.00118674
0.44722361,0.40342750,0.00328191,0.05664864,0.08353961,0.12200414,0.00190764,0.19187742,0.11123734,0.00107690
0.45322661,0.36386749,0.00302393,0.04984160,0.07357524,0.11066086,0.00175891,0.17647411,0.10071243,0.00097524
0.45922961,0.32785156,0.00289960,0.04360017,0.06467987,0.10040992,0.00168862,0.16187126,0.09114728,0.00088154
0.46523262,0.29531943,0.00290154,0.03791803,0.05677151,0.09126933,0.00169234,0.14809608,0.08248899,0.00079563
0.47123562,0.26621803,0.00302410,0.03278305,0.04977565,0.08325421,0.00176694,0.13518450,0.07469701,0.00071740
0.47723862,0.24049847,0.00326317,0.02817789,0.04362489,0.07637604,0.00191046,0.12317789,0.06774158,0.00064679
0.48324162,0.21811312,0.00361598,0.02408083,0.03825842,0.07064198,0.00212197,0.11211985,0.06160203,0.00058374
0.48924462,0.19901321,0.00408076,0.02046662,0.03362162,0.06605417,0.00240142,0.10205343,0.05626528,0.00052822
0.49524762,0.18314675,0.00465643,0.01730748,0.02966560,0.06260921,0.00274948,0.09301879,0.05172447,0.00048024
0.50125063,0.17045718,0.00534217,0.01457412,0.02634695,0.06029766,0.00316734,0.08505133,0.04797789,0.00043979
0.50725363,0.16088250,0.00613706,0.01223681,0.02362751,0.05910359,0.00365656,0.07818046,0.04502833,0.00040688
0.51325663,0.15435508,0.00703962,0.01026636,0.02147434,0.05900433,0.00421890,0.07242879,0.04288274,0.00038154
0.51925963,0.15080207,0.00804748,0.00863513,0.01985977,0.05997020,0.00485617,0.06781199,0.04155237,0.00036382
0.52526263,0.15014628,0.00915701,0.00731792,0.01876161,0.06196448,0.00557016,0.06433899,0.04105325,0.00035377
0.53126563,0.15230774,0.01036298,0.00629276,0.01816341,0.06494349,0.00636252,0.06201261,0.04140708,0.00035150
0.53726863,0.15720563,0.01165841,0.00554160,0.01805485,0.06885684,0.00723473,0.06083046,0.04264243,0.00035716
0.54327164,0.16476069,0.01303437,0.00505094,0.01843209,0.07364791,0.00818816,0.06078607,0.04479619,0.00037093
0.54927464,0.17489795,0.01447997,0.00481220,0.01929827,0.07925458,0.00922408,0.06187009,0.04791519,0.00039308
0.55527764,0.18754975,0.01598244,0.00482214,0.02066386,0.08561016,0.01034378,0.06407155,0.05205795,0.00042393
0.56128064,0.20265887,0.01752730,0.00508299,0.02254698,0.09264467,0.01154872,0.06737902,0.05729629,0.00046389
0.56728364,0.22018165,0.01909868,0.00560248,0.02497368,0.10028618,0.01284068,0.07178155,0.06371683,0.00051346
0.57328664,0.24009084,0.02067976,0.00639378,0.02797794,0.10846254,0.01422197,0.07726954,0.07142214,0.00057321
0.57928964,0.26237812,0.02225324,0.00747516,0.03160152,0.11710303,0.01569561,0.08383511,0.08053142,0.00064379
0.58529265,0.28705581,0.02380195,0.00886961,0.03589355,0.12614023,0.01726548,0.09147230,0.09118044,0.00072594
0.59129565,0.31415770,0.02530953,0.01060413,0.04090978,0.13551170,0.01893648,0.10017678,0.10352077,0.00082045
0.59729865,0.34373867,0.02676106,0.01270899,0.04671143,0.14516158,0.02071456,0.10994516,0.11771799,0.00092816
0.60330165,0.37587290,0.02814375,0.01521665,0.05336371,0.15504179,0.02260674,0.12077392,0.13394880,0.00104990
0.60930465,0.41065033,0.02944755,0.01816058,0.06093393,0.16511297,0.02462094,0.13265794,0.15239697,0.00118651
0.61530765,0.44817158,0.03066569,0.02157391,0.06948909,0.17534479,0.02676583,0.14558859,0.17324814,0.00133876
0.62131066,0.48854091,0.03179514,0.02548784,0.07909325,0.18571573,0.02905039,0.15955160,0.19668329,0.00150732
0.62731366,0.53185763,0.03283687,0.02993001,0.08980447,0.19621230,0.03148354,0.17452460,0.22287133,0.00169269
0.63331666,0.57820597,0.03379601,0.03492277,0.10167152,0.20682752,0.03407350,0.19047461,0.25196061,0.00189520
0.63931966,0.62764393,0.03468180,0.04048144,0.11473048,0.21755893,0.03682724,0.20735549,0.28406992,0.00211490
0.64532266,0.68019142,0.03550739,0.04661258,0.12900139,0.22840608,0.03974967,0.22510542,0.31927910,0.00235154
0.65132566,0.73581836,0.03628944,0.05331248,0.14448504,0.23936763,0.04284303,0.24364481,0.35761982,0.00260455
0.65732866,0.79443354,0.03704757,0.06056581,0.16116013,0.25043839,0.04610616,0.26287449,0.39906690,0.00287295
0.66333167,0.85587472,0.03780368,0.06834466,0.17898101,0.26160625,0.04953395,0.28267448,0.44353073,0.00315535
0.66933467,0.91990095,0.03858121,0.07660788,0.19787620,0.27284947,0.05311680,0.30290355,0.49085116,0.00344996
0.67533767,0.98618771,0.03940423,0.08530100,0.21774772,0.28413443,0.05684036,0.32339950,0.54079355,0.00375456
0.68134067,1.05432554,0.04029659,0.09435668,0.23847164,0.29541400,0.06068547,0.34398037,0.59304717,0.00406654
0.68734367,1.12382252,0.04128109,0.10369574,0.25989968,0.30662685,0.06462821,0.36444661,0.64722643,0.00438294
0.69334667,1.19411105,0.04237863,0.11322877,0.28186204,0.31769776,0.06864036,0.38458423,0.70287503,0.00470051
0.69934967,1.26455885,0.04360751,0.12285842,0.30417152,0.32853888,0.07269002,0.40416881,0.75947318,0.00501574
0.70535268,1.33448405,0.04498283,0.13248215,0.32662862,0.33905224,0.07674240,0.42297042,0.81644776,0.00532503
0.71135568,1.40317387,0.04651600,0.14199549,0.34902773,0.34913311,0.08076095,0.44075919,0.87318511,0.00562474
0.71735868,1.46990625,0.04821445,0.15129569,0.37116401,0.35867431,0.08470846,0.45731143,0.92904608,0.00591129
0.72336168,1.53397350,0.05008139,0.16028548,0.39284072,0.36757117,0.08854834,0.47241603,0.98338274,0.00618132
0.72936468,1.59470680,0.05211580,0.16887696,0.41387668,0.37572687,0.09224589,0.48588089,1.03555609,0.00643177
0.73536768,1.65150051,0.05431248,0.17699534,0.43411360,0.38305788,0.09576944,0.49753924,1.08495394,0.00665997
0.74137069,1.70383484,0.05666222,0.18458232,0.45342265,0.38949921,0.09909138,0.50725532,1.13100826,0.00686377
0.74737369,1.75129586,0.05915203,0.19159900,0.47171021,0.39500908,0.10218905,0.51492948,1.17321113,0.00704161
0.75337669,1.79359167,0.06176542,0.19802811,0.48892219,0.39957276,0.10504521,0.52050213,1.21112854,0.00719253
0.75937969,1.83056378,0.06448272,0.20387546,0.50504693,0.40320534,0.10764838,0.52395664,1.24441157,0.00731628
0.76538269,1.86219307,0.06728133,0.20917042,0.52011617,0.40595313,0.10999276,0.52532074,1.27280431,0.00741323
0.77138569,1.88860002,0.07013609,0.21396549,0.53420418,0.40789364,0.11207789,0.52466656,1.29614825,0.00748443
0.77738869,1.91003890,0.07301948,0.21833488,0.54742495,0.40913407,0.11390801,0.52210911,1.31438318,0.00753153
0.78339170,1.92688649,0.07590192,0.22237210,0.55992756,0.40980838,0.11549121,0.51780324,1.32754448,0.00755669
0.78939470,1.93962557,0.07875200,0.22618674,0.57188975,0.41007287,0.11683842,0.51193922,1.33575717,0.00756252
0.79539770,1.94882414,0.08153673,0.22990048,0.58351020,0.41010074,0.11796225,0.50473707,1.33922715,0.00755199
0.80140070,1.95511141,0.08422183,0.23364251,0.59499958,0.41007563,0.11887591,0.49643976,1.33823011,0.00752824
0.80740370,1.95915159,0.08677201,0.23754460,0.60657099,0.41018455,0.11959210,0.48730570,1.33309887,0.00749454
0.81340670,1.96161678,0.08915140,0.24173598,0.61843003,0.41061049,0.12012213,0.47760054,1.32420957,0.00745413
0.81940970,1.96316022,0.09132399,0.24633822,0.63076504,0.41152510,0.12047517,0.46758890,1.31196765,0.00741011
0.82541271,1.96439100,0.09325419,0.25146036,0.64373788,0.41308158,0.12065776,0.45752608,1.29679407,0.00736532
0.83141571,1.96585126,0.09490746,0.25719453,0.65747568,0.41540837,0.12067366,0.44765015,1.27911228,0.00732225
0.83741871,1.96799673,0.09625104,0.26361209,0.67206382,0.41860363,0.12052385,0.43817477,1.25933646,0.00728299
0.84342171,1.97118134,0.09725475,0.27076051,0.68754052,0.42273087,0.12020690,0.42928290,1.23786134,0.00724913
0.84942471,1.97564614,0.09789184,0.27866118,0.70389306,0.42781584,0.11971950,0.42112161,1.21505365,0.00722175
0.85542771,1.98151285,0.09813977,0.28730799,0.72105604,0.43384477,0.11905714,0.41379830,1.19124549,0.00720139
0.86143072,1.98878205,0.09798107,0.29666690,0.73891136,0.44076405,0.11821499,0.40737829,1.16672944,0.00718804
0.86743372,1.99733565,0.09740399,0.30667641,0.75729019,0.44848125,0.11718868,0.40188389,1.14175541,0.00718120
0.87343672,2.00694346,0.09640319,0.31724889,0.77597667,0.45686744,0.11597517,0.39729502,1.11652908,0.00717985
0.87943972,2.01727326,0.09498008,0.32827265,0.79471323,0.46576076,0.11457346,0.39355128,1.09121169,0.00718255
0.88544272,2.02790397,0.09314312,0.33961471,0.81320725,0.47497100,0.11298516,0.39055532,1.06592122,0.00718751
0.89144572,2.03834107,0.09090785,0.35112421,0.83113895,0.48428503,0.11121489,0.38817755,1.04073447,0.00719262
0.89744872,2.04803398,0.08829665,0.36263612,0.84817013,0.49347294,0.10927044,0.38626178,1.01569023,0.00719554
0.90345173,2.05639458,0.08533835,0.37397535,0.86395344,0.50229461,0.10716273,0.38463176,0.99079322,0.00719380
0.90945473,2.06281625,0.08206757,0.38496105,0.87814200,0.51050656,0.10490555,0.38309824,0.96601870,0.00718490
0.91545773,2.06669316,0.07852390,0.39541084,0.89039897,0.51786878,0.10251510,0.38146649,0.94131779,0.00716634
0.92146073,2.06743891,0.07475095,0.40514514,0.90040687,0.52415144,0.10000942,0.37954373,0.91662326,0.00713575
0.92746373,2.06450441,0.07079518,0.41399115,0.90787622,0.52914116,0.09740766,0.37714652,0.89185577,0.00709096
0.93346673,2.05739436,0.06670485,0.42178668,0.91255347,0.53264684,0.09472931,0.37410766,0.86693044,0.00703005
0.93946973,2.04568201,0.06252878,0.42838358,0.91422785,0.53450464,0.09199348,0.37028237,0.84176353,0.00695143
0.94547274,2.02902192,0.05831528,0.43365074,0.91273691,0.53458223,0.08921815,0.36555369,0.81627916,0.00685389
0.95147574,2.00716038,0.05411105,0.43747667,0.90797084,0.53278209,0.08641956,0.35983682,0.79041580,0.00673664
0.95747874,1.97994333,0.04996029,0.43977156,0.89987520,0.52904369,0.08361172,0.35308223,0.76413231,0.00659932
0.96348174,1.94732157,0.04590391,0.44046884,0.88845215,0.52334475,0.08080606,0.34527761,0.73741329,0.00644205
0.96948474,1.90935326,0.04197891,0.43952624,0.87376021,0.51570139,0.07801127,0.33644847,0.71027356,0.00626538
0.97548774,1.86620354,0.03821794,0.43692634,0.85591250,0.50616719,0.07523329,0.32665750,0.68276152,0.00607032
0.98149075,1.81814157,0.03464901,0.43267659,0.83507365,0.49483138,0.07247546,0.31600270,0.65496117,0.00585826
0.98749375,1.76553481,0.03129542,0.42680896,0.81145541,0.48181613,0.06973886,0.30461437,0.62699272,0.00563100
0.99349675,1.70884102,0.02817580,0.41937906,0.78531129,0.46727299,0.06702270,0.29265114,0.59901174,0.00539064
0.99949975,1.64859802,0.02530425,0.41046491,0.75693030,0.45137886,0.06432484,0.28029511,0.57120669,0.00513954
1.00550275,1.58541165,0.02269065,0.40016529,0.72663000,0.43433132,0.06164238,0.26774645,0.54379504,0.00488026
1.01150575,1.51994211,0.02034096,0.38859781,0.69474924,0.41634370,0.05897219,0.25521737,0.51701794,0.00461550
1.01750875,1.45288920,0.01825762,0.37589658,0.66164066,0.39763996,0.05631150,0.24292595,0.49113378,0.00434798
1.02351176,1.38497669,0.01643995,0.36220972,0.62766314,0.37844950,0.05365839,0.23108983,0.46641062,0.00408045
1.02951476,1.31693628,0.01488452,0.34769645,0.59317463,0.35900206,0.05101223,0.21991995,0.44311799,0.00381557
1.03551776,1.24949143,0.01358549,0.33252418,0.55852517,0.33952282,0.04837398,0.20961461,0.42151811,0.00355585
1.04152076,1.18334153,0.01253498,0.31686529,0.52405058,0.32022783,0.04574639,0.20035384,0.40185703,0.00330363
1.04752376,1.11914661,0.01172326,0.30089383,0.49006668,0.30131980,0.04313414,0.19229437,0.38435581,0.00306099
1.05352676,1.05751309,0.01113899,0.28478220,0.45686436,0.28298434,0.04054370,0.18556514,0.36920218,0.00282978
1.05952976,0.99898074,0.01076941,0.26869786,0.42470527,0.26538681,0.03798329,0.18026362,0.35654291,0.00261150
