energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
2.89044522,0.22237235,0.19373595,0.00301716,0.00379705,0.03313591,0.04332405,0.09265087,0.02606276,0.00000000
2.89644822,0.24145894,0.20987244,0.00329567,0.00418661,0.03582589,0.04775644,0.10126772,0.02863311,0.00000000
2.90245123,0.26282607,0.22937068,0.00361810,0.00474165,0.03851752,0.05300444,0.11049835,0.03157120,0.00000000
2.90845423,0.28646746,0.25227906,0.00398591,0.00546971,0.04118475,0.05911270,0.12033288,0.03489982,0.00000000
2.91445723,0.31240577,0.27867947,0.00440109,0.00637943,0.04380287,0.06613492,0.13076801,0.03864852,0.00000000
2.92046023,0.34069224,0.30868227,0.00486616,0.00748012,0.04634948,0.07413273,0.14180738,0.04285387,0.00000000
2.92646323,0.37140445,0.34241908,0.00538407,0.00878112,0.04880526,0.08317381,0.15346142,0.04755958,0.00000000
2.93246623,0.40464246,0.38003342,0.00595811,0.01029116,0.05115483,0.09332956,0.16574658,0.05281636,0.00000000
2.93846923,0.44052292,0.42166944,0.00659180,0.01201758,0.05338728,0.10467217,0.17868393,0.05868153,0.00000000
2.94447224,0.47917151,0.46745899,0.00728869,0.01396556,0.05549661,0.11727107,0.19229713,0.06521841,0.00000000
2.95047524,0.52071363,0.51750748,0.00805223,0.01613731,0.05748195,0.13118904,0.20660977,0.07249547,0.00000000
2.95647824,0.56526378,0.57187888,0.00888551,0.01853126,0.05934751,0.14647793,0.22164221,0.08058514,0.00000000
2.96248124,0.61291385,0.63058075,0.00979107,0.02114133,0.06110233,0.16317417,0.23740802,0.08956252,0.00000000
2.96848424,0.66372098,0.69354976,0.01077068,0.02395631,0.06275974,0.18129439,0.25391019,0.09950377,0.00000000
2.97448724,0.71769544,0.76063857,0.01182506,0.02695926,0.06433672,0.20083106,0.27113740,0.11048444,0.00000000
2.98049025,0.77478928,0.83160491,0.01295377,0.03012728,0.06585295,0.22174875,0.28906043,0.12257757,0.00000000
2.98649325,0.83488629,0.90610355,0.01415493,0.03343126,0.06732988,0.24398087,0.30762914,0.13585178,0.00000000
2.99249625,0.89779403,0.98368184,0.01542516,0.03683602,0.06878958,0.26742741,0.32677009,0.15036933,0.00000000
2.99849925,0.96323848,1.06377947,0.01675943,0.04030068,0.07025368,0.29195362,0.34638513,0.16618410,0.00000000
3.00450225,1.03086171,1.14573270,0.01815105,0.04377918,0.07174229,0.31739002,0.36635106,0.18333968,0.00000000
3.01050525,1.10022310,1.22878341,0.01959169,0.04722125,0.07327302,0.34353364,0.38652051,0.20186755,0.00000000
3.01650825,1.17080395,1.31209266,0.02107147,0.05057341,0.07486012,0.37015064,0.40672407,0.22178524,0.00000000
3.02251126,1.24201580,1.39475866,0.02257906,0.05378036,0.07651385,0.39698036,0.42677360,0.24309471,0.00000000
3.02851426,1.31321192,1.47583836,0.02410199,0.05678643,0.07823993,0.42374053,0.44646668,0.26578075,0.00000000
3.03451726,1.38370172,1.55437198,0.02562677,0.05953718,0.08003933,0.45013362,0.46559197,0.28980958,0.00000000
3.04052026,1.45276739,1.62940938,0.02713933,0.06198106,0.08190821,0.47585411,0.48393526,0.31512748,0.00000000
3.04652326,1.51968201,1.70003717,0.02862522,0.06407099,0.08383805,0.50059628,0.50128587,0.34165964,0.00000000
3.05252626,1.58372843,1.76540520,0.03007003,0.06576593,0.08581602,0.52406241,0.51744308,0.36930910,0.00000000
3.05852926,1.64421783,1.82475134,0.03145970,0.06703226,0.08782546,0.54597086,0.53222237,0.39795593,0.00000000
3.06453227,1.70050731,1.87742333,0.03278081,0.06784485,0.08984650,0.56606382,0.54546099,0.42745657,0.00000000
3.07053527,1.75201564,1.92289659,0.03402094,0.06818799,0.09185679,0.58411436,0.55702259,0.45764353,0.00000000
3.07653827,1.79823640,1.96078721,0.03516883,0.06805588,0.09383223,0.59993248,0.56680086,0.48832537,0.00000000
3.08254127,1.83874824,1.99085967,0.03621466,0.06745283,0.09574777,0.61337001,0.57472174,0.51928719,0.00000000
3.08854427,1.87322167,2.01302870,0.03715013,0.06639307,0.09757813,0.62432397,0.58074433,0.55029154,0.00000000
3.09454727,1.90142240,2.02735560,0.03796856,0.06490029,0.09929850,0.63273855,0.58486039,0.58108004,0.00000000
3.10055028,1.92321123,2.03403911,0.03866491,0.06300672,0.10088513,0.63860541,0.58709254,0.61137558,0.00000000
3.10655328,1.93854073,2.03340144,0.03923576,0.06075207,0.10231589,0.64196245,0.58749125,0.64088521,0.00000000
3.11255628,1.94744917,2.02587024,0.03967919,0.05818217,0.10357061,0.64289119,0.58613092,0.66930388,0.00000000
3.11855928,1.95005204,2.01195759,0.03999470,0.05534748,0.10463143,0.64151271,0.58310522,0.69631879,0.00000000
3.12456228,1.94653194,1.99223687,0.04018302,0.05230147,0.10548291,0.63798260,0.57852205,0.72161448,0.00000000
3.13056528,1.93712740,1.96731889,0.04024597,0.04909903,0.10611215,0.63248495,0.57249831,0.74487849,0.00000000
3.13656828,1.92212122,1.93782826,0.04018623,0.04579488,0.10650875,0.62522570,0.56515488,0.76580750,0.00000000
3.14257129,1.90182899,1.90438111,0.04000722,0.04244211,0.10666466,0.61642568,0.55661200,0.78411376,0.00000000
3.14857429,1.87658826,1.86756517,0.03971291,0.03909087,0.10657409,0.60631352,0.54698524,0.79953166,0.00000000
3.15457729,1.84674880,1.82792287,0.03930767,0.03578726,0.10623326,0.59511869,0.53638229,0.81182411,0.00000000
3.16058029,1.81266435,1.78593821,0.03879616,0.03257243,0.10564018,0.58306494,0.52490073,0.82078872,0.00000000
3.16658329,1.77468596,1.74202763,0.03818323,0.02948195,0.10479447,0.57036436,0.51262661,0.82626324,0.00000000
3.17258629,1.73315704,1.69653518,0.03747388,0.02654540,0.10369716,0.55721215,0.49963416,0.82813039,0.00000000
3.17858929,1.68841023,1.64973189,0.03667325,0.02378619,0.10235057,0.54378233,0.48598624,0.82632162,0.00000000
3.18459230,1.64076576,1.60181905,0.03578658,0.02122163,0.10075824,0.53022440,0.47173575,0.82081971,0.00000000
3.19059530,1.59053144,1.55293504,0.03481927,0.01886312,0.09892492,0.51666105,0.45692753,0.81166019,0.00000000
3.19659830,1.53800368,1.50316517,0.03377690,0.01671660,0.09685665,0.50318702,0.44160085,0.79893139,0.00000000
3.20260130,1.48346960,1.45255374,0.03266535,0.01478303,0.09456093,0.48986891,0.42579220,0.78277315,0.00000000
3.20860430,1.42720970,1.40111762,0.03149077,0.01305898,0.09204688,0.47674607,0.40953813,0.76337418,0.00000000
3.21460730,1.36950095,1.34886064,0.03025974,0.01153733,0.08932553,0.46383237,0.39287812,0.74096827,0.00000000
3.22061031,1.31061990,1.29578788,0.02897924,0.01020793,0.08641007,0.45111884,0.37585713,0.71582935,0.00000000
3.22661331,1.25084560,1.24191920,0.02765674,0.00905829,0.08331616,0.43857694,0.35852785,0.68826559,0.00000000
3.23261631,1.19046221,1.18730128,0.02630023,0.00807422,0.08006216,0.42616243,0.34095245,0.65861281,0.00000000
3.23861931,1.12976083,1.13201777,0.02491814,0.00724050,0.07666936,0.41381955,0.32320372,0.62722740,0.00000000
3.24462231,1.06904081,1.07619688,0.02351940,0.00654135,0.07316211,0.40148545,0.30536570,0.59447888,0.00000000
3.25062531,1.00861011,1.02001639,0.02211331,0.00596102,0.06956786,0.38909465,0.28753356,0.56074250,0.00000000
3.25662831,0.94878485,0.96370575,0.02070952,0.00548415,0.06591712,0.37658333,0.26981304,0.52639193,0.00000000
3.26263132,0.88988811,0.90754533,0.01931785,0.00509615,0.06224326,0.36389340,0.25231920,0.49179241,0.00000000
3.26863432,0.83224777,0.85186308,0.01794822,0.00478348,0.05858220,0.35097604,0.23517472,0.45729442,0.00000000
3.27463732,0.77619382,0.79702868,0.01661050,0.00453388,0.05497205,0.33779478,0.21850789,0.42322806,0.00000000
3.28064032,0.72205491,0.74344567,0.01531432,0.00433651,0.05145251,0.32432782,0.20245018,0.38989829,0.00000000
3.28664332,0.67015454,0.69154197,0.01406895,0.00418202,0.04806430,0.31056976,0.18713367,0.35758105,0.00000000
3.29264632,0.62080675,0.64175916,0.01288316,0.00406265,0.04484847,0.29653247,0.17268837,0.32652031,0.00000000
3.29864932,0.57431168,0.59454119,0.01176501,0.00397215,0.04184558,0.28224525,0.15923953,0.29692612,0.00000000
3.30465233,0.53095090,0.55032270,0.01072177,0.00390577,0.03909497,0.26775426,0.14690497,0.26897352,0.00000000
3.31065533,0.49098277,0.50951764,0.00975980,0.00386016,0.03663390,0.25312123,0.13579256,0.24280233,0.00000000
3.31665833,0.45463787,0.47250840,0.00888441,0.00383321,0.03449675,0.23842161,0.12599784,0.21851771,0.00000000
3.32266133,0.42211454,0.43963575,0.00809980,0.00382393,0.03271422,0.22374228,0.11760191,0.19619137,0.00000000
3.32866433,0.39357474,0.41118996,0.00740903,0.00383225,0.03131259,0.20917881,0.11066940,0.17586332,0.00000000
3.33466733,0.36914013,0.38740312,0.00681394,0.00385882,0.03031295,0.19483251,0.10524687,0.15754412,0.00000000
3.34067034,0.34888865,0.36844292,0.00631514,0.00390482,0.02973063,0.18080747,0.10136125,0.14121735,0.00000000
3.34667334,0.33285157,0.35440792,0.00591203,0.00397175,0.02957461,0.16720756,0.09901873,0.12684238,0.00000000
3.35267634,0.32101112,0.34532436,0.00560280,0.00406120,0.02984702,0.15413367,0.09820383,0.11435717,0.00000000
3.35867934,0.31329895,0.34114471,0.00538449,0.00417469,0.03054284,0.14168124,0.09887880,0.10368120,0.00000000
3.36468234,0.30959536,0.34174776,0.00525302,0.00431345,0.03164969,0.12993816,0.10098341,0.09471832,0.00000000
3.37068534,0.30972973,0.34694057,0.00520327,0.00447832,0.03314773,0.11898324,0.10443506,0.08735955,0.00000000
3.37668834,0.31348194,0.35646214,0.00522918,0.00466956,0.03500983,0.10888511,0.10912947,0.08148578,0.00000000
3.38269135,0.32058533,0.36998895,0.00532382,0.00488682,0.03720188,0.09970172,0.11494170,0.07697048,0.00000000
3.38869435,0.33073093,0.38714230,0.00547952,0.00512906,0.03968330,0.09148044,0.12172791,0.07368213,0.00000000
3.39469735,0.34357330,0.40749756,0.00568804,0.00539454,0.04240787,0.08425856,0.12932760,0.07148682,0.00000000
3.40070035,0.35873794,0.43059511,0.00594067,0.00568084,0.04532467,0.07806435,0.13756651,0.07025055,0.00000000
3.40670335,0.37583001,0.45595300,0.00622842,0.00598494,0.04837933,0.07291841,0.14626014,0.06984169,0.00000000
3.41270635,0.39444455,0.48308084,0.00654221,0.00630328,0.05151552,0.06883531,0.15521790,0.07013327,0.00000000
3.41870935,0.41417767,0.51149492,0.00687306,0.00663196,0.05467652,0.06582538,0.16424767,0.07100528,0.00000000
3.42471236,0.43463850,0.54073377,0.00721227,0.00696681,0.05780710,0.06389646,0.17316091,0.07234689,0.00000000
3.43071536,0.45546150,0.57037384,0.00755165,0.00730358,0.06085528,0.06305555,0.18177790,0.07405859,0.00000000
3.43671836,0.47631855,0.60004465,0.00788371,0.00763813,0.06377433,0.06331024,0.18993318,0.07605417,0.00000000
3.44272136,0.49693035,0.62944252,0.00820185,0.00796654,0.06652460,0.06466971,0.19748077,0.07826254,0.00000000
3.44872436,0.51707655,0.65834250,0.00850053,0.00828529,0.06907523,0.06714528,0.20429911,0.08062923,0.00000000
3.45472736,0.53660398,0.68660743,0.00877539,0.00859135,0.07140564,0.07075042,0.21029541,0.08311756,0.00000000
3.46073037,0.55543260,0.71419378,0.00902343,0.00888228,0.07350681,0.07550013,0.21540916,0.08570944,0.00000000
3.46673337,0.57355857,0.74115349,0.00924298,0.00915627,0.07538205,0.08140977,0.21961474,0.08840558,0.00000000
3.47273637,0.59105421,0.76763168,0.00943382,0.00941215,0.07704742,0.08849325,0.22292271,0.09122523,0.00000000
3.47873937,0.60806471,0.79385974,0.00959709,0.00964935,0.07853166,0.09676067,0.22538001,0.09420528,0.00000000
3.48474237,0.62480141,0.82014407,0.00973528,0.00986783,0.07987558,0.10621560,0.22706859,0.09739873,0.00000000
3.49074537,0.64153187,0.84685058,0.00985204,0.01006797,0.08113096,0.11685199,0.22810289,0.10087256,0.00000000
3.49674837,0.65856717,0.87438553,0.00995207,0.01025043,0.08235894,0.12865097,0.22862583,0.10470497,0.00000000
3.50275138,0.67624660,0.90317335,0.01004092,0.01041601,0.08362789,0.14157766,0.22880376,0.10898209,0.00000000
3.50875438,0.69492070,0.93363247,0.01012469,0.01056546,0.08501102,0.15557823,0.22882032,0.11379421,0.00000000
3.51475738,0.71493316,0.96615012,0.01020986,0.01069936,0.08658356,0.17057737,0.22886955,0.11923166,0.00000000
3.52076038,0.73660237,1.00105737,0.01030296,0.01081798,0.08841975,0.18647642,0.22914848,0.12538049,0.00000000
3.52676338,0.76020362,1.03860558,0.01041030,0.01092112,0.09058981,0.20315222,0.22984949,0.13231798,0.00000000
3.53276638,0.78595257,1.07894551,0.01053773,0.01100810,0.09315681,0.22045695,0.23115272,0.14010835,0.00000000
3.53876938,0.81399088,1.12211009,0.01069040,0.01107765,0.09617385,0.23821897,0.23321889,0.14879861,0.00000000
3.54477239,0.84437461,1.16800185,0.01087250,0.01112798,0.09968136,0.25624474,0.23618275,0.15841488,0.00000000
3.55077539,0.87706595,1.21638575,0.01108709,0.01115681,0.10370490,0.27432188,0.24014739,0.16895927,0.00000000
3.55677839,0.91192862,1.26688782,0.01133599,0.01116144,0.10825338,0.29222312,0.24517970,0.18040744,0.00000000
3.56278139,0.94872721,1.31899982,0.01161965,0.01113894,0.11331792,0.30971133,0.25130713,0.19270703,0.00000000
3.56878439,0.98713045,1.37208984,0.01193709,0.01108625,0.11887129,0.32654513,0.25851576,0.20577704,0.00000000
3.57478739,1.02671829,1.42541837,0.01228596,0.01100042,0.12486805,0.34248516,0.26674988,0.21950813,0.00000000
3.58079040,1.06699248,1.47815923,0.01266251,0.01087875,0.13124536,0.35730053,0.27591303,0.23376405,0.00000000
3.58679340,1.10739016,1.52942443,0.01306176,0.01071900,0.13792449,0.37077538,0.28587038,0.24838404,0.00000000
3.59279640,1.14730005,1.57829194,0.01347761,0.01051956,0.14481294,0.38271514,0.29645248,0.26318618,0.00000000
3.59879940,1.18608037,1.62383515,0.01390299,0.01027960,0.15180714,0.39295226,0.30746022,0.27797176,0.00000000
3.60480240,1.22307808,1.66515278,0.01433014,0.00999913,0.15879556,0.40135120,0.31867069,0.29253027,0.00000000
3.61080540,1.25764842,1.70139799,0.01475080,0.00967912,0.16566230,0.40781247,0.32984392,0.30664516,0.00000000
3.61680840,1.28917433,1.73180558,0.01515646,0.00932152,0.17229079,0.41227545,0.34073025,0.32009995,0.00000000
3.62281141,1.31708490,1.75571626,0.01553868,0.00892919,0.17856764,0.41472006,0.35107788,0.33268465,0.00000000
3.62881441,1.34087235,1.77259704,0.01588929,0.00850585,0.18438644,0.41516707,0.36064074,0.34420214,0.00000000
3.63481741,1.36010692,1.78205715,0.01620074,0.00805600,0.18965136,0.41367712,0.36918603,0.35447440,0.00000000
3.64082041,1.37444941,1.78385906,0.01646629,0.00758475,0.19428040,0.41034853,0.37650146,0.36334829,0.00000000
3.64682341,1.38366077,1.77792432,0.01668025,0.00709765,0.19820818,0.40531398,0.38240193,0.37070066,0.00000000
3.65282641,1.38760883,1.76433428,0.01683820,0.00660054,0.20138818,0.39873626,0.38673530,0.37644266,0.00000000
3.65882941,1.38627176,1.74332594,0.01693717,0.00609933,0.20379432,0.39080323,0.38938721,0.38052304,0.00000000
3.66483242,1.37973844,1.71528318,0.01697572,0.00559982,0.20542183,0.38172224,0.39028479,0.38293024,0.00000000
3.67083542,1.36820566,1.68072401,0.01695403,0.00510758,0.20628734,0.37171426,0.38939906,0.38369332,0.00000000
3.67683842,1.35197244,1.64028448,0.01687395,0.00462772,0.20642832,0.36100790,0.38674602,0.38288161,0.00000000
3.68284142,1.33143158,1.59469982,0.01673895,0.00416486,0.20590174,0.34983349,0.38238631,0.38060300,0.00000000
3.68884442,1.30705884,1.54478375,0.01655403,0.00372293,0.20478207,0.33841755,0.37642361,0.37700109,0.00000000
3.69484742,1.27940006,1.49140643,0.01632561,0.00330519,0.20315881,0.32697762,0.36900158,0.37225116,0.00000000
3.70085043,1.24905652,1.43547205,0.01606136,0.00291418,0.20113343,0.31571775,0.36029969,0.36655508,0.00000000
3.70685343,1.21666922,1.37789642,0.01576994,0.00255167,0.19881607,0.30482460,0.35052790,0.36013545,0.00000000
3.71285643,1.18290216,1.31958534,0.01546080,0.00221875,0.19632191,0.29446429,0.33992040,0.35322907,0.00000000
3.71885943,1.14842544,1.26141419,0.01514386,0.00191581,0.19376754,0.28477995,0.32872867,0.34607987,0.00000000
3.72486243,1.11389829,1.20420915,0.01482922,0.00164267,0.19126726,0.27588998,0.31721396,0.33893176,0.00000000
3.73086543,1.07995270,1.14873035,0.01452686,0.00139861,0.18892957,0.26788703,0.30563955,0.33202137,0.00000000
3.73686843,1.04717790,1.09565741,0.01424635,0.00118248,0.18685385,0.26083754,0.29426301,0.32557100,0.00000000
3.74287144,1.01610616,1.04557724,0.01399649,0.00099277,0.18512741,0.25478184,0.28332853,0.31978211,0.00000000
3.74887444,0.98720014,0.99897460,0.01378511,0.00082773,0.18382284,0.24973478,0.27305994,0.31482925,0.00000000
3.75487744,0.96084219,0.95622523,0.01361879,0.00068543,0.18299598,0.24568664,0.26365419,0.31085496,0.00000000
3.76088044,0.93732587,0.91759175,0.01350260,0.00056387,0.18268417,0.24260455,0.25527582,0.30796546,0.00000000
3.76688344,0.91684971,0.88322226,0.01344001,0.00046100,0.18290524,0.24043402,0.24805251,0.30622752,0.00000000
3.77288644,0.89951371,0.85315171,0.01343269,0.00037485,0.18365692,0.23910092,0.24207178,0.30566643,0.00000000
3.77888944,0.88531839,0.82730591,0.01348048,0.00030354,0.18491687,0.23851354,0.23737896,0.30626527,0.00000000
3.78489245,0.87416664,0.80550810,0.01358137,0.00024533,0.18664325,0.23856498,0.23397665,0.30796545,0.00000000
3.79089545,0.86586839,0.78748802,0.01373151,0.00019870,0.18877593,0.23913571,0.23182545,0.31066853,0.00000000
3.79689845,0.86014795,0.77289327,0.01392533,0.00016233,0.19123818,0.24009647,0.23084611,0.31423940,0.00000000
3.80290145,0.85665405,0.76130278,0.01415571,0.00013514,0.19393896,0.24131131,0.23092303,0.31851064,0.00000000
3.80890445,0.85497226,0.75224215,0.01441416,0.00011635,0.19677563,0.24264092,0.23190889,0.32328805,0.00000000
3.81490745,0.85463971,0.74520045,0.01469112,0.00010546,0.19963724,0.24394621,0.23363041,0.32835719,0.00000000
3.82091046,0.85516156,0.73964828,0.01497622,0.00010230,0.20240808,0.24509211,0.23589491,0.33349079,0.00000000
3.82691346,0.85602902,0.73505645,0.01525866,0.00010706,0.20497163,0.24595143,0.23849764,0.33845681,0.00000000
3.83291646,0.85673824,0.73091505,0.01552757,0.00012031,0.20721471,0.24640891,0.24122941,0.34302688,0.00000000
3.83891946,0.85680969,0.72675214,0.01577240,0.00014303,0.20903164,0.24636515,0.24388447,0.34698493,0.00000000
3.84492246,0.85580720,0.72215170,0.01598331,0.00017666,0.21032850,0.24574050,0.24626829,0.35013562,0.00000000
3.85092546,0.85335630,0.71677018,0.01615154,0.00022316,0.21102707,0.24447853,0.24820488,0.35231242,0.00000000
3.85692846,0.84916090,0.71035120,0.01626977,0.00028500,0.21106856,0.24254927,0.24954355,0.35338483,0.00000000
3.86293147,0.84301789,0.70273774,0.01633245,0.00036525,0.21041676,0.23995168,0.25016478,0.35326467,0.00000000
3.86893447,0.83482895,0.69388150,0.01633605,0.00046763,0.20906060,0.23671558,0.24998494,0.35191104,0.00000000
3.87493747,0.82460905,0.68384894,0.01627927,0.00059649,0.20701602,0.23290265,0.24895979,0.34933373,0.00000000
3.88094047,0.81249123,0.67282372,0.01616317,0.00075691,0.20432688,0.22860648,0.24708653,0.34559498,0.00000000
3.88694347,0.79872729,0.66110531,0.01599121,0.00095464,0.20106498,0.22395165,0.24440438,0.34080937,0.00000000
3.89294647,0.78368418,0.64910364,0.01576924,0.00119614,0.19732907,0.21909167,0.24099357,0.33514188,0.00000000
3.89894947,0.76783608,0.63732988,0.01550533,0.00148848,0.19324287,0.21420587,0.23697286,0.32880403,0.00000000
3.90495248,0.75175229,0.62638336,0.01520961,0.00183933,0.18895210,0.20949521,0.23249564,0.32204817,0.00000000
3.91095548,0.73608103,0.61693485,0.01489395,0.00225682,0.18462053,0.20517710,0.22774464,0.31516025,0.00000000
3.91695848,0.72152976,0.60970670,0.01457159,0.00274935,0.18042525,0.20147930,0.22292552,0.30845096,0.00000000
3.92296148,0.70884232,0.60545010,0.01425674,0.00332543,0.17655127,0.19863313,0.21825958,0.30224575,0.00000000
3.92896448,0.69877369,0.60492000,0.01396407,0.00399341,0.17318548,0.19686600,0.21397568,0.29687397,0.00000000
3.93496748,0.69206312,0.60884856,0.01370823,0.00476120,0.17051030,0.19639369,0.21030178,0.29265735,0.00000000
3.94097049,0.68940634,0.61791743,0.01350333,0.00563588,0.16869721,0.19741237,0.20745634,0.28989837,0.00000000
3.94697349,0.69142787,0.63273010,0.01336237,0.00662338,0.16790028,0.20009079,0.20563983,0.28886877,0.00000000
3.95297649,0.69865436,0.65378478,0.01329678,0.00772805,0.16824997,0.20456282,0.20502671,0.28979869,0.00000000
3.95897949,0.71148990,0.68144900,0.01331594,0.00895224,0.16984752,0.21092061,0.20575807,0.29286670,0.00000000
3.96498249,0.73019417,0.71593667,0.01342676,0.01029594,0.17276001,0.21920871,0.20793531,0.29819123,0.00000000
3.97098549,0.75486449,0.75728871,0.01363336,0.01175637,0.17701627,0.22941934,0.21161500,0.30582369,0.00000000
3.97698849,0.78542251,0.80535803,0.01393678,0.01332765,0.18260408,0.24148903,0.21680514,0.31574349,0.00000000
3.98299150,0.82160627,0.85979984,0.01433487,0.01500059,0.18946841,0.25529703,0.22346313,0.32785541,0.00000000
3.98899450,0.86296820,0.92006809,0.01482221,0.01676250,0.19751126,0.27066541,0.23149529,0.34198929,0.00000000
3.99499750,0.90887957,0.98541847,0.01539022,0.01859715,0.20659272,0.28736118,0.24075830,0.35790234,0.00000000
4.00100050,0.95854149,1.05491872,0.01602726,0.02048488,0.21653375,0.30510036,0.25106234,0.37528401,0.00000000
4.00700350,1.01100240,1.12746621,0.01671900,0.02240279,0.22712017,0.32355415,0.26217603,0.39376328,0.00000000
4.01300650,1.06518193,1.20181276,0.01744880,0.02432519,0.23810822,0.34235684,0.27383295,0.41291847,0.00000000
4.01900950,1.11990037,1.27659645,0.01819817,0.02622406,0.24923118,0.36111564,0.28573955,0.43228896,0.00000000
4.02501251,1.17391301,1.35037950,0.01894737,0.02806977,0.26020711,0.37942182,0.29758434,0.45138874,0.00000000
4.03101551,1.22594831,1.42169139,0.01967604,0.02983186,0.27074730,0.39686307,0.30904779,0.46972123,0.00000000
4.03701851,1.27474847,1.48907573,0.02036385,0.03147992,0.28056520,0.41303661,0.31981287,0.48679484,0.00000000
4.04302151,1.31911112,1.55113930,0.02099121,0.03298455,0.28938550,0.42756250,0.32957558,0.50213872,0.00000000
4.04902451,1.35793032,1.60660155,0.02153992,0.03431837,0.29695295,0.44009679,0.33805531,0.51531808,0.00000000
4.05502751,1.39023541,1.65434249,0.02199378,0.03545695,0.30304073,0.45034394,0.34500435,0.52594853,0.00000000
4.06103052,1.41522600,1.69344704,0.02233918,0.03637981,0.30745778,0.45806802,0.35021636,0.53370874,0.00000000
4.06703352,1.43230173,1.72324398,0.02256557,0.03707116,0.31005501,0.46310228,0.35353340,0.53835100,0.00000000
4.07303652,1.44108539,1.74333759,0.02266579,0.03752066,0.31073007,0.46535665,0.35485116,0.53970915,0.00000000
4.07903952,1.44143847,1.75363065,0.02263633,0.03772392,0.30943040,0.46482295,0.35412219,0.53770369,0.00000000
4.08504252,1.43346843,1.75433740,0.02247747,0.03768287,0.30615456,0.46157748,0.35135707,0.53234367,0.00000000
4.09104552,1.41752726,1.74598584,0.02219316,0.03740584,0.30095175,0.45578107,0.34662339,0.52372546,0.00000000
4.09704852,1.39420150,1.72940891,0.02179095,0.03690751,0.29391951,0.44767647,0.34004264,0.51202842,0.00000000
4.10305153,1.36429398,1.70572467,0.02128163,0.03620859,0.28519983,0.43758324,0.33178516,0.49750765,0.00000000
4.10905453,1.32879814,1.67630593,0.02067885,0.03533530,0.27497376,0.42589036,0.32206333,0.48048432,0.00000000
4.11505753,1.28886598,1.64274039,0.01999862,0.03431869,0.26345490,0.41304698,0.31112350,0.46133379,0.00000000
4.12106053,1.24577081,1.60678254,0.01925876,0.03319376,0.25088189,0.39955145,0.29923670,0.44047229,0.00000000
4.12706353,1.20086650,1.57029890,0.01847823,0.03199852,0.23751041,0.38593921,0.28668895,0.41834265,0.00000000
4.13306653,1.15554457,1.53520852,0.01767656,0.03077288,0.22360489,0.37276991,0.27377122,0.39539959,0.00000000
4.13906953,1.11119089,1.50342060,0.01687320,0.02955757,0.20943041,0.36061407,0.26076964,0.37209540,0.00000000
4.14507254,1.06914338,1.47677154,0.01608692,0.02839299,0.19524492,0.35003979,0.24795641,0.34886624,0.00000000
4.15107554,1.03065228,1.45696314,0.01533524,0.02731812,0.18129218,0.34159977,0.23558154,0.32611989,0.00000000
4.15707854,0.99684406,1.44550429,0.01463402,0.02636949,0.16779558,0.33581881,0.22386586,0.30422504,0.00000000
4.16308154,0.96869013,1.44365781,0.01399701,0.02558024,0.15495308,0.33318219,0.21299554,0.28350260,0.00000000
4.16908454,0.94698117,1.45239425,0.01343560,0.02497925,0.14293323,0.33412496,0.20311807,0.26421915,0.00000000
4.17508754,0.93230750,1.47235417,0.01295856,0.02459044,0.13187248,0.33902220,0.19433994,0.24658268,0.00000000
4.18109055,0.92504595,1.50382008,0.01257200,0.02443224,0.12187367,0.34818044,0.18672595,0.23074052,0.00000000
4.18709355,0.92535337,1.54669917,0.01227929,0.02451714,0.11300572,0.36183018,0.18030000,0.21677937,0.00000000
4.19309655,0.93316647,1.60051746,0.01208119,0.02485143,0.10530429,0.38011953,0.17504730,0.20472740,0.00000000
4.19909955,0.94820796,1.66442582,0.01197593,0.02543510,0.09877350,0.40310907,0.17091775,0.19455795,0.00000000
4.20510255,0.96999845,1.73721798,0.01195946,0.02626190,0.09338841,0.43076788,0.16783035,0.18619475,0.00000000
4.21110555,0.99787353,1.81736006,0.01202570,0.02731947,0.08909810,0.46297085,0.16567826,0.17951827,0.00000000
4.21710855,1.03100554,1.90303128,0.01216678,0.02858971,0.08582929,0.49949741,0.16433444,0.17437294,0.00000000
4.22311156,1.06842909,1.99217458,0.01237338,0.03004918,0.08349035,0.54003165,0.16365740,0.17057485,0.00000000
4.22911456,1.10906983,2.08255579,0.01263505,0.03166967,0.08197539,0.58416420,0.16349711,0.16791974,0.00000000
4.23511756,1.15177531,2.17182980,0.01294051,0.03341886,0.08116851,0.63139578,0.16370059,0.16619100,0.00000000
4.24112056,1.19534746,2.25761143,0.01327798,0.03526106,0.08094796,0.68114283,0.16411719,0.16516732,0.00000000
4.24712356,1.23857556,2.33754879,0.01363544,0.03715800,0.08119017,0.73274507,0.16460336,0.16462995,0.00000000
4.25312656,1.28026889,2.40939675,0.01400094,0.03906972,0.08177351,0.78547533,0.16502676,0.16436933,0.00000000
4.25912956,1.31928839,2.47108767,0.01436282,0.04095549,0.08258177,0.83855156,0.16526972,0.16419090,0.00000000
4.26513257,1.35457630,2.52079717,0.01470998,0.04277469,0.08350728,0.89115094,0.16523195,0.16392003,0.00000000
4.27113557,1.38518322,2.55700216,0.01503206,0.04448778,0.08445354,0.94242601,0.16483251,0.16340606,0.00000000
4.27713857,1.41029177,2.57852933,0.01531960,0.04605717,0.08533749,0.99152257,0.16401114,0.16252529,0.00000000
