energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
2.84242121,1.27932812,-1.27932791,0.02026043,-0.02026043,0.27863900,-0.27863896,0.70264847,-0.70264834,0.32269667,-0.32269661,0.27458441,-0.27458438,0.00000000,-0.00000000,0.72637182,-0.72637170,0.00840592,-0.00840592
2.84842421,1.18953175,-1.18953156,0.01915795,-0.01915795,0.26582061,-0.26582057,0.65336092,-0.65336080,0.30130441,-0.30130435,0.25716091,-0.25716088,0.00000000,-0.00000000,0.65981803,-0.65981791,0.00769939,-0.00769939
2.85442721,1.10640630,-1.10640612,0.01809556,-0.01809556,0.25375506,-0.25375503,0.60663913,-0.60663901,0.28138641,-0.28138636,0.24194045,-0.24194043,0.00000000,-0.00000000,0.59812826,-0.59812815,0.00706893,-0.00706893
2.86043022,1.03073139,-1.03073123,0.01709233,-0.01709233,0.24268698,-0.24268695,0.56292725,-0.56292714,0.26315232,-0.26315227,0.22909551,-0.22909549,0.00000000,-0.00000000,0.54157960,-0.54157950,0.00651708,-0.00651708
2.86643322,0.96314125,-0.96314111,0.01616668,-0.01616668,0.23283741,-0.23283739,0.52259525,-0.52259515,0.24677731,-0.24677726,0.21875884,-0.21875883,0.00000000,-0.00000000,0.49035403,-0.49035395,0.00604506,-0.00604506
2.87243622,0.90411757,-0.90411744,0.01533609,-0.01533609,0.22439779,-0.22439776,0.48593383,-0.48593374,0.23239953,-0.23239950,0.21102176,-0.21102175,0.00000000,-0.00000000,0.44454314,-0.44454306,0.00565286,-0.00565286
2.87843922,0.85398472,-0.85398461,0.01461687,-0.01461687,0.21752451,-0.21752449,0.45315098,-0.45315090,0.22011823,-0.22011819,0.20593282,-0.20593282,0.00000000,-0.00000000,0.40415381,-0.40415375,0.00533935,-0.00533935
2.88444222,0.81290751,-0.81290742,0.01402389,-0.01402389,0.21233450,-0.21233448,0.42437032,-0.42437025,0.20999240,-0.20999237,0.20349710,-0.20349710,0.00000000,-0.00000000,0.36911480,-0.36911474,0.00510229,-0.00510229
2.89044522,0.78089140,-0.78089133,0.01357040,-0.01357040,0.20890166,-0.20890165,0.39963104,-0.39963098,0.20204034,-0.20204032,0.20367598,-0.20367599,0.00000000,-0.00000000,0.33928371,-0.33928367,0.00493850,-0.00493850
2.89644822,0.75778547,-0.75778542,0.01326789,-0.01326789,0.20725461,-0.20725460,0.37888983,-0.37888978,0.19623981,-0.19623979,0.20638771,-0.20638772,0.00000000,-0.00000000,0.31445457,-0.31445453,0.00484393,-0.00484393
2.90245123,0.74328817,-0.74328814,0.01312597,-0.01312597,0.20737552,-0.20737552,0.36202437,-0.36202433,0.19252912,-0.19252910,0.21150855,-0.21150857,0.00000000,-0.00000000,0.29436544,-0.29436541,0.00481371,-0.00481371
2.90845423,0.73695601,-0.73695600,0.01315236,-0.01315236,0.20920042,-0.20920043,0.34883867,-0.34883864,0.19080898,-0.19080898,0.21887496,-0.21887499,0.00000000,-0.00000000,0.27870632,-0.27870629,0.00484233,-0.00484233
2.91445723,0.73821517,-0.73821518,0.01335283,-0.01335283,0.21262080,-0.21262081,0.33906994,-0.33906992,0.19094530,-0.19094530,0.22828658,-0.22828660,0.00000000,-0.00000000,0.26712706,-0.26712705,0.00492367,-0.00492367
2.92046023,0.74637611,-0.74637614,0.01373130,-0.01373130,0.21748653,-0.21748654,0.33239695,-0.33239694,0.19277272,-0.19277272,0.23951025,-0.23951028,0.00000000,-0.00000000,0.25924536,-0.25924535,0.00505120,-0.00505120
2.92646323,0.76065096,-0.76065100,0.01428990,-0.01428990,0.22361018,-0.22361019,0.32844974,-0.32844973,0.19609905,-0.19609906,0.25228511,-0.25228514,0.00000000,-0.00000000,0.25465466,-0.25465466,0.00521803,-0.00521803
2.93246623,0.78017358,-0.78017362,0.01502905,-0.01502905,0.23077254,-0.23077256,0.32682031,-0.32682031,0.20071045,-0.20071046,0.26632861,-0.26632864,0.00000000,-0.00000000,0.25293208,-0.25293208,0.00541710,-0.00541710
2.93846923,0.80402188,-0.80402194,0.01594766,-0.01594766,0.23872921,-0.23872922,0.32707421,-0.32707421,0.20637722,-0.20637723,0.28134358,-0.28134361,0.00000000,-0.00000000,0.25364620,-0.25364621,0.00564131,-0.00564131
2.94447224,0.83124202,-0.83124208,0.01704320,-0.01704321,0.24721810,-0.24721811,0.32876256,-0.32876256,0.21286012,-0.21286013,0.29702603,-0.29702607,0.00000000,-0.00000000,0.25636472,-0.25636473,0.00588367,-0.00588367
2.95047524,0.86087370,-0.86087376,0.01831190,-0.01831190,0.25596766,-0.25596768,0.33143430,-0.33143431,0.21991707,-0.21991709,0.31307364,-0.31307368,0.00000000,-0.00000000,0.26066185,-0.26066186,0.00613749,-0.00613749
2.95647824,0.89197603,-0.89197609,0.01974882,-0.01974882,0.26470552,-0.26470554,0.33464823,-0.33464823,0.22730998,-0.22731000,0.32919461,-0.32919464,0.00000000,-0.00000000,0.26612537,-0.26612539,0.00639651,-0.00639651
2.96248124,0.92365303,-0.92365309,0.02134797,-0.02134798,0.27316719,-0.27316720,0.33798445,-0.33798446,0.23481146,-0.23481147,0.34511654,-0.34511658,0.00000000,-0.00000000,0.27236328,-0.27236329,0.00665506,-0.00665506
2.96848424,0.95507784,-0.95507791,0.02310237,-0.02310237,0.28110464,-0.28110466,0.34105506,-0.34105507,0.24221125,-0.24221126,0.36059510,-0.36059513,0.00000000,-0.00000000,0.27900973,-0.27900974,0.00690823,-0.00690824
2.97448724,0.98551482,-0.98551488,0.02500403,-0.02500404,0.28829437,-0.28829438,0.34351342,-0.34351342,0.24932212,-0.24932213,0.37542194,-0.37542197,0.00000000,-0.00000000,0.28573036,-0.28573038,0.00715198,-0.00715198
2.98049025,1.01433842,-1.01433847,0.02704395,-0.02704395,0.29454454,-0.29454456,0.34506202,-0.34506202,0.25598487,-0.25598488,0.38943160,-0.38943163,0.00000000,-0.00000000,0.29222667,-0.29222669,0.00738323,-0.00738323
2.98649325,1.04104819,-1.04104824,0.02921197,-0.02921197,0.29970106,-0.29970107,0.34545848,-0.34545848,0.26207234,-0.26207235,0.40250690,-0.40250693,0.00000000,-0.00000000,0.29823940,-0.29823941,0.00759994,-0.00759994
2.99249625,1.06527904,-1.06527908,0.03149667,-0.03149668,0.30365220,-0.30365221,0.34451965,-0.34451964,0.26749223,-0.26749224,0.41458259,-0.41458261,0.00000000,-0.00000000,0.30355079,-0.30355080,0.00780116,-0.00780116
2.99849925,1.08680619,-1.08680623,0.03388518,-0.03388519,0.30633158,-0.30633158,0.34212348,-0.34212347,0.27218847,-0.27218848,0.42564683,-0.42564685,0.00000000,-0.00000000,0.30798571,-0.30798572,0.00798700,-0.00798700
3.00450225,1.10554452,-1.10554455,0.03636293,-0.03636294,0.30771939,-0.30771939,0.33820896,-0.33820895,0.27614119,-0.27614119,0.43574045,-0.43574047,0.00000000,-0.00000000,0.31141151,-0.31141151,0.00815857,-0.00815857
3.01050525,1.12154208,-1.12154211,0.03891348,-0.03891349,0.30784176,-0.30784176,0.33277380,-0.33277378,0.27936513,-0.27936513,0.44495377,-0.44495379,0.00000000,-0.00000000,0.31373673,-0.31373673,0.00831793,-0.00831793
3.01650825,1.13496809,-1.13496811,0.04151828,-0.04151829,0.30676824,-0.30676824,0.32587032,-0.32587030,0.28190667,-0.28190667,0.45342099,-0.45342101,0.00000000,-0.00000000,0.31490870,-0.31490870,0.00846789,-0.00846789
3.02251126,1.14609566,-1.14609567,0.04415652,-0.04415652,0.30460752,-0.30460751,0.31759960,-0.31759958,0.28383948,-0.28383948,0.46131241,-0.46131242,0.00000000,-0.00000000,0.31491009,-0.31491008,0.00861188,-0.00861188
3.02851426,1.15528007,-1.15528008,0.04680501,-0.04680501,0.30150159,-0.30150158,0.30810416,-0.30810413,0.28525898,-0.28525897,0.46882456,-0.46882457,0.00000000,-0.00000000,0.31375473,-0.31375472,0.00875372,-0.00875372
3.03451726,1.16293355,-1.16293356,0.04943816,-0.04943816,0.29761851,-0.29761850,0.29755961,-0.29755958,0.28627590,-0.28627589,0.47616882,-0.47616884,0.00000000,-0.00000000,0.31148275,-0.31148275,0.00889739,-0.00889739
3.04052026,1.16949759,-1.16949760,0.05202809,-0.05202810,0.29314425,-0.29314423,0.28616561,-0.28616558,0.28700925,-0.28700924,0.48355885,-0.48355886,0.00000000,-0.00000000,0.30815539,-0.30815538,0.00904678,-0.00904678
3.04652326,1.17541423,-1.17541423,0.05454484,-0.05454485,0.28827375,-0.28827374,0.27413652,-0.27413648,0.28757893,-0.28757893,0.49119747,-0.49119748,0.00000000,-0.00000000,0.30384961,-0.30384960,0.00920544,-0.00920545
3.05252626,1.18109756,-1.18109756,0.05695669,-0.05695670,0.28320188,-0.28320186,0.26169208,-0.26169205,0.28809844,-0.28809843,0.49926366,-0.49926367,0.00000000,-0.00000000,0.29865289,-0.29865288,0.00937636,-0.00937636
3.05852926,1.18690699,-1.18690700,0.05923071,-0.05923072,0.27811446,-0.27811444,0.24904870,-0.24904867,0.28866794,-0.28866793,0.50790025,-0.50790027,0.00000000,-0.00000000,0.29265833,-0.29265832,0.00956169,-0.00956169
3.06453227,1.19312347,-1.19312347,0.06133334,-0.06133334,0.27317996,-0.27317994,0.23641144,-0.23641141,0.28936811,-0.28936810,0.51720302,-0.51720304,0.00000000,-0.00000000,0.28596030,-0.28596028,0.00976261,-0.00976261
3.07053527,1.19992990,-1.19992991,0.06323114,-0.06323114,0.26854212,-0.26854210,0.22396714,-0.22396711,0.29025505,-0.29025504,0.52721174,-0.52721177,0.00000000,-0.00000000,0.27865073,-0.27865072,0.00997918,-0.00997918
3.07653827,1.20739683,-1.20739684,0.06489167,-0.06489167,0.26431391,-0.26431389,0.21187885,-0.21187882,0.29135643,-0.29135643,0.53790374,-0.53790376,0.00000000,-0.00000000,0.27081634,-0.27081633,0.01021019,-0.01021019
3.08254127,1.21547403,-1.21547404,0.06628433,-0.06628433,0.26057304,-0.26057303,0.20028174,-0.20028171,0.29266922,-0.29266922,0.54919032,-0.54919034,0.00000000,-0.00000000,0.26253653,-0.26253652,0.01045317,-0.01045317
3.08854427,1.22398842,-1.22398843,0.06738134,-0.06738134,0.25735929,-0.25735928,0.18928049,-0.18928047,0.29415892,-0.29415892,0.56091639,-0.56091641,0.00000000,-0.00000000,0.25388232,-0.25388230,0.01070440,-0.01070440
3.09454727,1.23264857,-1.23264858,0.06815861,-0.06815861,0.25467363,-0.25467362,0.17894829,-0.17894826,0.29576053,-0.29576053,0.57286334,-0.57286337,0.00000000,-0.00000000,0.24491591,-0.24491589,0.01095899,-0.01095899
3.10055028,1.24105542,-1.24105543,0.06859661,-0.06859661,0.25247929,-0.25247928,0.16932716,-0.16932714,0.29738102,-0.29738102,0.58475515,-0.58475518,0.00000000,-0.00000000,0.23569112,-0.23569111,0.01121100,-0.01121100
3.10655328,1.24871872,-1.24871873,0.06868108,-0.06868108,0.25070455,-0.25070455,0.16042975,-0.16042973,0.29890333,-0.29890333,0.59626748,-0.59626751,0.00000000,-0.00000000,0.22625431,-0.22625429,0.01145368,-0.01145368
3.11255628,1.25507837,-1.25507838,0.06840365,-0.06840365,0.24924723,-0.24924722,0.15224212,-0.15224210,0.30019158,-0.30019157,0.60703938,-0.60703940,0.00000000,-0.00000000,0.21664571,-0.21664569,0.01167967,-0.01167967
3.11855928,1.25952962,-1.25952963,0.06776227,-0.06776227,0.24798038,-0.24798037,0.14472750,-0.14472748,0.30109723,-0.30109723,0.61668706,-0.61668708,0.00000000,-0.00000000,0.20690112,-0.20690110,0.01188129,-0.01188129
3.12456228,1.26145074,-1.26145073,0.06676140,-0.06676139,0.24675921,-0.24675921,0.13783072,-0.13783070,0.30146603,-0.30146602,0.62481918,-0.62481919,0.00000000,-0.00000000,0.19705362,-0.19705360,0.01205084,-0.01205084
3.13056528,1.26023188,-1.26023187,0.06541202,-0.06541201,0.24542858,-0.24542858,0.13148302,-0.13148301,0.30114512,-0.30114512,0.63105274,-0.63105275,0.00000000,-0.00000000,0.18713531,-0.18713530,0.01218089,-0.01218089
3.13656828,1.25530376,-1.25530375,0.06373143,-0.06373143,0.24383080,-0.24383079,0.12560704,-0.12560702,0.29999030,-0.29999029,0.63502909,-0.63502910,0.00000000,-0.00000000,0.17717886,-0.17717885,0.01226459,-0.01226459
3.14257129,1.24616459,-1.24616457,0.06174284,-0.06174284,0.24181341,-0.24181341,0.12012169,-0.12012168,0.29787274,-0.29787273,0.63642904,-0.63642904,0.00000000,-0.00000000,0.16721881,-0.16721879,0.01229597,-0.01229597
3.14857429,1.23240417,-1.23240413,0.05947472,-0.05947472,0.23923653,-0.23923652,0.11494687,-0.11494686,0.29468515,-0.29468513,0.63498647,-0.63498646,0.00000000,-0.00000000,0.15729257,-0.15729255,0.01227015,-0.01227015
3.15457729,1.21372395,-1.21372390,0.05696006,-0.05696005,0.23597929,-0.23597929,0.11000759,-0.11000758,0.29034685,-0.29034683,0.63049987,-0.63049986,0.00000000,-0.00000000,0.14744109,-0.14744107,0.01218358,-0.01218358
3.16058029,1.18995231,-1.18995225,0.05423541,-0.05423541,0.23194546,-0.23194545,0.10523765,-0.10523764,0.28480778,-0.28480776,0.62284115,-0.62284113,0.00000000,-0.00000000,0.13770919,-0.13770917,0.01203418,-0.01203418
3.16658329,1.16105432,-1.16105425,0.05133997,-0.05133996,0.22706757,-0.22706756,0.10058263,-0.10058262,0.27805108,-0.27805106,0.61196147,-0.61196144,0.00000000,-0.00000000,0.12814565,-0.12814563,0.01182143,-0.01182143
3.17258629,1.12713589,-1.12713581,0.04831448,-0.04831447,0.22130986,-0.22130985,0.09600214,-0.09600213,0.27009428,-0.27009426,0.59789377,-0.59789374,0.00000000,-0.00000000,0.11880305,-0.11880303,0.01154641,-0.01154641
3.17858929,1.08844219,-1.08844210,0.04520020,-0.04520019,0.21466962,-0.21466960,0.09147150,-0.09147149,0.26098911,-0.26098909,0.58075210,-0.58075206,0.00000000,-0.00000000,0.10973751,-0.10973749,0.01121179,-0.01121179
3.18459230,1.04535073,-1.04535063,0.04203794,-0.04203794,0.20717724,-0.20717723,0.08698262,-0.08698262,0.25081994,-0.25081991,0.56072773,-0.56072769,0.00000000,-0.00000000,0.10100840,-0.10100838,0.01082174,-0.01082173
3.19059530,0.99835974,-0.99835963,0.03886711,-0.03886711,0.19889489,-0.19889487,0.08254448,-0.08254447,0.23970101,-0.23970098,0.53808247,-0.53808242,0.00000000,-0.00000000,0.09267816,-0.09267815,0.01038177,-0.01038177
3.19659830,0.94807251,-0.94807240,0.03572493,-0.03572492,0.18991399,-0.18991397,0.07818290,-0.07818289,0.22777267,-0.22777264,0.51313946,-0.51313940,0.00000000,-0.00000000,0.08481229,-0.08481228,0.00989862,-0.00989862
3.20260130,0.89517886,-0.89517874,0.03264572,-0.03264572,0.18035185,-0.18035183,0.07394015,-0.07394014,0.21519687,-0.21519684,0.48627216,-0.48627210,0.00000000,-0.00000000,0.07747957,-0.07747955,0.00937998,-0.00937997
3.20860430,0.84043459,-0.84043446,0.02966047,-0.02966047,0.17034748,-0.17034745,0.06987412,-0.06987411,0.20215205,-0.20215202,0.45789196,-0.45789190,0.00000000,-0.00000000,0.07075269,-0.07075267,0.00883430,-0.00883430
3.21460730,0.78464020,-0.78464007,0.02679640,-0.02679639,0.16005701,-0.16005698,0.06605736,-0.06605736,0.18882788,-0.18882785,0.42843515,-0.42843509,0.00000000,-0.00000000,0.06470925,-0.06470924,0.00827057,-0.00827057
3.22061031,0.72861986,-0.72861974,0.02407679,-0.02407679,0.14964891,-0.14964888,0.06257611,-0.06257610,0.17541995,-0.17541992,0.39834985,-0.39834978,0.00000000,-0.00000000,0.05943318,-0.05943317,0.00769806,-0.00769806
3.22661331,0.67320162,-0.67320150,0.02152102,-0.02152101,0.13929924,-0.13929922,0.05952919,-0.05952918,0.16212475,-0.16212472,0.36808348,-0.36808341,0.00000000,-0.00000000,0.05501655,-0.05501655,0.00712612,-0.00712612
3.23261631,0.61919967,-0.61919956,0.01914459,-0.01914458,0.12918718,-0.12918716,0.05702706,-0.05702706,0.14913508,-0.14913505,0.33807134,-0.33807128,0.00000000,-0.00000000,0.05156180,-0.05156180,0.00656399,-0.00656399
3.23861931,0.56739931,-0.56739920,0.01695945,-0.01695944,0.11949098,-0.11949096,0.05519089,-0.05519089,0.13663612,-0.13663609,0.30872670,-0.30872663,0.00000000,-0.00000000,0.04918425,-0.04918425,0.00602061,-0.00602061
3.24462231,0.51854508,-0.51854498,0.01497432,-0.01497432,0.11038444,-0.11038442,0.05415167,-0.05415167,0.12480218,-0.12480216,0.28043264,-0.28043258,0.00000000,-0.00000000,0.04801482,-0.04801482,0.00550455,-0.00550455
3.25062531,0.47333215,-0.47333206,0.01319516,-0.01319516,0.10203410,-0.10203408,0.05404938,-0.05404939,0.11379428,-0.11379426,0.25353602,-0.25353596,0.00000000,-0.00000000,0.04820282,-0.04820282,0.00502390,-0.00502390
3.25662831,0.43240107,-0.43240098,0.01162565,-0.01162565,0.09459696,-0.09459694,0.05503213,-0.05503213,0.10375850,-0.10375848,0.22834339,-0.22834334,0.00000000,-0.00000000,0.04991860,-0.04991861,0.00458620,-0.00458620
3.26263132,0.39633546,-0.39633538,0.01026774,-0.01026774,0.08821888,-0.08821887,0.05725508,-0.05725509,0.09482505,-0.09482504,0.20511902,-0.20511897,0.00000000,-0.00000000,0.05335600,-0.05335600,0.00419849,-0.00419848
3.26863432,0.36566239,-0.36566233,0.00912219,-0.00912219,0.08303357,-0.08303356,0.06087928,-0.06087929,0.08710806,-0.08710804,0.18408470,-0.18408466,0.00000000,-0.00000000,0.05873410,-0.05873412,0.00386725,-0.00386725
3.27463732,0.34085474,-0.34085469,0.00818908,-0.00818908,0.07916188,-0.07916187,0.06607006,-0.06607008,0.08070576,-0.08070575,0.16542119,-0.16542115,0.00000000,-0.00000000,0.06629842,-0.06629844,0.00359855,-0.00359855
3.28064032,0.32233485,-0.32233482,0.00746828,-0.00746828,0.07671152,-0.07671152,0.07299509,-0.07299511,0.07570122,-0.07570121,0.14927089,-0.14927086,0.00000000,-0.00000000,0.07632090,-0.07632092,0.00339803,-0.00339803
3.28664332,0.31047887,-0.31047885,0.00695985,-0.00695985,0.07577696,-0.07577696,0.08182179,-0.08182182,0.07216314,-0.07216314,0.13574145,-0.13574142,0.00000000,-0.00000000,0.08909870,-0.08909872,0.00327098,-0.00327098
3.29264632,0.30562081,-0.30562081,0.00666435,-0.00666435,0.07643925,-0.07643926,0.09271431,-0.09271435,0.07014683,-0.07014683,0.12490988,-0.12490986,0.00000000,-0.00000000,0.10495153,-0.10495156,0.00322246,-0.00322246
3.29864932,0.30805584,-0.30805586,0.00658307,-0.00658307,0.07876593,-0.07876594,0.10582977,-0.10582981,0.06969502,-0.06969502,0.11682680,-0.11682678,0.00000000,-0.00000000,0.12421714,-0.12421718,0.00325729,-0.00325729
3.30465233,0.31804207,-0.31804210,0.00671807,-0.00671807,0.08281064,-0.08281066,0.12131394,-0.12131399,0.07083853,-0.07083854,0.11152046,-0.11152045,0.00000000,-0.00000000,0.14724502,-0.14724507,0.00338009,-0.00338010
3.31065533,0.33580034,-0.33580038,0.00707221,-0.00707221,0.08861256,-0.08861257,0.13929633,-0.13929638,0.07359661,-0.07359662,0.10900027,-0.10900026,0.00000000,-0.00000000,0.17438804,-0.17438809,0.00359532,-0.00359532
3.31665833,0.36151174,-0.36151180,0.00764893,-0.00764893,0.09619553,-0.09619556,0.15988482,-0.15988488,0.07797690,-0.07797691,0.10925954,-0.10925954,0.00000000,-0.00000000,0.20599211,-0.20599217,0.00390719,-0.00390719
3.32266133,0.39531267,-0.39531275,0.00845200,-0.00845200,0.10556701,-0.10556704,0.18316001,-0.18316008,0.08397502,-0.08397504,0.11227730,-0.11227731,0.00000000,-0.00000000,0.24238387,-0.24238394,0.00431961,-0.00431961
3.32866433,0.43728752,-0.43728762,0.00948506,-0.00948506,0.11671670,-0.11671673,0.20916937,-0.20916945,0.09157382,-0.09157384,0.11801905,-0.11801907,0.00000000,-0.00000000,0.28385669,-0.28385677,0.00483607,-0.00483607
3.33466733,0.48745912,-0.48745923,0.01075118,-0.01075118,0.12961512,-0.12961515,0.23792158,-0.23792166,0.10074225,-0.10074227,0.12643655,-0.12643657,0.00000000,-0.00000000,0.33065520,-0.33065529,0.00545948,-0.00545948
3.34067034,0.54577750,-0.54577763,0.01225216,-0.01225217,0.14421216,-0.14421219,0.26938120,-0.26938129,0.11143404,-0.11143407,0.13746654,-0.13746656,0.00000000,-0.00000000,0.38295888,-0.38295898,0.00619196,-0.00619196
3.34667334,0.61210757,-0.61210771,0.01398796,-0.01398796,0.16043570,-0.16043574,0.30346407,-0.30346417,0.12358629,-0.12358632,0.15102869,-0.15102872,0.00000000,-0.00000000,0.44086528,-0.44086538,0.00703464,-0.00703464
3.35267634,0.68621628,-0.68621643,0.01595589,-0.01595590,0.17819055,-0.17819060,0.34003356,-0.34003367,0.13711801,-0.13711804,0.16702296,-0.16702300,0.00000000,-0.00000000,0.50437350,-0.50437362,0.00798743,-0.00798743
3.35867934,0.76776034,-0.76776050,0.01815001,-0.01815001,0.19735771,-0.19735776,0.37889816,-0.37889827,0.15192890,-0.15192893,0.18532650,-0.18532654,0.00000000,-0.00000000,0.57336891,-0.57336904,0.00904873,-0.00904873
3.36468234,0.85627524,-0.85627541,0.02056038,-0.02056039,0.21779418,-0.21779424,0.41981042,-0.41981053,0.16789838,-0.16789842,0.20579056,-0.20579061,0.00000000,-0.00000000,0.64760973,-0.64760986,0.01021522,-0.01021522
3.37068534,0.95116659,-0.95116678,0.02317254,-0.02317254,0.23933347,-0.23933352,0.46246768,-0.46246780,0.18488516,-0.18488519,0.22823763,-0.22823768,0.00000000,-0.00000000,0.72671654,-0.72671668,0.01148162,-0.01148162
3.37668834,1.05170462,-1.05170482,0.02596699,-0.02596700,0.26178668,-0.26178674,0.50651448,-0.50651460,0.20272729,-0.20272733,0.25245911,-0.25245916,0.00000000,-0.00000000,0.81016558,-0.81016572,0.01284055,-0.01284056
3.38269135,1.15702259,-1.15702279,0.02891893,-0.02891893,0.28494453,-0.28494459,0.55154687,-0.55154699,0.22124300,-0.22124303,0.27821388,-0.27821394,0.00000000,-0.00000000,0.89728654,-0.89728668,0.01428236,-0.01428236
3.38869435,1.26611983,-1.26612003,0.03199808,-0.03199808,0.30857998,-0.30858004,0.59711852,-0.59711865,0.24023217,-0.24023220,0.30522799,-0.30522804,0.00000000,-0.00000000,0.98726557,-0.98726572,0.01579508,-0.01579508
3.39469735,1.37786986,-1.37787006,0.03516884,-0.03516885,0.33245166,-0.33245172,0.64274857,-0.64274869,0.25947868,-0.25947872,0.33319561,-0.33319566,0.00000000,-0.00000000,1.07915402,-1.07915417,0.01736443,-0.01736443
3.40070035,1.49103372,-1.49103393,0.03839060,-0.03839060,0.35630797,-0.35630802,0.68793088,-0.68793100,0.27875346,-0.27875349,0.36178158,-0.36178164,0.00000000,-0.00000000,1.17188303,-1.17188318,0.01897397,-0.01897397
3.40670335,1.60427864,-1.60427885,0.04161830,-0.04161830,0.37989160,-0.37989166,0.73214464,-0.73214476,0.29781825,-0.29781828,0.39062542,-0.39062548,0.00000000,-0.00000000,1.26428408,-1.26428422,0.02060524,-0.02060524
3.41270635,1.71620156,-1.71620176,0.04480327,-0.04480328,0.40294455,-0.40294461,0.77486576,-0.77486588,0.31642998,-0.31643002,0.41934683,-0.41934689,0.00000000,-0.00000000,1.35511500,-1.35511514,0.02223807,-0.02223807
3.41870935,1.82535712,-1.82535731,0.04789430,-0.04789430,0.42521324,-0.42521329,0.81557873,-0.81557884,0.33434566,-0.33434569,0.44755272,-0.44755278,0.00000000,-0.00000000,1.44309093,-1.44309106,0.02385100,-0.02385100
3.42471236,1.93028921,-1.93028939,0.05083880,-0.05083880,0.44645369,-0.44645374,0.85378857,-0.85378868,0.35132747,-0.35132750,0.47484533,-0.47484539,0.00000000,-0.00000000,1.52691911,-1.52691923,0.02542167,-0.02542167
3.43071536,2.02956503,-2.02956519,0.05358427,-0.05358427,0.46643648,-0.46643653,0.88903240,-0.88903249,0.36714814,-0.36714817,0.50083138,-0.50083144,0.00000000,-0.00000000,1.60533643,-1.60533654,0.02692741,-0.02692742
3.43671836,2.12181043,-2.12181058,0.05607973,-0.05607974,0.48495140,-0.48495144,0.92089011,-0.92089019,0.38159615,-0.38159617,0.52513179,-0.52513184,0.00000000,-0.00000000,1.67714808,-1.67714818,0.02834582,-0.02834582
3.44272136,2.20574530,-2.20574543,0.05827728,-0.05827728,0.50181147,-0.50181151,0.94899392,-0.94899400,0.39448066,-0.39448068,0.54739160,-0.54739165,0.00000000,-0.00000000,1.74126591,-1.74126599,0.02965531,-0.02965531
3.44872436,2.28021743,-2.28021754,0.06013353,-0.06013353,0.51685645,-0.51685648,0.97303637,-0.97303643,0.40563604,-0.40563606,0.56728970,-0.56728974,0.00000000,-0.00000000,1.79674456,-1.79674463,0.03083579,-0.03083579
3.45472736,2.34423363,-2.34423372,0.06161109,-0.06161109,0.52995539,-0.52995542,0.99277647,-0.99277652,0.41492574,-0.41492575,0.58454794,-0.58454797,0.00000000,-0.00000000,1.84281395,-1.84281400,0.03186922,-0.03186922
3.46073037,2.39698675,-2.39698682,0.06267973,-0.06267973,0.54100852,-0.54100855,1.00804395,-1.00804400,0.42224533,-0.42224534,0.59893916,-0.59893919,0.00000000,-0.00000000,1.87890639,-1.87890643,0.03274014,-0.03274014
3.46673337,2.43787749,-2.43787753,0.06331741,-0.06331741,0.54994815,-0.54994817,1.01874140,-1.01874144,0.42752471,-0.42752472,0.61029390,-0.61029393,0.00000000,-0.00000000,1.90467712,-1.90467713,0.03343618,-0.03343618
3.47273637,2.46652999,-2.46653002,0.06351107,-0.06351107,0.55673878,-0.55673879,1.02484434,-1.02484436,0.43072932,-0.43072932,0.61850528,-0.61850530,0.00000000,-0.00000000,1.92001711,-1.92001711,0.03394839,-0.03394839
3.47873937,2.48280085,-2.48280086,0.06325702,-0.06325702,0.56137640,-0.56137641,1.02639932,-1.02639934,0.43186031,-0.43186030,0.62353208,-0.62353210,0.00000000,-0.00000000,1.92505771,-1.92505769,0.03427157,-0.03427157
3.48474237,2.48678085,-2.48678084,0.06256108,-0.06256108,0.56388707,-0.56388707,1.02352026,-1.02352026,0.43095380,-0.43095379,0.62539967,-0.62539968,0.00000000,-0.00000000,1.92016658,-1.92016654,0.03440436,-0.03440436
3.49074537,2.47878974,-2.47878970,0.06143836,-0.06143836,0.56432486,-0.56432486,1.01638312,-1.01638311,0.42807915,-0.42807914,0.62419888,-0.62419889,0.00000000,-0.00000000,1.90593532,-1.90593527,0.03434930,-0.03434929
3.49674837,2.45936414,-2.45936408,0.05991271,-0.05991271,0.56276931,-0.56276930,1.00521936,-1.00521934,0.42333637,-0.42333635,0.62008290,-0.62008290,0.00000000,-0.00000000,1.88315939,-1.88315932,0.03411269,-0.03411269
3.50275138,2.42923930,-2.42923922,0.05801592,-0.05801591,0.55932251,-0.55932250,0.99030833,-0.99030831,0.41685284,-0.41685282,0.61326223,-0.61326222,0.00000000,-0.00000000,1.85281115,-1.85281107,0.03370439,-0.03370439
3.50875438,2.38932555,-2.38932545,0.05578656,-0.05578656,0.55410592,-0.55410591,0.97196908,-0.97196905,0.40877945,-0.40877943,0.60399808,-0.60399807,0.00000000,-0.00000000,1.81600752,-1.81600744,0.03313748,-0.03313748
