energy_ev,total_up,total_down,As_p_up,As_p_down,As_d_up,As_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.50125063,1.99022879,-1.99022879,0.25121464,-0.25121464,0.00000000,-0.00000000,0.59970649,-0.59970649,1.00513383,-1.00513383,0.32274629,-0.32274629,0.00000000,-0.00000000
-0.49524762,2.12360788,-2.12360788,0.26702908,-0.26702908,0.00000000,-0.00000000,0.64362488,-0.64362488,1.06951503,-1.06951503,0.35527484,-0.35527483,0.00000000,-0.00000000
-0.48924462,2.27451485,-2.27451484,0.28541706,-0.28541706,0.00000000,-0.00000000,0.69373580,-0.69373579,1.14208114,-1.14208113,0.39104104,-0.39104104,0.00000000,-0.00000000
-0.48324162,2.44199271,-2.44199270,0.30625429,-0.30625429,0.00000000,-0.00000000,0.74969556,-0.74969556,1.22222013,-1.22222013,0.42992455,-0.42992455,0.00000000,-0.00000000
-0.47723862,2.62482615,-2.62482615,0.32938351,-0.32938351,0.00000000,-0.00000000,0.81107616,-0.81107616,1.30920671,-1.30920671,0.47175427,-0.47175427,0.00000000,-0.00000000
-0.47123562,2.82152596,-2.82152595,0.35461320,-0.35461320,0.00000000,-0.00000000,0.87736005,-0.87736005,1.40219888,-1.40219888,0.51630129,-0.51630129,0.00000000,-0.00000000
-0.46523262,3.03031806,-3.03031805,0.38171633,-0.38171633,0.00000000,-0.00000000,0.94793613,-0.94793612,1.50023673,-1.50023673,0.56327285,-0.56327285,0.00000000,-0.00000000
-0.45922961,3.24913920,-3.24913919,0.41042967,-0.41042967,0.00000000,-0.00000000,1.02209744,-1.02209744,1.60224399,-1.60224399,0.61230811,-0.61230811,0.00000000,-0.00000000
-0.45322661,3.47564102,-3.47564101,0.44045368,-0.44045368,0.00000000,-0.00000000,1.09904138,-1.09904138,1.70703330,-1.70703330,0.66297605,-0.66297605,0.00000000,-0.00000000
-0.44722361,3.70720415,-3.70720414,0.47145353,-0.47145353,0.00000000,-0.00000000,1.17787302,-1.17787302,1.81331553,-1.81331553,0.71477600,-0.71477600,0.00000000,-0.00000000
-0.44122061,3.94096352,-3.94096352,0.50306129,-0.50306129,0.00000000,-0.00000000,1.25761210,-1.25761210,1.91971378,-1.91971378,0.76714112,-0.76714112,0.00000000,-0.00000000
-0.43521761,4.17384566,-4.17384565,0.53487959,-0.53487959,0.00000000,-0.00000000,1.33720412,-1.33720412,2.02478211,-2.02478211,0.81944509,-0.81944509,0.00000000,-0.00000000
-0.42921461,4.40261806,-4.40261806,0.56648700,-0.56648700,0.00000000,-0.00000000,1.41553567,-1.41553567,2.12702910,-2.12702910,0.87101197,-0.87101197,0.00000000,-0.00000000
-0.42321161,4.62395022,-4.62395021,0.59744498,-0.59744498,0.00000000,-0.00000000,1.49145403,-1.49145403,2.22494579,-2.22494579,0.92112927,-0.92112927,0.00000000,-0.00000000
-0.41720860,4.83448494,-4.83448493,0.62730650,-0.62730650,0.00000000,-0.00000000,1.56379068,-1.56379068,2.31703751,-2.31703751,0.96906386,-0.96906386,0.00000000,-0.00000000
-0.41120560,5.03091813,-5.03091813,0.65562615,-0.65562615,0.00000000,-0.00000000,1.63138817,-1.63138817,2.40185868,-2.40185867,1.01408024,-1.01408024,0.00000000,-0.00000000
-0.40520260,5.21008444,-5.21008443,0.68197133,-0.68197133,0.00000000,-0.00000000,1.69312952,-1.69312952,2.47804938,-2.47804938,1.05546068,-1.05546068,0.00000000,-0.00000000
-0.39919960,5.36904557,-5.36904557,0.70593434,-0.70593434,0.00000000,-0.00000000,1.74796914,-1.74796914,2.54437251,-2.54437251,1.09252629,-1.09252629,0.00000000,-0.00000000
-0.39319660,5.50517776,-5.50517776,0.72714462,-0.72714462,0.00000000,-0.00000000,1.79496388,-1.79496388,2.59974988,-2.59974988,1.12465823,-1.12465823,0.00000000,-0.00000000
-0.38719360,5.61625463,-5.61625463,0.74528082,-0.74528082,0.00000000,-0.00000000,1.83330297,-1.83330297,2.64329567,-2.64329567,1.15131820,-1.15131820,0.00000000,-0.00000000
-0.38119060,5.70052148,-5.70052147,0.76008196,-0.76008196,0.00000000,-0.00000000,1.86233540,-1.86233540,2.67434589,-2.67434589,1.17206699,-1.17206699,0.00000000,-0.00000000
-0.37518759,5.75675748,-5.75675748,0.77135717,-0.77135717,0.00000000,-0.00000000,1.88159327,-1.88159327,2.69248207,-2.69248207,1.18658052,-1.18658052,0.00000000,-0.00000000
-0.36918459,5.78432250,-5.78432250,0.77899331,-0.77899331,0.00000000,-0.00000000,1.89081001,-1.89081001,2.69754817,-2.69754817,1.19466215,-1.19466215,0.00000000,-0.00000000
-0.36318159,5.78318573,-5.78318573,0.78296023,-0.78296023,0.00000000,-0.00000000,1.88993221,-1.88993221,2.68965950,-2.68965950,1.19625098,-1.19625098,0.00000000,-0.00000000
-0.35717859,5.75393446,-5.75393446,0.78331301,-0.78331301,0.00000000,-0.00000000,1.87912455,-1.87912455,2.66920306,-2.66920306,1.19142531,-1.19142531,0.00000000,-0.00000000
-0.35117559,5.69776191,-5.69776191,0.78019114,-0.78019114,0.00000000,-0.00000000,1.85876709,-1.85876709,2.63682893,-2.63682893,1.18040121,-1.18040121,0.00000000,-0.00000000
-0.34517259,5.61643398,-5.61643398,0.77381450,-0.77381450,0.00000000,-0.00000000,1.82944507,-1.82944507,2.59343287,-2.59343287,1.16352611,-1.16352611,0.00000000,-0.00000000
-0.33916958,5.51223622,-5.51223622,0.76447619,-0.76447619,0.00000000,-0.00000000,1.79193140,-1.79193140,2.54013053,-2.54013053,1.14126758,-1.14126758,0.00000000,-0.00000000
-0.33316658,5.38790263,-5.38790263,0.75253241,-0.75253241,0.00000000,-0.00000000,1.74716253,-1.74716253,2.47822428,-2.47822428,1.11419795,-1.11419795,0.00000000,-0.00000000
-0.32716358,5.24652935,-5.24652935,0.73838998,-0.73838998,0.00000000,-0.00000000,1.69620873,-1.69620873,2.40916386,-2.40916387,1.08297521,-1.08297521,0.00000000,-0.00000000
-0.32116058,5.09147668,-5.09147668,0.72249179,-0.72249179,0.00000000,-0.00000000,1.64023999,-1.64023999,2.33450233,-2.33450233,1.04832128,-1.04832128,0.00000000,-0.00000000
-0.31515758,4.92626347,-4.92626347,0.70530094,-0.70530094,0.00000000,-0.00000000,1.58048901,-1.58048901,2.25584910,-2.25584910,1.01099846,-1.01099846,0.00000000,-0.00000000
-0.30915458,4.75445826,-4.75445826,0.68728433,-0.68728433,0.00000000,-0.00000000,1.51821302,-1.51821302,2.17482192,-2.17482192,0.97178522,-0.97178522,0.00000000,-0.00000000
-0.30315158,4.57957158,-4.57957158,0.66889625,-0.66889625,0.00000000,-0.00000000,1.45465577,-1.45465577,2.09299965,-2.09299965,0.93145237,-0.93145237,0.00000000,-0.00000000
-0.29714857,4.40495378,-4.40495378,0.65056284,-0.65056284,0.00000000,-0.00000000,1.39101151,-1.39101151,2.01187763,-2.01187764,0.89074056,-0.89074056,0.00000000,-0.00000000
-0.29114557,4.23370219,-4.23370219,0.63266808,-0.63266808,0.00000000,-0.00000000,1.32839231,-1.32839231,1.93282735,-1.93282735,0.85034009,-0.85034010,0.00000000,-0.00000000
-0.28514257,4.06858109,-4.06858109,0.61554179,-0.61554179,0.00000000,-0.00000000,1.26779980,-1.26779980,1.85706170,-1.85706170,0.81087382,-0.81087382,0.00000000,-0.00000000
-0.27913957,3.91195710,-3.91195710,0.59945022,-0.59945022,0.00000000,-0.00000000,1.21010249,-1.21010249,1.78560718,-1.78560718,0.77288356,-0.77288356,0.00000000,-0.00000000
-0.27313657,3.76575198,-3.76575198,0.58458953,-0.58458953,0.00000000,-0.00000000,1.15601915,-1.15601915,1.71928364,-1.71928364,0.73682059,-0.73682059,0.00000000,-0.00000000
-0.26713357,3.63141379,-3.63141379,0.57108231,-0.57108231,0.00000000,-0.00000000,1.10610866,-1.10610866,1.65869217,-1.65869217,0.70304025,-0.70304025,0.00000000,-0.00000000
-0.26113057,3.50990663,-3.50990663,0.55897733,-0.55897733,0.00000000,-0.00000000,1.06076630,-1.06076630,1.60421114,-1.60421114,0.67180056,-0.67180057,0.00000000,-0.00000000
-0.25512756,3.40171839,-3.40171839,0.54825219,-0.54825219,0.00000000,-0.00000000,1.02022623,-1.02022623,1.55600025,-1.55600025,0.64326475,-0.64326475,0.00000000,-0.00000000
-0.24912456,3.30688507,-3.30688507,0.53881887,-0.53881887,0.00000000,-0.00000000,0.98456955,-0.98456955,1.51401195,-1.51401195,0.61750704,-0.61750705,0.00000000,-0.00000000
-0.24312156,3.22502968,-3.22502968,0.53053169,-0.53053169,0.00000000,-0.00000000,0.95373722,-0.95373722,1.47800949,-1.47800949,0.59452142,-0.59452142,0.00000000,-0.00000000
-0.23711856,3.15541318,-3.15541318,0.52319722,-0.52319722,0.00000000,-0.00000000,0.92754687,-0.92754687,1.44759043,-1.44759043,0.57423237,-0.57423237,0.00000000,-0.00000000
-0.23111556,3.09699469,-3.09699470,0.51658575,-0.51658575,0.00000000,-0.00000000,0.90571245,-0.90571245,1.42221450,-1.42221450,0.55650720,-0.55650720,0.00000000,-0.00000000
-0.22511256,3.04849769,-3.04849769,0.51044361,-0.51044361,0.00000000,-0.00000000,0.88786562,-0.88786562,1.40123444,-1.40123444,0.54116901,-0.54116901,0.00000000,-0.00000000
-0.21910955,3.00847918,-3.00847918,0.50450588,-0.50450588,0.00000000,-0.00000000,0.87357782,-0.87357782,1.38392836,-1.38392836,0.52800969,-0.52800969,0.00000000,-0.00000000
-0.21310655,2.97539882,-2.97539882,0.49850887,-0.49850887,0.00000000,-0.00000000,0.86238196,-0.86238196,1.36953239,-1.36953239,0.51680227,-0.51680227,0.00000000,-0.00000000
-0.20710355,2.94768494,-2.94768494,0.49220184,-0.49220184,0.00000000,-0.00000000,0.85379285,-0.85379285,1.35727218,-1.35727218,0.50731220,-0.50731220,0.00000000,-0.00000000
-0.20110055,2.92379525,-2.92379525,0.48535760,-0.48535760,0.00000000,-0.00000000,0.84732559,-0.84732559,1.34639218,-1.34639218,0.49930694,-0.49930694,0.00000000,-0.00000000
-0.19509755,2.90226987,-2.90226987,0.47778142,-0.47778142,0.00000000,-0.00000000,0.84251131,-0.84251131,1.33618157,-1.33618157,0.49256378,-0.49256378,0.00000000,-0.00000000
-0.18909455,2.88177528,-2.88177528,0.46931811,-0.46931811,0.00000000,-0.00000000,0.83890984,-0.83890984,1.32599616,-1.32599616,0.48687553,-0.48687553,0.00000000,-0.00000000
-0.18309155,2.86113820,-2.86113820,0.45985708,-0.45985708,0.00000000,-0.00000000,0.83611920,-0.83611920,1.31527556,-1.31527556,0.48205424,-0.48205424,0.00000000,-0.00000000
-0.17708854,2.83936866,-2.83936866,0.44933508,-0.44933508,0.00000000,-0.00000000,0.83378176,-0.83378176,1.30355530,-1.30355530,0.47793292,-0.47793292,0.00000000,-0.00000000
-0.17108554,2.81567266,-2.81567266,0.43773697,-0.43773697,0.00000000,-0.00000000,0.83158728,-0.83158728,1.29047386,-1.29047386,0.47436556,-0.47436556,0.00000000,-0.00000000
-0.16508254,2.78945473,-2.78945473,0.42509427,-0.42509427,0.00000000,-0.00000000,0.82927322,-0.82927322,1.27577476,-1.27577476,0.47122562,-0.47122562,0.00000000,-0.00000000
-0.15907954,2.76031156,-2.76031156,0.41148197,-0.41148197,0.00000000,-0.00000000,0.82662267,-0.82662267,1.25930393,-1.25930393,0.46840351,-0.46840351,0.00000000,-0.00000000
-0.15307654,2.72801795,-2.72801795,0.39701368,-0.39701368,0.00000000,-0.00000000,0.82346041,-0.82346041,1.24100313,-1.24100313,0.46580330,-0.46580330,0.00000000,-0.00000000
-0.14707354,2.69250687,-2.69250687,0.38183558,-0.38183558,0.00000000,-0.00000000,0.81964778,-0.81964778,1.22089999,-1.22089999,0.46333916,-0.46333916,0.00000000,-0.00000000
-0.14107054,2.65384522,-2.65384522,0.36611940,-0.36611941,0.00000000,-0.00000000,0.81507690,-0.81507690,1.19909551,-1.19909551,0.46093180,-0.46093180,0.00000000,-0.00000000
-0.13506753,2.61220728,-2.61220728,0.35005493,-0.35005493,0.00000000,-0.00000000,0.80966480,-0.80966480,1.17574991,-1.17574991,0.45850532,-0.45850532,0.00000000,-0.00000000
-0.12906453,2.56784752,-2.56784752,0.33384231,-0.33384231,0.00000000,-0.00000000,0.80334793,-0.80334793,1.15106767,-1.15106767,0.45598477,-0.45598477,0.00000000,-0.00000000
-0.12306153,2.52107436,-2.52107436,0.31768461,-0.31768461,0.00000000,-0.00000000,0.79607762,-0.79607762,1.12528264,-1.12528264,0.45329443,-0.45329443,0.00000000,-0.00000000
-0.11705853,2.47222625,-2.47222625,0.30178085,-0.30178085,0.00000000,-0.00000000,0.78781653,-0.78781653,1.09864386,-1.09864387,0.45035717,-0.45035717,0.00000000,-0.00000000
-0.11105553,2.42165108,-2.42165108,0.28631986,-0.28631986,0.00000000,-0.00000000,0.77853656,-0.77853656,1.07140283,-1.07140283,0.44709467,-0.44709467,0.00000000,-0.00000000
-0.10505253,2.36968960,-2.36968960,0.27147506,-0.27147506,0.00000000,-0.00000000,0.76821803,-0.76821803,1.04380252,-1.04380252,0.44342860,-0.44342860,0.00000000,-0.00000000
-0.09904952,2.31666328,-2.31666328,0.25740043,-0.25740043,0.00000000,-0.00000000,0.75685022,-0.75685022,1.01606869,-1.01606869,0.43928261,-0.43928261,0.00000000,-0.00000000
-0.09304652,2.26286641,-2.26286641,0.24422761,-0.24422761,0.00000000,-0.00000000,0.74443296,-0.74443296,0.98840333,-0.98840333,0.43458481,-0.43458481,0.00000000,-0.00000000
-0.08704352,2.20856242,-2.20856243,0.23206422,-0.23206422,0.00000000,-0.00000000,0.73097911,-0.73097911,0.96098052,-0.96098052,0.42927072,-0.42927072,0.00000000,-0.00000000
-0.08104052,2.15398357,-2.15398357,0.22099330,-0.22099330,0.00000000,-0.00000000,0.71651746,-0.71651746,0.93394433,-0.93394433,0.42328627,-0.42328627,0.00000000,-0.00000000
-0.07503752,2.09933356,-2.09933356,0.21107371,-0.21107371,0.00000000,-0.00000000,0.70109581,-0.70109581,0.90740865,-0.90740865,0.41659071,-0.41659071,0.00000000,-0.00000000
-0.06903452,2.04479203,-2.04479204,0.20234147,-0.20234147,0.00000000,-0.00000000,0.68478373,-0.68478373,0.88145858,-0.88145858,0.40915918,-0.40915918,0.00000000,-0.00000000
-0.06303152,1.99052033,-1.99052033,0.19481169,-0.19481169,0.00000000,-0.00000000,0.66767475,-0.66767475,0.85615299,-0.85615299,0.40098471,-0.40098471,0.00000000,-0.00000000
-0.05702851,1.93666742,-1.93666742,0.18848099,-0.18848099,0.00000000,-0.00000000,0.64988758,-0.64988758,0.83152786,-0.83152786,0.39207960,-0.39207960,0.00000000,-0.00000000
-0.05102551,1.88337559,-1.88337559,0.18333018,-0.18333018,0.00000000,-0.00000000,0.63156620,-0.63156620,0.80760014,-0.80760014,0.38247602,-0.38247602,0.00000000,-0.00000000
-0.04502251,1.83078508,-1.83078508,0.17932699,-0.17932699,0.00000000,-0.00000000,0.61287866,-0.61287867,0.78437165,-0.78437165,0.37222582,-0.37222582,0.00000000,-0.00000000
-0.03901951,1.77903746,-1.77903746,0.17642871,-0.17642871,0.00000000,-0.00000000,0.59401447,-0.59401448,0.76183290,-0.76183290,0.36139959,-0.36139959,0.00000000,-0.00000000
-0.03301651,1.72827740,-1.72827740,0.17458448,-0.17458448,0.00000000,-0.00000000,0.57518074,-0.57518074,0.73996651,-0.73996651,0.35008508,-0.35008508,0.00000000,-0.00000000
-0.02701351,1.67865286,-1.67865286,0.17373726,-0.17373726,0.00000000,-0.00000000,0.55659709,-0.55659709,0.71875027,-0.71875027,0.33838502,-0.33838502,0.00000000,-0.00000000
-0.02101051,1.63031375,-1.63031376,0.17382532,-0.17382532,0.00000000,-0.00000000,0.53848962,-0.53848962,0.69815951,-0.69815951,0.32641457,-0.32641457,0.00000000,-0.00000000
-0.01500750,1.58340940,-1.58340940,0.17478320,-0.17478320,0.00000000,-0.00000000,0.52108418,-0.52108418,0.67816912,-0.67816912,0.31429842,-0.31429842,0.00000000,-0.00000000
-0.00900450,1.53808500,-1.53808500,0.17654217,-0.17654217,0.00000000,-0.00000000,0.50459921,-0.50459921,0.65875490,-0.65875490,0.30216797,-0.30216797,0.00000000,-0.00000000
-0.00300150,1.49447757,-1.49447757,0.17903025,-0.17903025,0.00000000,-0.00000000,0.48923864,-0.48923864,0.63989461,-0.63989461,0.29015838,-0.29015838,0.00000000,-0.00000000
0.00300150,1.45271170,-1.45271170,0.18217186,-0.18217186,0.00000000,-0.00000000,0.47518495,-0.47518495,0.62156860,-0.62156860,0.27840590,-0.27840590,0.00000000,-0.00000000
0.00900450,1.41289551,-1.41289552,0.18588714,-0.18588714,0.00000000,-0.00000000,0.46259303,-0.46259303,0.60376022,-0.60376022,0.26704545,-0.26704545,0.00000000,-0.00000000
0.01500750,1.37511717,-1.37511717,0.19009123,-0.19009123,0.00000000,-0.00000000,0.45158485,-0.45158485,0.58645601,-0.58645601,0.25620847,-0.25620847,0.00000000,-0.00000000
0.02101051,1.33944216,-1.33944216,0.19469346,-0.19469346,0.00000000,-0.00000000,0.44224542,-0.44224542,0.56964588,-0.56964588,0.24602122,-0.24602122,0.00000000,-0.00000000
0.02701351,1.30591160,-1.30591160,0.19959674,-0.19959674,0.00000000,-0.00000000,0.43462006,-0.43462006,0.55332313,-0.55332313,0.23660332,-0.23660332,0.00000000,-0.00000000
0.03301651,1.27454163,-1.27454163,0.20469727,-0.20469727,0.00000000,-0.00000000,0.42871323,-0.42871323,0.53748458,-0.53748458,0.22806665,-0.22806665,0.00000000,-0.00000000
0.03901951,1.24532399,-1.24532399,0.20988462,-0.20988462,0.00000000,-0.00000000,0.42448897,-0.42448897,0.52213060,-0.52213060,0.22051445,-0.22051445,0.00000000,-0.00000000
0.04502251,1.21822769,-1.21822769,0.21504234,-0.21504234,0.00000000,-0.00000000,0.42187286,-0.42187286,0.50726526,-0.50726526,0.21404058,-0.21404058,0.00000000,-0.00000000
0.05102551,1.19320173,-1.19320173,0.22004923,-0.22004923,0.00000000,-0.00000000,0.42075552,-0.42075552,0.49289644,-0.49289644,0.20872896,-0.20872897,0.00000000,-0.00000000
0.05702851,1.17017873,-1.17017873,0.22478111,-0.22478111,0.00000000,-0.00000000,0.42099743,-0.42099743,0.47903596,-0.47903597,0.20465289,-0.20465289,0.00000000,-0.00000000
0.06303152,1.14907933,-1.14907934,0.22911335,-0.22911335,0.00000000,-0.00000000,0.42243498,-0.42243498,0.46569974,-0.46569974,0.20187442,-0.20187442,0.00000000,-0.00000000
0.06903452,1.12981718,-1.12981718,0.23292381,-0.23292381,0.00000000,-0.00000000,0.42488734,-0.42488734,0.45290791,-0.45290791,0.20044367,-0.20044367,0.00000000,-0.00000000
0.07503752,1.11230424,-1.11230424,0.23609631,-0.23609631,0.00000000,-0.00000000,0.42816408,-0.42816408,0.44068500,-0.44068500,0.20039801,-0.20039801,0.00000000,-0.00000000
0.08104052,1.09645639,-1.09645639,0.23852444,-0.23852444,0.00000000,-0.00000000,0.43207309,-0.43207309,0.42906008,-0.42906008,0.20176125,-0.20176125,0.00000000,-0.00000000
0.08704352,1.08219908,-1.08219908,0.24011546,-0.24011546,0.00000000,-0.00000000,0.43642853,-0.43642853,0.41806690,-0.41806690,0.20454274,-0.20454274,0.00000000,-0.00000000
0.09304652,1.06947285,-1.06947285,0.24079424,-0.24079424,0.00000000,-0.00000000,0.44105861,-0.44105861,0.40774417,-0.40774417,0.20873666,-0.20873666,0.00000000,-0.00000000
0.09904952,1.05823866,-1.05823866,0.24050690,-0.24050690,0.00000000,-0.00000000,0.44581275,-0.44581275,0.39813578,-0.39813578,0.21432131,-0.21432131,0.00000000,-0.00000000
0.10505253,1.04848288,-1.04848288,0.23922414,-0.23922414,0.00000000,-0.00000000,0.45056806,-0.45056806,0.38929119,-0.38929119,0.22125877,-0.22125877,0.00000000,-0.00000000
0.11105553,1.04022184,-1.04022184,0.23694387,-0.23694387,0.00000000,-0.00000000,0.45523474,-0.45523474,0.38126586,-0.38126586,0.22949487,-0.22949486,0.00000000,-0.00000000
0.11705853,1.03350591,-1.03350591,0.23369318,-0.23369318,0.00000000,-0.00000000,0.45976036,-0.45976036,0.37412173,-0.37412173,0.23895956,-0.23895956,0.00000000,-0.00000000
0.12306153,1.02842291,-1.02842291,0.22952939,-0.22952939,0.00000000,-0.00000000,0.46413290,-0.46413290,0.36792790,-0.36792790,0.24956788,-0.24956788,0.00000000,-0.00000000
0.12906453,1.02510087,-1.02510088,0.22454019,-0.22454019,0.00000000,-0.00000000,0.46838230,-0.46838230,0.36276116,-0.36276116,0.26122142,-0.26122142,0.00000000,-0.00000000
0.13506753,1.02370994,-1.02370995,0.21884275,-0.21884275,0.00000000,-0.00000000,0.47258071,-0.47258071,0.35870667,-0.35870667,0.27381031,-0.27381031,0.00000000,-0.00000000
0.14107054,1.02446335,-1.02446335,0.21258194,-0.21258194,0.00000000,-0.00000000,0.47684126,-0.47684126,0.35585844,-0.35585844,0.28721583,-0.28721583,0.00000000,-0.00000000
0.14707354,1.02761724,-1.02761724,0.20592750,-0.20592750,0.00000000,-0.00000000,0.48131545,-0.48131545,0.35431966,-0.35431966,0.30131339,-0.30131339,0.00000000,-0.00000000
0.15307654,1.03346919,-1.03346919,0.19907043,-0.19907043,0.00000000,-0.00000000,0.48618926,-0.48618926,0.35420263,-0.35420263,0.31597579,-0.31597579,0.00000000,-0.00000000
0.15907954,1.04235518,-1.04235518,0.19221868,-0.19221868,0.00000000,-0.00000000,0.49167791,-0.49167791,0.35562840,-0.35562840,0.33107681,-0.33107681,0.00000000,-0.00000000
0.16508254,1.05464479,-1.05464479,0.18559215,-0.18559215,0.00000000,-0.00000000,0.49801955,-0.49801955,0.35872566,-0.35872566,0.34649455,-0.34649455,0.00000000,-0.00000000
0.17108554,1.07073446,-1.07073446,0.17941728,-0.17941728,0.00000000,-0.00000000,0.50546782,-0.50546782,0.36362899,-0.36362899,0.36211474,-0.36211474,0.00000000,-0.00000000
0.17708854,1.09103851,-1.09103851,0.17392138,-0.17392138,0.00000000,-0.00000000,0.51428352,-0.51428352,0.37047626,-0.37047626,0.37783350,-0.37783350,0.00000000,-0.00000000
0.18309155,1.11597795,-1.11597795,0.16932676,-0.16932676,0.00000000,-0.00000000,0.52472548,-0.52472548,0.37940516,-0.37940516,0.39355954,-0.39355954,0.00000000,-0.00000000
0.18909455,1.14596688,-1.14596688,0.16584495,-0.16584495,0.00000000,-0.00000000,0.53704079,-0.53704079,0.39054864,-0.39054864,0.40921553,-0.40921553,0.00000000,-0.00000000
0.19509755,1.18139667,-1.18139667,0.16367097,-0.16367097,0.00000000,-0.00000000,0.55145461,-0.55145461,0.40402952,-0.40402952,0.42473861,-0.42473861,0.00000000,-0.00000000
0.20110055,1.22261818,-1.22261818,0.16297797,-0.16297797,0.00000000,-0.00000000,0.56815977,-0.56815977,0.41995417,-0.41995416,0.44007987,-0.44007987,0.00000000,-0.00000000
0.20710355,1.26992227,-1.26992227,0.16391224,-0.16391224,0.00000000,-0.00000000,0.58730653,-0.58730653,0.43840544,-0.43840544,0.45520293,-0.45520293,0.00000000,-0.00000000
0.21310655,1.32351932,-1.32351932,0.16658875,-0.16658875,0.00000000,-0.00000000,0.60899260,-0.60899259,0.45943516,-0.45943516,0.47008156,-0.47008156,0.00000000,-0.00000000
0.21910955,1.38351842,-1.38351841,0.17108730,-0.17108730,0.00000000,-0.00000000,0.63325404,-0.63325404,0.48305634,-0.48305633,0.48469654,-0.48469654,0.00000000,-0.00000000
0.22511256,1.44990709,-1.44990709,0.17744938,-0.17744938,0.00000000,-0.00000000,0.66005727,-0.66005727,0.50923557,-0.50923556,0.49903191,-0.49903191,0.00000000,-0.00000000
0.23111556,1.52253270,-1.52253270,0.18567582,-0.18567582,0.00000000,-0.00000000,0.68929260,-0.68929260,0.53788599,-0.53788599,0.51307094,-0.51307094,0.00000000,-0.00000000
0.23711856,1.60108641,-1.60108641,0.19572538,-0.19572538,0.00000000,-0.00000000,0.72076979,-0.72076978,0.56886126,-0.56886126,0.52679196,-0.52679196,0.00000000,-0.00000000
0.24312156,1.68509096,-1.68509096,0.20751426,-0.20751426,0.00000000,-0.00000000,0.75421587,-0.75421587,0.60195087,-0.60195087,0.54016443,-0.54016443,0.00000000,-0.00000000
0.24912456,1.77389328,-1.77389327,0.22091664,-0.22091664,0.00000000,-0.00000000,0.78927579,-0.78927579,0.63687749,-0.63687748,0.55314559,-0.55314559,0.00000000,-0.00000000
0.25512756,1.86666276,-1.86666275,0.23576634,-0.23576634,0.00000000,-0.00000000,0.82551587,-0.82551587,0.67329633,-0.67329633,0.56567777,-0.56567777,0.00000000,-0.00000000
0.26113057,1.96239602,-1.96239601,0.25185954,-0.25185954,0.00000000,-0.00000000,0.86243047,-0.86243047,0.71079722,-0.71079721,0.57768683,-0.57768683,0.00000000,-0.00000000
0.26713357,2.05992859,-2.05992858,0.26895868,-0.26895868,0.00000000,-0.00000000,0.89945179,-0.89945179,0.74890920,-0.74890919,0.58908170,-0.58908170,0.00000000,-0.00000000
0.27313657,2.15795368,-2.15795368,0.28679744,-0.28679744,0.00000000,-0.00000000,0.93596269,-0.93596268,0.78710800,-0.78710800,0.59975525,-0.59975525,0.00000000,-0.00000000
0.27913957,2.25504791,-2.25504790,0.30508675,-0.30508675,0.00000000,-0.00000000,0.97131234,-0.97131234,0.82482612,-0.82482612,0.60958642,-0.60958642,0.00000000,-0.00000000
0.28514257,2.34970339,-2.34970339,0.32352174,-0.32352174,0.00000000,-0.00000000,1.00483427,-1.00483427,0.86146540,-0.86146540,0.61844369,-0.61844369,0.00000000,-0.00000000
0.29114557,2.44036544,-2.44036544,0.34178952,-0.34178952,0.00000000,-0.00000000,1.03586619,-1.03586619,0.89641167,-0.89641166,0.62618965,-0.62618965,0.00000000,-0.00000000
0.29714857,2.52547460,-2.52547460,0.35957757,-0.35957757,0.00000000,-0.00000000,1.06377109,-1.06377109,0.92905103,-0.92905103,0.63268655,-0.63268655,0.00000000,-0.00000000
0.30315158,2.60351164,-2.60351164,0.37658256,-0.37658256,0.00000000,-0.00000000,1.08795872,-1.08795872,0.95878720,-0.95878720,0.63780261,-0.63780261,0.00000000,-0.00000000
0.30915458,2.67304394,-2.67304394,0.39251935,-0.39251935,0.00000000,-0.00000000,1.10790668,-1.10790668,0.98505922,-0.98505921,0.64141876,-0.64141876,0.00000000,-0.00000000
0.31515758,2.73277134,-2.73277134,0.40712986,-0.40712986,0.00000000,-0.00000000,1.12318034,-1.12318034,1.00735884,-1.00735884,0.64343558,-0.64343558,0.00000000,-0.00000000
0.32116058,2.78156996,-2.78156996,0.42019164,-0.42019164,0.00000000,-0.00000000,1.13345074,-1.13345074,1.02524697,-1.02524697,0.64378005,-0.64378005,0.00000000,-0.00000000
0.32716358,2.81853207,-2.81853206,0.43152577,-0.43152577,0.00000000,-0.00000000,1.13850977,-1.13850977,1.03836836,-1.03836836,0.64241200,-0.64241200,0.00000000,-0.00000000
0.33316658,2.84300054,-2.84300054,0.44100389,-0.44100389,0.00000000,-0.00000000,1.13828203,-1.13828203,1.04646410,-1.04646410,0.63932972,-0.63932972,0.00000000,-0.00000000
0.33916958,2.85459655,-2.85459655,0.44855397,-0.44855397,0.00000000,-0.00000000,1.13283281,-1.13283281,1.04938130,-1.04938130,0.63457477,-0.63457477,0.00000000,-0.00000000
0.34517259,2.85323945,-2.85323945,0.45416484,-0.45416484,0.00000000,-0.00000000,1.12237198,-1.12237198,1.04707965,-1.04707965,0.62823554,-0.62823554,0.00000000,-0.00000000
