energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,2.91995367,0.18997335,0.43425517,0.56545127,1.42063385,0.00288859,0.22846481,0.05779049,1.24831155
-4.63131566,2.90048171,0.19754561,0.43006127,0.56541041,1.43234349,0.00271329,0.22653153,0.05512922,1.22605194
-4.62531266,2.87661774,0.20573721,0.42672823,0.56346603,1.43973873,0.00254708,0.22354634,0.05234704,1.20222801
-4.61930965,2.84963705,0.21460257,0.42437506,0.55983581,1.44326137,0.00239174,0.21960292,0.04948603,1.17750475
-4.61330665,2.82095663,0.22420542,0.42311188,0.55479946,1.44346285,0.00224876,0.21481856,0.04658774,1.15259839
-4.60730365,2.79211691,0.23461983,0.42304253,0.54869495,1.44099127,0.00211945,0.20933162,0.04369253,1.12826890
-4.60130065,2.76475934,0.24593094,0.42426712,0.54191320,1.43657509,0.00200488,0.20329841,0.04083878,1.10531114
-4.59529765,2.74059978,0.25823530,0.42688401,0.53489122,1.43100384,0.00190601,0.19688963,0.03806239,1.08454455
-4.58929465,2.72139805,0.27164064,0.43099115,0.52810410,1.42510645,0.00182362,0.19028643,0.03539633,1.06680152
-4.58329165,2.70892392,0.28626499,0.43668651,0.52205594,1.41972789,0.00175844,0.18367618,0.03287023,1.05291438
-4.57728864,2.70492050,0.30223498,0.44406733,0.51727009,1.41570474,0.00171111,0.17724817,0.03051022,1.04370144
-4.57128564,2.71106557,0.31968328,0.45322836,0.51427910,1.41384065,0.00168224,0.17118921,0.02833879,1.03995215
-4.56528264,2.72893211,0.33874508,0.46425888,0.51361474,1.41488239,0.00167244,0.16567951,0.02637478,1.04241185
-4.55927964,2.75994911,0.35955360,0.47723874,0.51579852,1.41949744,0.00168234,0.16088866,0.02463340,1.05176655
-4.55327664,2.80536390,0.38223471,0.49223345,0.52133302,1.42825383,0.00171259,0.15697209,0.02312645,1.06862816
-4.54727364,2.86620720,0.40690067,0.50928874,0.53069452,1.44160302,0.00176387,0.15406799,0.02186244,1.09352069
-4.54127064,2.94326228,0.43364318,0.52842459,0.54432709,1.45986630,0.00183692,0.15229474,0.02084691,1.12686795
-4.53526763,3.03703934,0.46252590,0.54962934,0.56263850,1.48322539,0.00193254,0.15174905,0.02008265,1.16898314
-4.52926463,3.14775608,0.49357681,0.57285398,0.58599789,1.51171740,0.00205158,0.15250471,0.01957001,1.22006089
-4.52326163,3.27532547,0.52678057,0.59800715,0.61473542,1.54523438,0.00219493,0.15461208,0.01930722,1.28017193
-4.51725863,3.41935139,0.56207142,0.62495102,0.64914360,1.58352750,0.00236352,0.15809819,0.01929067,1.34926081
-4.51125563,3.57913231,0.59932692,0.65349850,0.68948024,1.62621556,0.00255835,0.16296763,0.01951519,1.42714677
-4.50525263,3.75367343,0.63836298,0.68341201,0.73597256,1.67279769,0.00278041,0.16920390,0.01997433,1.51352762
-4.49924962,3.94170678,0.67893055,0.71440388,0.78882197,1.72266942,0.00303071,0.17677143,0.02066056,1.60798678
-4.49324662,4.14171890,0.72071443,0.74613884,0.84820914,1.77514187,0.00331025,0.18561795,0.02156552,1.71000292
-4.48724362,4.35198515,0.76333441,0.77823824,0.91429854,1.82946298,0.00362002,0.19567727,0.02268012,1.81896195
-4.48124062,4.57060935,0.80634905,0.81028636,0.98724188,1.88484013,0.00396091,0.20687226,0.02399471,1.93417071
-4.47523762,4.79556746,0.84926204,0.84183844,1.06717981,1.94046324,0.00433375,0.21911787,0.02549911,2.05487171
-4.46923462,5.02475343,0.89153139,0.87243024,1.15424120,1.99552747,0.00473920,0.23232419,0.02718269,2.18025825
-4.46323162,5.25602541,0.93258098,0.90158894,1.24853956,2.04925462,0.00517775,0.24639928,0.02903427,2.30948891
-4.45722861,5.48725041,0.97181437,0.92884492,1.35016616,2.10091257,0.00564963,0.26125165,0.03104210,2.44170094
-4.45122561,5.71634552,1.00863031,0.95374390,1.45917968,2.14983193,0.00615475,0.27679236,0.03319371,2.57602153
-4.44522261,5.94131408,1.04243934,0.97585914,1.57559239,2.19541950,0.00669262,0.29293654,0.03547576,2.71157664
-4.43921961,6.16027514,1.07268098,0.99480303,1.69935327,2.23716818,0.00726230,0.30960432,0.03787383,2.84749673
-4.43321661,6.37148548,1.09884048,1.01023771,1.83032848,2.27466300,0.00786226,0.32672103,0.04037218,2.98291946
-4.42721361,6.57335331,1.12046470,1.02188412,1.96828011,2.30758352,0.00849039,0.34421675,0.04295353,3.11698923
-4.42121061,6.76444385,1.13717608,1.02952926,2.11284432,2.33570272,0.00914386,0.36202520,0.04559882,3.24885402
-4.41520760,6.94347711,1.14868431,1.03303119,2.26351014,2.35888272,0.00981906,0.38008198,0.04828699,3.37766020
-4.40920460,7.10931917,1.15479491,1.03232176,2.41960043,2.37706815,0.01051165,0.39832235,0.05099484,3.50254614
-4.40320160,7.26096834,1.15541449,1.02740672,2.58025662,2.39027762,0.01121643,0.41667860,0.05369688,3.62263572
-4.39719860,7.39753835,1.15055239,1.01836356,2.74442866,2.39859428,0.01192745,0.43507734,0.05636542,3.73703301
-4.39119560,7.51824065,1.14031868,1.00533695,2.91087175,2.40215613,0.01263802,0.45343666,0.05897058,3.84481947
-4.38519260,7.62236840,1.12491862,0.98853232,3.07815094,2.40114711,0.01334081,0.47166367,0.06148060,3.94505464
-4.37918959,7.70928413,1.10464402,0.96820768,3.24465471,2.39578937,0.01402799,0.48965236,0.06386221,4.03678164
-4.37318659,7.77841325,1.07986190,0.94466433,3.40861766,2.38633758,0.01469137,0.50728226,0.06608111,4.11903802
-4.36718359,7.82924485,1.05100112,0.91823683,3.56815273,2.37307545,0.01532264,0.52441780,0.06810267,4.19087250
-4.36118059,7.86134058,1.01853767,0.88928268,3.72129204,2.35631472,0.01591354,0.54090874,0.06989272,4.25136739
-4.35517759,7.87435189,0.98297931,0.85817232,3.86603551,2.33639649,0.01645618,0.55659169,0.07141841,4.29966626
-4.34917459,7.86804487,0.94485041,0.82527973,4.00040546,2.31369454,0.01694323,0.57129268,0.07264917,4.33500574
-4.34317159,7.84233129,0.90467750,0.79097398,4.12250533,2.28862015,0.01736824,0.58483086,0.07355773,4.35675002
-4.33716858,7.79730373,0.86297627,0.75561218,4.23057985,2.26162747,0.01772579,0.59702317,0.07412104,4.36442616
-4.33116558,7.73327195,0.82024033,0.71953372,4.32307406,2.23321880,0.01801177,0.60768986,0.07432121,4.35775800
-4.32516258,7.65079756,0.77693223,0.68305612,4.39868847,2.20394852,0.01822349,0.61666053,0.07414628,4.33669656
-4.31915958,7.55072359,0.73347670,0.64647227,4.45642741,2.17442496,0.01835984,0.62378058,0.07359087,4.30144459
-4.31315658,7.43419579,0.69025631,0.61004913,4.49563831,2.14530908,0.01842127,0.62891763,0.07265659,4.25247326
-4.30715358,7.30267300,0.64760936,0.57402750,4.51603949,2.11730945,0.01840983,0.63196764,0.07135228,4.19052934
-4.30115058,7.15792426,0.60582977,0.53862292,4.51773520,2.09117289,0.01832902,0.63286039,0.06969395,4.11663170
-4.29514757,7.00201124,0.56516878,0.50402711,4.50121660,2.06767067,0.01818371,0.63156405,0.06770449,4.03205644
-4.28914457,6.83725577,0.52583792,0.47041011,4.46734854,2.04758037,0.01797987,0.62808856,0.06541315,3.93831095
-4.28314157,6.66619270,0.48801306,0.43792247,4.41734264,2.03166392,0.01772433,0.62248750,0.06285480,3.83709742
-4.27713857,6.49151004,0.45183907,0.40669767,4.35271770,2.02064269,0.01742452,0.61485858,0.06006893,3.73026742
-4.27113557,6.31597861,0.41743475,0.37685434,4.27524920,2.01517069,0.01708808,0.60534231,0.05709862,3.61976943
-4.26513257,6.14237477,0.38489779,0.34849830,4.18691043,2.01580731,0.01672265,0.59411925,0.05398930,3.50759182
-4.25912956,5.97339989,0.35430944,0.32172440,4.08980771,2.02299113,0.01633550,0.58140557,0.05078757,3.39570401
-4.25312656,5.81160098,0.32573881,0.29661795,3.98611296,2.03701647,0.01593330,0.56744740,0.04753995,3.28599870
-4.24712356,5.65929644,0.29924657,0.27325600,3.87799646,2.05801405,0.01552191,0.55251403,0.04429170,3.18023788
-4.24112056,5.51851107,0.27488806,0.25170825,3.76756290,2.08593739,0.01510620,0.53689023,0.04108585,3.08000539
-4.23511756,5.39092363,0.25271578,0.23203784,3.65679342,2.12055593,0.01468996,0.52086821,0.03796222,2.98666787
-4.22911456,5.27782956,0.23278118,0.21430191,3.54749579,2.16145565,0.01427589,0.50473928,0.03495673,2.90134605
-4.22311156,5.18012051,0.21513587,0.19855201,3.44126467,2.20804760,0.01386560,0.48878577,0.03210087,2.82489708
-4.21710855,5.09828132,0.19983217,0.18483438,3.33945296,2.25958427,0.01345975,0.47327352,0.02942133,2.75790836
-4.21110555,5.03240379,0.18692310,0.17319004,3.24315471,2.31518304,0.01305816,0.45844503,0.02693985,2.70070244
-4.20510255,4.98221584,0.17646174,0.16365466,3.15319960,2.37385580,0.01265999,0.44451374,0.02467325,2.65335197
-4.19909955,4.94712341,0.16849998,0.15625820,3.07015793,2.43454325,0.01226397,0.43165948,0.02263352,2.61570314
-4.19309655,4.92626203,0.16308674,0.15102423,2.99435517,2.49615200,0.01186862,0.42002521,0.02082815,2.58740560
-4.18709355,4.91855405,0.16026545,0.14796878,2.92589393,2.55759256,0.01147244,0.40971514,0.01926043,2.56794660
-4.18109055,4.92276791,0.16007104,0.14709892,2.86468170,2.61781610,0.01107409,0.40079415,0.01792988,2.55668694
-4.17508754,4.93757520,0.16252630,0.14841074,2.81046195,2.67584787,0.01067261,0.39328842,0.01683266,2.55289650
-4.16908454,4.96160222,0.16763772,0.15188698,2.76284657,2.73081547,0.01026749,0.38718719,0.01596194,2.55578703
-4.16308154,4.99347283,0.17539088,0.15749434,2.72134746,2.78197040,0.00985874,0.38244538,0.01530834,2.56454060
-4.15707854,5.03184060,0.18574570,0.16518041,2.68540578,2.82870182,0.00944698,0.37898702,0.01486026,2.57833234
-4.15107554,5.07540893,0.19863147,0.17487068,2.65441716,2.87054170,0.00903337,0.37670912,0.01460415,2.59634659
-4.14507254,5.12293893,0.21394216,0.18646550,2.62775228,2.90716163,0.00861958,0.37548589,0.01452480,2.61778647
-4.13906953,5.17324601,0.23153220,0.19983758,2.60477204,2.93836148,0.00820768,0.37517309,0.01460554,2.64187687
-4.13306653,5.22518676,0.25121301,0.21482993,2.58483757,2.96405112,0.00780004,0.37561240,0.01482842,2.66786213
-4.12706353,5.27763886,0.27275065,0.23125491,2.56731549,2.98422673,0.00739920,0.37663559,0.01517443,2.69499935
-4.12106053,5.32947716,0.29586489,0.24889423,2.55157919,2.99894349,0.00700771,0.37806854,0.01562360,2.72254916
-4.11505753,5.37954933,0.32022996,0.26750049,2.53700739,3.00828690,0.00662801,0.37973497,0.01615526,2.74976571
-4.10905453,5.42665482,0.34547724,0.28680021,2.52298123,3.01234484,0.00626230,0.38145992,0.01674826,2.77588762
-4.10305153,5.46953037,0.37119995,0.30649850,2.50888126,3.01118262,0.00591245,0.38307294,0.01738120,2.80013183
-4.09704852,5.50684497,0.39695992,0.32628543,2.49408570,3.00482287,0.00557994,0.38441112,0.01803276,2.82169157
-4.09104552,5.53720632,0.42229641,0.34584393,2.47797103,2.99323194,0.00526576,0.38532184,0.01868205,2.83973985
-4.08504252,5.55918016,0.44673670,0.36485912,2.45991582,2.97631392,0.00497046,0.38566546,0.01930901,2.85343890
-4.07903952,5.57132249,0.46980820,0.38302870,2.43930835,2.95391266,0.00469414,0.38531787,0.01989482,2.86195585
-4.07303652,5.57222387,0.49105167,0.40007415,2.41555805,2.92582209,0.00443646,0.38417285,0.02042233,2.86448423
-4.06703352,5.56056396,0.51003497,0.41575217,2.38811055,2.89180389,0.00419678,0.38214438,0.02087646,2.86027031
-4.06103052,5.53517333,0.52636692,0.42986591,2.35646574,2.85161163,0.00397414,0.37916873,0.02124464,2.84864308
-4.05502751,5.49509925,0.53971047,0.44227558,2.32019771,2.80501946,0.00376745,0.37520628,0.02151711,2.82904605
-4.04902451,5.43967119,0.54979474,0.45290768,2.27897547,2.75185374,0.00357551,0.37024301,0.02168720,2.80106892
-4.04302151,5.36856200,0.55642529,0.46176269,2.23258297,2.69202511,0.00339711,0.36429151,0.02175151,2.76447711
-4.03701851,5.28184056,0.55949204,0.46892049,2.18093694,2.62555894,0.00323113,0.35739146,0.02170997,2.71923713
-4.03101551,5.18001204,0.55897455,0.47454332,2.12410123,2.55262195,0.00307661,0.34960942,0.02156584,2.66553593
-4.02501251,5.06404274,0.55494432,0.47887606,2.06229637,2.47354309,0.00293276,0.34103790,0.02132549,2.60379269
-4.01900950,4.93536698,0.54756389,0.48224356,1.99590332,2.38882717,0.00279903,0.33179353,0.02099822,2.53466201
-4.01300650,4.79587485,0.53708283,0.48504513,1.92546077,2.29916003,0.00267509,0.32201455,0.02059579,2.45902776
-4.00700350,4.64788024,0.52383068,0.48774617,1.85165580,2.20540468,0.00256086,0.31185733,0.02013203,2.37798752
-4.00100050,4.49407008,0.50820717,0.49086730,1.77530777,2.10858840,0.00245646,0.30149228,0.01962227,2.29282807
-3.99499750,4.33743642,0.49066999,0.49497112,1.69734621,2.00988113,0.00236216,0.29109902,0.01908279,2.20499271
-3.98899450,4.18119391,0.47172081,0.50064707,1.61878334,1.91056615,0.00227837,0.28086117,0.01853018,2.11604183
-3.98299150,4.02868608,0.45188985,0.50849488,1.54068252,1.81200435,0.00220558,0.27096078,0.01798078,2.02760836
-3.97698849,3.88328418,0.43171976,0.51910699,1.46412382,1.71559375,0.00214427,0.26157270,0.01745009,1.94134995
-3.97098549,3.74828273,0.41174932,0.53305050,1.39016848,1.62272613,0.00209489,0.25285907,0.01695225,1.85889989
-3.96498249,3.62679591,0.39249765,0.55084915,1.31982358,1.53474268,0.00205781,0.24496427,0.01649963,1.78181880
-3.95897949,3.52165887,0.37444921,0.57296587,1.25400866,1.45289068,0.00203326,0.23801030,0.01610244,1.71154892
-3.95297649,3.43533757,0.35804044,0.59978630,1.19352553,1.37828310,0.00202134,0.23209308,0.01576851,1.64937269
-3.94697349,3.36985057,0.34364800,0.63160379,1.13903271,1.31186265,0.00202196,0.22727957,0.01550312,1.59637708
-3.94097049,3.32670519,0.33157937,0.66860634,1.09102524,1.25437188,0.00203487,0.22360598,0.01530895,1.55342470
-3.93496748,3.30685024,0.32206560,0.71086572,1.04982089,1.20633033,0.00205966,0.22107709,0.01518620,1.52113250
-3.92896448,3.31064658,0.31525667,0.75832936,1.01555287,1.16801964,0.00209579,0.21966667,0.01513266,1.49985840
-3.92296148,3.33785614,0.31121942,0.81081505,0.98816941,1.13947701,0.00214263,0.21931901,0.01514402,1.48969606
-3.91695848,3.38764964,0.30993792,0.86800898,0.96743990,1.12049712,0.00219947,0.21995149,0.01521414,1.49047752
-3.91095548,3.45863219,0.31131639,0.92946719,0.95296722,1.11064250,0.00226563,0.22145803,0.01533538,1.50178322
-3.90495248,3.54888599,0.31518442,0.99462061,0.94420554,1.10926166,0.00234048,0.22371331,0.01549905,1.52295899
-3.89894947,3.65602851,0.32130429,1.06278387,0.94048280,1.11551436,0.00242350,0.22657755,0.01569573,1.55313903
-3.89294647,3.77728418,0.32938021,1.13316783,0.94102680,1.12840300,0.00251433,0.22990171,0.01591573,1.59127412
-3.88694347,3.90956760,0.33906915,1.20489570,0.94499388,1.14680888,0.00261285,0.23353285,0.01614942,1.63616414
-3.88094047,4.04957552,0.34999302,1.27702264,0.95149903,1.16953216,0.00271917,0.23731946,0.01638763,1.68649395
-3.87493747,4.19388499,0.36175169,1.34855841,0.95964617,1.19533386,0.00283367,0.24111659,0.01662193,1.74087158
-3.86893447,4.33905485,0.37393669,1.41849262,0.96855772,1.22297846,0.00295706,0.24479058,0.01684490,1.79786789
-3.86293147,4.48172738,0.38614497,1.48582193,0.97740218,1.25127555,0.00309030,0.24822324,0.01705036,1.85605650
-3.85692846,4.61872717,0.39799247,1.54957847,0.98541901,1.27911897,0.00323465,0.25131530,0.01723350,1.91405333
-3.85092546,4.74715413,0.40912694,1.60885858,0.99193987,1.30552203,0.00339158,0.25398909,0.01739102,1.97055442
-3.84492246,4.86446768,0.41923977,1.66285082,0.99640562,1.32964741,0.00356274,0.25619030,0.01752120,2.02437135
-3.83891946,4.96855929,0.42807618,1.71086238,0.99837879,1.35083072,0.00374990,0.25788885,0.01762384,2.07446321
-3.83291646,5.05781111,0.43544370,1.75234265,0.99755094,1.36859678,0.00395481,0.25907884,0.01770029,2.11996418
-3.82691346,5.13113833,0.44121846,1.78690306,0.99374526,1.38266808,0.00417919,0.25977750,0.01775331,2.16020602
-3.82091046,5.18801399,0.44534910,1.81433226,0.98691413,1.39296503,0.00442455,0.26002344,0.01778703,2.19473467
-3.81490745,5.22847512,0.44785817,1.83460571,0.97713221,1.39959823,0.00469213,0.25987402,0.01780673,2.22332041
-3.80890445,5.25310986,0.44884100,1.84788935,0.96458546,1.40285307,0.00498276,0.25940215,0.01781868,2.24596109
-3.80290145,5.26302609,0.44846200,1.85453670,0.94955667,1.40316735,0.00529680,0.25869260,0.01783001,2.26287840
-3.79689845,5.25980254,0.44694864,1.85507945,0.93240825,1.40110319,0.00563404,0.25783797,0.01784841,2.27450705
-3.79089545,5.24542431,0.44458319,1.85021175,0.91356315,1.39731424,0.00599362,0.25693445,0.01788200,2.28147710
-3.78489245,5.22220510,0.44169280,1.84076844,0.89348462,1.39251000,0.00637399,0.25607773,0.01793904,2.28459019
-3.77888944,5.19269920,0.43863796,1.82769823,0.87265582,1.38741861,0.00677293,0.25535891,0.01802775,2.28479018
-3.77288644,5.15960660,0.43580011,1.81203255,0.85155997,1.38275002,0.00718749,0.25486090,0.01815603,2.28312932
-3.76688344,5.12567484,0.43356867,1.79485137,0.83066195,1.37916093,0.00761406,0.25465518,0.01833131,2.28073106
-3.76088044,5.09360126,0.43232800,1.77724727,0.81039174,1.37722327,0.00804848,0.25479921,0.01856031,2.27875090
-3.75487744,5.06593939,0.43244482,1.76028914,0.79113052,1.37739729,0.00848603,0.25533440,0.01884882,2.27833643
-3.74887444,5.04501271,0.43425641,1.74498700,0.77319952,1.38001050,0.00892164,0.25628489,0.01920156,2.28058818
-3.74287144,5.03283882,0.43805998,1.73225915,0.75685211,1.38524309,0.00934999,0.25765688,0.01962199,2.28652245
-3.73686843,5.03106647,0.44410364,1.72290317,0.74226891,1.39312030,0.00976564,0.25943871,0.02011221,2.29703741
-3.73086543,5.04092723,0.45257892,1.71757160,0.72955607,1.40351178,0.01016318,0.26160154,0.02067278,2.31288347
-3.72486243,5.06320284,0.46361522,1.71675337,0.71874634,1.41613778,0.01053741,0.26410051,0.02130268,2.33463885
-3.71885943,5.09820887,0.47727617,1.72076145,0.70980273,1.43058138,0.01088347,0.26687633,0.02199920,2.36269094
-3.71285643,5.14579419,0.49355777,1.72972710,0.70262429,1.44630631,0.01119692,0.26985726,0.02275797,2.39722377
-3.70685343,5.20535563,0.51238839,1.74360081,0.69705350,1.46267886,0.01147390,0.27296116,0.02357286,2.43821183
-3.70085043,5.27586613,0.53363034,1.76215948,0.69288497,1.47899319,0.01171116,0.27609780,0.02443607,2.48542009
-3.69484742,5.35591480,0.55708295,1.78501953,0.68987483,1.49449847,0.01190615,0.27917107,0.02533817,2.53840984
-3.68884442,5.44375649,0.58248686,1.81165490,0.68775040,1.50842673,0.01205699,0.28208128,0.02626816,2.59655002
-3.68284142,5.53736868,0.60952939,1.84141919,0.68621983,1.52002029,0.01216250,0.28472725,0.02721364,2.65903324
-3.67683842,5.63451318,0.63785073,1.87357068,0.68498139,1.52855751,0.01222216,0.28700838,0.02816095,2.72489593
-3.67083542,5.73280035,0.66705085,1.90729903,0.68373207,1.53337625,0.01223603,0.28882654,0.02909538,2.79304172
-3.66483242,5.82975352,0.69669686,1.94175251,0.68217545,1.53389390,0.01220470,0.29008789,0.03000139,2.86226730
-3.65882941,5.92287180,0.72633086,1.97606455,0.68002866,1.52962385,0.01212925,0.29070461,0.03086292,2.93129003
-3.65282641,6.00968948,0.75547797,2.00937854,0.67702840,1.52018775,0.01201108,0.29059645,0.03166367,2.99877640
-3.64682341,6.08783066,0.78365472,2.04087000,0.67293609,1.50532360,0.01185194,0.28969235,0.03238742,3.06337088
-3.64082041,6.15505823,0.81037753,2.06976542,0.66754207,1.48488970,0.01165377,0.28793183,0.03301845,3.12372437
-3.63481741,6.20931637,0.83517132,2.09535736,0.66066897,1.45886461,0.01141872,0.28526649,0.03354185,3.17852176
-3.62881441,6.24876633,0.85757817,2.11701548,0.65217432,1.42734356,0.01114905,0.28166117,0.03394390,3.22650820
-3.62281141,6.27181531,0.87716602,2.13419361,0.64195242,1.39053156,0.01084713,0.27709516,0.03421249,3.26651354
-3.61680840,6.27713850,0.89353712,2.14643320,0.62993544,1.34873398,0.01051545,0.27156313,0.03433739,3.29747471
-3.61080540,6.26369474,0.90633634,2.15336329,0.61609389,1.30234488,0.01015656,0.26507574,0.03431059,3.31845575
-3.60480240,6.23073600,0.91525889,2.15469799,0.60043643,1.25183381,0.00977313,0.25766005,0.03412659,3.32866510
-3.59879940,6.17781121,0.92005747,2.15023177,0.58300891,1.19773149,0.00936794,0.24935948,0.03378256,3.32747003
-3.59279640,6.10476506,0.92054851,2.13983360,0.56389281,1.14061497,0.00894387,0.24023333,0.03327849,3.31440800
-3.58679340,6.01173191,0.91661720,2.12344041,0.54320296,1.08109269,0.00850398,0.23035587,0.03261724,3.28919468
-3.58079040,5.89912572,0.90822123,2.10105066,0.52108458,1.01978984,0.00805141,0.21981501,0.03180453,3.25172866
-3.57478739,5.76762599,0.89539281,2.07271845,0.49770965,0.95733437,0.00758947,0.20871047,0.03084881,3.20209255
