energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
3.03451726,0.65544480,0.02918636,0.04640177,0.39233499,0.17117437,0.27074889,0.05636632,0.10334184
3.04052026,0.59986761,0.02585834,0.04332997,0.36218332,0.15615110,0.24899900,0.05271799,0.09320566
3.04652326,0.54841195,0.02275562,0.04074191,0.33299827,0.14243035,0.22900412,0.04918783,0.08383286
3.05252626,0.50148123,0.01989047,0.03866999,0.30506663,0.13015208,0.21091979,0.04582563,0.07528205
3.05852926,0.45941329,0.01726937,0.03714307,0.27864943,0.11942896,0.19488012,0.04267878,0.06759691
3.06453227,0.42248252,0.01489351,0.03618616,0.25398024,0.11034709,0.18099793,0.03979144,0.06080744
3.07053527,0.39090271,0.01275947,0.03582015,0.23126429,0.10296708,0.16936505,0.03720393,0.05493137
3.07653827,0.36483038,0.01085995,0.03606129,0.21067837,0.09732552,0.16005254,0.03495221,0.04997589
3.08254127,0.34436854,0.00918449,0.03692059,0.19237157,0.09343654,0.15311093,0.03306740,0.04593925
3.08854427,0.32957037,0.00772023,0.03840322,0.17646670,0.09129345,0.14857038,0.03157550,0.04281256
3.09454727,0.32044308,0.00645262,0.04050776,0.16306225,0.09087040,0.14644090,0.03049717,0.04058135
3.10055028,0.31695157,0.00536608,0.04322547,0.15223489,0.09212384,0.14671249,0.02984763,0.03922714
3.10655328,0.31902192,0.00444462,0.04653960,0.14404218,0.09499404,0.14935544,0.02963668,0.03872879
3.11255628,0.32654473,0.00367231,0.05042482,0.13852544,0.09940635,0.15432055,0.02986874,0.03906364
3.11855928,0.33937818,0.00303372,0.05484677,0.13571251,0.10527252,0.16153969,0.03054307,0.04020853
3.12456228,0.35735092,0.00251427,0.05976179,0.13562026,0.11249188,0.17092631,0.03165391,0.04214044
3.13056528,0.38026472,0.00210050,0.06511694,0.13825659,0.12095260,0.18237626,0.03319075,0.04483704
3.13656828,0.40789686,0.00178020,0.07085025,0.14362184,0.13053300,0.19576885,0.03513867,0.04827696
3.14257129,0.44000231,0.00154253,0.07689133,0.15170942,0.14110294,0.21096797,0.03747853,0.05243975
3.14857429,0.47631559,0.00137809,0.08316228,0.16250556,0.15252537,0.22782358,0.04018738,0.05730571
3.15457729,0.51655232,0.00127886,0.08957890,0.17598805,0.16465798,0.24617322,0.04323869,0.06285543
3.16058029,0.56041040,0.00123817,0.09605218,0.19212409,0.17735503,0.26584375,0.04660269,0.06906914
3.16658329,0.60757081,0.00125060,0.10249012,0.21086720,0.19046926,0.28665306,0.05024665,0.07592586
3.17258629,0.65769787,0.00131189,0.10879963,0.23215323,0.20385382,0.30841189,0.05413515,0.08340236
3.17858929,0.71043920,0.00141879,0.11488867,0.25589584,0.21736429,0.33092553,0.05823040,0.09147201
3.18459230,0.76542519,0.00156893,0.12066840,0.28198142,0.23086051,0.35399543,0.06249246,0.10010355
3.19059530,0.82226825,0.00176072,0.12605530,0.31026400,0.24420843,0.37742080,0.06687963,0.10925975
3.19659830,0.88056189,0.00199320,0.13097324,0.34056017,0.25728165,0.40099993,0.07134866,0.11889616
3.20260130,0.93987989,0.00226595,0.13535530,0.37264477,0.26996281,0.42453150,0.07585520,0.12895999
3.20860430,0.99977585,0.00257897,0.13914538,0.40624730,0.28214472,0.44781575,0.08035417,0.13938913
3.21460730,1.05978341,0.00293265,0.14229955,0.44104980,0.29373124,0.47065571,0.08480022,0.15011148
3.22061031,1.11941742,0.00332767,0.14478698,0.47668631,0.30463791,0.49285837,0.08914824,0.16104465
3.22661331,1.17817646,0.00376500,0.14659056,0.51274434,0.31479246,0.51423611,0.09335400,0.17209609
3.23261631,1.23554691,0.00424583,0.14770709,0.54876847,0.32413510,0.53460825,0.09737476,0.18316381
3.23861931,1.29100885,0.00477163,0.14814712,0.58426637,0.33261882,0.55380294,0.10117003,0.19413755
3.24462231,1.34404375,0.00534411,0.14793447,0.61871702,0.34020956,0.57165935,0.10470226,0.20490059
3.25062531,1.39414402,0.00596523,0.14710537,0.65158115,0.34688655,0.58803023,0.10793768,0.21533213
3.25662831,1.44082419,0.00663722,0.14570734,0.68231374,0.35264260,0.60278471,0.11084696,0.22531013
3.26263132,1.48363330,0.00736258,0.14379783,0.71037783,0.35748451,0.61581138,0.11340598,0.23471455
3.26863432,1.52216813,0.00814404,0.14144272,0.73525963,0.36143351,0.62702136,0.11559636,0.24343099
3.27463732,1.55608645,0.00898454,0.13871458,0.75648385,0.36452574,0.63635144,0.11740592,0.25135428
3.28064032,1.58511975,0.00988715,0.13569099,0.77362890,0.36681262,0.64376676,0.11882899,0.25839226
3.28664332,1.60908455,0.01085497,0.13245268,0.78634113,0.36836108,0.64926316,0.11986647,0.26446911
3.29264632,1.62789162,0.01189100,0.12908175,0.79434740,0.36925350,0.65286873,0.12052566,0.26952845
3.29864932,1.64155234,0.01299796,0.12565996,0.79746545,0.36958728,0.65464457,0.12081989,0.27353579
3.30465233,1.65018171,0.01417809,0.12226703,0.79561131,0.36947399,0.65468441,0.12076789,0.27648023
3.31065533,1.65399758,0.01543293,0.11897916,0.78880362,0.36903787,0.65311326,0.12039296,0.27837537
3.31665833,1.65331596,0.01676307,0.11586760,0.77716429,0.36841383,0.65008480,0.11972197,0.27925931
3.32266133,1.64854247,0.01816789,0.11299754,0.76091564,0.36774487,0.64577784,0.11878425,0.27919367
3.32866433,1.64016031,0.01964532,0.11042714,0.74037398,0.36717885,0.64039170,0.11761035,0.27826182
3.33466733,1.62871523,0.02119163,0.10820691,0.71593990,0.36686497,0.63414103,0.11623094,0.27656621
3.34067034,1.61479831,0.02280122,0.10637928,0.68808579,0.36694981,0.62725009,0.11467567,0.27422511
3.34667334,1.59902752,0.02446649,0.10497865,0.65734100,0.36757331,0.61994695,0.11297223,0.27136881
3.35267634,1.58202898,0.02617776,0.10403162,0.62427546,0.36886477,0.61245782,0.11114564,0.26813552
3.35867934,1.56441899,0.02792327,0.10355770,0.58948236,0.37093920,0.60500207,0.10921782,0.26466727
3.36468234,1.54678789,0.02968925,0.10357028,0.55356078,0.37389404,0.59778791,0.10720740,0.26110581
3.37068534,1.52968652,0.03146010,0.10407795,0.51709881,0.37780672,0.59100927,0.10512993,0.25758893
3.37668834,1.51361595,0.03321864,0.10508611,0.48065804,0.38273290,0.58484391,0.10299838,0.25424728
3.38269135,1.49902106,0.03494639,0.10659874,0.44475981,0.38870579,0.57945283,0.10082388,0.25120175
3.38869435,1.48628804,0.03662403,0.10862036,0.40987385,0.39573642,0.57498110,0.09861682,0.24856170
3.39469735,1.47574574,0.03823183,0.11115798,0.37640949,0.40381495,0.57155980,0.09638799,0.24642380
3.40070035,1.46767062,0.03975015,0.11422300,0.34470967,0.41291285,0.56930905,0.09414992,0.24487172
3.40670335,1.46229447,0.04115999,0.11783291,0.31504783,0.42298599,0.56834173,0.09191820,0.24397651
3.41270635,1.45981440,0.04244349,0.12201261,0.28762751,0.43397819,0.56876751,0.08971275,0.24379743
3.41870935,1.46040381,0.04358446,0.12679531,0.26258441,0.44582525,0.57069694,0.08755881,0.24438335
3.42471236,1.46422349,0.04456888,0.13222289,0.23999072,0.45845900,0.57424494,0.08548785,0.24577430
3.43071536,1.47143176,0.04538529,0.13834552,0.21986114,0.47181118,0.57953351,0.08353797,0.24800311
3.43671836,1.48219253,0.04602519,0.14522059,0.20216033,0.48581684,0.58669310,0.08175403,0.25109692
3.44272136,1.49668037,0.04648326,0.15291082,0.18681114,0.50041696,0.59586245,0.08018729,0.25507836
3.44872436,1.51508197,0.04675757,0.16148163,0.17370330,0.51556010,0.60718652,0.07889462,0.25996631
3.45472736,1.53759336,0.04684959,0.17099770,0.16270206,0.53120293,0.62081254,0.07793724,0.26577602
3.46073037,1.56441268,0.04676420,0.18151893,0.15365641,0.54730946,0.63688404,0.07737901,0.27251859
3.46673337,1.59572857,0.04650948,0.19309581,0.14640653,0.56384904,0.65553300,0.07728441,0.28019973
3.47273637,1.63170456,0.04609648,0.20576450,0.14079022,0.58079311,0.67687041,0.07771609,0.28881790
3.47873937,1.67246000,0.04553883,0.21954172,0.13664818,0.59811097,0.70097554,0.07873224,0.29836177
3.48474237,1.71804864,0.04485229,0.23441974,0.13382789,0.61576463,0.72788445,0.08038383,0.30880735
3.49074537,1.76843586,0.04405425,0.25036181,0.13218631,0.63370324,0.75757832,0.08271178,0.32011474
3.49674837,1.82347602,0.04316314,0.26729810,0.13159114,0.65185736,0.78997217,0.08574420,0.33222485
3.50275138,1.88289135,0.04219783,0.28512273,0.13192108,0.67013349,0.82490486,0.08949392,0.34505636
3.50875438,1.94625392,0.04117705,0.30369182,0.13306504,0.68840931,0.86213081,0.09395623,0.35850306
3.51475738,2.01297214,0.04011875,0.32282295,0.13492059,0.70653010,0.90131437,0.09910721,0.37243196
3.52076038,2.08228317,0.03903961,0.34229625,0.13739190,0.72430655,0.94202727,0.10490254,0.38668232
3.52676338,2.15325227,0.03795454,0.36185702,0.14038748,0.74151451,0.98374970,0.11127695,0.40106582
3.53276638,2.22478006,0.03687628,0.38122007,0.14381781,0.75789671,1.02587535,0.11814449,0.41536806
3.53876938,2.29561796,0.03581515,0.40007564,0.14759341,0.77316675,1.06772057,0.12539950,0.42935143
3.54477239,2.36439199,0.03477887,0.41809688,0.15162320,0.78701516,1.10853767,0.13291840,0.44275939
3.55077539,2.42963438,0.03377253,0.43494840,0.15581363,0.79911761,1.14753189,0.14056226,0.45532208
3.55677839,2.48982224,0.03279868,0.45029597,0.16006857,0.80914485,1.18388189,0.14818014,0.46676311
3.56278139,2.54342184,0.03185758,0.46381666,0.16429002,0.81677411,1.21676271,0.15561294,0.47680731
3.56878439,2.58893698,0.03094754,0.47520918,0.16837976,0.82170143,1.24537063,0.16269791,0.48518910
3.57478739,2.62495924,0.03006534,0.48420401,0.17224173,0.82365437,1.26894879,0.16927342,0.49166127
3.58079040,2.65021815,0.02920677,0.49057278,0.17578524,0.82240448,1.28681246,0.17518392,0.49600354
3.58679340,2.66362886,0.02836723,0.49413652,0.17892860,0.81777897,1.29837288,0.18028489,0.49803071
3.59279640,2.66433510,0.02754231,0.49477246,0.18160327,0.80967093,1.30315862,0.18444760,0.49759996
3.59879940,2.65174538,0.02672839,0.49241894,0.18375798,0.79804757,1.30083331,0.18756332,0.49461682
3.60480240,2.62556067,0.02592322,0.48707834,0.18536286,0.78295608,1.29120903,0.18954707,0.48903967
3.61080540,2.58579220,0.02512644,0.47881781,0.18641313,0.76452673,1.27425464,0.19034049,0.48088245
3.61680840,2.53276836,0.02433996,0.46776780,0.18693217,0.74297303,1.25009866,0.18991378,0.47021537
3.62281141,2.46713049,0.02356827,0.45411850,0.18697378,0.71858894,1.21902659,0.18826673,0.45716376
3.62881441,2.38981758,0.02281866,0.43811425,0.18662335,0.69174312,1.18147266,0.18542860,0.44190487
3.63481741,2.30204065,0.02210120,0.42004637,0.18599786,0.66287059,1.13800670,0.18145704,0.42466295
3.64082041,2.20524798,0.02142868,0.40024461,0.18524460,0.63246204,1.08931641,0.17643595,0.40570279
3.64682341,2.10108275,0.02081634,0.37906760,0.18453851,0.60105124,1.03618619,0.17047254,0.38532193
3.65282641,1.99133494,0.02028146,0.35689291,0.18407813,0.56920114,0.97947332,0.16369349,0.36384206
3.65882941,1.87788969,0.01984289,0.33410682,0.18408040,0.53748915,0.92008262,0.15624073,0.34159985
3.66483242,1.76267412,0.01952039,0.31109455,0.18477409,0.50649211,0.85894075,0.14826659,0.31893766
3.67083542,1.64760480,0.01933390,0.28823106,0.18639244,0.47677165,0.79697115,0.13992900,0.29619455
3.67683842,1.53453783,0.01930279,0.26587282,0.18916478,0.44886017,0.73507057,0.13138648,0.27369786
3.68284142,1.42522320,0.01944498,0.24435084,0.19330785,0.42324820,0.67408814,0.12279348,0.25175569
3.68884442,1.32126482,0.01977614,0.22396495,0.19901666,0.40037310,0.61480751,0.11429603,0.23065054
3.69484742,1.22408731,0.02030884,0.20497962,0.20645553,0.38060978,0.55793254,0.10602789,0.21063418
3.70085043,1.13491015,0.02105177,0.18762115,0.21574957,0.36426321,0.50407684,0.09810743,0.19192397
3.70685343,1.05472955,0.02200906,0.17207620,0.22697679,0.35156315,0.45375704,0.09063507,0.17470046
3.71285643,0.98430784,0.02317965,0.15849159,0.24016142,0.34266091,0.40738988,0.08369160,0.15910640
3.71885943,0.92417024,0.02455688,0.14697512,0.25526859,0.33762822,0.36529250,0.07733725,0.14524689
3.72486243,0.87460823,0.02612817,0.13759730,0.27220072,0.33645801,0.32768574,0.07161143,0.13319065
3.73086543,0.83568878,0.02787492,0.13039364,0.29079595,0.33906708,0.29469974,0.06653323,0.12297204
3.73686843,0.80726859,0.02977262,0.12536740,0.31082867,0.34530043,0.26638132,0.06210255,0.11459390
3.74287144,0.78901230,0.03179114,0.12249264,0.33201236,0.35493701,0.24270266,0.05830172,0.10803066
3.74887444,0.78041379,0.03389527,0.12171722,0.35400483,0.36769689,0.22357044,0.05509755,0.10323182
3.75487744,0.78081953,0.03604546,0.12296578,0.37641565,0.38324931,0.20883530,0.05244380,0.10012547
3.76088044,0.78945317,0.03819874,0.12614258,0.39881576,0.40122178,0.19830089,0.05028372,0.09862172
3.76688344,0.80544070,0.04030981,0.13113403,0.42074894,0.42120967,0.19173236,0.04855286,0.09861594
3.77288644,0.82783528,0.04233233,0.13781103,0.44174477,0.44278623,0.18886405,0.04718175,0.09999176
3.77888944,0.85564144,0.04422017,0.14603098,0.46133265,0.46551276,0.18940619,0.04609863,0.10262368
3.78489245,0.88783799,0.04592886,0.15563964,0.47905637,0.48894875,0.19305063,0.04523194,0.10637938
3.79089545,0.92339944,0.04741693,0.16647276,0.49448867,0.51266164,0.19947565,0.04451262,0.11112174
3.79689845,0.96131558,0.04864724,0.17835766,0.50724511,0.53623605,0.20834997,0.04387615,0.11671048
3.80290145,1.00060895,0.04958817,0.19111467,0.51699684,0.55928232,0.21933604,0.04326420,0.12300360
3.80890445,1.04035032,0.05021461,0.20455868,0.52348151,0.58144399,0.23209293,0.04262603,0.12985869
3.81490745,1.07967175,0.05050884,0.21850073,0.52651205,0.60240429,0.24627882,0.04191946,0.13713400
3.82091046,1.11777755,0.05046106,0.23274963,0.52598279,0.62189129,0.26155340,0.04111147,0.14468957
3.82691346,1.15395294,0.05006968,0.24711381,0.52187273,0.63968181,0.27758034,0.04017850,0.15238827
3.83291646,1.18757049,0.04934136,0.26140320,0.51424582,0.65560386,0.29402972,0.03910636,0.16009689
3.83891946,1.21809455,0.04829072,0.27543131,0.50324829,0.66953779,0.31058079,0.03788986,0.16768731
3.84492246,1.24508366,0.04693982,0.28901732,0.48910315,0.68141611,0.32692487,0.03653217,0.17503768
3.85092546,1.26819111,0.04531738,0.30198824,0.47210220,0.69122206,0.34276845,0.03504399,0.18203370
3.85692846,1.28716398,0.04345783,0.31418111,0.45259587,0.69898716,0.35783636,0.03344247,0.18856993
3.86293147,1.30184054,0.04140015,0.32544506,0.43098152,0.70478769,0.37187511,0.03175012,0.19455110
3.86893447,1.31214651,0.03918672,0.33564337,0.40769064,0.70874059,0.38465599,0.02999355,0.19989334
3.87493747,1.31809023,0.03686199,0.34465522,0.38317555,0.71099860,0.39597813,0.02820229,0.20452536
3.88094047,1.31975687,0.03447129,0.35237739,0.35789623,0.71174512,0.40567114,0.02640753,0.20838949
3.88694347,1.31730201,0.03205959,0.35872560,0.33230772,0.71118874,0.41359732,0.02464105,0.21144249
3.89294647,1.31094465,0.02967049,0.36363556,0.30684872,0.70955770,0.41965338,0.02293415,0.21365610
3.89894947,1.30095978,0.02734521,0.36706373,0.28193155,0.70709432,0.42377141,0.02131679,0.21501737
3.90495248,1.28767062,0.02512192,0.36898773,0.25793400,0.70404952,0.42591927,0.01981679,0.21552855
3.91095548,1.27144073,0.02303508,0.36940632,0.23519311,0.70067747,0.42610011,0.01845927,0.21520678
3.91695848,1.25266590,0.02111511,0.36833910,0.21400089,0.69723047,0.42435124,0.01726620,0.21408329
3.92296148,1.23176598,0.01938823,0.36582570,0.19460220,0.69395398,0.42074219,0.01625611,0.21220240
3.92896448,1.20917672,0.01787637,0.36192470,0.17719439,0.69108190,0.41537212,0.01544397,0.20962005
3.93496748,1.18534163,0.01659739,0.35671213,0.16192866,0.68883214,0.40836663,0.01484114,0.20640220
3.94097049,1.16070398,0.01556534,0.35027961,0.14891283,0.68740242,0.39987396,0.01445553,0.20262292
3.94697349,1.13569905,0.01479081,0.34273219,0.13821524,0.68696651,0.39006088,0.01429174,0.19836229
3.95297649,1.11074662,0.01428139,0.33418593,0.12986950,0.68767081,0.37910819,0.01435137,0.19370428
3.95897949,1.08624404,0.01404215,0.32476527,0.12387962,0.68963146,0.36720612,0.01463335,0.18873453
3.96498249,1.06255977,0.01407612,0.31460023,0.12022544,0.69293209,0.35454968,0.01513428,0.18353821
3.97098549,1.04002780,0.01438469,0.30382356,0.11886783,0.69762225,0.34133413,0.01584884,0.17819801
3.97698849,1.01894279,0.01496804,0.29256793,0.11975356,0.70371659,0.32775064,0.01677015,0.17279226
3.98299150,0.99955636,0.01582541,0.28096323,0.12281958,0.71119505,0.31398236,0.01789015,0.16739340
3.98899450,0.98207435,0.01695529,0.26913402,0.12799653,0.72000381,0.30020090,0.01919991,0.16206665
3.99499750,0.96665531,0.01835553,0.25719739,0.13521134,0.73005724,0.28656340,0.02068994,0.15686904
4.00100050,0.95341002,0.02002326,0.24526106,0.14438884,0.74124066,0.27321013,0.02235043,0.15184877
4.00700350,0.94240220,0.02195473,0.23342197,0.15545240,0.75341391,0.26026280,0.02417135,0.14704497
4.01300650,0.93365010,0.02414508,0.22176533,0.16832359,0.76641544,0.24782348,0.02614260,0.14248766
4.01900950,0.92712900,0.02658786,0.21036413,0.18292088,0.78006687,0.23597412,0.02825395,0.13819812
4.02501251,0.92277429,0.02927466,0.19927914,0.19915760,0.79417770,0.22477678,0.03049499,0.13418946
4.03101551,0.92048503,0.03219451,0.18855934,0.21693922,0.80854994,0.21427427,0.03285497,0.13046735
4.03701851,0.92012775,0.03533337,0.17824273,0.23616022,0.82298256,0.20449139,0.03532253,0.12703094
4.04302151,0.92154036,0.03867360,0.16835751,0.25670072,0.83727538,0.19543641,0.03788545,0.12387382
4.04902451,0.92453588,0.04219343,0.15892341,0.27842326,0.85123239,0.18710302,0.04053028,0.12098502
4.05502751,0.92890618,0.04586663,0.14995323,0.30116974,0.86466437,0.17947229,0.04324206,0.11834993
4.06103052,0.93442534,0.04966222,0.14145443,0.32475917,0.87739082,0.17251492,0.04600391,0.11595123
4.06703352,0.94085297,0.05354442,0.13343064,0.34898612,0.88924121,0.16619339,0.04879683,0.11376964
4.07303652,0.94793737,0.05747273,0.12588316,0.37362030,0.90005566,0.16046414,0.05159948,0.11178462
4.07903952,0.95541871,0.06140233,0.11881212,0.39840751,0.90968531,0.15527966,0.05438805,0.10997493
4.08504252,0.96303237,0.06528462,0.11221763,0.42307181,0.91799248,0.15059035,0.05713636,0.10831908
4.09104552,0.97051251,0.06906810,0.10610050,0.44731932,0.92485082,0.14634634,0.05981600,0.10679572
4.09704852,0.97759612,0.07269935,0.10046280,0.47084322,0.93014575,0.14249900,0.06239674,0.10538395
4.10305153,0.98402736,0.07612435,0.09530815,0.49333015,0.93377521,0.13900230,0.06484698,0.10406357
4.10905453,0.98956248,0.07928977,0.09064174,0.51446758,0.93565081,0.13581392,0.06713450,0.10281540
4.11505753,0.99397493,0.08214454,0.08647015,0.53395196,0.93569954,0.13289619,0.06922718,0.10162146
4.12106053,0.99706077,0.08464131,0.08280100,0.55149720,0.93386579,0.13021673,0.07109394,0.10046533
4.12706353,0.99864392,0.08673793,0.07964246,0.56684313,0.93011360,0.12774894,0.07270568,0.09933239
4.13306653,0.99858111,0.08839882,0.07700261,0.57976349,0.92442899,0.12547223,0.07403621,0.09821011
4.13906953,0.99676613,0.08959614,0.07488876,0.59007304,0.91682208,0.12337203,0.07506320,0.09708837
4.14507254,0.99313302,0.09031072,0.07330677,0.59763336,0.90732865,0.12143960,0.07576896,0.09595967
4.15107554,0.98765805,0.09053271,0.07226023,0.60235706,0.89601108,0.11967160,0.07614111,0.09481938
4.15707854,0.98036007,0.09026187,0.07174978,0.60421015,0.88295820,0.11806945,0.07617311,0.09366578
4.16308154,0.97129920,0.08950758,0.07177241,0.60321242,0.86828417,0.11663853,0.07586447,0.09250012
4.16908454,0.96057379,0.08828844,0.07232078,0.59943587,0.85212604,0.11538717,0.07522086,0.09132644
4.17508754,0.94831577,0.08663153,0.07338264,0.59300117,0.83464028,0.11432559,0.07425384,0.09015137
4.18109055,0.93468453,0.08457148,0.07494036,0.58407257,0.81599824,0.11346466,0.07298057,0.08898370
4.18709355,0.91985976,0.08214918,0.07697050,0.57285136,0.79638086,0.11281473,0.07142308,0.08783394
4.19309655,0.90403359,0.07941041,0.07944357,0.55956841,0.77597282,0.11238440,0.06960759,0.08671364
4.19909955,0.88740259,0.07640436,0.08232386,0.54447621,0.75495667,0.11217945,0.06756364,0.08563485
4.20510255,0.87016005,0.07318206,0.08556951,0.52784079,0.73350714,0.11220191,0.06532308,0.08460941
4.21110555,0.85248921,0.06979495,0.08913268,0.50993412,0.71178614,0.11244932,0.06291921,0.08364837
4.21710855,0.83455776,0.06629351,0.09295990,0.49102727,0.68993872,0.11291432,0.06038583,0.08276146
4.22311156,0.81651405,0.06272612,0.09699273,0.47138471,0.66809029,0.11358446,0.05775647,0.08195670
4.22911456,0.79848540,0.05913807,0.10116841,0.45126001,0.64634535,0.11444249,0.05506370,0.08124021
4.23511756,0.78057840,0.05557091,0.10542088,0.43089317,0.62478772,0.11546682,0.05233862,0.08061616
4.24112056,0.76288156,0.05206198,0.10968189,0.41050941,0.60348231,0.11663254,0.04961053,0.08008705
4.24712356,0.74546989,0.04864427,0.11388222,0.39031958,0.58247838,0.11791256,0.04690679,0.07965410
4.25312656,0.72841131,0.04534652,0.11795313,0.37052194,0.56181394,0.11927923,0.04425286,0.07931800
4.25912956,0.71177454,0.04219348,0.12182781,0.35130503,0.54152110,0.12070605,0.04167243,0.07907972
4.26513257,0.69563797,0.03920640,0.12544293,0.33285132,0.52163198,0.12216967,0.03918782,0.07894165
4.27113557,0.68009892,0.03640364,0.12874020,0.31534137,0.50218483,0.12365192,0.03682033,0.07890874
4.27713857,0.66528294,0.03380137,0.13166788,0.29895799,0.48322996,0.12514188,0.03459073,0.07898981
4.28314157,0.65135245,0.03141425,0.13418222,0.28389013,0.46483511,0.12663787,0.03251975,0.07919879
4.28914457,0.63851417,0.02925614,0.13624883,0.27033609,0.44708991,0.12814928,0.03062854,0.07955601
4.29514757,0.62702488,0.02734068,0.13784381,0.25850569,0.43010925,0.12969814,0.02893907,0.08008921
4.30115058,0.61719514,0.02568185,0.13895470,0.24862120,0.41403516,0.13132029,0.02747441,0.08083451
4.30715358,0.60939036,0.02429427,0.13958125,0.24091677,0.39903719,0.13306617,0.02625892,0.08183695
4.31315658,0.60402919,0.02319344,0.13973580,0.23563625,0.38531122,0.13500102,0.02531823,0.08315081
4.31915958,0.60157879,0.02239569,0.13944341,0.23302933,0.37307655,0.13720454,0.02467911,0.08483939
4.32516258,0.60254699,0.02191805,0.13874166,0.23334593,0.36257142,0.13976978,0.02436909,0.08697443
4.33116558,0.60747121,0.02177780,0.13768001,0.23682909,0.35404705,0.14280150,0.02441593,0.08963495
4.33716858,0.61690436,0.02199195,0.13631888,0.24370640,0.34776028,0.14641361,0.02484695,0.09290556
4.34317159,0.63139780,0.02257647,0.13472827,0.25418027,0.34396506,0.15072604,0.02568807,0.09687426
4.34917459,0.65148173,0.02354541,0.13298605,0.26841729,0.34290306,0.15586088,0.02696282,0.10162968
4.35517759,0.67764352,0.02490992,0.13117593,0.28653722,0.34479354,0.16193787,0.02869118,0.10725786
4.36118059,0.71030451,0.02667718,0.12938503,0.30860185,0.34982292,0.16906947,0.03088833,0.11383860
4.36718359,0.74979605,0.02884927,0.12770131,0.33460442,0.35813433,0.17735549,0.03356338,0.12144152
4.37318659,0.79633566,0.03142217,0.12621073,0.36445994,0.36981751,0.18687756,0.03671808,0.13012193
4.37918959,0.85000422,0.03438469,0.12499436,0.39799715,0.38489946,0.19769365,0.04034569,0.13991665
4.38519260,0.91072529,0.03771768,0.12412542,0.43495249,0.40333631,0.20983277,0.04442983,0.15084003
4.39119560,0.97824759,0.04139332,0.12366653,0.47496664,0.42500667,0.22329025,0.04894369,0.16288020
4.39719860,1.05213180,0.04537471,0.12366706,0.51758412,0.44970704,0.23802371,0.05384939,0.17599600
4.40320160,1.13174259,0.04961574,0.12416089,0.56225621,0.47714953,0.25395007,0.05909769,0.19011447
4.40920460,1.21624682,0.05406133,0.12516454,0.60834749,0.50696226,0.27094379,0.06462809,0.20512940
4.41520760,1.30461865,0.05864793,0.12667587,0.65514599,0.53869260,0.28883646,0.07036930,0.22090080
4.42121061,1.39565181,0.06330450,0.12867339,0.70187691,0.57181346,0.30741804,0.07624017,0.23725569
4.42721361,1.48797948,0.06795381,0.13111621,0.74771970,0.60573265,0.32643965,0.08215104,0.25399003
4.43321661,1.58010127,0.07251403,0.13394472,0.79182792,0.63980504,0.34561802,0.08800549,0.27087201
4.43921961,1.67041692,0.07690077,0.13708197,0.83335127,0.67334746,0.36464156,0.09370254,0.28764658
4.44522261,1.75726578,0.08102916,0.14043570,0.87145919,0.70565572,0.38317770,0.09913908,0.30404109
4.45122561,1.83897074,0.08481625,0.14390103,0.90536489,0.73602344,0.40088164,0.10421259,0.31977196
4.45722861,1.91388513,0.08818342,0.14736366,0.93434895,0.76376172,0.41740575,0.10882403,0.33455217
4.46323162,1.98044076,0.09105875,0.15070346,0.95778154,0.78821924,0.43240975,0.11288070,0.34809915
4.46923462,2.03719524,0.09337927,0.15379841,0.97514221,0.80880166,0.44557086,0.11629905,0.36014302
4.47523762,2.08287659,0.09509297,0.15652855,0.98603635,0.82498984,0.45659379,0.11900729,0.37043465
4.48124062,2.11642318,0.09616050,0.15878003,0.99020762,0.83635580,0.46522006,0.12094767,0.37875333
4.48724362,2.13701744,0.09655645,0.16044888,0.98754580,0.84257592,0.47123625,0.12207836,0.38491362
4.49324662,2.14411168,0.09627014,0.16144444,0.97808954,0.84344070,0.47448081,0.12237473,0.38877129
4.49924962,2.13744501,0.09530595,0.16169234,0.96202416,0.83886079,0.47484926,0.12183026,0.39022782
4.50525263,2.11705073,0.09368304,0.16113686,0.93967433,0.82886875,0.47229739,0.12045661,0.38923352
4.51125563,2.08325374,0.09143467,0.15974264,0.91149227,0.81361690,0.46684257,0.11828328,0.38578901
4.51725863,2.03665839,0.08860695,0.15749557,0.87804186,0.79337100,0.45856283,0.11535658,0.37994502
4.52326163,1.97812730,0.08525720,0.15440302,0.83997950,0.76850035,0.44759412,0.11173812,0.37180056
4.52926463,1.90875227,0.08145200,0.15049327,0.79803261,0.73946467,0.43412565,0.10750282,0.36149956
4.53526763,1.82981868,0.07726497,0.14581423,0.75297678,0.70679852,0.41839362,0.10273658,0.34922611
4.54127064,1.74276501,0.07277438,0.14043156,0.70561242,0.67109379,0.40067367,0.09753373,0.33519854
4.54727364,1.64913929,0.06806078,0.13442628,0.65674216,0.63298122,0.38127235,0.09199426,0.31966256
4.55327664,1.55055441,0.06320464,0.12789193,0.60714953,0.59311169,0.36051802,0.08622116,0.30288392
4.55927964,1.44864396,0.05828416,0.12093152,0.55757999,0.55213800,0.33875148,0.08031776,0.28514065
4.56528264,1.34502043,0.05337334,0.11365428,0.50872470,0.51069783,0.31631682,0.07438532,0.26671533
4.57128564,1.24123710,0.04854029,0.10617250,0.46120753,0.46939856,0.29355271,0.06852086,0.24788778
4.57728864,1.13875479,0.04384592,0.09859837,0.41557555,0.42880429,0.27078447,0.06281534,0.22892815
