energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
4.07303652,0.08106554,-0.00936408,0.00303633,-0.00825245,0.00004144,-0.00005835,0.14624079,-0.00497944,0.00002756,-0.00007895,0.01086608,-0.00057220,0.00000130,-0.00000578,0.00679347,-0.00068159,0.01847275,-0.00030215
4.07903952,0.08118608,-0.01105993,0.00326715,-0.01021701,0.00004234,-0.00006847,0.14617021,-0.00540729,0.00002961,-0.00008707,0.01086854,-0.00056226,0.00000187,-0.00000393,0.00684189,-0.00084094,0.01844452,-0.00032507
4.08504252,0.08094304,-0.01321148,0.00368684,-0.01257781,0.00004425,-0.00008137,0.14515020,-0.00608400,0.00003270,-0.00009939,0.01080271,-0.00057964,0.00000265,-0.00000266,0.00687086,-0.00103392,0.01828905,-0.00036514
4.09104552,0.08036913,-0.01586454,0.00431454,-0.01538740,0.00004726,-0.00009731,0.14321850,-0.00702338,0.00003699,-0.00011592,0.01067182,-0.00062388,0.00000375,-0.00000178,0.00688514,-0.00126510,0.01801020,-0.00042304
4.09704852,0.07951597,-0.01906908,0.00517752,-0.01870017,0.00005151,-0.00011656,0.14043729,-0.00824343,0.00004267,-0.00013675,0.01048096,-0.00069503,0.00000525,-0.00000119,0.00689130,-0.00153929,0.01761479,-0.00049997
4.10305153,0.07845324,-0.02287787,0.00631142,-0.02257092,0.00005718,-0.00013942,0.13689150,-0.00976584,0.00005001,-0.00016207,0.01023697,-0.00079360,0.00000730,-0.00000079,0.00689771,-0.00186147,0.01711239,-0.00059756
4.10905453,0.07726742,-0.02734476,0.00776073,-0.02705314,0.00006451,-0.00016616,0.13268642,-0.01161548,0.00005931,-0.00019211,0.00994829,-0.00092050,0.00001008,-0.00000052,0.00691435,-0.00223664,0.01651508,-0.00071785
4.11505753,0.07606012,-0.03252264,0.00957906,-0.03219697,0.00007379,-0.00019706,0.12794466,-0.01381964,0.00007094,-0.00022710,0.00962466,-0.00107696,0.00001382,-0.00000034,0.00695270,-0.00266967,0.01583707,-0.00086320
4.12106053,0.07494613,-0.03846121,0.01182954,-0.03804693,0.00008534,-0.00023236,0.12280269,-0.01640721,0.00008533,-0.00026727,0.00927692,-0.00126445,0.00001880,-0.00000022,0.00702546,-0.00316514,0.01509439,-0.00103627
4.12706353,0.07405116,-0.04520443,0.01458507,-0.04463941,0.00009956,-0.00027228,0.11740702,-0.01940774,0.00010298,-0.00031282,0.00891669,-0.00148460,0.00002541,-0.00000014,0.00714631,-0.00372714,0.01430443,-0.00123997
4.13306653,0.07350939,-0.05278791,0.01792854,-0.05200005,0.00011685,-0.00031695,0.11191013,-0.02285028,0.00012443,-0.00036387,0.00855604,-0.00173907,0.00003409,-0.00000009,0.00732962,-0.00435905,0.01348557,-0.00147735
4.13906953,0.07346082,-0.06123617,0.02195295,-0.06014108,0.00013770,-0.00036644,0.10646644,-0.02676224,0.00015031,-0.00042049,0.00820720,-0.00202947,0.00004541,-0.00000006,0.00759005,-0.00506335,0.01265676,-0.00175156
4.14507254,0.07404853,-0.07055989,0.02676127,-0.06905873,0.00016259,-0.00042072,0.10122828,-0.03116812,0.00018130,-0.00048262,0.00788218,-0.00235724,0.00006006,-0.00000004,0.00794216,-0.00584140,0.01183719,-0.00206575
4.15107554,0.07541582,-0.08075336,0.03246628,-0.07873089,0.00019205,-0.00047965,0.09634209,-0.03608819,0.00021815,-0.00055012,0.00759253,-0.00272355,0.00007886,-0.00000002,0.00840003,-0.00669322,0.01104593,-0.00242298
4.15707854,0.07770345,-0.09179220,0.03919003,-0.08911510,0.00022665,-0.00054298,0.09194493,-0.04153715,0.00026166,-0.00062267,0.00734896,-0.00312916,0.00010279,-0.00000001,0.00897676,-0.00761732,0.01030169,-0.00282610
4.16308154,0.08104675,-0.10363149,0.04706315,-0.10014706,0.00026695,-0.00061031,0.08816143,-0.04752285,0.00031269,-0.00069985,0.00716116,-0.00357438,0.00013304,-0.00000001,0.00968405,-0.00861054,0.00962262,-0.00327763
4.16908454,0.08557294,-0.11620437,0.05622379,-0.11173981,0.00031352,-0.00068113,0.08510108,-0.05404507,0.00037214,-0.00078105,0.00703748,-0.00405892,0.00017095,-0.00000001,0.01053167,-0.00966795,0.00902613,-0.00377967
4.17508754,0.09139848,-0.12942144,0.06681627,-0.12378366,0.00036694,-0.00075476,0.08285613,-0.06109437,0.00044096,-0.00086554,0.00698478,-0.00458181,0.00021809,-0.00000000,0.01152705,-0.01078277,0.00852884,-0.00433372
4.18109055,0.09862650,-0.14317078,0.07898939,-0.13614703,0.00042775,-0.00083041,0.08149996,-0.06865118,0.00052012,-0.00095243,0.00700822,-0.00514138,0.00027623,-0.00000000,0.01267481,-0.01194642,0.00814650,-0.00494055
4.18709355,0.10734453,-0.15731900,0.09289428,-0.14867822,0.00049648,-0.00090716,0.08108592,-0.07668506,0.00061060,-0.00104073,0.00711119,-0.00573517,0.00034738,-0.00000000,0.01397639,-0.01314854,0.00789400,-0.00560012
4.19309655,0.11762230,-0.17171300,0.10868197,-0.16120821,0.00057360,-0.00098399,0.08164676,-0.08515424,0.00071338,-0.00112930,0.00729520,-0.00635992,0.00043372,-0.00000000,0.01542967,-0.01437720,0.00778536,-0.00631138
4.19909955,0.12950979,-0.18618281,0.12650038,-0.17355434,0.00065954,-0.00105979,0.08319447,-0.09400542,0.00082942,-0.00121696,0.00755983,-0.00701158,0.00053766,-0.00000000,0.01702872,-0.01561909,0.00783375,-0.00707222
4.20510255,0.14303558,-0.20054520,0.14649102,-0.18552497,0.00075463,-0.00113338,0.08572061,-0.10317398,0.00095963,-0.00130247,0.00790279,-0.00768533,0.00066174,-0.00000000,0.01876363,-0.01685981,0.00805148,-0.00787931
4.21110555,0.15820542,-0.21460811,0.16878517,-0.19692484,0.00085914,-0.00120359,0.08919705,-0.11258452,0.00110486,-0.00138459,0.00831992,-0.00837562,0.00080866,-0.00000000,0.02062045,-0.01808429,0.00844998,-0.00872810
4.21710855,0.17500108,-0.22817573,0.19349974,-0.20756102,0.00097322,-0.00126923,0.09357709,-0.12215170,0.00126584,-0.00146214,0.00880532,-0.00907628,0.00098116,-0.00000000,0.02258123,-0.01927715,0.00903968,-0.00961271
4.22311156,0.19337962,-0.24105417,0.22073270,-0.21724928,0.00109690,-0.00132917,0.09879689,-0.13178164,0.00144319,-0.00153401,0.00935148,-0.00978062,0.00118199,-0.00000000,0.02462425,-0.02042323,0.00982989,-0.01052595
4.22911456,0.21327289,-0.25305724,0.25055832,-0.22582055,0.00123010,-0.00138238,0.10477727,-0.14137348,0.00163738,-0.00159925,0.00994948,-0.01048160,0.00141384,-0.00000000,0.02672432,-0.02150805,0.01082861,-0.01145937
4.23511756,0.23458747,-0.26401253,0.28302218,-0.23312716,0.00137258,-0.00142793,0.11142566,-0.15082143,0.00184866,-0.00165711,0.01058917,-0.01117192,0.00167920,-0.00000000,0.02885327,-0.02251834,0.01204221,-0.01240331
4.24112056,0.25720501,-0.27376711,0.31813622,-0.23904876,0.00152395,-0.00146507,0.11863839,-0.16001707,0.00207709,-0.00170706,0.01125946,-0.01184429,0.00198030,-0.00000000,0.03098052,-0.02344253,0.01347515,-0.01334704
4.24712356,0.28098290,-0.28219297,0.35587396,-0.24349735,0.00168368,-0.00149324,0.12630304,-0.16885189,0.00232244,-0.00174885,0.01194858,-0.01249157,0.00231899,-0.00000000,0.03307387,-0.02427123,0.01512957,-0.01427895
4.25312656,0.30575545,-0.28919167,0.39616616,-0.24642152,0.00185105,-0.00151211,0.13430101,-0.17722004,0.00258421,-0.00178255,0.01264439,-0.01310701,0.00269661,-0.00000000,0.03510022,-0.02499764,0.01700486,-0.01518674
4.25912956,0.33133551,-0.29469825,0.43889718,-0.24780929,0.00202520,-0.00152155,0.14251011,-0.18502109,0.00286157,-0.00180855,0.01333468,-0.01368442,0.00311390,-0.00000001,0.03702653,-0.02561789,0.01909728,-0.01605770
4.26513257,0.35751662,-0.29868397,0.48390240,-0.24768973,0.00220507,-0.00152173,0.15080728,-0.19216290,0.00315339,-0.00182760,0.01400750,-0.01421842,0.00357090,-0.00000001,0.03882072,-0.02613129,0.02139955,-0.01687902
4.27113557,0.38407557,-0.30115788,0.53096704,-0.24613300,0.00238948,-0.00151301,0.15907124,-0.19856430,0.00345816,-0.00184076,0.01465152,-0.01470457,0.00406689,-0.00000001,0.04045256,-0.02654048,0.02390049,-0.01763810
4.27713857,0.41077566,-0.30216717,0.57982671,-0.24324892,0.00257708,-0.00149603,0.16718512,-0.20415758,0.00377405,-0.00184944,0.01525627,-0.01513957,0.00460029,-0.00000002,0.04189463,-0.02685146,0.02658480,-0.01832290
4.28314157,0.43737048,-0.30179600,0.63017001,-0.23918400,0.00276640,-0.00147163,0.17503909,-0.20889067,0.00409889,-0.00185534,0.01581247,-0.01552136,0.00516868,-0.00000003,0.04312310,-0.02707351,0.02943292,-0.01892232
4.28914457,0.46360833,-0.30016323,0.68164358,-0.23411710,0.00295588,-0.00144087,0.18253285,-0.21272885,0.00443020,-0.00186042,0.01631233,-0.01584925,0.00576881,-0.00000005,0.04411847,-0.02721893,0.03242108,-0.01942647
4.29514757,0.48923730,-0.29741866,0.73385969,-0.22825379,0.00314386,-0.00140494,0.18957793,-0.21565601,0.00476525,-0.00186682,0.01674972,-0.01612390,0.00639662,-0.00000008,0.04486617,-0.02730271,0.03552151,-0.01982707
4.30115058,0.51401089,-0.29373830,0.78640661,-0.22181969,0.00332867,-0.00136519,0.19609993,-0.21767523,0.00510111,-0.00187682,0.01712041,-0.01634736,0.00704742,-0.00000012,0.04535703,-0.02734209,0.03870290,-0.02011767
4.30715358,0.53769437,-0.28931852,0.83886164,-0.21505308,0.00350866,-0.00132302,0.20204053,-0.21880876,0.00543472,-0.00189277,0.01742223,-0.01652301,0.00771599,-0.00000018,0.04558751,-0.02735594,0.04193100,-0.02029389
4.31315658,0.56007151,-0.28436956,0.89080673,-0.20819696,0.00368222,-0.00127987,0.20735928,-0.21909725,0.00576302,-0.00191698,0.01765513,-0.01665536,0.00839679,-0.00000027,0.04555985,-0.02736412,0.04516954,-0.02035360
4.31915958,0.58095177,-0.27910838,0.94184620,-0.20149095,0.00384788,-0.00123719,0.21203517,-0.21859836,0.00608302,-0.00195166,0.01782130,-0.01674998,0.00908424,-0.00000040,0.04528195,-0.02738677,0.04838127,-0.02029699
4.32516258,0.60017762,-0.27375129,0.99162612,-0.19516335,0.00400435,-0.00119634,0.21606791,-0.21738461,0.00639193,-0.00199880,0.01792511,-0.01681320,0.00977296,-0.00000058,0.04476717,-0.02744349,0.05152915,-0.02012659
4.33116558,0.61763196,-0.26850652,1.03985455,-0.18942365,0.00415058,-0.00115857,0.21947886,-0.21554073,0.00668729,-0.00206014,0.01797314,-0.01685184,0.01045813,-0.00000084,0.04403391,-0.02755257,0.05457777,-0.01984721
4.33716858,0.63324501,-0.26356716,1.08632167,-0.18445575,0.00428582,-0.00112501,0.22231168,-0.21316037,0.00696714,-0.00213703,0.01797405,-0.01687296,0.01113576,-0.00000121,0.04310508,-0.02773024,0.05749474,-0.01946580
4.34317159,0.64700071,-0.25910451,1.13091883,-0.18041222,0.00440971,-0.00109659,0.22463248,-0.21034259,0.00723005,-0.00223040,0.01793843,-0.01688348,0.01180306,-0.00000174,0.04200746,-0.02798990,0.06025211,-0.01899124
4.34917459,0.65894197,-0.25526235,1.17365531,-0.17740977,0.00452227,-0.00107401,0.22652957,-0.20718798,0.00747533,-0.00234071,0.01787865,-0.01688985,0.01245871,-0.00000247,0.04077094,-0.02834146,0.06282778,-0.01843408
4.35517759,0.66917453,-0.25215210,1.21467157,-0.17552610,0.00462399,-0.00105778,0.22811256,-0.20379483,0.00770306,-0.00246786,0.01780860,-0.01689778,0.01310314,-0.00000349,0.03942781,-0.02879082,0.06520665,-0.01780620
4.36118059,0.67786907,-0.24984937,1.25424786,-0.17479832,0.00471583,-0.00104813,0.22951100,-0.20025537,0.00791418,-0.00261125,0.01774341,-0.01691188,0.01373877,-0.00000489,0.03801189,-0.02933943,0.06738167,-0.01712050
4.36718359,0.68526108,-0.24839178,1.29280718,-0.17522291,0.00479922,-0.00104507,0.23087234,-0.19665234,0.00811053,-0.00276971,0.01769916,-0.01693545,0.01437016,-0.00000680,0.03655771,-0.02998404,0.06935455,-0.01639053
4.37318659,0.69164844,-0.24777833,1.33091176,-0.17675739,0.00487608,-0.00104837,0.23235914,-0.19305610,0.00829484,-0.00294156,0.01769250,-0.01697026,0.01500406,-0.00000940,0.03509975,-0.03071660,0.07113610,-0.01563015
4.37918959,0.69738638,-0.24797033,1.36925243,-0.17932347,0.00494874,-0.00105755,0.23414580,-0.18952230,0.00847066,-0.00312467,0.01774027,-0.01701641,0.01564945,-0.00001289,0.03367167,-0.03152437,0.07274628,-0.01485323
4.38519260,0.70287986,-0.24889386,1.40863081,-0.18281178,0.00501992,-0.00107198,0.23641444,-0.18609037,0.00864233,-0.00331652,0.01785907,-0.01707234,0.01631744,-0.00001756,0.03230556,-0.03239022,0.07421376,-0.01407332
4.39119560,0.70857334,-0.25044379,1.44993441,-0.18708789,0.00509267,-0.00109083,0.23935042,-0.18278289,0.00881481,-0.00351431,0.01806481,-0.01713476,0.01702108,-0.00002374,0.03103137,-0.03329310,0.07557514,-0.01330352
4.39719860,0.71493844,-0.25248908,1.49410538,-0.19199953,0.00517019,-0.00111316,0.24313728,-0.17960577,0.00899355,-0.00371506,0.01837230,-0.01719887,0.01777511,-0.00003187,0.02987629,-0.03420871,0.07687377,-0.01255624
4.40320160,0.72245955,-0.25487933,1.54210381,-0.19738472,0.00525583,-0.00113793,0.24795144,-0.17654939,0.00918425,-0.00391577,0.01879475,-0.01725850,0.01859566,-0.00004247,0.02886427,-0.03511028,0.07815825,-0.01184320
4.40920460,0.73161828,-0.25745229,1.59486730,-0.20308053,0.00535289,-0.00116407,0.25395683,-0.17359057,0.00939270,-0.00411361,0.01934343,-0.01730640,0.01949985,-0.00005620,0.02801566,-0.03596955,0.07948069,-0.01117537
4.41520760,0.74287718,-0.26004195,1.65326833,-0.20893217,0.00546452,-0.00119054,0.26129966,-0.17069518,0.00962452,-0.00430599,0.02002719,-0.01733457,0.02050539,-0.00007384,0.02734685,-0.03675775,0.08089479,-0.01056310
4.42121061,0.75666363,-0.26248701,1.71807174,-0.21480214,0.00559357,-0.00121633,0.27010363,-0.16782146,0.00988495,-0.00449084,0.02085222,-0.01733466,0.02163021,-0.00009631,0.02687011,-0.03744672,0.08245385,-0.01001620
4.42721361,0.77335465,-0.26463935,1.78989441,-0.22057894,0.00574253,-0.00124057,0.28046580,-0.16492365,0.01017859,-0.00466666,0.02182176,-0.01729833,0.02289200,-0.00012472,0.02659343,-0.03800994,0.08420888,-0.00954421
4.43321661,0.79326352,-0.26637202,1.86916950,-0.22618514,0.00591334,-0.00126250,0.29245353,-0.16195583,0.01050930,-0.00483278,0.02293600,-0.01721773,0.02430787,-0.00016036,0.02652056,-0.03842357,0.08620671,-0.00915654
4.43921961,0.81662889,-0.26758658,1.95611720,-0.23158436,0.00610736,-0.00128159,0.30610247,-0.15887575,0.01087995,-0.00498942,0.02419205,-0.01708583,0.02589407,-0.00020471,0.02665107,-0.03866742,0.08848854,-0.00886280
4.44522261,0.84360711,-0.26821927,2.05072411,-0.23678688,0.00632531,-0.00129750,0.32141615,-0.15564851,0.01129237,-0.00513782,0.02558405,-0.01689683,0.02766571,-0.00025946,0.02698054,-0.03872570,0.09108869,-0.00867298
4.45122561,0.87426822,-0.26824581,2.15273234,-0.24185357,0.00656721,-0.00131013,0.33836693,-0.15224969,0.01174732,-0.00528029,0.02710342,-0.01664643,0.02963663,-0.00032650,0.02750088,-0.03858772,0.09403380,-0.00859772
4.45722861,0.90859586,-0.26768460,2.26163966,-0.24689784,0.00683240,-0.00131966,0.35689868,-0.14866794,0.01224441,-0.00542031,0.02873933,-0.01633213,0.03181928,-0.00040794,0.02820072,-0.03824826,0.09734243,-0.00864843
4.46323162,0.94649122,-0.26659805,2.37671068,-0.25208555,0.00711957,-0.00132650,0.37693086,-0.14490693,0.01278228,-0.00556242,0.03047914,-0.01595332,0.03422477,-0.00050606,0.02906586,-0.03770783,0.10102519,-0.00883742
4.46923462,0.98778075,-0.26509194,2.49699891,-0.25763257,0.00742683,-0.00133132,0.39836399,-0.14098625,0.01335863,-0.00571225,0.03230915,-0.01551140,0.03686288,-0.00062332,0.03007986,-0.03697265,0.10508516,-0.00917792
4.47523762,1.03222716,-0.26331294,2.62137862,-0.26380013,0.00775180,-0.00133502,0.42108623,-0.13694167,0.01397045,-0.00587635,0.03421530,-0.01500974,0.03974216,-0.00076230,0.03122462,-0.03605442,0.10951884,-0.00968395
4.48124062,1.07954305,-0.26144406,2.74858487,-0.27088784,0.00809175,-0.00133869,0.44498062,-0.13282430,0.01461420,-0.00606207,0.03618398,-0.01445363,0.04287001,-0.00092568,0.03248106,-0.03496985,0.11431724,-0.01037012
4.48724362,1.12940615,-0.25969852,2.87725949,-0.27922469,0.00844369,-0.00134358,0.46993252,-0.12869906,0.01528605,-0.00627731,0.03820288,-0.01385002,0.04625280,-0.00111615,0.03382973,-0.03374009,0.11946726,-0.01125129
4.49324662,1.18147527,-0.25831191,3.00600048,-0.28915814,0.00880453,-0.00135108,0.49583686,-0.12464234,0.01598212,-0.00653031,0.04026172,-0.01320737,0.04989587,-0.00133634,0.03525147,-0.03238988,0.12495303,-0.01234216
4.49924962,1.23540562,-0.25753326,3.13341186,-0.30104167,0.00917125,-0.00136263,0.52260443,-0.12073898,0.01669872,-0.00682935,0.04235295,-0.01253527,0.05380345,-0.00158877,0.03672801,-0.03094667,0.13075729,-0.01365663
4.50525263,1.29086266,-0.25761517,3.25815113,-0.31522136,0.00954097,-0.00137966,0.55016690,-0.11707892,0.01743251,-0.00718243,0.04447232,-0.01184420,0.05797849,-0.00187573,0.03824245,-0.02943964,0.13686250,-0.01520722
4.51125563,1.34753306,-0.25880346,3.37897149,-0.33202177,0.00991109,-0.00140358,0.57847988,-0.11375342,0.01818068,-0.00759696,0.04661917,-0.01114509,0.06242235,-0.00219917,0.03977968,-0.02789869,0.14325161,-0.01700429
4.51725863,1.40513227,-0.26132691,3.49475635,-0.35173200,0.01027936,-0.00143565,0.60752373,-0.11085132,0.01894106,-0.00807941,0.04879656,-0.01044908,0.06713428,-0.00256065,0.04132666,-0.02635344,0.14990851,-0.01905529
4.52326163,1.46340778,-0.26538731,3.60454421,-0.37459238,0.01064392,-0.00147701,0.63730182,-0.10845533,0.01971208,-0.00863503,0.05101107,-0.00976713,0.07211086,-0.00296121,0.04287258,-0.02483232,0.15681793,-0.02136401
4.52926463,1.52213793,-0.27115056,3.70754257,-0.40078260,0.01100331,-0.00152854,0.66783605,-0.10663863,0.02049279,-0.00926752,0.05327239,-0.00910975,0.07734522,-0.00340132,0.04440882,-0.02336169,0.16396485,-0.02392983
4.53526763,1.58112612,-0.27873905,3.80313025,-0.43041195,0.01135645,-0.00159088,0.69915982,-0.10546202,0.02128268,-0.00997883,0.05559252,-0.00848680,0.08282614,-0.00388077,0.04592880,-0.02196516,0.17133347,-0.02674714
4.54127064,1.64019093,-0.28822586,3.89084853,-0.46351224,0.01170256,-0.00166437,0.73130854,-0.10497160,0.02208148,-0.01076898,0.05798479,-0.00790728,0.08853718,-0.00439869,0.04742770,-0.02066304,0.17890567,-0.02980479
4.54727364,1.69915271,-0.29963098,3.97038200,-0.50003419,0.01204107,-0.00174905,0.76430829,-0.10519729,0.02288895,-0.01163591,0.06046259,-0.00737926,0.09445568,-0.00495353,0.04890205,-0.01947193,0.18665920,-0.03308582
4.55327664,1.75781782,-0.31292000,4.04153104,-0.53984758,0.01237150,-0.00184462,0.79816312,-0.10615216,0.02370454,-0.01257553,0.06303798,-0.00690978,0.10055197,-0.00554307,0.05034921,-0.01840452,0.19456564,-0.03656738
4.55927964,1.81596163,-0.32800530,4.10417815,-0.58274559,0.01269331,-0.00195050,0.83284188,-0.10783259,0.02452707,-0.01358174,0.06572018,-0.00650496,0.10678854,-0.00616452,0.05176685,-0.01746958,0.20258832,-0.04022090
4.56528264,1.87331183,-0.34474981,4.15825112,-0.62845356,0.01300578,-0.00206578,0.86826532,-0.11021946,0.02535443,-0.01464666,0.06851401,-0.00617000,0.11311957,-0.00681463,0.05315235,-0.01667206,0.21068041,-0.04401254
4.57128564,1.92953347,-0.36297332,4.20368597,-0.67664197,0.01330785,-0.00218935,0.90429454,-0.11328002,0.02618332,-0.01576084,0.07141850,-0.00590940,0.11949063,-0.00748988,0.05450229,-0.01601341,0.21878330,-0.04790400
4.57728864,1.98421727,-0.38246122,4.24039273,-0.72694340,0.01359806,-0.00231987,0.94072158,-0.11697063,0.02700894,-0.01691371,0.07442562,-0.00572709,0.12583877,-0.00818665,0.05581197,-0.01549201,0.22682552,-0.05185350
4.58329165,2.03687238,-0.40297517,4.26822694,-0.77897296,0.01387438,-0.00245588,0.97726308,-0.12124007,0.02782491,-0.01809396,0.07751926,-0.00562664,0.13209302,-0.00890152,0.05707509,-0.01510366,0.23472230,-0.05581713
4.58929465,2.08692483,-0.42426543,4.28696916,-0.83235131,0.01413423,-0.00259586,1.01355773,-0.12603335,0.02862315,-0.01929011,0.08067465,-0.00561151,0.13817525,-0.00963153,0.05828349,-0.01484221,0.24237587,-0.05975037
4.59529765,2.13372216,-0.44608423,4.29631441,-0.88672927,0.01437446,-0.00273831,1.04916798,-0.13129578,0.02939396,-0.02049103,0.08385812,-0.00568525,0.14400153,-0.01037446,0.05942714,-0.01470022,0.24967676,-0.06360978
4.60130065,2.17654472,-0.46819958,4.29587244,-0.94181269,0.01459138,-0.00288183,1.08358635,-0.13697702,0.03012615,-0.02168656,0.08702740,-0.00585167,0.14948384,-0.01112917,0.06049430,-0.01466959,0.25650577,-0.06735479
4.60730365,2.21462340,-0.49040872,4.28517926,-0.99738627,0.01478085,-0.00302521,1.11624636,-0.14303499,0.03080734,-0.02286800,0.09013231,-0.00611500,0.15453220,-0.01189586,0.06147176,-0.01474220,0.26273696,-0.07094949
4.61330665,2.24716320,-0.51255063,4.26371906,-1.05333483,0.01493842,-0.00316749,1.14653778,-0.14943937,0.03142430,-0.02402870,0.09311605,-0.00648002,0.15905707,-0.01267636,0.06234536,-0.01491048,0.26824129,-0.07436432
4.61930965,2.27337165,-0.53451666,4.23095536,-1.10966034,0.01505951,-0.00330804,1.17382568,-0.15617432,0.03196346,-0.02516445,0.09591684,-0.00695201,0.16297204,-0.01347431,0.06310064,-0.01516794,0.27289090,-0.07757758
4.62531266,2.29249072,-0.55625883,4.18636927,-1.16649365,0.01513962,-0.00344658,1.19747253,-0.16324044,0.03241140,-0.02627378,0.09846993,-0.00753675,0.16619650,-0.01429532,0.06372347,-0.01550949,0.27656378,-0.08057668
4.63131566,2.30383039,-0.57779490,4.12950217,-1.22409926,0.01517452,-0.00358324,1.21686223,-0.17065557,0.03275544,-0.02735818,0.10070998,-0.00824036,0.16865845,-0.01514702,0.06420096,-0.01593179,0.27914862,-0.08335897
4.63731866,2.30680227,-0.59921007,4.06000000,-1.28287254,0.01516050,-0.00371853,1.23142497,-0.17845451,0.03298425,-0.02842212,0.10257355,-0.00906905,0.17029703,-0.01603903,0.06452213,-0.01643328,0.28054958,-0.08593220
4.64332166,2.30095103,-0.62065468,3.97765603,-1.34332856,0.01509457,-0.00385337,1.24066163,-0.18668740,0.03308835,-0.02947285,0.10400160,-0.01002880,0.17106491,-0.01698276,0.06467877,-0.01701425,0.28069075,-0.08831442
4.64932466,2.28598209,-0.64233802,3.88244927,-1.40608242,0.01497467,-0.00398901,1.24416644,-0.19541686,0.03306068,-0.03052013,0.10494206,-0.01112497,0.17093019,-0.01799121,0.06466607,-0.01767659,0.27951998,-0.09053341
4.65532766,2.26178368,-0.66451819,3.77457564,-1.47182136,0.01479983,-0.00412697,1.24164669,-0.20471403,0.03289694,-0.03157570,0.10535202,-0.01236178,0.16987788,-0.01907849,0.06448316,-0.01842354,0.27701194,-0.09262559
4.66133067,2.22844195,-0.68748843,3.65446997,-1.54126956,0.01457026,-0.00426897,1.23293840,-0.21465343,0.03259598,-0.03265261,0.10519971,-0.01374186,0.16791076,-0.02025943,0.06413349,-0.01925926,0.27317021,-0.09463439
4.66733367,2.18624820,-0.71156041,3.52281708,-1.61514674,0.01428747,-0.00441683,1.21801712,-0.22530714,0.03215993,-0.03376448,0.10446603,-0.01526561,0.16504970,-0.02154887,0.06362495,-0.02018826,0.26802824,-0.09660833
4.67333667,2.13569746,-0.73704522,3.38055113,-1.69412250,0.01395420,-0.00457234,1.19700318,-0.23673829,0.03159423,-0.03492457,0.10314557,-0.01693074,0.16133324,-0.02296108,0.06296988,-0.02121484,0.26164911,-0.09859859
4.67933967,2.07747865,-0.76423293,3.22884317,-1.77876844,0.01357446,-0.00473712,1.17016114,-0.24899443,0.03090756,-0.03614492,0.10124705,-0.01873170,0.15681660,-0.02450897,0.06218473,-0.02234242,0.25412417,-0.10065647
4.68534267,2.01245639,-0.79337187,3.06907735,-1.86951051,0.01315336,-0.00491253,1.13789340,-0.26210103,0.03011157,-0.03743537,0.09879324,-0.02065923,0.15157008,-0.02620336,0.06128963,-0.02357290,0.24557049,-0.10283076
4.69134567,1.94164557,-0.82464862,2.90281726,-1.96658433,0.01269697,-0.00509953,1.10072833,-0.27605547,0.02922053,-0.03880276,0.09582026,-0.02270006,0.14567695,-0.02805225,0.06030766,-0.02490600,0.23612733,-0.10516506
4.69734867,1.86617969,-0.85816988,2.73176406,-2.06999584,0.01221215,-0.00529858,1.05930338,-0.29082201,0.02825082,-0.04025012,0.09237637,-0.02483664,0.13923090,-0.03006009,0.05926406,-0.02633872,0.22595178,-0.10769542
4.70335168,1.78727470,-0.89394734,2.55770872,-2.17949009,0.01170631,-0.00550955,1.01434411,-0.30632796,0.02722038,-0.04177615,0.08852031,-0.02704715,0.13233320,-0.03222718,0.05818525,-0.02786488,0.21521375,-0.11044816
4.70935468,1.70618989,-0.93188644,2.38248090,-2.29453014,0.01118715,-0.00573166,0.96664019,-0.32246145,0.02614809,-0.04337477,0.08431923,-0.02930552,0.12508968,-0.03454918,0.05709786,-0.02947471,0.20409057,-0.11343831
4.71535768,1.62418782,-0.97177990,2.20789693,-2.41428807,0.01066241,-0.00596348,0.91701936,-0.33907102,0.02505311,-0.04503501,0.07984641,-0.03158185,0.11760766,-0.03701673,0.05602767,-0.03115476,0.19276147,-0.11666848
4.72136068,1.54249507,-1.01330652,2.03570962,-2.53764915,0.01013962,-0.00620285,0.86632070,-0.35596715,0.02395427,-0.04674111,0.07517872,-0.03384285,0.10999299,-0.03961531,0.05499869,-0.03288779,0.18140206,-0.12012840
4.72736368,1.46226548,-1.05603565,1.86756196,-2.66322992,0.00962590,-0.00644703,0.81536834,-0.37292574,0.02286942,-0.04847294,0.07039416,-0.03605256,0.10234723,-0.04232522,0.05403218,-0.03465296,0.17017930,-0.12379522
4.73336668,1.38454752,-1.09943720,1.70494682,-2.78941002,0.00912767,-0.00669268,0.76494675,-0.38969363,0.02181489,-0.05020659,0.06556939,-0.03817322,0.09476526,-0.04512181,0.05314597,-0.03642618,0.15924681,-0.12763441
4.73936968,1.31025694,-1.14289714,1.54917412,-2.91437687,0.00865056,-0.00693601,0.71577854,-0.40599581,0.02080504,-0.05191527,0.06077745,-0.04016629,0.08733315,-0.04797595,0.05235383,-0.03818061,0.14874102,-0.13160135
