energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,2.77806681,0.52094478,1.69140727,0.36432626,0.42006154,0.02438912,0.08734351,0.45664651,0.00000000
-4.63131566,2.75445781,0.50817704,1.67057683,0.36114589,0.42919205,0.02439397,0.08570750,0.45453096,0.00000000
-4.62531266,2.73054418,0.49515315,1.64847844,0.35697659,0.43999351,0.02435014,0.08400473,0.45235043,0.00000000
-4.61930965,2.70668741,0.48201351,1.62528400,0.35191500,0.45249294,0.02424943,0.08226843,0.45014969,0.00000000
-4.61330665,2.68316567,0.46888069,1.60114021,0.34606078,0.46667589,0.02408493,0.08052853,0.44795546,0.00000000
-4.60730365,2.66016325,0.45585841,1.57616444,0.33951321,0.48248315,0.02385123,0.07881089,0.44577567,0.00000000
-4.60130065,2.63776435,0.44303151,1.55044251,0.33236820,0.49980859,0.02354459,0.07713679,0.44359945,0.00000000
-4.59529765,2.61595129,0.43046668,1.52402854,0.32471605,0.51849830,0.02316304,0.07552257,0.44139804,0.00000000
-4.58929465,2.59460735,0.41821400,1.49694674,0.31663990,0.53835117,0.02270641,0.07397963,0.43912651,0.00000000
-4.58329165,2.57352401,0.40630895,1.46919502,0.30821492,0.55912088,0.02217632,0.07251454,0.43672613,0.00000000
-4.57728864,2.55241224,0.39477480,1.44075007,0.29950832,0.58051958,0.02157605,0.07112947,0.43412736,0.00000000
-4.57128564,2.53091717,0.38362523,1.41157374,0.29057997,0.60222294,0.02091042,0.06982266,0.43125325,0.00000000
-4.56528264,2.50863550,0.37286688,1.38162003,0.28148357,0.62387662,0.02018556,0.06858911,0.42802311,0.00000000
-4.55927964,2.48513466,0.36250171,1.35084250,0.27226831,0.64510407,0.01940871,0.06742131,0.42435628,0.00000000
-4.55327664,2.45997275,0.35252907,1.31920136,0.26298063,0.66551518,0.01858795,0.06630998,0.42017576,0.00000000
-4.54727364,2.43271855,0.34294722,1.28667010,0.25366616,0.68471588,0.01773188,0.06524485,0.41541167,0.00000000
-4.54127064,2.40297034,0.33375446,1.25324097,0.24437150,0.70231802,0.01684945,0.06421527,0.41000426,0.00000000
-4.53526763,2.37037301,0.32494956,1.21892924,0.23514570,0.71794950,0.01594961,0.06321084,0.40390649,0.00000000
-4.52926463,2.33463277,0.31653183,1.18377593,0.22604144,0.73126414,0.01504114,0.06222185,0.39708603,0.00000000
-4.52326163,2.29552890,0.30850069,1.14784894,0.21711573,0.74195106,0.01413242,0.06123963,0.38952666,0.00000000
-4.51725863,2.25292227,0.30085492,1.11124260,0.20843008,0.74974317,0.01323130,0.06025676,0.38122907,0.00000000
-4.51125563,2.20676077,0.29359187,1.07407587,0.20005028,0.75442457,0.01234496,0.05926721,0.37221118,0.00000000
-4.50525263,2.15708135,0.28670662,1.03648919,0.19204567,0.75583657,0.01147983,0.05826633,0.36250786,0.00000000
-4.49924962,2.10400936,0.28019139,0.99864059,0.18448808,0.75388210,0.01064157,0.05725084,0.35217035,0.00000000
-4.49324662,2.04775526,0.27403532,0.96070110,0.17745053,0.74852852,0.00983505,0.05621876,0.34126531,0.00000000
-4.48724362,1.98860926,0.26822480,0.92285003,0.17100582,0.73980849,0.00906438,0.05516941,0.32987371,0.00000000
-4.48124062,1.92693453,0.26274441,0.88527036,0.16522511,0.72781917,0.00833300,0.05410335,0.31808960,0.00000000
-4.47523762,1.86315918,0.25757857,0.84814457,0.16017660,0.71271959,0.00764367,0.05302248,0.30601886,0.00000000
-4.46923462,1.79776785,0.25271382,0.81165119,0.15592447,0.69472641,0.00699862,0.05193017,0.29377806,0.00000000
-4.46323162,1.73129303,0.24814181,0.77596215,0.15252807,0.67410816,0.00639959,0.05083147,0.28149336,0.00000000
-4.45722861,1.66430650,0.24386269,0.74124113,0.15004151,0.65117823,0.00584794,0.04973339,0.26929961,0.00000000
-4.45122561,1.59741124,0.23988890,0.70764283,0.14851359,0.62628688,0.00534469,0.04864530,0.25733954,0.00000000
-4.44522261,1.53123368,0.23624906,0.67531302,0.14798803,0.59981247,0.00489057,0.04757931,0.24576305,0.00000000
-4.43921961,1.46641648,0.23299174,0.64438937,0.14850404,0.57215226,0.00448612,0.04655065,0.23472661,0.00000000
-4.43321661,1.40361169,0.23018880,0.61500272,0.15009701,0.54371311,0.00413166,0.04557805,0.22439256,0.00000000
-4.42721361,1.34347413,0.22793814,0.58727853,0.15279935,0.51490233,0.00382733,0.04468401,0.21492839,0.00000000
-4.42121061,1.28665478,0.22636548,0.56133833,0.15664124,0.48611899,0.00357308,0.04389499,0.20650579,0.00000000
-4.41520760,1.23379399,0.22562504,0.53730086,0.16165125,0.45774583,0.00336864,0.04324139,0.19929945,0.00000000
-4.40920460,1.18551427,0.22589888,0.51528267,0.16785658,0.43014214,0.00321354,0.04275741,0.19348548,0.00000000
-4.40320160,1.14241243,0.22739479,0.49539803,0.17528297,0.40363762,0.00310699,0.04248062,0.18923937,0.00000000
-4.39719860,1.10505100,0.23034266,0.47775797,0.18395406,0.37852733,0.00304790,0.04245135,0.18673349,0.00000000
-4.39119560,1.07394878,0.23498918,0.46246842,0.19389020,0.35506790,0.00303483,0.04271183,0.18613403,0.00000000
-4.38519260,1.04957053,0.24159124,0.44962748,0.20510665,0.33347481,0.00306591,0.04330511,0.18759738,0.00000000
-4.37918959,1.03231600,0.25040773,0.43932192,0.21761126,0.31392087,0.00313884,0.04427374,0.19126599,0.00000000
-4.37318659,1.02250835,0.26169026,0.43162288,0.23140162,0.29653568,0.00325084,0.04565831,0.19726382,0.00000000
-4.36718359,1.02038245,0.27567298,0.42658130,0.24646189,0.28140610,0.00339866,0.04749584,0.20569131,0.00000000
-4.36118059,1.02607328,0.29256160,0.42422306,0.26275933,0.26857747,0.00357860,0.04981805,0.21662023,0.00000000
-4.35517759,1.03960505,0.31252235,0.42454416,0.28024088,0.25805558,0.00378649,0.05264966,0.23008841,0.00000000
-4.34917459,1.06088151,0.33567088,0.42750635,0.29882988,0.24980915,0.00401780,0.05600668,0.24609467,0.00000000
-4.34317159,1.08967812,0.36206195,0.43303344,0.31842326,0.24377279,0.00426769,0.05989485,0.26459410,0.00000000
-4.33716858,1.12563666,0.39167994,0.44100857,0.33888936,0.23985035,0.00453115,0.06430822,0.28549400,0.00000000
-4.33116558,1.16826279,0.42443105,0.45127260,0.36006667,0.23791851,0.00480309,0.06922798,0.30865082,0.00000000
-4.32516258,1.21692726,0.46013729,0.46362410,0.38176363,0.23783064,0.00507853,0.07462172,0.33386818,0.00000000
-4.31915958,1.27087115,0.49853293,0.47782077,0.40375970,0.23942081,0.00535277,0.08044290,0.36089639,0.00000000
-4.31315658,1.32921538,0.53926357,0.49358254,0.42580777,0.24250809,0.00562159,0.08663090,0.38943367,0.00000000
-4.30715358,1.39097481,0.58188828,0.51059637,0.44763800,0.24690091,0.00588142,0.09311148,0.41912910,0.00000000
-4.30115058,1.45507687,0.62588474,0.52852262,0.46896295,0.25240167,0.00612960,0.09979772,0.44958756,0.00000000
-4.29514757,1.52038439,0.67065776,0.54700287,0.48948406,0.25881145,0.00636453,0.10659151,0.48037658,0.00000000
-4.28914457,1.58572233,0.71555083,0.56566894,0.50889915,0.26593493,0.00658590,0.11338547,0.51103508,0.00000000
-4.28314157,1.64990764,0.75986062,0.58415286,0.52691080,0.27358527,0.00679481,0.12006534,0.54108379,0.00000000
-4.27713857,1.71178145,0.80285401,0.60209743,0.54323519,0.28158915,0.00699393,0.12651271,0.57003712,0.00000000
-4.27113557,1.77024243,0.84378728,0.61916696,0.55761125,0.28979159,0.00718760,0.13260812,0.59741607,0.00000000
-4.26513257,1.82428018,0.88192662,0.63505776,0.56980944,0.29806063,0.00738186,0.13823428,0.62276185,0.00000000
-4.25912956,1.87300733,0.91656944,0.64950795,0.57964008,0.30629161,0.00758442,0.14327939,0.64564949,0.00000000
-4.25312656,1.91568889,0.94706552,0.66230615,0.58696058,0.31441090,0.00780466,0.14764046,0.66570119,0.00000000
-4.24712356,1.95176767,0.97283725,0.67329868,0.59168144,0.32237891,0.00805342,0.15122641,0.68259849,0.00000000
-4.24112056,1.98088435,0.99339810,0.68239480,0.59377053,0.33019216,0.00834285,0.15396085,0.69609302,0.00000000
-4.23511756,2.00289120,1.00836839,0.68956985,0.59325548,0.33788422,0.00868614,0.15578455,0.70601508,0.00000000
-4.22911456,2.01785864,1.01748787,0.69486591,0.59022413,0.34552540,0.00909719,0.15665722,0.71227977,0.00000000
-4.22311156,2.02607380,1.02062433,0.69839003,0.58482271,0.35322102,0.00959021,0.15655888,0.71489018,0.00000000
-4.21710855,2.02803115,1.01777788,0.70030977,0.57725209,0.36110825,0.01017932,0.15549034,0.71393751,0.00000000
-4.21110555,2.02441504,1.00908073,0.70084647,0.56776196,0.36935133,0.01087803,0.15347320,0.70959805,0.00000000
-4.20510255,2.01607468,0.99479226,0.70026617,0.55664333,0.37813552,0.01169875,0.15054902,0.70212697,0.00000000
-4.19909955,2.00399240,0.97528987,0.69886861,0.54421954,0.38765956,0.01265227,0.14677788,0.69184927,0.00000000
-4.19309655,1.98924638,0.95105561,0.69697475,0.53083618,0.39812711,0.01374723,0.14223633,0.67914809,0.00000000
-4.18709355,1.97296917,0.92265955,0.69491326,0.51685042,0.40973729,0.01498958,0.13701482,0.66445098,0.00000000
-4.18109055,1.95630389,0.89074031,0.69300648,0.50262000,0.42267483,0.01638218,0.13121478,0.64821468,0.00000000
-4.17508754,1.94035973,0.85598385,0.69155656,0.48849259,0.43709998,0.01792434,0.12494536,0.63090899,0.00000000
-4.16908454,1.92616888,0.81910126,0.69083233,0.47479571,0.45313894,0.01961151,0.11832009,0.61300051,0.00000000
-4.16308154,1.91464663,0.78080655,0.69105736,0.46182784,0.47087503,0.02143505,0.11145349,0.59493688,0.00000000
-4.15707854,1.90655656,0.74179544,0.69240007,0.44985090,0.49034122,0.02338214,0.10445787,0.57713225,0.00000000
-4.15107554,1.90248226,0.70272590,0.69496597,0.43908449,0.51151439,0.02543580,0.09744033,0.55995457,0.00000000
-4.14507254,1.90280709,0.66420117,0.69879273,0.42970205,0.53431176,0.02757510,0.09050011,0.54371516,0.00000000
-4.13906953,1.90770265,0.62675588,0.70384816,0.42182897,0.55858973,0.02977542,0.08372646,0.52866098,0.00000000
-4.13306653,1.91712677,0.59084575,0.71003131,0.41554283,0.58414544,0.03200903,0.07719692,0.51496997,0.00000000
-4.12706353,1.93083092,0.55684084,0.71717661,0.41087542,0.61072109,0.03424563,0.07097615,0.50274938,0.00000000
-4.12106053,1.94837667,0.52502273,0.72506094,0.40781655,0.63801087,0.03645320,0.06511532,0.49203716,0.00000000
-4.11505753,1.96916058,0.49558513,0.73341332,0.40631924,0.66567057,0.03859879,0.05965200,0.48280631,0.00000000
-4.10905453,1.99244599,0.46863784,0.74192671,0.40630603,0.69332927,0.04064957,0.05461053,0.47497168,0.00000000
-4.10305153,2.01740041,0.44421354,0.75027153,0.40767593,0.72060282,0.04257374,0.05000282,0.46839900,0.00000000
-4.09704852,2.04313649,0.42227678,0.75811009,0.41031161,0.74710852,0.04434161,0.04582946,0.46291549,0.00000000
-4.09104552,2.06875462,0.40273462,0.76511140,0.41408647,0.77248028,0.04592657,0.04208118,0.45832157,0.00000000
-4.08504252,2.09338501,0.38544825,0.77096550,0.41887106,0.79638368,0.04730596,0.03874042,0.45440301,0.00000000
-4.07903952,2.11622731,0.37024493,0.77539688,0.42453863,0.81853008,0.04846190,0.03578301,0.45094300,0.00000000
-4.07303652,2.13658570,0.35692962,0.77817602,0.43096933,0.83868922,0.04938188,0.03317996,0.44773349,0.00000000
-4.06703352,2.15389805,0.34529582,0.77912879,0.43805315,0.85669961,0.05005922,0.03089906,0.44458543,0.00000000
-4.06103052,2.16775764,0.33513514,0.77814323,0.44569120,0.87247620,0.05049330,0.02890648,0.44133734,0.00000000
-4.05502751,2.17792673,0.32624536,0.77517333,0.45379552,0.88601495,0.05068951,0.02716815,0.43786205,0.00000000
-4.04902451,2.18434158,0.31843665,0.77023982,0.46228753,0.89739412,0.05065905,0.02565097,0.43407132,0.00000000
-4.04302151,2.18710890,0.31153602,0.76342797,0.47109531,0.90677214,0.05041847,0.02432377,0.42991831,0.00000000
-4.03701851,2.18649446,0.30538998,0.75488263,0.48014996,0.91438223,0.04998894,0.02315809,0.42539790,0.00000000
-4.03101551,2.18290470,0.29986557,0.74480085,0.48938162,0.92052407,0.04939547,0.02212867,0.42054508,0.00000000
-4.02501251,2.17686280,0.29484998,0.73342257,0.49871538,0.92555291,0.04866585,0.02121376,0.41543153,0.00000000
-4.01900950,2.16898075,0.29024908,0.72101997,0.50806754,0.92986669,0.04782959,0.02039523,0.41016084,0.00000000
-4.01300650,2.15992914,0.28598522,0.70788608,0.51734281,0.93389186,0.04691681,0.01965851,0.40486260,0.00000000
-4.00700350,2.15040660,0.28199458,0.69432331,0.52643251,0.93806846,0.04595708,0.01899240,0.39968589,0.00000000
-4.00100050,2.14111049,0.27822437,0.68063250,0.53521436,0.94283532,0.04497835,0.01838877,0.39479239,0.00000000
-3.99499750,2.13271030,0.27463032,0.66710301,0.54355373,0.94861583,0.04400606,0.01784219,0.39034963,0.00000000
-3.98899450,2.12582517,0.27117450,0.65400436,0.55130665,0.95580494,0.04306224,0.01734951,0.38652454,0.00000000
-3.98299150,2.12100622,0.26782372,0.64157964,0.55832428,0.96475792,0.04216497,0.01690946,0.38347776,0.00000000
-3.97698849,2.11872415,0.26454868,0.63004095,0.56445875,0.97578097,0.04132790,0.01652221,0.38135861,0.00000000
-3.97098549,2.11936226,0.26132363,0.61956683,0.56956999,0.98912407,0.04056010,0.01618900,0.38030112,0.00000000
-3.96498249,2.12321444,0.25812680,0.61030159,0.57353306,1.00497606,0.03986603,0.01591178,0.38042089,0.00000000
-3.95897949,2.13048738,0.25494122,0.60235633,0.57624560,1.02346166,0.03924579,0.01569290,0.38181297,0.00000000
-3.95297649,2.14130615,0.25175586,0.59581116,0.57763468,1.04464052,0.03869551,0.01553486,0.38455037,0.00000000
-3.94697349,2.15572175,0.24856691,0.59071835,0.57766274,1.06850773,0.03820789,0.01544008,0.38868336,0.00000000
-3.94097049,2.17371968,0.24537893,0.58710593,0.57633191,1.09499558,0.03777289,0.01541076,0.39423915,0.00000000
-3.93496748,2.19522809,0.24220580,0.58498112,0.57368653,1.12397613,0.03737847,0.01544868,0.40122184,0.00000000
-3.92896448,2.22012445,0.23907106,0.58433341,0.56981343,1.15526430,0.03701134,0.01555513,0.40961249,0.00000000
-3.92296148,2.24824013,0.23600780,0.58513681,0.56483982,1.18862112,0.03665770,0.01573079,0.41936916,0.00000000
-3.91695848,2.27936211,0.23305781,0.58735106,0.55892902,1.22375696,0.03630401,0.01597564,0.43042681,0.00000000
-3.91095548,2.31323173,0.23027004,0.59092169,0.55227384,1.26033461,0.03593754,0.01628886,0.44269697,0.00000000
-3.90495248,2.34954076,0.22769844,0.59577897,0.54508828,1.29797220,0.03554690,0.01666880,0.45606732,0.00000000
-3.89894947,2.38792521,0.22539925,0.60183590,0.53759776,1.33624606,0.03512246,0.01711285,0.47040111,0.00000000
-3.89294647,2.42795779,0.22342791,0.60898543,0.53002848,1.37469365,0.03465654,0.01761740,0.48553668,0.00000000
-3.88694347,2.46914014,0.22183573,0.61709741,0.52259661,1.41281696,0.03414354,0.01817778,0.50128715,0.00000000
-3.88094047,2.51089597,0.22066664,0.62601552,0.51549779,1.45008650,0.03357995,0.01878818,0.51744055,0.00000000
-3.87493747,2.55256656,0.21995406,0.63555480,0.50889768,1.48594636,0.03296418,0.01944170,0.53376057,0.00000000
-3.86893447,2.59340961,0.21971834,0.64550011,0.50292407,1.51982057,0.03229639,0.02013033,0.54998816,0.00000000
-3.86293147,2.63260271,0.21996475,0.65560600,0.49766103,1.55112089,0.03157819,0.02084501,0.56584415,0.00000000
-3.85692846,2.66925193,0.22068229,0.66559823,0.49314531,1.57925634,0.03081234,0.02157573,0.58103296,0.00000000
-3.85092546,2.70240627,0.22184337,0.67517725,0.48936548,1.60364429,0.03000241,0.02231171,0.59524753,0.00000000
-3.84492246,2.73107757,0.22340439,0.68402356,0.48626342,1.62372313,0.02915252,0.02304160,0.60817549,0.00000000
-3.83891946,2.75426578,0.22530733,0.69180511,0.48373849,1.63896607,0.02826705,0.02375373,0.61950626,0.00000000
-3.83291646,2.77098862,0.22748210,0.69818623,0.48165371,1.64889574,0.02735042,0.02443643,0.62893918,0.00000000
-3.82691346,2.78031438,0.22984964,0.70283806,0.47984382,1.65309905,0.02640696,0.02507839,0.63619215,0.00000000
-3.82091046,2.78139638,0.23232560,0.70544975,0.47812461,1.65124154,0.02544082,0.02566897,0.64101064,0.00000000
-3.81490745,2.77350736,0.23482436,0.70574000,0.47630300,1.64308064,0.02445599,0.02619865,0.64317652,0.00000000
-3.80890445,2.75607193,0.23726322,0.70346837,0.47418729,1.62847705,0.02345630,0.02665938,0.64251643,0.00000000
-3.80290145,2.72869538,0.23956647,0.69844571,0.47159699,1.60740358,0.02244555,0.02704493,0.63890914,0.00000000
-3.79689845,2.69118708,0.24166924,0.69054307,0.46837171,1.57995085,0.02142763,0.02735120,0.63229170,0.00000000
-3.79089545,2.64357708,0.24352083,0.67969872,0.46437874,1.54632949,0.02040667,0.02757655,0.62266382,0.00000000
-3.78489245,2.58612507,0.24508739,0.66592275,0.45951888,1.50686834,0.01938720,0.02772192,0.61009034,0.00000000
-3.77888944,2.51932073,0.24635399,0.64929909,0.45373034,1.46200886,0.01837430,0.02779103,0.59470157,0.00000000
-3.77288644,2.44387569,0.24732571,0.62998465,0.44699069,1.41229556,0.01737369,0.02779037,0.57669145,0.00000000
-3.76688344,2.36070708,0.24802806,0.60820587,0.43931677,1.35836302,0.01639184,0.02772921,0.55631349,0.00000000
-3.76088044,2.27091367,0.24850642,0.58425249,0.43076276,1.30091987,0.01543598,0.02761940,0.53387470,0.00000000
-3.75487744,2.17574547,0.24882493,0.55846922,0.42141669,1.24073038,0.01451410,0.02747525,0.50972766,0.00000000
-3.74887444,2.07656851,0.24906447,0.53124542,0.41139565,1.17859452,0.01363489,0.02731312,0.48426113,0.00000000
-3.74287144,1.97482613,0.24932026,0.50300344,0.40083999,1.11532723,0.01280762,0.02715115,0.45788952,0.00000000
-3.73686843,1.87199869,0.24969887,0.47418616,0.38990710,1.05173787,0.01204201,0.02700877,0.43104164,0.00000000
-3.73086543,1.76956335,0.25031491,0.44524415,0.37876483,0.98861049,0.01134803,0.02690623,0.40414924,0.00000000
-3.72486243,1.66895555,0.25128752,0.41662318,0.36758514,0.92668584,0.01073570,0.02686410,0.37763566,0.00000000
-3.71885943,1.57153351,0.25273659,0.38875241,0.35653816,0.86664559,0.01021484,0.02690269,0.35190510,0.00000000
-3.71285643,1.47854702,0.25477906,0.36203374,0.34578679,0.80909929,0.00979488,0.02704150,0.32733278,0.00000000
-3.70685343,1.39111122,0.25752510,0.33683264,0.33548220,0.75457437,0.00948456,0.02729867,0.30425635,0.00000000
-3.70085043,1.31018608,0.26107442,0.31347070,0.32576007,0.70350930,0.00929175,0.02769037,0.28296879,0.00000000
-3.69484742,1.23656161,0.26551266,0.29221995,0.31673776,0.65624987,0.00922318,0.02823033,0.26371282,0.00000000
-3.68884442,1.17084889,0.27090802,0.27329906,0.30851233,0.61304848,0.00928427,0.02892926,0.24667711,0.00000000
-3.68284142,1.11347652,0.27730805,0.25687136,0.30115928,0.57406612,0.00947895,0.02979445,0.23199413,0.00000000
-3.67683842,1.06469212,0.28473684,0.24304450,0.29473198,0.53937671,0.00980947,0.03082936,0.21973967,0.00000000
-3.67083542,1.02456816,0.29319250,0.23187160,0.28926164,0.50897340,0.01027626,0.03203326,0.20993393,0.00000000
-3.66483242,0.99301158,0.30264523,0.22335364,0.28475774,0.48277634,0.01087787,0.03340103,0.20254398,0.00000000
-3.65882941,0.96977639,0.31303590,0.21744296,0.28120880,0.46064163,0.01161084,0.03492302,0.19748756,0.00000000
-3.65282641,0.95447867,0.32427531,0.21404746,0.27858348,0.44237089,0.01246970,0.03658500,0.19463787,0.00000000
-3.64682341,0.94661333,0.33624433,0.21303549,0.27683183,0.42772124,0.01344690,0.03836833,0.19382932,0.00000000
-3.64082041,0.94557209,0.34879481,0.21424097,0.27588682,0.41641532,0.01453288,0.04025011,0.19486385,0.00000000
-3.63481741,0.95066220,0.36175143,0.21746884,0.27566602,0.40815107,0.01571609,0.04220361,0.19751780,0.00000000
-3.62881441,0.96112549,0.37491461,0.22250046,0.27607349,0.40261114,0.01698310,0.04419876,0.20154903,0.00000000
-3.62281141,0.97615739,0.38806423,0.22909899,0.27700193,0.39947175,0.01831872,0.04620276,0.20670411,0.00000000
-3.61680840,0.99492566,0.40096431,0.23701455,0.27833491,0.39841070,0.01970614,0.04818084,0.21272539,0.00000000
-3.61080540,1.01658841,0.41336851,0.24598926,0.27994941,0.39911473,0.02112718,0.05009707,0.21935780,0.00000000
-3.60480240,1.04031135,0.42502615,0.25576188,0.28171851,0.40128580,0.02256252,0.05191527,0.22635513,0.00000000
-3.59879940,1.06528369,0.43568879,0.26607221,0.28351422,0.40464643,0.02399194,0.05359992,0.23348572,0.00000000
-3.59279640,1.09073279,0.44511692,0.27666522,0.28521033,0.40894391,0.02539468,0.05511712,0.24053736,0.00000000
-3.58679340,1.11593693,0.45308664,0.28729467,0.28668536,0.41395337,0.02674975,0.05643551,0.24732127,0.00000000
-3.58079040,1.14023633,0.45939609,0.29772658,0.28782538,0.41947957,0.02803634,0.05752708,0.25367515,0.00000000
-3.57478739,1.16304189,0.46387132,0.30774218,0.28852661,0.42535754,0.02923415,0.05836793,0.25946507,0.00000000
