energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-0.19509755,2.77708915,0.64039807,1.24003094,0.01065095,0.07786793,0.38754002,1.24002286,0.35736006,0.00000000
-0.18909455,2.87180410,0.67931988,1.28546906,0.01177195,0.08146198,0.40325057,1.27752724,0.36525170,0.00000000
-0.18309155,2.96571546,0.71987012,1.33032350,0.01302791,0.08548264,0.41980170,1.31413422,0.37254165,0.00000000
-0.17708854,3.05909079,0.76196999,1.37474033,0.01441763,0.08994085,0.43720506,1.34995015,0.37923938,0.00000000
-0.17108554,3.15224204,0.80549863,1.41889976,0.01593750,0.09484367,0.45545871,1.38509925,0.38537445,0.00000000
-0.16508254,3.24549260,0.85028567,1.46300217,0.01758121,0.10019254,0.47454302,1.41970915,0.39099327,0.00000000
-0.15907954,3.33914280,0.89610518,1.50725307,0.01933958,0.10598151,0.49441715,1.45389591,0.39615494,0.00000000
-0.15307654,3.43343582,0.94267154,1.55184774,0.02120048,0.11219550,0.51501657,1.48774955,0.40092659,0.00000000
-0.14707354,3.52852625,0.98963793,1.59695649,0.02314886,0.11880896,0.53625179,1.52132076,0.40537837,0.00000000
-0.14107054,3.62445334,1.03659767,1.64271151,0.02516679,0.12578476,0.55800854,1.55460994,0.40957844,0.00000000
-0.13506753,3.72112072,1.08308878,1.68919596,0.02723375,0.13307368,0.58014941,1.58755900,0.41358834,0.00000000
-0.12906453,3.81828400,1.12860189,1.73643612,0.02932698,0.14061440,0.60251713,1.62004679,0.41745878,0.00000000
-0.12306153,3.91554745,1.17259131,1.78439694,0.03142188,0.14833419,0.62493911,1.65188840,0.42122644,0.00000000
-0.11705853,4.01237000,1.21448898,1.83298137,0.03349260,0.15615020,0.64723333,1.68283853,0.42491167,0.00000000
-0.11105553,4.10808048,1.25372099,1.88203338,0.03551267,0.16397153,0.66921499,1.71259883,0.42851732,0.00000000
-0.10505253,4.20190149,1.28972567,1.93134438,0.03745571,0.17170175,0.69070379,1.74082898,0.43202890,0.00000000
-0.09904952,4.29298053,1.32197284,1.98066272,0.03929613,0.17924206,0.71153119,1.76716077,0.43541571,0.00000000
-0.09304652,4.38042663,1.34998300,2.02970539,0.04100991,0.18649482,0.73154735,1.79121468,0.43863325,0.00000000
-0.08704352,4.46335037,1.37334572,2.07817128,0.04257531,0.19336727,0.75062719,1.81261771,0.44162639,0.00000000
-0.08104052,4.54090507,1.39173629,2.12575483,0.04397350,0.19977536,0.76867523,1.83102189,0.44433335,0.00000000
-0.07503752,4.61232647,1.40492967,2.17215940,0.04518925,0.20564746,0.78562885,1.84612202,0.44669001,0.00000000
-0.06903452,4.67696886,1.41281112,2.21710922,0.04621133,0.21092776,0.80145963,1.85767192,0.44863448,0.00000000
-0.06303152,4.73433525,1.41538289,2.26035921,0.04703295,0.21557917,0.81617278,1.86549822,0.45011151,0.00000000
-0.05702851,4.78410017,1.41276666,2.30170206,0.04765200,0.21958557,0.82980455,1.86951086,0.45107651,0.00000000
-0.05102551,4.82612359,1.40520150,2.34097209,0.04807116,0.22295329,0.84241778,1.86970990,0.45149893,0.00000000
-0.04502251,4.86045540,1.39303757,2.37804573,0.04829786,0.22571173,0.85409581,1.86618816,0.45136487,0.00000000
-0.03901951,4.88733032,1.37672570,2.41283875,0.04834414,0.22791306,0.86493520,1.85912969,0.45067869,0.00000000
-0.03301651,4.90715379,1.35680352,2.44530038,0.04822634,0.22963095,0.87503751,1.84880430,0.44946367,0.00000000
-0.02701351,4.92047967,1.33387871,2.47540510,0.04796469,0.23095851,0.88450097,1.83555831,0.44776157,0.00000000
-0.02101051,4.92798150,1.30861020,2.50314260,0.04758283,0.23200530,0.89341223,1.81980227,0.44563126,0.00000000
-0.01500750,4.93041885,1.28168812,2.52850683,0.04710719,0.23289377,0.90183894,1.80199627,0.44314651,0.00000000
-0.00900450,4.92860099,1.25381348,2.55148506,0.04656636,0.23375506,0.90982359,1.78263369,0.44039305,0.00000000
-0.00300150,4.92334990,1.22567831,2.57204784,0.04599039,0.23472456,0.91737900,1.76222403,0.43746509,0.00000000
0.00300150,4.91546462,1.19794714,2.59014060,0.04541004,0.23593715,0.92448568,1.74127597,0.43446158,0.00000000
0.00900450,4.90568885,1.17124035,2.60567779,0.04485607,0.23752253,0.93109142,1.72028105,0.43148234,0.00000000
0.01500750,4.89468337,1.14612004,2.61853991,0.04435849,0.23960074,0.93711291,1.69969890,0.42862427,0.00000000
0.02101051,4.88300436,1.12307869,2.62857387,0.04394584,0.24227798,0.94243952,1.67994440,0.42597789,0.00000000
0.02701351,4.87108849,1.10253078,2.63559678,0.04364451,0.24564300,0.94693877,1.66137721,0.42362420,0.00000000
0.03301651,4.85924507,1.08480750,2.63940304,0.04347806,0.24976403,0.95046338,1.64429388,0.42163218,0.00000000
0.03901951,4.84765513,1.07015438,2.63977435,0.04346665,0.25468649,0.95285929,1.62892261,0.42005681,0.00000000
0.04502251,4.83637703,1.05873163,2.63649213,0.04362650,0.26043145,0.95397419,1.61542064,0.41893771,0.00000000
0.05102551,4.82535765,1.05061684,2.62935172,0.04396941,0.26699491,0.95366616,1.60387414,0.41829847,0.00000000
0.05702851,4.81444831,1.04580971,2.61817743,0.04450240,0.27434783,0.95181175,1.59430026,0.41814649,0.00000000
0.06303152,4.80342398,1.04423834,2.60283762,0.04522739,0.28243702,0.94831321,1.58665110,0.41847336,0.00000000
0.06903452,4.79200470,1.04576670,2.58325901,0.04614110,0.29118666,0.94310427,1.58081928,0.41925568,0.00000000
0.07503752,4.77987767,1.05020284,2.55943919,0.04723494,0.30050057,0.93615442,1.57664472,0.42045621,0.00000000
0.08104052,4.76671909,1.05730749,2.53145686,0.04849510,0.31026489,0.92747131,1.57392225,0.42202534,0.00000000
0.08704352,4.75221446,1.06680264,2.49947886,0.04990278,0.32035136,0.91710133,1.57240988,0.42390268,0.00000000
0.09304652,4.73607647,1.07838002,2.46376389,0.05143449,0.33062079,0.90512830,1.57183720,0.42601877,0.00000000
0.09904952,4.71805998,1.09170907,2.42466233,0.05306260,0.34092678,0.89167059,1.57191396,0.42829694,0.00000000
0.10505253,4.69797335,1.10644430,2.38261233,0.05475589,0.35111951,0.87687671,1.57233832,0.43065504,0.00000000
0.11105553,4.67568618,1.12223207,2.33813221,0.05648031,0.36104946,0.86091995,1.57280486,0.43300729,0.00000000
0.11705853,4.65113330,1.13871649,2.29180939,0.05819978,0.37057094,0.84399210,1.57301203,0.43526604,0.00000000
0.12306153,4.62431517,1.15554468,2.24428646,0.05987716,0.37954534,0.82629694,1.57266902,0.43734348,0.00000000
0.12906453,4.59529516,1.17237116,2.19624498,0.06147515,0.38784405,0.80804371,1.57150203,0.43915337,0.00000000
0.13506753,4.56419408,1.18886164,2.14838757,0.06295735,0.39535086,0.78944087,1.56925970,0.44061261,0.00000000
0.14107054,4.53118266,1.20469605,2.10141927,0.06428918,0.40196395,0.77069055,1.56571795,0.44164290,0.00000000
0.14707354,4.49647248,1.21957101,2.05602875,0.06543889,0.40759728,0.75198386,1.56068386,0.44217221,0.00000000
0.15307654,4.46030609,1.23320184,2.01287036,0.06637842,0.41218153,0.73349715,1.55399899,0.44213619,0.00000000
0.15907954,4.42294698,1.24532411,1.97254753,0.06708419,0.41566455,0.71538944,1.54554175,0.44147953,0.00000000
0.16508254,4.38466986,1.25569489,1.93559833,0.06753776,0.41801124,0.69780081,1.53522913,0.44015705,0.00000000
0.17108554,4.34575193,1.26409380,1.90248355,0.06772632,0.41920319,0.68085189,1.52301765,0.43813477,0.00000000
0.17708854,4.30646527,1.27032396,1.87357769,0.06764303,0.41923790,0.66464419,1.50890356,0.43539060,0.00000000
0.18309155,4.26707080,1.27421291,1.84916316,0.06728719,0.41812777,0.64926110,1.49292235,0.43191487,0.00000000
0.18909455,4.22781382,1.27561358,1.82942752,0.06666417,0.41589887,0.63476941,1.47514757,0.42771061,0.00000000
0.19509755,4.18892101,1.27440535,1.81446382,0.06578518,0.41258973,0.62122114,1.45568886,0.42279342,0.00000000
0.20110055,4.15059873,1.27049528,1.80427352,0.06466688,0.40824992,0.60865533,1.43468933,0.41719111,0.00000000
0.20710355,4.11303232,1.26381940,1.79877181,0.06333080,0.40293872,0.59709982,1.41232222,0.41094300,0.00000000
0.21310655,4.07638580,1.25434402,1.79779458,0.06180259,0.39672386,0.58657260,1.38878673,0.40409890,0.00000000
0.21910955,4.04080177,1.24206701,1.80110661,0.06011120,0.38968017,0.57708282,1.36430326,0.39671775,0.00000000
0.22511256,4.00640071,1.22701896,1.80841033,0.05828793,0.38188845,0.56863122,1.33910782,0.38886614,0.00000000
0.23111556,3.97327948,1.20926388,1.81935450,0.05636545,0.37343424,0.56121000,1.31344592,0.38061642,0.00000000
0.23711856,3.94150863,1.18889950,1.83354252,0.05437680,0.36440671,0.55480214,1.28756576,0.37204484,0.00000000
0.24312156,3.91112821,1.16605688,1.85053976,0.05235440,0.35489751,0.54938029,1.26171114,0.36322939,0.00000000
0.24912456,3.88214238,1.14089920,1.86987985,0.05032911,0.34499969,0.54490523,1.23611401,0.35424781,0.00000000
0.25512756,3.85451281,1.11361972,1.89106974,0.04832939,0.33480651,0.54132419,1.21098710,0.34517543,0.00000000
0.26113057,3.82815134,1.08443867,1.91359368,0.04638059,0.32441038,0.53856904,1.18651680,0.33608329,0.00000000
0.26713357,3.80291266,1.05359933,1.93691641,0.04450436,0.31390168,0.53655481,1.16285656,0.32703630,0.00000000
0.27313657,3.77858773,1.02136313,1.96048580,0.04271822,0.30336773,0.53517845,1.14012128,0.31809177,0.00000000
0.27913957,3.75489870,0.98800413,1.98373553,0.04103529,0.29289179,0.53431826,1.11838290,0.30929817,0.00000000
0.28514257,3.73149639,0.95380292,2.00608833,0.03946426,0.28255213,0.53383406,1.09766744,0.30069427,0.00000000
0.29114557,3.70796106,0.91904031,2.02696013,0.03800943,0.27242128,0.53356830,1.07795394,0.29230872,0.00000000
0.29714857,3.68380710,0.88399109,2.04576571,0.03667096,0.26256551,0.53334808,1.05917520,0.28416004,0.00000000
0.30315158,3.65849209,0.84891807,2.06192613,0.03544529,0.25304441,0.53298827,1.04122064,0.27625699,0.00000000
0.30915458,3.63143042,0.81406681,2.07487799,0.03432561,0.24391075,0.53229558,1.02394113,0.26859945,0.00000000
0.31515758,3.60201107,0.77966123,2.08408452,0.03330242,0.23521056,0.53107354,1.00715558,0.26117956,0.00000000
0.32116058,3.56961928,0.74590029,2.08904837,0.03236424,0.22698333,0.52912813,0.99065922,0.25398327,0.00000000
0.32716358,3.53366084,0.71295589,2.08932539,0.03149820,0.21926243,0.52627397,0.97423304,0.24699206,0.00000000
0.33316658,3.49358821,0.68097206,2.08453907,0.03069076,0.21207553,0.52234064,0.95765401,0.24018476,0.00000000
0.33916958,3.44892675,0.65006531,2.07439459,0.02992827,0.20544516,0.51717896,0.94070556,0.23353952,0.00000000
0.34517259,3.39929978,0.62032616,2.05869188,0.02919759,0.19938911,0.51066679,0.92318780,0.22703554,0.00000000
0.35117559,3.34445089,0.59182154,2.03733674,0.02848655,0.19392081,0.50271416,0.90492693,0.22065477,0.00000000
0.35717859,3.28426202,0.56459787,2.01034923,0.02778432,0.18904951,0.49326734,0.88578342,0.21438316,0.00000000
0.36318159,3.21876636,0.53868464,1.97786866,0.02708171,0.18478031,0.48231165,0.86565840,0.20821172,0.00000000
0.36918459,3.14815491,0.51409801,1.94015471,0.02637133,0.18111393,0.46987289,0.84449821,0.20213701,0.00000000
0.37518759,3.07277651,0.49084445,1.89758442,0.02564771,0.17804632,0.45601725,0.82229664,0.19616131,0.00000000
0.38119060,2.99313102,0.46892390,1.85064497,0.02490721,0.17556810,0.44084963,0.79909503,0.19029223,0.00000000
0.38719360,2.90985612,0.44833255,1.79992248,0.02414799,0.17366388,0.42451059,0.77498026,0.18454207,0.00000000
0.39319660,2.82370844,0.42906492,1.74608727,0.02336978,0.17231153,0.40717191,0.75008070,0.17892668,0.00000000
0.39919960,2.73554001,0.41111531,1.68987626,0.02257372,0.17148160,0.38903110,0.72456062,0.17346416,0.00000000
0.40520260,2.64627138,0.39447857,1.63207321,0.02176209,0.17113675,0.37030508,0.69861334,0.16817335,0.00000000
0.41120560,2.55686282,0.37915033,1.57348773,0.02093803,0.17123150,0.35122333,0.67245358,0.16307236,0.00000000
0.41720860,2.46828502,0.36512669,1.51493400,0.02010535,0.17171235,0.33202083,0.64630939,0.15817706,0.00000000
0.42321161,2.38149078,0.35240365,1.45720997,0.01926820,0.17251811,0.31293112,0.62041420,0.15349986,0.00000000
0.42921461,2.29738878,0.34097624,1.40107789,0.01843094,0.17358083,0.29417977,0.59499933,0.14904865,0.00000000
0.43521761,2.21682044,0.33083768,1.34724676,0.01759790,0.17482697,0.27597848,0.57028717,0.14482619,0.00000000
0.44122061,2.14054069,0.32197855,1.29635730,0.01677325,0.17617904,0.25852008,0.54648544,0.14082978,0.00000000
0.44722361,2.06920280,0.31438612,1.24896949,0.01596091,0.17755754,0.24197442,0.52378250,0.13705140,0.00000000
0.45322661,2.00334759,0.30804383,1.20555311,0.01516445,0.17888306,0.22648544,0.50234391,0.13347814,0.00000000
0.45922961,1.94339658,0.30293100,1.16648105,0.01438706,0.18007859,0.21216921,0.48231000,0.13009303,0.00000000
0.46523262,1.88964898,0.29902270,1.13202526,0.01363152,0.18107174,0.19911311,0.46379461,0.12687608,0.00000000
0.47123562,1.84228170,0.29628966,1.10235518,0.01290024,0.18179690,0.18737588,0.44688456,0.12380552,0.00000000
0.47723862,1.80135204,0.29469832,1.07753834,0.01219527,0.18219707,0.17698854,0.43163993,0.12085910,0.00000000
0.48324162,1.76680222,0.29421079,1.05754273,0.01151832,0.18222548,0.16795602,0.41809483,0.11801534,0.00000000
0.48924462,1.73846559,0.29478472,1.04224088,0.01087084,0.18184665,0.16025930,0.40625842,0.11525477,0.00000000
0.49524762,1.71607379,0.29637308,1.03141523,0.01025403,0.18103708,0.15385801,0.39611635,0.11256084,0.00000000
0.50125063,1.69926491,0.29892375,1.02476492,0.00966895,0.17978546,0.14869328,0.38763214,0.10992073,0.00000000
0.50725363,1.68759261,0.30237914,1.02191365,0.00911649,0.17809238,0.14469073,0.38074877,0.10732579,0.00000000
0.51325663,1.68053607,0.30667568,1.02241885,0.00859752,0.17596970,0.14176360,0.37539040,0.10477173,0.00000000
0.51925963,1.67751135,0.31174355,1.02578218,0.00811286,0.17343961,0.13981589,0.37146418,0.10225857,0.00000000
0.52526263,1.67788421,0.31750655,1.03146127,0.00766339,0.17053341,0.13874544,0.36886237,0.09979032,0.00000000
0.53126563,1.68098474,0.32388254,1.03888294,0.00725011,0.16729023,0.13844700,0.36746488,0.09737449,0.00000000
0.53726863,1.68612408,0.33078432,1.04745782,0.00687419,0.16375575,0.13881526,0.36714211,0.09502157,0.00000000
0.54327164,1.69261336,0.33812135,1.05659621,0.00653701,0.15998105,0.13974781,0.36775852,0.09274442,0.00000000
0.54927464,1.69978464,0.34580222,1.06572508,0.00624027,0.15602155,0.14114799,0.36917662,0.09055773,0.00000000
0.55527764,1.70701370,0.35373809,1.07430582,0.00598602,0.15193630,0.14292771,0.37126161,0.08847760,0.00000000
0.56128064,1.71374410,0.36184687,1.08185229,0.00577675,0.14778753,0.14501011,0.37388644,0.08652132,0.00000000
0.56728364,1.71951167,0.37005836,1.08794863,0.00561537,0.14364043,0.14733203,0.37693731,0.08470733,0.00000000
0.57328664,1.72396858,0.37831978,1.09226608,0.00550531,0.13956325,0.14984627,0.38031920,0.08305541,0.00000000
0.57928964,1.72690577,0.38660186,1.09457821,0.00545046,0.13562754,0.15252348,0.38396138,0.08158708,0.00000000
0.58529265,1.72827253,0.39490489,1.09477369,0.00545520,0.13190856,0.15535363,0.38782247,0.08032621,0.00000000
0.59129565,1.72819190,0.40326438,1.09286589,0.00552429,0.12848564,0.15834697,0.39189473,0.07929973,0.00000000
0.59729865,1.72697089,0.41175619,1.08899874,0.00566283,0.12544254,0.16153432,0.39620736,0.07853838,0.00000000
0.60330165,1.72510423,0.42050028,1.08344818,0.00587608,0.12286750,0.16496665,0.40082837,0.07807753,0.00000000
0.60930465,1.72327094,0.42966314,1.07661900,0.00616927,0.12085312,0.16871390,0.40586482,0.07795774,0.00000000
0.61530765,1.72232321,0.43945815,1.06903663,0.00654745,0.11949573,0.17286290,0.41146123,0.07822525,0.00000000
0.62131066,1.72326727,0.45014383,1.06133418,0.00701514,0.11889442,0.17751448,0.41779606,0.07893208,0.00000000
0.62731366,1.72723650,0.46201965,1.05423477,0.00757613,0.11914948,0.18277977,0.42507611,0.08013581,0.00000000
0.63331666,1.73545731,0.47541935,1.04852959,0.00823311,0.12036048,0.18877580,0.43352918,0.08189896,0.00000000
0.63931966,1.74920868,0.49070173,1.04505254,0.00898740,0.12262373,0.19562035,0.44339487,0.08428782,0.00000000
0.64532266,1.76977664,0.50823914,1.04465203,0.00983862,0.12602943,0.20342656,0.45491407,0.08737087,0.00000000
0.65132566,1.79840522,0.52840392,1.04816098,0.01078440,0.13065852,0.21229705,0.46831741,0.09121676,0.00000000
0.65732866,1.83624571,0.55155314,1.05636620,0.01182018,0.13657919,0.22231821,0.48381315,0.09589177,0.00000000
0.66333167,1.88430609,0.57801228,1.06997797,0.01293894,0.14384346,0.23355459,0.50157505,0.10145706,0.00000000
0.66933467,1.94340259,0.60805830,1.08960118,0.01413118,0.15248380,0.24604381,0.52173084,0.10796549,0.00000000
0.67533767,2.01411551,0.64190297,1.11570894,0.01538483,0.16250995,0.25979216,0.54435166,0.11545846,0.00000000
0.68134067,2.09675092,0.67967694,1.14861964,0.01668531,0.17390624,0.27477114,0.56944327,0.12396259,0.00000000
0.68734367,2.19131016,0.72141553,1.18847835,0.01801575,0.18662943,0.29091518,0.59693930,0.13348664,0.00000000
0.69334667,2.29746833,0.76704671,1.23524323,0.01935722,0.20060731,0.30812059,0.62669699,0.14401865,0.00000000
0.69934967,2.41456298,0.81638204,1.28867740,0.02068911,0.21573817,0.32624593,0.65849581,0.15552348,0.00000000
0.70535268,2.54159367,0.86911112,1.34834672,0.02198962,0.23189122,0.34511378,0.69203902,0.16794102,0.00000000
0.71135568,2.67723267,0.92479987,1.41362351,0.02323631,0.24890804,0.36451392,0.72695827,0.18118495,0.00000000
0.71735868,2.81984683,0.98289301,1.48369614,0.02440667,0.26660516,0.38420786,0.76282117,0.19514244,0.00000000
0.72336168,2.96752994,1.04272096,1.55758432,0.02547881,0.28477762,0.40393446,0.79914157,0.20967467,0.00000000
0.72936468,3.11814486,1.10351085,1.63415952,0.02643207,0.30320359,0.42341657,0.83539232,0.22461825,0.00000000
0.73536768,3.26937408,1.16440172,1.71217010,0.02724771,0.32164992,0.44236845,0.87101986,0.23978769,0.00000000
0.74137069,3.41877715,1.22446339,1.79027026,0.02790946,0.33987836,0.46050354,0.90546038,0.25497870,0.00000000
0.74737369,3.56385337,1.28271842,1.86705209,0.02840406,0.35765250,0.47754252,0.93815672,0.26997235,0.00000000
0.75337669,3.70210750,1.33816655,1.94107979,0.02872170,0.37474492,0.49322122,0.96857559,0.28454007,0.00000000
0.75937969,3.83111666,1.38981087,2.01092511,0.02885632,0.39094455,0.50729809,0.99622430,0.29844914,0.00000000
0.76538269,3.94859620,1.43668476,2.07520288,0.02880581,0.40606379,0.51956111,1.02066648,0.31146869,0.00000000
0.77138569,4.05246249,1.47787862,2.13260597,0.02857211,0.41994522,0.52983376,1.04153630,0.32337591,0.00000000
0.77738869,4.14089060,1.51256571,2.18193830,0.02816106,0.43246757,0.53797996,1.05855044,0.33396224,0.00000000
0.78339170,4.21236514,1.54002586,2.22214539,0.02758229,0.44355059,0.54390777,1.07151771,0.34303939,0.00000000
0.78939470,4.26572273,1.55966644,2.25234137,0.02684886,0.45315881,0.54757188,1.08034565,0.35044485,0.00000000
0.79539770,4.30018454,1.57103977,2.27183177,0.02597685,0.46130369,0.54897469,1.08504427,0.35604677,0.00000000
0.80140070,4.31537826,1.57385638,2.28013165,0.02498492,0.46804427,0.54816609,1.08572641,0.35974791,0.00000000
0.80740370,4.31134860,1.56799360,2.27697827,0.02389372,0.47348602,0.54524200,1.08260509,0.36148864,0.00000000
0.81340670,4.28855617,1.55349930,2.26233831,0.02272536,0.47777799,0.54034174,1.07598775,0.36124868,0.00000000
0.81940970,4.24786481,1.53059060,2.23640924,0.02150285,0.48110829,0.53364429,1.06626771,0.35904767,0.00000000
0.82541271,4.19051791,1.49964781,2.19961492,0.02024953,0.48369798,0.52536369,1.05391306,0.35494443,0.00000000
0.83141571,4.11810452,1.46120362,2.15259556,0.01898859,0.48579364,0.51574377,1.03945355,0.34903498,0.00000000
0.83741871,4.03251654,1.41592831,2.09619240,0.01774261,0.48765889,0.50505222,1.02346577,0.34144946,0.00000000
0.84342171,3.93589831,1.36461135,2.03142754,0.01653317,0.48956508,0.49357447,1.00655735,0.33234795,0.00000000
0.84942471,3.83059059,1.30814022,1.95947952,0.01538054,0.49178180,0.48160728,0.98935054,0.32191553,0.00000000
0.85542771,3.71907054,1.24747722,1.88165543,0.01430345,0.49456730,0.46945250,0.97246590,0.31035658,0.00000000
0.86143072,3.60388997,1.18363520,1.79936034,0.01331892,0.49815952,0.45741094,0.95650658,0.29788883,0.00000000
0.86743372,3.48761373,1.11765288,1.71406490,0.01244218,0.50276800,0.44577665,0.94204382,0.28473715,0.00000000
0.87343672,3.37276012,1.05057080,1.62727210,0.01168658,0.50856704,0.43483178,0.92960394,0.27112748,0.00000000
0.87943972,3.26174537,0.98340854,1.54048401,0.01106362,0.51569048,0.42484192,0.91965752,0.25728109,0.00000000
0.88544272,3.15683345,0.91714382,1.45516946,0.01058299,0.52422838,0.41605221,0.91261074,0.24340933,0.00000000
0.89144572,3.06009261,0.85269418,1.37273341,0.01025256,0.53422551,0.40868415,0.90879928,0.22970920,0.00000000
0.89744872,2.97335952,0.79090139,1.29448875,0.01007851,0.54568202,0.40293310,0.90848471,0.21635961,0.00000000
0.90345173,2.89821155,0.73251905,1.22163107,0.01006530,0.55855590,0.39896646,0.91185341,0.20351874,0.00000000
0.90945473,2.83594722,0.67820337,1.15521703,0.01021577,0.57276716,0.39692250,0.91901756,0.19132219,0.00000000
0.91545773,2.78757463,0.62850703,1.09614647,0.01053113,0.58820348,0.39690961,0.93001826,0.17988225,0.00000000
0.92146073,2.75380731,0.58387611,1.04514865,0.01101098,0.60472683,0.39900605,0.94483001,0.16928788,0.00000000
0.92746373,2.73506653,0.54464960,1.00277254,0.01165327,0.62218070,0.40325990,0.96336627,0.15960567,0.00000000
0.93346673,2.73148913,0.51106131,0.96938128,0.01245432,0.64039743,0.40968920,0.98548557,0.15088126,0.00000000
0.93946973,2.74293970,0.48324374,0.94515066,0.01340879,0.65920513,0.41828217,1.01099767,0.14314145,0.00000000
0.94547274,2.76902588,0.46123338,0.93007128,0.01450962,0.67843385,0.42899744,1.03966932,0.13639652,0.00000000
0.95147574,2.80911587,0.44497715,0.92395440,0.01574809,0.69792049,0.44176415,1.07122925,0.13064282,0.00000000
0.95747874,2.86235715,0.43433963,0.92644101,0.01711380,0.71751230,0.45648214,1.10537217,0.12586532,0.00000000
0.96348174,2.92769578,0.42911054,0.93701382,0.01859473,0.73706868,0.47302211,1.14176168,0.12204005,0.00000000
0.96948474,3.00389591,0.42901251,0.95501204,0.02017739,0.75646136,0.49122588,1.18003210,0.11913641,0.00000000
0.97548774,3.08955939,0.43370865,0.97964833,0.02184698,0.77557298,0.51090691,1.21978942,0.11711902,0.00000000
0.98149075,3.18314553,0.44281012,1.01002792,0.02358759,0.79429429,0.53185131,1.26061165,0.11594928,0.00000000
0.98749375,3.28299154,0.45588335,1.04516929,0.02538250,0.81252043,0.55381929,1.30204911,0.11558657,0.00000000
0.99349675,3.38733395,0.47245718,1.08402628,0.02721458,0.83014650,0.57654748,1.34362493,0.11598894,0.00000000
0.99949975,3.49433167,0.49202987,1.12551103,0.02906664,0.84706311,0.59975200,1.38483656,0.11711359,0.00000000
1.00550275,3.60209124,0.51407610,1.16851761,0.03092193,0.86315223,0.62313259,1.42515850,0.11891689,0.00000000
1.01150575,3.70869454,0.53805401,1.21194563,0.03276460,0.87828398,0.64637763,1.46404687,0.12135425,0.00000000
1.01750875,3.81222925,0.56341248,1.25472360,0.03458022,0.89231454,0.66917013,1.50094597,0.12437979,0.00000000
1.02351176,3.91082185,0.58959859,1.29583135,0.03635625,0.90508571,0.69119458,1.53529711,0.12794588,0.00000000
1.02951476,4.00267287,0.61606542,1.33432108,0.03808253,0.91642620,0.71214429,1.56654949,0.13200273,0.00000000
1.03551776,4.08609350,0.64227995,1.36933649,0.03975166,0.92615471,0.73172915,1.59417303,0.13649788,0.00000000
1.04152076,4.15954257,0.66773122,1.40012947,0.04135934,0.93408473,0.74968340,1.61767265,0.14137595,0.00000000
1.04752376,4.22166259,0.69193838,1.42607388,0.04290458,0.94003084,0.76577297,1.63660342,0.14657839,0.00000000
1.05352676,4.27131325,0.71445853,1.44667595,0.04438985,0.94381611,0.77980212,1.65058581,0.15204340,0.00000000
1.05952976,4.30760098,0.73489419,1.46158110,0.04582099,0.94528025,0.79161901,1.65932031,0.15770613,0.00000000
1.06553277,4.32990276,0.75289995,1.47057686,0.04720710,0.94428788,0.80111970,1.66260037,0.16349887,0.00000000
1.07153577,4.33788298,0.76818819,1.47359184,0.04856018,0.94073645,0.80825061,1.66032313,0.16935155,0.00000000
1.07753877,4.33150212,0.78053356,1.47069082,0.04989468,0.93456329,0.81300902,1.65249687,0.17519231,0.00000000
1.08354177,4.31101637,0.78977594,1.46206622,0.05122694,0.92575129,0.81544160,1.63924488,0.18094817,0.00000000
1.08954477,4.27696800,0.79582185,1.44802620,0.05257448,0.91433277,0.81564110,1.62080510,0.18654580,0.00000000
1.09554777,4.23016626,0.79864403,1.42897991,0.05395520,0.90039136,0.81374126,1.59752555,0.19191240,0.00000000
1.10155078,4.17165973,0.79827933,1.40542055,0.05538659,0.88406161,0.80991016,1.56985543,0.19697655,0.00000000
1.10755378,4.10270073,0.79482475,1.37790677,0.05688483,0.86552642,0.80434248,1.53833226,0.20166912,0.00000000
1.11355678,4.02470352,0.78843202,1.34704323,0.05846399,0.84501231,0.79725093,1.50356553,0.20592412,0.00000000
1.11955978,3.93919776,0.77930068,1.31346092,0.06013524,0.82278278,0.78885736,1.46621755,0.20967967,0.00000000
1.12556278,3.84777926,0.76767009,1.27779812,0.06190611,0.79913018,0.77938402,1.42698235,0.21287875,0.00000000
1.13156578,3.75206005,0.75381064,1.24068235,0.06377998,0.77436637,0.76904535,1.38656349,0.21547008,0.00000000
1.13756878,3.65361971,0.73801446,1.20271421,0.06575559,0.74881282,0.75804071,1.34565185,0.21740888,0.00000000
1.14357179,3.55395986,0.72058612,1.16445322,0.06782681,0.72279038,0.74654838,1.30490422,0.21865757,0.00000000
1.14957479,3.45446356,0.70183355,1.12640623,0.06998247,0.69660953,0.73472105,1.26492366,0.21918642,0.00000000
1.15557779,3.35636089,0.68205959,1.08901848,0.07220650,0.67056124,0.72268292,1.22624239,0.21897413,0.00000000
1.16158079,3.26070178,0.66155443,1.05266739,0.07447814,0.64490906,0.71052846,1.18930778,0.21800829,0.00000000
1.16758379,3.16833679,0.64058919,1.01765909,0.07677235,0.61988254,0.69832281,1.15447188,0.21628573,0.00000000
1.17358679,3.07990597,0.61941075,0.98422753,0.07906032,0.59567240,0.68610360,1.12198487,0.21381276,0.00000000
1.17958979,2.99583595,0.59823810,0.95253587,0.08131015,0.57242743,0.67388406,1.09199237,0.21060523,0.00000000
1.18559280,2.91634457,0.57725994,0.92268004,0.08348761,0.55025319,0.66165709,1.06453664,0.20668848,0.00000000
