energy_ev,total_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.99249625,2.65214303,0.75830751,1.20243298,0.37476130,0.00908783,0.00451458,0.17914383,0.04732788,0.72098044
2.99849925,2.64043190,0.75182868,1.19185660,0.37756094,0.00902084,0.00421671,0.18031599,0.04832625,0.71642264
3.00450225,2.61784117,0.74167403,1.17668776,0.37901968,0.00891981,0.00395559,0.18072160,0.04911883,0.70914719
3.01050525,2.58444606,0.72789634,1.15695100,0.37914090,0.00878536,0.00373066,0.18038100,0.04971698,0.69916703
3.01650825,2.54060745,0.71065051,1.13279110,0.37797886,0.00861894,0.00354214,0.17933422,0.05013984,0.68656090
3.02251126,2.48696232,0.69018984,1.10446863,0.37563905,0.00842284,0.00339119,0.17763985,0.05041426,0.67147109
3.02851426,2.42440279,0.66685866,1.07235061,0.37227673,0.00820008,0.00328004,0.17537310,0.05057440,0.65409843
3.03451726,2.35404493,0.64108186,1.03689669,0.36809356,0.00795428,0.00321208,0.17262312,0.05066105,0.63469484
3.04052026,2.27718927,0.61335183,0.99864176,0.36333242,0.00768960,0.00319188,0.16948985,0.05072078,0.61355380
3.04652326,2.19527482,0.58421353,0.95817586,0.35827082,0.00741049,0.00322523,0.16608034,0.05080486,0.59099938
3.05252626,2.10982911,0.55424846,0.91612254,0.35321291,0.00712163,0.00331908,0.16250496,0.05096802,0.56737440
3.05852926,2.02241668,0.52405814,0.87311671,0.34848056,0.00682768,0.00348148,0.15887348,0.05126702,0.54302822
3.06453227,1.93458824,0.49424791,0.82978311,0.34440388,0.00653318,0.00372143,0.15529139,0.05175922,0.51830494
3.07053527,1.84783299,0.46541143,0.78671635,0.34131131,0.00624241,0.00404876,0.15185643,0.05250107,0.49353246
3.07653827,1.76353576,0.43811669,0.74446333,0.33951985,0.00595921,0.00447390,0.14865576,0.05354655,0.46901288
3.08254127,1.68294069,0.41289353,0.70350877,0.33932556,0.00568697,0.00500762,0.14576357,0.05494574,0.44501469
3.08854427,1.60712247,0.39022312,0.66426427,0.34099470,0.00542847,0.00566071,0.14323955,0.05674343,0.42176690
3.09454727,1.53696576,0.37052949,0.62706107,0.34475563,0.00518590,0.00644366,0.14112796,0.05897782,0.39945536
3.10055028,1.47315300,0.35417293,0.59214660,0.35079185,0.00496080,0.00736625,0.13945756,0.06167940,0.37822116
3.10655328,1.41616027,0.34144533,0.55968464,0.35923605,0.00475412,0.00843712,0.13824211,0.06486998,0.35816105
3.11255628,1.36626058,0.33256711,0.52975871,0.37016550,0.00456618,0.00966330,0.13748159,0.06856194,0.33932976
3.11855928,1.32353369,0.32768562,0.50237819,0.38359873,0.00439680,0.01104979,0.13716387,0.07275761,0.32174368
3.12456228,1.28788122,0.32687475,0.47748668,0.39949350,0.00424533,0.01259902,0.13726669,0.07744888,0.30538589
3.13056528,1.25904579,0.33013540,0.45497192,0.41774625,0.00411070,0.01431044,0.13775996,0.08261707,0.29021187
3.13656828,1.23663293,0.33739683,0.43467666,0.43819273,0.00399156,0.01618013,0.13860795,0.08823291,0.27615567
3.14257129,1.22013455,0.34851859,0.41640987,0.46061012,0.00388632,0.01820043,0.13977152,0.09425685,0.26313614
3.14857429,1.20895265,0.36329298,0.39995778,0.48472036,0.00379323,0.02035969,0.14121003,0.10063944,0.25106291
3.15457729,1.20242263,0.38144818,0.38509429,0.51019484,0.00371049,0.02264215,0.14288296,0.10732205,0.23984183
3.16058029,1.19983517,0.40265192,0.37159029,0.53666035,0.00363629,0.02502795,0.14475109,0.11423768,0.22937963
3.16658329,1.20045646,0.42651600,0.35922188,0.56370616,0.00356884,0.02749325,0.14677728,0.12131203,0.21958782
3.17258629,1.20354620,0.45260162,0.34777698,0.59089237,0.00350648,0.03001057,0.14892678,0.12846470,0.21038555
3.17858929,1.20837353,0.48042587,0.33706067,0.61775922,0.00344766,0.03254929,0.15116725,0.13561061,0.20170157
3.18459230,1.21423088,0.50946934,0.32689897,0.64383735,0.00339097,0.03507629,0.15346832,0.14266149,0.19347538
3.19059530,1.22044586,0.53918510,0.31714134,0.66865883,0.00333519,0.03755682,0.15580112,0.14952762,0.18565754
3.19659830,1.22639165,0.56900898,0.30766200,0.69176869,0.00327929,0.03995540,0.15813758,0.15611954,0.17820941
3.20260130,1.23149597,0.59837109,0.29836027,0.71273672,0.00322240,0.04223695,0.16044985,0.16234991,0.17110239
3.20860430,1.23524912,0.62670855,0.28916007,0.73116927,0.00316386,0.04436796,0.16270986,0.16813539,0.16431695
3.21460730,1.23721119,0.65347897,0.28000891,0.74672067,0.00310317,0.04631764,0.16488907,0.17339849,0.15784146
3.22061031,1.23701863,0.67817460,0.27087638,0.75910383,0.00304005,0.04805918,0.16695865,0.17806935,0.15167107
3.22661331,1.23439017,0.70033634,0.26175243,0.76809978,0.00297438,0.04957082,0.16888995,0.18208745,0.14580673
3.23261631,1.22913210,0.71956751,0.25264551,0.77356575,0.00290622,0.05083694,0.17065540,0.18540311,0.14025442
3.23861931,1.22114266,0.73554643,0.24358066,0.77544129,0.00283581,0.05184887,0.17222971,0.18797884,0.13502467
3.24462231,1.21041537,0.74803758,0.23459760,0.77375235,0.00276358,0.05260559,0.17359143,0.18979032,0.13013230
3.25062531,1.19704089,0.75690053,0.22574885,0.76861296,0.00269012,0.05311418,0.17472456,0.19082722,0.12559646
3.25662831,1.18120713,0.76209629,0.21709791,0.76022428,0.00261619,0.05338993,0.17562040,0.19109355,0.12144085
3.26263132,1.16319737,0.76369069,0.20871739,0.74887116,0.00254271,0.05345628,0.17627916,0.19060771,0.11769401
3.26863432,1.14338591,0.76185442,0.20068710,0.73491605,0.00247075,0.05334433,0.17671140,0.18940218,0.11438969
3.27463732,1.12223126,0.75685963,0.19309215,0.71879040,0.00240151,0.05309219,0.17693919,0.18752277,0.11156708
3.28064032,1.10026658,0.74907321,0.18602085,0.70098395,0.00233630,0.05274398,0.17699662,0.18502760,0.10927091
3.28664332,1.07808767,0.73894667,0.17956250,0.68203194,0.00227652,0.05234859,0.17692993,0.18198560,0.10755121
3.29264632,1.05633831,0.72700325,0.17380508,0.66250091,0.00222362,0.05195822,0.17679685,0.17847488,0.10646280
3.29864932,1.03569361,0.71382254,0.16883279,0.64297338,0.00217907,0.05162681,0.17666536,0.17458076,0.10606435
3.30465233,1.01684157,0.70002317,0.16472345,0.62403188,0.00214433,0.05140831,0.17661185,0.17039359,0.10641704
3.31065533,1.00046356,0.68624442,0.16154591,0.60624304,0.00212076,0.05135488,0.17671859,0.16600656,0.10758287
3.31665833,0.98721415,0.67312729,0.15935747,0.59014201,0.00210963,0.05151517,0.17707087,0.16151339,0.10962251
3.32266133,0.97770129,0.66129588,0.15820141,0.57621787,0.00211206,0.05193257,0.17775369,0.15700608,0.11259297
3.32866433,0.97246720,0.65133972,0.15810468,0.56490048,0.00212894,0.05264366,0.17884836,0.15257279,0.11654496
3.33466733,0.97197097,0.64379775,0.15907600,0.55654909,0.00216095,0.05367683,0.18042895,0.14829588,0.12152024
3.34067034,0.97657336,0.63914446,0.16110424,0.55144317,0.00220847,0.05505112,0.18255901,0.14425018,0.12754884
3.34667334,0.98652442,0.63777862,0.16415739,0.54977561,0.00227157,0.05677531,0.18528856,0.14050160,0.13464660
3.35267634,1.00195431,0.64001485,0.16818204,0.55164848,0.00235001,0.05884739,0.18865150,0.13710596,0.14281272
3.35867934,1.02286785,0.64607829,0.17310357,0.55707153,0.00244319,0.06125428,0.19266369,0.13410830,0.15202788
3.36468234,1.04914263,0.65610209,0.17882689,0.56596324,0.00255020,0.06397194,0.19732159,0.13154240,0.16225269
3.37068534,1.08053105,0.67012787,0.18523798,0.57815454,0.00266975,0.06696585,0.20260176,0.12943071,0.17342670
3.37668834,1.11666593,0.68810851,0.19220598,0.59339475,0.00280028,0.07019175,0.20846103,0.12778460,0.18546801
3.38269135,1.15706951,0.70991325,0.19958596,0.61135978,0.00293992,0.07359672,0.21483742,0.12660479,0.19827357
3.38869435,1.20116541,0.73533430,0.20722217,0.63166201,0.00308655,0.07712061,0.22165177,0.12588215,0.21172008
3.39469735,1.24829311,0.76409475,0.21495175,0.65386168,0.00323785,0.08069757,0.22880998,0.12559851,0.22566552
3.40070035,1.29772437,0.79585710,0.22260871,0.67747927,0.00339135,0.08425785,0.23620578,0.12572766,0.23995145
3.40670335,1.34868097,0.83023214,0.23002812,0.70200854,0.00354447,0.08772972,0.24372385,0.12623644,0.25440569
3.41270635,1.40035334,0.86678774,0.23705031,0.72692980,0.00369460,0.09104137,0.25124332,0.12708577,0.26884572
3.41870935,1.45191929,0.90505722,0.24352492,0.75172299,0.00383916,0.09412292,0.25864130,0.12823168,0.28308235
3.42471236,1.50256251,0.94454732,0.24931477,0.77588027,0.00397563,0.09690823,0.26579655,0.12962624,0.29692384
3.43071536,1.55149042,0.98474555,0.25429921,0.79891774,0.00410165,0.09933666,0.27259302,0.13121850,0.31018023
3.43671836,1.59795082,1.02512703,0.25837713,0.82038612,0.00421505,0.10135463,0.27892324,0.13295523,0.32266777
3.44272136,1.64124731,1.06516105,0.26146924,0.83988001,0.00431390,0.10291688,0.28469144,0.13478164,0.33421337
3.44872436,1.68075311,1.10431742,0.26351979,0.85704580,0.00439655,0.10398753,0.28981639,0.13664209,0.34465900
3.45472736,1.71592319,1.14207294,0.26449755,0.87158799,0.00446169,0.10454077,0.29423374,0.13848068,0.35386574
3.46073037,1.74630471,1.17791819,0.26439611,0.88327384,0.00450834,0.10456130,0.29789812,0.14024189,0.36171756
3.46673337,1.77154550,1.21136481,0.26323350,0.89193657,0.00453590,0.10404436,0.30078458,0.14187128,0.36812462
3.47273637,1.79140080,1.24195336,0.26105117,0.89747685,0.00454416,0.10299555,0.30288974,0.14331619,0.37302596
3.47873937,1.80573795,1.26926184,0.25791235,0.89986288,0.00453328,0.10143029,0.30423220,0.14452659,0.37639153
3.48474237,1.81453910,1.29291464,0.25389997,0.89912902,0.00450378,0.09937306,0.30485267,0.14545596,0.37822342
3.49074537,1.81790178,1.31259175,0.24911405,0.89537310,0.00445658,0.09685643,0.30481330,0.14606227,0.37855632
3.49674837,1.81603714,1.32803789,0.24366887,0.88875243,0.00439289,0.09391991,0.30419659,0.14630904,0.37745701
3.50275138,1.80926587,1.33907093,0.23768976,0.87947877,0.00431427,0.09060865,0.30310366,0.14616641,0.37502301
3.50875438,1.79801153,1.34558930,0.23130990,0.86781211,0.00422250,0.08697218,0.30165197,0.14561216,0.37138026
3.51475738,1.78279115,1.34757771,0.22466688,0.85405360,0.00411963,0.08306300,0.29997237,0.14463271,0.36667994
3.52076038,1.76420334,1.34511058,0.21789936,0.83853759,0.00400785,0.07893529,0.29820574,0.14322392,0.36109451
3.52676338,1.74291360,1.33835291,0.21114383,0.82162296,0.00388949,0.07464367,0.29649903,0.14139173,0.35481298
3.53276638,1.71963729,1.32755798,0.20453149,0.80368394,0.00376695,0.07024201,0.29500097,0.13915252,0.34803560
3.53876938,1.69512043,1.31306198,0.19818533,0.78510043,0.00364262,0.06578245,0.29385743,0.13653321,0.34096813
3.54477239,1.67011887,1.29527528,0.19221750,0.76624836,0.00351886,0.06131449,0.29320665,0.13357094,0.33381586
3.55077539,1.64537629,1.27467069,0.18672699,0.74748991,0.00339792,0.05688429,0.29317441,0.13031253,0.32677758
3.55677839,1.62160201,1.25176900,0.18179770,0.72916427,0.00328190,0.05253407,0.29386945,0.12681346,0.32003964
3.56278139,1.59944905,1.22712238,0.17749687,0.71157897,0.00317269,0.04830174,0.29537916,0.12313664,0.31377052
3.56878439,1.57949373,1.20129642,0.17387393,0.69500215,0.00307192,0.04422063,0.29776588,0.11935084,0.30811584
3.57478739,1.56221734,1.17485140,0.17095989,0.67965609,0.00298097,0.04031929,0.30106390,0.11552892,0.30319424
3.58079040,1.54799088,1.14832391,0.16876711,0.66571222,0.00290089,0.03662157,0.30527734,0.11174586,0.29909409
3.58679340,1.53706356,1.12220950,0.16728958,0.65328779,0.00283239,0.03314661,0.31037905,0.10807676,0.29587132
3.59279640,1.52955562,1.09694722,0.16650371,0.64244442,0.00277586,0.02990904,0.31631059,0.10459479,0.29354837
3.59879940,1.52545578,1.07290680,0.16636947,0.63318857,0.00273136,0.02691919,0.32298335,0.10136918,0.29211423
3.60480240,1.52462358,1.05037883,0.16683204,0.62547384,0.00269860,0.02418334,0.33028075,0.09846338,0.29152568
3.61080540,1.52679634,1.02956861,0.16782372,0.61920507,0.00267700,0.02170403,0.33806153,0.09593335,0.29170962
3.61680840,1.53160056,1.01059346,0.16926617,0.61424405,0.00266568,0.01948034,0.34616385,0.09382612,0.29256629
3.62281141,1.53856708,0.99348378,0.17107290,0.61041649,0.00266351,0.01750822,0.35441024,0.09217857,0.29397332
3.62881441,1.54714932,0.97818739,0.17315176,0.60751998,0.00266918,0.01578081,0.36261296,0.09101652,0.29579043
3.63481741,1.55674364,0.96457697,0.17540760,0.60533254,0.00268119,0.01428873,0.37057975,0.09035408,0.29786453
3.64082041,1.56671097,0.95245983,0.17774477,0.60362129,0.00269792,0.01302041,0.37811956,0.09019332,0.30003497
3.64682341,1.57639856,0.94158965,0.18006952,0.60215096,0.00271768,0.01196235,0.38504810,0.09052420,0.30213891
3.65282641,1.58516112,0.93167929,0.18229218,0.60069181,0.00273877,0.01109945,0.39119301,0.09132483,0.30401632
3.65882941,1.59238022,0.92241428,0.18432903,0.59902661,0.00275949,0.01041523,0.39639839,0.09256192,0.30551474
3.66483242,1.59748153,0.91346605,0.18610387,0.59695646,0.00277822,0.00989218,0.40052851,0.09419152,0.30649343
3.67083542,1.59994917,0.90450465,0.18754924,0.59430540,0.00279342,0.00951197,0.40347078,0.09616000,0.30682689
3.67683842,1.59933686,0.89521028,0.18860722,0.59092346,0.00280371,0.00925575,0.40513765,0.09840523,0.30640765
3.68284142,1.59527575,0.88528342,0.18922997,0.58668841,0.00280785,0.00910445,0.40546764,0.10085795,0.30514838
3.68884442,1.58747901,0.87445323,0.18937982,0.58150624,0.00280479,0.00903900,0.40442543,0.10344330,0.30298309
3.69484742,1.57574327,0.86248419,0.18902918,0.57531040,0.00279369,0.00904068,0.40200112,0.10608253,0.29986778
3.70085043,1.55994733,0.84918091,0.18816010,0.56806011,0.00277390,0.00909133,0.39820881,0.10869478,0.29578026
3.70685343,1.54004849,0.83439112,0.18676375,0.55973800,0.00274500,0.00917365,0.39308448,0.11119900,0.29071944
3.71285643,1.51607714,0.81800714,0.18483962,0.55034726,0.00270677,0.00927144,0.38668359,0.11351580,0.28470416
3.71885943,1.48812990,0.79996578,0.18239479,0.53990852,0.00265921,0.00936987,0.37907822,0.11556942,0.27777145
3.72486243,1.45636192,0.78024713,0.17944301,0.52845676,0.00260249,0.00945563,0.37035413,0.11728951,0.26997463
3.73086543,1.42097881,0.75887224,0.17600389,0.51603845,0.00253698,0.00951718,0.36060783,0.11861286,0.26138108
3.73686843,1.38222841,0.73589998,0.17210205,0.50270886,0.00246320,0.00954484,0.34994365,0.11948490,0.25206993
3.74287144,1.34039294,0.71142336,0.16776639,0.48852998,0.00238183,0.00953090,0.33847107,0.11986103,0.24212962
3.74887444,1.29578152,0.68556538,0.16302931,0.47356873,0.00229365,0.00946971,0.32630224,0.11970764,0.23165552
3.75487744,1.24872332,0.65847459,0.15792614,0.45789570,0.00219953,0.00935761,0.31354985,0.11900274,0.22074759
3.76088044,1.19956137,0.63032054,0.15249452,0.44158437,0.00210044,0.00919293,0.30032526,0.11773642,0.20950818
3.76688344,1.14864715,0.60128926,0.14677394,0.42471060,0.00199736,0.00897590,0.28673698,0.11591079,0.19803988
3.77288644,1.09633577,0.57157873,0.14080521,0.40735245,0.00189131,0.00870846,0.27288951,0.11353962,0.18644369
3.77888944,1.04298183,0.54139460,0.13463009,0.38959021,0.00178332,0.00839410,0.25888239,0.11064773,0.17481731
3.78489245,0.98893581,0.51094618,0.12829092,0.37150655,0.00167439,0.00803766,0.24480957,0.10726993,0.16325363
3.79089545,0.93454102,0.48044268,0.12183020,0.35318658,0.00156546,0.00764508,0.23075902,0.10344984,0.15183956
3.79689845,0.88013097,0.45008997,0.11529028,0.33471808,0.00145745,0.00722315,0.21681251,0.09923842,0.14065503
3.80290145,0.82602712,0.42008764,0.10871303,0.31619142,0.00135118,0.00677928,0.20304557,0.09469237,0.12977223
3.80890445,0.77253703,0.39062674,0.10213950,0.29769953,0.00124741,0.00632125,0.18952758,0.08987250,0.11925520
3.81490745,0.71995286,0.36188793,0.09560964,0.27933770,0.00114681,0.00585701,0.17632193,0.08484206,0.10915958
3.82091046,0.66855018,0.33404027,0.08916198,0.26120322,0.00104995,0.00539450,0.16348634,0.07966505,0.09953268
3.82691346,0.61858718,0.30724067,0.08283338,0.24339501,0.00095731,0.00494147,0.15107313,0.07440479,0.09041367
3.83291646,0.57030419,0.28163383,0.07665879,0.22601315,0.00086929,0.00450543,0.13912958,0.06912246,0.08183413
3.83891946,0.52392360,0.25735287,0.07067102,0.20915849,0.00078618,0.00409355,0.12769837,0.06387596,0.07381866
3.84492246,0.47965015,0.23452050,0.06490061,0.19293219,0.00070821,0.00371267,0.11681791,0.05871891,0.06638576
3.85092546,0.43767160,0.21325065,0.05937570,0.17743544,0.00063550,0.00336935,0.10652284,0.05369994,0.05954871
3.85692846,0.39815977,0.19365067,0.05412194,0.16276927,0.00056815,0.00306989,0.09684439,0.04886209,0.05331672
3.86293147,0.36127193,0.17582372,0.04916250,0.14903448,0.00050615,0.00282053,0.08781089,0.04424261,0.04769597
3.86893447,0.32715245,0.15987154,0.04451807,0.13633179,0.00044947,0.00262750,0.07944815,0.03987278,0.04269079
3.87493747,0.29593477,0.14589720,0.04020697,0.12476204,0.00039802,0.00249723,0.07177996,0.03577806,0.03830477
3.88094047,0.26774341,0.13400794,0.03624528,0.11442652,0.00035170,0.00243648,0.06482847,0.03197832,0.03454181
3.88694347,0.24269606,0.12431765,0.03264695,0.10542739,0.00031037,0.00245250,0.05861465,0.02848822,0.03140708
3.89294647,0.22090558,0.11694901,0.02942405,0.09786798,0.00027386,0.00255317,0.05315860,0.02531770,0.02890787
3.89894947,0.20248161,0.11203506,0.02658693,0.09185304,0.00024203,0.00274707,0.04847985,0.02247249,0.02705413
3.90495248,0.18753188,0.10971987,0.02414439,0.08748868,0.00021469,0.00304356,0.04459758,0.01995468,0.02585897
3.91095548,0.17616277,0.11015832,0.02210385,0.08488199,0.00019169,0.00345273,0.04153066,0.01776331,0.02533870
3.91695848,0.16847913,0.11351460,0.02047150,0.08414023,0.00017286,0.00398534,0.03929757,0.01589486,0.02551272
3.92296148,0.16458305,0.11995946,0.01925229,0.08536931,0.00015805,0.00465264,0.03791611,0.01434374,0.02640307
3.92896448,0.16457158,0.12966596,0.01844998,0.08867172,0.00014711,0.00546613,0.03740289,0.01310271,0.02803355
3.93496748,0.16853324,0.14280384,0.01806698,0.09414369,0.00013990,0.00643723,0.03777263,0.01216319,0.03042862
3.94097049,0.17654330,0.15953227,0.01810415,0.10187156,0.00013629,0.00757681,0.03903713,0.01151551,0.03361195
3.94697349,0.18865787,0.17999141,0.01856055,0.11192746,0.00013614,0.00889475,0.04120411,0.01114898,0.03760461
3.95297649,0.20490700,0.20429269,0.01943301,0.12436436,0.00013934,0.01039930,0.04427576,0.01105201,0.04242315
3.95897949,0.22528695,0.23250834,0.02071572,0.13921060,0.00014574,0.01209652,0.04824716,0.01121199,0.04807739
3.96498249,0.24975196,0.26466039,0.02239972,0.15646411,0.00015521,0.01398960,0.05310466,0.01161523,0.05456817
3.97098549,0.27820605,0.30070982,0.02447240,0.17608669,0.00016760,0.01607825,0.05882411,0.01224673,0.06188517
3.97698849,0.31049511,0.34054624,0.02691707,0.19799846,0.00018273,0.01835807,0.06536928,0.01309003,0.07000483
3.98299150,0.34640014,0.38397893,0.02971251,0.22207305,0.00020042,0.02082001,0.07269048,0.01412699,0.07888856
3.98899450,0.38563189,0.43072972,0.03283277,0.24813378,0.00022046,0.02345000,0.08072344,0.01533758,0.08848140
3.99499750,0.42782775,0.48042850,0.03624705,0.27595113,0.00024262,0.02622863,0.08938864,0.01669977,0.09871122
4.00100050,0.47255122,0.53261181,0.03991986,0.30524207,0.00026663,0.02913106,0.09859123,0.01818947,0.10948858
4.00700350,0.51929449,0.58672514,0.04381137,0.33567127,0.00029222,0.03212715,0.10822150,0.01978054,0.12070740
4.01300650,0.56748451,0.64212922,0.04787812,0.36685460,0.00031908,0.03518175,0.11815616,0.02144495,0.13224644
4.01900950,0.61649248,0.69811038,0.05207395,0.39836492,0.00034692,0.03825533,0.12826026,0.02315303,0.14397167
4.02501251,0.66564699,0.75389516,0.05635127,0.42974022,0.00037541,0.04130475,0.13838991,0.02487388,0.15573948
4.03101551,0.71425036,0.80866866,0.06066252,0.46049386,0.00040425,0.04428429,0.14839564,0.02657588,0.16740065
4.03701851,0.76159787,0.86159626,0.06496189,0.49012684,0.00043316,0.04714685,0.15812639,0.02822729,0.17880502
4.04302151,0.80699899,0.91184792,0.06920716,0.51814148,0.00046188,0.04984536,0.16743394,0.02979697,0.18980662
4.04902451,0.84979998,0.95862407,0.07336158,0.54405608,0.00049020,0.05233425,0.17617759,0.03125518,0.20026906
4.05502751,0.88940666,1.00118204,0.07739572,0.56742002,0.00051796,0.05457092,0.18422892,0.03257431,0.21007095
4.06103052,0.92530634,1.03886178,0.08128915,0.58782846,0.00054508,0.05651728,0.19147644,0.03372972,0.21911102
4.06703352,0.95708763,1.07110955,0.08503184,0.60493610,0.00057155,0.05814109,0.19782975,0.03470043,0.22731275
4.07303652,0.98445707,1.09749844,0.08862519,0.61846921,0.00059745,0.05941725,0.20322309,0.03546977,0.23462809
4.07903952,1.00725163,1.11774446,0.09208257,0.62823531,0.00062293,0.06032874,0.20761811,0.03602589,0.24104012
4.08504252,1.02544591,1.13171743,0.09542932,0.63413003,0.00064826,0.06086738,0.21100546,0.03636212,0.24656444
4.09104552,1.03915382,1.13944572,0.09870204,0.63614068,0.00067376,0.06103418,0.21340534,0.03647713,0.25124906
4.09704852,1.04862401,1.14111466,0.10194738,0.63434631,0.00069984,0.06083940,0.21486673,0.03637493,0.25517273
4.10305153,1.05422921,1.13705845,0.10522000,0.62891420,0.00072696,0.06030221,0.21546536,0.03606462,0.25844181
4.10905453,1.05644977,1.12774579,0.10858014,0.62009297,0.00075563,0.05945003,0.21530049,0.03556000,0.26118554
4.11505753,1.05585196,1.11375991,0.11209043,0.60820250,0.00078635,0.05831748,0.21449055,0.03487899,0.26355014
4.12106053,1.05306197,1.09577390,0.11581257,0.59362126,0.00081962,0.05694512,0.21316794,0.03404289,0.26569178
4.12706353,1.04873689,1.07452255,0.11980349,0.57677157,0.00085591,0.05537790,0.21147308,0.03307560,0.26776881
4.13306653,1.04353394,1.05077188,0.12411167,0.55810357,0.00089561,0.05366349,0.20954812,0.03200263,0.26993363
4.13906953,1.03807957,1.02528819,0.12877341,0.53807871,0.00093899,0.05185051,0.20753051,0.03085028,0.27232459
4.14507254,1.03293995,0.99880784,0.13380950,0.51715348,0.00098621,0.04998677,0.20554683,0.02964465,0.27505831
4.15107554,1.02859436,0.97200930,0.13922237,0.49576416,0.00103728,0.04811758,0.20370710,0.02841091,0.27822286
4.15707854,1.02541288,0.94548891,0.14499389,0.47431344,0.00109205,0.04628420,0.20209995,0.02717249,0.28187215
4.16308154,1.02363954,0.91974128,0.15108411,0.45315927,0.00115015,0.04452255,0.20078878,0.02595059,0.28602186
4.16908454,1.02338182,0.89514532,0.15743085,0.43260659,0.00121106,0.04286215,0.19980922,0.02476375,0.29064717
4.17508754,1.02460706,0.87195626,0.16395034,0.41290215,0.00127406,0.04132538,0.19916786,0.02362762,0.29568236
4.18109055,1.02714599,0.85030404,0.17053900,0.39423251,0.00133827,0.03992712,0.19884243,0.02255500,0.30102250
4.18709355,1.03070325,0.83019775,0.17707607,0.37672532,0.00140265,0.03867463,0.19878339,0.02155597,0.30652700
4.19309655,1.03487426,0.81153572,0.18342734,0.36045356,0.00146605,0.03756789,0.19891677,0.02063832,0.31202502
4.19909955,1.03916776,0.79412061,0.18944956,0.34544240,0.00152721,0.03660013,0.19914815,0.01980802,0.31732243
4.20510255,1.04303274,0.77767837,0.19499554,0.33167835,0.00158485,0.03575870,0.19936757,0.01906993,0.32220997
4.21110555,1.04588847,0.76188008,0.19991957,0.31912002,0.00163769,0.03502613,0.19945510,0.01842857,0.32647231
4.21710855,1.04715617,0.74636531,0.20408308,0.30771004,0.00168449,0.03438136,0.19928680,0.01788894,0.32989752
4.22311156,1.04629081,0.73076596,0.20736013,0.29738740,0.00172413,0.03380105,0.19874077,0.01745744,0.33228649
4.22911456,1.04281137,0.71472915,0.20964262,0.28809971,0.00175561,0.03326092,0.19770297,0.01714266,0.33346188
4.23511756,1.03632839,0.69793823,0.21084482,0.27981476,0.00177814,0.03273711,0.19607258,0.01695627,0.33327616
4.24112056,1.02656738,0.68013096,0.21090718,0.27253089,0.00179114,0.03220737,0.19376667,0.01691366,0.33161845
4.24712356,1.01338713,0.66111402,0.20979913,0.26628572,0.00179431,0.03165220,0.19072391,0.01703459,0.32841972
4.25312656,0.99679224,0.64077360,0.20752084,0.26116293,0.00178761,0.03105573,0.18690727,0.01734358,0.32365624
4.25912956,0.97693939,0.61908155,0.20410374,0.25729678,0.00177128,0.03040642,0.18230558,0.01787016,0.31735111
4.26513257,0.95413717,0.59609723,0.19960993,0.25487422,0.00174587,0.02969756,0.17693397,0.01864887,0.30957394
4.27113557,0.92883970,0.57196524,0.19413046,0.25413454,0.00171219,0.02892747,0.17083317,0.01971906,0.30043853
4.27713857,0.90163443,0.54690938,0.18778258,0.25536647,0.00167130,0.02809953,0.16406779,0.02112439,0.29009897
4.28314157,0.87322480,0.52122337,0.18070603,0.25890296,0.00162452,0.02722189,0.15672376,0.02291210,0.27874418
4.28914457,0.84440856,0.49525910,0.17305873,0.26511364,0.00157334,0.02630709,0.14890506,0.02513195,0.26659130
4.29514757,0.81605280,0.46941299,0.16501183,0.27439531,0.00151940,0.02537147,0.14072988,0.02783504,0.25387820
4.30115058,0.78906671,0.44411126,0.15674456,0.28716055,0.00146443,0.02443437,0.13232655,0.03107220,0.24085550
4.30715358,0.76437322,0.41979487,0.14843889,0.30382500,0.00141025,0.02351736,0.12382932,0.03489231,0.22777843
4.31315658,0.74288044,0.39690481,0.14027440,0.32479349,0.00135864,0.02264335,0.11537423,0.03934035,0.21489893
4.31915958,0.72545414,0.37586822,0.13242334,0.35044550,0.00131135,0.02183563,0.10709523,0.04445544,0.20245819
4.32516258,0.71289202,0.35708604,0.12504621,0.38112039,0.00127003,0.02111708,0.09912074,0.05026864,0.19068003
4.33116558,0.70590052,0.34092233,0.11828791,0.41710287,0.00123619,0.02050924,0.09157062,0.05680097,0.17976526
4.33716858,0.70507500,0.32769566,0.11227455,0.45860916,0.00121117,0.02003166,0.08455375,0.06406133,0.16988711
4.34317159,0.71088358,0.31767274,0.10711098,0.50577443,0.00119608,0.01970117,0.07816619,0.07204477,0.16118805
4.34917459,0.72365510,0.31106412,0.10287905,0.55864178,0.00119182,0.01953144,0.07248995,0.08073091,0.15377770
4.35517759,0.74357132,0.30802205,0.09963668,0.61715351,0.00119902,0.01953255,0.06759220,0.09008284,0.14773212
4.36118059,0.77066341,0.30864030,0.09741755,0.68114477,0.00121803,0.01971072,0.06352512,0.10004634,0.14309418
4.36718359,0.80481260,0.31295556,0.09623147,0.75034014,0.00124896,0.02006824,0.06032598,0.11054977,0.13987495
4.37318659,0.84575476,0.32095035,0.09606530,0.82435319,0.00129163,0.02060343,0.05801769,0.12150439,0.13805604
4.37918959,0.89308857,0.33255687,0.09688441,0.90268927,0.00134561,0.02131084,0.05660946,0.13280542,0.13759257
