energy_ev,total_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.02851426,0.45080253,0.18307732,0.06117189,0.15652069,0.10498560,0.01189972,0.04178393,0.18363989,0.00000000
3.03451726,0.41323617,0.16548684,0.05498263,0.15443720,0.09603084,0.01233270,0.03848602,0.16715799,0.00000000
3.04052026,0.37942298,0.14929062,0.04962179,0.15275193,0.08759250,0.01271527,0.03526296,0.15271847,0.00000000
3.04652326,0.34928996,0.13446454,0.04506711,0.15137767,0.07970308,0.01303796,0.03213979,0.14034749,0.00000000
3.05252626,0.32275568,0.12097750,0.04129309,0.15023595,0.07239197,0.01329293,0.02914029,0.13006092,0.00000000
3.05852926,0.29973769,0.10879367,0.03827309,0.14926132,0.06568508,0.01347426,0.02628644,0.12186793,0.00000000
3.06453227,0.28015852,0.09787460,0.03598094,0.14840491,0.05960452,0.01357828,0.02359795,0.11577375,0.00000000
3.07053527,0.26395029,0.08818113,0.03439227,0.14763692,0.05416834,0.01360376,0.02109197,0.11178164,0.00000000
3.07653827,0.25105769,0.07967504,0.03348535,0.14694816,0.04939037,0.01355215,0.01878297,0.10989382,0.00000000
3.08254127,0.24143962,0.07232060,0.03324154,0.14635044,0.04528019,0.01342758,0.01668272,0.11011138,0.00000000
3.08854427,0.23506939,0.06608594,0.03364535,0.14587592,0.04184319,0.01323693,0.01480049,0.11243329,0.00000000
3.09454727,0.23193358,0.06094424,0.03468406,0.14557544,0.03908071,0.01298978,0.01314332,0.11685438,0.00000000
3.10055028,0.23202996,0.05687486,0.03634713,0.14551594,0.03699032,0.01269824,0.01171652,0.12336255,0.00000000
3.10655328,0.23536443,0.05386424,0.03862524,0.14577718,0.03556619,0.01237682,0.01052413,0.13193541,0.00000000
3.11255628,0.24194733,0.05190679,0.04150923,0.14644787,0.03479943,0.01204212,0.00956959,0.14253648,0.00000000
3.11855928,0.25178950,0.05100559,0.04498886,0.14762149,0.03467863,0.01171262,0.00885637,0.15511116,0.00000000
3.12456228,0.26489816,0.05117299,0.04905168,0.14939197,0.03519035,0.01140831,0.00838864,0.16958303,0.00000000
3.13056528,0.28127309,0.05243106,0.05368183,0.15184953,0.03631971,0.01115039,0.00817194,0.18585031,0.00000000
3.13656828,0.30090320,0.05481192,0.05885908,0.15507675,0.03805099,0.01096084,0.00821376,0.20378325,0.00000000
3.14257129,0.32376384,0.05835785,0.06455803,0.15914525,0.04036828,0.01086212,0.00852412,0.22322235,0.00000000
3.14857429,0.34981495,0.06312130,0.07074768,0.16411298,0.04325611,0.01087676,0.00911597,0.24397779,0.00000000
3.15457729,0.37900009,0.06916453,0.07739118,0.17002220,0.04670017,0.01102696,0.01000549,0.26583024,0.00000000
3.16058029,0.41124647,0.07655910,0.08444603,0.17689846,0.05068787,0.01133424,0.01121225,0.28853307,0.00000000
3.16658329,0.44646588,0.08538497,0.09186454,0.18475020,0.05520901,0.01181902,0.01275913,0.31181610,0.00000000
3.17258629,0.48455622,0.09572922,0.09959462,0.19356929,0.06025626,0.01250026,0.01467212,0.33539062,0.00000000
3.17858929,0.52540364,0.10768440,0.10758078,0.20333216,0.06582550,0.01339508,0.01697979,0.35895575,0.00000000
3.18459230,0.56888475,0.12134634,0.11576540,0.21400150,0.07191604,0.01451834,0.01971262,0.38220571,0.00000000
3.19059530,0.61486868,0.13681147,0.12408998,0.22552839,0.07853056,0.01588228,0.02290200,0.40483774,0.00000000
3.19659830,0.66321862,0.15417362,0.13249650,0.23785453,0.08567474,0.01749616,0.02657906,0.42656032,0.00000000
3.20260130,0.71379247,0.17352027,0.14092864,0.25091456,0.09335654,0.01936586,0.03077323,0.44710120,0.00000000
3.20860430,0.76644226,0.19492822,0.14933283,0.26463812,0.10158518,0.02149359,0.03551060,0.46621492,0.00000000
3.21460730,0.82101229,0.21845891,0.15765902,0.27895164,0.11036965,0.02387752,0.04081214,0.48368927,0.00000000
3.22061031,0.87733566,0.24415329,0.16586117,0.29377956,0.11971685,0.02651159,0.04669177,0.49935048,0.00000000
3.22661331,0.93522940,0.27202650,0.17389734,0.30904504,0.12962943,0.02938525,0.05315445,0.51306673,0.00000000
3.23261631,0.99448838,0.30206248,0.18172943,0.32467008,0.14010329,0.03248334,0.06019427,0.52474984,0.00000000
3.23861931,1.05487820,0.33420875,0.18932257,0.34057502,0.15112498,0.03578607,0.06779265,0.53435509,0.00000000
3.24462231,1.11612772,0.36837165,0.19664419,0.35667757,0.16266897,0.03926904,0.07591686,0.54187910,0.00000000
3.25062531,1.17792164,0.40441218,0.20366294,0.37289148,0.17469504,0.04290346,0.08451874,0.54735600,0.00000000
3.25662831,1.23989400,0.44214292,0.21034746,0.38912499,0.18714598,0.04665638,0.09353401,0.55085218,0.00000000
3.26263132,1.30162321,0.48132614,0.21666510,0.40527922,0.19994568,0.05049112,0.10288196,0.55245985,0.00000000
3.26863432,1.36262928,0.52167346,0.22258091,0.42124689,0.21299790,0.05436782,0.11246582,0.55228998,0.00000000
3.27463732,1.42237404,0.56284729,0.22805672,0.43691134,0.22618570,0.05824408,0.12217375,0.55046488,0.00000000
3.28064032,1.48026473,0.60446413,0.23305074,0.45214623,0.23937194,0.06207572,0.13188051,0.54711113,0.00000000
3.28664332,1.53566131,0.64610000,0.23751748,0.46681597,0.25240059,0.06581762,0.14144979,0.54235310,0.00000000
3.29264632,1.58788776,0.68729777,0.24140828,0.48077702,0.26509925,0.06942471,0.15073718,0.53630751,0.00000000
3.29864932,1.63624706,0.72757653,0.24467226,0.49388019,0.27728256,0.07285289,0.15959367,0.52907935,0.00000000
3.30465233,1.68003957,0.76644268,0.24725788,0.50597377,0.28875662,0.07606006,0.16786965,0.52075931,0.00000000
3.31065533,1.71858425,0.80340241,0.24911489,0.51690752,0.29932421,0.07900717,0.17541916,0.51142286,0.00000000
3.31665833,1.75124178,0.83797526,0.25019665,0.52653738,0.30879063,0.08165910,0.18210428,0.50113088,0.00000000
3.32266133,1.77743862,0.86970819,0.25046273,0.53473061,0.31696994,0.08398562,0.18779956,0.48993181,0.00000000
3.32866433,1.79669076,0.89818967,0.24988150,0.54137118,0.32369125,0.08596215,0.19239610,0.47786493,0.00000000
3.33466733,1.80862613,0.92306308,0.24843276,0.54636509,0.32880496,0.08757045,0.19580534,0.46496459,0.00000000
3.34067034,1.81300424,0.94403893,0.24611010,0.54964535,0.33218842,0.08879907,0.19796220,0.45126501,0.00000000
3.34667334,1.80973209,0.96090522,0.24292281,0.55117627,0.33375087,0.08964368,0.19882748,0.43680517,0.00000000
3.35267634,1.79887535,0.97353546,0.23889741,0.55095687,0.33343742,0.09010720,0.19838947,0.42163353,0.00000000
3.35867934,1.78066391,0.98189379,0.23407839,0.54902307,0.33123176,0.09019965,0.19666450,0.40581217,0.00000000
3.36468234,1.75549157,0.98603706,0.22852838,0.54544852,0.32715757,0.08993786,0.19369670,0.38942007,0.00000000
3.37068534,1.72390941,0.98611341,0.22232753,0.54034407,0.32127849,0.08934491,0.18955661,0.37255528,0.00000000
3.37668834,1.68661308,0.98235749,0.21557212,0.53385555,0.31369666,0.08844941,0.18433902,0.35533589,0.00000000
3.38269135,1.64442439,0.97508243,0.20837255,0.52616023,0.30454984,0.08728455,0.17815992,0.33789965,0.00000000
3.38869435,1.59826793,0.96466866,0.20085065,0.51746179,0.29400739,0.08588707,0.17115280,0.32040240,0.00000000
3.39469735,1.54914350,0.95155027,0.19313652,0.50798410,0.28226512,0.08429605,0.16346445,0.30301524,0.00000000
3.40070035,1.49809568,0.93619926,0.18536497,0.49796412,0.26953930,0.08255164,0.15525036,0.28592078,0.00000000
3.40670335,1.44618163,0.91910838,0.17767174,0.48764397,0.25606019,0.08069379,0.14667003,0.26930853,0.00000000
3.41270635,1.39443855,0.90077350,0.17018961,0.47726278,0.24206525,0.07876098,0.13788232,0.25336977,0.00000000
3.41870935,1.34385201,0.88167591,0.16304465,0.46704843,0.22779236,0.07678903,0.12904099,0.23829210,0.00000000
3.42471236,1.29532650,0.86226580,0.15635258,0.45720966,0.21347328,0.07481000,0.12029063,0.22425396,0.00000000
3.43071536,1.24965931,0.84294715,0.15021559,0.44792887,0.19932767,0.07285130,0.11176315,0.21141939,0.00000000
3.43671836,1.20751869,0.82406515,0.14471954,0.43935586,0.18555779,0.07093496,0.10357485,0.19993312,0.00000000
3.44272136,1.16942699,0.80589633,0.13993173,0.43160278,0.17234402,0.06907716,0.09582422,0.18991636,0.00000000
3.44872436,1.13574954,0.78864199,0.13589930,0.42474068,0.15984145,0.06728796,0.08859048,0.18146324,0.00000000
3.45472736,1.10668922,0.77242514,0.13264824,0.41879748,0.14817737,0.06557137,0.08193280,0.17463818,0.00000000
3.46073037,1.08228702,0.75729095,0.13018317,0.41375779,0.13744990,0.06392555,0.07589033,0.16947410,0.00000000
3.46673337,1.06242840,0.74321067,0.12848765,0.40956439,0.12772759,0.06234341,0.07048284,0.16597170,0.00000000
3.47273637,1.04685481,0.73008873,0.12752527,0.40612131,0.11904993,0.06081326,0.06571196,0.16409961,0.00000000
3.47873937,1.03518012,0.71777263,0.12724124,0.40329854,0.11142878,0.05931978,0.06156288,0.16379557,0.00000000
3.48474237,1.02691093,0.70606498,0.12756460,0.40093797,0.10485045,0.05784499,0.05800656,0.16496846,0.00000000
3.49074537,1.02147009,0.69473714,0.12841085,0.39886050,0.09927849,0.05636944,0.05500211,0.16750131,0.00000000
3.49674837,1.01822246,0.68354385,0.12968499,0.39687391,0.09465682,0.05487330,0.05249943,0.17125507,0.00000000
3.50275138,1.01650194,0.67223784,0.13128491,0.39478121,0.09091335,0.05333753,0.05044190,0.17607305,0.00000000
3.50875438,1.01563873,0.66058413,0.13310490,0.39238924,0.08796375,0.05174487,0.04876909,0.18178615,0.00000000
3.51475738,1.01498610,0.64837303,0.13503934,0.38951693,0.08571525,0.05008081,0.04741937,0.18821851,0.00000000
3.52076038,1.01394559,0.63543151,0.13698637,0.38600322,0.08407059,0.04833433,0.04633233,0.19519360,0.00000000
3.52676338,1.01198997,0.62163238,0.13885146,0.38171414,0.08293173,0.04649845,0.04545098,0.20254056,0.00000000
3.53276638,1.00868336,0.60690101,0.14055080,0.37654877,0.08220337,0.04457058,0.04472368,0.21010065,0.00000000
3.53876938,1.00369779,0.59121951,0.14201436,0.37044410,0.08179630,0.04255262,0.04410577,0.21773357,0.00000000
3.54477239,0.99682596,0.57462812,0.14318856,0.36337836,0.08163025,0.04045094,0.04356080,0.22532345,0.00000000
3.55077539,0.98798987,0.55722412,0.14403850,0.35537291,0.08163645,0.03827600,0.04306150,0.23278430,0.00000000
3.55677839,0.97724502,0.53915842,0.14454954,0.34649265,0.08175965,0.03604194,0.04259034,0.24006473,0.00000000
3.56278139,0.96478039,0.52063008,0.14472837,0.33684481,0.08195969,0.03376596,0.04213975,0.24715155,0.00000000
3.56878439,0.95091404,0.50187917,0.14460325,0.32657639,0.08221244,0.03146757,0.04171198,0.25407219,0.00000000
3.57478739,0.93608462,0.48317843,0.14422367,0.31587029,0.08251025,0.02916786,0.04131871,0.26089565,0.00000000
3.58079040,0.92083895,0.46482408,0.14365920,0.30494018,0.08286172,0.02688863,0.04098029,0.26773184,0.00000000
3.58679340,0.90581612,0.44712630,0.14299760,0.29402446,0.08329094,0.02465167,0.04072475,0.27472913,0.00000000
3.59279640,0.89172827,0.43039956,0.14234224,0.28337940,0.08383607,0.02247798,0.04058654,0.28207009,0.00000000
3.59879940,0.87933877,0.41495334,0.14180886,0.27327165,0.08454741,0.02038712,0.04060511,0.28996550,0.00000000
3.60480240,0.86943802,0.40108330,0.14152172,0.26397042,0.08548491,0.01839666,0.04082325,0.29864651,0.00000000
3.61080540,0.86281761,0.38906323,0.14160925,0.25573943,0.08671521,0.01652177,0.04128534,0.30835537,0.00000000
3.61680840,0.86024335,0.37913783,0.14219931,0.24882891,0.08830834,0.01477484,0.04203545,0.31933469,0.00000000
3.62281141,0.86242786,0.37151633,0.14341424,0.24346777,0.09033408,0.01316538,0.04311546,0.33181592,0.00000000
3.62881441,0.87000340,0.36636717,0.14536575,0.23985623,0.09285821,0.01169989,0.04456309,0.34600710,0.00000000
3.63481741,0.88349575,0.36381357,0.14814995,0.23815901,0.09593872,0.01038194,0.04641002,0.36208060,0.00000000
3.64082041,0.90329997,0.36393005,0.15184261,0.23849925,0.09962206,0.00921229,0.04868006,0.38016125,0.00000000
3.64682341,0.92965880,0.36673998,0.15649486,0.24095345,0.10393976,0.00818912,0.05138754,0.40031553,0.00000000
3.65282641,0.96264473,0.37221409,0.16212955,0.24554743,0.10890539,0.00730829,0.05453588,0.42254210,0.00000000
3.65882941,1.00214637,0.38027010,0.16873841,0.25225357,0.11451210,0.00656363,0.05811639,0.44676463,0.00000000
3.66483242,1.04786016,0.39077342,0.17628013,0.26098956,0.12073086,0.00594735,0.06210749,0.47282692,0.00000000
3.67083542,1.09928790,0.40353914,0.18467965,0.27161851,0.12750948,0.00545028,0.06647427,0.50049108,0.00000000
3.67683842,1.15574080,0.41833533,0.19382852,0.28395083,0.13477256,0.00506232,0.07116853,0.52943888,0.00000000
3.68284142,1.21635031,0.43488775,0.20358664,0.29774768,0.14242233,0.00477267,0.07612925,0.55927644,0.00000000
3.68884442,1.28008587,0.45288604,0.21378518,0.31272621,0.15034056,0.00457023,0.08128359,0.58954229,0.00000000
3.69484742,1.34577941,0.47199124,0.22423074,0.32856624,0.15839127,0.00444381,0.08654843,0.61971871,0.00000000
3.70085043,1.41215614,0.49184484,0.23471070,0.34491859,0.16642442,0.00438243,0.09183233,0.64924592,0.00000000
3.70685343,1.47787070,0.51207883,0.24499944,0.36141460,0.17428031,0.00437554,0.09703801,0.67753874,0.00000000
3.71285643,1.54154770,0.53232682,0.25486537,0.37767663,0.18179457,0.00441321,0.10206516,0.70400511,0.00000000
3.71885943,1.60182519,0.55223560,0.26407846,0.39332929,0.18880359,0.00448633,0.10681359,0.72806570,0.00000000
3.72486243,1.65739938,0.57147687,0.27241797,0.40801089,0.19515011,0.00458671,0.11118655,0.74917390,0.00000000
3.73086543,1.70706881,0.58975855,0.27968007,0.42138473,0.20068886,0.00470726,0.11509416,0.76683523,0.00000000
3.73686843,1.74977625,0.60683516,0.28568511,0.43314970,0.20529176,0.00484204,0.11845674,0.78062542,0.00000000
3.74287144,1.78464617,0.62251667,0.29028401,0.44304986,0.20885280,0.00498632,0.12120794,0.79020631,0.00000000
3.74887444,1.81101640,0.63667530,0.29336384,0.45088246,0.21129207,0.00513664,0.12329759,0.79533886,0.00000000
3.75487744,1.82846217,0.64924994,0.29485193,0.45650403,0.21255889,0.00529078,0.12469405,0.79589273,0.00000000
3.76088044,1.83681161,0.66024758,0.29471869,0.45983431,0.21263398,0.00544777,0.12538598,0.79185198,0.00000000
3.76688344,1.83615169,0.66974185,0.29297874,0.46085777,0.21153039,0.00560781,0.12538353,0.78331661,0.00000000
3.77288644,1.82682443,0.67786834,0.28969050,0.45962265,0.20929335,0.00577216,0.12471867,0.77050009,0.00000000
3.77888944,1.80941348,0.68481707,0.28495412,0.45623755,0.20599884,0.00594303,0.12344495,0.75372276,0.00000000
3.78489245,1.78472161,0.69082214,0.27890791,0.45086573,0.20175118,0.00612345,0.12163636,0.73340170,0.00000000
3.79089545,1.75374019,0.69614932,0.27172349,0.44371736,0.19667964,0.00631704,0.11938559,0.71003746,0.00000000
3.79689845,1.71761216,0.70108196,0.26359976,0.43504022,0.19093417,0.00652783,0.11680156,0.68419832,0.00000000
3.80290145,1.67759009,0.70590595,0.25475605,0.42510910,0.18468065,0.00676000,0.11400642,0.65650276,0.00000000
3.80890445,1.63499134,0.71089469,0.24542480,0.41421457,0.17809560,0.00701771,0.11113208,0.62760107,0.00000000
3.81490745,1.59115218,0.71629460,0.23584391,0.40265160,0.17136087,0.00730479,0.10831641,0.59815662,0.00000000
3.82091046,1.54738303,0.72231213,0.22624925,0.39070850,0.16465825,0.00762450,0.10569925,0.56882773,0.00000000
3.82691346,1.50492646,0.72910283,0.21686753,0.37865679,0.15816439,0.00797937,0.10341830,0.54025074,0.00000000
3.83291646,1.46491964,0.73676311,0.20790975,0.36674226,0.15204613,0.00837090,0.10160509,0.51302472,0.00000000
3.83891946,1.42836253,0.74532507,0.19956555,0.35517772,0.14645630,0.00879947,0.10038114,0.48769829,0.00000000
3.84492246,1.39609269,0.75475454,0.19199854,0.34413759,0.14153030,0.00926410,0.09985441,0.46475886,0.00000000
3.85092546,1.36876734,0.76495246,0.18534268,0.33375450,0.13738328,0.00976243,0.10011610,0.44462430,0.00000000
3.85692846,1.34685278,0.77575945,0.17969988,0.32411789,0.13410811,0.01029064,0.10123793,0.42763704,0.00000000
3.86293147,1.33062102,0.78696311,0.17513871,0.31527460,0.13177403,0.01084344,0.10327000,0.41406057,0.00000000
3.86893447,1.32015318,0.79830768,0.17169418,0.30723123,0.13042602,0.01141413,0.10623913,0.40407799,0.00000000
3.87493747,1.31534877,0.80950545,0.16936863,0.29995802,0.13008475,0.01199472,0.11014792,0.39779245,0.00000000
3.88094047,1.31594008,0.82024923,0.16813341,0.29339402,0.13074714,0.01257608,0.11497436,0.39522903,0.00000000
3.88694347,1.32151062,0.83022521,0.16793136,0.28745306,0.13238725,0.01314818,0.12067208,0.39633797,0.00000000
3.89294647,1.33151641,0.83912549,0.16867995,0.28203043,0.13495772,0.01370031,0.12717125,0.40099867,0.00000000
3.89894947,1.34530920,0.84665979,0.17027485,0.27700961,0.13839137,0.01422140,0.13438009,0.40902455,0.00000000
3.90495248,1.36216066,0.85256567,0.17259379,0.27226897,0.14260315,0.01470031,0.14218685,0.42016832,0.00000000
3.91095548,1.38128655,0.85661693,0.17550075,0.26768807,0.14749219,0.01512622,0.15046242,0.43412766,0.00000000
3.91695848,1.40187028,0.85862993,0.17885002,0.26315334,0.15294406,0.01548889,0.15906327,0.45055128,0.00000000
3.92296148,1.42308526,0.85846772,0.18249045,0.25856291,0.15883317,0.01577904,0.16783492,0.46904519,0.00000000
3.92896448,1.44411558,0.85604193,0.18626937,0.25383058,0.16502516,0.01598863,0.17661555,0.48917947,0.00000000
3.93496748,1.46417485,0.85131257,0.19003645,0.24888874,0.17137954,0.01611112,0.18523991,0.51049535,0.00000000
3.94097049,1.48252291,0.84428609,0.19364720,0.24369033,0.17775226,0.01614172,0.19354334,0.53251272,0.00000000
3.94697349,1.49848040,0.83501187,0.19696621,0.23820976,0.18399848,0.01607751,0.20136574,0.55473825,0.00000000
3.95297649,1.51144122,0.82357763,0.19986997,0.23244300,0.18997525,0.01591759,0.20855546,0.57667394,0.00000000
3.95897949,1.52088280,0.81010407,0.20224931,0.22640674,0.19554434,0.01566307,0.21497299,0.59782616,0.00000000
3.96498249,1.52637431,0.79473925,0.20401141,0.22013692,0.20057494,0.01531707,0.22049433,0.61771506,0.00000000
3.97098549,1.52758286,0.77765290,0.20508137,0.21368660,0.20494636,0.01488459,0.22501387,0.63588425,0.00000000
3.97698849,1.52427756,0.75903114,0.20540323,0.20712338,0.20855062,0.01437239,0.22844693,0.65191042,0.00000000
3.98299150,1.51633172,0.73907173,0.20494069,0.20052649,0.21129474,0.01378872,0.23073157,0.66541284,0.00000000
3.98899450,1.50372298,0.71798005,0.20367713,0.19398357,0.21310294,0.01314309,0.23182988,0.67606220,0.00000000
3.99499750,1.48653150,0.69596592,0.20161539,0.18758741,0.21391834,0.01244600,0.23172860,0.68358873,0.00000000
4.00100050,1.46493617,0.67324125,0.19877696,0.18143258,0.21370438,0.01170853,0.23043909,0.68778910,0.00000000
4.00700350,1.43920895,0.65001846,0.19520081,0.17561216,0.21244578,0.01094214,0.22799666,0.68853189,0.00000000
4.01300650,1.40970737,0.62650959,0.19094187,0.17021465,0.21014889,0.01015825,0.22445926,0.68576140,0.00000000
4.01900950,1.37686532,0.60292594,0.18606914,0.16532105,0.20684169,0.00936800,0.21990567,0.67949949,0.00000000
4.02501251,1.34118242,0.57947805,0.18066362,0.16100227,0.20257309,0.00858193,0.21443318,0.66984548,0.00000000
4.03101551,1.30321203,0.55637591,0.17481592,0.15731692,0.19741176,0.00780981,0.20815489,0.65697391,0.00000000
4.03701851,1.26354837,0.53382911,0.16862387,0.15430945,0.19144452,0.00706038,0.20119667,0.64113028,0.00000000
4.04302151,1.22281298,0.51204689,0.16218998,0.15200889,0.18477414,0.00634127,0.19369399,0.62262492,0.00000000
4.04902451,1.18164095,0.49123783,0.15561896,0.15042797,0.17751687,0.00565885,0.18578858,0.60182503,0.00000000
4.05502751,1.14066729,0.47160922,0.14901531,0.14956285,0.16979959,0.00501826,0.17762518,0.57914542,0.00000000
4.06103052,1.10051373,0.45336585,0.14248103,0.14939342,0.16175679,0.00442332,0.16934825,0.55503796,0.00000000
4.06703352,1.06177650,0.43670834,0.13611357,0.14988411,0.15352736,0.00387666,0.16109904,0.52998037,0.00000000
4.07303652,1.02501520,0.42183089,0.13000399,0.15098525,0.14525143,0.00337974,0.15301275,0.50446455,0.00000000
4.07903952,0.99074309,0.40891851,0.12423537,0.15263490,0.13706726,0.00293298,0.14521613,0.47898492,0.00000000
4.08504252,0.95941901,0.39814373,0.11888154,0.15476115,0.12910822,0.00253588,0.13782531,0.45402707,0.00000000
4.09104552,0.93144095,0.38966295,0.11400612,0.15728466,0.12150015,0.00218715,0.13094410,0.43005708,0.00000000
4.09704852,0.90714134,0.38361236,0.10966180,0.16012156,0.11435885,0.00188485,0.12466266,0.40751180,0.00000000
4.10305153,0.88678398,0.38010373,0.10588993,0.16318631,0.10778810,0.00162654,0.11905651,0.38679022,0.00000000
4.10905453,0.87056252,0.37921998,0.10272037,0.16639471,0.10187795,0.00140939,0.11418592,0.36824624,0.00000000
4.11505753,0.85860024,0.38101097,0.10017157,0.16966666,0.09670346,0.00123034,0.11009574,0.35218279,0.00000000
4.12106053,0.85095109,0.38548930,0.09825080,0.17292875,0.09232386,0.00108616,0.10681538,0.33884746,0.00000000
4.12706353,0.84760167,0.39262674,0.09695464,0.17611641,0.08878206,0.00097356,0.10435922,0.32842953,0.00000000
4.13306653,0.84847401,0.40235111,0.09626955,0.17917571,0.08610463,0.00088929,0.10272719,0.32105843,0.00000000
4.13906953,0.85342902,0.41454414,0.09617253,0.18206455,0.08430206,0.00083016,0.10190555,0.31680343,0.00000000
4.14507254,0.86227041,0.42904027,0.09663194,0.18475341,0.08336933,0.00079313,0.10186792,0.31567455,0.00000000
4.15107554,0.87474917,0.44562680,0.09760836,0.18722551,0.08328676,0.00077529,0.10257634,0.31762449,0.00000000
4.15707854,0.89056843,0.46404552,0.09905551,0.18947644,0.08402110,0.00077394,0.10398258,0.32255140,0.00000000
4.16308154,0.90938875,0.48399582,0.10092125,0.19151334,0.08552676,0.00078658,0.10602942,0.33030248,0.00000000
4.16908454,0.93083401,0.50513963,0.10314861,0.19335377,0.08774721,0.00081090,0.10865208,0.34067809,0.00000000
4.17508754,0.95449768,0.52710796,0.10567686,0.19502421,0.09061643,0.00084482,0.11177972,0.35343641,0.00000000
4.18109055,0.97994980,0.54950911,0.10844266,0.19655842,0.09406046,0.00088649,0.11533685,0.36829852,0.00000000
4.18709355,1.00674441,0.57193832,0.11138121,0.19799572,0.09799891,0.00093426,0.11924492,0.38495366,0.00000000
4.19309655,1.03442754,0.59398858,0.11442741,0.19937928,0.10234657,0.00098674,0.12342379,0.40306485,0.00000000
4.19909955,1.06254561,0.61526228,0.11751705,0.20075453,0.10701486,0.00104274,0.12779317,0.42227460,0.00000000
4.20510255,1.09065401,0.63538312,0.12058797,0.20216768,0.11191336,0.00110130,0.13227410,0.44221070,0.00000000
4.21110555,1.11832572,0.65400792,0.12358116,0.20366444,0.11695117,0.00116170,0.13679017,0.46249222,0.00000000
4.21710855,1.14515955,0.67083763,0.12644177,0.20528898,0.12203827,0.00122344,0.14126881,0.48273540,0.00000000
4.22311156,1.17078776,0.68562698,0.12912008,0.20708296,0.12708677,0.00128623,0.14564231,0.50255964,0.00000000
4.22911456,1.19488271,0.69819225,0.13157221,0.20908476,0.13201204,0.00134998,0.14984871,0.52159339,0.00000000
4.23511756,1.21716206,0.70841674,0.13376076,0.21132878,0.13673382,0.00141480,0.15383247,0.53947996,0.00000000
4.24112056,1.23739245,0.71625333,0.13565517,0.21384471,0.14117713,0.00148093,0.15754496,0.55588316,0.00000000
4.24712356,1.25539113,0.72172419,0.13723192,0.21665683,0.14527315,0.00154877,0.16094470,0.57049269,0.00000000
4.25312656,1.27102568,0.72491726,0.13847446,0.21978311,0.14895994,0.00161878,0.16399735,0.58302921,0.00000000
4.25912956,1.28421156,0.72597979,0.13937296,0.22323430,0.15218305,0.00169147,0.16667553,0.59324892,0.00000000
4.26513257,1.29490767,0.72510909,0.13992379,0.22701284,0.15489604,0.00176735,0.16895842,0.60094768,0.00000000
4.27113557,1.30311017,0.72254094,0.14012886,0.23111162,0.15706078,0.00184685,0.17083113,0.60596439,0.00000000
4.27713857,1.30884474,0.71853622,0.13999479,0.23551279,0.15864774,0.00193032,0.17228401,0.60818363,0.00000000
4.28314157,1.31215793,0.71336656,0.13953197,0.24018652,0.15963602,0.00201792,0.17331179,0.60753738,0.00000000
4.28914457,1.31310788,0.70729955,0.13875354,0.24508988,0.16001332,0.00210960,0.17391274,0.60400586,0.00000000
4.29514757,1.31175519,0.70058459,0.13767442,0.25016608,0.15977574,0.00220508,0.17408780,0.59761723,0.00000000
4.30115058,1.30815433,0.69343992,0.13631031,0.25534395,0.15892745,0.00230380,0.17383971,0.58844630,0.00000000
4.30715358,1.30234635,0.68604175,0.13467685,0.26053800,0.15748021,0.00240490,0.17317234,0.57661215,0.00000000
4.31315658,1.29435315,0.67851586,0.13278886,0.26564905,0.15545286,0.00250725,0.17209008,0.56227470,0.00000000
4.31915958,1.28417394,0.67093238,0.13065982,0.27056555,0.15287063,0.00260943,0.17059748,0.54563038,0.00000000
4.32516258,1.27178397,0.66330378,0.12830149,0.27516564,0.14976438,0.00270979,0.16869899,0.52690699,0.00000000
4.33116558,1.25713580,0.65558629,0.12572379,0.27931986,0.14616989,0.00280647,0.16639901,0.50635786,0.00000000
4.33716858,1.24016297,0.64768456,0.12293487,0.28289465,0.14212697,0.00289749,0.16370205,0.48425555,0.00000000
4.34317159,1.22078597,0.63945932,0.11994138,0.28575628,0.13767873,0.00298081,0.16061318,0.46088534,0.00000000
4.34917459,1.19892005,0.63073737,0.11674893,0.28777537,0.13287071,0.00305441,0.15713855,0.43653864,0.00000000
4.35517759,1.17448458,0.62132354,0.11336265,0.28883156,0.12775022,0.00311636,0.15328602,0.41150657,0.00000000
4.36118059,1.14741316,0.61101367,0.10978793,0.28881828,0.12236557,0.00316495,0.14906599,0.38607399,0.00000000
4.36718359,1.11766403,0.59960802,0.10603108,0.28764743,0.11676550,0.00319878,0.14449207,0.36051406,0.00000000
4.37318659,1.08523011,0.58692422,0.10210009,0.28525354,0.11099864,0.00321679,0.13958182,0.33508355,0.00000000
4.37918959,1.05014794,0.57280916,0.09800528,0.28159750,0.10511301,0.00321842,0.13435738,0.31001901,0.00000000
4.38519260,1.01250500,0.55714913,0.09375986,0.27666947,0.09915566,0.00320362,0.12884592,0.28553386,0.00000000
4.39119560,0.97244505,0.53987770,0.08938034,0.27049089,0.09317235,0.00317295,0.12307995,0.26181645,0.00000000
4.39719860,0.93017099,0.52098107,0.08488680,0.26311557,0.08720728,0.00312761,0.11709741,0.23902904,0.00000000
4.40320160,0.88594515,0.50050064,0.08030292,0.25462970,0.08130290,0.00306947,0.11094150,0.21730770,0.00000000
4.40920460,0.84008702,0.47853278,0.07565587,0.24515095,0.07549973,0.00300113,0.10466034,0.19676304,0.00000000
4.41520760,0.79296840,0.45522596,0.07097602,0.23482662,0.06983626,0.00292589,0.09830642,0.17748159,0.00000000
