energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up
3.32866433,2.69370786,0.05710548,0.24312755,1.18463378,0.02700073,0.64061367,0.32606865,1.66052831,0.00000000
3.33466733,2.62796326,0.05487470,0.23537577,1.11536994,0.02655046,0.60712667,0.32454749,1.65696052,0.00000000
3.34067034,2.56742369,0.05308149,0.22790760,1.05188741,0.02613307,0.57712191,0.32293352,1.65166799,0.00000000
3.34667334,2.51280931,0.05178620,0.22080497,0.99521591,0.02574384,0.55121796,0.32117331,1.64424579,0.00000000
3.35267634,2.46467521,0.05103730,0.21413489,0.94620344,0.02537719,0.52991900,0.31922040,1.63432743,0.00000000
3.35867934,2.42339829,0.05087037,0.20794853,0.90550313,0.02502678,0.51360623,0.31703442,1.62158630,0.00000000
3.36468234,2.38916987,0.05130733,0.20228079,0.87356523,0.02468570,0.50253266,0.31458015,1.60573748,0.00000000
3.37068534,2.36199431,0.05235603,0.19715064,0.85063406,0.02434664,0.49682083,0.31182676,1.58654028,0.00000000
3.37668834,2.34169302,0.05401004,0.19256191,0.83674958,0.02400219,0.49646356,0.30874732,1.56380153,0.00000000
3.38269135,2.32791369,0.05624881,0.18850454,0.83175329,0.02364506,0.50132739,0.30531841,1.53737957,0.00000000
3.38869435,2.32014385,0.05903804,0.18495615,0.83529810,0.02326839,0.51115849,0.30152017,1.50718857,0.00000000
3.39469735,2.31772823,0.06233034,0.18188388,0.84686177,0.02286598,0.52559095,0.29733635,1.47320294,0.00000000
3.40070035,2.31988903,0.06606618,0.17924626,0.86576365,0.02243254,0.54415712,0.29275475,1.43546120,0.00000000
3.40670335,2.32574837,0.07017502,0.17699519,0.89118441,0.02196391,0.56629993,0.28776755,1.39406889,0.00000000
3.41270635,2.33435231,0.07457681,0.17507776,0.92218833,0.02145719,0.59138679,0.28237186,1.34920004,0.00000000
3.41870935,2.34469568,0.07918359,0.17343811,0.95774800,0.02091084,0.61872512,0.27657005,1.30109669,0.00000000
3.42471236,2.35574741,0.08390139,0.17201897,0.99677101,0.02032476,0.64757897,0.27037014,1.25006637,0.00000000
3.43071536,2.36647574,0.08863223,0.17076324,1.03812827,0.01970022,0.67718678,0.26378597,1.19647718,0.00000000
3.43671836,2.37587305,0.09327634,0.16961524,1.08068354,0.01903986,0.70677962,0.25683716,1.14075076,0.00000000
3.44272136,2.38298012,0.09773442,0.16852201,1.12332376,0.01834752,0.73559988,0.24954901,1.08335313,0.00000000
3.44872436,2.38690949,0.10190992,0.16743436,1.16498945,0.01762812,0.76291977,0.24195217,1.02478400,0.00000000
3.45472736,2.38686762,0.10571131,0.16630803,1.20470464,0.01688749,0.78805932,0.23408218,0.96556474,0.00000000
3.46073037,2.38217574,0.10905431,0.16510463,1.24160554,0.01613213,0.81040329,0.22597898,0.90622594,0.00000000
3.46673337,2.37228895,0.11186384,0.16379272,1.27496726,0.01536906,0.82941672,0.21768627,0.84729477,0.00000000
3.47273637,2.35681319,0.11407588,0.16234879,1.30422749,0.01460561,0.84465837,0.20925097,0.78928303,0.00000000
3.47873937,2.33551959,0.11563893,0.16075824,1.32900663,0.01384922,0.85579185,0.20072268,0.73267625,0.00000000
3.48474237,2.30835578,0.11651515,0.15901628,1.34912322,0.01310732,0.86259385,0.19215311,0.67792429,0.00000000
3.49074537,2.27545331,0.11668121,0.15712873,1.36460408,0.01238718,0.86495931,0.18359569,0.62543388,0.00000000
3.49674837,2.23713098,0.11612857,0.15511266,1.37568841,0.01169577,0.86290315,0.17510517,0.57556303,0.00000000
3.50275138,2.19389306,0.11486346,0.15299677,1.38282531,0.01103974,0.85655856,0.16673724,0.52861760,0.00000000
3.50875438,2.14642233,0.11290642,0.15082137,1.38666432,0.01042531,0.84617172,0.15854821,0.48484978,0.00000000
3.51475738,2.09556722,0.11029135,0.14863813,1.38803880,0.00985823,0.83209315,0.15059463,0.44445827,0.00000000
3.52076038,2.04232319,0.10706434,0.14650915,1.38794218,0.00934376,0.81476581,0.14293281,0.40758993,0.00000000
3.52676338,1.98780809,0.10328204,0.14450569,1.38749749,0.00888663,0.79471047,0.13561829,0.37434249,0.00000000
3.53276638,1.93323200,0.09900989,0.14270627,1.38792057,0.00849100,0.77250857,0.12870513,0.34476795,0.00000000
3.53876938,1.87986210,0.09432012,0.14119426,1.39047793,0.00816040,0.74878332,0.12224503,0.31887626,0.00000000
3.54477239,1.82898324,0.08928963,0.14005503,1.39644042,0.00789773,0.72417953,0.11628633,0.29663909,0.00000000
3.55077539,1.78185565,0.08399791,0.13937262,1.40703395,0.00770512,0.69934285,0.11087279,0.27799319,0.00000000
3.55677839,1.73967093,0.07852486,0.13922615,1.42338899,0.00758393,0.67489921,0.10604237,0.26284336,0.00000000
3.56278139,1.70350799,0.07294895,0.13968607,1.44649066,0.00753459,0.65143502,0.10182580,0.25106487,0.00000000
3.56878439,1.67429072,0.06734533,0.14081041,1.47713123,0.00755655,0.62947889,0.09824523,0.24250535,0.00000000
3.57478739,1.65274920,0.06178432,0.14264122,1.51586719,0.00764820,0.60948558,0.09531299,0.23698609,0.00000000
3.58079040,1.63938619,0.05633009,0.14520142,1.56298275,0.00780675,0.59182254,0.09303041,0.23430326,0.00000000
3.58679340,1.63445070,0.05103972,0.14849215,1.61846168,0.00802821,0.57675980,0.09138697,0.23422886,0.00000000
3.59279640,1.63792009,0.04596243,0.15249100,1.68196926,0.00830735,0.56446335,0.09035976,0.23651194,0.00000000
3.59879940,1.64949202,0.04113928,0.15715107,1.75284555,0.00863769,0.55499243,0.08991333,0.24088031,0.00000000
3.60480240,1.66858707,0.03660303,0.16240104,1.83011115,0.00901160,0.54830073,0.09000002,0.24704288,0.00000000
3.61080540,1.69436247,0.03237835,0.16814647,1.91248583,0.00942036,0.54424156,0.09056079,0.25469294,0.00000000
3.61680840,1.72573700,0.02848226,0.17427209,1.99842005,0.00985431,0.54257678,0.09152658,0.26351249,0.00000000
3.62281141,1.76142642,0.02492474,0.18064533,2.08613879,0.01030311,0.54298920,0.09282012,0.27317776,0.00000000
3.62881441,1.79998845,0.02170955,0.18712076,2.17369640,0.01075595,0.54509788,0.09435827,0.28336577,0.00000000
3.63481741,1.83987570,0.01883510,0.19354550,2.25904073,0.01120187,0.54847591,0.09605473,0.29376199,0.00000000
3.64082041,1.87949467,0.01629550,0.19976520,2.34008426,0.01163007,0.55266987,0.09782303,0.30406883,0.00000000
3.64682341,1.91726836,0.01408153,0.20563052,2.41477936,0.01203032,0.55722019,0.09957977,0.31401458,0.00000000
3.65282641,1.95169998,0.01218165,0.21100370,2.48119463,0.01239324,0.56168165,0.10124783,0.32336271,0.00000000
3.65882941,1.98143499,0.01058296,0.21576504,2.53758912,0.01271072,0.56564315,0.10275963,0.33192086,0.00000000
3.66483242,2.00531868,0.00927208,0.21981882,2.58248102,0.01297618,0.56874581,0.10406001,0.33954922,0.00000000
3.67083542,2.02244680,0.00823591,0.22309854,2.61470777,0.01318490,0.57069890,0.10510892,0.34616790,0.00000000
3.67683842,2.03220662,0.00746228,0.22557101,2.63347461,0.01333424,0.57129258,0.10588346,0.35176276,0.00000000
3.68284142,2.03430674,0.00694041,0.22723925,2.63838945,0.01342373,0.57040715,0.10637944,0.35638937,0.00000000
3.68884442,2.02879385,0.00666130,0.22814382,2.62948202,0.01345524,0.56801828,0.10661217,0.36017484,0.00000000
3.69484742,2.01605573,0.00661783,0.22836265,2.60720652,0.01343286,0.56419796,0.10661654,0.36331714,0.00000000
3.70085043,1.99681004,0.00680483,0.22800908,2.57242727,0.01336289,0.55911114,0.10644634,0.36608192,0.00000000
3.70685343,1.97207919,0.00721891,0.22722840,2.52638802,0.01325356,0.55300820,0.10617270,0.36879670,0.00000000
3.71285643,1.94315238,0.00785811,0.22619275,2.47066616,0.01311481,0.54621352,0.10588195,0.37184253,0.00000000
3.71885943,1.91153619,0.00872153,0.22509472,2.40711372,0.01295793,0.53911054,0.10567267,0.37564329,0.00000000
3.72486243,1.87889572,0.00980869,0.22413976,2.33778793,0.01279513,0.53212414,0.10565222,0.38065298,0.00000000
3.73086543,1.84698888,0.01111894,0.22353778,2.26487416,0.01263908,0.52570087,0.10593288,0.38734125,0.00000000
3.73686843,1.81759645,0.01265068,0.22349426,2.19060480,0.01250247,0.52028800,0.10662754,0.39617776,0.00000000
3.74287144,1.79245080,0.01440060,0.22420120,2.11717738,0.01239745,0.51631219,0.10784543,0.40761585,0.00000000
3.74887444,1.77316630,0.01636292,0.22582836,2.04667559,0.01233523,0.51415884,0.10968767,0.42207603,0.00000000
3.75487744,1.76117429,0.01852867,0.22851507,1.98099626,0.01232556,0.51415274,0.11224314,0.43992991,0.00000000
3.76088044,1.75766512,0.02088497,0.23236315,1.92178544,0.01237640,0.51654126,0.11558466,0.46148521,0.00000000
3.76688344,1.76353981,0.02341458,0.23743105,1.87038592,0.01249353,0.52148034,0.11976559,0.48697229,0.00000000
3.77288644,1.77937298,0.02609541,0.24372967,1.82779803,0.01268035,0.52902434,0.12481715,0.51653272,0.00000000
3.77888944,1.80538874,0.02890038,0.25121998,1.79465523,0.01293770,0.53911992,0.13074639,0.55021045,0.00000000
3.78489245,1.84145013,0.03179740,0.25981264,1.77121476,0.01326379,0.55160441,0.13753499,0.58794576,0.00000000
3.79089545,1.88706257,0.03474962,0.26936960,1.75736353,0.01365428,0.56620862,0.14513888,0.62957230,0.00000000
3.79689845,1.94139091,0.03771590,0.27970777,1.75263834,0.01410235,0.58256424,0.15348882,0.67481737,0.00000000
3.80290145,2.00328923,0.04065154,0.29060451,1.75625914,0.01459897,0.60021528,0.16249166,0.72330536,0.00000000
3.80890445,2.07134198,0.04350925,0.30180480,1.76717348,0.01513319,0.61863335,0.17203258,0.77456439,0.00000000
3.81490745,2.14391449,0.04624025,0.31302987,1.78410975,0.01569253,0.63723587,0.18197789,0.82803566,0.00000000
3.82091046,2.21921077,0.04879564,0.32398679,1.80563672,0.01626341,0.65540679,0.19217848,0.88308542,0.00000000
3.82691346,2.29533577,0.05112779,0.33437872,1.83022648,0.01683157,0.67251857,0.20247379,0.93901898,0.00000000
3.83291646,2.37035981,0.05319184,0.34391536,1.85631784,0.01738261,0.68795480,0.21269602,0.99509629,0.00000000
3.83891946,2.44238207,0.05494718,0.35232314,1.88237761,0.01790241,0.70113226,0.22267452,1.05054853,0.00000000
3.84492246,2.50959081,0.05635884,0.35935467,1.90695691,0.01837761,0.71152165,0.23224021,1.10459520,0.00000000
3.85092546,2.57031782,0.05739880,0.36479713,1.92874044,0.01879599,0.71866596,0.24122981,1.15646115,0.00000000
3.85692846,2.62308512,0.05804706,0.36847911,1.94658683,0.01914687,0.72219581,0.24948984,1.20539292,0.00000000
3.86293147,2.66664231,0.05829248,0.37027579,1.95955860,0.01942132,0.72184119,0.25688014,1.25067422,0.00000000
3.86893447,2.69999353,0.05813337,0.37011208,1.96694124,0.01961244,0.71743898,0.26327693,1.29163981,0.00000000
3.87493747,2.72241348,0.05757774,0.36796374,1.96825101,0.01971543,0.70893626,0.26857531,1.32768789,0.00000000
3.88094047,2.73345256,0.05664328,0.36385652,1.96323194,0.01972768,0.69638920,0.27269111,1.35829051,0.00000000
3.88694347,2.73293182,0.05535696,0.35786329,1.95184303,0.01964869,0.67995783,0.27556222,1.38300212,0.00000000
3.89294647,2.72092863,0.05375445,0.35009951,1.93423707,0.01948001,0.65989707,0.27714916,1.40146604,0.00000000
3.89894947,2.69775470,0.05187918,0.34071724,1.91073273,0.01922504,0.63654450,0.27743529,1.41341917,0.00000000
3.90495248,2.66392806,0.04978125,0.32989807,1.88178223,0.01888884,0.61030569,0.27642632,1.41869479,0.00000000
3.91095548,2.62014102,0.04751616,0.31784538,1.84793644,0.01847790,0.58163773,0.27414953,1.41722366,0.00000000
3.91695848,2.56722600,0.04514344,0.30477626,1.80980988,0.01799981,0.55103196,0.27065251,1.40903363,0.00000000
3.92296148,2.50612103,0.04272518,0.29091353,1.76804736,0.01746306,0.51899656,0.26600164,1.39424771,0.00000000
3.92896448,2.43783674,0.04032461,0.27647829,1.72329416,0.01687672,0.48603989,0.26028030,1.37308088,0.00000000
3.93496748,2.36342594,0.03800469,0.26168320,1.67617112,0.01625021,0.45265527,0.25358692,1.34583549,0.00000000
3.94097049,2.28395701,0.03582677,0.24672679,1.62725554,0.01559304,0.41930774,0.24603279,1.31289562,0.00000000
3.94697349,2.20049171,0.03384933,0.23178897,1.57706849,0.01491464,0.38642326,0.23773989,1.27471998,0.00000000
3.95297649,2.11406746,0.03212692,0.21702789,1.52606851,0.01422415,0.35438063,0.22883847,1.23183390,0.00000000
3.95897949,2.02568434,0.03070907,0.20257808,1.47465142,0.01353030,0.32350628,0.21946466,1.18481996,0.00000000
3.96498249,1.93629606,0.02963952,0.18854980,1.42315543,0.01284131,0.29407186,0.20975796,1.13430768,0.00000000
3.97098549,1.84680463,0.02895535,0.17502962,1.37187063,0.01216476,0.26629451,0.19985872,1.08096217,0.00000000
3.97698849,1.75805773,0.02868644,0.16208191,1.32105158,0.01150758,0.24033960,0.18990563,1.02547202,0.00000000
3.98299150,1.67084826,0.02885485,0.14975109,1.27093187,0.01087599,0.21632541,0.18003311,0.96853659,0.00000000
3.98899450,1.58591505,0.02947441,0.13806446,1.22173921,0.01027543,0.19432959,0.17036889,0.91085300,0.00000000
3.99499750,1.50394438,0.03055033,0.12703531,1.17371013,0.00971063,0.17439675,0.16103162,0.85310316,0.00000000
4.00100050,1.42557161,0.03207902,0.11666623,1.12710324,0.00918553,0.15654683,0.15212870,0.79594117,0.00000000
4.00700350,1.35138272,0.03404785,0.10695221,1.08221024,0.00870333,0.14078389,0.14375427,0.73998165,0.00000000
4.01300650,1.28191560,0.03643521,0.09788369,1.03936440,0.00826645,0.12710478,0.13598759,0.68578912,0.00000000
4.01900950,1.21766115,0.03921061,0.08944916,0.99894615,0.00787661,0.11550740,0.12889177,0.63386904,0.00000000
4.02501251,1.15906429,0.04233497,0.08163736,0.96138576,0.00753479,0.10599834,0.12251290,0.58466074,0.00000000
4.03101551,1.10652522,0.04576117,0.07443906,0.92716345,0.00724132,0.09859951,0.11687970,0.53853246,0.00000000
4.03701851,1.06040108,0.04943471,0.06784837,0.89680702,0.00699588,0.09335358,0.11200370,0.49577858,0.00000000
4.04302151,1.02100832,0.05329470,0.06186356,0.87088748,0.00679760,0.09032812,0.10787987,0.45661930,0.00000000
4.04902451,0.98862577,0.05727503,0.05648751,0.85001298,0.00664511,0.08961820,0.10448783,0.42120242,0.00000000
4.05502751,0.96349855,0.06130577,0.05172777,0.83482132,0.00653662,0.09134751,0.10179350,0.38960723,0.00000000
4.06103052,0.94584246,0.06531480,0.04759634,0.82597111,0.00647004,0.09566761,0.09975112,0.36185014,0.00000000
4.06703352,0.93584858,0.06922957,0.04410913,0.82413184,0.00644305,0.10275564,0.09830562,0.33789168,0.00000000
4.07303652,0.93368754,0.07297899,0.04128526,0.82997243,0.00645325,0.11281004,0.09739518,0.31764453,0.00000000
4.07903952,0.93951280,0.07649533,0.03914619,0.84414840,0.00649822,0.12604464,0.09695382,0.30098191,0.00000000
4.08504252,0.95346218,0.07971615,0.03771463,0.86728715,0.00657563,0.14268086,0.09691406,0.28774616,0.00000000
4.09104552,0.97565708,0.08258604,0.03701343,0.89997113,0.00668334,0.16293829,0.09720930,0.27775673,0.00000000
4.09704852,1.00619849,0.08505821,0.03706428,0.94271875,0.00681943,0.18702376,0.09777598,0.27081747,0.00000000
4.10305153,1.04515959,0.08709578,0.03788636,0.99596293,0.00698226,0.21511907,0.09855536,0.26672268,0.00000000
4.10905453,1.09257445,0.08867274,0.03949492,1.06002727,0.00717045,0.24736777,0.09949478,0.26526184,0.00000000
4.11505753,1.14842309,0.08977450,0.04189969,1.13510051,0.00738287,0.28386138,0.10054853,0.26622278,0.00000000
4.12106053,1.21261301,0.09039799,0.04510340,1.22120971,0.00761858,0.32462547,0.10167806,0.26939340,0.00000000
4.12706353,1.28495825,0.09055138,0.04910018,1.31819326,0.00787674,0.36960638,0.10285179,0.27456189,0.00000000
4.13306653,1.36515671,0.09025328,0.05387402,1.42567508,0.00815649,0.41865899,0.10404442,0.28151577,0.00000000
4.13906953,1.45276738,0.08953164,0.05939734,1.54304134,0.00845683,0.47153641,0.10523580,0.29004003,0.00000000
4.14507254,1.54718889,0.08842224,0.06562972,1.66942176,0.00877647,0.52788215,0.10640962,0.29991463,0.00000000
4.15107554,1.64764131,0.08696693,0.07251687,1.80367683,0.00911367,0.58722557,0.10755185,0.31091187,0.00000000
4.15707854,1.75315272,0.08521178,0.07998991,1.94439309,0.00946615,0.64898110,0.10864912,0.32279394,0.00000000
4.16308154,1.86255253,0.08320503,0.08796504,2.08988762,0.00983094,0.71245176,0.10968726,0.33531109,0.00000000
4.16908454,1.97447277,0.08099518,0.09634378,2.23822321,0.01020429,0.77683722,0.11064995,0.34820076,0.00000000
4.17508754,2.08735843,0.07862917,0.10501361,2.38723472,0.01058169,0.84124658,0.11151774,0.36118789,0.00000000
4.18109055,2.19948771,0.07615075,0.11384926,2.53456692,0.01095778,0.90471575,0.11226738,0.37398666,0.00000000
4.18709355,2.30900194,0.07359918,0.12271462,2.67772334,0.01132648,0.96622905,0.11287166,0.38630363,0.00000000
4.19309655,2.41394492,0.07100822,0.13146517,2.81412483,0.01168106,1.02474436,0.11329966,0.39784239,0.00000000
4.19909955,2.51231053,0.06840552,0.13995094,2.94117635,0.01201427,1.07922114,0.11351743,0.40830939,0.00000000
4.20510255,2.60209681,0.06581237,0.14802000,3.05633928,0.01231857,1.12865017,0.11348907,0.41742085,0.00000000
4.21110555,2.68136458,0.06324377,0.15552219,3.15720669,0.01258634,1.17208388,0.11317818,0.42491028,0.00000000
4.21710855,2.74829791,0.06070894,0.16231317,3.24157821,0.01281014,1.20866591,0.11254947,0.43053637,0.00000000
4.22311156,2.80126374,0.05821193,0.16825843,3.30753118,0.01298295,1.23765873,0.11157055,0.43409063,0.00000000
4.22911456,2.83886781,0.05575258,0.17323725,3.35348484,0.01309847,1.25846801,0.11021369,0.43540447,0.00000000
4.23511756,2.86000416,0.05332755,0.17714633,3.37825447,0.01315133,1.27066252,0.10845746,0.43435527,0.00000000
4.24112056,2.86389571,0.05093141,0.17990305,3.38109269,0.01313735,1.27398873,0.10628822,0.43087103,0.00000000
4.24712356,2.85012382,0.04855774,0.18144802,3.36171615,0.01305370,1.26837940,0.10370118,0.42493335,0.00000000
4.25312656,2.81864541,0.04620012,0.18174699,3.32031593,0.01289902,1.25395569,0.10070118,0.41657852,0.00000000
4.25912956,2.76979664,0.04385306,0.18079192,3.25755135,0.01267351,1.23102272,0.09730298,0.40589670,0.00000000
4.26513257,2.70428309,0.04151270,0.17860113,3.17452744,0.01237895,1.20005885,0.09353116,0.39302905,0.00000000
4.27113557,2.62315671,0.03917728,0.17521868,3.07275711,0.01201865,1.16169921,0.08941951,0.37816314,0.00000000
4.27713857,2.52778103,0.03684752,0.17071273,2.95410991,0.01159735,1.11671416,0.08501008,0.36152670,0.00000000
4.28314157,2.41978605,0.03452668,0.16517332,2.82074992,0.01112105,1.06598395,0.08035187,0.34338007,0.00000000
4.28914457,2.30101520,0.03222048,0.15870928,2.67506562,0.01059684,1.01047056,0.07549922,0.32400785,0.00000000
4.29514757,2.17346682,0.02993684,0.15144475,2.51959503,0.01003266,0.95118810,0.07051009,0.30370983,0.00000000
4.30115058,2.03923289,0.02768550,0.14351529,2.35694943,0.00943701,0.88917310,0.06544420,0.28279202,0.00000000
4.30715358,1.90043772,0.02547753,0.13506375,2.18973898,0.00881875,0.82545587,0.06036118,0.26155784,0.00000000
4.31315658,1.75917926,0.02332478,0.12623620,2.02050314,0.00818679,0.76103411,0.05531885,0.24030006,0.00000000
4.31915958,1.61747515,0.02123935,0.11717797,1.85164850,0.00754983,0.69684980,0.05037162,0.21929362,0.00000000
4.32516258,1.47721575,0.01923303,0.10803005,1.68539618,0.00691620,0.63376995,0.04556918,0.19878977,0.00000000
4.33116558,1.34012542,0.01731683,0.09892585,1.52374011,0.00629358,0.57257192,0.04095540,0.17901152,0.00000000
4.33716858,1.20773313,0.01550054,0.08998864,1.36841722,0.00568892,0.51393352,0.03656759,0.16015065,0.00000000
4.34317159,1.08135286,0.01379242,0.08132953,1.22088958,0.00510825,0.45842781,0.03243603,0.14236608,0.00000000
4.34917459,0.96207386,0.01219900,0.07304615,1.08233828,0.00455666,0.40652261,0.02858386,0.12578380,0.00000000
4.35517759,0.85076013,0.01072492,0.06522206,0.95366818,0.00403824,0.35858419,0.02502717,0.11049807,0.00000000
4.36118059,0.74805848,0.00937293,0.05792672,0.83552210,0.00355608,0.31488466,0.02177545,0.09657370,0.00000000
4.36718359,0.65441386,0.00814398,0.05121615,0.72830308,0.00311234,0.27561241,0.01883211,0.08404936,0.00000000
4.37318659,0.57009065,0.00703734,0.04513409,0.63220276,0.00270829,0.24088478,0.01619535,0.07294156,0.00000000
4.37918959,0.49519837,0.00605085,0.03971360,0.54723408,0.00234442,0.21076236,0.01385894,0.06324916,0.00000000
4.38519260,0.42972034,0.00518118,0.03497904,0.47326636,0.00202052,0.18526396,0.01181325,0.05495804,0.00000000
4.39119560,0.37354370,0.00442412,0.03094818,0.41006110,0.00173587,0.16438162,0.01004617,0.04804595,0.00000000
4.39719860,0.32648929,0.00377494,0.02763455,0.35730666,0.00148929,0.14809498,0.00854411,0.04248703,0.00000000
4.40320160,0.28834030,0.00322866,0.02504968,0.31465066,0.00127931,0.13638428,0.00729291,0.03825615,0.00000000
4.40920460,0.25886832,0.00278041,0.02320532,0.28172867,0.00110428,0.12924163,0.00627865,0.03533266,0.00000000
4.41520760,0.23785608,0.00242570,0.02211541,0.25818844,0.00096247,0.12667998,0.00548843,0.03370357,0.00000000
4.42121061,0.22511592,0.00216066,0.02179777,0.24370889,0.00085218,0.12873942,0.00491096,0.03336597,0.00000000
4.42721361,0.22050363,0.00198229,0.02227543,0.23801347,0.00077180,0.13549076,0.00453705,0.03432874,0.00000000
4.43321661,0.22392725,0.00188862,0.02357750,0.24087777,0.00071988,0.14703593,0.00436003,0.03661337,0.00000000
4.43921961,0.23535064,0.00187882,0.02573959,0.25213127,0.00069518,0.16350550,0.00437592,0.04025389,0.00000000
4.44522261,0.25479177,0.00195325,0.02880364,0.27165360,0.00069669,0.18505300,0.00458351,0.04529599,0.00000000
4.45122561,0.28231607,0.00211351,0.03281724,0.29936556,0.00072361,0.21184647,0.00498437,0.05179523,0.00000000
4.45722861,0.31802493,0.00236233,0.03783234,0.33521569,0.00077537,0.24405735,0.00558256,0.05981439,0.00000000
4.46323162,0.36203997,0.00270346,0.04390342,0.37916286,0.00085160,0.28184697,0.00638442,0.06942006,0.00000000
4.46923462,0.41448350,0.00314153,0.05108511,0.43115588,0.00095207,0.32535129,0.00739799,0.08067854,0.00000000
4.47523762,0.47545606,0.00368175,0.05942929,0.49111094,0.00107665,0.37466418,0.00863253,0.09365105,0.00000000
4.48124062,0.54501180,0.00432964,0.06898180,0.55888812,0.00122522,0.42982006,0.01009779,0.10838853,0.00000000
4.48724362,0.62313252,0.00509068,0.07977879,0.63426775,0.00139763,0.49077643,0.01180323,0.12492610,0.00000000
4.49324662,0.70970176,0.00596990,0.09184285,0.71692815,0.00159362,0.55739726,0.01375716,0.14327733,0.00000000
4.49924962,0.80447966,0.00697146,0.10517906,0.80642545,0.00181272,0.62943778,0.01596584,0.16342869,0.00000000
4.50525263,0.90708017,0.00809822,0.11977110,0.90217701,0.00205418,0.70653173,0.01843252,0.18533418,0.00000000
4.51125563,1.01695146,0.00935125,0.13557769,1.00344923,0.00231694,0.78818170,0.02115655,0.20891062,0.00000000
4.51725863,1.13336103,0.01072946,0.15252939,1.10935063,0.00259950,0.87375339,0.02413248,0.23403375,0.00000000
4.52326163,1.25538634,0.01222916,0.17052606,1.21883120,0.00289993,0.96247435,0.02734932,0.26053536,0.00000000
4.52926463,1.38191211,0.01384377,0.18943526,1.33068824,0.00321581,1.05343772,0.03078985,0.28820183,0.00000000
4.53526763,1.51163494,0.01556358,0.20909145,1.44357921,0.00354422,1.14561135,0.03443021,0.31677408,0.00000000
4.54127064,1.64307587,0.01737561,0.22929657,1.55604144,0.00388177,1.23785227,0.03823965,0.34594936,0.00000000
4.54727364,1.77460104,0.01926365,0.24982169,1.66651851,0.00422458,1.32892653,0.04218056,0.37538476,0.00000000
4.55327664,1.90445032,0.02120838,0.27041014,1.77339257,0.00456838,1.41753397,0.04620880,0.40470257,0.00000000
4.55927964,2.03077356,0.02318774,0.29078182,1.87502179,0.00490857,1.50233727,0.05027435,0.43349750,0.00000000
4.56528264,2.15167345,0.02517737,0.31063893,1.96978169,0.00524033,1.58199458,0.05432220,0.46134549,0.00000000
4.57128564,2.26525394,0.02715127,0.32967274,2.05610893,0.00555871,1.65519445,0.05829363,0.48781409,0.00000000
4.57728864,2.36967262,0.02908262,0.34757135,2.13254602,0.00585882,1.72069206,0.06212770,0.51247385,0.00000000
4.58329165,2.46319520,0.03094466,0.36402818,2.19778516,0.00613591,1.77734524,0.06576300,0.53491061,0.00000000
4.58929465,2.54425016,0.03271177,0.37875081,2.25070955,0.00638560,1.82414897,0.06913956,0.55473804,0.00000000
4.59529765,2.61148137,0.03436052,0.39146993,2.29043033,0.00660396,1.86026692,0.07220084,0.57161006,0.00000000
4.60130065,2.66379647,0.03587077,0.40194798,2.31631788,0.00678775,1.88505877,0.07489576,0.58523256,0.00000000
4.60730365,2.70040903,0.03722676,0.40998704,2.32802573,0.00693447,1.89810203,0.07718065,0.59537398,0.00000000
4.61330665,2.72087240,0.03841812,0.41543576,2.32550635,0.00704256,1.89920749,0.07902101,0.60187416,0.00000000
4.61930965,2.72510375,0.03944067,0.41819488,2.30901782,0.00711143,1.88842756,0.08039307,0.60465123,0.00000000
4.62531266,2.71339691,0.04029713,0.41822114,2.27912112,0.00714156,1.86605702,0.08128498,0.60370589,0.00000000
4.63131566,2.68642321,0.04099752,0.41552932,2.23666788,0.00713455,1.83262612,0.08169757,0.59912318,0.00000000
4.63731866,2.64521997,0.04155937,0.41019232,2.18277915,0.00709307,1.78888625,0.08164476,0.59107134,0.00000000
4.64332166,2.59116665,0.04200754,0.40233930,2.11881559,0.00702085,1.73578864,0.08115335,0.57979778,0.00000000
4.64932466,2.52594935,0.04237380,0.39215182,2.04634042,0.00692257,1.67445699,0.08026245,0.56562245,0.00000000
4.65532766,2.45151482,0.04269607,0.37985821,1.96707619,0.00680377,1.60615499,0.07902233,0.54892857,0.00000000
4.66133067,2.37001525,0.04301733,0.36572647,1.88285698,0.00667067,1.53225001,0.07749285,0.53015124,0.00000000
4.66733367,2.28374601,0.04338428,0.35005579,1.79557759,0.00652999,1.45417436,0.07574153,0.50976430,0.00000000
4.67333667,2.19507815,0.04384570,0.33316727,1.70714150,0.00638876,1.37338543,0.07384124,0.48826589,0.00000000
4.67933967,2.10638823,0.04445071,0.31539410,1.61940915,0.00625407,1.29132632,0.07186773,0.46616331,0.00000000
4.68534267,2.01998768,0.04524677,0.29707161,1.53414834,0.00613285,1.20938807,0.06989695,0.44395778,0.00000000
4.69134567,1.93805423,0.04627769,0.27852762,1.45298813,0.00603164,1.12887502,0.06800238,0.42212949,0.00000000
4.69734867,1.86256753,0.04758167,0.26007343,1.37737762,0.00595633,1.05097406,0.06625247,0.40112369,0.00000000
4.70335168,1.79525125,0.04918933,0.24199579,1.30855078,0.00591199,0.97672886,0.06470815,0.38133816,0.00000000
4.70935468,1.73752341,0.05112202,0.22455001,1.24749820,0.00590264,0.90701962,0.06342075,0.36311254,0.00000000
4.71535768,1.69045665,0.05339032,0.20795464,1.19494649,0.00593110,0.84254870,0.06243017,0.34671980,0.00000000
