energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.08704352,5.65832421,0.00849575,0.20809517,0.19599641,1.19008065,0.13202347,0.62713138,0.37817705,3.63520997
0.09304652,5.57853145,0.00835549,0.20698854,0.19115096,1.17436409,0.13381693,0.61153338,0.37838264,3.57625506
0.09904952,5.52158550,0.00827650,0.20629863,0.18641102,1.16711423,0.13653195,0.59992954,0.38123567,3.52777372
0.10505253,5.48676378,0.00825963,0.20599581,0.18179423,1.16821112,0.14012590,0.59217435,0.38668764,3.48939480
0.11105553,5.47307184,0.00830518,0.20604509,0.17732228,1.17743508,0.14454898,0.58806258,0.39463453,3.46062934
0.11705853,5.47928183,0.00841287,0.20640712,0.17301980,1.19446779,0.14974529,0.58733657,0.40491863,3.44090009
0.12306153,5.50396907,0.00858184,0.20703890,0.16891295,1.21889346,0.15565364,0.58969381,0.41733158,3.42956908
0.12906453,5.54554647,0.00881064,0.20789450,0.16502774,1.25020034,0.16220814,0.59479503,0.43161862,3.42596264
0.13506753,5.60229661,0.00909720,0.20892569,0.16138835,1.28778310,0.16933868,0.60227243,0.44748407,3.42939343
0.14107054,5.67240213,0.00943874,0.21008248,0.15801545,1.33094655,0.17697124,0.61173809,0.46459786,3.43917921
0.14707354,5.75397486,0.00983174,0.21131366,0.15492467,1.37891125,0.18502814,0.62279259,0.48260308,3.45465877
0.15307654,5.84508478,0.01027189,0.21256741,0.15212539,1.43082147,0.19342834,0.63503362,0.50112449,3.47520504
0.15907954,5.94378947,0.01075408,0.21379193,0.14961978,1.48575592,0.20208784,0.64806459,0.51977764,3.50023596
0.16508254,6.04816479,0.01127232,0.21493621,0.14740237,1.54274134,0.21092018,0.66150311,0.53817863,3.52922362
0.17108554,6.15633730,0.01181982,0.21595092,0.14546003,1.60076912,0.21983724,0.67498932,0.55595408,3.56170204
0.17708854,6.26651848,0.01238901,0.21678937,0.14377241,1.65881466,0.22875019,0.68819369,0.57275114,3.59727401
0.18309155,6.37704045,0.01297161,0.21740869,0.14231286,1.71585914,0.23757084,0.70082438,0.58824723,3.63561728
0.18909455,6.48639260,0.01355878,0.21777097,0.14104973,1.77091309,0.24621306,0.71263376,0.60215921,3.67649027
0.19509755,6.59325795,0.01414125,0.21784458,0.13994804,1.82304097,0.25459456,0.72342404,0.61425167,3.71973701
0.20110055,6.69654802,0.01470954,0.21760534,0.13897131,1.87138585,0.26263873,0.73305163,0.62434396,3.76529147
0.20710355,6.79543446,0.01525417,0.21703772,0.13808365,1.91519325,0.27027654,0.74143029,0.63231590,3.81318067
0.21310655,6.88937594,0.01576587,0.21613582,0.13725174,1.95383305,0.27744847,0.74853262,0.63811165,3.86352638
0.21910955,6.97813858,0.01623585,0.21490415,0.13644685,1.98681859,0.28410621,0.75439012,0.64174178,3.91654486
0.22511256,7.06180846,0.01665604,0.21335814,0.13564654,2.01382196,0.29021420,0.75909141,0.64328337,3.97254440
0.23111556,7.14079521,0.01701929,0.21152434,0.13483625,2.03468481,0.29575081,0.76277889,0.64287804,4.03192026
0.23711856,7.21582578,0.01731958,0.20944019,0.13401036,2.04942416,0.30070907,0.76564386,0.64072802,4.09514694
0.24312156,7.28792826,0.01755218,0.20715346,0.13317299,2.05823280,0.30509701,0.76792011,0.63709037,4.16276761
0.24912456,7.35840584,0.01771379,0.20472133,0.13233834,2.06147427,0.30893742,0.76987643,0.63226950,4.23538113
0.25512756,7.42880173,0.01780259,0.20220907,0.13153055,2.05967249,0.31226713,0.77180805,0.62660829,4.31362669
0.26113057,7.50085621,0.01781826,0.19968842,0.13078325,2.05349641,0.31513576,0.77402762,0.62047818,4.39816668
0.26713357,7.57645712,0.01776198,0.19723581,0.13013866,2.04374037,0.31760410,0.77685574,0.61426839,4.48966840
0.27313657,7.65758577,0.01763633,0.19493025,0.12964641,2.03130056,0.31974196,0.78061168,0.60837495,4.58878507
0.27913957,7.74625990,0.01744519,0.19285126,0.12936212,2.01714877,0.32162584,0.78560443,0.60318957,4.69613687
0.28514257,7.84447565,0.01719359,0.19107671,0.12934581,2.00230405,0.32333629,0.79212445,0.59908904,4.81229249
0.29114557,7.95415035,0.01688752,0.18968070,0.12966016,1.98780331,0.32495515,0.80043631,0.59642520,4.93775166
0.29714857,8.07706737,0.01653371,0.18873166,0.13036877,1.97467173,0.32656282,0.81077256,0.59551602,5.07292894
0.30315158,8.21482459,0.01613945,0.18829050,0.13153445,1.96389382,0.32823554,0.82332871,0.59663781,5.21813892
0.30915458,8.36878723,0.01571235,0.18840909,0.13321751,1.95638598,0.33004283,0.83825952,0.60001882,5.37358276
0.31515758,8.54004570,0.01526016,0.18912893,0.13547424,1.95297116,0.33204524,0.85567661,0.60583438,5.53933609
0.32116058,8.72937900,0.01479053,0.19048012,0.13835542,1.95435632,0.33429227,0.87564715,0.61420354,5.71533783
0.32716358,8.93722368,0.01431084,0.19248064,0.14190511,1.96111317,0.33682080,0.89819362,0.62518717,5.90137982
0.33316658,9.16364869,0.01382808,0.19513580,0.14615942,1.97366264,0.33965382,0.92329447,0.63878764,6.09709709
0.33916958,9.40833603,0.01334867,0.19843802,0.15114551,1.99226342,0.34279967,0.95088546,0.65494982,6.30195852
0.34517259,9.67056757,0.01287838,0.20236689,0.15688077,2.01700478,0.34625169,0.98086154,0.67356330,6.51525824
0.35117559,9.94921818,0.01242228,0.20688933,0.16337197,2.04780398,0.34998842,1.01307913,0.69446582,6.73610778
0.35717859,10.24275585,0.01198464,0.21196004,0.17061471,2.08440829,0.35397422,1.04735869,0.71744768,6.96342983
0.36318159,10.54924930,0.01156894,0.21752218,0.17859286,2.12640161,0.35816042,1.08348746,0.74225699,7.19595415
0.36918459,10.86638389,0.01117789,0.22350813,0.18727815,2.17321567,0.36248692,1.12122240,0.76860566,7.43221685
0.37518759,11.19148674,0.01081343,0.22984058,0.19662994,2.22414559,0.36688417,1.16029330,0.79617602,7.67056389
0.38119060,11.52156163,0.01047680,0.23643369,0.20659510,2.27836942,0.37127557,1.20040608,0.82462790,7.90916024
0.38719360,11.85333429,0.01016859,0.24319451,0.21710807,2.33497128,0.37558019,1.24124641,0.85360605,8.14600554
0.39319660,12.18330830,0.00988884,0.25002458,0.22809116,2.39296734,0.37971565,1.28248365,0.88274775,8.37895723
0.39919960,12.50783112,0.00963711,0.25682171,0.23945504,2.45133406,0.38360118,1.32377513,0.91169057,8.60576158
0.40520260,12.82316954,0.00941261,0.26348194,0.25109953,2.50903772,0.38716065,1.36477094,0.94007992,8.82409287
0.41120560,13.12559295,0.00921427,0.26990159,0.26291466,2.56506415,0.39032550,1.40511910,0.96757648,9.03160007
0.41720860,13.41146225,0.00904084,0.27597953,0.27478203,2.61844787,0.39303745,1.44447111,0.99386306,9.22596022
0.42321161,13.67732158,0.00889104,0.28161938,0.28657646,2.66829928,0.39525075,1.48248777,1.01865098,9.40493684
0.42921461,13.91998963,0.00876358,0.28673175,0.29816795,2.71382903,0.39693400,1.51884519,1.04168556,9.56644130
0.43521761,14.13664701,0.00865730,0.29123645,0.30942391,2.75436861,0.39807133,1.55324074,1.06275069,9.70859471
0.44122061,14.32491562,0.00857119,0.29506444,0.32021159,2.78938625,0.39866294,1.58539876,1.08167233,9.82978757
0.44722361,14.48292675,0.00850448,0.29815966,0.33040071,2.81849758,0.39872485,1.61507585,1.09832069,9.92873413
0.45322661,14.60937426,0.00845660,0.30048045,0.33986619,2.84147068,0.39828794,1.64206539,1.11261116,10.00451884
0.45922961,14.70355025,0.00842726,0.30200071,0.34849090,2.85822530,0.39739625,1.66620126,1.12450399,10.05663219
0.46523262,14.76536116,0.00841638,0.30271049,0.35616834,2.86882658,0.39610473,1.68736035,1.13400249,10.08499383
0.47123562,14.79532320,0.00842404,0.30261626,0.36280521,2.87347343,0.39447627,1.70546401,1.14115019,10.08996145
0.47723862,14.79453719,0.00845045,0.30174064,0.36832372,2.87248249,0.39257856,1.72047800,1.14602680,10.07232461
0.48324162,14.76464345,0.00849586,0.30012164,0.37266354,2.86626831,0.39048054,1.73241129,1.14874329,10.03328340
0.48924462,14.70775911,0.00856045,0.29781150,0.37578344,2.85532101,0.38824887,1.74131340,1.14943630,9.97441274
0.49524762,14.62640031,0.00864421,0.29487509,0.37766234,2.84018224,0.38594463,1.74727070,1.14826205,9.89761372
0.50125063,14.52339297,0.00874689,0.29138801,0.37829998,2.82142091,0.38362017,1.75040155,1.14539014,9.80505419
0.50725363,14.40177611,0.00886784,0.28743437,0.37771692,2.79960956,0.38131663,1.75085071,1.14099732,9.69910116
0.51325663,14.26470196,0.00900597,0.28310443,0.37595405,2.77530237,0.37906192,1.74878308,1.13526158,9.58224800
0.51925963,14.11533698,0.00915963,0.27849217,0.37307158,2.74901592,0.37686960,1.74437726,1.12835679,9.45703969
0.52526263,13.95676794,0.00932659,0.27369273,0.36914744,2.72121302,0.37473838,1.73781893,1.12044798,9.32599904
0.53126563,13.79191635,0.00950404,0.26880006,0.36427532,2.69229041,0.37265247,1.72929463,1.11168741,9.19155700
0.53726863,13.62346432,0.00968853,0.26390467,0.35856221,2.66257020,0.37058273,1.71898596,1.10221156,9.05598950
0.54327164,13.45379378,0.00987612,0.25909147,0.35212577,2.63229549,0.36848841,1.70706457,1.09213905,8.92136284
0.54927464,13.28494062,0.01006236,0.25443807,0.34509136,2.60162960,0.36631954,1.69368806,1.08156939,8.78948933
0.55527764,13.11856410,0.01024246,0.25001313,0.33758908,2.57065880,0.36401961,1.67899701,1.07058270,8.66189398
0.56128064,12.95593144,0.01041141,0.24587522,0.32975065,2.53939802,0.36152867,1.66311310,1.05924011,8.53979257
0.56728364,12.79791670,0.01056412,0.24207185,0.32170653,2.50779894,0.35878639,1.64613844,1.04758485,8.42408116
0.57328664,12.64501267,0.01069562,0.23863882,0.31358312,2.47575985,0.35573508,1.62815608,1.03564387,8.31533606
0.57928964,12.49735385,0.01080120,0.23559997,0.30550017,2.44313678,0.35232252,1.60923152,1.02342986,8.21382364
0.58529265,12.35474880,0.01087659,0.23296708,0.29756859,2.40975507,0.34850435,1.58941516,1.01094356,8.11951846
0.59129565,12.21671957,0.01091813,0.23074008,0.28988855,2.37542117,0.34424607,1.56874547,0.99817621,8.03212842
0.59729865,12.08254644,0.01092290,0.22890751,0.28254793,2.33993398,0.33952446,1.54725270,0.98511201,7.95112565
0.60330165,11.95131586,0.01088880,0.22744715,0.27562125,2.30309539,0.33432842,1.52496279,0.97173061,7.87578143
0.60930465,11.82197021,0.01081469,0.22632687,0.26916892,2.26471990,0.32865933,1.50190139,0.95800946,7.80520410
0.61530765,11.69335772,0.01070035,0.22550561,0.26323693,2.22464298,0.32253074,1.47809769,0.94392592,7.73837873
0.62131066,11.56428157,0.01054658,0.22493452,0.25785687,2.18272814,0.31596772,1.45358773,0.92945927,7.67420742
0.62731366,11.43354718,0.01035506,0.22455824,0.25304631,2.13887265,0.30900573,1.42841733,0.91459250,7.61154957
0.63331666,11.30000701,0.01012838,0.22431627,0.24880954,2.09301195,0.30168920,1.40264410,0.89931378,7.54926122
0.63931966,11.16260235,0.00986992,0.22414444,0.24513851,2.04512282,0.29407004,1.37633885,0.88361785,7.48623299
0.64532266,11.02040164,0.00958369,0.22397645,0.24201409,1.99522534,0.28620585,1.34958601,0.86750711,7.42142599
0.65132566,10.87263494,0.00927425,0.22374542,0.23940753,1.94338382,0.27815838,1.32248340,0.85099254,7.35390531
0.65732866,10.71872424,0.00894657,0.22338555,0.23728210,1.88970665,0.26999188,1.29514116,0.83409445,7.28287051
0.66333167,10.55830927,0.00860581,0.22283367,0.23559484,1.83434539,0.26177172,1.26768012,0.81684305,7.20768274
0.66933467,10.39126833,0.00825729,0.22203082,0.23429850,1.77749290,0.25356321,1.24022969,0.79927882,7.12788795
0.67533767,10.21773392,0.00790626,0.22092370,0.23334347,1.71938085,0.24543055,1.21292545,0.78145269,7.04323581
0.68134067,10.03810269,0.00755783,0.21946607,0.23267976,1.66027647,0.23743616,1.18590658,0.76342607,6.95369373
0.68734367,9.85303931,0.00721684,0.21761993,0.23225897,1.60047870,0.22964005,1.15931337,0.74527067,6.85945573
0.69334667,9.66347418,0.00688783,0.21535652,0.23203609,1.54031376,0.22209947,1.13328491,0.72706802,6.76094572
0.69934967,9.47059454,0.00657492,0.21265713,0.23197129,1.48013018,0.21486871,1.10795714,0.70890890,6.65881496
0.70535268,9.27582909,0.00628178,0.20951362,0.23203143,1.42029345,0.20799889,1.08346129,0.69089243,6.55393364
0.71135568,9.08082631,0.00601163,0.20592863,0.23219130,1.36118018,0.20153791,1.05992283,0.67312494,6.44737654
0.71735868,8.88742655,0.00576724,0.20191559,0.23243461,1.30317202,0.19553027,1.03746097,0.65571867,6.34040313
0.72336168,8.69762869,0.00555088,0.19749834,0.23275458,1.24664943,0.19001694,1.01618857,0.63879021,6.23443239
0.72936468,8.51355185,0.00536439,0.19271053,0.23315418,1.19198524,0.18503514,0.99621250,0.62245874,6.13101297
0.73536768,8.33739312,0.00520921,0.18759471,0.23364591,1.13953841,0.18061796,0.97763426,0.60684423,6.03178948
0.74137069,8.17138225,0.00508635,0.18220122,0.23425118,1.08964781,0.17679396,0.96055073,0.59206542,5.93846572
0.74737369,8.01773448,0.00499649,0.17658683,0.23499928,1.04262636,0.17358668,0.94505500,0.57823784,5.85276581
0.75337669,7.87860258,0.00493995,0.17081332,0.23592590,0.99875562,0.17101404,0.93123686,0.56547176,5.77639436
0.75937969,7.75602921,0.00491676,0.16494581,0.23707144,0.95828082,0.16908773,0.91918299,0.55387026,5.71099646
0.76538269,7.65190090,0.00492664,0.15905119,0.23847887,0.92140661,0.16781260,0.90897665,0.54352734,5.65811884
0.77138569,7.56790446,0.00496903,0.15319642,0.24019149,0.88829341,0.16718608,0.90069659,0.53452617,5.61917286
0.77738869,7.50548688,0.00504311,0.14744693,0.24225058,0.85905464,0.16719764,0.89441536,0.52693748,5.59540026
0.78339170,7.46581956,0.00514778,0.14186514,0.24469300,0.83375467,0.16782841,0.89019672,0.52081815,5.58784254
0.78939470,7.44976746,0.00528164,0.13650901,0.24754889,0.81240762,0.16905088,0.88809238,0.51620994,5.59731436
0.79539770,7.45786385,0.00544302,0.13143085,0.25083966,0.79497701,0.17082883,0.88813809,0.51313842,5.62438163
0.80140070,7.49029115,0.00562994,0.12667621,0.25457620,0.78137622,0.17311740,0.89034929,0.51161203,5.66934462
0.80740370,7.54686821,0.00584008,0.12228308,0.25875760,0.77146976,0.17586337,0.89471653,0.51162144,5.73222624
0.81340670,7.62704444,0.00607080,0.11828120,0.26337032,0.76507541,0.17900571,0.90120109,0.51313894,5.81276592
0.81940970,7.72990114,0.00631911,0.11469167,0.26838798,0.76196705,0.18247629,0.90973095,0.51611813,5.91041903
0.82541271,7.85416025,0.00658168,0.11152671,0.27377176,0.76187840,0.18620081,0.92019769,0.52049386,6.02436200
0.83141571,7.99820094,0.00685483,0.10878973,0.27947149,0.76450744,0.19010006,0.93245455,0.52618232,6.15350326
0.83741871,8.16008410,0.00713458,0.10647553,0.28542729,0.76952170,0.19409125,0.94631609,0.53308163,6.29650001
0.84342171,8.33758512,0.00741669,0.10457079,0.29157198,0.77656426,0.19808962,0.96155967,0.54107259,6.45178085
0.84942471,8.52823476,0.00769669,0.10305471,0.29783388,0.78526051,0.20201023,0.97792896,0.55002009,6.61757422
0.85542771,8.72936831,0.00796998,0.10189993,0.30414014,0.79522562,0.20576988,0.99513965,0.55977481,6.79194270
0.86143072,8.93818234,0.00823188,0.10107347,0.31042039,0.80607258,0.20928916,1.01288717,0.57017562,6.97282280
0.86743372,9.15179872,0.00847782,0.10053802,0.31661053,0.81742086,0.21249457,1.03085643,0.58105246,7.15806989
0.87343672,9.36733467,0.00870338,0.10025322,0.32265656,0.82890526,0.21532068,1.04873307,0.59222976,7.34550790
0.87943972,9.58197751,0.00890449,0.10017711,0.32851818,0.84018502,0.21771226,1.06621599,0.60353047,7.53298262
0.88544272,9.79306216,0.00907752,0.10026760,0.33417206,0.85095277,0.21962625,1.08303033,0.61478046,7.71841777
0.89144572,9.99814922,0.00921946,0.10048398,0.33961450,0.86094310,0.22103360,1.09894053,0.62581325,7.89987215
0.89744872,10.19510069,0.00932804,0.10078839,0.34486339,0.86994029,0.22192080,1.11376252,0.63647496,8.07559623
0.90345173,10.38215040,0.00940187,0.10114719,0.34995924,0.87778512,0.22229106,1.12737442,0.64662917,8.24408602
0.90945473,10.55796581,0.00944052,0.10153224,0.35496515,0.88438007,0.22216509,1.13972513,0.65616159,8.40413183
0.91545773,10.72169775,0.00944464,0.10192190,0.35996572,0.88969284,0.22158128,1.15083995,0.66498416,8.55485964
0.92146073,10.87301483,0.00941598,0.10230182,0.36506475,0.89375780,0.22059535,1.16082303,0.67303849,8.69576228
0.92746373,11.01211952,0.00935742,0.10266551,0.37038177,0.89667510,0.21927939,1.16985603,0.68029831,8.82671821
0.93346673,11.13974345,0.00927294,0.10301447,0.37604752,0.89860732,0.21772019,1.17819298,0.68677071,8.94799573
0.93946973,11.25712010,0.00916756,0.10335804,0.38219840,0.89977370,0.21601699,1.18615131,0.69249610,9.06024084
0.94547274,11.36593413,0.00904723,0.10371290,0.38897022,0.90044183,0.21427855,1.19409925,0.69754672,9.16444790
0.95147574,11.46824771,0.00891870,0.10410217,0.39649128,0.90091712,0.21261971,1.20244018,0.70202363,9.26191258
0.95747874,11.56640518,0.00878931,0.10455427,0.40487530,0.90153036,0.21115748,1.21159439,0.70605235,9.35416794
0.96348174,11.66291889,0.00866677,0.10510142,0.41421430,0.90262367,0.21000681,1.22197917,0.70977714,9.44290513
0.96948474,11.76034029,0.00855895,0.10577795,0.42457190,0.90453551,0.20927615,1.23398806,0.71335412,9.52988133
0.97548774,11.86112124,0.00847361,0.10661846,0.43597732,0.90758524,0.20906303,1.24797038,0.71694370,9.61681852
0.98149075,11.96747175,0.00841811,0.10765583,0.44842047,0.91205795,0.20944979,1.26421190,0.72070234,9.70529736
0.98749375,12.08122085,0.00839915,0.10891936,0.46184838,0.91819025,0.21049972,1.28291777,0.72477431,9.79665138
0.99349675,12.20368766,0.00842254,0.11043288,0.47616316,0.92615767,0.21225365,1.30419861,0.72928364,9.89186672
0.99949975,12.33556987,0.00849292,0.11221315,0.49122196,0.93606434,0.21472740,1.32806042,0.73432690,9.99149315
1.00550275,12.47685607,0.00861362,0.11426844,0.50683861,0.94793549,0.21791000,1.35439915,0.73996694,10.09557158
1.01150575,12.62676792,0.00878643,0.11659751,0.52278741,0.96171323,0.22176292,1.38300008,0.74622823,10.20358296
1.01750875,12.78373654,0.00901155,0.11918896,0.53880869,0.97725593,0.22622043,1.41354234,0.75309384,10.31442247
1.02351176,12.94541623,0.00928750,0.12202109,0.55461612,0.99434129,0.23119099,1.44560838,0.76050449,10.42640188
1.02951476,13.10873661,0.00961114,0.12506208,0.56990553,1.01267311,0.23655978,1.47869804,0.76835962,10.53728132
1.03551776,13.26999229,0.00997775,0.12827081,0.58436478,1.03189159,0.24219220,1.51224677,0.77652065,10.64433049
1.04152076,13.42496732,0.01038118,0.13159802,0.59768443,1.05158661,0.24793830,1.54564688,0.78481615,10.74441762
1.04752376,13.56908938,0.01081403,0.13498785,0.60956863,1.07131353,0.25363793,1.57827123,0.79304884,10.83412260
1.05352676,13.69760727,0.01126792,0.13837978,0.61974591,1.09061083,0.25912641,1.60949789,0.80100405,10.90986991
1.05952976,13.80578352,0.01173382,0.14171076,0.62797908,1.10901854,0.26424046,1.63873476,0.80845921,10.96807499
1.06553277,13.88909296,0.01220237,0.14491749,0.63407422,1.12609686,0.26882417,1.66544295,0.81519392,11.00529746
1.07153577,13.94341777,0.01266429,0.14793878,0.63788789,1.14144377,0.27273473,1.68915764,0.82100001,11.01839362
1.07753877,13.96522909,0.01311074,0.15071775,0.63933257,1.15471089,0.27584761,1.70950552,0.82569116,11.00466060
1.08354177,13.95174622,0.01353374,0.15320391,0.63837989,1.16561670,0.27806101,1.72621785,0.82911141,10.96196516
1.08954477,13.90106524,0.01392651,0.15535495,0.63506152,1.17395641,0.27929942,1.73913856,0.83114222,10.88885027
1.09554777,13.81225051,0.01428382,0.15713806,0.62946779,1.17960801,0.27951593,1.74822698,0.83170747,10.78461443
1.10155078,13.68538449,0.01460226,0.15853096,0.62174392,1.18253409,0.27869346,1.75355507,0.83077640,10.64935930
1.10755378,13.52157336,0.01488047,0.15952228,0.61208430,1.18277941,0.27684461,1.75529944,0.82836401,10.48400361
1.11355678,13.32290834,0.01511924,0.16011156,0.60072485,1.18046434,0.27401039,1.75372857,0.82452905,10.29026256
1.11955978,13.09238500,0.01532162,0.16030867,0.58793409,1.17577455,0.27025761,1.74918602,0.81936973,10.07059393
1.12556278,12.83378494,0.01549281,0.16013280,0.57400305,1.16894750,0.26567547,1.74207050,0.81301717,9.82811371
1.13156578,12.55152602,0.01564008,0.15961106,0.55923484,1.16025666,0.26037112,1.73281406,0.80562735,9.56648573
1.13756878,12.25048914,0.01577253,0.15877676,0.54393404,1.14999418,0.25446471,1.72185946,0.79737161,9.28979084
1.14357179,11.93583029,0.01590076,0.15766746,0.52839659,1.13845319,0.24808413,1.70963805,0.78842658,9.00238201
1.14957479,11.61278726,0.01603652,0.15632295,0.51290055,1.12591069,0.24135959,1.69654932,0.77896398,8.70873260
1.15557779,11.28649033,0.01619222,0.15478320,0.49769805,1.11261196,0.23441842,1.68294313,0.76914090,8.41328452
1.16158079,10.96178569,0.01638044,0.15308645,0.48300882,1.09875749,0.22738029,1.66910554,0.75909123,8.12030339
1.16758379,10.64307934,0.01661344,0.15126755,0.46901537,1.08449309,0.22035307,1.65524895,0.74891857,7.83374663
1.17358679,10.33420769,0.01690259,0.14935653,0.45586006,1.06990367,0.21342950,1.64150676,0.73869122,7.55714968
1.17958979,10.03833954,0.01725781,0.14737759,0.44364396,1.05501106,0.20668477,1.62793280,0.72843931,7.29353439
1.18559280,9.75791199,0.01768716,0.14534847,0.43242755,1.03977587,0.20017507,1.61450528,0.71815435,7.04534221
1.19159580,9.49460122,0.01819629,0.14328022,0.42223283,1.02410320,0.19393717,1.60113485,0.70779118,6.81439353
1.19759880,9.24932697,0.01878815,0.14117741,0.41304696,1.00785167,0.18798892,1.58767606,0.69727200,6.60187304
1.20360180,9.02228803,0.01946264,0.13903866,0.40482682,0.99084537,0.18233063,1.57394139,0.68649237,6.40833984
1.20960480,8.81302473,0.02021648,0.13685749,0.39750439,0.97288766,0.17694714,1.55971700,0.67532868,6.23376003
1.21560780,8.62050310,0.02104306,0.13462346,0.39099253,0.95377618,0.17181050,1.54477896,0.66364663,6.07755846
1.22161081,8.44321517,0.02193258,0.13232335,0.38519085,0.93331800,0.16688299,1.52890927,0.65131019,5.93868583
1.22761381,8.27928912,0.02287214,0.12994258,0.37999138,0.91134407,0.16212044,1.51191053,0.63819055,5.81569713
1.23361681,8.12660351,0.02384609,0.12746644,0.37528385,0.88772222,0.15747548,1.49361851,0.62417446,5.70683701
1.23961981,7.98289980,0.02483644,0.12488141,0.37096031,0.86236792,0.15290070,1.47391222,0.60917163,5.61012805
1.24562281,7.84588860,0.02582334,0.12217622,0.36691896,0.83525227,0.14835163,1.45272069,0.59312075,5.52345818
1.25162581,7.71334534,0.02678577,0.11934272,0.36306718,0.80640700,0.14378914,1.43002671,0.57599393,5.44466392
1.25762881,7.58319271,0.02770216,0.11637662,0.35932368,0.77592626,0.13918160,1.40586710,0.55779927,5.37160676
1.26363182,7.45356772,0.02855117,0.11327784,0.35561980,0.74396525,0.13450638,1.38033015,0.53858179,5.30224062
1.26963482,7.32287269,0.02931240,0.11005074,0.35190011,0.71073591,0.12975083,1.35355030,0.51842250,5.23466908
1.27563782,7.18981003,0.02996716,0.10670400,0.34812239,0.67650022,0.12491285,1.32570074,0.49743605,5.16719160
1.28164082,7.05340198,0.03049916,0.10325043,0.34425712,0.64156136,0.12000077,1.29698454,0.47576696,5.09833851
1.28764382,6.91299659,0.03089516,0.09970646,0.34028672,0.60625351,0.11503299,1.26762497,0.45358498,5.02689535
1.29364682,6.76826216,0.03114546,0.09609161,0.33620458,0.57093084,0.11003712,1.23785565,0.43107973,4.95191707
1.29964982,6.61917237,0.03124436,0.09242783,0.33201412,0.53595630,0.10504885,1.20791116,0.40845505,4.87273342
1.30565283,6.46598441,0.03119041,0.08873882,0.32772803,0.50169076,0.10011058,1.17801878,0.38592340,4.78894664
1.31165583,6.30921276,0.03098651,0.08504932,0.32336768,0.46848306,0.09526991,1.14839162,0.36370054,4.70042294
1.31765883,6.14960042,0.03063993,0.08138447,0.31896288,0.43666127,0.09057809,1.11922364,0.34200074,4.60727912
1.32366183,5.98808971,0.03016208,0.07776920,0.31455194,0.40652554,0.08608836,1.09068654,0.32103276,4.50986565
1.32966483,5.82579404,0.02956816,0.07422779,0.31018207,0.37834264,0.08185444,1.06292880,0.30099668,4.40874743
1.33566783,5.66397162,0.02887676,0.07078342,0.30591005,0.35234239,0.07792905,1.03607653,0.28208155,4.30468319
1.34167084,5.50400188,0.02810922,0.06745791,0.30180307,0.32871566,0.07436259,1.01023604,0.26446394,4.19860423
1.34767384,5.34736454,0.02728906,0.06427156,0.29793964,0.30761417,0.07120199,0.98549780,0.24830729,4.09159317
1.35367684,5.19562135,0.02644120,0.06124305,0.29441047,0.28915156,0.06848974,0.96194134,0.23376189,3.98486276
1.35967984,5.05039973,0.02559130,0.05838947,0.29131911,0.27340570,0.06626312,0.93964064,0.22096533,3.87973507
1.36568284,4.91337753,0.02476502,0.05572638,0.28878221,0.26042178,0.06455365,0.91866968,0.21004333,3.77762054
1.37168584,4.78626800,0.02398739,0.05326797,0.28692932,0.25021603,0.06338673,0.89910745,0.20111058,3.67999690
1.37768884,4.67080361,0.02328215,0.05102722,0.28590202,0.24277966,0.06278146,0.88104225,0.19427158,3.58838728
1.38369185,4.56871790,0.02267126,0.04901603,0.28585223,0.23808275,0.06275068,0.86457478,0.18962118,3.50433721
1.38969485,4.48172410,0.02217444,0.04724544,0.28693980,0.23607792,0.06330107,0.84981979,0.18724469,3.42938985
1.39569785,4.41148988,0.02180884,0.04572573,0.28932916,0.23670346,0.06443341,0.83690613,0.18721744,3.36505928
1.40170085,4.35960771,0.02158878,0.04446650,0.29318504,0.23988586,0.06614297,0.82597499,0.18960378,3.31280146
1.40770385,4.32756052,0.02152559,0.04347675,0.29866753,0.24554156,0.06841984,0.81717658,0.19445530,3.27398289
1.41370685,4.31668308,0.02162759,0.04276482,0.30592631,0.25357788,0.07124934,0.81066515,0.20180856,3.24984733
1.41970985,4.32811967,0.02190000,0.04233833,0.31509442,0.26389320,0.07461237,0.80659261,0.21168215,3.24148078
1.42571286,4.36277925,0.02234505,0.04220405,0.32628160,0.27637635,0.07848573,0.80510115,0.22407332,3.24977595
1.43171586,4.42128958,0.02296206,0.04236770,0.33956773,0.29090534,0.08284234,0.80631512,0.23895442,3.27539690
1.43771886,4.50395233,0.02374754,0.04283376,0.35499630,0.30734565,0.08765140,0.81033253,0.25626919,3.31874547
1.44372186,4.61070139,0.02469535,0.04360517,0.37256852,0.32554817,0.09287845,0.81721680,0.27592932,3.37993096
1.44972486,4.74106676,0.02579681,0.04468316,0.39223825,0.34534711,0.09848537,0.82698891,0.29781142,3.45874459
1.45572786,4.89414650,0.02704088,0.04606696,0.41390814,0.36655802,0.10443033,0.83962075,0.32175477,3.55464063
1.46173087,5.06858919,0.02841432,0.04775364,0.43742717,0.38897620,0.11066774,0.85502972,0.34756001,3.66672565
1.46773387,5.26258907,0.02990186,0.04973799,0.46258995,0.41237582,0.11714820,0.87307518,0.37498915,3.79375732
1.47373687,5.47389550,0.03148642,0.05201244,0.48913796,0.43650982,0.12381857,0.89355697,0.40376688,3.93415393
