energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
3.44272136,0.89346934,0.01749148,0.16372194,0.42968455,0.02346164,0.19954498,0.09286335,0.45737344,0.00000000
3.44872436,0.88720014,0.01616926,0.16071239,0.43292914,0.02303684,0.19339551,0.09312385,0.46322922,0.00000000
3.45472736,0.87933279,0.01484084,0.15737671,0.43730337,0.02254579,0.18689926,0.09292823,0.46691292,0.00000000
3.46073037,0.87009048,0.01352510,0.15376926,0.44297170,0.02199421,0.18015736,0.09227530,0.46839380,0.00000000
3.46673337,0.85970337,0.01223902,0.14994575,0.45004313,0.02138885,0.17326813,0.09117429,0.46769052,0.00000000
3.47273637,0.84839786,0.01099742,0.14596123,0.45856357,0.02073720,0.16632427,0.08964422,0.46486795,0.00000000
3.47873937,0.83638623,0.00981272,0.14186832,0.46851034,0.02004728,0.15941041,0.08771293,0.46003241,0.00000000
3.48474237,0.82385742,0.00869489,0.13771553,0.47978931,0.01932737,0.15260115,0.08541586,0.45332549,0.00000000
3.49074537,0.81096915,0.00765140,0.13354585,0.49223484,0.01858571,0.14595966,0.08279460,0.44491695,0.00000000
3.49674837,0.79784203,0.00668733,0.12939566,0.50561252,0.01783030,0.13953676,0.07989528,0.43499703,0.00000000
3.50275138,0.78455570,0.00580551,0.12529396,0.51962498,0.01706867,0.13337063,0.07676696,0.42376857,0.00000000
3.50875438,0.77114756,0.00500672,0.12126195,0.53392035,0.01630773,0.12748696,0.07345996,0.41143950,0.00000000
3.51475738,0.75761385,0.00428998,0.11731308,0.54810335,0.01555359,0.12189969,0.07002433,0.39821583,0.00000000
3.52076038,0.74391335,0.00365277,0.11345339,0.56174841,0.01481155,0.11661212,0.06650850,0.38429579,0.00000000
3.52676338,0.72997333,0.00309135,0.10968225,0.57441449,0.01408598,0.11161845,0.06295811,0.36986500,0.00000000
3.53276638,0.71569753,0.00260107,0.10599339,0.58566100,0.01338040,0.10690561,0.05941509,0.35509314,0.00000000
3.53876938,0.70097577,0.00217657,0.10237621,0.59506396,0.01269748,0.10245531,0.05591703,0.34013196,0.00000000
3.54477239,0.68569461,0.00181210,0.09881726,0.60223202,0.01203918,0.09824618,0.05249682,0.32511464,0.00000000
3.55077539,0.66974845,0.00150171,0.09530178,0.60682132,0.01140682,0.09425597,0.04918253,0.31015648,0.00000000
3.55677839,0.65305060,0.00123945,0.09181531,0.60854882,0.01080129,0.09046363,0.04599755,0.29535650,0.00000000
3.56278139,0.63554338,0.00101952,0.08834518,0.60720321,0.01022312,0.08685125,0.04296089,0.28079988,0.00000000
3.56878439,0.61720695,0.00083642,0.08488187,0.60265317,0.00967270,0.08340570,0.04008766,0.26656088,0.00000000
3.57478739,0.59806615,0.00068499,0.08142007,0.59485243,0.00915041,0.08011995,0.03738959,0.25270587,0.00000000
3.58079040,0.57819499,0.00056053,0.07795956,0.58384153,0.00865670,0.07699399,0.03487564,0.23929633,0.00000000
3.58679340,0.55771850,0.00045879,0.07450567,0.56974618,0.00819226,0.07403531,0.03255257,0.22639135,0.00000000
3.59279640,0.53681174,0.00037601,0.07106938,0.55277228,0.00775801,0.07125890,0.03042545,0.21404967,0.00000000
3.59879940,0.51569604,0.00030890,0.06766711,0.53319805,0.00735516,0.06868682,0.02849809,0.20233082,0.00000000
3.60480240,0.49463253,0.00025462,0.06432015,0.51136346,0.00698521,0.06634728,0.02677335,0.19129556,0.00000000
3.61080540,0.47391335,0.00021077,0.06105376,0.48765762,0.00664986,0.06427338,0.02525334,0.18100536,0.00000000
3.61680840,0.45385088,0.00017532,0.05789605,0.46250469,0.00635096,0.06250141,0.02393939,0.17152115,0.00000000
3.62281141,0.43476556,0.00014661,0.05487667,0.43634902,0.00609039,0.06106896,0.02283207,0.16290130,0.00000000
3.62881441,0.41697277,0.00012325,0.05202532,0.40964008,0.00586991,0.06001280,0.02193091,0.15519909,0.00000000
3.63481741,0.40076958,0.00010415,0.04937036,0.38281791,0.00569103,0.05936665,0.02123417,0.14845982,0.00000000
3.64082041,0.38642177,0.00008841,0.04693730,0.35629966,0.00555487,0.05915900,0.02073847,0.14271780,0.00000000
3.64682341,0.37415187,0.00007534,0.04474750,0.33046770,0.00546197,0.05941096,0.02043849,0.13799330,0.00000000
3.65282641,0.36412869,0.00006440,0.04281706,0.30565969,0.00541220,0.06013438,0.02032657,0.13428995,0.00000000
3.65882941,0.35645887,0.00005515,0.04115584,0.28216094,0.00540464,0.06133022,0.02039245,0.13159253,0.00000000
3.66483242,0.35118076,0.00004728,0.03976687,0.26019917,0.00543747,0.06298728,0.02062304,0.12986537,0.00000000
3.67083542,0.34826093,0.00004053,0.03864599,0.23994175,0.00550797,0.06508143,0.02100232,0.12905164,0.00000000
3.67683842,0.34759348,0.00003472,0.03778179,0.22149531,0.00561246,0.06757526,0.02151137,0.12907341,0.00000000
3.68284142,0.34900214,0.00002970,0.03715596,0.20490757,0.00574637,0.07041830,0.02212845,0.12983264,0.00000000
3.68884442,0.35224517,0.00002536,0.03674377,0.19017118,0.00590432,0.07354772,0.02282936,0.13121305,0.00000000
3.69484742,0.35702269,0.00002163,0.03651496,0.17722916,0.00608017,0.07688967,0.02358783,0.13308288,0.00000000
3.70085043,0.36298636,0.00001843,0.03643480,0.16598169,0.00626725,0.08036096,0.02437608,0.13529824,0.00000000
3.70685343,0.36975088,0.00001572,0.03646526,0.15629381,0.00645847,0.08387128,0.02516546,0.13770724,0.00000000
3.71285643,0.37690684,0.00001347,0.03656642,0.14800366,0.00664656,0.08732577,0.02592719,0.14015440,0.00000000
3.71885943,0.38403452,0.00001166,0.03669781,0.14093095,0.00682426,0.09062784,0.02663317,0.14248539,0.00000000
3.72486243,0.39071798,0.00001028,0.03681990,0.13488527,0.00698457,0.09368214,0.02725672,0.14455174,0.00000000
3.73086543,0.39655900,0.00000936,0.03689537,0.12967396,0.00712095,0.09639762,0.02777343,0.14621544,0.00000000
3.73686843,0.40119018,0.00000892,0.03689041,0.12510934,0.00722750,0.09869047,0.02816183,0.14735318,0.00000000
3.74287144,0.40428688,0.00000901,0.03677576,0.12101504,0.00729921,0.10048691,0.02840408,0.14785999,0.00000000
3.74887444,0.40557739,0.00000973,0.03652768,0.11723133,0.00733202,0.10172562,0.02848644,0.14765233,0.00000000
3.75487744,0.40485111,0.00001119,0.03612860,0.11361937,0.00732306,0.10235979,0.02839974,0.14667021,0.00000000
3.76088044,0.40196437,0.00001356,0.03556757,0.11006437,0.00727060,0.10235871,0.02813951,0.14487858,0.00000000
3.76688344,0.39684387,0.00001705,0.03484048,0.10647762,0.00717421,0.10170877,0.02770616,0.14226778,0.00000000
3.77288644,0.38948750,0.00002196,0.03395010,0.10279752,0.00703466,0.10041391,0.02710482,0.13885300,0.00000000
3.77888944,0.37996287,0.00002864,0.03290580,0.09898959,0.00685394,0.09849548,0.02634515,0.13467306,0.00000000
3.78489245,0.36840344,0.00003754,0.03172320,0.09504580,0.00663512,0.09599155,0.02544091,0.12978830,0.00000000
3.79089545,0.35500279,0.00004924,0.03042355,0.09098308,0.00638231,0.09295573,0.02440953,0.12427787,0.00000000
3.79689845,0.34000722,0.00006442,0.02903314,0.08684143,0.00610044,0.08945550,0.02327147,0.11823664,0.00000000
3.80290145,0.32370708,0.00008390,0.02758247,0.08268150,0.00579513,0.08557025,0.02204961,0.11177165,0.00000000
3.80890445,0.30642741,0.00010867,0.02610549,0.07858208,0.00547254,0.08138902,0.02076856,0.10499846,0.00000000
3.81490745,0.28851805,0.00013988,0.02463882,0.07463735,0.00513915,0.07700812,0.01945398,0.09803760,0.00000000
3.82091046,0.27034396,0.00017886,0.02322094,0.07095423,0.00480164,0.07252868,0.01813195,0.09101102,0.00000000
3.82691346,0.25227584,0.00022715,0.02189148,0.06764962,0.00446665,0.06805424,0.01682835,0.08403898,0.00000000
3.83291646,0.23468148,0.00028646,0.02069055,0.06484790,0.00414072,0.06368845,0.01556834,0.07723729,0.00000000
3.83891946,0.21791803,0.00035872,0.01965814,0.06267847,0.00383010,0.05953298,0.01437589,0.07071497,0.00000000
3.84492246,0.20232540,0.00044603,0.01883358,0.06127336,0.00354065,0.05568559,0.01327347,0.06457254,0.00000000
3.85092546,0.18822070,0.00055062,0.01825505,0.06076495,0.00327778,0.05223848,0.01228171,0.05890073,0.00000000
3.85692846,0.17589384,0.00067489,0.01795915,0.06128366,0.00304635,0.04927689,0.01141926,0.05377975,0.00000000
3.86293147,0.16560413,0.00082129,0.01798042,0.06295560,0.00285066,0.04687783,0.01070266,0.04927901,0.00000000
3.86893447,0.15757772,0.00099228,0.01835094,0.06590004,0.00269436,0.04510913,0.01014625,0.04545724,0.00000000
3.87493747,0.15200578,0.00119028,0.01909984,0.07022678,0.00258051,0.04402850,0.00976221,0.04236287,0.00000000
3.88094047,0.14904316,0.00141754,0.02025278,0.07603318,0.00251150,0.04368285,0.00956055,0.04003473,0.00000000
3.88694347,0.14880738,0.00167608,0.02183137,0.08340108,0.00248908,0.04410753,0.00954912,0.03850276,0.00000000
3.89294647,0.15137778,0.00196754,0.02385255,0.09239339,0.00251434,0.04532577,0.00973367,0.03778889,0.00000000
3.89894947,0.15679477,0.00229311,0.02632788,0.10305065,0.00258773,0.04734801,0.01011788,0.03790773,0.00000000
3.90495248,0.16505909,0.00265336,0.02926282,0.11538747,0.00270905,0.05017140,0.01070332,0.03886732,0.00000000
3.91095548,0.17613101,0.00304816,0.03265604,0.12938916,0.00287744,0.05377925,0.01148948,0.04066963,0.00000000
3.91695848,0.18992979,0.00347657,0.03649864,0.14500863,0.00309136,0.05814065,0.01247372,0.04331089,0.00000000
3.92296148,0.20633316,0.00393671,0.04077359,0.16216378,0.00334863,0.06321019,0.01365124,0.04678176,0.00000000
3.92896448,0.22517730,0.00442575,0.04545524,0.18073570,0.00364639,0.06892788,0.01501503,0.05106725,0.00000000
3.93496748,0.24625737,0.00493981,0.05050894,0.20056782,0.00398115,0.07521943,0.01655584,0.05614656,0.00000000
3.94097049,0.26932877,0.00547399,0.05589105,0.22146617,0.00434879,0.08199681,0.01826217,0.06199264,0.00000000
3.94697349,0.29410946,0.00602238,0.06154903,0.24320105,0.00474457,0.08915923,0.02012031,0.06857179,0.00000000
3.95297649,0.32028330,0.00657813,0.06742202,0.26551017,0.00516325,0.09659462,0.02211435,0.07584310,0.00000000
3.95897949,0.34750472,0.00713358,0.07344161,0.28810320,0.00559909,0.10418162,0.02422638,0.08375796,0.00000000
3.96498249,0.37540464,0.00768039,0.07953298,0.31066790,0.00604598,0.11179197,0.02643658,0.09225956,0.00000000
3.97098549,0.40359757,0.00820976,0.08561643,0.33287753,0.00649755,0.11929354,0.02872353,0.10128255,0.00000000
3.97698849,0.43168995,0.00871262,0.09160902,0.35439941,0.00694728,0.12655361,0.03106445,0.11075281,0.00000000
3.98299150,0.45928928,0.00917992,0.09742663,0.37490437,0.00738866,0.13344256,0.03343559,0.12058749,0.00000000
3.98899450,0.48601397,0.00960289,0.10298604,0.39407661,0.00781530,0.13983782,0.03581258,0.13069516,0.00000000
3.99499750,0.51150342,0.00997329,0.10820712,0.41162374,0.00822114,0.14562780,0.03817085,0.14097641,0.00000000
4.00100050,0.53542806,0.01028370,0.11301507,0.42728639,0.00860055,0.15071578,0.04048610,0.15132457,0.00000000
4.00700350,0.55749879,0.01052777,0.11734245,0.44084699,0.00894850,0.15502359,0.04273466,0.16162684,0.00000000
4.01300650,0.57747562,0.01070046,0.12113113,0.45213733,0.00926068,0.15849486,0.04489397,0.17176569,0.00000000
4.01900950,0.59517492,0.01079815,0.12433383,0.46104456,0.00953359,0.16109773,0.04694290,0.18162057,0.00000000
4.02501251,0.61047514,0.01081886,0.12691548,0.46751516,0.00976465,0.16282688,0.04886211,0.19106989,0.00000000
4.03101551,0.62332060,0.01076229,0.12885397,0.47155691,0.00995222,0.16370475,0.05063433,0.19999322,0.00000000
4.03701851,0.63372328,0.01062980,0.13014069,0.47323862,0.01009567,0.16378197,0.05224458,0.20827374,0.00000000
4.04302151,0.64176249,0.01042444,0.13078040,0.47268764,0.01019529,0.16313682,0.05368030,0.21580077,0.00000000
4.04902451,0.64758241,0.01015081,0.13079084,0.47008542,0.01025232,0.16187391,0.05493147,0.22247238,0.00000000
4.05502751,0.65138773,0.00981490,0.13020183,0.46566125,0.01026887,0.16012186,0.05599066,0.22819801,0.00000000
4.06103052,0.65343737,0.00942392,0.12905404,0.45968458,0.01024779,0.15803037,0.05685299,0.23290096,0.00000000
4.06703352,0.65403683,0.00898606,0.12739746,0.45245634,0.01019259,0.15576649,0.05751607,0.23652063,0.00000000
4.07303652,0.65352912,0.00851023,0.12528965,0.44429965,0.01010732,0.15351040,0.05797997,0.23901459,0.00000000
4.07903952,0.65228497,0.00800577,0.12279387,0.43555044,0.00999642,0.15145073,0.05824703,0.24036014,0.00000000
4.08504252,0.65069240,0.00748223,0.11997712,0.42654844,0.00986460,0.14977962,0.05832182,0.24055547,0.00000000
4.09104552,0.64914606,0.00694906,0.11690818,0.41762881,0.00971670,0.14868767,0.05821094,0.23962024,0.00000000
4.09704852,0.64803671,0.00641538,0.11365583,0.40911481,0.00955758,0.14835883,0.05792291,0.23759566,0.00000000
4.10305153,0.64774108,0.00588977,0.11028713,0.40131180,0.00939201,0.14896548,0.05746804,0.23454384,0.00000000
4.10905453,0.64861229,0.00538010,0.10686592,0.39450247,0.00922455,0.15066371,0.05685827,0.23054662,0.00000000
4.11505753,0.65097113,0.00489336,0.10345157,0.38894356,0.00905949,0.15358900,0.05610706,0.22570375,0.00000000
4.12106053,0.65509823,0.00443557,0.10009796,0.38486378,0.00890079,0.15785231,0.05522916,0.22013055,0.00000000
4.12706353,0.66122736,0.00401170,0.09685274,0.38246290,0.00875197,0.16353669,0.05424053,0.21395505,0.00000000
4.13306653,0.66953979,0.00362566,0.09375680,0.38191164,0.00861616,0.17069446,0.05315806,0.20731482,0.00000000
4.13906953,0.68015989,0.00328031,0.09084402,0.38335217,0.00849597,0.17934510,0.05199945,0.20035342,0.00000000
4.14507254,0.69315191,0.00297747,0.08814120,0.38689882,0.00839355,0.18947373,0.05078288,0.19321677,0.00000000
4.15107554,0.70851800,0.00271799,0.08566819,0.39263878,0.00831053,0.20103041,0.04952681,0.18604945,0.00000000
4.15707854,0.72619746,0.00250184,0.08343818,0.40063243,0.00824800,0.21393019,0.04824965,0.17899106,0.00000000
4.16308154,0.74606722,0.00232820,0.08145811,0.41091318,0.00820654,0.22805394,0.04696943,0.17217282,0.00000000
4.16908454,0.76794357,0.00219555,0.07972916,0.42348658,0.00818622,0.24325007,0.04570350,0.16571443,0.00000000
4.17508754,0.79158510,0.00210184,0.07824735,0.43832878,0.00818656,0.25933703,0.04446815,0.15972136,0.00000000
4.18109055,0.81669684,0.00204452,0.07700418,0.45538424,0.00820658,0.27610670,0.04327828,0.15428261,0.00000000
4.18709355,0.84293560,0.00202074,0.07598724,0.47456300,0.00824477,0.29332860,0.04214708,0.14946892,0.00000000
4.19309655,0.86991641,0.00202745,0.07518095,0.49573757,0.00829916,0.31075487,0.04108571,0.14533160,0.00000000
4.19909955,0.89722001,0.00206152,0.07456724,0.51873996,0.00836732,0.32812602,0.04010310,0.14190194,0.00000000
4.20510255,0.92440143,0.00211990,0.07412622,0.54335892,0.00844640,0.34517728,0.03920569,0.13919111,0.00000000
4.21110555,0.95099929,0.00219972,0.07383695,0.56933806,0.00853318,0.36164550,0.03839738,0.13719071,0.00000000
4.21710855,0.97654592,0.00229846,0.07367807,0.59637508,0.00862416,0.37727648,0.03767948,0.13587378,0.00000000
4.22311156,1.00057811,0.00241411,0.07362860,0.62412249,0.00871561,0.39183246,0.03705073,0.13519637,0.00000000
4.22911456,1.02264808,0.00254528,0.07366863,0.65219010,0.00880367,0.40509968,0.03650752,0.13509946,0.00000000
4.23511756,1.04233480,0.00269139,0.07378009,0.68014961,0.00888445,0.41689584,0.03604410,0.13551141,0.00000000
4.24112056,1.05925509,0.00285280,0.07394745,0.70754117,0.00895414,0.42707711,0.03565293,0.13635060,0.00000000
4.24712356,1.07307443,0.00303100,0.07415853,0.73388220,0.00900916,0.43554451,0.03532513,0.13752843,0.00000000
4.25312656,1.08351719,0.00322870,0.07440517,0.75867799,0.00904621,0.44224958,0.03505096,0.13895250,0.00000000
4.25912956,1.09037583,0.00344999,0.07468397,0.78143411,0.00906245,0.44719884,0.03482038,0.14052980,0.00000000
4.26513257,1.09351895,0.00370045,0.07499691,0.80166998,0.00905559,0.45045707,0.03462360,0.14217005,0.00000000
4.27113557,1.09289772,0.00398718,0.07535189,0.81893320,0.00902396,0.45214909,0.03445171,0.14378878,0.00000000
4.27713857,1.08855047,0.00431889,0.07576314,0.83281404,0.00896663,0.45245988,0.03429715,0.14531036,0.00000000
4.28314157,1.08060516,0.00470579,0.07625148,0.84295936,0.00888346,0.45163293,0.03415429,0.14667062,0.00000000
4.28914457,1.06927945,0.00515960,0.07684431,0.84908545,0.00877513,0.44996669,0.03401979,0.14781910,0.00000000
4.29514757,1.05487811,0.00569332,0.07757540,0.85098891,0.00864312,0.44780911,0.03389293,0.14872072,0.00000000
4.30115058,1.03778786,0.00632103,0.07848436,0.84855526,0.00848974,0.44555025,0.03377579,0.14935694,0.00000000
4.30715358,1.01846930,0.00705756,0.07961578,0.84176461,0.00831804,0.44361296,0.03367323,0.14972616,0.00000000
4.31315658,0.99744621,0.00791813,0.08101804,0.83069411,0.00813172,0.44244186,0.03359281,0.14984342,0.00000000
4.31915958,0.97529239,0.00891779,0.08274178,0.81551706,0.00793506,0.44249087,0.03354449,0.14973937,0.00000000
4.32516258,0.95261613,0.01007095,0.08483809,0.79649851,0.00773272,0.44420935,0.03354013,0.14945849,0.00000000
4.33116558,0.93004303,0.01139068,0.08735638,0.77398778,0.00752965,0.44802744,0.03359295,0.14905665,0.00000000
4.33716858,0.90819746,0.01288812,0.09034207,0.74840792,0.00733086,0.45434095,0.03371682,0.14859809,0.00000000
4.34317159,0.88768346,0.01457169,0.09383418,0.72024288,0.00714129,0.46349630,0.03392542,0.14815192,0.00000000
4.34917459,0.86906575,0.01644649,0.09786288,0.69002283,0.00696559,0.47577597,0.03423145,0.14778834,0.00000000
4.35517759,0.85285166,0.01851359,0.10244721,0.65830844,0.00680799,0.49138532,0.03464575,0.14757466,0.00000000
4.36118059,0.83947479,0.02076942,0.10759300,0.62567484,0.00667210,0.51044106,0.03517653,0.14757148,0.00000000
4.36718359,0.82928117,0.02320531,0.11329121,0.59269594,0.00656080,0.53296219,0.03582862,0.14782901,0.00000000
4.37318659,0.82251864,0.02580711,0.11951677,0.55992996,0.00647614,0.55886392,0.03660291,0.14838399,0.00000000
4.37918959,0.81933010,0.02855502,0.12622809,0.52790671,0.00641925,0.58795498,0.03749593,0.14925706,0.00000000
4.38519260,0.81975098,0.03142357,0.13336718,0.49711710,0.00639030,0.61993874,0.03849967,0.15045105,0.00000000
4.39119560,0.82371123,0.03438189,0.14086071,0.46800530,0.00638852,0.65441841,0.03960157,0.15195006,0.00000000
4.39719860,0.83104195,0.03739415,0.14862170,0.44096372,0.00641225,0.69090622,0.04078478,0.15371954,0.00000000
4.40320160,0.84148622,0.04042025,0.15655204,0.41633077,0.00645898,0.72883664,0.04202868,0.15570731,0.00000000
4.40920460,0.85471387,0.04341676,0.16454567,0.39439125,0.00652552,0.76758316,0.04330953,0.15784550,0.00000000
4.41520760,0.87033946,0.04633803,0.17249233,0.37537916,0.00660809,0.80647810,0.04460139,0.16005333,0.00000000
4.42121061,0.88794252,0.04913748,0.18028167,0.35948227,0.00670254,0.84483478,0.04587711,0.16224060,0.00000000
4.42721361,0.90708902,0.05176900,0.18780756,0.34684808,0.00680447,0.88197110,0.04710949,0.16431170,0.00000000
4.43321661,0.92735295,0.05418841,0.19497234,0.33759045,0.00690946,0.91723350,0.04827236,0.16616992,0.00000000
4.43921961,0.94833682,0.05635493,0.20169082,0.33179633,0.00701327,0.95002023,0.04934177,0.16772188,0.00000000
4.44522261,0.96968984,0.05823257,0.20789377,0.32953187,0.00711192,0.97980285,0.05029699,0.16888178,0.00000000
4.45122561,0.99112289,0.05979139,0.21353064,0.33084754,0.00720195,1.00614478,0.05112137,0.16957541,0.00000000
4.45722861,1.01241921,0.06100856,0.21857151,0.33578162,0.00728047,1.02871617,0.05180306,0.16974346,0.00000000
4.46323162,1.03344042,0.06186915,0.22300782,0.34436196,0.00734528,1.04730414,0.05233547,0.16934423,0.00000000
4.46923462,1.05412732,0.06236666,0.22685219,0.35660570,0.00739490,1.06181794,0.05271747,0.16835547,0.00000000
4.47523762,1.07449564,0.06250320,0.23013700,0.37251708,0.00742862,1.07228884,0.05295335,0.16677534,0.00000000
4.48124062,1.09462694,0.06228938,0.23291199,0.39208360,0.00744644,1.07886473,0.05305250,0.16462242,0.00000000
4.48724362,1.11465545,0.06174379,0.23524093,0.41527065,0.00744908,1.08179979,0.05302889,0.16193491,0.00000000
4.49324662,1.13475157,0.06089230,0.23719752,0.44201554,0.00743782,1.08143991,0.05290036,0.15876895,0.00000000
4.49924962,1.15510350,0.05976700,0.23886085,0.47222108,0.00741450,1.07820465,0.05268775,0.15519642,0.00000000
4.50525263,1.17589799,0.05840498,0.24031063,0.50574980,0.00738130,1.07256700,0.05241397,0.15130209,0.00000000
4.51125563,1.19730187,0.05684696,0.24162245,0.54241923,0.00734070,1.06503186,0.05210303,0.14718057,0.00000000
4.51725863,1.21944561,0.05513589,0.24286345,0.58199905,0.00729537,1.05611479,0.05177916,0.14293314,0.00000000
4.52326163,1.24241002,0.05331548,0.24408861,0.62421066,0.00724799,1.04632199,0.05146600,0.13866460,0.00000000
4.52926463,1.26621741,0.05142889,0.24533786,0.66872950,0.00720126,1.03613269,0.05118589,0.13448039,0.00000000
4.53526763,1.29082758,0.04951745,0.24663428,0.71519045,0.00715778,1.02598486,0.05095948,0.13048412,0.00000000
4.54127064,1.31613921,0.04761969,0.24798336,0.76319633,0.00712002,1.01626482,0.05080541,0.12677551,0.00000000
4.54727364,1.34199658,0.04577050,0.24937354,0.81232920,0.00709031,1.00730108,0.05074030,0.12344892,0.00000000
4.55327664,1.36820114,0.04400056,0.25077772,0.86216403,0.00707087,0.99936247,0.05077887,0.12059244,0.00000000
4.55927964,1.39452712,0.04233602,0.25215591,0.91228410,0.00706379,0.99266027,0.05093429,0.11828746,0.00000000
4.56528264,1.42074011,0.04079843,0.25345860,0.96229714,0.00707114,0.98735371,0.05121860,0.11660865,0.00000000
4.57128564,1.44661711,0.03940487,0.25463076,1.01185134,0.00709496,0.98355816,0.05164329,0.11562433,0.00000000
4.57728864,1.47196660,0.03816822,0.25561604,1.06064994,0.00713733,0.98135489,0.05221977,0.11539698,0.00000000
4.58329165,1.49664698,0.03709764,0.25636113,1.10846352,0.00720044,0.98080141,0.05295990,0.11598377,0.00000000
4.58929465,1.52058186,0.03619902,0.25681964,1.15513885,0.00728657,0.98194136,0.05387632,0.11743700,0.00000000
4.59529765,1.54377086,0.03547555,0.25695554,1.20060345,0.00739811,0.98481288,0.05498266,0.11980424,0.00000000
4.60130065,1.56629490,0.03492819,0.25674582,1.24486533,0.00753755,0.98945464,0.05629353,0.12312818,0.00000000
4.60730365,1.58831526,0.03455612,0.25618213,1.28800759,0.00770737,0.99590896,0.05782423,0.12744588,0.00000000
4.61330665,1.61006618,0.03435706,0.25527145,1.33017780,0.00791003,1.00422160,0.05959021,0.13278765,0.00000000
4.61930965,1.63184120,0.03432752,0.25403562,1.37157272,0.00814779,1.01443823,0.06160635,0.13917539,0.00000000
4.62531266,1.65397398,0.03446283,0.25250992,1.41241889,0.00842257,1.02659785,0.06388592,0.14662047,0.00000000
4.63131566,1.67681458,0.03475712,0.25074070,1.45295035,0.00873584,1.04072355,0.06643944,0.15512137,0.00000000
4.63731866,1.70070279,0.03520317,0.24878234,1.49338463,0.00908839,1.05681161,0.06927344,0.16466100,0.00000000
4.64332166,1.72594010,0.03579215,0.24669366,1.53389860,0.00948020,1.07481968,0.07238912,0.17520421,0.00000000
4.64932466,1.75276228,0.03651339,0.24453413,1.57460568,0.00991027,1.09465529,0.07578117,0.18669528,0.00000000
4.65532766,1.78131434,0.03735399,0.24236017,1.61553604,0.01037650,1.11616567,0.07943668,0.19905607,0.00000000
4.66133067,1.81162977,0.03829867,0.24022159,1.65662104,0.01087559,1.13912995,0.08333426,0.21218455,0.00000000
4.66733367,1.84361539,0.03932949,0.23815871,1.69768333,0.01140299,1.16325468,0.08744356,0.22595433,0.00000000
4.67333667,1.87704328,0.04042582,0.23620007,1.73843316,0.01195290,1.18817327,0.09172506,0.24021507,0.00000000
4.67933967,1.91155029,0.04156440,0.23436102,1.77847163,0.01251832,1.21344994,0.09613039,0.25479388,0.00000000
4.68534267,1.94664548,0.04271953,0.23264322,1.81730069,0.01309120,1.23858811,0.10060296,0.26949800,0.00000000
4.69134567,1.98172539,0.04386349,0.23103499,1.85433962,0.01366258,1.26304323,0.10507916,0.28411839,0.00000000
4.69734867,2.01609616,0.04496703,0.22951259,1.88894707,0.01422283,1.28623939,0.10948983,0.29843442,0.00000000
4.70335168,2.04900155,0.04600011,0.22804218,1.92044748,0.01476191,1.30758909,0.11376224,0.31221940,0.00000000
4.70935468,2.07965511,0.04693268,0.22658235,1.94816040,0.01526972,1.32651510,0.11782216,0.32524674,0.00000000
4.71535768,2.10727484,0.04773558,0.22508703,1.97143094,0.01573636,1.34247325,0.12159626,0.33729654,0.00000000
4.72136068,2.13111822,0.04838147,0.22350857,1.98965975,0.01615249,1.35497498,0.12501450,0.34816222,0.00000000
4.72736368,2.15051577,0.04884575,0.22180078,2.00233064,0.01650968,1.36360842,0.12801247,0.35765706,0.00000000
4.73336668,2.16490116,0.04910746,0.21992170,2.00903439,0.01680066,1.36805675,0.13053365,0.36562016,0.00000000
4.73936968,2.17383635,0.04915005,0.21783594,2.00948744,0.01701960,1.36811310,0.13253129,0.37192165,0.00000000
4.74537269,2.17703035,0.04896207,0.21551657,2.00354446,0.01716231,1.36369097,0.13397004,0.37646692,0.00000000
4.75137569,2.17435092,0.04853758,0.21294626,1.99120436,0.01722642,1.35482996,0.13482706,0.37919958,0.00000000
4.75737869,2.16582871,0.04787651,0.21011784,1.97260954,0.01721139,1.34169643,0.13509274,0.38010315,0.00000000
4.76338169,2.15165396,0.04698471,0.20703422,1.94803866,0.01711863,1.32457935,0.13477083,0.37920131,0.00000000
4.76938469,2.13216642,0.04587388,0.20370768,1.91789383,0.01695134,1.30388172,0.13387816,0.37655683,0.00000000
4.77538769,2.10783933,0.04456118,0.20015876,1.88268304,0.01671446,1.28010816,0.13244383,0.37226920,0.00000000
4.78139070,2.07925894,0.04306880,0.19641474,1.84299921,0.01641449,1.25384970,0.13050807,0.36647114,0.00000000
4.78739370,2.04710094,0.04142331,0.19250800,1.79949732,0.01605927,1.22576655,0.12812070,0.35932424,0.00000000
4.79339670,2.01210551,0.03965484,0.18847425,1.75287099,0.01565774,1.19657001,0.12533941,0.35101389,0.00000000
4.79939970,1.97505267,0.03779631,0.18435091,1.70383001,0.01521967,1.16700445,0.12222787,0.34174384,0.00000000
4.80540270,1.93673915,0.03588249,0.18017569,1.65307994,0.01475540,1.13783029,0.11885386,0.33173059,0.00000000
4.81140570,1.89795836,0.03394915,0.17598544,1.60130480,0.01427557,1.10980863,0.11528733,0.32119795,0.00000000
4.81740870,1.85948394,0.03203215,0.17181542,1.54915357,0.01379089,1.08368814,0.11159875,0.31037185,0.00000000
4.82341171,1.82205770,0.03016668,0.16769883,1.49723067,0.01331192,1.06019422,0.10785752,0.29947565,0.00000000
4.82941471,1.78638182,0.02838653,0.16366683,1.44609056,0.01284886,1.04002072,0.10413072,0.28872609,0.00000000
