energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
3.11855928,0.94387745,0.38672618,0.08920599,0.02729562,0.06148511,0.13871052,0.00000000,0.23428745,0.61423982
3.12456228,0.94653218,0.39267512,0.08808074,0.02333931,0.06440443,0.13859477,0.00000000,0.24270187,0.62242580
3.13056528,0.95680513,0.39969076,0.08792953,0.01989285,0.06802125,0.13900531,0.00000000,0.25382699,0.63434213
3.13656828,0.97381459,0.40737203,0.08865657,0.01692936,0.07230353,0.13977155,0.00000000,0.26747977,0.64945326
3.14257129,0.99661170,0.41533070,0.09015674,0.01441868,0.07720721,0.14072969,0.00000000,0.28343395,0.66718930
3.14857429,1.02420448,0.42320378,0.09231776,0.01232897,0.08267650,0.14172738,0.00000000,0.30142312,0.68696099
3.15457729,1.05558105,0.43066463,0.09502224,0.01062816,0.08864456,0.14262769,0.00000000,0.32114466,0.70817423
3.16058029,1.08973169,0.43743254,0.09814971,0.00928521,0.09503439,0.14331237,0.00000000,0.34226459,0.73024351
3.16658329,1.12566959,0.44328063,0.10157861,0.00827113,0.10176007,0.14368434,0.00000000,0.36442352,0.75260447
3.17258629,1.16245042,0.44804180,0.10518833,0.00755976,0.10872828,0.14366941,0.00000000,0.38724356,0.77472510
3.17858929,1.19919031,0.45161277,0.10886122,0.00712840,0.11584014,0.14321712,0.00000000,0.41033646,0.79611576
3.18459230,1.23508263,0.45395617,0.11248462,0.00695811,0.12299330,0.14230095,0.00000000,0.43331262,0.81633775
3.19059530,1.26941311,0.45510070,0.11595297,0.00703392,0.13008429,0.14091772,0.00000000,0.45579099,0.83501052
3.19659830,1.30157337,0.45513946,0.11916987,0.00734477,0.13701094,0.13908643,0.00000000,0.47740949,0.85181743
3.20260130,1.33107267,0.45422659,0.12205011,0.00788333,0.14367497,0.13684655,0.00000000,0.49783572,0.86650990
3.20860430,1.35754758,0.45257238,0.12452169,0.00864559,0.14998445,0.13425581,0.00000000,0.51677750,0.87891020
3.21460730,1.38076927,0.45043698,0.12652763,0.00963044,0.15585620,0.13138772,0.00000000,0.53399282,0.88891244
3.22061031,1.40064831,0.44812303,0.12802764,0.01083898,0.16121794,0.12832885,0.00000000,0.54929877,0.89648213
3.22661331,1.41723635,0.44596715,0.12899948,0.01227385,0.16601009,0.12517597,0.00000000,0.56257892,0.90165400
3.23261631,1.43072477,0.44433082,0.12944005,0.01393842,0.17018715,0.12203316,0.00000000,0.57378886,0.90452823
3.23861931,1.44143984,0.44359052,0.12936599,0.01583595,0.17371859,0.11900901,0.00000000,0.58295933,0.90526517
3.24462231,1.44983440,0.44412753,0.12881389,0.01796874,0.17658922,0.11621390,0.00000000,0.59019690,0.90407852
3.25062531,1.45647605,0.44631748,0.12783999,0.02033727,0.17879898,0.11375759,0.00000000,0.59568188,0.90122730
3.25662831,1.46203191,0.45051987,0.12651932,0.02293933,0.18036221,0.11174695,0.00000000,0.59966339,0.89700672
3.26263132,1.46725041,0.45706773,0.12494438,0.02576931,0.18130639,0.11028401,0.00000000,0.60245186,0.89173827
3.26863432,1.47294031,0.46625764,0.12322325,0.02881748,0.18167043,0.10946437,0.00000000,0.60440892,0.88575930
3.27463732,1.47994761,0.47834034,0.12147723,0.03206949,0.18150265,0.10937585,0.00000000,0.60593526,0.87941252
3.28064032,1.48913102,0.49351205,0.11983809,0.03550597,0.18085844,0.11009754,0.00000000,0.60745670,0.87303580
3.28664332,1.50133657,0.51190689,0.11844491,0.03910233,0.17979785,0.11169906,0.00000000,0.60940916,0.86695250
3.29264632,1.51737226,0.53359042,0.11744065,0.04282876,0.17838311,0.11424019,0.00000000,0.61222290,0.86146286
3.29864932,1.53798334,0.55855477,0.11696855,0.04665042,0.17667626,0.11777073,0.00000000,0.61630693,0.85683660
3.30465233,1.56382908,0.58671534,0.11716842,0.05052789,0.17473698,0.12233055,0.00000000,0.62203391,0.85330697
3.31065533,1.59546162,0.61790938,0.11817286,0.05441775,0.17262068,0.12794991,0.00000000,0.62972631,0.85106647
3.31665833,1.63330746,0.65189660,0.12010368,0.05827346,0.17037696,0.13464984,0.00000000,0.63964424,0.85026412
3.32266133,1.67765210,0.68836189,0.12306840,0.06204628,0.16804845,0.14244265,0.00000000,0.65197545,0.85100439
3.32866433,1.72862814,0.72692017,0.12715709,0.06568642,0.16567005,0.15133252,0.00000000,0.66682788,0.85334752
3.33466733,1.78620715,0.76712340,0.13243944,0.06914425,0.16326858,0.16131598,0.00000000,0.68422496,0.85731107
3.34067034,1.85019537,0.80846961,0.13896240,0.07237154,0.16086281,0.17238250,0.00000000,0.70410372,0.86287242
3.34667334,1.92023345,0.85041381,0.14674816,0.07532271,0.15846382,0.18451476,0.00000000,0.72631597,0.86997194
3.35267634,1.99579991,0.89238045,0.15579268,0.07795607,0.15607568,0.19768893,0.00000000,0.75063220,0.87851643
3.35867934,2.07621858,0.93377722,0.16606487,0.08023493,0.15369629,0.21187467,0.00000000,0.77674825,0.88838269
3.36468234,2.16066947,0.97400971,0.17750627,0.08212860,0.15131849,0.22703491,0.00000000,0.80429425,0.89942087
3.37068534,2.24820318,1.01249641,0.19003141,0.08361318,0.14893113,0.24312536,0.00000000,0.83284573,0.91145745
3.37668834,2.33775829,1.04868379,0.20352873,0.08467227,0.14652030,0.26009379,0.00000000,0.86193631,0.92429781
3.38269135,2.42818162,1.08206070,0.21786223,0.08529734,0.14407046,0.27787906,0.00000000,0.89107157,0.93772832
3.38869435,2.51825083,1.11217175,0.23287357,0.08548798,0.14156561,0.29640991,0.00000000,0.91974366,0.95151799
3.39469735,2.60669901,1.13862918,0.24838488,0.08525190,0.13899026,0.31560362,0.00000000,0.94744611,0.96541995
3.40070035,2.69224072,1.16112264,0.26420194,0.08460472,0.13633037,0.33536456,0.00000000,0.97368830,0.97917284
3.40670335,2.77359895,1.17942678,0.28011791,0.08356955,0.13357415,0.35558284,0.00000000,0.99800925,0.99250227
3.41270635,2.84953238,1.19340613,0.29591732,0.08217645,0.13071269,0.37613296,0.00000000,1.01999010,1.00512285
3.41870935,2.91886235,1.20301725,0.31138045,0.08046167,0.12774049,0.39687287,0.00000000,1.03926507,1.01674067
3.42471236,2.98049869,1.20830798,0.32628772,0.07846681,0.12465583,0.41764334,0.00000000,1.05553042,1.02705670
3.43071536,3.03346402,1.20941398,0.34042427,0.07623785,0.12146104,0.43826794,0.00000000,1.06855124,1.03577098
3.43671836,3.07691547,1.20655255,0.35358436,0.07382414,0.11816259,0.45855364,0.00000000,1.07816585,1.04258790
3.44272136,3.11016354,1.20001418,0.36557572,0.07127734,0.11477114,0.47829225,0.00000000,1.08428778,1.04722225
3.44872436,3.13268729,1.19015202,0.37622352,0.06865029,0.11130138,0.49726274,0.00000000,1.08690523,1.04940615
3.45472736,3.14414547,1.17736987,0.38537399,0.06599596,0.10777187,0.51523443,0.00000000,1.08607821,1.04889651
3.46073037,3.14438333,1.16210908,0.39289757,0.06336635,0.10420468,0.53197115,0.00000000,1.08193355,1.04548284
3.46673337,3.13343473,1.14483483,0.39869152,0.06081155,0.10062500,0.54723628,0.00000000,1.07465793,1.03899491
3.47273637,3.11151962,1.12602251,0.40268192,0.05837872,0.09706065,0.56079845,0.00000000,1.06448940,1.02931012
3.47873937,3.07903700,1.10614442,0.40482499,0.05611131,0.09354149,0.57243800,0.00000000,1.05170768,1.01636007
3.48474237,3.03655350,1.08565751,0.40510773,0.05404825,0.09009881,0.58195363,0.00000000,1.03662366,1.00013589
3.49074537,2.98478807,1.06499229,0.40354789,0.05222337,0.08676460,0.58916926,0.00000000,1.01956863,0.98069226
3.49674837,2.92459331,1.04454345,0.40019323,0.05066485,0.08357089,0.59394067,0.00000000,1.00088347,0.95814956
3.50275138,2.85693399,1.02466223,0.39512015,0.04939493,0.08054895,0.59616164,0.00000000,0.98090844,0.93269410
3.50875438,2.78286340,1.00565075,0.38843160,0.04842961,0.07772860,0.59576917,0.00000000,0.95997369,0.90457638
3.51475738,2.70349855,0.98775828,0.38025456,0.04777862,0.07513750,0.59274769,0.00000000,0.93839096,0.87410711
3.52076038,2.61999449,0.97117944,0.37073689,0.04744549,0.07280051,0.58713177,0.00000000,0.91644662,0.84165136
3.52676338,2.53351900,0.95605424,0.36004382,0.04742772,0.07073906,0.57900726,0.00000000,0.89439623,0.80762079
3.53276638,2.44522794,0.94246962,0.34835409,0.04771709,0.06897073,0.56851064,0.00000000,0.87246074,0.77246424
3.53876938,2.35624211,0.93046242,0.33585583,0.04830011,0.06750878,0.55582659,0.00000000,0.85082423,0.73665703
3.54477239,2.26762610,0.92002347,0.32274236,0.04915848,0.06636194,0.54118375,0.00000000,0.82963326,0.70068941
3.55077539,2.18036960,0.91110245,0.30920788,0.05026964,0.06553424,0.52484884,0.00000000,0.80899757,0.66505430
3.55677839,2.09537157,0.90361344,0.29544336,0.05160739,0.06502499,0.50711930,0.00000000,0.78899209,0.63023513
3.56278139,2.01342747,0.89744061,0.28163253,0.05314245,0.06482887,0.48831479,0.00000000,0.76965990,0.59669391
3.56878439,1.93521977,0.89244420,0.26794817,0.05484307,0.06493622,0.46876780,0.00000000,0.75101600,0.56486009
3.57478739,1.86131185,0.88846623,0.25454888,0.05667560,0.06533333,0.44881393,0.00000000,0.73305161,0.53512059
3.58079040,1.79214508,0.88533603,0.24157627,0.05860496,0.06600293,0.42878207,0.00000000,0.71573877,0.50781135
3.58679340,1.72803929,0.88287540,0.22915266,0.06059519,0.06692476,0.40898503,0.00000000,0.69903494,0.48321067
3.59279640,1.66919616,0.88090327,0.21737947,0.06260979,0.06807617,0.38971094,0.00000000,0.68288758,0.46153459
3.59879940,1.61570546,0.87923988,0.20633624,0.06461217,0.06943287,0.37121583,0.00000000,0.66723826,0.44293439
3.60480240,1.56755382,0.87771049,0.19608022,0.06656596,0.07096968,0.35371763,0.00000000,0.65202653,0.42749638
3.61080540,1.52463570,0.87614856,0.18664674,0.06843533,0.07266132,0.33739185,0.00000000,0.63719316,0.41524383
3.61680840,1.48676606,0.87439845,0.17805009,0.07018529,0.07448325,0.32236908,0.00000000,0.62268288,0.40614101
3.62281141,1.45369457,0.87231776,0.17028506,0.07178203,0.07641249,0.30873425,0.00000000,0.60844655,0.40009908
3.62881441,1.42512062,0.86977929,0.16332897,0.07319328,0.07842844,0.29652777,0.00000000,0.59444281,0.39698366
3.63481741,1.40070890,0.86667256,0.15714410,0.07438863,0.08051363,0.28574831,0.00000000,0.58063923,0.39662353
3.64082041,1.38010499,0.86290520,0.15168049,0.07534001,0.08265447,0.27635699,0.00000000,0.56701299,0.39882035
3.64682341,1.36295041,0.85840392,0.14687896,0.07602210,0.08484181,0.26828282,0.00000000,0.55355127,0.40335876
3.65282641,1.34889682,0.85311520,0.14267429,0.07641287,0.08707149,0.26142900,0.00000000,0.54025117,0.41001645
3.65882941,1.33761887,0.84700576,0.13899829,0.07649405,0.08934469,0.25567973,0.00000000,0.52711951,0.41857389
3.66483242,1.32882521,0.84006261,0.13578295,0.07625166,0.09166807,0.25090729,0.00000000,0.51417230,0.42882311
3.67083542,1.32226751,0.83229274,0.13296319,0.07567650,0.09405383,0.24697894,0.00000000,0.50143403,0.44057535
3.67683842,1.31774707,0.82372249,0.13047951,0.07476459,0.09651940,0.24376336,0.00000000,0.48893678,0.45366718
3.68284142,1.31511893,0.81439634,0.12828011,0.07351748,0.09908708,0.24113642,0.00000000,0.47671915,0.46796481
3.68884442,1.31429342,0.80437535,0.12632268,0.07194248,0.10178331,0.23898606,0.00000000,0.46482504,0.48336666
3.69484742,1.31523511,0.79373515,0.12457570,0.07005276,0.10463778,0.23721606,0.00000000,0.45330229,0.49980392
3.70085043,1.31795946,0.78256341,0.12301920,0.06786728,0.10768242,0.23574866,0.00000000,0.44220117,0.51723929
3.70685343,1.32252720,0.77095710,0.12164509,0.06541049,0.11095005,0.23452606,0.00000000,0.43157281,0.53566410
3.71285643,1.32903699,0.75901932,0.12045698,0.06271194,0.11447311,0.23351078,0.00000000,0.42146756,0.55509387
3.71885943,1.33761659,0.74685611,0.11946949,0.05980565,0.11828219,0.23268493,0.00000000,0.41193340,0.57556282
3.72486243,1.34841308,0.73457311,0.11870728,0.05672937,0.12240459,0.23204871,0.00000000,0.40301442,0.59711741
3.73086543,1.36158259,0.72227247,0.11820357,0.05352370,0.12686297,0.23161802,0.00000000,0.39474948,0.61980955
3.73686843,1.37727983,0.71004988,0.11799845,0.05023112,0.13167401,0.23142164,0.00000000,0.38717108,0.64368953
3.74287144,1.39564802,0.69799209,0.11813694,0.04689492,0.13684733,0.23149806,0.00000000,0.38030462,0.66879925
3.74887444,1.41680940,0.68617491,0.11866683,0.04355821,0.14238457,0.23189206,0.00000000,0.37416798,0.69516582
3.75487744,1.44085667,0.67466174,0.11963643,0.04026286,0.14827871,0.23265140,0.00000000,0.36877156,0.72279589
3.76088044,1.46784546,0.66350278,0.12109234,0.03704859,0.15451368,0.23382358,0.00000000,0.36411870,0.75167082
3.76688344,1.49778797,0.65273479,0.12307706,0.03395210,0.16106420,0.23545295,0.00000000,0.36020663,0.78174273
3.77288644,1.53064786,0.64238151,0.12562687,0.03100633,0.16789596,0.23757817,0.00000000,0.35702763,0.81293165
3.77888944,1.56633629,0.63245454,0.12876967,0.02823997,0.17496597,0.24023014,0.00000000,0.35457068,0.84512355
3.78489245,1.60470915,0.62295461,0.13252312,0.02567702,0.18222320,0.24343038,0.00000000,0.35282314,0.87816936
3.79089545,1.64556542,0.61387320,0.13689294,0.02333657,0.18960945,0.24719000,0.00000000,0.35177269,0.91188499
3.79689845,1.68864669,0.60519431,0.14187155,0.02123276,0.19706028,0.25150913,0.00000000,0.35140905,0.94605217
3.80290145,1.73363785,0.59689632,0.14743704,0.01937491,0.20450621,0.25637687,0.00000000,0.35172572,0.98042013
3.80890445,1.78016902,0.58895383,0.15355258,0.01776771,0.21187396,0.26177179,0.00000000,0.35272134,1.01470830
3.81490745,1.82781895,0.58133938,0.16016625,0.01641168,0.21908778,0.26766289,0.00000000,0.35440070,1.04860974
3.82091046,1.87611993,0.57402509,0.16721136,0.01530355,0.22607089,0.27401092,0.00000000,0.35677536,1.08179562
3.82691346,1.92456448,0.56698411,0.17460736,0.01443689,0.23274695,0.28077027,0.00000000,0.35986373,1.11392065
3.83291646,1.97261390,0.56019202,0.18226121,0.01380264,0.23904159,0.28789106,0.00000000,0.36369069,1.14462954
3.83891946,2.01970885,0.55362803,0.19006932,0.01338978,0.24488398,0.29532161,0.00000000,0.36828672,1.17356448
3.84492246,2.06528188,0.54727626,0.19792002,0.01318592,0.25020846,0.30301110,0.00000000,0.37368667,1.20037367
3.85092546,2.10877189,0.54112688,0.20569638,0.01317794,0.25495616,0.31091234,0.00000000,0.37992818,1.22472067
3.85692846,2.14964011,0.53517743,0.21327947,0.01335255,0.25907663,0.31898452,0.00000000,0.38704981,1.24629450
3.86293147,2.18738726,0.52943401,0.22055186,0.01369684,0.26252948,0.32719579,0.00000000,0.39508918,1.26482015
3.86893447,2.22157128,0.52391265,0.22740119,0.01419875,0.26528587,0.33552560,0.00000000,0.40408096,1.28006917
3.87493747,2.25182481,0.51864062,0.23372375,0.01484749,0.26732999,0.34396643,0.00000000,0.41405509,1.29186987
3.88094047,2.27787175,0.51365758,0.23942785,0.01563385,0.26866025,0.35252499,0.00000000,0.42503514,1.30011668
3.88694347,2.29954176,0.50901665,0.24443687,0.01655050,0.26929032,0.36122255,0.00000000,0.43703696,1.30477812
3.89294647,2.31678201,0.50478513,0.24869176,0.01759214,0.26924974,0.37009436,0.00000000,0.45006766,1.30590284
3.89894947,2.32966521,0.50104479,0.25215300,0.01875559,0.26858430,0.37918810,0.00000000,0.46412493,1.30362328
3.90495248,2.33839325,0.49789158,0.25480178,0.02003978,0.26735581,0.38856115,0.00000000,0.47919677,1.29815656
3.91095548,2.34329586,0.49543471,0.25664033,0.02144564,0.26564150,0.39827705,0.00000000,0.49526145,1.28980222
3.91695848,2.34482412,0.49379494,0.25769158,0.02297590,0.26353281,0.40840082,0.00000000,0.51228783,1.27893676
3.92296148,2.34353864,0.49310215,0.25799788,0.02463479,0.26113373,0.41899373,0.00000000,0.53023579,1.26600487
3.92896448,2.34009270,0.49349199,0.25761900,0.02642763,0.25855855,0.43010744,0.00000000,0.54905684,1.25150768
3.93496748,2.33521103,0.49510190,0.25662956,0.02836035,0.25592917,0.44177800,0.00000000,0.56869474,1.23598811
3.94097049,2.32966476,0.49806650,0.25511581,0.03043891,0.25337198,0.45401998,0.00000000,0.58908606,1.22001413
3.94697349,2.32424382,0.50251248,0.25317222,0.03266867,0.25101446,0.46682110,0.00000000,0.61016067,1.20416031
3.95297649,2.31972784,0.50855325,0.25089774,0.03505365,0.24898150,0.48013777,0.00000000,0.63184199,1.18898848
3.95897949,2.31685684,0.51628362,0.24839217,0.03759585,0.24739170,0.49389180,0.00000000,0.65404715,1.17502841
3.96498249,2.31630310,0.52577471,0.24575264,0.04029447,0.24635369,0.50796870,0.00000000,0.67668694,1.16275911
3.97098549,2.31864544,0.53706940,0.24307046,0.04314525,0.24596261,0.52221769,0.00000000,0.69966562,1.15259174
3.97698849,2.32434708,0.55017856,0.24042845,0.04613975,0.24629697,0.53645357,0.00000000,0.72288065,1.14485482
3.98299150,2.33373800,0.56507833,0.23789877,0.04926484,0.24741591,0.55046053,0.00000000,0.74622247,1.13978234
3.98899450,2.34700272,0.58170853,0.23554144,0.05250225,0.24935707,0.56399776,0.00000000,0.76957434,1.13750533
3.99499750,2.36417372,0.59997246,0.23340347,0.05582830,0.25213499,0.57680667,0.00000000,0.79281239,1.13804722
4.00100050,2.38513091,0.61973807,0.23151862,0.05921379,0.25574037,0.58861946,0.00000000,0.81580601,1.14132317
4.00700350,2.40960691,0.64084044,0.22990772,0.06262417,0.26013994,0.59916857,0.00000000,0.83841855,1.14714334
4.01300650,2.43719785,0.66308555,0.22857947,0.06601991,0.26527716,0.60819664,0.00000000,0.86050849,1.15522006
4.01900950,2.46737891,0.68625516,0.22753165,0.06935706,0.27107360,0.61546645,0.00000000,0.88193106,1.16517834
4.02501251,2.49952390,0.71011242,0.22675252,0.07258811,0.27743098,0.62077032,0.00000000,0.90254029,1.17656944
4.03101551,2.53292787,0.73440818,0.22622244,0.07566304,0.28423387,0.62393853,0.00000000,0.92219140,1.18888688
4.03701851,2.56683154,0.75888739,0.22591544,0.07853058,0.29135279,0.62484628,0.00000000,0.94074355,1.20158408
4.04302151,2.60044662,0.78329548,0.22580076,0.08113955,0.29864782,0.62341897,0.00000000,0.95806272,1.21409308
4.04902451,2.63298079,0.80738422,0.22584421,0.08344041,0.30597237,0.61963530,0.00000000,0.97402465,1.22584355
4.05502751,2.66366148,0.83091690,0.22600936,0.08538676,0.31317721,0.61352840,0.00000000,0.98851763,1.23628137
4.06103052,2.69175747,0.85367245,0.22625841,0.08693684,0.32011442,0.60518461,0.00000000,1.00144513,1.24488603
4.06703352,2.71659779,0.87544848,0.22655292,0.08805499,0.32664133,0.59474026,0.00000000,1.01272792,1.25118649
4.07303652,2.73758731,0.89606295,0.22685425,0.08871292,0.33262425,0.58237661,0.00000000,1.02230586,1.25477478
4.07903952,2.75421877,0.91535469,0.22712389,0.08889077,0.33794188,0.56831310,0.00000000,1.03013895,1.25531715
4.08504252,2.76608129,0.93318266,0.22732365,0.08857789,0.34248840,0.55279951,0.00000000,1.03620791,1.25256232
4.09104552,2.77286523,0.94942424,0.22741579,0.08777342,0.34617604,0.53610725,0.00000000,1.04051416,1.24634693
4.09704852,2.77436387,0.96397278,0.22736321,0.08648641,0.34893725,0.51852034,0.00000000,1.04307911,1.23659798
4.10305153,2.77047216,0.97673464,0.22712968,0.08473567,0.35072621,0.50032640,0.00000000,1.04394313,1.22333238
4.10905453,2.76118288,0.98762619,0.22668019,0.08254929,0.35151988,0.48180820,0.00000000,1.04316395,1.20665393
4.11505753,2.74658092,0.99657087,0.22598144,0.07996384,0.35131839,0.46323597,0.00000000,1.04081485,1.18674769
4.12106053,2.72683579,1.00349693,0.22500250,0.07702324,0.35014476,0.44486084,0.00000000,1.03698257,1.16387240
4.12706353,2.70219311,1.00833577,0.22371558,0.07377748,0.34804413,0.42690954,0.00000000,1.03176508,1.13835095
4.13306653,2.67296510,1.01102138,0.22209688,0.07028109,0.34508227,0.40958056,0.00000000,1.02526933,1.11055951
4.13906953,2.63952063,1.01149076,0.22012746,0.06659150,0.34134353,0.39304173,0.00000000,1.01760896,1.08091556
4.14507254,2.60227482,1.00968548,0.21779421,0.06276745,0.33692820,0.37742922,0.00000000,1.00890196,1.04986525
4.15107554,2.56167840,1.00555416,0.21509051,0.05886724,0.33194944,0.36284777,0.00000000,0.99926843,1.01787040
4.15707854,2.51820692,0.99905587,0.21201695,0.05494726,0.32652958,0.34937212,0.00000000,0.98882825,0.98539554
4.16308154,2.47234987,0.99016400,0.20858164,0.05106052,0.32079627,0.33704923,0.00000000,0.97769882,0.95289525
4.16908454,2.42459971,0.97887042,0.20480038,0.04725542,0.31487821,0.32590128,0.00000000,0.96599263,0.92080212
4.17508754,2.37544087,0.96518961,0.20069643,0.04357474,0.30890078,0.31592901,0.00000000,0.95381497,0.88951568
4.18109055,2.32533901,0.94916220,0.19630003,0.04005493,0.30298176,0.30711531,0.00000000,0.94126145,0.85939241
4.18709355,2.27473047,0.93085793,0.19164754,0.03672551,0.29722714,0.29942878,0.00000000,0.92841564,0.83073722
4.19309655,2.22401233,0.91037744,0.18678035,0.03360895,0.29172729,0.29282711,0.00000000,0.91534681,0.80379649
4.19909955,2.17353336,0.88785281,0.18174360,0.03072062,0.28655363,0.28726011,0.00000000,0.90210786,0.77875292
4.20510255,2.12358607,0.86344680,0.17658464,0.02806906,0.28175602,0.28267237,0.00000000,0.88873367,0.75572233
4.21110555,2.07440052,0.83735061,0.17135152,0.02565643,0.27736085,0.27900539,0.00000000,0.87523983,0.73475241
4.21710855,2.02613995,0.80978033,0.16609144,0.02347915,0.27337010,0.27619922,0.00000000,0.86162223,0.71582363
4.22311156,1.97889873,0.78097223,0.16084924,0.02152863,0.26976141,0.27419369,0.00000000,0.84785723,0.69885221
4.22911456,1.93270295,0.75117710,0.15566616,0.01979211,0.26648908,0.27292915,0.00000000,0.83390298,0.68369505
4.23511756,1.88751366,0.72065399,0.15057875,0.01825360,0.26348613,0.27234693,0.00000000,0.81970154,0.67015651
4.24112056,1.84323281,0.68966357,0.14561804,0.01689471,0.26066731,0.27238947,0.00000000,0.80518214,0.65799691
4.24712356,1.79971194,0.65846170,0.14080913,0.01569558,0.25793283,0.27300035,0.00000000,0.79026536,0.64694235
4.25312656,1.75676306,0.62729324,0.13617094,0.01463572,0.25517283,0.27412420,0.00000000,0.77486808,0.63669549
4.25912956,1.71417150,0.59638667,0.13171637,0.01369471,0.25227228,0.27570662,0.00000000,0.75890915,0.62694712
4.26513257,1.67171010,0.56594958,0.12745272,0.01285289,0.24911608,0.27769411,0.00000000,0.74231537,0.61738778
4.27113557,1.62915403,0.53616536,0.12338229,0.01209190,0.24559419,0.28003415,0.00000000,0.72502754,0.60771924
4.27713857,1.58629548,0.50719105,0.11950323,0.01139509,0.24160653,0.28267536,0.00000000,0.70700619,0.59766522
4.28314157,1.54295753,0.47915647,0.11581044,0.01074784,0.23706734,0.28556777,0.00000000,0.68823671,0.58698109
4.28914457,1.49900635,0.45216450,0.11229653,0.01013773,0.23190892,0.28866316,0.00000000,0.66873345,0.57546194
4.29514757,1.45436115,0.42629244,0.10895278,0.00955466,0.22608453,0.29191549,0.00000000,0.64854250,0.56294904
4.30115058,1.40900119,0.40159423,0.10576999,0.00899077,0.21957026,0.29528123,0.00000000,0.62774297,0.54933406
4.30715358,1.36296964,0.37810336,0.10273921,0.00844038,0.21236599,0.29871972,0.00000000,0.60644654,0.53456127
4.31315658,1.31637384,0.35583616,0.09985232,0.00789981,0.20449518,0.30219332,0.00000000,0.58479522,0.51862750
4.31915958,1.26938211,0.33479535,0.09710241,0.00736714,0.19600376,0.30566736,0.00000000,0.56295745,0.50157990
4.32516258,1.22221726,0.31497356,0.09448391,0.00684197,0.18695803,0.30910995,0.00000000,0.54112252,0.48351180
4.33116558,1.17514712,0.29635663,0.09199261,0.00632510,0.17744184,0.31249145,0.00000000,0.51949375,0.46455686
4.33716858,1.12847268,0.27892661,0.08962543,0.00581827,0.16755313,0.31578376,0.00000000,0.49828067,0.44488177
4.34317159,1.08251461,0.26266442,0.08738009,0.00532390,0.15740005,0.31895930,0.00000000,0.47769052,0.42467804
4.34917459,1.03759876,0.24755191,0.08525462,0.00484476,0.14709690,0.32198998,0.00000000,0.45791980,0.40415322
4.35517759,0.99404166,0.23357364,0.08324690,0.00438381,0.13675999,0.32484592,0.00000000,0.43914596,0.38352187
4.36118059,0.95213677,0.22071821,0.08135408,0.00394397,0.12650375,0.32749434,0.00000000,0.42152005,0.36299702
4.36718359,0.91214225,0.20897925,0.07957214,0.00352793,0.11643712,0.32989853,0.00000000,0.40516048,0.34278213
4.37318659,0.87427097,0.19835622,0.07789543,0.00313810,0.10666048,0.33201706,0.00000000,0.39014840,0.32306415
4.37918959,0.83868323,0.18885510,0.07631644,0.00277645,0.09726310,0.33380343,0.00000000,0.37652490,0.30400785
4.38519260,0.80548268,0.18048901,0.07482567,0.00244453,0.08832128,0.33520615,0.00000000,0.36429012,0.28575158
4.39119560,0.77471545,0.17327885,0.07341164,0.00214340,0.07989717,0.33616944,0.00000000,0.35340453,0.26840468
4.39719860,0.74637264,0.16725395,0.07206117,0.00187368,0.07203826,0.33663441,0.00000000,0.34379201,0.25204638
4.40320160,0.72039583,0.16245282,0.07075974,0.00163559,0.06477745,0.33654096,0.00000000,0.33534483,0.23672629
4.40920460,0.69668523,0.15892382,0.06949209,0.00142898,0.05813374,0.33583014,0.00000000,0.32792998,0.22246625
4.41520760,0.67511001,0.15672574,0.06824292,0.00125339,0.05211331,0.33444694,0.00000000,0.32139676,0.20926341
4.42121061,0.65552002,0.15592812,0.06699761,0.00110815,0.04671107,0.33234346,0.00000000,0.31558500,0.19709421
4.42721361,0.63775827,0.15661128,0.06574313,0.00099241,0.04191232,0.32948212,0.00000000,0.31033346,0.18591908
4.43321661,0.62167337,0.15886579,0.06446880,0.00090523,0.03769464,0.32583887,0.00000000,0.30548815,0.17568754
4.43921961,0.60713113,0.16279123,0.06316707,0.00084559,0.03402981,0.32140607,0.00000000,0.30090989,0.16634343
4.44522261,0.59402480,0.16849428,0.06183422,0.00081250,0.03088565,0.31619493,0.00000000,0.29648086,0.15782999
4.45122561,0.58228322,0.17608591,0.06047081,0.00080498,0.02822769,0.31023726,0.00000000,0.29210981,0.15009458
4.45722861,0.57187661,0.18567766,0.05908209,0.00082209,0.02602073,0.30358643,0.00000000,0.28773570,0.14309291
4.46323162,0.56281960,0.19737716,0.05767810,0.00086296,0.02423008,0.29631739,0.00000000,0.28332957,0.13679255
4.46923462,0.55517168,0.21128289,0.05627363,0.00092680,0.02282255,0.28852579,0.00000000,0.27889482,0.13117570
4.47523762,0.54903483,0.22747837,0.05488796,0.00101286,0.02176725,0.28032606,0.00000000,0.27446574,0.12624114
4.48124062,0.54454902,0.24602611,0.05354443,0.00112044,0.02103603,0.27184881,0.00000000,0.27010464,0.12200550
4.48724362,0.54188567,0.26696166,0.05226983,0.00124893,0.02060378,0.26323733,0.00000000,0.26589785,0.11850364
4.49324662,0.54123980,0.29028790,0.05109372,0.00139775,0.02044846,0.25464373,0.00000000,0.26195079,0.11578858
4.49924962,0.54282156,0.31597036,0.05004768,0.00156637,0.02055106,0.24622474,0.00000000,0.25838258,0.11393074
4.50525263,0.54684751,0.34393352,0.04916450,0.00175438,0.02089536,0.23813738,0.00000000,0.25532056,0.11301686
