energy_ev,total_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.21460730,1.34024484,0.18994416,0.32204580,0.20577531,0.69572332,0.03773949,0.14310185,0.13875957,0.00000000
3.22061031,1.33936896,0.19528337,0.31784704,0.20867846,0.69674987,0.03873514,0.14153159,0.13704659,0.00000000
3.22661331,1.33771123,0.20017301,0.31368454,0.21238536,0.69774936,0.03956098,0.13976563,0.13558251,0.00000000
3.23261631,1.33515339,0.20453740,0.30955066,0.21675316,0.69867513,0.04019623,0.13782336,0.13432249,0.00000000
3.23861931,1.33159281,0.20831399,0.30544446,0.22163255,0.69947187,0.04062354,0.13572476,0.13322130,0.00000000
3.24462231,1.32693732,0.21145492,0.30136894,0.22686827,0.70007285,0.04082967,0.13348924,0.13223335,0.00000000
3.25062531,1.32110104,0.21392838,0.29732840,0.23230016,0.70039849,0.04080616,0.13113463,0.13131291,0.00000000
3.25662831,1.31400159,0.21571973,0.29332611,0.23776477,0.70035644,0.04054978,0.12867632,0.13041456,0.00000000
3.26263132,1.30555895,0.21683238,0.28936235,0.24309754,0.69984302,0.04006286,0.12612669,0.12949373,0.00000000
3.26863432,1.29569593,0.21728847,0.28543304,0.24813546,0.69874620,0.03935335,0.12349474,0.12850755,0.00000000
3.27463732,1.28434043,0.21712918,0.28152894,0.25272016,0.69694984,0.03843477,0.12078598,0.12741571,0.00000000
3.28064032,1.27142911,0.21641490,0.27763542,0.25670130,0.69433903,0.03732589,0.11800256,0.12618151,0.00000000
3.28664332,1.25691240,0.21522505,0.27373289,0.25994021,0.69080619,0.03605023,0.11514373,0.12477292,0.00000000
3.29264632,1.24076051,0.21365779,0.26979784,0.26231343,0.68625772,0.03463545,0.11220638,0.12316365,0.00000000
3.29864932,1.22296995,0.21182940,0.26580428,0.26371626,0.68062067,0.03311248,0.10918585,0.12133413,0.00000000
3.30465233,1.20357014,0.20987361,0.26172562,0.26406588,0.67384915,0.03151465,0.10607684,0.11927249,0.00000000
3.31065533,1.18262970,0.20794066,0.25753684,0.26330412,0.66593007,0.02987671,0.10287442,0.11697518,0.00000000
3.31665833,1.16026188,0.20619634,0.25321664,0.26139956,0.65688779,0.02823379,0.09957500,0.11444762,0.00000000
3.32266133,1.13662868,0.20482085,0.24874976,0.25834892,0.64678751,0.02662040,0.09617742,0.11170441,0.00000000
3.32866433,1.11194336,0.20400757,0.24412894,0.25417773,0.63573698,0.02506945,0.09268377,0.10876943,0.00000000
3.33466733,1.08647096,0.20396178,0.23935667,0.24894002,0.62388648,0.02361138,0.08910031,0.10567553,0.00000000
3.34067034,1.06052672,0.20489923,0.23444653,0.24271727,0.61142705,0.02227332,0.08543806,0.10246411,0.00000000
3.34667334,1.03447231,0.20704464,0.22942394,0.23561645,0.59858678,0.02107844,0.08171328,0.09918427,0.00000000
3.35267634,1.00870985,0.21063005,0.22432645,0.22776733,0.58562560,0.02004543,0.07794779,0.09589185,0.00000000
3.35867934,0.98367406,0.21589302,0.21920336,0.21931912,0.57282855,0.01918804,0.07416901,0.09264823,0.00000000
3.36468234,0.95982276,0.22307463,0.21411490,0.21043662,0.56049787,0.01851493,0.07040981,0.08951893,0.00000000
3.37068534,0.93762603,0.23241718,0.20913075,0.20129597,0.54894439,0.01802952,0.06670817,0.08657218,0.00000000
3.37668834,0.91755466,0.24416164,0.20432823,0.19208022,0.53847847,0.01773008,0.06310663,0.08387734,0.00000000
3.38269135,0.90006831,0.25854464,0.19979014,0.18297483,0.52940104,0.01760989,0.05965160,0.08150341,0.00000000
3.38869435,0.88560382,0.27579503,0.19560233,0.17416340,0.52199492,0.01765762,0.05639250,0.07951743,0.00000000
3.39469735,0.87456435,0.29612988,0.19185125,0.16582355,0.51651710,0.01785772,0.05338076,0.07798313,0.00000000
3.40070035,0.86730945,0.31974984,0.18862147,0.15812329,0.51319193,0.01819101,0.05066881,0.07695948,0.00000000
3.40670335,0.86414680,0.34683396,0.18599335,0.15121787,0.51220575,0.01863527,0.04830887,0.07649952,0.00000000
3.41270635,0.86532544,0.37753364,0.18404090,0.14524712,0.51370287,0.01916595,0.04635188,0.07664925,0.00000000
3.41870935,0.87103088,0.41196612,0.18283000,0.14033340,0.51778307,0.01975693,0.04484621,0.07744665,0.00000000
3.42471236,0.88138204,0.45020723,0.18241689,0.13658015,0.52450064,0.02038127,0.04383657,0.07892083,0.00000000
3.43071536,0.89642975,0.49228376,0.18284699,0.13407090,0.53386464,0.02101200,0.04336280,0.08109136,0.00000000
3.43671836,0.91615686,0.53816557,0.18415409,0.13286882,0.54584041,0.02162289,0.04345877,0.08396763,0.00000000
3.44272136,0.94047963,0.58775776,0.18635982,0.13301667,0.56035209,0.02218918,0.04415135,0.08754837,0.00000000
3.44872436,0.96925001,0.64089323,0.18947334,0.13453707,0.57728580,0.02268828,0.04545946,0.09182126,0.00000000
3.45472736,1.00225878,0.69732608,0.19349126,0.13743308,0.59649336,0.02310031,0.04739317,0.09676264,0.00000000
3.46073037,1.03923916,0.75672640,0.19839763,0.14168901,0.61779636,0.02340867,0.04995301,0.10233740,0.00000000
3.46673337,1.07987071,0.81867682,0.20416411,0.14727133,0.64099029,0.02360041,0.05312939,0.10849890,0.00000000
3.47273637,1.12378361,0.88267152,0.21075004,0.15412980,0.66584880,0.02366647,0.05690218,0.11518917,0.00000000
3.47873937,1.17056307,0.94811806,0.21810265,0.16219865,0.69212782,0.02360191,0.06124049,0.12233925,0.00000000
3.48474237,1.21975406,1.01434246,0.22615726,0.17139794,0.71956970,0.02340583,0.06610271,0.12986984,0.00000000
3.49074537,1.27086646,1.08059785,0.23483743,0.18163502,0.74790728,0.02308134,0.07143679,0.13769213,0.00000000
3.49674837,1.32338074,1.14607677,0.24405538,0.19280609,0.77686800,0.02263528,0.07718070,0.14570901,0.00000000
3.50275138,1.37675439,1.20992709,0.25371230,0.20479801,0.80617806,0.02207790,0.08326324,0.15381657,0.00000000
3.50875438,1.43042907,1.27127122,0.26369905,0.21749017,0.83556670,0.02142243,0.08960510,0.16190592,0.00000000
3.51475738,1.48383878,1.32922817,0.27389700,0.23075657,0.86477062,0.02068456,0.09612017,0.16986529,0.00000000
3.52076038,1.53641876,1.38293766,0.28417918,0.24446801,0.89353845,0.01988192,0.10271706,0.17758243,0.00000000
3.52676338,1.58761523,1.43158544,0.29441180,0.25849432,0.92163525,0.01903346,0.10930085,0.18494711,0.00000000
3.53276638,1.63689551,1.47442868,0.30445610,0.27270669,0.94884680,0.01815887,0.11577503,0.19185381,0.00000000
3.53876938,1.68375833,1.51082025,0.31417051,0.28697981,0.97498359,0.01727799,0.12204352,0.19820436,0.00000000
3.54477239,1.72774382,1.54023080,0.32341320,0.30119394,0.99988412,0.01641026,0.12801270,0.20391052,0.00000000
3.55077539,1.76844258,1.56226727,0.33204479,0.31523665,1.02341735,0.01557417,0.13359350,0.20889626,0.00000000
3.55677839,1.80550348,1.57668698,0.33993126,0.32900419,1.04548403,0.01478685,0.13870334,0.21309972,0.00000000
3.56278139,1.83863948,1.58340635,0.34694686,0.34240239,1.06601662,0.01406364,0.14326798,0.21647476,0.00000000
3.56878439,1.86763118,1.58250359,0.35297700,0.35534710,1.08497764,0.01341776,0.14722306,0.21899194,0.00000000
3.57478739,1.89232761,1.57421523,0.35792092,0.36776391,1.10235650,0.01286004,0.15051542,0.22063884,0.00000000
3.58079040,1.91264427,1.55892631,0.36169397,0.37958746,1.11816461,0.01239872,0.15310409,0.22141988,0.00000000
3.58679340,1.92855824,1.53715484,0.36422955,0.39076016,1.13242913,0.01203935,0.15496093,0.22135542,0.00000000
3.59279640,1.94010063,1.50953103,0.36548045,0.40123045,1.14518555,0.01178469,0.15607082,0.22048025,0.00000000
3.59879940,1.94734689,1.47677242,0.36541963,0.41095078,1.15646945,0.01163474,0.15643160,0.21884169,0.00000000
3.60480240,1.95040530,1.43965608,0.36404040,0.41987544,1.16630803,0.01158678,0.15605348,0.21649713,0.00000000
3.61080540,1.94940460,1.39898929,0.36135594,0.42795837,1.17471190,0.01163551,0.15495828,0.21351136,0.00000000
3.61680840,1.94448140,1.35558016,0.35739828,0.43515126,1.18166767,0.01177317,0.15317821,0.20995377,0.00000000
3.62281141,1.93576837,1.31020961,0.35221671,0.44140199,1.18713210,0.01198981,0.15075457,0.20589551,0.00000000
3.62881441,1.92338393,1.26360606,0.34587589,0.44665364,1.19102808,0.01227355,0.14773617,0.20140684,0.00000000
3.63481741,1.90742422,1.21642401,0.33845348,0.45084430,1.19324308,0.01261085,0.14417764,0.19655471,0.00000000
3.64082041,1.88795792,1.16922739,0.33003769,0.45390756,1.19363016,0.01298692,0.14013780,0.19140081,0.00000000
3.64682341,1.86502443,1.12247831,0.32072477,0.45577388,1.19201186,0.01338605,0.13567795,0.18600004,0.00000000
3.65282641,1.83863538,1.07653141,0.31061646,0.45637282,1.18818671,0.01379207,0.13086034,0.18039956,0.00000000
3.65882941,1.80877958,1.03163396,0.29981764,0.45563590,1.18193822,0.01418876,0.12574674,0.17463840,0.00000000
3.66483242,1.77543101,0.98793104,0.28843423,0.45350007,1.17304589,0.01456025,0.12039722,0.16874754,0.00000000
3.67083542,1.73855928,0.94547550,0.27657134,0.44991157,1.16129765,0.01489152,0.11486913,0.16275057,0.00000000
3.67683842,1.69814179,0.90424159,0.26433172,0.44482988,1.14650305,0.01516875,0.10921634,0.15666472,0.00000000
3.68284142,1.65417691,0.86414135,0.25181464,0.43823161,1.12850637,0.01537971,0.10348868,0.15050218,0.00000000
3.68884442,1.60669694,0.82504257,0.23911498,0.43011391,1.10719895,0.01551409,0.09773165,0.14427169,0.00000000
3.69484742,1.55578018,0.78678733,0.22632263,0.42049741,1.08252989,0.01556377,0.09198627,0.13798010,0.00000000
3.70085043,1.50156097,0.74920993,0.21352216,0.40942812,1.05451453,0.01552301,0.08628913,0.13163400,0.00000000
3.70685343,1.44423724,0.71215325,0.20079262,0.39697852,1.02324009,0.01538856,0.08067260,0.12524114,0.00000000
3.71285643,1.38407465,0.67548293,0.18820745,0.38324736,0.98886817,0.01515969,0.07516506,0.11881164,0.00000000
3.71885943,1.32140730,0.63909852,0.17583451,0.36835847,0.95163391,0.01483816,0.06979127,0.11235889,0.00000000
3.72486243,1.25663467,0.60294153,0.16373605,0.35245830,0.91184178,0.01442806,0.06457269,0.10590013,0.00000000
3.73086543,1.19021500,0.56699999,0.15196869,0.33571257,0.86985832,0.01393561,0.05952784,0.09945661,0.00000000
3.73686843,1.12265550,0.53130982,0.14058336,0.31830196,0.82610220,0.01336890,0.05467258,0.09305347,0.00000000
3.74287144,1.05449992,0.49595310,0.12962513,0.30041723,0.78103207,0.01273753,0.05002040,0.08671924,0.00000000
3.74887444,0.98631418,0.46105383,0.11913311,0.28225393,0.73513304,0.01205227,0.04558256,0.08048515,0.00000000
3.75487744,0.91867094,0.42677152,0.10914017,0.26400690,0.68890232,0.01132467,0.04136831,0.07438412,0.00000000
3.76088044,0.85213387,0.39329340,0.09967279,0.24586503,0.64283493,0.01056666,0.03738488,0.06844976,0.00000000
3.76688344,0.78724259,0.36082577,0.09075089,0.22800627,0.59741007,0.00979022,0.03363760,0.06271519,0.00000000
3.77288644,0.72449889,0.32958504,0.08238768,0.21059337,0.55307887,0.00900693,0.03012985,0.05721200,0.00000000
3.77888944,0.66435498,0.29978907,0.07458972,0.19377028,0.51025392,0.00822776,0.02686310,0.05196920,0.00000000
3.78489245,0.60720423,0.27164927,0.06735699,0.17765956,0.46930107,0.00746276,0.02383689,0.04701236,0.00000000
3.79089545,0.55337462,0.24536369,0.06068314,0.16236064,0.43053364,0.00672083,0.02104885,0.04236293,0.00000000
3.79689845,0.50312519,0.22111141,0.05455594,0.14794916,0.39420915,0.00600962,0.01849474,0.03803777,0.00000000
3.80290145,0.45664521,0.19904824,0.04895775,0.13447720,0.36052834,0.00533539,0.01616854,0.03404885,0.00000000
3.80890445,0.41405595,0.17930387,0.04386625,0.12197435,0.32963647,0.00470304,0.01406253,0.03040325,0.00000000
3.81490745,0.37541472,0.16198018,0.03925515,0.11044951,0.30162636,0.00411603,0.01216751,0.02710322,0.00000000
3.82091046,0.34072060,0.14715060,0.03509508,0.09989321,0.27654282,0.00357656,0.01047293,0.02414657,0.00000000
3.82691346,0.30992141,0.13486039,0.03135444,0.09028038,0.25438809,0.00308557,0.00896715,0.02152701,0.00000000
3.83291646,0.28292133,0.12512742,0.02800029,0.08157327,0.23512767,0.00264294,0.00763767,0.01923468,0.00000000
3.83891946,0.25958869,0.11794328,0.02499919,0.07372447,0.21869624,0.00224760,0.00647142,0.01725675,0.00000000
3.84492246,0.23976342,0.11327452,0.02231800,0.06667980,0.20500324,0.00189771,0.00545497,0.01557794,0.00000000
3.85092546,0.22326379,0.11106375,0.01992457,0.06038097,0.19393775,0.00159081,0.00457480,0.01418108,0.00000000
3.85692846,0.20989218,0.11123053,0.01778830,0.05476793,0.18537254,0.00132399,0.00381756,0.01304761,0.00000000
3.86293147,0.19943965,0.11367195,0.01588060,0.04978085,0.17916714,0.00109402,0.00317026,0.01215800,0.00000000
3.86893447,0.19168936,0.11826293,0.01417524,0.04536166,0.17516988,0.00089751,0.00262044,0.01149213,0.00000000
3.87493747,0.18641877,0.12485629,0.01264854,0.04145516,0.17321909,0.00073102,0.00215636,0.01102955,0.00000000
3.88094047,0.18340091,0.13328266,0.01127943,0.03800978,0.17314346,0.00059115,0.00176707,0.01074966,0.00000000
3.88694347,0.18240477,0.14335049,0.01004943,0.03497790,0.17476195,0.00047461,0.00144253,0.01063189,0.00000000
3.89294647,0.18319525,0.15484629,0.00894258,0.03231597,0.17788338,0.00037832,0.00117362,0.01065578,0.00000000
3.89894947,0.18553293,0.16753526,0.00794519,0.02998434,0.18230609,0.00029941,0.00095222,0.01080102,0.00000000
3.90495248,0.18917383,0.18116267,0.00704568,0.02794692,0.18781780,0.00023527,0.00077115,0.01104752,0.00000000
3.91095548,0.19386963,0.19545592,0.00623429,0.02617079,0.19419611,0.00018356,0.00062419,0.01137551,0.00000000
3.91695848,0.19936848,0.21012754,0.00550282,0.02462575,0.20120962,0.00014222,0.00050605,0.01176552,0.00000000
3.92296148,0.20541649,0.22487925,0.00484438,0.02328393,0.20861996,0.00010944,0.00041232,0.01219863,0.00000000
3.92896448,0.21176023,0.23940687,0.00425317,0.02211942,0.21618480,0.00008367,0.00033942,0.01265655,0.00000000
3.93496748,0.21814995,0.25340618,0.00372428,0.02110804,0.22366160,0.00006360,0.00028463,0.01312188,0.00000000
3.94097049,0.22434375,0.26657956,0.00325349,0.02022721,0.23081239,0.00004813,0.00024598,0.01357836,0.00000000
3.94697349,0.23011242,0.27864307,0.00283722,0.01945592,0.23740904,0.00003636,0.00022233,0.01401125,0.00000000
3.95297649,0.23524472,0.28933384,0.00247238,0.01877487,0.24323908,0.00002755,0.00021333,0.01440762,0.00000000
3.95897949,0.23955305,0.29841745,0.00215641,0.01816663,0.24811166,0.00002112,0.00021944,0.01475679,0.00000000
3.96498249,0.24287904,0.30569486,0.00188724,0.01761598,0.25186346,0.00001663,0.00024205,0.01505076,0.00000000
3.97098549,0.24509895,0.31100871,0.00166339,0.01711023,0.25436422,0.00001375,0.00028351,0.01528455,0.00000000
3.97698849,0.24612854,0.31424861,0.00148400,0.01663961,0.25552158,0.00001227,0.00034724,0.01545670,0.00000000
3.98299150,0.24592718,0.31535522,0.00134897,0.01619766,0.25528513,0.00001208,0.00043789,0.01556956,0.00000000
3.98899450,0.24450106,0.31432277,0.00125910,0.01578165,0.25364928,0.00001315,0.00056148,0.01562969,0.00000000
3.99499750,0.24190526,0.31120013,0.00121622,0.01539288,0.25065499,0.00001558,0.00072560,0.01564812,0.00000000
4.00100050,0.23824468,0.30609016,0.00122337,0.01503706,0.24639011,0.00001953,0.00093954,0.01564059,0.00000000
4.00700350,0.23367374,0.29914747,0.00128492,0.01472451,0.24098847,0.00002531,0.00121456,0.01562773,0.00000000
4.01300650,0.22839488,0.29057465,0.00140679,0.01447038,0.23462763,0.00003331,0.00156403,0.01563508,0.00000000
4.01900950,0.22265585,0.28061722,0.00159653,0.01429471,0.22752551,0.00004408,0.00200360,0.01569316,0.00000000
4.02501251,0.21674604,0.26955740,0.00186348,0.01422252,0.21993581,0.00005834,0.00255135,0.01583732,0.00000000
4.03101551,0.21099176,0.25770704,0.00221883,0.01428373,0.21214271,0.00007696,0.00322785,0.01610755,0.00000000
4.03701851,0.20575069,0.24540000,0.00267569,0.01451298,0.20445468,0.00010106,0.00405620,0.01654814,0.00000000
4.04302151,0.20140564,0.23298422,0.00324905,0.01494942,0.19719779,0.00013198,0.00506188,0.01720727,0.00000000
4.04902451,0.19835766,0.22081380,0.00395569,0.01563632,0.19070864,0.00017135,0.00627257,0.01813633,0.00000000
4.05502751,0.19701855,0.20924121,0.00481404,0.01662061,0.18532704,0.00022115,0.00771782,0.01938922,0.00000000
4.06103052,0.19780299,0.19861003,0.00584391,0.01795230,0.18138851,0.00028371,0.00942851,0.02102135,0.00000000
4.06703352,0.20112013,0.18924817,0.00706615,0.01968367,0.17921683,0.00036177,0.01143617,0.02308858,0.00000000
4.07303652,0.20736491,0.18146179,0.00850214,0.02186842,0.17911663,0.00045857,0.01377217,0.02564581,0.00000000
4.07903952,0.21690898,0.17552998,0.01017328,0.02456066,0.18136616,0.00057782,0.01646664,0.02874555,0.00000000
4.08504252,0.23009139,0.17170006,0.01210028,0.02781364,0.18621023,0.00072384,0.01954734,0.03243617,0.00000000
4.09104552,0.24720921,0.17018383,0.01430244,0.03167852,0.19385352,0.00090152,0.02303825,0.03676006,0.00000000
4.09704852,0.26850805,0.17115431,0.01679675,0.03620284,0.20445429,0.00111641,0.02695822,0.04175173,0.00000000
4.10305153,0.29417299,0.17474332,0.01959706,0.04142903,0.21811866,0.00137473,0.03131943,0.04743570,0.00000000
4.10905453,0.32431987,0.18103967,0.02271315,0.04739282,0.23489568,0.00168340,0.03612593,0.05382458,0.00000000
4.11505753,0.35898758,0.19008798,0.02614985,0.05412165,0.25477322,0.00205004,0.04137223,0.06091715,0.00000000
4.12106053,0.39813153,0.20188817,0.02990621,0.06163320,0.27767522,0.00248299,0.04704204,0.06869664,0.00000000
4.12706353,0.44161892,0.21639564,0.03397483,0.06993398,0.30346030,0.00299124,0.05310728,0.07712934,0.00000000
4.13306653,0.48922604,0.23352215,0.03834124,0.07901818,0.33192209,0.00358441,0.05952736,0.08616366,0.00000000
4.13906953,0.54063820,0.25313749,0.04298362,0.08886683,0.36279154,0.00427264,0.06624894,0.09572960,0.00000000
4.14507254,0.59545264,0.27507198,0.04787264,0.09944725,0.39574144,0.00506654,0.07320604,0.10573894,0.00000000
4.15107554,0.65318455,0.29911981,0.05297167,0.11071291,0.43039320,0.00597697,0.08032075,0.11608604,0.00000000
4.15707854,0.71327659,0.32504324,0.05823725,0.12260382,0.46632596,0.00701490,0.08750451,0.12664942,0.00000000
4.16308154,0.77511167,0.35257773,0.06361985,0.13504729,0.50308811,0.00819119,0.09465979,0.13729401,0.00000000
4.16908454,0.83802901,0.38143775,0.06906498,0.14795920,0.54021076,0.00951629,0.10168247,0.14787425,0.00000000
4.17508754,0.90134298,0.41132336,0.07451455,0.16124571,0.57722307,0.01099994,0.10846458,0.15823770,0.00000000
4.18109055,0.96436420,0.44192717,0.07990848,0.17480536,0.61366888,0.01265084,0.11489742,0.16822934,0.00000000
4.18709355,1.02642223,0.47294172,0.08518649,0.18853143,0.64912405,0.01447622,0.12087499,0.17769622,0.00000000
4.19309655,1.08688883,0.50406675,0.09029001,0.20231461,0.68321387,0.01648146,0.12629756,0.18649240,0.00000000
4.19909955,1.14520103,0.53501635,0.09516418,0.21604564,0.71562979,0.01866963,0.13107513,0.19448395,0.00000000
4.20510255,1.20088273,0.56552543,0.09975969,0.22961806,0.74614468,0.02104106,0.13513089,0.20155375,0.00000000
4.21110555,1.25356404,0.59535554,0.10403466,0.24293074,0.77462592,0.02359287,0.13840413,0.20760598,0.00000000
4.21710855,1.30299718,0.62429953,0.10795616,0.25589024,0.80104553,0.02631865,0.14085289,0.21256999,0.00000000
4.22311156,1.34906835,0.65218505,0.11150153,0.26841276,0.82548685,0.02920805,0.14245582,0.21640342,0.00000000
4.22911456,1.39180471,0.67887667,0.11465937,0.28042575,0.84814723,0.03224652,0.14321342,0.21909440,0.00000000
4.23511756,1.43137619,0.70427661,0.11743005,0.29186908,0.86933654,0.03541519,0.14314847,0.22066265,0.00000000
4.24112056,1.46809178,0.72832409,0.11982596,0.30269568,0.88947130,0.03869081,0.14230565,0.22115952,0.00000000
4.24712356,1.50239066,0.75099345,0.12187116,0.31287181,0.90906461,0.04204585,0.14075033,0.22066683,0.00000000
4.25312656,1.53482811,0.77229110,0.12360077,0.32237694,0.92871212,0.04544882,0.13856658,0.21929465,0.00000000
4.25912956,1.56605711,0.79225169,0.12505988,0.33120322,0.94907462,0.04886471,0.13585456,0.21717801,0.00000000
4.26513257,1.59680621,0.81093354,0.12630218,0.33935480,0.97085765,0.05225559,0.13272727,0.21447268,0.00000000
4.27113557,1.62785457,0.82841375,0.12738831,0.34684692,0.99478920,0.05558147,0.12930697,0.21135025,0.00000000
4.27713857,1.66000521,0.84478317,0.12838395,0.35370497,1.02159590,0.05880120,0.12572123,0.20799266,0.00000000
4.28314157,1.69405753,0.86014141,0.12935785,0.35996351,1.05197896,0.06187358,0.12209898,0.20458634,0.00000000
4.28914457,1.73078004,0.87459215,0.13037973,0.36566539,1.08659044,0.06475854,0.11856664,0.20131634,0.00000000
4.29514757,1.77088430,0.88823871,0.13151821,0.37086093,1.12601064,0.06741830,0.11524445,0.19836049,0.00000000
4.30115058,1.81500092,0.90118020,0.13283880,0.37560727,1.17072759,0.06981862,0.11224322,0.19588390,0.00000000
4.30715358,1.86365838,0.91350792,0.13440201,0.37996775,1.22111896,0.07192990,0.10966158,0.19403404,0.00000000
4.31315658,1.91726521,0.92530231,0.13626164,0.38401139,1.27743715,0.07372823,0.10758390,0.19293643,0.00000000
4.31915958,1.97609594,0.93663021,0.13846327,0.38781235,1.33979792,0.07519616,0.10607881,0.19269122,0.00000000
4.32516258,2.04028128,0.94754237,0.14104296,0.39144946,1.40817276,0.07632341,0.10519843,0.19337062,0.00000000
4.33116558,2.10980253,0.95807133,0.14402631,0.39500545,1.48238541,0.07710713,0.10497841,0.19501743,0.00000000
4.33716858,2.18449040,0.96822952,0.14742773,0.39856627,1.56211237,0.07755204,0.10543846,0.19764446,0.00000000
4.34317159,2.26402825,0.97800762,0.15125000,0.40222000,1.64688772,0.07767020,0.10658370,0.20123513,0.00000000
4.34917459,2.34795950,0.98737337,0.15548423,0.40605574,1.73611176,0.07748049,0.10840638,0.20574491,0.00000000
4.35517759,2.43569923,0.99627084,0.16011007,0.41016227,1.82906376,0.07700785,0.11088808,0.21110381,0.00000000
4.36118059,2.52654960,1.00462041,0.16509629,0.41462654,1.92491814,0.07628231,0.11400227,0.21721963,0.00000000
4.36718359,2.61971872,1.01231954,0.17040169,0.41953210,2.02276399,0.07533781,0.11771697,0.22398196,0.00000000
4.37318659,2.71434265,1.01924462,0.17597630,0.42495761,2.12162739,0.07421095,0.12199748,0.23126671,0.00000000
4.37918959,2.80950992,1.02525396,0.18176291,0.43097537,2.22049596,0.07293965,0.12680907,0.23894112,0.00000000
4.38519260,2.90428792,1.03019206,0.18769888,0.43765001,2.31834496,0.07156186,0.13211935,0.24686898,0.00000000
4.39119560,2.99775030,1.03389509,0.19371813,0.44503753,2.41416419,0.07011438,0.13790041,0.25491582,0.00000000
4.39719860,3.08900460,1.03619766,0.19975334,0.45318453,2.50698486,0.06863173,0.14413039,0.26295410,0.00000000
4.40320160,3.17721901,1.03694049,0.20573821,0.46212786,2.59590531,0.06714532,0.15079464,0.27086787,0.00000000
4.40920460,3.26164711,1.03597889,0.21160976,0.47189453,2.68011481,0.06568282,0.15788608,0.27855703,0.00000000
4.41520760,3.34164959,1.03319146,0.21731047,0.48250185,2.75891427,0.06426768,0.16540509,0.28594079,0.00000000
4.42121061,3.41671176,1.02848884,0.22279023,0.49395784,2.83173308,0.06291903,0.17335859,0.29296025,0.00000000
4.42721361,3.48645600,1.02182169,0.22800809,0.50626167,2.89814107,0.06165171,0.18175848,0.29957999,0.00000000
4.43321661,3.55064814,1.01318766,0.23293340,0.51940403,2.95785515,0.06047655,0.19061947,0.30578852,0.00000000
4.43921961,3.60919747,1.00263674,0.23754670,0.53336740,3.01074005,0.05940081,0.19995641,0.31159765,0.00000000
4.44522261,3.66214998,0.99027464,0.24183983,0.54812600,3.05680308,0.05842873,0.20978110,0.31704063,0.00000000
4.45122561,3.70967503,0.97626376,0.24581566,0.56364539,3.09618312,0.05756218,0.22009889,0.32216929,0.00000000
4.45722861,3.75204597,0.96082177,0.24948710,0.57988168,3.12913427,0.05680127,0.23090516,0.32705019,0.00000000
4.46323162,3.78961570,0.94421752,0.25287559,0.59678029,3.15600506,0.05614500,0.24218190,0.33175991,0.00000000
4.46923462,3.82278829,0.92676448,0.25600915,0.61427440,3.17721417,0.05559181,0.25389447,0.33637987,0.00000000
4.47523762,3.85198839,0.90881201,0.25892000,0.63228313,3.19322430,0.05514003,0.26598900,0.34099070,0.00000000
4.48124062,3.87763013,0.89073457,0.26164189,0.65070958,3.20451529,0.05478819,0.27839037,0.34566662,0.00000000
4.48724362,3.90008743,0.87291968,0.26420741,0.66943904,3.21155842,0.05453524,0.29100103,0.35046996,0.00000000
4.49324662,3.91966749,0.85575483,0.26664526,0.68833740,3.21479313,0.05438055,0.30370092,0.35544629,0.00000000
4.49924962,3.93658935,0.83961417,0.26897780,0.70725024,3.21460778,0.05432385,0.31634840,0.36062020,0.00000000
4.50525263,3.95096870,0.82484541,0.27121890,0.72600253,3.21132535,0.05436502,0.32878234,0.36599213,0.00000000
4.51125563,3.96281022,0.81175762,0.27337237,0.74439935,3.20519506,0.05450381,0.34082544,0.37153633,0.00000000
4.51725863,3.97200786,0.80061030,0.27543090,0.76222774,3.19639031,0.05473943,0.35228851,0.37720021,0.00000000
4.52326163,3.97835326,0.79160427,0.27737579,0.77925965,3.18501288,0.05507017,0.36297576,0.38290486,0.00000000
4.52926463,3.98155177,0.78487470,0.27917729,0.79525611,3.17110299,0.05549302,0.37269090,0.38854711,0.00000000
4.53526763,3.98124512,0.78048642,0.28079574,0.80997261,3.15465438,0.05600325,0.38124368,0.39400271,0.00000000
4.54127064,3.97703934,0.77843178,0.28218326,0.82316535,3.13563330,0.05659412,0.38845673,0.39913067,0.00000000
4.54727364,3.96853618,0.77863098,0.28328606,0.83459836,3.11399976,0.05725664,0.39417234,0.40377852,0.00000000
4.55327664,3.95536596,0.78093482,0.28404723,0.84405113,3.08972966,0.05797939,0.39825890,0.40778821,0.00000000
4.55927964,3.93721983,0.78512981,0.28440969,0.85132634,3.06283595,0.05874855,0.40061660,0.41100240,0.00000000
4.56528264,3.91387929,0.79094521,0.28431940,0.85625751,3.03338726,0.05954795,0.40118220,0.41327086,0.00000000
4.57128564,3.88524115,0.79806191,0.28372842,0.85871601,3.00152262,0.06035934,0.39993258,0.41445660,0.00000000
4.57728864,3.85133622,0.80612270,0.28259785,0.85861718,2.96746106,0.06116269,0.39688683,0.41444158,0.00000000
4.58329165,3.81234059,0.81474362,0.28090032,0.85592521,2.93150530,0.06193665,0.39210680,0.41313159,0.00000000
4.58929465,3.76857879,0.82352587,0.27862203,0.85065641,2.89403914,0.06265915,0.38569602,0.41046022,0.00000000
4.59529765,3.72051847,0.83206806,0.27576420,0.84288072,2.85551857,0.06330794,0.37779697,0.40639170,0.00000000
4.60130065,3.66875691,0.83997820,0.27234382,0.83272128,2.81645717,0.06386133,0.36858686,0.40092251,0.00000000
