energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
2.90845423,1.01827350,0.07216231,0.02232983,0.24795106,0.31922810,0.01279380,0.17966243,0.39036878,0.43572369
2.91445723,1.07437678,0.07667075,0.02341728,0.26203434,0.33971169,0.01385012,0.19170827,0.40381569,0.45692077
2.92046023,1.13109869,0.08092851,0.02473143,0.27609503,0.36020253,0.01492049,0.20395653,0.41741376,0.47860008
2.92646323,1.18734860,0.08486182,0.02626764,0.28984509,0.38034645,0.01598690,0.21616563,0.43078216,0.50032789
2.93246623,1.24205217,0.08840238,0.02801923,0.30301300,0.39978944,0.01703068,0.22809079,0.44353487,0.52168314
2.93846923,1.29417978,0.09148966,0.02997767,0.31535003,0.41818747,0.01803293,0.23948992,0.45529424,0.54226773
2.94447224,1.34277447,0.09407305,0.03213290,0.32663607,0.43521640,0.01897493,0.25012976,0.46570429,0.56171635
2.95047524,1.38697828,0.09611369,0.03447351,0.33668497,0.45058154,0.01983868,0.25979214,0.47444317,0.57970541
2.95647824,1.42605577,0.09758610,0.03698696,0.34534881,0.46402647,0.02060737,0.26827989,0.48123428,0.59596067
2.96248124,1.45941389,0.09847914,0.03965966,0.35252109,0.47534078,0.02126588,0.27542243,0.48585552,0.61026331
2.96848424,1.48661699,0.09879670,0.04247706,0.35813862,0.48436629,0.02180125,0.28108058,0.48814634,0.62245410
2.97448724,1.50739647,0.09855764,0.04542369,0.36218188,0.49100147,0.02220309,0.28515049,0.48801229,0.63243546
2.98049025,1.52165444,0.09779530,0.04848308,0.36467391,0.49520390,0.02246387,0.28756652,0.48542686,0.64017137
2.98649325,1.52946111,0.09655632,0.05163767,0.36567765,0.49699055,0.02257921,0.28830279,0.48043062,0.64568503
2.99249625,1.53104613,0.09489906,0.05486868,0.36529190,0.49643589,0.02254804,0.28737342,0.47312775,0.64905436
2.99849925,1.52678406,0.09289147,0.05815594,0.36364604,0.49366782,0.02237256,0.28483142,0.46368009,0.65040573
3.00450225,1.51717469,0.09060857,0.06147773,0.36089372,0.48886174,0.02205823,0.28076617,0.45229925,0.64990592
3.01050525,1.50281921,0.08812976,0.06481062,0.35720591,0.48223288,0.02161355,0.27529970,0.43923689,0.64775297
3.01650825,1.48439317,0.08553582,0.06812933,0.35276345,0.47402731,0.02104981,0.26858188,0.42477395,0.64416625
3.02251126,1.46261765,0.08290600,0.07140670,0.34774966,0.46451206,0.02038065,0.26078476,0.40920926,0.63937626
3.02851426,1.43823001,0.08031518,0.07461366,0.34234318,0.45396476,0.01962168,0.25209624,0.39284795,0.63361467
3.03451726,1.41195554,0.07783122,0.07771938,0.33671152,0.44266333,0.01878996,0.24271349,0.37599040,0.62710515
3.04052026,1.38448128,0.07551262,0.08069145,0.33100537,0.43087620,0.01790351,0.23283628,0.35892210,0.62005527
3.04652326,1.35643335,0.07340671,0.08349623,0.32535419,0.41885342,0.01698076,0.22266063,0.34190483,0.61265013
3.05252626,1.32835860,0.07154818,0.08609930,0.31986299,0.40681915,0.01604009,0.21237297,0.32516952,0.60504767
3.05852926,1.30071136,0.06995833,0.08846604,0.31461058,0.39496571,0.01509936,0.20214501,0.30891099,0.59737603
3.06453227,1.27384576,0.06864473,0.09056231,0.30964915,0.38344957,0.01417555,0.19212971,0.29328473,0.58973302
3.07053527,1.24801363,0.06760157,0.09235525,0.30500523,0.37238926,0.01328442,0.18245817,0.27840567,0.58218748
3.07653827,1.22336794,0.06681051,0.09381413,0.30068187,0.36186520,0.01244028,0.17323779,0.26434885,0.57478243
3.08254127,1.19997116,0.06624202,0.09491126,0.29666183,0.35192153,0.01165590,0.16455150,0.25115187,0.56753972
3.08854427,1.17780798,0.06585714,0.09562296,0.29291154,0.34256956,0.01094241,0.15645818,0.23881873,0.56046577
3.09454727,1.15680131,0.06560963,0.09593043,0.28938564,0.33379277,0.01030942,0.14899400,0.22732492,0.55355798
3.10055028,1.13683062,0.06544829,0.09582069,0.28603170,0.32555285,0.00976505,0.14217465,0.21662319,0.54681134
3.10655328,1.11775146,0.06531942,0.09528733,0.28279493,0.31779660,0.00931623,0.13599820,0.20664984,0.54022478
3.11255628,1.09941505,0.06516939,0.09433122,0.27962257,0.31046327,0.00896894,0.13044845,0.19733102,0.53380690
3.11855928,1.08168687,0.06494699,0.09296110,0.27646773,0.30349194,0.00872851,0.12549851,0.18858886,0.52758062
3.12456228,1.06446341,0.06460574,0.09119391,0.27329255,0.29682859,0.00860001,0.12111448,0.18034705,0.52158659
3.13056528,1.04768616,0.06410582,0.08905504,0.27007046,0.29043263,0.00858862,0.11725895,0.17253565,0.51588512
3.13656828,1.03135264,0.06341575,0.08657835,0.26678749,0.28428262,0.00870007,0.11389426,0.16509506,0.51055666
3.14257129,1.01552380,0.06251368,0.08380601,0.26344272,0.27838095,0.00894103,0.11098535,0.15797901,0.50570072
3.14857429,1.00032798,0.06138821,0.08078809,0.26004776,0.27275742,0.00931950,0.10850215,0.15115653,0.50143366
3.15457729,0.98596155,0.06003887,0.07758210,0.25662547,0.26747161,0.00984525,0.10642137,0.14461293,0.49788532
3.16058029,0.97268645,0.05847614,0.07425215,0.25320806,0.26261408,0.01053013,0.10472786,0.13834997,0.49519504
3.16658329,0.96082514,0.05672108,0.07086821,0.24983471,0.25830644,0.01138843,0.10341535,0.13238523,0.49350717
3.17258629,0.95075356,0.05480465,0.06750499,0.24654896,0.25470030,0.01243713,0.10248677,0.12675085,0.49296671
3.17858929,0.94289256,0.05276671,0.06424088,0.24339601,0.25197534,0.01369605,0.10195410,0.12149188,0.49371513
3.18459230,0.93769840,0.05065478,0.06115670,0.24042018,0.25033638,0.01518801,0.10183791,0.11666427,0.49588684
3.19059530,0.93565270,0.04852266,0.05833439,0.23766271,0.25000976,0.01693872,0.10216656,0.11233274,0.49960633
3.19659830,0.93725220,0.04642889,0.05585560,0.23515995,0.25123894,0.01897670,0.10297517,0.10856860,0.50498621
3.20260130,0.94299847,0.04443520,0.05380029,0.23294208,0.25427941,0.02133287,0.10430441,0.10544761,0.51212604
3.20860430,0.95338768,0.04260489,0.05224518,0.23103247,0.25939305,0.02404006,0.10619910,0.10304795,0.52111186
3.21460730,0.96890018,0.04100130,0.05126223,0.22944746,0.26684170,0.02713229,0.10870667,0.10144836,0.53201624
3.22061031,0.98998988,0.03968630,0.05091706,0.22819674,0.27688023,0.03064377,0.11187548,0.10072629,0.54489847
3.22661331,1.01707296,0.03871886,0.05126731,0.22728410,0.28974890,0.03460777,0.11575299,0.10095627,0.55980473
3.23261631,1.05051580,0.03815372,0.05236104,0.22670842,0.30566515,0.03905521,0.12038376,0.10220820,0.57676775
3.23861931,1.09062193,0.03804017,0.05423515,0.22646485,0.32481487,0.04401308,0.12580732,0.10454573,0.59580583
3.24462231,1.13761782,0.03842087,0.05691381,0.22654595,0.34734330,0.04950268,0.13205581,0.10802452,0.61692087
3.25062531,1.19163778,0.03933085,0.06040705,0.22694268,0.37334572,0.05553785,0.13915164,0.11269040,0.64009538
3.25662831,1.25270818,0.04079653,0.06470949,0.22764522,0.40285829,0.06212301,0.14710495,0.11857743,0.66528850
3.26263132,1.32073162,0.04283494,0.06979928,0.22864344,0.43584931,0.06925147,0.15591114,0.12570586,0.69243105
3.26863432,1.39547190,0.04545293,0.07563736,0.22992710,0.47221140,0.07690373,0.16554851,0.13408007,0.72142009
3.27463732,1.47654067,0.04864670,0.08216716,0.23148566,0.51175505,0.08504615,0.17597611,0.14368640,0.75211330
3.28064032,1.56338704,0.05240133,0.08931464,0.23330795,0.55420408,0.09362997,0.18713205,0.15449125,0.78432368
3.28664332,1.65529134,0.05669065,0.09698894,0.23538158,0.59919345,0.10259076,0.19893223,0.16643938,0.81781527
3.29264632,1.75136413,0.06147728,0.10508357,0.23769245,0.64627001,0.11184859,0.21126987,0.17945255,0.85230043
3.29864932,1.85055163,0.06671296,0.11347822,0.24022419,0.69489638,0.12130863,0.22401579,0.19342882,0.88743916
3.30465233,1.95164827,0.07233917,0.12204117,0.24295793,0.74445841,0.13086264,0.23701963,0.20824245,0.92284117
3.31065533,2.05331682,0.07828816,0.13063225,0.24587236,0.79427618,0.14039100,0.25011211,0.22374468,0.95807076
3.31665833,2.15411623,0.08448417,0.13910633,0.24894418,0.84361846,0.14976548,0.26310823,0.23976542,0.99265487
3.32266133,2.25253651,0.09084512,0.14731725,0.25214900,0.89172042,0.15885259,0.27581146,0.25611581,1.02609412
3.32866433,2.34703982,0.09728451,0.15512196,0.25546261,0.93780397,0.16751740,0.28801884,0.27259186,1.05787661
3.33466733,2.43610636,0.10371357,0.16238487,0.25886270,0.98110010,0.17562772,0.29952668,0.28897888,1.08749391
3.34067034,2.51828293,0.11004362,0.16898207,0.26233071,1.02087232,0.18305841,0.31013681,0.30505669,1.11445857
3.34667334,2.59223226,0.11618848,0.17480534,0.26585386,1.05644017,0.18969572,0.31966302,0.32060540,1.13832221
3.35267634,2.65678033,0.12206691,0.17976572,0.26942703,1.08720182,0.19544132,0.32793739,0.33541159,1.15869331
3.35867934,2.71095951,0.12760486,0.18379646,0.27305439,1.11265461,0.20021596,0.33481622,0.34927450,1.17525344
3.36468234,2.75404489,0.13273750,0.18685515,0.27675049,1.13241242,0.20396244,0.34018533,0.36201201,1.18777130
3.37068534,2.78558179,0.13741099,0.18892506,0.28054077,1.14621911,0.20664785,0.34396425,0.37346619,1.19611323
3.37668834,2.80540277,0.14158367,0.19001536,0.28446120,1.15395723,0.20826477,0.34610931,0.38350797,1.20024987
3.38269135,2.81363290,0.14522681,0.19016049,0.28855712,1.15565143,0.20883163,0.34661526,0.39204081,1.20025821
3.38869435,2.81068291,0.14832486,0.18941837,0.29288108,1.15146643,0.20839188,0.34551545,0.39900313,1.19631890
3.39469735,2.79723023,0.15087500,0.18786784,0.29748994,1.14169958,0.20701221,0.34288045,0.40436938,1.18870894
3.40070035,2.77418905,0.15288623,0.18560526,0.30244116,1.12676835,0.20477989,0.33881520,0.40814966,1.17778998
3.40670335,2.74267060,0.15437796,0.18274042,0.30778858,1.10719328,0.20179921,0.33345488,0.41038790,1.16399304
3.41270635,2.70393606,0.15537810,0.17939215,0.31357789,1.08357742,0.19818739,0.32695965,0.41115881,1.14780038
3.41870935,2.65934439,0.15592090,0.17568360,0.31984206,1.05658310,0.19406997,0.31950855,0.41056361,1.12972562
3.42471236,2.61029794,0.15604463,0.17173761,0.32659701,1.02690729,0.18957607,0.31129284,0.40872497,1.11029329
3.43071536,2.55818872,0.15578915,0.16767230,0.33383795,0.99525667,0.18483365,0.30250918,0.40578120,1.09001902
3.43671836,2.50434809,0.15519358,0.16359710,0.34153647,0.96232375,0.17996503,0.29335292,0.40188037,1.06939135
3.44272136,2.45000244,0.15429427,0.15960940,0.34963875,0.92876484,0.17508287,0.28401187,0.39717428,1.04885641
3.44872436,2.39623683,0.15312300,0.15579192,0.35806508,0.89518113,0.17028677,0.27466071,0.39181295,1.02880606
3.45472736,2.34396843,0.15170573,0.15221101,0.36671068,0.86210338,0.16566065,0.26545649,0.38593971,1.00957017
3.46073037,2.29393034,0.15006173,0.14891567,0.37544801,0.82998083,0.16127096,0.25653510,0.37968716,0.99141331
3.46673337,2.24666640,0.14820333,0.14593762,0.38413036,0.79917454,0.15716583,0.24800904,0.37317425,0.97453582
3.47273637,2.20253643,0.14613610,0.14329204,0.39259659,0.76995522,0.15337507,0.23996640,0.36650445,0.95907894
3.47873937,2.16173092,0.14385960,0.14097908,0.40067691,0.74250520,0.14991097,0.23247097,0.35976512,0.94513345
3.48474237,2.12429367,0.14136848,0.13898593,0.40819931,0.71692419,0.14676992,0.22556353,0.35302796,0.93275100
3.49074537,2.09015047,0.13865387,0.13728936,0.41499629,0.69323814,0.14393456,0.21926385,0.34635035,0.92195718
3.49674837,2.05914149,0.13570505,0.13585845,0.42091158,0.67141046,0.14137640,0.21357360,0.33977757,0.91276519
3.50275138,2.03105509,0.13251121,0.13465745,0.42580655,0.65135480,0.13905879,0.20847955,0.33334537,0.90518911
3.50875438,2.00566071,0.12906309,0.13364852,0.42956580,0.63294853,0.13693988,0.20395712,0.32708290,0.89925558
3.51475738,1.98273859,0.12535463,0.13279426,0.43210178,0.61604608,0.13497567,0.19997381,0.32101552,0.89501305
3.52076038,1.96210459,0.12138427,0.13205988,0.43335811,0.60049149,0.13312274,0.19649250,0.31516733,0.89253772
3.52676338,1.94362847,0.11715603,0.13141486,0.43331145,0.58612941,0.13134072,0.19347434,0.30956322,0.89193571
3.53276638,1.92724468,0.11268020,0.13083414,0.43197188,0.57281417,0.12959432,0.19088100,0.30423016,0.89334110
3.53876938,1.91295529,0.10797367,0.13029877,0.42938168,0.56041662,0.12785476,0.18867643,0.29919772,0.89690983
3.54477239,1.90082497,0.10305985,0.12979589,0.42561271,0.54882841,0.12610076,0.18682782,0.29449770,0.90280981
3.55077539,1.89096872,0.09796828,0.12931838,0.42076244,0.53796390,0.12431887,0.18530596,0.29016298,0.91120770
3.55677839,1.88353344,0.09273387,0.12886392,0.41494902,0.52775979,0.12250333,0.18408495,0.28622558,0.92225314
3.56278139,1.87867465,0.08739591,0.12843378,0.40830548,0.51817266,0.12065538,0.18314137,0.28271419,0.93606155
3.56878439,1.87653040,0.08199688,0.12803134,0.40097363,0.50917500,0.11878221,0.18245315,0.27965128,0.95269639
3.57478739,1.87719410,0.07658114,0.12766052,0.39309774,0.50074998,0.11689556,0.18199808,0.27705010,0.97215235
3.58079040,1.88068847,0.07119357,0.12732420,0.38481866,0.49288569,0.11501014,0.18175231,0.27491180,0.99434046
3.58679340,1.88694255,0.06587823,0.12702278,0.37626837,0.48556925,0.11314195,0.18168897,0.27322293,1.01907636
3.59279640,1.89577358,0.06067714,0.12675302,0.36756557,0.47878124,0.11130666,0.18177702,0.27195348,1.04607276
3.59879940,1.90687538,0.05562914,0.12650712,0.35881232,0.47249112,0.10951811,0.18198045,0.27105582,1.07493676
3.60480240,1.91981426,0.05076901,0.12627236,0.35009194,0.46665378,0.10778706,0.18225806,0.27046453,1.10517280
3.61080540,1.93403331,0.04612671,0.12603106,0.34146841,0.46120766,0.10612032,0.18256377,0.27009727,1.13619126
3.61680840,1.94886521,0.04172691,0.12576110,0.33298702,0.45607454,0.10452021,0.18284754,0.26985675,1.16732286
3.62281141,1.96355323,0.03758873,0.12543684,0.32467643,0.45116106,0.10298445,0.18305688,0.26963363,1.19783829
3.62881441,1.97727978,0.03372565,0.12503054,0.31655187,0.44636198,0.10150653,0.18313893,0.26931043,1.22697251
3.63481741,1.98920096,0.03014569,0.12451400,0.30861929,0.44156481,0.10007645,0.18304297,0.26876607,1.25395270
3.64082041,1.99848573,0.02685169,0.12386061,0.30088021,0.43665579,0.09868179,0.18272317,0.26788096,1.27802855
3.64682341,2.00435740,0.02384177,0.12304735,0.29333693,0.43152655,0.09730910,0.18214164,0.26654230,1.29850362
3.65282641,2.00613555,0.02110990,0.12205702,0.28599785,0.42608135,0.09594551,0.18127129,0.26464941,1.31476615
3.65882941,2.00327579,0.01864651,0.12088012,0.27888242,0.42024411,0.09458032,0.18009856,0.26211865,1.32631781
3.66483242,1.99540540,0.01643917,0.11951672,0.27202557,0.41396505,0.09320671,0.17862576,0.25888787,1.33279902
3.67083542,1.98235259,0.01447328,0.11797776,0.26548119,0.40722631,0.09182312,0.17687282,0.25491997,1.33400927
3.67683842,1.96416768,0.01273271,0.11628604,0.25932446,0.40004617,0.09043459,0.17487825,0.25020549,1.32992155
3.68284142,1.94113485,0.01120043,0.11447657,0.25365292,0.39248173,0.08905358,0.17269945,0.24476406,1.32068994
3.68884442,1.91377348,0.00985908,0.11259639,0.24858600,0.38462951,0.08770043,0.17041191,0.23864460,1.30664977
3.69484742,1.88282874,0.00869147,0.11070368,0.24426308,0.37662416,0.08640342,0.16810768,0.23192435,1.28831034
3.70085043,1.84925165,0.00768097,0.10886642,0.24084008,0.36863509,0.08519823,0.16589278,0.22470667,1.26634023
3.70685343,1.81416914,0.00681188,0.10716026,0.23848467,0.36086110,0.08412703,0.16388390,0.21711785,1.24154592
3.71285643,1.77884565,0.00606964,0.10566611,0.23737027,0.35352343,0.08323698,0.16220437,0.20930291,1.21484452
3.71885943,1.74463764,0.00544105,0.10446716,0.23766912,0.34685731,0.08257854,0.16097950,0.20142084,1.18723179
3.72486243,1.71294331,0.00491437,0.10364575,0.23954469,0.34110254,0.08220331,0.16033173,0.19363934,1.15974694
3.73086543,1.68514969,0.00447934,0.10328001,0.24314376,0.33649353,0.08216182,0.16037548,0.18612937,1.13343571
3.73686843,1.66257968,0.00412723,0.10344058,0.24858864,0.33324933,0.08250120,0.16121228,0.17905974,1.10931344
3.74287144,1.64644142,0.00385076,0.10418744,0.25596974,0.33156404,0.08326291,0.16292609,0.17259208,1.08832974
3.74887444,1.63778250,0.00364405,0.10556713,0.26533910,0.33159826,0.08448071,0.16557930,0.16687626,1.07133626
3.75487744,1.63745101,0.00350255,0.10761034,0.27670500,0.33347180,0.08617890,0.16920953,0.16204656,1.05905917
3.76088044,1.64606538,0.00342292,0.11033019,0.29002823,0.33725825,0.08837102,0.17382730,0.15821870,1.05207723
3.76688344,1.66399430,0.00340296,0.11372103,0.30522001,0.34298157,0.09105898,0.17941485,0.15548774,1.05080658
3.77288644,1.69134757,0.00344150,0.11775819,0.32214199,0.35061484,0.09423278,0.18592621,0.15392703,1.05549263
3.77888944,1.72797830,0.00353830,0.12239828,0.34060823,0.36008132,0.09787081,0.19328831,0.15358802,1.06620930
3.78489245,1.77349599,0.00369401,0.12758046,0.36038924,0.37125776,0.10194066,0.20140341,0.15450098,1.08286542
3.79089545,1.82728978,0.00391000,0.13322828,0.38121804,0.38397970,0.10640043,0.21015248,0.15667640,1.10521775
3.79689845,1.88856045,0.00418837,0.13925225,0.40279784,0.39804850,0.11120052,0.21939958,0.16010704,1.13288969
3.80290145,1.95635915,0.00453178,0.14555293,0.42481116,0.41323975,0.11628568,0.22899687,0.16477028,1.16539456
3.80890445,2.02963091,0.00494336,0.15202439,0.44692997,0.42931256,0.12159730,0.23879006,0.17063067,1.20216202
3.81490745,2.10726019,0.00542658,0.15855789,0.46882629,0.44601915,0.12707572,0.24862412,0.17764242,1.24256612
3.82091046,2.18811593,0.00598513,0.16504560,0.49018288,0.46311438,0.13266249,0.25834873,0.18575165,1.28595333
3.82691346,2.27109375,0.00662267,0.17138423,0.51070326,0.48036444,0.13830235,0.26782346,0.19489819,1.33166901
3.83291646,2.35515267,0.00734266,0.17747826,0.53012081,0.49755445,0.14394491,0.27692213,0.20501685,1.37908081
3.83891946,2.43934464,0.00814807,0.18324278,0.54820626,0.51449443,0.14954587,0.28553637,0.21603793,1.42759782
3.84492246,2.52283515,0.00904113,0.18860568,0.56477331,0.53102336,0.15506765,0.29357805,0.22788718,1.47668453
3.85092546,2.60491418,0.01002303,0.19350913,0.57968201,0.54701117,0.16047955,0.30098048,0.24048494,1.52586891
3.85692846,2.68499718,0.01109356,0.19791036,0.59283986,0.56235859,0.16575732,0.30769852,0.25374480,1.57474460
3.86293147,2.76261649,0.01225084,0.20178160,0.60420048,0.57699499,0.17088219,0.31370730,0.26757176,1.62296727
3.86893447,2.83740437,0.01349100,0.20510939,0.61376008,0.59087433,0.17583955,0.31900005,0.28186019,1.67024590
3.87493747,2.90906923,0.01480792,0.20789313,0.62155202,0.60396977,0.18061722,0.32358499,0.29649183,1.71633000
3.88094047,2.97736743,0.01619301,0.21014318,0.62763973,0.61626715,0.18520366,0.32748151,0.31133396,1.76099405
3.88694347,3.04207306,0.01763511,0.21187855,0.63210863,0.62775808,0.18958607,0.33071613,0.32623819,1.80402067
3.89294647,3.10294833,0.01912042,0.21312434,0.63505752,0.63843297,0.19374867,0.33331826,0.34103998,1.84518428
3.89894947,3.15971745,0.02063256,0.21390916,0.63659002,0.64827470,0.19767132,0.33531632,0.35555919,1.88423676
3.90495248,3.21204626,0.02215280,0.21426270,0.63680668,0.65725337,0.20132843,0.33673429,0.36960173,1.92089669
3.91095548,3.25952961,0.02366030,0.21421349,0.63579819,0.66532251,0.20468855,0.33758910,0.38296250,1.95484340
3.91695848,3.30168807,0.02513261,0.21378715,0.63364019,0.67241702,0.20771438,0.33788888,0.39542951,1.98571674
3.92296148,3.33797469,0.02654615,0.21300510,0.63038998,0.67845313,0.21036352,0.33763230,0.40678920,2.01312307
3.92896448,3.36779171,0.02787692,0.21188380,0.62608515,0.68333028,0.21258972,0.33680894,0.41683272,2.03664743
3.93496748,3.39051671,0.02910116,0.21043462,0.62074445,0.68693485,0.21434463,0.33540075,0.42536290,2.05587158
3.94097049,3.40553648,0.03019615,0.20866418,0.61437038,0.68914548,0.21558004,0.33338433,0.43220169,2.07039678
3.94697349,3.41228675,0.03114099,0.20657520,0.60695361,0.68983969,0.21625032,0.33073398,0.43719758,2.07987013
3.95297649,3.41029509,0.03191737,0.20416778,0.59847860,0.68890121,0.21631501,0.32742517,0.44023267,2.08401285
3.95897949,3.39922416,0.03251029,0.20144084,0.58893013,0.68622771,0.21574136,0.32343830,0.44122900,2.08264843
3.96498249,3.37891239,0.03290866,0.19839382,0.57830011,0.68173819,0.21450671,0.31876233,0.44015370,2.07572899
3.97098549,3.34940913,0.03310582,0.19502834,0.56659428,0.67537984,0.21260045,0.31339812,0.43702270,2.06335774
3.97698849,3.31100174,0.03309986,0.19134971,0.55383820,0.66713363,0.21002560,0.30736113,0.43190271,2.04580588
3.98299150,3.26423252,0.03289383,0.18736832,0.54008222,0.65701848,0.20679971,0.30068342,0.42491128,2.02352245
3.98899450,3.20990392,0.03249574,0.18310063,0.52540498,0.64509372,0.20295524,0.29341468,0.41621495,1.99713612
3.99499750,3.14907106,0.03191831,0.17856983,0.50991523,0.63145959,0.19853918,0.28562230,0.40602537,1.96744820
4.00100050,3.08302166,0.03117867,0.17380611,0.49375186,0.61625589,0.19361215,0.27739036,0.39459364,1.93541675
4.00700350,3.01324369,0.03029779,0.16884645,0.47708214,0.59965886,0.18824680,0.26881772,0.38220304,1.90213217
4.01300650,2.94138224,0.02929979,0.16373410,0.46009823,0.58187629,0.18252579,0.26001524,0.36916042,1.86878497
4.01900950,2.86918727,0.02821115,0.15851764,0.44301211,0.56314144,0.17653926,0.25110224,0.35578667,1.83662710
4.02501251,2.79845463,0.02705987,0.15324973,0.42604939,0.54370582,0.17038213,0.24220251,0.34240658,1.80692835
4.03101551,2.73096306,0.02587449,0.14798569,0.40944207,0.52383134,0.16415114,0.23344001,0.32933858,1.78092968
4.03701851,2.66840989,0.02468320,0.14278186,0.39342090,0.50378216,0.15794185,0.22493449,0.31688470,1.75979554
4.04302151,2.61234839,0.02351296,0.13769394,0.37820750,0.48381670,0.15184579,0.21679730,0.30532125,1.74456728
4.04902451,2.56412955,0.02238865,0.13277528,0.36400675,0.46418003,0.14594777,0.20912751,0.29489041,1.73611976
4.05502751,2.52485083,0.02133233,0.12807530,0.35099981,0.44509702,0.14032341,0.20200862,0.28579326,1.73512305
4.06103052,2.49531411,0.02036267,0.12363807,0.33933793,0.42676652,0.13503718,0.19550595,0.27818424,1.74201105
4.06703352,2.47599460,0.01949449,0.11950102,0.32913753,0.40935677,0.13014071,0.18966485,0.27216741,1.75695832
4.07303652,2.46702206,0.01873840,0.11569399,0.32047656,0.39300202,0.12567172,0.18450969,0.26779449,1.77986654
4.07903952,2.46817515,0.01810072,0.11223849,0.31339237,0.37780073,0.12165334,0.18004382,0.26506479,1.81036096
4.08504252,2.47888902,0.01758347,0.10914736,0.30788109,0.36381500,0.11809400,0.17625036,0.26392693,1.84779741
4.09104552,2.49827595,0.01718452,0.10642467,0.30389861,0.35107149,0.11498774,0.17309375,0.26428230,1.89127969
4.09704852,2.52515825,0.01689795,0.10406598,0.30136304,0.33956353,0.11231508,0.17052205,0.26598998,1.93968669
4.10305153,2.55811190,0.01671446,0.10205889,0.30015849,0.32925433,0.11004424,0.16846975,0.26887313,1.99170848
4.10905453,2.59551952,0.01662189,0.10038388,0.30014016,0.32008118,0.10813279,0.16686110,0.27272634,2.04588983
4.11505753,2.63563026,0.01660591,0.09901539,0.30114039,0.31196032,0.10652959,0.16561361,0.27732383,2.10067982
4.12106053,2.67662451,0.01665063,0.09792311,0.30297549,0.30479235,0.10517699,0.16464176,0.28242810,2.15448531
4.12706353,2.71668075,0.01673937,0.09707340,0.30545317,0.29846786,0.10401319,0.16386054,0.28779880,2.20572652
4.13306653,2.75404191,0.01685531,0.09643077,0.30838011,0.29287310,0.10297473,0.16318889,0.29320136,2.25289235
4.13906953,2.78707879,0.01698222,0.09595947,0.31156957,0.28789549,0.10199893,0.16255273,0.29841522,2.29459339
4.14507254,2.81434791,0.01710508,0.09562495,0.31484869,0.28342859,0.10102626,0.16188753,0.30324125,2.32961042
4.15107554,2.83464169,0.01721065,0.09539522,0.31806510,0.27937657,0.10000255,0.16114032,0.30750822,2.35693667
4.15707854,2.84702897,0.01728794,0.09524210,0.32109280,0.27565781,0.09888095,0.16027114,0.31107795,2.37581199
4.16308154,2.85088446,0.01732856,0.09514220,0.32383682,0.27220771,0.09762356,0.15925373,0.31384914,2.38574774
4.16908454,2.84590605,0.01732702,0.09507765,0.32623672,0.26898038,0.09620267,0.15807569,0.31575966,2.38654143
4.17508754,2.83211952,0.01728080,0.09503653,0.32826859,0.26594943,0.09460158,0.15673790,0.31678726,2.37828062
4.18109055,2.80987050,0.01719037,0.09501302,0.32994550,0.26310768,0.09281498,0.15525349,0.31694877,2.36133604
4.18709355,2.77980456,0.01705905,0.09500717,0.33131648,0.26046599,0.09084880,0.15364627,0.31629779,2.33634421
4.19309655,2.74283603,0.01689277,0.09502449,0.33246383,0.25805115,0.08871968,0.15194874,0.31492105,2.30418061
4.19909955,2.70010734,0.01669970,0.09507513,0.33349901,0.25590314,0.08645394,0.15019991,0.31293361,2.26592436
4.20510255,2.65294053,0.01648980,0.09517290,0.33455724,0.25407166,0.08408624,0.14844289,0.31047307,2.22281607
4.21110555,2.60278304,0.01627430,0.09533413,0.33579087,0.25261247,0.08165780,0.14672245,0.30769313,2.17621056
4.21710855,2.55115003,0.01606511,0.09557633,0.33736188,0.25158325,0.07921449,0.14508266,0.30475666,2.12752639
4.22311156,2.49956553,0.01587422,0.09591682,0.33943386,0.25103969,0.07680469,0.14356466,0.30182871,2.07819421
4.22911456,2.44950472,0.01571311,0.09637134,0.34216354,0.25103146,0.07447711,0.14220468,0.29906954,2.02960587
4.23511756,2.40233950,0.01559217,0.09695278,0.34569254,0.25159862,0.07227858,0.14103237,0.29662812,1.98306624
4.24112056,2.35928928,0.01552014,0.09766990,0.35013936,0.25276847,0.07025202,0.14006945,0.29463622,1.93974939
4.24712356,2.32137868,0.01550366,0.09852632,0.35559218,0.25455279,0.06843456,0.13932875,0.29320331,1.90066069
4.25312656,2.28940352,0.01554692,0.09951973,0.36210270,0.25694596,0.06685594,0.13881365,0.29241248,1.86660606
4.25912956,2.26390610,0.01565137,0.10064124,0.36968128,0.25992352,0.06553726,0.13851782,0.29231750,1.83816923
4.26513257,2.24516040,0.01581559,0.10187516,0.37829360,0.26344170,0.06449006,0.13842542,0.29294098,1.81569760
4.27113557,2.23316743,0.01603527,0.10319893,0.38785911,0.26743757,0.06371587,0.13851155,0.29427391,1.79929708
4.27713857,2.22766072,0.01630330,0.10458348,0.39825125,0.27182996,0.06320612,0.13874304,0.29627631,1.78883570
4.28314157,2.22812138,0.01661001,0.10599374,0.40929956,0.27652115,0.06294249,0.13907944,0.29887911,1.78395567
4.28914457,2.23380204,0.01694349,0.10738956,0.42079362,0.28139914,0.06289763,0.13947428,0.30198708,1.78409324
4.29514757,2.24375853,0.01729006,0.10872680,0.43248858,0.28634058,0.06303624,0.13987650,0.30548276,1.78850546
