energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
3.53876938,0.23470041,0.02690829,0.00267567,0.03916579,0.00123928,0.17086842,0.01759452,0.03008579,0.06356040
3.54477239,0.23044198,0.02617064,0.00296179,0.04149884,0.00121783,0.16638996,0.01724533,0.02933505,0.06300912
3.55077539,0.22568686,0.02529987,0.00342092,0.04450515,0.00119418,0.16123611,0.01686941,0.02845137,0.06245914
3.55677839,0.22072986,0.02432004,0.00406909,0.04836247,0.00116985,0.15556457,0.01648653,0.02746524,0.06201433
3.56278139,0.21590755,0.02325823,0.00492728,0.05327387,0.00114660,0.14955655,0.01611966,0.02641100,0.06179258
3.56878439,0.21159252,0.02214397,0.00602129,0.05946703,0.00112638,0.14341253,0.01579452,0.02532621,0.06192427
3.57478739,0.20818702,0.02100857,0.00738146,0.06719263,0.00111129,0.13734783,0.01553903,0.02425091,0.06255042
3.58079040,0.20611574,0.01988446,0.00904226,0.07672191,0.00110354,0.13158800,0.01538267,0.02322690,0.06382046
3.58679340,0.20581807,0.01880452,0.01104173,0.08834312,0.00110540,0.12636416,0.01535588,0.02229699,0.06588966
3.59279640,0.20773979,0.01780151,0.01342073,0.10235669,0.00111915,0.12190850,0.01548935,0.02150430,0.06891624
3.59879940,0.21232416,0.01690741,0.01622197,0.11906921,0.00114706,0.11844973,0.01581332,0.02089147,0.07305809
3.60480240,0.22000249,0.01615295,0.01948888,0.13878592,0.00119130,0.11620883,0.01635683,0.02049999,0.07846917
3.61080540,0.23118420,0.01556706,0.02326416,0.16180186,0.00125389,0.11539479,0.01714698,0.02036946,0.08529552
3.61680840,0.24624637,0.01517645,0.02758826,0.18839177,0.00133666,0.11620053,0.01820814,0.02053693,0.09367098
3.62281141,0.26552286,0.01500513,0.03249756,0.21879876,0.00144118,0.11879892,0.01956119,0.02103614,0.10371267
3.62881441,0.28929311,0.01507404,0.03802246,0.25322212,0.00156873,0.12333884,0.02122271,0.02189682,0.11551622
3.63481741,0.31777084,0.01540063,0.04418532,0.29180459,0.00172018,0.12994124,0.02320422,0.02314396,0.12915098
3.64082041,0.35109281,0.01599848,0.05099846,0.33461951,0.00189602,0.13869538,0.02551152,0.02479706,0.14465527
3.64682341,0.38930806,0.01687690,0.05846211,0.38165842,0.00209623,0.14965506,0.02814396,0.02686936,0.16203182
3.65282641,0.43236802,0.01804057,0.06656256,0.43281965,0.00232031,0.16283506,0.03109390,0.02936710,0.18124370
3.65882941,0.48011789,0.01948917,0.07527056,0.48789864,0.00256718,0.17820788,0.03434628,0.03228880,0.20221086
3.66483242,0.53228995,0.02121704,0.08454000,0.54658055,0.00283521,0.19570091,0.03787829,0.03562456,0.22480750
3.67083542,0.58849917,0.02321287,0.09430715,0.60843595,0.00312219,0.21519424,0.04165930,0.03935555,0.24886062
3.67683842,0.64824180,0.02545955,0.10449029,0.67291995,0.00342533,0.23651924,0.04565093,0.04345355,0.27414983
3.68284142,0.71089732,0.02793395,0.11499013,0.73937551,0.00374129,0.25945823,0.04980742,0.04788072,0.30040858
3.68884442,0.77573421,0.03060705,0.12569072,0.80704100,0.00406626,0.28374536,0.05407617,0.05258960,0.32732710
3.69484742,0.84191963,0.03344398,0.13646120,0.87506238,0.00439597,0.30906892,0.05839867,0.05752340,0.35455699
3.70085043,0.90853340,0.03640448,0.14715816,0.94250972,0.00472582,0.33507514,0.06271153,0.06261654,0.38171737
3.70685343,0.97458584,0.03944332,0.15762871,1.00839797,0.00505094,0.36137370,0.06694791,0.06779559,0.40840280
3.71285643,1.03903938,0.04251113,0.16771407,1.07171124,0.00536635,0.38754474,0.07103897,0.07298050,0.43419244
3.71885943,1.10083332,0.04555525,0.17725369,1.13142999,0.00566708,0.41314746,0.07491569,0.07808620,0.45866044
3.72486243,1.15891105,0.04852093,0.18608966,1.18656008,0.00594827,0.43773006,0.07851061,0.08302442,0.48138718
3.73086543,1.21224874,0.05135254,0.19407131,1.23616258,0.00620539,0.46084071,0.08175976,0.08770586,0.50197087
3.73686843,1.25988452,0.05399502,0.20105977,1.27938305,0.00643428,0.48203929,0.08460445,0.09204245,0.52003913
3.74287144,1.30094687,0.05639533,0.20693234,1.31547920,0.00663136,0.50090943,0.08699304,0.09594981,0.53526019
3.74887444,1.33468122,0.05850392,0.21158645,1.34384534,0.00679369,0.51707039,0.08888247,0.09934962,0.54735295
3.75487744,1.36047332,0.06027626,0.21494302,1.36403279,0.00691910,0.53018829,0.09023959,0.10217201,0.55609581
3.76088044,1.37786858,0.06167409,0.21694907,1.37576506,0.00700623,0.53998626,0.09104220,0.10435764,0.56133361
3.76688344,1.38658627,0.06266667,0.21757950,1.37894708,0.00705460,0.54625296,0.09127963,0.10585963,0.56298246
3.77288644,1.38652797,0.06323173,0.21683787,1.37366794,0.00706458,0.54884916,0.09095306,0.10664499,0.56103221
3.77888944,1.37777978,0.06335610,0.21475620,1.36019702,0.00703740,0.54771204,0.09007540,0.10669571,0.55554649
3.78489245,1.36060825,0.06303620,0.21139376,1.33897360,0.00697507,0.54285692,0.08867072,0.10600931,0.54666019
3.79089545,1.33545006,0.06227800,0.20683491,1.31059037,0.00688033,0.53437651,0.08677338,0.10459885,0.53457462
3.79689845,1.30289590,0.06109683,0.20118615,1.27577164,0.00675650,0.52243744,0.08442678,0.10249244,0.51955050
3.80290145,1.26366947,0.05951680,0.19457235,1.23534726,0.00660736,0.50727455,0.08168184,0.09973227,0.50189905
3.80890445,1.21860228,0.05756987,0.18713256,1.19022341,0.00643703,0.48918282,0.07859529,0.09637310,0.48197170
3.81490745,1.16860558,0.05529481,0.17901537,1.14135161,0.00624980,0.46850766,0.07522778,0.09248045,0.46014878
3.82091046,1.11464068,0.05273584,0.17037423,1.08969738,0.00604996,0.44563377,0.07164197,0.08812842,0.43682767
3.82691346,1.05768879,0.04994120,0.16136272,1.03620986,0.00584166,0.42097309,0.06790064,0.08339733,0.41241101
3.83291646,0.99872186,0.04696164,0.15213014,0.98179377,0.00562880,0.39495249,0.06406490,0.07837124,0.38729535
3.83891946,0.93867544,0.04384885,0.14281752,0.92728469,0.00541488,0.36800151,0.06019254,0.07313551,0.36186068
3.84492246,0.87842470,0.04065403,0.13355419,0.87342866,0.00520291,0.34054076,0.05633668,0.06777435,0.33646127
3.85092546,0.81876430,0.03742649,0.12445503,0.82086677,0.00499537,0.31297142,0.05254461,0.06236872,0.31141807
3.85692846,0.76039289,0.03421248,0.11561847,0.77012500,0.00479413,0.28566609,0.04885701,0.05699432,0.28701288
3.86293147,0.70390238,0.03105417,0.10712528,0.72160947,0.00460048,0.25896130,0.04530739,0.05172006,0.26348437
3.86893447,0.64977218,0.02798886,0.09903816,0.67560700,0.00441512,0.23315190,0.04192196,0.04660674,0.24102602
3.87493747,0.59836822,0.02504843,0.09140195,0.63229031,0.00423821,0.20848730,0.03871966,0.04170625,0.21978583
3.88094047,0.54994631,0.02225901,0.08424466,0.59172748,0.00406946,0.18516968,0.03571258,0.03706106,0.19986771
3.88694347,0.50465945,0.01964092,0.07757890,0.55389473,0.00390818,0.16335390,0.03290652,0.03270409,0.18133433
3.89294647,0.46256815,0.01720874,0.07140380,0.51869160,0.00375340,0.14314909,0.03030173,0.02865895,0.16421104
3.89894947,0.42365322,0.01497163,0.06570726,0.48595776,0.00360396,0.12462162,0.02789384,0.02494038,0.14849085
3.90495248,0.38783013,0.01293375,0.06046834,0.45549025,0.00345862,0.10779923,0.02567478,0.02155506,0.13413989
3.91095548,0.35496404,0.01109478,0.05565966,0.42706052,0.00331616,0.09267603,0.02363381,0.01850247,0.12110318
3.91695848,0.32488499,0.00945059,0.05124987,0.40043036,0.00317549,0.07921811,0.02175843,0.01577594,0.10931047
3.92296148,0.29740245,0.00799384,0.04720580,0.37536611,0.00303568,0.06736945,0.02003533,0.01336376,0.09868190
3.92896448,0.27231865,0.00671468,0.04349451,0.35165074,0.00289610,0.05705800,0.01845117,0.01125032,0.08913325
3.93496748,0.24944047,0.00560142,0.04008499,0.32909334,0.00275641,0.04820165,0.01699329,0.00941719,0.08058061
3.94097049,0.22858949,0.00464109,0.03694957,0.30753605,0.00261660,0.04071385,0.01565029,0.00784420,0.07294454
3.94697349,0.20961007,0.00382002,0.03406495,0.28685837,0.00247703,0.03450892,0.01441246,0.00651034,0.06615339
3.95297649,0.19237549,0.00312434,0.03141303,0.26697892,0.00233842,0.02950682,0.01327209,0.00539463,0.06014606
3.95897949,0.17679218,0.00254035,0.02898126,0.24785508,0.00220184,0.02563732,0.01222364,0.00447688,0.05487397
3.96498249,0.16280228,0.00205488,0.02676291,0.22948074,0.00206867,0.02284364,0.01126384,0.00373824,0.05030249
3.97098549,0.15038455,0.00165556,0.02475699,0.21188256,0.00194059,0.02108533,0.01039168,0.00316169,0.04641166
3.97698849,0.13955408,0.00133094,0.02296799,0.19511522,0.00181951,0.02034054,0.00960827,0.00273240,0.04319653
3.98299150,0.13036079,0.00107068,0.02140555,0.17925600,0.00170757,0.02060770,0.00891672,0.00243797,0.04066699
3.98899450,0.12288712,0.00086560,0.02008393,0.16439911,0.00160706,0.02190635,0.00832196,0.00226856,0.03884715
3.99499750,0.11724492,0.00070763,0.01902140,0.15064999,0.00152040,0.02427737,0.00783043,0.00221690,0.03777448
4.00100050,0.11357171,0.00058989,0.01823967,0.13811997,0.00145007,0.02778246,0.00744990,0.00227826,0.03749854
4.00700350,0.11202641,0.00050653,0.01776311,0.12692137,0.00139859,0.03250282,0.00718915,0.00245030,0.03807941
4.01300650,0.11278444,0.00045274,0.01761805,0.11716315,0.00136845,0.03853699,0.00705770,0.00273286,0.03958585
4.01900950,0.11603234,0.00042459,0.01783192,0.10894717,0.00136209,0.04599798,0.00706546,0.00312768,0.04209305
4.02501251,0.12196171,0.00041898,0.01843245,0.10236505,0.00138185,0.05500936,0.00722247,0.00363805,0.04568010
4.03101551,0.13076254,0.00043348,0.01944669,0.09749549,0.00142989,0.06570061,0.00753847,0.00426841,0.05042707
4.03701851,0.14261583,0.00046627,0.02089998,0.09440215,0.00150817,0.07820159,0.00802262,0.00502391,0.05641176
4.04302151,0.15768564,0.00051600,0.02281494,0.09313173,0.00161839,0.09263625,0.00868301,0.00590991,0.06370605
4.04902451,0.17611041,0.00058169,0.02521020,0.09371237,0.00176190,0.10911567,0.00952633,0.00693141,0.07237203
4.05502751,0.19799401,0.00066267,0.02809928,0.09615226,0.00193966,0.12773065,0.01055738,0.00809258,0.08245783
4.06103052,0.22339648,0.00075843,0.03148929,0.10043835,0.00215216,0.14854403,0.01177865,0.00939613,0.09399340
4.06703352,0.25232493,0.00086861,0.03537971,0.10653526,0.00239934,0.17158305,0.01318990,0.01084279,0.10698632
4.07303652,0.28472498,0.00099292,0.03976121,0.11438437,0.00268054,0.19683214,0.01478773,0.01243079,0.12141779
4.07903952,0.32047310,0.00113109,0.04461465,0.12390325,0.00299445,0.22422634,0.01656527,0.01415544,0.13723912
4.08504252,0.35937060,0.00128281,0.04991016,0.13498553,0.00333904,0.25364604,0.01851188,0.01600868,0.15436885
4.09104552,0.40113953,0.00144780,0.05560663,0.14750129,0.00371154,0.28491320,0.02061295,0.01797889,0.17269076
4.09704852,0.44542121,0.00162574,0.06165140,0.16129824,0.00410845,0.31778950,0.02284992,0.02005070,0.19205302
4.10305153,0.49177781,0.00181636,0.06798049,0.17620379,0.00452552,0.35197689,0.02520035,0.02220501,0.21226866
4.10905453,0.53969725,0.00201943,0.07451914,0.19202813,0.00495784,0.38712062,0.02763819,0.02441918,0.23311751
4.11505753,0.58860180,0.00223490,0.08118295,0.20856836,0.00539991,0.42281497,0.03013427,0.02666734,0.25434977
4.12106053,0.63786027,0.00246295,0.08787948,0.22561382,0.00584571,0.45861187,0.03265692,0.02892101,0.27569108
4.12706353,0.68680384,0.00270411,0.09451028,0.24295238,0.00628891,0.49403200,0.03517283,0.03114970,0.29684925
4.13306653,0.73474498,0.00295938,0.10097346,0.26037774,0.00672298,0.52857839,0.03764797,0.03332182,0.31752223
4.13906953,0.78099901,0.00323036,0.10716650,0.27769738,0.00714146,0.56175197,0.04004875,0.03540566,0.33740738
4.14507254,0.82490753,0.00351938,0.11298944,0.29474093,0.00753806,0.59306850,0.04234320,0.03737047,0.35621138
4.15107554,0.86586264,0.00382962,0.11834812,0.31136854,0.00790701,0.62207633,0.04450217,0.03918758,0.37366064
4.15707854,0.90333104,0.00416521,0.12315746,0.32747883,0.00824318,0.64837395,0.04650056,0.04083152,0.38951159
4.16308154,0.93687664,0.00453130,0.12734461,0.34301598,0.00854230,0.67162683,0.04831847,0.04228112,0.40356041
4.16908454,0.96618065,0.00493415,0.13085170,0.35797538,0.00880121,0.69158241,0.04994210,0.04352044,0.41565164
4.17508754,0.99105789,0.00538106,0.13363826,0.37240746,0.00901793,0.70808264,0.05136461,0.04453963,0.42568532
4.18109055,1.01146838,0.00588034,0.13568296,0.38641925,0.00919179,0.72107310,0.05258655,0.04533551,0.43362205
4.18709355,1.02752330,0.00644121,0.13698467,0.40017325,0.00932352,0.73060845,0.05361613,0.04591193,0.43948576
4.19309655,1.03948472,0.00707357,0.13756282,0.41388358,0.00941520,0.73685341,0.05446906,0.04627987,0.44336384
4.19909955,1.04775898,0.00778776,0.13745684,0.42780906,0.00947024,0.74007932,0.05516808,0.04645723,0.44540471
4.20510255,1.05288341,0.00859421,0.13672495,0.44224344,0.00949325,0.74065611,0.05574215,0.04646836,0.44581257
4.21110555,1.05550714,0.00950307,0.13544202,0.45750300,0.00948987,0.73904007,0.05622535,0.04634326,0.44483974
4.21710855,1.05636636,0.01052374,0.13369691,0.47391174,0.00946656,0.73575768,0.05665540,0.04611661,0.44277676
4.22311156,1.05625531,0.01166435,0.13158916,0.49178497,0.00943033,0.73138633,0.05707210,0.04582648,0.43994074
4.22911456,1.05599396,0.01293130,0.12922535,0.51141165,0.00938847,0.72653268,0.05751551,0.04551302,0.43666241
4.23511756,1.05639415,0.01432867,0.12671515,0.53303663,0.00934823,0.72180958,0.05802409,0.04521688,0.43327255
4.24112056,1.05822542,0.01585775,0.12416741,0.55684329,0.00931653,0.71781271,0.05863293,0.04497777,0.43008844
4.24712356,1.06218246,0.01751659,0.12168628,0.58293780,0.00929966,0.71509785,0.05937197,0.04483290,0.42740088
4.25312656,1.06885538,0.01929960,0.11936772,0.61133566,0.00930301,0.71415990,0.06026450,0.04481564,0.42546248
4.25912956,1.07870455,0.02119730,0.11729640,0.64195153,0.00933086,0.71541463,0.06132593,0.04495428,0.42447784
4.26513257,1.09204094,0.02319616,0.11554320,0.67459281,0.00938619,0.71918373,0.06256288,0.04527101,0.42459588
4.27113557,1.10901307,0.02527861,0.11416336,0.70895782,0.00947056,0.72568413,0.06397267,0.04578120,0.42590480
4.27713857,1.12960101,0.02742321,0.11319538,0.74463868,0.00958403,0.73502166,0.06554321,0.04649291,0.42842990
4.28314157,1.15361776,0.02960498,0.11266060,0.78112915,0.00972523,0.74718949,0.06725333,0.04740678,0.43213413
4.28914457,1.18071788,0.03179597,0.11256349,0.81783726,0.00989134,0.76207113,0.06907352,0.04851619,0.43692143
4.29514757,1.21041278,0.03396589,0.11289264,0.85410238,0.01007830,0.77944779,0.07096708,0.04980775,0.44264258
4.30115058,1.24209192,0.03608298,0.11362222,0.88921608,0.01028093,0.79900975,0.07289147,0.05126199,0.44910309
4.30715358,1.27504877,0.03811496,0.11471393,0.92244604,0.01049321,0.82037075,0.07480008,0.05285441,0.45607286
4.31315658,1.30851025,0.04003010,0.11611919,0.95306191,0.01070848,0.84308506,0.07664400,0.05455655,0.46329681
4.31915958,1.34166810,0.04179826,0.11778159,0.98036208,0.01091975,0.86666601,0.07837396,0.05633733,0.47050620
4.32516258,1.37371079,0.04339204,0.11963928,1.00370011,0.01111996,0.89060530,0.07994223,0.05816434,0.47742983
4.33116558,1.40385426,0.04478777,0.12162737,1.02250971,0.01130227,0.91439203,0.08130436,0.06000516,0.48380463
4.33716858,1.43137039,0.04596646,0.12368006,1.03632708,0.01146031,0.93753082,0.08242079,0.06182863,0.48938531
4.34317159,1.45561176,0.04691458,0.12573257,1.04480955,0.01158839,0.95955808,0.08325818,0.06360592,0.49395240
4.34917459,1.47603178,0.04762465,0.12772270,1.04774994,0.01168171,0.98005598,0.08379040,0.06531147,0.49731869
4.35517759,1.49219966,0.04809558,0.12959209,1.04508574,0.01173648,0.99866364,0.08399918,0.06692371,0.49933364
4.36118059,1.50380967,0.04833280,0.13128714,1.03690297,0.01175002,1.01508524,0.08387446,0.06842549,0.49988594
4.36718359,1.51068474,0.04834806,0.13275956,1.02343461,0.01172081,1.02909496,0.08341429,0.06980432,0.49890409
4.37318659,1.51277462,0.04815906,0.13396670,1.00505377,0.01164848,1.04053889,0.08262450,0.07105225,0.49635533
4.37918959,1.51014908,0.04778870,0.13487169,0.98226202,0.01153379,1.04933400,0.08151801,0.07216563,0.49224308
4.38519260,1.50298697,0.04726425,0.13544335,0.95567356,0.01137848,1.05546464,0.08011400,0.07314460,0.48660324
4.39119560,1.49156193,0.04661622,0.13565610,0.92599602,0.01118522,1.05897688,0.07843680,0.07399238,0.47949973
4.39719860,1.47622573,0.04587713,0.13548983,0.89400883,0.01095745,1.05997125,0.07651479,0.07471454,0.47101953
4.40320160,1.45739037,0.04508024,0.13492973,0.86054012,0.01069918,1.05859438,0.07437918,0.07531815,0.46126773
4.40920460,1.43550976,0.04425816,0.13396631,0.82644301,0.01041491,1.05502994,0.07206291,0.07581089,0.45036262
4.41520760,1.41106190,0.04344164,0.13259530,0.79257239,0.01010938,1.04948952,0.06959952,0.07620027,0.43843136
4.42121061,1.38453238,0.04265829,0.13081783,0.75976276,0.00978747,1.04220364,0.06702221,0.07649293,0.42560616
4.42721361,1.35639964,0.04193160,0.12864048,0.72880791,0.00945404,1.03341333,0.06436305,0.07669406,0.41202116
4.43321661,1.32712246,0.04128010,0.12607546,0.70044280,0.00911378,1.02336246,0.06165233,0.07680696,0.39781005
4.43921961,1.29712982,0.04071671,0.12314066,0.67532807,0.00877116,1.01229103,0.05891808,0.07683282,0.38310429
4.44522261,1.26681319,0.04024844,0.11985974,0.65403727,0.00843025,1.00042930,0.05618577,0.07677069,0.36803197
4.45122561,1.23652112,0.03987628,0.11626196,0.63704669,0.00809474,0.98799302,0.05347812,0.07661756,0.35271706
4.45722861,1.20655590,0.03959542,0.11238196,0.62472791,0.00776785,0.97517940,0.05081507,0.07636868,0.33727890
4.46323162,1.17717186,0.03939566,0.10825927,0.61734263,0.00745230,0.96216400,0.04821381,0.07601793,0.32183192
4.46923462,1.14857514,0.03926210,0.10393765,0.61503968,0.00715028,0.94909813,0.04568893,0.07555836,0.30648527
4.47523762,1.12092442,0.03917597,0.09946419,0.61785396,0.00686351,0.93610696,0.04325249,0.07498270,0.29134233
4.48124062,1.09433238,0.03911563,0.09488824,0.62570706,0.00659318,0.92328797,0.04091428,0.07428395,0.27650010
4.48724362,1.06886753,0.03905761,0.09026016,0.63840934,0.00634000,0.91070988,0.03868190,0.07345592,0.26204829
4.49324662,1.04455632,0.03897778,0.08563002,0.65566357,0.00610425,0.89841186,0.03656095,0.07249372,0.24806827
4.49924962,1.02138540,0.03885236,0.08104620,0.67706993,0.00588575,0.88640316,0.03455517,0.07139412,0.23463179
4.50525263,0.99930395,0.03865901,0.07655400,0.70213247,0.00568397,0.87466325,0.03266650,0.07015589,0.22179976
4.51125563,0.97822622,0.03837768,0.07219444,0.73026727,0.00549802,0.86314233,0.03089520,0.06877993,0.20962092
4.51725863,0.95803431,0.03799141,0.06800308,0.76081216,0.00532669,0.85176261,0.02923994,0.06726932,0.19813075
4.52326163,0.93858138,0.03748690,0.06400916,0.79303846,0.00516854,0.84042023,0.02769785,0.06562930,0.18735067
4.52926463,0.91969539,0.03685489,0.06023495,0.82616447,0.00502190,0.82898802,0.02626461,0.06386709,0.17728757
4.53526763,0.90118353,0.03609039,0.05669542,0.85937098,0.00488495,0.81731920,0.02493458,0.06199163,0.16793380
4.54127064,0.88283743,0.03519269,0.05339820,0.89181858,0.00475578,0.80525198,0.02370094,0.06001336,0.15926768
4.54727364,0.86443907,0.03416517,0.05034383,0.92266647,0.00463240,0.79261501,0.02255584,0.05794384,0.15125457
4.55327664,0.84576755,0.03301503,0.04752632,0.95109257,0.00451283,0.77923370,0.02149060,0.05579546,0.14384838
4.55927964,0.82660637,0.03175280,0.04493396,0.97631433,0.00439517,0.76493713,0.02049597,0.05358115,0.13699355
4.56528264,0.80675119,0.03039185,0.04255032,0.99760957,0.00427761,0.74956546,0.01956238,0.05131411,0.13062745
4.57128564,0.78601774,0.02894777,0.04035543,1.01433672,0.00415851,0.73297740,0.01868021,0.04900758,0.12468295
4.57728864,0.76424957,0.02743776,0.03832697,1.02595374,0.00403644,0.71505768,0.01784010,0.04667473,0.11909123
4.58329165,0.74132527,0.02588003,0.03644161,1.03203479,0.00391022,0.69572390,0.01703317,0.04432853,0.11378446
4.58929465,0.71716497,0.02429317,0.03467621,1.03228412,0.00377896,0.67493270,0.01625136,0.04198175,0.10869848
4.59529765,0.69173559,0.02269565,0.03300899,1.02654634,0.00364208,0.65268474,0.01548757,0.03964695,0.10377514
4.60130065,0.66505470,0.02110535,0.03142053,1.01481279,0.00349931,0.62902838,0.01473592,0.03733656,0.09896434
4.60730365,0.63719274,0.01953916,0.02989468,0.99722351,0.00335072,0.60406168,0.01399183,0.03506297,0.09422560
4.61330665,0.60827347,0.01801271,0.02841914,0.97406477,0.00319671,0.57793278,0.01325215,0.03283860,0.08952918
4.61930965,0.57847262,0.01654013,0.02698601,0.94576223,0.00303798,0.55083847,0.01251512,0.03067600,0.08485665
4.62531266,0.54801474,0.01513391,0.02559198,0.91287000,0.00287553,0.52302101,0.01178042,0.02858793,0.08020100
4.63131566,0.51716848,0.01380487,0.02423840,0.87605606,0.00271060,0.49476331,0.01104899,0.02658742,0.07556621
4.63731866,0.48624043,0.01256213,0.02293118,0.83608471,0.00254463,0.46638278,0.01032297,0.02468776,0.07096647
4.64332166,0.45556776,0.01141314,0.02168048,0.79379674,0.00237925,0.43822383,0.00960552,0.02290250,0.06642500
4.64932466,0.42551014,0.01036382,0.02050030,0.75008808,0.00221619,0.41064960,0.00890059,0.02124536,0.06197255
4.65532766,0.39644103,0.00941859,0.01940799,0.70588781,0.00205725,0.38403303,0.00821275,0.01973012,0.05764586
4.66133067,0.36873889,0.00858053,0.01842358,0.66213618,0.00190428,0.35874766,0.00754698,0.01837050,0.05348581
4.66733367,0.34277843,0.00785143,0.01756918,0.61976349,0.00175905,0.33515847,0.00690841,0.01717991,0.04953573
4.67333667,0.31892219,0.00723197,0.01686826,0.57967010,0.00162331,0.31361293,0.00630218,0.01617127,0.04583964
4.67933967,0.29751280,0.00672173,0.01634495,0.54270830,0.00149867,0.29443268,0.00573325,0.01535674,0.04244065
4.68534267,0.27886580,0.00631927,0.01602327,0.50966602,0.00138661,0.27790581,0.00520625,0.01474743,0.03937946
4.69134567,0.26326330,0.00602219,0.01592644,0.48125277,0.00128844,0.26427998,0.00472537,0.01435314,0.03669310
4.69734867,0.25094849,0.00582716,0.01607615,0.45808752,0.00120530,0.25375648,0.00429426,0.01418200,0.03441381
4.70335168,0.24212085,0.00572988,0.01649184,0.44068865,0.00113809,0.24648532,0.00391601,0.01424020,0.03256809
4.70935468,0.23693217,0.00572516,0.01718996,0.42946574,0.00108752,0.24256121,0.00359308,0.01453167,0.03117602
4.71535768,0.23548329,0.00580685,0.01818332,0.42471293,0.00105407,0.24202068,0.00332731,0.01505776,0.03025069
4.72136068,0.23782142,0.00596784,0.01948037,0.42660380,0.00103802,0.24484019,0.00311994,0.01581701,0.02979780
4.72736368,0.24393811,0.00620015,0.02108464,0.43518763,0.00103938,0.25093528,0.00297162,0.01680482,0.02981539
4.73336668,0.25376786,0.00649485,0.02299407,0.45038697,0.00105798,0.26016081,0.00288247,0.01801332,0.03029376
4.73936968,0.26718728,0.00684222,0.02520055,0.47199657,0.00109341,0.27231231,0.00285206,0.01943118,0.03121545
4.74537269,0.28401505,0.00723174,0.02768955,0.49968391,0.00114506,0.28712846,0.00287950,0.02104352,0.03255535
4.75137569,0.30401255,0.00765228,0.03043975,0.53299144,0.00121211,0.30429474,0.00296340,0.02283188,0.03428097
4.75737869,0.32688554,0.00809223,0.03342302,0.57134092,0.00129355,0.32344828,0.00310197,0.02477434,0.03635278
4.76338169,0.35228671,0.00853968,0.03660444,0.61404010,0.00138816,0.34418395,0.00329295,0.02684566,0.03872474
4.76938469,0.37981953,0.00898263,0.03994256,0.66029209,0.00149455,0.36606166,0.00353366,0.02901758,0.04134494
4.77538769,0.40904319,0.00940926,0.04338999,0.70920764,0.00161119,0.38861473,0.00382098,0.03125917,0.04415638
4.78139070,0.43947900,0.00980817,0.04689405,0.75982047,0.00173637,0.41135931,0.00415134,0.03353735,0.04709798
4.78739370,0.47061797,0.01016867,0.05039782,0.81110563,0.00186825,0.43380467,0.00452070,0.03581741,0.05010564
4.79339670,0.50192967,0.01048102,0.05384134,0.86200072,0.00200488,0.45546402,0.00492454,0.03806377,0.05311351
4.79939970,0.53287221,0.01073673,0.05716296,0.91142962,0.00214424,0.47586577,0.00535788,0.04024058,0.05605537
4.80540270,0.56290309,0.01092875,0.06030093,0.95832810,0.00228423,0.49456471,0.00581527,0.04231262,0.05886608
4.81140570,0.59149079,0.01105171,0.06319506,1.00167070,0.00242272,0.51115287,0.00629082,0.04424599,0.06148309
4.81740870,0.61812654,0.01110205,0.06578835,1.04049793,0.00255759,0.52526972,0.00677821,0.04600897,0.06384799
4.82341171,0.64233621,0.01107818,0.06802875,1.07394279,0.00268677,0.53661123,0.00727081,0.04757274,0.06590791
4.82941471,0.66369170,0.01098047,0.06987065,1.10125571,0.00280826,0.54493761,0.00776173,0.04891212,0.06761699
4.83541771,0.68182158,0.01081135,0.07127632,1.12182677,0.00292015,0.55007942,0.00824394,0.05000620,0.06893751
4.84142071,0.69642066,0.01057521,0.07221710,1.13520442,0.00302074,0.55194175,0.00871040,0.05083885,0.06984097
4.84742371,0.70725808,0.01027833,0.07267430,1.14110987,0.00310847,0.55050651,0.00915423,0.05139918,0.07030883
4.85342671,0.71418374,0.00992880,0.07263977,1.13944649,0.00318204,0.54583266,0.00956892,0.05168180,0.07033305
4.85942971,0.71713290,0.00953632,0.07211618,1.13030409,0.00324042,0.53805460,0.00994846,0.05168706,0.06991629
4.86543272,0.71612883,0.00911209,0.07111685,1.11395774,0.00328285,0.52737861,0.01028762,0.05142106,0.06907187
4.87143572,0.71128349,0.00866860,0.06966535,1.09086145,0.00330893,0.51407790,0.01058211,0.05089558,0.06782334
4.87743872,0.70279630,0.00821953,0.06779471,1.06163715,0.00331857,0.49848621,0.01082885,0.05012793,0.06620396
4.88344172,0.69095109,0.00777954,0.06554634,1.02705943,0.00331207,0.48099055,0.01102614,0.04914065,0.06425578
4.88944472,0.67611147,0.00736419,0.06296879,0.98803698,0.00329008,0.46202325,0.01117384,0.04796114,0.06202863
4.89544772,0.65871471,0.00698987,0.06011627,0.94559156,0.00325365,0.44205367,0.01127357,0.04662123,0.05957896
4.90145073,0.63926444,0.00667367,0.05704710,0.90083546,0.00320417,0.42157992,0.01132879,0.04515669,0.05696852
4.90745373,0.61832227,0.00643342,0.05382215,0.85494823,0.00314342,0.40112077,0.01134493,0.04360663,0.05426309
4.91345673,0.59649870,0.00628761,0.05050325,0.80915376,0.00307350,0.38120793,0.01132940,0.04201297,0.05153116
4.91945973,0.57444323,0.00625543,0.04715172,0.76469794,0.00299680,0.36237880,0.01129157,0.04041979,0.04884262
4.92546273,0.55283407,0.00635668,0.04382700,0.72282791,0.00291602,0.34516972,0.01124271,0.03887267,0.04626753
