energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
3.22061031,0.58407173,0.64864044,0.00297299,0.08709544,0.11316619,0.17705951,0.01003317,0.09001752,0.00000000
3.22661331,0.57164267,0.63884184,0.00288429,0.08574534,0.11078324,0.17050183,0.00972667,0.08826695,0.00000000
3.23261631,0.55700634,0.62528761,0.00278434,0.08386308,0.10796925,0.16426433,0.00939480,0.08607085,0.00000000
3.23861931,0.54067362,0.60838513,0.00267563,0.08149781,0.10482264,0.15862439,0.00904747,0.08349664,0.00000000
3.24462231,0.52321877,0.58862426,0.00256085,0.07870926,0.10145436,0.15386957,0.00869529,0.08062249,0.00000000
3.25062531,0.50526682,0.56656327,0.00244286,0.07556582,0.09798539,0.15029389,0.00834935,0.07753547,0.00000000
3.25662831,0.48747982,0.54281279,0.00232457,0.07214232,0.09454405,0.14819386,0.00802101,0.07432954,0.00000000
3.26263132,0.47054188,0.51801851,0.00220893,0.06851763,0.09126309,0.14786448,0.00772163,0.07110337,0.00000000
3.26863432,0.45514367,0.49284303,0.00209885,0.06477223,0.08827663,0.14959482,0.00746236,0.06795800,0.00000000
3.27463732,0.44196655,0.46794774,0.00199711,0.06098580,0.08571705,0.15366332,0.00725389,0.06499458,0.00000000
3.28064032,0.43166673,0.44397524,0.00190631,0.05723492,0.08371184,0.16033258,0.00710624,0.06231199,0.00000000
3.28664332,0.42485968,0.42153278,0.00182884,0.05359097,0.08238052,0.16984373,0.00702849,0.06000466,0.00000000
3.29264632,0.42210519,0.40117733,0.00176680,0.05011827,0.08183164,0.18241018,0.00702862,0.05816043,0.00000000
3.29864932,0.42389320,0.38340244,0.00172197,0.04687261,0.08215996,0.19821095,0.00711328,0.05685852,0.00000000
3.30465233,0.43063070,0.36862734,0.00169574,0.04390000,0.08344375,0.21738355,0.00728759,0.05616779,0.00000000
3.31065533,0.44262991,0.35718831,0.00168914,0.04123596,0.08574239,0.24001668,0.00755499,0.05614498,0.00000000
3.31665833,0.46009796,0.34933246,0.00170275,0.03890503,0.08909427,0.26614277,0.00791711,0.05683338,0.00000000
3.32266133,0.48312838,0.34521386,0.00173671,0.03692072,0.09351493,0.29573098,0.00837362,0.05826150,0.00000000
3.32866433,0.51169451,0.34489214,0.00179073,0.03528582,0.09899569,0.32868062,0.00892213,0.06044214,0.00000000
3.33466733,0.54564524,0.34833317,0.00186405,0.03399295,0.10550268,0.36481574,0.00955823,0.06337156,0.00000000
3.34067034,0.58470319,0.35541201,0.00195548,0.03302546,0.11297637,0.40388104,0.01027538,0.06702907,0.00000000
3.34667334,0.62846573,0.36591774,0.00206339,0.03235851,0.12133169,0.44553960,0.01106503,0.07137680,0.00000000
3.35267634,0.67640888,0.37956011,0.00218576,0.03196035,0.13045873,0.48937294,0.01191668,0.07635986,0.00000000
3.35867934,0.72789443,0.39597780,0.00232020,0.03179370,0.14022413,0.53488349,0.01281804,0.08190689,0.00000000
3.36468234,0.78218015,0.41474815,0.00246401,0.03181729,0.15047315,0.58149990,0.01375522,0.08793096,0.00000000
3.37068534,0.83843329,0.43539804,0.00261422,0.03198728,0.16103242,0.62858527,0.01471305,0.09433091,0.00000000
3.37668834,0.89574706,0.45741577,0.00276764,0.03225886,0.17171333,0.67544831,0.01567530,0.10099313,0.00000000
3.38269135,0.95315988,0.48026376,0.00292096,0.03258762,0.18231617,0.72135718,0.01662511,0.10779371,0.00000000
3.38869435,1.00967697,0.50339156,0.00307083,0.03293090,0.19263461,0.76555587,0.01754535,0.11460110,0.00000000
3.39469735,1.06429371,0.52624913,0.00321389,0.03324901,0.20246081,0.80728256,0.01841903,0.12127900,0.00000000
3.40070035,1.11602015,0.54829986,0.00334691,0.03350621,0.21159068,0.84578940,0.01922975,0.12768965,0.00000000
3.40670335,1.16390573,0.56903316,0.00346685,0.03367160,0.21982934,0.88036299,0.01996208,0.13369726,0.00000000
3.41270635,1.20706357,0.58797614,0.00357091,0.03371972,0.22699643,0.91034487,0.02060203,0.13917156,0.00000000
3.41870935,1.24469331,0.60470407,0.00365665,0.03363095,0.23293124,0.93515105,0.02113735,0.14399136,0.00000000
3.42471236,1.27610164,0.61884944,0.00372203,0.03339170,0.23749732,0.95428987,0.02155788,0.14804786,0.00000000
3.43071536,1.30071991,0.63010921,0.00376546,0.03299439,0.24058644,0.96737741,0.02185582,0.15124786,0.00000000
3.43671836,1.31811791,0.63825013,0.00378583,0.03243720,0.24212176,0.97414972,0.02202590,0.15351632,0.00000000
3.44272136,1.32801354,0.64311201,0.00378257,0.03172368,0.24206000,0.97447136,0.02206548,0.15479864,0.00000000
3.44872436,1.33027792,0.64460885,0.00375563,0.03086214,0.24039264,0.96833989,0.02197459,0.15506216,0.00000000
3.45472736,1.32493594,0.64272802,0.00370548,0.02986501,0.23714589,0.95588608,0.02175586,0.15429703,0.00000000
3.46073037,1.31216223,0.63752738,0.00363308,0.02874806,0.23237974,0.93736991,0.02141442,0.15251638,0.00000000
3.46673337,1.29227305,0.62913087,0.00353986,0.02752959,0.22618578,0.91317254,0.02095764,0.14975577,0.00000000
3.47273637,1.26571451,0.61772263,0.00342768,0.02622958,0.21868425,0.88378468,0.02039492,0.14607190,0.00000000
3.47873937,1.23304786,0.60354010,0.00329873,0.02486896,0.21002014,0.84979196,0.01973734,0.14154080,0.00000000
3.48474237,1.19493257,0.58686646,0.00315552,0.02346884,0.20035880,0.81185805,0.01899735,0.13625542,0.00000000
3.49074537,1.15210823,0.56802281,0.00300076,0.02204989,0.18988103,0.77070615,0.01818843,0.13032283,0.00000000
3.49674837,1.10537594,0.54736048,0.00283735,0.02063183,0.17877806,0.72710004,0.01732469,0.12386119,0.00000000
3.50275138,1.05558024,0.52525376,0.00266826,0.01923298,0.16724645,0.68182513,0.01642060,0.11699655,0.00000000
3.50875438,1.00359221,0.50209343,0.00249649,0.01787003,0.15548330,0.63567067,0.01549064,0.10985973,0.00000000
3.51475738,0.95029436,0.47828117,0.00232503,0.01655787,0.14368181,0.58941359,0.01454905,0.10258329,0.00000000
3.52076038,0.89656785,0.45422521,0.00215678,0.01530955,0.13202742,0.54380457,0.01360961,0.09529880,0.00000000
3.52676338,0.84328233,0.43033696,0.00199458,0.01413639,0.12069461,0.49955680,0.01268550,0.08813451,0.00000000
3.53276638,0.79128834,0.40702890,0.00184111,0.01304810,0.10984446,0.45733765,0.01178913,0.08121340,0.00000000
3.53876938,0.74141235,0.38471335,0.00169894,0.01205304,0.09962294,0.41776325,0.01093216,0.07465175,0.00000000
3.54477239,0.69445407,0.36380206,0.00157048,0.01115848,0.09015994,0.38139587,0.01012539,0.06855812,0.00000000
3.55077539,0.65118557,0.34470635,0.00145804,0.01037090,0.08156903,0.34874387,0.00937887,0.06303284,0.00000000
3.55677839,0.61235173,0.32783737,0.00136378,0.00969626,0.07394774,0.32026369,0.00870189,0.05816786,0.00000000
3.56278139,0.57867131,0.31360636,0.00128977,0.00914029,0.06737835,0.29636347,0.00810309,0.05404693,0.00000000
3.56878439,0.55083805,0.30242431,0.00123799,0.00870869,0.06192894,0.27740761,0.00759052,0.05074597,0.00000000
3.57478739,0.52952102,0.29470093,0.00121034,0.00840729,0.05765468,0.26372172,0.00717172,0.04833356,0.00000000
3.58079040,0.51536369,0.29084247,0.00120868,0.00824217,0.05459908,0.25559733,0.00685379,0.04687152,0.00000000
3.58679340,0.50898115,0.29124826,0.00123476,0.00821964,0.05279515,0.25329581,0.00664346,0.04641526,0.00000000
3.59279640,0.51095502,0.29630576,0.00129032,0.00834624,0.05226632,0.25705102,0.00654703,0.04701405,0.00000000
3.59879940,0.52182588,0.30638403,0.00137697,0.00862856,0.05302699,0.26707044,0.00657046,0.04871103,0.00000000
3.60480240,0.54208319,0.32182572,0.00149624,0.00907307,0.05508279,0.28353437,0.00671921,0.05154282,0.00000000
3.61080540,0.57215271,0.34293764,0.00164950,0.00968583,0.05843036,0.30659345,0.00699821,0.05553899,0.00000000
3.61680840,0.61238185,0.36998024,0.00183793,0.01047224,0.06305671,0.33636431,0.00741174,0.06072101,0.00000000
3.62281141,0.66302356,0.40315630,0.00206244,0.01143663,0.06893837,0.37292385,0.00796321,0.06710108,0.00000000
3.62881441,0.72421938,0.44259932,0.00232367,0.01258198,0.07604017,0.41630239,0.00865505,0.07468066,0.00000000
3.63481741,0.79598261,0.48836217,0.00262186,0.01390954,0.08431392,0.46647630,0.00948849,0.08344894,0.00000000
3.64082041,0.87818261,0.54040663,0.00295682,0.01541851,0.09369714,0.52336070,0.01046337,0.09338127,0.00000000
3.64682341,0.97053126,0.59859435,0.00332785,0.01710578,0.10411187,0.58680277,0.01157794,0.10443769,0.00000000
3.65282641,1.07257269,0.66268001,0.00373374,0.01896575,0.11546383,0.65657644,0.01282873,0.11656171,0.00000000
3.65882941,1.18367712,0.73230718,0.00417269,0.02099011,0.12764200,0.73237889,0.01421040,0.12967949,0.00000000
3.66483242,1.30303990,0.80700739,0.00464231,0.02316789,0.14051879,0.81382940,0.01571566,0.14369942,0.00000000
3.67083542,1.42968615,0.88620276,0.00513960,0.02548545,0.15395083,0.90047087,0.01733528,0.15851233,0.00000000
3.67683842,1.56248143,0.96921250,0.00566100,0.02792665,0.16778050,0.99177406,0.01905804,0.17399225,0.00000000
3.68284142,1.70014856,1.05526314,0.00620243,0.03047309,0.18183818,1.08714465,0.02087093,0.18999789,0.00000000
3.68884442,1.84129015,1.14350248,0.00675933,0.03310443,0.19594521,1.18593271,0.02275922,0.20637468,0.00000000
3.69484742,1.98441626,1.23301666,0.00732676,0.03579880,0.20991745,1.28744415,0.02470673,0.22295747,0.00000000
3.70085043,2.12797626,1.32284994,0.00789949,0.03853325,0.22356929,1.39095358,0.02669609,0.23957360,0.00000000
3.70685343,2.27039342,1.41202629,0.00847211,0.04128421,0.23671807,1.49571777,0.02870903,0.25604647,0.00000000
3.71285643,2.41010096,1.49957190,0.00903916,0.04402803,0.24918855,1.60098881,0.03072673,0.27219925,0.00000000
3.71885943,2.54557783,1.58453764,0.00959521,0.04674138,0.26081734,1.70602628,0.03273018,0.28785865,0.00000000
3.72486243,2.67538249,1.66602044,0.01013503,0.04940170,0.27145700,1.81010753,0.03470050,0.30285857,0.00000000
3.73086543,2.79818338,1.74318264,0.01065362,0.05198757,0.28097976,1.91253545,0.03661927,0.31704345,0.00000000
3.73686843,2.91278441,1.81526842,0.01114634,0.05447898,0.28928040,2.01264338,0.03846884,0.33027124,0.00000000
3.74287144,3.01814462,1.88161671,0.01160899,0.05685748,0.29627845,2.10979687,0.04023254,0.34241573,0.00000000
3.74887444,3.11339125,1.94167007,0.01203781,0.05910632,0.30191942,2.20339246,0.04189492,0.35336825,0.00000000
3.75487744,3.19782594,1.99497931,0.01242954,0.06121040,0.30617509,2.29285379,0.04344185,0.36303876,0.00000000
3.76088044,3.27092416,2.04120405,0.01278141,0.06315622,0.30904291,2.37762584,0.04486062,0.37135617,0.00000000
3.76688344,3.33232872,2.08010949,0.01309112,0.06493174,0.31054441,2.45716798,0.04613999,0.37826806,0.00000000
3.77288644,3.38183803,2.11155985,0.01335682,0.06652615,0.31072302,2.53094712,0.04727015,0.38373983,0.00000000
3.77888944,3.41939063,2.13550950,0.01357707,0.06792977,0.30964117,2.59843188,0.04824272,0.38775348,0.00000000
3.78489245,3.44504740,2.15199238,0.01375078,0.06913380,0.30737708,2.65908890,0.04905069,0.39030601,0.00000000
3.79089545,3.45897290,2.16111081,0.01387720,0.07013019,0.30402123,2.71238246,0.04968837,0.39140777,0.00000000
3.79689845,3.46141748,2.16302451,0.01395584,0.07091161,0.29967295,2.75777784,0.05015134,0.39108074,0.00000000
3.80290145,3.45270134,2.15794069,0.01398647,0.07147144,0.29443708,2.79474909,0.05043645,0.38935702,0.00000000
3.80890445,3.43320160,2.14610569,0.01396908,0.07180382,0.28842103,2.82279116,0.05054180,0.38627749,0.00000000
3.81490745,3.40334296,2.12779876,0.01390394,0.07190388,0.28173227,2.84143616,0.05046682,0.38189085,0.00000000
3.82091046,3.36359228,2.10332800,0.01379154,0.07176795,0.27447627,2.85027281,0.05021233,0.37625293,0.00000000
3.82691346,3.31445674,2.07302844,0.01363267,0.07139389,0.26675510,2.84896825,0.04978059,0.36942640,0.00000000
3.83291646,3.25648516,2.03726194,0.01342845,0.07078143,0.25866644,2.83729064,0.04917549,0.36148070,0.00000000
3.83891946,3.19027139,1.99641835,0.01318036,0.06993251,0.25030312,2.81513101,0.04840256,0.35249220,0.00000000
3.84492246,3.11645877,1.95091737,0.01289031,0.06885164,0.24175295,2.78252273,0.04746913,0.34254444,0.00000000
3.85092546,3.03574434,1.90121035,0.01256064,0.06754612,0.23309885,2.73965707,0.04638436,0.33172835,0.00000000
3.85692846,2.94888162,1.84778134,0.01219421,0.06602630,0.22441906,2.68689318,0.04515923,0.32014231,0.00000000
3.86293147,2.85668082,1.79114676,0.01179434,0.06430561,0.21578733,2.62476172,0.04380651,0.30789196,0.00000000
3.86893447,2.76000556,1.73185325,0.01136484,0.06240056,0.20727307,2.55396109,0.04234065,0.29508968,0.00000000
3.87493747,2.65976580,1.67047340,0.01090997,0.06033061,0.19894120,2.47534621,0.04077756,0.28185368,0.00000000
3.88094047,2.55690658,1.60759929,0.01043440,0.05811786,0.19085183,2.38990994,0.03913435,0.26830665,0.00000000
3.88694347,2.45239302,1.54383409,0.00994309,0.05578671,0.18305966,2.29875791,0.03742906,0.25457405,0.00000000
3.89294647,2.34719211,1.47978197,0.00944121,0.05336335,0.17561316,2.20307794,0.03568020,0.24078204,0.00000000
3.89894947,2.24225233,1.41603703,0.00893407,0.05087528,0.16855356,2.10410550,0.03390642,0.22705520,0.00000000
3.90495248,2.13848237,1.35317197,0.00842693,0.04835071,0.16191382,2.00308703,0.03212605,0.21351408,0.00000000
3.91095548,2.03673011,1.29172712,0.00792490,0.04581800,0.15571752,1.90124301,0.03035671,0.20027284,0.00000000
3.91695848,1.93776355,1.23220079,0.00743284,0.04330513,0.14997797,1.79973283,0.02861492,0.18743690,0.00000000
3.92296148,1.84225471,1.17504151,0.00695523,0.04083922,0.14469757,1.69962306,0.02691575,0.17510101,0.00000000
3.92896448,1.75076784,1.12064282,0.00649607,0.03844610,0.13986752,1.60186085,0.02527261,0.16334766,0.00000000
3.93496748,1.66375253,1.06934093,0.00605882,0.03615000,0.13546788,1.50725368,0.02369699,0.15224589,0.00000000
3.94097049,1.58154244,1.02141540,0.00564635,0.03397328,0.13146830,1.41645618,0.02219840,0.14185083,0.00000000
3.94697349,1.50435953,0.97709280,0.00526090,0.03193637,0.12782904,1.32996452,0.02078433,0.13220360,0.00000000
3.95297649,1.43232357,0.93655306,0.00490411,0.03005761,0.12450262,1.24811822,0.01946033,0.12333192,0.00000000
3.95897949,1.36546627,0.89993786,0.00457703,0.02835332,0.12143585,1.17110893,0.01823016,0.11525115,0.00000000
3.96498249,1.30374905,0.86736050,0.00428015,0.02683780,0.11857219,1.09899526,0.01709594,0.10796573,0.00000000
3.97098549,1.24708315,0.83891632,0.00401351,0.02552341,0.11585430,1.03172244,0.01605844,0.10147098,0.00000000
3.97698849,1.19535090,0.81469284,0.00377676,0.02442063,0.11322678,0.96914555,0.01511734,0.09575510,0.00000000
3.98299150,1.14842653,0.79477882,0.00356921,0.02353804,0.11063876,0.91105460,0.01427150,0.09080114,0.00000000
3.98899450,1.10619541,0.77927124,0.00338998,0.02288238,0.10804631,0.85720016,0.01351923,0.08658902,0.00000000
3.99499750,1.06857027,0.76827978,0.00323803,0.02245840,0.10541460,0.80731787,0.01285853,0.08309726,0.00000000
4.00100050,1.03550360,0.76192812,0.00311223,0.02226877,0.10271953,0.76115071,0.01228727,0.08030445,0.00000000
4.00700350,1.00699544,0.76035187,0.00301148,0.02231385,0.09994889,0.71846781,0.01180340,0.07819038,0.00000000
4.01300650,0.98309608,0.76369311,0.00293468,0.02259148,0.09710288,0.67907912,0.01140498,0.07673668,0.00000000
4.01900950,0.96390372,0.77209162,0.00288080,0.02309667,0.09419408,0.64284529,0.01109023,0.07592706,0.00000000
4.02501251,0.94955723,0.78567333,0.00284889,0.02382134,0.09124674,0.60968271,0.01085757,0.07574706,0.00000000
4.03101551,0.94022448,0.80453656,0.00283807,0.02475404,0.08829553,0.57956362,0.01070545,0.07618345,0.00000000
4.03701851,0.93608708,0.82873673,0.00284751,0.02587975,0.08538383,0.55251166,0.01063233,0.07722322,0.00000000
4.04302151,0.93732244,0.85827058,0.00287641,0.02717973,0.08256147,0.52859350,0.01063651,0.07885234,0.00000000
4.04902451,0.94408415,0.89306072,0.00292395,0.02863149,0.07988231,0.50790713,0.01071596,0.08105428,0.00000000
4.05502751,0.95648190,0.93294149,0.00298927,0.03020892,0.07740157,0.49056778,0.01086819,0.08380857,0.00000000
4.06103052,0.97456191,0.97764700,0.00307142,0.03188249,0.07517307,0.47669225,0.01109006,0.08708923,0.00000000
4.06703352,0.99828910,1.02680220,0.00316929,0.03361966,0.07324655,0.46638274,0.01137769,0.09086347,0.00000000
4.07303652,1.02753184,1.07991765,0.00328164,0.03538545,0.07166525,0.45971094,0.01172631,0.09509051,0.00000000
4.07903952,1.06205001,1.13638840,0.00340703,0.03714310,0.07046362,0.45670337,0.01213024,0.09972077,0.00000000
4.08504252,1.10148721,1.19549736,0.00354380,0.03885492,0.06966557,0.45732861,0.01258281,0.10469541,0.00000000
4.09104552,1.14536727,1.25642333,0.00369010,0.04048316,0.06928302,0.46148711,0.01307645,0.10994621,0.00000000
4.09704852,1.19309551,1.31825335,0.00384386,0.04199098,0.06931506,0.46900412,0.01360269,0.11539603,0.00000000
4.10305153,1.24396461,1.37999935,0.00400285,0.04334348,0.06974754,0.47962593,0.01415229,0.12095958,0.00000000
4.10905453,1.29716508,1.44061838,0.00416466,0.04450860,0.07055327,0.49301988,0.01471541,0.12654467,0.00000000
4.11505753,1.35179981,1.49903592,0.00432676,0.04545810,0.07169265,0.50877778,0.01528178,0.13205386,0.00000000
4.12106053,1.40690234,1.55417134,0.00448658,0.04616827,0.07311484,0.52642305,0.01584088,0.13738643,0.00000000
4.12706353,1.46145817,1.60496483,0.00464149,0.04662066,0.07475932,0.54542091,0.01638221,0.14244060,0.00000000
4.13306653,1.51442835,1.65040462,0.00478891,0.04680254,0.07655778,0.56519147,0.01689552,0.14711599,0.00000000
4.13906953,1.56477461,1.68955373,0.00492635,0.04670720,0.07843640,0.58512510,0.01737100,0.15131611,0.00000000
4.14507254,1.61148510,1.72157514,0.00505143,0.04633404,0.08031815,0.60459942,0.01779956,0.15495091,0.00000000
4.15107554,1.65359985,1.74575459,0.00516201,0.04568852,0.08212532,0.62299730,0.01817301,0.15793921,0.00000000
4.15707854,1.69023518,1.76152015,0.00525615,0.04478181,0.08378198,0.63972509,0.01848424,0.16021098,0.00000000
4.16308154,1.72060608,1.76845789,0.00533222,0.04363035,0.08521636,0.65423030,0.01872740,0.16170928,0.00000000
4.16908454,1.74404602,1.76632307,0.00538888,0.04225527,0.08636308,0.66601817,0.01889796,0.16239189,0.00000000
4.17508754,1.76002323,1.75504654,0.00542517,0.04068161,0.08716502,0.67466619,0.01899285,0.16223259,0.00000000
4.18109055,1.76815326,1.73473602,0.00544047,0.03893754,0.08757500,0.67983629,0.01901044,0.16122183,0.00000000
4.18709355,1.76820712,1.70567248,0.00543454,0.03705351,0.08755693,0.68128405,0.01895054,0.15936709,0.00000000
4.19309655,1.76011504,1.66830156,0.00540751,0.03506135,0.08708667,0.67886457,0.01881437,0.15669258,0.00000000
4.19909955,1.74396564,1.62322050,0.00535989,0.03299349,0.08615236,0.67253500,0.01860445,0.15323854,0.00000000
4.20510255,1.72000065,1.57116115,0.00529256,0.03088213,0.08475439,0.66235350,0.01832449,0.14906010,0.00000000
4.21110555,1.68860557,1.51296966,0.00520672,0.02875857,0.08290490,0.64847487,0.01797925,0.14422560,0.00000000
4.21710855,1.65029667,1.44958359,0.00510389,0.02665259,0.08062690,0.63114307,0.01757437,0.13881475,0.00000000
4.22311156,1.60570484,1.38200733,0.00498586,0.02459198,0.07795315,0.61068105,0.01711616,0.13291632,0.00000000
4.22911456,1.55555716,1.31128678,0.00485468,0.02260213,0.07492469,0.58747840,0.01661150,0.12662579,0.00000000
4.23511756,1.50065679,1.23848394,0.00471259,0.02070583,0.07158918,0.56197731,0.01606756,0.12004278,0.00000000
4.24112056,1.44186199,1.16465250,0.00456202,0.01892303,0.06799920,0.53465763,0.01549172,0.11326860,0.00000000
4.24712356,1.38006522,1.09081499,0.00440551,0.01727085,0.06421045,0.50602149,0.01489137,0.10640372,0.00000000
4.25312656,1.31617274,1.01794218,0.00424569,0.01576356,0.06028000,0.47657811,0.01427380,0.09954551,0.00000000
4.25912956,1.25108570,0.94693531,0.00408524,0.01441268,0.05626465,0.44682949,0.01364609,0.09278615,0.00000000
4.26513257,1.18568300,0.87861134,0.00392684,0.01322706,0.05221947,0.41725731,0.01301503,0.08621084,0.00000000
4.27113557,1.12080647,0.81369167,0.00377316,0.01221307,0.04819647,0.38831149,0.01238705,0.07989625,0.00000000
4.27713857,1.05724858,0.75279414,0.00362679,0.01137472,0.04424367,0.36040067,0.01176823,0.07390945,0.00000000
4.28314157,0.99574278,0.69642839,0.00349022,0.01071385,0.04040421,0.33388487,0.01116424,0.06830701,0.00000000
4.28914457,0.93695660,0.64499435,0.00336581,0.01023020,0.03671593,0.30907025,0.01058041,0.06313463,0.00000000
4.29514757,0.88148711,0.59878359,0.00325576,0.00992157,0.03321106,0.28620611,0.01002169,0.05842695,0.00000000
4.30115058,0.82985877,0.55798304,0.00316208,0.00978387,0.02991624,0.26548389,0.00949274,0.05420773,0.00000000
4.30715358,0.78252315,0.52268084,0.00308654,0.00981121,0.02685269,0.24703805,0.00899790,0.05049032,0.00000000
4.31315658,0.73986028,0.49287379,0.00303066,0.00999592,0.02403663,0.23094857,0.00854127,0.04727827,0.00000000
4.31915958,0.70218111,0.46847602,0.00299569,0.01032856,0.02147973,0.21724480,0.00812671,0.04456621,0.00000000
4.32516258,0.66973081,0.44932837,0.00298255,0.01079795,0.01918978,0.20591041,0.00775787,0.04234084,0.00000000
4.33116558,0.64269239,0.43520829,0.00299185,0.01139121,0.01717132,0.19688901,0.00743813,0.04058197,0.00000000
4.33716858,0.62119047,0.42583975,0.00302383,0.01209379,0.01542634,0.19009037,0.00717068,0.03926371,0.00000000
4.34317159,0.60529477,0.42090304,0.00307839,0.01288957,0.01395494,0.18539670,0.00695837,0.03835555,0.00000000
4.34917459,0.59502310,0.42004414,0.00315502,0.01376094,0.01275595,0.18266904,0.00680374,0.03782356,0.00000000
4.35517759,0.59034387,0.42288345,0.00325285,0.01468903,0.01182749,0.18175323,0.00670894,0.03763141,0.00000000
4.36118059,0.59117771,0.42902395,0.00337063,0.01565388,0.01116735,0.18248560,0.00667562,0.03774145,0.00000000
4.36718359,0.59739859,0.43805836,0.00350673,0.01663476,0.01077339,0.18469795,0.00670487,0.03811556,0.00000000
4.37318659,0.60883397,0.44957560,0.00365919,0.01761052,0.01064371,0.18822194,0.00679713,0.03871600,0.00000000
4.37918959,0.62526461,0.46316624,0.00382573,0.01855995,0.01077672,0.19289265,0.00695205,0.03950608,0.00000000
4.38519260,0.64642374,0.47842705,0.00400376,0.01946224,0.01117112,0.19855136,0.00716849,0.04045073,0.00000000
4.39119560,0.67199600,0.49496471,0.00419048,0.02029739,0.01182573,0.20504754,0.00744436,0.04151689,0.00000000
4.39719860,0.70161644,0.51239856,0.00438288,0.02104674,0.01273922,0.21224001,0.00777657,0.04267383,0.00000000
4.40320160,0.73486959,0.53036270,0.00457781,0.02169337,0.01390972,0.21999739,0.00816101,0.04389327,0.00000000
4.40920460,0.77128917,0.54850727,0.00477207,0.02222253,0.01533443,0.22819787,0.00859251,0.04514945,0.00000000
4.41520760,0.81035851,0.56649923,0.00496238,0.02262205,0.01700905,0.23672841,0.00906484,0.04641905,0.00000000
4.42121061,0.85151214,0.58402271,0.00514557,0.02288260,0.01892733,0.24548351,0.00957073,0.04768099,0.00000000
4.42721361,0.89413863,0.60077902,0.00531850,0.02299795,0.02108047,0.25436363,0.01010199,0.04891626,0.00000000
4.43321661,0.93758513,0.61648663,0.00547823,0.02296507,0.02345664,0.26327345,0.01064954,0.05010756,0.00000000
4.43921961,0.98116355,0.63088116,0.00562201,0.02278421,0.02604049,0.27212008,0.01120359,0.05123907,0.00000000
4.44522261,1.02415868,0.64371558,0.00574732,0.02245876,0.02881279,0.28081142,0.01175383,0.05229609,0.00000000
4.45122561,1.06583808,0.65476081,0.00585195,0.02199513,0.03175009,0.28925464,0.01228956,0.05326480,0.00000000
4.45722861,1.10546383,0.66380668,0.00593401,0.02140247,0.03482462,0.29735517,0.01280001,0.05413201,0.00000000
4.46323162,1.14230570,0.67066350,0.00599196,0.02069230,0.03800424,0.30501599,0.01327449,0.05488498,0.00000000
4.46923462,1.17565566,0.67516405,0.00602460,0.01987813,0.04125259,0.31213753,0.01370274,0.05551138,0.00000000
4.47523762,1.20484311,0.67716608,0.00603116,0.01897500,0.04452946,0.31861808,0.01407513,0.05599922,0.00000000
4.48124062,1.22925051,0.67655512,0.00601121,0.01799896,0.04779126,0.32435477,0.01438292,0.05633701,0.00000000
4.48724362,1.24832859,0.67324745,0.00596474,0.01696660,0.05099172,0.32924508,0.01461855,0.05651387,0.00000000
4.49324662,1.26161081,0.66719317,0.00589209,0.01589461,0.05408277,0.33318881,0.01477580,0.05651981,0.00000000
4.49924962,1.26872616,0.65837884,0.00579400,0.01479924,0.05701552,0.33609049,0.01484999,0.05634601,0.00000000
4.50525263,1.26940995,0.64682981,0.00567152,0.01369603,0.05974139,0.33786197,0.01483811,0.05598518,0.00000000
4.51125563,1.26351191,0.63261174,0.00552604,0.01259934,0.06221331,0.33842527,0.01473893,0.05543190,0.00000000
4.51725863,1.25100120,0.61583119,0.00535927,0.01152218,0.06438699,0.33771538,0.01455298,0.05468294,0.00000000
4.52326163,1.23196815,0.59663520,0.00517314,0.01047597,0.06622214,0.33568290,0.01428257,0.05373762,0.00000000
4.52926463,1.20662235,0.57520963,0.00496981,0.00947041,0.06768366,0.33229647,0.01393170,0.05259801,0.00000000
4.53526763,1.17528732,0.55177628,0.00475165,0.00851344,0.06874278,0.32754475,0.01350590,0.05126917,0.00000000
4.54127064,1.13839185,0.52658888,0.00452114,0.00761126,0.06937793,0.32143790,0.01301211,0.04975917,0.00000000
4.54727364,1.09645827,0.49992799,0.00428085,0.00676840,0.06957558,0.31400846,0.01245838,0.04807915,0.00000000
4.55327664,1.05008825,0.47209500,0.00403341,0.00598784,0.06933072,0.30531159,0.01185370,0.04624315,0.00000000
4.55927964,0.99994659,0.44340551,0.00378144,0.00527118,0.06864721,0.29542457,0.01120768,0.04426796,0.00000000
4.56528264,0.94674373,0.41418237,0.00352750,0.00461882,0.06753780,0.28444571,0.01053030,0.04217277,0.00000000
4.57128564,0.89121769,0.38474858,0.00327408,0.00403022,0.06602396,0.27249254,0.00983164,0.03997882,0.00000000
4.57728864,0.83411609,0.35542059,0.00302353,0.00350409,0.06413542,0.25969951,0.00912159,0.03770894,0.00000000
4.58329165,0.77617903,0.32650203,0.00277804,0.00303866,0.06190954,0.24621516,0.00840967,0.03538710,0.00000000
4.58929465,0.71812333,0.29827836,0.00253963,0.00263190,0.05939050,0.23219905,0.00770476,0.03303790,0.00000000
4.59529765,0.66062885,0.27101255,0.00231008,0.00228180,0.05662837,0.21781839,0.00701498,0.03068606,0.00000000
4.60130065,0.60432712,0.24494204,0.00209100,0.00198657,0.05367807,0.20324465,0.00634754,0.02835601,0.00000000
4.60730365,0.54979268,0.22027704,0.00188373,0.00174490,0.05059841,0.18865031,0.00570866,0.02607145,0.00000000
