energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
0.00900450,2.00524813,0.65405892,0.50983436,0.04677506,0.46139456,0.21360245,0.07299359,0.58493912
0.01500750,1.97201058,0.64311088,0.50268473,0.04645646,0.45296693,0.20347158,0.07235060,0.57669665
0.02101051,1.93929528,0.63221037,0.49563287,0.04629623,0.44435615,0.19355453,0.07172330,0.56878764
0.02701351,1.90693536,0.62133590,0.48862246,0.04630219,0.43553876,0.18389312,0.07110213,0.56111389
0.03301651,1.87468712,0.61043953,0.48157755,0.04647369,0.42648363,0.17452002,0.07047466,0.55355463
0.03901951,1.84225117,0.59945268,0.47440813,0.04680151,0.41715674,0.16546162,0.06982662,0.54597299
0.04502251,1.80929466,0.58829252,0.46701606,0.04726822,0.40752598,0.15674094,0.06914287,0.53822273
0.05102551,1.77547385,0.57686864,0.45930102,0.04784889,0.39756550,0.14838042,0.06840846,0.53015513
0.05702851,1.74045582,0.56508961,0.45116630,0.04851205,0.38725963,0.14040437,0.06760961,0.52162561
0.06303152,1.70393887,0.55286941,0.44252408,0.04922099,0.37660616,0.13284113,0.06673467,0.51249992
0.06903452,1.66567070,0.54013328,0.43330030,0.04993531,0.36561887,0.12572472,0.06577496,0.50265978
0.07503752,1.62546400,0.52682291,0.42343875,0.05061251,0.35432933,0.11909592,0.06472545,0.49200770
0.08104052,1.58320910,0.51290087,0.41290434,0.05120972,0.34278788,0.11300295,0.06358539,0.48047104
0.08704352,1.53888333,0.49835410,0.40168555,0.05168547,0.33106388,0.10750147,0.06235866,0.46800500
0.09304652,1.49255694,0.48319639,0.38979601,0.05200128,0.31924520,0.10265415,0.06105406,0.45459473
0.09904952,1.44439563,0.46746981,0.37727504,0.05212320,0.30743708,0.09852978,0.05968529,0.44025641
0.10505253,1.39465957,0.45124514,0.36418746,0.05202309,0.29576029,0.09520182,0.05827089,0.42503720
0.11105553,1.34369904,0.43462110,0.35062232,0.05167966,0.28434886,0.09274669,0.05683384,0.40901439
0.11705853,1.29194687,0.41772266,0.33669097,0.05107918,0.27334715,0.09124163,0.05540109,0.39229340
0.12306153,1.23990787,0.40069828,0.32252424,0.05021592,0.26290662,0.09076224,0.05400282,0.37500507
0.12906453,1.18814558,0.38371622,0.30826898,0.04909224,0.25318219,0.09137987,0.05267166,0.35730204
0.13506753,1.13726663,0.36696007,0.29408407,0.04771832,0.24432826,0.09315875,0.05144162,0.33935450
0.14107054,1.08790327,0.35062358,0.28013585,0.04611166,0.23649457,0.09615301,0.05034709,0.32134541
0.14707354,1.04069455,0.33490490,0.26659333,0.04429625,0.22982191,0.10040372,0.04942158,0.30346531
0.15307654,0.99626665,0.32000055,0.25362325,0.04230156,0.22443781,0.10593593,0.04869659,0.28590690
0.15907954,0.95521318,0.30609916,0.24138502,0.04016137,0.22045236,0.11275591,0.04820036,0.26885961
0.16508254,0.91807597,0.29337535,0.23002598,0.03791246,0.21795421,0.12084865,0.04795678,0.25250427
0.17108554,0.88532706,0.28198386,0.21967685,0.03559329,0.21700698,0.13017579,0.04798429,0.23700814
0.17708854,0.85735273,0.27205413,0.21044783,0.03324267,0.21764617,0.14067401,0.04829504,0.22252039
0.18309155,0.83443987,0.26368571,0.20242519,0.03089848,0.21987677,0.15225413,0.04889414,0.20916827
0.18909455,0.81676565,0.25694448,0.19566877,0.02859652,0.22367161,0.16480096,0.04977922,0.19705400
0.19509755,0.80439049,0.25185995,0.19021024,0.02636956,0.22897065,0.17817398,0.05094016,0.18625253
0.20110055,0.79725505,0.24842372,0.18605236,0.02424644,0.23568129,0.19220895,0.05235917,0.17681028
0.20710355,0.79518110,0.24658920,0.18316912,0.02225148,0.24367968,0.20672043,0.05401108,0.16874473
0.21310655,0.79787645,0.24627257,0.18150695,0.02040405,0.25281308,0.22150530,0.05586398,0.16204502
0.21910955,0.80494364,0.24735498,0.18098667,0.01871834,0.26290332,0.23634707,0.05788006,0.15667340
0.22511256,0.81589225,0.24968590,0.18150639,0.01720334,0.27375106,0.25102091,0.06001672,0.15256743
0.23111556,0.83015410,0.25308753,0.18294499,0.01586296,0.28514098,0.26529941,0.06222781,0.14964295
0.23711856,0.84710099,0.25735999,0.18516624,0.01469635,0.29684748,0.27895852,0.06446511,0.14779750
0.24312156,0.86606405,0.26228731,0.18802317,0.01369831,0.30864087,0.29178382,0.06667977,0.14691417
0.24912456,0.88635407,0.26764370,0.19136279,0.01285985,0.32029366,0.30357658,0.06882388,0.14686567
0.25512756,0.90728195,0.27320016,0.19503066,0.01216877,0.33158681,0.31415945,0.07085191,0.14751846
0.26113057,0.92817839,0.27873094,0.19887540,0.01161031,0.34231556,0.32338154,0.07272207,0.14873677
0.26713357,0.94841211,0.28401977,0.20275278,0.01116785,0.35229473,0.33112260,0.07439752,0.15038634
0.27313657,0.96740594,0.28886556,0.20652933,0.01082356,0.36136315,0.33729609,0.07584733,0.15233789
0.27913957,0.98465008,0.29308738,0.21008532,0.01055905,0.36938705,0.34185106,0.07704720,0.15446997
0.28514257,0.99971215,0.29652857,0.21331703,0.01035597,0.37626235,0.34477267,0.07797987,0.15667134
0.29114557,1.01224376,0.29905985,0.21613820,0.01019661,0.38191563,0.34608135,0.07863528,0.15884268
0.29714857,1.02198345,0.30058138,0.21848072,0.01006432,0.38630390,0.34583061,0.07901036,0.16089770
0.30315158,1.02875603,0.30102367,0.22029450,0.00994394,0.38941313,0.34410372,0.07910863,0.16276359
0.30915458,1.03246868,0.30034738,0.22154664,0.00982216,0.39125568,0.34100928,0.07893944,0.16438087
0.31515758,1.03310405,0.29854221,0.22221997,0.00968771,0.39186675,0.33667602,0.07851716,0.16570277
0.32116058,1.03071096,0.29562471,0.22231102,0.00953155,0.39130018,0.33124709,0.07786006,0.16669413
0.32716358,1.02539341,0.29163548,0.22182772,0.00934696,0.38962373,0.32487403,0.07698920,0.16732994
0.33316658,1.01729849,0.28663564,0.22078676,0.00912948,0.38691414,0.31771085,0.07592727,0.16759371
0.33916958,1.00660393,0.28070302,0.21921103,0.00887692,0.38325232,0.30990849,0.07469747,0.16747575
0.34517259,0.99350612,0.27392802,0.21712701,0.00858917,0.37871884,0.30160978,0.07332247,0.16697142
0.35117559,0.97820913,0.26640957,0.21456257,0.00826805,0.37339007,0.29294537,0.07182352,0.16607953
0.35717859,0.96091534,0.25825121,0.21154496,0.00791706,0.36733502,0.28403049,0.07021977,0.16480102
0.36318159,0.94181813,0.24955758,0.20809942,0.00754116,0.36061315,0.27496299,0.06852779,0.16313788
0.36918459,0.92109684,0.24043128,0.20424818,0.00714649,0.35327320,0.26582237,0.06676127,0.16109238
0.37518759,0.89891423,0.23097038,0.20001005,0.00674011,0.34535300,0.25666998,0.06493107,0.15866682
0.38119060,0.87541623,0.22126657,0.19540053,0.00632970,0.33688025,0.24755026,0.06304533,0.15586344
0.38719360,0.85073389,0.21140386,0.19043239,0.00592334,0.32787417,0.23849277,0.06110986,0.15268483
0.39319660,0.82498706,0.20145797,0.18511657,0.00552925,0.31834784,0.22951500,0.05912867,0.14913451
0.39919960,0.79828945,0.19149628,0.17946348,0.00515560,0.30831100,0.22062549,0.05710460,0.14521774
0.40520260,0.77075435,0.18157816,0.17348436,0.00481030,0.29777311,0.21182732,0.05503993,0.14094247
0.41120560,0.74250057,0.17175576,0.16719274,0.00450084,0.28674645,0.20312142,0.05293709,0.13632021
0.41720860,0.71365800,0.16207496,0.16060579,0.00423419,0.27524898,0.19450977,0.05079929,0.13136691
0.42321161,0.68437209,0.15257645,0.15374543,0.00401667,0.26330684,0.18599805,0.04863099,0.12610369
0.42921461,0.65480706,0.14329686,0.14663923,0.00385383,0.25095619,0.17759770,0.04643835,0.12055724
0.43521761,0.62514727,0.13426968,0.13932086,0.00375043,0.23824442,0.16932736,0.04422945,0.11476002
0.44122061,0.59559670,0.12552607,0.13183018,0.00371033,0.22523055,0.16121338,0.04201438,0.10875013
0.44722361,0.56637635,0.11709539,0.12421291,0.00373647,0.21198484,0.15328966,0.03980513,0.10257085
0.45322661,0.53771986,0.10900546,0.11651987,0.00383078,0.19858768,0.14559676,0.03761534,0.09626986
0.45922961,0.50986729,0.10128255,0.10880589,0.00399412,0.18512780,0.13818024,0.03545993,0.08989826
0.46523262,0.48305766,0.09395105,0.10112844,0.00422628,0.17169995,0.13108862,0.03335454,0.08350930
0.47123562,0.45752057,0.08703302,0.09354603,0.00452587,0.15840217,0.12437087,0.03131502,0.07715702
0.47723862,0.43346741,0.08054747,0.08611654,0.00489029,0.14533291,0.11807375,0.02935671,0.07089481
0.48324162,0.41108274,0.07450965,0.07889551,0.00531572,0.13258804,0.11223912,0.02749388,0.06477400
0.48924462,0.39051624,0.06893027,0.07193455,0.00579706,0.12025803,0.10690135,0.02573910,0.05884247
0.49524762,0.37187597,0.06381480,0.06527985,0.00632794,0.10842539,0.10208514,0.02410271,0.05314350
0.50125063,0.35522297,0.05916289,0.05897106,0.00690077,0.09716246,0.09780369,0.02259241,0.04771476
0.50725363,0.34056796,0.05496798,0.05304027,0.00750680,0.08652976,0.09405743,0.02121294,0.04258756
0.51325663,0.32786995,0.05121717,0.04751150,0.00813618,0.07657484,0.09083345,0.01996592,0.03778634
0.51925963,0.31703719,0.04789126,0.04240043,0.00877817,0.06733162,0.08810543,0.01884980,0.03332849
0.52526263,0.30793017,0.04496516,0.03771442,0.00942129,0.05882038,0.08583439,0.01785998,0.02922438
0.53126563,0.30036674,0.04240843,0.03345296,0.01005355,0.05104818,0.08396990,0.01698909,0.02547762
0.53726863,0.29412894,0.04018620,0.02960821,0.01066278,0.04400974,0.08245192,0.01622726,0.02208561
0.54327164,0.28897136,0.03826010,0.02616592,0.01123683,0.03768864,0.08121306,0.01556265,0.01904015
0.54927464,0.28463046,0.03658949,0.02310640,0.01176401,0.03205886,0.08018116,0.01498196,0.01632823
0.55527764,0.28083454,0.03513267,0.02040563,0.01223333,0.02708644,0.07928209,0.01447096,0.01393294
0.56128064,0.27731391,0.03384819,0.01803642,0.01263490,0.02273119,0.07844262,0.01401507,0.01183434
0.56728364,0.27381070,0.03269606,0.01596953,0.01296023,0.01894851,0.07759321,0.01360000,0.01001036
0.57328664,0.27008794,0.03163897,0.01417480,0.01320248,0.01569104,0.07667069,0.01321219,0.00843768
0.57928964,0.26593764,0.03064333,0.01262214,0.01335678,0.01291023,0.07562059,0.01283937,0.00709248
0.58529265,0.26118736,0.02968014,0.01128239,0.01342035,0.01055777,0.07439909,0.01247092,0.00595124
0.59129565,0.25570532,0.02872569,0.01012812,0.01339267,0.00858679,0.07297463,0.01209824,0.00499127
0.59729865,0.24940368,0.02776209,0.00913423,0.01327551,0.00695288,0.07132897,0.01171493,0.00419126
0.60330165,0.24224008,0.02677752,0.00827840,0.01307294,0.00561488,0.06945777,0.01131700,0.00353171
0.60930465,0.23421749,0.02576634,0.00754147,0.01279126,0.00453556,0.06737073,0.01090286,0.00299522
0.61530765,0.22538244,0.02472898,0.00690761,0.01243881,0.00368202,0.06509127,0.01047335,0.00256674
0.62131066,0.21582196,0.02367167,0.00636446,0.01202577,0.00302605,0.06265577,0.01003157,0.00223373
0.62731366,0.20565924,0.02260606,0.00590314,0.01156393,0.00254428,0.06011254,0.00958279,0.00198626
0.63331666,0.19504858,0.02154867,0.00551822,0.01106634,0.00221830,0.05752049,0.00913415,0.00181706
0.63931966,0.18416975,0.02052037,0.00520760,0.01054701,0.00203468,0.05494758,0.00869448,0.00172158
0.64532266,0.17322205,0.01954570,0.00497244,0.01002056,0.00198495,0.05246914,0.00827398,0.00169794
0.65132566,0.16241855,0.01865228,0.00481695,0.00950182,0.00206557,0.05016616,0.00788393,0.00174698
0.65732866,0.15198044,0.01787015,0.00474833,0.00900555,0.00227789,0.04812349,0.00753644,0.00187222
0.66333167,0.14213201,0.01723121,0.00477656,0.00854604,0.00262803,0.04642813,0.00724415,0.00207986
0.66933467,0.13309613,0.01676864,0.00491432,0.00813683,0.00312691,0.04516744,0.00701993,0.00237876
0.67533767,0.12509058,0.01651641,0.00517680,0.00779037,0.00379010,0.04442753,0.00687669,0.00278045
0.68134067,0.11832499,0.01650882,0.00558164,0.00751784,0.00463783,0.04429162,0.00682707,0.00329912
0.68734367,0.11299861,0.01678007,0.00614873,0.00732880,0.00569483,0.04483840,0.00688330,0.00395154
0.69334667,0.10929868,0.01736389,0.00690006,0.00723107,0.00699028,0.04614050,0.00705692,0.00475709
0.69934967,0.10739938,0.01829318,0.00785958,0.00723054,0.00855758,0.04826293,0.00735862,0.00573760
0.70535268,0.10746123,0.01959967,0.00905290,0.00733100,0.01043416,0.05126149,0.00779804,0.00691731
0.71135568,0.10963068,0.02131353,0.01050707,0.00753404,0.01266113,0.05518124,0.00838360,0.00832262
0.71735868,0.11403999,0.02346308,0.01225019,0.00783898,0.01528291,0.06005493,0.00912231,0.00998192
0.72336168,0.12080702,0.02607431,0.01431103,0.00824284,0.01834663,0.06590158,0.01001960,0.01192521
0.72936468,0.13003497,0.02917057,0.01671853,0.00874029,0.02190156,0.07272505,0.01107916,0.01418382
0.73536768,0.14181187,0.03277207,0.01950125,0.00932374,0.02599822,0.08051284,0.01230280,0.01678982
0.74137069,0.15620997,0.03689543,0.02268677,0.00998342,0.03068755,0.08923508,0.01369031,0.01977557
0.74737369,0.17328472,0.04155324,0.02630098,0.01070748,0.03601977,0.09884394,0.01523937,0.02317304
0.75337669,0.19307356,0.04675354,0.03036742,0.01148225,0.04204323,0.10927335,0.01694548,0.02701311
0.75937969,0.21559455,0.05249937,0.03490652,0.01229242,0.04880310,0.12043927,0.01880194,0.03132479
0.76538269,0.24084477,0.05878832,0.03993489,0.01312141,0.05634002,0.13224055,0.02079989,0.03613442
0.77138569,0.26879876,0.06561209,0.04546463,0.01395169,0.06468863,0.14456039,0.02292836,0.04146482
0.77738869,0.29940692,0.07295614,0.05150268,0.01476522,0.07387617,0.15726847,0.02517446,0.04733442
0.78339170,0.33259416,0.08079938,0.05805032,0.01554385,0.08392107,0.17022378,0.02752358,0.05375643
0.78939470,0.36825881,0.08911398,0.06510272,0.01626985,0.09483165,0.18327800,0.02995963,0.06073809
0.79539770,0.40627192,0.09786521,0.07264866,0.01692634,0.10660493,0.19627949,0.03246539,0.06827994
0.80140070,0.44647709,0.10701149,0.08067041,0.01749780,0.11922567,0.20907764,0.03502287,0.07637530
0.80740370,0.48869082,0.11650449,0.08914383,0.01797051,0.13266565,0.22152755,0.03761372,0.08500976
0.81340670,0.53270357,0.12628934,0.09803853,0.01833290,0.14688325,0.23349474,0.04021964,0.09416103
0.81940970,0.57828147,0.13630514,0.10731839,0.01857600,0.16182337,0.24485982,0.04282284,0.10379878
0.82541271,0.62516872,0.14648538,0.11694209,0.01869357,0.17741768,0.25552269,0.04540642,0.11388487
0.83141571,0.67309054,0.15675874,0.12686386,0.01868240,0.19358531,0.26540630,0.04795477,0.12437369
0.83741871,0.72175682,0.16704990,0.13703437,0.01854227,0.21023386,0.27445953,0.05045393,0.13521270
0.84342171,0.77086615,0.17728050,0.14740162,0.01827600,0.22726078,0.28265921,0.05289181,0.14634324
0.84942471,0.82011011,0.18737031,0.15791190,0.01788927,0.24455502,0.29001093,0.05525841,0.15770144
0.85542771,0.86917780,0.19723836,0.16851075,0.01739040,0.26199898,0.29654867,0.05754592,0.16921923
0.86143072,0.91776027,0.20680427,0.17914378,0.01679005,0.27947056,0.30233317,0.05974869,0.18082552
0.86743372,0.96555464,0.21598952,0.18975737,0.01610079,0.29684530,0.30744900,0.06186313,0.19244726
0.87343672,1.01226783,0.22471876,0.20029923,0.01533670,0.31399847,0.31200053,0.06388752,0.20401064
0.87943972,1.05761961,0.23292104,0.21071870,0.01451285,0.33080708,0.31610674,0.06582164,0.21544199
0.88544272,1.10134490,0.24053097,0.22096680,0.01364486,0.34715163,0.31989530,0.06766643,0.22666876
0.89144572,1.14319516,0.24748965,0.23099612,0.01274836,0.36291756,0.32349599,0.06942349,0.23762018
0.89744872,1.18293888,0.25374555,0.24076038,0.01183857,0.37799642,0.32703385,0.07109457,0.24822780
0.90345173,1.22036129,0.25925503,0.25021392,0.01092986,0.39228662,0.33062237,0.07268101,0.25842583
0.90945473,1.25526327,0.26398278,0.25931095,0.01003543,0.40569383,0.33435702,0.07418326,0.26815134
0.91545773,1.28745988,0.26790188,0.26800491,0.00916698,0.41813116,0.33830946,0.07560032,0.27734434
0.92146073,1.31677858,0.27099378,0.27624776,0.00833452,0.42951900,0.34252286,0.07692939,0.28594778
0.92746373,1.34305768,0.27324804,0.28398955,0.00754623,0.43978485,0.34700835,0.07816549,0.29390762
0.93346673,1.36614529,0.27466191,0.29117813,0.00680842,0.44886306,0.35174311,0.07930135,0.30117300
0.93946973,1.38589914,0.27523986,0.29775941,0.00612551,0.45669476,0.35667005,0.08032731,0.30769658
0.94547274,1.40218765,0.27499311,0.30367789,0.00550012,0.46322806,0.36169921,0.08123156,0.31343524
0.95147574,1.41489245,0.27393915,0.30887785,0.00493322,0.46841862,0.36671088,0.08200037,0.31835096
0.95747874,1.42391261,0.27210137,0.31330494,0.00442429,0.47223061,0.37156034,0.08261871,0.32241226
0.96348174,1.42917043,0.26950885,0.31690840,0.00397151,0.47463824,0.37608401,0.08307083,0.32559584
0.96948474,1.43061882,0.26619630,0.31964359,0.00357203,0.47562773,0.38010672,0.08334115,0.32788863
0.97548774,1.42824979,0.26220413,0.32147497,0.00322216,0.47519962,0.38344976,0.08341512,0.32929006
0.98149075,1.42210382,0.25757874,0.32237916,0.00291766,0.47337150,0.38593943,0.08328024,0.32981445
0.98749375,1.41227921,0.25237286,0.32234806,0.00265389,0.47018067,0.38741545,0.08292698,0.32949333
0.99349675,1.39894101,0.24664593,0.32139175,0.00242608,0.46568682,0.38773902,0.08234977,0.32837762
0.99949975,1.38232853,0.24046453,0.31954095,0.00222947,0.45997433,0.38679995,0.08154771,0.32653932
1.00550275,1.36276082,0.23390259,0.31684885,0.00205948,0.45315400,0.38452257,0.08052527,0.32407268
1.01150575,1.34063936,0.22704143,0.31339216,0.00191183,0.44536390,0.38087010,0.07929263,0.32109453
1.01750875,1.31644734,0.21996957,0.30927117,0.00178263,0.43676936,0.37584715,0.07786588,0.31774375
1.02351176,1.29074524,0.21278208,0.30460867,0.00166843,0.42756169,0.36950031,0.07626679,0.31417974
1.02951476,1.26416230,0.20557961,0.29954789,0.00156628,0.41795574,0.36191681,0.07452243,0.31057978
1.03551776,1.23738425,0.19846700,0.29424926,0.00147371,0.40818625,0.35322116,0.07266437,0.30713549
1.04152076,1.21113721,0.19155144,0.28888618,0.00138872,0.39850304,0.34357009,0.07072768,0.30404824
1.04752376,1.18616872,0.18494032,0.28364000,0.00130979,0.38916524,0.33314604,0.06874968,0.30152388
1.05352676,1.16322638,0.17873884,0.27869436,0.00123578,0.38043480,0.32214941,0.06676855,0.29976693
1.05952976,1.14303527,0.17304737,0.27422915,0.00116588,0.37256949,0.31079017,0.06482178,0.29897443
1.06553277,1.12627512,0.16795882,0.27041445,0.00109961,0.36581589,0.29927908,0.06294463,0.29932983
1.07153577,1.11355844,0.16355614,0.26740469,0.00103670,0.36040245,0.28781909,0.06116868,0.30099721
1.07753877,1.10541075,0.15991000,0.26533335,0.00097702,0.35653327,0.27659724,0.05952044,0.30411608
1.08354177,1.10225390,0.15707680,0.26430849,0.00092060,0.35438263,0.26577759,0.05802022,0.30879708
1.08954477,1.10439333,0.15509727,0.26440927,0.00086750,0.35409072,0.25549539,0.05668125,0.31511873
1.09554777,1.11200992,0.15399548,0.26568373,0.00081780,0.35576065,0.24585274,0.05550913,0.32312548
1.10155078,1.12515689,0.15377856,0.26814784,0.00077155,0.35945689,0.23691605,0.05450159,0.33282704
1.10755378,1.14376157,0.15443699,0.27178584,0.00072880,0.36520512,0.22871513,0.05364869,0.34419899
1.11355678,1.16763212,0.15594548,0.27655197,0.00068949,0.37299344,0.22124416,0.05293329,0.35718476
1.11955978,1.19646844,0.15826440,0.28237316,0.00065351,0.38277483,0.21446416,0.05233188,0.37169852
1.12556278,1.22987662,0.16134163,0.28915284,0.00062070,0.39447052,0.20830700,0.05181572,0.38762906
1.13156578,1.26738605,0.16511476,0.29677535,0.00059079,0.40797410,0.20268046,0.05135218,0.40484415
1.13756878,1.30846801,0.16951346,0.30511086,0.00056349,0.42315606,0.19747425,0.05090623,0.42319531
1.14357179,1.35255469,0.17446193,0.31402041,0.00053846,0.43986841,0.19256646,0.05044204,0.44252248
1.14957479,1.39905770,0.17988123,0.32336088,0.00051532,0.45794915,0.18783025,0.04992453,0.46265847
1.15557779,1.44738487,0.18569149,0.33298953,0.00049370,0.47722624,0.18314029,0.04932095,0.48343289
1.16158079,1.49695479,0.19181373,0.34276799,0.00047322,0.49752111,0.17837882,0.04860217,0.50467535
1.16758379,1.54720844,0.19817142,0.35256554,0.00045353,0.51865131,0.17344087,0.04774389,0.52621786
1.17358679,1.59761755,0.20469150,0.36226146,0.00043432,0.54043248,0.16823853,0.04672750,0.54789645
1.17958979,1.64768970,0.21130514,0.37174661,0.00041531,0.56267954,0.16270424,0.04554077,0.56955184
1.18559280,1.69697032,0.21794797,0.38092405,0.00039629,0.58520730,0.15679270,0.04417807,0.59102953
1.19159580,1.74504201,0.22456006,0.38970899,0.00037710,0.60783057,0.15048176,0.04264047,0.61217925
1.19759880,1.79152172,0.23108559,0.39802802,0.00035765,0.63036393,0.14377207,0.04093539,0.63285407
1.20360180,1.83605644,0.23747230,0.40581793,0.00033790,0.65262153,0.13668572,0.03907612,0.65290946
1.20960480,1.87831818,0.24367090,0.41302414,0.00031785,0.67441682,0.12926398,0.03708102,0.67220227
1.21560780,1.91799888,0.24963441,0.41959909,0.00029757,0.69556276,0.12156435,0.03497263,0.69059011
1.22161081,1.95480582,0.25531755,0.42550061,0.00027716,0.71587225,0.11365712,0.03277661,0.70793111
1.22761381,1.98845815,0.26067630,0.43069045,0.00025674,0.73515913,0.10562163,0.03052067,0.72408416
1.23361681,2.01868469,0.26566757,0.43513317,0.00023647,0.75323967,0.09754242,0.02823345,0.73890978
1.23961981,2.04522328,0.27024904,0.43879527,0.00021650,0.76993448,0.08950555,0.02594346,0.75227147
1.24562281,2.06782163,0.27437919,0.44164476,0.00019700,0.78507081,0.08159519,0.02367816,0.76403753
1.25162581,2.08623945,0.27801752,0.44365108,0.00017812,0.79848506,0.07389055,0.02146310,0.77408329
1.25762881,2.10025168,0.28112487,0.44478530,0.00016000,0.81002535,0.06646338,0.01932124,0.78229338
1.26363182,2.10965237,0.28366380,0.44502063,0.00014279,0.81955404,0.05937607,0.01727244,0.78856422
1.26963482,2.11425888,0.28559914,0.44433301,0.00012657,0.82695000,0.05268024,0.01533311,0.79280615
1.27563782,2.11391603,0.28689842,0.44270193,0.00011144,0.83211046,0.04641602,0.01351605,0.79494544
1.28164082,2.10849982,0.28753240,0.44011112,0.00009744,0.83495247,0.04061181,0.01183039,0.79492582
1.28764382,2.09792060,0.28747552,0.43654927,0.00008462,0.83541389,0.03528459,0.01028179,0.79270957
1.29364682,2.08212544,0.28670628,0.43201070,0.00007297,0.83345379,0.03044055,0.00887257,0.78827811
1.29964982,2.06109980,0.28520767,0.42649579,0.00006249,0.82905252,0.02607615,0.00760211,0.78163212
1.30565283,2.03486840,0.28296746,0.42001143,0.00005313,0.82221141,0.02217936,0.00646721,0.77279131
1.31165583,2.00349559,0.27997857,0.41257126,0.00004486,0.81295216,0.01873100,0.00546253,0.76179379
1.31765883,1.96708526,0.27623937,0.40419588,0.00003761,0.80131619,0.01570629,0.00458099,0.74869534
1.32366183,1.92578057,0.27175399,0.39491299,0.00003131,0.78736396,0.01307619,0.00381426,0.73356853
1.32966483,1.87976365,0.26653273,0.38475747,0.00002587,0.77117428,0.01080885,0.00315316,0.71650182
1.33566783,1.82925528,0.26059237,0.37377151,0.00002123,0.75284390,0.00887085,0.00258798,0.69759883
1.34167084,1.77451482,0.25395652,0.36200466,0.00001730,0.73248712,0.00722828,0.00210890,0.67697761
1.34767384,1.71584012,0.24665604,0.34951392,0.00001399,0.71023559,0.00584773,0.00170620,0.65477015
1.35367684,1.65356746,0.23872923,0.33636381,0.00001124,0.68623817,0.00469698,0.00137050,0.63112186
1.35967984,1.58807125,0.23022207,0.32262635,0.00000896,0.66066078,0.00374567,0.00109297,0.60619120
1.36568284,1.51976339,0.22118827,0.30838093,0.00000710,0.63368607,0.00296564,0.00086539,0.58014920
1.37168584,1.44909187,0.21168908,0.29371410,0.00000558,0.60551285,0.00233123,0.00068030,0.55317877
1.37768884,1.37653849,0.20179302,0.27871910,0.00000435,0.57635514,0.00181941,0.00053098,0.52547384
1.38369185,1.30261552,0.19157523,0.26349521,0.00000337,0.54644074,0.00140981,0.00041149,0.49723812
1.38969485,1.22786102,0.18111662,0.24814681,0.00000259,0.51600920,0.00108463,0.00031664,0.46868343
1.39569785,1.15283290,0.17050282,0.23278221,0.00000198,0.48530927,0.00082854,0.00024198,0.44002759
1.40170085,1.07810170,0.15982277,0.21751223,0.00000150,0.45459572,0.00062848,0.00018369,0.41149187
1.40770385,1.00424223,0.14916725,0.20244854,0.00000113,0.42412564,0.00047346,0.00013859,0.38329797
1.41370685,0.93182422,0.13862718,0.18770178,0.00000085,0.39415436,0.00035435,0.00010403,0.35566476
1.41970985,0.86140244,0.12829183,0.17337966,0.00000063,0.36493106,0.00026363,0.00007784,0.32880461
1.42571286,0.79350648,0.11824703,0.15958492,0.00000046,0.33669419,0.00019522,0.00005828,0.30291978
1.43171586,0.72863066,0.10857345,0.14641330,0.00000034,0.30966703,0.00014422,0.00004397,0.27819868
1.43771886,0.66722450,0.09934494,0.13395173,0.00000025,0.28405337,0.00010676,0.00003385,0.25481239
1.44372186,0.60968395,0.09062707,0.12227655,0.00000018,0.26003363,0.00007985,0.00002712,0.23291142
1.44972486,0.55634400,0.08247594,0.11145207,0.00000013,0.23776146,0.00006121,0.00002323,0.21262294
1.45572786,0.50747259,0.07493720,0.10152938,0.00000009,0.21736100,0.00004916,0.00002184,0.19404854
1.46173087,0.46326637,0.06804539,0.09254551,0.00000007,0.19892488,0.00004253,0.00002281,0.17726250
1.46773387,0.42384813,0.06182358,0.08452295,0.00000005,0.18251303,0.00004060,0.00002615,0.16231086
1.47373687,0.38926616,0.05628340,0.07746950,0.00000004,0.16815218,0.00004301,0.00003210,0.14921108
1.47973987,0.35949533,0.05142521,0.07137849,0.00000003,0.15583633,0.00004974,0.00004104,0.13795232
1.48574287,0.33444000,0.04723871,0.06622941,0.00000003,0.14552783,0.00006111,0.00005356,0.12849647
1.49174587,0.31393839,0.04370364,0.06198868,0.00000004,0.13715925,0.00007774,0.00007045,0.12077967
1.49774887,0.29776839,0.04079086,0.05861089,0.00000005,0.13063576,0.00010055,0.00009276,0.11471436
1.50375188,0.28565452,0.03846339,0.05604009,0.00000007,0.12583816,0.00013079,0.00012175,0.11019183
1.50975488,0.27727584,0.03667774,0.05421140,0.00000010,0.12262625,0.00017006,0.00015900,0.10708506
1.51575788,0.27227460,0.03538525,0.05305264,0.00000015,0.12084255,0.00022033,0.00020639,0.10525189
1.52176088,0.27026528,0.03453345,0.05248614,0.00000022,0.12031628,0.00028395,0.00026612,0.10453835
1.52776388,0.27084399,0.03406749,0.05243056,0.00000034,0.12086740,0.00036369,0.00034077,0.10478216
1.53376688,0.27359784,0.03393148,0.05280269,0.00000050,0.12231083,0.00046278,0.00043331,0.10581626
1.53976988,0.27811420,0.03406983,0.05351926,0.00000075,0.12446045,0.00058490,0.00054707,0.10747229
1.54577289,0.28398954,0.03442845,0.05449866,0.00000110,0.12713312,0.00073419,0.00068578,0.10958402
1.55177589,0.29083774,0.03495592,0.05566254,0.00000162,0.13015240,0.00091529,0.00085353,0.11199060
