energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.09904952,4.96984481,0.00029500,0.27229789,0.00991826,0.01293362,1.31785659,0.41600722,3.67659865
-0.09304652,5.06691452,0.00030608,0.27477633,0.01117694,0.01375231,1.30457155,0.41423741,3.78051384
-0.08704352,5.15432124,0.00031781,0.27666328,0.01251392,0.01458387,1.28719425,0.41137266,3.87847016
-0.08104052,5.23283266,0.00033048,0.27795495,0.01392042,0.01542307,1.26591194,0.40746713,3.97111682
-0.07503752,5.30345957,0.00034442,0.27866206,0.01538543,0.01626370,1.24102474,0.40260790,4.05925096
-0.06903452,5.36741848,0.00035999,0.27880874,0.01689578,0.01709857,1.21293400,0.39691157,4.14379060
-0.06303152,5.42609021,0.00037756,0.27843117,0.01843635,0.01791961,1.18212705,0.39051975,4.22574628
-0.05702851,5.48097623,0.00039753,0.27757585,0.01999034,0.01871801,1.14915947,0.38359377,4.30619263
-0.05102551,5.53365451,0.00042029,0.27629781,0.02153960,0.01948442,1.11463550,0.37630890,4.38624045
-0.04502251,5.58573618,0.00044625,0.27465884,0.02306507,0.02020917,1.07918765,0.36884818,4.46701012
-0.03901951,5.63882380,0.00047580,0.27272554,0.02454723,0.02088257,1.04345639,0.36139633,4.54960635
-0.03301651,5.69447180,0.00050930,0.27056763,0.02596663,0.02149523,1.00807045,0.35413373,4.63509412
-0.02701351,5.75414908,0.00054711,0.26825617,0.02730437,0.02203838,0.97362869,0.34723088,4.72447538
-0.02101051,5.81920357,0.00058953,0.26586195,0.02854265,0.02250416,0.94068377,0.34084325,4.81866598
-0.01500750,5.89082828,0.00063681,0.26345387,0.02966521,0.02288598,0.90972815,0.33510693,4.91847215
-0.00900450,5.97002854,0.00068914,0.26109743,0.03065777,0.02317874,0.88118264,0.33013485,5.02456591
-0.00300150,6.05758985,0.00074665,0.25885320,0.03150839,0.02337906,0.85538758,0.32601387,5.13745912
0.00300150,6.15404650,0.00080938,0.25677531,0.03220773,0.02348538,0.83259664,0.32280265,5.25747608
0.00900450,6.25965089,0.00087727,0.25491000,0.03274923,0.02349810,0.81297333,0.32053031,5.38472509
0.01500750,6.37434452,0.00095015,0.25329419,0.03312916,0.02341949,0.79658984,0.31919589,5.51906967
0.02101051,6.49773148,0.00102776,0.25195405,0.03334664,0.02325362,0.78342830,0.31876857,5.66010084
0.02701351,6.62905602,0.00110970,0.25090384,0.03340347,0.02300620,0.77338408,0.31918866,5.80711195
0.03301651,6.76718602,0.00119543,0.25014477,0.03330394,0.02268431,0.76627098,0.32036927,5.95907817
0.03901951,6.91060431,0.00128433,0.24966426,0.03305458,0.02229613,0.76182818,0.32219861,6.11464262
0.04502251,7.05740979,0.00137560,0.24943545,0.03266381,0.02185060,0.75972857,0.32454293,6.27211151
0.05102551,7.20533044,0.00146836,0.24941714,0.03214159,0.02135706,0.75958849,0.32724995,6.42946003
0.05702851,7.35174940,0.00156158,0.24955426,0.03149903,0.02082488,0.76097838,0.33015286,6.58435085
0.06303152,7.49374547,0.00165415,0.24977877,0.03074809,0.02026316,0.76343445,0.33307460,6.73416627
0.06903452,7.62814814,0.00174487,0.25001118,0.02990113,0.01968041,0.76647085,0.33583247,6.87605451
0.07503752,7.75160680,0.00183249,0.25016257,0.02897071,0.01908425,0.76959233,0.33824301,7.00698994
0.08104052,7.86067290,0.00191570,0.25013707,0.02796926,0.01848130,0.77230691,0.34012682,7.12384609
0.08704352,7.95189286,0.00199319,0.24983486,0.02690887,0.01787696,0.77413850,0.34131340,7.22347958
0.09304652,8.02190893,0.00206368,0.24915541,0.02580119,0.01727542,0.77463902,0.34164582,7.30282238
0.09904952,8.06756453,0.00212594,0.24800096,0.02465725,0.01667961,0.77339974,0.34098499,7.35897900
0.10505253,8.08600986,0.00217882,0.24628007,0.02348748,0.01609131,0.77006158,0.33921351,7.38932493
0.11105553,8.07480363,0.00222130,0.24391107,0.02230165,0.01551125,0.76432405,0.33623895,7.39160216
0.11705853,8.03200658,0.00225251,0.24082532,0.02110896,0.01493930,0.75595254,0.33199637,7.36400768
0.12306153,7.95626238,0.00227175,0.23697004,0.01991804,0.01437469,0.74478377,0.32645011,7.30527089
0.12906453,7.84686242,0.00227855,0.23231059,0.01873710,0.01381620,0.73072926,0.31959476,7.21471637
0.13506753,7.70379128,0.00227262,0.22683226,0.01757397,0.01326242,0.71377656,0.31145515,7.09230884
0.14107054,7.52775046,0.00225396,0.22054122,0.01643625,0.01271199,0.69398840,0.30208558,6.93867810
0.14707354,7.32015924,0.00222276,0.21346483,0.01533142,0.01216379,0.67149971,0.29156815,6.75512254
0.15307654,7.08313220,0.00217950,0.20565112,0.01426691,0.01161714,0.64651262,0.28001033,6.54359069
0.15907954,6.81943416,0.00212484,0.19716757,0.01325025,0.01107197,0.61928963,0.26754185,6.30664150
0.16508254,6.53241428,0.00205971,0.18809927,0.01228917,0.01052893,0.59014533,0.25431102,6.04738467
0.17108554,6.22592187,0.00198520,0.17854643,0.01139162,0.00998947,0.55943686,0.24048066,5.76940351
0.17708854,5.90420725,0.00190260,0.16862145,0.01056594,0.00945587,0.52755350,0.22622373,5.47666325
0.18309155,5.57181170,0.00181332,0.15844567,0.00982089,0.00893126,0.49490585,0.21171887,5.17340862
0.18909455,5.23345047,0.00171888,0.14814597,0.00916568,0.00841959,0.46191490,0.19714599,4.86405432
0.19509755,4.89389340,0.00162089,0.13785117,0.00861005,0.00792553,0.42900141,0.18268198,4.55307286
0.20110055,4.55784733,0.00152097,0.12768871,0.00816431,0.00745439,0.39657590,0.16849684,4.24488337
0.20710355,4.22984417,0.00142074,0.11778141,0.00783929,0.00701206,0.36502960,0.15475016,3.94374548
0.21310655,3.91413819,0.00132179,0.10824457,0.00764635,0.00660481,0.33472651,0.14158814,3.65366132
0.21910955,3.61461532,0.00122562,0.09918350,0.00759733,0.00623919,0.30599688,0.12914115,3.37828870
0.22511256,3.33471675,0.00113365,0.09069149,0.00770445,0.00592190,0.27913200,0.11752189,3.12086735
0.23111556,3.07737822,0.00104715,0.08284826,0.00798018,0.00565964,0.25438055,0.10682420,2.88416005
0.23711856,2.84498589,0.00096726,0.07571895,0.00843709,0.00545898,0.23194631,0.09712235,2.67040922
0.24312156,2.63934892,0.00089494,0.06935358,0.00908762,0.00532624,0.21198725,0.08847096,2.48130951
0.24912456,2.46168833,0.00083098,0.06378697,0.00994382,0.00526734,0.19461580,0.08090532,2.31799589
0.25512756,2.31264128,0.00077597,0.05903913,0.01101708,0.00528774,0.17990024,0.07444220,2.18104662
0.26113057,2.19227961,0.00073031,0.05511599,0.01231781,0.00539231,0.16786689,0.06908093,2.07050012
0.26713357,2.10014103,0.00069424,0.05201040,0.01385510,0.00558530,0.15850303,0.06480482,1.98588411
0.27313657,2.03527152,0.00066775,0.04970348,0.01563638,0.00587018,0.15176037,0.06158268,1.92625594
0.27913957,1.99627704,0.00065071,0.04816609,0.01766709,0.00624971,0.14755885,0.05937056,1.89025216
0.28514257,1.98138303,0.00064277,0.04736045,0.01995037,0.00672580,0.14579067,0.05811355,1.87614588
0.29114557,1.98849994,0.00064342,0.04724190,0.02248682,0.00729958,0.14632440,0.05774756,1.88191034
0.29714857,2.01529312,0.00065203,0.04776058,0.02527428,0.00797133,0.14900920,0.05820115,1.90528688
0.30315158,2.05925551,0.00066779,0.04886328,0.02830772,0.00874055,0.15367883,0.05939733,1.94385597
0.30915458,2.11778162,0.00068980,0.05049510,0.03157917,0.00960599,0.16015574,0.06125522,1.99510951
0.31515758,2.18824116,0.00071706,0.05260119,0.03507778,0.01056567,0.16825485,0.06369177,2.05652290
0.32116058,2.26805083,0.00074848,0.05512830,0.03878991,0.01161699,0.17778730,0.06662329,2.12562541
0.32716358,2.35474278,0.00078291,0.05802628,0.04269941,0.01275675,0.18856387,0.06996697,2.20006715
0.33316658,2.44602821,0.00081918,0.06124945,0.04678781,0.01398128,0.20039835,0.07364223,2.27768117
0.33916958,2.53985459,0.00085613,0.06475777,0.05103470,0.01528652,0.21311047,0.07757197,2.35653923
0.34517259,2.63445523,0.00089259,0.06851792,0.05541808,0.01666805,0.22652865,0.08168377,2.43499994
0.35117559,2.72838989,0.00092745,0.07250411,0.05991471,0.01812120,0.24049242,0.08591081,2.51174781
0.35717859,2.82057544,0.00095969,0.07669875,0.06450048,0.01964111,0.25485437,0.09019276,2.58582256
0.36318159,2.91030567,0.00098836,0.08109281,0.06915076,0.02122271,0.26948177,0.09447640,2.65663756
0.36918459,2.99725984,0.00101265,0.08568605,0.07384059,0.02286083,0.28425767,0.09871608,2.72398726
0.37518759,3.08149985,0.00103187,0.09048696,0.07854497,0.02455011,0.29908148,0.10287404,2.78804332
0.38119060,3.16345610,0.00104550,0.09551238,0.08323897,0.02628502,0.31386911,0.10692040,2.84933973
0.38719360,3.24390264,0.00105318,0.10078702,0.08789778,0.02805984,0.32855252,0.11083305,2.90874756
0.39319660,3.32392265,0.00105471,0.10634267,0.09249679,0.02986857,0.34307884,0.11459730,2.96744020
0.39919960,3.40486511,0.00105006,0.11221714,0.09701154,0.03170491,0.35740901,0.11820536,3.02685025
0.40520260,3.48829444,0.00103939,0.11845307,0.10141773,0.03356222,0.37151604,0.12165562,3.08861953
0.41120560,3.57593435,0.00102299,0.12509656,0.10569120,0.03543344,0.38538301,0.12495185,3.15454363
0.41720860,3.66960767,0.00100131,0.13219557,0.10980800,0.03731113,0.39900080,0.12810223,3.22651267
0.42321161,3.77117381,0.00097493,0.13979821,0.11374451,0.03918741,0.41236573,0.13111837,3.30644974
0.42921461,3.88246528,0.00094452,0.14795094,0.11747763,0.04105409,0.42547723,0.13401426,3.39624858
0.43521761,4.00522488,0.00091086,0.15669666,0.12098511,0.04290263,0.43833554,0.13680521,3.49771188
0.44122061,4.14104470,0.00087478,0.16607273,0.12424594,0.04472431,0.45093962,0.13950681,3.61249132
0.44722361,4.29130814,0.00083717,0.17610901,0.12724090,0.04651032,0.46328528,0.14213398,3.74203068
0.45322661,4.45713608,0.00079890,0.18682583,0.12995307,0.04825191,0.47536368,0.14470010,3.88751266
0.45922961,4.63933791,0.00076088,0.19823210,0.13236852,0.04994053,0.48716007,0.14721619,4.04981066
0.46523262,4.83836847,0.00072398,0.21032348,0.13447686,0.05156799,0.49865305,0.14969027,4.22944614
0.47123562,5.05429169,0.00068905,0.22308068,0.13627184,0.05312656,0.50981408,0.15212685,4.42655239
0.47723862,5.28675178,0.00065687,0.23646807,0.13775185,0.05460915,0.52060740,0.15452651,4.64084581
0.48324162,5.53495288,0.00062818,0.25043248,0.13892020,0.05600934,0.53099040,0.15688573,4.87160531
0.48924462,5.79764823,0.00060366,0.26490243,0.13978535,0.05732144,0.54091412,0.15919678,5.11766108
0.49524762,6.07313963,0.00058391,0.27978779,0.14036083,0.05854051,0.55032430,0.16144782,5.37739352
0.50125063,6.35928828,0.00056948,0.29497999,0.14066501,0.05966232,0.55916246,0.16362319,5.64874326
0.50725363,6.65353770,0.00056083,0.31035269,0.14072063,0.06068330,0.56736734,0.16570380,5.92923324
0.51325663,6.95294918,0.00055838,0.32576324,0.14055408,0.06160042,0.57487648,0.16766772,6.21600306
0.51925963,7.25425009,0.00056245,0.34105468,0.14019460,0.06241108,0.58162796,0.16949089,6.50585614
0.52526263,7.55389471,0.00057335,0.35605840,0.13967323,0.06311303,0.58756219,0.17114793,6.79531917
0.53126563,7.84813671,0.00059128,0.37059742,0.13902173,0.06370417,0.59262378,0.17261314,7.08071317
0.53726863,8.13311187,0.00061643,0.38449028,0.13827144,0.06418252,0.59676340,0.17386145,7.35823470
0.54327164,8.40492898,0.00064889,0.39755526,0.13745221,0.06454611,0.59993958,0.17486955,7.62404517
0.54927464,8.65976621,0.00068874,0.40961500,0.13659129,0.06479294,0.60212036,0.17561686,7.87436559
0.55527764,8.89396962,0.00073597,0.42050122,0.13571247,0.06492097,0.60328476,0.17608663,8.10557361
0.56128064,9.10415035,0.00079053,0.43005940,0.13483529,0.06492817,0.60342400,0.17626676,8.31429928
0.56728364,9.28727642,0.00085230,0.43815326,0.13397451,0.06481256,0.60254239,0.17615066,8.49751563
0.57328664,9.44075542,0.00092110,0.44466874,0.13313972,0.06457233,0.60065781,0.17573778,8.65262048
0.57928964,9.56250422,0.00099668,0.44951742,0.13233522,0.06420595,0.59780178,0.17503400,8.77750559
0.58529265,9.65100265,0.00107871,0.45263909,0.13156009,0.06371233,0.59401904,0.17405168,8.87061024
0.59129565,9.70532849,0.00116680,0.45400345,0.13080847,0.06309093,0.58936661,0.17280953,8.93095656
0.59729865,9.72517198,0.00126047,0.45361075,0.13006994,0.06234192,0.58391241,0.17133209,8.95816500
0.60330165,9.71082933,0.00135914,0.45149145,0.12933015,0.06146628,0.57773332,0.16964898,8.95244918
0.60930465,9.66317532,0.00146218,0.44770473,0.12857145,0.06046588,0.57091290,0.16779383,8.91459046
0.61530765,9.58361655,0.00156883,0.44233615,0.12777366,0.05934360,0.56353873,0.16580306,8.84589357
0.62131066,9.47402773,0.00167829,0.43549436,0.12691484,0.05810328,0.55569944,0.16371441,8.74812558
0.62731366,9.33667423,0.00178966,0.42730714,0.12597212,0.05674982,0.54748173,0.16156536,8.62344139
0.63331666,9.17412481,0.00190194,0.41791696,0.12492243,0.05528907,0.53896733,0.15939155,8.47429960
0.63931966,8.98915910,0.00201410,0.40747620,0.12374329,0.05372783,0.53023011,0.15722517,8.30337291
0.64532266,8.78467423,0.00212503,0.39614233,0.12241349,0.05207379,0.52133348,0.15509354,8.11345759
0.65132566,8.56359515,0.00223356,0.38407322,0.12091369,0.05033542,0.51232833,0.15301782,7.90738622
0.65732866,8.32879291,0.00233852,0.37142283,0.11922704,0.04852190,0.50325144,0.15101204,7.68794789
0.66333167,8.08301439,0.00243869,0.35833738,0.11733963,0.04664305,0.49412459,0.14908241,7.45781916
0.66933467,7.82882629,0.00253288,0.34495228,0.11524088,0.04470924,0.48495449,0.14722712,7.21950868
0.67533767,7.56857545,0.00261991,0.33138973,0.11292388,0.04273131,0.47573345,0.14543639,6.97531719
0.68134067,7.30436640,0.00269866,0.31775720,0.11038566,0.04072053,0.46644091,0.14369310,6.72731401
0.68734367,7.03805615,0.00276811,0.30414674,0.10762733,0.03868854,0.45704570,0.14197377,6.47733002
0.69334667,6.77126537,0.00282733,0.29063505,0.10465419,0.03664728,0.44750904,0.14024990,6.22696623
0.69934967,6.50540407,0.00287556,0.27728426,0.10147576,0.03460904,0.43778811,0.13848973,5.97761632
0.70535268,6.24170953,0.00291223,0.26414336,0.09810576,0.03258634,0.42784007,0.13666017,5.73050087
0.71135568,5.98129338,0.00293699,0.25125003,0.09456197,0.03059200,0.41762631,0.13472898,5.48671045
0.71735868,5.72519457,0.00294974,0.23863283,0.09086612,0.02863914,0.40711681,0.13266706,5.24725455
0.72336168,5.47443482,0.00295069,0.22631356,0.08704365,0.02674114,0.39629436,0.13045063,5.01311297
0.72936468,5.23007319,0.00294039,0.21430961,0.08312350,0.02491171,0.38515838,0.12806344,4.78528665
0.73536768,4.99325659,0.00291975,0.20263619,0.07913778,0.02316488,0.37372829,0.12549864,4.56484491
0.74137069,4.76526350,0.00289008,0.19130839,0.07512153,0.02151511,0.36204613,0.12276044,4.35296649
0.74737369,4.54753862,0.00285311,0.18034277,0.07111233,0.01997730,0.35017831,0.11986535,4.15097232
0.75337669,4.34171676,0.00281102,0.16975872,0.06715000,0.01856684,0.33821654,0.11684305,3.96034838
0.75937969,4.14963490,0.00276642,0.15957922,0.06327627,0.01729975,0.32627759,0.11373668,3.78275771
0.76538269,3.97333206,0.00272239,0.14983127,0.05953442,0.01619272,0.31450225,0.11060277,3.62004105
0.77138569,3.81503707,0.00268249,0.14054582,0.05596899,0.01526322,0.30305320,0.10751056,3.47420653
0.77738869,3.67714513,0.00265070,0.13175733,0.05262545,0.01452956,0.29211208,0.10454096,3.34740877
0.78339170,3.56218429,0.00263141,0.12350295,0.04954993,0.01401098,0.28187585,0.10178505,3.24191886
0.78939470,3.47277352,0.00262945,0.11582155,0.04678897,0.01372767,0.27255255,0.09934222,3.16008649
0.79539770,3.41157432,0.00264998,0.10875239,0.04438925,0.01370080,0.26435672,0.09731801,3.10429605
0.80140070,3.38123778,0.00269845,0.10233385,0.04239742,0.01395249,0.25750465,0.09582182,3.07691868
0.80740370,3.38434928,0.00278058,0.09660202,0.04085988,0.01450569,0.25220960,0.09496445,3.08026195
0.81340670,3.42337270,0.00290223,0.09158937,0.03982260,0.01538398,0.24867730,0.09485564,3.11651916
0.81940970,3.50059595,0.00306937,0.08732358,0.03933093,0.01661141,0.24710174,0.09560163,3.18771989
0.82541271,3.61807924,0.00328792,0.08382647,0.03942946,0.01821205,0.24766148,0.09730296,3.29568294
0.83141571,3.77760722,0.00356365,0.08111314,0.04016181,0.02020963,0.25051655,0.10005234,3.44197301
0.83741871,3.98064570,0.00390209,0.07919137,0.04157037,0.02262697,0.25580590,0.10393289,3.62786149
0.84342171,4.22830322,0.00430835,0.07806114,0.04369610,0.02548535,0.26364551,0.10901658,3.85429189
0.84942471,4.52129760,0.00478695,0.07771453,0.04657811,0.02880378,0.27412702,0.11536305,4.12184972
0.85542771,4.85992676,0.00534171,0.07813564,0.05025328,0.03259823,0.28731685,0.12301871,4.43073666
0.86143072,5.24404367,0.00597551,0.07930081,0.05475572,0.03688078,0.30325570,0.13201613,4.78074832
0.86743372,5.67303440,0.00669020,0.08117894,0.06011610,0.04165871,0.32195827,0.14237380,5.17125518
0.87343672,6.14579878,0.00748632,0.08373191,0.06636086,0.04693361,0.34341306,0.15409600,5.60118587
0.87943972,6.66073315,0.00836305,0.08691515,0.07351121,0.05270051,0.36758229,0.16717306,6.06901254
0.88544272,7.21571496,0.00931798,0.09067814,0.08158212,0.05894706,0.39440160,0.18158162,6.57273788
0.89144572,7.80808934,0.01034702,0.09496511,0.09058097,0.06565280,0.42377971,0.19728518,7.10988415
0.89744872,8.43465839,0.01144430,0.09971564,0.10050622,0.07278859,0.45559785,0.21423460,7.67748445
0.90345173,9.09167413,0.01260212,0.10486536,0.11134594,0.08031615,0.48970912,0.23236878,8.27207754
0.90945473,9.77483693,0.01381092,0.11034661,0.12307624,0.08818784,0.52593786,0.25161525,8.88970731
0.91545773,10.47930120,0.01505938,0.11608919,0.13565979,0.09634666,0.56407903,0.27189089,9.52592900
0.92146073,11.19969090,0.01633447,0.12202111,0.14904438,0.10472656,0.60389800,0.29310258,10.17582396
0.92746373,11.93012703,0.01762166,0.12806933,0.16316166,0.11325290,0.64513069,0.31514787,10.83402530
0.93346673,12.66426967,0.01890511,0.13416070,0.17792613,0.12184334,0.68748457,0.33791569,11.49475640
0.93946973,13.39537636,0.02016802,0.14022276,0.19323453,0.13040890,0.73064041,0.36128710,12.15188416
0.94547274,14.11637845,0.02139292,0.14618475,0.20896565,0.13885542,0.77425519,0.38513610,12.79898816
0.95147574,14.81997580,0.02256210,0.15197856,0.22498078,0.14708511,0.81796625,0.40933052,13.42944641
0.95747874,15.49874977,0.02365803,0.15753971,0.24112467,0.15499851,0.86139668,0.43373304,14.03653723
0.96348174,16.14529285,0.02466383,0.16280838,0.25722729,0.16249645,0.90416205,0.45820238,14.61355613
0.96948474,16.75235237,0.02556368,0.16773036,0.27310625,0.16948231,0.94587834,0.48259457,15.15394507
0.97548774,17.31298465,0.02634332,0.17225790,0.28856992,0.17586418,0.98617090,0.50676449,15.65143093
0.98149075,17.82071465,0.02699048,0.17635052,0.30342130,0.18155715,1.02468431,0.53056747,16.10016882
0.98749375,18.26969575,0.02749517,0.17997562,0.31746236,0.18648545,1.06109258,0.55386111,16.49488510
0.99349675,18.65486341,0.02785008,0.18310901,0.33049890,0.19058446,1.09510958,0.57650719,16.83101483
0.99949975,18.97207654,0.02805078,0.18573512,0.34234579,0.19380254,1.12649906,0.59837372,17.10482772
1.00550275,19.21824022,0.02809584,0.18784715,0.35283218,0.19610251,1.15508394,0.61933693,17.31353724
1.01150575,19.39140430,0.02798691,0.18944693,0.36180676,0.19746285,1.18075435,0.63928342,17.45538772
1.01750875,19.49083300,0.02772868,0.19054462,0.36914263,0.19787846,1.20347409,0.65811207,17.52971532
1.02351176,19.51704177,0.02732870,0.19115822,0.37474166,0.19736103,1.22328506,0.67573596,17.53697934
1.02951476,19.47179910,0.02679717,0.19131301,0.37853813,0.19593895,1.24030934,0.69208399,17.47876231
1.03551776,19.35809256,0.02614663,0.19104073,0.38050138,0.19365676,1.25474889,0.70710227,17.35773778
1.04152076,19.18005948,0.02539155,0.19037886,0.38063742,0.19057415,1.26688251,0.72075519,17.17760687
1.04752376,18.94288472,0.02454791,0.18936975,0.37898933,0.18676455,1.27706021,0.73302599,16.94300548
1.05352676,18.65266868,0.02363271,0.18805974,0.37563643,0.18231333,1.28569501,0.74391696,16.65938544
1.05952976,18.31627044,0.02266351,0.18649838,0.37069213,0.17731570,1.29325239,0.75344899,16.33287389
1.06553277,17.94113133,0.02165790,0.18473758,0.36430064,0.17187427,1.30023770,0.76166063,15.97011587
1.07153577,17.53508497,0.02063310,0.18283090,0.35663261,0.16609655,1.30718175,0.76860654,15.57810558
1.07753877,17.10616019,0.01960543,0.18083283,0.34787980,0.16009220,1.31462524,0.77435525,15.16401206
1.08354177,16.66238323,0.01859004,0.17879812,0.33824911,0.15397033,1.32310230,0.77898646,14.73500497
1.08954477,16.21158504,0.01760052,0.17678110,0.32795608,0.14783684,1.33312378,0.78258770,14.29808566
1.09554777,15.76121965,0.01664863,0.17483509,0.31721821,0.14179192,1.34516072,0.78525065,13.85992875
1.10155078,15.31819835,0.01574421,0.17301170,0.30624840,0.13592773,1.35962867,0.78706707,13.42673820
1.10755378,14.88874392,0.01489497,0.17136012,0.29524864,0.13032635,1.37687322,0.78812455,13.00412156
1.11355678,14.47826844,0.01410651,0.16992643,0.28440437,0.12505816,1.39715727,0.78850235,12.59698526
1.11955978,14.09127704,0.01338235,0.16875273,0.27387952,0.12018048,1.42065050,0.78826733,12.20945275
1.12556278,13.73129924,0.01272402,0.16787636,0.26381261,0.11573676,1.44742131,0.78747038,11.84480679
1.13156578,13.40084873,0.01213118,0.16732898,0.25431392,0.11175613,1.47743158,0.78614339,11.50545631
1.13756878,13.10141144,0.01160187,0.16713565,0.24546382,0.10825338,1.51053438,0.78429710,11.19292765
1.14357179,12.83346112,0.01113268,0.16731400,0.23731222,0.10522948,1.54647473,0.78191983,10.90787907
1.14957479,12.59650089,0.01071905,0.16787334,0.22987931,0.10267235,1.58489349,0.77897739,10.65013726
1.15557779,12.38912856,0.01035550,0.16881397,0.22315720,0.10055812,1.62533403,0.77541404,10.41875375
1.16158079,12.20912295,0.01003595,0.17012653,0.21711262,0.09885263,1.66725183,0.77115469,10.21207870
1.16758379,12.05354801,0.00975395,0.17179160,0.21169031,0.09751315,1.71002632,0.76610821,10.02784942
1.17358679,11.91887110,0.00950296,0.17377948,0.20681703,0.09649033,1.75297491,0.76017166,9.86329040
1.17958979,11.80109155,0.00927657,0.17605029,0.20240593,0.09573018,1.79536856,0.75323534,9.71522159
1.18559280,11.69587543,0.00906874,0.17855424,0.19836111,0.09517612,1.83644850,0.74518848,9.58017153
1.19159580,11.59869247,0.00887394,0.18123231,0.19458210,0.09477089,1.87544362,0.73592509,9.45449206
1.19759880,11.50495115,0.00868733,0.18401719,0.19096824,0.09445839,1.91158787,0.72534989,9.33447110
1.20360180,11.41012830,0.00850484,0.18683451,0.18742252,0.09418531,1.94413739,0.71338394,9.21644069
1.20960480,11.30988973,0.00832324,0.18960438,0.18385508,0.09390250,1.97238673,0.69996957,9.09687734
1.21560780,11.20019919,0.00814018,0.19224318,0.18018603,0.09356614,1.99568391,0.68507462,8.97249249
1.22161081,11.07741310,0.00795416,0.19466558,0.17634762,0.09313848,2.01344380,0.66869545,8.84031096
1.22761381,10.93835962,0.00776453,0.19678675,0.17228578,0.09258848,2.02515978,0.65085890,8.69773628
1.23361681,10.78040075,0.00757136,0.19852467,0.16796093,0.09189200,2.03041330,0.63162289,8.54260182
1.23961981,10.60147726,0.00737543,0.19980250,0.16334830,0.09103188,2.02888128,0.61107577,8.37320743
1.24562281,10.40013640,0.00717810,0.20055100,0.15843754,0.08999767,2.02034143,0.58933451,8.18834186
1.25162581,10.17554338,0.00698120,0.20071080,0.15323196,0.08878535,2.00467534,0.56654176,7.98729145
1.25762881,9.92747759,0.00678695,0.20023457,0.14774744,0.08739679,1.98186944,0.54286207,7.76983615
1.26363182,9.65631517,0.00659788,0.19908902,0.14201094,0.08583924,1.95201410,0.51847748,7.53623416
1.26963482,9.36299969,0.00641676,0.19725653,0.13605897,0.08412476,1.91530083,0.49358271,7.28719664
1.27563782,9.04900285,0.00624651,0.19473655,0.12993590,0.08226970,1.87201781,0.46838020,7.02385424
1.28164082,8.71627720,0.00609026,0.19154656,0.12369228,0.08029419,1.82254393,0.44307529,6.74771697
1.28764382,8.36720265,0.00595127,0.18772263,0.11738329,0.07822178,1.76734161,0.41787171,6.46062913
1.29364682,8.00452872,0.00583297,0.18331953,0.11106716,0.07607911,1.70694834,0.39296765,6.16472087
1.29964982,7.63131405,0.00573905,0.17841043,0.10480388,0.07389570,1.64196746,0.36855243,5.86235773
1.30565283,7.25086454,0.00567346,0.17308604,0.09865394,0.07170378,1.57305803,0.34480393,5.55608944
1.31165583,6.86667156,0.00564048,0.16745341,0.09267735,0.06953827,1.50092427,0.32188684,5.24859902
1.31765883,6.48235088,0.00564484,0.16163427,0.08693264,0.06743661,1.42630451,0.29995156,4.94265309
1.32366183,6.10158351,0.00569171,0.15576297,0.08147615,0.06543879,1.34996004,0.27913390,4.64105403
1.32966483,5.72805875,0.00578678,0.14998412,0.07636127,0.06358712,1.27266396,0.25955529,4.34659460
1.33566783,5.36542017,0.00593626,0.14444990,0.07163788,0.06192607,1.19519020,0.24132343,4.06201541
1.34167084,5.01721479,0.00614686,0.13931722,0.06735170,0.06050193,1.11830299,0.22453329,3.78996536
1.34767384,4.68684575,0.00642574,0.13474463,0.06354378,0.05936229,1.04274693,0.20926822,3.53296556
1.35367684,4.37752873,0.00678041,0.13088925,0.06024989,0.05855540,0.96923788,0.19560112,3.29337650
1.35967984,4.09225235,0.00721858,0.12790354,0.05750001,0.05812937,0.89845471,0.18359541,3.07336881
1.36568284,3.83374268,0.00774796,0.12593225,0.05531769,0.05813119,0.83103231,0.17330586,2.87489755
1.37168584,3.60443206,0.00837605,0.12510937,0.05371954,0.05860555,0.76755564,0.16477911,2.69968011
1.37768884,3.40643253,0.00910987,0.12555531,0.05271467,0.05959366,0.70855523,0.15805383,2.54917778
1.38369185,3.24151398,0.00995565,0.12737428,0.05230420,0.06113191,0.65450395,0.15316058,2.42458112
1.38969485,3.11108733,0.01091856,0.13065199,0.05248084,0.06325051,0.60581511,0.15012136,2.32679920
1.39569785,3.01619303,0.01200239,0.13545364,0.05322866,0.06597220,0.56284192,0.14894883,2.25645284
1.40170085,2.95749509,0.01320923,0.14182231,0.05452290,0.06931102,0.52587811,0.14964547,2.21387201
1.40770385,2.93528085,0.01453924,0.14977783,0.05633008,0.07327126,0.49515971,0.15220248,2.19909763
1.41370685,2.94946680,0.01599040,0.15931599,0.05860831,0.07784656,0.47086775,0.15659885,2.21188769
1.41970985,2.99961035,0.01755834,0.17040838,0.06130777,0.08301934,0.45313176,0.16280039,2.25172803
1.42571286,3.08492777,0.01923621,0.18300251,0.06437158,0.08876046,0.44203391,0.17075904,2.31784757
1.43171586,3.20431790,0.02101468,0.19702261,0.06773683,0.09502926,0.43761346,0.18041244,2.40923802
1.43771886,3.35639141,0.02288191,0.21237076,0.07133589,0.10177388,0.43987154,0.19168381,2.52467777
