energy_ev,total_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.46073037,1.88484563,0.70213773,0.01228804,1.71408982,0.00000000,0.03762841,0.21202993,0.13589259,0.40713595
3.46673337,1.80334781,0.67026854,0.01186743,1.63780698,0.00000000,0.03465855,0.19883549,0.13088131,0.39208362
3.47273637,1.71603091,0.63637247,0.01139127,1.55635074,0.00000000,0.03178523,0.18572947,0.12533257,0.37537160
3.47873937,1.62384413,0.60082281,0.01086617,1.47061958,0.00000000,0.02902361,0.17278417,0.11931255,0.35721897
3.48474237,1.52782844,0.56402034,0.01029967,1.38159102,0.00000000,0.02638593,0.16006808,0.11289728,0.33787020
3.49074537,1.42908681,0.52638274,0.00970001,1.29029364,0.00000000,0.02388176,0.14764576,0.10617012,0.31758796
3.49674837,1.32875293,0.48833342,0.00907587,1.19777793,0.00000000,0.02151821,0.13557761,0.09921911,0.29664539
3.50275138,1.22795967,0.45029046,0.00843608,1.10508720,0.00000000,0.01930007,0.12391940,0.09213420,0.27531838
3.50875438,1.12780870,0.41265602,0.00778939,1.01322983,0.00000000,0.01723012,0.11272178,0.08500461,0.25387800
3.51475738,1.02934247,0.37580667,0.00714420,0.92315402,0.00000000,0.01530925,0.10202971,0.07791632,0.23258346
3.52076038,0.93351967,0.34008506,0.00650834,0.83572591,0.00000000,0.01353671,0.09188187,0.07094984,0.21167591
3.52676338,0.84119496,0.30579320,0.00588896,0.75171200,0.00000000,0.01191028,0.08231007,0.06417833,0.19137321
3.53276638,0.75310365,0.27318743,0.00529230,0.67176614,0.00000000,0.01042643,0.07333881,0.05766614,0.17186583
3.53876938,0.66985147,0.24247545,0.00472365,0.59642143,0.00000000,0.00908055,0.06498498,0.05146777,0.15331411
3.54477239,0.59190971,0.21381506,0.00418730,0.52608708,0.00000000,0.00786708,0.05725772,0.04562726,0.13584661
3.55077539,0.51961525,0.18731484,0.00368648,0.46104979,0.00000000,0.00677967,0.05015844,0.04017800,0.11955981
3.55677839,0.45317532,0.16303637,0.00322343,0.40147939,0.00000000,0.00581138,0.04368115,0.03514296,0.10451886
3.56278139,0.39267609,0.14099786,0.00279943,0.34743796,0.00000000,0.00495483,0.03781287,0.03053526,0.09075935
3.56878439,0.33809456,0.12117899,0.00241489,0.29889187,0.00000000,0.00420234,0.03253431,0.02635901,0.07828986
3.57478739,0.28931295,0.10352643,0.00206944,0.25572580,0.00000000,0.00354614,0.02782068,0.02261038,0.06709509
3.58079040,0.24613453,0.08796008,0.00176209,0.21775816,0.00000000,0.00297845,0.02364255,0.01927881,0.05713953
3.58679340,0.20830035,0.07437940,0.00149126,0.18475688,0.00000000,0.00249172,0.01996691,0.01634832,0.04837116
3.59279640,0.17550604,0.06266986,0.00125501,0.15645518,0.00000000,0.00207868,0.01675813,0.01379886,0.04072542
3.59879940,0.14741788,0.05270906,0.00105107,0.13256644,0.00000000,0.00173254,0.01397902,0.01160758,0.03412889
3.60480240,0.12368790,0.04437254,0.00087702,0.11279785,0.00000000,0.00144704,0.01159181,0.00975006,0.02850279
3.61080540,0.10396729,0.03753899,0.00073035,0.09686238,0.00000000,0.00121665,0.00955903,0.00820146,0.02376620
3.61680840,0.08791807,0.03209482,0.00060854,0.08448874,0.00000000,0.00103656,0.00784434,0.00693741,0.01983875
3.62281141,0.07522271,0.02793810,0.00050917,0.07542932,0.00000000,0.00090286,0.00641326,0.00593489,0.01664294
3.62881441,0.06559165,0.02498172,0.00042996,0.06946575,0.00000000,0.00081255,0.00523376,0.00517283,0.01410595
3.63481741,0.05876881,0.02315602,0.00036878,0.06641245,0.00000000,0.00076364,0.00427672,0.00463260,0.01216101
3.64082041,0.05453515,0.02241055,0.00032374,0.06611791,0.00000000,0.00075519,0.00351636,0.00429829,0.01074826
3.64682341,0.05271033,0.02271544,0.00029313,0.06846407,0.00000000,0.00078736,0.00293047,0.00415688,0.00981529
3.65282641,0.05315290,0.02406208,0.00027551,0.07336386,0.00000000,0.00086148,0.00250060,0.00419820,0.00931723
3.65882941,0.05575889,0.02646332,0.00026960,0.08075716,0.00000000,0.00098001,0.00221219,0.00441482,0.00921662
3.66483242,0.06045939,0.02995327,0.00027438,0.09060550,0.00000000,0.00114662,0.00205457,0.00480179,0.00948294
3.67083542,0.06721702,0.03458661,0.00028897,0.10288563,0.00000000,0.00136616,0.00202097,0.00535624,0.01009201
3.67683842,0.07602169,0.04043747,0.00031266,0.11758239,0.00000000,0.00164467,0.00210839,0.00607698,0.01102520
3.68284142,0.08688579,0.04759796,0.00034487,0.13468118,0.00000000,0.00198930,0.00231755,0.00696399,0.01226858
3.68884442,0.09983897,0.05617620,0.00038510,0.15416028,0.00000000,0.00240830,0.00265266,0.00801783,0.01381200
3.69484742,0.11492276,0.06629403,0.00043295,0.17598338,0.00000000,0.00291085,0.00312121,0.00923910,0.01564816
3.70085043,0.13218503,0.07808410,0.00048804,0.20009274,0.00000000,0.00350699,0.00373372,0.01062784,0.01777171
3.70685343,0.15167461,0.09168656,0.00055000,0.22640310,0.00000000,0.00420740,0.00450335,0.01218298,0.02017839
3.71285643,0.17343598,0.10724519,0.00061848,0.25479681,0.00000000,0.00502314,0.00544554,0.01390183,0.02286430
3.71885943,0.19750430,0.12490299,0.00069309,0.28512028,0.00000000,0.00596540,0.00657746,0.01577964,0.02582517
3.72486243,0.22390071,0.14479722,0.00077338,0.31718205,0.00000000,0.00704513,0.00791749,0.01780918,0.02905578
3.73086543,0.25262810,0.16705392,0.00085888,0.35075250,0.00000000,0.00827266,0.00948452,0.01998058,0.03254950
3.73686843,0.28366724,0.19178200,0.00094905,0.38556538,0.00000000,0.00965721,0.01129718,0.02228109,0.03629790
3.74287144,0.31697341,0.21906692,0.00104329,0.42132100,0.00000000,0.01120643,0.01337299,0.02469516,0.04029047
3.74887444,0.35247356,0.24896428,0.00114097,0.45769101,0.00000000,0.01292588,0.01572747,0.02720454,0.04451440
3.75487744,0.39006395,0.28149321,0.00124136,0.49432460,0.00000000,0.01481849,0.01837312,0.02978855,0.04895443
3.76088044,0.42960828,0.31663017,0.00134373,0.53085581,0.00000000,0.01688403,0.02131845,0.03242453,0.05359280
3.76688344,0.47093643,0.35430313,0.00144731,0.56691164,0.00000000,0.01911863,0.02456694,0.03508832,0.05840912
3.77288644,0.51384375,0.39438658,0.00155130,0.60212048,0.00000000,0.02151435,0.02811610,0.03775494,0.06338040
3.77888944,0.55809097,0.43669769,0.00165489,0.63612060,0.00000000,0.02405881,0.03195660,0.04039929,0.06848097
3.78489245,0.60340478,0.48099396,0.00175727,0.66856826,0.00000000,0.02673500,0.03607152,0.04299688,0.07368241
3.79089545,0.64947915,0.52697255,0.00185766,0.69914496,0.00000000,0.02952117,0.04043584,0.04552462,0.07895357
3.79689845,0.69597741,0.57427180,0.00195526,0.72756369,0.00000000,0.03239087,0.04501606,0.04796156,0.08426044
3.80290145,0.74253533,0.62247489,0.00204932,0.75357382,0.00000000,0.03531325,0.04977022,0.05028957,0.08956620
3.80890445,0.78876499,0.67111589,0.00213911,0.77696458,0.00000000,0.03825347,0.05464813,0.05249393,0.09483117
3.81490745,0.83425979,0.71968826,0.00222393,0.79756694,0.00000000,0.04117332,0.05959194,0.05456382,0.10001287
3.82091046,0.87860036,0.76765546,0.00230312,0.81525409,0.00000000,0.04403203,0.06453710,0.05649262,0.10506624
3.82691346,0.92136153,0.81446370,0.00237603,0.82994057,0.00000000,0.04678724,0.06941356,0.05827809,0.10994382
3.83291646,0.96212015,0.85955622,0.00244205,0.84158027,0.00000000,0.04939612,0.07414736,0.05992239,0.11459624
3.83891946,1.00046363,0.90238870,0.00250062,0.85016358,0.00000000,0.05181649,0.07866240,0.06143187,0.11897277
3.84492246,1.03599905,0.94244508,0.00255119,0.85571396,0.00000000,0.05400813,0.08288243,0.06281675,0.12302206
3.85092546,1.06836248,0.97925323,0.00259327,0.85828426,0.00000000,0.05593399,0.08673325,0.06409062,0.12669314
3.85692846,1.09722815,1.01239957,0.00262640,0.85795306,0.00000000,0.05756136,0.09014482,0.06526978,0.12993645
3.86293147,1.12231715,1.04154199,0.00265018,0.85482125,0.00000000,0.05886293,0.09305344,0.06637254,0.13270511
3.86893447,1.14340521,1.06642029,0.00266428,0.84900904,0.00000000,0.05981770,0.09540374,0.06741834,0.13495627
3.87493747,1.16032910,1.08686374,0.00266844,0.84065352,0.00000000,0.06041168,0.09715051,0.06842690,0.13665249
3.88094047,1.17299138,1.10279496,0.00266250,0.82990679,0.00000000,0.06063832,0.09826017,0.06941723,0.13776312
3.88694347,1.18136312,1.11423017,0.00264640,0.81693471,0.00000000,0.06049872,0.09871194,0.07040680,0.13826559
3.89294647,1.18548438,1.12127557,0.00262019,0.80191603,0.00000000,0.06000151,0.09849854,0.07141058,0.13814658
3.89894947,1.18546238,1.12412002,0.00258407,0.78504200,0.00000000,0.05916250,0.09762649,0.07244029,0.13740295
3.90495248,1.18146737,1.12302438,0.00253836,0.76651618,0.00000000,0.05800405,0.09611595,0.07350363,0.13604249
3.91095548,1.17372639,1.11830817,0.00248354,0.74655432,0.00000000,0.05655422,0.09400009,0.07460375,0.13408424
3.91695848,1.16251524,1.11033412,0.00242024,0.72538428,0.00000000,0.05484576,0.09132410,0.07573879,0.13155861
3.92296148,1.14814906,1.09949175,0.00234921,0.70324582,0.00000000,0.05291493,0.08814380,0.07690165,0.12850711
3.92896448,1.13097210,1.08618059,0.00227136,0.68039022,0.00000000,0.05080024,0.08452395,0.07807992,0.12498176
3.93496748,1.11134726,1.07079433,0.00218773,0.65707978,0.00000000,0.04854127,0.08053642,0.07925608,0.12104418
3.94097049,1.08964592,1.05370660,0.00209945,0.63358713,0.00000000,0.04617737,0.07625814,0.08040786,0.11676455
3.94697349,1.06623886,1.03525920,0.00200777,0.61019449,0.00000000,0.04374659,0.07176901,0.08150889,0.11222018
3.95297649,1.04148847,1.01575348,0.00191400,0.58719287,0.00000000,0.04128468,0.06714996,0.08252952,0.10749414
3.95897949,1.01574295,0.99544522,0.00181949,0.56488131,0.00000000,0.03882429,0.06248097,0.08343786,0.10267369
3.96498249,0.98933253,0.97454310,0.00172564,0.54356613,0.00000000,0.03639436,0.05783935,0.08420096,0.09784875
3.97098549,0.96256789,0.95321091,0.00163385,0.52356033,0.00000000,0.03401972,0.05329824,0.08478614,0.09311040
3.97698849,0.93574067,0.93157287,0.00154551,0.50518277,0.00000000,0.03172093,0.04892532,0.08516242,0.08854946
3.98299150,0.90912579,0.90972173,0.00146197,0.48875745,0.00000000,0.02951428,0.04478188,0.08530188,0.08425518
3.98899450,0.88298510,0.88772888,0.00138454,0.47461223,0.00000000,0.02741197,0.04092202,0.08518107,0.08031402
3.99499750,0.85757194,0.86565555,0.00131447,0.46307722,0.00000000,0.02542252,0.03739226,0.08478229,0.07680855
4.00100050,0.83313582,0.84356420,0.00125290,0.45448221,0.00000000,0.02355122,0.03423129,0.08409461,0.07381643
4.00700350,0.80992668,0.82152924,0.00120093,0.44915319,0.00000000,0.02180066,0.03146991,0.08311477,0.07140943
4.01300650,0.78819802,0.79964620,0.00115953,0.44740749,0.00000000,0.02017137,0.02913119,0.08184771,0.06965250
4.01900950,0.76820841,0.77803854,0.00112956,0.44954754,0.00000000,0.01866243,0.02723066,0.08030684,0.06860278
4.02501251,0.75022086,0.75686166,0.00111175,0.45585300,0.00000000,0.01727200,0.02577663,0.07851388,0.06830857
4.03101551,0.73449985,0.73630365,0.00110671,0.46657142,0.00000000,0.01599793,0.02477050,0.07649843,0.06880824
4.03701851,0.72130584,0.71658274,0.00111490,0.48190743,0.00000000,0.01483813,0.02420716,0.07429714,0.07012908
4.04302151,0.71088752,0.69794154,0.00113659,0.50201090,0.00000000,0.01379099,0.02407522,0.07195260,0.07228606
4.04902451,0.70347200,0.68063834,0.00117191,0.52696437,0.00000000,0.01285558,0.02435740,0.06951194,0.07528058
4.05502751,0.69925343,0.66493604,0.00122077,0.55677039,0.00000000,0.01203181,0.02503077,0.06702527,0.07909929
4.06103052,0.69838088,0.65108952,0.00128286,0.59133945,0.00000000,0.01132048,0.02606703,0.06454389,0.08371299
4.06703352,0.70094599,0.63933196,0.00135769,0.63047931,0.00000000,0.01072319,0.02743279,0.06211856,0.08907571
4.07303652,0.70697151,0.62986128,0.00144449,0.67388638,0.00000000,0.01024219,0.02908989,0.05979770,0.09512418
4.07903952,0.71640133,0.62282735,0.00154230,0.72114024,0.00000000,0.00988013,0.03099581,0.05762572,0.10177761
4.08504252,0.72909294,0.61832088,0.00164988,0.77170168,0.00000000,0.00963980,0.03310407,0.05564156,0.10893806
4.09104552,0.74481301,0.61636458,0.00176580,0.82491514,0.00000000,0.00952375,0.03536486,0.05387737,0.11649127
4.09704852,0.76323652,0.61690740,0.00188838,0.88001592,0.00000000,0.00953393,0.03772573,0.05235758,0.12430824
4.10305153,0.78394993,0.61982193,0.00201577,0.93614222,0.00000000,0.00967135,0.04013243,0.05109820,0.13224744
4.10905453,0.80645846,0.62490541,0.00214595,0.99235229,0.00000000,0.00993567,0.04252988,0.05010649,0.14015760
4.11505753,0.83019743,0.63188435,0.00227679,1.04764605,0.00000000,0.01032492,0.04486330,0.04938099,0.14788119
4.12106053,0.85454727,0.64042243,0.00240606,1.10099089,0.00000000,0.01083518,0.04707938,0.04891185,0.15525841
4.12706353,0.87885182,0.65013153,0.00253151,1.15135061,0.00000000,0.01146037,0.04912755,0.04868146,0.16213147
4.13306653,0.90243910,0.66058531,0.00265096,1.19771668,0.00000000,0.01219210,0.05096129,0.04866536,0.16834930
4.13906953,0.92464379,0.67133465,0.00276227,1.23914036,0.00000000,0.01301962,0.05253938,0.04883338,0.17377208
4.14507254,0.94483040,0.68192450,0.00286349,1.27476457,0.00000000,0.01392985,0.05382704,0.04915094,0.17827586
4.15107554,0.96241621,0.69191109,0.00295286,1.30385397,0.00000000,0.01490751,0.05479705,0.04958042,0.18175670
4.15707854,0.97689299,0.70087905,0.00302890,1.32582210,0.00000000,0.01593538,0.05543053,0.05008269,0.18413435
4.16308154,0.98784655,0.70845743,0.00309044,1.34025415,0.00000000,0.01699462,0.05571765,0.05061850,0.18535520
4.16908454,0.99497332,0.71433431,0.00313666,1.34692451,0.00000000,0.01806523,0.05565795,0.05114997,0.18539445
4.17508754,0.99809329,0.71826904,0.00316712,1.34580810,0.00000000,0.01912652,0.05526045,0.05164187,0.18425728
4.18109055,0.99715872,0.72010194,0.00318178,1.33708511,0.00000000,0.02015773,0.05454342,0.05206282,0.18197905
4.18709355,0.99225837,0.71976095,0.00318102,1.32113875,0.00000000,0.02113863,0.05353393,0.05238630,0.17862449
4.19309655,0.98361710,0.71726507,0.00316562,1.29854618,0.00000000,0.02205018,0.05226704,0.05259146,0.17428593
4.19909955,0.97159083,0.71272439,0.00313673,1.27006290,0.00000000,0.02287513,0.05078478,0.05266376,0.16908060
4.20510255,0.95665712,0.70633690,0.00309587,1.23660126,0.00000000,0.02359864,0.04913490,0.05259531,0.16314725
4.21110555,0.93940172,0.69838198,0.00304489,1.19920399,0.00000000,0.02420884,0.04736953,0.05238505,0.15664202
4.21710855,0.92050173,0.68921108,0.00298588,1.15901360,0.00000000,0.02469720,0.04554359,0.05203871,0.14973408
4.22311156,0.90070575,0.67923570,0.00292118,1.11723902,0.00000000,0.02505897,0.04371326,0.05156846,0.14260081
4.22911456,0.88081195,0.66891327,0.00285324,1.07512051,0.00000000,0.02529328,0.04193435,0.05099250,0.13542314
4.23511756,0.86164470,0.65873125,0.00278463,1.03389418,0.00000000,0.02540329,0.04026082,0.05033434,0.12838090
4.24112056,0.84403053,0.64919021,0.00271793,0.99475718,0.00000000,0.02539605,0.03874323,0.04962203,0.12164857
4.24712356,0.82877424,0.64078629,0.00265565,0.95883468,0.00000000,0.02528231,0.03742752,0.04888718,0.11539138
4.25312656,0.81663583,0.63399373,0.00260020,0.92714974,0.00000000,0.02507611,0.03635372,0.04816390,0.10976212
4.25912956,0.80830905,0.62924813,0.00255383,0.90059664,0.00000000,0.02479435,0.03555511,0.04748772,0.10489845
4.26513257,0.80440221,0.62693094,0.00251851,0.87991861,0.00000000,0.02445613,0.03505735,0.04689441,0.10092104
4.27113557,0.80542173,0.62735590,0.00249597,0.86569033,0.00000000,0.02408217,0.03487806,0.04641884,0.09793229
4.27713857,0.81175909,0.63075773,0.00248760,0.85830566,0.00000000,0.02369401,0.03502645,0.04609386,0.09601580
4.28314157,0.82368139,0.63728382,0.00249442,0.85797069,0.00000000,0.02331336,0.03550335,0.04594927,0.09523640
4.28914457,0.84132599,0.64698891,0.00251709,0.86470245,0.00000000,0.02296135,0.03630138,0.04601085,0.09564083
4.29514757,0.86469921,0.65983332,0.00255589,0.87833285,0.00000000,0.02265792,0.03740544,0.04629954,0.09725875
4.30115058,0.89367920,0.67568463,0.00261070,0.89851802,0.00000000,0.02242115,0.03879332,0.04683080,0.10010420
4.30715358,0.92802284,0.69432280,0.00268104,0.92475251,0.00000000,0.02226683,0.04043669,0.04761408,0.10417722
4.31315658,0.96737633,0.71544857,0.00276607,0.95638798,0.00000000,0.02220803,0.04230206,0.04865251,0.10946567
4.31915958,1.01128913,0.73869478,0.00286464,0.99265583,0.00000000,0.02225487,0.04435214,0.04994280,0.11594706
4.32516258,1.05923068,0.76364015,0.00297534,1.03269312,0.00000000,0.02241431,0.04654712,0.05147529,0.12359021
4.33116558,1.11060907,0.78982483,0.00309653,1.07557094,0.00000000,0.02269015,0.04884619,0.05323422,0.13235692
4.33716858,1.16479125,0.81676719,0.00322638,1.12032447,0.00000000,0.02308308,0.05120908,0.05519817,0.14220330
4.34317159,1.22112350,0.84398090,0.00336296,1.16598380,0.00000000,0.02359090,0.05359750,0.05734069,0.15308086
4.34917459,1.27895179,0.87099170,0.00350429,1.21160438,0.00000000,0.02420871,0.05597672,0.05963101,0.16493733
4.35517759,1.33764079,0.89735304,0.00364836,1.25629643,0.00000000,0.02492929,0.05831689,0.06203494,0.17771720
4.36118059,1.39659114,0.92265993,0.00379324,1.29925200,0.00000000,0.02574343,0.06059430,0.06451582,0.19136193
4.36718359,1.45525404,0.94656032,0.00393708,1.33976906,0.00000000,0.02664037,0.06279242,0.06703555,0.20580996
4.37318659,1.51314284,0.96876382,0.00407817,1.37727162,0.00000000,0.02760813,0.06490271,0.06955561,0.22099649
4.37918959,1.56984114,0.98904712,0.00421497,1.41132528,0.00000000,0.02863403,0.06692515,0.07203811,0.23685318
4.38519260,1.62500733,1.00725634,0.00434614,1.44164762,0.00000000,0.02970496,0.06886848,0.07444679,0.25330772
4.39119560,1.67837537,1.02330613,0.00447056,1.46811313,0.00000000,0.03080783,0.07075006,0.07674793,0.27028340
4.39719860,1.72975229,1.03717582,0.00458732,1.49075245,0.00000000,0.03192982,0.07259548,0.07891118,0.28769879
4.40320160,1.77901230,1.04890306,0.00469574,1.50974597,0.00000000,0.03305871,0.07443778,0.08091021,0.30546744
4.40920460,1.82608835,1.05857526,0.00479537,1.52541207,0.00000000,0.03418306,0.07631633,0.08272325,0.32349780
4.41520760,1.87096142,1.06631954,0.00488594,1.53819034,0.00000000,0.03529239,0.07827551,0.08433346,0.34169321
4.42121061,1.91364820,1.07229166,0.00496739,1.54862047,0.00000000,0.03637734,0.08036297,0.08572906,0.35995218
4.42721361,1.95418778,1.07666465,0.00503979,1.55731741,0.00000000,0.03742966,0.08262783,0.08690332,0.37816866
4.43321661,1.99262803,1.07961759,0.00510339,1.56494383,0.00000000,0.03844228,0.08511861,0.08785433,0.39623258
4.43921961,2.02901216,1.08132503,0.00515852,1.57218072,0.00000000,0.03940924,0.08788106,0.08858460,0.41403037
4.44522261,2.06336600,1.08194765,0.00520558,1.57969713,0.00000000,0.04032563,0.09095600,0.08910050,0.43144555
4.45122561,2.09568656,1.08162413,0.00524504,1.58812023,0.00000000,0.04118740,0.09437712,0.08941154,0.44835937
4.45722861,2.12593224,1.08046490,0.00527737,1.59800653,0.00000000,0.04199126,0.09816892,0.08952960,0.46465132
4.46323162,2.15401501,1.07854741,0.00530302,1.60981555,0.00000000,0.04273445,0.10234484,0.08946802,0.48019971
4.46923462,2.17979483,1.07591335,0.00532240,1.62388655,0.00000000,0.04341451,0.10690562,0.08924074,0.49488212
4.47523762,2.20307659,1.07256750,0.00533584,1.64041959,0.00000000,0.04402908,0.11183797,0.08886142,0.50857591
4.48124062,2.22360972,1.06847833,0.00534360,1.65946130,0.00000000,0.04457566,0.11711370,0.08834265,0.52115866
4.48724362,2.24109040,1.06358002,0.00534578,1.68089633,0.00000000,0.04505143,0.12268926,0.08769526,0.53250880
4.49324662,2.25516672,1.05777586,0.00534238,1.70444467,0.00000000,0.04545304,0.12850578,0.08692778,0.54250634
4.49924962,2.26544643,1.05094282,0.00533324,1.72966527,0.00000000,0.04577650,0.13448971,0.08604609,0.55103383
4.50525263,2.27150730,1.04293712,0.00531806,1.75596595,0.00000000,0.04601712,0.14055396,0.08505329,0.55797763
4.51125563,2.27290994,1.03360057,0.00529641,1.78261946,0.00000000,0.04616950,0.14659963,0.08394971,0.56322955
4.51725863,2.26921267,1.02276761,0.00526771,1.80878529,0.00000000,0.04622759,0.15251825,0.08273320,0.56668883
4.52326163,2.25998798,1.01027264,0.00523128,1.83353659,0.00000000,0.04618484,0.15819449,0.08139955,0.56826453
4.52926463,2.24484024,0.99595777,0.00518639,1.85589127,0.00000000,0.04603440,0.16350933,0.07994317,0.56787825
4.53526763,2.22342392,0.97968043,0.00513222,1.87484639,0.00000000,0.04576945,0.16834342,0.07835778,0.56546705
4.54127064,2.19546157,0.96132091,0.00506799,1.88941436,0.00000000,0.04538352,0.17258077,0.07663729,0.56098662
4.54727364,2.16076101,0.94078941,0.00499295,1.89865981,0.00000000,0.04487084,0.17611234,0.07477669,0.55441430
4.55327664,2.11923086,0.91803250,0.00490644,1.90173556,0.00000000,0.04422681,0.17883966,0.07277290,0.54575203
4.55927964,2.07089365,0.89303865,0.00480794,1.89791636,0.00000000,0.04344834,0.18067815,0.07062564,0.53502890
4.56528264,2.01589596,0.86584275,0.00469714,1.88662897,0.00000000,0.04253429,0.18156003,0.06833814,0.52230309
4.57128564,1.95451494,0.83652932,0.00457395,1.86747736,0.00000000,0.04148574,0.18143683,0.06591776,0.50766323
4.57728864,1.88716087,0.80523426,0.00443853,1.84026210,0.00000000,0.04030632,0.18028113,0.06337640,0.49122878
4.58329165,1.81437547,0.77214521,0.00429136,1.80499298,0.00000000,0.03900237,0.17808774,0.06073076,0.47314954
4.58929465,1.73682595,0.73750023,0.00413321,1.76189455,0.00000000,0.03758301,0.17487401,0.05800242,0.45360417
4.59529765,1.65529498,0.70158505,0.00396518,1.71140427,0.00000000,0.03606016,0.17067944,0.05521768,0.43279767
4.60130065,1.57066679,0.66472888,0.00378865,1.65416346,0.00000000,0.03444843,0.16556453,0.05240724,0.41095793
4.60730365,1.48391010,0.62729892,0.00360530,1.59100153,0.00000000,0.03276482,0.15960886,0.04960572,0.38833153
4.61330665,1.39605834,0.58969381,0.00341706,1.52291420,0.00000000,0.03102849,0.15290867,0.04685101,0.36517876
4.61930965,1.30818801,0.55233623,0.00322607,1.45103649,0.00000000,0.02926031,0.14557384,0.04418351,0.34176817
4.62531266,1.22139595,0.51566502,0.00303465,1.37661198,0.00000000,0.02748240,0.13772458,0.04164526,0.31837093
4.63131566,1.13677615,0.48012682,0.00284520,1.30095906,0.00000000,0.02571761,0.12948784,0.03927904,0.29525498
4.63731866,1.05539713,0.44616783,0.00266018,1.22543594,0.00000000,0.02398899,0.12099370,0.03712737,0.27267943
4.64332166,0.97828030,0.41422560,0.00248205,1.15140523,0.00000000,0.02231925,0.11237181,0.03523150,0.25088924
4.64932466,0.90637986,0.38472117,0.00231318,1.08019945,0.00000000,0.02073018,0.10374808,0.03363048,0.23011044
4.65532766,0.84056491,0.35805173,0.00215581,1.01308855,0.00000000,0.01924220,0.09524170,0.03236012,0.21054599
4.66133067,0.78160367,0.33458373,0.00201200,0.95125003,0.00000000,0.01787387,0.08696253,0.03145207,0.19237235
4.66733367,0.73015038,0.31464659,0.00188357,0.89574259,0.00000000,0.01664146,0.07900911,0.03093291,0.17573690
4.67333667,0.68673456,0.29852689,0.00177206,0.84748363,0.00000000,0.01555866,0.07146711,0.03082331,0.16075607
4.67933967,0.65175288,0.28646319,0.00167872,0.80723100,0.00000000,0.01463623,0.06440836,0.03113727,0.14751438
4.68534267,0.62546341,0.27864111,0.00160443,0.77556910,0.00000000,0.01388185,0.05789049,0.03188141,0.13606417
4.69134567,0.60798216,0.27518900,0.00154975,0.75289931,0.00000000,0.01329997,0.05195694,0.03305439,0.12642598
4.69734867,0.59928179,0.27617390,0.00151485,0.73943487,0.00000000,0.01289169,0.04663755,0.03464649,0.11858957
4.70335168,0.59919248,0.28159790,0.00149954,0.73519976,0.00000000,0.01265482,0.04194949,0.03663928,0.11251552
4.70935468,0.60740478,0.29139511,0.00150327,0.74003174,0.00000000,0.01258391,0.03789840,0.03900553,0.10813714
4.71535768,0.62347465,0.30542911,0.00152514,0.75358909,0.00000000,0.01267034,0.03447992,0.04170927,0.10536288
4.72136068,0.64683051,0.32349131,0.00156392,0.77536101,0.00000000,0.01290258,0.03168119,0.04470613,0.10407898
4.72736368,0.67678262,0.34530029,0.00161811,0.80468133,0.00000000,0.01326633,0.02948252,0.04794389,0.10415244
4.73336668,0.71253470,0.37050251,0.00168592,0.84074552,0.00000000,0.01374489,0.02785899,0.05136332,0.10543419
4.73936968,0.75319806,0.39867452,0.00176534,0.88263043,0.00000000,0.01431949,0.02678205,0.05489928,0.10776248
4.74537269,0.79780805,0.42932708,0.00185420,0.92931686,0.00000000,0.01496964,0.02622087,0.05848208,0.11096646
4.75137569,0.84534299,0.46191133,0.00195021,0.97971427,0.00000000,0.01567365,0.02614370,0.06203905,0.11486995
4.75737869,0.89474534,0.49582713,0.00205101,1.03268744,0.00000000,0.01640905,0.02651892,0.06549638,0.11929529
4.76338169,0.94494476,0.53043372,0.00215424,1.08708452,0.00000000,0.01715314,0.02731596,0.06878105,0.12406738
4.76938469,0.99488283,0.56506259,0.00225759,1.14176577,0.00000000,0.01788353,0.02850597,0.07182292,0.12901773
4.77538769,1.04353868,0.59903234,0.00235888,1.19563263,0.00000000,0.01857866,0.03006236,0.07455677,0.13398856
4.78139070,1.08995493,0.63166525,0.00245610,1.24765601,0.00000000,0.01921838,0.03196112,0.07692435,0.13883671
4.78739370,1.13326323,0.66230513,0.00254748,1.29690347,0.00000000,0.01978445,0.03418092,0.07887630,0.14343754
4.79339670,1.17270842,0.69033578,0.00263154,1.34256416,0.00000000,0.02026102,0.03670314,0.08037380,0.14768842
4.79939970,1.20767056,0.71519956,0.00270712,1.38397111,0.00000000,0.02063510,0.03951176,0.08139000,0.15151185
4.80540270,1.23768385,0.73641514,0.00277344,1.42062004,0.00000000,0.02089688,0.04259310,0.08191105,0.15485812
4.81140570,1.26245187,0.75359389,0.00283010,1.45218425,0.00000000,0.02104006,0.04593553,0.08193672,0.15770727
4.81740870,1.28185819,0.76645405,0.00287712,1.47852511,0.00000000,0.02106196,0.04952911,0.08148069,0.16007033
4.82341171,1.29597212,0.77483203,0.00291493,1.49969807,0.00000000,0.02096371,0.05336522,0.08057019,0.16198975
4.82941471,1.30504903,0.77869032,0.00294434,1.51595379,0.00000000,0.02075013,0.05743616,0.07924541,0.16353887
4.83541771,1.30952528,0.77812151,0.00296656,1.52773483,0.00000000,0.02042967,0.06173475,0.07755829,0.16482052
4.84142071,1.31000772,0.77334823,0.00298313,1.53566778,0.00000000,0.02001416,0.06625395,0.07557108,0.16596456
4.84742371,1.30725804,0.76471877,0.00299590,1.54055128,0.00000000,0.01951849,0.07098652,0.07335446,0.16712459
