energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.92146073,2.45857243,-1.99041700,0.68705935,-0.56992469,0.00000000,-0.00000000,0.04614570,-0.02544591,0.17909192,-0.15494127,0.27025444,-0.25159046,1.30470079,-1.05555862,0.07815617,-0.07590761,0.28401955,-0.22372127
-0.91545773,2.48544859,-2.02877598,0.68561113,-0.57666223,0.00000000,-0.00000000,0.04810612,-0.02678270,0.18079548,-0.15721710,0.26778837,-0.25537792,1.32072630,-1.07687531,0.07742927,-0.07629741,0.29339691,-0.22826904
-0.90945473,2.50711388,-2.07150967,0.68268907,-0.58396445,0.00000000,-0.00000000,0.04993943,-0.02834108,0.18243853,-0.15976591,0.26491834,-0.25908725,1.33331870,-1.10082089,0.07643506,-0.07665370,0.30343802,-0.23414513
-0.90345173,2.52318596,-2.11743759,0.67824744,-0.59152526,0.00000000,-0.00000000,0.05160851,-0.03009514,0.18403216,-0.16252644,0.26173084,-0.26258401,1.34220645,-1.12669587,0.07517280,-0.07693662,0.31410619,-0.24126651
-0.89744872,2.53350276,-2.16533813,0.67229888,-0.59904265,0.00000000,-0.00000000,0.05308129,-0.03201404,0.18559890,-0.16543541,0.25832821,-0.26574746,1.34725066,-1.15376741,0.07365058,-0.07710766,0.32537148,-0.24954038
-0.89144572,2.53812659,-2.21398174,0.66491485,-0.60622649,0.00000000,-0.00000000,0.05433188,-0.03406267,0.18717153,-0.16843017,0.25482470,-0.26847476,1.34844942,-1.18128915,0.07188508,-0.07713084,0.33720983,-0.25886731
-0.88544272,2.53733989,-2.26216450,0.65622402,-0.61280594,0.00000000,-0.00000000,0.05534142,-0.03620237,0.18879136,-0.17145120,0.25134201,-0.27068434,1.34593710,-1.20852183,0.06990102,-0.07697393,0.34960154,-0.26914416
-0.87943972,2.53163253,-2.30874121,0.64640836,-0.61853641,0.00000000,-0.00000000,0.05609862,-0.03839190,0.19050613,-0.17444438,0.24800473,-0.27231846,1.33997867,-1.23475418,0.06773021,-0.07660952,0.36252947,-0.28026670
-0.87343672,2.52168094,-2.35265707,0.63569719,-0.62320582,0.00000000,-0.00000000,0.05660012,-0.04058845,0.19236747,-0.17736290,0.24493568,-0.27334475,1.33095900,-1.25932342,0.06541049,-0.07601593,0.37597683,-0.29213196
-0.86743372,2.50831984,-2.39297703,0.62435930,-0.62664017,0.00000000,-0.00000000,0.05685038,-0.04274882,0.19442820,-0.18016879,0.24225145,-0.27375673,1.31936742,-1.28163457,0.06298432,-0.07517797,0.38992476,-0.30464014
-0.86143072,2.49250743,-2.42891175,0.61269348,-0.62870827,0.00000000,-0.00000000,0.05686135,-0.04483061,0.19673945,-0.18283397,0.24005818,-0.27357329,1.30577821,-1.30117813,0.06049730,-0.07408751,0.40434984,-0.31769611
-0.85542771,2.47528549,-2.45983944,0.60101772,-0.62932540,0.00000000,-0.00000000,0.05665179,-0.04679353,0.19934768,-0.18534078,0.23844781,-0.27283719,1.29082750,-1.31754526,0.05799657,-0.07274374,0.41922163,-0.33121058
-0.84942471,2.45773587,-2.48532249,0.58965753,-0.62845589,0.00000000,-0.00000000,0.05624630,-0.04860058,0.20229196,-0.18768201,0.23749488,-0.27161268,1.27518782,-1.33043990,0.05552918,-0.07115329,0.43450031,-0.34510079
-0.84342171,2.44093532,-2.50511839,0.57893391,-0.62611444,0.00000000,-0.00000000,0.05567417,-0.05021920,0.20560125,-0.18986044,0.23725395,-0.26998237,1.25954110,-1.33968728,0.05314045,-0.06933000,0.45013470,-0.35929080
-0.83741871,2.42591051,-2.51918408,0.56915139,-0.62236597,0.00000000,-0.00000000,0.05496798,-0.05162235,0.20929214,-0.19188791,0.23775771,-0.26804341,1.24455145,-1.34523832,0.05087251,-0.06729454,0.46606065,-0.37371147
-0.83141571,2.41359536,-2.52767354,0.56058674,-0.61732411,0.00000000,-0.00000000,0.05416213,-0.05278931,0.21336693,-0.19378388,0.23901593,-0.26590327,1.23083889,-1.34716960,0.04876288,-0.06507373,0.48219997,-0.38829997
-0.82541271,2.40479267,-2.53092841,0.55347874,-0.61114808,0.00000000,-0.00000000,0.05329137,-0.05370635,0.21781214,-0.19557376,0.24101505,-0.26367521,1.21895534,-1.34567886,0.04684335,-0.06269971,0.49846003,-0.40299908
-0.81940970,2.40014189,-2.52946160,0.54801966,-0.60403802,0.00000000,-0.00000000,0.05238930,-0.05436708,0.22259775,-0.19728690,0.24371871,-0.26147366,1.20936386,-1.34107584,0.04513900,-0.06020887,0.51473411,-0.41775608
-0.81340670,2.40009463,-2.52393453,0.54434872,-0.59622894,0.00000000,-0.00000000,0.05148705,-0.05477258,0.22767685,-0.19895438,0.24706893,-0.25940962,1.20242238,-1.33376890,0.04366761,-0.05764076,0.53090256,-0.43252145
-0.80740370,2.40489922,-2.51512848,0.54254790,-0.58798312,0.00000000,-0.00000000,0.05061209,-0.05493120,0.23298617,-0.20060672,0.25098810,-0.25758641,1.19837245,-1.32424779,0.04243922,-0.05503674,0.54683480,-0.44724739
-0.80140070,2.41459510,-2.50391125,0.54264034,-0.57958156,0.00000000,-0.00000000,0.04978726,-0.05485806,0.23844707,-0.20227167,0.25538160,-0.25609565,1.19733378,-1.31306319,0.04145609,-0.05243877,0.56239219,-0.46188615
-0.79539770,2.42901742,-2.49120035,0.54459133,-0.57131438,0.00000000,-0.00000000,0.04903018,-0.05457433,0.24396739,-0.20397204,0.26014104,-0.25501388,1.19930474,-1.30080384,0.04071293,-0.04988802,0.57743173,-0.47638837
-0.78939470,2.44781168,-2.47792416,0.54831193,-0.56347071,0.00000000,-0.00000000,0.04835279,-0.05410622,0.24944380,-0.20572378,0.26514799,-0.25439970,1.20416869,-1.28807231,0.04019734,-0.04742371,0.59181036,-0.49070150
-0.78339170,2.47045748,-2.46498305,0.55366493,-0.55632845,0.00000000,-0.00000000,0.04776132,-0.05348384,0.25476481,-0.20753439,0.27027809,-0.25429177,1.21170590,-1.27546045,0.03989062,-0.04508189,0.60538997,-0.50476835
-0.77738869,2.49630044,-2.45321191,0.56047291,-0.55014425,0.00000000,-0.00000000,0.04725650,-0.05273982,0.25981419,-0.20940169,0.27540535,-0.25470741,1.22161017,-1.26352559,0.03976867,-0.04289443,0.61804262,-0.51852598
-0.77138569,2.52459018,-2.44334625,0.56852783,-0.54514427,0.00000000,-0.00000000,0.04683403,-0.05190798,0.26447483,-0.21131310,0.28040659,-0.25564215,1.23350941,-1.25276884,0.03980309,-0.04088820,0.62965597,-0.53190502
-0.76538269,2.55452248,-2.43599339,0.57760168,-0.54151603,0.00000000,-0.00000000,0.04648530,-0.05102193,0.26863283,-0.21324535,0.28516572,-0.25707007,1.24698864,-1.24361627,0.03996248,-0.03908441,0.64013850,-0.54482955
-0.75937969,2.58528308,-2.43161027,0.58745755,-0.53940195,0.00000000,-0.00000000,0.04619821,-0.05011372,0.27218157,-0.21516486,0.28957777,-0.25894495,1.26161447,-1.23640419,0.04021365,-0.03749819,0.64942426,-0.55721766
-0.75337669,2.61609076,-2.43048925,0.59786053,-0.53889475,0.00000000,-0.00000000,0.04595820,-0.04921267,0.27502586,-0.21702856,0.29355248,-0.26120226,1.27695924,-1.23136908,0.04052294,-0.03613838,0.65747679,-0.56898275
-0.74737369,2.64623697,-2.43275255,0.60858761,-0.54003506,0.00000000,-0.00000000,0.04574924,-0.04834435,0.27708567,-0.21878534,0.29701720,-0.26376183,1.29262362,-1.22864281,0.04085748,-0.03500758,0.66429202,-0.58003563
-0.74137069,2.67511989,-2.43835577,0.61943631,-0.54281142,0.00000000,-0.00000000,0.04555484,-0.04752977,0.27829955,-0.22037791,0.29991920,-0.26653115,1.30825630,-1.22825325,0.04118629,-0.03410246,0.66989972,-0.59028739
-0.73536768,2.70227088,-2.44710037,0.63023130,-0.54716254,0.00000000,-0.00000000,0.04535899,-0.04678487,0.27862742,-0.22174524,0.30222690,-0.26940926,1.32356962,-1.23013032,0.04148128,-0.03341417,0.67436350,-0.59965300
-0.72936468,2.72737177,-2.45865430,0.64082874,-0.55298200,0.00000000,-0.00000000,0.04514697,-0.04612027,0.27805264,-0.22282519,0.30393036,-0.27229086,1.33835028,-1.23411692,0.04171809,-0.03292904,0.67777897,-0.60805550
-0.72336168,2.75026212,-2.47257969,0.65111819,-0.56012475,0.00000000,-0.00000000,0.04490600,-0.04554129,0.27658330,-0.22355746,0.30504072,-0.27507081,1.35246454,-1.23998423,0.04187666,-0.03262940,0.68027029,-0.61543055
-0.71735868,2.77093605,-2.48836589,0.66102193,-0.56841543,0.00000000,-0.00000000,0.04462571,-0.04504819,0.27425262,-0.22388662,0.30558867,-0.27764848,1.36585787,-1.24745027,0.04194162,-0.03249447,0.68198500,-0.62173111
-0.71135568,2.78952921,-2.50546578,0.67049194,-0.57765770,0.00000000,-0.00000000,0.04429840,-0.04463673,0.27111842,-0.22376512,0.30562220,-0.27993199,1.37854897,-1.25620053,0.04190244,-0.03250138,0.68308730,-0.62693195
-0.70535268,2.80629668,-2.52333314,0.67950479,-0.58764423,0.00000000,-0.00000000,0.04391915,-0.04429883,0.26726182,-0.22315602,0.30520345,-0.28184208,1.39061900,-1.26590955,0.04175341,-0.03262614,0.68375019,-0.63103367
-0.69934967,2.82158368,-2.54145855,0.68805481,-0.59816665,0.00000000,-0.00000000,0.04348575,-0.04402336,0.26278500,-0.22203550,0.30440519,-0.28331537,1.40219666,-1.27626185,0.04149333,-0.03284467,0.68414672,-0.63406580
-0.69334667,2.83579099,-2.55940159,0.69614626,-0.60902485,0.00000000,-0.00000000,0.04299841,-0.04379709,0.25780835,-0.22039470,0.30330675,-0.28430688,1.41344040,-1.28697095,0.04112515,-0.03313368,0.68444087,-0.63608876
-0.68734367,2.84933763,-2.57681702,0.70378493,-0.62003504,0.00000000,-0.00000000,0.04245947,-0.04360557,0.25246703,-0.21824116,0.30199001,-0.28479166,1.42451902,-1.29779530,0.04065537,-0.03347148,0.68477846,-0.63719432
-0.68134067,2.86262346,-2.59347328,0.71096997,-0.63103614,0.00000000,-0.00000000,0.04187299,-0.04343403,0.24690712,-0.21559933,0.30053531,-0.28476548,1.43559214,-1.30855003,0.04009344,-0.03383863,0.68527878,-0.63750440
-0.67533767,2.87599416,-2.60926187,0.71768658,-0.64189398,0.00000000,-0.00000000,0.04124429,-0.04326815,0.24128156,-0.21251053,0.29901782,-0.28424439,1.44679182,-1.31911373,0.03945103,-0.03421845,0.68602725,-0.63716798
-0.66933467,2.88971112,-2.62419700,0.72389998,-0.65250323,0.00000000,-0.00000000,0.04057951,-0.04309475,0.23574604,-0.20903191,0.29750430,-0.28326330,1.45820691,-1.32942998,0.03874137,-0.03459728,0.68706969,-0.63635627
-0.66333167,2.90392835,-2.63840538,0.72955137,-0.66278679,0.00000000,-0.00000000,0.03988530,-0.04290230,0.23045499,-0.20523484,0.29605062,-0.28187360,1.46987093,-1.33950343,0.03797858,-0.03496465,0.68840854,-0.63525602
-0.65732866,2.91867773,-2.65210685,0.73455599,-0.67269295,0.00000000,-0.00000000,0.03916841,-0.04268130,0.22555789,-0.20120245,0.29470004,-0.28013993,1.48175462,-1.34939083,0.03717705,-0.03531315,0.69000130,-0.63406151
-0.65132566,2.93386375,-2.66558714,0.73880355,-0.68219044,0.00000000,-0.00000000,0.03843559,-0.04242438,0.22119597,-0.19702671,0.29348225,-0.27813622,1.49376347,-1.35918771,0.03635096,-0.03563822,0.69176133,-0.63296519
-0.64532266,2.94926788,-2.67916465,0.74216107,-0.69126178,0.00000000,-0.00000000,0.03769334,-0.04212643,0.21749931,-0.19280498,0.29241340,-0.27594137,1.50574050,-1.36901163,0.03551384,-0.03593776,0.69356096,-0.63214785
-0.63931966,2.96456219,-2.69315360,0.74447780,-0.69989564,0.00000000,-0.00000000,0.03694800,-0.04178440,0.21458465,-0.18863636,0.29149676,-0.27363468,1.51747397,-1.37898338,0.03467835,-0.03621160,0.69523689,-0.63176851
-0.63331666,2.97933112,-2.70782629,0.74559209,-0.70807866,0.00000000,-0.00000000,0.03620572,-0.04139711,0.21255357,-0.18461797,0.29072418,-0.27129138,1.52870960,-1.38920744,0.03385603,-0.03646097,0.69659750,-0.63195477
-0.62731366,2.99309973,-2.72337720,0.74533954,-0.71578751,0.00000000,-0.00000000,0.03547262,-0.04096494,0.21149135,-0.18084138,0.29007800,-0.26897854,1.53916626,-1.39975326,0.03305728,-0.03668789,0.69743174,-0.63279427
-0.62131066,3.00536645,-2.73989171,0.74356210,-0.72298192,0.00000000,-0.00000000,0.03475491,-0.04048952,0.21146624,-0.17738939,0.28953340,-0.26675149,1.54855402,-1.41063886,0.03229136,-0.03689457,0.69751904,-0.63432771
-0.61530765,3.01563782,-2.75732193,0.74011729,-0.72959909,0.00000000,-0.00000000,0.03405904,-0.03997338,0.21252922,-0.17433331,0.28906087,-0.26465119,1.55659345,-1.42181798,0.03156647,-0.03708291,0.69663984,-0.63654398
-0.60930465,3.02346295,-2.77547172,0.73488709,-0.73555024,0.00000000,-0.00000000,0.03339185,-0.03941965,0.21471402,-0.17173102,0.28862866,-0.26270252,1.56303449,-1.43317191,0.03088988,-0.03725404,0.69458604,-0.63937784
-0.60330165,3.02846507,-2.79399220,0.72778588,-0.74071948,0.00000000,-0.00000000,0.03276061,-0.03883189,0.21803743,-0.16962572,0.28820513,-0.26091364,1.56767398,-1.44450687,0.03026805,-0.03740804,0.69117087,-0.64271031
-0.59729865,3.03036819,-2.81238874,0.71876684,-0.74496524,0.00000000,-0.00000000,0.03217302,-0.03821388,0.22249988,-0.16804562,0.28776068,-0.25927656,1.57037019,-1.45555721,0.02970675,-0.03754372,0.68623769,-0.64637199
-0.59129565,3.02901700,-2.83003907,0.70782655,-0.74812440,0.00000000,-0.00000000,0.03163716,-0.03756961,0.22808596,-0.16700453,0.28726932,-0.25776877,1.57105376,-1.46599454,0.02921119,-0.03765867,0.67966722,-0.65014916
-0.58529265,3.02438878,-2.84622210,0.69500743,-0.75001861,0.00000000,-0.00000000,0.03116126,-0.03690330,0.23476516,-0.16650320,0.28670968,-0.25635581,1.56973400,-1.47544234,0.02878601,-0.03774934,0.67138295,-0.65379238
-0.57928964,3.01659651,-2.86015548,0.68039789,-0.75046287,0.00000000,-0.00000000,0.03075342,-0.03621953,0.24249255,-0.16653149,0.28606555,-0.25499472,1.56650037,-1.48349521,0.02843530,-0.03781130,0.66135447,-0.65702734
-0.57328664,3.00588332,-2.87104002,0.66413025,-0.74927541,0.00000000,-0.00000000,0.03042130,-0.03552340,0.25120958,-0.16707112,0.28532593,-0.25363804,1.56151882,-1.48974175,0.02816252,-0.03783970,0.64959859,-0.65956726
-0.56728364,2.99260852,-2.87810811,0.64637665,-0.74628859,0.00000000,-0.00000000,0.03017165,-0.03482076,0.26084487,-0.16809877,0.28448459,-0.25223806,1.55502345,-1.49378955,0.02797038,-0.03782963,0.63617838,-0.66112628
-0.56128064,2.97722655,-2.88067316,0.62734309,-0.74135984,0.00000000,-0.00000000,0.03000988,-0.03411840,0.27131514,-0.16958947,0.28353935,-0.25075122,1.54730398,-1.49529073,0.02786063,-0.03777675,0.62120019,-0.66143316
-0.55527764,2.96026018,-2.87817684,0.60726209,-0.73438210,0.00000000,-0.00000000,0.02993964,-0.03342425,0.28252627,-0.17151984,0.28249109,-0.24914208,1.53868972,-1.49396645,0.02783389,-0.03767772,0.60480897,-0.66024438
-0.54927464,2.94226994,-2.87023114,0.58638444,-0.72529296,0.00000000,-0.00000000,0.02996236,-0.03274747,0.29437456,-0.17387118,0.28134272,-0.24738687,1.52953137,-1.48962874,0.02788941,-0.03753074,0.58718223,-0.65735621
-0.54327164,2.92382190,-2.85665227,0.56497044,-0.71408182,0.00000000,-0.00000000,0.03007695,-0.03209851,0.30674825,-0.17663193,0.28009813,-0.24547620,1.52018146,-1.48219814,0.02802484,-0.03733595,0.56852295,-0.65261481
-0.53726863,2.90545587,-2.83748426,0.54328118,-0.70079475,0.00000000,-0.00000000,0.03027954,-0.03148901,0.31952937,-0.17979957,0.27876126,-0.24341674,1.51097497,-1.47171597,0.02823609,-0.03709576,0.54905193,-0.64592402
-0.53126563,2.88765608,-2.81301036,0.52157027,-0.68553645,0.00000000,-0.00000000,0.03056333,-0.03093160,0.33259580,-0.18338158,0.27733547,-0.24123190,1.50221112,-1.45835030,0.02851716,-0.03681497,0.52900007,-0.63725032
-0.52526263,2.87082630,-2.78375123,0.50007656,-0.66846936,0.00000000,-0.00000000,0.03091870,-0.03043959,0.34582381,-0.18739550,0.27582315,-0.23896132,1.49413748,-1.44239506,0.02886013,-0.03650083,0.50860079,-0.62662475
-0.51925963,2.85527075,-2.75044986,0.47901793,-0.64980969,0.00000000,-0.00000000,0.03133332,-0.03002653,0.35909070,-0.19186803,0.27422567,-0.23665914,1.48693735,-1.42426210,0.02925516,-0.03616286,0.48808308,-0.61414178
-0.51325663,2.84118199,-2.71404365,0.45858663,-0.62982082,0.00000000,-0.00000000,0.03179256,-0.02970565,0.37227783,-0.19683313,0.27254374,-0.23439136,1.48072107,-1.40446667,0.02969063,-0.03581257,0.46766550,-0.59995509
-0.50725363,2.82863637,-2.67562508,0.43894622,-0.60880418,0.00000000,-0.00000000,0.03227991,-0.02948926,0.38527369,-0.20232928,0.27077796,-0.23223226,1.47552176,-1.38360670,0.03015336,-0.03546297,0.44755116,-0.58427067
-0.50125063,2.81759711,-2.63639296,0.42023003,-0.58708827,0.00000000,-0.00000000,0.03277768,-0.02938811,0.39797703,-0.20839604,0.26892974,-0.23026010,1.47129557,-1.36233720,0.03062897,-0.03512798,0.42792405,-0.56733756
-0.49524762,2.80792464,-2.59759702,0.40254134,-0.56501634,0.00000000,-0.00000000,0.03326771,-0.02941069,0.41029987,-0.21507008,0.26700237,-0.22855255,1.46792644,-1.34134090,0.03110226,-0.03482180,0.40894653,-0.54943684
-0.48924462,2.79939339,-2.56047861,0.38595487,-0.54293339,0.00000000,-0.00000000,0.03373211,-0.02956264,0.42217018,-0.22238096,0.26500216,-0.22718185,1.46523488,-1.32129684,0.03155774,-0.03455809,0.39075820,-0.53086944
-0.48324162,2.79171368,-2.52621095,0.37051956,-0.52117330,0.00000000,-0.00000000,0.03415418,-0.02984616,0.43353426,-0.23034697,0.26293960,-0.22621028,1.46299022,-1.30284841,0.03198015,-0.03434929,0.37347577,-0.51194339
-0.47723862,2.78455732,-2.49584212,0.35626235,-0.50004659,0.00000000,-0.00000000,0.03451916,-0.03025964,0.44435838,-0.23897120,0.26083044,-0.22568599,1.46092560,-1.28657269,0.03235505,-0.03420586,0.35719406,-0.49296137
-0.47123562,2.77758517,-2.47024393,0.34319258,-0.47982958,0.00000000,-0.00000000,0.03481505,-0.03079731,0.45462977,-0.24823837,0.25869647,-0.22563963,1.45875458,-1.27295264,0.03266946,-0.03413565,0.34198776,-0.47420891
-0.46523262,2.77047471,-2.45006944,0.33130682,-0.46075541,0.00000000,-0.00000000,0.03503324,-0.03144915,0.46435673,-0.25811231,0.25656616,-0.22608186,1.45618858,-1.26235362,0.03291238,-0.03414335,0.32791373,-0.45594411
-0.45922961,2.76294617,-2.43572150,0.32059381,-0.44300734,0.00000000,-0.00000000,0.03516912,-0.03220096,0.47356779,-0.26853475,0.25447485,-0.22700197,1.45295396,-1.25500549,0.03307536,-0.03423008,0.31501372,-0.43838909
-0.45322661,2.75478529,-2.42733398,0.31103925,-0.42671463,0.00000000,-0.00000000,0.03522244,-0.03303467,0.48230991,-0.27942519,0.25246457,-0.22836774,1.44880789,-1.25099129,0.03315297,-0.03439321,0.30331725,-0.42172380
-0.44722361,2.74586156,-2.42476673,0.30263006,-0.41195111,0.00000000,-0.00000000,0.03519759,-0.03392877,0.49064563,-0.29068223,0.25058349,-0.23012644,1.44355206,-1.25024297,0.03314317,-0.03462632,0.29284433,-0.40608212
-0.44122061,2.73614084,-2.42761459,0.29535822,-0.39873647,0.00000000,-0.00000000,0.03510362,-0.03485898,0.49864938,-0.30218625,0.24888488,-0.23220715,1.43704355,-1.25254456,0.03304756,-0.03491934,0.28360805,-0.39155057
-0.43521761,2.72569159,-2.43522996,0.28922371,-0.38704005,0.00000000,-0.00000000,0.03495408,-0.03579908,0.50640290,-0.31380336,0.24742581,-0.23452402,1.42920240,-1.25754245,0.03287158,-0.03525898,0.27561674,-0.37816942
-0.42921461,2.71468462,-2.44675782,0.28423666,-0.37678692,0.00000000,-0.00000000,0.03476680,-0.03672186,0.51399005,-0.32539059,0.24626540,-0.23698054,1.42001544,-1.26476243,0.03262450,-0.03562920,0.26887574,-0.36593614
-0.42321161,2.70338644,-2.46118131,0.28041871,-0.36786590,0.00000000,-0.00000000,0.03456330,-0.03760013,0.52149120,-0.33680195,0.24546287,-0.23947449,1.40953644,-1.27363251,0.03231929,-0.03601198,0.26338859,-0.35481079
-0.41720860,2.69214668,-2.47737575,0.27780332,-0.36013896,0.00000000,-0.00000000,0.03436825,-0.03840785,0.52897749,-0.34789524,0.24507540,-0.24190331,1.39788265,-1.28351047,0.03197240,-0.03638811,0.25915782,-0.34472299
-0.41120560,2.68138064,-2.49416808,0.27643545,-0.35345161,0.00000000,-0.00000000,0.03420868,-0.03912115,0.53650509,-0.35853913,0.24515591,-0.24416968,1.38522805,-1.29371474,0.03160338,-0.03673815,0.25618524,-0.33558014
-0.40520260,2.67154799,-2.51039903,0.27637042,-0.34764367,0.00000000,-0.00000000,0.03411318,-0.03971943,0.54411008,-0.36862016,0.24575088,-0.24618691,1.37179397,-1.30355717,0.03123438,-0.03704338,0.25447186,-0.32727617
-0.39919960,2.66312920,-2.52498469,0.27767218,-0.34256002,0.00000000,-0.00000000,0.03411101,-0.04018628,0.55180387,-0.37804937,0.24689824,-0.24788404,1.35783759,-1.31237596,0.03088959,-0.03728680,0.25401758,-0.31970064
-0.39319660,2.65660091,-2.53697466,0.28041107,-0.33806066,0.00000000,-0.00000000,0.03423119,-0.04051027,0.55956981,-0.38676807,0.24862553,-0.24921015,1.34363919,-1.31956739,0.03059453,-0.03745407,0.25482064,-0.31274736
-0.38719360,2.65241204,-2.54560370,0.28466129,-0.33402980,0.00000000,-0.00000000,0.03450159,-0.04068560,0.56736092,-0.39475231,0.25094836,-0.25013789,1.32948881,-1.32461467,0.03037537,-0.03753436,0.25687715,-0.30632249
-0.38119060,2.65096176,-2.55033465,0.29049816,-0.33038353,0.00000000,-0.00000000,0.03494812,-0.04071257,0.57509918,-0.40201602,0.25386925,-0.25066586,1.31567330,-1.32711271,0.03025813,-0.03752106,0.26018059,-0.30035139
-0.37518759,2.65258074,-2.55089036,0.29799521,-0.32707577,0.00000000,-0.00000000,0.03559384,-0.04059775,0.58267633,-0.40861222,0.25737692,-0.25081990,1.30246423,-1.32678762,0.03026790,-0.03741243,0.26472152,-0.29478416
-0.36918459,2.65751657,-2.54727332,0.30722137,-0.32410232,0.00000000,-0.00000000,0.03645833,-0.04035400,0.58995633,-0.41463240,0.26144604,-0.25065297,1.29010749,-1.32351004,0.03042812,-0.03721190,0.27048751,-0.28959961
-0.36318159,2.66592399,-2.53977195,0.31823824,-0.32150286,0.00000000,-0.00000000,0.03755701,-0.04000026,0.59677940,-0.42020383,0.26603749,-0.25024387,1.27881491,-1.31730190,0.03075978,-0.03692834,0.27746339,-0.28480748
-0.35717859,2.67786026,-2.52895338,0.33109748,-0.31936093,0.00000000,-0.00000000,0.03890063,-0.03956106,0.60296746,-0.42548490,0.27109909,-0.24969468,1.26875817,-1.30833624,0.03128078,-0.03657598,0.28563173,-0.28044899
-0.35117559,2.69328570,-2.51564310,0.34583839,-0.31780185,0.00000000,-0.00000000,0.04049488,-0.03906587,0.60833087,-0.43065862,0.27656677,-0.24912708,1.26006534,-1.29693016,0.03200534,-0.03617416,0.29497353,-0.27659567
-0.34517259,2.71206897,-2.50089250,0.36248576,-0.31698887,0.00000000,-0.00000000,0.04234008,-0.03854831,0.61267608,-0.43592448,0.28236618,-0.24867768,1.25281976,-1.28353149,0.03294343,-0.03574690,0.30546921,-0.27334674
-0.33916958,2.73399647,-2.48593570,0.38104773,-0.31711751,0.00000000,-0.00000000,0.04443105,-0.03804510,0.61581387,-0.44148893,0.28841450,-0.24849262,1.24706124,-1.26869959,0.03410045,-0.03532217,0.31709952,-0.27082514
-0.33316658,2.75878509,-2.47213779,0.40151402,-0.31840862,0.00000000,-0.00000000,0.04675701,-0.03759504,0.61756789,-0.44755504,0.29462266,-0.24872155,1.24278913,-1.25308153,0.03547690,-0.03493110,0.32984654,-0.26917251
-0.32716358,2.78609712,-2.46093682,0.42385413,-0.32110018,0.00000000,-0.00000000,0.04930167,-0.03723779,0.61778293,-0.45431161,0.30089753,-0.24951134,1.23996698,-1.23738449,0.03706825,-0.03460695,0.34369444,-0.26854347
-0.32116058,2.81555637,-2.45378206,0.44801571,-0.32543840,0.00000000,-0.00000000,0.05204341,-0.03701272,0.61633270,-0.46192239,0.30714428,-0.25099979,1.23852820,-1.22234581,0.03886497,-0.03438392,0.35862997,-0.26909932
-0.31515758,2.84676437,-2.45207127,0.47392310,-0.33166825,0.00000000,-0.00000000,0.05495554,-0.03695763,0.61312663,-0.47051576,0.31326870,-0.25330947,1.23838222,-1.20870209,0.04085260,-0.03429604,0.37464258,-0.27100173
-0.30915458,2.87931564,-2.45708968,0.50147587,-0.34002385,0.00000000,-0.00000000,0.05800668,-0.03710766,0.60811545,-0.48017557,0.31917930,-0.25654212,1.23942072,-1.19715846,0.04301211,-0.03437578,0.39172393,-0.27440645
-0.30315158,2.91281121,-2.46995332,0.53054760,-0.35071901,0.00000000,-0.00000000,0.06116123,-0.03749414,0.60129520,-0.49093342,0.32478933,-0.26077366,1.24152355,-1.18835960,0.04532025,-0.03465286,0.40986699,-0.27945751
-0.29714857,2.94686970,-2.49155888,0.56098482,-0.36393821,0.00000000,-0.00000000,0.06437998,-0.03814361,0.59270962,-0.50276304,0.33001850,-0.26605016,1.24456382,-1.18286350,0.04775012,-0.03515297,0.42906442,-0.28628192
-0.29114557,2.98113555,-2.52254223,0.59260629,-0.37982828,0.00000000,-0.00000000,0.06762070,-0.03907694,0.58245071,-0.51557679,0.33479444,-0.27238482,1.24841210,-1.18111909,0.05027180,-0.03589660,0.44930649,-0.29498521
-0.28514257,3.01528433,-2.56324712,0.62520262,-0.39849107,0.00000000,-0.00000000,0.07083893,-0.04030858,0.57065743,-0.52922487,0.33905382,-0.27975616,1.25293948,-1.18344849,0.05285309,-0.03689805,0.47057849,-0.30564782
-0.27913957,3.04902497,-2.61370516,0.65853647,-0.41997717,0.00000000,-0.00000000,0.07398873,-0.04184602,0.55751275,-0.54349710,0.34274322,-0.28810741,1.25801955,-1.19003461,0.05546028,-0.03816449,0.49285779,-0.31832239
-0.27313657,3.08209937,-2.67362769,0.69234340,-0.44428104,0.00000000,-0.00000000,0.07702358,-0.04368932,0.54323903,-0.55812744,0.34581965,-0.29734722,1.26352920,-1.20091426,0.05805902,-0.03969532,0.51611074,-0.33303199
-0.26713357,3.11427978,-2.74240965,0.72633346,-0.47133746,0.00000000,-0.00000000,0.07989726,-0.04583095,0.52809193,-0.57280106,0.34825084,-0.30735157,1.26934867,-1.21597703,0.06061514,-0.04148168,0.54028959,-0.34976922
-0.26113057,3.14536440,-2.81914493,0.76019373,-0.50101955,0.00000000,-0.00000000,0.08256478,-0.04825570,0.51235324,-0.58716373,0.35001526,-0.31796687,1.27536071,-1.23496965,0.06309550,-0.04350630,0.56532959,-0.36849605
