energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
4.74537269,0.90322820,-0.90322806,0.02527893,-0.02527892,0.09008731,-0.09008730,0.19781773,-0.19781767,0.00534270,-0.00534270,0.01936758,-0.01936758,0.08776489,-0.08776488,1.10060363,-1.10060352,0.00950530,-0.00950530
4.75137569,0.85809885,-0.85809871,0.02344875,-0.02344874,0.08477272,-0.08477272,0.18224091,-0.18224085,0.00512541,-0.00512541,0.01928587,-0.01928587,0.08477669,-0.08477668,1.05286925,-1.05286914,0.00903887,-0.00903887
4.75737869,0.81649853,-0.81649839,0.02165052,-0.02165051,0.07977583,-0.07977583,0.16824025,-0.16824020,0.00491399,-0.00491399,0.01951455,-0.01951455,0.08221522,-0.08221521,1.01079906,-1.01079894,0.00859825,-0.00859825
4.76338169,0.77872140,-0.77872125,0.01990303,-0.01990302,0.07512043,-0.07512042,0.15592680,-0.15592675,0.00471009,-0.00471009,0.02003976,-0.02003976,0.08009424,-0.08009422,0.97483382,-0.97483370,0.00818788,-0.00818788
4.76938469,0.74499512,-0.74499498,0.01822418,-0.01822417,0.07081756,-0.07081756,0.14539327,-0.14539322,0.00451528,-0.00451528,0.02084506,-0.02084507,0.07842122,-0.07842120,0.94531714,-0.94531702,0.00781215,-0.00781214
4.77538769,0.71548217,-0.71548202,0.01663068,-0.01663067,0.06686672,-0.06686672,0.13671370,-0.13671365,0.00433106,-0.00433106,0.02191135,-0.02191136,0.07719753,-0.07719751,0.92249832,-0.92249819,0.00747529,-0.00747528
4.78139070,0.69028250,-0.69028235,0.01513782,-0.01513781,0.06325737,-0.06325736,0.12994314,-0.12994310,0.00415879,-0.00415879,0.02321675,-0.02321676,0.07641868,-0.07641866,0.90653667,-0.90653652,0.00718128,-0.00718127
4.78739370,0.66943733,-0.66943718,0.01375925,-0.01375924,0.05997068,-0.05997067,0.12511753,-0.12511750,0.00399971,-0.00399971,0.02473661,-0.02473662,0.07607466,-0.07607465,0.89750650,-0.89750634,0.00693371,-0.00693371
4.79339670,0.65293346,-0.65293330,0.01250687,-0.01250686,0.05698146,-0.05698146,0.12225353,-0.12225349,0.00385486,-0.00385486,0.02644355,-0.02644355,0.07615031,-0.07615029,0.89540207,-0.89540190,0.00673573,-0.00673573
4.79939970,0.64070780,-0.64070764,0.01139074,-0.01139074,0.05426010,-0.05426009,0.12134842,-0.12134839,0.00372508,-0.00372508,0.02830755,-0.02830756,0.07662561,-0.07662559,0.90014171,-0.90014152,0.00658989,-0.00658988
4.80540270,0.63265182,-0.63265166,0.01041910,-0.01041909,0.05177441,-0.05177440,0.12238007,-0.12238004,0.00361103,-0.00361103,0.03029623,-0.03029624,0.07747610,-0.07747608,0.91157073,-0.91157052,0.00649808,-0.00649808
4.81140570,0.62861554,-0.62861538,0.00959832,-0.00959832,0.04949139,-0.04949138,0.12530684,-0.12530681,0.00351311,-0.00351310,0.03237515,-0.03237515,0.07867312,-0.07867310,0.92946296,-0.92946274,0.00646151,-0.00646151
4.81740870,0.62841110,-0.62841093,0.00893306,-0.00893306,0.04737879,-0.04737879,0.13006761,-0.13006758,0.00343149,-0.00343149,0.03450828,-0.03450828,0.08018411,-0.08018409,0.95352092,-0.95352068,0.00648056,-0.00648055
4.82341171,0.63181567,-0.63181550,0.00842625,-0.00842624,0.04540640,-0.04540639,0.13658188,-0.13658186,0.00336613,-0.00336613,0.03665856,-0.03665856,0.08197286,-0.08197284,0.98337491,-0.98337466,0.00655479,-0.00655479
4.82941471,0.63857406,-0.63857390,0.00807924,-0.00807924,0.04354706,-0.04354705,0.14475009,-0.14475007,0.00331671,-0.00331670,0.03878856,-0.03878857,0.08399975,-0.08399973,1.01858158,-1.01858132,0.00668293,-0.00668293
4.83541771,0.64840094,-0.64840077,0.00789190,-0.00789190,0.04177747,-0.04177746,0.15445412,-0.15445411,0.00328267,-0.00328267,0.04086124,-0.04086125,0.08622205,-0.08622203,1.05862266,-1.05862240,0.00686280,-0.00686279
4.84142071,0.66098305,-0.66098288,0.00786270,-0.00786269,0.04007866,-0.04007865,0.16555818,-0.16555817,0.00326323,-0.00326323,0.04284075,-0.04284075,0.08859423,-0.08859421,1.10290463,-1.10290435,0.00709138,-0.00709137
4.84742371,0.67598176,-0.67598160,0.00798880,-0.00798879,0.03843621,-0.03843620,0.17791006,-0.17791005,0.00325737,-0.00325737,0.04469323,-0.04469324,0.09106841,-0.09106839,1.15076014,-1.15075987,0.00736482,-0.00736481
4.85342671,0.69303613,-0.69303597,0.00826615,-0.00826615,0.03684033,-0.03684032,0.19134292,-0.19134291,0.00326386,-0.00326386,0.04638770,-0.04638770,0.09359490,-0.09359487,1.20145207,-1.20145180,0.00767849,-0.00767849
4.85942971,0.71176680,-0.71176664,0.00868957,-0.00868957,0.03528566,-0.03528565,0.20567755,-0.20567755,0.00328128,-0.00328128,0.04789680,-0.04789680,0.09612285,-0.09612282,1.25418060,-1.25418034,0.00802709,-0.00802708
4.86543272,0.73178098,-0.73178083,0.00925279,-0.00925279,0.03377096,-0.03377095,0.22072522,-0.22072522,0.00330805,-0.00330805,0.04919754,-0.04919754,0.09860114,-0.09860111,1.30809398,-1.30809373,0.00840471,-0.00840470
4.87143572,0.75267856,-0.75267842,0.00994856,-0.00994856,0.03229876,-0.03229875,0.23629104,-0.23629105,0.00334246,-0.00334246,0.05027190,-0.05027190,0.10097933,-0.10097931,1.36230295,-1.36230271,0.00880499,-0.00880499
4.87743872,0.77405941,-0.77405929,0.01076865,-0.01076865,0.03087481,-0.03087480,0.25217786,-0.25217787,0.00338271,-0.00338271,0.05110733,-0.05110733,0.10320884,-0.10320882,1.41589872,-1.41589850,0.00922127,-0.00922127
4.88344172,0.79553170,-0.79553159,0.01170399,-0.01170400,0.02950762,-0.02950761,0.26819055,-0.26819057,0.00342697,-0.00342696,0.05169703,-0.05169703,0.10524412,-0.10524410,1.46797407,-1.46797387,0.00964673,-0.00964673
4.88944472,0.81672102,-0.81672093,0.01274473,-0.01274474,0.02820794,-0.02820793,0.28414061,-0.28414064,0.00347340,-0.00347340,0.05204013,-0.05204013,0.10704404,-0.10704402,1.51764671,-1.51764654,0.01007461,-0.01007461
4.89544772,0.83728001,-0.83727993,0.01388032,-0.01388032,0.02698823,-0.02698822,0.29985092,-0.29985095,0.00352024,-0.00352024,0.05214161,-0.05214161,0.10857317,-0.10857315,1.56408398,-1.56408385,0.01049833,-0.01049833
4.90145073,0.85689790,-0.85689784,0.01509961,-0.01509961,0.02586220,-0.02586219,0.31516042,-0.31516046,0.00356585,-0.00356585,0.05201209,-0.05201209,0.10980311,-0.10980309,1.60652759,-1.60652749,0.01091174,-0.01091174
4.90745373,0.87530967,-0.87530963,0.01639104,-0.01639104,0.02484435,-0.02484434,0.32992870,-0.32992875,0.00360874,-0.00360874,0.05166738,-0.05166738,0.11071366,-0.11071365,1.64431706,-1.64431699,0.01130924,-0.01130923
4.91345673,0.89230408,-0.89230406,0.01774272,-0.01774273,0.02394960,-0.02394959,0.34404004,-0.34404009,0.00364765,-0.00364765,0.05112789,-0.05112789,0.11129387,-0.11129385,1.67691060,-1.67691058,0.01168593,-0.01168593
4.91945973,0.90773026,-0.90773027,0.01914265,-0.01914265,0.02319290,-0.02319289,0.35740696,-0.35740702,0.00368157,-0.00368157,0.05041792,-0.05041792,0.11154276,-0.11154275,1.70390212,-1.70390213,0.01203780,-0.01203780
4.92546273,0.92150230,-0.92150232,0.02057883,-0.02057883,0.02258891,-0.02258890,0.36997301,-0.36997307,0.00370979,-0.00370979,0.04956475,-0.04956475,0.11146990,-0.11146989,1.72503316,-1.72503321,0.01236174,-0.01236174
4.93146573,0.93360142,-0.93360147,0.02203951,-0.02203951,0.02215170,-0.02215170,0.38171461,-0.38171468,0.00373189,-0.00373188,0.04859774,-0.04859774,0.11109552,-0.11109551,1.74019912,-1.74019922,0.01265566,-0.01265566
4.93746873,0.94407570,-0.94407577,0.02351331,-0.02351332,0.02189448,-0.02189448,0.39264201,-0.39264208,0.00374778,-0.00374778,0.04754733,-0.04754733,0.11045035,-0.11045035,1.74944913,-1.74944926,0.01291848,-0.01291849
4.94347174,0.95303700,-0.95303709,0.02498946,-0.02498946,0.02182933,-0.02182933,0.40279914,-0.40279923,0.00375770,-0.00375770,0.04644403,-0.04644403,0.10957510,-0.10957510,1.75297940,-1.75297957,0.01315014,-0.01315014
4.94947474,0.96065532,-0.96065543,0.02645790,-0.02645791,0.02196692,-0.02196692,0.41226249,-0.41226258,0.00376217,-0.00376217,0.04531750,-0.04531750,0.10851951,-0.10851951,1.75112047,-1.75112067,0.01335148,-0.01335148
4.95547774,0.96715068,-0.96715081,0.02790949,-0.02790950,0.02231629,-0.02231629,0.42113890,-0.42113900,0.00376200,-0.00376200,0.04419561,-0.04419561,0.10734114,-0.10734115,1.74431868,-1.74431891,0.01352419,-0.01352419
4.96148074,0.97278298,-0.97278313,0.02933611,-0.02933612,0.02288457,-0.02288457,0.42956258,-0.42956269,0.00375821,-0.00375821,0.04310371,-0.04310371,0.10610384,-0.10610385,1.73311315,-1.73311341,0.01367067,-0.01367067
4.96748374,0.97784020,-0.97784037,0.03073078,-0.03073078,0.02367674,-0.02367674,0.43769121,-0.43769132,0.00375202,-0.00375202,0.04206393,-0.04206393,0.10487595,-0.10487596,1.71810913,-1.71810941,0.01379384,-0.01379385
4.97348674,0.98262546,-0.98262565,0.03208771,-0.03208771,0.02469535,-0.02469535,0.44570142,-0.44570154,0.00374477,-0.00374477,0.04109477,-0.04109477,0.10372837,-0.10372838,1.69994942,-1.69994973,0.01389702,-0.01389702
4.97948974,0.98744370,-0.98744390,0.03340239,-0.03340240,0.02594028,-0.02594029,0.45378377,-0.45378390,0.00373786,-0.00373785,0.04021068,-0.04021068,0.10273246,-0.10273248,1.67928520,-1.67928552,0.01398367,-0.01398367
4.98549275,0.99258837,-0.99258858,0.03467159,-0.03467160,0.02740852,-0.02740852,0.46213736,-0.46213750,0.00373268,-0.00373268,0.03942201,-0.03942201,0.10195795,-0.10195797,1.65674772,-1.65674805,0.01405729,-0.01405729
4.99149575,0.99832884,-0.99832906,0.03589332,-0.03589333,0.02909386,-0.02909387,0.47096420,-0.47096435,0.00373058,-0.00373058,0.03873499,-0.03873500,0.10147081,-0.10147083,1.63292248,-1.63292282,0.01412117,-0.01412117
4.99749875,1.00489907,-1.00489930,0.03706680,-0.03706681,0.03098678,-0.03098680,0.48046346,-0.48046361,0.00373276,-0.00373276,0.03815199,-0.03815199,0.10133130,-0.10133132,1.60832690,-1.60832724,0.01417829,-0.01417829
5.00350175,1.01248789,-1.01248813,0.03819237,-0.03819238,0.03307424,-0.03307426,0.49082578,-0.49082594,0.00374024,-0.00374024,0.03767179,-0.03767180,0.10159206,-0.10159208,1.58339253,-1.58339286,0.01423117,-0.01423117
5.00950475,1.02123128,-1.02123153,0.03927133,-0.03927134,0.03533955,-0.03533957,0.50222764,-0.50222781,0.00375382,-0.00375382,0.03729017,-0.03729018,0.10229651,-0.10229654,1.55845254,-1.55845287,0.01428176,-0.01428176
5.01550775,1.03120686,-1.03120712,0.04030583,-0.04030584,0.03776234,-0.03776236,0.51482591,-0.51482609,0.00377404,-0.00377404,0.03700042,-0.03700042,0.10347744,-0.10347747,1.53373485,-1.53373516,0.01433137,-0.01433138
5.02151076,1.04243078,-1.04243104,0.04129859,-0.04129860,0.04031857,-0.04031859,0.52875260,-0.52875279,0.00380114,-0.00380114,0.03679401,-0.03679401,0.10515591,-0.10515594,1.50936080,-1.50936109,0.01438068,-0.01438069
5.02751376,1.05485682,-1.05485708,0.04225275,-0.04225276,0.04298061,-0.04298063,0.54410992,-0.54411011,0.00383503,-0.00383503,0.03666131,-0.03666131,0.10734041,-0.10734045,1.48534931,-1.48534959,0.01442969,-0.01442970
5.03351676,1.06837785,-1.06837810,0.04317150,-0.04317151,0.04571749,-0.04571751,0.56096568,-0.56096589,0.00387535,-0.00387535,0.03659227,-0.03659227,0.11002645,-0.11002649,1.46162583,-1.46162609,0.01447781,-0.01447781
5.03951976,1.08282929,-1.08282955,0.04405787,-0.04405788,0.04849514,-0.04849516,0.57934919,-0.57934940,0.00392141,-0.00392141,0.03657709,-0.03657709,0.11319640,-0.11319643,1.43803541,-1.43803564,0.01452388,-0.01452389
5.04552276,1.09799451,-1.09799476,0.04491434,-0.04491434,0.05127686,-0.05127687,0.59924759,-0.59924781,0.00397222,-0.00397222,0.03660687,-0.03660688,0.11681969,-0.11681973,1.41435893,-1.41435913,0.01456634,-0.01456634
5.05152576,1.11361172,-1.11361196,0.04574254,-0.04574255,0.05402379,-0.05402381,0.62060299,-0.62060321,0.00402657,-0.00402657,0.03667416,-0.03667416,0.12085343,-0.12085347,1.39033157,-1.39033175,0.01460327,-0.01460327
5.05752876,1.12938226,-1.12938250,0.04654296,-0.04654297,0.05669562,-0.05669563,0.64331037,-0.64331060,0.00408301,-0.00408301,0.03677339,-0.03677339,0.12524331,-0.12524335,1.36566246,-1.36566260,0.01463259,-0.01463260
5.06353177,1.14497995,-1.14498018,0.04731457,-0.04731458,0.05925123,-0.05925125,0.66721659,-0.66721682,0.00413991,-0.00413991,0.03690127,-0.03690127,0.12992480,-0.12992483,1.34005446,-1.34005457,0.01465218,-0.01465218
5.06953477,1.16006111,-1.16006132,0.04805463,-0.04805464,0.06164962,-0.06164964,0.69212050,-0.69212074,0.00419553,-0.00419553,0.03705702,-0.03705702,0.13482474,-0.13482478,1.31322330,-1.31322338,0.01466000,-0.01466001
5.07553777,1.17427511,-1.17427530,0.04875846,-0.04875847,0.06385076,-0.06385077,0.71777458,-0.71777481,0.00424805,-0.00424805,0.03724250,-0.03724250,0.13986319,-0.13986323,1.28491517,-1.28491522,0.01465431,-0.01465431
5.08154077,1.18727518,-1.18727536,0.04941931,-0.04941932,0.06581652,-0.06581653,0.74388800,-0.74388824,0.00429568,-0.00429568,0.03746224,-0.03746225,0.14495544,-0.14495547,1.25492222,-1.25492224,0.01463372,-0.01463372
5.08754377,1.19872917,-1.19872934,0.05002837,-0.05002838,0.06751170,-0.06751171,0.77013146,-0.77013169,0.00433663,-0.00433663,0.03772336,-0.03772337,0.15001434,-0.15001437,1.22309545,-1.22309544,0.01459737,-0.01459737
5.09354677,1.20832997,-1.20833012,0.05057480,-0.05057481,0.06890497,-0.06890498,0.79614354,-0.79614377,0.00436925,-0.00436925,0.03803537,-0.03803537,0.15495271,-0.15495274,1.18935469,-1.18935464,0.01454500,-0.01454500
5.09954977,1.21580548,-1.21580560,0.05104595,-0.05104596,0.06996981,-0.06996982,0.82153888,-0.82153909,0.00439207,-0.00439207,0.03840988,-0.03840988,0.15968584,-0.15968587,1.15369558,-1.15369551,0.01447706,-0.01447706
5.10555278,1.22092772,-1.22092781,0.05142770,-0.05142771,0.07068534,-0.07068535,0.84591764,-0.84591784,0.00440380,-0.00440380,0.03886029,-0.03886029,0.16413401,-0.16413404,1.11619352,-1.11619343,0.01439473,-0.01439473
5.11155578,1.22352098,-1.22352105,0.05170487,-0.05170488,0.07103711,-0.07103712,0.86887633,-0.86887652,0.00440346,-0.00440345,0.03940130,-0.03940130,0.16822491,-0.16822494,1.07700477,-1.07700465,0.01429994,-0.01429994
5.11755878,1.22346862,-1.22346867,0.05186177,-0.05186178,0.07101768,-0.07101768,0.89001944,-0.89001960,0.00439032,-0.00439032,0.04004847,-0.04004847,0.17189599,-0.17189601,1.03636487,-1.03636473,0.01419540,-0.01419540
5.12356178,1.22071838,-1.22071840,0.05188283,-0.05188284,0.07062710,-0.07062711,0.90897146,-0.90897161,0.00436404,-0.00436404,0.04081764,-0.04081764,0.17509645,-0.17509647,0.99458484,-0.99458468,0.01408454,-0.01408454
5.12956478,1.21528596,-1.21528595,0.05175329,-0.05175329,0.06987320,-0.06987320,0.92538895,-0.92538907,0.00432459,-0.00432458,0.04172439,-0.04172439,0.17778911,-0.17778912,0.95204543,-0.95204526,0.01397141,-0.01397141
5.13556778,1.20725681,-1.20725677,0.05145988,-0.05145989,0.06877166,-0.06877166,0.93897185,-0.93897195,0.00427231,-0.00427230,0.04278344,-0.04278344,0.17995169,-0.17995170,0.90919001,-0.90918982,0.01386065,-0.01386065
5.14157079,1.19678587,-1.19678581,0.05099161,-0.05099161,0.06734595,-0.06734595,0.94947372,-0.94947379,0.00420791,-0.00420791,0.04400806,-0.04400806,0.18157790,-0.18157790,0.86651633,-0.86651613,0.01375732,-0.01375732
5.14757379,1.18409545,-1.18409536,0.05034036,-0.05034036,0.06562704,-0.06562703,0.95671032,-0.95671036,0.00413246,-0.00413246,0.04540948,-0.04540948,0.18267789,-0.18267788,0.82456787,-0.82456766,0.01366680,-0.01366680
5.15357679,1.16947114,-1.16947103,0.04950152,-0.04950152,0.06365294,-0.06365294,0.96056602,-0.96056603,0.00404736,-0.00404735,0.04699643,-0.04699643,0.18327834,-0.18327833,0.78392493,-0.78392472,0.01359461,-0.01359461
5.15957979,1.15325610,-1.15325597,0.04847447,-0.04847447,0.06146818,-0.06146817,0.96099791,-0.96099789,0.00395430,-0.00395430,0.04877462,-0.04877463,0.18342208,-0.18342207,0.74519608,-0.74519586,0.01354627,-0.01354627
5.16558279,1.13584383,-1.13584367,0.04726295,-0.04726295,0.05912301,-0.05912300,0.95803718,-0.95803713,0.00385528,-0.00385527,0.05074648,-0.05074648,0.18316724,-0.18316723,0.70901008,-0.70900986,0.01352718,-0.01352717
5.17158579,1.11766984,-1.11766967,0.04587523,-0.04587522,0.05667265,-0.05667264,0.95178788,-0.95178780,0.00375250,-0.00375250,0.05291087,-0.05291087,0.18258606,-0.18258604,0.67600876,-0.67600854,0.01354241,-0.01354241
5.17758879,1.09920268,-1.09920250,0.04432417,-0.04432416,0.05417643,-0.05417642,0.94242315,-0.94242304,0.00364837,-0.00364837,0.05526313,-0.05526313,0.18176336,-0.18176333,0.64684071,-0.64684049,0.01359667,-0.01359667
5.18359180,1.08093461,-1.08093441,0.04262708,-0.04262707,0.05169684,-0.05169683,0.93017910,-0.93017897,0.00354545,-0.00354545,0.05779517,-0.05779517,0.18079479,-0.18079476,0.62215609,-0.62215588,0.01369415,-0.01369415
5.18959480,1.06337246,-1.06337225,0.04080545,-0.04080544,0.04929868,-0.04929867,0.91534673,-0.91534658,0.00344640,-0.00344640,0.06049588,-0.06049588,0.17978492,-0.17978489,0.60260245,-0.60260224,0.01383846,-0.01383846
5.19559780,1.04702903,-1.04702881,0.03888447,-0.03888446,0.04704814,-0.04704813,0.89826248,-0.89826231,0.00335393,-0.00335393,0.06335170,-0.06335171,0.17884524,-0.17884521,0.58882123,-0.58882103,0.01403265,-0.01403264
5.20160080,1.03241540,-1.03241518,0.03689251,-0.03689250,0.04501195,-0.04501194,0.87929773,-0.87929754,0.00327077,-0.00327076,0.06634745,-0.06634745,0.17809213,-0.17809209,0.58144491,-0.58144472,0.01427915,-0.01427915
5.20760380,1.02003427,-1.02003405,0.03486042,-0.03486041,0.04325653,-0.04325652,0.85884799,-0.85884779,0.00319963,-0.00319962,0.06946729,-0.06946729,0.17764489,-0.17764486,0.58109424,-0.58109406,0.01457987,-0.01457987
5.21360680,1.01037456,-1.01037434,0.03282080,-0.03282079,0.04184723,-0.04184722,0.83732228,-0.83732207,0.00314315,-0.00314315,0.07269592,-0.07269593,0.17762389,-0.17762385,0.58837523,-0.58837505,0.01493625,-0.01493624
5.21960980,1.00390707,-1.00390685,0.03080725,-0.03080724,0.04084756,-0.04084755,0.81513300,-0.81513278,0.00310391,-0.00310391,0.07601989,-0.07601990,0.17814869,-0.17814865,0.60387527,-0.60387510,0.01534932,-0.01534932
5.22561281,1.00108115,-1.00108094,0.02885356,-0.02885354,0.04031842,-0.04031841,0.79268695,-0.79268674,0.00308434,-0.00308433,0.07942887,-0.07942887,0.17933635,-0.17933631,0.62815802,-0.62815786,0.01581988,-0.01581988
5.23161581,1.00232195,-1.00232175,0.02699293,-0.02699292,0.04031737,-0.04031737,0.77037748,-0.77037726,0.00308671,-0.00308671,0.08291693,-0.08291694,0.18129973,-0.18129969,0.66175638,-0.66175623,0.01634854,-0.01634853
5.23761881,1.00802786,-1.00802767,0.02525729,-0.02525728,0.04089786,-0.04089786,0.74857803,-0.74857782,0.00311313,-0.00311313,0.08648376,-0.08648377,0.18414578,-0.18414575,0.70516324,-0.70516309,0.01693585,-0.01693585
5.24362181,1.01856764,-1.01856746,0.02367660,-0.02367659,0.04210838,-0.04210838,0.72763712,-0.72763692,0.00316550,-0.00316550,0.09013549,-0.09013550,0.18797381,-0.18797378,0.75881963,-0.75881949,0.01758239,-0.01758239
5.24962481,1.03427677,-1.03427661,0.02227823,-0.02227822,0.04399164,-0.04399164,0.70787443,-0.70787424,0.00324546,-0.00324545,0.09388536,-0.09388537,0.19287353,-0.19287350,0.82310013,-0.82309999,0.01828878,-0.01828878
5.25562781,1.05545246,-1.05545231,0.02108649,-0.02108648,0.04658359,-0.04658360,0.68957808,-0.68957790,0.00335436,-0.00335436,0.09775385,-0.09775387,0.19892305,-0.19892303,0.89829551,-0.89829538,0.01905569,-0.01905569
5.26163082,1.08234701,-1.08234688,0.02012217,-0.02012216,0.04991250,-0.04991251,0.67300254,-0.67300237,0.00349325,-0.00349325,0.10176839,-0.10176840,0.20618656,-0.20618654,0.98459298,-0.98459286,0.01988376,-0.01988376
5.26763382,1.11515932,-1.11515922,0.01940219,-0.01940218,0.05399789,-0.05399790,0.65836708,-0.65836693,0.00366280,-0.00366280,0.10596249,-0.10596251,0.21471183,-0.21471181,1.08205442,-1.08205430,0.02077351,-0.02077351
5.27363682,1.15402448,-1.15402440,0.01893931,-0.01893931,0.05884951,-0.05884952,0.64585435,-0.64585421,0.00386324,-0.00386324,0.11037440,-0.11037441,0.22452753,-0.22452752,1.19059350,-1.19059339,0.02172515,-0.02172515
5.27963982,1.19900165,-1.19900158,0.01874197,-0.01874197,0.06446637,-0.06446638,0.63560895,-0.63560884,0.00409435,-0.00409435,0.11504511,-0.11504513,0.23564042,-0.23564041,1.30995270,-1.30995259,0.02273835,-0.02273835
5.28564282,1.25006070,-1.25006066,0.01881411,-0.01881411,0.07083580,-0.07083582,0.62773578,-0.62773568,0.00435539,-0.00435538,0.12001601,-0.12001603,0.24803252,-0.24803251,1.43968134,-1.43968124,0.02381199,-0.02381199
5.29164582,1.30706839,-1.30706837,0.01915516,-0.01915516,0.07793272,-0.07793274,0.62229811,-0.62229802,0.00464502,-0.00464502,0.12532604,-0.12532606,0.26165840,-0.26165839,1.57911625,-1.57911615,0.02494384,-0.02494384
5.29764882,1.36977477,-1.36977477,0.01976001,-0.01976001,0.08571907,-0.08571910,0.61931553,-0.61931546,0.00496132,-0.00496132,0.13100863,-0.13100866,0.27644287,-0.27644287,1.72736633,-1.72736624,0.02613031,-0.02613031
5.30365183,1.43780110,-1.43780111,0.02061913,-0.02061913,0.09414361,-0.09414363,0.61876185,-0.61876180,0.00530170,-0.00530170,0.13708856,-0.13708859,0.29227911,-0.29227911,1.88330280,-1.88330272,0.02736613,-0.02736613
5.30965483,1.51063029,-1.51063032,0.02171869,-0.02171869,0.10314196,-0.10314199,0.62056322,-0.62056319,0.00566294,-0.00566294,0.14357880,-0.14357883,0.30902753,-0.30902753,2.04555623,-2.04555616,0.02864412,-0.02864412
5.31565783,1.58760108,-1.58760113,0.02304083,-0.02304083,0.11263720,-0.11263723,0.62459685,-0.62459683,0.00604115,-0.00604114,0.15047768,-0.15047771,0.32651566,-0.32651567,2.21252191,-2.21252185,0.02995504,-0.02995503
5.32166083,1.66790701,-1.66790708,0.02456395,-0.02456395,0.12254081,-0.12254084,0.63069067,-0.63069067,0.00643179,-0.00643179,0.15776652,-0.15776655,0.34453908,-0.34453908,2.38237425,-2.38237419,0.03128746,-0.03128746
5.32766383,1.75060106,-1.75060115,0.02626312,-0.02626313,0.13275410,-0.13275414,0.63862428,-0.63862429,0.00682978,-0.00682978,0.16540779,-0.16540783,0.36286361,-0.36286362,2.55309087,-2.55309083,0.03262781,-0.03262781
5.33366683,1.83460664,-1.83460674,0.02811061,-0.02811062,0.14317019,-0.14317022,0.64813145,-0.64813148,0.00722952,-0.00722952,0.17334419,-0.17334423,0.38122891,-0.38122892,2.72248650,-2.72248647,0.03396050,-0.03396049
5.33966983,1.91873511,-1.91873523,0.03007644,-0.03007645,0.15367625,-0.15367628,0.65890456,-0.65890460,0.00762501,-0.00762501,0.18149848,-0.18149852,0.39935335,-0.39935337,2.88825609,-2.88825608,0.03526813,-0.03526812
5.34567284,2.00170986,-2.00170998,0.03212907,-0.03212907,0.16415628,-0.16415632,0.67060083,-0.67060087,0.00800999,-0.00800998,0.18977444,-0.18977448,0.41694018,-0.41694019,3.04802635,-3.04802635,0.03653190,-0.03653190
5.35167584,2.08219626,-2.08219639,0.03423612,-0.03423613,0.17449405,-0.17449409,0.68285051,-0.68285056,0.00837805,-0.00837805,0.19805868,-0.19805872,0.43368484,-0.43368485,3.19941399,-3.19941401,0.03773209,-0.03773209
5.35767884,2.15883665,-2.15883678,0.03636518,-0.03636518,0.18457618,-0.18457621,0.69526680,-0.69526686,0.00872285,-0.00872285,0.20622350,-0.20622354,0.44928313,-0.44928314,3.34008893,-3.34008896,0.03884859,-0.03884859
5.36368184,2.23028896,-2.23028910,0.03848458,-0.03848459,0.19429525,-0.19429529,0.70745708,-0.70745715,0.00903827,-0.00903826,0.21413054,-0.21413058,0.46344002,-0.46344002,3.46783968,-3.46783973,0.03986159,-0.03986159
5.36968484,2.29526736,-2.29526749,0.04056425,-0.04056426,0.20355278,-0.20355282,0.71903507,-0.71903515,0.00931856,-0.00931855,0.22163520,-0.22163523,0.47587860,-0.47587860,3.58063863,-3.58063870,0.04075221,-0.04075221
5.37568784,2.35258298,-2.35258311,0.04257640,-0.04257641,0.21226184,-0.21226187,0.72963329,-0.72963337,0.00955856,-0.00955856,0.22859149,-0.22859152,0.48634893,-0.48634893,3.67670408,-3.67670416,0.04150323,-0.04150323
5.38169085,2.40118280,-2.40118293,0.04449627,-0.04449628,0.22034922,-0.22034925,0.73891519,-0.73891527,0.00975385,-0.00975384,0.23485721,-0.23485725,0.49463626,-0.49463626,3.75455632,-3.75455643,0.04209971,-0.04209970
5.38769385,2.44018467,-2.44018479,0.04630267,-0.04630268,0.22775708,-0.22775711,0.74658634,-0.74658643,0.00990087,-0.00990086,0.24029914,-0.24029917,0.50056829,-0.50056829,3.81306517,-3.81306529,0.04252960,-0.04252960
5.39369685,2.46890665,-2.46890676,0.04797839,-0.04797840,0.23444382,-0.23444384,0.75240390,-0.75240399,0.00999706,-0.00999705,0.24479791,-0.24479794,0.50402107,-0.50402106,3.85148655,-3.85148668,0.04278424,-0.04278424
5.39969985,2.48688910,-2.48688920,0.04951048,-0.04951049,0.24038427,-0.24038429,0.75618397,-0.75618406,0.01004092,-0.01004092,0.24825247,-0.24825249,0.50492324,-0.50492323,3.86948643,-3.86948658,0.04285871,-0.04285870
5.40570285,2.49390836,-2.49390845,0.05089029,-0.05089029,0.24556910,-0.24556912,0.75780624,-0.75780634,0.01003209,-0.01003209,0.25058375,-0.25058377,0.50325844,-0.50325842,3.86715093,-3.86715109,0.04275206,-0.04275205
5.41170585,2.48998127,-2.48998135,0.05211332,-0.05211333,0.25000349,-0.25000351,0.75721577,-0.75721587,0.00997130,-0.00997130,0.25173745,-0.25173747,0.49906569,-0.49906567,3.84498205,-3.84498221,0.04246738,-0.04246737
