energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
2.89644822,2.36594687,0.41216927,0.07485561,0.01301451,0.15018244,0.88987240,1.69298651,0.02270906,0.49818664
2.90245123,2.30018213,0.39771326,0.07323993,0.01220903,0.15010811,0.86223679,1.64146321,0.02142950,0.49565265
2.90845423,2.23848050,0.38458500,0.07171114,0.01142356,0.14986887,0.83688017,1.59270627,0.02021641,0.49387418
2.91445723,2.18081635,0.37289669,0.07026651,0.01067091,0.14943731,0.81365989,1.54676705,0.01908307,0.49271289
2.92046023,2.12698435,0.36270625,0.06889796,0.00996231,0.14878286,0.79236342,1.50356528,0.01804026,0.49199692
2.92646323,2.07662535,0.35401859,0.06759289,0.00930713,0.14787340,0.77272270,1.46290645,0.01709608,0.49152863
2.93246623,2.02925745,0.34678874,0.06633518,0.00871272,0.14667699,0.75442980,1.42450332,0.01625585,0.49109320
2.93846923,1.98431060,0.34092657,0.06510632,0.00818429,0.14516368,0.73715324,1.38800027,0.01552212,0.49046805
2.94447224,1.94116334,0.33630298,0.06388663,0.00772486,0.14330730,0.72055424,1.35299940,0.01489469,0.48943238
2.95047524,1.89917978,0.33275705,0.06265649,0.00733533,0.14108715,0.70430239,1.31908711,0.01437078,0.48777670
2.95647824,1.85774533,0.33010405,0.06139754,0.00701459,0.13848951,0.68809015,1.28585990,0.01394515,0.48531170
2.96248124,1.81629957,0.32814380,0.06009381,0.00675968,0.13550888,0.67164558,1.25294820,0.01361040,0.48187641
2.96848424,1.77436502,0.32666908,0.05873265,0.00656599,0.13214885,0.65474306,1.22003735,0.01335723,0.47734497
2.97448724,1.73157055,0.32547387,0.05730553,0.00642756,0.12842275,0.63721151,1.18688464,0.01317476,0.47163207
2.98049025,1.68766874,0.32436096,0.05580860,0.00633734,0.12435372,0.61893996,1.15333199,0.01305090,0.46469655
2.98649325,1.64254651,0.32314887,0.05424303,0.00628748,0.11997453,0.59988034,1.11931364,0.01297278,0.45654330
2.99249625,1.59622889,0.32167768,0.05261505,0.00626965,0.11532689,0.58004759,1.08485884,0.01292709,0.44722315
2.99849925,1.54887597,0.31981379,0.05093577,0.00627538,0.11046051,0.55951697,1.05008946,0.01290052,0.43683101
3.00450225,1.50077340,0.31745336,0.04922079,0.00629629,0.10543172,0.53841907,1.01521290,0.01288020,0.42550211
3.01050525,1.45231717,0.31452441,0.04748956,0.00632443,0.10030189,0.51693257,0.98051084,0.01285404,0.41340671
3.01650825,1.40399356,0.31098773,0.04576453,0.00635249,0.09513563,0.49527532,0.94632442,0.01281109,0.40074350
3.02251126,1.35635531,0.30683634,0.04407021,0.00637402,0.08999885,0.47369397,0.91303684,0.01274191,0.38773178
3.02851426,1.30999540,0.30209393,0.04243213,0.00638366,0.08495681,0.45245287,0.88105430,0.01263884,0.37460309
3.03451726,1.26551964,0.29681220,0.04087569,0.00637722,0.08007216,0.43182248,0.85078626,0.01249620,0.36159235
3.04052026,1.22351953,0.29106736,0.03942506,0.00635182,0.07540309,0.41206801,0.82262608,0.01231046,0.34892902
3.04652326,1.18454667,0.28495596,0.03810216,0.00630595,0.07100171,0.39343860,0.79693316,0.01208038,0.33682872
3.05252626,1.14909000,0.27859029,0.03692566,0.00623952,0.06691262,0.37615757,0.77401721,0.01180702,0.32548552
3.05852926,1.11755680,0.27209364,0.03591018,0.00615378,0.06317178,0.36041407,0.75412571,0.01149371,0.31506527
3.06453227,1.09025853,0.26559541,0.03506566,0.00605138,0.05980573,0.34635652,0.73743497,0.01114598,0.30570031
3.07053527,1.06740182,0.25922665,0.03439692,0.00593620,0.05683117,0.33408800,0.72404524,0.01077140,0.29748567
3.07653827,1.04908524,0.25311589,0.03390342,0.00581331,0.05425485,0.32366378,0.71397999,0.01037938,0.29047695
3.08254127,1.03530169,0.24738558,0.03357932,0.00568885,0.05207387,0.31509100,0.70718942,0.00998093,0.28468992
3.08854427,1.02594611,0.24214921,0.03341371,0.00556988,0.05027631,0.30833057,0.70355778,0.00958842,0.28010185
3.09454727,1.02082816,0.23750923,0.03339104,0.00546425,0.04884213,0.30330095,0.70291399,0.00921522,0.27665444
3.10055028,1.01968880,0.23355564,0.03349183,0.00538043,0.04774432,0.29988386,0.70504504,0.00887543,0.27425819
3.10655328,1.02221998,0.23036542,0.03369341,0.00532736,0.04695034,0.29793134,0.70971114,0.00858349,0.27279801
3.11255628,1.02808604,0.22800259,0.03397091,0.00531430,0.04642355,0.29727403,0.71666181,0.00835393,0.27213969
3.11855928,1.03694568,0.22651872,0.03429824,0.00535061,0.04612484,0.29773012,0.72565188,0.00820094,0.27213697
3.12456228,1.04847313,0.22595397,0.03464912,0.00544563,0.04601419,0.29911464,0.73645648,0.00813810,0.27263887
3.13056528,1.06237721,0.22633817,0.03499815,0.00560846,0.04605219,0.30124854,0.74888406,0.00817803,0.27349681
3.13656828,1.07841732,0.22769211,0.03532169,0.00584781,0.04620144,0.30396724,0.76278672,0.00833204,0.27457129
3.14257129,1.09641512,0.23002853,0.03559877,0.00617178,0.04642775,0.30712818,0.77806713,0.00860991,0.27573776
3.14857429,1.11626146,0.23335295,0.03581175,0.00658767,0.04670115,0.31061704,0.79468179,0.00901948,0.27689133
3.15457729,1.13791804,0.23766406,0.03594687,0.00710181,0.04699661,0.31435244,0.81264021,0.00956648,0.27795032
3.16058029,1.16141361,0.24295361,0.03599455,0.00771934,0.04729450,0.31828878,0.83200028,0.01025424,0.27885828
3.16658329,1.18683516,0.24920595,0.03594954,0.00844402,0.04758078,0.32241719,0.85285995,0.01108344,0.27958456
3.17258629,1.21431433,0.25639698,0.03581084,0.00927807,0.04784691,0.32676458,0.87534574,0.01205197,0.28012348
3.17858929,1.24401014,0.26449282,0.03558140,0.01022197,0.04808950,0.33139085,0.89959886,0.01315478,0.28049208
3.18459230,1.27608878,0.27344825,0.03526773,0.01127433,0.04830974,0.33638439,0.92575959,0.01438381,0.28072674
3.19059530,1.31070197,0.28320502,0.03487927,0.01243178,0.04851270,0.34185606,0.95395094,0.01572795,0.28087883
3.19659830,1.34796482,0.29369032,0.03442776,0.01368888,0.04870641,0.34793206,0.98426244,0.01717310,0.28100972
3.20260130,1.38793476,0.30481549,0.03392645,0.01503810,0.04890093,0.35474591,1.01673513,0.01870234,0.28118542
3.20860430,1.43059257,0.31647518,0.03338932,0.01646978,0.04910738,0.36242990,1.05134829,0.02029614,0.28147116
3.21460730,1.47582674,0.32854710,0.03283038,0.01797226,0.04933693,0.37110649,1.08800899,0.02193265,0.28192620
3.22061031,1.52342191,0.34089250,0.03226289,0.01953193,0.04959996,0.38087986,1.12654472,0.02358815,0.28259917
3.22661331,1.57305210,0.35335739,0.03169881,0.02113345,0.04990518,0.39182811,1.16669957,0.02523748,0.28352413
3.23261631,1.62427912,0.36577449,0.03114825,0.02275993,0.05025902,0.40399636,1.20813416,0.02685461,0.28471758
3.23861931,1.67655619,0.37796596,0.03061910,0.02439324,0.05066509,0.41739105,1.25042929,0.02841325,0.28617644
3.24462231,1.72923666,0.38974675,0.03011683,0.02601428,0.05112379,0.43197557,1.29309307,0.02988744,0.28787718
3.25062531,1.78158739,0.40092842,0.02964432,0.02760332,0.05163216,0.44766759,1.33557119,0.03125224,0.28977601
3.25662831,1.83280614,0.41132332,0.02920195,0.02914038,0.05218381,0.46433807,1.37725993,0.03248434,0.29181006
3.26263132,1.88204228,0.42074891,0.02878777,0.03060560,0.05276907,0.48181200,1.41752129,0.03356268,0.29389955
3.26863432,1.92841983,0.42903205,0.02839770,0.03197961,0.05337524,0.49987095,1.45569958,0.03446892,0.29595064
3.27463732,1.97106201,0.43601310,0.02802596,0.03324389,0.05398697,0.51825742,1.49113903,0.03518800,0.29785901
3.28064032,2.00911629,0.44154958,0.02766543,0.03438114,0.05458677,0.53668068,1.52320167,0.03570841,0.29951372
3.28664332,2.04177902,0.44551944,0.02730809,0.03537560,0.05515551,0.55482418,1.55128490,0.03602247,0.30080141
3.29264632,2.06831901,0.44782365,0.02694553,0.03621331,0.05567312,0.57235412,1.57483844,0.03612648,0.30161049
3.29864932,2.08809898,0.44838813,0.02656936,0.03688244,0.05611919,0.58892905,1.59337989,0.03602068,0.30183529
3.30465233,2.10059465,0.44716512,0.02617163,0.03737344,0.05647367,0.60421004,1.60650882,0.03570917,0.30137985
3.31065533,2.10541062,0.44413372,0.02574524,0.03767925,0.05671752,0.61787122,1.61391883,0.03519968,0.30016134
3.31665833,2.10229284,0.43929994,0.02528424,0.03779540,0.05683339,0.62961014,1.61540739,0.03450326,0.29811305
3.32266133,2.09113731,0.43269613,0.02478409,0.03772012,0.05680621,0.63915772,1.61088314,0.03363384,0.29518669
3.32866433,2.07199468,0.42437987,0.02424182,0.03745433,0.05662369,0.64628724,1.60037056,0.03260780,0.29135411
3.33466733,2.04507087,0.41443249,0.02365622,0.03700166,0.05627685,0.65082202,1.58401168,0.03144347,0.28660835
3.34067034,2.01072345,0.40295714,0.02302777,0.03636836,0.05576034,0.65264155,1.56206475,0.03016057,0.28096397
3.34667334,1.96945390,0.39007667,0.02235870,0.03556316,0.05507269,0.65168562,1.53489992,0.02877970,0.27445672
3.35267634,1.92189604,0.37593112,0.02165284,0.03459718,0.05421647,0.64795626,1.50299161,0.02732185,0.26714251
3.35867934,1.86880062,0.36067513,0.02091550,0.03348362,0.05319824,0.64151755,1.46690799,0.02580789,0.25909585
3.36468234,1.81101663,0.34447509,0.02015324,0.03223757,0.05202843,0.63249293,1.42729745,0.02425815,0.25040759
3.37068534,1.74946974,0.32750620,0.01937365,0.03087573,0.05072106,0.62106045,1.38487247,0.02269202,0.24118232
3.37668834,1.68513838,0.30994943,0.01858507,0.02941601,0.04929332,0.60744594,1.34039117,0.02112768,0.23153528
3.38269135,1.61902822,0.29198844,0.01779629,0.02787723,0.04776505,0.59191448,1.29463724,0.01958178,0.22158898
3.38869435,1.55214589,0.27380645,0.01701624,0.02627875,0.04615809,0.57476049,1.24839862,0.01806929,0.21146970
3.39469735,1.48547266,0.25558316,0.01625373,0.02464005,0.04449565,0.55629709,1.20244587,0.01660334,0.20130388
3.40070035,1.41993915,0.23749183,0.01551713,0.02298037,0.04280150,0.53684496,1.15751087,0.01519517,0.19121456
3.40670335,1.35640193,0.21969650,0.01481413,0.02131835,0.04109928,0.51672153,1.11426682,0.01385406,0.18131815
3.41270635,1.29562292,0.20234945,0.01415149,0.01967166,0.03941179,0.49623078,1.07331030,0.01258741,0.17172134
3.41870935,1.23825250,0.18558904,0.01353490,0.01805673,0.03776030,0.47565423,1.03514618,0.01140078,0.16251866
3.42471236,1.18481696,0.16953797,0.01296879,0.01648846,0.03616401,0.45524354,1.00017614,0.01029795,0.15379037
3.43071536,1.13571092,0.15430194,0.01245631,0.01497999,0.03463962,0.43521502,0.96869137,0.00928116,0.14560114
3.43671836,1.09119507,0.13996896,0.01199930,0.01354262,0.03320101,0.41574614,0.94086983,0.00835114,0.13799932
3.44272136,1.05139940,0.12660911,0.01159830,0.01218567,0.03185911,0.39697435,0.91677831,0.00750739,0.13101694
3.44872436,1.01633182,0.11427494,0.01125270,0.01091648,0.03062190,0.37899801,0.89637932,0.00674835,0.12467036
3.45472736,0.98589177,0.10300242,0.01096085,0.00974047,0.02949457,0.36187926,0.87954246,0.00607160,0.11896166
3.46073037,0.95988843,0.09281240,0.01072032,0.00866123,0.02847987,0.34564874,0.86606000,0.00547407,0.11388056
3.46673337,0.93806254,0.08371251,0.01052812,0.00768068,0.02757853,0.33031171,0.85566585,0.00495233,0.10940689
3.47273637,0.92011106,0.07569949,0.01038097,0.00679931,0.02678981,0.31585514,0.84805715,0.00450275,0.10551344
3.47873937,0.90571333,0.06876171,0.01027563,0.00601635,0.02611215,0.30225553,0.84291751,0.00412178,0.10216910
3.48474237,0.89455784,0.06288194,0.01020919,0.00533013,0.02554378,0.28948674,0.83994068,0.00380613,0.09934213
3.49074537,0.88636801,0.05804008,0.01017933,0.00473826,0.02508344,0.27752770,0.83885375,0.00355302,0.09700339
3.49674837,0.88092602,0.05421579,0.01018467,0.00423797,0.02473100,0.26636937,0.83943841,0.00336033,0.09512942
3.50275138,0.87809341,0.05139099,0.01022493,0.00382636,0.02448801,0.25602071,0.84154949,0.00322684,0.09370521
3.50875438,0.87782729,0.04955194,0.01030117,0.00350064,0.02435817,0.24651339,0.84512950,0.00315227,0.09272651
3.51475738,0.88019148,0.04869093,0.01041587,0.00325835,0.02434768,0.23790498,0.85021854,0.00313751,0.09220162
3.52076038,0.88536170,0.04880745,0.01057304,0.00309751,0.02446542,0.23028052,0.85695884,0.00318460,0.09215246
3.52676338,0.89362444,0.04990878,0.01077813,0.00301681,0.02472295,0.22375238,0.86559341,0.00329681,0.09261491
3.53276638,0.90536930,0.05200999,0.01103798,0.00301563,0.02513436,0.21845846,0.87645880,0.00347862,0.09363845
3.53876938,0.92107487,0.05513327,0.01136060,0.00309414,0.02571592,0.21455875,0.88997192,0.00373563,0.09528487
3.54477239,0.94128856,0.05930672,0.01175488,0.00325323,0.02648555,0.21223044,0.90661134,0.00407445,0.09762626
3.55077539,0.96660099,0.06456251,0.01223029,0.00349449,0.02746215,0.21166170,0.92689371,0.00450253,0.10074224
3.55677839,0.99761586,0.07093460,0.01279639,0.00382007,0.02866475,0.21304440,0.95134614,0.00502792,0.10471648
3.56278139,1.03491650,0.07845604,0.01346240,0.00423257,0.03011161,0.21656608,0.98047577,0.00565898,0.10963272
3.56878439,1.07903043,0.08715601,0.01423669,0.00473480,0.03181920,0.22240125,1.01473765,0.00640407,0.11557024
3.57478739,1.13039344,0.09705667,0.01512621,0.00532964,0.03380114,0.23070263,1.05450255,0.00727113,0.12259916
3.58079040,1.18931486,0.10817014,0.01613597,0.00601977,0.03606724,0.24159242,1.10002613,0.00826736,0.13077562
3.58679340,1.25594558,0.12049548,0.01726859,0.00680746,0.03862250,0.25515400,1.15142092,0.00939872,0.14013708
3.59279640,1.33025057,0.13401619,0.01852377,0.00769432,0.04146634,0.27142449,1.20863281,0.01066956,0.15069793
3.59879940,1.41198721,0.14869801,0.01989795,0.00868111,0.04459189,0.29038839,1.27142312,0.01208223,0.16244565
3.60480240,1.50069095,0.16448747,0.02138404,0.00976756,0.04798561,0.31197258,1.33935754,0.01363671,0.17533778
3.61080540,1.59566916,0.18131109,0.02297125,0.01095218,0.05162704,0.33604314,1.41180280,0.01533030,0.18929976
3.61680840,1.69600399,0.19907542,0.02464508,0.01223222,0.05548897,0.36240401,1.48793159,0.01715743,0.20422389
3.62281141,1.80056449,0.21766790,0.02638741,0.01360354,0.05953775,0.39079780,1.56673584,0.01910951,0.21996953
3.62881441,1.90802792,0.23695861,0.02817681,0.01506068,0.06373403,0.42090880,1.64704821,0.02117495,0.23636456
3.63481741,2.01690973,0.25680275,0.02998891,0.01659687,0.06803372,0.45236818,1.72757123,0.02333924,0.25320818
3.64082041,2.12560117,0.27704386,0.03179702,0.01820418,0.07238916,0.48476133,1.80691287,0.02558523,0.27027489
3.64682341,2.23241320,0.29751765,0.03357275,0.01987367,0.07675058,0.51763711,1.88362732,0.02789346,0.28731971
3.65282641,2.33562492,0.31805612,0.03528681,0.02159560,0.08106764,0.55051881,1.95625939,0.03024269,0.30408428
3.65882941,2.43353455,0.33849195,0.03690987,0.02335968,0.08529103,0.58291628,2.02339043,0.03261045,0.32030378
3.66483242,2.52451074,0.35866280,0.03841340,0.02515535,0.08937414,0.61433891,2.08368394,0.03497376,0.33571426
3.67083542,2.60704200,0.37841538,0.03977054,0.02697199,0.09327450,0.64430887,2.13592884,0.03730978,0.35006018
3.67683842,2.67978201,0.39760900,0.04095698,0.02879922,0.09695519,0.67237411,2.17907840,0.03959661,0.36310175
3.68284142,2.74158891,0.41611847,0.04195164,0.03062707,0.10038591,0.69812043,2.21228310,0.04181397,0.37462190
3.68884442,2.79155669,0.43383609,0.04273739,0.03244621,0.10354372,0.72118228,2.23491610,0.04394386,0.38443235
3.69484742,2.82903750,0.45067272,0.04330145,0.03424800,0.10641350,0.74125167,2.24659002,0.04597109,0.39237876
3.70085043,2.85365400,0.46655783,0.04363580,0.03602456,0.10898793,0.75808488,2.24716461,0.04788372,0.39834455
3.70685343,2.86530136,0.48143852,0.04373732,0.03776876,0.11126712,0.77150671,2.23674503,0.04967332,0.40225340
3.71285643,2.86413913,0.49527754,0.04360772,0.03947407,0.11325787,0.78141211,2.21567100,0.05133506,0.40407029
3.71885943,2.85057377,0.50805062,0.04325343,0.04113442,0.11497257,0.78776521,2.18449771,0.05286761,0.40380101
3.72486243,2.82523288,0.51974300,0.04268514,0.04274397,0.11642782,0.79059597,2.14396949,0.05427288,0.40149036
3.73086543,2.78893283,0.53034572,0.04191740,0.04429685,0.11764291,0.78999460,2.09498781,0.05555560,0.39721913
3.73686843,2.74264162,0.53985165,0.04096791,0.04578683,0.11863816,0.78610423,2.03857529,0.05672279,0.39109995
3.74287144,2.68743894,0.54825176,0.03985692,0.04720710,0.11943326,0.77911234,1.97583760,0.05778308,0.38327248
3.74887444,2.62447561,0.55553170,0.03860644,0.04854996,0.12004578,0.76924135,1.90792504,0.05874606,0.37389795
3.75487744,2.55493428,0.56166916,0.03723953,0.04980668,0.12048978,0.75673902,1.83599572,0.05962161,0.36315361
3.76088044,2.47999332,0.56663201,0.03577956,0.05096729,0.12077488,0.74186908,1.76118171,0.06041921,0.35122703
3.76688344,2.40079525,0.57037760,0.03424958,0.05202064,0.12090545,0.72490268,1.68455976,0.06114749,0.33831085
3.77288644,2.31842096,0.57285304,0.03267173,0.05295442,0.12088047,0.70611090,1.60712733,0.06181378,0.32459784
3.77888944,2.23387045,0.57399686,0.03106678,0.05375539,0.12069356,0.68575862,1.52978473,0.06242389,0.31027672
3.78489245,2.14805015,0.57374160,0.02945374,0.05440964,0.12033359,0.66410006,1.45332356,0.06298205,0.29552862
3.79089545,2.06176698,0.57201755,0.02784964,0.05490309,0.11978560,0.64137577,1.37842130,0.06349106,0.28052438
3.79689845,1.97572834,0.56875723,0.02626940,0.05522191,0.11903203,0.61781125,1.30564162,0.06395255,0.26542260
3.80290145,1.89054731,0.56390046,0.02472578,0.05535320,0.11805416,0.59361682,1.23543967,0.06436745,0.25036838
3.80890445,1.80675194,0.55739970,0.02322944,0.05528551,0.11683380,0.56898867,1.16817142,0.06473645,0.23549279
3.81490745,1.72479725,0.54922547,0.02178909,0.05500959,0.11535487,0.54411061,1.10410588,0.06506067,0.22091278
3.82091046,1.64507880,0.53937124,0.02041166,0.05451888,0.11360499,0.51915637,1.04343913,0.06534218,0.20673156
3.82691346,1.56794632,0.52785791,0.01910254,0.05381018,0.11157694,0.49429188,0.98630896,0.06558449,0.19303915
3.83291646,1.49371648,0.51473717,0.01786575,0.05288402,0.10926975,0.46967754,0.93280916,0.06579303,0.17991321
3.83891946,1.42268352,0.50009384,0.01670425,0.05174501,0.10668960,0.44546988,0.88300245,0.06597529,0.16741983
3.84492246,1.35512729,0.48404684,0.01562008,0.05040210,0.10385019,0.42182269,0.83693137,0.06614095,0.15561425
3.85092546,1.29131799,0.46674881,0.01461453,0.04886850,0.10077286,0.39888729,0.79462670,0.06630164,0.14454157
3.85692846,1.23151755,0.44838421,0.01368833,0.04716164,0.09748620,0.37681210,0.75611306,0.06647058,0.13423721
3.86293147,1.17597774,0.42916608,0.01284170,0.04530281,0.09402526,0.35574132,0.72141168,0.06666196,0.12472732
3.86893447,1.12493535,0.40933157,0.01207443,0.04331674,0.09043056,0.33581299,0.69054046,0.06689020,0.11602901
3.87493747,1.07860486,0.38913638,0.01138588,0.04123094,0.08674663,0.31715652,0.66351178,0.06716898,0.10815050
3.88094047,1.03716968,0.36884827,0.01077499,0.03907507,0.08302055,0.29988983,0.64032843,0.06751031,0.10109119
3.88694347,1.00077230,0.34874022,0.01024027,0.03688009,0.07930021,0.28411648,0.62097823,0.06792355,0.09484177
3.89294647,0.96950474,0.32908314,0.00977972,0.03467745,0.07563269,0.26992286,0.60542812,0.06841443,0.08938442
3.89894947,0.94339975,0.31013880,0.00939080,0.03249823,0.07206260,0.25737566,0.59361816,0.06898430,0.08469304
3.90495248,0.92242372,0.29215304,0.00907043,0.03037235,0.06863070,0.24652004,0.58545629,0.06962952,0.08073366
3.91095548,0.90647209,0.27534975,0.00881496,0.02832777,0.06537262,0.23737837,0.58081409,0.07034107,0.07746514
3.91695848,0.89536752,0.25992568,0.00862013,0.02638986,0.06231795,0.22994984,0.57952434,0.07110454,0.07483989
3.92296148,0.88886136,0.24604645,0.00848116,0.02458085,0.05948960,0.22421105,0.58138037,0.07190031,0.07280498
3.92896448,0.88663859,0.23384384,0.00839278,0.02291940,0.05690358,0.22011746,0.58613772,0.07270411,0.07130329
3.93496748,0.88832602,0.22341448,0.00834932,0.02142040,0.05456902,0.21760585,0.59351790,0.07348783,0.07027492
3.94097049,0.89350378,0.21481999,0.00834482,0.02009481,0.05248864,0.21659755,0.60321445,0.07422066,0.06965872
3.94697349,0.90171946,0.20808856,0.00837318,0.01894979,0.05065941,0.21700256,0.61490093,0.07487035,0.06939386
3.95297649,0.91250467,0.20321786,0.00842831,0.01798886,0.04907355,0.21872421,0.62824070,0.07540466,0.06942145
3.95897949,0.92539311,0.20017918,0.00850427,0.01721228,0.04771974,0.22166428,0.64289808,0.07579295,0.06968618
3.96498249,0.93993970,0.19892265,0.00859551,0.01661751,0.04658443,0.22572845,0.65855044,0.07600767,0.07013779
3.97098549,0.95573977,0.19938325,0.00869701,0.01619976,0.04565325,0.23083177,0.67490071,0.07602587,0.07073252
3.97698849,0.97244782,0.20148734,0.00880444,0.01595264,0.04491249,0.23690397,0.69168996,0.07583057,0.07143427
3.98299150,0.98979475,0.20515948,0.00891434,0.01586879,0.04435046,0.24389438,0.70870919,0.07541188,0.07221568
3.98899450,1.00760318,0.21032920,0.00902427,0.01594053,0.04395884,0.25177633,0.72581023,0.07476799,0.07305880
3.99499750,1.02579989,0.21693735,0.00913289,0.01616053,0.04373375,0.26055059,0.74291483,0.07390577,0.07395568
4.00100050,1.04442498,0.22494168,0.00924011,0.01652234,0.04367675,0.27024792,0.76002171,0.07284115,0.07490851
4.00700350,1.06363715,0.23432149,0.00934705,0.01702086,0.04379550,0.28093036,0.77721116,0.07159915,0.07592959
4.01300650,1.08371474,0.24508081,0.00945617,0.01765271,0.04410419,0.29269118,0.79464659,0.07021358,0.07704097
4.01900950,1.10505214,0.25725011,0.00957116,0.01841642,0.04462362,0.30565332,0.81257307,0.06872653,0.07827379
4.02501251,1.12815165,0.27088611,0.00969691,0.01931249,0.04538103,0.31996638,0.83131242,0.06718750,0.07966744
4.03101551,1.15361047,0.28606977,0.00983943,0.02034329,0.04640955,0.33580198,0.85125488,0.06565233,0.08126837
4.03701851,1.18210324,0.30290229,0.01000567,0.02151273,0.04774733,0.35334764,0.87284739,0.06418188,0.08312878
4.04302151,1.21436027,0.32149918,0.01020338,0.02282585,0.04943643,0.37279925,0.89657872,0.06284063,0.08530502
4.04902451,1.25114201,0.34198265,0.01044086,0.02428825,0.05152134,0.39435239,0.92296157,0.06169503,0.08785591
4.05502751,1.29321037,0.36447244,0.01072670,0.02590530,0.05404729,0.41819260,0.95251236,0.06081185,0.09084088
4.06103052,1.34129771,0.38907556,0.01106956,0.02768141,0.05705838,0.44448517,0.98572910,0.06025641,0.09431799
4.06703352,1.39607451,0.41587535,0.01147781,0.02961917,0.06059549,0.47336454,1.02306820,0.06009084,0.09834197
4.07303652,1.45811671,0.44492037,0.01195926,0.03171848,0.06469420,0.50492407,1.06492096,0.06037232,0.10296214
4.07903952,1.52787403,0.47621377,0.01252081,0.03397580,0.06938256,0.53920633,1.11159078,0.06115136,0.10822048
4.08504252,1.60564041,0.50970362,0.01316817,0.03638341,0.07467906,0.57619468,1.16327194,0.06247024,0.11414966
4.09104552,1.69152801,0.54527498,0.01390554,0.03892889,0.08059065,0.61580633,1.22003105,0.06436145,0.12077131
4.09704852,1.78544570,0.58274413,0.01473532,0.04159477,0.08711102,0.65788750,1.28179198,0.06684636,0.12809439
4.10305153,1.88708353,0.62185552,0.01565792,0.04435843,0.09421919,0.70221095,1.34832528,0.06993410,0.13611387
4.10905453,1.99590374,0.66228183,0.01667153,0.04719221,0.10187847,0.74847606,1.41924266,0.07362059,0.14480964
4.11505753,2.11113939,0.70362729,0.01777198,0.05006384,0.11003590,0.79631169,1.49399709,0.07788789,0.15414582
4.12106053,2.23180079,0.74543449,0.01895270,0.05293716,0.11862218,0.84528189,1.57188893,0.08270386,0.16407041
4.12706353,2.35669000,0.78719443,0.02020468,0.05577297,0.12755217,0.89489406,1.65207792,0.08802207,0.17451538
4.13306653,2.48442321,0.82835965,0.02151658,0.05853030,0.13672592,0.94460964,1.73360102,0.09378220,0.18539714
4.13906953,2.61346035,0.86835981,0.02287483,0.06116764,0.14603032,0.99385667,1.81539543,0.09991068,0.19661755
4.14507254,2.74214114,0.90661937,0.02426390,0.06364448,0.15534126,1.04204388,1.89632612,0.10632186,0.20806529
4.15107554,2.86872630,0.94257626,0.02566656,0.06592275,0.16452627,1.08857565,1.97521676,0.11291944,0.21961766
4.15707854,2.99144247,0.97570101,0.02706423,0.06796834,0.17344760,1.13286722,2.05088303,0.11959835,0.23114280
4.16308154,3.10852924,1.00551522,0.02843743,0.06975242,0.18196563,1.17435960,2.12216673,0.12624699,0.24250222
4.16908454,3.21828643,1.03160859,0.02976620,0.07125270,0.18994248,1.21253343,2.18796961,0.13274968,0.25355359
4.17508754,3.31911978,1.05365353,0.03103057,0.07245431,0.19724568,1.24692135,2.24728515,0.13898944,0.26415375
4.18109055,3.40958338,1.07141671,0.03221109,0.07335053,0.20375183,1.27711830,2.29922737,0.14485084,0.27416179
4.18709355,3.48841711,1.08476689,0.03328928,0.07394301,0.20935005,1.30278955,2.34305516,0.15022297,0.28344222
4.19309655,3.55457770,1.09367853,0.03424811,0.07424177,0.21394514,1.32367611,2.37819137,0.15500237,0.29186797
4.19909955,3.60726227,1.09823110,0.03507243,0.07426477,0.21746024,1.33959748,2.40423582,0.15909578,0.29932329
4.20510255,3.64592369,1.09860390,0.03574934,0.07403707,0.21983898,1.35045180,2.42097194,0.16242268,0.30570638
4.21110555,3.67027709,1.09506682,0.03626853,0.07358973,0.22104702,1.35621366,2.42836674,0.16491752,0.31093160
4.21710855,3.68029784,1.08796731,0.03662246,0.07295845,0.22107283,1.35692963,2.42656453,0.16653142,0.31493139
4.22311156,3.67621111,1.07771431,0.03680656,0.07218191,0.21992781,1.35271220,2.41587466,0.16723348,0.31765762
4.22911456,3.65847393,1.06475988,0.03681930,0.07130006,0.21764567,1.34373225,2.39675430,0.16701146,0.31908247
4.23511756,3.62775072,1.04957943,0.03666214,0.07035234,0.21428116,1.33021070,2.36978692,0.16587191,0.31919879
4.24112056,3.58488368,1.03265164,0.03633946,0.06937595,0.20990813,1.31240972,2.33565803,0.16383972,0.31801987
4.24712356,3.53085962,1.01443887,0.03585838,0.06840420,0.20461712,1.29062386,2.29512898,0.16095708,0.31557883
4.25312656,3.46677471,0.99536916,0.03522848,0.06746512,0.19851253,1.26517160,2.24901051,0.15728198,0.31192738
4.25912956,3.39379895,0.97582069,0.03446156,0.06658032,0.19170950,1.23638751,2.19813705,0.15288620,0.30713433
4.26513257,3.31314197,0.95610929,0.03357123,0.06576420,0.18433064,1.20461528,2.14334293,0.14785306,0.30128370
4.27113557,3.22602140,0.93647967,0.03257260,0.06502349,0.17650277,1.17020182,2.08544165,0.14227480,0.29447254
4.27713857,3.13363541,0.91710070,0.03148187,0.06435720,0.16835377,1.13349249,2.02520878,0.13625000,0.28680871
4.28314157,3.03714000,0.89806479,0.03031592,0.06375694,0.16000971,1.09482738,1.96336916,0.12988082,0.27840855
