energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
2.97448724,1.15455408,0.32455566,0.01560612,0.08175755,0.43547723,0.09457475,0.04865124,0.23755412
2.98049025,1.21026726,0.34158249,0.01509836,0.08665204,0.45712970,0.09993788,0.05123987,0.25067143
2.98649325,1.26184496,0.35738615,0.01463935,0.09118051,0.47715182,0.10488706,0.05362616,0.26281727
2.99249625,1.30816215,0.37163943,0.01422167,0.09525713,0.49511566,0.10932551,0.05576168,0.27374893
2.99849925,1.34815575,0.38403322,0.01383666,0.09880188,0.51061845,0.11316317,0.05760122,0.28323873
3.00450225,1.38086134,0.39428695,0.01347490,0.10174315,0.52329627,0.11631965,0.05910430,0.29108167
3.01050525,1.40544734,0.40215837,0.01312675,0.10402014,0.53283689,0.11872694,0.06023664,0.29710239
3.01650825,1.42124501,0.40745213,0.01278282,0.10558493,0.53899087,0.12033179,0.06097129,0.30116134
3.02251126,1.42777286,0.41002687,0.01243442,0.10640417,0.54158063,0.12109758,0.06128964,0.30315970
3.02851426,1.42475425,0.40980029,0.01207393,0.10646028,0.54050687,0.12100562,0.06118210,0.30304295
3.03451726,1.41212746,0.40675214,0.01169508,0.10575205,0.53575217,0.12005579,0.06064841,0.30080285
3.04052026,1.39004772,0.40092495,0.01129317,0.10429470,0.52738156,0.11826661,0.05969768,0.29647765
3.04652326,1.35888116,0.39242237,0.01086519,0.10211931,0.51554002,0.11567448,0.05834803,0.29015074
3.05252626,1.31919114,0.38140538,0.01040980,0.09927176,0.50044712,0.11233243,0.05662597,0.28194762
3.05852926,1.27171756,0.36808643,0.00992736,0.09581109,0.48238901,0.10830826,0.05456541,0.27203139
3.06453227,1.21735038,0.35272194,0.00941972,0.09180748,0.46170826,0.10368214,0.05220651,0.26059707
3.07053527,1.15709854,0.33560339,0.00889007,0.08733987,0.43879199,0.09854395,0.04959427,0.24786491
3.07653827,1.09205588,0.31704756,0.00834270,0.08249340,0.41405889,0.09299032,0.04677711,0.23407314
3.08254127,1.02336568,0.29738628,0.00778276,0.07735672,0.38794568,0.08712155,0.04380527,0.21947031
3.08854427,0.95218525,0.27695623,0.00721594,0.07201933,0.36089375,0.08103868,0.04072933,0.20430779
3.09454727,0.87965224,0.25608911,0.00664825,0.06656905,0.33333636,0.07484052,0.03759876,0.18883250
3.10055028,0.80685385,0.23510271,0.00608571,0.06108967,0.30568701,0.06862118,0.03446059,0.17328038
3.10655328,0.73480008,0.21429304,0.00553414,0.05565899,0.27832936,0.06246772,0.03135835,0.15787063
3.11255628,0.66440179,0.19392786,0.00499894,0.05034718,0.25160897,0.05645842,0.02833111,0.14280102
3.11855928,0.59645416,0.17424178,0.00448495,0.04521548,0.22582712,0.05066135,0.02541281,0.12824437
3.12456228,0.53162561,0.15543287,0.00399630,0.04031543,0.20123668,0.04513356,0.02263182,0.11434613
3.13056528,0.47045221,0.13766097,0.00353632,0.03568846,0.17804006,0.03992056,0.02001075,0.10122322
3.13656828,0.41333723,0.12104735,0.00310755,0.03136581,0.15638917,0.03505644,0.01756644,0.08896391
3.14257129,0.36055526,0.10567583,0.00271169,0.02736893,0.13638699,0.03056419,0.01531019,0.07762868
3.14857429,0.31226021,0.09159500,0.00234963,0.02371001,0.11809071,0.02645646,0.01324811,0.06725199
3.15457729,0.26849641,0.07882132,0.00202157,0.02039289,0.10151597,0.02273655,0.01138164,0.05784457
3.16058029,0.22921194,0.06734299,0.00172701,0.01741405,0.08664199,0.01939954,0.00970812,0.04939638
3.16658329,0.19427340,0.05712414,0.00146492,0.01476371,0.07341714,0.01643360,0.00822144,0.04187971
3.17258629,0.16348129,0.04810931,0.00123376,0.01242706,0.06176485,0.01382131,0.00691272,0.03525252
3.17858929,0.13658531,0.04022786,0.00103169,0.01038537,0.05158936,0.01154098,0.00577098,0.02946171
3.18459230,0.11329894,0.03339830,0.00085657,0.00861712,0.04278133,0.00956787,0.00478373,0.02444630
3.19059530,0.09331300,0.02753218,0.00070610,0.00709905,0.03522287,0.00787539,0.00393759,0.02014032
3.19659830,0.07630757,0.02253765,0.00057792,0.00580702,0.02879211,0.00643607,0.00321882,0.01647537
3.20260130,0.06196234,0.01832252,0.00046963,0.00471687,0.02336705,0.00522246,0.00261369,0.01338292
3.20860430,0.04996511,0.01479680,0.00037893,0.00380501,0.01882880,0.00420783,0.00210892,0.01079609
3.21460730,0.04001847,0.01187470,0.00030360,0.00304898,0.01506403,0.00336675,0.00169193,0.00865114
3.22061031,0.03184483,0.00947618,0.00024155,0.00242779,0.01196685,0.00267549,0.00135105,0.00688853
3.22661331,0.02518983,0.00752801,0.00019089,0.00192222,0.00944008,0.00211230,0.00107570,0.00545371
3.23261631,0.01982438,0.00596447,0.00014989,0.00151501,0.00739596,0.00165758,0.00085647,0.00429756
3.23861931,0.01554560,0.00472764,0.00011704,0.00119085,0.00575642,0.00129393,0.00068515,0.00337656
3.24462231,0.01217668,0.00376752,0.00009099,0.00093648,0.00445307,0.00100616,0.00055477,0.00265285
3.25062531,0.00956617,0.00304181,0.00007062,0.00074059,0.00342681,0.00078118,0.00045953,0.00209402
3.25662831,0.00758663,0.00251567,0.00005497,0.00059375,0.00262728,0.00060790,0.00039484,0.00167284
3.26263132,0.00613298,0.00216125,0.00004326,0.00048830,0.00201225,0.00047707,0.00035715,0.00136695
3.26863432,0.00512066,0.00195724,0.00003488,0.00041824,0.00154682,0.00038111,0.00034401,0.00115841
3.27463732,0.00448369,0.00188836,0.00002941,0.00037909,0.00120273,0.00031394,0.00035389,0.00103329
3.28064032,0.00417282,0.00194485,0.00002655,0.00036780,0.00095759,0.00027080,0.00038621,0.00098131
3.28664332,0.00415370,0.00212201,0.00002619,0.00038264,0.00079426,0.00024811,0.00044119,0.00099535
3.29264632,0.00440526,0.00241965,0.00002834,0.00042311,0.00070021,0.00024329,0.00051987,0.00107116
3.29864932,0.00491820,0.00284177,0.00003323,0.00048989,0.00066708,0.00025468,0.00062397,0.00120694
3.30465233,0.00569372,0.00339603,0.00004122,0.00058482,0.00069023,0.00028133,0.00075590,0.00140307
3.31065533,0.00674239,0.00409345,0.00005291,0.00071082,0.00076844,0.00032302,0.00091867,0.00166181
3.31665833,0.00808318,0.00494801,0.00006907,0.00087197,0.00090378,0.00038007,0.00111582,0.00198703
3.32266133,0.00974264,0.00597627,0.00009077,0.00107346,0.00110139,0.00045334,0.00135140,0.00238397
3.32866433,0.01175420,0.00719704,0.00011930,0.00132168,0.00136954,0.00054413,0.00162989,0.00285901
3.33466733,0.01415749,0.00863100,0.00015631,0.00162423,0.00171961,0.00065415,0.00195609,0.00341947
3.34067034,0.01699788,0.01030034,0.00020377,0.00198998,0.00216622,0.00078547,0.00233511,0.00407337
3.34667334,0.02032582,0.01222833,0.00026402,0.00242911,0.00272728,0.00094050,0.00277227,0.00482929
3.35267634,0.02419638,0.01443894,0.00033983,0.00295316,0.00342418,0.00112194,0.00327298,0.00569608
3.35867934,0.02866861,0.01695638,0.00043441,0.00357507,0.00428182,0.00133274,0.00384267,0.00668274
3.36468234,0.03380492,0.01980466,0.00055142,0.00430911,0.00532873,0.00157610,0.00448672,0.00779817
3.37068534,0.03967031,0.02300709,0.00069498,0.00517088,0.00659696,0.00185540,0.00521029,0.00905095
3.37668834,0.04633145,0.02658579,0.00086966,0.00617721,0.00812198,0.00217417,0.00601825,0.01044919
3.38269135,0.05385564,0.03056112,0.00108046,0.00734595,0.00994239,0.00253602,0.00691507,0.01200024
3.38869435,0.06230951,0.03495119,0.00133273,0.00869575,0.01209939,0.00294460,0.00790466,0.01371053
3.39469735,0.07175747,0.03977122,0.00163211,0.01024574,0.01463617,0.00340347,0.00899027,0.01558531
3.40070035,0.08225996,0.04503291,0.00198439,0.01201508,0.01759694,0.00391606,0.01017434,0.01762843
3.40670335,0.09387130,0.05074385,0.00239539,0.01402241,0.02102579,0.00448554,0.01145838,0.01984209
3.41270635,0.10663736,0.05690677,0.00287075,0.01628523,0.02496530,0.00511465,0.01284279,0.02222659
3.41870935,0.12059287,0.06351885,0.00341574,0.01881914,0.02945485,0.00580563,0.01432672,0.02478008
3.42471236,0.13575851,0.07057093,0.00403501,0.02163705,0.03452883,0.00655998,0.01590791,0.02749829
3.43071536,0.15213776,0.07804678,0.00473233,0.02474820,0.04021456,0.00737834,0.01758251,0.03037424
3.43671836,0.16971374,0.08592227,0.00551029,0.02815732,0.04653018,0.00826029,0.01934492,0.03339798
3.44272136,0.18844595,0.09416466,0.00637007,0.03186358,0.05348251,0.00920417,0.02118765,0.03655635
3.44872436,0.20826726,0.10273188,0.00731113,0.03585972,0.06106493,0.01020694,0.02310115,0.03983270
3.45472736,0.22908113,0.11157198,0.00833094,0.04013123,0.06925552,0.01126396,0.02507367,0.04320673
3.46073037,0.25075948,0.12062265,0.00942484,0.04465560,0.07801538,0.01236896,0.02709123,0.04665433
3.46673337,0.27314115,0.12981107,0.01058581,0.04940187,0.08728746,0.01351384,0.02913752,0.05014753
3.47273637,0.29603137,0.13905396,0.01180442,0.05433030,0.09699589,0.01468876,0.03119395,0.05365454
3.47873937,0.31920229,0.14825800,0.01306878,0.05939246,0.10704591,0.01588204,0.03323974,0.05713994
3.48474237,0.34239485,0.15732061,0.01436468,0.06453151,0.11732450,0.01708036,0.03525210,0.06056497
3.49074537,0.36532189,0.16613125,0.01567571,0.06968299,0.12770186,0.01826884,0.03720651,0.06388799
3.49674837,0.38767285,0.17457304,0.01698358,0.07477581,0.13803356,0.01943134,0.03907708,0.06706518
3.50275138,0.40911975,0.18252497,0.01826848,0.07973373,0.14816351,0.02055077,0.04083704,0.07005129
3.50875438,0.42932457,0.18986441,0.01950955,0.08447711,0.15792764,0.02160944,0.04245931,0.07280064
3.51475738,0.44794771,0.19647010,0.02068540,0.08892496,0.16715818,0.02258957,0.04391711,0.07526826
3.52076038,0.46465737,0.20222535,0.02177476,0.09299718,0.17568836,0.02347375,0.04518472,0.07741105
3.52676338,0.47913941,0.20702145,0.02275709,0.09661695,0.18335744,0.02424546,0.04623824,0.07918914
3.53276638,0.49110752,0.21076115,0.02361325,0.09971320,0.19001583,0.02488967,0.04705627,0.08056720
3.53876938,0.50031294,0.21336197,0.02432608,0.10222293,0.19553001,0.02539328,0.04762075,0.08151572
3.54477239,0.50655366,0.21475935,0.02488107,0.10409343,0.19978720,0.02574569,0.04791759,0.08201223
3.55077539,0.50968240,0.21490931,0.02526682,0.10528421,0.20269941,0.02593921,0.04793727,0.08204239
3.55677839,0.50961319,0.21379062,0.02547547,0.10576854,0.20420673,0.02596940,0.04767532,0.08160089
3.56278139,0.50632603,0.21140629,0.02550301,0.10553456,0.20427978,0.02583538,0.04713267,0.08069209
3.56878439,0.49986958,0.20778429,0.02534950,0.10458595,0.20292113,0.02553994,0.04631580,0.07933042
3.57478739,0.49036168,0.20297752,0.02501903,0.10294200,0.20016561,0.02508967,0.04523673,0.07754051
3.58079040,0.47798758,0.19706291,0.02451971,0.10063719,0.19607964,0.02449481,0.04391281,0.07535702
3.58679340,0.46299614,0.19013976,0.02386339,0.09772028,0.19075944,0.02376914,0.04236642,0.07282416
3.59279640,0.44569410,0.18232737,0.02306534,0.09425289,0.18432838,0.02292972,0.04062438,0.06999506
3.59879940,0.42643864,0.17376207,0.02214382,0.09030776,0.17693356,0.02199645,0.03871735,0.06693076
3.60480240,0.40562876,0.16459375,0.02111955,0.08596667,0.16874174,0.02099177,0.03667903,0.06369922
3.61080540,0.38369574,0.15498212,0.02001514,0.08131811,0.15993493,0.01994006,0.03454541,0.06037400
3.61680840,0.36109315,0.14509283,0.01885452,0.07645499,0.15070572,0.01886726,0.03235382,0.05703304
3.62281141,0.33828685,0.13509351,0.01766231,0.07147219,0.14125272,0.01780025,0.03014218,0.05375730
3.62881441,0.31574536,0.12515014,0.01646333,0.06646434,0.13177612,0.01676642,0.02794811,0.05062947
3.63481741,0.29393084,0.11542363,0.01528200,0.06152366,0.12247367,0.01579315,0.02580822,0.04773269
3.64082041,0.27329109,0.10606681,0.01414197,0.05673820,0.11353713,0.01490740,0.02375749,0.04514936
3.64682341,0.25425254,0.09722198,0.01306568,0.05219023,0.10514931,0.01413522,0.02182865,0.04296002
3.65282641,0.23721449,0.08901894,0.01207412,0.04795504,0.09748170,0.01350147,0.02005183,0.04124227
3.65882941,0.22254439,0.08157353,0.01118658,0.04410003,0.09069277,0.01302939,0.01845419,0.04006976
3.66483242,0.21057422,0.07498678,0.01042051,0.04068415,0.08492680,0.01274037,0.01705973,0.03951122
3.67083542,0.20159775,0.06934433,0.00979149,0.03775758,0.08031325,0.01265361,0.01588916,0.03962946
3.67683842,0.19586850,0.06471643,0.00931316,0.03536169,0.07696646,0.01278585,0.01495991,0.04048033
3.68284142,0.19359813,0.06115804,0.00899728,0.03352920,0.07498575,0.01315114,0.01428607,0.04211170
3.68884442,0.19495519,0.05870926,0.00885376,0.03228445,0.07445561,0.01376054,0.01387849,0.04456227
3.69484742,0.20006390,0.05739572,0.00889071,0.03164378,0.07544600,0.01462187,0.01374485,0.04786038
3.70085043,0.20900295,0.05722914,0.00911453,0.03161597,0.07801257,0.01573943,0.01388969,0.05202276
3.70685343,0.22180419,0.05820774,0.00952991,0.03220264,0.08219682,0.01711377,0.01431449,0.05705324
3.71285643,0.23845122,0.06031664,0.01013985,0.03339868,0.08802607,0.01874141,0.01501764,0.06294150
3.71885943,0.25887800,0.06352809,0.01094571,0.03519257,0.09551324,0.02061465,0.01599453,0.06966198
3.72486243,0.28296754,0.06780174,0.01194713,0.03756668,0.10465649,0.02272141,0.01723741,0.07717287
3.73086543,0.31055093,0.07308475,0.01314199,0.04049750,0.11543867,0.02504510,0.01873544,0.08541547
3.73686843,0.34140690,0.07931191,0.01452638,0.04395587,0.12782671,0.02756467,0.02047460,0.09431393
3.74287144,0.37526219,0.08640592,0.01609448,0.04790709,0.14177106,0.03025466,0.02243767,0.10377537
3.74887444,0.41179288,0.09427764,0.01783855,0.05231114,0.15720509,0.03308545,0.02460423,0.11369065
3.75487744,0.45062701,0.10282670,0.01974886,0.05712277,0.17404482,0.03602361,0.02695071,0.12393563
3.76088044,0.49134857,0.11194219,0.02181366,0.06229181,0.19218879,0.03903239,0.02945048,0.13437318
3.76688344,0.53350291,0.12150383,0.02401924,0.06776338,0.21151838,0.04207235,0.03207408,0.14485573
3.77288644,0.57660374,0.13138336,0.02634995,0.07347825,0.23189850,0.04510211,0.03478944,0.15522845
3.77888944,0.62014140,0.14144626,0.02878838,0.07937331,0.25317874,0.04807919,0.03756225,0.16533293
3.78489245,0.66359242,0.15155389,0.03131547,0.08538206,0.27519510,0.05096097,0.04035644,0.17501130
3.79089545,0.70643003,0.16156582,0.03391082,0.09143527,0.29777206,0.05370566,0.04313465,0.18411057
3.79689845,0.74813530,0.17134244,0.03655295,0.09746169,0.32072528,0.05627329,0.04585885,0.19248712
3.80290145,0.78820856,0.18074768,0.03921963,0.10338885,0.34386459,0.05862664,0.04849102,0.20001109
3.80890445,0.82618056,0.18965178,0.04188830,0.10914395,0.36699739,0.06073223,0.05099375,0.20657041
3.81490745,0.86162318,0.19793404,0.04453649,0.11465481,0.38993221,0.06256101,0.05333103,0.21207450
3.82091046,0.89415899,0.20548539,0.04714223,0.11985087,0.41248251,0.06408912,0.05546887,0.21645719
3.82691346,0.92346951,0.21221066,0.04968451,0.12466420,0.43447032,0.06529834,0.05737600,0.21967891
3.83291646,0.94930169,0.21803056,0.05214369,0.12903057,0.45572983,0.06617645,0.05902445,0.22172794
3.83891946,0.97147244,0.22288321,0.05450192,0.13289047,0.47611067,0.06671736,0.06039012,0.22262068
3.84492246,0.98987100,0.22672513,0.05674343,0.13619019,0.49548071,0.06692110,0.06145322,0.22240086
3.85092546,1.00445910,0.22953179,0.05885489,0.13888280,0.51372832,0.06679361,0.06219865,0.22113781
3.85692846,1.01526881,0.23129754,0.06082553,0.14092910,0.53076392,0.06634633,0.06261626,0.21892369
3.86293147,1.02239832,0.23203503,0.06264730,0.14229846,0.54652075,0.06559569,0.06270100,0.21587005
3.86893447,1.02600575,0.23177412,0.06431483,0.14296963,0.56095475,0.06456251,0.06245298,0.21210351
3.87493747,1.02630127,0.23056033,0.06582541,0.14293134,0.57404363,0.06327127,0.06187740,0.20776116
3.88094047,1.02353778,0.22845291,0.06717873,0.14218276,0.58578495,0.06174931,0.06098441,0.20298552
3.88694347,1.01800065,0.22552252,0.06837660,0.14073382,0.59619352,0.06002610,0.05978883,0.19791947
3.89294647,1.00999687,0.22184883,0.06942263,0.13860528,0.60529803,0.05813238,0.05830981,0.19270138
3.89894947,0.99984404,0.21751782,0.07032173,0.13582859,0.61313715,0.05609950,0.05657042,0.18746049
3.90495248,0.98785962,0.21261918,0.07107971,0.13244554,0.61975534,0.05395863,0.05459715,0.18231292
3.91095548,0.97435102,0.20724371,0.07170274,0.12850766,0.62519861,0.05174023,0.05241936,0.17735834
3.91695848,0.95960679,0.20148092,0.07219696,0.12407541,0.62951042,0.04947347,0.05006871,0.17267745
3.92296148,0.94388935,0.19541687,0.07256805,0.11921717,0.63272816,0.04718583,0.04757854,0.16833043
3.92896448,0.92742966,0.18913231,0.07282093,0.11400808,0.63488035,0.04490282,0.04498325,0.16435632
3.93496748,0.91042393,0.18270124,0.07295958,0.10852872,0.63598484,0.04264769,0.04231770,0.16077336
3.94097049,0.89303266,0.17618991,0.07298699,0.10286373,0.63604829,0.04044145,0.03961659,0.15758030
3.94697349,0.87538193,0.16965623,0.07290526,0.09710040,0.63506697,0.03830278,0.03691391,0.15475851
3.95297649,0.85756704,0.16314970,0.07271584,0.09132724,0.63302899,0.03624822,0.03424243,0.15227491
3.95897949,0.83965814,0.15671178,0.07241998,0.08563267,0.62991783,0.03429228,0.03163323,0.15008538
3.96498249,0.82170773,0.15037667,0.07201923,0.08010378,0.62571722,0.03244779,0.02911534,0.14813871
3.97098549,0.80375947,0.14417247,0.07151611,0.07482523,0.62041687,0.03072612,0.02671539,0.14638070
3.97698849,0.78585794,0.13812263,0.07091479,0.06987830,0.61401897,0.02913760,0.02445736,0.14475837
3.98299150,0.76805870,0.13224768,0.07022181,0.06534011,0.60654491,0.02769185,0.02236244,0.14322398
3.98899450,0.75043810,0.12656701,0.06944676,0.06128300,0.59804181,0.02639815,0.02044891,0.14173874
3.99499750,0.73310219,0.12110069,0.06860286,0.05777405,0.58858855,0.02526576,0.01873207,0.14027601
4.00100050,0.71619418,0.11587133,0.06770738,0.05487466,0.57830054,0.02430421,0.01722429,0.13882386
4.00700350,0.69989987,0.11090561,0.06678187,0.05264026,0.56733314,0.02352352,0.01593499,0.13738687
4.01300650,0.68445069,0.10623565,0.06585217,0.05112002,0.55588321,0.02293433,0.01487077,0.13598709
4.01900950,0.67012395,0.10190008,0.06494812,0.05035655,0.54418857,0.02254795,0.01403543,0.13466411
4.02501251,0.65724016,0.09794461,0.06410309,0.05038554,0.53252522,0.02237630,0.01343009,0.13347430
4.03101551,0.64615744,0.09442226,0.06335309,0.05123534,0.52120237,0.02243174,0.01305324,0.13248912
4.03701851,0.63726305,0.09139311,0.06273581,0.05292644,0.51055532,0.02272680,0.01290084,0.13179276
4.04302151,0.63096240,0.08892353,0.06228929,0.05547085,0.50093637,0.02327379,0.01296634,0.13147905
4.04902451,0.62766600,0.08708504,0.06205055,0.05887138,0.49270427,0.02408434,0.01324074,0.13164786
4.05502751,0.62777473,0.08595274,0.06205406,0.06312092,0.48621246,0.02516890,0.01371268,0.13240114
4.06103052,0.63166426,0.08560337,0.06233020,0.06820159,0.48179666,0.02653611,0.01436846,0.13383877
4.06703352,0.63966920,0.08611312,0.06290375,0.07408409,0.47976237,0.02819220,0.01519213,0.13605431
4.07303652,0.65206768,0.08755523,0.06379254,0.08072697,0.48037280,0.03014042,0.01616569,0.13913097
4.07903952,0.66906712,0.08999753,0.06500622,0.08807624,0.48383776,0.03238042,0.01726917,0.14313786
4.08504252,0.69079185,0.09349995,0.06654537,0.09606512,0.49030408,0.03490774,0.01848099,0.14812663
4.09104552,0.71727313,0.09811224,0.06840082,0.10461409,0.49984783,0.03771340,0.01977821,0.15412879
4.09704852,0.74844213,0.10387180,0.07055338,0.11363132,0.51246896,0.04078359,0.02113702,0.16115365
4.10305153,0.78412617,0.11080206,0.07297392,0.12301354,0.52808835,0.04409945,0.02253322,0.16918700
4.10905453,0.82404857,0.11891114,0.07562377,0.13264720,0.54654769,0.04763709,0.02394280,0.17819066
4.11505753,0.86783211,0.12819117,0.07845556,0.14241019,0.56761205,0.05136771,0.02534265,0.18810279
4.12106053,0.91500619,0.13861825,0.08141435,0.15217384,0.59097534,0.05525789,0.02671126,0.19883900
4.12706353,0.96501735,0.15015305,0.08443902,0.16180531,0.61626820,0.05927008,0.02802948,0.21029426
4.13306653,1.01724299,0.16274212,0.08746402,0.17117031,0.64306851,0.06336325,0.02928131,0.22234544
4.13906953,1.07100770,0.17631995,0.09042114,0.18013598,0.67091376,0.06749360,0.03045460,0.23485446
4.14507254,1.12560172,0.19081160,0.09324160,0.18857389,0.69931518,0.07161552,0.03154177,0.24767192
4.15107554,1.18030083,0.20613589,0.09585795,0.19636301,0.72777310,0.07568247,0.03254034,0.26064096
4.15707854,1.23438689,0.22220899,0.09820619,0.20339268,0.75579287,0.07964811,0.03345342,0.27360141
4.16308154,1.28716830,0.23894824,0.10022758,0.20956523,0.78290092,0.08346724,0.03428996,0.28639388
4.16908454,1.33799951,0.25627590,0.10187040,0.21479836,0.80866030,0.08709686,0.03506484,0.29886371
4.17508754,1.38629879,0.27412268,0.10309150,0.21902710,0.83268514,0.09049708,0.03579875,0.31086462
4.18109055,1.43156352,0.29243076,0.10385750,0.22220519,0.85465329,0.09363198,0.03651783,0.32226196
4.18709355,1.47338226,0.31115601,0.10414572,0.22430605,0.87431682,0.09647029,0.03725305,0.33293533
4.19309655,1.51144323,0.33026920,0.10394478,0.22532300,0.89150969,0.09898592,0.03803944,0.34278065
4.19909955,1.54553858,0.34975603,0.10325479,0.22526902,0.90615230,0.10115831,0.03891496,0.35171145
4.20510255,1.57556441,0.36961574,0.10208726,0.22417586,0.91825260,0.10297259,0.03991937,0.35965948
4.21110555,1.60151649,0.38985841,0.10046453,0.22209262,0.92790363,0.10441953,0.04109273,0.36657460
4.21710855,1.62348193,0.41050077,0.09841899,0.21908385,0.93527743,0.10549534,0.04247396,0.37242406
4.22311156,1.64162720,0.43156086,0.09599194,0.21522732,0.94061567,0.10620129,0.04409921,0.37719121
4.22911456,1.65618314,0.45305161,0.09323219,0.21061144,0.94421711,0.10654321,0.04600029,0.38087381
4.23511756,1.66742793,0.47497369,0.09019446,0.20533255,0.94642255,0.10653093,0.04820315,0.38348207
4.24112056,1.67566872,0.49730814,0.08693769,0.19949215,0.94759796,0.10617764,0.05072639,0.38503663
4.24712356,1.68122322,0.52000909,0.08352316,0.19319424,0.94811638,0.10549924,0.05358009,0.38556651
4.25312656,1.68440221,0.54299726,0.08001274,0.18654277,0.94833972,0.10451381,0.05676481,0.38510743
4.25912956,1.68549398,0.56615450,0.07646710,0.17963945,0.94860111,0.10324106,0.06027086,0.38370038
4.26513257,1.68475169,0.58932016,0.07294405,0.17258191,0.94918897,0.10170194,0.06407804,0.38139068
4.27113557,1.68238436,0.61228939,0.06949712,0.16546223,0.95033339,0.09991836,0.06815567,0.37822754
4.27713857,1.67855207,0.63481392,0.06617431,0.15836600,0.95219577,0.09791306,0.07246310,0.37426417
4.28314157,1.67336555,0.65660537,0.06301716,0.15137179,0.95486222,0.09570961,0.07695063,0.36955834
4.28914457,1.66689021,0.67734119,0.06006007,0.14455109,0.95834107,0.09333245,0.08156086,0.36417329
4.29514757,1.65915427,0.69667304,0.05732993,0.13796863,0.96256475,0.09080714,0.08623042,0.35817897
4.30115058,1.65016038,0.71423747,0.05484611,0.13168301,0.96739591,0.08816053,0.09089203,0.35165327
4.30715358,1.63989982,0.72966826,0.05262067,0.12574755,0.97263737,0.08542099,0.09547685,0.34468317
4.31315658,1.62836835,0.74261006,0.05065890,0.12021134,0.97804552,0.08261864,0.09991695,0.33736557
4.31915958,1.61558247,0.75273248,0.04895997,0.11512015,0.98334625,0.07978539,0.10414794,0.32980763
4.32516258,1.60159482,0.75974414,0.04751784,0.11051743,0.98825267,0.07695494,0.10811145,0.32212644
4.33116558,1.58650769,0.76340569,0.04632225,0.10644502,0.99248338,0.07416258,0.11175754,0.31444788
4.33716858,1.57048332,0.76354128,0.04535974,0.10294357,0.99578045,0.07144484,0.11504680,0.30690470
4.34317159,1.55375045,0.76004783,0.04461467,0.10005270,0.99792603,0.06883896,0.11795206,0.29963370
4.34917459,1.53660608,0.75290145,0.04407018,0.09781069,0.99875661,0.06638214,0.12045961,0.29277208
4.35517759,1.51941251,0.74216084,0.04370906,0.09625388,0.99817410,0.06411068,0.12256994,0.28645316
4.36118059,1.50258936,0.72796731,0.04351440,0.09541561,0.99615336,0.06205899,0.12429782,0.28080162
4.36718359,1.48660099,0.71054151,0.04347016,0.09532491,0.99274552,0.06025851,0.12567178,0.27592841
4.37318659,1.47194001,0.69017697,0.04356150,0.09600487,0.98807720,0.05873662,0.12673303,0.27192575
4.37918959,1.45910759,0.66723080,0.04377497,0.09747086,0.98234565,0.05751556,0.12753378,0.26886232
4.38519260,1.44859191,0.64211205,0.04409845,0.09972880,0.97581021,0.05661147,0.12813510,0.26677912
4.39119560,1.44084573,0.61526829,0.04452110,0.10277332,0.96878064,0.05603356,0.12860443,0.26568614
4.39719860,1.43626453,0.58717107,0.04503301,0.10658631,0.96160298,0.05578349,0.12901276,0.26556014
4.40320160,1.43516640,0.55830094,0.04562494,0.11113559,0.95464388,0.05585500,0.12943171,0.26634371
4.40920460,1.43777484,0.52913282,0.04628791,0.11637416,0.94827411,0.05623378,0.12993062,0.26794571
4.41520760,1.44420543,0.50012217,0.04701290,0.12223983,0.94285223,0.05689765,0.13057377,0.27024315
4.42121061,1.45445701,0.47169267,0.04779045,0.12865549,0.93870910,0.05781704,0.13141780,0.27308457
4.42721361,1.46840793,0.44422581,0.04861048,0.13552990,0.93613400,0.05895573,0.13250955,0.27629464
4.43321661,1.48581736,0.41805270,0.04946208,0.14275916,0.93536277,0.06027184,0.13388434,0.27967989
4.43921961,1.50633157,0.39344821,0.05033341,0.15022861,0.93656848,0.06171904,0.13556468,0.28303539
4.44522261,1.52949473,0.37062771,0.05121177,0.15781541,0.93985476,0.06324792,0.13755959,0.28615192
4.45122561,1.55476348,0.34974603,0.05208367,0.16539135,0.94525183,0.06480740,0.13986443,0.28882345
4.45722861,1.58152452,0.33089877,0.05293501,0.17282606,0.95271518,0.06634631,0.14246122,0.29085450
4.46323162,1.60911417,0.31412541,0.05375133,0.17999036,0.96212671,0.06781479,0.14531946,0.29206703
4.46923462,1.63683897,0.29941413,0.05451806,0.18675966,0.97329802,0.06916573,0.14839735,0.29230661
4.47523762,1.66399626,0.28670784,0.05522079,0.19301722,0.98597557,0.07035598,0.15164339,0.29144756
4.48124062,1.68989397,0.27591104,0.05584554,0.19865721,0.99984738,0.07134745,0.15499819,0.28939684
4.48724362,1.71386883,0.26689725,0.05637901,0.20358740,1.01455093,0.07210791,0.15839649,0.28609651
4.49324662,1.73530244,0.25951656,0.05680875,0.20773141,1.02968213,0.07261162,0.16176934,0.28152482
4.49924962,1.75363488,0.25360314,0.05712336,0.21103047,1.04480491,0.07283969,0.16504627,0.27569572
4.50525263,1.76837561,0.24898233,0.05731253,0.21344452,1.05946153,0.07278014,0.16815744,0.26865714
4.51125563,1.77911181,0.24547727,0.05736721,0.21495283,1.07318317,0.07242782,0.17103574,0.26048797
4.51725863,1.78551410,0.24291479,0.05727958,0.21555394,1.08550106,0.07178403,0.17361879,0.25129395
