energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.63731866,1.94468612,0.46098718,0.20427510,0.06438225,0.07659232,0.58796087,0.38889594,0.02864143,1.06593606
-4.63131566,1.95250842,0.47233644,0.20525398,0.06538841,0.07830927,0.60249824,0.38099240,0.02802903,1.07476581
-4.62531266,1.96816456,0.48420169,0.20709175,0.06655648,0.08002648,0.61959314,0.37462218,0.02761605,1.08814778
-4.61930965,1.99101327,0.49633765,0.20974604,0.06787788,0.08169325,0.63901751,0.36973930,0.02738865,1.10565769
-4.61330665,2.02015702,0.50847880,0.21314218,0.06933485,0.08326011,0.66044849,0.36624991,0.02732861,1.12672666
-4.60730365,2.05446024,0.52034339,0.21717443,0.07090063,0.08467963,0.68347294,0.36401535,0.02741383,1.15065282
-4.60130065,2.09257596,0.53163833,0.22170841,0.07254000,0.08590713,0.70759542,0.36285642,0.02761899,1.17661756
-4.59529765,2.13298053,0.54206477,0.22658467,0.07421024,0.08690141,0.73224969,0.36255912,0.02791621,1.20370625
-4.58929465,2.17401561,0.55132436,0.23162342,0.07586243,0.08762537,0.75681333,0.36288146,0.02827584,1.23093293
-4.58329165,2.21393625,0.55912622,0.23663003,0.07744307,0.08804657,0.78062527,0.36356123,0.02866730,1.25726828
-4.57728864,2.25096358,0.56519416,0.24140142,0.07889597,0.08813780,0.80300542,0.36432455,0.02905990,1.28167005
-4.57128564,2.28334025,0.56927428,0.24573276,0.08016425,0.08787757,0.82327584,0.36489485,0.02942370,1.30311483
-4.56528264,2.30938652,0.57114237,0.24942450,0.08119247,0.08725051,0.84078260,0.36500198,0.02973040,1.32063009
-4.55927964,2.32755496,0.57061102,0.25228925,0.08192877,0.08624774,0.85491742,0.36439115,0.02995403,1.33332515
-4.55327664,2.33648125,0.56753598,0.25415834,0.08232683,0.08486705,0.86513821,0.36283126,0.03007175,1.34041992
-4.54727364,2.33502925,0.56182160,0.25488762,0.08234768,0.08311307,0.87098752,0.36012247,0.03006440,1.34127015
-4.54127064,2.32232817,0.55342484,0.25436242,0.08196122,0.08099725,0.87210827,0.35610244,0.02991698,1.33538810
-4.53526763,2.29780033,0.54235783,0.25250144,0.08114739,0.07853763,0.86825587,0.35065132,0.02961903,1.32245778
-4.52926463,2.26117836,0.52868869,0.24925917,0.07989693,0.07575855,0.85930626,0.34369499,0.02916477,1.30234411
-4.52326163,2.21251100,0.51254050,0.24462718,0.07821172,0.07269014,0.84525959,0.33520662,0.02855314,1.27509553
-4.51725863,2.15215762,0.49408843,0.23863376,0.07610467,0.06936765,0.82623931,0.32520649,0.02778761,1.24094021
-4.51125563,2.08077153,0.47355519,0.23134239,0.07359918,0.06583062,0.80248685,0.31376002,0.02687599,1.20027583
-4.50525263,1.99927337,0.45120483,0.22284885,0.07072822,0.06212203,0.77435209,0.30097432,0.02582989,1.15365374
-4.49924962,1.90881569,0.42733538,0.21327728,0.06753311,0.05828724,0.74228030,0.28699325,0.02466425,1.10175819
-4.49324662,1.81074083,0.40227037,0.20277534,0.06406195,0.05437293,0.70679602,0.27199144,0.02339668,1.04538169
-4.48724362,1.70653388,0.37634993,0.19150879,0.06036792,0.05042612,0.66848485,0.25616745,0.02204680,0.98539776
-4.48124062,1.59777327,0.34992162,0.17965567,0.05650748,0.04649311,0.62797397,0.23973654,0.02063549,0.92273232
-4.47523762,1.48608107,0.32333157,0.16740044,0.05253855,0.04261856,0.58591219,0.22292324,0.01918422,0.85833501
-4.46923462,1.37307529,0.29691619,0.15492828,0.04851871,0.03884473,0.54295066,0.20595419,0.01771437,0.79315177
-4.46323162,1.26032606,0.27099494,0.14241979,0.04450363,0.03521085,0.49972474,0.18905146,0.01624659,0.72809968
-4.45722861,1.14931744,0.24586430,0.13004638,0.04054559,0.03175262,0.45683796,0.17242670,0.01480030,0.66404516
-4.45122561,1.04141609,0.22179320,0.11796637,0.03669237,0.02850204,0.41484852,0.15627625,0.01339324,0.60178612
-4.44522261,0.93784759,0.19902005,0.10632200,0.03298628,0.02548731,0.37425870,0.14077730,0.01204115,0.54203858
-4.43921961,0.83968085,0.17775139,0.09523735,0.02946364,0.02273300,0.33550744,0.12608541,0.01075754,0.48542798
-4.43321661,0.74782059,0.15816206,0.08481725,0.02615439,0.02026039,0.29896609,0.11233303,0.00955359,0.43248512
-4.42721361,0.66300729,0.14039678,0.07514702,0.02308209,0.01808794,0.26493721,0.09962932,0.00843816,0.38364651
-4.42121061,0.58582393,0.12457297,0.06629306,0.02026416,0.01623191,0.23365611,0.08806088,0.00741782,0.33925851
-4.41520760,0.51670836,0.11078446,0.05830403,0.01771223,0.01470699,0.20529489,0.07769343,0.00649709,0.29958478
-4.40920460,0.45596999,0.09910588,0.05121271,0.01543277,0.01352707,0.17996824,0.06857413,0.00567858,0.26481614
-4.40320160,0.40380936,0.08959735,0.04503809,0.01342779,0.01270584,0.15774080,0.06073435,0.00496330,0.23508213
-4.39719860,0.36033914,0.08230910,0.03978774,0.01169557,0.01225743,0.13863522,0.05419271,0.00435092,0.21046321
-4.39119560,0.32560508,0.07728577,0.03546027,0.01023150,0.01219686,0.12264063,0.04895814,0.00384003,0.19100301
-4.38519260,0.29960563,0.07457007,0.03204757,0.00902879,0.01254041,0.10972081,0.04503278,0.00342846,0.17671961
-4.37918959,0.28230898,0.07420543,0.02953700,0.00807923,0.01330561,0.09982179,0.04241447,0.00311350,0.16761526
-4.37318659,0.27366655,0.07623756,0.02791305,0.00737374,0.01451123,0.09287834,0.04109876,0.00289209,0.16368396
-4.36718359,0.27362225,0.08071470,0.02715875,0.00690294,0.01617676,0.08881921,0.04108035,0.00276100,0.16491646
-4.36118059,0.28211699,0.08768644,0.02725652,0.00665747,0.01832183,0.08757072,0.04235367,0.00271697,0.17130236
-4.35517759,0.29908827,0.09720106,0.02818855,0.00662822,0.02096525,0.08905886,0.04491286,0.00275672,0.18282926
-4.34917459,0.32446492,0.10930162,0.02993668,0.00680650,0.02412382,0.09320968,0.04875096,0.00287699,0.19947891
-4.34317159,0.35815737,0.12402069,0.03248190,0.00718394,0.02781098,0.09994812,0.05385838,0.00307451,0.22122075
-4.33716858,0.40004414,0.14137412,0.03580333,0.00775241,0.03203520,0.10919549,0.06022081,0.00334592,0.24800303
-4.33116558,0.44995530,0.16135403,0.03987701,0.00850377,0.03679840,0.12086582,0.06781664,0.00368765,0.27974220
-4.32516258,0.50765408,0.18392147,0.04467443,0.00942957,0.04209425,0.13486138,0.07661406,0.00409583,0.31631111
-4.31915958,0.57281783,0.20899907,0.05016093,0.01052077,0.04790655,0.15106775,0.08656804,0.00456611,0.35752686
-4.31315658,0.64501962,0.23646416,0.05629419,0.01176732,0.05420782,0.16934880,0.09761738,0.00509356,0.40313908
-4.30715358,0.72371193,0.26614288,0.06302284,0.01315790,0.06095812,0.18954201,0.10968204,0.00567254,0.45281946
-4.30115058,0.80821376,0.29780561,0.07028533,0.01467961,0.06810420,0.21145456,0.12266098,0.00629661,0.50615353
-4.29514757,0.89770240,0.33116438,0.07800922,0.01631778,0.07557911,0.23486050,0.13643069,0.00695846,0.56263528
-4.28914457,0.99121096,0.36587236,0.08611096,0.01805583,0.08330239,0.25949935,0.15084460,0.00764989,0.62166544
-4.28314157,1.08763256,0.40152595,0.09449617,0.01987532,0.09118073,0.28507643,0.16573351,0.00836189,0.68255396
-4.27713857,1.18573165,0.43766961,0.10306057,0.02175603,0.09910927,0.31126508,0.18090714,0.00908463,0.74452696
-4.27113557,1.28416261,0.47380334,0.11169151,0.02367621,0.10697358,0.33771074,0.19615681,0.00980772,0.80673838
-4.26513257,1.38149558,0.50939301,0.12027010,0.02561299,0.11465210,0.36403714,0.21125928,0.01052026,0.86828610
-4.25912956,1.47624868,0.54388302,0.12867388,0.02754281,0.12201917,0.38985410,0.22598165,0.01121120,0.92823232
-4.25312656,1.56692574,0.57671113,0.13677989,0.02944204,0.12894845,0.41476696,0.24008714,0.01186949,0.98562734
-4.24712356,1.65205816,0.60732480,0.14446815,0.03128762,0.13531668,0.43838722,0.25334157,0.01248443,1.03953611
-4.24112056,1.73024908,0.63519854,0.15162519,0.03305771,0.14100755,0.46034385,0.26552036,0.01304597,1.08906635
-4.23511756,1.80021809,0.65985137,0.15814777,0.03473243,0.14591557,0.48029493,0.27641558,0.01354495,1.13339706
-4.22911456,1.86084430,0.68086387,0.16394624,0.03629449,0.14994982,0.49793893,0.28584291,0.01397343,1.17180612
-4.22311156,1.91120590,0.69789377,0.16894775,0.03772980,0.15303729,0.51302519,0.29364806,0.01432490,1.20369577
-4.21710855,1.95061403,0.71068951,0.17309880,0.03902795,0.15512573,0.52536294,0.29971243,0.01459447,1.22861457
-4.21110555,1.97863945,0.71910105,0.17636734,0.04018263,0.15618595,0.53482857,0.30395768,0.01477905,1.24627483
-4.20510255,1.99513048,0.72308734,0.17874393,0.04119179,0.15621322,0.54137055,0.30634893,0.01487740,1.25656457
-4.19909955,2.00022120,0.72272009,0.18024225,0.04205772,0.15522801,0.54501188,0.30689653,0.01489017,1.25955338
-4.19309655,1.99432953,0.71818352,0.18089864,0.04278696,0.15327573,0.54584973,0.30565622,0.01481982,1.25549174
-4.18709355,1.97814491,0.70977016,0.18077085,0.04338997,0.15042571,0.54405242,0.30272761,0.01467056,1.24480379
-4.18109055,1.95260630,0.69787271,0.17993597,0.04388068,0.14676934,0.53985369,0.29825115,0.01444813,1.22807388
-4.17508754,1.91887122,0.68297235,0.17848761,0.04427591,0.14241748,0.53354457,0.29240367,0.01415965,1.20602731
-4.16908454,1.87827734,0.66562403,0.17653258,0.04459464,0.13749722,0.52546314,0.28539262,0.01381332,1.17950627
-4.16308154,1.83229814,0.64643914,0.17418701,0.04485719,0.13214828,0.51598266,0.27744935,0.01341817,1.14944190
-4.15707854,1.78249465,0.62606657,0.17157224,0.04508435,0.12651890,0.50549849,0.26882171,0.01298380,1.11682367
-4.15107554,1.73046523,0.60517270,0.16881059,0.04529650,0.12076179,0.49441453,0.25976622,0.01252010,1.08266748
-4.14507254,1.67779545,0.58442114,0.16602123,0.04551270,0.11502989,0.48312951,0.25054026,0.01203697,1.04798369
-4.13906953,1.62601006,0.56445312,0.16331615,0.04574988,0.10947241,0.47202387,0.24139438,0.01154414,1.01374630
-4.13306653,1.57652875,0.54586910,0.16079663,0.04602209,0.10423111,0.46144758,0.23256532,0.01105090,0.98086453
-4.12706353,1.53062727,0.52921219,0.15855016,0.04633982,0.09943696,0.45170954,0.22426965,0.01056601,0.95015778
-4.12106053,1.48940508,0.51495412,0.15664791,0.04670957,0.09520729,0.44306872,0.21669853,0.01009754,0.92233464
-4.11505753,1.45376047,0.50348381,0.15514294,0.04713340,0.09164350,0.43572747,0.21001349,0.00965281,0.89797668
-4.10905453,1.42437357,0.49509910,0.15406910,0.04760881,0.08882931,0.42982713,0.20434352,0.00923831,0.87752732
-4.10305153,1.40169753,0.49000157,0.15344061,0.04812872,0.08682956,0.42544602,0.19978336,0.00885972,0.86128588
-4.09704852,1.38595753,0.48829447,0.15325238,0.04868160,0.08568954,0.42259986,0.19639299,0.00852191,0.84940676
-4.09104552,1.37715743,0.48998377,0.15348107,0.04925182,0.08543487,0.42124441,0.19419836,0.00822897,0.84190348
-4.08504252,1.37509310,0.49498184,0.15408661,0.04982015,0.08607180,0.42128025,0.19319310,0.00798425,0.83865718
-4.07903952,1.37937176,0.50311381,0.15501438,0.05036439,0.08758784,0.42255946,0.19334117,0.00779041,0.83942890
-4.07303652,1.38943614,0.51412597,0.15619778,0.05086013,0.08995281,0.42489373,0.19458024,0.00764946,0.84387519
-4.06703352,1.40459242,0.52769590,0.15756109,0.05128163,0.09312008,0.42806381,0.19682566,0.00756281,0.85156612
-4.06103052,1.42404083,0.54344402,0.15902259,0.05160271,0.09702809,0.43182964,0.19997483,0.00753133,0.86200503
-4.05502751,1.44690758,0.56094598,0.16049775,0.05179776,0.10160195,0.43594093,0.20391176,0.00755535,0.87464924
-4.04902451,1.47227716,0.57974557,0.16190240,0.05184263,0.10675524,0.44014772,0.20851168,0.00763468,0.88893105
-4.04302151,1.49922385,0.59936770,0.16315576,0.05171561,0.11239190,0.44421051,0.21364560,0.00776869,0.90427809
-4.03701851,1.52684149,0.61933123,0.16418322,0.05139825,0.11840818,0.44790962,0.21918454,0.00795629,0.92013273
-4.03101551,1.55427065,0.63916107,0.16491879,0.05087607,0.12469473,0.45105333,0.22500349,0.00819595,0.93596956
-4.02501251,1.58072258,0.65839958,0.16530712,0.05013919,0.13113863,0.45348469,0.23098487,0.00848576,0.95131087
-4.01900950,1.60549923,0.67661678,0.16530507,0.04918271,0.13762562,0.45508657,0.23702149,0.00882348,0.96573935
-4.01300650,1.62800902,0.69341935,0.16488270,0.04800700,0.14404230,0.45578494,0.24301898,0.00920657,0.97890806
-4.00700350,1.64777820,0.70845815,0.16402378,0.04661772,0.15027832,0.45555014,0.24889758,0.00963227,0.99054727
-4.00100050,1.66445756,0.72143429,0.16272574,0.04502569,0.15622863,0.45439635,0.25459343,0.01009768,1.00046818
-3.99499750,1.67782464,0.73210361,0.16099910,0.04324654,0.16179569,0.45237903,0.26005926,0.01059985,1.00856364
-3.98899450,1.68778179,0.74027950,0.15886648,0.04130024,0.16689148,0.44959086,0.26526453,0.01113588,1.01480586
-3.98299150,1.69435018,0.74583432,0.15636117,0.03921044,0.17143954,0.44615599,0.27019519,0.01170297,1.01924149
-3.97698849,1.69766050,0.74869914,0.15352539,0.03700369,0.17537666,0.44222326,0.27485291,0.01229854,1.02198442
-3.97098549,1.69794075,0.74886223,0.15040837,0.03470866,0.17865434,0.43795845,0.27925412,0.01292027,1.02320659
-3.96498249,1.69550184,0.74636610,0.14706422,0.03235520,0.18123998,0.43353608,0.28342865,0.01356616,1.02312732
-3.95897949,1.69072159,0.74130359,0.14354988,0.02997351,0.18311758,0.42913110,0.28741827,0.01423449,1.02200178
-3.95297649,1.68402800,0.73381280,0.13992300,0.02759326,0.18428814,0.42491083,0.29127508,0.01492385,1.02010887
-3.94697349,1.67588223,0.72407138,0.13624012,0.02524287,0.18476943,0.42102749,0.29505987,0.01563303,1.01773926
-3.94097049,1.66676218,0.71229019,0.13255488,0.02294877,0.18459549,0.41761176,0.29884045,0.01636096,1.01518392
-3.93496748,1.65714710,0.69870661,0.12891673,0.02073490,0.18381549,0.41476743,0.30269012,0.01710652,1.01272361
-3.92896448,1.64750377,0.68357769,0.12536974,0.01862227,0.18249231,0.41256762,0.30668608,0.01786846,1.01061973
-3.92296148,1.63827460,0.66717339,0.12195191,0.01662869,0.18070062,0.41105238,0.31090809,0.01864513,1.00910673
-3.91695848,1.62986805,0.64977004,0.11869473,0.01476860,0.17852477,0.41022805,0.31543716,0.01943439,1.00838638
-3.91095548,1.62265136,0.63164427,0.11562310,0.01305311,0.17605636,0.41006813,0.32035428,0.02023338,1.00862393
-3.90495248,1.61694565,0.61306744,0.11275557,0.01149006,0.17339173,0.41051563,0.32573930,0.02103843,1.00994616
-3.89894947,1.61302336,0.59430083,0.11010476,0.01008426,0.17062938,0.41148680,0.33166972,0.02184491,1.01244119
-3.89294647,1.61110759,0.57559155,0.10767806,0.00883774,0.16786750,0.41287588,0.33821947,0.02264724,1.01615990
-3.88694347,1.61137329,0.55716919,0.10547843,0.00775012,0.16520154,0.41456080,0.34545764,0.02343886,1.02111871
-3.88094047,1.61394956,0.53924332,0.10350528,0.00681893,0.16272204,0.41640926,0.35344698,0.02421235,1.02730328
-3.87493747,1.61892290,0.52200168,0.10175540,0.00604002,0.16051269,0.41828518,0.36224223,0.02495957,1.03467290
-3.86893447,1.62634067,0.50560897,0.10022376,0.00540790,0.15864868,0.42005495,0.37188825,0.02567193,1.04316516
-3.86293147,1.63621455,0.49020627,0.09890433,0.00491603,0.15719528,0.42159337,0.38241794,0.02634065,1.05270048
-3.85692846,1.64852346,0.47591086,0.09779064,0.00455715,0.15620683,0.42278889,0.39384990,0.02695714,1.06318634
-3.85092546,1.66321563,0.46281634,0.09687631,0.00432349,0.15572583,0.42354803,0.40618602,0.02751333,1.07452088
-3.84492246,1.68020977,0.45099303,0.09615524,0.00420691,0.15578246,0.42379880,0.41940903,0.02800214,1.08659570
-3.83891946,1.69939527,0.44048844,0.09562174,0.00419908,0.15639416,0.42349301,0.43348002,0.02841778,1.09929791
-3.83291646,1.72063139,0.43132789,0.09527042,0.00429147,0.15756549,0.42260744,0.44833637,0.02875617,1.11251138
-3.82691346,1.74374600,0.42351513,0.09509592,0.00447541,0.15928814,0.42114392,0.46388992,0.02901523,1.12611734
-3.82091046,1.76853393,0.41703305,0.09509259,0.00474209,0.16154108,0.41912846,0.48002586,0.02919510,1.13999457
-3.81490745,1.79475570,0.41184452,0.09525401,0.00508245,0.16429093,0.41660951,0.49660231,0.02929834,1.15401948
-3.80890445,1.82213692,0.40789332,0.09557256,0.00548721,0.16749244,0.41365547,0.51345092,0.02932994,1.16806628
-3.80290145,1.85036910,0.40510544,0.09603901,0.00594677,0.17108922,0.41035189,0.53037847,0.02929735,1.18200766
-3.79689845,1.87911220,0.40339061,0.09664214,0.00645118,0.17501473,0.40679824,0.54716972,0.02921031,1.19571612
-3.79089545,1.90799934,0.40264426,0.09736860,0.00699015,0.17919341,0.40310478,0.56359140,0.02908065,1.20906627
-3.78489245,1.93664398,0.40275001,0.09820279,0.00755303,0.18354229,0.39938937,0.57939743,0.02892202,1.22193807
-3.77888944,1.96464938,0.40358250,0.09912708,0.00812892,0.18797269,0.39577467,0.59433509,0.02874948,1.23422107
-3.77288644,1.99162040,0.40501083,0.10012210,0.00870672,0.19239243,0.39238561,0.60815218,0.02857909,1.24581947
-3.76688344,2.01717698,0.40690225,0.10116729,0.00927530,0.19670810,0.38934724,0.62060468,0.02842749,1.25665774
-3.76088044,2.04096885,0.40912624,0.10224158,0.00982365,0.20082773,0.38678294,0.63146477,0.02831135,1.26668644
-3.75487744,2.06269054,0.41155857,0.10332422,0.01034109,0.20466348,0.38481301,0.64052881,0.02824697,1.27588770
-3.74887444,2.08209585,0.41408536,0.10439566,0.01081752,0.20813438,0.38355338,0.64762482,0.02824970,1.28427998
-3.74287144,2.09901067,0.41660680,0.10543848,0.01124359,0.21116905,0.38311452,0.65261922,0.02833356,1.29192148
-3.73686843,2.11334333,0.41904039,0.10643821,0.01161099,0.21370817,0.38360033,0.65542235,0.02851075,1.29891173
-3.73086543,2.12509148,0.42132334,0.10738411,0.01191264,0.21570659,0.38510685,0.65599259,0.02879129,1.30539108
-3.72486243,2.13434489,0.42341416,0.10826973,0.01214287,0.21713499,0.38772083,0.65433870,0.02918265,1.31153769
-3.71885943,2.14128368,0.42529320,0.10909331,0.01229759,0.21798100,0.39151794,0.65052041,0.02968948,1.31756202
-3.71285643,2.14617178,0.42696200,0.10985784,0.01237438,0.21824962,0.39656079,0.64464701,0.03031334,1.32369881
-3.70685343,2.14934588,0.42844162,0.11057099,0.01237254,0.21796297,0.40289668,0.63687413,0.03105263,1.33019697
-3.70085043,2.15120029,0.42976992,0.11124468,0.01229310,0.21715938,0.41055513,0.62739880,0.03190242,1.33730763
-3.69484742,2.15216840,0.43099795,0.11189447,0.01213878,0.21589177,0.41954557,0.61645303,0.03285456,1.34527114
-3.68884442,2.15270198,0.43218566,0.11253872,0.01191383,0.21422552,0.42985507,0.60429618,0.03389773,1.35430364
-3.68284142,2.15324936,0.43339727,0.11319767,0.01162395,0.21223584,0.44144651,0.59120660,0.03501772,1.36458407
-3.67683842,2.15423387,0.43469649,0.11389241,0.01127602,0.21000489,0.45425742,0.57747277,0.03619772,1.37624235
-3.67083542,2.15603391,0.43614199,0.11464382,0.01087794,0.20761879,0.46819955,0.56338444,0.03741885,1.38934959
-3.66483242,2.15896580,0.43778336,0.11547167,0.01043837,0.20516460,0.48315944,0.54922423,0.03866062,1.40391096
-3.65882941,2.16327055,0.43965788,0.11639380,0.00996648,0.20272758,0.49900008,0.53525978,0.03990169,1.41986169
-3.65282641,2.16910528,0.44178827,0.11742546,0.00947176,0.20038889,0.51556376,0.52173708,0.04112055,1.43706664
-3.64682341,2.17653983,0.44418161,0.11857896,0.00896375,0.19822365,0.53267597,0.50887487,0.04229638,1.45532342
-3.64082041,2.18555860,0.44682945,0.11986349,0.00845185,0.19629972,0.55015033,0.49686053,0.04340986,1.47436901
-3.63481741,2.19606747,0.44970911,0.12128523,0.00794519,0.19467699,0.56779439,0.48584724,0.04444400,1.49388952
-3.62881441,2.20790509,0.45278606,0.12284769,0.00745247,0.19340740,0.58541589,0.47595262,0.04538498,1.51353254
-3.62281141,2.22085774,0.45601717,0.12455221,0.00698183,0.19253541,0.60282935,0.46725867,0.04622283,1.53292130
-3.61680840,2.23467657,0.45935462,0.12639856,0.00654083,0.19209894,0.61986248,0.45981275,0.04695203,1.55166987
-3.61080540,2.24909583,0.46275008,0.12838566,0.00613639,0.19213059,0.63636207,0.45362962,0.04757190,1.56939860
-3.60480240,2.26385090,0.46615891,0.13051220,0.00577473,0.19265904,0.65219905,0.44869406,0.04808684,1.58574859
-3.59879940,2.27869455,0.46954396,0.13277723,0.00546142,0.19371033,0.66727230,0.44496407,0.04850631,1.60039475
-3.59279640,2.29341039,0.47287870,0.13518047,0.00520132,0.19530888,0.68151094,0.44237429,0.04884455,1.61305639
-3.58679340,2.30782236,0.47614943,0.13772252,0.00499864,0.19747820,0.69487499,0.44083943,0.04912008,1.62350499
-3.58079040,2.32179965,0.47935622,0.14040462,0.00485688,0.20024090,0.70735413,0.44025763,0.04935496,1.63156867
-3.57478739,2.33525662,0.48251266,0.14322828,0.00477884,0.20361823,0.71896475,0.44051351,0.04957375,1.63713322
