energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.20260130,0.40999876,0.17086226,0.00904262,0.14783600,0.06006027,0.00952009,0.01218254,0.25480927,0.00000000
3.20860430,0.37828745,0.15213588,0.00877938,0.13278543,0.05609777,0.00847415,0.01130726,0.24777482,0.00000000
3.21460730,0.35024111,0.13534194,0.00857157,0.11960538,0.05265966,0.00759217,0.01061409,0.24109047,0.00000000
3.22061031,0.32587951,0.12050929,0.00841812,0.10827952,0.04973932,0.00687890,0.01009522,0.23482924,0.00000000
3.22661331,0.30518279,0.10764778,0.00831748,0.09876904,0.04732453,0.00633812,0.00974055,0.22906276,0.00000000
3.23261631,0.28809676,0.09675331,0.00826749,0.09101748,0.04539790,0.00597294,0.00953804,0.22385544,0.00000000
3.23861931,0.27453825,0.08781270,0.00826531,0.08495549,0.04393732,0.00578623,0.00947405,0.21925931,0.00000000
3.24462231,0.26440046,0.08080785,0.00830739,0.08050536,0.04291651,0.00578084,0.00953379,0.21530990,0.00000000
3.25062531,0.25755809,0.07571937,0.00838940,0.07758515,0.04230559,0.00595984,0.00970165,0.21202325,0.00000000
3.25662831,0.25387233,0.07252934,0.00850633,0.07611245,0.04207173,0.00632663,0.00996173,0.20939431,0.00000000
3.26263132,0.25319558,0.07122325,0.00865256,0.07600769,0.04217982,0.00688492,0.01029816,0.20739683,0.00000000
3.26863432,0.25537591,0.07179103,0.00882195,0.07719689,0.04259327,0.00763864,0.01069561,0.20598449,0.00000000
3.27463732,0.26026116,0.07422725,0.00900806,0.07961395,0.04327476,0.00859180,0.01113972,0.20509354,0.00000000
3.28064032,0.26770277,0.07853053,0.00920431,0.08320246,0.04418712,0.00974815,0.01161746,0.20464644,0.00000000
3.28664332,0.27755913,0.08470219,0.00940424,0.08791702,0.04529414,0.01111088,0.01211764,0.20455645,0.00000000
3.29264632,0.28969850,0.09274427,0.00960173,0.09372405,0.04656145,0.01268222,0.01263121,0.20473277,0.00000000
3.29864932,0.30400144,0.10265713,0.00979123,0.10060228,0.04795724,0.01446294,0.01315165,0.20508607,0.00000000
3.30465233,0.32036264,0.11443659,0.00996803,0.10854273,0.04945308,0.01645197,0.01367527,0.20553388,0.00000000
3.31065533,0.33869219,0.12807100,0.01012842,0.11754829,0.05102449,0.01864588,0.01420144,0.20600566,0.00000000
3.31665833,0.35891610,0.14353823,0.01026990,0.12763303,0.05265152,0.02103850,0.01473277,0.20644717,0.00000000
3.32266133,0.38097630,0.16080287,0.01039128,0.13882109,0.05431907,0.02362053,0.01527522,0.20682393,0.00000000
3.32866433,0.40482988,0.17981368,0.01049279,0.15114521,0.05601717,0.02637929,0.01583809,0.20712349,0.00000000
3.33466733,0.43044784,0.20050169,0.01057605,0.16464512,0.05774105,0.02929848,0.01643395,0.20735654,0.00000000
3.34067034,0.45781319,0.22277879,0.01064405,0.17936554,0.05949103,0.03235812,0.01707848,0.20755650,0.00000000
3.34667334,0.48691878,0.24653726,0.01070105,0.19535406,0.06127231,0.03553464,0.01779020,0.20777791,0.00000000
3.35267634,0.51776478,0.27165005,0.01075241,0.21265890,0.06309462,0.03880103,0.01859018,0.20809347,0.00000000
3.35867934,0.55035595,0.29797216,0.01080438,0.23132651,0.06497172,0.04212716,0.01950157,0.20859007,0.00000000
3.36468234,0.58469909,0.32534285,0.01086386,0.25139922,0.06692084,0.04548026,0.02054924,0.20936377,0.00000000
3.37068534,0.62080042,0.35358891,0.01093810,0.27291294,0.06896210,0.04882550,0.02175920,0.21051432,0.00000000
3.37668834,0.65866342,0.38252873,0.01103442,0.29589492,0.07111784,0.05212669,0.02315813,0.21213917,0.00000000
3.38269135,0.69828685,0.41197714,0.01115992,0.32036169,0.07341193,0.05534705,0.02477282,0.21432748,0.00000000
3.38869435,0.73966331,0.44175072,0.01132116,0.34631724,0.07586922,0.05845004,0.02662964,0.21715449,0.00000000
3.39469735,0.78277806,0.47167346,0.01152391,0.37375137,0.07851481,0.06140026,0.02875402,0.22067627,0.00000000
3.40070035,0.82760821,0.50158233,0.01177290,0.40263828,0.08137354,0.06416433,0.03116992,0.22492543,0.00000000
3.40670335,0.87412214,0.53133264,0.01207163,0.43293544,0.08446943,0.06671169,0.03389931,0.22990779,0.00000000
3.41270635,0.92227883,0.56080260,0.01242222,0.46458254,0.08782507,0.06901541,0.03696171,0.23560031,0.00000000
3.41870935,0.97202714,0.58989695,0.01282530,0.49750065,0.09146113,0.07105286,0.04037368,0.24195022,0.00000000
3.42471236,1.02330459,0.61854924,0.01327997,0.53159146,0.09539578,0.07280621,0.04414832,0.24887558,0.00000000
3.43071536,1.07603552,0.64672253,0.01378380,0.56673649,0.09964408,0.07426287,0.04829474,0.25626710,0.00000000
3.43671836,1.13012842,0.67440823,0.01433288,0.60279631,0.10421731,0.07541565,0.05281757,0.26399115,0.00000000
3.44272136,1.18547231,0.70162306,0.01492191,0.63960969,0.10912221,0.07626285,0.05771635,0.27189387,0.00000000
3.44872436,1.24193201,0.72840410,0.01554436,0.67699263,0.11436017,0.07680803,0.06298493,0.27980606,0.00000000
3.45472736,1.29934248,0.75480191,0.01619258,0.71473740,0.11992633,0.07705973,0.06861086,0.28754871,0.00000000
3.46073037,1.35750232,0.78087214,0.01685801,0.75261157,0.12580861,0.07703092,0.07457477,0.29493886,0.00000000
3.46673337,1.41616664,0.80666589,0.01753137,0.79035715,0.13198674,0.07673838,0.08084971,0.30179557,0.00000000
3.47273637,1.47503998,0.83221923,0.01820282,0.82769007,0.13843133,0.07620186,0.08740065,0.30794559,0.00000000
3.47873937,1.53376946,0.85754262,0.01886224,0.86430015,0.14510302,0.07544331,0.09418397,0.31322872,0.00000000
3.48474237,1.59193919,0.88261066,0.01949932,0.89985172,0.15195178,0.07448590,0.10114717,0.31750241,0.00000000
3.49074537,1.64906620,0.90735304,0.02010383,0.93398527,0.15891654,0.07335319,0.10822874,0.32064558,0.00000000
3.49674837,1.70459898,0.93164721,0.02066571,0.96632017,0.16592506,0.07206821,0.11535834,0.32256156,0.00000000
3.50275138,1.75791891,0.95531345,0.02117533,0.99645880,0.17289424,0.07065274,0.12245725,0.32317989,0.00000000
3.50875438,1.80834538,0.97811278,0.02162356,1.02399209,0.17973095,0.06912663,0.12943918,0.32245722,0.00000000
3.51475738,1.85514478,0.99974823,0.02200194,1.04850664,0.18633325,0.06750730,0.13621145,0.32037723,0.00000000
3.52076038,1.89754355,1.01986954,0.02230282,1.06959320,0.19259225,0.06580939,0.14267659,0.31694960,0.00000000
3.52676338,1.93474532,1.03808133,0.02251951,1.08685652,0.19839438,0.06404465,0.14873428,0.31220829,0.00000000
3.53276638,1.96595152,1.05395458,0.02264634,1.09992626,0.20362424,0.06222190,0.15428364,0.30620913,0.00000000
3.53876938,1.99038507,1.06704100,0.02267881,1.10846845,0.20816764,0.06034730,0.15922578,0.29902707,0.00000000
3.54477239,2.00731606,1.07688960,0.02261370,1.11219721,0.21191514,0.05842463,0.16346657,0.29075302,0.00000000
3.55077539,2.01608848,1.08306485,0.02244912,1.11088611,0.21476551,0.05645582,0.16691946,0.28149066,0.00000000
3.55677839,2.01614660,1.08516538,0.02218460,1.10437858,0.21662931,0.05444147,0.16950829,0.27135318,0.00000000
3.56278139,2.00705970,1.08284236,0.02182116,1.09259681,0.21743222,0.05238150,0.17116992,0.26046030,0.00000000
3.56878439,1.98854390,1.07581658,0.02136128,1.07554863,0.21711798,0.05027574,0.17185658,0.24893534,0.00000000
3.57478739,1.96047970,1.06389325,0.02080895,1.05333188,0.21565090,0.04812454,0.17153779,0.23690272,0.00000000
3.58079040,1.92292433,1.04697378,0.02016957,1.02613590,0.21301765,0.04592930,0.17020183,0.22448572,0.00000000
3.58679340,1.87611791,1.02506389,0.01944992,0.99423994,0.20922833,0.04369286,0.16785650,0.21180461,0.00000000
3.59279640,1.82048309,0.99827749,0.01865802,0.95800845,0.20431670,0.04141988,0.16452932,0.19897510,0.00000000
3.59879940,1.75661788,0.96683630,0.01780296,0.91788332,0.19833955,0.03911692,0.16026699,0.18610709,0.00000000
3.60480240,1.68528198,0.93106502,0.01689474,0.87437335,0.19137528,0.03679252,0.15513425,0.17330367,0.00000000
3.61080540,1.60737707,0.89138248,0.01594405,0.82804140,0.18352163,0.03445712,0.14921203,0.16066035,0.00000000
3.61680840,1.52392199,0.84828909,0.01496201,0.77948967,0.17489284,0.03212275,0.14259511,0.14826450,0.00000000
3.62281141,1.43602396,0.80235136,0.01395993,0.72934384,0.16561615,0.02980276,0.13538936,0.13619492,0.00000000
3.62881441,1.34484710,0.75418423,0.01294907,0.67823670,0.15582804,0.02751139,0.12770858,0.12452146,0.00000000
3.63481741,1.25157970,0.70443208,0.01194036,0.62679196,0.14567015,0.02526326,0.11967126,0.11330491,0.00000000
3.64082041,1.15740174,0.65374929,0.01094419,0.57560893,0.13528526,0.02307293,0.11139721,0.10259677,0.00000000
3.64682341,1.06345395,0.60278138,0.00997016,0.52524862,0.12481336,0.02095441,0.10300436,0.09243930,0.00000000
3.65282641,0.97080970,0.55214729,0.00902695,0.47622184,0.11438806,0.01892068,0.09460574,0.08286552,0.00000000
3.65882941,0.88045078,0.50242375,0.00812212,0.42897955,0.10413337,0.01698332,0.08630683,0.07389941,0.00000000
3.66483242,0.79324769,0.45413213,0.00726204,0.38390588,0.09416108,0.01515215,0.07820335,0.06555612,0.00000000
3.67083542,0.70994519,0.40772814,0.00645182,0.34131373,0.08456872,0.01343508,0.07037944,0.05784241,0.00000000
3.67683842,0.63115309,0.36359472,0.00569528,0.30144310,0.07543817,0.01183785,0.06290651,0.05075706,0.00000000
3.68284142,0.55734232,0.32203800,0.00499499,0.26446183,0.06683490,0.01036407,0.05584251,0.04429153,0.00000000
3.68884442,0.48884599,0.28328626,0.00435231,0.23046865,0.05880786,0.00901520,0.04923171,0.03843063,0.00000000
3.69484742,0.42586482,0.24749174,0.00376749,0.19949806,0.05138991,0.00779066,0.04310501,0.03315331,0.00000000
3.70085043,0.36847640,0.21473469,0.00323977,0.17152678,0.04459871,0.00668803,0.03748064,0.02843352,0.00000000
3.70685343,0.31664740,0.18502949,0.00276752,0.14648123,0.03843808,0.00570324,0.03236511,0.02424113,0.00000000
3.71285643,0.27024789,0.15833223,0.00234841,0.12424573,0.03289957,0.00483085,0.02775456,0.02054281,0.00000000
3.71885943,0.22906709,0.13454920,0.00197949,0.10467098,0.02796430,0.00406432,0.02363619,0.01730298,0.00000000
3.72486243,0.19282955,0.11354598,0.00165741,0.08758243,0.02360481,0.00339627,0.01998980,0.01448469,0.00000000
3.73086543,0.16121125,0.09515655,0.00137853,0.07278831,0.01978707,0.00281882,0.01678939,0.01205043,0.00000000
3.73686843,0.13385495,0.07919219,0.00113903,0.06008699,0.01647224,0.00232376,0.01400471,0.00996291,0.00000000
3.74287144,0.11038423,0.06544972,0.00093508,0.04927361,0.01361847,0.00190286,0.01160269,0.00818571,0.00000000
3.74887444,0.09041613,0.05371894,0.00076288,0.04014577,0.01118243,0.00154806,0.00954880,0.00668384,0.00000000
3.75487744,0.07357189,0.04378915,0.00061880,0.03250822,0.00912068,0.00125160,0.00780817,0.00542421,0.00000000
3.76088044,0.05948588,0.03545453,0.00049940,0.02617669,0.00739079,0.00100620,0.00634666,0.00437600,0.00000000
3.76688344,0.04781269,0.02851859,0.00040153,0.02098077,0.00595230,0.00080519,0.00513164,0.00351090,0.00000000
3.77288644,0.03823245,0.02279742,0.00032233,0.01676593,0.00476738,0.00064253,0.00413264,0.00280326,0.00000000
3.77888944,0.03045451,0.01812210,0.00025928,0.01339487,0.00380139,0.00051290,0.00332188,0.00223018,0.00000000
3.78489245,0.02421979,0.01434028,0.00021019,0.01074828,0.00302317,0.00041174,0.00267463,0.00177156,0.00000000
3.79089545,0.01930194,0.01131690,0.00017324,0.00872508,0.00240524,0.00033527,0.00216941,0.00140997,0.00000000
3.79689845,0.01550750,0.00893448,0.00014694,0.00724231,0.00192387,0.00028047,0.00178819,0.00113064,0.00000000
3.80290145,0.01267546,0.00709285,0.00013017,0.00623482,0.00155905,0.00024511,0.00151641,0.00092128,0.00000000
3.80890445,0.01067626,0.00570861,0.00012213,0.00565469,0.00129437,0.00022778,0.00134304,0.00077196,0.00000000
3.81490745,0.00941046,0.00471433,0.00012235,0.00547072,0.00111686,0.00022782,0.00126054,0.00067497,0.00000000
3.82091046,0.00880732,0.00405770,0.00013067,0.00566776,0.00101685,0.00024542,0.00126481,0.00062463,0.00000000
3.82691346,0.00882324,0.00370059,0.00014724,0.00624608,0.00098775,0.00028154,0.00135516,0.00061715,0.00000000
3.83291646,0.00944030,0.00361814,0.00017249,0.00722082,0.00102584,0.00033803,0.00153425,0.00065051,0.00000000
3.83891946,0.01066479,0.00379797,0.00020712,0.00862131,0.00113011,0.00041756,0.00180800,0.00072425,0.00000000
3.84492246,0.01252586,0.00423942,0.00025208,0.01049048,0.00130206,0.00052369,0.00218552,0.00083943,0.00000000
3.85092546,0.01507416,0.00495291,0.00030856,0.01288412,0.00154549,0.00066091,0.00267903,0.00099839,0.00000000
3.85692846,0.01838048,0.00595939,0.00037795,0.01587003,0.00186635,0.00083460,0.00330371,0.00120473,0.00000000
3.86293147,0.02253428,0.00728980,0.00046183,0.01952694,0.00227254,0.00105108,0.00407752,0.00146309,0.00000000
3.86893447,0.02764205,0.00898464,0.00056190,0.02394321,0.00277367,0.00131756,0.00502099,0.00177906,0.00000000
3.87493747,0.03382534,0.01109342,0.00067995,0.02921512,0.00338088,0.00164210,0.00615687,0.00215901,0.00000000
3.88094047,0.04121851,0.01367414,0.00081784,0.03544482,0.00410656,0.00203354,0.00750972,0.00260992,0.00000000
3.88694347,0.04996588,0.01679252,0.00097739,0.04273776,0.00496403,0.00250133,0.00910542,0.00313919,0.00000000
3.89294647,0.06021844,0.02052121,0.00116032,0.05119969,0.00596720,0.00305543,0.01097044,0.00375444,0.00000000
3.89894947,0.07212998,0.02493862,0.00136821,0.06093321,0.00713018,0.00370599,0.01313116,0.00446325,0.00000000
3.90495248,0.08585255,0.03012762,0.00160237,0.07203380,0.00846683,0.00446316,0.01561289,0.00527293,0.00000000
3.91095548,0.10153142,0.03617389,0.00186379,0.08458557,0.00999022,0.00533666,0.01843890,0.00619025,0.00000000
3.91695848,0.11929955,0.04316389,0.00215303,0.09865664,0.01171217,0.00633545,0.02162928,0.00722115,0.00000000
3.92296148,0.13927158,0.05118266,0.00247014,0.11429454,0.01364258,0.00746727,0.02519976,0.00837045,0.00000000
3.92896448,0.16153768,0.06031118,0.00281461,0.13152154,0.01578893,0.00873815,0.02916052,0.00964163,0.00000000
3.93496748,0.18615739,0.07062356,0.00318527,0.15033033,0.01815563,0.01015194,0.03351495,0.01103652,0.00000000
3.94097049,0.21315356,0.08218395,0.00358025,0.17068022,0.02074352,0.01170980,0.03825858,0.01255518,0.00000000
3.94697349,0.24250694,0.09504336,0.00399697,0.19249409,0.02354934,0.01340975,0.04337805,0.01419567,0.00000000
3.95297649,0.27415140,0.10923646,0.00443212,0.21565633,0.02656529,0.01524622,0.04885033,0.01595401,0.00000000
3.95897949,0.30797032,0.12477833,0.00488167,0.24001206,0.02977876,0.01720972,0.05464220,0.01782418,0.00000000
3.96498249,0.34379427,0.14166160,0.00534094,0.26536782,0.03317209,0.01928659,0.06071002,0.01979817,0.00000000
3.97098549,0.38140029,0.15985372,0.00580466,0.29149381,0.03672256,0.02145889,0.06699991,0.02186623,0.00000000
3.97698849,0.42051295,0.17929478,0.00626710,0.31812782,0.04040249,0.02370440,0.07344827,0.02401709,0.00000000
3.98299150,0.46080732,0.19989597,0.00672219,0.34498089,0.04417957,0.02599684,0.07998284,0.02623838,0.00000000
3.98899450,0.50191393,0.22153860,0.00716367,0.37174456,0.04801732,0.02830624,0.08652402,0.02851712,0.00000000
3.99499750,0.54342554,0.24407408,0.00758529,0.39809954,0.05187576,0.03059947,0.09298676,0.03084020,0.00000000
4.00100050,0.58490584,0.26732466,0.00798098,0.42372559,0.05571221,0.03284093,0.09928272,0.03319507,0.00000000
4.00700350,0.62589957,0.29108524,0.00834504,0.44831213,0.05948223,0.03499347,0.10532273,0.03557030,0.00000000
4.01300650,0.66594392,0.31512594,0.00867234,0.47156929,0.06314073,0.03701932,0.11101944,0.03795627,0.00000000
4.01900950,0.70458070,0.33919584,0.00895848,0.49323881,0.06664303,0.03888122,0.11629014,0.04034568,0.00000000
4.02501251,0.74136883,0.36302731,0.00919995,0.51310426,0.06994608,0.04054351,0.12105945,0.04273417,0.00000000
4.03101551,0.77589670,0.38634138,0.00939427,0.53100009,0.07300954,0.04197327,0.12526191,0.04512066,0.00000000
4.03701851,0.80779377,0.40885347,0.00954005,0.54681892,0.07579692,0.04314140,0.12884435,0.04750760,0.00000000
4.04302151,0.83674092,0.43027979,0.00963706,0.56051670,0.07827651,0.04402361,0.13176773,0.04990112,0.00000000
4.04902451,0.86247910,0.45034385,0.00968625,0.57211525,0.08042221,0.04460125,0.13400861,0.05231083,0.00000000
4.05502751,0.88481586,0.46878308,0.00968968,0.58170197,0.08221419,0.04486199,0.13555995,0.05474951,0.00000000
4.06103052,0.90362933,0.48535523,0.00965046,0.58942658,0.08363930,0.04480022,0.13643128,0.05723255,0.00000000
4.06703352,0.91886962,0.49984434,0.00957264,0.59549484,0.08469125,0.04441727,0.13664829,0.05977710,0.00000000
4.07303652,0.93055737,0.51206606,0.00946101,0.60015954,0.08537063,0.04372137,0.13625160,0.06240108,0.00000000
4.07903952,0.93877964,0.52187216,0.00932096,0.60370889,0.08568458,0.04272737,0.13529504,0.06512201,0.00000000
4.08504252,0.94368327,0.52915400,0.00915824,0.60645298,0.08564633,0.04145615,0.13384337,0.06795563,0.00000000
4.09104552,0.94546592,0.53384481,0.00897877,0.60870876,0.08527453,0.03993399,0.13196952,0.07091455,0.00000000
4.09704852,0.94436551,0.53592080,0.00878838,0.61078430,0.08459233,0.03819160,0.12975154,0.07400679,0.00000000
4.10305153,0.94064819,0.53540098,0.00859263,0.61296311,0.08362650,0.03626310,0.12726941,0.07723443,0.00000000
4.10905453,0.93459582,0.53234573,0.00839657,0.61548923,0.08240631,0.03418496,0.12460182,0.08059242,0.00000000
4.11505753,0.92649334,0.52685419,0.00820463,0.61855397,0.08096248,0.03199484,0.12182310,0.08406752,0.00000000
4.12106053,0.91661674,0.51906068,0.00802042,0.62228492,0.07932612,0.02973049,0.11900047,0.08763760,0.00000000
4.12706353,0.90522230,0.50913016,0.00784665,0.62673793,0.07752774,0.02742871,0.11619166,0.09127130,0.00000000
4.13306653,0.89253751,0.49725315,0.00768509,0.63189245,0.07559635,0.02512442,0.11344312,0.09492808,0.00000000
4.13906953,0.87875431,0.48364015,0.00753652,0.63765069,0.07355878,0.02284984,0.11078883,0.09855863,0.00000000
4.14507254,0.86402476,0.46851601,0.00740079,0.64384052,0.07143907,0.02063391,0.10824972,0.10210590,0.00000000
4.15107554,0.84845952,0.45211427,0.00727686,0.65022227,0.06925813,0.01850176,0.10583382,0.10550640,0.00000000
4.15707854,0.83212909,0.43467195,0.00716296,0.65649898,0.06703362,0.01647451,0.10353701,0.10869202,0.00000000
4.16308154,0.81506769,0.41642485,0.00705665,0.66232975,0.06477994,0.01456912,0.10134436,0.11159212,0.00000000
4.16908454,0.79727959,0.39760353,0.00695509,0.66734556,0.06250851,0.01279847,0.09923200,0.11413596,0.00000000
4.17508754,0.77874745,0.37843022,0.00685512,0.67116676,0.06022816,0.01117154,0.09716930,0.11625523,0.00000000
4.18109055,0.75944219,0.35911651,0.00675354,0.67342149,0.05794566,0.00969380,0.09512141,0.11788668,0.00000000
4.18709355,0.73933382,0.33986210,0.00664722,0.67376400,0.05566638,0.00836757,0.09305184,0.11897462,0.00000000
4.19309655,0.71840254,0.32085436,0.00653336,0.67189220,0.05339499,0.00719255,0.09092511,0.11947334,0.00000000
4.19909955,0.69664960,0.30226865,0.00640961,0.66756340,0.05113615,0.00616633,0.08870915,0.11934911,0.00000000
4.20510255,0.67410712,0.28426936,0.00627421,0.66060761,0.04889525,0.00528497,0.08637757,0.11858184,0.00000000
4.21110555,0.65084653,0.26701136,0.00612613,0.65093778,0.04667897,0.00454348,0.08391148,0.11716625,0.00000000
4.21710855,0.62698484,0.25064173,0.00596512,0.63855658,0.04449586,0.00393637,0.08130091,0.11511245,0.00000000
4.22311156,0.60268876,0.23530154,0.00579176,0.62355931,0.04235667,0.00345806,0.07854572,0.11244599,0.00000000
4.22911456,0.57817599,0.22112753,0.00560750,0.60613303,0.04027464,0.00310332,0.07565606,0.10920731,0.00000000
4.23511756,0.55371393,0.20825335,0.00541454,0.58655190,0.03826548,0.00286753,0.07265222,0.10545059,0.00000000
4.24112056,0.52961555,0.19681035,0.00521588,0.56516905,0.03634735,0.00274695,0.06956409,0.10124217,0.00000000
4.24712356,0.50623278,0.18692762,0.00501511,0.54240538,0.03454048,0.00273884,0.06643012,0.09665846,0.00000000
4.25312656,0.48394744,0.17873133,0.00481637,0.51873579,0.03286679,0.00284152,0.06329596,0.09178360,0.00000000
4.25912956,0.46316024,0.17234316,0.00462417,0.49467358,0.03134925,0.00305436,0.06021271,0.08670678,0.00000000
4.26513257,0.44427824,0.16787792,0.00444322,0.47075347,0.03001117,0.00337763,0.05723505,0.08151959,0.00000000
4.27113557,0.42770115,0.16544037,0.00427827,0.44751413,0.02887541,0.00381234,0.05441917,0.07631320,0.00000000
4.27713857,0.41380710,0.16512130,0.00413396,0.42548075,0.02796349,0.00435996,0.05182067,0.07117580,0.00000000
4.28314157,0.40293836,0.16699304,0.00401461,0.40514826,0.02729468,0.00502208,0.04949251,0.06619011,0.00000000
4.28914457,0.39538755,0.17110459,0.00392408,0.38696579,0.02688512,0.00580005,0.04748298,0.06143128,0.00000000
4.29514757,0.39138479,0.17747655,0.00386563,0.37132285,0.02674695,0.00669459,0.04583400,0.05696505,0.00000000
4.30115058,0.39108639,0.18609621,0.00384176,0.35853747,0.02688757,0.00770533,0.04457941,0.05284633,0.00000000
4.30715358,0.39456537,0.19691288,0.00385412,0.34884681,0.02730890,0.00883039,0.04374378,0.04911821,0.00000000
4.31315658,0.40180430,0.20983399,0.00390344,0.34240022,0.02800690,0.01006599,0.04334126,0.04581138,0.00000000
4.31915958,0.41269071,0.22472203,0.00398941,0.33925502,0.02897120,0.01140606,0.04337499,0.04294391,0.00000000
4.32516258,0.42701533,0.24139273,0.00411075,0.33937500,0.03018488,0.01284197,0.04383664,0.04052150,0.00000000
4.33116558,0.44447338,0.25961471,0.00426512,0.34263161,0.03162453,0.01436227,0.04470645,0.03853801,0.00000000
4.33716858,0.46466892,0.27911062,0.00444920,0.34880781,0.03326044,0.01595260,0.04595353,0.03697636,0.00000000
4.34317159,0.48712225,0.29956023,0.00465876,0.35760441,0.03505710,0.01759569,0.04753652,0.03580962,0.00000000
4.34917459,0.51128033,0.32060510,0.00488873,0.36864871,0.03697385,0.01927144,0.04940456,0.03500238,0.00000000
4.35517759,0.53652981,0.34185524,0.00513334,0.38150524,0.03896571,0.02095724,0.05149860,0.03451222,0.00000000
4.36118059,0.56221260,0.36289725,0.00538626,0.39568830,0.04098450,0.02262831,0.05375289,0.03429134,0.00000000
4.36718359,0.58764320,0.38330399,0.00564079,0.41067594,0.04298001,0.02425827,0.05609678,0.03428819,0.00000000
4.37318659,0.61212760,0.40264543,0.00589000,0.42592498,0.04490133,0.02581970,0.05845667,0.03444918,0.00000000
4.37918959,0.63498283,0.42050017,0.00612699,0.44088665,0.04669822,0.02728492,0.06075803,0.03472025,0.00000000
4.38519260,0.65555662,0.43646737,0.00634503,0.45502246,0.04832259,0.02862676,0.06292755,0.03504847,0.00000000
4.39119560,0.67324646,0.45017854,0.00653779,0.46781961,0.04972984,0.02981938,0.06489519,0.03538346,0.00000000
4.39719860,0.68751724,0.46130869,0.00669952,0.47880558,0.05088015,0.03083906,0.06659625,0.03567868,0.00000000
4.40320160,0.69791689,0.46958630,0.00682522,0.48756141,0.05173972,0.03166505,0.06797315,0.03589254,0.00000000
4.40920460,0.70408929,0.47480186,0.00691079,0.49373311,0.05228166,0.03228021,0.06897712,0.03598930,0.00000000
4.41520760,0.70578400,0.47681433,0.00695313,0.49704086,0.05248682,0.03267164,0.06956947,0.03593975,0.00000000
4.42121061,0.70286242,0.47555548,0.00695022,0.49728568,0.05234423,0.03283115,0.06972263,0.03572171,0.00000000
4.42721361,0.69530013,0.47103168,0.00690121,0.49435330,0.05185136,0.03275559,0.06942075,0.03532017,0.00000000
4.43321661,0.68318534,0.46332333,0.00680637,0.48821514,0.05101401,0.03244693,0.06865994,0.03472735,0.00000000
4.43921961,0.66671363,0.45258176,0.00666708,0.47892639,0.04984600,0.03191230,0.06744805,0.03394246,0.00000000
4.44522261,0.64617920,0.43902388,0.00648577,0.46662139,0.04836852,0.03116373,0.06580417,0.03297125,0.00000000
4.45122561,0.62196311,0.42292492,0.00626580,0.45150639,0.04660932,0.03021779,0.06375768,0.03182542,0.00000000
4.45722861,0.59451918,0.40460952,0.00601136,0.43385029,0.04460164,0.02909512,0.06134704,0.03052189,0.00000000
4.46323162,0.56435803,0.38444168,0.00572728,0.41397359,0.04238307,0.02781977,0.05861834,0.02908199,0.00000000
4.46923462,0.53203020,0.36281413,0.00541889,0.39223623,0.03999427,0.02641852,0.05562366,0.02753052,0.00000000
4.47523762,0.49810897,0.34013753,0.00509187,0.36902467,0.03747770,0.02492019,0.05241935,0.02589483,0.00000000
4.48124062,0.46317372,0.31683008,0.00475203,0.34473902,0.03487633,0.02335484,0.04906430,0.02420399,0.00000000
4.48724362,0.42779440,0.29330788,0.00440520,0.31978053,0.03223245,0.02175308,0.04561824,0.02248786,0.00000000
4.49324662,0.39251772,0.26997662,0.00405704,0.29453998,0.02958665,0.02014546,0.04214021,0.02077641,0.00000000
4.49924962,0.35785561,0.24722471,0.00371296,0.26938746,0.02697682,0.01856188,0.03868718,0.01909904,0.00000000
4.50525263,0.32427608,0.22541811,0.00337798,0.24466370,0.02443750,0.01703114,0.03531291,0.01748409,0.00000000
4.51125563,0.29219683,0.20489699,0.00305666,0.22067339,0.02199932,0.01558059,0.03206705,0.01595844,0.00000000
4.51725863,0.26198152,0.18597415,0.00275307,0.19768031,0.01968866,0.01423599,0.02899456,0.01454735,0.00000000
4.52326163,0.23393867,0.16893510,0.00247076,0.17590456,0.01752749,0.01302132,0.02613533,0.01327429,0.00000000
4.52926463,0.20832286,0.15403949,0.00221274,0.15552166,0.01553350,0.01195884,0.02352408,0.01216100,0.00000000
4.53526763,0.18533796,0.14152372,0.00198153,0.13666335,0.01372022,0.01106919,0.02119048,0.01122756,0.00000000
4.54127064,0.16514207,0.13160429,0.00177918,0.11942001,0.01209739,0.01037149,0.01915944,0.01049265,0.00000000
4.54727364,0.14785351,0.12448147,0.00160732,0.10384422,0.01067142,0.00988353,0.01745150,0.00997367,0.00000000
4.55327664,0.13355764,0.12034292,0.00146726,0.08995539,0.00944586,0.00962193,0.01608335,0.00968703,0.00000000
4.55927964,0.12231384,0.11936681,0.00136000,0.07774503,0.00842199,0.00960229,0.01506834,0.00964834,0.00000000
4.56528264,0.11416245,0.12172422,0.00128633,0.06718242,0.00759935,0.00983921,0.01441694,0.00987251,0.00000000
4.57128564,0.10913108,0.12758022,0.00124687,0.05822045,0.00697626,0.01034630,0.01413720,0.01037386,0.00000000
4.57728864,0.10724022,0.13709371,0.00124214,0.05080134,0.00655036,0.01113603,0.01423502,0.01116611,0.00000000
4.58329165,0.10850778,0.15041564,0.00127258,0.04486215,0.00631901,0.01221945,0.01471437,0.01226219,0.00000000
4.58929465,0.11295246,0.16768575,0.00133862,0.04033992,0.00627969,0.01360582,0.01557732,0.01367408,0.00000000
