energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
3.23261631,0.81098473,0.58654193,0.00487921,0.00486307,0.13105023,0.35227442,0.16527161,0.17785591,0.00000000
3.23861931,0.79124424,0.55832984,0.00478343,0.00524668,0.11949100,0.35222937,0.15180326,0.16411843,0.00000000
3.24462231,0.77111174,0.53052856,0.00468741,0.00561999,0.10825560,0.35156092,0.13873962,0.15074807,0.00000000
3.25062531,0.75062623,0.50342756,0.00459084,0.00597674,0.09745095,0.35019520,0.12619278,0.13786155,0.00000000
3.25662831,0.72980827,0.47728585,0.00449317,0.00631059,0.08716967,0.34805933,0.11425939,0.12556042,0.00000000
3.26263132,0.70866605,0.45233286,0.00439369,0.00661536,0.07748885,0.34508614,0.10301941,0.11393001,0.00000000
3.26863432,0.68720284,0.42877147,0.00429156,0.00688523,0.06846953,0.34121921,0.09253580,0.10303932,0.00000000
3.27463732,0.66542564,0.40678313,0.00418589,0.00711485,0.06015686,0.33641785,0.08285480,0.09294150,0.00000000
3.28064032,0.64335414,0.38653431,0.00407584,0.00729962,0.05258079,0.33066184,0.07400701,0.08367501,0.00000000
3.28664332,0.62102948,0.36818382,0.00396061,0.00743579,0.04575732,0.32395561,0.06600888,0.07526527,0.00000000
3.29264632,0.59852222,0.35189035,0.00383962,0.00752061,0.03969006,0.31633154,0.05886466,0.06772663,0.00000000
3.29864932,0.57593884,0.33781961,0.00371246,0.00755244,0.03437212,0.30785224,0.05256852,0.06106459,0.00000000
3.30465233,0.55342654,0.32615044,0.00357900,0.00753083,0.02978811,0.29861174,0.04710684,0.05527806,0.00000000
3.31065533,0.53117580,0.31707946,0.00343940,0.00745651,0.02591616,0.28873527,0.04246043,0.05036156,0.00000000
3.31665833,0.50942053,0.31082364,0.00329413,0.00733142,0.02272998,0.27837791,0.03860656,0.04630721,0.00000000
3.32266133,0.48843594,0.30762060,0.00314396,0.00715861,0.02020059,0.26772185,0.03552076,0.04310647,0.00000000
3.32866433,0.46853383,0.30772637,0.00298996,0.00694217,0.01829802,0.25697266,0.03317835,0.04075148,0.00000000
3.33466733,0.45005588,0.31141049,0.00283346,0.00668714,0.01699258,0.24635448,0.03155547,0.03923601,0.00000000
3.34067034,0.43336491,0.31894852,0.00267599,0.00639925,0.01625596,0.23610447,0.03062983,0.03855603,0.00000000
3.34667334,0.41883464,0.33061221,0.00251926,0.00608486,0.01606189,0.22646667,0.03038098,0.03870974,0.00000000
3.35267634,0.40683833,0.34665753,0.00236507,0.00575070,0.01638660,0.21768552,0.03079031,0.03969730,0.00000000
3.35867934,0.39773674,0.36731113,0.00221527,0.00540369,0.01720892,0.20999929,0.03184061,0.04152012,0.00000000
3.36468234,0.39186594,0.39275564,0.00207168,0.00505075,0.01851018,0.20363358,0.03351543,0.04417990,0.00000000
3.37068534,0.38952535,0.42311459,0.00193604,0.00469865,0.02027383,0.19879521,0.03579829,0.04767741,0.00000000
3.37668834,0.39096653,0.45843760,0.00180994,0.00435377,0.02248493,0.19566655,0.03867169,0.05201109,0.00000000
3.38269135,0.39638308,0.49868654,0.00169481,0.00402204,0.02512960,0.19440050,0.04211616,0.05717562,0.00000000
3.38869435,0.40590209,0.54372349,0.00159183,0.00370875,0.02819425,0.19511631,0.04610936,0.06316051,0.00000000
3.39469735,0.41957733,0.59330126,0.00150195,0.00341849,0.03166502,0.19789616,0.05062528,0.06994878,0.00000000
3.40070035,0.43738450,0.64705709,0.00142585,0.00315508,0.03552705,0.20278280,0.05563374,0.07751583,0.00000000
3.40670335,0.45921881,0.70451006,0.00136393,0.00292150,0.03976404,0.20977810,0.06110001,0.08582860,0.00000000
3.41270635,0.48489478,0.76506295,0.00131632,0.00271990,0.04435780,0.21884255,0.06698488,0.09484503,0.00000000
3.41870935,0.51414857,0.82800843,0.00128291,0.00255162,0.04928798,0.22989590,0.07324496,0.10451386,0.00000000
3.42471236,0.54664261,0.89254008,0.00126335,0.00241717,0.05453203,0.24281858,0.07983332,0.11477493,0.00000000
3.43071536,0.58197251,0.95776787,0.00125708,0.00231631,0.06006521,0.25745422,0.08670046,0.12555968,0.00000000
3.43671836,0.61967606,1.02273800,0.00126339,0.00224811,0.06586081,0.27361294,0.09379548,0.13679221,0.00000000
3.44272136,0.65924404,1.08645632,0.00128140,0.00221103,0.07189049,0.29107543,0.10106752,0.14839056,0.00000000
3.44872436,0.70013261,1.14791492,0.00131015,0.00220300,0.07812469,0.30959781,0.10846723,0.16026826,0.00000000
3.45472736,0.74177669,1.20612070,0.00134862,0.00222153,0.08453309,0.32891699,0.11594830,0.17233612,0.00000000
3.46073037,0.78360415,1.26012506,0.00139575,0.00226381,0.09108504,0.34875653,0.12346886,0.18450403,0.00000000
3.46673337,0.82505013,1.30905358,0.00145050,0.00232684,0.09775000,0.36883283,0.13099276,0.19668278,0.00000000
3.47273637,0.86557116,1.35213442,0.00151184,0.00240759,0.10449785,0.38886145,0.13849054,0.20878581,0.00000000
3.47873937,0.90465845,1.38872451,0.00157880,0.00250308,0.11129903,0.40856347,0.14593994,0.22073064,0.00000000
3.48474237,0.94185009,1.41833233,0.00165049,0.00261057,0.11812458,0.42767168,0.15332612,0.23244008,0.00000000
3.49074537,0.97674155,1.44063648,0.00172610,0.00272771,0.12494599,0.44593646,0.16064135,0.24384304,0.00000000
3.49674837,1.00899427,1.45549927,0.00180490,0.00285269,0.13173490,0.46313118,0.16788416,0.25487492,0.00000000
3.50275138,1.03834214,1.46297491,0.00188624,0.00298439,0.13846259,0.47905705,0.17505816,0.26547758,0.00000000
3.50875438,1.06459551,1.46331200,0.00196959,0.00312256,0.14509943,0.49354725,0.18217034,0.27559897,0.00000000
3.51475738,1.08764296,1.45695026,0.00205446,0.00326797,0.15161426,0.50647031,0.18922917,0.28519231,0.00000000
3.52076038,1.10745071,1.44451183,0.00214044,0.00342255,0.15797378,0.51773263,0.19624242,0.29421508,0.00000000
3.52676338,1.12405983,1.42678750,0.00222716,0.00358951,0.16414202,0.52728022,0.20321494,0.30262779,0.00000000
3.53276638,1.13758165,1.40471842,0.00231432,0.00377348,0.17007998,0.53509956,0.21014658,0.31039276,0.00000000
3.53876938,1.14819154,1.37937409,0.00240160,0.00398056,0.17574550,0.54121771,0.21703023,0.31747296,0.00000000
3.54477239,1.15612141,1.35192733,0.00248873,0.00421840,0.18109344,0.54570170,0.22385031,0.32383102,0.00000000
3.55077539,1.16165146,1.32362708,0.00257541,0.00449617,0.18607617,0.54865716,0.23058171,0.32942863,0.00000000
3.55677839,1.16510131,1.29576974,0.00266137,0.00482455,0.19064447,0.55022648,0.23718929,0.33422631,0.00000000
3.56278139,1.16682104,1.26966980,0.00274631,0.00521561,0.19474868,0.55058637,0.24362806,0.33818367,0.00000000
3.56878439,1.16718228,1.24663037,0.00282993,0.00568270,0.19834027,0.54994494,0.24984397,0.34126017,0.00000000
3.57478739,1.16656958,1.22791404,0.00291192,0.00624018,0.20137364,0.54853840,0.25577529,0.34341634,0.00000000
3.58079040,1.16537219,1.21471453,0.00299199,0.00690318,0.20380801,0.54662732,0.26135467,0.34461546,0.00000000
3.58679340,1.16397637,1.20812942,0.00306983,0.00768725,0.20560949,0.54449253,0.26651153,0.34482560,0.00000000
3.59279640,1.16275800,1.20913423,0.00314519,0.00860796,0.20675299,0.54243059,0.27117482,0.34402177,0.00000000
3.59879940,1.16207575,1.21855797,0.00321784,0.00968042,0.20722400,0.54074891,0.27527598,0.34218826,0.00000000
3.60480240,1.16226440,1.23706052,0.00328756,0.01091884,0.20702001,0.53976045,0.27875186,0.33932077,0.00000000
3.61080540,1.16362850,1.26511204,0.00335422,0.01233593,0.20615157,0.53977797,0.28154750,0.33542839,0.00000000
3.61680840,1.16643612,1.30297481,0.00341772,0.01394240,0.20464279,0.54110796,0.28361855,0.33053508,0.00000000
3.62281141,1.17091276,1.35068793,0.00347802,0.01574639,0.20253130,0.54404422,0.28493329,0.32468070,0.00000000
3.62881441,1.17723549,1.40805551,0.00353512,0.01775294,0.19986763,0.54886117,0.28547404,0.31792135,0.00000000
3.63481741,1.18552742,1.47463896,0.00358906,0.01996350,0.19671400,0.55580708,0.28523794,0.31032904,0.00000000
3.64082041,1.19585268,1.54975415,0.00363990,0.02237554,0.19314257,0.56509722,0.28423715,0.30199073,0.00000000
3.64682341,1.20821225,1.63247419,0.00368775,0.02498215,0.18923330,0.57690734,0.28249828,0.29300666,0.00000000
3.65282641,1.22254084,1.72163847,0.00373266,0.02777186,0.18507141,0.59136745,0.28006133,0.28348804,0.00000000
3.65882941,1.23870528,1.81586857,0.00377470,0.03072853,0.18074471,0.60855630,0.27697809,0.27355442,0.00000000
3.66483242,1.25650468,1.91359140,0.00381388,0.03383130,0.17634084,0.62849660,0.27331015,0.26333054,0.00000000
3.67083542,1.27567252,2.01306965,0.00385017,0.03705484,0.17194459,0.65115139,0.26912664,0.25294316,0.00000000
3.67683842,1.29588115,2.11243929,0.00388345,0.04036957,0.16763547,0.67642160,0.26450185,0.24251771,0.00000000
3.68284142,1.31674839,2.20975343,0.00391354,0.04374218,0.16348561,0.70414494,0.25951284,0.23217526,0.00000000
3.68884442,1.33784660,2.30303167,0.00394016,0.04713612,0.15955812,0.73409630,0.25423721,0.22202957,0.00000000
3.69484742,1.35871366,2.39031325,0.00396297,0.05051234,0.15590589,0.76598966,0.24875108,0.21218471,0.00000000
3.70085043,1.37886578,2.46971246,0.00398154,0.05383002,0.15257097,0.79948154,0.24312735,0.20273303,0.00000000
3.70685343,1.39781158,2.53947409,0.00399539,0.05704742,0.14958446,0.83417590,0.23743439,0.19375379,0.00000000
3.71285643,1.41506685,2.59802680,0.00400398,0.06012277,0.14696681,0.86963042,0.23173500,0.18531226,0.00000000
3.71885943,1.43016946,2.64403194,0.00400675,0.06301513,0.14472865,0.90536408,0.22608586,0.17745943,0.00000000
3.72486243,1.44269360,2.67642590,0.00400315,0.06568530,0.14287179,0.94086582,0.22053719,0.17023220,0.00000000
3.73086543,1.45226290,2.69445367,0.00399264,0.06809659,0.14139060,0.97560402,0.21513281,0.16365406,0.00000000
3.73686843,1.45856163,2.69769225,0.00397473,0.07021564,0.14027340,1.00903685,0.20991029,0.15773604,0.00000000
3.74287144,1.46134361,2.68606256,0.00394900,0.07201305,0.13950389,1.04062297,0.20490137,0.15247801,0.00000000
3.74887444,1.46043849,2.65982928,0.00391513,0.07346400,0.13906248,1.06983256,0.20013235,0.14787012,0.00000000
3.75487744,1.45575506,2.61958860,0.00387290,0.07454869,0.13892752,1.09615843,0.19562454,0.14389429,0.00000000
3.76088044,1.44728167,2.56624448,0.00382222,0.07525270,0.13907623,1.11912684,0.19139467,0.14052573,0.00000000
3.76688344,1.43508386,2.50097450,0.00376315,0.07556719,0.13948544,1.13830798,0.18745521,0.13773433,0.00000000
3.77288644,1.41929941,2.42518719,0.00369587,0.07548909,0.14013202,1.15332582,0.18381457,0.13548597,0.00000000
3.77888944,1.40013130,2.34047271,0.00362070,0.07502104,0.14099314,1.16386688,0.18047720,0.13374359,0.00000000
3.78489245,1.37783903,2.24854952,0.00353812,0.07417130,0.14204614,1.16968814,0.17744368,0.13246815,0.00000000
3.79089545,1.35272894,2.15120942,0.00344873,0.07295358,0.14326847,1.17062331,0.17471062,0.13161936,0.00000000
3.79689845,1.32514395,2.05026365,0.00335324,0.07138671,0.14463723,1.16658777,0.17227062,0.13115626,0.00000000
3.80290145,1.29545360,1.94749238,0.00325248,0.06949430,0.14612894,1.15758164,0.17011226,0.13103762,0.00000000
3.80890445,1.26404457,1.84459968,0.00314737,0.06730425,0.14771908,1.14369103,0.16822009,0.13122228,0.00000000
3.81490745,1.23131239,1.74317583,0.00303889,0.06484831,0.14938181,1.12508732,0.16657477,0.13166938,0.00000000
3.82091046,1.19765453,1.64466801,0.00292811,0.06216142,0.15108986,1.10202452,0.16515334,0.13233857,0.00000000
3.82691346,1.16346516,1.55036030,0.00281611,0.05928117,0.15281442,1.07483460,0.16392963,0.13319024,0.00000000
3.83291646,1.12913163,1.46136291,0.00270400,0.05624712,0.15452536,1.04392107,0.16287489,0.13418574,0.00000000
3.83891946,1.09503260,1.37861046,0.00259291,0.05310011,0.15619155,1.00975090,0.16195848,0.13528768,0.00000000
3.84492246,1.06153777,1.30286828,0.00248396,0.04988162,0.15778141,0.97284501,0.16114886,0.13646029,0.00000000
3.85092546,1.02900881,1.23474562,0.00237823,0.04663303,0.15926361,0.93376765,0.16041455,0.13766987,0.00000000
3.85692846,0.99780118,1.17471398,0.00227681,0.04339497,0.16060785,0.89311499,0.15972527,0.13888529,0.00000000
3.86293147,0.96826646,1.12312892,0.00218071,0.04020669,0.16178583,0.85150322,0.15905305,0.14007851,0.00000000
3.86893447,0.94075465,1.08025334,0.00209092,0.03710544,0.16277215,0.80955656,0.15837331,0.14122518,0.00000000
3.87493747,0.91561602,1.04628029,0.00200837,0.03412593,0.16354523,0.76789541,0.15766586,0.14230520,0.00000000
3.88094047,0.89320199,1.02135368,0.00193392,0.03129984,0.16408819,0.72712504,0.15691577,0.14330325,0.00000000
3.88694347,0.87386476,1.00558516,0.00186837,0.02865541,0.16438952,0.68782490,0.15611396,0.14420926,0.00000000
3.89294647,0.85795511,0.99906602,0.00181248,0.02621709,0.16444361,0.65053887,0.15525761,0.14501869,0.00000000
3.89894947,0.84581832,1.00187312,0.00176689,0.02400529,0.16425111,0.61576652,0.15435026,0.14573277,0.00000000
3.90495248,0.83778801,1.01406847,0.00173219,0.02203621,0.16381891,0.58395540,0.15340160,0.14635847,0.00000000
3.91095548,0.83417785,1.03569232,0.00170888,0.02032171,0.16316001,0.55549449,0.15242692,0.14690829,0.00000000
3.91695848,0.83527129,1.06675013,0.00169737,0.01886929,0.16229301,0.53070869,0.15144631,0.14739979,0.00000000
3.92296148,0.84130966,1.10719438,0.00169794,0.01768212,0.16124137,0.50985437,0.15048353,0.14785498,0.00000000
3.92896448,0.85247902,1.15690227,0.00171076,0.01675913,0.16003248,0.49311603,0.14956468,0.14829938,0.00000000
3.93496748,0.86889633,1.21565084,0.00173588,0.01609516,0.15869650,0.48060390,0.14871667,0.14876099,0.00000000
3.94097049,0.89059570,1.28309142,0.00177316,0.01568114,0.15726508,0.47235255,0.14796561,0.14926898,0.00000000
3.94697349,0.91751542,1.35872524,0.00182233,0.01550434,0.15576999,0.46832057,0.14733519,0.14985242,0.00000000
3.95297649,0.94948673,1.44188220,0.00188292,0.01554862,0.15424178,0.46839134,0.14684506,0.15053883,0.00000000
3.95897949,0.98622504,1.53170475,0.00195423,0.01579480,0.15270846,0.47237493,0.14650947,0.15135284,0.00000000
3.96498249,1.02732455,1.62713872,0.00203539,0.01622097,0.15119437,0.48001127,0.14633605,0.15231489,0.00000000
3.97098549,1.07225691,1.72693249,0.00212530,0.01680290,0.14971919,0.49097471,0.14632501,0.15344017,0.00000000
3.97698849,1.12037452,1.82964557,0.00222262,0.01751449,0.14829725,0.50487995,0.14646864,0.15473770,0.00000000
3.98299150,1.17091881,1.93366740,0.00232585,0.01832819,0.14693713,0.52128947,0.14675130,0.15620985,0.00000000
3.98899450,1.22303369,2.03724622,0.00243326,0.01921560,0.14564161,0.53972243,0.14714985,0.15785212,0.00000000
3.99499750,1.27578404,2.13852767,0.00254296,0.02014789,0.14440789,0.55966494,0.14763456,0.15965332,0.00000000
4.00100050,1.32817870,2.23560200,0.00265297,0.02109645,0.14322820,0.58058158,0.14817044,0.16159622,0.00000000
4.00700350,1.37919752,2.32655821,0.00276119,0.02203342,0.14209069,0.60192792,0.14871895,0.16365847,0.00000000
4.01300650,1.42782127,2.40954317,0.00286550,0.02293223,0.14098050,0.62316376,0.14924006,0.16581402,0.00000000
4.01900950,1.47306335,2.48282304,0.00296384,0.02376819,0.13988110,0.64376663,0.14969446,0.16803467,0.00000000
4.02501251,1.51400203,2.54484431,0.00305423,0.02451897,0.13877565,0.66324518,0.15004598,0.17029200,0.00000000
4.03101551,1.54981161,2.59429166,0.00313483,0.02516507,0.13764841,0.68115199,0.15026390,0.17255930,0.00000000
4.03701851,1.57979130,2.63013968,0.00320405,0.02569021,0.13648608,0.69709518,0.15032514,0.17481356,0.00000000
4.04302151,1.60339016,2.65169595,0.00326058,0.02608165,0.13527902,0.71074855,0.15021620,0.17703738,0.00000000
4.04902451,1.62022714,2.65863317,0.00330345,0.02633035,0.13402214,0.72185960,0.14993475,0.17922066,0.00000000
4.05502751,1.63010503,2.65100851,0.00333205,0.02643112,0.13271568,0.73025526,0.14949064,0.18136198,0.00000000
4.06103052,1.63301763,2.62926918,0.00334618,0.02638260,0.13136556,0.73584493,0.14890651,0.18346954,0.00000000
4.06703352,1.62914981,2.59424343,0.00334605,0.02618709,0.12998343,0.73862070,0.14821771,0.18556175,0.00000000
4.07303652,1.61887033,2.54711750,0.00333228,0.02585042,0.12858642,0.73865482,0.14747160,0.18766714,0.00000000
4.07903952,1.60271776,2.48939901,0.00330590,0.02538153,0.12719660,0.73609430,0.14672637,0.18982389,0.00000000
4.08504252,1.58138017,2.42286859,0.00326826,0.02479212,0.12584012,0.73115312,0.14604922,0.19207870,0.00000000
4.09104552,1.55566952,2.34952159,0.00322105,0.02409618,0.12454623,0.72410213,0.14551407,0.19448529,0.00000000
4.09704852,1.52649187,2.27150238,0.00316619,0.02330945,0.12334613,0.71525726,0.14519900,0.19710239,0.00000000
4.10305153,1.49481494,2.19103405,0.00310579,0.02244896,0.12227175,0.70496641,0.14518328,0.19999146,0.00000000
4.10905453,1.46163433,2.11034634,0.00304204,0.02153240,0.12135458,0.69359566,0.14554446,0.20321415,0.00000000
4.11505753,1.42793996,2.03160486,0.00297717,0.02057771,0.12062451,0.68151539,0.14635530,0.20682968,0.00000000
4.12106053,1.39468418,1.95684425,0.00291333,0.01960259,0.12010891,0.66908681,0.14768100,0.21089232,0.00000000
4.12706353,1.36275294,1.88790798,0.00285256,0.01862408,0.11983180,0.65664951,0.14957664,0.21544905,0.00000000
4.13306653,1.33294102,1.82639694,0.00279669,0.01765827,0.11981328,0.64451061,0.15208510,0.22053756,0.00000000
4.13906953,1.30593243,1.77362860,0.00274732,0.01672006,0.12006927,0.63293578,0.15523543,0.22618479,0.00000000
4.14507254,1.28228655,1.73060817,0.00270574,0.01582300,0.12061135,0.62214261,0.15904196,0.23240600,0.00000000
4.15107554,1.26243048,1.69801238,0.00267296,0.01497925,0.12144703,0.61229650,0.16350399,0.23920466,0.00000000
4.15707854,1.24665763,1.67618627,0.00264963,0.01419962,0.12258014,0.60350925,0.16860628,0.24657306,0.00000000
4.16308154,1.23513260,1.66515281,0.00263612,0.01349368,0.12401145,0.59584026,0.17432026,0.25449368,0.00000000
4.16908454,1.22790162,1.66463447,0.00263251,0.01286997,0.12573945,0.58930031,0.18060594,0.26294143,0.00000000
4.17508754,1.22490824,1.67408570,0.00263863,0.01233622,0.12776134,0.58385764,0.18741449,0.27188652,0.00000000
4.18109055,1.22601311,1.69273476,0.00265412,0.01189966,0.13007398,0.57944595,0.19469138,0.28129803,0.00000000
4.18709355,1.23101694,1.71963287,0.00267847,0.01156731,0.13267494,0.57597400,0.20237994,0.29114778,0.00000000
4.19309655,1.23968541,1.75370859,0.00271112,0.01134630,0.13556350,0.57333614,0.21042522,0.30141451,0.00000000
4.19909955,1.25177472,1.79382510,0.00275150,0.01124413,0.13874157,0.57142323,0.21877794,0.31208797,0.00000000
4.20510255,1.26705634,1.83883764,0.00279909,0.01126892,0.14221438,0.57013348,0.22739825,0.32317268,0.00000000
4.21110555,1.28533984,1.88764885,0.00285351,0.01142956,0.14599101,0.56938234,0.23625920,0.33469109,0.00000000
4.21710855,1.30649218,1.93925934,0.00291454,0.01173581,0.15008461,0.56911112,0.24534968,0.34668576,0.00000000
4.22311156,1.33045252,1.99281111,0.00298220,0.01219827,0.15451224,0.56929361,0.25467644,0.35922038,0.00000000
4.22911456,1.35724140,2.04762199,0.00305669,0.01282824,0.15929432,0.56994036,0.26426522,0.37237929,0.00000000
4.23511756,1.38696361,2.10320912,0.00313848,0.01363745,0.16445369,0.57110028,0.27416070,0.38626542,0.00000000
4.24112056,1.41980410,2.15930032,0.00322825,0.01463769,0.17001418,0.57285940,0.28442513,0.40099645,0.00000000
4.24712356,1.45601696,2.21583270,0.00332685,0.01584030,0.17599873,0.57533661,0.29513567,0.41669932,0.00000000
4.25312656,1.49590745,2.27293822,0.00343528,0.01725556,0.18242723,0.57867673,0.30638041,0.43350301,0.00000000
4.25912956,1.53980793,2.33091687,0.00355456,0.01889198,0.18931389,0.58304103,0.31825311,0.45153001,0.00000000
4.26513257,1.58804841,2.39019851,0.00368571,0.02075556,0.19666454,0.58859574,0.33084691,0.47088662,0.00000000
4.27113557,1.64092332,2.45129530,0.00382963,0.02284894,0.20447371,0.59549900,0.34424722,0.49165269,0.00000000
4.27713857,1.69865588,2.51474700,0.00398698,0.02517071,0.21272191,0.60388718,0.35852412,0.51387114,0.00000000
4.28314157,1.76136235,2.58106204,0.00415812,0.02771455,0.22137307,0.61386107,0.37372457,0.53753792,0.00000000
4.28914457,1.82901785,2.65065751,0.00434301,0.03046872,0.23037247,0.62547291,0.38986501,0.56259313,0.00000000
4.29514757,1.90142624,2.72380156,0.00454110,0.03341546,0.23964524,0.63871504,0.40692465,0.58891362,0.00000000
4.30115058,1.97819591,2.80056148,0.00475131,0.03653073,0.24909567,0.65351077,0.42483988,0.61630791,0.00000000
4.30715358,2.05872342,2.88076081,0.00497199,0.03978407,0.25860741,0.66970831,0.44350036,0.64451385,0.00000000
4.31315658,2.14218656,2.96394817,0.00520085,0.04313879,0.26804474,0.68707806,0.46274694,0.67319920,0.00000000
4.31915958,2.22754805,3.04938030,0.00543506,0.04655232,0.27725480,0.70531374,0.48237185,0.70196568,0.00000000
4.32516258,2.31357030,3.13602066,0.00567124,0.04997697,0.28607095,0.72403739,0.50212117,0.73035623,0.00000000
4.33116558,2.39884136,3.22255459,0.00590554,0.05336080,0.29431705,0.74280812,0.52169977,0.75786565,0.00000000
4.33716858,2.48181158,3.30742061,0.00613376,0.05664885,0.30181264,0.76113453,0.54077849,0.78395404,0.00000000
4.34317159,2.56083944,3.38885713,0.00635148,0.05978457,0.30837865,0.77848998,0.55900355,0.80806278,0.00000000
4.34917459,2.63424506,3.46496226,0.00655417,0.06271131,0.31384359,0.79433038,0.57600755,0.82963228,0.00000000
4.35517759,2.70036890,3.53376429,0.00673741,0.06537403,0.31804984,0.80811345,0.59142193,0.84812086,0.00000000
4.36118059,2.75763297,3.59329925,0.00689697,0.06772099,0.32085969,0.81931871,0.60489008,0.86302374,0.00000000
4.36718359,2.80460174,3.64169179,0.00702905,0.06970539,0.32216098,0.82746716,0.61608072,0.87389147,0.00000000
4.37318659,2.84003955,3.67723519,0.00713037,0.07128694,0.32187188,0.83213978,0.62470071,0.88034683,0.00000000
4.37918959,2.86296174,3.69846651,0.00719835,0.07243322,0.31994467,0.83299393,0.63050681,0.88209932,0.00000000
4.38519260,2.87267686,3.70423278,0.00723116,0.07312078,0.31636826,0.82977697,0.63331571,0.87895672,0.00000000
4.39119560,2.86881758,3.69374505,0.00722785,0.07333600,0.31116932,0.82233634,0.63301193,0.87083307,0.00000000
4.39719860,2.85135874,3.66661728,0.00718838,0.07307555,0.30441196,0.81062581,0.62955305,0.85775264,0.00000000
4.40320160,2.82062151,3.62288824,0.00711359,0.07234651,0.29619595,0.79470762,0.62297207,0.83984988,0.00000000
4.40920460,2.77726335,3.56302532,0.00700523,0.07116617,0.28665358,0.77475049,0.61337677,0.81736528,0.00000000
4.41520760,2.72225411,3.48791014,0.00686581,0.06956141,0.27594523,0.75102366,0.60094607,0.79063735,0.00000000
4.42121061,2.65683959,3.39880695,0.00669861,0.06756782,0.26425403,0.72388748,0.58592360,0.76009127,0.00000000
4.42721361,2.58249422,3.29731553,0.00650746,0.06522849,0.25177966,0.69378089,0.56860877,0.72622464,0.00000000
4.43321661,2.50086527,3.18531113,0.00629663,0.06259262,0.23873173,0.66120669,0.54934573,0.68959118,0.00000000
4.43921961,2.41371124,3.06487475,0.00607069,0.05971394,0.22532306,0.62671517,0.52851090,0.65078291,0.00000000
4.44522261,2.32283751,2.93821726,0.00583430,0.05664912,0.21176296,0.59088704,0.50649951,0.61041199,0.00000000
4.45122561,2.23003225,2.80760119,0.00559208,0.05345606,0.19825108,0.55431629,0.48371191,0.56909258,0.00000000
4.45722861,2.13700559,2.67526402,0.00534845,0.05019233,0.18497186,0.51759395,0.46054016,0.52742378,0.00000000
4.46323162,2.04533468,2.54334638,0.00510748,0.04691370,0.17208990,0.48129311,0.43735557,0.48597418,0.00000000
4.46923462,1.95641704,2.41382852,0.00487277,0.04367283,0.15974628,0.44595593,0.41449778,0.44526844,0.00000000
4.47523762,1.87143398,2.28847738,0.00464739,0.04051821,0.14805615,0.41208292,0.39226558,0.40577652,0.00000000
4.48124062,1.79132533,2.16880617,0.00443377,0.03749328,0.13710734,0.38012477,0.37091002,0.36790554,0.00000000
4.48724362,1.71677599,2.05604770,0.00423372,0.03463589,0.12696017,0.35047665,0.35062989,0.33199457,0.00000000
4.49324662,1.64821441,1.95114156,0.00404839,0.03197791,0.11764829,0.32347514,0.33156968,0.29831216,0.00000000
4.49924962,1.58582218,1.85473482,0.00387831,0.02954513,0.10918046,0.29939734,0.31381986,0.26705648,0.00000000
4.50525263,1.52955376,1.76719516,0.00372343,0.02735739,0.10154310,0.27846190,0.29741943,0.23835781,0.00000000
4.51125563,1.47916449,1.68863460,0.00358323,0.02542880,0.09470345,0.26083169,0.28236043,0.21228300,0.00000000
4.51725863,1.43424508,1.61894191,0.00345675,0.02376818,0.08861313,0.24661747,0.26859396,0.18884148,0.00000000
4.52326163,1.39426041,1.55782094,0.00334273,0.02237951,0.08321189,0.23588222,0.25603749,0.16799240,0.00000000
4.52926463,1.35859024,1.50483275,0.00323966,0.02126252,0.07843144,0.22864566,0.24458280,0.14965245,0.00000000
4.53526763,1.32656988,1.45943855,0.00314595,0.02041317,0.07419909,0.22488857,0.23410428,0.13370400,0.00000000
4.54127064,1.29752857,1.42104158,0.00305996,0.01982418,0.07044112,0.22455658,0.22446720,0.12000315,0.00000000
4.54727364,1.27082397,1.38902550,0.00298010,0.01948549,0.06708579,0.22756322,0.21553530,0.10838734,0.00000000
4.55327664,1.24587131,1.36278788,0.00290490,0.01938464,0.06406580,0.23379215,0.20717780,0.09868238,0.00000000
4.55927964,1.22216632,1.34176764,0.00283308,0.01950706,0.06132027,0.24309847,0.19927516,0.09070867,0.00000000
4.56528264,1.19930122,1.32546558,0.00276355,0.01983626,0.05879612,0.25530930,0.19172370,0.08428645,0.00000000
4.57128564,1.17697385,1.31345808,0.00269545,0.02035402,0.05644895,0.27022388,0.18443893,0.07924012,0.00000000
4.57728864,1.15499019,1.30540406,0.00262813,0.02104044,0.05424335,0.28761323,0.17735747,0.07540168,0.00000000
4.58329165,1.13326087,1.30104608,0.00256118,0.02187403,0.05215277,0.30721999,0.17043771,0.07261315,0.00000000
4.58929465,1.11179278,1.30020640,0.00249438,0.02283170,0.05015904,0.32875860,0.16365936,0.07072836,0.00000000
4.59529765,1.09067673,1.30277937,0.00242765,0.02388888,0.04825153,0.35191622,0.15702199,0.06961402,0.00000000
4.60130065,1.07007265,1.30872139,0.00236106,0.02501962,0.04642611,0.37635480,0.15054270,0.06915022,0.00000000
4.60730365,1.05019349,1.31803969,0.00229474,0.02619675,0.04468400,0.40171434,0.14425336,0.06923068,0.00000000
4.61330665,1.03128900,1.33078137,0.00222890,0.02739218,0.04303050,0.42761778,0.13819741,0.06976262,0.00000000
4.61930965,1.01363065,1.34702325,0.00216373,0.02857721,0.04147383,0.45367731,0.13242654,0.07066657,0.00000000
