energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.63731866,0.21102742,0.00107650,0.00927066,0.02382580,0.11803810,0.00540520,0.05728580,0.01742826,0.01792667
-4.63131566,0.20281045,0.00095727,0.00948314,0.02375152,0.11256002,0.00510582,0.05635045,0.01893295,0.01655255
-4.62531266,0.19744593,0.00084878,0.00984912,0.02404122,0.10863412,0.00487512,0.05625307,0.02078049,0.01538753
-4.61930965,0.19504198,0.00075141,0.01037475,0.02470923,0.10631869,0.00471567,0.05702623,0.02298523,0.01443911
-4.61330665,0.19564687,0.00066524,0.01106327,0.02576264,0.10563903,0.00462853,0.05868550,0.02555533,0.01371011
-4.60730365,0.19924853,0.00059016,0.01191467,0.02720088,0.10658758,0.00461330,0.06122882,0.02849187,0.01319887
-4.60130065,0.20577466,0.00052581,0.01292556,0.02901544,0.10912422,0.00466817,0.06463604,0.03178799,0.01289952
-4.59529765,0.21509360,0.00047169,0.01408894,0.03118966,0.11317718,0.00478994,0.06886869,0.03542825,0.01280230
-4.58929465,0.22701589,0.00042715,0.01539413,0.03369864,0.11864408,0.00497414,0.07387000,0.03938801,0.01289391
-4.58329165,0.24129673,0.00039143,0.01682674,0.03650930,0.12539361,0.00521504,0.07956526,0.04363321,0.01315787
-4.57728864,0.25763937,0.00036370,0.01836870,0.03958065,0.13326748,0.00550584,0.08586256,0.04812021,0.01357492
-4.57128564,0.27569957,0.00034307,0.01999846,0.04286424,0.14208300,0.00583869,0.09265388,0.05279613,0.01412342
-4.56528264,0.29509120,0.00032863,0.02169127,0.04630486,0.15163616,0.00620491,0.09981674,0.05759942,0.01477982
-4.55927964,0.31539317,0.00031944,0.02341956,0.04984143,0.16170532,0.00659510,0.10721628,0.06246081,0.01551910
-4.55327664,0.33615753,0.00031460,0.02515349,0.05340822,0.17205548,0.00699935,0.11470785,0.06730466,0.01631530
-4.54727364,0.35691886,0.00031321,0.02686159,0.05693623,0.18244318,0.00740743,0.12214007,0.07205063,0.01714199
-4.54127064,0.37720467,0.00031444,0.02851154,0.06035480,0.19262183,0.00780898,0.12935832,0.07661567,0.01797289
-4.53526763,0.39654675,0.00031750,0.03007097,0.06359342,0.20234752,0.00819380,0.13620860,0.08091631,0.01878240
-4.52926463,0.41449304,0.00032164,0.03150841,0.06658365,0.21138508,0.00855205,0.14254158,0.08487106,0.01954615
-4.52326163,0.43061982,0.00032622,0.03279422,0.06926103,0.21951420,0.00887449,0.14821679,0.08840302,0.02024166
-4.51725863,0.44454360,0.00033064,0.03390150,0.07156711,0.22653551,0.00915275,0.15310678,0.09144239,0.02084885
-4.51125563,0.45593254,0.00033440,0.03480705,0.07345128,0.23227623,0.00937951,0.15710107,0.09392901,0.02135057
-4.50525263,0.46451673,0.00033707,0.03549216,0.07487252,0.23659539,0.00954873,0.16010971,0.09581462,0.02173312
-4.49924962,0.47009705,0.00033831,0.03594336,0.07580086,0.23938820,0.00965576,0.16206645,0.09706486,0.02198666
-4.49324662,0.47255227,0.00033787,0.03615301,0.07621859,0.24058955,0.00969753,0.16293112,0.09766095,0.02210558
-4.48724362,0.47184401,0.00033558,0.03611974,0.07612117,0.24017644,0.00967258,0.16269147,0.09760089,0.02208873
-4.48124062,0.46801951,0.00033133,0.03584872,0.07551769,0.23816921,0.00958110,0.16136408,0.09690027,0.02193965
-4.47523762,0.46121201,0.00032510,0.03535176,0.07443108,0.23463165,0.00942488,0.15899450,0.09559247,0.02166662
-4.46923462,0.45163898,0.00031695,0.03464727,0.07289785,0.22966991,0.00920728,0.15565666,0.09372858,0.02128270
-4.46323162,0.43959811,0.00030699,0.03375995,0.07096756,0.22343033,0.00893307,0.15145141,0.09137665,0.02080558
-4.45722861,0.42546154,0.00029537,0.03272052,0.06870199,0.21609638,0.00860828,0.14650456,0.08862076,0.02025751
-4.45122561,0.40966854,0.00028231,0.03156514,0.06617404,0.20788473,0.00824000,0.14096423,0.08555958,0.01966503
-4.44522261,0.39271703,0.00026804,0.03033491,0.06346648,0.19904088,0.00783614,0.13499796,0.08230476,0.01905874
-4.43921961,0.37515443,0.00025284,0.02907521,0.06067062,0.18983435,0.00740525,0.12878940,0.07897916,0.01847299
-4.43321661,0.35756806,0.00023698,0.02783502,0.05788484,0.18055367,0.00695620,0.12253502,0.07571492,0.01794559
-4.42721361,0.34057565,0.00022076,0.02666630,0.05521322,0.17150158,0.00649799,0.11644072,0.07265146,0.01751747
-4.42121061,0.32481606,0.00020446,0.02562329,0.05276416,0.16299020,0.00603952,0.11071867,0.06993365,0.01723232
-4.41520760,0.31094054,0.00018837,0.02476194,0.05064907,0.15533668,0.00558937,0.10558419,0.06770981,0.01713629
-4.40920460,0.29960450,0.00017273,0.02413926,0.04898122,0.14885912,0.00515565,0.10125300,0.06612998,0.01727753
-4.40320160,0.29145997,0.00015780,0.02381273,0.04787455,0.14387288,0.00474582,0.09793862,0.06534410,0.01770582
-4.39719860,0.28714841,0.00014378,0.02383980,0.04744260,0.14068722,0.00436658,0.09584999,0.06550035,0.01847206
-4.39119560,0.28729388,0.00013088,0.02427725,0.04779747,0.13960216,0.00402381,0.09518926,0.06674340,0.01962773
-4.38519260,0.29249625,0.00011924,0.02518056,0.04904865,0.14090549,0.00372248,0.09614965,0.06921271,0.02122416
-4.37918959,0.30332415,0.00010899,0.02660331,0.05130187,0.14486971,0.00346665,0.09891322,0.07304069,0.02331179
-4.37318659,0.32030749,0.00010024,0.02859635,0.05465768,0.15174883,0.00325944,0.10364865,0.07835073,0.02593921
-4.36718359,0.34392909,0.00009305,0.03120699,0.05920994,0.16177490,0.00310306,0.11050870,0.08525512,0.02915204
-4.36118059,0.37461556,0.00008746,0.03447799,0.06504401,0.17515401,0.00299885,0.11962748,0.09385276,0.03299168
-4.35517759,0.41272709,0.00008348,0.03844649,0.07223473,0.19206196,0.00294725,0.13111737,0.10422666,0.03749395
-4.34917459,0.45854629,0.00008110,0.04314282,0.08084414,0.21263939,0.00294794,0.14506574,0.11644134,0.04268755
-4.34317159,0.51226632,0.00008028,0.04858916,0.09091904,0.23698644,0.00299978,0.16153131,0.13054010,0.04859244
-4.33716858,0.57397848,0.00008097,0.05479825,0.10248835,0.26515722,0.00310095,0.18054041,0.14654226,0.05521824
-4.33116558,0.64365987,0.00008308,0.06177202,0.11556048,0.29715403,0.00324892,0.20208327,0.16444051,0.06256264
-4.32516258,0.72116150,0.00008652,0.06950026,0.13012073,0.33292181,0.00344052,0.22611036,0.18419837,0.07060990
-4.31915958,0.80619762,0.00009117,0.07795946,0.14612886,0.37234298,0.00367199,0.25252915,0.20574808,0.07932954
-4.31315658,0.89833698,0.00009688,0.08711179,0.16351702,0.41523295,0.00393901,0.28120142,0.22898882,0.08867536
-4.30715358,0.99699654,0.00010352,0.09690438,0.18218817,0.46133680,0.00423677,0.31194136,0.25378556,0.09858475
-4.30115058,1.10143860,0.00011091,0.10726884,0.20201509,0.51032728,0.00456000,0.34451466,0.27996862,0.10897847
-4.29514757,1.21077163,0.00011887,0.11812128,0.22284013,0.56180454,0.00490305,0.37863884,0.30733400,0.11976091
-4.28914457,1.32395553,0.00012723,0.12936266,0.24447582,0.61529778,0.00525995,0.41398485,0.33564454,0.13082092
-4.28314157,1.43981151,0.00013579,0.14087970,0.26670645,0.67026905,0.00562449,0.45018021,0.36463207,0.14203314
-4.27713857,1.55703670,0.00014436,0.15254616,0.28929050,0.72611928,0.00599033,0.48681358,0.39400037,0.15326000
-4.27113557,1.67422356,0.00015272,0.16422474,0.31196416,0.78219657,0.00635108,0.52344083,0.42342913,0.16435413
-4.26513257,1.78988371,0.00016070,0.17576931,0.33444568,0.83780661,0.00670041,0.55959250,0.45257869,0.17516140
-4.25912956,1.90247559,0.00016812,0.18702760,0.35644057,0.89222514,0.00703218,0.59478249,0.48109555,0.18552426
-4.25312656,2.01043558,0.00017479,0.19784425,0.37764751,0.94471212,0.00734054,0.62851778,0.50861852,0.19528539
-4.24712356,2.11221142,0.00018057,0.20806404,0.39776480,0.99452720,0.00762005,0.66030889,0.53478536,0.20429163
-4.24112056,2.20629710,0.00018532,0.21753539,0.41649713,1.04094627,0.00786582,0.68968079,0.55923976,0.21239783
-4.23511756,2.29126817,0.00018895,0.22611382,0.43356249,1.08327838,0.00807357,0.71618392,0.58163853,0.21947071
-4.22911456,2.36581634,0.00019137,0.23366538,0.44869908,1.12088262,0.00823974,0.73940494,0.60165873,0.22539243
-4.22311156,2.42878222,0.00019254,0.24006992,0.46167177,1.15318456,0.00836160,0.75897689,0.61900464,0.23006382
-4.21710855,2.47918519,0.00019246,0.24522405,0.47227814,1.17969151,0.00843726,0.77458841,0.63341434,0.23340710
-4.21110555,2.51624946,0.00019115,0.24904375,0.48035381,1.20000625,0.00846575,0.78599175,0.64466577,0.23536803
-4.20510255,2.53942533,0.00018866,0.25146652,0.48577679,1.21383889,0.00844704,0.79300919,0.65258204,0.23591737
-4.19909955,2.54840520,0.00018510,0.25245289,0.48847090,1.22101614,0.00838201,0.79553781,0.65703591,0.23505163
-4.19309655,2.54313350,0.00018059,0.25198746,0.48840800,1.22148809,0.00827245,0.79355235,0.65795319,0.23279307
-4.18709355,2.52381057,0.00017528,0.25007929,0.48560902,1.21533194,0.00812105,0.78710610,0.65531511,0.22918898
-4.18109055,2.49089001,0.00016938,0.24676152,0.48014373,1.20275273,0.00793127,0.77632979,0.64915932,0.22431027
-4.17508754,2.44506987,0.00016308,0.24209058,0.47212934,1.18408084,0.00770732,0.76142854,0.63957978,0.21824938
-4.16908454,2.38727770,0.00015662,0.23614461,0.46172786,1.15976645,0.00745406,0.74267697,0.62672515,0.21111776
-4.16308154,2.31865004,0.00015023,0.22902147,0.44914240,1.13037097,0.00717687,0.72041256,0.61079595,0.20304273
-4.15707854,2.24050686,0.00014418,0.22083619,0.43461245,1.09655565,0.00688156,0.69502755,0.59204047,0.19416422
-4.15107554,2.15432169,0.00013873,0.21171806,0.41840835,1.05906756,0.00657426,0.66695969,0.57074939,0.18463112
-4.14507254,2.06168819,0.00013413,0.20180751,0.40082503,1.01872340,0.00626126,0.63668188,0.54724942,0.17459771
-4.13906953,1.96428419,0.00013064,0.19125261,0.38217522,0.97639140,0.00594893,0.60469132,0.52189598,0.16422000
-4.13306653,1.86383399,0.00012852,0.18020571,0.36278240,0.93297176,0.00564355,0.57149824,0.49506522,0.15365232
-4.12706353,1.76206999,0.00012800,0.16881995,0.34297349,0.88937606,0.00535121,0.53761469,0.46714557,0.14304409
-4.12106053,1.66069456,0.00012929,0.15724598,0.32307169,0.84650622,0.00507771,0.50354357,0.43852900,0.13253695
-4.11505753,1.56134317,0.00013260,0.14562886,0.30338945,0.80523332,0.00482837,0.46976830,0.40960248,0.12226228
-4.10905453,1.46554949,0.00013808,0.13410532,0.28422189,0.76637694,0.00460802,0.43674328,0.38073955,0.11233915
-4.10305153,1.37471347,0.00014587,0.12280137,0.26584074,0.73068550,0.00442080,0.40488552,0.35229263,0.10287274
-4.09704852,1.29007305,0.00015607,0.11183033,0.24848901,0.69881797,0.00427016,0.37456742,0.32458601,0.09395323
-4.09104552,1.21268008,0.00016873,0.10129139,0.23237638,0.67132754,0.00415871,0.34611104,0.29790989,0.08565514
-4.08504252,1.14338104,0.00018385,0.09126857,0.21767563,0.64864770,0.00408817,0.31978376,0.27251551,0.07803713
-4.07903952,1.08280299,0.00020139,0.08183024,0.20451991,0.63108106,0.00405935,0.29579555,0.24861162,0.07114218
-4.07303652,1.03134502,0.00022124,0.07302903,0.19300114,0.61879133,0.00407207,0.27429773,0.22636222,0.06499812
-4.06703352,0.98917525,0.00024325,0.06490222,0.18316940,0.61179872,0.00412518,0.25538322,0.20588564,0.05961851
-4.06103052,0.95623365,0.00026720,0.05747248,0.17503340,0.60997912,0.00421653,0.23908811,0.18725494,0.05500366
-4.05502751,0.93224035,0.00029281,0.05074890,0.16856193,0.61306705,0.00434304,0.22539464,0.17049951,0.05114198
-4.04902451,0.91670938,0.00031976,0.04472832,0.16368632,0.62066251,0.00450071,0.21423514,0.15560780,0.04801133
-4.04302151,0.90896735,0.00034764,0.03939676,0.16030370,0.63224173,0.00468474,0.20549701,0.14253095,0.04558049
-4.03701851,0.90817666,0.00037605,0.03473105,0.15828114,0.64717152,0.00488960,0.19902842,0.13118720,0.04381066
-4.03101551,0.91336255,0.00040449,0.03070044,0.15746032,0.66472703,0.00510916,0.19464456,0.12146696,0.04265688
-4.02501251,0.92344328,0.00043248,0.02726815,0.15766286,0.68411236,0.00533686,0.19213424,0.11323810,0.04206947
-4.01900950,0.93726257,0.00045950,0.02439296,0.15869588,0.70448358,0.00556587,0.19126662,0.10635157,0.04199526
-4.01300650,0.95362334,0.00048502,0.02203058,0.16035778,0.72497333,0.00578924,0.19179789,0.10064699,0.04237876
-4.00700350,0.97132176,0.00050853,0.02013491,0.16244412,0.74471636,0.00600012,0.19347773,0.09595799,0.04316319
-4.00100050,0.98918056,0.00052956,0.01865912,0.16475322,0.76287504,0.00619194,0.19605538,0.09211730,0.04429130
-3.99499750,1.00608057,0.00054765,0.01755659,0.16709150,0.77866400,0.00635860,0.19928510,0.08896138,0.04570612
-3.98899450,1.02098949,0.00056240,0.01678160,0.16927832,0.79137295,0.00649463,0.20293108,0.08633444,0.04735150
-3.98299150,1.03298701,0.00057350,0.01628993,0.17115022,0.80038699,0.00659536,0.20677157,0.08409189,0.04917256
-3.97698849,1.04128554,0.00058068,0.01603922,0.17256437,0.80520341,0.00665703,0.21060220,0.08210302,0.05111599
-3.97098549,1.04524585,0.00058378,0.01598930,0.17340123,0.80544455,0.00667693,0.21423855,0.08025306,0.05313030
-3.96498249,1.04438739,0.00058273,0.01610229,0.17356635,0.80086617,0.00665340,0.21751790,0.07844445,0.05516601
-3.95897949,1.03839292,0.00057753,0.01634273,0.17299118,0.79136108,0.00658593,0.22030024,0.07659751,0.05717580
-3.95297649,1.02710773,0.00056828,0.01667760,0.17163316,0.77695797,0.00647509,0.22246859,0.07465040,0.05911464
-3.94697349,1.01053352,0.00055519,0.01707631,0.16947481,0.75781552,0.00632252,0.22392877,0.07255857,0.06093998
-3.94097049,0.98881762,0.00053851,0.01751068,0.16652223,0.73421231,0.00613082,0.22460867,0.07029368,0.06261194
-3.93496748,0.96223805,0.00051859,0.01795496,0.16280286,0.70653292,0.00590347,0.22445710,0.06784219,0.06409360
-3.92896448,0.93118551,0.00049583,0.01838582,0.15836282,0.67525104,0.00564463,0.22344248,0.06520354,0.06535132
-3.92296148,0.89614291,0.00047067,0.01878236,0.15326388,0.64091028,0.00535908,0.22155126,0.06238825,0.06635514
-3.91695848,0.85766371,0.00044358,0.01912623,0.14758020,0.60410373,0.00505194,0.21878640,0.05941582,0.06707920
-3.91095548,0.81634981,0.00041506,0.01940165,0.14139505,0.56545305,0.00472859,0.21516577,0.05631266,0.06750225
-3.90495248,0.77283005,0.00038558,0.01959550,0.13479760,0.52558809,0.00439442,0.21072067,0.05311007,0.06760812
-3.89894947,0.72774011,0.00035562,0.01969747,0.12787990,0.48512762,0.00405474,0.20549447,0.04984237,0.06738622
-3.89294647,0.68170434,0.00032564,0.01970008,0.12073417,0.44466224,0.00371461,0.19954141,0.04654520,0.06683190
-3.88694347,0.63532035,0.00029604,0.01959879,0.11345046,0.40473962,0.00337867,0.19292539,0.04325404,0.06594688
-3.88094047,0.58914632,0.00026721,0.01939200,0.10611471,0.36585276,0.00305113,0.18571908,0.04000305,0.06473943
-3.87493747,0.54369155,0.00023945,0.01908104,0.09880726,0.32843129,0.00273561,0.17800292,0.03682410,0.06322449
-3.86893447,0.49940998,0.00021303,0.01867014,0.09160180,0.29283606,0.00243514,0.16986430,0.03374609,0.06142364
-3.86293147,0.45669679,0.00018817,0.01816627,0.08456472,0.25935672,0.00215214,0.16139665,0.03079459,0.05936485
-3.85692846,0.41588754,0.00016502,0.01757898,0.07775481,0.22821218,0.00188839,0.15269862,0.02799157,0.05708216
-3.85092546,0.37725976,0.00014367,0.01692017,0.07122336,0.19955358,0.00164508,0.14387314,0.02535549,0.05461514
-3.84492246,0.34103636,0.00012419,0.01620385,0.06501438,0.17346937,0.00142284,0.13502647,0.02290142,0.05200820
-3.83891946,0.30739051,0.00010658,0.01544575,0.05916518,0.14999189,0.00122180,0.12626709,0.02064138,0.04930985
-3.83291646,0.27645149,0.00009081,0.01466304,0.05370694,0.12910518,0.00104163,0.11770473,0.01858468,0.04657178
-3.82691346,0.24831110,0.00007682,0.01387393,0.04866545,0.11075335,0.00088166,0.10944908,0.01673838,0.04384796
-3.82091046,0.22303012,0.00006452,0.01309731,0.04406180,0.09484915,0.00074090,0.10160871,0.01510775,0.04119365
-3.81490745,0.20064457,0.00005380,0.01235235,0.03991312,0.08128227,0.00061814,0.09428980,0.01369668,0.03866443
-3.80890445,0.18117138,0.00004454,0.01165816,0.03623316,0.06992713,0.00051203,0.08759489,0.01250806,0.03631520
-3.80290145,0.16461327,0.00003660,0.01103342,0.03303284,0.06064973,0.00042108,0.08162167,0.01154412,0.03419928
-3.79689845,0.15096261,0.00002987,0.01049604,0.03032067,0.05331359,0.00034380,0.07646174,0.01080666,0.03236749
-3.79089545,0.14020418,0.00002420,0.01006286,0.02810297,0.04778434,0.00027869,0.07219930,0.01029719,0.03086732
-3.78489245,0.13231676,0.00001946,0.00974933,0.02638403,0.04393329,0.00022429,0.06890993,0.01001695,0.02974206
-3.77888944,0.12727346,0.00001554,0.00956922,0.02516605,0.04163957,0.00017922,0.06665925,0.00996687,0.02903010
-3.77288644,0.12504096,0.00001232,0.00953440,0.02444896,0.04079128,0.00014217,0.06550161,0.01014738,0.02876415
-3.76688344,0.12557768,0.00000970,0.00965452,0.02423009,0.04128544,0.00011197,0.06547869,0.01055818,0.02897050
-3.76088044,0.12883103,0.00000758,0.00993678,0.02450374,0.04302714,0.00008755,0.06661809,0.01119785,0.02966836
-3.75487744,0.13473386,0.00000588,0.01038571,0.02526064,0.04592782,0.00006797,0.06893191,0.01206349,0.03086918
-3.74887444,0.14320057,0.00000453,0.01100296,0.02648735,0.04990310,0.00005239,0.07241534,0.01315025,0.03257601
-3.74287144,0.15412276,0.00000346,0.01178702,0.02816566,0.05487013,0.00004009,0.07704533,0.01445084,0.03478291
-3.73686843,0.16736508,0.00000263,0.01273314,0.03027193,0.06074489,0.00003046,0.08277941,0.01595514,0.03747445
-3.73086543,0.18276138,0.00000198,0.01383314,0.03277661,0.06743944,0.00002297,0.08955470,0.01764974,0.04062534
-3.72486243,0.20011148,0.00000148,0.01507531,0.03564374,0.07485946,0.00001720,0.09728733,0.01951760,0.04420018
-3.71885943,0.21917895,0.00000110,0.01644448,0.03883074,0.08290213,0.00001279,0.10587220,0.02153782,0.04815344
-3.71285643,0.23969013,0.00000081,0.01792201,0.04228832,0.09145467,0.00000944,0.11518339,0.02368556,0.05242965
-3.70685343,0.26133462,0.00000060,0.01948600,0.04596066,0.10039347,0.00000692,0.12507506,0.02593204,0.05696394
-3.70085043,0.28376740,0.00000043,0.02111158,0.04978586,0.10958402,0.00000503,0.13538319,0.02824479,0.06168280
-3.69484742,0.30661279,0.00000031,0.02277127,0.05369671,0.11888168,0.00000364,0.14592794,0.03058803,0.06650526
-3.68884442,0.32947013,0.00000022,0.02443554,0.05762172,0.12813324,0.00000261,0.15651685,0.03292327,0.07134434
-3.68284142,0.35192115,0.00000016,0.02607336,0.06148646,0.13717931,0.00000186,0.16694869,0.03521006,0.07610889
-3.67683842,0.37353893,0.00000011,0.02765300,0.06521515,0.14585737,0.00000131,0.17701801,0.03740688,0.08070561
-3.67083542,0.39389803,0.00000008,0.02914277,0.06873242,0.15400546,0.00000092,0.18652017,0.03947221,0.08504140
-3.66483242,0.41258555,0.00000006,0.03051192,0.07196531,0.16146630,0.00000064,0.19525672,0.04136563,0.08902584
-3.65882941,0.42921259,0.00000004,0.03173146,0.07484524,0.16809155,0.00000045,0.20304097,0.04304903,0.09257367
-3.65282641,0.44342575,0.00000003,0.03277509,0.07731003,0.17374628,0.00000031,0.20970354,0.04448774,0.09560734
-3.64682341,0.45491801,0.00000002,0.03362000,0.07930583,0.17831315,0.00000021,0.21509750,0.04565169,0.09805935
-3.64082041,0.46343861,0.00000001,0.03424761,0.08078883,0.18169620,0.00000014,0.21910320,0.04651642,0.09987437
-3.63481741,0.46880142,0.00000001,0.03464419,0.08172675,0.18382417,0.00000010,0.22163220,0.04706391,0.10101101
-3.62881441,0.47089140,0.00000001,0.03480140,0.08210001,0.18465301,0.00000007,0.22263042,0.04728331,0.10144323
-3.62281141,0.46966886,0.00000000,0.03471658,0.08190246,0.18416752,0.00000005,0.22208021,0.04717138,0.10116113
-3.61680840,0.46517136,0.00000000,0.03439289,0.08114179,0.18238208,0.00000004,0.22000128,0.04673270,0.10017139
-3.61080540,0.45751299,0.00000000,0.03383935,0.07983945,0.17934038,0.00000004,0.21645050,0.04597964,0.09849702
-3.60480240,0.44688141,0.00000000,0.03307054,0.07803017,0.17511422,0.00000005,0.21152055,0.04493212,0.09617663
-3.59879940,0.43353245,0.00000000,0.03210632,0.07576110,0.16980138,0.00000006,0.20533752,0.04361708,0.09326325
-3.59279640,0.41778288,0.00000000,0.03097125,0.07309060,0.16352274,0.00000008,0.19805753,0.04206782,0.08982266
-3.58679340,0.40000143,0.00000000,0.02969399,0.07008676,0.15641876,0.00000012,0.18986270,0.04032311,0.08593136
-3.58079040,0.38059878,0.00000000,0.02830655,0.06682572,0.14864554,0.00000017,0.18095643,0.03842626,0.08167436
-3.57478739,0.36001673,0.00000000,0.02684355,0.06338986,0.14037056,0.00000025,0.17155839,0.03642405,0.07714273
