energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
3.11255628,2.43326016,0.31528261,0.11130780,0.00452312,0.18553094,0.02918017,0.17183459,0.06378571,2.17840244
3.11855928,2.50435178,0.32235712,0.11303974,0.00449593,0.19012257,0.03039108,0.17571543,0.06634461,2.24824557
3.12456228,2.57431132,0.32887971,0.11465334,0.00445940,0.19444270,0.03160124,0.17922755,0.06900507,2.31740846
3.13056528,2.64237992,0.33475770,0.11613669,0.00441309,0.19842506,0.03280313,0.18233791,0.07176325,2.38513921
3.13656828,2.70788817,0.33992057,0.11748526,0.00435689,0.20201237,0.03399304,0.18502836,0.07461748,2.45074787
3.14257129,2.77027852,0.34432342,0.11870241,0.00429106,0.20515810,0.03517154,0.18729683,0.07756821,2.51362766
3.14857429,2.82912170,0.34794917,0.11979942,0.00421623,0.20782779,0.03634378,0.18915786,0.08061765,2.57327121
3.15457729,2.88412609,0.35080946,0.12079517,0.00413342,0.20999970,0.03751962,0.19064229,0.08376936,2.62928121
3.16058029,2.93513962,0.35294421,0.12171547,0.00404394,0.21166495,0.03871357,0.19179626,0.08702768,2.68137485
3.16658329,2.98214431,0.35441960,0.12259196,0.00394944,0.21282695,0.03994455,0.19267946,0.09039702,2.72938198
3.17258629,3.02524381,0.35532489,0.12346077,0.00385179,0.21350044,0.04123546,0.19336278,0.09388110,2.77323747
3.17858929,3.06464497,0.35576795,0.12436094,0.00375306,0.21370993,0.04261254,0.19392538,0.09748218,2.81296835
3.18459230,3.10063469,0.35586984,0.12533267,0.00365542,0.21348786,0.04410457,0.19445149,0.10120029,2.84867687
3.19059530,3.13355370,0.35575883,0.12641554,0.00356106,0.21287255,0.04574193,0.19502687,0.10503259,2.88052074
3.19659830,3.16376898,0.35556404,0.12764678,0.00347215,0.21190594,0.04755556,0.19573535,0.10897286,2.90869208
3.20260130,3.19164671,0.35540915,0.12905967,0.00339074,0.21063155,0.04957582,0.19665548,0.11301118,2.93339651
3.20860430,3.21752754,0.35540649,0.13068217,0.00331868,0.20909241,0.05183143,0.19785745,0.11713390,2.95483397
3.21460730,3.24170576,0.35565192,0.13253587,0.00325760,0.20732946,0.05434830,0.19940057,0.12132384,2.97318258
3.22061031,3.26441375,0.35622072,0.13463524,0.00320885,0.20538016,0.05714855,0.20133131,0.12556078,2.98858657
3.22661331,3.28581259,0.35716467,0.13698742,0.00317349,0.20327768,0.06024964,0.20368197,0.12982233,3.00114925
3.23261631,3.30598951,0.35851062,0.13959223,0.00315221,0.20105045,0.06366361,0.20647023,0.13408497,3.01093126
3.23861931,3.32496219,0.36026053,0.14244277,0.00314544,0.19872225,0.06739663,0.20969938,0.13832538,3.01795435
3.24462231,3.34268964,0.36239290,0.14552624,0.00315327,0.19631271,0.07144866,0.21335930,0.14252198,3.02221023
3.25062531,3.35908877,0.36486567,0.14882526,0.00317553,0.19383821,0.07581351,0.21742815,0.14665648,3.02367395
3.25662831,3.37405561,0.36762022,0.15231930,0.00321182,0.19131310,0.08047899,0.22187463,0.15071559,3.02232071
3.26263132,3.38748974,0.37058634,0.15598639,0.00326154,0.18875106,0.08542747,0.22666072,0.15469255,3.01814493
3.26863432,3.39932014,0.37368785,0.15980485,0.00332398,0.18616660,0.09063652,0.23174468,0.15858855,3.01118034
3.27463732,3.40953087,0.37684855,0.16375512,0.00339833,0.18357654,0.09607984,0.23708419,0.16241388,3.00151937
3.28064032,3.41818465,0.37999804,0.16782132,0.00348375,0.18100133,0.10172829,0.24263950,0.16618871,2.98933067
3.28664332,3.42544286,0.38307735,0.17199278,0.00357940,0.17846611,0.10755103,0.24837629,0.16994343,2.97487335
3.29264632,3.43158017,0.38604369,0.17626514,0.00368449,0.17600145,0.11351660,0.25426817,0.17371850,2.95850676
3.29864932,3.43699295,0.38887434,0.18064113,0.00379828,0.17364368,0.11959408,0.26029871,0.17756374,2.94069495
3.30465233,3.44220029,0.39156935,0.18513093,0.00392009,0.17143476,0.12575402,0.26646273,0.18153701,2.92200525
3.31065533,3.44783719,0.39415287,0.18975201,0.00404927,0.16942169,0.13196922,0.27276691,0.18570233,2.90310055
3.31665833,3.45463994,0.39667301,0.19452851,0.00418524,0.16765537,0.13821527,0.27922958,0.19012749,2.88472544
3.32266133,3.46342381,0.39920035,0.19949004,0.00432736,0.16618910,0.14447082,0.28587970,0.19488110,2.86768658
3.32866433,3.47505396,0.40182496,0.20467013,0.00447498,0.16507662,0.15071746,0.29275509,0.20002929,2.85282783
3.33466733,3.49041040,0.40465225,0.21010415,0.00462730,0.16436990,0.15693935,0.29989987,0.20563211,2.84100122
3.34067034,3.51034868,0.40779768,0.21582687,0.00478338,0.16411663,0.16312243,0.30736134,0.21173978,2.83303487
3.34667334,3.53565775,0.41138070,0.22186988,0.00494207,0.16435766,0.16925350,0.31518634,0.21838894,2.82969923
3.35267634,3.56701697,0.41551817,0.22825871,0.00510195,0.16512443,0.17531885,0.32341730,0.22559915,2.83167300
3.35867934,3.60495425,0.42031753,0.23501005,0.00526133,0.16643659,0.18130297,0.33208815,0.23336967,2.83951039
3.36468234,3.64980725,0.42587002,0.24212900,0.00541822,0.16829980,0.18718698,0.34122029,0.24167684,2.85361101
3.37068534,3.70168972,0.43224444,0.24960666,0.00557032,0.17070400,0.19294731,0.35081883,0.25047219,2.87419408
3.37668834,3.76046476,0.43948151,0.25741807,0.00571509,0.17362215,0.19855434,0.36086928,0.25968133,2.90127799
3.38269135,3.82572657,0.44758931,0.26552065,0.00584977,0.17700957,0.20397149,0.37133494,0.26920393,2.93466654
3.38869435,3.89679201,0.45653990,0.27385336,0.00597145,0.18080395,0.20915455,0.38215503,0.27891464,2.97394261
3.39469735,3.97270297,0.46626738,0.28233653,0.00607716,0.18492599,0.21405152,0.39324389,0.28866524,3.01846993
3.40070035,4.05223994,0.47666744,0.29087249,0.00616402,0.18928089,0.21860299,0.40449109,0.29828773,3.06740328
3.40670335,4.13394689,0.48759858,0.29934705,0.00622928,0.19376043,0.22274307,0.41576278,0.30759853,3.11970695
3.41270635,4.21616695,0.49888479,0.30763178,0.00627053,0.19824571,0.22640085,0.42690405,0.31640356,3.17418133
3.41870935,4.29708797,0.51031986,0.31558702,0.00628574,0.20261050,0.22950241,0.43774238,0.32450404,3.22949666
3.42471236,4.37479653,0.52167295,0.32306568,0.00627343,0.20672497,0.23197334,0.44809202,0.33170276,3.28423308
3.43071536,4.44733842,0.53269536,0.32991745,0.00623278,0.21045983,0.23374157,0.45775927,0.33781073,3.33692551
3.43671836,4.51278355,0.54312824,0.33599356,0.00616366,0.21369051,0.23474044,0.46654824,0.34265368,3.38611190
3.44272136,4.56929264,0.55271080,0.34115169,0.00606674,0.21630141,0.23491186,0.47426716,0.34607845,3.43038292
3.44872436,4.61518305,0.56118893,0.34526090,0.00594353,0.21818995,0.23420943,0.48073468,0.34795866,3.46843128
3.45472736,4.64899109,0.56832371,0.34820640,0.00579634,0.21927020,0.23260124,0.48578625,0.34819967,3.49909868
3.46073037,4.66952811,0.57389948,0.34989400,0.00562830,0.21947611,0.23007233,0.48927993,0.34674248,3.52141848
3.46673337,4.67592795,0.57773132,0.35025382,0.00544332,0.21876395,0.22662655,0.49110173,0.34356642,3.53465234
3.47273637,4.66768365,0.57967135,0.34924341,0.00524598,0.21711408,0.22228781,0.49116999,0.33869047,3.53831915
3.47873937,4.64467179,0.57961393,0.34684990,0.00504146,0.21453182,0.21710047,0.48943880,0.33217323,3.53221516
3.48474237,4.60716322,0.57749924,0.34309111,0.00483542,0.21104743,0.21112903,0.48590013,0.32411144,3.51642425
3.49074537,4.55581970,0.57331540,0.33801572,0.00463385,0.20671523,0.20445694,0.48058476,0.31463721,3.49131783
3.49674837,4.49167638,0.56709876,0.33170226,0.00444297,0.20161177,0.19718468,0.47356179,0.30391401,3.45754438
3.50275138,4.41611089,0.55893264,0.32425708,0.00426902,0.19583333,0.18942707,0.46493695,0.29213163,3.41600896
3.50875438,4.33080018,0.54894438,0.31581144,0.00411818,0.18949265,0.18131005,0.45484954,0.27950029,3.36784340
3.51475738,4.23766690,0.53730097,0.30651767,0.00399638,0.18271517,0.17296700,0.44346836,0.26624428,3.31436850
3.52076038,4.13881742,0.52420336,0.29654465,0.00390916,0.17563486,0.16453473,0.43098666,0.25259511,3.25704960
3.52676338,4.03647413,0.50987979,0.28607291,0.00386156,0.16838988,0.15614942,0.41761636,0.23878483,3.19744740
3.53276638,3.93290455,0.49457831,0.27528925,0.00385795,0.16111819,0.14794256,0.40358183,0.22503936,3.13716598
3.53876938,3.83035012,0.47855886,0.26438141,0.00390199,0.15395333,0.14003712,0.38911335,0.21157238,3.07779991
3.54477239,3.73095744,0.46208530,0.25353275,0.00399647,0.14702051,0.13254417,0.37444064,0.19857989,3.02088273
3.55077539,3.63671432,0.44541744,0.24291727,0.00414326,0.14043323,0.12555990,0.35978664,0.18623548,2.96783844
3.55677839,3.54939309,0.42880372,0.23269512,0.00434323,0.13429037,0.11916336,0.34536170,0.17468663,2.91993800
3.56278139,3.47050290,0.41247445,0.22300867,0.00459622,0.12867409,0.11341481,0.33135853,0.16405202,2.87826209
3.56878439,3.40125258,0.39663609,0.21397932,0.00490103,0.12364840,0.10835482,0.31794788,0.15441987,2.84367145
3.57478739,3.34252483,0.38146655,0.20570516,0.00525535,0.11925849,0.10400410,0.30527520,0.14584736,2.81678566
3.58079040,3.29486236,0.36711178,0.19825943,0.00565587,0.11553082,0.10036396,0.29345828,0.13836104,2.79797050
3.58679340,3.25846571,0.35368363,0.19168981,0.00609822,0.11247389,0.09741752,0.28258589,0.13195818,2.78733441
3.59279640,3.23320239,0.34125892,0.18601863,0.00657712,0.11007964,0.09513133,0.27271744,0.12660896,2.78473330
3.59879940,3.21862624,0.32987982,0.18124379,0.00708642,0.10832529,0.09345755,0.26388359,0.12225931,2.78978337
3.60480240,3.21400574,0.31955541,0.17734030,0.00761919,0.10717565,0.09233644,0.25608762,0.11883438,2.80188093
3.61080540,3.21835961,0.31026411,0.17426256,0.00816789,0.10658562,0.09169901,0.24930766,0.11624232,2.82022808
3.61680840,3.23049801,0.30195709,0.17194695,0.00872449,0.10650279,0.09146986,0.24349935,0.11437844,2.84386295
3.62281141,3.24906744,0.29456229,0.17031488,0.00928064,0.10687004,0.09156992,0.23859905,0.11312938,2.87169321
3.62881441,3.27259742,0.28798887,0.16927597,0.00982783,0.10762795,0.09191915,0.23452728,0.11237727,2.90253136
3.63481741,3.29954732,0.28213198,0.16873137,0.01035755,0.10871699,0.09243897,0.23119228,0.11200381,2.93513058
3.64082041,3.32835175,0.27687753,0.16857706,0.01086153,0.11007939,0.09305444,0.22849363,0.11189395,2.96821993
3.64682341,3.35746311,0.27210693,0.16870697,0.01133186,0.11166052,0.09369613,0.22632568,0.11193933,3.00053783
3.65282641,3.38539036,0.26770147,0.16901600,0.01176117,0.11340996,0.09430159,0.22458082,0.11204122,3.03086312
3.65882941,3.41073329,0.26354646,0.16940267,0.01214279,0.11528210,0.09481648,0.22315248,0.11211302,3.05804295
3.66483242,3.43221181,0.25953471,0.16977148,0.01247093,0.11723640,0.09519534,0.22193774,0.11208214,3.08101738
3.67083542,3.44869024,0.25556961,0.17003498,0.01274071,0.11923727,0.09540202,0.22083966,0.11189152,3.09884033
3.67683842,3.45919664,0.25156760,0.17011536,0.01294833,0.12125378,0.09540975,0.21976920,0.11150048,3.11069701
3.68284142,3.46293753,0.24745999,0.16994580,0.01309114,0.12325912,0.09520108,0.21864682,0.11088510,3.11591803
3.68884442,3.45930849,0.24319431,0.16947145,0.01316762,0.12523006,0.09476746,0.21740380,0.11003822,3.11399034
3.69484742,3.44790095,0.23873507,0.16864998,0.01317749,0.12714638,0.09410879,0.21598316,0.10896890,3.10456538
3.70085043,3.42850584,0.23406406,0.16745201,0.01312163,0.12899042,0.09323276,0.21434048,0.10770159,3.08746454
3.70685343,3.40111429,0.22918025,0.16586113,0.01300209,0.13074672,0.09215419,0.21244431,0.10627491,3.06268230
3.71285643,3.36591569,0.22409921,0.16387370,0.01282203,0.13240191,0.09089427,0.21027647,0.10474026,3.03038685
3.71885943,3.32329309,0.21885232,0.16149849,0.01258563,0.13394475,0.08947984,0.20783213,0.10316006,2.99091833
3.72486243,3.27381605,0.21348559,0.15875602,0.01229803,0.13536633,0.08794261,0.20511959,0.10160596,2.94478439
3.73086543,3.21823041,0.20805828,0.15567774,0.01196519,0.13666044,0.08631843,0.20215989,0.10015675,2.89265282
3.73686843,3.15744481,0.20264120,0.15230500,0.01159378,0.13782401,0.08464649,0.19898613,0.09889625,2.83534093
3.74287144,3.09251365,0.19731483,0.14868787,0.01119107,0.13885752,0.08296857,0.19564248,0.09791107,2.77380120
3.74887444,3.02461591,0.19216719,0.14488372,0.01076474,0.13976538,0.08132815,0.19218294,0.09728823,2.70910311
3.75487744,2.95502981,0.18729147,0.14095562,0.01032278,0.14055606,0.07976956,0.18866965,0.09711283,2.64241078
3.76088044,2.88510315,0.18278343,0.13697065,0.00987331,0.14124214,0.07833702,0.18517101,0.09746554,2.57495660
3.76688344,2.81621963,0.17873870,0.13299798,0.00942445,0.14183989,0.07707361,0.18175939,0.09842025,2.50801101
3.77288644,2.74976165,0.17524980,0.12910689,0.00898416,0.14236869,0.07602018,0.17850853,0.10004156,2.44284901
3.77888944,2.68707037,0.17240309,0.12536477,0.00856012,0.14285003,0.07521417,0.17549086,0.10238253,2.38071425
3.78489245,2.62940442,0.17027575,0.12183500,0.00815959,0.14330627,0.07468846,0.17277452,0.10548246,2.32278184
3.79089545,2.57789856,0.16893274,0.11857500,0.00778930,0.14375912,0.07447020,0.17042052,0.10936491,2.27012112
3.79689845,2.53352410,0.16842393,0.11563441,0.00745538,0.14422803,0.07457966,0.16847985,0.11403606,2.22366015
3.80290145,2.49705300,0.16878150,0.11305338,0.00716323,0.14472849,0.07502923,0.16699097,0.11948340,2.18415341
3.80890445,2.46902736,0.17001783,0.11086129,0.00691753,0.14527037,0.07582260,0.16597754,0.12567496,2.15215445
3.81490745,2.44973636,0.17212376,0.10907574,0.00672217,0.14585656,0.07695408,0.16544679,0.13255903,2.12799511
3.82091046,2.43920195,0.17506767,0.10770198,0.00658028,0.14648178,0.07840832,0.16538843,0.14006456,2.11177255
3.82691346,2.43717483,0.17879514,0.10673282,0.00649422,0.14713196,0.08016021,0.16577429,0.14810226,2.10334529
3.83291646,2.44314120,0.18322956,0.10614902,0.00646564,0.14778397,0.08217531,0.16655875,0.15656633,2.10233877
3.83891946,2.45634076,0.18827352,0.10592015,0.00649553,0.14840603,0.08441047,0.16767999,0.16533694,2.10816076
3.84492246,2.47579558,0.19381107,0.10600598,0.00658429,0.14895855,0.08681496,0.16906196,0.17428342,2.12002616
3.85092546,2.50034883,0.19971083,0.10635818,0.00673184,0.14939561,0.08933191,0.17061712,0.18326792,2.13699045
3.85692846,2.52871200,0.20582978,0.10692249,0.00693768,0.14966688,0.09190003,0.17224974,0.19214964,2.15799037
3.86293147,2.55951846,0.21201769,0.10764106,0.00720097,0.14971987,0.09445564,0.17385973,0.20078928,2.18189016
3.86893447,2.59138106,0.21812198,0.10845494,0.00752064,0.14950254,0.09693480,0.17534672,0.20905375,2.20753116
3.87493747,2.62295095,0.22399282,0.10930667,0.00789539,0.14896587,0.09927563,0.17661428,0.21682070,2.23378238
3.88094047,2.65297487,0.22948822,0.11014267,0.00832382,0.14806656,0.10142049,0.17757400,0.22398282,2.25958969
3.88694347,2.68034786,0.23447899,0.11091550,0.00880435,0.14676938,0.10331814,0.17814935,0.23045174,2.28402103
3.89294647,2.70415903,0.23885321,0.11158575,0.00933529,0.14504927,0.10492559,0.17827897,0.23616114,2.30630548
3.89894947,2.72372783,0.24252007,0.11212351,0.00991478,0.14289294,0.10620972,0.17791939,0.24106909,2.32586410
3.90495248,2.73862906,0.24541289,0.11250937,0.01054077,0.14029988,0.10714846,0.17704693,0.24515938,2.34233109
3.91095548,2.74870542,0.24749115,0.11273484,0.01121094,0.13728285,0.10773149,0.17565870,0.24844183,2.35556411
3.91695848,2.75406687,0.24874149,0.11280226,0.01192262,0.13386755,0.10796049,0.17377275,0.25095142,2.36564325
3.92296148,2.75507708,0.24917756,0.11272413,0.01267276,0.13009185,0.10784884,0.17142719,0.25274640,2.37285897
3.92896448,2.75232748,0.24883875,0.11252192,0.01345786,0.12600429,0.10742085,0.16867854,0.25390535,2.37768931
3.93496748,2.74660068,0.24778793,0.11222450,0.01427392,0.12166214,0.10671050,0.16559916,0.25452334,2.38076805
3.94097049,2.73882484,0.24610818,0.11186616,0.01511646,0.11712909,0.10575979,0.16227410,0.25470740,2.38284518
3.94697349,2.73002170,0.24389887,0.11148442,0.01598054,0.11247265,0.10461674,0.15879739,0.25457148,2.38474201
3.95297649,2.72125079,0.24127109,0.11111772,0.01686089,0.10776149,0.10333321,0.15526797,0.25423113,2.38730303
3.95897949,2.71355277,0.23834283,0.11080312,0.01775196,0.10306270,0.10196256,0.15178551,0.25379822,2.39134721
3.96498249,2.70789461,0.23523400,0.11057408,0.01864820,0.09843938,0.10055734,0.14844621,0.25337581,2.39762099
3.97098549,2.70511937,0.23206162,0.11045853,0.01954424,0.09394834,0.09916702,0.14533885,0.25305362,2.40675535
3.97698849,2.70590281,0.22893541,0.11047724,0.02043522,0.08963831,0.09783602,0.14254120,0.25290411,2.41922886
3.98299150,2.71071887,0.22595392,0.11064260,0.02131703,0.08554856,0.09660196,0.14011703,0.25297946,2.43533856
3.98899450,2.71981532,0.22320136,0.11095785,0.02218671,0.08170804,0.09549430,0.13811366,0.25330959,2.45517969
3.99499750,2.73320055,0.22074529,0.11141683,0.02304273,0.07813498,0.09453347,0.13656034,0.25390123,2.47863506
4.00100050,2.75064165,0.21863524,0.11200416,0.02388531,0.07483711,0.09373036,0.13546732,0.25473807,2.50537445
4.00700350,2.77167353,0.21690220,0.11269591,0.02471667,0.07181220,0.09308631,0.13482583,0.25578202,2.53486351
4.01300650,2.79561835,0.21555901,0.11346071,0.02554120,0.06904913,0.09259356,0.13460870,0.25697546,2.56638171
4.01900950,2.82161379,0.21460154,0.11426111,0.02636560,0.06652921,0.09223608,0.13477179,0.25824427,2.59904817
4.02501251,2.84864870,0.21401057,0.11505531,0.02719882,0.06422775,0.09199076,0.13525603,0.25950163,2.63185388
4.03101551,2.87560420,0.21375416,0.11579899,0.02805196,0.06211576,0.09182884,0.13598997,0.26065222,2.66369891
4.03701851,2.90129803,0.21379039,0.11644720,0.02893801,0.06016171,0.09171755,0.13689279,0.26159673,2.69343257
4.04302151,2.92453025,0.21407029,0.11695629,0.02987142,0.05833323,0.09162186,0.13787751,0.26223641,2.71989495
4.04902451,2.94412808,0.21454075,0.11728561,0.03086760,0.05659867,0.09150619,0.13885438,0.26247738,2.74195795
4.05502751,2.95898809,0.21514721,0.11739914,0.03194225,0.05492846,0.09133610,0.13973424,0.26223469,2.75856412
4.06103052,2.96811395,0.21583610,0.11726674,0.03311062,0.05329626,0.09107978,0.14043173,0.26143569,2.76876198
4.06703352,2.97064851,0.21655682,0.11686515,0.03438667,0.05167980,0.09070933,0.14086825,0.26002284,2.77173635
4.07303652,2.96589899,0.21726316,0.11617860,0.03578221,0.05006142,0.09020177,0.14097447,0.25795567,2.76683286
4.07903952,2.95335472,0.21791421,0.11519911,0.03730602,0.04842832,0.08953975,0.14069246,0.25521188,2.75357595
4.08504252,2.93269699,0.21847470,0.11392636,0.03896300,0.04677257,0.08871193,0.13997722,0.25178768,2.73167980
4.09104552,2.90380116,0.21891478,0.11236728,0.04075340,0.04509081,0.08771300,0.13879766,0.24769721,2.70105227
4.09704852,2.86673129,0.21920936,0.11053536,0.04267220,0.04338380,0.08654350,0.13713700,0.24297121,2.66179192
4.10305153,2.82172804,0.21933710,0.10844966,0.04470860,0.04165579,0.08520925,0.13499255,0.23765513,2.61417855
4.10905453,2.76919071,0.21927915,0.10613372,0.04684578,0.03991378,0.08372064,0.13237509,0.23180664,2.55865803
4.11505753,2.70965466,0.21901777,0.10361427,0.04906083,0.03816673,0.08209172,0.12930759,0.22549274,2.49582214
4.12106053,2.64376522,0.21853503,0.10091999,0.05132495,0.03642477,0.08033917,0.12582370,0.21878676,2.42638460
4.12706353,2.57224960,0.21781160,0.09808022,0.05360391,0.03469841,0.07848126,0.12196587,0.21176520,2.35115428
4.13306653,2.49588809,0.21682585,0.09512385,0.05585881,0.03299791,0.07653679,0.11778332,0.20450476,2.27100687
4.13906953,2.41548578,0.21555335,0.09207821,0.05804697,0.03133266,0.07452413,0.11332981,0.19707957,2.18685617
4.14507254,2.33184622,0.21396672,0.08896830,0.06012317,0.02971074,0.07246037,0.10866160,0.18955880,2.09962616
4.15107554,2.24574780,0.21203603,0.08581616,0.06204099,0.02813865,0.07036062,0.10383535,0.18200470,2.01022482
4.15707854,2.15792382,0.20972953,0.08264045,0.06375424,0.02662106,0.06823753,0.09890633,0.17447121,1.91952082
4.16308154,2.06904679,0.20701490,0.07945630,0.06521854,0.02516085,0.06610098,0.09392677,0.16700306,1.82832353
4.16908454,1.97971727,0.20386080,0.07627536,0.06639282,0.02375913,0.06395798,0.08894463,0.15963546,1.73736721
4.17508754,1.89045741,0.20023857,0.07310608,0.06724079,0.02241544,0.06181277,0.08400263,0.15239427,1.64729944
4.18109055,1.80170885,0.19612420,0.06995411,0.06773227,0.02112801,0.05966712,0.07913760,0.14529665,1.55867411
4.18709355,1.71383475,0.19150013,0.06682284,0.06784430,0.01989407,0.05752067,0.07438024,0.13835208,1.47194865
4.19309655,1.62712528,0.18635703,0.06371403,0.06756201,0.01871016,0.05537154,0.06975508,0.13156363,1.38748540
4.19909955,1.54180584,0.18069523,0.06062843,0.06687922,0.01757248,0.05321684,0.06528079,0.12492947,1.30555651
4.20510255,1.45804727,0.17452584,0.05756646,0.06579866,0.01647723,0.05105327,0.06097062,0.11844443,1.22635177
4.21110555,1.37597712,0.16787138,0.05452876,0.06433196,0.01542084,0.04887777,0.05683309,0.11210151,1.14998873
4.21710855,1.29569131,0.16076594,0.05151668,0.06249922,0.01440021,0.04668801,0.05287269,0.10589332,1.07652421
4.22311156,1.21726519,0.15325481,0.04853270,0.06032832,0.01341291,0.04448284,0.04909065,0.09981332,1.00596671
4.22911456,1.14076364,0.14539359,0.04558065,0.05785396,0.01245723,0.04226265,0.04548578,0.09385687,0.93828868
4.23511756,1.06624947,0.13724685,0.04266585,0.05511649,0.01153225,0.04002961,0.04205513,0.08802188,0.87343825
4.24112056,0.99378991,0.12888638,0.03979508,0.05216056,0.01063783,0.03778776,0.03879468,0.08230934,0.81134978
4.24712356,0.92346088,0.12038917,0.03697646,0.04903367,0.00977448,0.03554300,0.03569987,0.07672344,0.75195287
4.25312656,0.85534923,0.11183514,0.03421924,0.04578473,0.00894332,0.03330295,0.03276605,0.07127149,0.69517953
4.25912956,0.78955273,0.10330485,0.03153341,0.04246256,0.00814588,0.03107672,0.02998874,0.06596356,0.64096931
4.26513257,0.72617842,0.09487717,0.02892942,0.03911458,0.00738398,0.02887459,0.02736386,0.06081199,0.58927263
4.27113557,0.66533933,0.08662718,0.02641771,0.03578556,0.00665953,0.02670767,0.02488781,0.05583071,0.54005206
4.27713857,0.60715021,0.07862418,0.02400832,0.03251661,0.00597442,0.02458745,0.02255742,0.05103454,0.49328211
4.28314157,0.55172248,0.07093011,0.02171055,0.02934433,0.00533032,0.02252543,0.02036995,0.04643839,0.44894759
4.28914457,0.49915898,0.06359829,0.01953259,0.02630021,0.00472858,0.02053270,0.01832288,0.04205655,0.40704097
4.29514757,0.44954888,0.05667250,0.01748124,0.02341027,0.00417018,0.01861959,0.01641382,0.03790196,0.36755899
4.30115058,0.40296301,0.05018653,0.01556170,0.02069487,0.00365557,0.01679534,0.01464032,0.03398567,0.33049904
4.30715358,0.35944998,0.04416407,0.01377745,0.01816880,0.00318473,0.01506784,0.01299970,0.03031634,0.29585545
4.31315658,0.31903321,0.03861896,0.01213018,0.01584149,0.00275710,0.01344345,0.01148896,0.02689991,0.26361599
4.31915958,0.28170912,0.03355575,0.01061979,0.01371739,0.00237164,0.01192686,0.01010463,0.02373939,0.23375897
4.32516258,0.24744633,0.02897051,0.00924451,0.01179652,0.00202684,0.01052107,0.00884270,0.02083480,0.20625084
4.33116558,0.21618607,0.02485184,0.00800098,0.01007498,0.00172078,0.00922737,0.00769861,0.01818321,0.18104466
4.33716858,0.18784344,0.02118197,0.00688443,0.00854563,0.00145123,0.00804543,0.00666723,0.01577896,0.15807921
4.34317159,0.16230973,0.01793801,0.00588895,0.00719874,0.00121569,0.00697343,0.00574292,0.01361382,0.13727902
4.34917459,0.13945527,0.01509308,0.00500764,0.00602260,0.00101148,0.00600819,0.00491955,0.01167742,0.11855496
4.35517759,0.11913289,0.01261754,0.00423289,0.00500416,0.00083584,0.00514538,0.00419065,0.00995755,0.10180558
4.36118059,0.10118169,0.01048006,0.00355659,0.00412953,0.00068595,0.00437972,0.00354944,0.00844059,0.08691880
4.36718359,0.08543095,0.00864858,0.00297037,0.00338453,0.00055906,0.00370519,0.00298899,0.00711190,0.07377410
4.37318659,0.07170398,0.00709119,0.00246579,0.00275505,0.00045248,0.00311524,0.00250231,0.00595622,0.06224483
4.37918959,0.05982181,0.00577681,0.00203451,0.00222740,0.00036367,0.00260298,0.00208249,0.00495803,0.05220067
4.38519260,0.04960660,0.00467579,0.00166843,0.00178860,0.00029025,0.00216140,0.00172273,0.00410188,0.04351003
4.39119560,0.04088461,0.00376030,0.00135987,0.00142651,0.00023002,0.00178347,0.00141651,0.00337268,0.03604234
4.39719860,0.03348875,0.00300465,0.00110158,0.00113005,0.00018101,0.00146234,0.00115763,0.00275595,0.02967009
4.40320160,0.02726065,0.00238547,0.00088686,0.00088916,0.00014144,0.00119144,0.00094025,0.00223798,0.02427063
4.40920460,0.02205222,0.00188178,0.00070959,0.00069493,0.00010973,0.00096453,0.00075895,0.00180599,0.01972768
4.41520760,0.01772674,0.00147496,0.00056424,0.00053948,0.00008453,0.00077585,0.00060880,0.00144822,0.01593240
4.42121061,0.01415952,0.00114872,0.00044588,0.00041600,0.00006466,0.00062006,0.00048528,0.00115398,0.01278428
4.42721361,0.01123814,0.00088894,0.00035016,0.00031865,0.00004911,0.00049236,0.00038438,0.00091369,0.01019160
4.43321661,0.00886239,0.00068354,0.00027327,0.00024246,0.00003703,0.00038843,0.00030253,0.00071882,0.00807164
4.43921961,0.00694389,0.00052227,0.00021193,0.00018326,0.00002772,0.00030443,0.00023658,0.00056189,0.00635064
4.44522261,0.00540550,0.00039652,0.00016333,0.00013760,0.00002061,0.00023705,0.00018382,0.00043640,0.00496357
4.45122561,0.00418057,0.00029915,0.00012508,0.00010263,0.00001521,0.00018337,0.00014191,0.00033674,0.00385369
4.45722861,0.00321210,0.00022426,0.00009519,0.00007605,0.00001114,0.00014091,0.00010884,0.00025816,0.00297203
4.46323162,0.00245179,0.00016706,0.00007198,0.00005599,0.00000811,0.00010756,0.00008294,0.00019662,0.00227672
4.46923462,0.00185911,0.00012366,0.00005408,0.00004094,0.00000586,0.00008157,0.00006278,0.00014878,0.00173235
4.47523762,0.00140037,0.00009097,0.00004038,0.00002975,0.00000420,0.00006144,0.00004721,0.00011184,0.00130924
4.48124062,0.00104782,0.00006649,0.00002995,0.00002148,0.00000299,0.00004597,0.00003527,0.00008351,0.00098276
4.48724362,0.00077880,0.00004830,0.00002208,0.00001540,0.00000211,0.00003417,0.00002618,0.00006195,0.00073268
4.49324662,0.00057498,0.00003486,0.00001617,0.00001098,0.00000148,0.00002522,0.00001930,0.00004565,0.00054251
4.49924962,0.00042164,0.00002500,0.00001176,0.00000777,0.00000103,0.00001850,0.00001413,0.00003342,0.00039895
