energy_ev,total_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.04502251,2.31091337,0.13901769,0.02946957,0.42517198,1.51439555,0.01165934,0.17480907,0.01205208,0.41136806
0.05102551,2.26197752,0.13485698,0.02865297,0.41933833,1.47826920,0.01130410,0.17247454,0.01167735,0.40529712
0.05702851,2.20843732,0.13045439,0.02775745,0.41295445,1.43993295,0.01092044,0.16949163,0.01127327,0.39790348
0.06303152,2.15031405,0.12582151,0.02678602,0.40594009,1.39941249,0.01050886,0.16584874,0.01084134,0.38918839
0.06903452,2.08779812,0.12097841,0.02574434,0.39825303,1.35683032,0.01007068,0.16155328,0.01038380,0.37919201
0.07503752,2.02124796,0.11595341,0.02464065,0.38988814,1.31240627,0.00960800,0.15663145,0.00990351,0.36799254
0.08104052,1.95118200,0.11078243,0.02348541,0.38087511,1.26645351,0.00912366,0.15112725,0.00940395,0.35570402
0.08704352,1.87826384,0.10550799,0.02229098,0.37127505,1.21937023,0.00862119,0.14510105,0.00888911,0.34247280
0.09304652,1.80328181,0.10017788,0.02107125,0.36117631,1.17162770,0.00810466,0.13862758,0.00836339,0.32847282
0.09904952,1.72712369,0.09484353,0.01984114,0.35068971,1.12375501,0.00757860,0.13179362,0.00783149,0.31390016
0.10505253,1.65074787,0.08955837,0.01861616,0.33994349,1.07632151,0.00704780,0.12469534,0.00729831,0.29896683
0.11105553,1.57515237,0.08437594,0.01741194,0.32907809,1.02991763,0.00651720,0.11743551,0.00676880,0.28389429
0.11705853,1.50134281,0.07934818,0.01624379,0.31824108,0.98513484,0.00599170,0.11012060,0.00624787,0.26890679
0.12306153,1.43030074,0.07452369,0.01512627,0.30758244,0.94254577,0.00547604,0.10285802,0.00574027,0.25422498
0.12906453,1.36295352,0.06994623,0.01407285,0.29725004,0.90268506,0.00497464,0.09575338,0.00525051,0.24005981
0.13506753,1.30014674,0.06565342,0.01309562,0.28738576,0.86603179,0.00449152,0.08890806,0.00478272,0.22660708
0.14107054,1.24262004,0.06167568,0.01220498,0.27812195,0.83299400,0.00403017,0.08241700,0.00434067,0.21404267
0.14707354,1.19098705,0.05803552,0.01140956,0.26957852,0.80389579,0.00359351,0.07636686,0.00392764,0.20251875
0.15307654,1.14571989,0.05474708,0.01071602,0.26186036,0.77896747,0.00318382,0.07083447,0.00354641,0.19216070
0.15907954,1.10713855,0.05181601,0.01012904,0.25505535,0.75833880,0.00280278,0.06588562,0.00319924,0.18306520
0.16508254,1.07540510,0.04923962,0.00965134,0.24923267,0.74203563,0.00245141,0.06157426,0.00288789,0.17529905
0.17108554,1.05052287,0.04700729,0.00928365,0.24444153,0.72997982,0.00213015,0.05794194,0.00261357,0.16889904
0.17708854,1.03234004,0.04510119,0.00902488,0.24071019,0.72199232,0.00183888,0.05501753,0.00237699,0.16387244
0.18309155,1.02055763,0.04349706,0.00887217,0.23804537,0.71779932,0.00157700,0.05281722,0.00217836,0.16019834
0.18909455,1.01474110,0.04216532,0.00882106,0.23643189,0.71704100,0.00134349,0.05134466,0.00201745,0.15782952
0.19509755,1.01433519,0.04107212,0.00886563,0.23583273,0.71928270,0.00113696,0.05059134,0.00189355,0.15669476
0.20110055,1.01868135,0.04018060,0.00899863,0.23618932,0.72402796,0.00095579,0.05053700,0.00180558,0.15670156
0.20710355,1.02703719,0.03945209,0.00921170,0.23742237,0.73073302,0.00079813,0.05115020,0.00175206,0.15773910
0.21310655,1.03859712,0.03884736,0.00949546,0.23943295,0.73882235,0.00066204,0.05238898,0.00173114,0.15968134
0.21910955,1.05251390,0.03832776,0.00983973,0.24210409,0.74770456,0.00054550,0.05420160,0.00174065,0.16239014
0.22511256,1.06792013,0.03785633,0.01023367,0.24530286,0.75678843,0.00044649,0.05652728,0.00177810,0.16571849
0.23111556,1.08394938,0.03739877,0.01066592,0.24888285,0.76549833,0.00036306,0.05929718,0.00184072,0.16951354
0.23711856,1.09975639,0.03692428,0.01112480,0.25268715,0.77328878,0.00029333,0.06243534,0.00192546,0.17361963
0.24312156,1.11453587,0.03640625,0.01159842,0.25655168,0.77965772,0.00023553,0.06585982,0.00202905,0.17788112
0.24912456,1.12753957,0.03582279,0.01207491,0.26030892,0.78415810,0.00018806,0.06948394,0.00214804,0.18214515
0.25512756,1.13809131,0.03515711,0.01254252,0.26379188,0.78640760,0.00014943,0.07321770,0.00227881,0.18626414
0.26113057,1.14559980,0.03439767,0.01298986,0.26683823,0.78609627,0.00011836,0.07696926,0.00241764,0.19009824
0.26713357,1.14956913,0.03353824,0.01340604,0.26929446,0.78299202,0.00009371,0.08064664,0.00256077,0.19351751
0.27313657,1.14960668,0.03257778,0.01378083,0.27101999,0.77694391,0.00007453,0.08415947,0.00270447,0.19640401
0.27913957,1.14542879,0.03152019,0.01410490,0.27189100,0.76788332,0.00006002,0.08742081,0.00284509,0.19865365
0.28514257,1.13686392,0.03037395,0.01436996,0.27180396,0.75582317,0.00004956,0.09034904,0.00297921,0.20017788
0.29114557,1.12385364,0.02915171,0.01456892,0.27067865,0.74085527,0.00004269,0.09286966,0.00310365,0.20090512
0.29714857,1.10645142,0.02786976,0.01469603,0.26846060,0.72314616,0.00003911,0.09491706,0.00321561,0.20078198
0.30315158,1.08481953,0.02654757,0.01474706,0.26512287,0.70293164,0.00003869,0.09643606,0.00331276,0.19977414
0.30915458,1.05922421,0.02520720,0.01471933,0.26066708,0.68051021,0.00004145,0.09738324,0.00339331,0.19786698
0.31515758,1.03002918,0.02387287,0.01461182,0.25512371,0.65623589,0.00004759,0.09772805,0.00345609,0.19506575
0.32116058,0.99768791,0.02257045,0.01442519,0.24855154,0.63051036,0.00005750,0.09745343,0.00350066,0.19139548
0.32716358,0.96273463,0.02132711,0.01416174,0.24103645,0.60377509,0.00007175,0.09655620,0.00352732,0.18690037
0.33316658,0.92577446,0.02017092,0.01382540,0.23268942,0.57650319,0.00009111,0.09504690,0.00353720,0.18164279
0.33916958,0.88747271,0.01913065,0.01342159,0.22364398,0.54919157,0.00011658,0.09294935,0.00353225,0.17570189
0.34517259,0.84854357,0.01823554,0.01295709,0.21405303,0.52235325,0.00014939,0.09029969,0.00351527,0.16917176
0.35117559,0.80973837,0.01751514,0.01243986,0.20408534,0.49651004,0.00019106,0.08714511,0.00348993,0.16215924
0.35717859,0.77183360,0.01699926,0.01187884,0.19392169,0.47218556,0.00024334,0.08354230,0.00346068,0.15478138
0.36318159,0.73561868,0.01671786,0.01128371,0.18375078,0.44989867,0.00030832,0.07955555,0.00343275,0.14716273
0.36918459,0.70188382,0.01670099,0.01066463,0.17376511,0.43015725,0.00038838,0.07525476,0.00341208,0.13943234
0.37518759,0.67140791,0.01697872,0.01003198,0.16415692,0.41345223,0.00048621,0.07071333,0.00340523,0.13172078
0.38119060,0.64494664,0.01758103,0.00939612,0.15511416,0.40025191,0.00060484,0.06600600,0.00341928,0.12415706
0.38719360,0.62322091,0.01853758,0.00876712,0.14681674,0.39099643,0.00074760,0.06120689,0.00346173,0.11686576
0.39319660,0.60690556,0.01987746,0.00815455,0.13943306,0.38609227,0.00091811,0.05638751,0.00354037,0.10996425
0.39919960,0.59661855,0.02162883,0.00756727,0.13311675,0.38590685,0.00112024,0.05161514,0.00366311,0.10356020
0.40520260,0.59291064,0.02381840,0.00701326,0.12800385,0.39076301,0.00135808,0.04695140,0.00383786,0.09774942
0.41120560,0.59625553,0.02647087,0.00649946,0.12421034,0.40093349,0.00163586,0.04245111,0.00407236,0.09261406
0.41720860,0.60704065,0.02960815,0.00603170,0.12182997,0.41663534,0.00195788,0.03816154,0.00437397,0.08822123
0.42321161,0.62555863,0.03324861,0.00561460,0.12093251,0.43802435,0.00232839,0.03412191,0.00474953,0.08462204
0.42921461,0.65199951,0.03740612,0.00525156,0.12156236,0.46518956,0.00275148,0.03036321,0.00520514,0.08185108
0.43521761,0.68644388,0.04208911,0.00494478,0.12373754,0.49814797,0.00323097,0.02690834,0.00574597,0.07992626
0.44122061,0.72885715,0.04729960,0.00469526,0.12744904,0.53683979,0.00377023,0.02377247,0.00637608,0.07884913
0.44722361,0.77908510,0.05303221,0.00450287,0.13266061,0.58112418,0.00437205,0.02096360,0.00709823,0.07860549
0.45322661,0.83685102,0.05927328,0.00436645,0.13930901,0.63077606,0.00503846,0.01848331,0.00791368,0.07916639
0.45922961,0.90175471,0.06600013,0.00428389,0.14730463,0.68548408,0.00577061,0.01632757,0.00882209,0.08048935
0.46523262,0.97327373,0.07318043,0.00425226,0.15653277,0.74485017,0.00656856,0.01448767,0.00982134,0.08251987
0.47123562,1.05076708,0.08077187,0.00426793,0.16685539,0.80839095,0.00743116,0.01295113,0.01090747,0.08519322
0.47723862,1.13348176,0.08872207,0.00432668,0.17811348,0.87554132,0.00835597,0.01170262,0.01207463,0.08843624
0.48324162,1.22056242,0.09696882,0.00442388,0.19013010,0.94566046,0.00933911,0.01072484,0.01331506,0.09216951
0.48924462,1.31106434,0.10544068,0.00455456,0.20271398,1.01804052,0.01037522,0.00999928,0.01461916,0.09630943
0.49524762,1.40396967,0.11405794,0.00471362,0.21566381,1.09191794,0.01145745,0.00950700,0.01597560,0.10077058
0.50125063,1.49820723,0.12273394,0.00489588,0.22877310,1.16648763,0.01257750,0.00922923,0.01737152,0.10546800
0.50725363,1.59267531,0.13137685,0.00509627,0.24183546,1.24091967,0.01372566,0.00914795,0.01879277,0.11031959
0.51325663,1.68626749,0.13989160,0.00530996,0.25465039,1.31437841,0.01489096,0.00924630,0.02022418,0.11524847
0.51925963,1.77790064,0.14818229,0.00553242,0.26702914,1.38604351,0.01606133,0.00950902,0.02164999,0.12018535
0.52526263,1.86654466,0.15615472,0.00575958,0.27880076,1.45513242,0.01722387,0.00992272,0.02305423,0.12507074
0.53126563,1.95125292,0.16371901,0.00598792,0.28981790,1.52092354,0.01836508,0.01047614,0.02442121,0.12985708
0.53726863,2.03119252,0.17079241,0.00621457,0.29996224,1.58277934,0.01947119,0.01116036,0.02573598,0.13451067
0.54327164,2.10567312,0.17730189,0.00643737,0.30914932,1.64016853,0.02052848,0.01196890,0.02698485,0.13901333
0.54927464,2.17417322,0.18318664,0.00665496,0.31733250,1.69268635,0.02152366,0.01289786,0.02815590,0.14336366
0.55527764,2.23636267,0.18840032,0.00686679,0.32450587,1.74007195,0.02244422,0.01394594,0.02923944,0.14757808
0.56128064,2.29212017,0.19291280,0.00707320,0.33070588,1.78222207,0.02327876,0.01511444,0.03022850,0.15169118
0.56728364,2.34154472,0.19671156,0.00727534,0.33601167,1.81919995,0.02401736,0.01640719,0.03111917,0.15575574
0.57328664,2.38496006,0.19980241,0.00747524,0.34054382,1.85123903,0.02465180,0.01783048,0.03191093,0.15984207
0.57928964,2.42291135,0.20220966,0.00767569,0.34446168,1.87874052,0.02517589,0.01939281,0.03260691,0.16403678
0.58529265,2.45615370,0.20397557,0.00788016,0.34795910,1.90226485,0.02558554,0.02110465,0.03321395,0.16844091
0.59129565,2.48563243,0.20515919,0.00809275,0.35125886,1.92251664,0.02587895,0.02297810,0.03374267,0.17316749
0.59729865,2.51245515,0.20583448,0.00831799,0.35460579,1.94032343,0.02605658,0.02502640,0.03420728,0.17833840
0.60330165,2.53785638,0.20608787,0.00856071,0.35825887,1.95660875,0.02612110,0.02726344,0.03462542,0.18408089
0.60930465,2.56315555,0.20601530,0.00882587,0.36248244,1.97236005,0.02607731,0.02970310,0.03501776,0.19052339
0.61530765,2.58970979,0.20571877,0.00911833,0.36753706,1.98859273,0.02593184,0.03235858,0.03540747,0.19779122
0.62131066,2.61886292,0.20530270,0.00944268,0.37366998,2.00631136,0.02569296,0.03524160,0.03581971,0.20600189
0.62731366,2.65189273,0.20487000,0.00980299,0.38110589,2.02646963,0.02537020,0.03836164,0.03628085,0.21526042
0.63331666,2.68995837,0.20451827,0.01020264,0.39003808,2.04993060,0.02497400,0.04172507,0.03681777,0.22565471
0.63931966,2.73405015,0.20433606,0.01064411,0.40062029,2.07742891,0.02451534,0.04533441,0.03745699,0.23725119
0.64532266,2.78494386,0.20439952,0.01112880,0.41295976,2.10953663,0.02400533,0.04918750,0.03822384,0.25009084
0.65132566,2.84316162,0.20476945,0.01165688,0.42711148,2.14663430,0.02345485,0.05327694,0.03914158,0.26418585
0.65732866,2.90894109,0.20548897,0.01222718,0.44307399,2.18888860,0.02287419,0.05758945,0.04023063,0.27951699
0.66333167,2.98221478,0.20658188,0.01283713,0.46078689,2.23623784,0.02227279,0.06210558,0.04150771,0.29603191
0.66933467,3.06260038,0.20805179,0.01348270,0.48013003,2.28838607,0.02165897,0.06679948,0.04298527,0.31364432
0.67533767,3.14940300,0.20988203,0.01415846,0.50092466,2.34480637,0.02103977,0.07163895,0.04467083,0.33223432
0.68134067,3.24162955,0.21203641,0.01485763,0.52293625,2.40475337,0.02042090,0.07658573,0.04656663,0.35164979
0.68734367,3.33801482,0.21446072,0.01557219,0.54587909,2.46728476,0.01980666,0.08159595,0.04866931,0.37170885
0.69334667,3.43705849,0.21708496,0.01629305,0.56942256,2.53129095,0.01920004,0.08662093,0.05096983,0.39220333
0.69934967,3.53707173,0.21982615,0.01701029,0.59319872,2.59553176,0.01860278,0.09160813,0.05345358,0.41290325
0.70535268,3.63623149,0.22259163,0.01771337,0.61681120,2.65867873,0.01801562,0.09650228,0.05610060,0.43356204
0.71135568,3.73264033,0.22528269,0.01839141,0.63984507,2.71936117,0.01743841,0.10124674,0.05888604,0.45392244
0.71735868,3.82438928,0.22779835,0.01903348,0.66187730,2.77621410,0.01687039,0.10578493,0.06178069,0.47372281
0.72336168,3.90962110,0.23003913,0.01962892,0.68248772,2.82792589,0.01631044,0.11006179,0.06475176,0.49270361
0.72936468,3.98659121,0.23191069,0.02016761,0.70126994,2.87328355,0.01575725,0.11402533,0.06776367,0.51061400
0.73536768,4.05372377,0.23332706,0.02064026,0.71784204,2.91121373,0.01520960,0.11762801,0.07077890,0.52721797
0.74137069,4.10966040,0.23421352,0.02103869,0.73185665,2.94081768,0.01466646,0.12082807,0.07375898,0.54230013
0.74737369,4.15329968,0.23450883,0.02135601,0.74301012,2.96139851,0.01412720,0.12359066,0.07666535,0.55567070
0.75337669,4.18382573,0.23416684,0.02158687,0.75105049,2.97247992,0.01359163,0.12588875,0.07946029,0.56716964
0.75937969,4.20072488,0.23315747,0.02172752,0.75578398,2.97381541,0.01306008,0.12770374,0.08210768,0.57666970
0.76538269,4.20378994,0.23146688,0.02177593,0.75707982,2.96538804,0.01253336,0.12902577,0.08457375,0.58407834
0.77138569,4.19311223,0.22909712,0.02173184,0.75487318,2.94740080,0.01201274,0.12985374,0.08682766,0.58933849
0.77738869,4.16906211,0.22606504,0.02159664,0.74916626,2.92025834,0.01149988,0.13019499,0.08884192,0.59242802
0.78339170,4.13225938,0.22240073,0.02137338,0.74002730,2.88454140,0.01099667,0.13006468,0.09059275,0.59335821
0.78939470,4.08353517,0.21814560,0.02106657,0.72758770,2.84097505,0.01050517,0.12948488,0.09206021,0.59217116
0.79539770,4.02388781,0.21335005,0.02068201,0.71203736,2.79039293,0.01002744,0.12848350,0.09322824,0.58893637
0.80140070,3.95443477,0.20807107,0.02022660,0.69361835,2.73369910,0.00956541,0.12709295,0.09408461,0.58374664
0.80740370,3.87636350,0.20236978,0.01970805,0.67261719,2.67182971,0.00912076,0.12534878,0.09462076,0.57671365
0.81340670,3.79088371,0.19630907,0.01913467,0.64935618,2.60571636,0.00869484,0.12328826,0.09483156,0.56796331
0.81940970,3.69918335,0.18995145,0.01851510,0.62418395,2.53625294,0.00828858,0.12094899,0.09471507,0.55763117
0.82541271,3.60239054,0.18335720,0.01785804,0.59746571,2.46426761,0.00790244,0.11836765,0.09427228,0.54585817
0.83141571,3.50154317,0.17658287,0.01717202,0.56957363,2.39050107,0.00753642,0.11557886,0.09350691,0.53278685
0.83741871,3.39756728,0.16968022,0.01646524,0.54087762,2.31559185,0.00719006,0.11261434,0.09242513,0.51855822
0.84342171,3.29126498,0.16269560,0.01574533,0.51173693,2.24006935,0.00686247,0.10950227,0.09103550,0.50330938
0.84942471,3.18331203,0.15566970,0.01501927,0.48249292,2.16435416,0.00655244,0.10626694,0.08934884,0.48717192
0.85542771,3.07426444,0.14863779,0.01429327,0.45346307,2.08876557,0.00625849,0.10292872,0.08737820,0.47027116
0.86143072,2.96457333,0.14163016,0.01357273,0.42493650,2.01353520,0.00597900,0.09950421,0.08513889,0.45272615
0.86743372,2.85460642,0.13467294,0.01286226,0.39717114,1.93882565,0.00571228,0.09600676,0.08264850,0.43465024
0.87343672,2.74467448,0.12778907,0.01216567,0.37039236,1.86475276,0.00545674,0.09244703,0.07992698,0.41615226
0.87943972,2.63506063,0.12099936,0.01148604,0.34479311,1.79140994,0.00521093,0.08883385,0.07699668,0.39733798
0.88544272,2.52605055,0.11432357,0.01082585,0.32053536,1.71889278,0.00497367,0.08517502,0.07388231,0.37831170
0.89144572,2.41796128,0.10778146,0.01018703,0.29775263,1.64732268,0.00474412,0.08147824,0.07061098,0.35917793
0.89744872,2.31116690,0.10139366,0.00957109,0.27655336,1.57686761,0.00452184,0.07775195,0.06721201,0.34004272
0.90345173,2.20611927,0.09518237,0.00897925,0.25702470,1.50775916,0.00430683,0.07400605,0.06371674,0.32101482
0.90945473,2.10336255,0.08917187,0.00841253,0.23923663,1.44030458,0.00409953,0.07025253,0.06015823,0.30220623
0.91545773,2.00354060,0.08338871,0.00787188,0.22324592,1.37489327,0.00390085,0.06650587,0.05657086,0.28373231
0.92146073,1.90739654,0.07786172,0.00735818,0.20909975,1.31199729,0.00371214,0.06278330,0.05298988,0.26571126
0.92746373,1.81576473,0.07262164,0.00687237,0.19683866,1.25216590,0.00353515,0.05910472,0.04945081,0.24826306
0.93346673,1.72955510,0.06770067,0.00641545,0.18649878,1.19601432,0.00337199,0.05549257,0.04598883,0.23150786
0.93946973,1.64973088,0.06313169,0.00598851,0.17811307,1.14420725,0.00322506,0.05197138,0.04263817,0.21556387
0.94547274,1.57728049,0.05894742,0.00559266,0.17171151,1.09743806,0.00309703,0.04856720,0.03943144,0.20054497
0.95147574,1.51318498,0.05517934,0.00522905,0.16732034,1.05640431,0.00299074,0.04530687,0.03639897,0.18655797
0.95747874,1.45838235,0.05185667,0.00489879,0.16496026,1.02178101,0.00290918,0.04221722,0.03356822,0.17369981
0.96348174,1.41373038,0.04900525,0.00460291,0.16464377,0.99419243,0.00285537,0.03932420,0.03096321,0.16205479
0.96948474,1.37996946,0.04664644,0.00434224,0.16637185,0.97418395,0.00283241,0.03665195,0.02860409,0.15169185
0.97548774,1.35768692,0.04479615,0.00411735,0.17013004,0.96219485,0.00284334,0.03422202,0.02650670,0.14266219
0.98149075,1.34728442,0.04346391,0.00392853,0.17588435,0.95853323,0.00289118,0.03205249,0.02468233,0.13499724
0.98749375,1.34894959,0.04265211,0.00377561,0.18357714,0.96335409,0.00297888,0.03015731,0.02313753,0.12870704
0.99349675,1.36263322,0.04235540,0.00365801,0.19312330,0.97664140,0.00310929,0.02854575,0.02187399,0.12377918
0.99949975,1.38803294,0.04256032,0.00357462,0.20440689,0.99819501,0.00328513,0.02722192,0.02088867,0.12017830
1.00550275,1.42458412,0.04324507,0.00352381,0.21727874,1.02762287,0.00350900,0.02618452,0.02017382,0.11784619
1.01150575,1.47145868,0.04437956,0.00350341,0.23155501,1.06433917,0.00378335,0.02542671,0.01971731,0.11670249
1.01750875,1.52757209,0.04592570,0.00351073,0.24701698,1.10756854,0.00411041,0.02493620,0.01950287,0.11664608
1.02351176,1.59159862,0.04783787,0.00354256,0.26341227,1.15635657,0.00449220,0.02469544,0.01951056,0.11755690
1.02951476,1.66199468,0.05006363,0.00359527,0.28045753,1.20958635,0.00493042,0.02468202,0.01971718,0.11929852
1.03551776,1.73702991,0.05254468,0.00366484,0.29784258,1.26600085,0.00542640,0.02486916,0.02009680,0.12172101
1.04152076,1.81482509,0.05521798,0.00374694,0.31523602,1.32423069,0.00598101,0.02522638,0.02062138,0.12466435
1.04752376,1.89339614,0.05801705,0.00383708,0.33229206,1.38282639,0.00659453,0.02572027,0.02126136,0.12796213
1.05352676,1.97070279,0.06087335,0.00393066,0.34865856,1.44029435,0.00726653,0.02631531,0.02198625,0.13144545
1.05952976,2.04470046,0.06371785,0.00402312,0.36398572,1.49513546,0.00799574,0.02697476,0.02276536,0.13494698
1.06553277,2.11339385,0.06648258,0.00411005,0.37793544,1.54588496,0.00877992,0.02766168,0.02356838,0.13830500
1.07153577,2.17489024,0.06910216,0.00418728,0.39019063,1.59115241,0.00961566,0.02833978,0.02436601,0.14136729
1.07753877,2.22745079,0.07151531,0.00425102,0.40046441,1.62966017,0.01049833,0.02897443,0.02513057,0.14399480
1.08354177,2.26953793,0.07366629,0.00429795,0.40850858,1.66027907,0.01142193,0.02953348,0.02583654,0.14606491
1.08954477,2.29985702,0.07550611,0.00432527,0.41412104,1.68205997,0.01237901,0.02998812,0.02646102,0.14747428
1.09554777,2.31739090,0.07699363,0.00433082,0.41715191,1.69425988,0.01336066,0.03031351,0.02698417,0.14814098
1.10155078,2.32142580,0.07809636,0.00431306,0.41750799,1.69636174,0.01435652,0.03048939,0.02738947,0.14800615
1.10755378,2.31156782,0.07879112,0.00427117,0.41515539,1.68808700,0.01535484,0.03050052,0.02766402,0.14703482
1.11355678,2.28774925,0.07906436,0.00420498,0.41012020,1.66940068,0.01634267,0.03033690,0.02779864,0.14521613
1.11955978,2.25022480,0.07891225,0.00411500,0.40248723,1.64050855,0.01730605,0.02999391,0.02778787,0.14256275
1.12556278,2.19955789,0.07834061,0.00400235,0.39239682,1.60184692,0.01823028,0.02947225,0.02763001,0.13910970
1.13156578,2.13659781,0.07736447,0.00386875,0.38003991,1.55406535,0.01910031,0.02877775,0.02732687,0.13491264
1.13756878,2.06244901,0.07600768,0.00371639,0.36565171,1.49800332,0.01990108,0.02792097,0.02688363,0.13004552
1.14357179,1.97843381,0.07430215,0.00354790,0.34950414,1.43466179,0.02061804,0.02691680,0.02630855,0.12459804
1.14957479,1.88605049,0.07228722,0.00336624,0.33189747,1.36517124,0.02123753,0.02578383,0.02561260,0.11867271
1.15557779,1.78692858,0.07000886,0.00317460,0.31315152,1.29075730,0.02174735,0.02454379,0.02480918,0.11238195
1.16158079,1.68278324,0.06751890,0.00297633,0.29359694,1.21270583,0.02213713,0.02322083,0.02391371,0.10584508
1.16758379,1.57537084,0.06487441,0.00277486,0.27356670,1.13232861,0.02239883,0.02184091,0.02294326,0.09918557
1.17358679,1.46644725,0.06213704,0.00257360,0.25338831,1.05093118,0.02252711,0.02043112,0.02191623,0.09252849
1.17958979,1.35773051,0.05937260,0.00237588,0.23337706,0.96978393,0.02251958,0.01901911,0.02085203,0.08599836
1.18559280,1.25086902,0.05665064,0.00218492,0.21383033,0.89009740,0.02237711,0.01763260,0.01977080,0.07971733
1.19159580,1.14741605,0.05404432,0.00200376,0.19502330,0.81300243,0.02210388,0.01629893,0.01869314,0.07380390
1.19759880,1.04881102,0.05163021,0.00183527,0.17720596,0.73953551,0.02170743,0.01504477,0.01763998,0.06837201
1.20360180,0.95636749,0.04948837,0.00168209,0.16060155,0.67062941,0.02119859,0.01389589,0.01663238,0.06353057
1.20960480,0.87126756,0.04770231,0.00154669,0.14540617,0.60710882,0.02059127,0.01287704,0.01569143,0.05938333
1.21560780,0.79456202,0.04635905,0.00143133,0.13178952,0.54969050,0.01990220,0.01201196,0.01483816,0.05602905
1.22161081,0.72717503,0.04554910,0.00133811,0.11989660,0.49898723,0.01915056,0.01132338,0.01409347,0.05356182
1.22761381,0.66991239,0.04536624,0.00126896,0.10984992,0.45551467,0.01835751,0.01083310,0.01347801,0.05207148
1.23361681,0.62347184,0.04590720,0.00122570,0.10175224,0.41970007,0.01754577,0.01056216,0.01301217,0.05164398
1.23961981,0.58845406,0.04727099,0.00121005,0.09568931,0.39189193,0.01673902,0.01053089,0.01271588,0.05236156
1.24562281,0.56537302,0.04955792,0.00122362,0.09173250,0.37236941,0.01596141,0.01075897,0.01260846,0.05430270
1.25162581,0.55466439,0.05286818,0.00126794,0.08994109,0.36135068,0.01523698,0.01126546,0.01270844,0.05754167
1.25762881,0.55669083,0.05730009,0.00134447,0.09036387,0.35899931,0.01458910,0.01206870,0.01303321,0.06214768
1.26363182,0.57174356,0.06294777,0.00145455,0.09304004,0.36542811,0.01403998,0.01318612,0.01359868,0.06818355
1.26963482,0.60003939,0.06989844,0.00159940,0.09799926,0.38069995,0.01361014,0.01463389,0.01441886,0.07570391
1.27563782,0.64171320,0.07822922,0.00178007,0.10526076,0.40482540,0.01331798,0.01642652,0.01550535,0.08475289
1.28164082,0.69680591,0.08800366,0.00199739,0.11483160,0.43775716,0.01317931,0.01857626,0.01686677,0.09536145
1.28764382,0.76524847,0.09926790,0.00225189,0.12670401,0.47938164,0.01320702,0.02109241,0.01850818,0.10754435
1.29364682,0.84684266,0.11204674,0.00254375,0.14085215,0.52950827,0.01341072,0.02398058,0.02043048,0.12129692
1.29964982,0.94123981,0.12633970,0.00287269,0.15722829,0.58785702,0.01379646,0.02724177,0.02262976,0.13659180
1.30565283,1.04791892,0.14211730,0.00323792,0.17575871,0.65404537,0.01436651,0.03087160,0.02509682,0.15337577
1.31165583,1.16616566,0.15931766,0.00363805,0.19633962,0.72757553,0.01511920,0.03485935,0.02781663,0.17156689
1.31765883,1.29505395,0.17784380,0.00407100,0.21883330,0.80782308,0.01604876,0.03918728,0.03076804,0.19105218
1.32366183,1.43343186,0.19756168,0.00453397,0.24306486,0.89402818,0.01714536,0.04382987,0.03392353,0.21168593
1.32966483,1.57991349,0.21829932,0.00502337,0.26881985,0.98529036,0.01839511,0.04875340,0.03724924,0.23328895
1.33566783,1.73287822,0.23984708,0.00553483,0.29584299,1.08056796,0.01978017,0.05391565,0.04070514,0.25564887
1.34167084,1.89047859,0.26195930,0.00606319,0.32383835,1.17868283,0.02127904,0.05926586,0.04424549,0.27852154
1.34767384,2.05065765,0.28435733,0.00660251,0.35247102,1.27833100,0.02286682,0.06474512,0.04781951,0.30163377
1.35367684,2.21117617,0.30673411,0.00714619,0.38137058,1.37809950,0.02451570,0.07028691,0.05137230,0.32468731
1.35967984,2.36964966,0.32876005,0.00768702,0.41013618,1.47648921,0.02619545,0.07581807,0.05484596,0.34736415
1.36568284,2.52359453,0.35009026,0.00821734,0.43834347,1.57194361,0.02787407,0.08126015,0.05818098,0.36933290
1.37168584,2.67048238,0.37037299,0.00872919,0.46555301,1.66288233,0.02951853,0.08653094,0.06131767,0.39025636
1.37768884,2.80780079,0.38925876,0.00921448,0.49132006,1.74773888,0.03109555,0.09154636,0.06419781,0.40979982
1.38369185,2.93311843,0.40641022,0.00966521,0.51520546,1.82500094,0.03257245,0.09622254,0.06676628,0.42763997
1.38969485,3.04415231,0.42151208,0.01007369,0.53678717,1.89325185,0.03391804,0.10047802,0.06897267,0.44347413
1.39569785,3.13883437,0.43428093,0.01043275,0.55567210,1.95121169,0.03510353,0.10423605,0.07077286,0.45702938
1.40170085,3.21537479,0.44447442,0.01073597,0.57150769,1.99777600,0.03610330,0.10742681,0.07213036,0.46807133
1.40770385,3.27231920,0.45189951,0.01097788,0.58399284,2.03205081,0.03689578,0.10998957,0.07301750,0.47641218
1.41370685,3.30859743,0.45641933,0.01115418,0.59288767,2.05338207,0.03746407,0.11187457,0.07341634,0.48191765
1.41970985,3.32356152,0.45795845,0.01126186,0.59802170,2.06137840,0.03779656,0.11304468,0.07331928,0.48451261
1.42571286,3.31701119,0.45650630,0.01129934,0.59930007,2.05592592,0.03788731,0.11347661,0.07272926,0.48418509
1.43171586,3.28920570,0.45211850,0.01126658,0.59670749,2.03719457,0.03773633,0.11316177,0.07165973,0.48098847
